energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Pt_p_up,Pt_d_up,Te_p_up,Te_d_up
-3.15457729,13.00514695,0.06490939,0.28928775,0.49687990,2.42796115,1.04908165,9.30779546,1.10088135,0.00000000
-3.14857429,13.00177773,0.06585964,0.28417115,0.50602174,2.45756075,1.06261539,9.26207327,1.11419090,0.00000000
-3.14257129,12.98170138,0.06663031,0.27825049,0.51496083,2.49124796,1.07418182,9.19660924,1.12707301,0.00000000
-3.13656828,12.94862224,0.06722264,0.27164921,0.52380086,2.53016282,1.08404676,9.11359971,1.13982463,0.00000000
-3.13056528,12.90640755,0.06764106,0.26450259,0.53264494,2.57534874,1.09252736,9.01548007,1.15275702,0.00000000
-3.12456228,12.85899651,0.06789283,0.25695547,0.54159088,2.62771719,1.09998146,8.90488303,1.16618588,0.00000000
-3.11855928,12.81030358,0.06798764,0.24915952,0.55072635,2.68801560,1.10679478,8.78458898,1.18042072,0.00000000
-3.11255628,12.76411913,0.06793704,0.24127034,0.56012425,2.75679988,1.11336649,8.65746938,1.19575406,0.00000000
-3.10655328,12.72401077,0.06775388,0.23344419,0.56983837,2.83441260,1.12009355,8.52642490,1.21245069,0.00000000
-3.10055028,12.69322903,0.06745165,0.22583468,0.57989965,2.92096788,1.12735461,8.39432026,1.23073752,0.00000000
-3.09454727,12.67462115,0.06704392,0.21858935,0.59031314,3.01634354,1.13549404,8.26391829,1.25079427,0.00000000
-3.08854427,12.67055626,0.06654370,0.21184626,0.60105577,3.12018098,1.14480685,8.13781560,1.27274552,0.00000000
-3.08254127,12.68286491,0.06596297,0.20573075,0.61207528,3.23189263,1.15552505,8.01838238,1.29665426,0.00000000
-3.07653827,12.71279525,0.06531227,0.20035235,0.62329002,3.35067674,1.16780608,7.90770861,1.32251712,0.00000000
-3.07053527,12.76098725,0.06460038,0.19580209,0.63459007,3.47553861,1.18172387,7.80755872,1.35026163,0.00000000
-3.06453227,12.82746553,0.06383415,0.19215017,0.64583929,3.60531739,1.19726278,7.71933610,1.37974526,0.00000000
-3.05852926,12.91165045,0.06301843,0.18944410,0.65687851,3.73871712,1.21431486,7.64405855,1.41075653,0.00000000
-3.05252626,13.01238625,0.06215616,0.18770745,0.66752962,3.87434048,1.23268040,7.58234509,1.44301787,0.00000000
-3.04652326,13.12798444,0.06124848,0.18693911,0.67760041,4.01072392,1.25207192,7.53441411,1.47619025,0.00000000
-3.04052026,13.25627990,0.06029504,0.18711334,0.68689006,4.14637263,1.27212138,7.50009220,1.50987938,0.00000000
-3.03451726,13.39469698,0.05929429,0.18818030,0.69519499,4.27979385,1.29239043,7.47883297,1.54364336,0.00000000
-3.02851426,13.54032280,0.05824385,0.19006739,0.70231492,4.40952768,1.31238325,7.46974439,1.57700138,0.00000000
-3.02251126,13.68998480,0.05714091,0.19268115,0.70805885,4.53417415,1.33156166,7.47162352,1.60944360,0.00000000
-3.01650825,13.84033023,0.05598257,0.19590983,0.71225084,4.65241622,1.34936182,7.48299703,1.64044169,0.00000000
-3.01050525,13.98790528,0.05476628,0.19962639,0.71473531,4.76303838,1.36521211,7.50216627,1.66946009,0.00000000
-3.00450225,14.12923237,0.05349008,0.20369214,0.71538177,4.86494087,1.37855138,7.52725552,1.69596762,0.00000000
-2.99849925,14.26088427,0.05215293,0.20796062,0.71408869,4.95714996,1.38884711,7.55626242,1.71944935,0.00000000
-2.99249625,14.37955467,0.05075489,0.21228180,0.71078664,5.03882476,1.39561279,7.58710951,1.73941849,0.00000000
-2.98649325,14.48212453,0.04929725,0.21650645,0.70544041,5.10926134,1.39842391,7.61769623,1.75542811,0.00000000
-2.98049025,14.56572454,0.04778264,0.22049052,0.69805013,5.16789493,1.39693219,7.64595072,1.76708242,0.00000000
-2.97448724,14.62779353,0.04621501,0.22409941,0.68865159,5.21430091,1.39087743,7.66988081,1.77404738,0.00000000
-2.96848424,14.66613304,0.04459956,0.22721197,0.67731540,5.24819532,1.38009671,7.68762370,1.77606041,0.00000000
-2.96248124,14.67895772,0.04294267,0.22972420,0.66414557,5.26943534,1.36453078,7.69749369,1.77293885,0.00000000
-2.95647824,14.66494154,0.04125173,0.23155237,0.64927706,5.27801993,1.34422732,7.69802739,1.76458701,0.00000000
-2.95047524,14.62325865,0.03953498,0.23263565,0.63287291,5.27409081,1.31934121,7.68802540,1.75100134,0.00000000
-2.94447224,14.55361819,0.03780132,0.23293795,0.61512074,5.25793347,1.29013180,7.66658967,1.73227372,0.00000000
-2.93846923,14.45629132,0.03606010,0.23244910,0.59622882,5.22997781,1.25695739,7.63315531,1.70859243,0.00000000
-2.93246623,14.33212897,0.03432094,0.23118524,0.57642195,5.19079788,1.22026717,7.58751560,1.68024084,0.00000000
-2.92646323,14.18256840,0.03259357,0.22918833,0.55593716,5.14110991,1.18059094,7.52983903,1.64759353,0.00000000
-2.92046023,14.00962676,0.03088763,0.22652501,0.53501933,5.08176813,1.13852697,7.46067693,1.61111002,0.00000000
-2.91445723,13.81587994,0.02921261,0.22328459,0.51391688,5.01375747,1.09472847,7.38096070,1.57132602,0.00000000
-2.90845423,13.60442552,0.02757770,0.21957637,0.49287757,4.93818292,1.04988892,7.29198751,1.52884245,0.00000000
-2.90245123,13.37882879,0.02599172,0.21552643,0.47214448,4.85625482,1.00472684,7.19539401,1.48431248,0.00000000
-2.89644822,13.14305193,0.02446312,0.21127381,0.45195220,4.76927043,0.95997024,7.09311759,1.43842679,0.00000000
-2.89044522,12.90136678,0.02299991,0.20696632,0.43252323,4.67859147,0.91634107,6.98734562,1.39189764,0.00000000
-2.88444222,12.65825260,0.02160967,0.20275607,0.41406467,4.58561846,0.87454011,6.88045331,1.34544203,0.00000000
-2.87843922,12.41828113,0.02029960,0.19879484,0.39676518,4.49176220,0.83523241,6.77493156,1.29976448,0.00000000
-2.87243622,12.18599188,0.01907644,0.19522939,0.38079214,4.39841352,0.79903352,6.67330666,1.25553995,0.00000000
-2.86643322,11.96576153,0.01794656,0.19219692,0.36628918,4.30691208,0.76649682,6.57805425,1.21339742,0.00000000
-2.86043022,11.76167147,0.01691591,0.18982069,0.35337396,4.21851567,0.73810199,6.49151056,1.17390456,0.00000000
-2.85442721,11.57737850,0.01599000,0.18820606,0.34213621,4.13437082,0.71424484,6.41578396,1.13755398,0.00000000
-2.84842421,11.41599336,0.01517390,0.18743691,0.33263623,4.05548615,0.69522867,6.35267040,1.10475138,0.00000000
-2.84242121,11.27997200,0.01447213,0.18757267,0.32490364,3.98270913,0.68125735,6.30357643,1.07580611,0.00000000
-2.83641821,11.17102436,0.01388861,0.18864601,0.31893666,3.91670748,0.67243017,6.26945312,1.05092419,0.00000000
-2.83041521,11.09004461,0.01342657,0.19066123,0.31470181,3.85795550,0.66873885,6.25074412,1.03020418,0.00000000
-2.82441221,11.03706642,0.01308841,0.19359347,0.31213414,3.80672589,0.67006663,6.24735086,1.01363586,0.00000000
-2.81840920,11.01124580,0.01287561,0.19738879,0.31113805,3.76308733,0.67618981,6.25861688,1.00110183,0.00000000
-2.81240620,11.01087309,0.01278855,0.20196511,0.31158875,3.72690752,0.68678173,6.28333284,0.99238204,0.00000000
-2.80640320,11.03341436,0.01282646,0.20721399,0.31333428,3.69786167,0.70141929,6.31976291,0.98716095,0.00000000
-2.80040020,11.07558161,0.01298721,0.21300336,0.31619828,3.67544573,0.71959213,6.36569200,0.98503729,0.00000000
-2.79439720,11.13342956,0.01326731,0.21918092,0.31998335,3.65899402,0.74071420,6.41849283,0.98553612,0.00000000
-2.78839420,11.20247605,0.01366173,0.22557842,0.32447498,3.64770028,0.76413770,6.47521034,0.98812277,0.00000000
-2.78239120,11.27784162,0.01416394,0.23201638,0.32944605,3.64064158,0.78916910,6.53266049,0.99221832,0.00000000
-2.77638819,11.35440334,0.01476583,0.23830944,0.33466179,3.63680413,0.81508676,6.58753948,0.99721623,0.00000000
-2.77038519,11.42695706,0.01545777,0.24427190,0.33988499,3.63511026,0.84115978,6.63653907,1.00249955,0.00000000
-2.76438219,11.49038178,0.01622863,0.24972341,0.34488147,3.63444578,0.86666743,6.67646291,1.00745826,0.00000000
-2.75837919,11.53979999,0.01706593,0.25449465,0.34942553,3.63368696,0.89091853,6.70433916,1.01150620,0.00000000
-2.75237619,11.57072751,0.01795594,0.25843260,0.35330528,3.63172660,0.91327007,6.71752432,1.01409700,0.00000000
-2.74637319,11.57920723,0.01888386,0.26140538,0.35632763,3.62749840,0.93314440,6.71379382,1.01473870,0.00000000
-2.74037019,11.56192163,0.01983405,0.26330644,0.35832283,3.61999934,0.95004429,6.69141542,1.01300634,0.00000000
-2.73436718,11.51627986,0.02079026,0.26405778,0.35914834,3.60830954,0.96356531,6.64920228,1.00855232,0.00000000
-2.72836418,11.44047656,0.02173589,0.26361227,0.35869196,3.59160934,0.97340488,6.58654361,1.00111409,0.00000000
-2.72236118,11.33352051,0.02265431,0.26195483,0.35687401,3.56919324,0.97936775,6.50341182,0.99051904,0.00000000
-2.71635818,11.19523304,0.02352912,0.25910242,0.35364861,3.54048067,0.98136770,6.40034626,0.97668626,0.00000000
-2.71035518,11.02621701,0.02434445,0.25510294,0.34900389,3.50502336,0.97942519,6.27841478,0.95962536,0.00000000
-2.70435218,10.82779878,0.02508531,0.25003293,0.34296121,3.46250941,0.97366138,6.13915554,0.93943240,0.00000000
-2.69834917,10.60194672,0.02573784,0.24399433,0.33557340,3.41276403,0.96428863,5.98450208,0.91628297,0.00000000
-2.69234617,10.35117057,0.02628960,0.23711032,0.32692212,3.35574717,0.95159795,5.81669579,0.89042301,0.00000000
-2.68634317,10.07840695,0.02672984,0.22952047,0.31711435,3.29154815,0.93594408,5.63819009,0.86215760,0.00000000
-2.68034017,9.78689641,0.02704966,0.22137544,0.30627835,3.22037774,0.91772884,5.45155116,0.83183826,0.00000000
-2.67433717,9.48005795,0.02724226,0.21283138,0.29455904,3.14255783,0.89738350,5.25935978,0.79984932,0.00000000
-2.66833417,9.16136634,0.02730303,0.20404439,0.28211315,3.05850927,0.87535101,5.06411873,0.76659386,0.00000000
-2.66233117,8.83423736,0.02722966,0.19516516,0.26910420,2.96873822,0.85206883,4.86816971,0.73247999,0.00000000
-2.65632816,8.50192545,0.02702216,0.18633409,0.25569762,2.87382152,0.82795306,4.67362297,0.69790767,0.00000000
-2.65032516,8.16743721,0.02668283,0.17767702,0.24205612,2.77439149,0.80338459,4.48230209,0.66325689,0.00000000
-2.64432216,7.83346323,0.02621622,0.16930177,0.22833542,2.67112071,0.77869769,4.29570532,0.62887742,0.00000000
-2.63831916,7.50232973,0.02562894,0.16129562,0.21468059,2.56470719,0.75417143,4.11498422,0.59508054,0.00000000
-2.63231616,7.17597047,0.02492953,0.15372376,0.20122308,2.45586020,0.73002424,3.94093907,0.56213291,0.00000000
-2.62631316,6.85591810,0.02412821,0.14662869,0.18807836,2.34528729,0.70641154,3.77403006,0.53025270,0.00000000
-2.62031016,6.54331364,0.02323659,0.14003067,0.17534448,2.23368265,0.68342644,3.61440223,0.49960800,0.00000000
-2.61430715,6.23893159,0.02226741,0.13392900,0.16310126,2.12171701,0.66110333,3.46192202,0.47031740,0.00000000
-2.60830415,5.94321817,0.02123419,0.12830417,0.15141033,2.01002924,0.63942385,3.31622235,0.44245251,0.00000000
-2.60230115,5.65633916,0.02015088,0.12312059,0.14031575,1.89921973,0.61832498,3.17675363,0.41604213,0.00000000
-2.59629815,5.37823444,0.01903157,0.11832980,0.12984526,1.78984546,0.59770861,3.04283755,0.39107786,0.00000000
-2.59029515,5.10867556,0.01789015,0.11387412,0.12001208,1.68241681,0.57745211,2.91372082,0.36752059,0.00000000
-2.58429215,4.84732367,0.01673997,0.10969021,0.11081693,1.57739596,0.55741927,2.78862661,0.34530774,0.00000000
-2.57828914,4.59378485,0.01559364,0.10571281,0.10225050,1.47519663,0.53747116,2.66680131,0.32436059,0.00000000
-2.57228614,4.34766070,0.01446273,0.10187815,0.09429583,1.37618522,0.51747623,2.54755501,0.30459163,0.00000000
-2.56628314,4.10859239,0.01335762,0.09812700,0.08693092,1.28068292,0.49731943,2.43029473,0.28591139,0.00000000
-2.56028014,3.87629707,0.01228737,0.09440738,0.08013111,1.18896878,0.47690984,2.31454938,0.26823469,0.00000000
-2.55427714,3.65059576,0.01125960,0.09067660,0.07387133,1.10128345,0.45618660,2.19998660,0.25148592,0.00000000
-2.54827414,3.43143265,0.01028049,0.08690281,0.06812813,1.01783335,0.43512294,2.08642141,0.23560335,0.00000000
-2.54227114,3.21888599,0.00935478,0.08306585,0.06288134,0.93879519,0.41372829,1.97381736,0.22054234,0.00000000
-2.53626813,3.01317104,0.00848581,0.07915759,0.05811549,0.86432055,0.39204855,1.86228102,0.20627741,0.00000000
-2.53026513,2.81463589,0.00767564,0.07518163,0.05382077,0.79454032,0.37016451,1.75205072,0.19280321,0.00000000
-2.52426213,2.62375117,0.00692516,0.07115256,0.04999366,0.72956894,0.34818872,1.64348078,0.18013448,0.00000000
-2.51825913,2.44109463,0.00623425,0.06709472,0.04663724,0.66950805,0.32626106,1.53702232,0.16830504,0.00000000
-2.51225613,2.26733165,0.00560189,0.06304073,0.04376104,0.61444961,0.30454326,1.43320175,0.15736602,0.00000000
-2.50625313,2.10319265,0.00502640,0.05902971,0.04138069,0.56447819,0.28321272,1.33259811,0.14738333,0.00000000
-2.50025013,1.94944840,0.00450555,0.05510532,0.03951713,0.51967229,0.26245594,1.23582005,0.13843461,0.00000000
-2.49424712,1.80688407,0.00403669,0.05131387,0.03819569,0.48010471,0.24246188,1.14348331,0.13060576,0.00000000
-2.48824412,1.67627252,0.00361698,0.04770235,0.03744477,0.44584174,0.22341543,1.05618935,0.12398713,0.00000000
-2.48224112,1.55834770,0.00324339,0.04431659,0.03729439,0.41694126,0.20549139,0.97450556,0.11866951,0.00000000
-2.47623812,1.45377848,0.00291289,0.04119961,0.03777459,0.39344973,0.18884901,0.89894745,0.11474002,0.00000000
-2.47023512,1.36314343,0.00262249,0.03839013,0.03891355,0.37539808,0.17362728,0.82996306,0.11227795,0.00000000
-2.46423212,1.28690695,0.00236928,0.03592130,0.04073576,0.36279686,0.15994108,0.76791961,0.11135074,0.00000000
-2.45822911,1.22539722,0.00215050,0.03381972,0.04326005,0.35563061,0.14787822,0.71309266,0.11200999,0.00000000
-2.45222611,1.17878640,0.00196352,0.03210464,0.04649760,0.35385200,0.13749735,0.66565754,0.11428784,0.00000000
-2.44622311,1.14707358,0.00180586,0.03078748,0.05045010,0.35737591,0.12882675,0.62568323,0.11819354,0.00000000
-2.44022011,1.13007114,0.00167515,0.02987152,0.05510799,0.36607397,0.12186395,0.59312866,0.12371060,0.00000000
-2.43421711,1.12739501,0.00156915,0.02935182,0.06044889,0.37977007,0.11657614,0.56784127,0.13079434,0.00000000
-2.42821411,1.13845972,0.00148570,0.02921540,0.06643642,0.39823724,0.11290121,0.54955799,0.13937022,0.00000000
-2.42221111,1.16247865,0.00142268,0.02944154,0.07301932,0.42119634,0.11074949,0.53790857,0.14933289,0.00000000
-2.41620810,1.19847031,0.00137801,0.03000228,0.08013104,0.44831721,0.11000601,0.53242131,0.16054616,0.00000000
-2.41020510,1.24527106,0.00134961,0.03086312,0.08768994,0.47922237,0.11053325,0.53253111,0.17284396,0.00000000
-2.40420210,1.30155461,0.00133540,0.03198385,0.09560001,0.51349380,0.11217435,0.53758992,0.18603238,0.00000000
-2.39819910,1.36585852,0.00133329,0.03331948,0.10375219,0.55068267,0.11475675,0.54687942,0.19989284,0.00000000
-2.39219610,1.43661725,0.00134115,0.03482135,0.11202644,0.59032221,0.11809606,0.55962583,0.21418634,0.00000000
-2.38619310,1.51220153,0.00135689,0.03643837,0.12029425,0.63194325,0.12200027,0.57501663,0.22865881,0.00000000
-2.38019010,1.59096295,0.00137839,0.03811825,0.12842185,0.67509217,0.12627418,0.59221888,0.24304733,0.00000000
-2.37418709,1.67128253,0.00140361,0.03980891,0.13627382,0.71935055,0.13072386,0.61039869,0.25708722,0.00000000
-2.36818409,1.75162161,0.00143056,0.04145983,0.14371697,0.76435562,0.13516125,0.62874133,0.27051954,0.00000000
-2.36218109,1.83057322,0.00145737,0.04302351,0.15062454,0.80982070,0.13940861,0.64647155,0.28309899,0.00000000
-2.35617809,1.90691166,0.00148231,0.04445680,0.15688033,0.85555427,0.14330282,0.66287316,0.29460161,0.00000000
-2.35017509,1.97963800,0.00150386,0.04572219,0.16238262,0.90147679,0.14669933,0.67730751,0.30483219,0.00000000
-2.34417209,2.04801926,0.00152071,0.04678900,0.16704780,0.94763389,0.14947574,0.68922999,0.31363089,0.00000000
-2.33816908,2.11161911,0.00153181,0.04763442,0.17081347,0.99420492,0.15153481,0.69820394,0.32087877,0.00000000
-2.33216608,2.17031809,0.00153642,0.04824432,0.17364073,1.04150594,0.15280679,0.70391141,0.32650201,0.00000000
-2.32616308,2.22432196,0.00153412,0.04861390,0.17551573,1.08998641,0.15325111,0.70616036,0.33047451,0.00000000
-2.32016008,2.27415713,0.00152482,0.04874803,0.17645025,1.14021905,0.15285719,0.70488789,0.33281874,0.00000000
-2.31415708,2.32065273,0.00150879,0.04866142,0.17648135,1.19288294,0.15164454,0.70015933,0.33360475,0.00000000
-2.30815408,2.36490961,0.00148666,0.04837849,0.17566995,1.24873980,0.14966200,0.69216336,0.33294739,0.00000000
-2.30215108,2.40825718,0.00145941,0.04793297,0.17409858,1.30860436,0.14698623,0.68120311,0.33100178,0.00000000
-2.29614807,2.45219959,0.00142840,0.04736735,0.17186831,1.37330954,0.14371959,0.66768385,0.32795736,0.00000000
-2.29014507,2.49835338,0.00139530,0.04673202,0.16909491,1.44366788,0.13998736,0.65209766,0.32403064,0.00000000
-2.28414207,2.54837924,0.00136212,0.04608437,0.16590465,1.52043067,0.13593453,0.63500567,0.31945710,0.00000000
-2.27813907,2.60391076,0.00133118,0.04548762,0.16242971,1.60424663,0.13172231,0.61701877,0.31448262,0.00000000
-2.27213607,2.66648333,0.00130506,0.04500961,0.15880357,1.69562192,0.12752439,0.59877741,0.30935480,0.00000000
-2.26613307,2.73746628,0.00128665,0.04472158,0.15515655,1.79488352,0.12352321,0.58093140,0.30431458,0.00000000
-2.26013007,2.81800130,0.00127905,0.04469678,0.15161165,1.90214762,0.11990620,0.56412030,0.29958866,0.00000000
-2.25412706,2.90894988,0.00128561,0.04500916,0.14828101,2.01729475,0.11686232,0.54895525,0.29538282,0.00000000
-2.24812406,3.01085182,0.00130986,0.04573202,0.14526295,2.13995303,0.11457866,0.53600269,0.29187661,0.00000000
-2.24212106,3.12389666,0.00135554,0.04693671,0.14263990,2.26949049,0.11323747,0.52577048,0.28921951,0.00000000
-2.23611806,3.24790910,0.00142653,0.04869128,0.14047707,2.40501707,0.11301332,0.51869667,0.28752865,0.00000000
-2.23011506,3.38234848,0.00152689,0.05105922,0.13882208,2.54539662,0.11407064,0.51514115,0.28688808,0.00000000
-2.22411206,3.52632244,0.00166079,0.05409811,0.13770533,2.68926832,0.11656144,0.51538009,0.28734955,0.00000000
-2.21810905,3.67861336,0.00183250,0.05785837,0.13714115,2.83507717,0.12062321,0.51960325,0.28893462,0.00000000
-2.21210605,3.83771646,0.00204640,0.06238193,0.13712955,2.98111209,0.12637698,0.52791372,0.29163782,0.00000000
-2.20610305,4.00188725,0.00230693,0.06770097,0.13765849,3.12555047,0.13392543,0.54033005,0.29543068,0.00000000
-2.20010005,4.16919631,0.00261857,0.07383663,0.13870641,3.26650720,0.14335107,0.55679023,0.30026624,0.00000000
-2.19409705,4.33758872,0.00298584,0.08079775,0.14024493,3.40208649,0.15471449,0.57715724,0.30608373,0.00000000
-2.18809405,4.50494570,0.00341331,0.08857975,0.14224153,3.53043431,0.16805263,0.60122586,0.31281320,0.00000000
-2.18209105,4.66914594,0.00390554,0.09716358,0.14466201,3.64978968,0.18337720,0.62873031,0.32037972,0.00000000
-2.17608804,4.82812449,0.00446718,0.10651488,0.14747270,3.75853290,0.20067331,0.65935247,0.32870706,0.00000000
-2.17008504,4.97992722,0.00510294,0.11658336,0.15064217,3.85522896,0.21989845,0.69273051,0.33772057,0.00000000
-2.16408204,5.12275941,0.00581771,0.12730260,0.15414251,3.93866502,0.24098194,0.72846764,0.34734924,0.00000000
-2.15807904,5.25502731,0.00661661,0.13859012,0.15795003,4.00788063,0.26382508,0.76614101,0.35752695,0.00000000
-2.15207604,5.37537225,0.00750514,0.15034812,0.16204555,4.06219026,0.28830205,0.80531062,0.36819295,0.00000000
-2.14607304,5.48269696,0.00848934,0.16246454,0.16641416,4.10119759,0.31426191,0.84552834,0.37929159,0.00000000
-2.14007004,5.57618444,0.00957599,0.17481492,0.17104460,4.12480172,0.34153164,0.88634694,0.39077175,0.00000000
-2.13406703,5.65531002,0.01077283,0.18726473,0.17592847,4.13319563,0.36992043,0.92732940,0.40258589,0.00000000
-2.12806403,5.71984723,0.01208881,0.19967236,0.18105924,4.12685746,0.39922515,0.96805824,0.41468909,0.00000000
-2.12206103,5.76986853,0.01353439,0.21189266,0.18643129,4.10653555,0.42923708,1.00814512,0.42703841,0.00000000
-2.11605803,5.80574187,0.01512175,0.22378093,0.19203911,4.07322813,0.45974956,1.04724060,0.43959258,0.00000000
-2.11005503,5.82812377,0.01686508,0.23519739,0.19787679,4.02815874,0.49056654,1.08504378,0.45231231,0.00000000
-2.10405203,5.83794975,0.01878072,0.24601173,0.20393785,3.97274848,0.52151146,1.12131182,0.46516140,0.00000000
-2.09804902,5.83642239,0.02088734,0.25610781,0.21021554,3.90858608,0.55243627,1.15586890,0.47810847,0.00000000
-2.09204602,5.82499723,0.02320587,0.26538820,0.21670357,3.83739656,0.58322999,1.18861430,0.49112951,0.00000000
-2.08604302,5.80536623,0.02575946,0.27377831,0.22339733,3.76100937,0.61382620,1.21952910,0.50421093,0.00000000
-2.08004002,5.77943835,0.02857312,0.28122998,0.23029541,3.68132633,0.64420912,1.24868106,0.51735304,0.00000000
-2.07403702,5.74931650,0.03167330,0.28772425,0.23740148,3.60028996,0.67441747,1.27622704,0.53057355,0.00000000
-2.06803402,5.71727008,0.03508716,0.29327320,0.24472616,3.51985216,0.70454585,1.30241270,0.54391095,0.00000000
-2.06203102,5.68570213,0.03884172,0.29792055,0.25228895,3.44194347,0.73474313,1.32756865,0.55742716,0.00000000
-2.05602801,5.65711036,0.04296273,0.30174108,0.26011976,3.36844279,0.76520757,1.35210317,0.57120935,0.00000000
-2.05002501,5.63404152,0.04747337,0.30483876,0.26826011,3.30114745,0.79617860,1.37649092,0.58537040,0.00000000
-2.04402201,5.61903897,0.05239282,0.30734345,0.27676360,3.24174380,0.82792536,1.40125787,0.60004787,0.00000000
-2.03801901,5.61458365,0.05773462,0.30940643,0.28569561,3.19177813,0.86073215,1.42696264,0.61540117,0.00000000
-2.03201601,5.62302951,0.06350511,0.31119484,0.29513212,3.15262826,0.89488148,1.45417451,0.63160693,0.00000000
-2.02601301,5.64653461,0.06970177,0.31288506,0.30515754,3.12547621,0.93063522,1.48344909,0.64885256,0.00000000
-2.02001001,5.68699032,0.07631175,0.31465557,0.31586161,3.11128234,0.96821479,1.51530221,0.66732816,0.00000000
-2.01400700,5.74595086,0.08331052,0.31667932,0.32733548,3.11076191,1.00778137,1.55018334,0.68721715,0.00000000
-2.00800400,5.82456652,0.09066093,0.31911611,0.33966700,3.12436483,1.04941727,1.58844970,0.70868592,0.00000000
-2.00200100,5.92352379,0.09831249,0.32210523,0.35293557,3.15225968,1.09310944,1.63034230,0.73187310,0.00000000
-1.99599800,6.04299575,0.10620131,0.32575879,0.36720676,3.19432307,1.13873632,1.67596526,0.75687901,0.00000000
-1.98999500,6.18260612,0.11425037,0.33015601,0.38252697,3.25013531,1.18605900,1.72526971,0.78375588,0.00000000
-1.98399200,6.34140989,0.12237051,0.33533881,0.39891849,3.31898340,1.23471740,1.77804321,0.81249952,0.00000000
-1.97798899,6.51789270,0.13046194,0.34130891,0.41637525,3.39987192,1.28423209,1.83390569,0.84304298,0.00000000
-1.97198599,6.70999082,0.13841636,0.34802663,0.43485961,3.49154232,1.33401211,1.89231241,0.87525271,0.00000000
-1.96598299,6.91513214,0.14611958,0.35541153,0.45430036,3.59250053,1.38336868,1.95256424,0.90892753,0.00000000
-1.95997999,7.13029785,0.15345461,0.36334484,0.47459220,3.70105266,1.43153454,2.01382500,0.94380080,0.00000000
-1.95397699,7.35210335,0.16030513,0.37167367,0.49559679,3.81534794,1.47768813,2.07514558,0.97954567,0.00000000
-1.94797399,7.57689592,0.16655916,0.38021681,0.51714542,3.93342773,1.52098190,2.13549376,1.01578349,0.00000000
-1.94197099,7.80086559,0.17211280,0.38877186,0.53904320,4.05327905,1.56057329,2.19378868,1.05209487,0.00000000
-1.93596798,8.02016514,0.17687392,0.39712351,0.56107475,4.17289086,1.59565713,2.24893857,1.08803325,0.00000000
-1.92996498,8.23103429,0.18076557,0.40505245,0.58301104,4.29031093,1.62549796,2.29987992,1.12314011,0.00000000
-1.92396198,8.42992313,0.18372900,0.41234464,0.60461719,4.40370133,1.64946074,2.34561658,1.15696132,0.00000000
-1.91795898,8.61360952,0.18572611,0.41880046,0.62566085,4.51139022,1.66703837,2.38525701,1.18906386,0.00000000
-1.91195598,8.77930554,0.18674131,0.42424339,0.64592080,4.61191805,1.67787486,2.41804790,1.21905198,0.00000000
-1.90595298,8.92474856,0.18678248,0.42852786,0.66519535,4.70407638,1.68178283,2.44340288,1.24658232,0.00000000
-1.89994997,9.04827319,0.18588122,0.43154580,0.68331013,4.78693772,1.67875470,2.46092503,1.27137687,0.00000000
-1.89394697,9.14886109,0.18409218,0.43323175,0.70012500,4.85987540,1.66896674,2.47042213,1.29323360,0.00000000
-1.88794397,9.22616674,0.18149164,0.43356635,0.71553953,4.92257272,1.65277610,2.47191429,1.31203380,0.00000000
-1.88194097,9.28051838,0.17817521,0.43257788,0.72949700,4.97502100,1.63071064,2.46563356,1.32774610,0.00000000
-1.87593797,9.31289411,0.17425488,0.43034202,0.74198649,5.01750695,1.60345229,2.45201570,1.34042678,0.00000000
-1.86993497,9.32487450,0.16985552,0.42697980,0.75304306,5.05058963,1.57181450,2.43168463,1.35021638,0.00000000
-1.86393197,9.31857365,0.16511087,0.42265376,0.76274585,5.07506812,1.53671486,2.40543018,1.35733264,0.00000000
-1.85792896,9.29655171,0.16015931,0.41756271,0.77121416,5.09194117,1.49914414,2.37418034,1.36206022,0.00000000
-1.85192596,9.26171227,0.15513941,0.41193513,0.77860163,5.10236021,1.46013295,2.33896907,1.36473743,0.00000000
-1.84592296,9.21718882,0.15018557,0.40602169,0.78508866,5.10757759,1.42071744,2.30090102,1.36574058,0.00000000
-1.83991996,9.16622437,0.14542384,0.40008707,0.79087343,5.10889186,1.38190543,2.26111469,1.36546665,0.00000000
-1.83391696,9.11204900,0.14096809,0.39440150,0.79616171,5.10759200,1.34464420,2.22074522,1.36431496,0.00000000
-1.82791396,9.05775959,0.13691654,0.38923238,0.80115609,5.10490268,1.30979122,2.18088839,1.36266852,0.00000000
-1.82191096,9.00620628,0.13334904,0.38483620,0.80604484,5.10193232,1.27808865,2.14256692,1.36087611,0.00000000
-1.81590795,8.95988952,0.13032483,0.38145121,0.81099110,5.09962606,1.25014260,2.10670030,1.35923556,0.00000000
-1.80990495,8.92087152,0.12788112,0.37929090,0.81612282,5.09872506,1.22640767,2.07407902,1.35797917,0.00000000
-1.80390195,8.89070508,0.12603243,0.37853861,0.82152385,5.09973389,1.20717714,2.04534402,1.35726195,0.00000000
-1.79789895,8.87038241,0.12477064,0.37934348,0.82722685,5.10289721,1.19257903,2.02097188,1.35715310,0.00000000
-1.79189595,8.86030555,0.12406585,0.38181756,0.83320824,5.10818664,1.18257782,2.00126602,1.35763123,0.00000000
