energy_ev,total_up,Al_p_up,Al_d_up,Cd_p_up,Cd_d_up,S_s_up,S_p_up
-5.81990995,2.65327058,0.25180857,0.00000000,1.56726116,0.39125732,0.31675225,0.98570479
-5.81390695,2.60125004,0.24233002,0.00000000,1.49401650,0.38788131,0.31966339,0.96518173
-5.80790395,2.53832936,0.23214478,0.00000000,1.41719702,0.38263004,0.32055906,0.94096676
-5.80190095,2.46524732,0.22136033,0.00000000,1.33782102,0.37555122,0.31942394,0.91333767
-5.79589795,2.38291160,0.21008911,0.00000000,1.25689889,0.36672797,0.31628636,0.88262722
-5.78989495,2.29238274,0.19844632,0.00000000,1.17541437,0.35627759,0.31121770,0.84921889
-5.78389195,2.19485392,0.18654784,0.00000000,1.09430768,0.34434922,0.30433039,0.81354104
-5.77788894,2.09162688,0.17450824,0.00000000,1.01446084,0.33112048,0.29577454,0.77605963
-5.77188594,1.98408439,0.16243889,0.00000000,0.93668518,0.31679321,0.28573336,0.73726950
-5.76588294,1.87366006,0.15044625,0.00000000,0.86171128,0.30158826,0.27441744,0.69768436
-5.75987994,1.76180631,0.13863031,0.00000000,0.79018116,0.28573980,0.26205832,0.65782589
-5.75387694,1.64996148,0.12708320,0.00000000,0.72264276,0.26948902,0.24890140,0.61821204
-5.74787394,1.53951706,0.11588803,0.00000000,0.65954649,0.25307776,0.23519861,0.57934524
-5.74187094,1.43178624,0.10511798,0.00000000,0.60124379,0.23674206,0.22120105,0.54170051
-5.73586793,1.32797474,0.09483559,0.00000000,0.54798748,0.22070607,0.20715192,0.50571430
-5.72986493,1.22915490,0.08509235,0.00000000,0.49993365,0.20517639,0.19328002,0.47177416
-5.72386193,1.13624386,0.07592857,0.00000000,0.45714511,0.19033716,0.17979391,0.44020976
-5.71785893,1.04998660,0.06737342,0.00000000,0.41959597,0.17634592,0.16687714,0.41128565
-5.71185593,0.97094423,0.05944531,0.00000000,0.38717742,0.16333055,0.15468446,0.38519577
-5.70585293,0.89948783,0.05215252,0.00000000,0.35970450,0.15138723,0.14333920,0.36206028
-5.69984992,0.83579808,0.04549391,0.00000000,0.33692365,0.14057946,0.13293191,0.34192446
-5.69384692,0.77987027,0.03945995,0.00000000,0.31852115,0.13093825,0.12352002,0.32475995
-5.68784392,0.73152470,0.03403382,0.00000000,0.30413211,0.12246326,0.11512879,0.31046816
-5.68184092,0.69042169,0.02919258,0.00000000,0.29335010,0.11512493,0.10775312,0.29888573
-5.67583792,0.65608073,0.02490849,0.00000000,0.28573725,0.10886745,0.10136027,0.28979192
-5.66983492,0.62790305,0.02115026,0.00000000,0.28083465,0.10361232,0.09589331,0.28291749
-5.66383192,0.60519658,0.01788433,0.00000000,0.27817299,0.09926256,0.09127507,0.27795492
-5.65782891,0.58720259,0.01507612,0.00000000,0.27728327,0.09570713,0.08741248,0.27456949
-5.65182591,0.57312308,0.01269113,0.00000000,0.27770736,0.09282566,0.08420110,0.27241088
-5.64582291,0.56214783,0.01069604,0.00000000,0.27900815,0.09049304,0.08152958,0.27112490
-5.63981991,0.55348051,0.00905955,0.00000000,0.28077919,0.08858397,0.07928406,0.27036491
-5.63381691,0.54636289,0.00775325,0.00000000,0.28265351,0.08697719,0.07735221,0.26980259
-5.62781391,0.54009639,0.00675218,0.00000000,0.28431125,0.08555917,0.07562691,0.26913763
-5.62181091,0.53406052,0.00603539,0.00000000,0.28548613,0.08422744,0.07400938,0.26810616
-5.61580790,0.52772765,0.00558620,0.00000000,0.28597027,0.08289317,0.07241173,0.26648754
-5.60980490,0.52067371,0.00539245,0.00000000,0.28561741,0.08148314,0.07075893,0.26410937
-5.60380190,0.51258481,0.00544646,0.00000000,0.28434424,0.07994098,0.06899009,0.26085062
-5.59779890,0.50325954,0.00574496,0.00000000,0.28212982,0.07822774,0.06705913,0.25664275
-5.59179590,0.49260724,0.00628877,0.00000000,0.27901323,0.07632179,0.06493487,0.25146901
-5.58579290,0.48064239,0.00708243,0.00000000,0.27508919,0.07421805,0.06260046,0.24536179
-5.57978989,0.46747559,0.00813358,0.00000000,0.27050218,0.07192670,0.06005253,0.23839847
-5.57378689,0.45330153,0.00945237,0.00000000,0.26543899,0.06947139,0.05729970,0.23069573
-5.56778389,0.43838472,0.01105058,0.00000000,0.26012005,0.06688710,0.05436096,0.22240286
-5.56178089,0.42304344,0.01294078,0.00000000,0.25478991,0.06421769,0.05126378,0.21369412
-5.55577789,0.40763277,0.01513531,0.00000000,0.24970713,0.06151334,0.04804206,0.20476077
-5.54977489,0.39252729,0.01764533,0.00000000,0.24513407,0.05882795,0.04473409,0.19580289
-5.54377189,0.37810424,0.02047968,0.00000000,0.24132691,0.05621651,0.04138063,0.18702142
-5.53776888,0.36472772,0.02364394,0.00000000,0.23852619,0.05373277,0.03802301,0.17861070
-5.53176588,0.35273453,0.02713944,0.00000000,0.23694849,0.05142703,0.03470152,0.17075191
-5.52576288,0.34242209,0.03096240,0.00000000,0.23677921,0.04934434,0.03145403,0.16360737
-5.51975988,0.33403894,0.03510325,0.00000000,0.23816710,0.04752302,0.02831482,0.15731621
-5.51375688,0.32777797,0.03954611,0.00000000,0.24122042,0.04599358,0.02531379,0.15199123
-5.50775388,0.32377264,0.04426859,0.00000000,0.24600513,0.04477814,0.02247594,0.14771726
-5.50175088,0.32209612,0.04924174,0.00000000,0.25254495,0.04389021,0.01982106,0.14455085
-5.49574787,0.32276338,0.05443045,0.00000000,0.26082351,0.04333489,0.01736377,0.14252134
-5.48974487,0.32573601,0.05979403,0.00000000,0.27078831,0.04310949,0.01511374,0.14163311
-5.48374187,0.33092943,0.06528721,0.00000000,0.28235642,0.04320446,0.01307611,0.14186904
-5.47773887,0.33822222,0.07086133,0.00000000,0.29542169,0.04360462,0.01125204,0.14319484
-5.47173587,0.34746707,0.07646584,0.00000000,0.30986311,0.04429055,0.00963938,0.14556405
-5.46573287,0.35850286,0.08205001,0.00000000,0.32555406,0.04524024,0.00823340,0.14892358
-5.45972986,0.37116743,0.08756469,0.00000000,0.34237199,0.04643075,0.00702757,0.15321955
-5.45372686,0.38531035,0.09296422,0.00000000,0.36020817,0.04783982,0.00601427,0.15840301
-5.44772386,0.40080532,0.09820824,0.00000000,0.37897704,0.04944758,0.00518558,0.16443553
-5.44172086,0.41756156,0.10326336,0.00000000,0.39862482,0.05123793,0.00453385,0.17129433
-5.43571786,0.43553375,0.10810470,0.00000000,0.41913691,0.05319989,0.00405234,0.17897664
-5.42971486,0.45473013,0.11271710,0.00000000,0.44054383,0.05532860,0.00373568,0.18750334
-5.42371186,0.47521825,0.11709590,0.00000000,0.46292530,0.05762612,0.00358023,0.19692149
-5.41770885,0.49712831,0.12124749,0.00000000,0.48641225,0.06010178,0.00358434,0.20730571
-5.41170585,0.52065356,0.12518923,0.00000000,0.51118666,0.06277236,0.00374851,0.21875831
-5.40570285,0.54604792,0.12894913,0.00000000,0.53747902,0.06566176,0.00407536,0.23140812
-5.39969985,0.57362059,0.13256489,0.00000000,0.56556353,0.06880038,0.00456954,0.24540791
-5.39369685,0.60372780,0.13608274,0.00000000,0.59575089,0.07222417,0.00523747,0.26093049
-5.38769385,0.63676174,0.13955578,0.00000000,0.62837905,0.07597329,0.00608700,0.27816348
-5.38169085,0.67313699,0.14304214,0.00000000,0.66380197,0.08009056,0.00712690,0.29730290
-5.37568784,0.71327475,0.14660286,0.00000000,0.70237666,0.08461960,0.00836629,0.31854555
-5.36968484,0.75758522,0.15029967,0.00000000,0.74444891,0.08960277,0.00981398,0.34208065
-5.36368184,0.80644869,0.15419270,0.00000000,0.79033799,0.09507898,0.01147766,0.36808057
-5.35767884,0.86019579,0.15833832,0.00000000,0.84032095,0.10108146,0.01336317,0.39669127
-5.35167584,0.91908769,0.16278690,0.00000000,0.89461669,0.10763543,0.01547359,0.42802250
-5.34567284,0.98329685,0.16758096,0.00000000,0.95337070,0.11475594,0.01780848,0.46213826
-5.33966983,1.05288897,0.17275342,0.00000000,1.01664068,0.12244586,0.02036306,0.49904773
-5.33366683,1.12780707,0.17832622,0.00000000,1.08438388,0.13069408,0.02312754,0.53869733
-5.32766383,1.20785836,0.18430920,0.00000000,1.15644654,0.13947407,0.02608652,0.58096393
-5.32166083,1.29270461,0.19069941,0.00000000,1.23255601,0.14874284,0.02921860,0.62564995
-5.31565783,1.38185668,0.19748077,0.00000000,1.31231612,0.15844045,0.03249618,0.67248050
-5.30965483,1.47467378,0.20462413,0.00000000,1.39520611,0.16848999,0.03588547,0.72110295
-5.30365183,1.57036785,0.21208772,0.00000000,1.48058345,0.17879821,0.03934677,0.77108904
-5.29764882,1.66801325,0.21981798,0.00000000,1.56769078,0.18925673,0.04283507,0.82193987
-5.29164582,1.76656177,0.22775076,0.00000000,1.65566690,0.19974391,0.04630081,0.87309352
-5.28564282,1.86486273,0.23581285,0.00000000,1.74356168,0.21012729,0.04969104,0.92393544
-5.27963982,1.96168773,0.24392384,0.00000000,1.83035466,0.22026652,0.05295067,0.97381116
-5.27363682,2.05575922,0.25199820,0.00000000,1.91497663,0.23001678,0.05602403,1.02204111
-5.26763382,2.14578214,0.25994757,0.00000000,1.99633365,0.23923254,0.05885649,1.06793694
-5.26163082,2.23047734,0.26768316,0.00000000,2.07333272,0.24777145,0.06139620,1.11081882
-5.25562781,2.30861563,0.27511829,0.00000000,2.14490806,0.25549834,0.06359582,1.15003308
-5.24962481,2.37905116,0.28217082,0.00000000,2.21004723,0.26228912,0.06541412,1.18496946
-5.24362181,2.44075281,0.28876555,0.00000000,2.26781592,0.26803433,0.06681753,1.21507728
-5.23761881,2.49283242,0.29483647,0.00000000,2.31738077,0.27264241,0.06778142,1.23987998
-5.23161581,2.53456859,0.30032873,0.00000000,2.35802917,0.27604232,0.06829103,1.25898741
-5.22561281,2.56542553,0.30520037,0.00000000,2.38918562,0.27818555,0.06834219,1.27210539
-5.21960980,2.58506595,0.30942358,0.00000000,2.41042406,0.27904746,0.06794158,1.27904237
-5.21360680,2.59335792,0.31298572,0.00000000,2.42147594,0.27862780,0.06710665,1.27971288
-5.20760380,2.59037547,0.31588971,0.00000000,2.42223404,0.27695046,0.06586513,1.27413794
-5.20160080,2.57639330,0.31815411,0.00000000,2.41275206,0.27406259,0.06425417,1.26244242
-5.19559780,2.55187590,0.31981259,0.00000000,2.39324035,0.27003294,0.06231921,1.24484978
-5.18959480,2.51746191,0.32091301,0.00000000,2.36405826,0.26494968,0.06011250,1.22167447
-5.18359180,2.47394437,0.32151599,0.00000000,2.32570350,0.25891778,0.05769148,1.19331251
-5.17758879,2.42224803,0.32169304,0.00000000,2.27879920,0.25205598,0.05511698,1.16023072
-5.17158579,2.36340442,0.32152430,0.00000000,2.22407914,0.24449361,0.05245139,1.12295516
-5.16558279,2.29852581,0.32109599,0.00000000,2.16237184,0.23636732,0.04975683,1.08205911
-5.15957979,2.22877880,0.32049747,0.00000000,2.09458380,0.22781780,0.04709342,1.03815116
-5.15357679,2.15535847,0.31981827,0.00000000,2.02168236,0.21898664,0.04451770,0.99186364
-5.14757379,2.07946355,0.31914490,0.00000000,1.94467864,0.21001346,0.04208125,0.94384170
-5.14157079,2.00227329,0.31855774,0.00000000,1.86461049,0.20103325,0.03982958,0.89473308
-5.13556778,1.92492634,0.31812807,0.00000000,1.78252593,0.19217405,0.03780125,0.84517880
-5.12956478,1.84850181,0.31791531,0.00000000,1.69946696,0.18355500,0.03602733,0.79580463
-5.12356178,1.77400284,0.31796467,0.00000000,1.61645390,0.17528470,0.03453107,0.74721331
-5.11755878,1.70234252,0.31830523,0.00000000,1.53447034,0.16745991,0.03332792,0.69997747
-5.11155578,1.63433233,0.31894867,0.00000000,1.45444878,0.16016459,0.03242569,0.65463305
-5.10555278,1.57067289,0.31988855,0.00000000,1.37725697,0.15346918,0.03182501,0.61167320
-5.09954977,1.51194698,0.32110038,0.00000000,1.30368516,0.14743021,0.03151991,0.57154247
-5.09354677,1.45861474,0.32254239,0.00000000,1.23443448,0.14209002,0.03149848,0.53463135
-5.08754377,1.41101091,0.32415695,0.00000000,1.17010644,0.13747676,0.03174373,0.50127114
-5.08154077,1.36934399,0.32587277,0.00000000,1.11119398,0.13360451,0.03223434,0.47172904
-5.07553777,1.33369727,0.32760752,0.00000000,1.05807422,0.13047356,0.03294554,0.44620392
-5.06953477,1.30403152,0.32927102,0.00000000,1.01100313,0.12807075,0.03384987,0.42482245
-5.06353177,1.28018949,0.33076873,0.00000000,0.97011236,0.12637008,0.03491794,0.40763628
-5.05752876,1.26190188,0.33200537,0.00000000,0.93540841,0.12533324,0.03611906,0.39462004
-5.05152576,1.24879498,0.33288859,0.00000000,0.90677433,0.12491042,0.03742192,0.38567069
-5.04552276,1.24039977,0.33333246,0.00000000,0.88397400,0.12504121,0.03879499,0.38060826
-5.03951976,1.23616253,0.33326070,0.00000000,0.86665906,0.12565558,0.04020706,0.37917828
-5.03351676,1.23545693,0.33260948,0.00000000,0.85437841,0.12667513,0.04162756,0.38105588
-5.02751376,1.23759744,0.33132974,0.00000000,0.84659026,0.12801444,0.04302690,0.38585187
-5.02151076,1.24185403,0.32938892,0.00000000,0.84267643,0.12958260,0.04437676,0.39312062
-5.01550775,1.24746814,0.32677210,0.00000000,0.84195873,0.13128494,0.04565041,0.40236970
-5.00950475,1.25366947,0.32348253,0.00000000,0.84371693,0.13302490,0.04682290,0.41307126
-5.00350175,1.25969364,0.31954165,0.00000000,0.84720807,0.13470608,0.04787144,0.42467467
-4.99749875,1.26480014,0.31498852,0.00000000,0.85168642,0.13623433,0.04877561,0.43662030
-4.99149575,1.26829035,0.30987877,0.00000000,0.85642365,0.13751996,0.04951772,0.44835393
-4.98549275,1.26952504,0.30428322,0.00000000,0.86072851,0.13847991,0.05008307,0.45934126
-4.97948974,1.26794091,0.29828610,0.00000000,0.86396549,0.13903986,0.05046029,0.46908227
-4.97348674,1.26306552,0.29198301,0.00000000,0.86557176,0.13913623,0.05064160,0.47712452
-4.96748374,1.25453013,0.28547869,0.00000000,0.86507180,0.13871787,0.05062307,0.48307533
-4.96148074,1.24207990,0.27888457,0.00000000,0.86208927,0.13774754,0.05040475,0.48661198
-4.95547774,1.22558085,0.27231624,0.00000000,0.85635559,0.13620298,0.04999078,0.48748981
-4.94947474,1.20502342,0.26589077,0.00000000,0.84771500,0.13407755,0.04938940,0.48554781
-4.94347174,1.18052224,0.25972409,0.00000000,0.83612594,0.13138048,0.04861282,0.48071145
-4.93746873,1.15231209,0.25392824,0.00000000,0.82165868,0.12813651,0.04767695,0.47299277
-4.93146573,1.12074026,0.24860880,0.00000000,0.80448945,0.12438524,0.04660106,0.46248772
-4.92546273,1.08625534,0.24386240,0.00000000,0.78489140,0.12017985,0.04540732,0.44937095
-4.91945973,1.04939333,0.23977444,0.00000000,0.76322277,0.11558558,0.04412022,0.43388829
-4.91345673,1.01076122,0.23641712,0.00000000,0.73991303,0.11067776,0.04276592,0.41634732
-4.90745373,0.97101916,0.23384792,0.00000000,0.71544748,0.10553971,0.04137157,0.39710652
-4.90145073,0.93086177,0.23210853,0.00000000,0.69035123,0.10026040,0.03996460,0.37656339
-4.89544772,0.89099956,0.23122439,0.00000000,0.66517313,0.09493210,0.03857204,0.35514219
-4.88944472,0.85214113,0.23120492,0.00000000,0.64047041,0.08964804,0.03721987,0.33328163
-4.88344172,0.81497685,0.23204437,0.00000000,0.61679458,0.08450027,0.03593244,0.31142309
-4.87743872,0.78016464,0.23372350,0.00000000,0.59467906,0.07957761,0.03473196,0.28999971
-4.87143572,0.74831814,0.23621176,0.00000000,0.57462890,0.07496393,0.03363817,0.26942662
-4.86543272,0.71999754,0.23947017,0.00000000,0.55711260,0.07073668,0.03266804,0.25009263
-4.85942971,0.69570302,0.24345460,0.00000000,0.54255621,0.06696577,0.03183561,0.23235331
-4.85342671,0.67587062,0.24811931,0.00000000,0.53133943,0.06371268,0.03115192,0.21652572
-4.84742371,0.66087022,0.25342057,0.00000000,0.52379338,0.06102989,0.03062507,0.20288454
-4.84142071,0.65100529,0.25932010,0.00000000,0.52019978,0.05896055,0.03026026,0.19165955
-4.83541771,0.64651357,0.26578815,0.00000000,0.52079099,0.05753831,0.03005995,0.18303432
-4.82941471,0.64756859,0.27280592,0.00000000,0.52575047,0.05678731,0.03002402,0.17714586
-4.82341171,0.65428108,0.28036722,0.00000000,0.53521329,0.05672230,0.03014986,0.17408495
-4.81740870,0.66670009,0.28847906,0.00000000,0.54926621,0.05734874,0.03043258,0.17389717
-4.81140570,0.68481350,0.29716132,0.00000000,0.56794720,0.05866298,0.03086504,0.17658420
-4.80540270,0.70854756,0.30644514,0.00000000,0.59124412,0.06065239,0.03143795,0.18210538
-4.79939970,0.73776559,0.31637028,0.00000000,0.61909265,0.06329553,0.03213990,0.19037947
-4.79339670,0.77226593,0.32698153,0.00000000,0.65137349,0.06656224,0.03295741,0.20128643
-4.78739370,0.81177937,0.33832419,0.00000000,0.68790913,0.07041378,0.03387486,0.21466936
-4.78139070,0.85596651,0.35043897,0.00000000,0.72846049,0.07480303,0.03487461,0.23033654
-4.77538769,0.90441543,0.36335651,0.00000000,0.77272382,0.07967467,0.03593700,0.24806366
-4.76938469,0.95664022,0.37709180,0.00000000,0.82032832,0.08496556,0.03704046,0.26759633
-4.76338169,1.01208092,0.39163884,0.00000000,0.87083485,0.09060519,0.03816175,0.28865294
-4.75737869,1.07010515,0.40696581,0.00000000,0.92373627,0.09651631,0.03927620,0.31092790
-4.75137569,1.13001201,0.42301100,0.00000000,0.97845953,0.10261578,0.04035810,0.33409545
-4.74537269,1.19103835,0.43967985,0.00000000,1.03437002,0.10881557,0.04138117,0.35781388
-4.73936968,1.25236749,0.45684311,0.00000000,1.09077799,0.11502399,0.04231912,0.38173030
-4.73336668,1.31314058,0.47433648,0.00000000,1.14694744,0.12114711,0.04314628,0.40548591
-4.72736368,1.37247011,0.49196167,0.00000000,1.20210698,0.12709027,0.04383834,0.42872155
-4.72136068,1.42945554,0.50948893,0.00000000,1.25546280,0.13275983,0.04437296,0.45108371
-4.71535768,1.48320046,0.52666097,0.00000000,1.30621320,0.13806489,0.04473059,0.47223053
-4.70935468,1.53283079,0.54319834,0.00000000,1.35356431,0.14291905,0.04489504,0.49183791
-4.70335168,1.57751351,0.55880583,0.00000000,1.39674669,0.14724219,0.04485410,0.50960545
-4.69734867,1.61647526,0.57317993,0.00000000,1.43503208,0.15096213,0.04460004,0.52526210
-4.69134567,1.64902023,0.58601697,0.00000000,1.46774999,0.15401612,0.04412995,0.53857130
-4.68534267,1.67454665,0.59702174,0.00000000,1.49430339,0.15635221,0.04344594,0.54933556
-4.67933967,1.69256160,0.60591622,0.00000000,1.51418325,0.15793031,0.04255525,0.55740024
-4.67333667,1.70269335,0.61244816,0.00000000,1.52698114,0.15872309,0.04147014,0.56265651
-4.66733367,1.70470106,0.61639922,0.00000000,1.53239986,0.15871650,0.04020769,0.56504339
-4.66133067,1.69848148,0.61759230,0.00000000,1.53026132,0.15791006,0.03878943,0.56454874
-4.65532766,1.68407238,0.61589790,0.00000000,1.52051176,0.15631680,0.03724094,0.56120920
-4.64932466,1.66165269,0.61123912,0.00000000,1.50322384,0.15396291,0.03559130,0.55510917
-4.64332166,1.63153921,0.60359524,0.00000000,1.47859565,0.15088713,0.03387257,0.54637864
-4.63731866,1.59418012,0.59300358,0.00000000,1.44694651,0.14713984,0.03211915,0.53519014
-4.63131566,1.55014530,0.57955976,0.00000000,1.40870970,0.14278189,0.03036728,0.52175474
-4.62531266,1.50011387,0.56341607,0.00000000,1.36442230,0.13788325,0.02865443,0.50631719
-4.61930965,1.44485914,0.54477818,0.00000000,1.31471235,0.13252147,0.02701886,0.48915045
-4.61330665,1.38523151,0.52390025,0.00000000,1.26028382,0.12678000,0.02549908,0.47054961
-4.60730365,1.32213967,0.50107853,0.00000000,1.20189975,0.12074639,0.02413350,0.45082543
-4.60130065,1.25653077,0.47664383,0.00000000,1.14036408,0.11451048,0.02296002,0.43029762
-4.59529765,1.18936990,0.45095295,0.00000000,1.07650286,0.10816255,0.02201567,0.40928810
-4.58929465,1.12161967,0.42437954,0.00000000,1.01114534,0.10179153,0.02133623,0.38811438
-4.58329165,1.05422027,0.39730464,0.00000000,0.94510556,0.09548326,0.02095591,0.36708319
-4.57728864,0.98807053,0.37010720,0.00000000,0.87916513,0.08931892,0.02090686,0.34648459
-4.57128564,0.92401063,0.34315506,0.00000000,0.81405758,0.08337356,0.02121871,0.32658664
-4.56528264,0.86280662,0.31679646,0.00000000,0.75045490,0.07771483,0.02191801,0.30763078
-4.55927964,0.80513726,0.29135258,0.00000000,0.68895649,0.07240195,0.02302753,0.28982796
-4.55327664,0.75158335,0.26711114,0.00000000,0.63008089,0.06748483,0.02456555,0.27335567
-4.54727364,0.70261973,0.24432127,0.00000000,0.57426034,0.06300345,0.02654500,0.25835572
-4.54127064,0.65860997,0.22318989,0.00000000,0.52183824,0.05898751,0.02897258,0.24493300
-4.53526763,0.61980380,0.20387932,0.00000000,0.47306935,0.05545625,0.03184784,0.23315503
-4.52926463,0.58633712,0.18650651,0.00000000,0.42812254,0.05241852,0.03516229,0.22305226
-4.52326163,0.55823459,0.17114341,0.00000000,0.38708574,0.04987301,0.03889858,0.21461918
-4.51725863,0.53541440,0.15781875,0.00000000,0.34997288,0.04780875,0.04302980,0.20781608
-4.51125563,0.51769518,0.14652074,0.00000000,0.31673209,0.04620573,0.04751901,0.20257133
-4.50525263,0.50480479,0.13720081,0.00000000,0.28725507,0.04503565,0.05231897,0.19878435
-4.49924962,0.49639062,0.12977799,0.00000000,0.26138695,0.04426289,0.05737228,0.19632888
-4.49324662,0.49203125,0.12414390,0.00000000,0.23893636,0.04384552,0.06261176,0.19505670
-4.48724362,0.49124920,0.12016797,0.00000000,0.21968517,0.04373646,0.06796132,0.19480172
-4.48124062,0.49352443,0.11770294,0.00000000,0.20339788,0.04388470,0.07333717,0.19538427
-4.47523762,0.49830833,0.11659023,0.00000000,0.18982997,0.04423655,0.07864948,0.19661560
-4.46923462,0.50503791,0.11666511,0.00000000,0.17873543,0.04473700,0.08380436,0.19830248
-4.46323162,0.51314987,0.11776164,0.00000000,0.16987303,0.04533099,0.08870618,0.20025188
-4.45722861,0.52209414,0.11971695,0.00000000,0.16301135,0.04596474,0.09326008,0.20227549
-4.45122561,0.53134669,0.12237509,0.00000000,0.15793258,0.04658695,0.09737472,0.20419416
-4.44522261,0.54042111,0.12559013,0.00000000,0.15443507,0.04715004,0.10096495,0.20584202
-4.43921961,0.54887868,0.12922848,0.00000000,0.15233461,0.04761108,0.10395448,0.20707014
-4.43321661,0.55633672,0.13317050,0.00000000,0.15146476,0.04793281,0.10627829,0.20774981
-4.42721361,0.56247472,0.13731130,0.00000000,0.15167608,0.04808424,0.10788478,0.20777501
-4.42121061,0.56703836,0.14156073,0.00000000,0.15283461,0.04804127,0.10873746,0.20706434
-4.41520760,0.56984103,0.14584273,0.00000000,0.15481970,0.04778692,0.10881616,0.20556199
-4.40920460,0.57076303,0.15009397,0.00000000,0.15752139,0.04731142,0.10811767,0.20323800
-4.40320160,0.56974842,0.15426205,0.00000000,0.16083746,0.04661209,0.10665577,0.20008765
-4.39719860,0.56679983,0.15830330,0.00000000,0.16467049,0.04569293,0.10446071,0.19612996
-4.39119560,0.56197145,0.16218030,0.00000000,0.16892499,0.04456404,0.10157804,0.19140562
-4.38519260,0.55536061,0.16585946,0.00000000,0.17350486,0.04324092,0.09806702,0.18597410
-4.37918959,0.54709848,0.16930860,0.00000000,0.17831132,0.04174355,0.09399850,0.17991041
-4.37318659,0.53734033,0.17249490,0.00000000,0.18324146,0.04009544,0.08945249,0.17330145
-4.36718359,0.52625587,0.17538318,0.00000000,0.18818754,0.03832258,0.08451558,0.16624221
-4.36118059,0.51402022,0.17793485,0.00000000,0.19303711,0.03645244,0.07927810,0.15883202
-4.35517759,0.50080588,0.18010734,0.00000000,0.19767398,0.03451297,0.07383144,0.15117092
-4.34917459,0.48677623,0.18185426,0.00000000,0.20197996,0.03253169,0.06826543,0.14335643
-4.34317159,0.47208053,0.18312625,0.00000000,0.20583746,0.03053491,0.06266593,0.13548081
-4.33716858,0.45685098,0.18387235,0.00000000,0.20913271,0.02854708,0.05711279,0.12762877
-4.33116558,0.44120145,0.18404201,0.00000000,0.21175951,0.02659029,0.05167810,0.11987599
-4.32516258,0.42522818,0.18358734,0.00000000,0.21362330,0.02468397,0.04642495,0.11228813
-4.31915958,0.40901204,0.18246576,0.00000000,0.21464541,0.02284471,0.04140654,0.10492065
-4.31315658,0.39262209,0.18064261,0.00000000,0.21476724,0.02108632,0.03666575,0.09781911
-4.30715358,0.37612026,0.17809374,0.00000000,0.21395417,0.01941992,0.03223510,0.09102012
