energy_ev,total_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-4.30115058,2.35731402,0.61462466,0.37488909,0.00265670,0.07027482,1.72052420,0.00000000
-4.29514757,2.33586511,0.60160516,0.37220013,0.00261311,0.06685682,1.71238431,0.00000000
-4.28914457,2.31978741,0.58989244,0.37015500,0.00258409,0.06350021,1.70847232,0.00000000
-4.28314157,2.30891516,0.57959589,0.36874513,0.00256840,0.06025621,1.70853607,0.00000000
-4.27713857,2.30283120,0.57076909,0.36792568,0.00256434,0.05717202,1.71213360,0.00000000
-4.27113557,2.30090181,0.56341609,0.36762008,0.00256984,0.05429055,1.71866213,0.00000000
-4.26513257,2.30232113,0.55750009,0.36772597,0.00258254,0.05165029,1.72739421,0.00000000
-4.25912956,2.30616329,0.55295387,0.36812255,0.00259989,0.04928554,1.73751938,0.00000000
-4.25312656,2.31143940,0.54969155,0.36867864,0.00261928,0.04722664,1.74818934,0.00000000
-4.24712356,2.31715675,0.54762077,0.36926131,0.00263813,0.04550046,1.75856445,0.00000000
-4.24112056,2.32237686,0.54665472,0.36974437,0.00265399,0.04413084,1.76785907,0.00000000
-4.23511756,2.32626975,0.54672332,0.37001641,0.00266464,0.04313906,1.77538365,0.00000000
-4.22911456,2.32816119,0.54778263,0.36998783,0.00266817,0.04254426,1.78058128,0.00000000
-4.22311156,2.32757074,0.54982229,0.36959654,0.00266300,0.04236374,1.78305684,0.00000000
-4.21710855,2.32423843,0.55287004,0.36881194,0.00264799,0.04261306,1.78259729,0.00000000
-4.21110555,2.31813880,0.55699354,0.36763702,0.00262242,0.04330597,1.77918219,0.00000000
-4.20510255,2.30948158,0.56229889,0.36610833,0.00258604,0.04445416,1.77298371,0.00000000
-4.19909955,2.29869914,0.56892625,0.36429400,0.00253900,0.04606670,1.76435660,0.00000000
-4.19309655,2.28642174,0.57704272,0.36228980,0.00248189,0.04814940,1.75381858,0.00000000
-4.18709355,2.27344195,0.58683297,0.36021351,0.00241567,0.05070398,1.74202248,0.00000000
-4.18109055,2.26067064,0.59848820,0.35819800,0.00234160,0.05372713,1.72972187,0.00000000
-4.17508754,2.24908724,0.61219431,0.35638338,0.00226122,0.05720954,1.71773223,0.00000000
-4.16908454,2.23968726,0.62811992,0.35490878,0.00217628,0.06113510,1.70688995,0.00000000
-4.16308154,2.23343024,0.64640530,0.35390415,0.00208862,0.06548006,1.69801166,0.00000000
-4.15707854,2.23119128,0.66715282,0.35348272,0.00200020,0.07021259,1.69185613,0.00000000
-4.15107554,2.23371885,0.69041984,0.35373453,0.00191296,0.07529253,1.68909089,0.00000000
-4.14507254,2.24160138,0.71621437,0.35472130,0.00182880,0.08067152,1.69026546,0.00000000
-4.13906953,2.25524420,0.74449405,0.35647319,0.00174955,0.08629356,1.69579226,0.00000000
-4.13306653,2.27485796,0.77516850,0.35898735,0.00167690,0.09209592,1.70593629,0.00000000
-4.12706353,2.30045870,0.80810485,0.36222853,0.00161241,0.09801047,1.72081337,0.00000000
-4.12106053,2.33187904,0.84313628,0.36613157,0.00155749,0.10396539,1.74039691,0.00000000
-4.11505753,2.36878919,0.88007265,0.37060559,0.00151336,0.10988713,1.76453194,0.00000000
-4.10905453,2.41072579,0.91871278,0.37553954,0.00148111,0.11570259,1.79295507,0.00000000
-4.10305153,2.45712619,0.95885718,0.38080883,0.00146165,0.12134138,1.82531860,0.00000000
-4.09704852,2.50736541,1.00032028,0.38628243,0.00145575,0.12673810,1.86121668,0.00000000
-4.09104552,2.56079296,1.04294125,0.39183005,0.00146407,0.13183441,1.90021142,0.00000000
-4.08504252,2.61676670,1.08659237,0.39732896,0.00148709,0.13658090,1.94185698,0.00000000
-4.07903952,2.67468145,1.13118424,0.40266985,0.00152519,0.14093858,1.98571985,0.00000000
-4.07303652,2.73399031,1.17666723,0.40776158,0.00157861,0.14487991,2.03139386,0.00000000
-4.06703352,2.79421745,1.22302906,0.41253437,0.00164746,0.14838938,2.07850911,0.00000000
-4.06103052,2.85496181,1.27028830,0.41694136,0.00173167,0.15146352,2.12673447,0.00000000
-4.05502751,2.91589192,1.31848441,0.42095848,0.00183101,0.15411045,2.17577362,0.00000000
-4.04902451,2.97673286,1.36766481,0.42458268,0.00194504,0.15634894,2.22535580,0.00000000
-4.04302151,3.03724681,1.41787001,0.42782883,0.00207308,0.15820704,2.27522207,0.00000000
-4.03701851,3.09720953,1.46911790,0.43072544,0.00221419,0.15972048,2.32510903,0.00000000
-4.03101551,3.15638516,1.52138835,0.43330969,0.00236714,0.16093077,2.37473168,0.00000000
-4.02501251,3.21450193,1.57460965,0.43562215,0.00253039,0.16188331,2.42376752,0.00000000
-4.01900950,3.27123144,1.62864759,0.43770162,0.00270208,0.16262544,2.47184350,0.00000000
-4.01300650,3.32617369,1.68329857,0.43958047,0.00288003,0.16320469,2.51852783,0.00000000
-4.00700350,3.37884966,1.73828723,0.44128099,0.00306177,0.16366713,2.56332757,0.00000000
-4.00100050,3.42870271,1.79326912,0.44281283,0.00324453,0.16405609,2.60569298,0.00000000
-3.99499750,3.47510902,1.84783854,0.44417188,0.00342534,0.16441108,2.64502876,0.00000000
-3.98899450,3.51739698,1.90154103,0.44534059,0.00360104,0.16476706,2.68071191,0.00000000
-3.98299150,3.55487431,1.95388994,0.44628982,0.00376840,0.16515398,2.71211517,0.00000000
-3.97698849,3.58686130,2.00438615,0.44698183,0.00392417,0.16559648,2.73863479,0.00000000
-3.97098549,3.61272789,2.05253939,0.44737454,0.00406522,0.16611383,2.75972073,0.00000000
-3.96498249,3.63193195,2.09789009,0.44742637,0.00418860,0.16671996,2.77490735,0.00000000
-3.95897949,3.64405616,2.14003003,0.44710159,0.00429166,0.16742350,2.78384237,0.00000000
-3.95297649,3.64884078,2.17862053,0.44637559,0.00437217,0.16822784,2.78631223,0.00000000
-3.94697349,3.64620990,2.21340698,0.44523988,0.00442835,0.16913114,2.78226185,0.00000000
-3.94097049,3.63628925,2.24422865,0.44370618,0.00445900,0.17012625,2.77180743,0.00000000
-3.93496748,3.61941423,2.27102323,0.44180964,0.00446353,0.17120061,2.75524129,0.00000000
-3.92896448,3.59612740,2.29382592,0.43961065,0.00444199,0.17233608,2.73302829,0.00000000
-3.92296148,3.56716554,2.31276306,0.43719532,0.00439509,0.17350880,2.70579380,0.00000000
-3.91695848,3.53343679,2.32804095,0.43467441,0.00432418,0.17468916,2.67430396,0.00000000
-3.91095548,3.49598942,2.33993075,0.43218086,0.00423120,0.17584186,2.63943929,0.00000000
-3.90495248,3.45597370,2.34875035,0.42986599,0.00411866,0.17692624,2.60216292,0.00000000
-3.89894947,3.41459934,2.35484475,0.42789453,0.00398949,0.17789682,2.56348552,0.00000000
-3.89294647,3.37309053,2.35856603,0.42643888,0.00384701,0.17870424,2.52442838,0.00000000
-3.88694347,3.33264125,2.36025448,0.42567263,0.00369478,0.17929643,2.48598693,0.00000000
-3.88094047,3.29437283,2.36022180,0.42576394,0.00353647,0.17962024,2.44909623,0.00000000
-3.87493747,3.25929601,2.35873755,0.42686894,0.00337577,0.17962319,2.41460006,0.00000000
-3.86893447,3.22827901,2.35601955,0.42912545,0.00321628,0.17925561,2.38322510,0.00000000
-3.86293147,3.20202291,2.35222865,0.43264742,0.00306133,0.17847279,2.35556094,0.00000000
-3.85692846,3.18104519,2.34746799,0.43752027,0.00291396,0.17723722,2.33204671,0.00000000
-3.85092546,3.16567174,2.34178672,0.44379729,0.00277679,0.17552076,2.31296459,0.00000000
-3.84492246,3.15603740,2.33518783,0.45149741,0.00265197,0.17330649,2.29844010,0.00000000
-3.83891946,3.15209450,2.32763934,0.46060428,0.00254113,0.17059038,2.28844883,0.00000000
-3.83291646,3.15362881,2.31908838,0.47106683,0.00244535,0.16738246,2.28282916,0.00000000
-3.82691346,3.16028197,2.30947727,0.48280129,0.00236518,0.16370748,2.28130001,0.00000000
-3.82091046,3.17157919,2.29876068,0.49569447,0.00230063,0.15960510,2.28348285,0.00000000
-3.81490745,3.18696118,2.28692320,0.50960849,0.00225123,0.15512948,2.28892698,0.00000000
-3.80890445,3.20581884,2.27399653,0.52438644,0.00221610,0.15034830,2.29713702,0.00000000
-3.80290145,3.22752954,2.26007543,0.53985905,0.00219396,0.14534136,2.30760148,0.00000000
-3.79689845,3.25149356,2.24533201,0.55585190,0.00218328,0.14019871,2.31982153,0.00000000
-3.79089545,3.27716932,2.23002760,0.57219306,0.00218231,0.13501839,2.33333873,0.00000000
-3.78489245,3.30410625,2.21452184,0.58872070,0.00218922,0.12990404,2.34776081,0.00000000
-3.77888944,3.33197369,2.19927839,0.60529034,0.00220213,0.12496225,2.36278451,0.00000000
-3.77288644,3.36058487,2.18486700,0.62178150,0.00221924,0.12029998,2.37821448,0.00000000
-3.76688344,3.38991458,2.17196136,0.63810324,0.00223890,0.11602194,2.39397745,0.00000000
-3.76088044,3.42010949,2.16133260,0.65419843,0.00225965,0.11222815,2.41013076,0.00000000
-3.75487744,3.45149024,2.15383795,0.67004634,0.00228026,0.10901168,2.42686487,0.00000000
-3.74887444,3.48454467,2.15040448,0.68566337,0.00229981,0.10645662,2.44449902,0.00000000
-3.74287144,3.51991158,2.15200786,0.70110183,0.00231767,0.10463626,2.46347012,0.00000000
-3.73686843,3.55835525,2.15964604,0.71644660,0.00233353,0.10361163,2.48431465,0.00000000
-3.73086543,3.60073078,2.17430831,0.73180977,0.00234732,0.10343015,2.50764390,0.00000000
-3.72486243,3.64794134,2.19694016,0.74732337,0.00235929,0.10412463,2.53411329,0.00000000
-3.71885943,3.70088830,2.22840470,0.76313050,0.00236984,0.10571244,2.56438645,0.00000000
-3.71285643,3.76041620,2.26944186,0.77937504,0.00237957,0.10819492,2.59909558,0.00000000
-3.70685343,3.82725461,2.32062651,0.79619064,0.00238917,0.11155692,2.63879950,0.00000000
-3.70085043,3.90195941,2.38232739,0.81368921,0.00239936,0.11576663,2.68394121,0.00000000
-3.69484742,3.98485626,2.45466841,0.83194972,0.00241084,0.12077560,2.73480708,0.00000000
-3.68884442,4.07598930,2.53749462,0.85100773,0.00242421,0.12651893,2.79148958,0.00000000
-3.68284142,4.17507793,2.63034463,0.87084636,0.00243993,0.13291584,2.85385579,0.00000000
-3.67683842,4.28148448,2.73243154,0.89138917,0.00245828,0.13987047,2.92152361,0.00000000
-3.67083542,4.39419525,2.84263426,0.91249554,0.00247931,0.14727310,2.99384736,0.00000000
-3.66483242,4.51181684,2.95950052,0.93395879,0.00250285,0.15500165,3.06991421,0.00000000
-3.65882941,4.63258919,3.08126273,0.95550749,0.00252846,0.16292371,3.14855234,0.00000000
-3.65282641,4.75441571,3.20586712,0.97680995,0.00255549,0.17089890,3.22835116,0.00000000
-3.64682341,4.87491047,3.33101598,0.99748190,0.00258307,0.17878164,3.30769348,0.00000000
-3.64082041,4.99146096,3.45422224,1.01709716,0.00261018,0.18642433,3.38479866,0.00000000
-3.63481741,5.10130452,3.57287487,1.03520091,0.00263564,0.19368068,3.45777539,0.00000000
-3.62881441,5.20161558,3.68431280,1.05132500,0.00265822,0.20040939,3.52468199,0.00000000
-3.62281141,5.28959992,3.78590475,1.06500474,0.00267670,0.20647777,3.58359171,0.00000000
-3.61680840,5.36259196,3.87513171,1.07579621,0.00268988,0.21176536,3.63266028,0.00000000
-3.61080540,5.41815058,3.94966844,1.08329359,0.00269668,0.21616722,3.67019237,0.00000000
-3.60480240,5.45414895,4.00746052,1.08714524,0.00269617,0.21959697,3.69470403,0.00000000
-3.59879940,5.46885390,4.04679331,1.08706817,0.00268765,0.22198922,3.70497799,0.00000000
-3.59279640,5.46099116,4.06634955,1.08285978,0.00267062,0.22330133,3.70010913,0.00000000
-3.58679340,5.42979287,4.06525290,1.07440659,0.00264485,0.22351444,3.67953788,0.00000000
-3.58079040,5.37502539,4.04309535,1.06168921,0.00261039,0.22263368,3.64306985,0.00000000
-3.57478739,5.29699575,3.99994712,1.04478362,0.00256752,0.22068749,3.59088097,0.00000000
-3.56878439,5.19653672,3.93634868,1.02385839,0.00251677,0.21772613,3.52350775,0.00000000
-3.56278139,5.07497136,3.85328549,0.99916821,0.00245888,0.21381940,3.44182348,0.00000000
-3.55677839,4.93405908,3.75214670,0.97104414,0.00239477,0.20905369,3.34700167,0.00000000
-3.55077539,4.77592614,3.63467008,0.93988084,0.00232546,0.20352856,3.24046878,0.00000000
-3.54477239,4.60298436,3.50287602,0.90612182,0.00225208,0.19735287,3.12384887,0.00000000
-3.53876938,4.41784233,3.35899397,0.87024326,0.00217575,0.19064080,2.99890297,0.00000000
-3.53276638,4.22321361,3.20538489,0.83273737,0.00209761,0.18350793,2.86746649,0.00000000
-3.52676338,4.02182655,3.04446339,0.79409598,0.00201873,0.17606745,2.73138758,0.00000000
-3.52076038,3.81633985,2.87862310,0.75479542,0.00194009,0.16842683,2.59246948,0.00000000
-3.51475738,3.60926780,2.71016857,0.71528304,0.00186256,0.16068496,2.45241946,0.00000000
-3.50875438,3.40291804,2.54125609,0.67596623,0.00178690,0.15292999,2.31280628,0.00000000
-3.50275138,3.19934416,2.37384577,0.63720414,0.00171372,0.14523782,2.17502786,0.00000000
-3.49674837,3.00031425,2.20966596,0.59930238,0.00164355,0.13767135,2.04028976,0.00000000
-3.49074537,2.80729569,2.05019063,0.56251076,0.00157684,0.13028047,1.90959491,0.00000000
-3.48474237,2.62145559,1.89662956,0.52702391,0.00151395,0.12310259,1.78374391,0.00000000
-3.47873937,2.44367531,1.74993056,0.49298440,0.00145527,0.11616389,1.66334505,0.00000000
-3.47273637,2.27457709,1.61079214,0.46048812,0.00140122,0.10948093,1.54883260,0.00000000
-3.46673337,2.11456000,1.47968512,0.42959129,0.00135230,0.10306259,1.44049151,0.00000000
-3.46073037,1.96384253,1.35688079,0.40031858,0.00130917,0.09691219,1.33848662,0.00000000
-3.45472736,1.82250867,1.24248370,0.37267173,0.00127270,0.09102965,1.24289430,0.00000000
-3.44872436,1.69055468,1.13646657,0.34663824,0.00124402,0.08541361,1.15373456,0.00000000
-3.44272136,1.56793392,1.03870557,0.32219955,0.00122454,0.08006326,1.07100182,0.00000000
-3.43671836,1.45459739,0.94901382,0.29933827,0.00121604,0.07497994,0.99469270,0.00000000
-3.43071536,1.35052814,0.86717187,0.27804425,0.00122069,0.07016843,0.92482962,0.00000000
-3.42471236,1.25576828,0.79295377,0.25831914,0.00124105,0.06563769,0.86147919,0.00000000
-3.41870935,1.17043768,0.72614806,0.24017943,0.00128007,0.06140138,0.80476488,0.00000000
-3.41270635,1.09474395,0.66657318,0.22365786,0.00134115,0.05747785,0.75487357,0.00000000
-3.40670335,1.02898386,0.61408717,0.20880330,0.00142801,0.05388975,0.71205603,0.00000000
-3.40070035,0.97353648,0.56859194,0.19567920,0.00154476,0.05066338,0.67662151,0.00000000
-3.39469735,0.92884879,0.53003228,0.18436083,0.00169574,0.04782770,0.64892703,0.00000000
-3.38869435,0.89541475,0.49839051,0.17493147,0.00188550,0.04541309,0.62936178,0.00000000
-3.38269135,0.87374877,0.47367711,0.16747780,0.00211864,0.04344998,0.61832752,0.00000000
-3.37668834,0.86435493,0.45591845,0.16208480,0.00239976,0.04196738,0.61621561,0.00000000
-3.37068534,0.86769309,0.44514215,0.15883033,0.00273320,0.04099129,0.62338177,0.00000000
-3.36468234,0.88414325,0.44136106,0.15777961,0.00312299,0.04054322,0.64011927,0.00000000
-3.35867934,0.91396954,0.44455653,0.15897998,0.00357257,0.04063867,0.66663168,0.00000000
-3.35267634,0.95728507,0.45466196,0.16245592,0.00408465,0.04128578,0.70300611,0.00000000
-3.34667334,1.01401919,0.47154704,0.16820473,0.00466101,0.04248412,0.74918795,0.00000000
-3.34067034,1.08388841,0.49500374,0.17619295,0.00530228,0.04422367,0.80495826,0.00000000
-3.33466733,1.16637232,0.52473438,0.18635369,0.00600780,0.04648405,0.86991481,0.00000000
-3.32866433,1.26069589,0.56034262,0.19858498,0.00677541,0.04923397,0.94345775,0.00000000
-3.32266133,1.36581925,0.60132771,0.21274932,0.00760138,0.05243110,1.02478105,0.00000000
-3.31665833,1.48043605,0.64708262,0.22867443,0.00848028,0.05602212,1.11287036,0.00000000
-3.31065533,1.60298117,0.69689612,0.24615527,0.00940497,0.05994328,1.20650819,0.00000000
-3.30465233,1.73164821,0.74995932,0.26495728,0.01036660,0.06412123,1.30428673,0.00000000
-3.29864932,1.86441712,0.80537640,0.28482090,0.01135471,0.06847421,1.40462858,0.00000000
-3.29264632,1.99909141,0.86217967,0.30546702,0.01235741,0.07291368,1.50581526,0.00000000
-3.28664332,2.13334441,0.91934836,0.32660348,0.01336154,0.07734616,1.60602298,0.00000000
-3.28064032,2.26477326,0.97583090,0.34793213,0.01435300,0.08167542,1.70336476,0.00000000
-3.27463732,2.39095899,1.03056970,0.36915637,0.01531705,0.08580487,1.79593778,0.00000000
-3.26863432,2.50953064,1.08252783,0.38998876,0.01623872,0.08964008,1.88187417,0.00000000
-3.26263132,2.61823096,1.13071633,0.41015840,0.01710319,0.09309138,1.95939360,0.00000000
-3.25662831,2.71498109,1.17422130,0.42941783,0.01789625,0.09607634,2.02685546,0.00000000
-3.25062531,2.79794161,1.21222941,0.44754904,0.01860467,0.09852222,2.08280851,0.00000000
-3.24462231,2.86556718,1.24405098,0.46436844,0.01921665,0.10036807,2.12603590,0.00000000
-3.23861931,2.91665259,1.26913942,0.47973051,0.01972214,0.10156655,2.15559353,0.00000000
-3.23261631,2.95036805,1.28710633,0.49353015,0.02011317,0.10208534,2.17084013,0.00000000
-3.22661331,2.96628228,1.29773164,0.50570353,0.02038405,0.10190804,2.17145752,0.00000000
-3.22061031,2.96437257,1.30096827,0.51622763,0.02053155,0.10103459,2.15746030,0.00000000
-3.21460730,2.94502144,1.29694145,0.52511867,0.02055497,0.09948109,2.12919462,0.00000000
-3.20860430,2.90900038,1.28594261,0.53242951,0.02045607,0.09727920,2.08732592,0.00000000
-3.20260130,2.85744181,1.26841857,0.53824642,0.02023901,0.09447494,2.03281662,0.00000000
-3.19659830,2.79180079,1.24495641,0.54268557,0.01991012,0.09112711,1.96689466,0.00000000
-3.19059530,2.71380858,1.21626515,0.54588948,0.01947767,0.08730534,1.89101458,0.00000000
-3.18459230,2.62542040,1.18315497,0.54802375,0.01895153,0.08308785,1.80681288,0.00000000
-3.17858929,2.52875996,1.14651514,0.54927442,0.01834286,0.07855905,1.71605980,0.00000000
-3.17258629,2.42606304,1.10729154,0.54984591,0.01766370,0.07380709,1.62060946,0.00000000
-3.16658329,2.31962261,1.06646475,0.54995984,0.01692658,0.06892137,1.52235059,0.00000000
-3.16058029,2.21173716,1.02502931,0.54985439,0.01614422,0.06399026,1.42315940,0.00000000
-3.15457729,2.10466394,0.98397475,0.54978430,0.01532915,0.05909891,1.32485637,0.00000000
-3.14857429,2.00057789,0.94426877,0.55002101,0.01449343,0.05432746,1.22916810,0.00000000
-3.14257129,1.90153679,0.90684250,0.55085261,0.01364837,0.04974936,1.13769490,0.00000000
-3.13656828,1.80945258,0.87257778,0.55258329,0.01280440,0.04543025,1.05188471,0.00000000
-3.13056528,1.72606825,0.84229625,0.55553163,0.01197087,0.04142694,0.97301324,0.00000000
-3.12456228,1.65293947,0.81674963,0.56002750,0.01115599,0.03778687,0.90217001,0.00000000
-3.11855928,1.59141997,0.79661091,0.56640706,0.01036677,0.03454783,0.84024982,0.00000000
-3.11255628,1.54264943,0.78246580,0.57500572,0.00960907,0.03173787,0.78794868,0.00000000
-3.10655328,1.50754290,0.77480412,0.58614894,0.00888758,0.02937550,0.74576352,0.00000000
-3.10055028,1.48678082,0.77401085,0.60014088,0.00820591,0.02747004,0.71399469,0.00000000
-3.09454727,1.48079912,0.78035676,0.61725129,0.00756669,0.02602209,0.69275057,0.00000000
-3.08854427,1.48977934,0.79398857,0.63770106,0.00697163,0.02502408,0.68195347,0.00000000
-3.08254127,1.51363879,0.81491935,0.66164714,0.00642163,0.02446090,0.68134657,0.00000000
-3.07653827,1.55202180,0.84301927,0.68916753,0.00591689,0.02431057,0.69050160,0.00000000
-3.07053527,1.60429284,0.87800777,0.72024747,0.00545699,0.02454485,0.70882719,0.00000000
-3.06453227,1.66953297,0.91944794,0.75476768,0.00504095,0.02513002,0.73557824,0.00000000
-3.05852926,1.74654126,0.96674387,0.79249567,0.00466736,0.02602750,0.76986649,0.00000000
-3.05252626,1.83384252,1.01914221,0.83308116,0.00433440,0.02719462,0.81067298,0.00000000
-3.04652326,1.92970304,1.07573843,0.87605624,0.00403994,0.02858542,0.85686262,0.00000000
-3.04052026,2.03215518,1.13548866,0.92084089,0.00378158,0.03015141,0.90720152,0.00000000
-3.03451726,2.13903182,1.19722735,0.96675429,0.00355671,0.03184248,0.96037736,0.00000000
-3.02851426,2.24801057,1.25969086,1.01303176,0.00336260,0.03360787,1.01502280,0.00000000
-3.02251126,2.35666750,1.32154669,1.05884709,0.00319643,0.03539714,1.06974203,0.00000000
-3.01650825,2.46253912,1.38142763,1.10333966,0.00305538,0.03716122,1.12313999,0.00000000
-3.01050525,2.56319089,1.43796991,1.14564527,0.00293669,0.03885356,1.17385367,0.00000000
-3.00450225,2.65628994,1.48985383,1.18492943,0.00283773,0.04043114,1.22058457,0.00000000
-2.99849925,2.73967900,1.53584541,1.22042179,0.00275606,0.04185563,1.26213135,0.00000000
-2.99249625,2.81144857,1.57483708,1.25144984,0.00268955,0.04309434,1.29742128,0.00000000
-2.98649325,2.87000380,1.60588583,1.27747041,0.00263638,0.04412113,1.32553930,0.00000000
-2.98049025,2.91412289,1.62824658,1.29809716,0.00259514,0.04491714,1.34575328,0.00000000
-2.97448724,2.94300395,1.64139948,1.31312263,0.00256485,0.04547136,1.35753436,0.00000000
-2.96848424,2.95629773,1.64506939,1.32253349,0.00254501,0.04578093,1.36057123,0.00000000
-2.96248124,2.95412413,1.63923669,1.32651803,0.00253560,0.04585123,1.35477767,0.00000000
-2.95647824,2.93707143,1.62413848,1.32546517,0.00253707,0.04569569,1.34029285,0.00000000
-2.95047524,2.90617772,1.60026027,1.31995483,0.00255034,0.04533528,1.31747420,0.00000000
-2.94447224,2.86289497,1.56831814,1.31073982,0.00257671,0.04479783,1.28688321,0.00000000
-2.93846923,2.80903727,1.52923231,1.29871989,0.00261783,0.04411702,1.24926472,0.00000000
-2.93246623,2.74671526,1.48409313,1.28490897,0.00267558,0.04333122,1.20552064,0.00000000
-2.92646323,2.67825964,1.43412121,1.27039698,0.00275201,0.04248215,1.15667921,0.00000000
-2.92046023,2.60613711,1.38062330,1.25630784,0.00284916,0.04161343,1.10386138,0.00000000
-2.91445723,2.53286264,1.32494610,1.24375568,0.00296900,0.04076904,1.04824556,0.00000000
-2.90845423,2.46091175,1.26842984,1.23380109,0.00311326,0.03999189,0.99103253,0.00000000
-2.90245123,2.39263685,1.21236396,1.22740949,0.00328333,0.03932235,0.93341181,0.00000000
-2.89644822,2.33019107,1.15794643,1.22541354,0.00348013,0.03879696,0.87653081,0.00000000
-2.89044522,2.27546296,1.10624860,1.22848123,0.00370400,0.03844734,0.82146798,0.00000000
-2.88444222,2.23002444,1.05818689,1.23709114,0.00395465,0.03829927,0.76921080,0.00000000
-2.87843922,2.19509402,1.01450219,1.25151607,0.00423106,0.03837207,0.72063905,0.00000000
-2.87243622,2.17151638,0.97574767,1.27181552,0.00453146,0.03867826,0.67651378,0.00000000
-2.86643322,2.15975858,0.94228517,1.29783751,0.00485338,0.03922347,0.63747178,0.00000000
-2.86043022,2.15992234,0.91428988,1.32922947,0.00519360,0.04000669,0.60402538,0.00000000
-2.85442721,2.17177121,0.89176284,1.36545752,0.00554828,0.04102072,0.57656682,0.00000000
-2.84842421,2.19477063,0.87455026,1.40583333,0.00591305,0.04225291,0.55537657,0.00000000
-2.84242121,2.22813827,0.86236846,1.44954682,0.00628312,0.04368611,0.54063464,0.00000000
-2.83641821,2.27090185,0.85483316,1.49570351,0.00665345,0.04529966,0.53243392,0.00000000
-2.83041521,2.32196121,0.85149144,1.54336419,0.00701889,0.04707065,0.53079444,0.00000000
-2.82441221,2.38015126,0.85185490,1.59158528,0.00737441,0.04897502,0.53567783,0.00000000
-2.81840920,2.44430275,0.85543230,1.63945780,0.00771524,0.05098883,0.54700084,0.00000000
-2.81240620,2.51329781,0.86176035,1.68614306,0.00803707,0.05308927,0.56464745,0.00000000
-2.80640320,2.58611767,0.87043102,1.73090351,0.00833622,0.05525569,0.58847872,0.00000000
-2.80040020,2.66188059,0.88111440,1.77312729,0.00860974,0.05747032,0.61834030,0.00000000
-2.79439720,2.73986851,0.89357601,1.81234555,0.00885557,0.05971887,0.65406710,0.00000000
-2.78839420,2.81954146,0.90768779,1.84824196,0.00907260,0.06199086,0.69548531,0.00000000
-2.78239120,2.90053986,0.92343259,1.88065409,0.00926069,0.06427969,0.74241181,0.00000000
-2.77638819,2.98267496,0.94090172,1.90956718,0.00942069,0.06658246,0.79465127,0.00000000
-2.77038519,3.06590871,0.96028593,1.93510069,0.00955437,0.06889958,0.85199141,0.00000000
-2.76438219,3.15032453,0.98186021,1.95748886,0.00966433,0.07123415,0.91419682,0.00000000
-2.75837919,3.23609123,1.00596315,1.97705648,0.00975392,0.07359117,0.98100195,0.00000000
-2.75237619,3.32342208,1.03297170,1.99419139,0.00982701,0.07597664,1.05210377,0.00000000
-2.74637319,3.41253176,1.06327267,2.00931529,0.00988787,0.07839656,1.12715476,0.00000000
-2.74037019,3.50359346,1.09723213,2.02285454,0.00994097,0.08085593,1.20575656,0.00000000
-2.73436718,3.59669857,1.13516421,2.03521240,0.00999071,0.08335781,1.28745493,0.00000000
-2.72836418,3.69182100,1.17730074,2.04674418,0.01004133,0.08590235,1.37173625,0.00000000
-2.72236118,3.78878799,1.22376319,2.05773636,0.01009661,0.08848614,1.45802600,0.00000000
-2.71635818,3.88725884,1.27453837,2.06839065,0.01015976,0.09110160,1.54568934,0.00000000
-2.71035518,3.98671247,1.32945914,2.07881348,0.01023326,0.09373661,1.63403400,0.00000000
-2.70435218,4.08644461,1.38819131,2.08901140,0.01031874,0.09637447,1.72231560,0.00000000
-2.69834917,4.18557454,1.45022748,2.09889207,0.01041689,0.09899397,1.80974537,0.00000000
-2.69234617,4.28306144,1.51488869,2.10827100,0.01052742,0.10156985,1.89550022,0.00000000
-2.68634317,4.37772950,1.58133387,2.11688314,0.01064910,0.10407340,1.97873506,0.00000000
-2.68034017,4.46830112,1.64857732,2.12439891,0.01077972,0.10647342,2.05859734,0.00000000
-2.67433717,4.55343692,1.71551371,2.13044381,0.01091623,0.10873721,2.13424328,0.00000000
-2.66833417,4.63178128,1.78094976,2.13462059,0.01105482,0.11083190,2.20485587,0.00000000
-2.66233117,4.70201171,1.84364168,2.13653320,0.01119106,0.11272574,2.26966399,0.00000000
-2.65632816,4.76289046,1.90233685,2.13581137,0.01132005,0.11438956,2.32796231,0.00000000
-2.65032516,4.81331659,1.95581804,2.13213502,0.01143663,0.11579813,2.37913152,0.00000000
-2.64432216,4.85237644,2.00294842,2.12525742,0.01153553,0.11693154,2.42265811,0.00000000
-2.63831916,4.87939088,2.04271529,2.11502629,0.01161160,0.11777638,2.45815325,0.00000000
-2.63231616,4.89395716,2.07427067,2.10140205,0.01165994,0.11832675,2.48536986,0.00000000
-2.62631316,4.89598386,2.09696664,2.08447237,0.01167617,0.11858504,2.50421718,0.00000000
-2.62031016,4.88571701,2.11038398,2.06446249,0.01165651,0.11856232,2.51477221,0.00000000
-2.61430715,4.86375604,2.11435241,2.04174066,0.01159794,0.11827852,2.51728706,0.00000000
-2.60830415,4.83105833,2.10896151,2.01681836,0.01149835,0.11776209,2.51219185,0.00000000
-2.60230115,4.78893141,2.09456155,1.99034498,0.01135658,0.11704939,2.50009235,0.00000000
