energy_ev,total_up,C_s_up,C_p_up,Mn_p_up,Mn_d_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-5.47773887,5.92040919,0.03617159,0.40165360,1.06284998,0.79620809,0.06636068,3.12738364,1.42421671,0.37105273
-5.47173587,6.05647888,0.03570078,0.41418986,1.09580247,0.80954293,0.06562754,3.19633932,1.46511570,0.38309305
-5.46573287,6.17097433,0.03506614,0.42501873,1.12583521,0.81978865,0.06452674,3.25448299,1.50147245,0.39354653
-5.45972986,6.26224498,0.03427775,0.43398071,1.15259157,0.82676200,0.06307794,3.30100093,1.53272202,0.40226169
-5.45372686,6.32899821,0.03334799,0.44094441,1.17577098,0.83032764,0.06130803,3.33526089,1.55836582,0.40911474
-5.44772386,6.37034677,0.03229120,0.44581012,1.19513985,0.83040376,0.05925056,3.35683735,1.57798916,0.41401321
-5.44172086,6.38584588,0.03112333,0.44851245,1.21054002,0.82696669,0.05694493,3.36553161,1.59127672,0.41689892
-5.43571786,6.37551802,0.02986159,0.44902201,1.22189459,0.82005418,0.05443561,3.36138544,1.59802529,0.41774983
-5.42971486,6.33986428,0.02852407,0.44734613,1.22921039,0.80976721,0.05177113,3.34468782,1.59815328,0.41658100
-5.42371186,6.27986162,0.02712944,0.44352837,1.23257739,0.79627031,0.04900310,3.31597424,1.59170659,0.41344433
-5.41770885,6.19694626,0.02569659,0.43764714,1.23216480,0.77979018,0.04618526,3.27601867,1.57886051,0.40842735
-5.41170585,6.09298369,0.02424433,0.42981334,1.22821425,0.76061277,0.04337249,3.22581847,1.55991786,0.40165083
-5.40570285,5.97022685,0.02279116,0.42016708,1.22103051,0.73907883,0.04061992,3.16657294,1.53530314,0.39326565
-5.39969985,5.83126400,0.02135499,0.40887387,1.21097017,0.71557797,0.03798212,3.09965627,1.50555328,0.38344875
-5.39369685,5.67895835,0.01995295,0.39612012,1.19842904,0.69054156,0.03551235,3.02658610,1.47130509,0.37239847
-5.38769385,5.51638170,0.01860122,0.38210841,1.18382887,0.66443440,0.03326195,2.94898876,1.43328005,0.36032950
-5.38169085,5.34674432,0.01731484,0.36705254,1.16760403,0.63774556,0.03127976,2.86856224,1.39226685,0.34746752
-5.37568784,5.17332308,0.01610764,0.35117256,1.15018879,0.61097847,0.02961164,2.78703818,1.34910238,0.33404372
-5.36968484,4.99938989,0.01499210,0.33468999,1.13200570,0.58464055,0.02830009,2.70614370,1.30465143,0.32028955
-5.36368184,4.82814195,0.01397923,0.31782327,1.11345532,0.55923246,0.02738377,2.62756397,1.25978603,0.30643149
-5.35767884,4.66263523,0.01307858,0.30078362,1.09490763,0.53523730,0.02689718,2.55290626,1.21536456,0.29268639
-5.35167584,4.50572227,0.01229808,0.28377137,1.07669514,0.51310991,0.02687020,2.48366586,1.17221137,0.27925712
-5.34567284,4.35999487,0.01164403,0.26697271,1.05910771,0.49326650,0.02732762,2.42119442,1.13109718,0.26632885
-5.33966983,4.22773255,0.01112106,0.25055713,1.04238879,0.47607474,0.02828868,2.36667089,1.09272073,0.25406578
-5.33366683,4.11085703,0.01073203,0.23467525,1.02673301,0.46184465,0.02976645,2.32107555,1.05769212,0.24260860
-5.32766383,4.01089332,0.01047803,0.21945726,1.01228479,0.45082049,0.03176730,2.28516725,1.02651799,0.23207247
-5.32166083,3.92893791,0.01035835,0.20501189,0.99913771,0.44317377,0.03429020,2.25946429,0.99958921,0.22254565
-5.31565783,3.86563467,0.01037046,0.19142578,0.98733456,0.43899784,0.03732617,2.24422946,0.97717109,0.21408863
-5.30965483,3.82115911,0.01051003,0.17876337,0.97686778,0.43830409,0.04085768,2.23945972,0.95939666,0.20673403
-5.30365183,3.79521203,0.01077095,0.16706723,0.96768036,0.44102014,0.04485823,2.24488109,0.94626324,0.20048682
-5.29764882,3.78702318,0.01114544,0.15635867,0.95966727,0.44699009,0.04929206,2.25994955,0.93763251,0.19532535
-5.29164582,3.79536604,0.01162410,0.14663886,0.95267740,0.45597712,0.05411406,2.28385842,0.93323431,0.19120273
-5.28564282,3.81858415,0.01219614,0.13789013,0.94651635,0.46766841,0.05926999,2.31555287,0.93267429,0.18804885
-5.27963982,3.85462963,0.01284951,0.13007771,0.94095014,0.48168241,0.06469693,2.35375188,0.93544527,0.18577286
-5.27363682,3.90111374,0.01357116,0.12315165,0.93571013,0.49757849,0.07032417,2.39697767,0.94094232,0.18426619
-5.26763382,3.95536911,0.01434735,0.11704903,0.93049919,0.51486860,0.07607436,2.44359252,0.94848112,0.18340586
-5.26163082,4.01452234,0.01516392,0.11169634,0.92499928,0.53303081,0.08186501,2.49184209,0.95731914,0.18305834
-5.25562781,4.07557550,0.01600666,0.10701201,0.91888031,0.55152424,0.08761033,2.53990450,0.96667913,0.18308348
-5.24962481,4.13549390,0.01686169,0.10290907,0.91181017,0.56980499,0.09322329,2.58594347,0.97577399,0.18333878
-5.24362181,4.19129742,0.01771575,0.09929778,0.90346566,0.58734236,0.09861785,2.62816380,0.98383229,0.18368359
-5.23761881,4.24015202,0.01855662,0.09608831,0.89354378,0.60363493,0.10371130,2.66486714,0.99012343,0.18398324
-5.23161581,4.27945766,0.01937340,0.09319320,0.88177315,0.61822573,0.10842656,2.69450572,0.99398141,0.18411298
-5.22561281,4.30692925,0.02015677,0.09052974,0.86792465,0.63071599,0.11269441,2.71573173,0.99482634,0.18396148
-5.21960980,4.32066694,0.02089925,0.08802202,0.85182113,0.64077686,0.11645543,2.72744025,0.99218285,0.18343386
-5.21360680,4.31921274,0.02159532,0.08560275,0.83334526,0.64815863,0.11966165,2.72880365,0.98569447,0.18245402
-5.20760380,4.30159095,0.02224151,0.08321464,0.81244531,0.65269715,0.12227783,2.71929591,0.97513369,0.18096639
-5.20160080,4.26733089,0.02283643,0.08081145,0.78913842,0.65431713,0.12428220,2.69870589,0.96040710,0.17893672
-5.19559780,4.21647085,0.02338073,0.07835860,0.76351110,0.65303237,0.12566678,2.66713901,0.94155567,0.17635225
-5.18959480,4.14954383,0.02387690,0.07583334,0.73571694,0.64894297,0.12643711,2.62500734,0.91875021,0.17322101
-5.18359180,4.06754600,0.02432921,0.07322462,0.70597164,0.64222972,0.12661160,2.57300910,0.89228247,0.16957044
-5.17758879,3.97188994,0.02474342,0.07053251,0.67454561,0.63314608,0.12622029,2.51209858,0.86255230,0.16544538
-5.17158579,3.86434573,0.02512660,0.06776732,0.64175453,0.62200832,0.12530344,2.44344851,0.83005179,0.16090562
-5.16558279,3.74697293,0.02548685,0.06494859,0.60794844,0.60918421,0.12390965,2.36840682,0.79534723,0.15602305
-5.15957979,3.62204737,0.02583314,0.06210371,0.57349985,0.59508097,0.12209396,2.28845027,0.75905967,0.15087868
-5.15357679,3.49198649,0.02617503,0.05926665,0.53879169,0.58013310,0.11991578,2.20513723,0.72184537,0.14555963
-5.14757379,3.35927675,0.02652258,0.05647647,0.50420547,0.56479046,0.11743694,2.12006197,0.68437666,0.14015620
-5.14157079,3.22640643,0.02688612,0.05377599,0.47011046,0.54950732,0.11471983,2.03481247,0.64732439,0.13475933
-5.13556778,3.09580637,0.02727620,0.05121050,0.43685422,0.53473248,0.11182574,1.95093332,0.61134239,0.12945830
-5.12956478,2.96980062,0.02770349,0.04882655,0.40475494,0.52090094,0.10881351,1.86989514,0.57705462,0.12433899
-5.12356178,2.85056806,0.02817868,0.04667100,0.37409579,0.50842706,0.10573844,1.79307103,0.54504520,0.11948262
-5.11755878,2.74011547,0.02871246,0.04479011,0.34512151,0.49769930,0.10265154,1.72172033,0.51585163,0.11496492
-5.11155578,2.64026135,0.02931533,0.04322889,0.31803708,0.48907642,0.09959899,1.65697947,0.48996096,0.11085592
-5.10555278,2.55262973,0.02999757,0.04203057,0.29300841,0.48288485,0.09662197,1.59985916,0.46780886,0.10722007
-5.09954977,2.47865213,0.03076896,0.04123616,0.27016489,0.47941715,0.09375659,1.55124696,0.44978115,0.10411674
-5.09354677,2.41957592,0.03163857,0.04088412,0.24960334,0.47893104,0.09103397,1.51191398,0.43621738,0.10160103
-5.08754377,2.37647697,0.03261442,0.04101009,0.23139308,0.48164888,0.08848048,1.48252441,0.42741595,0.09972470
-5.08154077,2.35027437,0.03370308,0.04164664,0.21558180,0.48775730,0.08611787,1.46364659,0.42364018,0.09853719
-5.07553777,2.34174570,0.03490921,0.04282295,0.20220162,0.49740674,0.08396348,1.45576431,0.42512482,0.09808661
-5.06953477,2.35154080,0.03623503,0.04456445,0.19127522,0.51071081,0.08203029,1.45928735,0.43208239,0.09842061
-5.06353177,2.38019316,0.03767983,0.04689243,0.18282158,0.52774543,0.08032695,1.47456049,0.44470897,0.09958704
-5.05752876,2.42812799,0.03923941,0.04982352,0.17686097,0.54854772,0.07885769,1.50187025,0.46318890,0.10163444
-5.05152576,2.49566647,0.04090568,0.05336908,0.17341916,0.57311474,0.07762213,1.54144925,0.48769810,0.10461211
-5.04552276,2.58302634,0.04266624,0.05753447,0.17253047,0.60140235,0.07661514,1.59347786,0.51840567,0.10857004
-5.03951976,2.69031880,0.04450415,0.06231841,0.17423975,0.63332413,0.07582657,1.65808343,0.55547354,0.11355834
-5.03351676,2.81754253,0.04639789,0.06771207,0.17860296,0.66875081,0.07524116,1.73533713,0.59905416,0.11962650
-5.02751376,2.96457506,0.04832141,0.07369839,0.18568667,0.70751014,0.07483847,1.82524879,0.64928595,0.12682219
-5.02151076,3.13116240,0.05024456,0.08025128,0.19556616,0.74938755,0.07459298,1.92776009,0.70628665,0.13518993
-5.01550775,3.31690738,0.05213354,0.08733499,0.20832244,0.79412744,0.07447444,2.04273624,0.77014470,0.14476932
-5.00950475,3.52125719,0.05395175,0.09490362,0.22403809,0.84143536,0.07444829,2.16995665,0.84090861,0.15559315
-5.00350175,3.74349067,0.05566072,0.10290072,0.24279211,0.89098082,0.07447650,2.30910461,0.91857488,0.16768526
-4.99749875,3.98270553,0.05722122,0.11125926,0.26465395,0.94240078,0.07451842,2.45975630,1.00307448,0.18105821
-4.99149575,4.23780578,0.05859453,0.11990170,0.28967673,0.99530354,0.07453198,2.62136931,1.09425864,0.19571087
-4.98549275,4.50748972,0.05974374,0.12874049,0.31788997,1.04927290,0.07447493,2.79327080,1.19188428,0.21162594
-4.97948974,4.79023868,0.06063501,0.13767881,0.34929202,1.10387243,0.07430621,2.97464566,1.29559984,0.22876755
-4.97348674,5.08430689,0.06123889,0.14661163,0.38384236,1.15864958,0.07398732,3.16452495,1.40493217,0.24707885
-4.96748374,5.38771323,0.06153136,0.15542717,0.42145416,1.21313952,0.07348367,3.36177532,1.51927532,0.26647995
-4.96148074,5.69823535,0.06149482,0.16400862,0.46198727,1.26686870,0.07276578,3.56508978,1.63788195,0.28686605
-4.95547774,6.01340742,0.06111877,0.17223617,0.50524212,1.31935796,0.07181034,3.77298097,1.75985827,0.30810617
-4.94947474,6.33052238,0.06040025,0.17998932,0.55095483,1.37012535,0.07060097,3.98377757,1.88416322,0.33004229
-4.94347174,6.64664020,0.05934401,0.18714938,0.59879372,1.41868875,0.06912877,4.19562512,2.00961249,0.35248929
-4.93746873,6.95860317,0.05796236,0.19360216,0.64835789,1.46456841,0.06739252,4.40649213,2.13488805,0.37523568
-4.93146573,7.26305979,0.05627474,0.19924066,0.69917782,1.50728969,0.06539863,4.61418257,2.25855330,0.39804520
-4.92546273,7.55649793,0.05430701,0.20396785,0.75071848,1.54638623,0.06316072,4.81635549,2.37907416,0.42065945
-4.91945973,7.83528827,0.05209059,0.20769930,0.80238504,1.58140368,0.06069899,5.01055252,2.49484560,0.44280151
-4.91345673,8.09573807,0.04966132,0.21036559,0.85353124,1.61190433,0.05803933,5.19423326,2.60422353,0.46418053
-4.90745373,8.33415517,0.04705827,0.21191454,0.90347042,1.63747262,0.05521229,5.36481878,2.70556087,0.48449739
-4.90145073,8.54692110,0.04432249,0.21231302,0.95148915,1.65772170,0.05225184,5.51974224,2.79724715,0.50345106
-4.89544772,8.73057209,0.04149566,0.21154833,0.99686292,1.67230082,0.04919418,5.65650599,2.87775008,0.52074582
-4.88944472,8.88188549,0.03861895,0.20962909,1.03887388,1.68090365,0.04607648,5.77274327,2.94565783,0.53609889
-4.88344172,8.99796916,0.03573185,0.20658563,1.07682976,1.68327702,0.04293571,5.86628287,2.99972031,0.54924840
-4.87743872,9.07635048,0.03287119,0.20246977,1.11008352,1.67922989,0.03980755,5.93521425,3.03888798,0.55996130
-4.87143572,9.11506161,0.03007037,0.19735412,1.13805305,1.66864208,0.03672545,5.97795072,3.06234645,0.56804108
-4.86543272,9.11271733,0.02735871,0.19133077,1.16024013,1.65147233,0.03371991,5.99328803,3.06954549,0.57333481
-4.85942971,9.06858200,0.02476108,0.18450956,1.17624791,1.62776518,0.03081786,5.98045573,3.06022118,0.57573938
-4.85342671,8.98262220,0.02229768,0.17701591,1.18579617,1.59765621,0.02804234,5.93915888,3.03441021,0.57520661
-4.84742371,8.85554240,0.01998401,0.16898829,1.18873376,1.56137531,0.02541228,5.86960804,2.99245557,0.57174692
-4.84142071,8.68880131,0.01783105,0.16057547,1.18504758,1.51924749,0.02294251,5.77253567,2.93500337,0.56543157
-4.83541771,8.48460752,0.01584554,0.15193357,1.17486769,1.47169119,0.02064389,5.64919805,2.86299086,0.55639304
-4.82941471,8.24589385,0.01403038,0.14322312,1.15846827,1.41921377,0.01852360,5.50136193,2.77762597,0.54482387
-4.82341171,7.97627056,0.01238510,0.13460605,1.13626433,1.36240441,0.01658551,5.33127614,2.68035926,0.53097355
-4.81740870,7.67995878,0.01090643,0.12624283,1.10880417,1.30192443,0.01483059,5.14162888,2.57284922,0.51514388
-4.81140570,7.36170598,0.00958882,0.11828978,1.07675789,1.23849527,0.01325739,4.93549204,2.45692239,0.49768273
-4.80540270,7.02668637,0.00842500,0.11089659,1.04090236,1.17288472,0.01186253,4.71625445,2.33452963,0.47897641
-4.79939970,6.68038942,0.00740645,0.10420401,1.00210305,1.10589161,0.01064112,4.48754640,2.20770028,0.45944100
-4.79339670,6.32850037,0.00652392,0.09834194,0.96129359,1.03832969,0.00958719,4.25315808,2.07849575,0.43951280
-4.78739370,5.97677665,0.00576780,0.09342760,0.91945369,0.97101117,0.00869409,4.01695489,1.94896420,0.41963827
-4.78139070,5.63092440,0.00512846,0.08956408,0.87758615,0.90473053,0.00795472,3.78279235,1.82109759,0.40026374
-4.77538769,5.29647889,0.00459649,0.08683907,0.83669397,0.84024915,0.00736183,3.55443372,1.69679262,0.38182531
-4.76938469,4.97869277,0.00416296,0.08532376,0.79775808,0.77828129,0.00690814,3.33547267,1.57781641,0.36473904
-4.76338169,4.68243517,0.00381948,0.08507203,0.76171671,0.71948175,0.00658645,3.12926362,1.46577773,0.34939203
-4.75737869,4.41210466,0.00355833,0.08611977,0.72944675,0.66443566,0.00638969,2.93886147,1.36210451,0.33613429
-4.75137569,4.17155792,0.00337248,0.08848434,0.70174792,0.61365067,0.00631093,2.76697233,1.26802753,0.32527199
-4.74537269,3.96405597,0.00325553,0.09216439,0.67932987,0.56755153,0.00634326,2.61591621,1.18457056,0.31706191
-4.73936968,3.79222842,0.00320178,0.09713976,0.66280277,0.52647721,0.00647983,2.48760221,1.11254655,0.31170755
-4.73336668,3.65805612,0.00320609,0.10337170,0.65267128,0.49068054,0.00671368,2.38351611,1.05255946,0.30935673
-4.72736368,3.56287159,0.00326385,0.11080343,0.64933199,0.46033005,0.00703768,2.30472005,1.00501096,0.31010084
-4.72136068,3.50737617,0.00337095,0.11936101,0.65307421,0.43551393,0.00744447,2.25186331,0.97011146,0.31397568
-4.71535768,3.49167233,0.00352371,0.12895458,0.66408377,0.41624578,0.00792640,2.22520303,0.94789430,0.32096381
-4.70935468,3.51530895,0.00371885,0.13948004,0.68244941,0.40247171,0.00847549,2.22463331,0.93823253,0.33099830
-4.70335168,3.57733732,0.00395345,0.15082114,0.70817143,0.39407851,0.00908344,2.24972096,0.94085708,0.34396769
-4.69734867,3.67637501,0.00422498,0.16285196,0.74117185,0.39090254,0.00974164,2.29974599,0.95537562,0.35972198
-4.69134567,3.81067490,0.00453129,0.17543974,0.78130561,0.39273873,0.01044128,2.37374492,0.98129132,0.37807933
-4.68534267,3.97819631,0.00487064,0.18844810,0.82837216,0.39934958,0.01117344,2.47055490,1.01802063,0.39883329
-4.67933967,4.17667537,0.00524174,0.20174036,0.88212673,0.41047362,0.01192917,2.58885681,1.06490973,0.42176023
-4.67333667,4.40369191,0.00564376,0.21518299,0.94229077,0.42583307,0.01269970,2.72721552,1.12124904,0.44662654
-4.66733367,4.65673033,0.00607641,0.22864909,1.00856096,0.44514043,0.01347656,2.88411594,1.18628546,0.47319559
-4.66133067,4.93323214,0.00653994,0.24202160,1.08061630,0.46810382,0.01425174,3.05799340,1.25923237,0.50123382
-4.65532766,5.23063860,0.00703519,0.25519618,1.15812293,0.49443087,0.01501786,3.24725748,1.33927714,0.53051597
-4.64932466,5.54642194,0.00756355,0.26808367,1.24073641,0.52383111,0.01576833,3.45030881,1.42558645,0.56082915
-4.64332166,5.87810475,0.00812696,0.28061184,1.32810133,0.55601683,0.01649741,3.66554839,1.51730959,0.59197550
