energy_ev,total_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,Hg_p_up,Hg_d_up,S_s_up,S_p_up
-5.77788894,2.03914631,0.08395651,0.17173216,0.01451012,0.00000000,1.15075943,0.36759548,0.01449325,0.84165925
-5.77188594,2.13623947,0.08518170,0.18355251,0.01523060,0.00000000,1.20927696,0.38588449,0.01531469,0.87852162
-5.76588294,2.23089394,0.08652234,0.19490156,0.01593986,0.00000000,1.26625164,0.40335813,0.01611812,0.91507590
-5.75987994,2.32141885,0.08795846,0.20558927,0.01662500,0.00000000,1.32069166,0.41967946,0.01688917,0.95069395
-5.75387694,2.40611061,0.08946497,0.21542816,0.01727305,0.00000000,1.37159112,0.43451725,0.01761364,0.98472873
-5.74787394,2.48329548,0.09101175,0.22423859,0.01787124,0.00000000,1.41795636,0.44755520,0.01827790,1.01652870
-5.74187094,2.55137426,0.09256406,0.23185421,0.01840739,0.00000000,1.45883381,0.45850122,0.01886917,1.04545367
-5.73586793,2.60886726,0.09408317,0.23812703,0.01887014,0.00000000,1.49333814,0.46709654,0.01937587,1.07089138
-5.72986493,2.65445753,0.09552721,0.24293221,0.01924931,0.00000000,1.52067956,0.47312395,0.01978792,1.09227413
-5.72386193,2.68703034,0.09685227,0.24617209,0.01953614,0.00000000,1.54018898,0.47641504,0.02009698,1.10909471
-5.71785893,2.70570723,0.09801350,0.24777944,0.01972357,0.00000000,1.55133978,0.47685586,0.02029668,1.12092091
-5.71185593,2.70987284,0.09896647,0.24771973,0.01980643,0.00000000,1.55376525,0.47439090,0.02038275,1.12740810
-5.70585293,2.69919362,0.09966840,0.24599228,0.01978154,0.00000000,1.54727095,0.46902509,0.02035311,1.12830910
-5.69984992,2.67362719,0.10007946,0.24263031,0.01964785,0.00000000,1.53184116,0.46082371,0.02020791,1.12348119
-5.69384692,2.63342245,0.10016403,0.23769982,0.01940637,0.00000000,1.50763946,0.44991027,0.01994945,1.11288982
-5.68784392,2.57911007,0.09989181,0.23129739,0.01906022,0.00000000,1.47500321,0.43646239,0.01958211,1.09660892
-5.68184092,2.51148424,0.09923877,0.22354695,0.01861442,0.00000000,1.43443231,0.42070593,0.01911212,1.07481800
-5.67583792,2.43157642,0.09818798,0.21459579,0.01807576,0.00000000,1.38657281,0.40290763,0.01854743,1.04779596
-5.66983492,2.34062239,0.09673017,0.20460984,0.01745260,0.00000000,1.33219615,0.38336655,0.01789739,1.01591223
-5.66383192,2.24002412,0.09486412,0.19376857,0.01675457,0.00000000,1.27217497,0.36240482,0.01717247,0.97961541
-5.65782891,2.13130810,0.09259678,0.18225956,0.01599230,0.00000000,1.20745659,0.34035793,0.01638401,0.93942002
-5.65182591,2.01608190,0.08994311,0.17027317,0.01517713,0.00000000,1.13903535,0.31756515,0.01554383,0.89589193
-5.64582291,1.89599066,0.08692580,0.15799739,0.01432079,0.00000000,1.06792480,0.29436030,0.01466403,0.84963301
-5.63981991,1.77267504,0.08357458,0.14561303,0.01343512,0.00000000,0.99513098,0.27106335,0.01375662,0.80126550
-5.63381691,1.64773217,0.07992553,0.13328957,0.01253175,0.00000000,0.92162767,0.24797299,0.01283329,0.75141676
-5.62781391,1.52268070,0.07602000,0.12118158,0.01162187,0.00000000,0.84833430,0.22536051,0.01190517,0.70070482
-5.62181091,1.39893083,0.07190358,0.10942602,0.01071603,0.00000000,0.77609737,0.20346507,0.01098266,0.64972508
-5.61580790,1.27776010,0.06762484,0.09814023,0.00982388,0.00000000,0.70567554,0.18249040,0.01007523,0.59903868
-5.60980490,1.16029507,0.06323403,0.08742088,0.00895410,0.00000000,0.63772885,0.16260298,0.00919130,0.54916254
-5.60380190,1.04749913,0.05878184,0.07734350,0.00811424,0.00000000,0.57281182,0.14393157,0.00833818,0.50056146
-5.59779890,0.94016613,0.05431809,0.06796296,0.00731067,0.00000000,0.51137057,0.12656804,0.00752202,0.45364231
-5.59179590,0.83891945,0.04989058,0.05931432,0.00654856,0.00000000,0.45374343,0.11056924,0.00674778,0.40875011
-5.58579290,0.74421608,0.04554403,0.05141442,0.00583189,0.00000000,0.40016472,0.09595977,0.00601926,0.36616629
-5.57978989,0.65635472,0.04131912,0.04426371,0.00516346,0.00000000,0.35077121,0.08273542,0.00533916,0.32610867
-5.57378689,0.57548746,0.03725182,0.03784843,0.00454501,0.00000000,0.30561069,0.07086704,0.00470912,0.28873312
-5.56778389,0.50163405,0.03337279,0.03214289,0.00397724,0.00000000,0.26465201,0.06030476,0.00412982,0.25413671
-5.56178089,0.43469793,0.02970706,0.02711188,0.00346000,0.00000000,0.22779623,0.05098210,0.00360109,0.22236206
-5.55577789,0.37448341,0.02627388,0.02271297,0.00299232,0.00000000,0.19488809,0.04282017,0.00312201,0.19340252
-5.54977489,0.32071324,0.02308674,0.01889867,0.00257257,0.00000000,0.16572764,0.03573144,0.00269101,0.16720821
-5.54377189,0.27304588,0.02015363,0.01561848,0.00219860,0.00000000,0.14008131,0.02962332,0.00230601,0.14369227
-5.53776888,0.23109209,0.01747735,0.01282062,0.00186783,0.00000000,0.11769242,0.02440123,0.00196451,0.12273749
-5.53176588,0.19443039,0.01505603,0.01045358,0.00157736,0.00000000,0.09829067,0.01997125,0.00166370,0.10420271
-5.52576288,0.16262099,0.01288369,0.00846734,0.00132413,0.00000000,0.08160052,0.01624228,0.00140058,0.08792918
-5.51975988,0.13521822,0.01095085,0.00681437,0.00110493,0.00000000,0.06734836,0.01312777,0.00117202,0.07374637
-5.51375688,0.11178104,0.00924524,0.00545035,0.00091657,0.00000000,0.05526854,0.01054694,0.00097485,0.06147740
-5.50775388,0.09188194,0.00775240,0.00433470,0.00075589,0.00000000,0.04510808,0.00842570,0.00080594,0.05094382
-5.50175088,0.07511395,0.00645638,0.00343085,0.00061985,0.00000000,0.03663036,0.00669710,0.00066223,0.04196973
-5.49574787,0.06109609,0.00534028,0.00270642,0.00050556,0.00000000,0.02961767,0.00530161,0.00054083,0.03438532
-5.48974487,0.04947736,0.00438681,0.00213317,0.00041034,0.00000000,0.02387300,0.00418706,0.00043899,0.02802964
-5.48374187,0.03993926,0.00357876,0.00168695,0.00033173,0.00000000,0.01922093,0.00330848,0.00035416,0.02275280
-5.47773887,0.03219727,0.00289939,0.00134750,0.00026750,0.00000000,0.01550794,0.00262773,0.00028401,0.01841756
-5.47173587,0.02600134,0.00233271,0.00109821,0.00021567,0.00000000,0.01260226,0.00211310,0.00022643,0.01490038
-5.46573287,0.02113556,0.00186374,0.00092587,0.00017452,0.00000000,0.01039321,0.00173882,0.00017953,0.01209202
-5.45972986,0.01741727,0.00147868,0.00082042,0.00014254,0.00000000,0.00879043,0.00148457,0.00014164,0.00989773
-5.45372686,0.01469562,0.00116498,0.00077466,0.00011851,0.00000000,0.00772277,0.00133499,0.00011130,0.00823710
-5.44772386,0.01284989,0.00091141,0.00078403,0.00010139,0.00000000,0.00713714,0.00127920,0.00008724,0.00704367
-5.44172086,0.01178751,0.00070803,0.00084629,0.00009037,0.00000000,0.00699726,0.00131031,0.00006838,0.00626427
-5.43571786,0.01144190,0.00054617,0.00096138,0.00008483,0.00000000,0.00728233,0.00142505,0.00005380,0.00585828
-5.42971486,0.01177024,0.00041834,0.00113114,0.00008435,0.00000000,0.00798573,0.00162333,0.00004276,0.00579668
-5.42371186,0.01275111,0.00031817,0.00135910,0.00008864,0.00000000,0.00911356,0.00190784,0.00003460,0.00606104
-5.41770885,0.01438201,0.00024028,0.00165031,0.00009759,0.00000000,0.01068323,0.00228372,0.00002883,0.00664239
-5.41170585,0.01667683,0.00018018,0.00201103,0.00011118,0.00000000,0.01272185,0.00275813,0.00002503,0.00754007
-5.40570285,0.01966313,0.00013416,0.00244858,0.00012952,0.00000000,0.01526454,0.00333992,0.00002287,0.00876039
-5.39969985,0.02337925,0.00009919,0.00297098,0.00015278,0.00000000,0.01835258,0.00403913,0.00002211,0.01031533
-5.39369685,0.02787130,0.00007282,0.00358673,0.00018123,0.00000000,0.02203133,0.00486660,0.00002256,0.01222105
-5.38769385,0.03318985,0.00005309,0.00430439,0.00021514,0.00000000,0.02634798,0.00583346,0.00002406,0.01449640
-5.38169085,0.03938645,0.00003846,0.00513229,0.00025481,0.00000000,0.03134905,0.00695058,0.00002651,0.01716123
-5.37568784,0.04650994,0.00002768,0.00607804,0.00030054,0.00000000,0.03707772,0.00822799,0.00002984,0.02023477
-5.36968484,0.05460265,0.00001983,0.00714813,0.00035258,0.00000000,0.04357098,0.00967427,0.00003399,0.02373381
-5.36368184,0.06369644,0.00001416,0.00834746,0.00041110,0.00000000,0.05085668,0.01129593,0.00003891,0.02767095
-5.35767884,0.07380881,0.00001013,0.00967888,0.00047622,0.00000000,0.05895056,0.01309674,0.00004457,0.03205283
-5.35167584,0.08493919,0.00000732,0.01114272,0.00054792,0.00000000,0.06785337,0.01507708,0.00005094,0.03687843
-5.34567284,0.09706542,0.00000544,0.01273636,0.00062604,0.00000000,0.07754819,0.01723346,0.00005796,0.04213756
-5.33966983,0.11014085,0.00000427,0.01445389,0.00071027,0.00000000,0.08799812,0.01955790,0.00006560,0.04780949
-5.33366683,0.12409195,0.00000367,0.01628578,0.00080012,0.00000000,0.09914445,0.02203764,0.00007380,0.05386189
-5.32766383,0.13881685,0.00000355,0.01821874,0.00089492,0.00000000,0.11090547,0.02465484,0.00008248,0.06025020
-5.32166083,0.15418485,0.00000389,0.02023563,0.00099380,0.00000000,0.12317607,0.02738655,0.00009156,0.06691734
-5.31565783,0.17003705,0.00000469,0.02231557,0.00109572,0.00000000,0.13582822,0.03020482,0.00010095,0.07379398
-5.30965483,0.18618824,0.00000602,0.02443418,0.00119946,0.00000000,0.14871241,0.03307707,0.00011053,0.08079935
-5.30365183,0.20243013,0.00000798,0.02656397,0.00130362,0.00000000,0.16166016,0.03596668,0.00012017,0.08784257
-5.29764882,0.21853580,0.00001070,0.02867501,0.00140669,0.00000000,0.17448749,0.03883380,0.00012975,0.09482459
-5.29164582,0.23426544,0.00001440,0.03073556,0.00150707,0.00000000,0.18699935,0.04163637,0.00013912,0.10164064
-5.28564282,0.24937316,0.00001933,0.03271304,0.00160308,0.00000000,0.19899496,0.04433143,0.00014813,0.10818316
-5.27963982,0.26361467,0.00002582,0.03457501,0.00169306,0.00000000,0.21027375,0.04687640,0.00015664,0.11434508
-5.27363682,0.27675562,0.00003430,0.03629023,0.00177537,0.00000000,0.22064188,0.04923070,0.00016453,0.12002344
-5.26763382,0.28858017,0.00004524,0.03782977,0.00184848,0.00000000,0.22991887,0.05135721,0.00017166,0.12512303
-5.26163082,0.29889962,0.00005927,0.03916818,0.00191098,0.00000000,0.23794430,0.05322389,0.00017794,0.12956014
-5.25562781,0.30756050,0.00007711,0.04028447,0.00196169,0.00000000,0.24458410,0.05480524,0.00018327,0.13326601
-5.24962481,0.31445193,0.00009959,0.04116311,0.00199964,0.00000000,0.24973622,0.05608361,0.00018760,0.13618999
-5.24362181,0.31951182,0.00012771,0.04179480,0.00202415,0.00000000,0.25333540,0.05705033,0.00019091,0.13830221
-5.23761881,0.32273151,0.00016259,0.04217712,0.00203483,0.00000000,0.25535683,0.05770657,0.00019321,0.13959560
-5.23161581,0.32415879,0.00020553,0.04231486,0.00203164,0.00000000,0.25581839,0.05806384,0.00019452,0.14008716
-5.22561281,0.32389886,0.00025793,0.04222019,0.00201483,0.00000000,0.25478152,0.05814418,0.00019495,0.13981841
-5.21960980,0.32211333,0.00032137,0.04191254,0.00198501,0.00000000,0.25235046,0.05797995,0.00019459,0.13885501
-5.21360680,0.31901711,0.00039754,0.04141818,0.00194308,0.00000000,0.24867000,0.05761320,0.00019359,0.13728543
-5.20760380,0.31487332,0.00048825,0.04076961,0.00189023,0.00000000,0.24392173,0.05709472,0.00019213,0.13521889
-5.20160080,0.30998633,0.00059534,0.04000469,0.00182790,0.00000000,0.23831902,0.05648266,0.00019042,0.13278243
-5.19559780,0.30469324,0.00072072,0.03916554,0.00175775,0.00000000,0.23210080,0.05584091,0.00018866,0.13011742
-5.18959480,0.29935409,0.00086624,0.03829737,0.00168159,0.00000000,0.22552452,0.05523715,0.00018711,0.12737550
-5.18359180,0.29434112,0.00103369,0.03744713,0.00160135,0.00000000,0.21885859,0.05474076,0.00018599,0.12471421
-5.17758879,0.29002763,0.00122468,0.03666215,0.00151903,0.00000000,0.21237445,0.05442056,0.00018555,0.12229244
-5.17158579,0.28677681,0.00144056,0.03598875,0.00143667,0.00000000,0.20633889,0.05434254,0.00018602,0.12026595
-5.16558279,0.28493095,0.00168237,0.03547100,0.00135625,0.00000000,0.20100661,0.05456766,0.00018761,0.11878305
-5.15957979,0.28480166,0.00195073,0.03514952,0.00127975,0.00000000,0.19661367,0.05514971,0.00019051,0.11798082
-5.15357679,0.28666138,0.00224573,0.03506049,0.00120905,0.00000000,0.19337187,0.05613351,0.00019490,0.11798179
-5.14757379,0.29073667,0.00256690,0.03523490,0.00114594,0.00000000,0.19146444,0.05755325,0.00020088,0.11889154
-5.14157079,0.29720357,0.00291310,0.03569805,0.00109215,0.00000000,0.19104317,0.05943141,0.00020856,0.12079711
-5.13556778,0.30618537,0.00328248,0.03646938,0.00104932,0.00000000,0.19222717,0.06177791,0.00021797,0.12376641
-5.12956478,0.31775288,0.00367245,0.03756253,0.00101901,0.00000000,0.19510327,0.06458989,0.00022913,0.12784873
-5.12356178,0.33192737,0.00407965,0.03898586,0.00100280,0.00000000,0.19972814,0.06785198,0.00024199,0.13307635
-5.11755878,0.34868616,0.00450004,0.04074313,0.00100225,0.00000000,0.20613198,0.07153703,0.00025648,0.13946710
-5.11155578,0.36797058,0.00492885,0.04283460,0.00101902,0.00000000,0.21432367,0.07560744,0.00027248,0.14702803
-5.10555278,0.38969620,0.00536077,0.04525825,0.00105485,0.00000000,0.22429713,0.08001694,0.00028986,0.15575976
-5.09954977,0.41376480,0.00579001,0.04801133,0.00111168,0.00000000,0.23603867,0.08471280,0.00030844,0.16566154
-5.09354677,0.44007755,0.00621046,0.05109191,0.00119164,0.00000000,0.24953480,0.08963843,0.00032805,0.17673666
-5.08754377,0.46854884,0.00661590,0.05450050,0.00129714,0.00000000,0.26478020,0.09473614,0.00034850,0.18899791
-5.08154077,0.49911985,0.00700017,0.05824169,0.00143088,0.00000000,0.28178537,0.09995012,0.00036960,0.20247282
-5.07553777,0.53177120,0.00735740,0.06232547,0.00159588,0.00000000,0.30058336,0.10522934,0.00039118,0.21720826
-5.06953477,0.56653374,0.00768224,0.06676842,0.00179546,0.00000000,0.32123521,0.11053033,0.00041307,0.23327400
-5.06353177,0.60349658,0.00797007,0.07159441,0.00203325,0.00000000,0.34383345,0.11581961,0.00043515,0.25076498
-5.05752876,0.64281174,0.00821719,0.07683493,0.00231310,0.00000000,0.36850341,0.12107570,0.00045729,0.26980182
-5.05152576,0.68469451,0.00842104,0.08252875,0.00263904,0.00000000,0.39540178,0.12629051,0.00047943,0.29052937
-5.04552276,0.72941916,0.00858031,0.08872106,0.00301517,0.00000000,0.42471236,0.13147001,0.00050151,0.31311310
-5.03951976,0.77730967,0.00869507,0.09546189,0.00344551,0.00000000,0.45663871,0.13663422,0.00052353,0.33773317
-5.03351676,0.82872530,0.00876684,0.10280390,0.00393384,0.00000000,0.49139389,0.14181621,0.00054549,0.36457629
-5.02751376,0.88404136,0.00879854,0.11079959,0.00448353,0.00000000,0.52918742,0.14706045,0.00056742,0.39382541
-5.02151076,0.94362569,0.00879449,0.11949792,0.00509735,0.00000000,0.57020987,0.15242021,0.00058936,0.42564762
-5.01550775,1.00781152,0.00876031,0.12894057,0.00577719,0.00000000,0.61461574,0.15795440,0.00061136,0.46018068
-5.00950475,1.07686812,0.00870272,0.13915786,0.00652392,0.00000000,0.66250527,0.16372374,0.00063345,0.49751870
-5.00350175,1.15097028,0.00862934,0.15016470,0.00733711,0.00000000,0.71390613,0.16978663,0.00065564,0.53769768
-4.99749875,1.23016841,0.00854847,0.16195662,0.00821486,0.00000000,0.76875592,0.17619471,0.00067792,0.58068169
-4.99149575,1.31436083,0.00846878,0.17450612,0.00915365,0.00000000,0.82688665,0.18298856,0.00070025,0.62635042
-4.98549275,1.40326989,0.00839899,0.18775972,0.01014816,0.00000000,0.88801205,0.19019357,0.00072253,0.67448901
-4.97948974,1.49642367,0.00834760,0.20163571,0.01119123,0.00000000,0.95171873,0.19781632,0.00074461,0.72478085
-4.97348674,1.59314457,0.00832251,0.21602300,0.01227380,0.00000000,1.01746214,0.20584166,0.00076631,0.77680401
-4.96748374,1.69254606,0.00833077,0.23078101,0.01338499,0.00000000,1.08456782,0.21423064,0.00078737,0.83003192
-4.96148074,1.79353831,0.00837827,0.24574093,0.01451220,0.00000000,1.15223839,0.22291948,0.00080752,0.88383857
-4.95547774,1.89484328,0.00846949,0.26070824,0.01564130,0.00000000,1.21956644,0.23181958,0.00082642,0.93750833
-4.94947474,1.99501895,0.00860730,0.27546649,0.01675689,0.00000000,1.28555318,0.24081875,0.00084371,0.99025044
-4.94347174,2.09249240,0.00879284,0.28978231,0.01784262,0.00000000,1.34913220,0.24978355,0.00085902,1.04121758
-4.93746873,2.18560044,0.00902537,0.30341144,0.01888160,0.00000000,1.40919775,0.25856261,0.00087196,1.08952820
-4.93146573,2.27263653,0.00930229,0.31610560,0.01985681,0.00000000,1.46463639,0.26699099,0.00088218,1.13429154
-4.92546273,2.35190202,0.00961918,0.32761992,0.02075157,0.00000000,1.51436071,0.27489516,0.00088933,1.17463454
-4.91945973,2.42175957,0.00996985,0.33772054,0.02154999,0.00000000,1.55734378,0.28209862,0.00089310,1.20972941
-4.91345673,2.48068656,0.01034656,0.34619227,0.02223749,0.00000000,1.59265279,0.28842778,0.00089324,1.23882073
-4.90745373,2.52732596,0.01074021,0.35284568,0.02280118,0.00000000,1.61948036,0.29371780,0.00088957,1.26125083
-4.90145073,2.56053265,0.01114063,0.35752353,0.02323029,0.00000000,1.63717214,0.29781838,0.00088196,1.27648233
-4.89544772,2.57941290,0.01153688,0.36010622,0.02351653,0.00000000,1.64524943,0.30059893,0.00087038,1.28411679
-4.88944472,2.58335535,0.01191761,0.36051582,0.02365429,0.00000000,1.64342587,0.30195320,0.00085486,1.28390867
-4.88344172,2.57205236,0.01227141,0.35871883,0.02364089,0.00000000,1.63161740,0.30180299,0.00083551,1.27577402
-4.87743872,2.54551052,0.01258721,0.35472725,0.02347658,0.00000000,1.60994509,0.30010087,0.00081254,1.25979338
-4.87143572,2.50405035,0.01285459,0.34859816,0.02316460,0.00000000,1.57873097,0.29683188,0.00078620,1.23620905
-4.86543272,2.44829519,0.01306417,0.34043166,0.02271101,0.00000000,1.53848685,0.29201403,0.00075680,1.20541678
-4.85942971,2.37915007,0.01320789,0.33036742,0.02212452,0.00000000,1.48989705,0.28569775,0.00072473,1.16795234
-4.85342671,2.29777160,0.01327925,0.31858005,0.02141620,0.00000000,1.43379568,0.27796428,0.00069039,1.12447375
-4.84742371,2.20553056,0.01327356,0.30527330,0.02059914,0.00000000,1.37113974,0.26892306,0.00065422,1.07573996
-4.84142071,2.10396880,0.01318801,0.29067366,0.01968803,0.00000000,1.30297920,0.25870842,0.00061667,1.02258702
-4.83541771,1.99475260,0.01302179,0.27502338,0.01869875,0.00000000,1.23042539,0.24747549,0.00057820,0.96590280
-4.82941471,1.87962423,0.01277607,0.25857341,0.01764791,0.00000000,1.15461910,0.23539572,0.00053925,0.90660130
-4.82341171,1.76035404,0.01245390,0.24157645,0.01655240,0.00000000,1.07669958,0.22265212,0.00050025,0.84559772
-4.81740870,1.63869450,0.01206011,0.22428031,0.01542898,0.00000000,0.99777563,0.20943437,0.00046160,0.78378503
-4.81140570,1.51633814,0.01160108,0.20692203,0.01429385,0.00000000,0.91889974,0.19593406,0.00042368,0.72201295
-4.80540270,1.39488037,0.01108451,0.18972268,0.01316233,0.00000000,0.84104600,0.18234015,0.00038681,0.66107002
-4.79939970,1.27578844,0.01051915,0.17288311,0.01204855,0.00000000,0.76509234,0.16883479,0.00035127,0.60166901
-4.79339670,1.16037687,0.00991447,0.15658074,0.01096523,0.00000000,0.69180738,0.15558967,0.00031732,0.54443611
-4.78739370,1.04978988,0.00928038,0.14096738,0.00992348,0.00000000,0.62184190,0.14276290,0.00028515,0.48990381
-4.78139070,0.94499050,0.00862689,0.12616802,0.00893273,0.00000000,0.55572488,0.13049657,0.00025491,0.43850744
-4.77538769,0.84675633,0.00796383,0.11228064,0.00800065,0.00000000,0.49386362,0.11891480,0.00022672,0.39058504
-4.76938469,0.75568102,0.00730061,0.09937679,0.00713319,0.00000000,0.43654763,0.10812258,0.00020065,0.34638022
-4.76338169,0.67218097,0.00664592,0.08750300,0.00633460,0.00000000,0.38395562,0.09820510,0.00017676,0.30604755
-4.75737869,0.59650629,0.00600761,0.07668272,0.00560758,0.00000000,0.33616498,0.08922762,0.00015505,0.26965990
-4.75137569,0.52875506,0.00539254,0.06691871,0.00495337,0.00000000,0.29316309,0.08123584,0.00013553,0.23721732
-4.74537269,0.46888995,0.00480643,0.05819579,0.00437193,0.00000000,0.25485984,0.07425668,0.00011818,0.20865682
-4.73936968,0.41675633,0.00425386,0.05048372,0.00386211,0.00000000,0.22110072,0.06829934,0.00010298,0.18386265
-4.73336668,0.37210109,0.00373828,0.04374012,0.00342180,0.00000000,0.19168003,0.06335665,0.00008990,0.16267664
-4.72736368,0.33459135,0.00326200,0.03791337,0.00304814,0.00000000,0.16635364,0.05940655,0.00007894,0.14490821
-4.72136068,0.30383266,0.00282627,0.03294536,0.00273767,0.00000000,0.14485105,0.05641377,0.00007009,0.13034391
-4.71535768,0.27938602,0.00243142,0.02877399,0.00248650,0.00000000,0.12688638,0.05433143,0.00006340,0.11875601
-4.70935468,0.26078365,0.00207691,0.02533546,0.00229044,0.00000000,0.11216828,0.05310281,0.00005891,0.10991038
-4.70335168,0.24754314,0.00176151,0.02256626,0.00214512,0.00000000,0.10040837,0.05266298,0.00005673,0.10357328
-4.69734867,0.23917992,0.00148340,0.02040485,0.00204613,0.00000000,0.09132851,0.05294049,0.00005702,0.09951715
-4.69134567,0.23521811,0.00124032,0.01879307,0.00198908,0.00000000,0.08466661,0.05385892,0.00005998,0.09752552
-4.68534267,0.23519970,0.00102971,0.01767723,0.00196970,0.00000000,0.08018125,0.05533845,0.00006588,0.09739692
-4.67933967,0.23869217,0.00084877,0.01700893,0.00198385,0.00000000,0.07765513,0.05729727,0.00007507,0.09894797
-4.67333667,0.24529468,0.00069465,0.01674564,0.00202763,0.00000000,0.07689735,0.05965305,0.00008794,0.10201568
-4.66733367,0.25464289,0.00056447,0.01685106,0.00209734,0.00000000,0.07774478,0.06232421,0.00010499,0.10645900
-4.66133067,0.26641236,0.00045541,0.01729521,0.00218958,0.00000000,0.08006246,0.06523120,0.00012675,0.11215965
-4.65532766,0.28032086,0.00036480,0.01805439,0.00230119,0.00000000,0.08374322,0.06829763,0.00015386,0.11902238
-4.64932466,0.29612929,0.00029014,0.01911089,0.00242927,0.00000000,0.08870646,0.07145139,0.00018699,0.12697445
-4.64332166,0.31364145,0.00022911,0.02045259,0.00257122,0.00000000,0.09489632,0.07462554,0.00022687,0.13596456
