energy_ev,total_up,Au_p_up,Au_d_up,Sn_p_up,Sn_d_up,Te_p_up,Te_d_up
-5.83791896,1.63725785,0.61530512,1.06910636,0.20958035,0.00049229,0.17520031,0.00000000
-5.83191596,1.73465718,0.66917460,1.12808531,0.22689347,0.00053426,0.18547650,0.00000000
-5.82591296,1.83646040,0.72560325,1.18966439,0.24498600,0.00057912,0.19631073,0.00000000
-5.81990995,1.94133760,0.78369265,1.25308701,0.26358170,0.00062622,0.20754260,0.00000000
-5.81390695,2.04780556,0.84246972,1.31750124,0.28237995,0.00067487,0.21899565,0.00000000
-5.80790395,2.15424441,0.90090423,1.38196753,0.30106092,0.00072430,0.23047955,0.00000000
-5.80190095,2.25892153,0.95792967,1.44547093,0.31929191,0.00077371,0.24179304,0.00000000
-5.79589795,2.36002269,1.01246708,1.50693808,0.33673464,0.00082225,0.25272764,0.00000000
-5.78989495,2.45568988,1.06345108,1.56525858,0.35305334,0.00086905,0.26307190,0.00000000
-5.78389195,2.54406481,1.10985734,1.61931035,0.36792339,0.00091328,0.27261635,0.00000000
-5.77788894,2.62333667,1.15073034,1.66798812,0.38104008,0.00095408,0.28115876,0.00000000
-5.77188594,2.69179223,1.18521039,1.71023385,0.39212731,0.00099067,0.28850959,0.00000000
-5.76588294,2.74786627,1.21255862,1.74506806,0.40094567,0.00102231,0.29449743,0.00000000
-5.75987994,2.79018998,1.23217899,1.77162040,0.40729968,0.00104838,0.29897416,0.00000000
-5.75387694,2.81763517,1.24363607,1.78915820,0.41104373,0.00106832,0.30181955,0.00000000
-5.74787394,2.82935208,1.24666794,1.79711156,0.41208656,0.00108171,0.30294515,0.00000000
-5.74187094,2.82479891,1.24119341,1.79509369,0.41039393,0.00108827,0.30229725,0.00000000
-5.73586793,2.80376165,1.22731329,1.78291558,0.40598943,0.00108783,0.29985872,0.00000000
-5.72986493,2.76636308,1.20530558,1.76059408,0.39895337,0.00108038,0.29564967,0.00000000
-5.72386193,2.71306050,1.17561485,1.72835317,0.38941975,0.00106605,0.28972689,0.00000000
-5.71785893,2.64463229,1.13883619,1.68661812,0.37757153,0.00104511,0.28218208,0.00000000
-5.71185593,2.56215385,1.09569464,1.63600289,0.36363437,0.00101795,0.27313898,0.00000000
-5.70585293,2.46696401,1.04702094,1.57729146,0.34786906,0.00098506,0.26274941,0.00000000
-5.69984992,2.36062360,0.99372464,1.51141374,0.33056319,0.00094707,0.25118864,0.00000000
-5.69384692,2.24486786,0.93676596,1.43941733,0.31202219,0.00090464,0.23865002,0.00000000
-5.68784392,2.12155499,0.87712735,1.36243638,0.29256029,0.00085853,0.22533929,0.00000000
-5.68184092,1.99261279,0.81578605,1.28165876,0.27249165,0.00080950,0.21146875,0.00000000
-5.67583792,1.85998582,0.75368863,1.19829310,0.25212210,0.00075835,0.19725150,0.00000000
-5.66983492,1.72558484,0.69172832,1.11353678,0.23174169,0.00070587,0.18289602,0.00000000
-5.66383192,1.59124055,0.63072596,1.02854622,0.21161834,0.00065281,0.16860120,0.00000000
-5.65782891,1.45866287,0.57141482,0.94441034,0.19199270,0.00059989,0.15455205,0.00000000
-5.65182591,1.32940709,0.51442977,0.86212800,0.17307436,0.00054777,0.14091611,0.00000000
-5.64582291,1.20484742,0.46030062,0.78258999,0.15503943,0.00049704,0.12784075,0.00000000
-5.63981991,1.08615840,0.40944958,0.70656574,0.13802935,0.00044821,0.11545125,0.00000000
-5.63381691,0.97430401,0.36219248,0.63469503,0.12215103,0.00040171,0.10384972,0.00000000
-5.62781391,0.87003425,0.31874329,0.56748426,0.10747796,0.00035789,0.09311486,0.00000000
-5.62181091,0.77388838,0.27922134,0.50530719,0.09405230,0.00031700,0.08330234,0.00000000
-5.61580790,0.68620409,0.24366075,0.44840947,0.08188768,0.00027921,0.07444588,0.00000000
-5.60980490,0.60713154,0.21202129,0.39691649,0.07097246,0.00024462,0.06655875,0.00000000
-5.60380190,0.53665125,0.18420019,0.35084391,0.06127341,0.00021326,0.05963577,0.00000000
-5.59779890,0.47459466,0.16004434,0.31011000,0.05273946,0.00018509,0.05365547,0.00000000
-5.59179590,0.42066647,0.13936227,0.27454944,0.04530550,0.00016002,0.04858254,0.00000000
-5.58579290,0.37446766,0.12193564,0.24392767,0.03889599,0.00013792,0.04437028,0.00000000
-5.57978989,0.33551843,0.10752982,0.21795538,0.03342839,0.00011862,0.04096307,0.00000000
-5.57378689,0.30328033,0.09590338,0.19630263,0.02881616,0.00010193,0.03829878,0.00000000
-5.56778389,0.27717696,0.08681624,0.17861224,0.02497149,0.00008762,0.03631104,0.00000000
-5.56178089,0.25661295,0.08003647,0.16451207,0.02180760,0.00007549,0.03493131,0.00000000
-5.55577789,0.24099072,0.07534569,0.15362600,0.01924057,0.00006529,0.03409076,0.00000000
-5.54977489,0.22972499,0.07254298,0.14558345,0.01719090,0.00005682,0.03372194,0.00000000
-5.54377189,0.22225488,0.07144760,0.14002745,0.01558459,0.00004985,0.03376017,0.00000000
-5.53776888,0.21805357,0.07190026,0.13662106,0.01435397,0.00004418,0.03414466,0.00000000
-5.53176588,0.21663565,0.07376340,0.13505224,0.01343824,0.00003962,0.03481945,0.00000000
-5.52576288,0.21756210,0.07692028,0.13503735,0.01278369,0.00003601,0.03573398,0.00000000
-5.51975988,0.22044324,0.08127328,0.13632307,0.01234382,0.00003318,0.03684351,0.00000000
-5.51375688,0.22493963,0.08674134,0.13868717,0.01207927,0.00003102,0.03810921,0.00000000
-5.50775388,0.23076128,0.09325680,0.14193800,0.01195754,0.00002940,0.03949807,0.00000000
-5.50175088,0.23766518,0.10076178,0.14591300,0.01195279,0.00002824,0.04098257,0.00000000
-5.49574787,0.24545164,0.10920429,0.15047632,0.01204538,0.00002746,0.04254016,0.00000000
-5.48974487,0.25395945,0.11853413,0.15551574,0.01222153,0.00002702,0.04415260,0.00000000
-5.48374187,0.26306038,0.12869898,0.16093909,0.01247284,0.00002689,0.04580514,0.00000000
-5.47773887,0.27265313,0.13964069,0.16667036,0.01279589,0.00002704,0.04748566,0.00000000
-5.47173587,0.28265713,0.15129200,0.17264572,0.01319177,0.00002748,0.04918375,0.00000000
-5.46573287,0.29300649,0.16357397,0.17880962,0.01366566,0.00002822,0.05088982,0.00000000
-5.45972986,0.30364438,0.17639417,0.18511117,0.01422637,0.00002931,0.05259431,0.00000000
-5.45372686,0.31451814,0.18964583,0.19150108,0.01488595,0.00003079,0.05428696,0.00000000
-5.44772386,0.32557528,0.20320804,0.19792912,0.01565926,0.00003271,0.05595630,0.00000000
-5.44172086,0.33676064,0.21694707,0.20434242,0.01656351,0.00003515,0.05758935,0.00000000
-5.43571786,0.34801476,0.23071876,0.21068454,0.01761793,0.00003818,0.05917150,0.00000000
-5.42971486,0.35927347,0.24437208,0.21689542,0.01884322,0.00004187,0.06068668,0.00000000
-5.42371186,0.37046879,0.25775352,0.22291215,0.02026116,0.00004633,0.06211774,0.00000000
-5.41770885,0.38153086,0.27071239,0.22867052,0.02189413,0.00005164,0.06344710,0.00000000
-5.41170585,0.39239083,0.28310666,0.23410718,0.02376455,0.00005788,0.06465756,0.00000000
-5.40570285,0.40298443,0.29480915,0.23916233,0.02589440,0.00006515,0.06573325,0.00000000
-5.39969985,0.41325602,0.30571380,0.24378271,0.02830459,0.00007352,0.06666076,0.00000000
-5.39369685,0.42316268,0.31574178,0.24792466,0.03101449,0.00008305,0.06743028,0.00000000
-5.38769385,0.43267827,0.32484710,0.25155715,0.03404129,0.00009381,0.06803666,0.00000000
-5.38169085,0.44179700,0.33302145,0.25466452,0.03739954,0.00010582,0.06848053,0.00000000
-5.37568784,0.45053642,0.34029824,0.25724873,0.04110067,0.00011913,0.06876917,0.00000000
-5.36968484,0.45893968,0.34675539,0.25933113,0.04515265,0.00013371,0.06891730,0.00000000
-5.36368184,0.46707691,0.35251701,0.26095350,0.04955976,0.00014956,0.06894758,0.00000000
-5.35767884,0.47504577,0.35775375,0.26217850,0.05432261,0.00016662,0.06889092,0.00000000
-5.35167584,0.48297113,0.36268183,0.26308929,0.05943821,0.00018482,0.06878651,0.00000000
-5.34567284,0.49100411,0.36756082,0.26378869,0.06490045,0.00020408,0.06868158,0.00000000
-5.33966983,0.49932053,0.37269022,0.26439761,0.07070068,0.00022428,0.06863091,0.00000000
-5.33366683,0.50811888,0.37840482,0.26505314,0.07682856,0.00024528,0.06869607,0.00000000
-5.32766383,0.51761808,0.38506913,0.26590624,0.08327321,0.00026694,0.06894449,0.00000000
-5.32166083,0.52805506,0.39307077,0.26711921,0.09002440,0.00028912,0.06944823,0.00000000
-5.31565783,0.53968231,0.40281302,0.26886300,0.09707397,0.00031164,0.07028265,0.00000000
-5.30965483,0.55276532,0.41470667,0.27131446,0.10441727,0.00033435,0.07152485,0.00000000
-5.30365183,0.56758002,0.42916098,0.27465361,0.11205456,0.00035709,0.07325200,0.00000000
-5.29764882,0.58441007,0.44657422,0.27906091,0.11999230,0.00037975,0.07553957,0.00000000
-5.29164582,0.60354386,0.46732348,0.28471451,0.12824417,0.00040219,0.07845942,0.00000000
-5.28564282,0.62527108,0.49175414,0.29178751,0.13683184,0.00042432,0.08207791,0.00000000
-5.27963982,0.64987873,0.52016892,0.30044518,0.14578524,0.00044607,0.08645384,0.00000000
-5.27363682,0.67764633,0.55281695,0.31084209,0.15514244,0.00046740,0.09163652,0.00000000
-5.26763382,0.70884032,0.58988279,0.32311903,0.16494889,0.00048830,0.09766384,0.00000000
-5.26163082,0.74370750,0.63147600,0.33739983,0.17525618,0.00050878,0.10456039,0.00000000
-5.25562781,0.78246750,0.67762143,0.35378799,0.18612019,0.00052888,0.11233579,0.00000000
-5.24962481,0.82530451,0.72825070,0.37236319,0.19759877,0.00054866,0.12098321,0.00000000
-5.24362181,0.87235821,0.78319534,0.39317762,0.20974884,0.00056817,0.13047817,0.00000000
-5.23761881,0.92371441,0.84218203,0.41625239,0.22262325,0.00058750,0.14077769,0.00000000
-5.23161581,0.97939545,0.90483026,0.44157400,0.23626728,0.00060672,0.15181984,0.00000000
-5.22561281,1.03935102,0.97065293,0.46909104,0.25071502,0.00062589,0.16352379,0.00000000
-5.21960980,1.10344951,1.03906006,0.49871128,0.26598579,0.00064505,0.17579032,0.00000000
-5.21360680,1.17147051,1.10936580,0.53029926,0.28208068,0.00066423,0.18850286,0.00000000
-5.20760380,1.24309883,1.18079869,0.56367460,0.29897942,0.00068342,0.20152913,0.00000000
-5.20160080,1.31792035,1.25251514,0.59861112,0.31663763,0.00070258,0.21472316,0.00000000
-5.19559780,1.39542006,1.32361575,0.63483688,0.33498475,0.00072163,0.22792790,0.00000000
-5.18959480,1.47498264,1.39316393,0.67203527,0.35392255,0.00074044,0.24097815,0.00000000
-5.18359180,1.55589567,1.46020646,0.70984724,0.37332451,0.00075887,0.25370383,0.00000000
-5.17758879,1.63735572,1.52379505,0.74787471,0.39303603,0.00077672,0.26593344,0.00000000
-5.17158579,1.71847728,1.58300834,0.78568511,0.41287557,0.00079376,0.27749767,0.00000000
-5.16558279,1.79830468,1.63697344,0.82281718,0.43263677,0.00080974,0.28823293,0.00000000
-5.15957979,1.87582671,1.68488638,0.85878787,0.45209150,0.00082440,0.29798487,0.00000000
-5.15357679,1.94999398,1.72603064,0.89310033,0.47099388,0.00083744,0.30661155,0.00000000
-5.14757379,2.01973866,1.75979336,0.92525291,0.48908517,0.00084859,0.31398642,0.00000000
-5.14157079,2.08399626,1.78567861,0.95474891,0.50609947,0.00085756,0.32000088,0.00000000
-5.13556778,2.14172914,1.80331748,0.98110709,0.52177009,0.00086408,0.32456637,0.00000000
-5.12956478,2.19195107,1.81247485,1.00387254,0.53583647,0.00086790,0.32761613,0.00000000
-5.12356178,2.23375232,1.81305273,1.02262779,0.54805136,0.00086881,0.32910630,0.00000000
-5.11755878,2.26632457,1.80509029,1.03700373,0.55818821,0.00086663,0.32901668,0.00000000
-5.11155578,2.28898481,1.78876090,1.04669013,0.56604829,0.00086121,0.32735098,0.00000000
-5.10555278,2.30119740,1.76436617,1.05144530,0.57146749,0.00085248,0.32413657,0.00000000
-5.09954977,2.30259347,1.73232768,1.05110457,0.57432233,0.00084039,0.31942390,0.00000000
-5.09354677,2.29298670,1.69317646,1.04558727,0.57453508,0.00082496,0.31328541,0.00000000
-5.08754377,2.27238491,1.64754073,1.03490168,0.57207756,0.00080629,0.30581421,0.00000000
-5.08154077,2.24099649,1.59613223,1.01914795,0.56697356,0.00078449,0.29712227,0.00000000
-5.07553777,2.19923146,1.53973151,0.99851853,0.55929961,0.00075978,0.28733850,0.00000000
-5.06953477,2.14769671,1.47917241,0.97329609,0.54918406,0.00073238,0.27660643,0.00000000
-5.06353177,2.08718541,1.41532622,0.94384886,0.53680439,0.00070262,0.26508175,0.00000000
-5.05752876,2.01866071,1.34908562,0.91062354,0.52238287,0.00067082,0.25292967,0.00000000
-5.05152576,1.94323446,1.28134889,0.87413588,0.50618068,0.00063738,0.24032219,0.00000000
-5.04552276,1.86214137,1.21300454,0.83495937,0.48849070,0.00060272,0.22743527,0.00000000
-5.03951976,1.77670984,1.14491681,0.79371230,0.46962934,0.00056727,0.21444605,0.00000000
-5.03351676,1.68833043,1.07791218,0.75104385,0.44992765,0.00053151,0.20153015,0.00000000
-5.02751376,1.59842323,1.01276730,0.70761955,0.42972215,0.00049590,0.18885904,0.00000000
-5.02151076,1.50840550,0.95019853,0.66410676,0.40934583,0.00046091,0.17659768,0.00000000
-5.01550775,1.41966060,0.89085340,0.62116072,0.38911957,0.00042702,0.16490235,0.00000000
-5.00950475,1.33350954,0.83530396,0.57941151,0.36934449,0.00039468,0.15391880,0.00000000
-5.00350175,1.25118587,0.78404234,0.53945242,0.35029531,0.00036432,0.14378067,0.00000000
-4.99749875,1.17381466,0.73747835,0.50183000,0.33221527,0.00033636,0.13460821,0.00000000
-4.99149575,1.10239594,0.69593903,0.46703593,0.31531227,0.00031116,0.12650734,0.00000000
-4.98549275,1.03779274,0.65967003,0.43550078,0.29975682,0.00028908,0.11956890,0.00000000
-4.97948974,0.98072348,0.62883847,0.40758959,0.28568120,0.00027042,0.11386816,0.00000000
-4.97348674,0.93175839,0.60353686,0.38359917,0.27318020,0.00025543,0.10946446,0.00000000
-4.96748374,0.89131923,0.58378783,0.36375681,0.26231282,0.00024433,0.10640094,0.00000000
-4.96148074,0.85968176,0.56954902,0.34822013,0.25310493,0.00023729,0.10470428,0.00000000
-4.95547774,0.83697990,0.56071796,0.33707782,0.24555258,0.00023441,0.10438447,0.00000000
-4.94947474,0.82321112,0.55713636,0.33035093,0.23962551,0.00023575,0.10543440,0.00000000
-4.94347174,0.81824214,0.55859368,0.32799446,0.23527075,0.00024131,0.10782951,0.00000000
-4.93746873,0.82181455,0.56482978,0.32989913,0.23241602,0.00025104,0.11152728,0.00000000
-4.93146573,0.83355005,0.57553659,0.33589316,0.23097272,0.00026480,0.11646673,0.00000000
-4.92546273,0.85295508,0.59035899,0.34574410,0.23083835,0.00028242,0.12256794,0.00000000
-4.91945973,0.87942521,0.60889500,0.35916077,0.23189844,0.00030364,0.12973173,0.00000000
-4.91345673,0.91224938,0.63069585,0.37579556,0.23402787,0.00032813,0.13783956,0.00000000
-4.90745373,0.95061473,0.65526616,0.39524717,0.23709170,0.00035551,0.14675375,0.00000000
-4.90145073,0.99361257,0.68206494,0.41706424,0.24094574,0.00038534,0.15631829,0.00000000
-4.89544772,1.04024605,0.71050775,0.44074991,0.24543689,0.00041710,0.16636008,0.00000000
-4.88944472,1.08944039,0.73997054,0.46576785,0.25040359,0.00045022,0.17669096,0.00000000
-4.88344172,1.14005599,0.76979562,0.49154963,0.25567642,0.00048410,0.18711039,0.00000000
-4.87743872,1.19090486,0.79929988,0.51750376,0.26107921,0.00051809,0.19740883,0.00000000
-4.87143572,1.24077045,0.82778542,0.54302623,0.26643062,0.00055152,0.20737190,0.00000000
-4.86543272,1.28843075,0.85455243,0.56751248,0.27154641,0.00058372,0.21678498,0.00000000
-4.85942971,1.33268405,0.87891403,0.59037051,0.27624236,0.00061402,0.22543843,0.00000000
-4.85342671,1.37237682,0.90021265,0.61103475,0.28033777,0.00064176,0.23313294,0.00000000
-4.84742371,1.40643255,0.91783715,0.62898015,0.28365956,0.00066635,0.23968505,0.00000000
-4.84142071,1.43388051,0.93124009,0.64373597,0.28604660,0.00068724,0.24493241,0.00000000
-4.83541771,1.45388300,0.93995419,0.65489868,0.28735432,0.00070395,0.24873864,0.00000000
-4.82941471,1.46575986,0.94360711,0.66214327,0.28745911,0.00071611,0.25099760,0.00000000
-4.82341171,1.46900893,0.94193392,0.66523252,0.28626240,0.00072341,0.25163664,0.00000000
-4.81740870,1.46332141,0.93478625,0.66402361,0.28369419,0.00072569,0.25061894,0.00000000
-4.81140570,1.44859106,0.92213790,0.65847187,0.27971569,0.00072287,0.24794463,0.00000000
-4.80540270,1.42491694,0.90408623,0.64863124,0.27432102,0.00071499,0.24365057,0.00000000
-4.79939970,1.39259912,0.88084939,0.63465152,0.26753777,0.00070222,0.23780905,0.00000000
-4.79339670,1.35212770,0.85275942,0.61677240,0.25942639,0.00068480,0.23052517,0.00000000
-4.78739370,1.30416553,0.82025150,0.59531467,0.25007846,0.00066310,0.22193319,0.00000000
-4.78139070,1.24952532,0.78384987,0.57066879,0.23961379,0.00063755,0.21219201,0.00000000
-4.77538769,1.18914246,0.74415120,0.54328156,0.22817664,0.00060865,0.20147995,0.00000000
-4.76938469,1.12404453,0.70180606,0.51364137,0.21593123,0.00057695,0.18998909,0.00000000
-4.76338169,1.05531914,0.65749963,0.48226277,0.20305665,0.00054304,0.17791952,0.00000000
-4.75737869,0.98408148,0.61193233,0.44967099,0.18974156,0.00050753,0.16547357,0.00000000
-4.75137569,0.91144290,0.56580140,0.41638703,0.17617891,0.00047099,0.15285050,0.00000000
-4.74537269,0.83848199,0.51978422,0.38291405,0.16256085,0.00043403,0.14024165,0.00000000
-4.73936968,0.76621909,0.47452403,0.34972538,0.14907424,0.00039717,0.12782639,0.00000000
-4.73336668,0.69559528,0.43061858,0.31725464,0.13589670,0.00036094,0.11576892,0.00000000
-4.72736368,0.62745622,0.38861201,0.28588825,0.12319360,0.00032577,0.10421598,0.00000000
-4.72136068,0.56254137,0.34899023,0.25596029,0.11111592,0.00029206,0.09329557,0.00000000
-4.71535768,0.50147841,0.31217959,0.22774996,0.09979904,0.00026013,0.08311663,0.00000000
-4.70935468,0.44478281,0.27854880,0.20148127,0.08936249,0.00023025,0.07376952,0.00000000
-4.70335168,0.39286183,0.24841359,0.17732489,0.07991054,0.00020261,0.06532734,0.00000000
-4.69734867,0.34602252,0.22204364,0.15540175,0.07153359,0.00017737,0.05784785,0.00000000
-4.69134567,0.30448270,0.19967117,0.13578811,0.06431002,0.00015460,0.05137578,0.00000000
-4.68534267,0.26838408,0.18150054,0.11852159,0.05830858,0.00013434,0.04594553,0.00000000
-4.67933967,0.23780666,0.16771805,0.10360788,0.05359088,0.00011659,0.04158384,0.00000000
-4.67333667,0.21278323,0.15850125,0.09102753,0.05021390,0.00010132,0.03831247,0.00000000
-4.66733367,0.19331338,0.15402709,0.08074262,0.04823224,0.00008847,0.03615054,0.00000000
-4.66133067,0.17937591,0.15447820,0.07270292,0.04770001,0.00007796,0.03511649,0.00000000
-4.65532766,0.17093922,0.16004678,0.06685117,0.04867200,0.00006970,0.03522952,0.00000000
-4.64932466,0.16796894,0.17093561,0.06312733,0.05120423,0.00006360,0.03651033,0.00000000
-4.64332166,0.17043253,0.18735582,0.06147171,0.05535350,0.00005956,0.03898122,0.00000000
-4.63731866,0.17830057,0.20952137,0.06182677,0.06117613,0.00005748,0.04266537,0.00000000
-4.63131566,0.19154476,0.23764004,0.06413760,0.06872566,0.00005728,0.04758542,0.00000000
-4.62531266,0.21013269,0.27190128,0.06835126,0.07804968,0.00005886,0.05376139,0.00000000
-4.61930965,0.23401985,0.31246113,0.07441489,0.08918583,0.00006215,0.06120789,0.00000000
-4.61330665,0.26313908,0.35942491,0.08227292,0.10215714,0.00006706,0.06993095,0.00000000
-4.60730365,0.29738838,0.41282823,0.09186352,0.11696689,0.00007350,0.07992437,0.00000000
-4.60130065,0.33661763,0.47261737,0.10311457,0.13359325,0.00008139,0.09116607,0.00000000
-4.59529765,0.38061512,0.53863001,0.11593944,0.15198401,0.00009064,0.10361436,0.00000000
-4.58929465,0.42909482,0.61057747,0.13023286,0.17205172,0.00010115,0.11720458,0.00000000
-4.58329165,0.48168532,0.68802957,0.14586727,0.19366954,0.00011280,0.13184623,0.00000000
-4.57728864,0.53792136,0.77040347,0.16268988,0.21666813,0.00012548,0.14742085,0.00000000
-4.57128564,0.59723881,0.85695737,0.18052071,0.24083407,0.00013904,0.16378087,0.00000000
-4.56528264,0.65897386,0.94679034,0.19915201,0.26590973,0.00015334,0.18074966,0.00000000
-4.55927964,0.72236698,1.03884875,0.21834903,0.29159521,0.00016822,0.19812280,0.00000000
-4.55327664,0.78657209,1.13193999,0.23785251,0.31755214,0.00018350,0.21567077,0.00000000
-4.54727364,0.85067104,1.22475359,0.25738278,0.34340964,0.00019903,0.23314310,0.00000000
-4.54127064,0.91369323,1.31588946,0.27664545,0.36877222,0.00021464,0.25027378,0.00000000
-4.53526763,0.97464010,1.40389277,0.29533878,0.39322950,0.00023018,0.26678804,0.00000000
-4.52926463,1.03251365,1.48729438,0.31316221,0.41636748,0.00024554,0.28240999,0.00000000
-4.52326163,1.08634818,1.56465553,0.32982606,0.43778098,0.00026063,0.29687125,0.00000000
-4.51725863,1.13524405,1.63461508,0.34506191,0.45708679,0.00027543,0.30991986,0.00000000
-4.51125563,1.17840206,1.69593750,0.35863320,0.47393691,0.00028998,0.32132933,0.00000000
-4.50525263,1.21515709,1.74755946,0.37034582,0.48803157,0.00030441,0.33090745,0.00000000
-4.49924962,1.24500958,1.78863304,0.38005796,0.49913108,0.00031895,0.33850427,0.00000000
-4.49324662,1.26765320,1.81856347,0.38768895,0.50706634,0.00033394,0.34401915,0.00000000
-4.48724362,1.28299759,1.83703964,0.39322664,0.51174721,0.00034987,0.34740620,0.00000000
-4.48124062,1.29118489,1.84405588,0.39673282,0.51316858,0.00036736,0.34867816,0.00000000
-4.47523762,1.29259921,1.83992367,0.39834655,0.51141359,0.00038718,0.34790824,0.00000000
-4.46923462,1.28786833,1.82527278,0.39828504,0.50665398,0.00041029,0.34522994,0.00000000
-4.46323162,1.27785731,1.80104128,0.39684190,0.49914746,0.00043780,0.34083468,0.00000000
-4.45722861,1.26365397,1.76845491,0.39438289,0.48923209,0.00047100,0.33496743,0.00000000
-4.45122561,1.24654655,1.72899617,0.39133906,0.47731803,0.00051133,0.32792031,0.00000000
-4.44522261,1.22799402,1.68436446,0.38819740,0.46387673,0.00056039,0.32002451,0.00000000
-4.43921961,1.20958989,1.63642842,0.38548935,0.44942814,0.00061992,0.31164072,0.00000000
-4.43321661,1.19302054,1.58717238,0.38377733,0.43452632,0.00069174,0.30314840,0.00000000
-4.42721361,1.18001912,1.53863860,0.38363963,0.41974393,0.00077776,0.29493437,0.00000000
-4.42121061,1.17231640,1.49286731,0.38565416,0.40565611,0.00087991,0.28738092,0.00000000
-4.41520760,1.17158993,1.45183658,0.39038132,0.39282434,0.00100010,0.28085401,0.00000000
-4.40920460,1.17941271,1.41740372,0.39834655,0.38178064,0.00114014,0.27569187,0.00000000
-4.40320160,1.19720297,1.39125016,0.41002301,0.37301264,0.00130170,0.27219426,0.00000000
-4.39719860,1.22617629,1.37483133,0.42581478,0.36694987,0.00148622,0.27061297,0.00000000
-4.39119560,1.26730137,1.36933282,0.44604115,0.36395168,0.00169483,0.27114355,0.00000000
-4.38519260,1.32126087,1.37563413,0.47092241,0.36429690,0.00192829,0.27391877,0.00000000
-4.37918959,1.38841833,1.39428082,0.50056764,0.36817566,0.00218691,0.27900381,0.00000000
-4.37318659,1.46879250,1.42546583,0.53496491,0.37568346,0.00247045,0.28639344,0.00000000
-4.36718359,1.56203992,1.46902034,0.57397430,0.38681756,0.00277811,0.29601125,0.00000000
-4.36118059,1.66744677,1.52441453,0.61732417,0.40147584,0.00310841,0.30771098,0.00000000
-4.35517759,1.78393067,1.59076817,0.66461087,0.41945821,0.00345922,0.32127986,0.00000000
-4.34917459,1.91005293,1.66687094,0.71530228,0.44047045,0.00382770,0.33644401,0.00000000
-4.34317159,2.04404140,1.75121198,0.76874519,0.46413056,0.00421032,0.35287565,0.00000000
-4.33716858,2.18382416,1.84201814,0.82417657,0.48997747,0.00460289,0.37020209,0.00000000
-4.33116558,2.32707322,1.93729998,0.88073868,0.51748196,0.00500062,0.38801604,0.00000000
-4.32516258,2.47125784,2.03490456,0.93749766,0.54605963,0.00539817,0.40588719,0.00000000
-4.31915958,2.61370611,2.13257354,0.99346538,0.57508572,0.00578979,0.42337457,0.00000000
-4.31315658,2.75167322,2.22800530,1.04762376,0.60391121,0.00616946,0.44003941,0.00000000
-4.30715358,2.88241466,2.31891917,1.09895112,0.63188020,0.00653099,0.45545808,0.00000000
