energy_ev,total_up,C_s_up,C_p_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-5.41170585,3.76917055,0.03423507,0.04027221,1.27546073,0.34710008,0.03965960,2.73219845,1.87163796,0.42573174
-5.40570285,3.71039106,0.03273802,0.03894977,1.25187273,0.34392614,0.03897988,2.69256844,1.84626160,0.41840625
-5.39969985,3.63699397,0.03120730,0.03757388,1.22388007,0.33915141,0.03810025,2.64202171,1.81336378,0.40955957
-5.39369685,3.54894219,0.02964585,0.03614073,1.19148147,0.33276538,0.03702978,2.58052616,1.77290294,0.39917463
-5.38769385,3.44654078,0.02805825,0.03464882,1.15477637,0.32479377,0.03578144,2.50830188,1.72500848,0.38727360
-5.38169085,3.33043619,0.02645071,0.03309914,1.11396636,0.31529838,0.03437169,2.42582081,1.66998225,0.37391773
-5.37568784,3.20160232,0.02483089,0.03149528,1.06935238,0.30437551,0.03282007,2.33379669,1.60829319,0.35920568
-5.36968484,3.06131397,0.02320767,0.02984340,1.02132820,0.29215315,0.03114852,2.23316577,1.54056568,0.34327047
-5.36368184,2.91110938,0.02159085,0.02815199,0.97037015,0.27878697,0.02938082,2.12505948,1.46756198,0.32627523
-5.35767884,2.75274358,0.01999086,0.02643166,0.91702397,0.26445555,0.02754183,2.01077036,1.39015997,0.30840794
-5.35167584,2.58813511,0.01841837,0.02469469,0.86188928,0.24935476,0.02565679,1.89171302,1.30932704,0.28987545
-5.34567284,2.41930857,0.01688399,0.02295461,0.80560241,0.23369187,0.02375068,1.76938201,1.22609166,0.27089706
-5.33966983,2.24833566,0.01539796,0.02122573,0.74881856,0.21767943,0.02184753,1.64530851,1.14151378,0.25169788
-5.33366683,2.07727735,0.01396982,0.01952260,0.69219391,0.20152927,0.01996989,1.52101783,1.05665551,0.23250243
-5.32766383,1.90812947,0.01260820,0.01785956,0.63636864,0.18544695,0.01813832,1.39798926,0.97255320,0.21352847
-5.32166083,1.74277385,0.01132061,0.01625028,0.58195130,0.16962663,0.01637106,1.27762002,0.89019203,0.19498158
-5.31565783,1.58293646,0.01011333,0.01470734,0.52950527,0.15424679,0.01468372,1.16119425,0.81048401,0.17705043
-5.30965483,1.43015384,0.00899132,0.01324192,0.47953758,0.13946670,0.01308912,1.04985807,0.73424986,0.15990301
-5.30365183,1.28574832,0.00795818,0.01186353,0.43249035,0.12542390,0.01159727,0.94460104,0.66220533,0.14368380
-5.29764882,1.15081224,0.00701620,0.01057987,0.38873500,0.11223248,0.01021538,0.84624418,0.59495188,0.12851198
-5.29164582,1.02620070,0.00616642,0.00939668,0.34856899,0.09998232,0.00894802,0.75543434,0.53297171,0.11448058
-5.28564282,0.91253241,0.00540873,0.00831777,0.31221511,0.08873918,0.00779728,0.67264433,0.47662683,0.10165656
-5.27963982,0.81019732,0.00474201,0.00734503,0.27982285,0.07854544,0.00676303,0.59817823,0.42616157,0.09008161
-5.27363682,0.71937007,0.00416424,0.00647856,0.25147161,0.06942146,0.00584324,0.53218080,0.38170803,0.07977368
-5.26763382,0.64002771,0.00367270,0.00571680,0.22717522,0.06136749,0.00503426,0.47465021,0.34329384,0.07072899
-5.26163082,0.57197061,0.00326404,0.00505672,0.20688745,0.05436577,0.00433114,0.42545294,0.31085143,0.06292439
-5.25562781,0.51484505,0.00293449,0.00449402,0.19050811,0.04838297,0.00372796,0.38434011,0.28422836,0.05631999
-5.24962481,0.46816645,0.00267990,0.00402335,0.17788934,0.04337260,0.00321811,0.35096419,0.26319795,0.05086182
-5.24362181,0.43134238,0.00249590,0.00363851,0.16884188,0.03927748,0.00279456,0.32489562,0.24746991,0.04648460
-5.23761881,0.40369439,0.00237793,0.00333270,0.16314104,0.03603207,0.00245011,0.30563863,0.23670052,0.04311426
-5.23161581,0.38447843,0.00232130,0.00309868,0.16053231,0.03356465,0.00217760,0.29264602,0.23050217,0.04067043
-5.22561281,0.37290333,0.00232122,0.00292896,0.16073648,0.03179932,0.00197010,0.28533261,0.22845214,0.03906871
-5.21960980,0.36814746,0.00237279,0.00281602,0.16345434,0.03065775,0.00182100,0.28308740,0.23010055,0.03822267
-5.21360680,0.36937349,0.00247102,0.00275240,0.16837104,0.03006078,0.00172420,0.28528440,0.23497770,0.03804576
-5.20760380,0.37574160,0.00261081,0.00273086,0.17516016,0.02992972,0.00167414,0.29129247,0.24260079,0.03845289
-5.20160080,0.38642128,0.00278690,0.00274452,0.18348764,0.03018762,0.00166587,0.30048410,0.25248027,0.03936198
-5.19559780,0.40060218,0.00299389,0.00278695,0.19301575,0.03076022,0.00169513,0.31224369,0.26412596,0.04069522
-5.18959480,0.41750411,0.00322619,0.00285226,0.20340712,0.03157689,0.00175834,0.32597528,0.27705318,0.04238035
-5.18359180,0.43638658,0.00347807,0.00293519,0.21432897,0.03257144,0.00185264,0.34110996,0.29078889,0.04435168
-5.17758879,0.45655787,0.00374362,0.00303119,0.22545759,0.03368280,0.00197588,0.35711317,0.30487802,0.04655109
-5.17158579,0.47738379,0.00401682,0.00313645,0.23648304,0.03485568,0.00212660,0.37349173,0.31888991,0.04892888
-5.16558279,0.49829592,0.00429162,0.00324793,0.24711397,0.03604111,0.00230406,0.38980062,0.33242486,0.05144449
-5.15957979,0.51879922,0.00456195,0.00336344,0.25708251,0.03719696,0.00250817,0.40564934,0.34512052,0.05406701
-5.15357679,0.53847868,0.00482185,0.00348159,0.26614903,0.03828825,0.00273943,0.42070759,0.35665811,0.05677553
-5.14757379,0.55700468,0.00506559,0.00360181,0.27410663,0.03928752,0.00299893,0.43471004,0.36676805,0.05955921
-5.14157079,0.57413668,0.00528777,0.00372428,0.28078508,0.04017488,0.00328823,0.44745978,0.37523480,0.06241703
-5.13556778,0.58972480,0.00548343,0.00384990,0.28605408,0.04093804,0.00360925,0.45883031,0.38190069,0.06535729
-5.12956478,0.60370906,0.00564820,0.00398018,0.28982554,0.04157215,0.00396419,0.46876564,0.38666836,0.06839664
-5.12356178,0.61611592,0.00577836,0.00411715,0.29205483,0.04207935,0.00435534,0.47727832,0.38950169,0.07155880
-5.11755878,0.62705201,0.00587102,0.00426321,0.29274076,0.04246828,0.00478496,0.48444536,0.39042497,0.07487292
-5.11155578,0.63669511,0.00592410,0.00442098,0.29192431,0.04275331,0.00525505,0.49040189,0.38952037,0.07837156
-5.10555278,0.64528237,0.00593645,0.00459316,0.28968598,0.04295360,0.00576720,0.49533275,0.38692346,0.08208838
-5.09954977,0.65309629,0.00590787,0.00478233,0.28614194,0.04309200,0.00632232,0.49946220,0.38281710,0.08605569
-5.09354677,0.66044873,0.00583906,0.00499076,0.28143900,0.04319391,0.00692049,0.50304197,0.37742378,0.09030175
-5.08754377,0.66766375,0.00573161,0.00522029,0.27574864,0.04328595,0.00756075,0.50633836,0.37099655,0.09484820
-5.08154077,0.67505982,0.00558796,0.00547214,0.26926030,0.04339467,0.00824089,0.50961864,0.36380914,0.09970757
-5.07553777,0.68293239,0.00541127,0.00574679,0.26217419,0.04354529,0.00895733,0.51313756,0.35614538,0.10488099
-5.06953477,0.69153752,0.00520532,0.00604387,0.25469398,0.04376046,0.00970506,0.51712448,0.34828850,0.11035641
-5.06353177,0.70107753,0.00497439,0.00636214,0.24701961,0.04405922,0.01047749,0.52177182,0.34051077,0.11610727
-5.05752876,0.71168932,0.00472309,0.00669942,0.23934062,0.04445614,0.01126658,0.52722545,0.33306381,0.12209184
-5.05152576,0.72343613,0.00445626,0.00705265,0.23183011,0.04496063,0.01206282,0.53357742,0.32617007,0.12825326
-5.04552276,0.73630319,0.00417881,0.00741800,0.22463983,0.04557657,0.01285547,0.54086161,0.32001584,0.13452037
-5.03951976,0.75019768,0.00389557,0.00779093,0.21789636,0.04630223,0.01363273,0.54905241,0.31474604,0.14080928
-5.03351676,0.76495287,0.00361119,0.00816645,0.21169861,0.04713042,0.01438203,0.55806670,0.31046096,0.14702578
-5.02751376,0.78033668,0.00333004,0.00853926,0.20611677,0.04804902,0.01509039,0.56776897,0.30721526,0.15306831
-5.02151076,0.79606391,0.00305611,0.00890402,0.20119259,0.04904167,0.01574482,0.57797940,0.30501890,0.15883163
-5.01550775,0.81181183,0.00279296,0.00925565,0.19694095,0.05008881,0.01633272,0.58848455,0.30384027,0.16421077
-5.00950475,0.82723823,0.00254371,0.00958954,0.19335267,0.05116874,0.01684231,0.59904994,0.30361105,0.16910534
-5.00350175,0.84200099,0.00231097,0.00990183,0.19039819,0.05225898,0.01726305,0.60943415,0.30423260,0.17342375
-4.99749875,0.85577811,0.00209688,0.01018966,0.18803206,0.05333753,0.01758607,0.61940338,0.30558357,0.17708736
-4.99149575,0.86828708,0.00190316,0.01045135,0.18619785,0.05438423,0.01780445,0.62874579,0.30752824,0.18003414
-4.98549275,0.87930255,0.00173107,0.01068659,0.18483319,0.05538189,0.01791353,0.63728484,0.30992510,0.18222180
-4.97948974,0.88867111,0.00158152,0.01089648,0.18387471,0.05631741,0.01791114,0.64489075,0.31263528,0.18363004
-4.97348674,0.89632241,0.00145509,0.01108358,0.18326259,0.05718255,0.01779765,0.65148940,0.31553034,0.18426205
-4.96748374,0.90227580,0.00135209,0.01125185,0.18294436,0.05797446,0.01757601,0.65706820,0.31849895,0.18414485
-4.96148074,0.90664209,0.00127263,0.01140653,0.18287795,0.05869593,0.01725164,0.66167833,0.32145214,0.18332866
-4.95547774,0.90962009,0.00121665,0.01155394,0.18303363,0.05935520,0.01683229,0.66543335,0.32432692,0.18188517
-4.94947474,0.91148809,0.00118396,0.01170117,0.18339492,0.05996557,0.01632770,0.66850401,0.32708792,0.17990496
-4.94347174,0.91259057,0.00117433,0.01185581,0.18395836,0.06054455,0.01574933,0.67110951,0.32972718,0.17749391
-4.93746873,0.91332087,0.00118746,0.01202551,0.18473225,0.06111278,0.01510990,0.67350573,0.33226203,0.17476903
-4.93146573,0.91410055,0.00122306,0.01221763,0.18573442,0.06169272,0.01442299,0.67597089,0.33473122,0.17185379
-4.92546273,0.91535676,0.00128087,0.01243880,0.18698924,0.06230718,0.01370256,0.67878951,0.33718973,0.16887320
-4.91945973,0.91749859,0.00136070,0.01269454,0.18852419,0.06297771,0.01296253,0.68223559,0.33970239,0.16594891
-4.91345673,0.92089403,0.00146240,0.01298885,0.19036605,0.06372307,0.01221631,0.68655588,0.34233695,0.16319449
-4.90745373,0.92584861,0.00158597,0.01332392,0.19253714,0.06455773,0.01147646,0.69195436,0.34515699,0.16071130
-4.90145073,0.93258717,0.00173155,0.01369988,0.19505193,0.06549061,0.01075431,0.69857878,0.34821515,0.15858499
-4.89544772,0.94123979,0.00189945,0.01411462,0.19791410,0.06652407,0.01005975,0.70651015,0.35154726,0.15688287
-4.88944472,0.95183283,0.00209023,0.01456373,0.20111451,0.06765323,0.00940101,0.71575594,0.35516765,0.15565229
-4.88344172,0.96428574,0.00230470,0.01504051,0.20463001,0.06886565,0.00878454,0.72624742,0.35906610,0.15492013
-4.87743872,0.97841391,0.00254401,0.01553616,0.20842354,0.07014154,0.00821502,0.73784148,0.36320666,0.15469325
-4.87143572,0.99393759,0.00280966,0.01603995,0.21244518,0.07145426,0.00769537,0.75032696,0.36752854,0.15496012
-4.86543272,1.01049661,0.00310358,0.01653962,0.21663451,0.07277135,0.00722688,0.76343527,0.37194888,0.15569328
-4.85942971,1.02767001,0.00342809,0.01702176,0.22092383,0.07405587,0.00680933,0.77685476,0.37636756,0.15685263
-4.85342671,1.04499979,0.00378600,0.01747232,0.22524242,0.07526805,0.00644124,0.79024828,0.38067363,0.15838926
-4.84742371,1.06201745,0.00418054,0.01787708,0.22952127,0.07636727,0.00612011,0.80327279,0.38475300,0.16024968
-4.84142071,1.07827194,0.00461533,0.01822224,0.23369825,0.07731402,0.00584261,0.81560028,0.38849702,0.16238014
-4.83541771,1.09335748,0.00509432,0.01849496,0.23772331,0.07807207,0.00560488,0.82693855,0.39181149,0.16473075
-4.82941471,1.10693971,0.00562169,0.01868380,0.24156334,0.07861045,0.00540277,0.83705099,0.39462536,0.16725929
-4.82341171,1.11877879,0.00620168,0.01877926,0.24520654,0.07890530,0.00523203,0.84577402,0.39689881,0.16993434
-4.81740870,1.12874810,0.00683841,0.01877407,0.24866577,0.07894148,0.00508853,0.85303137,0.39863005,0.17273763
-4.81140570,1.13684738,0.00753566,0.01866351,0.25198089,0.07871378,0.00496837,0.85884420,0.39986047,0.17566547
-4.80540270,1.14320975,0.00829664,0.01844562,0.25521966,0.07822779,0.00486804,0.86333666,0.40067775,0.17872911
-4.79939970,1.14810204,0.00912365,0.01812119,0.25847734,0.07750025,0.00478447,0.86673633,0.40121672,0.18195411
-4.79339670,1.15191826,0.01001785,0.01769378,0.26187470,0.07655900,0.00471505,0.86936951,0.40165776,0.18537864
-4.78739370,1.15516679,0.01097897,0.01716957,0.26555463,0.07544240,0.00465766,0.87165161,0.40222290,0.18905096
-4.78139070,1.15845157,0.01200499,0.01655707,0.26967757,0.07419839,0.00461060,0.87407298,0.40316957,0.19302602
-4.77538769,1.16244850,0.01309197,0.01586681,0.27441561,0.07288312,0.00457255,0.87718088,0.40478244,0.19736162
-4.76938469,1.16787807,0.01423384,0.01511096,0.27994595,0.07155929,0.00454251,0.88155849,0.40736350,0.20211416
-4.76338169,1.17547556,0.01542225,0.01430289,0.28644366,0.07029422,0.00451967,0.88780186,0.41122099,0.20733429
-4.75737869,1.18596035,0.01664662,0.01345669,0.29407430,0.06915779,0.00450339,0.89649601,0.41665762,0.21306279
-4.75137569,1.20000565,0.01789411,0.01258671,0.30298658,0.06822029,0.00449305,0.90819115,0.42395853,0.21932679
-4.74537269,1.21821021,0.01914983,0.01170714,0.31330552,0.06755033,0.00448804,0.92338022,0.43337960,0.22613661
-4.73936968,1.24107304,0.02039708,0.01083158,0.32512630,0.06721277,0.00448767,0.94247855,0.44513661,0.23348344
-4.73336668,1.26897235,0.02161769,0.00997270,0.33850921,0.06726689,0.00449117,0.96580667,0.45939564,0.24133786
-4.72736368,1.30214946,0.02279251,0.00914192,0.35347568,0.06776468,0.00449762,0.99357675,0.47626517,0.24964945
-4.72136068,1.34069818,0.02390187,0.00834925,0.37000586,0.06874954,0.00450604,1.02588322,0.49579017,0.25834735
-4.71535768,1.38455987,0.02492619,0.00760306,0.38803751,0.07025507,0.00451533,1.06269783,0.51794832,0.26734183
-4.70935468,1.43352426,0.02584655,0.00691009,0.40746650,0.07230433,0.00452439,1.10386906,0.54264860,0.27652670
-4.70335168,1.48723552,0.02664535,0.00627538,0.42814859,0.07490927,0.00453211,1.14912589,0.56973215,0.28578254
-4.69734867,1.54520322,0.02730683,0.00570235,0.44990272,0.07807054,0.00453745,1.19808530,0.59897533,0.29498044
-4.69134567,1.60681727,0.02781768,0.00519290,0.47251524,0.08177748,0.00453950,1.25026333,0.63009485,0.30398614
-4.68534267,1.67136613,0.02816744,0.00474758,0.49574526,0.08600842,0.00453754,1.30508876,0.66275471,0.31266432
-4.67933967,1.73805728,0.02834890,0.00436572,0.51933059,0.09073113,0.00453108,1.36191890,0.69657454,0.32088283
-4.67333667,1.80603883,0.02835837,0.00404566,0.54299418,0.09590347,0.00451990,1.42005660,0.73113906,0.32851666
-4.66733367,1.87442161,0.02819576,0.00378492,0.56645071,0.10147421,0.00450403,1.47876793,0.76600832,0.33545150
-4.66133067,1.94230056,0.02786462,0.00358040,0.58941314,0.10738392,0.00448381,1.53729961,0.80072811,0.34158666
-4.65532766,2.00877486,0.02737198,0.00342856,0.61159893,0.11356598,0.00445984,1.59489567,0.83484042,0.34683737
-4.64932466,2.07296605,0.02672812,0.00332559,0.63273573,0.11994769,0.00443293,1.65081286,0.86789341,0.35113626
-4.64332166,2.13403381,0.02594618,0.00326748,0.65256649,0.12645133,0.00440407,1.70433420,0.89945056,0.35443410
