energy_ev,total_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,Ru_p_up,Ru_d_up,Te_p_up,Te_d_up
-5.84992496,8.92172231,0.02801948,1.63207919,0.02061067,0.00000000,6.57826649,4.64049980,2.37562379,0.00000000
-5.84392196,8.59782023,0.02694684,1.56520548,0.02074599,0.00000000,6.32975017,4.46089959,2.30201985,0.00000000
-5.83791896,8.26976224,0.02579940,1.49980022,0.02085719,0.00000000,6.07901970,4.27908651,2.22553653,0.00000000
-5.83191596,7.94063358,0.02459341,1.43627254,0.02094970,0.00000000,5.82921646,4.09666660,2.14698915,0.00000000
-5.82591296,7.61327940,0.02334561,1.37492685,0.02102903,0.00000000,5.58322163,3.91511815,2.06719778,0.00000000
-5.81990995,7.29025154,0.02207279,1.31596462,0.02110045,0.00000000,5.34359255,3.73576692,1.98696542,0.00000000
-5.81390695,6.97376560,0.02079137,1.25948970,0.02116871,0.00000000,5.11251203,3.55976664,1.90705671,0.00000000
-5.80790395,6.66567010,0.01951696,1.20551684,0.02123774,0.00000000,4.89175190,3.38808523,1.82817808,0.00000000
-5.80190095,6.36742816,0.01826402,1.15398285,0.02131041,0.00000000,4.68265138,3.22149745,1.75096001,0.00000000
-5.79589795,6.08011232,0.01704555,1.10475980,0.02138830,0.00000000,4.48611043,3.06058375,1.67594236,0.00000000
-5.78989495,5.80441217,0.01587282,1.05766956,0.02147159,0.00000000,4.30259741,2.90573549,1.60356317,0.00000000
-5.78389195,5.54065411,0.01475523,1.01249901,0.02155892,0.00000000,4.13217022,2.75716597,1.53415167,0.00000000
-5.77788894,5.28883190,0.01370020,0.96901511,0.02164744,0.00000000,3.97450932,2.61492662,1.46792536,0.00000000
-5.77188594,5.04864653,0.01271316,0.92697931,0.02173281,0.00000000,3.82896093,2.47892746,1.40499166,0.00000000
-5.76588294,4.81955337,0.01179762,0.88616058,0.02180939,0.00000000,3.69458835,2.34896089,1.34535357,0.00000000
-5.75987994,4.60081438,0.01095530,0.84634665,0.02187039,0.00000000,3.57022931,2.22472747,1.28891933,0.00000000
-5.75387694,4.39155327,0.01018636,0.80735317,0.02190817,0.00000000,3.45455707,2.10586276,1.23551529,0.00000000
-5.74787394,4.19081123,0.00948963,0.76903050,0.02191452,0.00000000,3.34614312,1.99196384,1.18490159,0.00000000
-5.74187094,3.99760121,0.00886291,0.73126808,0.02188101,0.00000000,3.24351949,1.88261453,1.13678968,0.00000000
-5.73586793,3.81095877,0.00830331,0.69399653,0.02179937,0.00000000,3.14523868,1.77740846,1.09086108,0.00000000
-5.72986493,3.62998798,0.00780754,0.65718755,0.02166182,0.00000000,3.04992955,1.67596904,1.04678639,0.00000000
-5.72386193,3.45390092,0.00737231,0.62085204,0.02146146,0.00000000,2.95634774,1.57796598,1.00424381,0.00000000
-5.71785893,3.28204996,0.00699456,0.58503664,0.02119256,0.00000000,2.86341930,1.48312780,0.96293647,0.00000000
-5.71185593,3.11395208,0.00667181,0.54981918,0.02085084,0.00000000,2.77027665,1.39125044,0.92260781,0.00000000
-5.70585293,2.94930519,0.00640234,0.51530336,0.02043372,0.00000000,2.67628608,1.30220174,0.88305453,0.00000000
-5.69984992,2.78799622,0.00618541,0.48161315,0.01994047,0.00000000,2.58106635,1.21592230,0.84413668,0.00000000
-5.69384692,2.63010162,0.00602136,0.44888705,0.01937226,0.00000000,2.48449818,1.13242293,0.80578456,0.00000000
-5.68784392,2.47588057,0.00591171,0.41727270,0.01873222,0.00000000,2.38672455,1.05177920,0.76800235,0.00000000
-5.68184092,2.32576199,0.00585909,0.38692185,0.01802535,0.00000000,2.28814225,0.97412378,0.73086847,0.00000000
-5.67583792,2.18032585,0.00586724,0.35798605,0.01725840,0.00000000,2.18938491,0.89963701,0.69453269,0.00000000
-5.66983492,2.04028023,0.00594078,0.33061296,0.01643971,0.00000000,2.09129843,0.82853645,0.65921045,0.00000000
-5.66383192,1.90643487,0.00608509,0.30494334,0.01557889,0.00000000,1.99490946,0.76106586,0.62517445,0.00000000
-5.65782891,1.77967243,0.00630599,0.28110874,0.01468665,0.00000000,1.90138824,0.69748436,0.59274423,0.00000000
-5.65182591,1.66091845,0.00660943,0.25922981,0.01377439,0.00000000,1.81200673,0.63805601,0.56227403,0.00000000
-5.64582291,1.55111115,0.00700120,0.23941501,0.01285397,0.00000000,1.72809358,0.58304033,0.53413952,0.00000000
-5.63981991,1.45117184,0.00748646,0.22175984,0.01193735,0.00000000,1.65098720,0.53268406,0.50872391,0.00000000
-5.63381691,1.36197685,0.00806945,0.20634616,0.01103630,0.00000000,1.58198855,0.48721421,0.48640406,0.00000000
-5.62781391,1.28433181,0.00875302,0.19324187,0.01016216,0.00000000,1.52231488,0.44683277,0.46753697,0.00000000
-5.62181091,1.21894869,0.00953834,0.18250053,0.00932556,0.00000000,1.47305613,0.41171276,0.45244730,0.00000000
-5.61580790,1.16642637,0.01042451,0.17416102,0.00853630,0.00000000,1.43513516,0.38199589,0.44141612,0.00000000
-5.60980490,1.12723478,0.01140828,0.16824719,0.00780312,0.00000000,1.40927318,0.35779140,0.43467153,0.00000000
-5.60380190,1.10170320,0.01248390,0.16476738,0.00713370,0.00000000,1.39596135,0.33917614,0.43238117,0.00000000
-5.59779890,1.09001254,0.01364294,0.16371392,0.00653455,0.00000000,1.39543969,0.32619553,0.43464714,0.00000000
-5.59179590,1.09219179,0.01487425,0.16506251,0.00601101,0.00000000,1.40768370,0.31886522,0.44150315,0.00000000
-5.58579290,1.10811849,0.01616408,0.16877157,0.00556733,0.00000000,1.43239945,0.31717319,0.45291426,0.00000000
-5.57978989,1.13752294,0.01749623,0.17478154,0.00520669,0.00000000,1.46902709,0.32108208,0.46877900,0.00000000
-5.57378689,1.17999597,0.01885235,0.18301424,0.00493131,0.00000000,1.51675281,0.33053159,0.48893385,0.00000000
-5.56778389,1.23499987,0.02021234,0.19337227,0.00474255,0.00000000,1.57452889,0.34544063,0.51315986,0.00000000
-5.56178089,1.30188190,0.02155484,0.20573853,0.00464102,0.00000000,1.64110105,0.36570935,0.54119119,0.00000000
-5.55577789,1.37989020,0.02285782,0.21997589,0.00462670,0.00000000,1.71504234,0.39122074,0.57272521,0.00000000
-5.54977489,1.46819117,0.02409920,0.23592715,0.00469903,0.00000000,1.79479230,0.42184183,0.60743372,0.00000000
-5.54377189,1.56588815,0.02525757,0.25341514,0.00485701,0.00000000,1.87869993,0.45742470,0.64497500,0.00000000
-5.53776888,1.67204054,0.02631278,0.27224333,0.00509926,0.00000000,1.96506913,0.49780698,0.68500598,0.00000000
-5.53176588,1.78568300,0.02724671,0.29219671,0.00542409,0.00000000,2.05220479,0.54281235,0.72719417,0.00000000
-5.52576288,1.90584396,0.02804382,0.31304317,0.00582951,0.00000000,2.13845783,0.59225076,0.77122888,0.00000000
-5.51975988,2.03156322,0.02869168,0.33453541,0.00631328,0.00000000,2.22226769,0.64591879,0.81683100,0.00000000
-5.51375688,2.16190775,0.02918145,0.35641332,0.00687284,0.00000000,2.30220056,0.70360001,0.86376111,0.00000000
-5.50775388,2.29598564,0.02950811,0.37840702,0.00750533,0.00000000,2.37698213,0.76506555,0.91182541,0.00000000
-5.50175088,2.43295753,0.02967071,0.40024038,0.00820750,0.00000000,2.44552354,0.83007488,0.96087907,0.00000000
-5.49574787,2.57204528,0.02967231,0.42163522,0.00897570,0.00000000,2.50694000,0.89837678,1.01082693,0.00000000
-5.48974487,2.71253769,0.02951987,0.44231591,0.00980576,0.00000000,2.56056131,0.96971046,1.06162118,0.00000000
-5.48374187,2.85379303,0.02922399,0.46201444,0.01069293,0.00000000,2.60593430,1.04380668,1.11325626,0.00000000
-5.47773887,2.99523820,0.02879843,0.48047579,0.01163183,0.00000000,2.64281754,1.12038882,1.16576092,0.00000000
-5.47173587,3.13636476,0.02825967,0.49746346,0.01261634,0.00000000,2.67116865,1.19917358,1.21918778,0.00000000
-5.46573287,3.27672169,0.02762620,0.51276496,0.01363957,0.00000000,2.69112537,1.27987130,1.27360075,0.00000000
-5.45972986,3.41590525,0.02691788,0.52619706,0.01469378,0.00000000,2.70298144,1.36218551,1.32906081,0.00000000
-5.45372686,3.55354632,0.02615525,0.53761056,0.01577040,0.00000000,2.70715864,1.44581176,1.38561075,0.00000000
-5.44772386,3.68929561,0.02535876,0.54689438,0.01685998,0.00000000,2.70417658,1.53043555,1.44325959,0.00000000
-5.44172086,3.82280741,0.02454811,0.55397880,0.01795226,0.00000000,2.69462164,1.61572930,1.50196739,0.00000000
-5.43571786,3.95372270,0.02374164,0.55883752,0.01903620,0.00000000,2.67911671,1.70134866,1.56163127,0.00000000
-5.42971486,4.08165240,0.02295574,0.56148866,0.02010009,0.00000000,2.65829292,1.78692809,1.62207330,0.00000000
-5.42371186,4.20616182,0.02220446,0.56199431,0.02113168,0.00000000,2.63276488,1.87207633,1.68303121,0.00000000
-5.41770885,4.32675730,0.02149911,0.56045891,0.02211839,0.00000000,2.60311006,1.95637192,1.74415227,0.00000000
-5.41170585,4.44287602,0.02084810,0.55702630,0.02304747,0.00000000,2.56985337,2.03935950,1.80499109,0.00000000
-5.40570285,4.55388015,0.02025683,0.55187569,0.02390632,0.00000000,2.53345714,2.12054723,1.86501170,0.00000000
-5.39969985,4.65905604,0.01972772,0.54521668,0.02468270,0.00000000,2.49431678,2.19940615,1.92359399,0.00000000
-5.39369685,4.75761926,0.01926040,0.53728363,0.02536510,0.00000000,2.45276186,2.27537182,1.98004462,0.00000000
-5.38769385,4.84872592,0.01885189,0.52832959,0.02594301,0.00000000,2.40906229,2.34784869,2.03361227,0.00000000
-5.38169085,4.93149044,0.01849700,0.51862016,0.02640726,0.00000000,2.36343870,2.41621772,2.08350669,0.00000000
-5.37568784,5.00500950,0.01818873,0.50842748,0.02675038,0.00000000,2.31607648,2.47984712,2.12892100,0.00000000
-5.36968484,5.06839167,0.01791868,0.49802478,0.02696679,0.00000000,2.26714204,2.53810634,2.16905656,0.00000000
-5.36368184,5.12079178,0.01767757,0.48768150,0.02705317,0.00000000,2.21680050,2.59038296,2.20314930,0.00000000
-5.35767884,5.16144857,0.01745573,0.47765928,0.02700857,0.00000000,2.16523341,2.63610193,2.23049673,0.00000000
-5.35167584,5.18972406,0.01724356,0.46820892,0.02683464,0.00000000,2.11265546,2.67474647,2.25048425,0.00000000
-5.34567284,5.20514282,0.01703196,0.45956812,0.02653564,0.00000000,2.05932907,2.70587965,2.26260994,0.00000000
-5.33966983,5.20742897,0.01681279,0.45196012,0.02611850,0.00000000,2.00557587,2.72916568,2.26650657,0.00000000
-5.33366683,5.19653885,0.01657913,0.44559304,0.02559272,0.00000000,1.95178440,2.74438967,2.26196001,0.00000000
-5.32766383,5.17268747,0.01632563,0.44065952,0.02497024,0.00000000,1.89841337,2.75147471,2.24892317,0.00000000
-5.32166083,5.13636677,0.01604862,0.43733670,0.02426517,0.00000000,1.84599016,2.75049524,2.22752483,0.00000000
-5.31565783,5.08835429,0.01574629,0.43578602,0.02349354,0.00000000,1.79510451,2.74168560,2.19807300,0.00000000
-5.30965483,5.02971108,0.01541869,0.43615271,0.02267295,0.00000000,1.74639757,2.72544311,2.16105257,0.00000000
-5.30365183,4.96176838,0.01506768,0.43856468,0.02182211,0.00000000,1.70054665,2.70232497,2.11711730,0.00000000
-5.29764882,4.88610277,0.01469678,0.44313074,0.02096047,0.00000000,1.65824644,2.67303890,2.06707650,0.00000000
-5.29164582,4.80450055,0.01431103,0.44993788,0.02010771,0.00000000,1.62018732,2.63842737,2.01187682,0.00000000
-5.28564282,4.71891222,0.01391670,0.45904788,0.01928333,0.00000000,1.58703195,2.59944608,1.95257979,0.00000000
-5.27963982,4.63139872,0.01352099,0.47049308,0.01850613,0.00000000,1.55939107,2.55713701,1.89033610,0.00000000
-5.27363682,4.54407141,0.01313170,0.48427172,0.01779385,0.00000000,1.53779967,2.51259744,1.82635743,0.00000000
-5.26763382,4.45902827,0.01275693,0.50034292,0.01716272,0.00000000,1.52269471,2.46694578,1.76188685,0.00000000
-5.26163082,4.37828890,0.01240466,0.51862192,0.01662714,0.00000000,1.51439546,2.42128592,1.69816896,0.00000000
-5.25562781,4.30373108,0.01208242,0.53897573,0.01619936,0.00000000,1.51308739,2.37667141,1.63642064,0.00000000
-5.24962481,4.23703174,0.01179703,0.56121970,0.01588926,0.00000000,1.51881052,2.33407118,1.57780357,0.00000000
-5.24362181,4.17961488,0.01155424,0.58511547,0.01570417,0.00000000,1.53145280,2.29433826,1.52339925,0.00000000
-5.23761881,4.13260883,0.01135853,0.61037057,0.01564878,0.00000000,1.55074905,2.25818296,1.47418739,0.00000000
-5.23161581,4.09681483,0.01121293,0.63664005,0.01572508,0.00000000,1.57628547,2.22615168,1.43102826,0.00000000
-5.22561281,4.07268832,0.01111891,0.66353027,0.01593242,0.00000000,1.60750986,2.19861247,1.39464948,0.00000000
-5.21960980,4.06033390,0.01107632,0.69060498,0.01626760,0.00000000,1.64374703,2.17574784,1.36563745,0.00000000
-5.21360680,4.05951420,0.01108342,0.71739368,0.01672503,0.00000000,1.68421896,2.15755533,1.34443357,0.00000000
-5.20760380,4.06967220,0.01113695,0.74340202,0.01729695,0.00000000,1.72806878,2.14385572,1.33133506,0.00000000
-5.20160080,4.08996605,0.01123234,0.76812406,0.01797370,0.00000000,1.77438780,2.13430856,1.32650014,0.00000000
-5.19559780,4.11931474,0.01136385,0.79105587,0.01874405,0.00000000,1.82224417,2.12843421,1.32995693,0.00000000
-5.18959480,4.15645231,0.01152489,0.81171000,0.01959552,0.00000000,1.87071226,2.12564139,1.34161562,0.00000000
-5.18359180,4.19998828,0.01170829,0.82963037,0.02051476,0.00000000,1.91890130,2.12525901,1.36128301,0.00000000
-5.17758879,4.24847116,0.01190659,0.84440672,0.02148791,0.00000000,1.96598216,2.12657055,1.38867854,0.00000000
-5.17158579,4.30045215,0.01211243,0.85568826,0.02250100,0.00000000,2.01121118,2.12884959,1.42345103,0.00000000
-5.16558279,4.35454601,0.01231879,0.86319576,0.02354028,0.00000000,2.05394997,2.13139468,1.46519515,0.00000000
-5.15957979,4.40948625,0.01251933,0.86673153,0.02459256,0.00000000,2.09368058,2.13356197,1.51346676,0.00000000
-5.15357679,4.46417215,0.01270864,0.86618700,0.02564550,0.00000000,2.13001541,2.13479411,1.56779649,0.00000000
-5.14757379,4.51770562,0.01288241,0.86154731,0.02668784,0.00000000,2.16270168,2.13464427,1.62770089,0.00000000
-5.14157079,4.56941647,0.01303761,0.85289298,0.02770962,0.00000000,2.19162047,2.13279406,1.69269086,0.00000000
-5.13556778,4.61887522,0.01317258,0.84039829,0.02870227,0.00000000,2.21678078,2.12906503,1.76227701,0.00000000
-5.12956478,4.66589362,0.01328699,0.82432671,0.02965870,0.00000000,2.23830902,2.12342313,1.83597227,0.00000000
-5.12356178,4.71051326,0.01338184,0.80502335,0.03057329,0.00000000,2.25643501,2.11597651,1.91329183,0.00000000
-5.11755878,4.75298379,0.01345932,0.78290496,0.03144185,0.00000000,2.27147525,2.10696700,1.99375091,0.00000000
-5.11155578,4.79373244,0.01352266,0.75844773,0.03226155,0.00000000,2.28381474,2.09675593,2.07686122,0.00000000
-5.10555278,4.83332716,0.01357587,0.73217357,0.03303073,0.00000000,2.29388851,2.08580549,2.16212661,0.00000000
-5.09954977,4.87243605,0.01362355,0.70463527,0.03374879,0.00000000,2.30216385,2.07465678,2.24903906,0.00000000
-5.09354677,4.91178547,0.01367060,0.67640131,0.03441601,0.00000000,2.30912442,2.06390582,2.33707553,0.00000000
-5.08754377,4.95211963,0.01372193,0.64804067,0.03503338,0.00000000,2.31525690,2.05417891,2.42569674,0.00000000
-5.08154077,4.99416384,0.01378225,0.62010841,0.03560248,0.00000000,2.32104095,2.04610860,2.51434829,0.00000000
-5.07553777,5.03859327,0.01385580,0.59313232,0.03612528,0.00000000,2.32694265,2.04031139,2.60246455,0.00000000
-5.06953477,5.08600862,0.01394616,0.56760117,0.03660412,0.00000000,2.33341157,2.03736802,2.68947556,0.00000000
-5.06353177,5.13691943,0.01405609,0.54395470,0.03704161,0.00000000,2.34088102,2.03780706,2.77481673,0.00000000
-5.05752876,5.19173506,0.01418742,0.52257577,0.03744059,0.00000000,2.34977105,2.04209210,2.85794099,0.00000000
-5.05152576,5.25076286,0.01434095,0.50378451,0.03780417,0.00000000,2.36049330,2.05061264,2.93833265,0.00000000
-5.04552276,5.31421238,0.01451646,0.48783469,0.03813574,0.00000000,2.37345672,2.06367848,3.01552219,0.00000000
-5.03951976,5.38220408,0.01471272,0.47491209,0.03843902,0.00000000,2.38907296,2.08151721,3.08910073,0.00000000
-5.03351676,5.45478075,0.01492755,0.46513468,0.03871812,0.00000000,2.40776039,2.10427412,3.15873326,0.00000000
-5.02751376,5.53191962,0.01515790,0.45855458,0.03897755,0.00000000,2.42994553,2.13201402,3.22416936,0.00000000
-5.02151076,5.61354325,0.01539997,0.45516127,0.03922228,0.00000000,2.45606099,2.16472411,3.28525030,0.00000000
-5.01550775,5.69952762,0.01564934,0.45488598,0.03945769,0.00000000,2.48653926,2.20231733,3.34191188,0.00000000
-5.00950475,5.78970595,0.01590109,0.45760701,0.03968952,0.00000000,2.52180180,2.24463569,3.39418223,0.00000000
-5.00350175,5.88386775,0.01614998,0.46315550,0.03992373,0.00000000,2.56224349,2.29145309,3.44217432,0.00000000
-4.99749875,5.98175267,0.01639054,0.47132175,0.04016635,0.00000000,2.60821278,2.34247775,3.48607340,0.00000000
-4.99149575,6.08303975,0.01661723,0.48186161,0.04042325,0.00000000,2.65998812,2.39735396,3.52611975,0.00000000
-4.98549275,6.18733305,0.01682456,0.49450305,0.04069983,0.00000000,2.71775189,2.45566373,3.56258761,0.00000000
-4.97948974,6.29414522,0.01700722,0.50895260,0.04100075,0.00000000,2.78156324,2.51692868,3.59576148,0.00000000
-4.97348674,6.40288095,0.01716017,0.52490176,0.04132955,0.00000000,2.85133140,2.58061260,3.62591110,0.00000000
-4.96748374,6.51282244,0.01727875,0.54203317,0.04168835,0.00000000,2.92679125,2.64612554,3.65326684,0.00000000
-4.96148074,6.62311903,0.01735876,0.56002674,0.04207751,0.00000000,3.00748313,2.71282984,3.67799699,0.00000000
-4.95547774,6.73278307,0.01739660,0.57856542,0.04249536,0.00000000,3.09273849,2.78004852,3.70018843,0.00000000
-4.94947474,6.84069361,0.01738926,0.59734092,0.04293800,0.00000000,3.18167290,2.84707662,3.71983231,0.00000000
-4.94347174,6.94560903,0.01733450,0.61605901,0.04339916,0.00000000,3.27318786,2.91319519,3.73681553,0.00000000
-4.93746873,7.04618906,0.01723084,0.63444465,0.04387019,0.00000000,3.36598193,2.97768802,3.75091893,0.00000000
-4.93146573,7.14102592,0.01707763,0.65224658,0.04434017,0.00000000,3.45857172,3.03986042,3.76182249,0.00000000
-4.92546273,7.22868356,0.01687512,0.66924151,0.04479607,0.00000000,3.54932237,3.09905935,3.76911729,0.00000000
-4.91945973,7.30774313,0.01662444,0.68523760,0.04522314,0.00000000,3.63648681,3.15469397,3.77232379,0.00000000
-4.91345673,7.37685252,0.01632767,0.70007723,0.04560532,0.00000000,3.71825253,3.20625520,3.77091533,0.00000000
-4.90745373,7.43477700,0.01598774,0.71363880,0.04592576,0.00000000,3.79279388,3.25333326,3.76434544,0.00000000
-4.90145073,7.48044795,0.01560848,0.72583758,0.04616746,0.00000000,3.85832796,3.29563179,3.75207762,0.00000000
-4.89544772,7.51300661,0.01519450,0.73662534,0.04631389,0.00000000,3.91317144,3.33297743,3.73361543,0.00000000
-4.88944472,7.53184003,0.01475111,0.74598889,0.04634967,0.00000000,3.95579592,3.36532391,3.70853152,0.00000000
-4.88344172,7.53660659,0.01428428,0.75394734,0.04626124,0.00000000,3.98487908,3.39275017,3.67649362,0.00000000
-4.87743872,7.52724956,0.01380046,0.76054830,0.04603741,0.00000000,3.99934942,3.41545205,3.63728614,0.00000000
-4.87143572,7.50399748,0.01330648,0.76586298,0.04566989,0.00000000,3.99842234,3.43372801,3.59082621,0.00000000
-4.86543272,7.46735130,0.01280946,0.76998052,0.04515372,0.00000000,3.98162615,3.44795938,3.53717337,0.00000000
-4.85942971,7.41805907,0.01231665,0.77300164,0.04448752,0.00000000,3.94881669,3.45858620,3.47653249,0.00000000
-4.85342671,7.35707984,0.01183534,0.77503203,0.04367363,0.00000000,3.90018024,3.46608016,3.40925022,0.00000000
-4.84742371,7.28553918,0.01137282,0.77617573,0.04271808,0.00000000,3.83622481,3.47091634,3.33580524,0.00000000
-4.84142071,7.20467926,0.01093626,0.77652889,0.04163043,0.00000000,3.75776053,3.47354558,3.25679341,0.00000000
-4.83541771,7.11580708,0.01053272,0.77617416,0.04042345,0.00000000,3.66587045,3.47436941,3.17290903,0.00000000
-4.82941471,7.02024415,0.01016918,0.77517612,0.03911269,0.00000000,3.56187350,3.47371938,3.08492346,0.00000000
-4.82341171,6.91928112,0.00985251,0.77357800,0.03771597,0.00000000,3.44728166,3.47184238,2.99366291,0.00000000
-4.81740870,6.81414053,0.00958962,0.77139977,0.03625271,0.00000000,3.32375363,3.46889311,2.89998660,0.00000000
-4.81140570,6.70594981,0.00938751,0.76863795,0.03474337,0.00000000,3.19304734,3.46493452,2.80476689,0.00000000
-4.80540270,6.59572662,0.00925337,0.76526688,0.03320874,0.00000000,3.05697351,3.45994654,2.70887249,0.00000000
-4.79939970,6.48437692,0.00919475,0.76124167,0.03166931,0.00000000,2.91735222,3.45384278,2.61315554,0.00000000
-4.79339670,6.37270604,0.00921963,0.75650243,0.03014472,0.00000000,2.77597429,3.44649434,2.51844318,0.00000000
-4.78739370,6.26144141,0.00933653,0.75097975,0.02865322,0.00000000,2.63456860,3.43775955,2.42553366,0.00000000
-4.78139070,6.15126528,0.00955461,0.74460098,0.02721131,0.00000000,2.49477623,3.42751787,2.33519690,0.00000000
-4.77538769,6.04285477,0.00988368,0.73729705,0.02583335,0.00000000,2.35813177,3.41570595,2.24817878,0.00000000
-4.76938469,5.93692619,0.01033422,0.72900939,0.02453148,0.00000000,2.22605159,3.40235362,2.16520848,0.00000000
-4.76338169,5.83428038,0.01091732,0.71969672,0.02331544,0.00000000,2.09982870,3.38761761,2.08700770,0.00000000
-4.75737869,5.73584537,0.01164455,0.70934111,0.02219270,0.00000000,1.98063315,3.37181083,2.01430066,0.00000000
-4.75137569,5.64271328,0.01252781,0.69795333,0.02116850,0.00000000,1.86951698,3.35542517,1.94782360,0.00000000
-4.74537269,5.55616828,0.01357908,0.68557686,0.02024613,0.00000000,1.76742249,3.33914616,1.88833268,0.00000000
-4.73936968,5.47770323,0.01481015,0.67229078,0.01942717,0.00000000,1.67519226,3.32385836,1.83660906,0.00000000
-4.73336668,5.40902312,0.01623231,0.65821107,0.01871184,0.00000000,1.59357983,3.31064045,1.79346046,0.00000000
-4.72736368,5.35203400,0.01785597,0.64349049,0.01809930,0.00000000,1.52325972,3.30074983,1.75971833,0.00000000
-4.72136068,5.30881721,0.01969031,0.62831711,0.01758804,0.00000000,1.46483565,3.29559681,1.73623041,0.00000000
-4.71535768,5.28158913,0.02174286,0.61291135,0.01717617,0.00000000,1.41884622,3.29670913,1.72384846,0.00000000
-4.70935468,5.27264748,0.02401914,0.59752191,0.01686171,0.00000000,1.38576737,3.30568776,1.72341130,0.00000000
-4.70335168,5.28430592,0.02652228,0.58242071,0.01664288,0.00000000,1.36601125,3.32415555,1.73572362,0.00000000
-4.69734867,5.31881922,0.02925270,0.56789692,0.01651823,0.00000000,1.35992142,3.35370056,1.76153123,0.00000000
-4.69134567,5.37830168,0.03220779,0.55425046,0.01648677,0.00000000,1.36776454,3.39581594,1.80149352,0.00000000
-4.68534267,5.46464184,0.03538168,0.54178501,0.01654802,0.00000000,1.38971888,3.45183891,1.85615436,0.00000000
-4.67933967,5.57941676,0.03876503,0.53080088,0.01670201,0.00000000,1.42586032,3.52289077,1.92591243,0.00000000
-4.67333667,5.72380930,0.04234487,0.52158783,0.01694915,0.00000000,1.47614653,3.60982069,2.01099226,0.00000000
-4.66733367,5.89853165,0.04610455,0.51441796,0.01729008,0.00000000,1.54040029,3.71315522,2.11141739,0.00000000
-4.66133067,6.10375844,0.05002373,0.50953895,0.01772553,0.00000000,1.61829292,3.83305581,2.22698675,0.00000000
-4.65532766,6.33907228,0.05407837,0.50716766,0.01825602,0.00000000,1.70932897,3.96928621,2.35725553,0.00000000
-4.64932466,6.60342457,0.05824093,0.50748430,0.01888166,0.00000000,1.81283309,4.12119129,2.50152164,0.00000000
-4.64332166,6.89511343,0.06248049,0.51062714,0.01960185,0.00000000,1.92794035,4.28768853,2.65881859,0.00000000
