energy_ev,total_up,Re_p_up,Re_d_up,Sb_p_up,Sb_d_up,Se_s_up,Se_p_up
-4.30115058,2.81420702,1.44880359,1.10340491,0.81075617,0.01518420,0.04956346,0.96311151
-4.29514757,2.81240581,1.47006437,1.09229432,0.81408806,0.01516823,0.04944156,0.96632382
-4.28914457,2.81072608,1.49257549,1.08041990,0.81761221,0.01514395,0.04929467,0.97015650
-4.28314157,2.80887570,1.51583462,1.06786314,0.82114439,0.01510922,0.04912253,0.97445819
-4.27713857,2.80647452,1.53928303,1.05468068,0.82447804,0.01506169,0.04892319,0.97903811
-4.27113557,2.80306295,1.56231637,1.04090322,0.82739026,0.01499886,0.04869301,0.98366910
-4.26513257,2.79811527,1.58429742,1.02653644,0.82964867,0.01491819,0.04842673,0.98809243
-4.25912956,2.79105737,1.60457078,1.01156387,0.83101920,0.01481724,0.04811778,0.99202433
-4.25312656,2.78128859,1.62247923,0.99595152,0.83127446,0.01469374,0.04775848,0.99516429
-4.24712356,2.76820684,1.63738145,0.97965413,0.83020247,0.01454576,0.04734059,0.99720471
-4.24112056,2.75123602,1.64867066,0.96262266,0.82761546,0.01437183,0.04685571,0.99784175
-4.23511756,2.72985470,1.65579366,0.94481259,0.82335832,0.01417103,0.04629582,0.99678695
-4.22911456,2.70362466,1.65826949,0.92619255,0.81731657,0.01394314,0.04565390,0.99377900
-4.22311156,2.67221799,1.65570726,0.90675282,0.80942324,0.01368869,0.04492441,0.98859539
-4.21710855,2.63544134,1.64782212,0.88651308,0.79966451,0.01340902,0.04410380,0.98106311
-4.21110555,2.59325607,1.63444883,0.86552910,0.78808387,0.01310637,0.04319099,0.97106804
-4.20510255,2.54579307,1.61555213,0.84389774,0.77478430,0.01278381,0.04218765,0.95856238
-4.19909955,2.49336148,1.59123330,0.82176019,0.75992867,0.01244528,0.04109846,0.94356976
-4.19309655,2.43645049,1.56173251,0.79930303,0.74373794,0.01209549,0.03993121,0.92618769
-4.18709355,2.37572408,1.52742649,0.77675705,0.72648735,0.01173990,0.03869673,0.90658703
-4.18109055,2.31200857,1.48882154,0.75439405,0.70850060,0.01138451,0.03740873,0.88500854
-4.17508754,2.24627353,1.44654189,0.73252139,0.69014221,0.01103583,0.03608351,0.86175643
-4.16908454,2.17960662,1.40131370,0.71147501,0.67180826,0.01070065,0.03473950,0.83718938
-4.16308154,2.11318350,1.35394529,0.69161084,0.65391596,0.01038592,0.03339674,0.81170911
-4.15707854,2.04823397,1.30530419,0.67329533,0.63689219,0.01009853,0.03207631,0.78574724
-4.15107554,1.98600577,1.25629199,0.65689534,0.62116168,0.00984517,0.03079966,0.75975092
-4.14507254,1.92772767,1.20781775,0.64276805,0.60713497,0.00963212,0.02958791,0.73416786
-4.13906953,1.87457314,1.16077127,0.63125110,0.59519684,0.00946511,0.02846127,0.70943158
-4.13306653,1.82762626,1.11599691,0.62265358,0.58569544,0.00934914,0.02743830,0.68594734
-4.12706353,1.78785101,1.07426927,0.61724808,0.57893242,0.00928837,0.02653545,0.66407954
-4.12106053,1.75606506,1.03627134,0.61526407,0.57515460,0.00928598,0.02576647,0.64414102
-4.11505753,1.73291893,1.00257615,0.61688275,0.57454717,0.00934409,0.02514209,0.62638469
-4.10905453,1.71888097,0.97363224,0.62223354,0.57722872,0.00946372,0.02466967,0.61099779
-4.10305153,1.71422844,0.94975361,0.63139202,0.58324813,0.00964472,0.02435306,0.59809889
-4.09704852,1.71904474,0.93111422,0.64437932,0.59258349,0.00988580,0.02419253,0.58773773
-4.09104552,1.73322234,0.91774718,0.66116280,0.60514278,0.01018452,0.02418483,0.57989754
-4.08504252,1.75647105,0.90954840,0.68165776,0.62076647,0.01053734,0.02432331,0.57449984
-4.07903952,1.78833092,0.90628450,0.70572996,0.63923169,0.01093973,0.02459823,0.57141123
-4.07303652,1.82818895,0.90760439,0.73319878,0.66025794,0.01138621,0.02499705,0.57045174
-4.06703352,1.87529878,0.91305421,0.76384069,0.68351415,0.01187050,0.02550487,0.57140429
-4.06103052,1.92880259,0.92209474,0.79739300,0.70862666,0.01238563,0.02610488,0.57402481
-4.05502751,1.98775423,0.93412088,0.83355763,0.73518826,0.01292409,0.02677887,0.57805251
-4.04902451,2.05114306,0.94848224,0.87200495,0.76276766,0.01347796,0.02750773,0.58321982
-4.04302151,2.11791754,0.96450437,0.91237755,0.79091948,0.01403913,0.02827201,0.58926176
-4.03701851,2.18700837,0.98150988,0.95429403,0.81919433,0.01459940,0.02905239,0.59592419
-4.03101551,2.25735044,0.99883875,0.99735296,0.84714887,0.01515066,0.02983024,0.60297097
-4.02501251,2.32790347,1.01586741,1.04113697,0.87435559,0.01568510,0.03058802,0.61018967
-4.01900950,2.39767103,1.03202600,1.08521720,0.90041212,0.01619532,0.03130969,0.61739586
-4.01300650,2.46571780,1.04681340,1.12915816,0.92494988,0.01667450,0.03198112,0.62443594
-4.00700350,2.53118500,1.05980971,1.17252318,0.94764189,0.01711656,0.03259033,0.63118861
-4.00100050,2.59330399,1.07068602,1.21488040,0.96820966,0.01751627,0.03312769,0.63756504
-3.99499750,2.65140799,1.07921112,1.25580939,0.98642885,0.01786938,0.03358614,0.64350804
-3.98899450,2.70494195,1.08525540,1.29490835,1.00213381,0.01817274,0.03396119,0.64899023
-3.98299150,2.75347057,1.08879169,1.33180175,1.01522074,0.01842432,0.03425099,0.65401159
-3.97698849,2.79668445,1.08989339,1.36614824,1.02564952,0.01862333,0.03445622,0.65859657
-3.97098549,2.83440437,1.08873002,1.39764864,1.03344418,0.01877024,0.03457999,0.66279083
-3.96498249,2.86658361,1.08556044,1.42605370,1.03869192,0.01886675,0.03462766,0.66665803
-3.95897949,2.89330823,1.08072410,1.45117126,1.04154084,0.01891582,0.03460665,0.67027661
-3.95297649,2.91479529,1.07463069,1.47287257,1.04219635,0.01892164,0.03452615,0.67373679
-3.94697349,2.93138883,1.06774855,1.49109734,1.04091642,0.01888948,0.03439689,0.67713790
-3.94097049,2.94355357,1.06059219,1.50585731,1.03800562,0.01882570,0.03423082,0.68058600
-3.93496748,2.95186623,1.05370932,1.51723786,1.03380825,0.01873755,0.03404086,0.68419187
-3.92896448,2.95700439,1.04766763,1.52539770,1.02870057,0.01863307,0.03384058,0.68806930
-3.92296148,2.95973297,1.04304173,1.53056626,1.02308228,0.01852092,0.03364398,0.69233362
-3.91695848,2.96088837,1.04040025,1.53303888,1.01736739,0.01841021,0.03346518,0.69710043
-3.91095548,2.96136029,1.04029361,1.53316977,1.01197471,0.01831029,0.03331823,0.70248442
-3.90495248,2.96207166,1.04324217,1.53136290,1.00731802,0.01823057,0.03321687,0.70859805
-3.89894947,2.96395680,1.04972529,1.52806107,1.00379616,0.01818031,0.03317434,0.71555022
-3.89294647,2.96793842,1.06017108,1.52373352,1.00178327,0.01816838,0.03320319,0.72344467
-3.88694347,2.97490374,1.07494691,1.51886234,1.00161922,0.01820315,0.03331513,0.73237806
-3.88094047,2.98568056,1.09435101,1.51392840,1.00360074,0.01829218,0.03352083,0.74243777
-3.87493747,3.00101369,1.11860484,1.50939705,1.00797313,0.01844213,0.03382982,0.75369944
-3.86893447,3.02154264,1.14784668,1.50570421,1.01492311,0.01865857,0.03425028,0.76622410
-3.86293147,3.04778114,1.18212629,1.50324332,1.02457276,0.01894583,0.03478893,0.78005526
-3.85692846,3.08009924,1.22140096,1.50235361,1.03697496,0.01930689,0.03545087,0.79521580
-3.85092546,3.11870854,1.26553300,1.50331005,1.05211047,0.01974326,0.03623943,0.81170503
-3.84492246,3.16365125,1.31428887,1.50631535,1.06988672,0.02025496,0.03715605,0.82949583
-3.83891946,3.21479339,1.36734010,1.51149414,1.09013857,0.02084044,0.03820011,0.84853230
-3.83291646,3.27182259,1.42426616,1.51888965,1.11263094,0.02149658,0.03936886,0.86872792
-3.82691346,3.33425049,1.48455927,1.52846274,1.13706350,0.02221869,0.04065732,0.88996435
-3.82091046,3.40142002,1.54763140,1.54009344,1.16307710,0.02300057,0.04205822,0.91209118
-3.81490745,3.47251723,1.61282312,1.55358472,1.19026203,0.02383456,0.04356197,0.93492651
-3.80890445,3.54658749,1.67941452,1.56866848,1.21816776,0.02471166,0.04515669,0.95825852
-3.80290145,3.62255572,1.74663782,1.58501354,1.24631394,0.02562161,0.04682833,0.98184813
-3.79689845,3.69925011,1.81369143,1.60223523,1.27420232,0.02655306,0.04856075,1.00543255
-3.79089545,3.77542871,1.87975516,1.61990648,1.30132932,0.02749375,0.05033593,1.02872973
-3.78489245,3.84980828,1.94400626,1.63757017,1.32719865,0.02843071,0.05213424,1.05144364
-3.77888944,3.92109466,2.00563565,1.65475221,1.35133393,0.02935043,0.05393477,1.07327018
-3.77288644,3.98801387,2.06386411,1.67097535,1.37329055,0.03023917,0.05571566,1.09390357
-3.76688344,4.04934334,2.11795781,1.68577322,1.39266672,0.03108319,0.05745456,1.11304297
-3.76088044,4.10394219,2.16724276,1.69870445,1.40911318,0.03186903,0.05912910,1.13039922
-3.75487744,4.15078016,2.21111777,1.70936638,1.42234141,0.03258379,0.06071735,1.14570146
-3.74887444,4.18896411,2.24906557,1.71740819,1.43212995,0.03321546,0.06219837,1.15870336
-3.74287144,4.21776162,2.28066173,1.72254303,1.43832894,0.03375317,0.06355271,1.16918886
-3.73686843,4.23662084,2.30558120,1.72455878,1.44086239,0.03418749,0.06476289,1.17697721
-3.73086543,4.24518607,2.32360224,1.72332705,1.43972856,0.03451070,0.06581388,1.18192710
-3.72486243,4.24330847,2.33460782,1.71881017,1.43499805,0.03471699,0.06669350,1.18393993
-3.71885943,4.23105142,2.33858438,1.71106562,1.42681007,0.03480268,0.06739274,1.18296188
-3.71285643,4.20869029,2.33561815,1.70024781,1.41536675,0.03476632,0.06790600,1.17898492
-3.70685343,4.17670629,2.32588916,1.68660675,1.40092584,0.03460881,0.06823124,1.17204670
-3.70085043,4.13577450,2.30966329,1.67048358,1.38379201,0.03433338,0.06837000,1.16222922
-3.69484742,4.08674611,2.28728257,1.65230285,1.36430702,0.03394553,0.06832730,1.14965648
-3.68884442,4.03062530,2.25915418,1.63256150,1.34283909,0.03345293,0.06811143,1.13449109
-3.68284142,3.96854133,2.22573854,1.61181493,1.31977181,0.03286521,0.06773364,1.11693003
-3.67683842,3.90171651,2.18753682,1.59066024,1.29549297,0.03219367,0.06720768,1.09719960
-3.67083542,3.83143102,2.14507844,1.56971729,1.27038360,0.03145099,0.06654932,1.07554984
-3.66483242,3.75898578,2.09890873,1.54960805,1.24480763,0.03065087,0.06577572,1.05224852
-3.65882941,3.68566437,2.04957733,1.53093503,1.21910249,0.02980758,0.06490490,1.02757496
-3.65282641,3.61269564,1.99762755,1.51425952,1.19357088,0.02893561,0.06395500,1.00181381
-3.64682341,3.54121796,1.94358686,1.50008053,1.16847403,0.02804919,0.06294375,0.97524898
-3.64082041,3.47224674,1.88795884,1.48881524,1.14402666,0.02716188,0.06188786,0.94815801
-3.63481741,3.40664630,1.83121674,1.48078196,1.12039363,0.02628625,0.06080256,0.92080688
-3.62881441,3.34510715,1.77379845,1.47618613,1.09768860,0.02543349,0.05970113,0.89344548
-3.62281141,3.28812968,1.71610320,1.47511038,1.07597450,0.02461314,0.05859469,0.86630392
-3.61680840,3.23601482,1.65848968,1.47750882,1.05526580,0.02383293,0.05749200,0.83958955
-3.61080540,3.18886210,1.60127552,1.48320633,1.03553256,0.02309857,0.05639942,0.81348494
-3.60480240,3.14657523,1.54473800,1.49190271,1.01670594,0.02241379,0.05532104,0.78814677
-3.59879940,3.10887493,1.48911576,1.50318186,0.99868496,0.02178030,0.05425889,0.76370546
-3.59279640,3.07531853,1.43461127,1.51652565,0.98134429,0.02119793,0.05321324,0.74026577
-3.58679340,3.04532560,1.38139385,1.53133206,0.96454270,0.02066480,0.05218306,0.71790798
-3.58079040,3.01820846,1.32960319,1.54693696,0.94813183,0.02017758,0.05116647,0.69668980
-3.57478739,2.99320642,1.27935289,1.56263856,0.93196498,0.01973175,0.05016125,0.67664869
-3.56878439,2.96952226,1.23073416,1.57772378,0.91590543,0.01932198,0.04916535,0.65780465
-3.56278139,2.94635941,1.18381931,1.59149526,0.89983425,0.01894239,0.04817739,0.64016313
-3.55677839,2.92295847,1.13866521,1.60329799,0.88365699,0.01858701,0.04719706,0.62371806
-3.55077539,2.89863119,1.09531625,1.61254440,0.86730914,0.01825002,0.04622549,0.60845487
-3.54477239,2.87279088,1.05380724,1.61873687,0.85076025,0.01792613,0.04526548,0.59435318
-3.53876938,2.84497770,1.01416577,1.62148663,0.83401628,0.01761080,0.04432165,0.58138932
-3.53276638,2.81487787,0.97641438,1.62052830,0.81712039,0.01730051,0.04340038,0.56953828
-3.52676338,2.78233613,0.94057230,1.61572939,0.80015195,0.01699288,0.04250977,0.55877525
-3.52076038,2.74736077,0.90665683,1.60709440,0.78322383,0.01668676,0.04165929,0.54907654
-3.51475738,2.71012128,0.87468446,1.59476334,0.76647819,0.01638228,0.04085951,0.54041993
-3.50875438,2.67093871,0.84467157,1.57900476,0.75008079,0.01608077,0.04012154,0.53278445
-3.50275138,2.63026926,0.81663473,1.56020367,0.73421411,0.01578470,0.03945656,0.52614954
-3.49674837,2.58868198,0.79059077,1.53884492,0.71906963,0.01549748,0.03887522,0.52049376
-3.49074537,2.54683164,0.76655633,1.51549277,0.70483945,0.01522325,0.03838702,0.51579319
-3.48474237,2.50542807,0.74454712,1.49076775,0.69170766,0.01496669,0.03799974,0.51201942
-3.47873937,2.46520354,0.72457683,1.46532169,0.67984189,0.01473270,0.03771892,0.50913754
-3.47273637,2.42687958,0.70665573,1.43981223,0.66938534,0.01452617,0.03754732,0.50710412
-3.46673337,2.39113495,0.69078897,1.41487781,0.66044956,0.01435174,0.03748465,0.50586546
-3.46073037,2.35857616,0.67697479,1.39111434,0.65310860,0.01421353,0.03752727,0.50535611
-3.45472736,2.32971194,0.66520256,1.36905452,0.64739440,0.01411494,0.03766807,0.50549800
-3.44872436,2.30493277,0.65545092,1.34915055,0.64329406,0.01405854,0.03789657,0.50620017
-3.44272136,2.28449629,0.64768605,1.33176104,0.64074884,0.01404590,0.03819908,0.50735924
-3.43671836,2.26851924,0.64186022,1.31714235,0.63965510,0.01407756,0.03855901,0.50886060
-3.43071536,2.25697597,0.63791072,1.30544467,0.63986716,0.01415304,0.03895742,0.51058045
-3.42471236,2.24970346,0.63575925,1.29671277,0.64120190,0.01427083,0.03937354,0.51238850
-3.41870935,2.24641236,0.63531184,1.29089100,0.64344498,0.01442854,0.03978545,0.51415131
-3.41270635,2.24670312,0.63645931,1.28783216,0.64635834,0.01462299,0.04017087,0.51573610
-3.40670335,2.25008625,0.63907827,1.28730947,0.64968866,0.01485033,0.04050787,0.51701487
-3.40070035,2.25600546,0.64303256,1.28903090,0.65317635,0.01510629,0.04077563,0.51786859
-3.39469735,2.26386222,0.64817508,1.29265489,0.65656471,0.01538625,0.04095520,0.51819131
-3.38869435,2.27304045,0.65434991,1.29780659,0.65960868,0.01568548,0.04103011,0.51789386
-3.38269135,2.28293003,0.66139452,1.30409380,0.66208294,0.01599927,0.04098695,0.51690712
-3.37668834,2.29294789,0.66914198,1.31112177,0.66378890,0.01632304,0.04081577,0.51518446
-3.37068534,2.30255595,0.67742313,1.31850620,0.66456024,0.01665245,0.04051044,0.51270348
-3.36468234,2.31127498,0.68606844,1.32588416,0.66426693,0.01698349,0.04006876,0.50946681
-3.35867934,2.31869437,0.69490974,1.33292240,0.66281741,0.01731251,0.03949249,0.50550199
-3.35267634,2.32447760,0.70378162,1.33932319,0.66015919,0.01763621,0.03878724,0.50086050
-3.34667334,2.32836378,0.71252260,1.34482773,0.65627767,0.01795169,0.03796224,0.49561604
-3.34067034,2.33016586,0.72097628,1.34921748,0.65119364,0.01825640,0.03702996,0.48986215
-3.33466733,2.32976622,0.72899232,1.35231376,0.64495953,0.01854809,0.03600566,0.48370936
-3.32866433,2.32711071,0.73642762,1.35397618,0.63765485,0.01882487,0.03490695,0.47728212
-3.32266133,2.32220176,0.74314768,1.35410046,0.62938108,0.01908510,0.03375320,0.47071551
-3.31665833,2.31509188,0.74902835,1.35261614,0.62025651,0.01932747,0.03256501,0.46415215
-3.31065533,2.30587783,0.75395796,1.34948460,0.61041118,0.01955099,0.03136367,0.45773917
-3.30465233,2.29469647,0.75783987,1.34469778,0.59998232,0.01975503,0.03017062,0.45162563
-3.29864932,2.28172220,0.76059545,1.33827780,0.58911054,0.01993942,0.02900701,0.44596014
-3.29264632,2.26716623,0.76216731,1.33027738,0.57793676,0.02010446,0.02789328,0.44088893
-3.28664332,2.25127743,0.76252267,1.32078118,0.56660011,0.02025109,0.02684876,0.43655417
-3.28064032,2.23434412,0.76165662,1.30990749,0.55523663,0.02038088,0.02589141,0.43309251
-3.27463732,2.21669624,0.75959494,1.29781019,0.54397877,0.02049618,0.02503754,0.43063376
-3.26863432,2.19870718,0.75639632,1.28468022,0.53295547,0.02060013,0.02430166,0.42929952
-3.26263132,2.18079423,0.75215361,1.27074638,0.52229260,0.02069667,0.02369629,0.42920174
-3.25662831,2.16341712,0.74699393,1.25627479,0.51211365,0.02079053,0.02323190,0.43044104
-3.25062531,2.14707396,0.74107736,1.24156674,0.50254030,0.02088716,0.02291679,0.43310475
-3.24462231,2.13229425,0.73459424,1.22695474,0.49369282,0.02099261,0.02275709,0.43726477
-3.23861931,2.11962873,0.72776105,1.21279658,0.48569009,0.02111335,0.02275670,0.44297511
-3.23261631,2.10963651,0.72081486,1.19946755,0.47864916,0.02125607,0.02291731,0.45026937
-3.22661331,2.10286966,0.71400674,1.18735114,0.47268434,0.02142745,0.02323840,0.45915826
-3.22061031,2.09985638,0.70759430,1.17682853,0.46790581,0.02163392,0.02371726,0.46962729
-3.21460730,2.10108331,0.70183375,1.16826751,0.46441789,0.02188133,0.02434906,0.48163492
-3.20860430,2.10697848,0.69697192,1.16201142,0.46231709,0.02217475,0.02512694,0.49511133
-3.20260130,2.11789562,0.69323865,1.15836883,0.46168997,0.02251824,0.02604208,0.50995799
-3.19659830,2.13410126,0.69083997,1.15760448,0.46261125,0.02291460,0.02708390,0.52604829
-3.19059530,2.15576520,0.68995237,1.15993222,0.46514194,0.02336528,0.02824018,0.54322909
-3.18459230,2.18295530,0.69071855,1.16551009,0.46932801,0.02387030,0.02949730,0.56132359
-3.17858929,2.21563670,0.69324465,1.17443820,0.47519935,0.02442817,0.03084049,0.58013507
-3.17258629,2.25367570,0.69759924,1.18675901,0.48276935,0.02503603,0.03225408,0.59945172
-3.16658329,2.29684788,0.70381384,1.20246032,0.49203484,0.02568966,0.03372182,0.61905216
-3.16058029,2.34484990,0.71188492,1.22148028,0.50297658,0.02638375,0.03522718,0.63871149
-3.15457729,2.39731407,0.72177704,1.24371425,0.51556006,0.02711204,0.03675367,0.65820749
-3.14857429,2.45382464,0.73342692,1.26902271,0.52973650,0.02786761,0.03828518,0.67732683
-3.14257129,2.51393465,0.74674795,1.29723967,0.54544411,0.02864313,0.03980626,0.69587073
-3.13656828,2.57718214,0.76163484,1.32818083,0.56260917,0.02943113,0.04130245,0.71365991
-3.13056528,2.64310470,0.77796812,1.36165099,0.58114720,0.03022428,0.04276052,0.73053867
-3.12456228,2.71125139,0.79561795,1.39745006,0.60096385,0.03101561,0.04416873,0.74637763
-3.11855928,2.78119151,0.81444735,1.43537734,0.62195557,0.03179872,0.04551702,0.76107536
-3.11255628,2.85251973,0.83431437,1.47523387,0.64401015,0.03256795,0.04679721,0.77455858
-3.10655328,2.92485769,0.85507346,1.51682283,0.66700704,0.03331849,0.04800310,0.78678120
-3.10055028,2.99785222,0.87657582,1.55994812,0.69081755,0.03404644,0.04913061,0.79772216
-3.09454727,3.07117080,0.89866911,1.60441140,0.71530513,0.03474887,0.05017781,0.80738241
-3.08854427,3.14449499,0.92119659,1.65000819,0.74032561,0.03542377,0.05114496,0.81578116
-3.08254127,3.21751274,0.94399592,1.69652345,0.76572785,0.03607000,0.05203451,0.82295171
-3.07653827,3.28991047,0.96689804,1.74372719,0.79135447,0.03668722,0.05285103,0.82893716
-3.07053527,3.36136586,0.98972631,1.79137087,0.81704306,0.03727578,0.05360114,0.83378625
-3.06453227,3.43154223,1.01229606,1.83918483,0.84262774,0.03783662,0.05429333,0.83754955
-3.05852926,3.50008490,1.03441498,1.88687737,0.86794101,0.03837107,0.05493782,0.84027615
-3.05252626,3.56662016,1.05588418,1.93413561,0.89281593,0.03888081,0.05554627,0.84201108
-3.04652326,3.63075684,1.07650012,1.98062812,0.91708842,0.03936767,0.05613150,0.84279347
-3.04052026,3.69209031,1.09605741,2.02600948,0.94059962,0.03983350,0.05670712,0.84265542
-3.03451726,3.75020863,1.11435211,2.06992619,0.96319809,0.04028006,0.05728705,0.84162160
-3.02851426,3.80470021,1.13118562,2.11202382,0.98474169,0.04070887,0.05788513,0.83970950
-3.02251126,3.85516232,1.14636878,2.15195471,1.00509906,0.04112109,0.05851448,0.83693015
-3.01650825,3.90120966,1.15972582,2.18938571,1.02415049,0.04151739,0.05918701,0.83328914
-3.01050525,3.94248216,1.17109820,2.22400549,1.04178816,0.04189784,0.05991279,0.82878791
-3.00450225,3.97865149,1.18034772,2.25553073,1.05791566,0.04226179,0.06069949,0.82342502
-2.99849925,4.00942565,1.18735903,2.28371097,1.07244694,0.04260778,0.06155180,0.81719741
-2.99249625,4.03455126,1.19204115,2.30833162,1.08530461,0.04293344,0.06247097,0.81010146
-2.98649325,4.05381366,1.19432811,2.32921517,1.09641792,0.04323545,0.06345436,0.80213377
-2.98049025,4.06703471,1.19417856,2.34622043,1.10572047,0.04350951,0.06449516,0.79329177
-2.97448724,4.07406885,1.19157460,2.35924021,1.11314795,0.04375031,0.06558223,0.78357402
-2.96848424,4.07479789,1.18651978,2.36819761,1.11863616,0.04395164,0.06670009,0.77298038
-2.96248124,4.06912532,1.17903664,2.37304144,1.12211947,0.04410640,0.06782906,0.76151193
-2.95647824,4.05697074,1.16916393,2.37374133,1.12353001,0.04420683,0.06894565,0.74917102
-2.95047524,4.03826546,1.15695371,2.37028308,1.12279773,0.04424464,0.07002305,0.73596119
-2.94447224,4.01294976,1.14246877,2.36266476,1.11985139,0.04421127,0.07103182,0.72188738
-2.93846923,3.98097250,1.12578029,2.35089417,1.11462064,0.04409819,0.07194075,0.70695620
-2.93246623,3.94229353,1.10696625,2.33498784,1.10703900,0.04389718,0.07271780,0.69117665
-2.92646323,3.89688893,1.08611042,2.31497203,1.09704777,0.04360070,0.07333114,0.67456093
-2.92046023,3.84475912,1.06330215,2.29088557,1.08460055,0.04320222,0.07375027,0.65712573
-2.91445723,3.78593941,1.03863697,2.26278457,1.06966825,0.04269657,0.07394712,0.63889366
-2.90845423,3.72051260,1.01221776,2.23074875,1.05224422,0.04208026,0.07389709,0.61989494
-2.90245123,3.64862259,0.98415662,2.19488877,1.03234927,0.04135173,0.07358006,0.60016918
-2.89644822,3.57048844,0.95457701,2.15535431,1.01003611,0.04051165,0.07298123,0.57976725
-2.89044522,3.48641771,0.92361621,2.11234202,0.98539313,0.03956300,0.07209184,0.55875299
-2.88444222,3.39681819,0.89142768,2.06610290,0.95854706,0.03851126,0.07090969,0.53720479
-2.87843922,3.30220718,0.85818326,2.01694840,0.92966444,0.03736433,0.06943945,0.51521689
-2.87243622,3.20321756,0.82407495,1.96525470,0.89895171,0.03613255,0.06769279,0.49290026
-2.86643322,3.10060002,0.78931618,1.91146479,0.86665386,0.03482850,0.06568828,0.47038310
-2.86043022,2.99522124,0.75414241,1.85608797,0.83305167,0.03346684,0.06345109,0.44781084
-2.85442721,2.88805776,0.71881089,1.79969668,0.79845767,0.03206400,0.06101250,0.42534564
-2.84842421,2.78018580,0.68359983,1.74292066,0.76321091,0.03063784,0.05840931,0.40316542
-2.84242121,2.67276726,0.64880661,1.68643853,0.72767084,0.02920736,0.05568305,0.38146240
-2.83641821,2.56703237,0.61474538,1.63096722,0.69221053,0.02779223,0.05287912,0.36044124
-2.83041521,2.46425984,0.58174391,1.57724946,0.65720946,0.02641243,0.05004595,0.34031676
-2.82441221,2.36575483,0.55013993,1.52603999,0.62304631,0.02508787,0.04723397,0.32131135
-2.81840920,2.27282589,0.52027679,1.47809085,0.59009179,0.02383797,0.04449476,0.30365207
-2.81240620,2.18676115,0.49249886,1.43413624,0.55870199,0.02268133,0.04188011,0.28756754
-2.80640320,2.10880461,0.46714636,1.39487757,0.52921227,0.02163542,0.03944115,0.27328459
-2.80040020,2.04013304,0.44454997,1.36096885,0.50193190,0.02071622,0.03722759,0.26102465
-2.79439720,1.98183359,0.42502511,1.33300297,0.47713952,0.01993802,0.03528689,0.25100008
-2.78839420,1.93488277,0.40886601,1.31149890,0.45507940,0.01931316,0.03366364,0.24341015
-2.78239120,1.90012657,0.39633949,1.29689014,0.43595862,0.01885183,0.03239891,0.23843700
-2.77638819,1.87826211,0.38767870,1.28951441,0.41994487,0.01856190,0.03152959,0.23624129
-2.77038519,1.86982059,0.38307673,1.28960459,0.40716498,0.01844877,0.03108790,0.23695779
-2.76438219,1.87515182,0.38268020,1.29728109,0.39770395,0.01851523,0.03110076,0.24069084
-2.75837919,1.89441034,0.38658309,1.31254547,0.39160441,0.01876134,0.03158929,0.24750984
-2.75237619,1.92754328,0.39482086,1.33527552,0.38886640,0.01918436,0.03256828,0.25744475
-2.74637319,1.97428032,0.40736512,1.36522189,0.38944733,0.01977867,0.03404563,0.27048190
-2.74037019,2.03412624,0.42411911,1.40200641,0.39326219,0.02053572,0.03602188,0.28656019
-2.73436718,2.10635649,0.44491425,1.44512236,0.40018389,0.02144406,0.03848972,0.30556790
-2.72836418,2.19001654,0.46950800,1.49393703,0.41004383,0.02248934,0.04143359,0.32734027
-2.72236118,2.28392569,0.49758342,1.54769681,0.42263277,0.02365444,0.04482938,0.35165825
-2.71635818,2.38668601,0.52875055,1.60553525,0.43770208,0.02491966,0.04864420,0.37824841
-2.71035518,2.49669717,0.56254988,1.66648436,0.45496555,0.02626291,0.05283637,0.40678435
-2.70435218,2.61217746,0.59845813,1.72948932,0.47410183,0.02766007,0.05735558,0.43688971
-2.69834917,2.73119155,0.63589615,1.79342679,0.49475772,0.02908540,0.06214327,0.46814289
-2.69234617,2.85168476,0.67423923,1.85712677,0.51655239,0.03051202,0.06713320,0.50008347
-2.68634317,2.97152378,0.71282936,1.91939773,0.53908260,0.03191247,0.07225243,0.53222034
-2.68034017,3.08854293,0.75098938,1.97905458,0.56192896,0.03325938,0.07742235,0.56404134
-2.67433717,3.20059513,0.78803857,2.03494899,0.58466327,0.03452609,0.08256019,0.59502423
-2.66833417,3.30560621,0.82330924,2.08600096,0.60685673,0.03568740,0.08758055,0.62464873
-2.66233117,3.40163071,0.85616372,2.13123094,0.62808898,0.03672024,0.09239726,0.65240917
-2.65632816,3.48690757,0.88601132,2.16979109,0.64795767,0.03760439,0.09692535,0.67782735
-2.65032516,3.55991342,0.91232446,2.20099475,0.66608835,0.03832310,0.10108302,0.70046529
-2.64432216,3.61941149,0.93465343,2.22434262,0.68214428,0.03886362,0.10479375,0.71993721
-2.63831916,3.66449411,0.95263928,2.23954475,0.69583584,0.03921765,0.10798823,0.73592034
-2.63231616,3.69461692,0.96602420,2.24653702,0.70692912,0.03938170,0.11060620,0.74816424
-2.62631316,3.70962313,0.97465906,2.24549144,0.71525342,0.03935720,0.11259808,0.75649804
-2.62031016,3.70975664,0.97850771,2.23681942,0.72070719,0.03915058,0.11392632,0.76083556
-2.61430715,3.69566312,0.97764800,2.22116774,0.72326213,0.03877311,0.11456638,0.76117778
-2.60830415,3.66837869,0.97226926,2.19940694,0.72296527,0.03824064,0.11450738,0.75761288
-2.60230115,3.62930623,0.96266648,2.17261238,0.71993875,0.03757311,0.11375231,0.75031351
