energy_ev,total_up,N_s_up,N_p_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-5.63381691,0.61406935,0.00106097,0.25784566,0.06863988,0.01890790,0.00248891,0.13739535,0.42694736,0.22841046
-5.62781391,0.59270183,0.00087199,0.24624627,0.07079760,0.01827342,0.00212128,0.13680983,0.41018255,0.22014537
-5.62181091,0.57302673,0.00071345,0.23373491,0.07398648,0.01798944,0.00182050,0.13853671,0.39330620,0.21148637
-5.61580790,0.55490903,0.00058216,0.22046940,0.07807623,0.01801417,0.00157837,0.14228845,0.37638495,0.20252220
-5.60980490,0.53824052,0.00047515,0.20662807,0.08292905,0.01830573,0.00138707,0.14777056,0.35951425,0.19335268
-5.60380190,0.52292976,0.00038979,0.19240156,0.08840055,0.01882273,0.00123923,0.15468420,0.34280739,0.18408295
-5.59779890,0.50889266,0.00032381,0.17798492,0.09434109,0.01952467,0.00112804,0.16272881,0.32638522,0.17481797
-5.59179590,0.49604455,0.00027541,0.16357039,0.10059738,0.02037244,0.00104726,0.17160505,0.31036688,0.16565769
-5.58579290,0.48429408,0.00024321,0.14934108,0.10701441,0.02132878,0.00099122,0.18101815,0.29486210,0.15669299
-5.57978989,0.47353952,0.00022638,0.13546578,0.11343786,0.02235881,0.00095490,0.19068175,0.27996525,0.14800259
-5.57378689,0.46366769,0.00022459,0.12209488,0.11971681,0.02343057,0.00093381,0.20032220,0.26575135,0.13965098
-5.56778389,0.45455541,0.00023810,0.10935755,0.12570682,0.02451560,0.00092406,0.20968334,0.25227404,0.13168738
-5.56178089,0.44607336,0.00026774,0.09736010,0.13127315,0.02558959,0.00092229,0.21853162,0.23956540,0.12414570
-5.55577789,0.43809206,0.00031498,0.08618555,0.13629418,0.02663296,0.00092563,0.22666132,0.22763753,0.11704544
-5.54977489,0.43048941,0.00038191,0.07589407,0.14066472,0.02763149,0.00093172,0.23389980,0.21648546,0.11039330
-5.54377189,0.42315933,0.00047129,0.06652443,0.14429914,0.02857687,0.00093862,0.24011239,0.20609129,0.10418538
-5.53776888,0.41602076,0.00058654,0.05809601,0.14713416,0.02946714,0.00094484,0.24520676,0.19642890,0.09840988
-5.53176588,0.40902648,0.00073179,0.05061138,0.14913115,0.03030706,0.00094929,0.24913648,0.18746912,0.09304986
-5.52576288,0.40217103,0.00091183,0.04405920,0.15027777,0.03110824,0.00095121,0.25190354,0.17918489,0.08808617
-5.51975988,0.39549729,0.00113212,0.03841717,0.15058892,0.03188919,0.00095024,0.25355964,0.17155596,0.08350017
-5.51375688,0.38910120,0.00139872,0.03365502,0.15010677,0.03267503,0.00094630,0.25420614,0.16457310,0.07927610
-5.50775388,0.38313426,0.00171828,0.02973738,0.14890007,0.03349704,0.00093962,0.25399249,0.15824135,0.07540317
-5.50175088,0.37780357,0.00209789,0.02662624,0.14706249,0.03439198,0.00093068,0.25311328,0.15258223,0.07187706
-5.49574787,0.37336945,0.00254497,0.02428316,0.14471022,0.03540109,0.00092021,0.25180380,0.14763498,0.06870091
-5.48974487,0.37014049,0.00306715,0.02267103,0.14197878,0.03656894,0.00090913,0.25033430,0.14345646,0.06588579
-5.48374187,0.36846633,0.00367201,0.02175533,0.13901920,0.03794207,0.00089855,0.24900314,0.14012011,0.06345056
-5.47773887,0.36872840,0.00436691,0.02150501,0.13599377,0.03956739,0.00088968,0.24812895,0.13771383,0.06142138
-5.47173587,0.37132898,0.00515869,0.02189284,0.13307135,0.04149058,0.00088386,0.24804223,0.13633702,0.05983062
-5.46573287,0.37667893,0.00605338,0.02289538,0.13042255,0.04375433,0.00088249,0.24907639,0.13609687,0.05871558
-5.45972986,0.38518465,0.00705591,0.02449261,0.12821490,0.04639661,0.00088699,0.25155881,0.13710417,0.05811686
-5.45372686,0.39723462,0.00816974,0.02666719,0.12660810,0.04944902,0.00089877,0.25580195,0.13946880,0.05807657
-5.44772386,0.41318609,0.00939657,0.02940349,0.12574959,0.05293521,0.00091919,0.26209491,0.14329501,0.05863648
-5.44172086,0.43335223,0.01073598,0.03268644,0.12577052,0.05686959,0.00094955,0.27069559,0.14867685,0.05983615
-5.43571786,0.45799026,0.01218516,0.03650031,0.12678223,0.06125617,0.00099101,0.28182365,0.15569375,0.06171110
-5.42971486,0.48729083,0.01373865,0.04082736,0.12887328,0.06608779,0.00104459,0.29565443,0.16440648,0.06429113
-5.42371186,0.52136890,0.01538817,0.04564665,0.13210717,0.07134565,0.00111114,0.31231396,0.17485361,0.06759878
-5.41770885,0.56025643,0.01712243,0.05093284,0.13652070,0.07699921,0.00119130,0.33187502,0.18704852,0.07164801
-5.41170585,0.60389696,0.01892717,0.05665526,0.14212302,0.08300649,0.00128546,0.35435440,0.20097712,0.07644306
-5.40570285,0.65214223,0.02078516,0.06277710,0.14889538,0.08931470,0.00139379,0.37971124,0.21659620,0.08197761
-5.39969985,0.70475086,0.02267639,0.06925496,0.15679147,0.09586130,0.00151617,0.40784648,0.23383266,0.08823414
-5.39369685,0.76138911,0.02457834,0.07603867,0.16573842,0.10257527,0.00165219,0.43860334,0.25258331,0.09518350
-5.38769385,0.82163357,0.02646637,0.08307140,0.17563839,0.10937878,0.00180117,0.47176880,0.27271562,0.10278482
-5.38169085,0.88497598,0.02831417,0.09029019,0.18637056,0.11618897,0.00196213,0.50707593,0.29406902,0.11098557
-5.37568784,0.95082974,0.03009438,0.09762674,0.19779376,0.12291989,0.00213380,0.54420722,0.31645708,0.11972194
-5.36968484,1.01853823,0.03177920,0.10500858,0.20974929,0.12948457,0.00231466,0.58279852,0.33967015,0.12891937
-5.36368184,1.08738478,0.03334112,0.11236046,0.22206426,0.13579699,0.00250292,0.62244400,0.36347885,0.13849341
-5.35767884,1.15660408,0.03475362,0.11960605,0.23455512,0.14177405,0.00269661,0.66270167,0.38763787,0.14835077
-5.35167584,1.22539492,0.03599195,0.12666972,0.24703138,0.14733736,0.00289357,0.70309982,0.41189041,0.15839060
-5.34567284,1.29293408,0.03703381,0.13347854,0.25929958,0.15241488,0.00309155,0.74314413,0.43597291,0.16850606
-5.33966983,1.35839128,0.03786004,0.13996420,0.27116721,0.15694228,0.00328827,0.78232561,0.45962011,0.17858604
-5.33366683,1.42094478,0.03845517,0.14606490,0.28244677,0.16086411,0.00348147,0.82012916,0.48257030,0.18851712
-5.32766383,1.47979763,0.03880792,0.15172711,0.29295971,0.16413469,0.00366904,0.85604296,0.50457054,0.19818578
-5.32166083,1.53419411,0.03891154,0.15690707,0.30254018,0.16671870,0.00384910,0.88956838,0.52538195,0.20748060
-5.31565783,1.58343617,0.03876402,0.16157201,0.31103872,0.16859160,0.00402011,0.92023041,0.54478466,0.21629476
-5.30965483,1.62689946,0.03836818,0.16570096,0.31832550,0.16973979,0.00418098,0.94758845,0.56258253,0.22452845
-5.30365183,1.66404868,0.03773155,0.16928516,0.32429334,0.17016062,0.00433117,0.97124718,0.57860727,0.23209133
-5.29764882,1.69445172,0.03686615,0.17232807,0.32886019,0.16986220,0.00447083,0.99086729,0.59272216,0.23890491
-5.29164582,1.71779232,0.03578811,0.17484485,0.33197121,0.16886317,0.00460086,1.00617581,0.60482486,0.24490480
-5.28564282,1.73388073,0.03451720,0.17686148,0.33360029,0.16719227,0.00472307,1.01697560,0.61484959,0.25004270
-5.27963982,1.74266214,0.03307620,0.17841349,0.33375101,0.16488797,0.00484017,1.02315376,0.62276846,0.25428811
-5.27363682,1.74422246,0.03149024,0.17954434,0.33245699,0.16199793,0.00495590,1.02468855,0.62859188,0.25762976
-5.26763382,1.73879115,0.02978611,0.18030362,0.32978170,0.15857849,0.00507502,1.02165454,0.63236822,0.26007650
-5.26163082,1.72674109,0.02799146,0.18074502,0.32581769,0.15469409,0.00520332,1.01422567,0.63418270,0.26165791
-5.25562781,1.70858517,0.02613413,0.18092441,0.32068532,0.15041662,0.00534757,1.00267611,0.63415552,0.26242437
-5.24962481,1.68496987,0.02424140,0.18089793,0.31453095,0.14582472,0.00551545,0.98737855,0.63243954,0.26244667
-5.24362181,1.65666571,0.02233941,0.18072020,0.30752482,0.14100301,0.00571541,0.96880012,0.62921739,0.26181521
-5.23761881,1.62455491,0.02045252,0.18044300,0.29985852,0.13604120,0.00595652,0.94749583,0.62469848,0.26063876
-5.23161581,1.58961654,0.01860292,0.18011407,0.29174219,0.13103311,0.00624820,0.92409957,0.61911567,0.25904284
-5.22561281,1.55290949,0.01681022,0.17977655,0.28340158,0.12607554,0.00660002,0.89931304,0.61272203,0.25716780
-5.21960980,1.51555365,0.01509121,0.17946865,0.27507490,0.12126707,0.00702137,0.87389272,0.60578769,0.25516653
-5.21360680,1.47870974,0.01345970,0.17922383,0.26700960,0.11670673,0.00752106,0.84863526,0.59859670,0.25320201
-5.20760380,1.44355813,0.01192649,0.17907140,0.25945904,0.11249248,0.00810704,0.82436158,0.59144411,0.25144459
-5.20160080,1.41127710,0.01049943,0.17903728,0.25267914,0.10871970,0.00878596,0.80190007,0.58463306,0.25006916
-5.19559780,1.38302088,0.00918352,0.17914511,0.24692483,0.10547956,0.00956275,0.78206932,0.57847190,0.24925207
-5.18959480,1.35989770,0.00798117,0.17941739,0.24244650,0.10285728,0.01044032,0.76566058,0.57327109,0.24916803
-5.18359180,1.34294815,0.00689243,0.17987661,0.23948617,0.10093049,0.01141915,0.75342040,0.56933990,0.24998677
-5.17758879,1.33312415,0.00591527,0.18054619,0.23827357,0.09976752,0.01249699,0.74603377,0.56698251,0.25186971
-5.17158579,1.33126862,0.00504594,0.18145123,0.23902187,0.09942574,0.01366866,0.74410805,0.56649360,0.25496636
-5.16558279,1.33809613,0.00427930,0.18261882,0.24192327,0.09995007,0.01492586,0.74815783,0.56815316,0.25941079
-5.15957979,1.35417490,0.00360910,0.18407795,0.24714432,0.10137154,0.01625714,0.75859135,0.57222052,0.26531798
-5.15357679,1.37991025,0.00302836,0.18585893,0.25482106,0.10370615,0.01764795,0.77569831,0.57892762,0.27278016
-5.14757379,1.41553006,0.00252959,0.18799233,0.26505412,0.10695383,0.01908082,0.79963977,0.58847164,0.28186327
-5.14157079,1.46107262,0.00210507,0.19050741,0.27790390,0.11109783,0.02053565,0.83044018,0.60100715,0.29260364
-5.13556778,1.51637732,0.00174710,0.19343029,0.29338598,0.11610431,0.02199014,0.86798194,0.61663819,0.30500496
-5.12956478,1.58107883,0.00144813,0.19678172,0.31146714,0.12192238,0.02342036,0.91200281,0.63541044,0.31903574
-5.12356178,1.65460540,0.00120094,0.20057474,0.33206198,0.12848451,0.02480129,0.96209642,0.65730426,0.33462738
-5.11755878,1.73618154,0.00099873,0.20481242,0.35503067,0.13570737,0.02610765,1.01771613,0.68222868,0.35167310
-5.11155578,1.82483598,0.00083524,0.20948565,0.38017800,0.14349311,0.02731458,1.07818250,0.71001718,0.37002774
-5.10555278,1.91941489,0.00070472,0.21457136,0.40725383,0.15173108,0.02839843,1.14269433,0.74042549,0.38950873
-5.09954977,2.01860071,0.00060204,0.22003118,0.43595536,0.16029995,0.02933761,1.21034338,0.77313188,0.40989812
-5.09354677,2.12093651,0.00052263,0.22581066,0.46593114,0.16907020,0.03011322,1.28013252,0.80774014,0.43094595
-5.08754377,2.22485553,0.00046248,0.23183932,0.49678698,0.17790696,0.03070980,1.35099707,0.84378549,0.45237481
-5.08154077,2.32871530,0.00041814,0.23803131,0.52809352,0.18667307,0.03111583,1.42182871,0.88074338,0.47388547
-5.07553777,2.43083553,0.00038663,0.24428698,0.55939559,0.19523222,0.03132419,1.49150141,0.91804090,0.49516365
-5.06953477,2.52953850,0.00036546,0.25049510,0.59022274,0.20345229,0.03133238,1.55889863,0.95507059,0.51588754
-5.06353177,2.62319079,0.00035253,0.25653577,0.62010088,0.21120841,0.03114271,1.62294070,0.99120614,0.53573593
-5.05752876,2.71024465,0.00034612,0.26228399,0.64856438,0.21838599,0.03076219,1.68261161,1.02581928,0.55439661
-5.05152576,2.78927757,0.00034483,0.26761351,0.67516833,0.22488331,0.03020233,1.73698405,1.05829722,0.57157476
-5.04552276,2.85902850,0.00034756,0.27240099,0.69950032,0.23061385,0.02947877,1.78524183,1.08805995,0.58700095
-5.03951976,2.91842909,0.00035341,0.27653026,0.72119127,0.23550791,0.02861078,1.82669867,1.11457643,0.60043846
-5.03351676,2.96662887,0.00036173,0.27989635,0.73992494,0.23951388,0.02762066,1.86081286,1.13737929,0.61168959
-5.02751376,3.00301334,0.00037199,0.28240927,0.75544558,0.24259876,0.02653301,1.88719693,1.15607704,0.62060075
-5.02151076,3.02721413,0.00038386,0.28399724,0.76756350,0.24474810,0.02537402,1.90562233,1.17036364,0.62706604
-5.01550775,3.03911114,0.00039708,0.28460936,0.77615840,0.24596541,0.02417067,1.91601875,1.18002480,0.63102930
-5.00950475,3.03882666,0.00041149,0.28421740,0.78118025,0.24627092,0.02294996,1.91846853,1.18494108,0.63248442
-5.00350175,3.02671190,0.00042702,0.28281686,0.78264786,0.24569999,0.02173824,1.91319637,1.18508759,0.63147415
-4.99749875,3.00332674,0.00044364,0.28042712,0.78064530,0.24430105,0.02056045,1.90055503,1.18053055,0.62808722
-4.99149575,2.96941385,0.00046135,0.27709068,0.77531637,0.24213329,0.01943958,1.88100786,1.17142112,0.62245423
-4.98549275,2.92586843,0.00048017,0.27287167,0.76685749,0.23926430,0.01839618,1.85510900,1.15798672,0.61474223
-4.97948974,2.87370501,0.00050016,0.26785355,0.75550938,0.23576749,0.01744789,1.82348214,1.14052061,0.60514852
-4.97348674,2.81402279,0.00052134,0.26213624,0.74154809,0.23171977,0.01660918,1.78679900,1.11937011,0.59389380
-4.96748374,2.74797107,0.00054373,0.25583277,0.72527553,0.22719930,0.01589114,1.74575820,1.09492424,0.58121492
-4.96148074,2.67671594,0.00056733,0.24906557,0.70701027,0.22228344,0.01530135,1.70106548,1.06760117,0.56735775
-4.95547774,2.60140959,0.00059210,0.24196274,0.68707868,0.21704716,0.01484388,1.65341580,1.03783617,0.55257017
-4.94947474,2.52316308,0.00061798,0.23465422,0.66580689,0.21156162,0.01451931,1.60347799,1.00607035,0.53709567
-4.94347174,2.44302344,0.00064485,0.22726829,0.64351375,0.20589319,0.01432493,1.55188212,0.97274068,0.52116759
-4.93746873,2.36195535,0.00067255,0.21992830,0.62050497,0.20010283,0.01425484,1.49920978,0.93827143,0.50500426
-4.93146573,2.28082796,0.00070086,0.21275002,0.59706855,0.19424578,0.01430030,1.44598739,0.90306725,0.48880518
-4.92546273,2.20040653,0.00072953,0.20583943,0.57347146,0.18837149,0.01444994,1.39268233,0.86750793,0.47274825
-4.91945973,2.12134896,0.00075824,0.19929128,0.54995761,0.18252393,0.01469015,1.33970161,0.83194479,0.45698807
-4.91345673,2.04420675,0.00078664,0.19318828,0.52674692,0.17674195,0.01500544,1.28739294,0.79669861,0.44165537
-4.90745373,1.96942982,0.00081433,0.18760097,0.50403545,0.17105997,0.01537883,1.23604767,0.76205894,0.42685740
-4.90145073,1.89737479,0.00084090,0.18258825,0.48199634,0.16550858,0.01579231,1.18590529,0.72828467,0.41267930
-4.89544772,1.82831577,0.00086590,0.17819842,0.46078146,0.16011536,0.01622724,1.13715921,0.69560547,0.39918615
-4.88944472,1.76245726,0.00088890,0.17447074,0.44052343,0.15490562,0.01666489,1.08996318,0.66422399,0.38642574
-4.88344172,1.69994801,0.00090945,0.17143726,0.42133802,0.14990310,0.01708681,1.04443823,0.63431860,0.37443167
-4.87743872,1.64089547,0.00092714,0.16912476,0.40332653,0.14513065,0.01747536,1.00067971,0.60604624,0.36322675
-4.87143572,1.58537974,0.00094162,0.16755679,0.38657812,0.14061078,0.01781413,0.95876401,0.57954537,0.35282635
-4.86543272,1.53346647,0.00095256,0.16675543,0.37117184,0.13636599,0.01808833,0.91875487,0.55493869,0.34324164
-4.85942971,1.48521804,0.00095975,0.16674272,0.35717827,0.13241905,0.01828519,0.88070885,0.53233535,0.33448235
-4.85342671,1.44070234,0.00096301,0.16754167,0.34466058,0.12879302,0.01839425,0.84467979,0.51183272,0.32655909
-4.84742371,1.39999878,0.00096232,0.16917660,0.33367503,0.12551101,0.01840763,0.81072219,0.49351731,0.31948480
-4.84142071,1.36320105,0.00095774,0.17167282,0.32427074,0.12259585,0.01832018,0.77889321,0.47746502,0.31327556
-4.83541771,1.33041671,0.00094943,0.17505567,0.31648883,0.12006939,0.01812957,0.74925328,0.46374043,0.30795038
-4.82941471,1.30176329,0.00093771,0.17934875,0.31036089,0.11795176,0.01783629,0.72186543,0.45239538,0.30353020
-4.82341171,1.27736142,0.00092300,0.18457166,0.30590684,0.11626032,0.01744354,0.69679319,0.44346675,0.30003606
-4.81740870,1.25732519,0.00090581,0.19073718,0.30313248,0.11500855,0.01695710,0.67409740,0.43697367,0.29748653
-4.81140570,1.24175046,0.00088679,0.19784811,0.30202659,0.11420493,0.01638503,0.65383202,0.43291433,0.29589461
-4.80540270,1.23070188,0.00086667,0.20589405,0.30255815,0.11385168,0.01573736,0.63603930,0.43126259,0.29526436
-4.79939970,1.22419942,0.00084626,0.21484821,0.30467357,0.11394373,0.01502572,0.62074460,0.43196477,0.29558737
-4.79339670,1.22220553,0.00082643,0.22466466,0.30829444,0.11446773,0.01426293,0.60795129,0.43493678,0.29683952
-4.78739370,1.22461381,0.00080811,0.23527607,0.31331590,0.11540141,0.01346256,0.59763609,0.44006201,0.29897814
-4.78139070,1.23124022,0.00079223,0.24659238,0.31960590,0.11671319,0.01263850,0.58974523,0.44719020,0.30193999
-4.77538769,1.24181751,0.00077974,0.25850035,0.32700551,0.11836219,0.01180452,0.58419180,0.45613751,0.30564010
-4.76938469,1.25599375,0.00077158,0.27086434,0.33533053,0.12029866,0.01097392,0.58085455,0.46668796,0.30997183
-4.76338169,1.27333512,0.00076862,0.28352825,0.34437432,0.12246487,0.01015915,0.57957839,0.47859640,0.31480818
-4.75737869,1.29333335,0.00077169,0.29631871,0.35391192,0.12479642,0.00937150,0.58017651,0.49159290,0.32000429
-4.75137569,1.31541745,0.00078154,0.30904933,0.36370550,0.12722396,0.00862091,0.58243432,0.50538856,0.32540128
-4.74537269,1.33896951,0.00079881,0.32152609,0.37351072,0.12967529,0.00791576,0.58611490,0.51968250,0.33083113
-4.73936968,1.36334370,0.00082404,0.33355336,0.38308402,0.13207763,0.00726278,0.59096582,0.53416972,0.33612249
-4.73336668,1.38788769,0.00085761,0.34494056,0.39219039,0.13436016,0.00666700,0.59672684,0.54854960,0.34110705
-4.72736368,1.41196530,0.00089976,0.35550898,0.40061130,0.13645650,0.00613174,0.60313826,0.56253449,0.34562629
-4.72136068,1.43497925,0.00095056,0.36509842,0.40815244,0.13830718,0.00565871,0.60994939,0.57585810,0.34953814
-4.71535768,1.45639277,0.00100993,0.37357351,0.41465086,0.13986184,0.00524808,0.61692658,0.58828319,0.35272318
-4.70935468,1.47574890,0.00107758,0.38082903,0.41998113,0.14108114,0.00489864,0.62386057,0.59960821,0.35509022
-4.70335168,1.49268647,0.00115305,0.38679431,0.42406019,0.14193821,0.00460793,0.63057262,0.60967257,0.35658063
-4.69734867,1.50695191,0.00123571,0.39143621,0.42685063,0.14241963,0.00437246,0.63691915,0.61836023,0.35717143
-4.69134567,1.51840621,0.00132472,0.39476059,0.42836217,0.14252587,0.00418787,0.64279467,0.62560155,0.35687686
-4.68534267,1.52702693,0.00141911,0.39681226,0.42865128,0.14227111,0.00404915,0.64813294,0.63137327,0.35574831
-4.67933967,1.53290492,0.00151774,0.39767318,0.42781889,0.14168257,0.00395078,0.65290631,0.63569665,0.35387254
-4.67333667,1.53623632,0.00161937,0.39745925,0.42600627,0.14079930,0.00388699,0.65712334,0.63863402,0.35136838
-4.66733367,1.53731009,0.00172265,0.39631558,0.42338930,0.13967052,0.00385187,0.66082498,0.64028390,0.34838199
-4.66133067,1.53649209,0.00182618,0.39441069,0.42017132,0.13835368,0.00383958,0.66407955,0.64077502,0.34508089
-4.65532766,1.53420640,0.00192856,0.39192971,0.41657506,0.13691223,0.00384449,0.66697686,0.64025959,0.34164709
-4.64932466,1.53091506,0.00202838,0.38906711,0.41283376,0.13541325,0.00386130,0.66962190,0.63890621,0.33826969
-4.64332166,1.52709741,0.00212436,0.38601907,0.40918220,0.13392523,0.00388518,0.67212849,0.63689284,0.33513719
