energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,Ru_p_up,Ru_d_up,S_s_up,S_p_up
-3.29264632,6.22452023,0.95271745,0.81648707,0.05516032,1.31203800,1.36653748,3.28145046,0.02539133,0.51210611
-3.28664332,6.48579825,0.99642569,0.83851378,0.05991367,1.42268981,1.46232717,3.35511762,0.02639308,0.54832295
-3.28064032,6.75271105,1.04078081,0.86174410,0.06478210,1.53498421,1.56061309,3.43151608,0.02744549,0.58495613
-3.27463732,7.02079979,1.08489676,0.88555001,0.06972332,1.64781963,1.66030057,3.50860260,0.02852915,0.62153707
-3.26863432,7.28535672,1.12787268,0.90925716,0.07469114,1.76002435,1.76020956,3.58422027,0.02962358,0.65757348
-3.26263132,7.54156820,1.16882175,0.93216874,0.07963629,1.87038134,1.85910373,3.65617462,0.03070780,0.69256214
-3.25662831,7.78466435,1.20689977,0.95359030,0.08450746,1.97765582,1.95572236,3.72231203,0.03176097,0.72600260
-3.25062531,8.01006965,1.24133246,0.97285471,0.08925240,2.08062418,2.04881388,3.78059753,0.03276296,0.75741123
-3.24462231,8.21354855,1.27144038,0.98934615,0.09381907,2.17810339,2.13716973,3.82918893,0.03369489,0.78633494
-3.23861931,8.39134061,1.29666062,1.00252223,0.09815684,2.26897966,2.21965720,3.86650475,0.03453965,0.81236413
-3.23261631,8.54027972,1.31656435,1.01193327,0.10221766,2.35223496,2.29524985,3.89128313,0.03528227,0.83514435
-3.22661331,8.65789296,1.33086970,1.01723815,0.10595706,2.42697049,2.36305434,3.90262983,0.03591033,0.85438603
-3.22061031,8.74247516,1.33944944,1.01821605,0.10933518,2.49242594,2.42233248,3.90005344,0.03641415,0.86987215
-3.21460730,8.79313672,1.34233344,1.01477377,0.11231747,2.54799383,2.47251768,3.88348686,0.03678697,0.88146329
-3.20860430,8.80982326,1.33970580,1.00694840,0.11487535,2.59322834,2.51322522,3.85329424,0.03702499,0.88910009
-3.20260130,8.79330673,1.33189705,0.99490543,0.11698655,2.62784847,2.54425595,3.81026370,0.03712737,0.89280298
-3.19659830,8.74514943,1.31937184,0.97893247,0.11863531,2.65173553,2.56559363,3.75558614,0.03709603,0.89266939
-3.19059530,8.66764289,1.30271282,0.95942912,0.11981233,2.66492533,2.57739620,3.69082153,0.03693553,0.88886845
-3.18459230,8.56372507,1.28260151,0.93689330,0.12051457,2.66759588,2.57998158,3.61785397,0.03665274,0.88163375
-3.17858929,8.43687991,1.25979703,0.91190495,0.12074485,2.66005133,2.57380914,3.53883768,0.03625656,0.87125440
-3.17258629,8.29102386,1.23511359,0.88510764,0.12051132,2.64270330,2.55945773,3.45613582,0.03575759,0.85806487
-3.16658329,8.13038417,1.20939767,0.85718901,0.11982692,2.61605078,2.53760162,3.37225455,0.03516772,0.84243414
-3.16058029,7.95937397,1.18350569,0.82886059,0.11870869,2.58065977,2.50898557,3.28977456,0.03449980,0.82475459
-3.15457729,7.78246873,1.15828284,0.80083793,0.11717711,2.53714374,2.47440027,3.21128215,0.03376727,0.80543117
-3.14857429,7.60408811,1.13454380,0.77382145,0.11525551,2.48614589,2.43465908,3.13930201,0.03298380,0.78487110
-3.14257129,7.42848693,1.11305556,0.74847874,0.11296949,2.42832399,2.39057716,3.07623338,0.03216302,0.76347453
-3.13656828,7.25965780,1.09452278,0.72542857,0.11034641,2.36433825,2.34295351,3.02429109,0.03131823,0.74162638
-3.13056528,7.10124748,1.07957578,0.70522712,0.10741503,2.29484252,2.29255630,2.98545276,0.03046215,0.71968946
-3.12456228,6.95648809,1.06876103,0.68835646,0.10420513,2.22047872,2.24011167,2.96141307,0.02960672,0.69799898
-3.11855928,6.82814346,1.06253415,0.67521552,0.10074735,2.14187422,2.18629595,2.95354574,0.02876298,0.67685839
-3.11255628,6.71847061,1.06125510,0.66611351,0.09707295,2.05964168,2.13173075,2.96287373,0.02794090,0.65653649
-3.10655328,6.62919538,1.06518529,0.66126582,0.09321372,1.97438067,2.07698074,2.99004785,0.02714933,0.63726562
-3.10055028,6.56150125,1.07448643,0.66079225,0.08920186,1.88668032,2.02255328,3.03533381,0.02639590,0.61924080
-3.09454727,6.51603000,1.08922064,0.66471734,0.08506986,1.79712222,1.96889931,3.09860771,0.02568700,0.60261966
-3.08854427,6.49289267,1.10935176,0.67297289,0.08085037,1.70628290,1.91641506,3.17935968,0.02502777,0.58752283
-3.08254127,6.49168958,1.13474746,0.68540210,0.07657602,1.61473524,1.86544372,3.27670542,0.02442206,0.57403488
-3.07653827,6.51153791,1.16518224,0.70176553,0.07227914,1.52304826,1.81627694,3.38940516,0.02387246,0.56220534
-3.07053527,6.55110576,1.20034087,0.72174827,0.06799154,1.43178523,1.76915562,3.51588950,0.02338031,0.55204998
-3.06453227,6.60865155,1.23982265,0.74496845,0.06374406,1.34149986,1.72427003,3.65429162,0.02294575,0.54355217
-3.05852926,6.68206797,1.28314612,0.77098656,0.05956625,1.25273068,1.68175912,3.80248492,0.02256771,0.53666424
-3.05252626,6.76892973,1.32975461,0.79931563,0.05548590,1.16599403,1.64170926,3.95812548,0.02224398,0.53130897
-3.04652326,6.86654432,1.37902240,0.82943180,0.05152861,1.08177602,1.60415274,4.11869824,0.02197128,0.52738120
-3.04052026,6.97200549,1.43026186,0.86078525,0.04771736,1.00052398,1.56906628,4.28156595,0.02174532,0.52474956
-3.03451726,7.08224865,1.48273153,0.89281109,0.04407214,0.92263800,1.53636997,4.44401996,0.02156085,0.52325853
-3.02851426,7.19410779,1.53564522,0.92494026,0.04060963,0.84846319,1.50592718,4.60333165,0.02141183,0.52273080
-3.02251126,7.30437341,1.58818224,0.95660991,0.03734293,0.77828310,1.47754570,4.75680350,0.02129148,0.52297007
-3.01650825,7.40985076,1.63949876,0.98727346,0.03428148,0.71231481,1.45098051,4.90181896,0.02119245,0.52376430
-3.01050525,7.50741795,1.68874027,1.01640991,0.03143096,0.65070608,1.42593841,5.03589007,0.02110699,0.52488949
-3.00450225,7.59408317,1.73505513,1.04353241,0.02879343,0.59353459,1.40208456,5.15670213,0.02102711,0.52611396
-2.99849925,7.66704037,1.77760900,1.06819609,0.02636748,0.54080952,1.37905103,5.26215476,0.02094473,0.52720312
-2.99249625,7.72372272,1.81559997,1.09000487,0.02414854,0.49247532,1.35644718,5.35039886,0.02085199,0.52792468
-2.98649325,7.76185300,1.84827423,1.10861749,0.02212926,0.44841736,1.33387160,5.41986901,0.02074138,0.52805416
-2.98049025,7.77949032,1.87494191,1.12375251,0.02029995,0.40846936,1.31092525,5.46931098,0.02060599,0.52738060
-2.97448724,7.77507206,1.89499268,1.13519242,0.01864909,0.37242209,1.28722533,5.49780421,0.02043978,0.52571231
-2.96848424,7.74745041,1.90791083,1.14278677,0.01716385,0.34003289,1.26241939,5.50477898,0.02023773,0.52288242
-2.96248124,7.69592252,1.91328931,1.14645439,0.01583063,0.31103562,1.23619901,5.49002812,0.01999615,0.51875412
-2.95647824,7.62025328,1.91084222,1.14618457,0.01463555,0.28515065,1.20831255,5.45371310,0.01971276,0.51322524
-2.95047524,7.52068997,1.90041547,1.14203725,0.01356497,0.26209428,1.17857630,5.39636430,0.01938695,0.50623214
-2.94447224,7.39796781,1.88199499,1.13414213,0.01260587,0.24158750,1.14688368,5.31887531,0.01901984,0.49775256
-2.93846923,7.25330577,1.85571224,1.12269664,0.01174625,0.22336354,1.11321176,5.22249104,0.01861439,0.48780736
-2.93246623,7.08839193,1.82184657,1.10796265,0.01097538,0.20717422,1.07762507,5.10878945,0.01817543,0.47646100
-2.92646323,6.90535807,1.78082433,1.09026199,0.01028403,0.19279478,1.04027623,4.97965694,0.01770961,0.46382067
-2.92046023,6.70674333,1.73321455,1.06997059,0.00966459,0.18002721,1.00140343,4.83725721,0.01722536,0.45003401
-2.91445723,6.49544718,1.67972114,1.04751130,0.00911107,0.16870214,0.96132478,4.68399399,0.01673267,0.43528557
-2.90845423,6.27467218,1.62117183,1.02334545,0.00861911,0.15867920,0.92042972,4.52246782,0.01624293,0.41979193
-2.90245123,6.04785756,1.55850393,0.99796311,0.00818585,0.14984618,0.87916778,4.35542745,0.01576864,0.40379570
-2.89644822,5.81860489,1.49274750,0.97187236,0.00780974,0.14211702,0.83803512,4.18571671,0.01532306,0.38755862
-2.89044522,5.59059757,1.42500610,0.94558765,0.00749036,0.13542887,0.79755941,4.01621783,0.01491989,0.37135395
-2.88444222,5.36751611,1.35643584,0.91961753,0.00722813,0.12973841,0.75828359,3.84979239,0.01457281,0.35545836
-2.87843922,5.15295164,1.28822325,0.89445212,0.00702401,0.12501776,0.72074911,3.68922132,0.01429505,0.34014371
-2.87243622,4.95031984,1.22156248,0.87055067,0.00687925,0.12125000,0.68547936,3.53714553,0.01409895,0.32566896
-2.86643322,4.76277813,1.15763249,0.84832954,0.00679505,0.11842479,0.65296373,3.39600869,0.01399554,0.31227238
-2.86043022,4.59314843,1.09757462,0.82815109,0.00677228,0.11653392,0.62364309,3.26800381,0.01399407,0.30016461
-2.85442721,4.44384805,1.04247124,0.81031389,0.00681119,0.11556737,0.59789688,3.15502524,0.01410162,0.28952243
-2.84842421,4.31683070,0.99332554,0.79504449,0.00691120,0.11550968,0.57603238,3.05862744,0.01432280,0.28048379
-2.84242121,4.21353973,0.95104311,0.78249130,0.00707071,0.11633691,0.55827648,2.97999184,0.01465940,0.27314403
-2.83641821,4.13487486,0.91641523,0.77272063,0.00728689,0.11801426,0.54476986,2.91990284,0.01511024,0.26755345
-2.83041521,4.08117360,0.89010426,0.76571530,0.00755565,0.12049437,0.53556397,2.87873370,0.01567102,0.26371639
-2.82441221,4.05220790,0.87263107,0.76137573,0.00787157,0.12371639,0.53062052,2.85644270,0.01633429,0.26159159
-2.81840920,4.04719610,0.86436467,0.75952365,0.00822794,0.12760566,0.52981354,2.85257991,0.01708954,0.26109413
-2.81240620,4.06482979,0.86551409,0.75990835,0.00861681,0.13207422,0.53293363,2.86630422,0.01792336,0.26209846
-2.80640320,4.10331481,0.87612249,0.76221517,0.00902917,0.13702187,0.53969434,2.89641033,0.01881971,0.26444274
-2.80040020,4.16042493,0.89606377,0.76607614,0.00945514,0.14233782,0.54974019,2.94136477,0.01976031,0.26793410
-2.79439720,4.23356683,0.92504162,0.77108219,0.00988419,0.14790288,0.56265619,2.99935009,0.02072508,0.27235469
-2.78839420,4.31985406,0.96259135,0.77679678,0.01030544,0.15359197,0.57797838,3.06831589,0.02169266,0.27746840
-2.78239120,4.41618801,1.00808462,0.78277017,0.01070796,0.15927699,0.59520520,3.14603525,0.02264100,0.28302786
-2.77638819,4.51934338,1.06073726,0.78855414,0.01108110,0.16482978,0.61380925,3.23016500,0.02354795,0.28878159
-2.77038519,4.62605551,1.11962050,0.79371636,0.01141483,0.17012518,0.63324926,3.31830804,0.02439195,0.29448105
-2.76438219,4.73310711,1.18367560,0.79785408,0.01170002,0.17504406,0.65298195,3.40807607,0.02515259,0.29988742
-2.75837919,4.83741172,1.25173207,0.80060664,0.01192876,0.17947610,0.67247354,3.49715077,0.02581123,0.30477777
-2.75237619,4.93609157,1.32252932,0.80166622,0.01209457,0.18332242,0.69121074,3.58334182,0.02635153,0.30895062
-2.74637319,5.02654736,1.39474154,0.80078668,0.01219267,0.18649776,0.70871089,3.66463994,0.02675995,0.31223060
-2.74037019,5.10651816,1.46700543,0.79779001,0.01222005,0.18893228,0.72453127,3.73926348,0.02702605,0.31447215
-2.73436718,5.17412947,1.53795007,0.79257038,0.01217559,0.19057294,0.73827721,3.80569716,0.02714281,0.31556221
-2.72836418,5.22792827,1.60622825,0.78509543,0.01206005,0.19138425,0.74960899,3.86272174,0.02710677,0.31542176
-2.72236118,5.26690398,1.67054824,0.77540511,0.01187603,0.19134862,0.75824734,3.90943384,0.02691807,0.31400633
-2.71635818,5.29049497,1.72970487,0.76360796,0.01162782,0.19046613,0.76397739,3.94525528,0.02658030,0.31130539
-2.71035518,5.29858053,1.78260890,0.74987506,0.01132124,0.18875379,0.76665109,3.96993180,0.02610037,0.30734078
-2.70435218,5.29145889,1.82831332,0.73443201,0.01096339,0.18624436,0.76618793,3.98352116,0.02548816,0.30216427
-2.69834917,5.26981231,1.86603565,0.71754926,0.01056239,0.18298480,0.76257396,3.98637141,0.02475613,0.29585430
-2.69234617,5.23466070,1.89517521,0.69953113,0.01012704,0.17903430,0.75585922,3.97909007,0.02391885,0.28851211
-2.68634317,5.18730572,1.91532463,0.68070410,0.00966656,0.17446215,0.74615358,3.96250548,0.02299246,0.28025751
-2.68034017,5.12926770,1.92627507,0.66140474,0.00919026,0.16934538,0.73362107,3.93762214,0.02199418,0.27122424
-2.67433717,5.06221783,1.92801501,0.64196780,0.00870721,0.16376631,0.71847305,3.90557161,0.02094169,0.26155535
-2.66833417,4.98790855,1.92072283,0.62271488,0.00822602,0.15781018,0.70096032,3.86756126,0.01985265,0.25139852
-2.66233117,4.90810480,1.90475349,0.60394414,0.00775456,0.15156275,0.68136449,3.82482279,0.01874419,0.24090174
-2.65632816,4.82451893,1.88062015,0.58592136,0.00729981,0.14510819,0.65998898,3.77856283,0.01763246,0.23020924
-2.65032516,4.73875184,1.84897181,0.56887271,0.00686770,0.13852714,0.63714987,3.72991754,0.01653226,0.21945795
-2.64432216,4.65224255,1.81056798,0.55297932,0.00646304,0.13189504,0.61316713,3.67991306,0.01545677,0.20877452
-2.63831916,4.56622808,1.76625185,0.53837394,0.00608948,0.12528086,0.58835638,3.62943335,0.01441731,0.19827298
-2.63231616,4.48171483,1.71692310,0.52513958,0.00574953,0.11874611,0.56302156,3.57919654,0.01342327,0.18805303
-2.62631316,4.39946234,1.66351167,0.51331022,0.00544463,0.11234427,0.53744873,3.52974061,0.01248202,0.17819904
-2.62031016,4.31997951,1.60695355,0.50287334,0.00517526,0.10612055,0.51190127,3.48141849,0.01159897,0.16877964
-2.61430715,4.24353271,1.54816948,0.49377412,0.00494107,0.10011200,0.48661648,3.43440253,0.01077770,0.15984798
-2.60830415,4.17016502,1.48804709,0.48592105,0.00474103,0.09434794,0.46180362,3.38869764,0.01002011,0.15144241
-2.60230115,4.09972478,1.42742704,0.47919265,0.00457359,0.08885059,0.43764344,3.34416194,0.00932661,0.14358766
-2.59629815,4.03190174,1.36709294,0.47344489,0.00443686,0.08363603,0.41428907,3.30053366,0.00869638,0.13629638
-2.59029515,3.96626865,1.30776517,0.46851905,0.00432877,0.07871520,0.39186794,3.25746256,0.00812761,0.12957087
-2.58429215,3.90232569,1.25009797,0.46424962,0.00424718,0.07409506,0.37048476,3.21454407,0.00761779,0.12340496
-2.57828914,3.83954573,1.19467931,0.46047183,0.00419004,0.06977983,0.35022501,3.17135437,0.00716387,0.11778592
-2.57228614,3.77741789,1.14203298,0.45702874,0.00415546,0.06577213,0.33115894,3.12748458,0.00676256,0.11269637
-2.56628314,3.71548755,1.09262201,0.45377742,0.00414179,0.06207417,0.31334563,3.08257244,0.00641048,0.10811599
-2.56028014,3.65339101,1.04685284,0.45059414,0.00414764,0.05868879,0.29683683,3.03633017,0.00610434,0.10402313
-2.55427714,3.59088370,1.00507964,0.44737846,0.00417190,0.05562041,0.28168055,2.98856720,0.00584103,0.10039615
-2.54827414,3.52786076,0.96760818,0.44405609,0.00421370,0.05287579,0.26792401,2.93920732,0.00561772,0.09721450
-2.54227114,3.46436992,0.93469899,0.44058066,0.00427241,0.05046471,0.25561587,2.88829947,0.00543190,0.09445962
-2.53626813,3.40061653,0.90656958,0.43693428,0.00434756,0.04840040,0.24480774,2.83602246,0.00528139,0.09211549
-2.53026513,3.33696118,0.88339559,0.43312714,0.00443879,0.04669988,0.23555483,2.78268350,0.00516432,0.09016910
-2.52426213,3.27391071,0.86531101,0.42919623,0.00454575,0.04538406,0.22791575,2.72871135,0.00507908,0.08861053
-2.51825913,3.21210355,0.85240761,0.42520339,0.00466810,0.04447776,0.22195158,2.67464460,0.00502431,0.08743306
-2.51225613,3.15229067,0.84473383,0.42123281,0.00480540,0.04400952,0.21772424,2.62111618,0.00499875,0.08663305
-2.50625313,3.09531324,0.84229343,0.41738822,0.00495714,0.04401136,0.21529424,2.56883478,0.00500126,0.08620973
-2.50025013,3.04207848,0.84504411,0.41378989,0.00512262,0.04451833,0.21471799,2.51856454,0.00503070,0.08616497
-2.49424712,2.99353467,0.85289649,0.41057169,0.00530104,0.04556803,0.21604469,2.47110370,0.00508588,0.08650301
-2.48824412,2.95064652,0.86571350,0.40787811,0.00549148,0.04720004,0.21931314,2.42726330,0.00516553,0.08723022
-2.48224112,2.91437186,0.88331046,0.40586164,0.00569292,0.04945524,0.22454832,2.38784663,0.00526823,0.08835476
-2.47623812,2.88564017,0.90545593,0.40468026,0.00590434,0.05237514,0.23175815,2.35363016,0.00539244,0.08988642
-2.47023512,2.86533377,0.93187322,0.40449530,0.00612471,0.05600115,0.24093038,2.32534648,0.00553642,0.09183631
-2.46423212,2.85427164,0.96224278,0.40546949,0.00635314,0.06037379,0.25202989,2.30366954,0.00569828,0.09421669
-2.45822911,2.85319641,0.99620518,0.40776530,0.00658887,0.06553206,0.26499635,2.28920257,0.00587599,0.09704071
-2.45222611,2.86276410,1.03336483,0.41154345,0.00683141,0.07151264,0.27974257,2.28246857,0.00606740,0.10032221
-2.44622311,2.88353690,1.07329413,0.41696150,0.00708053,0.07834925,0.29615352,2.28390354,0.00627025,0.10407549
-2.44022011,2.91597833,1.11553825,0.42417257,0.00733636,0.08607209,0.31408620,2.29385226,0.00648222,0.10831496
-2.43421711,2.96045077,1.15962028,0.43332400,0.00759933,0.09470721,0.33337043,2.31256632,0.00670098,0.11305487
-2.42821411,3.01721477,1.20504686,0.44455591,0.00787025,0.10427603,0.35381059,2.34020422,0.00692421,0.11830894
-2.42221111,3.08642987,1.25131412,0.45799972,0.00815022,0.11479492,0.37518840,2.37683319,0.00714967,0.12408986
-2.41620810,3.16815628,1.29791409,0.47377640,0.00844059,0.12627473,0.39726670,2.42243234,0.00737521,0.13040885
-2.41020510,3.26235728,1.34434136,0.49199463,0.00874286,0.13872041,0.41979421,2.47689671,0.00759882,0.13727506
-2.40420210,3.36890149,1.39010004,0.51274867,0.00905862,0.15213053,0.44251108,2.54004188,0.00781869,0.14469497
-2.39819910,3.48756502,1.43471081,0.53611611,0.00938937,0.16649676,0.46515512,2.61160879,0.00803321,0.15267166
-2.39219610,3.61803288,1.47771809,0.56215544,0.00973641,0.18180333,0.48746858,2.69126822,0.00824103,0.16120414
-2.38619310,3.75989938,1.51869686,0.59090344,0.01010068,0.19802617,0.50920499,2.77862493,0.00844111,0.17028653
-2.38019010,3.91266746,1.55725912,0.62237256,0.01048262,0.21513211,0.53013613,2.87322096,0.00863268,0.17990725
-2.37418709,4.07574685,1.59305960,0.65654826,0.01088203,0.23307769,0.55005844,2.97453815,0.00881533,0.19004825
-2.36818409,4.24845101,1.62580046,0.69338642,0.01129796,0.25180801,0.56879889,3.08199974,0.00898900,0.20068421
-2.36218109,4.42999329,1.65523470,0.73281098,0.01172855,0.27125528,0.58621983,3.19497123,0.00915397,0.21178180
-2.35617809,4.61948267,1.68116806,0.77471171,0.01217103,0.29133736,0.60222274,3.31276074,0.00931089,0.22329901
-2.35017509,4.81591954,1.70345931,0.81894254,0.01262164,0.31195635,0.61675049,3.43461917,0.00946075,0.23518468
-2.34417209,5.01819248,1.72201865,0.86532025,0.01307566,0.33299720,0.62978830,3.55974070,0.00960486,0.24737812
-2.33816908,5.22507667,1.73680457,0.91362379,0.01352743,0.35432665,0.64136303,3.68726410,0.00974484,0.25980901
-2.33216608,5.43523490,1.74781894,0.96359441,0.01397049,0.37579249,0.65154122,3.81627545,0.00988259,0.27239758
-2.32616308,5.64722208,1.75510092,1.01493648,0.01439769,0.39722342,0.66042564,3.94581288,0.01002022,0.28505509
-2.32016008,5.85949398,1.75871983,1.06731923,0.01480139,0.41842959,0.66815093,4.07487371,0.01016003,0.29768470
-2.31415708,6.07042076,1.75876737,1.12037949,0.01517368,0.43920387,0.67487835,4.20242445,0.01030447,0.31018273
-2.30815408,6.27830584,1.75534992,1.17372524,0.01550663,0.45932415,0.68079000,4.32741386,0.01045609,0.32244031
-2.30215108,6.48140995,1.74858108,1.22694021,0.01579259,0.47855651,0.68608291,4.44878893,0.01061746,0.33434545
-2.29614807,6.67798017,1.73857510,1.27958918,0.01602448,0.49665938,0.69096320,4.56551374,0.01079122,0.34578543
-2.29014507,6.86628334,1.72544162,1.33122417,0.01619605,0.51338862,0.69564066,4.67659048,0.01097996,0.35664954
-2.28414207,7.04464271,1.70928189,1.38139107,0.01630217,0.52850332,0.70032385,4.78108209,0.01118625,0.36683203
-2.27813907,7.21147649,1.69018685,1.42963680,0.01633908,0.54177228,0.70521603,4.87813544,0.01141259,0.37623509
-2.27213607,7.36533674,1.66823701,1.47551653,0.01630463,0.55298079,0.71051184,4.96700404,0.01166143,0.38477198
-2.26613307,7.50494673,1.64350413,1.51860104,0.01619839,0.56193754,0.71639466,5.04706909,0.01193513,0.39236984
-2.26013007,7.62923486,1.61605458,1.55848373,0.01602177,0.56848127,0.72303479,5.11785762,0.01223593,0.39897232
-2.25412706,7.73736346,1.58595396,1.59478722,0.01577810,0.57248687,0.73058791,5.17905666,0.01256598,0.40454170
-2.24812406,7.82875059,1.55327270,1.62716935,0.01547251,0.57387069,0.73919399,5.23052233,0.01292727,0.40906051
-2.24212106,7.90308368,1.51809217,1.65532841,0.01511192,0.57259466,0.74897600,5.27228313,0.01332158,0.41253237
-2.23611806,7.96032380,1.48051078,1.67900743,0.01470482,0.56866900,0.76003860,5.30453682,0.01375045,0.41498218
-2.23011506,8.00070019,1.44064962,1.69799760,0.01426101,0.56215344,0.77246623,5.32764072,0.01421508,0.41645539
-2.22411206,8.02469473,1.39865725,1.71214070,0.01379137,0.55315678,0.78632066,5.34209544,0.01471621,0.41701653
-2.21810905,8.03301709,1.35471309,1.72133056,0.01330747,0.54183473,0.80163794,5.34852251,0.01525406,0.41674691
-2.21210605,8.02657118,1.30902934,1.72551368,0.01282124,0.52838624,0.81842461,5.34763657,0.01582816,0.41574159
-2.20610305,8.00641460,1.26185102,1.72468900,0.01234456,0.51304832,0.83665349,5.34021333,0.01643722,0.41410583
-2.20010005,7.97371257,1.21345418,1.71890699,0.01188885,0.49608964,0.85625917,5.32705430,0.01707902,0.41195104
-2.19409705,7.92968863,1.16414220,1.70826812,0.01146474,0.47780330,0.87713355,5.30894997,0.01775026,0.40939048
-2.18809405,7.87557432,1.11424047,1.69292083,0.01108169,0.45849884,0.89912180,5.28664299,0.01844653,0.40653492
-2.18209105,7.81256008,1.06408955,1.67305908,0.01074765,0.43849419,0.92201929,5.26079289,0.01916216,0.40348847
-2.17608804,7.74174995,1.01403720,1.64891962,0.01046887,0.41810758,0.94556979,5.23194414,0.01989031,0.40034471
-2.17008504,7.66412196,0.96442972,1.62077887,0.01024961,0.39765000,0.96946545,5.20049900,0.02062294,0.39718344
-2.16408204,7.58049632,0.91560293,1.58894971,0.01009208,0.37741838,0.99334896,5.16669660,0.02135097,0.39406810
-2.15807904,7.49151298,0.86787342,1.55377793,0.00999636,0.35768982,1.01681808,5.13059945,0.02206441,0.39104404
-2.15207604,7.39761963,0.82153027,1.51563863,0.00996043,0.33871697,1.03943270,5.09208824,0.02275270,0.38813778
-2.14607304,7.29907087,0.77682797,1.47493224,0.00998023,0.32072476,1.06072443,5.05086555,0.02340492,0.38535716
-2.14007004,7.19593861,0.73398054,1.43208058,0.01004989,0.30390847,1.08020859,5.00646865,0.02401023,0.38269252
-2.13406703,7.08813334,0.69315744,1.38752251,0.01016192,0.28843310,1.09739810,4.95829105,0.02455831,0.38011877
-2.12806403,6.97543508,0.65448120,1.34170953,0.01030752,0.27443398,1.11181896,4.90561237,0.02503972,0.37759819
-2.12206103,6.85753280,0.61802701,1.29510114,0.01047693,0.26201838,1.12302655,4.84763529,0.02544644,0.37508392
-2.11605803,6.73406993,0.58382419,1.24815999,0.01065977,0.25126791,1.13062208,4.78352817,0.02577231,0.37252382
-2.11005503,6.60469390,0.55185930,1.20134690,0.01084545,0.24224158,1.13426839,4.71247160,0.02601337,0.36986461
-2.10405203,6.46910687,0.52208087,1.15511568,0.01102356,0.23497901,1.13370423,4.63370674,0.02616829,0.36705588
-2.09804902,6.32711499,0.49440521,1.10990785,0.01118425,0.22950376,1.12875642,4.54658322,0.02623858,0.36405393
-2.09204602,6.17867330,0.46872316,1.06614720,0.01131858,0.22582638,1.11934901,4.45060438,0.02622880,0.36082511
-2.08604302,6.02392370,0.44490715,1.02423434,0.01141882,0.22394693,1.10550898,4.34546746,0.02614659,0.35734842
-2.08004002,5.86322374,0.42281840,0.98454119,0.01147873,0.22385696,1.08736823,4.23109672,0.02600255,0.35361740
-2.07403702,5.69716427,0.40231371,0.94740547,0.01149374,0.22554058,1.06516137,4.10766774,0.02581014,0.34964099
-2.06803402,5.52657485,0.38325152,0.91312543,0.01146106,0.22897469,1.03921965,3.97562146,0.02558522,0.34544341
-2.06203102,5.35251613,0.36549707,0.88195470,0.01137976,0.23412840,1.00996105,3.83566716,0.02534567,0.34106316
-2.05602801,5.17625949,0.34892630,0.85409761,0.01125072,0.24096156,0.97787703,3.68877388,0.02511080,0.33655099
-2.05002501,4.99925472,0.33342854,0.82970498,0.01107653,0.24942266,0.94351654,3.53615082,0.02490067,0.33196719
-2.04402201,4.82308735,0.31890779,0.80887068,0.01086134,0.25944618,0.90746803,3.37921725,0.02473537,0.32737821
-2.03801901,4.64942772,0.30528286,0.79162914,0.01061064,0.27094972,0.87034025,3.21956356,0.02463427,0.32285289
-2.03201601,4.47997461,0.29248638,0.77795393,0.01033096,0.28383101,0.83274274,3.05890504,0.02461524,0.31845855
-2.02601301,4.31639627,0.28046291,0.76775781,0.01002963,0.29796532,0.79526697,2.89903087,0.02469386,0.31425718
-2.02001001,4.16027227,0.26916648,0.76089424,0.00971440,0.31320323,0.75846882,2.74175041,0.02488279,0.31030195
-2.01400700,4.01303906,0.25855779,0.75716071,0.00939315,0.32936936,0.72285322,2.58883959,0.02519110,0.30663422
-2.00800400,3.87594249,0.24860131,0.75630372,0.00907360,0.34626198,0.68886157,2.44198975,0.02562380,0.30328146
-2.00200100,3.74999962,0.23926272,0.75802585,0.00876300,0.36365393,0.65686244,2.30276118,0.02618146,0.30025590
-1.99599800,3.63597198,0.23050668,0.76199440,0.00846788,0.38129476,0.62714561,2.17254344,0.02686003,0.29755433
-1.98999500,3.53435170,0.22229533,0.76785182,0.00819392,0.39891431,0.59991989,2.05252403,0.02765080,0.29515885
-1.98399200,3.44536106,0.21458747,0.77522753,0.00794570,0.41622755,0.57531433,1.94366646,0.02854052,0.29303868
-1.97798899,3.36896533,0.20733857,0.78375078,0.00772673,0.43294066,0.55338275,1.84669839,0.02951174,0.29115287
-1.97198599,3.30489816,0.20050152,0.79306413,0.00753935,0.44875819,0.53411113,1.76210986,0.03054333,0.28945386
-1.96598299,3.25269777,0.19402811,0.80283704,0.00738478,0.46339086,0.51742729,1.69016112,0.03161104,0.28789157
-1.95997999,3.21175191,0.18787096,0.81277897,0.00726322,0.47656397,0.50321240,1.63089920,0.03268837,0.28641787
-1.95397699,3.18134873,0.18198595,0.82265139,0.00717397,0.48802582,0.49131344,1.58418185,0.03374740,0.28499125
-1.94797399,3.16073080,0.17633465,0.83227803,0.00711559,0.49755585,0.48155605,1.54970711,0.03475975,0.28358124
-1.94197099,3.14914890,0.17088683,0.84155287,0.00708608,0.50497225,0.47375714,1.52704675,0.03569761,0.28217246
-1.93596798,3.14591261,0.16562263,0.85044531,0.00708307,0.51013843,0.46773647,1.51568153,0.03653470,0.28076804
-1.92996498,3.15043474,0.16053429,0.85900197,0.00710405,0.51296830,0.46332678,1.51503617,0.03724723,0.27939213
