energy_ev,total_up,C_s_up,C_p_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up,Zn_p_up,Zn_d_up
-5.90395198,2.96403409,0.07835717,0.15849112,0.01333826,1.08158075,0.63459281,0.15615683,1.10305037,0.65761121
-5.89794897,3.04676099,0.08283992,0.16117487,0.01402348,1.11677590,0.65796354,0.16167634,1.13206549,0.67177139
-5.89194597,3.11872570,0.08715839,0.16290524,0.01467893,1.14894974,0.67955581,0.16663419,1.15655411,0.68301901
-5.88594297,3.17943836,0.09127099,0.16364724,0.01529818,1.17793137,0.69922104,0.17098655,1.17631208,0.69126521
-5.87993997,3.22857008,0.09513858,0.16338407,0.01587512,1.20358691,0.71683444,0.17469945,1.19120908,0.69646866
-5.87393697,3.26595100,0.09872504,0.16211777,0.01640397,1.22581737,0.73229494,0.17774930,1.20118936,0.69863521
-5.86793397,3.29156402,0.10199783,0.15986938,0.01687943,1.24455566,0.74552447,0.18012311,1.20627029,0.69781619
-5.86193097,3.30553472,0.10492838,0.15667844,0.01729673,1.25976309,0.75646670,0.18181839,1.20653880,0.69410542
-5.85592796,3.30811829,0.10749238,0.15260189,0.01765165,1.27142571,0.76508542,0.18284269,1.20214612,0.68763516
-5.84992496,3.29968422,0.10967003,0.14771246,0.01794065,1.27955073,0.77136270,0.18321299,1.19330095,0.67857122
-5.84392196,3.28069971,0.11144615,0.14209658,0.01816084,1.28416333,0.77529706,0.18295480,1.18026149,0.66710731
-5.83791896,3.25171256,0.11281019,0.13585184,0.01831009,1.28530404,0.77690175,0.18210105,1.16332675,0.65345915
-5.83191596,3.21333456,0.11375627,0.12908420,0.01838700,1.28302702,0.77620335,0.18069096,1.14282746,0.63785828
-5.82591296,3.16622595,0.11428306,0.12190503,0.01839099,1.27739903,0.77324059,0.17876876,1.11911705,0.62054615
-5.81990995,3.11108148,0.11439375,0.11442806,0.01832225,1.26849943,0.76806380,0.17638241,1.09256302,0.60176846
-5.81390695,3.04861857,0.11409583,0.10676647,0.01818181,1.25642082,0.76073455,0.17358239,1.06353902,0.58177004
-5.80790395,2.97956758,0.11340098,0.09903005,0.01797153,1.24127040,0.75132578,0.17042046,1.03241780,0.56079043
-5.80190095,2.90466433,0.11232486,0.09132279,0.01769404,1.22317163,0.73992217,0.16694861,0.99956521,0.53906022
-5.79589795,2.82464443,0.11088685,0.08374069,0.01735278,1.20226610,0.72662061,0.16321806,0.96533540,0.51679815
-5.78989495,2.74023941,0.10910975,0.07637007,0.01695192,1.17871518,0.71153069,0.15927841,0.93006710,0.49420909
-5.78389195,2.65217393,0.10701949,0.06928637,0.01649631,1.15270127,0.69477511,0.15517688,0.89408091,0.47148271
-5.77788894,2.56116385,0.10464471,0.06255331,0.01599141,1.12442843,0.67648968,0.15095773,0.85767768,0.44879282
-5.77188594,2.46791452,0.10201629,0.05622261,0.01544319,1.09412215,0.65682304,0.14666174,0.82113753,0.42629727
-5.76588294,2.37311912,0.09916689,0.05033413,0.01485805,1.06202817,0.63593585,0.14232586,0.78471965,0.40413835
-5.75987994,2.27745654,0.09613032,0.04491632,0.01424267,1.02841039,0.61399949,0.13798292,0.74866251,0.38244335
-5.75387694,2.18158871,0.09294101,0.03998706,0.01360390,0.99354777,0.59119430,0.13366151,0.71318442,0.36132552
-5.74787394,2.08615737,0.08963335,0.03555473,0.01294864,0.95773058,0.56770732,0.12938590,0.67848432,0.34088495
-5.74187094,1.99178013,0.08624109,0.03161942,0.01228368,0.92125593,0.54372971,0.12517611,0.64474264,0.32120953
-5.73586793,1.89904611,0.08279675,0.02817427,0.01161559,0.88442292,0.51945393,0.12104802,0.61212217,0.30237583
-5.72986493,1.80851133,0.07933100,0.02520681,0.01095061,0.84752775,0.49507081,0.11701366,0.58076896,0.28444989
-5.72386193,1.72069394,0.07587228,0.02270025,0.01029453,0.81085882,0.47076668,0.11308150,0.55081310,0.26748778
-5.71785893,1.63606966,0.07244628,0.02063474,0.00965259,0.77469215,0.44672062,0.10925688,0.52236941,0.25153617
-5.71185593,1.55506764,0.06907571,0.01898839,0.00902944,0.73928740,0.42310197,0.10554249,0.49553806,0.23663252
-5.70585293,1.47806679,0.06578006,0.01773815,0.00842906,0.70488431,0.40006823,0.10193891,0.47040508,0.22280536
-5.69984992,1.40539271,0.06257553,0.01686056,0.00785477,0.67170002,0.37776333,0.09844516,0.44704268,0.21007430
-5.69384692,1.33731537,0.05947500,0.01633223,0.00730918,0.63992690,0.35631628,0.09505928,0.42550952,0.19844993
-5.68784392,1.27404737,0.05648821,0.01613014,0.00679422,0.60973117,0.33584027,0.09177887,0.40585078,0.18793380
-5.68184092,1.21574286,0.05362189,0.01623178,0.00631117,0.58125195,0.31643209,0.08860163,0.38809804,0.17851815
-5.67583792,1.16249690,0.05088005,0.01661511,0.00586070,0.55460093,0.29817185,0.08552577,0.37226905,0.17018577
-5.66983492,1.11434533,0.04826427,0.01725845,0.00544291,0.52986228,0.28112296,0.08255035,0.35836727,0.16290986
-5.66383192,1.07126497,0.04577407,0.01814018,0.00505743,0.50709285,0.26533226,0.07967552,0.34638124,0.15665388
-5.65782891,1.03317425,0.04340723,0.01923848,0.00470341,0.48632257,0.25083028,0.07690263,0.33628390,0.15137157
-5.65182591,0.99993416,0.04116015,0.02053100,0.00437966,0.46755496,0.23763157,0.07423422,0.32803174,0.14700703
-5.64582291,0.97134976,0.03902817,0.02199455,0.00408468,0.45076773,0.22573510,0.07167390,0.32156406,0.14349509
-5.63981991,0.94717226,0.03700593,0.02360484,0.00381674,0.43591353,0.21512468,0.06922611,0.31680227,0.14076173
-5.63381691,0.92710183,0.03508758,0.02533633,0.00357391,0.42292086,0.20576946,0.06689583,0.31364938,0.13872489
-5.62781391,0.91079155,0.03326712,0.02716209,0.00335416,0.41169530,0.19762462,0.06468822,0.31198991,0.13729544
-5.62181091,0.89785230,0.03153858,0.02905388,0.00315539,0.40212102,0.19063204,0.06260828,0.31169013,0.13637852
-5.61580790,0.88785912,0.02989626,0.03098226,0.00297549,0.39406281,0.18472137,0.06066048,0.31259896,0.13587510
-5.60980490,0.88035895,0.02833495,0.03291689,0.00281238,0.38736867,0.17981124,0.05884851,0.31454940,0.13568383
-5.60380190,0.87487976,0.02685011,0.03482689,0.00266407,0.38187290,0.17581077,0.05717510,0.31736076,0.13570312
-5.59779890,0.87094123,0.02543808,0.03668136,0.00252871,0.37740005,0.17262150,0.05564194,0.32084155,0.13583344
-5.59179590,0.86806659,0.02409628,0.03844993,0.00240461,0.37376931,0.17013955,0.05424977,0.32479315,0.13597974
-5.58579290,0.86579560,0.02282342,0.04010344,0.00229029,0.37079968,0.16825822,0.05299868,0.32901410,0.13605386
-5.57978989,0.86369818,0.02161970,0.04161459,0.00218453,0.36831556,0.16687082,0.05188851,0.33330504,0.13597704
-5.57378689,0.86138852,0.02048705,0.04295864,0.00208640,0.36615281,0.16587378,0.05091945,0.33747407,0.13568217
-5.56778389,0.85853893,0.01942931,0.04411411,0.00199529,0.36416492,0.16516991,0.05009276,0.34134245,0.13511595
-5.56178089,0.85489326,0.01845244,0.04506340,0.00191095,0.36222935,0.16467179,0.04941169,0.34475039,0.13424070
-5.55577789,0.85027905,0.01756475,0.04579331,0.00183351,0.36025353,0.16430500,0.04888241,0.34756273,0.13303580
-5.54977489,0.84461822,0.01677695,0.04629555,0.00176350,0.35818050,0.16401132,0.04851498,0.34967431,0.13149874
-5.54377189,0.83793551,0.01610237,0.04656701,0.00170187,0.35599379,0.16375156,0.04832437,0.35101477,0.12964564
-5.53776888,0.83036447,0.01555690,0.04661003,0.00165001,0.35372139,0.16350796,0.04833135,0.35155255,0.12751129
-5.53176588,0.82215044,0.01515907,0.04643235,0.00160971,0.35143853,0.16328612,0.04856322,0.35129786,0.12514864
-5.52576288,0.81365023,0.01492986,0.04604708,0.00158319,0.34926907,0.16311616,0.04905440,0.35030447,0.12262776
-5.51975988,0.80532825,0.01489254,0.04547239,0.00157310,0.34738530,0.16305316,0.04984667,0.34867014,0.12003429
-5.51375688,0.79774901,0.01507238,0.04473106,0.00158242,0.34600605,0.16317677,0.05098914,0.34653548,0.11746736
-5.50775388,0.79156573,0.01549618,0.04384995,0.00161449,0.34539293,0.16358987,0.05253774,0.34408132,0.11503712
-5.50175088,0.78750527,0.01619172,0.04285926,0.00167293,0.34584474,0.16441630,0.05455440,0.34152447,0.11286184
-5.49574787,0.78634952,0.01718716,0.04179170,0.00176157,0.34769002,0.16579763,0.05710563,0.33911188,0.11106463
-5.48974487,0.78891342,0.01851015,0.04068158,0.00188438,0.35127785,0.16788905,0.06026074,0.33711340,0.10976996
-5.48374187,0.79602015,0.02018702,0.03956386,0.00204539,0.35696694,0.17085445,0.06408959,0.33581325,0.10909995
-5.47773887,0.80847395,0.02224171,0.03847306,0.00224853,0.36511352,0.17486067,0.06865986,0.33550035,0.10917053
-5.47173587,0.82703128,0.02469475,0.03744230,0.00249759,0.37605796,0.18007133,0.07403400,0.33645804,0.11008759
-5.46573287,0.85237122,0.02756211,0.03650231,0.00279603,0.39011084,0.18664018,0.08026600,0.33895322,0.11194324
-5.45972986,0.88506590,0.03085413,0.03568044,0.00314685,0.40753878,0.19470434,0.08739785,0.34322554,0.11481214
-5.45372686,0.92555209,0.03457440,0.03499988,0.00355248,0.42855050,0.20437758,0.09545615,0.34947698,0.11874829
-5.44772386,0.97410510,0.03871884,0.03447894,0.00401459,0.45328382,0.21574401,0.10444873,0.35786221,0.12378200
-5.44172086,1.03081611,0.04327480,0.03413050,0.00453401,0.48179403,0.22885239,0.11436170,0.36848026,0.12991762
-5.43571786,1.09557397,0.04822045,0.03396164,0.00511054,0.51404432,0.24371135,0.12515689,0.38136784,0.13713166
-5.42971486,1.16805271,0.05352441,0.03397348,0.00574288,0.54989875,0.26028569,0.13677001,0.39649462,0.14537180
-5.42371186,1.24770555,0.05914558,0.03416121,0.00642856,0.58911839,0.27849421,0.14910953,0.41376100,0.15455669
-5.41770885,1.33376620,0.06503341,0.03451434,0.00716383,0.63136073,0.29820895,0.16205665,0.43299828,0.16457656
-5.41170585,1.42525790,0.07112847,0.03501718,0.00794373,0.67618304,0.31925621,0.17546611,0.45397152,0.17529484
-5.40570285,1.52101041,0.07736331,0.03564948,0.00876204,0.72304940,0.34141919,0.18916823,0.47638510,0.18655068
-5.39969985,1.61968473,0.08366377,0.03638726,0.00961139,0.77134165,0.36444242,0.20297201,0.49989072,0.19816238
-5.39369685,1.71980495,0.08995051,0.03720380,0.01048340,0.82037382,0.38803767,0.21666922,0.52409767,0.20993167
-5.38769385,1.81979640,0.09614084,0.03807067,0.01136879,0.86940979,0.41189132,0.23003948,0.54858497,0.22164867
-5.38169085,1.91802881,0.10215071,0.03895890,0.01225764,0.91768337,0.43567275,0.24285613,0.57291486,0.23309749
-5.37568784,2.01286275,0.10789690,0.03984008,0.01313961,0.96442032,0.45904362,0.25489259,0.59664718,0.24406214
-5.36968484,2.10269776,0.11329910,0.04068747,0.01400423,1.00886113,0.48166739,0.26592916,0.61935379,0.25433268
-5.36368184,2.18601995,0.11828206,0.04147703,0.01484116,1.05028391,0.50321899,0.27575973,0.64063263,0.26371126
-5.35767884,2.26144732,0.12277751,0.04218826,0.01564052,1.08802616,0.52339391,0.28419837,0.66012064,0.27201789
-5.35167584,2.32777062,0.12672584,0.04280492,0.01639317,1.12150464,0.54191653,0.29108531,0.67750489,0.27909564
-5.34567284,2.38398809,0.13007749,0.04331552,0.01709097,1.15023235,0.55854727,0.29629211,0.69253161,0.28481514
-5.33966983,2.42933259,0.13279395,0.04371361,0.01772705,1.17383191,0.57308817,0.29972587,0.70501252,0.28907808
-5.33366683,2.46328998,0.13484840,0.04399783,0.01829599,1.19204488,0.58538690,0.30133208,0.71482834,0.29181971
-5.32766383,2.48560802,0.13622586,0.04417172,0.01879399,1.20473645,0.59533883,0.30109625,0.72192935,0.29301008
-5.32166083,2.49629574,0.13692297,0.04424333,0.01921892,1.21189557,0.60288735,0.29904397,0.72633304,0.29265413
-5.31565783,2.49561333,0.13694745,0.04422467,0.01957040,1.21363056,0.60802240,0.29523965,0.72811914,0.29079058
-5.30965483,2.48405347,0.13631714,0.04413097,0.01984975,1.21016056,0.61077743,0.28978388,0.72742230,0.28748964
-5.30365183,2.46231524,0.13505882,0.04397987,0.02005986,1.20180330,0.61122506,0.28280961,0.72442307,0.28284984
-5.29764882,2.43127203,0.13320695,0.04379057,0.02020509,1.18896004,0.60947176,0.27447725,0.71933758,0.27699388
-5.29164582,2.39193521,0.13080212,0.04358294,0.02029100,1.17209843,0.60565182,0.26496912,0.71240670,0.27006403
-5.28564282,2.34541555,0.12788968,0.04337671,0.02032416,1.15173417,0.59992109,0.25448333,0.70388522,0.26221695
-5.27963982,2.29288401,0.12451830,0.04319076,0.02031182,1.12841253,0.59245088,0.24322741,0.69403167,0.25361844
-5.27363682,2.23553403,0.12073867,0.04304254,0.02026165,1.10269039,0.58342215,0.23141210,0.68309939,0.24443826
-5.26763382,2.17454662,0.11660240,0.04294764,0.02018139,1.07511984,0.57302050,0.21924539,0.67132918,0.23484508
-5.26163082,2.11105982,0.11216104,0.04291959,0.02007856,1.04623376,0.56143200,0.20692715,0.65894392,0.22500204
-5.25562781,2.04614335,0.10746541,0.04296981,0.01996018,1.01653401,0.54884007,0.19464445,0.64614524,0.21506277
-5.24962481,1.98077919,0.10256497,0.04310778,0.01983250,0.98648251,0.53542338,0.18256780,0.63311241,0.20516814
-5.24362181,1.91584845,0.09750752,0.04334138,0.01970078,0.95649531,0.52135485,0.17084833,0.62000315,0.19544386
-5.23761881,1.85212421,0.09233893,0.04367737,0.01956911,0.92693960,0.50680142,0.15961594,0.60695622,0.18599873
-5.23161581,1.79027011,0.08710309,0.04412198,0.01944028,0.89813346,0.49192473,0.14897843,0.59409547,0.17692383
-5.22561281,1.73084399,0.08184181,0.04468158,0.01931571,0.87034798,0.47688218,0.13902154,0.58153477,0.16829232
-5.21960980,1.67430563,0.07659485,0.04536333,0.01919546,0.84381132,0.46182832,0.12980974,0.56938356,0.16015995
-5.21360680,1.62102755,0.07139988,0.04617584,0.01907825,0.81871415,0.44691625,0.12138775,0.55775231,0.15256615
-5.20760380,1.57130791,0.06629250,0.04712971,0.01896158,0.79521591,0.43229886,0.11378248,0.54675752,0.14553550
-5.20160080,1.52538422,0.06130611,0.04823796,0.01884190,0.77345136,0.41812953,0.10700543,0.53652589,0.13907956
-5.19559780,1.48344696,0.05647180,0.04951628,0.01871477,0.75353695,0.40456240,0.10105518,0.52719716,0.13319888
-5.18959480,1.44565209,0.05181815,0.05098306,0.01857516,0.73557636,0.39175172,0.09591998,0.51892543,0.12788511
-5.18359180,1.41213174,0.04737102,0.05265921,0.01841764,0.71966506,0.37985061,0.09158021,0.51187884,0.12312302
-5.17758879,1.38300232,0.04315328,0.05456775,0.01823672,0.70589343,0.36900890,0.08801071,0.50623735,0.11889243
-5.17158579,1.35836982,0.03918455,0.05673311,0.01802711,0.69434838,0.35937030,0.08518266,0.50218900,0.11516989
-5.16558279,1.33833197,0.03548095,0.05918027,0.01778396,0.68511323,0.35106888,0.08306528,0.49992438,0.11193018
-5.15957979,1.32297721,0.03205488,0.06193366,0.01750315,0.67826613,0.34422516,0.08162696,0.49962993,0.10914734
-5.15357679,1.31238075,0.02891488,0.06501595,0.01718147,0.67387683,0.33894180,0.08083607,0.50148014,0.10679554
-5.14757379,1.30659807,0.02606554,0.06844665,0.01681678,0.67200233,0.33529929,0.08066139,0.50562910,0.10484952
-5.14157079,1.30565616,0.02350749,0.07224073,0.01640818,0.67268146,0.33335178,0.08107205,0.51220187,0.10328478
-5.13556778,1.30954344,0.02123750,0.07640723,0.01595598,0.67592892,0.33312323,0.08203727,0.52128590,0.10207742
-5.12956478,1.31819874,0.01924865,0.08094790,0.01546180,0.68172895,0.33460426,0.08352581,0.53292325,0.10120387
-5.12356178,1.33150034,0.01753058,0.08585606,0.01492845,0.69002928,0.33774975,0.08550517,0.54710361,0.10064037
-5.11755878,1.34925567,0.01606988,0.09111557,0.01435983,0.70073561,0.34247738,0.08794075,0.56375888,0.10036235
-5.11155578,1.37119252,0.01485040,0.09670012,0.01376081,0.71370698,0.34866738,0.09079500,0.58275928,0.10034383
-5.10555278,1.39695233,0.01385376,0.10257278,0.01313703,0.72875252,0.35616333,0.09402651,0.60391142,0.10055682
-5.09954977,1.42608626,0.01305981,0.10868593,0.01249465,0.74562968,0.36477431,0.09758932,0.62695844,0.10097076
-5.09354677,1.45805440,0.01244711,0.11498148,0.01184020,0.76404433,0.37427816,0.10143236,0.65158228,0.10155221
-5.08754377,1.49222843,0.01199341,0.12139156,0.01118026,0.78365273,0.38442586,0.10549913,0.67740800,0.10226459
-5.08154077,1.52789793,0.01167612,0.12783946,0.01052130,0.80406548,0.39494698,0.10972766,0.70401025,0.10306826
-5.07553777,1.56428026,0.01147279,0.13424099,0.00986947,0.82485340,0.40555585,0.11405070,0.73092143,0.10392070
-5.06953477,1.60053383,0.01136146,0.14050609,0.00923040,0.84555514,0.41595844,0.11839629,0.75764157,0.10477700
-5.06353177,1.63577435,0.01132107,0.14654078,0.00860908,0.86568649,0.42585958,0.12268856,0.78364944,0.10559056
-5.05752876,1.66909369,0.01133175,0.15224920,0.00800976,0.88475080,0.43497031,0.12684886,0.80841462,0.10631388
-5.05152576,1.69958051,0.01137507,0.15753592,0.00743586,0.90225051,0.44301511,0.13079707,0.83141012,0.10689960
-5.04552276,1.72634217,0.01143426,0.16230818,0.00688998,0.91769911,0.44973882,0.13445319,0.85212521,0.10730163
-5.03951976,1.74852705,0.01149440,0.16647826,0.00637388,0.93063334,0.45491284,0.13773901,0.87007798,0.10747624
-5.03351676,1.76534646,0.01154244,0.16996570,0.00588854,0.94062500,0.45834066,0.14057988,0.88482729,0.10738328
-5.02751376,1.77609544,0.01156735,0.17269935,0.00543422,0.94729221,0.45986236,0.14290660,0.89598374,0.10698724
-5.02151076,1.78017165,0.01156006,0.17461930,0.00501058,0.95030948,0.45935797,0.14465708,0.90321938,0.10625831
-5.01550775,1.77709171,0.01151350,0.17567846,0.00461673,0.94941642,0.45674977,0.14577812,0.90627579,0.10517315
-5.00950475,1.76650447,0.01142248,0.17584387,0.00425139,0.94442475,0.45200326,0.14622680,0.90497030,0.10371568
-5.00350175,1.74820060,0.01128365,0.17509759,0.00391296,0.93522329,0.44512699,0.14597181,0.89920034,0.10187746
-4.99749875,1.72211836,0.01109534,0.17343724,0.00359966,0.92178097,0.43617127,0.14499438,0.88894556,0.09965799
-4.99149575,1.68834527,0.01085746,0.17087617,0.00330959,0.90414748,0.42522570,0.14328890,0.87426782,0.09706471
-4.98549275,1.64711557,0.01057131,0.16744311,0.00304085,0.88245182,0.41241588,0.14086326,0.85530913,0.09411277
-4.97948974,1.59880369,0.01023944,0.16318150,0.00279159,0.85689866,0.39789923,0.13773868,0.83228739,0.09082461
-4.97348674,1.54391393,0.00986545,0.15814842,0.00256007,0.82776262,0.38186019,0.13394925,0.80549032,0.08722928
-4.96748374,1.48306665,0.00945381,0.15241312,0.00234470,0.79538079,0.36450495,0.12954109,0.77526759,0.08336165
-4.96148074,1.41698155,0.00900967,0.14605534,0.00214404,0.76014365,0.34605587,0.12457111,0.74202153,0.07926142
-4.95547774,1.34645850,0.00853869,0.13916325,0.00195687,0.72248473,0.32674579,0.11910554,0.70619669,0.07497204
-4.94947474,1.27235679,0.00804686,0.13183134,0.00178211,0.68286934,0.30681237,0.11321813,0.66826850,0.07053959
-4.94347174,1.19557317,0.00754029,0.12415808,0.00161890,0.64178280,0.28649263,0.10698825,0.62873153,0.06601153
-4.93746873,1.11701982,0.00702509,0.11624363,0.00146649,0.59971854,0.26601784,0.10049878,0.58808761,0.06143560
-4.93146573,1.03760259,0.00650723,0.10818753,0.00132432,0.55716645,0.24560888,0.09383403,0.54683425,0.05685863
-4.92546273,0.95820048,0.00599235,0.10008651,0.00119189,0.51460177,0.22547218,0.08707768,0.50545369,0.05232553
-4.91945973,0.87964690,0.00548572,0.09203249,0.00106884,0.47247509,0.20579628,0.08031079,0.46440287,0.04787835
-4.91345673,0.80271320,0.00499212,0.08411080,0.00095485,0.43120347,0.18674914,0.07361001,0.42410470,0.04355547
-4.90745373,0.72809500,0.00451574,0.07639870,0.00084967,0.39116314,0.16847617,0.06704605,0.38494078,0.03939097
-4.90145073,0.65640162,0.00406019,0.06896420,0.00075307,0.35268379,0.15109902,0.06068233,0.34724568,0.03541416
-4.89544772,0.58814872,0.00362841,0.06186522,0.00066485,0.31604471,0.13471513,0.05457410,0.31130307,0.03164926
-4.88944472,0.52375433,0.00322270,0.05514912,0.00058483,0.28147263,0.11939790,0.04876768,0.27734350,0.02811529
-4.88344172,0.46353807,0.00284473,0.04885258,0.00051284,0.24914133,0.10519760,0.04330020,0.24554396,0.02482612
-4.87743872,0.40772343,0.00249556,0.04300175,0.00044873,0.21917295,0.09214280,0.03819956,0.21602894,0.02179064
-4.87143572,0.35644275,0.00217566,0.03761274,0.00039237,0.19164071,0.08024228,0.03348471,0.18887308,0.01901308
-4.86543272,0.30974463,0.00188502,0.03269237,0.00034367,0.16657288,0.06948732,0.02916618,0.16410491,0.01649349
-4.85942971,0.26760313,0.00162315,0.02823906,0.00030259,0.14395786,0.05985432,0.02524685,0.14171166,0.01422823
-4.85342671,0.22992849,0.00138922,0.02424393,0.00026916,0.12374995,0.05130756,0.02172285,0.12164477,0.01221058
-4.84742371,0.19657869,0.00118208,0.02069198,0.00024349,0.10587567,0.04380203,0.01858457,0.10382590,0.01043138
-4.84142071,0.16737154,0.00100038,0.01756334,0.00022584,0.09024027,0.03728634,0.01581784,0.08815314,0.00887965
-4.83541771,0.14209667,0.00084266,0.01483443,0.00021658,0.07673430,0.03170542,0.01340500,0.07450723,0.00754326
-4.82941471,0.12052723,0.00070739,0.01247924,0.00021626,0.06523992,0.02700316,0.01132604,0.06275748,0.00640953
-4.82341171,0.10243076,0.00059310,0.01047034,0.00022565,0.05563680,0.02312472,0.00955970,0.05276736,0.00546583
-4.81740870,0.08757909,0.00049844,0.00877993,0.00024572,0.04780748,0.02001870,0.00808440,0.04439951,0.00470006
-4.81140570,0.07575701,0.00042229,0.00738068,0.00027771,0.04164206,0.01763883,0.00687920,0.03752010,0.00410113
-4.80540270,0.06676954,0.00036382,0.00624648,0.00032315,0.03704207,0.01594548,0.00592454,0.03200241,0.00365933
-4.79939970,0.06044783,0.00032262,0.00535295,0.00038385,0.03392360,0.01490671,0.00520293,0.02772977,0.00336664
-4.79339670,0.05665352,0.00029873,0.00467792,0.00046196,0.03221960,0.01449902,0.00469945,0.02459761,0.00321697
-4.78739370,0.05528169,0.00029283,0.00420164,0.00055999,0.03188128,0.01470773,0.00440224,0.02251489,0.00320630
-4.78139070,0.05626244,0.00030628,0.00390695,0.00068077,0.03287881,0.01552705,0.00430280,0.02140472,0.00333279
-4.77538769,0.05956118,0.00034127,0.00377927,0.00082752,0.03520122,0.01695978,0.00439620,0.02120444,0.00359679
-4.76938469,0.06517775,0.00040096,0.00380648,0.00100382,0.03885566,0.01901676,0.00468124,0.02186510,0.00400078
-4.76338169,0.07314455,0.00048959,0.00397871,0.00121359,0.04386603,0.02171605,0.00516056,0.02335041,0.00454934
-4.75737869,0.08352377,0.00061265,0.00428807,0.00146111,0.05027106,0.02508188,0.00584058,0.02563538,0.00524894
-4.75137569,0.09640391,0.00077704,0.00472831,0.00175100,0.05812206,0.02914338,0.00673157,0.02870458,0.00610784
-4.74537269,0.11189576,0.00099119,0.00529441,0.00208816,0.06748026,0.03393324,0.00784752,0.03255018,0.00713584
-4.73936968,0.13012798,0.00126522,0.00598219,0.00247778,0.07841392,0.03948617,0.00920605,0.03716989,0.00834405
-4.73336668,0.15124240,0.00161110,0.00678790,0.00292526,0.09099540,0.04583743,0.01082833,0.04256481,0.00974466
-4.72736368,0.17538924,0.00204269,0.00770777,0.00343620,0.10529813,0.05302124,0.01273888,0.04873730,0.01135070
-4.72136068,0.20272237,0.00257585,0.00873769,0.00401632,0.12139369,0.06106932,0.01496539,0.05568896,0.01317571
-4.71535768,0.23339457,0.00322842,0.00987283,0.00467140,0.13934898,0.07000950,0.01753852,0.06341875,0.01523352
-4.70935468,0.26755304,0.00402018,0.01110737,0.00540720,0.15922371,0.07986442,0.02049160,0.07192139,0.01753793
-4.70335168,0.30533512,0.00497270,0.01243429,0.00622938,0.18106807,0.09065046,0.02386025,0.08118588,0.02010244
-4.69734867,0.34686417,0.00610908,0.01384522,0.00714341,0.20492071,0.10237677,0.02768199,0.09119445,0.02293990
-4.69134567,0.39224564,0.00745360,0.01533037,0.00815445,0.23080704,0.11504452,0.03199562,0.10192173,0.02606223
-4.68534267,0.44156329,0.00903127,0.01687852,0.00926721,0.25873778,0.12864633,0.03684062,0.11333421,0.02948003
-4.67933967,0.49487540,0.01086719,0.01847714,0.01048582,0.28870776,0.14316584,0.04225630,0.12539006,0.03320220
-4.67333667,0.55221096,0.01298585,0.02011254,0.01181367,0.32069484,0.15857746,0.04828086,0.13803907,0.03723555
-4.66733367,0.61356567,0.01541024,0.02177005,0.01325321,0.35465905,0.17484616,0.05495026,0.15122296,0.04158431
-4.66133067,0.67889781,0.01816096,0.02343434,0.01480578,0.39054164,0.19192737,0.06229701,0.16487568,0.04624963
-4.65532766,0.74812377,0.02125515,0.02508966,0.01647141,0.42826422,0.20976699,0.07034871,0.17892401,0.05122908
-4.64932466,0.82111352,0.02470541,0.02672019,0.01824855,0.46772778,0.22830131,0.07912667,0.19328802,0.05651605
-4.64332166,0.89768588,0.02851871,0.02831034,0.02013393,0.50881170,0.24745703,0.08864427,0.20788172,0.06209924
