energy_ev,total_up,Al_p_up,Al_d_up,Cu_p_up,Cu_d_up,S_s_up,S_p_up
-5.06953477,4.11560966,0.04087032,0.00000000,1.48672248,2.31426260,0.00529856,1.16567333
-5.06353177,4.23607017,0.04142391,0.00000000,1.51844217,2.38966478,0.00529960,1.19076363
-5.05752876,4.35590024,0.04217672,0.00000000,1.55369126,2.46288955,0.00531113,1.21645038
-5.05152576,4.47445020,0.04312273,0.00000000,1.59226011,2.53352025,0.00533774,1.24271524
-5.04552276,4.59104869,0.04425307,0.00000000,1.63387889,2.60114756,0.00538404,1.26953058
-5.03951976,4.70499012,0.04555617,0.00000000,1.67821284,2.66536440,0.00545464,1.29684992
-5.03351676,4.81552572,0.04701780,0.00000000,1.72486081,2.72576208,0.00555400,1.32459946
-5.02751376,4.92185954,0.04862146,0.00000000,1.77335735,2.78192848,0.00568639,1.35267101
-5.02151076,5.02315015,0.05034872,0.00000000,1.82317841,2.83344877,0.00585585,1.38091717
-5.01550775,5.11851869,0.05217977,0.00000000,1.87375050,2.87990892,0.00606609,1.40914907
-5.00950475,5.20706316,0.05409390,0.00000000,1.92446311,2.92090222,0.00632047,1.43713682
-5.00350175,5.28787851,0.05607016,0.00000000,1.97468349,2.95603847,0.00662191,1.46461301
-4.99749875,5.36008151,0.05808787,0.00000000,2.02377337,2.98495566,0.00697286,1.49127871
-4.99149575,5.42283901,0.06012719,0.00000000,2.07110648,3.00733317,0.00737522,1.51681204
-4.98549275,5.47539768,0.06216958,0.00000000,2.11608603,3.02290586,0.00783028,1.54087849
-4.97948974,5.51711344,0.06419808,0.00000000,2.15816101,3.03147796,0.00833861,1.56314242
-4.97348674,5.54747829,0.06619758,0.00000000,2.19684067,3.03293563,0.00889999,1.58327909
-4.96748374,5.56614273,0.06815479,0.00000000,2.23170605,3.02725737,0.00951333,1.60098624
-4.96148074,5.57293201,0.07005819,0.00000000,2.26241824,3.01452108,0.01017652,1.61599467
-4.95547774,5.56785492,0.07189775,0.00000000,2.28872284,2.99490732,0.01088634,1.62807704
-4.94947474,5.55110435,0.07366454,0.00000000,2.31045054,2.96869812,0.01163840,1.63705442
-4.94347174,5.52304945,0.07535024,0.00000000,2.32751410,2.93627135,0.01242702,1.64280027
-4.93746873,5.48421980,0.07694663,0.00000000,2.33990200,2.89809065,0.01324521,1.64524175
-4.93146573,5.43528272,0.07844500,0.00000000,2.34766949,2.85469163,0.01408461,1.64435834
-4.92546273,5.37701511,0.07983568,0.00000000,2.35092789,2.80666486,0.01493557,1.64017826
-4.91945973,5.31027189,0.08110759,0.00000000,2.34983301,2.75463691,0.01578718,1.63277291
-4.91345673,5.23595305,0.08224798,0.00000000,2.34457360,2.69925038,0.01662745,1.62225013
-4.90745373,5.15497166,0.08324228,0.00000000,2.33536073,2.64114425,0.01744346,1.60874676
-4.90145073,5.06822474,0.08407425,0.00000000,2.32241891,2.58093565,0.01822167,1.59242120
-4.89544772,4.97656883,0.08472620,0.00000000,2.30597928,2.51920408,0.01894818,1.57344660
-4.88944472,4.88080162,0.08517950,0.00000000,2.28627540,2.45647896,0.01960912,1.55200511
-4.88344172,4.78165027,0.08541530,0.00000000,2.26354140,2.39323100,0.02019104,1.52828355
-4.87743872,4.67976679,0.08541529,0.00000000,2.23801252,2.32986773,0.02068132,1.50247066
-4.87143572,4.57572999,0.08516270,0.00000000,2.20992728,2.26673307,0.02106857,1.47475598
-4.86543272,4.47005307,0.08464321,0.00000000,2.17953083,2.20411066,0.02134306,1.44533009
-4.85942971,4.36319563,0.08384596,0.00000000,2.14707867,2.14223037,0.02149709,1.41438597
-4.85342671,4.25557842,0.08276443,0.00000000,2.11283976,2.08127715,0.02152523,1.38212108
-4.84742371,4.14759904,0.08139721,0.00000000,2.07709860,2.02140142,0.02142464,1.34873962
-4.84142071,4.03964707,0.07974856,0.00000000,2.04015532,1.96273000,0.02119518,1.31445454
-4.83541771,3.93211689,0.07782879,0.00000000,2.00232364,1.90537682,0.02083949,1.27948897
-4.82941471,3.82541718,0.07565439,0.00000000,1.96392634,1.84945239,0.02036294,1.24407657
-4.82341171,3.71997627,0.07324786,0.00000000,1.92528846,1.79507172,0.01977348,1.20846072
-4.81740870,3.61624292,0.07063737,0.00000000,1.88672857,1.74236007,0.01908146,1.17289246
-4.81140570,3.51468285,0.06785613,0.00000000,1.84854860,1.69145639,0.01829929,1.13762722
-4.80540270,3.41577138,0.06494156,0.00000000,1.81102321,1.64251451,0.01744107,1.10292058
-4.79939970,3.31998332,0.06193441,0.00000000,1.77438940,1.59570220,0.01652220,1.06902332
-4.79339670,3.22778103,0.05887761,0.00000000,1.73883740,1.55119857,0.01555888,1.03617623
-4.78739370,3.13960211,0.05581524,0.00000000,1.70450361,1.50919019,0.01456769,1.00460502
-4.78139070,3.05584789,0.05279137,0.00000000,1.67146640,1.46986644,0.01356512,0.97451575
-4.77538769,2.97687374,0.04984902,0.00000000,1.63974517,1.43341470,0.01256715,0.94609116
-4.76938469,2.90298232,0.04702918,0.00000000,1.60930302,1.40001569,0.01158886,0.91948808
-4.76338169,2.83442003,0.04436994,0.00000000,1.58005287,1.36983942,0.01064409,0.89483629
-4.75737869,2.77137707,0.04190576,0.00000000,1.55186683,1.34304199,0.00974522,0.87223854
-4.75137569,2.71399086,0.03966691,0.00000000,1.52458808,1.31976334,0.00890290,0.85177196
-4.74537269,2.66235230,0.03767900,0.00000000,1.49804455,1.30012583,0.00812594,0.83349046
-4.73936968,2.61651405,0.03596270,0.00000000,1.47206341,1.28423376,0.00742124,0.81742794
-4.73336668,2.57649999,0.03453358,0.00000000,1.44648523,1.27217333,0.00679380,0.80360182
-4.72736368,2.54231465,0.03340200,0.00000000,1.42117699,1.26401289,0.00624669,0.79201675
-4.72136068,2.51395162,0.03257321,0.00000000,1.39604274,1.25980323,0.00578120,0.78266783
-4.71535768,2.49140004,0.03204742,0.00000000,1.37103144,1.25957752,0.00539692,0.77554335
-4.70935468,2.47464834,0.03181995,0.00000000,1.34614117,1.26335071,0.00509186,0.77062645
-4.70335168,2.46368496,0.03188150,0.00000000,1.32141965,1.27111827,0.00486266,0.76789592
-4.69734867,2.45849572,0.03221836,0.00000000,1.29696107,1.28285428,0.00470471,0.76732575
-4.69134567,2.45905817,0.03281276,0.00000000,1.27289934,1.29850884,0.00461236,0.76888381
-4.68534267,2.46533345,0.03364319,0.00000000,1.24939865,1.31800510,0.00457907,0.77252960
-4.67933967,2.47725637,0.03468485,0.00000000,1.22664177,1.34123615,0.00459759,0.77821152
-4.67333667,2.49472470,0.03591005,0.00000000,1.20481724,1.36806218,0.00466014,0.78586392
-4.66733367,2.51758895,0.03728877,0.00000000,1.18410624,1.39830831,0.00475859,0.79540426
-4.66133067,2.54564352,0.03878925,0.00000000,1.16467028,1.43176345,0.00488457,0.80673086
-4.65532766,2.57862050,0.04037859,0.00000000,1.14664038,1.46818069,0.00502971,0.81972158
-4.64932466,2.61618691,0.04202351,0.00000000,1.13010874,1.50727947,0.00518574,0.83423356
-4.64332166,2.65794609,0.04369105,0.00000000,1.11512327,1.54874972,0.00534465,0.85010450
-4.63731866,2.70344360,0.04534941,0.00000000,1.10168535,1.59225807,0.00549885,0.86715528
-4.63131566,2.75217753,0.04696868,0.00000000,1.08975098,1.63745602,0.00564132,0.88519409
-4.62531266,2.80361312,0.04852165,0.00000000,1.07923507,1.68398995,0.00576571,0.90402193
-4.61930965,2.85720075,0.04998450,0.00000000,1.07001857,1.73151228,0.00586645,0.92343906
-4.61330665,2.91239656,0.05133750,0.00000000,1.06195779,1.77969364,0.00593887,0.94325224
-4.60730365,2.96868431,0.05256550,0.00000000,1.05489530,1.82823504,0.00597926,0.96328225
-4.60130065,3.02559722,0.05365836,0.00000000,1.04867153,1.87687951,0.00598495,0.98337118
-4.59529765,3.08273825,0.05461121,0.00000000,1.04313625,1.92542246,0.00595427,1.00338901
-4.58929465,3.13979755,0.05542452,0.00000000,1.03815920,1.97371991,0.00588663,1.02323914
-4.58329165,3.19656555,0.05610399,0.00000000,1.03363901,2.02169404,0.00578240,1.04286218
-4.57728864,3.25294090,0.05666031,0.00000000,1.02950989,2.06933545,0.00564293,1.06223795
-4.57128564,3.30893211,0.05710865,0.00000000,1.02574566,2.11670175,0.00547043,1.08138518
-4.56528264,3.36465282,0.05746812,0.00000000,1.02236079,2.16391238,0.00526785,1.10035898
-4.55927964,3.42031034,0.05776096,0.00000000,1.01940830,2.21113953,0.00503878,1.11924605
-4.55327664,3.47618796,0.05801173,0.00000000,1.01697491,2.25859560,0.00478729,1.13815764
-4.54727364,3.53262174,0.05824637,0.00000000,1.01517336,2.30651761,0.00451781,1.15722088
-4.54127064,3.58997298,0.05849126,0.00000000,1.01413266,2.35514926,0.00423495,1.17656847
-4.53526763,3.64859765,0.05877226,0.00000000,1.01398666,2.40472164,0.00394335,1.19632763
-4.52926463,3.70881462,0.05911383,0.00000000,1.01486176,2.45543343,0.00364760,1.21660865
-4.52326163,3.77087429,0.05953817,0.00000000,1.01686430,2.50743195,0.00335205,1.23749377
-4.51725863,3.83492976,0.06006448,0.00000000,1.02006852,2.56079591,0.00306072,1.25902705
-4.51125563,3.90101194,0.06070844,0.00000000,1.02450576,2.61552117,0.00277723,1.28120572
-4.50525263,3.96901047,0.06148171,0.00000000,1.03015549,2.67151023,0.00250475,1.30397375
-4.49924962,4.03866156,0.06239167,0.00000000,1.03693867,2.72856632,0.00224590,1.32721782
-4.49324662,4.10954371,0.06344134,0.00000000,1.04471405,2.78639259,0.00200278,1.35076619
-4.48724362,4.18108172,0.06462940,0.00000000,1.05327739,2.84459646,0.00177695,1.37439058
-4.48124062,4.25255898,0.06595046,0.00000000,1.06236390,2.90269917,0.00156945,1.39781091
-4.47523762,4.32313746,0.06739532,0.00000000,1.07165380,2.96014993,0.00138083,1.42070292
-4.46923462,4.39188439,0.06895158,0.00000000,1.08078067,3.01634409,0.00121120,1.44270811
-4.46323162,4.45780421,0.07060407,0.00000000,1.08934240,3.07064413,0.00106029,1.46344562
-4.45722861,4.51987394,0.07233563,0.00000000,1.09691411,3.12240239,0.00092750,1.48252545
-4.45122561,4.57708011,0.07412771,0.00000000,1.10306250,3.17098417,0.00081198,1.49956218
-4.44522261,4.62845496,0.07596117,0.00000000,1.10736102,3.21578972,0.00071265,1.51418865
-4.43921961,4.67311005,0.07781699,0.00000000,1.10940513,3.25627399,0.00062836,1.52606868
-4.43321661,4.71026530,0.07967701,0.00000000,1.10882696,3.29196279,0.00055783,1.53490834
-4.42721361,4.73927200,0.08152463,0.00000000,1.10530881,3.32246457,0.00049981,1.54046506
-4.42121061,4.75962858,0.08334558,0.00000000,1.09859489,3.34747718,0.00045306,1.54255419
-4.41520760,4.77098862,0.08512854,0.00000000,1.08850074,3.36678931,0.00041642,1.54105276
-4.40920460,4.77316088,0.08686582,0.00000000,1.07492022,3.38027682,0.00038882,1.53590032
-4.40320160,4.76610198,0.08855404,0.00000000,1.05782962,3.38789446,0.00036936,1.52709697
-4.39719860,4.74990253,0.09019474,0.00000000,1.03728891,3.38966378,0.00035727,1.51469879
-4.39119560,4.72476820,0.09179504,0.00000000,1.01344031,3.38565835,0.00035194,1.49881121
-4.38519260,4.69099734,0.09336828,0.00000000,0.98650410,3.37598774,0.00035295,1.47958068
-4.37918959,4.64895718,0.09493462,0.00000000,0.95677228,3.36078138,0.00036003,1.45718547
-4.37318659,4.59906027,0.09652164,0.00000000,0.92460017,3.34017401,0.00037308,1.43182606
-4.36718359,4.54174322,0.09816492,0.00000000,0.89039660,3.31429365,0.00039215,1.40371591
-4.36118059,4.47744910,0.09990844,0.00000000,0.85461304,3.28325331,0.00041743,1.37307306
-4.35517759,4.40661472,0.10180498,0.00000000,0.81773218,3.24714706,0.00044921,1.34011325
-4.34917459,4.32966363,0.10391626,0.00000000,0.78025642,3.20605083,0.00048786,1.30504457
-4.34317159,4.24700482,0.10631294,0.00000000,0.74269656,3.16002785,0.00053384,1.26806427
-4.33716858,4.15903712,0.10907426,0.00000000,0.70556123,3.10913836,0.00058759,1.22935740
-4.33116558,4.06615838,0.11228744,0.00000000,0.66934712,3.05345280,0.00064960,1.18909743
-4.32516258,3.96877840,0.11604671,0.00000000,0.63453030,2.99306738,0.00072029,1.14744839
-4.31915958,3.86733405,0.12045193,0.00000000,0.60155873,2.92812089,0.00080004,1.10456841
-4.31315658,3.76230528,0.12560685,0.00000000,0.57084596,2.85881130,0.00088911,1.06061399
-4.30715358,3.65423000,0.13161696,0.00000000,0.54276606,2.78541080,0.00098768,1.01574462
