energy_ev,total_up,Ga_p_up,Ga_d_up,Nb_p_up,Nb_d_up,Te_p_up,Te_d_up
-6.00000000,1.24258929,0.10569775,0.00000000,1.34580747,0.30053067,0.65692032,0.00000000
-5.99399700,1.33486042,0.11810363,0.00000000,1.41337175,0.32956365,0.70278234,0.00000000
-5.98799400,1.42782641,0.13133378,0.00000000,1.47581521,0.35999372,0.74860604,0.00000000
-5.98199100,1.52090559,0.14533746,0.00000000,1.53240205,0.39170200,0.79411306,0.00000000
-5.97598799,1.61351345,0.16004487,0.00000000,1.58251565,0.42454201,0.83903870,0.00000000
-5.96998499,1.70506951,0.17536692,0.00000000,1.62567608,0.45833869,0.88313565,0.00000000
-5.96398199,1.79500448,0.19119565,0.00000000,1.66155318,0.49288856,0.92617710,0.00000000
-5.95797899,1.88276793,0.20740549,0.00000000,1.68997490,0.52796097,0.96795966,0.00000000
-5.95197599,1.96783654,0.22385544,0.00000000,1.71093080,0.56330088,1.00830580,0.00000000
-5.94597299,2.04972356,0.24039206,0.00000000,1.72457076,0.59863314,1.04706648,0.00000000
-5.93996998,2.12798938,0.25685337,0.00000000,1.73119944,0.63366844,1.08412374,0.00000000
-5.93396698,2.20225346,0.27307341,0.00000000,1.73126683,0.66811083,1.11939372,0.00000000
-5.92796398,2.27220755,0.28888743,0.00000000,1.72535579,0.70166680,1.15283000,0.00000000
-5.92196098,2.33762973,0.30413747,0.00000000,1.71416710,0.73405544,1.18442735,0.00000000
-5.91595798,2.39839896,0.31867803,0.00000000,1.69850293,0.76501957,1.21422570,0.00000000
-5.90995498,2.45450907,0.33238159,0.00000000,1.67924920,0.79433711,1.24231417,0.00000000
-5.90395198,2.50608146,0.34514362,0.00000000,1.65735762,0.82183220,1.26883458,0.00000000
-5.89794897,2.55337496,0.35688688,0.00000000,1.63382744,0.84738544,1.29398417,0.00000000
-5.89194597,2.59679192,0.36756459,0.00000000,1.60968740,0.87094237,1.31801673,0.00000000
-5.88594297,2.63687892,0.37716225,0.00000000,1.58597783,0.89251976,1.34124174,0.00000000
-5.87993997,2.67432114,0.38569802,0.00000000,1.56373265,0.91220888,1.36402064,0.00000000
-5.87393697,2.70992922,0.39322142,0.00000000,1.54396133,0.93017521,1.38676007,0.00000000
-5.86793397,2.74461826,0.39981035,0.00000000,1.52763027,0.94665448,1.40990145,0.00000000
-5.86193097,2.77937850,0.40556660,0.00000000,1.51564370,0.96194450,1.43390678,0.00000000
-5.85592796,2.81523831,0.41060987,0.00000000,1.50882369,0.97639320,1.45924096,0.00000000
-5.84992496,2.85322019,0.41507067,0.00000000,1.50788953,0.99038289,1.48635071,0.00000000
-5.84392196,2.89429139,0.41908246,0.00000000,1.51343656,1.00431146,1.51564100,0.00000000
-5.83791896,2.93931120,0.42277334,0.00000000,1.52591505,1.01857123,1.54744984,0.00000000
-5.83191596,2.98897725,0.42625782,0.00000000,1.54560964,1.03352645,1.58202265,0.00000000
-5.82591296,3.04377372,0.42962919,0.00000000,1.57262046,1.04949049,1.61948763,0.00000000
-5.81990995,3.10392440,0.43295277,0.00000000,1.60684684,1.06670413,1.65983356,0.00000000
-5.81390695,3.16935352,0.43626062,0.00000000,1.64797481,1.08531587,1.70289161,0.00000000
-5.80790395,3.23965710,0.43954800,0.00000000,1.69546965,1.10536583,1.74832255,0.00000000
-5.80190095,3.31408722,0.44277173,0.00000000,1.74857450,1.12677396,1.79561057,0.00000000
-5.79589795,3.39155095,0.44585071,0.00000000,1.80631611,1.14933360,1.84406473,0.00000000
-5.78989495,3.47062502,0.44866860,0.00000000,1.86751819,1.17271097,1.89282850,0.00000000
-5.78389195,3.54958653,0.45107841,0.00000000,1.93082293,1.19645085,1.94089766,0.00000000
-5.77788894,3.62645902,0.45290898,0.00000000,1.99472039,1.21998845,1.98714609,0.00000000
-5.77188594,3.69907251,0.45397287,0.00000000,2.05758541,1.24266704,2.03035883,0.00000000
-5.76588294,3.76513516,0.45407529,0.00000000,2.11772093,1.26376074,2.06927104,0.00000000
-5.75987994,3.82231346,0.45302360,0.00000000,2.17340639,1.28250142,2.10261133,0.00000000
-5.75387694,3.86831764,0.45063690,0.00000000,2.22294949,1.29810840,2.12914747,0.00000000
-5.74787394,3.90098812,0.44675516,0.00000000,2.26473914,1.30981973,2.14773248,0.00000000
-5.74187094,3.91837912,0.44124746,0.00000000,2.29729758,1.31692335,2.15734882,0.00000000
-5.73586793,3.91883550,0.43401889,0.00000000,2.31932919,1.31878675,2.15714864,0.00000000
-5.72986493,3.90105912,0.42501583,0.00000000,2.32976402,1.31488366,2.14648814,0.00000000
-5.72386193,3.86416172,0.41422930,0.00000000,2.32779389,1.30481654,2.12495428,0.00000000
-5.71785893,3.80770184,0.40169635,0.00000000,2.31289957,1.28833371,2.09238285,0.00000000
-5.71185593,3.73170438,0.38749938,0.00000000,2.28486769,1.26534055,2.04886675,0.00000000
-5.70585293,3.63666189,0.37176356,0.00000000,2.24379675,1.23590418,1.99475456,0.00000000
-5.69984992,3.52351817,0.35465252,0.00000000,2.19009194,1.20025167,1.93063929,0.00000000
-5.69384692,3.39363502,0.33636254,0.00000000,2.12444925,1.15876191,1.85733824,0.00000000
-5.68784392,3.24874427,0.31711568,0.00000000,2.04782962,1.11195174,1.77586488,0.00000000
-5.68184092,3.09088767,0.29715207,0.00000000,1.96142447,1.06045721,1.68739450,0.00000000
-5.67583792,2.92234764,0.27672199,0.00000000,1.86661442,1.00501102,1.59322505,0.00000000
-5.66983492,2.74557233,0.25607782,0.00000000,1.76492301,0.94641714,1.49473538,0.00000000
-5.66383192,2.56309840,0.23546651,0.00000000,1.65796765,0.88552414,1.39334245,0.00000000
-5.65782891,2.37747509,0.21512264,0.00000000,1.54740985,0.82319828,1.29045976,0.00000000
