energy_ev,total_up,C_s_up,C_p_up,Pd_p_up,Pd_d_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up
-5.64582291,8.75410921,0.04094118,0.69239629,5.63560723,4.72847766,2.76394801,0.00000000,1.75125967,0.50951268
-5.63981991,8.85651731,0.04134404,0.69871950,5.64538112,4.80227202,2.78245099,0.00000000,1.75258807,0.51666003
-5.63381691,8.95896510,0.04170810,0.70570923,5.65257918,4.87817426,2.79861010,0.00000000,1.75235176,0.52385836
-5.62781391,9.06086998,0.04203246,0.71328580,5.65702300,4.95581485,2.81234789,0.00000000,1.75072525,0.53105085
-5.62181091,9.16172614,0.04231693,0.72136230,5.65863383,5.03482936,2.82365925,0.00000000,1.74791722,0.53818748
-5.61580790,9.26111298,0.04256196,0.72984655,5.65743983,5.11486387,2.83261135,0.00000000,1.74416425,0.54522575
-5.60980490,9.35870193,0.04276873,0.73864292,5.65357980,5.19558023,2.83934193,0.00000000,1.73972444,0.55213130
-5.60380190,9.45426115,0.04293906,0.74765415,5.64730338,5.27666132,2.84405632,0.00000000,1.73487088,0.55887852
-5.59779890,9.54765833,0.04307547,0.75678301,5.63896770,5.35781586,2.84702319,0.00000000,1.72988547,0.56545106
-5.59179590,9.63886114,0.04318105,0.76593378,5.62903070,5.43878263,2.84856907,0.00000000,1.72505332,0.57184229
-5.58579290,9.72793527,0.04325947,0.77501353,5.61804150,5.51933380,2.84907200,0.00000000,1.72065777,0.57805567
-5.57978989,9.81503987,0.04331484,0.78393311,5.60662791,5.59927718,2.84895416,0.00000000,1.71697623,0.58410489
-5.57378689,9.90042034,0.04335167,0.79260791,5.59548173,5.67845715,2.84867366,0.00000000,1.71427696,0.59001396
-5.56778389,9.98439822,0.04337470,0.80095837,5.58534207,5.75675399,2.84871558,0.00000000,1.71281664,0.59581691
-5.56178089,10.06735834,0.04338885,0.80891020,5.57697712,5.83408169,2.84958230,0.00000000,1.71283863,0.60155729
-5.55577789,10.14973332,0.04339899,0.81639429,5.57116489,5.91038414,2.85178314,0.00000000,1.71457189,0.60728733
-5.54977489,10.23198547,0.04340991,0.82334657,5.56867322,5.98562965,2.85582337,0.00000000,1.71823013,0.61306665
-5.54377189,10.31458675,0.04342607,0.82970752,5.57023949,6.05980429,2.86219284,0.00000000,1.72401120,0.61896062
-5.53776888,10.39799711,0.04345153,0.83542170,5.57655064,6.13290404,2.87135411,0.00000000,1.73209626,0.62503837
-5.53176588,10.48264190,0.04348981,0.84043715,5.58822374,6.20492629,2.88373056,0.00000000,1.74264867,0.63137034
-5.52576288,10.56888938,0.04354370,0.84470488,5.60578772,6.27586112,2.89969450,0.00000000,1.75581229,0.63802557
-5.51975988,10.65702895,0.04361522,0.84817843,5.62966677,6.34568288,2.91955573,0.00000000,1.77170928,0.64506876
-5.51375688,10.74725139,0.04370547,0.85081355,5.66016591,6.41434251,2.94355089,0.00000000,1.79043705,0.65255718
-5.50775388,10.83963192,0.04381458,0.85256820,5.69745925,6.48176123,2.97183394,0.00000000,1.81206469,0.66053760
-5.50175088,10.93411722,0.04394165,0.85340274,5.74158152,6.54782597,3.00446833,0.00000000,1.83662895,0.66904335
-5.49574787,11.03051703,0.04408474,0.85328049,5.79242312,6.61238690,3.04142114,0.00000000,1.86412978,0.67809170
-5.48974487,11.12850125,0.04424089,0.85216850,5.84972937,6.67525735,3.08255968,0.00000000,1.89452601,0.68768167
-5.48374187,11.22760276,0.04440612,0.85003870,5.91310389,6.73621614,3.12765090,0.00000000,1.92773129,0.69779244
-5.47773887,11.32722614,0.04457560,0.84686925,5.98201635,6.79501234,3.17636365,0.00000000,1.96361066,0.70838244
-5.47173587,11.42666217,0.04474368,0.84264606,6.05581450,6.85137209,3.22827423,0.00000000,2.00197819,0.71938926
-5.46573287,11.52510746,0.04490409,0.83736436,6.13374013,6.90500728,3.28287480,0.00000000,2.04259585,0.73073035
-5.45972986,11.62168843,0.04505010,0.83103033,6.21494844,6.95562540,3.33958488,0.00000000,2.08517401,0.74230461
-5.45372686,11.71548847,0.04517469,0.82366251,6.29853021,7.00294008,3.39776520,0.00000000,2.12937365,0.75399471
-5.44772386,11.80557711,0.04527081,0.81529297,6.38353585,7.04668153,3.45673378,0.00000000,2.17481036,0.76567016
-5.44172086,11.89103942,0.04533153,0.80596816,6.46900033,7.08660640,3.51578338,0.00000000,2.22106017,0.77719097
-5.43571786,11.97100459,0.04535030,0.79574925,6.55396802,7.12250618,3.57419975,0.00000000,2.26766696,0.78841169
-5.42971486,12.04467180,0.04532113,0.78471195,6.63751624,7.15421394,3.63127992,0.00000000,2.31415141,0.79918572
-5.42371186,12.11133254,0.04523878,0.77294576,6.71877661,7.18160874,3.68634981,0.00000000,2.36002092,0.80936966
-5.41770885,12.17038806,0.04509890,0.76055264,6.79695324,7.20461773,3.73878035,0.00000000,2.40478035,0.81882751
-5.41170585,12.22136157,0.04489815,0.74764502,6.87133698,7.22321574,3.78800163,0.00000000,2.44794300,0.82743453
-5.40570285,12.26390456,0.04463434,0.73434344,6.94131528,7.23742278,3.83351439,0.00000000,2.48904141,0.83508060
-5.39969985,12.29779765,0.04430643,0.72077359,7.00637735,7.24729962,3.87489865,0.00000000,2.52763763,0.84167296
-5.39369685,12.32294624,0.04391460,0.70706315,7.06611455,7.25294207,3.91181913,0.00000000,2.56333239,0.84713824
-5.38769385,12.33937171,0.04346019,0.69333833,7.12021635,7.25447466,3.94402755,0.00000000,2.59577294,0.85142367
-5.38169085,12.34719942,0.04294570,0.67972053,7.16846237,7.25204425,3.97136187,0.00000000,2.62465925,0.85449755
-5.37568784,12.34664448,0.04237470,0.66632291,7.21071105,7.24581447,3.99374266,0.00000000,2.64974837,0.85634895
-5.36968484,12.33799668,0.04175177,0.65324738,7.24688602,7.23596136,4.01116727,0.00000000,2.67085681,0.85698671
-5.36368184,12.32160579,0.04108233,0.64058194,7.27696103,7.22267096,4.02370199,0.00000000,2.68786100,0.85643786
-5.35767884,12.29786828,0.04037261,0.62839851,7.30094448,7.20613888,4.03147290,0.00000000,2.70069590,0.85474555
-5.35167584,12.26721625,0.03962945,0.61675146,7.31886457,7.18657211,4.03465601,0.00000000,2.70935186,0.85196661
-5.34567284,12.23010911,0.03886021,0.60567672,7.33075593,7.16419277,4.03346705,0.00000000,2.71387007,0.84816892
-5.33966983,12.18702824,0.03807259,0.59519171,7.33664865,7.13924352,4.02815158,0.00000000,2.71433679,0.84342870
-5.33366683,12.13847429,0.03727455,0.58529590,7.33656011,7.11199383,4.01897567,0.00000000,2.71087675,0.83782774
-5.32766383,12.08496679,0.03647411,0.57597205,7.33049024,7.08274644,4.00621757,0.00000000,2.70364597,0.83145083
-5.32166083,12.02704516,0.03567922,0.56718807,7.31842018,7.05184307,3.99016042,0.00000000,2.69282447,0.82438338
-5.31565783,11.96527021,0.03489765,0.55889939,7.30031443,7.01966837,3.97108623,0.00000000,2.67860907,0.81670927
-5.30965483,11.90022501,0.03413678,0.55105161,7.27612616,6.98665121,3.94927112,0.00000000,2.66120658,0.80850902
-5.30365183,11.83251415,0.03340349,0.54358351,7.24580522,6.95326267,3.92498156,0.00000000,2.64082766,0.79985833
-5.29764882,11.76276043,0.03270400,0.53643002,7.20930829,6.92000993,3.89847173,0.00000000,2.61768159,0.79082686
-5.29164582,11.69159819,0.03204373,0.52952526,7.16661027,6.88742593,3.86998161,0.00000000,2.59197190,0.78147738
-5.28564282,11.61966309,0.03142719,0.52280532,7.11771635,6.85605485,3.83973575,0.00000000,2.56389316,0.77186529
-5.27963982,11.54757800,0.03085782,0.51621069,7.06267364,6.82643358,3.80794245,0.00000000,2.53362882,0.76203826
-5.27363682,11.47593556,0.03033792,0.50968836,7.00158177,6.79907006,3.77479320,0.00000000,2.50135008,0.75203628
-5.26763382,11.40527795,0.02986857,0.50319336,6.93460159,6.77441949,3.74046234,0.00000000,2.46721573,0.74189185
-5.26163082,11.33607497,0.02944961,0.49668980,6.86196135,6.75285948,3.70510667,0.00000000,2.43137285,0.73163035
-5.25562781,11.26870163,0.02907956,0.49015137,6.78396000,6.73466584,3.66886523,0.00000000,2.39395823,0.72127064
-5.24962481,11.20341672,0.02875574,0.48356122,6.70096702,6.71999029,3.63185899,0.00000000,2.35510021,0.71082573
-5.24362181,11.14034384,0.02847427,0.47691141,6.61341903,6.70884174,3.59419059,0.00000000,2.31492101,0.70030359
-5.23761881,11.07945636,0.02823017,0.47020193,6.52181282,6.70107238,3.55594432,0.00000000,2.27353913,0.68970800
-5.23161581,11.02056754,0.02801754,0.46343928,6.42669548,6.69636990,3.51718608,0.00000000,2.23107172,0.67903953
-5.22561281,10.96332689,0.02782971,0.45663492,6.32865169,6.69425647,3.47796374,0.00000000,2.18763683,0.66829645
-5.21960980,10.90722352,0.02765940,0.44980346,6.22828906,6.69409521,3.43830779,0.00000000,2.14335530,0.65747573
-5.21360680,10.85159670,0.02749900,0.44296093,6.12622205,6.69510399,3.39823231,0.00000000,2.09835230,0.64657394
-5.20760380,10.79565365,0.02734073,0.43612296,6.02305534,6.69637647,3.35773639,0.00000000,2.05275826,0.63558818
-5.20160080,10.73849407,0.02717690,0.42930335,5.91936751,6.69690952,3.31680602,0.00000000,2.00670939,0.62451687
-5.19559780,10.67914061,0.02700014,0.42251269,5.81569589,6.69563596,3.27541636,0.00000000,1.96034764,0.61336057
-5.18959480,10.61657404,0.02680358,0.41575745,5.71252334,6.69146135,3.23353447,0.00000000,1.91382014,0.60212257
-5.18359180,10.54977183,0.02658107,0.40903933,5.61026778,6.68330315,3.19112245,0.00000000,1.86727831,0.59080954
-5.17758879,10.47774857,0.02632731,0.40235514,5.50927494,6.67013059,3.14814085,0.00000000,1.82087655,0.57943199
-5.17158579,10.39959643,0.02603800,0.39569694,5.40981488,6.65100364,3.10455244,0.00000000,1.77477079,0.56800468
-5.16558279,10.31452430,0.02570998,0.38905267,5.31208238,6.62510919,3.06032616,0.00000000,1.72911699,0.55654695
-5.15957979,10.22189375,0.02534121,0.38240705,5.21620131,6.59179314,3.01544116,0.00000000,1.68406955,0.54508299
-5.15357679,10.12125056,0.02493089,0.37574283,5.12223277,6.55058696,2.96989087,0.00000000,1.63978000,0.53364204
-5.14757379,10.01235054,0.02447942,0.36904220,5.03018648,6.50122765,2.92368693,0.00000000,1.59639582,0.52225852
-5.14157079,9.89517852,0.02398838,0.36228832,4.94003484,6.44367050,2.87686290,0.00000000,1.55405956,0.51097213
-5.13556778,9.76995990,0.02346045,0.35546698,4.85172888,6.37809400,2.82947752,0.00000000,1.51290825,0.49982789
-5.12956478,9.63716416,0.02289940,0.34856806,4.76521514,6.30489696,2.78161736,0.00000000,1.47307304,0.48887604
-5.12356178,9.49750011,0.02230990,0.34158695,4.68045231,6.22468788,2.73339871,0.00000000,1.43467905,0.47817197
-5.11755878,9.35190287,0.02169748,0.33452571,4.59742682,6.13826711,2.68496853,0.00000000,1.39784529,0.46777588
-5.11155578,9.20151297,0.02106837,0.32739389,4.51616610,6.04660250,2.63650425,0.00000000,1.36268457,0.45775241
-5.10555278,9.04764798,0.02042936,0.32020902,4.43674873,5.95079937,2.58821225,0.00000000,1.32930316,0.44817000
-5.09954977,8.89176740,0.01978765,0.31299669,4.35931064,5.85206595,2.54032504,0.00000000,1.29780023,0.43910012
-5.09354677,8.73543196,0.01915073,0.30579016,4.28404675,5.75167545,2.49309686,0.00000000,1.26826670,0.43061613
-5.08754377,8.58025817,0.01852618,0.29862962,4.21120783,5.65092601,2.44679798,0.00000000,1.24078369,0.42279208
-5.08154077,8.42786987,0.01792157,0.29156099,4.14109246,5.55109987,2.40170757,0.00000000,1.21542030,0.41570105
-5.07553777,8.27984784,0.01734428,0.28463440,4.07403435,5.45342320,2.35810540,0.00000000,1.19223085,0.40941342
-5.06953477,8.13767953,0.01680134,0.27790233,4.01038567,5.35902764,2.31626270,0.00000000,1.17125157,0.40399482
-5.06353177,8.00271023,0.01629934,0.27141763,3.95049709,5.26891509,2.27643234,0.00000000,1.15249702,0.39950404
-5.05752876,7.87609787,0.01584426,0.26523133,3.89469578,5.18392682,2.23883904,0.00000000,1.13595626,0.39599079
-5.05152576,7.75877281,0.01544137,0.25939052,3.84326246,5.10471793,2.20366974,0.00000000,1.12158921,0.39349347
-5.04552276,7.65140464,0.01509512,0.25393622,3.79640898,5.03173819,2.17106496,0.00000000,1.10932334,0.39203715
-5.03951976,7.55437742,0.01480907,0.24890158,3.75425781,4.96521999,2.14111144,0.00000000,1.09905109,0.39163172
-5.03351676,7.46777464,0.01458584,0.24431021,3.71682482,4.90517393,2.11383661,0.00000000,1.09062832,0.39227040
-5.02751376,7.39137511,0.01442701,0.24017501,3.68400652,4.85139249,2.08920538,0.00000000,1.08387400,0.39392871
-5.02151076,7.32466025,0.01433316,0.23649733,3.65557290,4.80346174,2.06711948,0.00000000,1.07857142,0.39656404
-5.01550775,7.26683326,0.01430389,0.23326669,3.63116643,4.76078104,2.04741957,0.00000000,1.07447104,0.40011577
-5.00950475,7.21684962,0.01433777,0.23046094,3.61030787,4.72258999,2.02989028,0.00000000,1.07129503,0.40450618
-5.00350175,7.17345846,0.01443248,0.22804692,3.59240860,4.68800214,2.01426798,0.00000000,1.06874348,0.40964197
-4.99749875,7.13525322,0.01458487,0.22598159,3.57678940,4.65604404,2.00025112,0.00000000,1.06650201,0.41541650
-4.99149575,7.10073000,0.01479101,0.22421360,3.56270476,4.62569853,1.98751263,0.00000000,1.06425070,0.42171265
-4.98549275,7.06835123,0.01504637,0.22268517,3.54937173,4.59595042,1.97571398,0.00000000,1.06167378,0.42840617
-4.97948974,7.03661213,0.01534592,0.22133425,3.53600185,4.56583289,1.96452010,0.00000000,1.05846990,0.43536951
-4.97348674,7.00410691,0.01568423,0.22009686,3.52183466,4.53447266,1.95361449,0.00000000,1.05436221,0.44247575
-4.96748374,6.96959193,0.01605566,0.21890945,3.50617095,4.50113195,1.94271372,0.00000000,1.04910799,0.44960269
-4.96148074,6.93204259,0.01645445,0.21771123,3.48840408,4.46524530,1.93158057,0.00000000,1.04250724,0.45663674
-4.95547774,6.89070129,0.01687485,0.21644636,3.46804766,4.42644954,1.92003498,0.00000000,1.03440979,0.46347647
-4.94947474,6.84511386,0.01731122,0.21506587,3.44475799,4.38460535,1.90796229,0.00000000,1.02472055,0.47003564
-4.94347174,6.79515255,0.01775813,0.21352924,3.41835006,4.33980916,1.89531821,0.00000000,1.01340258,0.47624552
-4.93746873,6.74102399,0.01821041,0.21180560,3.38880609,4.29239474,1.88213010,0.00000000,1.00047785,0.48205636
-4.93146573,6.68326157,0.01866321,0.20987448,3.35627613,4.24292390,1.86849461,0.00000000,0.98602553,0.48743800
-4.92546273,6.62270212,0.01911198,0.20772605,3.32107042,4.19216670,1.85457142,0.00000000,0.97017798,0.49237940
-4.91945973,6.56044767,0.01955252,0.20536092,3.28364398,4.14107154,1.84057368,0.00000000,0.95311455,0.49688726
-4.91345673,6.49781386,0.01998091,0.20278947,3.24457386,4.09072645,1.82675525,0.00000000,0.93505342,0.50098374
-4.90745373,6.43626720,0.02039350,0.20003077,3.20453034,4.04231302,1.81339561,0.00000000,0.91624197,0.50470333
-4.90145073,6.37735384,0.02078682,0.19711111,3.16424332,3.99705492,1.80078301,0.00000000,0.89694606,0.50808907
-4.89544772,6.32262318,0.02115758,0.19406228,3.12446549,3.95616314,1.78919673,0.00000000,0.87743873,0.51118833
-4.88944472,6.27354963,0.02150256,0.19091966,3.08593412,3.92078042,1.77888937,0.00000000,0.85798880,0.51404829
-4.88344172,6.23145634,0.02181857,0.18772012,3.04933324,3.89192715,1.77007001,0.00000000,0.83884994,0.51671147
-4.87743872,6.19744407,0.02210241,0.18450006,3.01525798,3.87045126,1.76288909,0.00000000,0.82025055,0.51921142
-4.87143572,6.17232872,0.02235085,0.18129339,2.98418274,3.85698418,1.75742576,0.00000000,0.80238509,0.52156893
-4.86543272,6.15659027,0.02256061,0.17812980,2.95643473,3.85190485,1.75367829,0.00000000,0.78540685,0.52378879
-4.85942971,6.15033534,0.02272836,0.17503320,2.93217393,3.85531330,1.75155801,0.00000000,0.76942285,0.52585750
-4.85342671,6.15327511,0.02285082,0.17202055,2.91138041,3.86701508,1.75088719,0.00000000,0.75449059,0.52774182
-4.84742371,6.16471960,0.02292472,0.16910105,2.89384957,3.88651697,1.75140067,0.00000000,0.74061704,0.52938844
-4.84142071,6.18358834,0.02294698,0.16627565,2.87919531,3.91303437,1.75275151,0.00000000,0.72775966,0.53072466
-4.83541771,6.20843710,0.02291472,0.16353710,2.86686099,3.94550996,1.75452012,0.00000000,0.71582942,0.53166016
-4.82941471,6.23749939,0.02282542,0.16087030,2.85613773,3.98264272,1.75622658,0.00000000,0.70469550,0.53208965
-4.82341171,6.26874087,0.02267703,0.15825309,2.84618886,4.02292641,1.75734566,0.00000000,0.69419159,0.53189646
-4.81740870,6.29992452,0.02246806,0.15565729,2.83607980,4.06469563,1.75732365,0.00000000,0.68412331,0.53095673
-4.81140570,6.32868369,0.02219771,0.15305013,2.82481174,4.10617787,1.75559662,0.00000000,0.67427653,0.52914413
-4.80540270,6.35260026,0.02186592,0.15039578,2.81135788,4.14554933,1.75160913,0.00000000,0.66442609,0.52633485
-4.79939970,6.36928471,0.02147353,0.14765704,2.79470065,4.18099268,1.74483269,0.00000000,0.65434481,0.52241263
-4.79339670,6.37645514,0.02102223,0.14479710,2.77386839,4.21075425,1.73478338,0.00000000,0.64381211,0.51727370
-4.78739370,6.37201237,0.02051465,0.14178123,2.74797017,4.23319905,1.72103791,0.00000000,0.63262230,0.51083121
-4.78139070,6.35410844,0.01995435,0.13857839,2.71622744,4.24686132,1.70324755,0.00000000,0.62059187,0.50301929
-4.77538769,6.32120616,0.01934577,0.13516264,2.67800120,4.25048927,1.68114955,0.00000000,0.60756593,0.49379627
-4.76938469,6.27212804,0.01869415,0.13151437,2.63281416,4.24308246,1.65457575,0.00000000,0.59342332,0.48314714
-4.76338169,6.20609293,0.01800549,0.12762114,2.58036680,4.22392075,1.62345800,0.00000000,0.57808039,0.47108502
-4.75737869,6.12273966,0.01728640,0.12347835,2.52054718,4.19258415,1.58783052,0.00000000,0.56149340,0.45765176
-4.75137569,6.02213710,0.01654398,0.11908953,2.45343432,4.14896305,1.54782909,0.00000000,0.54365948,0.44291753
-4.74537269,5.90478085,0.01578565,0.11446623,2.37929509,4.09325892,1.50368723,0.00000000,0.52461610,0.42697944
-4.73936968,5.77157689,0.01501904,0.10962776,2.29857503,4.02597553,1.45572954,0.00000000,0.50443932,0.40995934
-4.73336668,5.62381318,0.01425178,0.10460050,2.21188368,3.94790138,1.40436265,0.00000000,0.48324076,0.39200089
-4.72736368,5.46312043,0.01349137,0.09941708,2.11997503,3.86008395,1.35006394,0.00000000,0.46116356,0.37326588
-4.72136068,5.29142359,0.01274504,0.09411524,2.02372399,3.76379695,1.29336867,0.00000000,0.43837741,0.35393016
-4.71535768,5.11088565,0.01201957,0.08873669,1.92409981,3.66050151,1.23485573,0.00000000,0.41507300,0.33417922
-4.70935468,4.92384588,0.01132120,0.08332574,1.82213762,3.55180268,1.17513268,0.00000000,0.39145596,0.31420353
-4.70335168,4.73275415,0.01065552,0.07792798,1.71890886,3.43940258,1.11482042,0.00000000,0.36774061,0.29419395
-4.69734867,4.54010366,0.01002735,0.07258892,1.61549190,3.32505154,1.05453800,0.00000000,0.34414371,0.27433728
-4.69134567,4.34836369,0.00944074,0.06735275,1.51294363,3.21049867,0.99488798,0.00000000,0.32087837,0.25481205
-4.68534267,4.15991458,0.00889890,0.06226113,1.41227308,3.09744315,0.93644275,0.00000000,0.29814844,0.23578482
-4.67933967,3.97698645,0.00840416,0.05735219,1.31441759,2.98748762,0.87973216,0.00000000,0.27614334,0.21740691
-4.67333667,3.80160347,0.00795805,0.05265968,1.22022241,2.88209492,0.82523272,0.00000000,0.25503374,0.19981185
-4.66733367,3.63553493,0.00756126,0.04821227,1.13042411,2.78254934,0.77335869,0.00000000,0.23496787,0.18311337
-4.66133067,3.48025459,0.00721374,0.04403309,1.04563802,2.68992328,0.72445519,0.00000000,0.21606889,0.16740417
-4.65532766,3.33690916,0.00691479,0.04013945,0.96635008,2.60505060,0.67879349,0.00000000,0.19843300,0.15275536
-4.64932466,3.20629671,0.00666309,0.03654279,0.89291286,2.52850693,0.63656842,0.00000000,0.18212863,0.13921652
-4.64332166,3.08885562,0.00645686,0.03324871,0.82554581,2.46059806,0.59789810,0.00000000,0.16719636,0.12681647
