energy_ev,total_up,C_s_up,C_p_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up,Zr_p_up,Zr_d_up
-5.81990995,4.57409674,0.00891321,0.79336870,0.78575904,0.38578048,1.95963243,0.00000000,0.91810534,1.36149034
-5.81390695,4.52394540,0.00897304,0.78104158,0.78433873,0.37915760,1.93917356,0.00000000,0.90602813,1.33879182
-5.80790395,4.45895696,0.00900736,0.76678267,0.77972078,0.37111064,1.91165239,0.00000000,0.89165952,1.31258191
-5.80190095,4.38023467,0.00901825,0.75080905,0.77204069,0.36173920,1.87759520,0.00000000,0.87525433,1.28323050
-5.79589795,4.28920176,0.00900879,0.73338697,0.76150771,0.35116792,1.83766512,0.00000000,0.85712725,1.25119124
-5.78989495,4.18757060,0.00898289,0.71483033,0.74839932,0.33954330,1.79264201,0.00000000,0.83764817,1.21699884
-5.78389195,4.07730304,0.00894517,0.69549794,0.73305352,0.32702987,1.74339871,0.00000000,0.81723575,1.18126413
-5.77788894,3.96056302,0.00890083,0.67578934,0.71585894,0.31380576,1.69087444,0.00000000,0.79634963,1.14466671
-5.77188594,3.83966261,0.00885542,0.65613904,0.69724335,0.30005802,1.63604638,0.00000000,0.77548100,1.10794508
-5.76588294,3.71700313,0.00881467,0.63700924,0.67766066,0.28597756,1.57990036,0.00000000,0.75514200,1.07188425
-5.75987994,3.59501312,0.00878430,0.61888107,0.65757725,0.27175425,1.52340193,0.00000000,0.73585396,1.03730078
-5.75387694,3.47608498,0.00876978,0.60224441,0.63745780,0.25757199,1.46746884,0.00000000,0.71813481,1.00502557
-5.74787394,3.36251243,0.00877619,0.58758640,0.61775141,0.24360425,1.41294586,0.00000000,0.70248597,0.97588469
-5.74187094,3.25643053,0.00880798,0.57537910,0.59887834,0.23000999,1.36058304,0.00000000,0.68937899,0.95067858
-5.73586793,3.15976028,0.00886886,0.56606635,0.58121803,0.21693031,1.31101793,0.00000000,0.67924239,0.93016022
-5.72986493,3.07415938,0.00896163,0.56005032,0.56509863,0.20448569,1.26476256,0.00000000,0.67244886,0.91501285
-5.72386193,3.00098056,0.00908810,0.55767814,0.55078858,0.19277422,1.22219537,0.00000000,0.66930350,0.90582793
-5.71785893,2.94123883,0.00924901,0.55922909,0.53849042,0.18187051,1.18355829,0.00000000,0.67003315,0.90308412
-5.71185593,2.89558842,0.00944401,0.56490267,0.52833710,0.17182554,1.14895888,0.00000000,0.67477744,0.90712802
-5.70585293,2.86431006,0.00967165,0.57480828,0.52039073,0.16266734,1.11837728,0.00000000,0.68358167,0.91815744
-5.69984992,2.84730901,0.00992946,0.58895668,0.51464401,0.15440235,1.09167752,0.00000000,0.69639211,0.93620811
-5.69384692,2.84412381,0.01021399,0.60725400,0.51102407,0.14701752,1.06862254,0.00000000,0.71305369,0.96114437
-5.68784392,2.85394551,0.01052096,0.62949848,0.50939862,0.14048291,1.04889226,0.00000000,0.73331062,0.99265468
-5.68184092,2.87564703,0.01084545,0.65538036,0.50958418,0.13475476,1.03210392,0.00000000,0.75680985,1.03025231
-5.67583792,2.90782170,0.01118204,0.68448521,0.51135609,0.12977874,1.01783387,0.00000000,0.78310765,1.07328172
-5.66983492,2.94883018,0.01152504,0.71630080,0.51445991,0.12549354,1.00563985,0.00000000,0.81167919,1.12093067
-5.66383192,2.99685440,0.01186878,0.75022750,0.51862376,0.12183422,0.99508319,0.00000000,0.84193104,1.17224818
-5.65782891,3.04995721,0.01220781,0.78559220,0.52357128,0.11873570,0.98574986,0.00000000,0.87321636,1.22616794
-5.65182591,3.10614577,0.01253716,0.82166522,0.52903461,0.11613579,0.97726996,0.00000000,0.90485245,1.28153667
-5.64582291,3.16343721,0.01285265,0.85768005,0.53476696,0.11397802,0.96933473,0.00000000,0.93614012,1.33714663
-5.63981991,3.21992404,0.01315108,0.89285508,0.54055429,0.11221400,0.96171079,0.00000000,0.96638432,1.39177133
-5.63381691,3.27383754,0.01343051,0.92641662,0.54622562,0.11080526,0.95425105,0.00000000,0.99491529,1.44420302
-5.62781391,3.32360662,0.01369037,0.95762253,0.55166164,0.10972453,0.94690199,0.00000000,1.02110950,1.49329069
-5.62181091,3.36791010,0.01393170,0.98578522,0.55680107,0.10895653,0.93970707,0.00000000,1.04440951,1.53797703
-5.61580790,3.40572018,0.01415714,1.01029334,0.56164464,0.10849803,0.93280626,0.00000000,1.06434191,1.57733275
-5.60980490,3.43633543,0.01437107,1.03063107,0.56625642,0.10835746,0.92643164,0.00000000,1.08053261,1.61058680
-5.60380190,3.45940143,0.01457947,1.04639414,0.57076234,0.10855384,0.92089923,0.00000000,1.09271861,1.63715101
-5.59779890,3.47491831,0.01478989,1.05730189,0.57534595,0.10911533,0.91659735,0.00000000,1.10075592,1.65663817
-5.59179590,3.48323425,0.01501123,1.06320474,0.58024152,0.11007719,0.91397188,0.00000000,1.10462289,1.66887237
-5.58579290,3.48502509,0.01525350,1.06408673,0.58572465,0.11147954,0.91350882,0.00000000,1.10441903,1.67389130
-5.57978989,3.48126048,0.01552749,1.06006292,0.59210077,0.11336466,0.91571494,0.00000000,1.10035908,1.67194017
-5.57378689,3.47315796,0.01584444,1.05137181,0.59969200,0.11577432,0.92109690,0.00000000,1.09276268,1.66345755
-5.56778389,3.46212648,0.01621555,1.03836323,0.60882273,0.11874688,0.93013980,0.00000000,1.08204005,1.64905374
-5.56178089,3.44970190,0.01665160,1.02148204,0.61980464,0.12231455,0.94328579,0.00000000,1.06867429,1.62948258
-5.55577789,3.43747706,0.01716246,1.00124865,0.63292168,0.12650078,0.96091356,0.00000000,1.05320115,1.60560816
-5.54977489,3.42702947,0.01775660,0.97823724,0.64841570,0.13131794,0.98331942,0.00000000,1.03618714,1.57836781
-5.54377189,3.41984986,0.01844070,0.95305263,0.66647324,0.13676535,1.01070072,0.00000000,1.01820709,1.54873327
-5.53776888,3.41727456,0.01921924,0.92630704,0.68721408,0.14282784,1.04314227,0.00000000,0.99982208,1.51767167
-5.53176588,3.42042502,0.02009414,0.89859765,0.71068202,0.14947472,1.08060623,0.00000000,0.98155875,1.48610820
-5.52576288,3.43015678,0.02106455,0.87048614,0.73683838,0.15665950,1.12292597,0.00000000,0.96389092,1.45489206
-5.51975988,3.44702042,0.02212664,0.84248080,0.76555835,0.16432000,1.16980423,0.00000000,0.94722427,1.42476717
-5.51375688,3.47123596,0.02327358,0.81502228,0.79663050,0.17237928,1.22081559,0.00000000,0.93188464,1.39634877
-5.50775388,3.50268185,0.02449560,0.78847305,0.82975944,0.18074700,1.27541342,0.00000000,0.91811037,1.37010677
-5.50175088,3.54089876,0.02578012,0.76311119,0.86457162,0.18932143,1.33294103,0.00000000,0.90604876,1.34635638
-5.49574787,3.58510804,0.02711208,0.73912835,0.90062400,0.19799183,1.39264684,0.00000000,0.89575683,1.32525602
-5.48974487,3.63424360,0.02847429,0.71663174,0.93741543,0.20664135,1.45370291,0.00000000,0.88720586,1.30681237
-5.48374187,3.68699589,0.02984797,0.69564983,0.97440021,0.21515009,1.51522651,0.00000000,0.88028955,1.29089190
-5.47773887,3.74186562,0.03121329,0.67614119,1.01100345,0.22339850,1.57630387,0.00000000,0.87483508,1.27723805
-5.47173587,3.79722500,0.03254998,0.65800577,1.04663765,0.23127069,1.63601536,0.00000000,0.87061644,1.26549299
-5.46573287,3.85138350,0.03383808,0.64109801,1.08072000,0.23865782,1.69346129,0.00000000,0.86736939,1.25522258
-5.45972986,3.90265538,0.03505852,0.62524085,1.11268974,0.24546126,1.74778749,0.00000000,0.86480712,1.24594340
-5.45372686,3.94942611,0.03619389,0.61023993,1.14202495,0.25159547,1.79820970,0.00000000,0.86263597,1.23715023
-5.44772386,3.99021483,0.03722900,0.59589736,1.16825826,0.25699054,1.84403597,0.00000000,0.86057049,1.22834293
-5.44172086,4.02373033,0.03815145,0.58202424,1.19099098,0.26159424,1.88468640,0.00000000,0.85834716,1.21905126
-5.43571786,4.04891851,0.03895213,0.56845156,1.20990500,0.26537354,1.91970922,0.00000000,0.85573632,1.20885688
-5.42971486,4.06499942,0.03962556,0.55503897,1.22477222,0.26831555,1.94879303,0.00000000,0.85255179,1.19741146
-5.42371186,4.07149287,0.04017013,0.54168125,1.23546113,0.27042790,1.97177443,0.00000000,0.84865801,1.18445048
-5.41770885,4.06823163,0.04058816,0.52831233,1.24194028,0.27173841,1.98864096,0.00000000,0.84397450,1.16980227
-5.41170585,4.05536246,0.04088591,0.51490677,1.24427860,0.27229427,1.99952927,0.00000000,0.83847761,1.15339224
-5.40570285,4.03333500,0.04107333,0.50147908,1.24264259,0.27216062,2.00471850,0.00000000,0.83219966,1.13524242
-5.39969985,4.00287977,0.04116376,0.48808086,1.23729039,0.27141863,2.00461932,0.00000000,0.82522574,1.11546671
-5.39369685,3.96497641,0.04117351,0.47479630,1.22856318,0.27016320,1.99975901,0.00000000,0.81768843,1.09426229
-5.38769385,3.92081403,0.04112124,0.46173630,1.21687401,0.26850032,1.99076314,0.00000000,0.80976074,1.07189797
-5.38169085,3.87174566,0.04102740,0.44903168,1.20269468,0.26654417,1.97833482,0.00000000,0.80164786,1.04870019
-5.37568784,3.81923889,0.04091350,0.43682594,1.18654116,0.26441418,1.96323210,0.00000000,0.79357800,1.02503756
-5.36968484,3.76482503,0.04080140,0.42526794,1.16895797,0.26223199,1.94624464,0.00000000,0.78579291,1.00130478
-5.36368184,3.71004893,0.04071263,0.41450488,1.15050227,0.26011857,1.92817040,0.00000000,0.77853838,0.97790665
-5.35767884,3.65642146,0.04066766,0.40467599,1.13172819,0.25819145,1.90979331,0.00000000,0.77205524,0.95524306
-5.35167584,3.60537638,0.04068529,0.39590699,1.11317190,0.25656223,1.89186270,0.00000000,0.76657116,0.93369537
-5.34567284,3.55823300,0.04078208,0.38830576,1.09533805,0.25533442,1.87507511,0.00000000,0.76229345,0.91361485
-5.33966983,3.51616573,0.04097190,0.38195907,1.07868790,0.25460156,1.86005907,0.00000000,0.75940319,0.89531330
-5.33366683,3.48018100,0.04126551,0.37693055,1.06362954,0.25444574,1.84736319,0.00000000,0.75805075,0.87905611
-5.32766383,3.45110176,0.04167036,0.37325969,1.05051049,0.25493652,1.83744773,0.00000000,0.75835268,0.86505776
-5.32166083,3.42955935,0.04219038,0.37096197,1.03961268,0.25613007,1.83067959,0.00000000,0.76039000,0.85347955
-5.31565783,3.41599211,0.04282602,0.37002971,1.03114993,0.25806877,1.82733076,0.00000000,0.76420782,0.84442933
-5.30965483,3.41064993,0.04357423,0.37043356,1.02526786,0.26078093,1.82757961,0.00000000,0.76981606,0.83796291
-5.30365183,3.41360351,0.04442868,0.37212446,1.02204585,0.26428082,1.83151491,0.00000000,0.77719102,0.83408676
-5.29764882,3.42475740,0.04537996,0.37503575,1.02150110,0.26856881,1.83914183,0.00000000,0.78627780,0.83276150
-5.29164582,3.44386539,0.04641590,0.37908536,1.02359409,0.27363167,1.85038957,0.00000000,0.79699311,0.83390595
-5.28564282,3.47054727,0.04752191,0.38417781,1.02823543,0.27944289,1.86511992,0.00000000,0.80922847,0.83740131
-5.27963982,3.50430607,0.04868142,0.39020607,1.03529335,0.28596315,1.88313642,0.00000000,0.82285340,0.84309520
-5.27363682,3.54454478,0.04987622,0.39705307,1.04460176,0.29314080,1.90419346,0.00000000,0.83771874,0.85080553
-5.26763382,3.59058229,0.05108695,0.40459302,1.05596835,0.30091241,1.92800519,0.00000000,0.85365975,0.86032398
-5.26163082,3.64166816,0.05229354,0.41269246,1.06918234,0.30920342,1.95425382,0.00000000,0.87049910,0.87141921
-5.25562781,3.69699619,0.05347562,0.42121117,1.08402182,0.31792895,1.98259722,0.00000000,0.88804970,0.88383990
-5.24962481,3.75571692,0.05461293,0.43000317,1.10026023,0.32699473,2.01267570,0.00000000,0.90611731,0.89731778
-5.24362181,3.81694941,0.05568578,0.43891774,1.11767190,0.33629831,2.04411813,0.00000000,0.92450320,0.91157076
-5.23761881,3.87979263,0.05667542,0.44780071,1.13603665,0.34573042,2.07654719,0.00000000,0.94300661,0.92630651
-5.23161581,3.94333681,0.05756440,0.45649610,1.15514318,0.35517674,2.10958423,0.00000000,0.96142739,0.94122647
-5.22561281,4.00667507,0.05833692,0.46484821,1.17479149,0.36451980,2.14285349,0.00000000,0.97956863,0.95603054
-5.21960980,4.06891557,0.05897921,0.47270406,1.19479420,0.37364129,2.17598612,0.00000000,0.99723939,0.97042233
-5.21360680,4.12919416,0.05947971,0.47991629,1.21497696,0.38242451,2.20862386,0.00000000,1.01425754,0.98411502
-5.20760380,4.18668747,0.05982943,0.48634637,1.23517801,0.39075701,2.24042259,0.00000000,1.03045260,0.99683766
-5.20160080,4.24062613,0.06002209,0.49186802,1.25524707,0.39853333,2.27105569,0.00000000,1.04566861,1.00834158
-5.19559780,4.29030778,0.06005429,0.49637063,1.27504371,0.40565771,2.30021723,0.00000000,1.05976677,1.01840675
-5.18959480,4.33510923,0.05992562,0.49976256,1.29443538,0.41204672,2.32762493,0.00000000,1.07262790,1.02684766
-5.18359180,4.37449732,0.05963868,0.50197409,1.31329527,0.41763155,2.35302284,0.00000000,1.08415452,1.03351844
-5.17758879,4.40803802,0.05919906,0.50295976,1.33150022,0.42236006,2.37618366,0.00000000,1.09427236,1.03831684
-5.17158579,4.43540309,0.05861525,0.50270012,1.34892883,0.42619828,2.39691068,0.00000000,1.10293142,1.04118685
-5.16558279,4.45637424,0.05789845,0.50120259,1.36546003,0.42913147,2.41503922,0.00000000,1.11010628,1.04211979
-5.15957979,4.47084439,0.05706235,0.49850135,1.38097214,0.43116446,2.43043774,0.00000000,1.11579579,1.04115370
-5.15357679,4.47881627,0.05612285,0.49465643,1.39534267,0.43232154,2.44300844,0.00000000,1.12002216,1.03837122
-5.14757379,4.48039839,0.05509768,0.48975184,1.40844895,0.43264556,2.45268761,0.00000000,1.12282935,1.03389580
-5.14157079,4.47579880,0.05400599,0.48389295,1.42016958,0.43219666,2.45944573,0.00000000,1.12428116,1.02788680
-5.13556778,4.46531721,0.05286800,0.47720316,1.43038673,0.43105031,2.46328743,0.00000000,1.12445879,1.02053354
-5.12956478,4.44933592,0.05170445,0.46982020,1.43898933,0.42929511,2.46425142,0.00000000,1.12345828,1.01204874
-5.12356178,4.42831017,0.05053620,0.46189209,1.44587682,0.42703014,2.46241054,0.00000000,1.12138789,1.00266175
-5.11755878,4.40275855,0.04938378,0.45357307,1.45096350,0.42436228,2.45787179,0.00000000,1.11836552,0.99261188
-5.11155578,4.37325373,0.04826692,0.44501970,1.45418314,0.42140332,2.45077656,0.00000000,1.11451627,0.98214224
-5.10555278,4.34041400,0.04720417,0.43638714,1.45549352,0.41826722,2.44130081,0.00000000,1.10997041,0.97149424
-5.09954977,4.30489560,0.04621251,0.42782608,1.45488078,0.41506748,2.42965518,0.00000000,1.10486148,0.96090307
-5.09354677,4.26738593,0.04530705,0.41947998,1.45236301,0.41191468,2.41608474,0.00000000,1.09932488,0.95059416
-5.08754377,4.22859735,0.04450076,0.41148308,1.44799304,0.40891439,2.40086835,0.00000000,1.09349662,0.94078061
-5.08154077,4.18926125,0.04380423,0.40395883,1.44185996,0.40616527,2.38431717,0.00000000,1.08751241,0.93166156
-5.07553777,4.15012201,0.04322554,0.39701901,1.43408927,0.40375759,2.36677225,0.00000000,1.08150685,0.92342124
-5.06953477,4.11193032,0.04277017,0.39076315,1.42484150,0.40177196,2.34860088,0.00000000,1.07561269,0.91622858
-5.06353177,4.07543547,0.04244098,0.38527845,1.41430919,0.40027834,2.33019164,0.00000000,1.06996005,0.91023703
-5.05752876,4.04137617,0.04223821,0.38063982,1.40271235,0.39933538,2.31194799,0.00000000,1.06467554,0.90558444
-5.05152576,4.01046973,0.04215961,0.37691010,1.39029251,0.39898980,2.29428048,0.00000000,1.05988118,0.90239267
-5.04552276,3.98339943,0.04220056,0.37414029,1.37730548,0.39927601,2.27759762,0.00000000,1.05569301,0.90076682
-5.03951976,3.96080023,0.04235428,0.37236964,1.36401328,0.40021581,2.26229565,0.00000000,1.05221959,0.90079393
-5.03351676,3.94324312,0.04261208,0.37162570,1.35067547,0.40181820,2.24874753,0.00000000,1.04956004,0.90254116
-5.02751376,3.93121850,0.04296364,0.37192402,1.33754033,0.40407919,2.23729151,0.00000000,1.04780209,0.90605340
-5.02151076,3.92511934,0.04339731,0.37326784,1.32483622,0.40698178,2.22821981,0.00000000,1.04701977,0.91135052
-5.01550775,3.92522478,0.04390047,0.37564750,1.31276368,0.41049592,2.22176770,0.00000000,1.04727116,0.91842432
-5.00950475,3.93168509,0.04445989,0.37903977,1.30148835,0.41457861,2.21810378,0.00000000,1.04859611,0.92723556
-5.00350175,3.94450873,0.04506202,0.38340718,1.29113541,0.41917422,2.21732169,0.00000000,1.05101406,0.93771122
-4.99749875,3.96355260,0.04569339,0.38869741,1.28178539,0.42421488,2.21943385,0.00000000,1.05452219,0.94974239
-4.99149575,3.98851600,0.04634090,0.39484285,1.27347180,0.42962115,2.22436756,0.00000000,1.05909381,0.96318289
-4.98549275,4.01893919,0.04699211,0.40176044,1.26618064,0.43530304,2.23196385,0.00000000,1.06467730,0.97784912
-4.97948974,4.05420701,0.04763546,0.40935195,1.25985163,0.44116126,2.24197921,0.00000000,1.07119557,0.99352114
-4.97348674,4.09355793,0.04826050,0.41750471,1.25438143,0.44708884,2.25409041,0.00000000,1.07854628,1.00994529
-4.96748374,4.13609873,0.04885803,0.42609289,1.24962833,0.45297323,2.26790234,0.00000000,1.08660278,1.02683834
-4.96148074,4.18082468,0.04942016,0.43497940,1.24541864,0.45869863,2.28295886,0.00000000,1.09521591,1.04389319
-4.95547774,4.22664503,0.04994043,0.44401844,1.24155420,0.46414880,2.29875639,0.00000000,1.10421680,1.06078615
-4.94947474,4.27241328,0.05041373,0.45305856,1.23782098,0.46921020,2.31475987,0.00000000,1.11342055,1.07718547
-4.94347174,4.31696138,0.05083637,0.46194636,1.23399830,0.47377531,2.33042076,0.00000000,1.12263093,1.09276103
-4.93746873,4.35913702,0.05120600,0.47053062,1.22986853,0.47774625,2.34519648,0.00000000,1.13164602,1.10719474
-4.93146573,4.39784272,0.05152152,0.47866668,1.22522661,0.48103842,2.35857065,0.00000000,1.14026465,1.12019142
-4.92546273,4.43207541,0.05178310,0.48622104,1.21988947,0.48358411,2.37007340,0.00000000,1.14829351,1.13148957
-4.91945973,4.46096497,0.05199206,0.49307600,1.21370453,0.48533594,2.37930114,0.00000000,1.15555478,1.14087167
-4.91345673,4.48381018,0.05215087,0.49913389,1.20655729,0.48626990,2.38593471,0.00000000,1.16189392,1.14817354
-4.90745373,4.50011030,0.05226311,0.50432103,1.19837754,0.48638798,2.38975543,0.00000000,1.16718730,1.15329210
-4.90145073,4.50959099,0.05233346,0.50859091,1.18914378,0.48572002,2.39065795,0.00000000,1.17134942,1.15619142
-4.89544772,4.51222278,0.05236765,0.51192655,1.17888591,0.48432484,2.38865952,0.00000000,1.17433910,1.15690639
-4.88944472,4.50823120,0.05237250,0.51434184,1.16768564,0.48229035,2.38390475,0.00000000,1.17616448,1.15554379
-4.88344172,4.49809739,0.05235582,0.51588170,1.15567481,0.47973272,2.37666572,0.00000000,1.17688637,1.15228067
-4.87743872,4.48254874,0.05232637,0.51662096,1.14303143,0.47679439,2.36733699,0.00000000,1.17661951,1.14735986
-4.87143572,4.46253952,0.05229376,0.51666202,1.12997365,0.47364101,2.35642545,0.00000000,1.17553178,1.14108262
-4.86543272,4.43922168,0.05226825,0.51613127,1.11675174,0.47045736,2.34453541,0.00000000,1.17384092,1.13379883
-4.85942971,4.41390689,0.05226057,0.51517436,1.10363852,0.46744224,2.33234911,0.00000000,1.17180900,1.12589480
-4.85342671,4.38802102,0.05228162,0.51395060,1.09091847,0.46480270,2.32060344,0.00000000,1.16973455,1.11777937
-4.84742371,4.36305281,0.05234215,0.51262660,1.07887624,0.46274753,2.31006383,0.00000000,1.16794279,1.10986872
-4.84142071,4.34049894,0.05245236,0.51136945,1.06778489,0.46148047,2.30149616,0.00000000,1.16677415,1.10257062
-4.83541771,4.32180770,0.05262151,0.51033986,1.05789459,0.46119328,2.29563806,0.00000000,1.16657174,1.09626877
-4.82941471,4.30832392,0.05285747,0.50968543,1.04942223,0.46205904,2.29317072,0.00000000,1.16766813,1.09130795
-4.82341171,4.30123736,0.05316636,0.50953447,1.04254262,0.46422581,2.29469253,0.00000000,1.17037228,1.08798063
-4.81740870,4.30153708,0.05355211,0.50999062,1.03738161,0.46781118,2.30069557,0.00000000,1.17495697,1.08651565
-4.81140570,4.30997364,0.05401620,0.51112854,1.03401158,0.47289756,2.31154617,0.00000000,1.18164760,1.08706950
-4.80540270,4.32703086,0.05455741,0.51299085,1.03244943,0.47952884,2.32747021,0.00000000,1.19061264,1.08972052
-4.79939970,4.35290811,0.05517167,0.51558652,1.03265723,0.48770821,2.34854373,0.00000000,1.20195640,1.09446631
-4.79339670,4.38751385,0.05585209,0.51889058,1.03454541,0.49739739,2.37468937,0.00000000,1.21571417,1.10122436
-4.78739370,4.43047035,0.05658903,0.52284541,1.03797819,0.50851729,2.40567841,0.00000000,1.23185018,1.10983579
-4.78139070,4.48112911,0.05737033,0.52736328,1.04278101,0.52095005,2.44113838,0.00000000,1.25025822,1.12007209
-4.77538769,4.53859596,0.05818162,0.53233003,1.04874931,0.53454228,2.48056567,0.00000000,1.27076495,1.13164426
-4.76938469,4.60176433,0.05900679,0.53760986,1.05565825,0.54910950,2.52334245,0.00000000,1.29313558,1.14421413
-4.76338169,4.66935504,0.05982845,0.54305070,1.06327264,0.56444147,2.56875703,0.00000000,1.31708164,1.15740705
-4.75737869,4.73996064,0.06062848,0.54849011,1.07135656,0.58030827,2.61602674,0.00000000,1.34227038,1.17082558
-4.75137569,4.81209226,0.06138859,0.55376137,1.07968205,0.59646684,2.66432221,0.00000000,1.36833548,1.18406347
-4.74537269,4.88422693,0.06209090,0.55869953,1.08803645,0.61266774,2.71279216,0.00000000,1.39488833,1.19671941
-4.73936968,4.95485367,0.06271840,0.56314706,1.09622806,0.62866191,2.76058759,0.00000000,1.42152964,1.20840993
-4.73336668,5.02251657,0.06325547,0.56695917,1.10408974,0.64420724,2.80688469,0.00000000,1.44786083,1.21878129
-4.72736368,5.08585363,0.06368824,0.57000836,1.11148061,0.65907462,2.85090555,0.00000000,1.47349479,1.22751968
-4.72136068,5.14363036,0.06400491,0.57218831,1.11828575,0.67305346,2.89193631,0.00000000,1.49806575,1.23435977
-4.71535768,5.19476741,0.06419591,0.57341692,1.12441416,0.68595639,2.92934220,0.00000000,1.52123799,1.23909131
-4.70935468,5.23836204,0.06425411,0.57363862,1.12979541,0.69762320,2.96257935,0.00000000,1.54271321,1.24156384
-4.70335168,5.27370325,0.06417476,0.57282579,1.13437523,0.70792380,2.99120328,0.00000000,1.56223651,1.24168944
-4.69734867,5.30028091,0.06395551,0.57097952,1.13811077,0.71676030,3.01487416,0.00000000,1.57960101,1.23944370
-4.69134567,5.31778942,0.06359631,0.56812963,1.14096577,0.72406815,3.03335909,0.00000000,1.59465098,1.23486505
-4.68534267,5.32612624,0.06309926,0.56433410,1.14290633,0.72981642,3.04653164,0.00000000,1.60728381,1.22805257
-4.67933967,5.32538633,0.06246845,0.55967799,1.14389763,0.73400727,3.05436912,0.00000000,1.61745079,1.21916253
-4.67333667,5.31585281,0.06170978,0.55427176,1.14390190,0.73667476,3.05694793,0.00000000,1.62515681,1.20840383
-4.66733367,5.29798494,0.06083083,0.54824928,1.14287803,0.73788293,3.05443742,0.00000000,1.63045929,1.19603250
-4.66133067,5.27240374,0.05984063,0.54176535,1.14078272,0.73772353,3.04709269,0.00000000,1.63346621,1.18234548
-4.65532766,5.23987601,0.05874959,0.53499288,1.13757332,0.73631321,3.03524675,0.00000000,1.63433360,1.16767376
-4.64932466,5.20129710,0.05756937,0.52811966,1.13321217,0.73379053,3.01930225,0.00000000,1.63326243,1.15237501
-4.64332166,5.15767283,0.05631272,0.52134480,1.12767210,0.73031269,2.99972314,0.00000000,1.63049503,1.13682592
