energy_ev,total_up,Ge_p_up,Ge_d_up,Hf_p_up,Hf_d_up,S_s_up,S_p_up
-5.37568784,1.43881557,0.02085922,0.00000000,1.24122377,0.43412948,0.00874440,1.11135559
-5.36968484,1.45430454,0.02096576,0.00000000,1.25828844,0.44076243,0.00863839,1.12566384
-5.36368184,1.47144778,0.02113713,0.00000000,1.27601939,0.44838214,0.00853836,1.14146781
-5.35767884,1.48987196,0.02136948,0.00000000,1.29408754,0.45687950,0.00844175,1.15847084
-5.35167584,1.50914782,0.02165712,0.00000000,1.31213749,0.46611808,0.00834602,1.17632802
-5.34567284,1.52879782,0.02199278,0.00000000,1.32979203,0.47593555,0.00824890,1.19465180
-5.33966983,1.54830603,0.02236777,0.00000000,1.34665791,0.48614624,0.00814844,1.21301947
-5.33366683,1.56713032,0.02277232,0.00000000,1.36233294,0.49654494,0.00804321,1.23098269
-5.32766383,1.58471666,0.02319599,0.00000000,1.37641443,0.50691177,0.00793239,1.24807892
-5.32166083,1.60051541,0.02362809,0.00000000,1.38850907,0.51701836,0.00781584,1.26384460
-5.31565783,1.61399926,0.02405813,0.00000000,1.39824400,0.52663488,0.00769422,1.27782985
-5.30965483,1.62468229,0.02447641,0.00000000,1.40527912,0.53553801,0.00756903,1.28961435
-5.30365183,1.63213973,0.02487447,0.00000000,1.40932002,0.54351944,0.00744260,1.29882388
-5.29764882,1.63602767,0.02524564,0.00000000,1.41013146,0.55039474,0.00731810,1.30514703
-5.29164582,1.63610202,0.02558550,0.00000000,1.40755067,0.55601212,0.00719953,1.30835140
-5.28564282,1.63223582,0.02589227,0.00000000,1.40150004,0.56026079,0.00709160,1.30829863
-5.27963982,1.62443423,0.02616717,0.00000000,1.39199841,0.56307858,0.00699966,1.30495762
-5.27363682,1.61284615,0.02641462,0.00000000,1.37917056,0.56445832,0.00692960,1.29841509
-5.26763382,1.59777198,0.02664232,0.00000000,1.36325393,0.56445268,0.00688768,1.28888292
-5.26163082,1.57966651,0.02686122,0.00000000,1.34460223,0.56317721,0.00688034,1.27670172
-5.25562781,1.55913677,0.02708531,0.00000000,1.32368535,0.56081112,0.00691407,1.26234004
-5.24962481,1.53693413,0.02733123,0.00000000,1.30108501,0.55759588,0.00699518,1.24638896
-5.24362181,1.51394079,0.02761786,0.00000000,1.27748626,0.55383129,0.00712960,1.22955189
-5.23761881,1.49115055,0.02796559,0.00000000,1.25366438,0.54986907,0.00732265,1.21262964
-5.23161581,1.46964424,0.02839561,0.00000000,1.23046758,0.54610422,0.00757889,1.19650091
-5.22561281,1.45056041,0.02892907,0.00000000,1.20879580,0.54296411,0.00790191,1.18209867
-5.21960980,1.43506197,0.02958614,0.00000000,1.18957599,0.54089572,0.00829412,1.17038311
-5.21360680,1.42429987,0.03038514,0.00000000,1.17373480,0.54035147,0.00875666,1.16231191
-5.20760380,1.41937502,0.03134151,0.00000000,1.16216944,0.54177391,0.00928926,1.15880875
-5.20160080,1.42129962,0.03246705,0.00000000,1.15571771,0.54558007,0.00989015,1.16073124
-5.19559780,1.43095948,0.03376908,0.00000000,1.15512840,0.55214577,0.01055606,1.16883939
-5.18959480,1.44907867,0.03524980,0.00000000,1.16103303,0.56179068,0.01128218,1.18376576
-5.18359180,1.47618785,0.03690578,0.00000000,1.17392031,0.57476467,0.01206225,1.20598859
-5.17758879,1.51259782,0.03872769,0.00000000,1.19411406,0.59123588,0.01288864,1.23580885
-5.17158579,1.55837916,0.04070018,0.00000000,1.22175590,0.61128127,0.01375250,1.27333243
-5.16558279,1.61334916,0.04280201,0.00000000,1.25679327,0.63487983,0.01464394,1.31845814
-5.15957979,1.67706673,0.04500636,0.00000000,1.29897351,0.66190894,0.01555221,1.37087214
-5.15357679,1.74883561,0.04728143,0.00000000,1.34784434,0.69214402,0.01646599,1.43004944
-5.14757379,1.82771612,0.04959117,0.00000000,1.40276097,0.72526164,0.01737361,1.49526224
-5.14157079,1.91254520,0.05189620,0.00000000,1.46289955,0.76084592,0.01826331,1.56559527
-5.13556778,2.00196412,0.05415492,0.00000000,1.52727680,0.79839813,0.01912356,1.63996757
-5.12956478,2.09445312,0.05632462,0.00000000,1.59477495,0.83734918,0.01994323,1.71716000
-5.12356178,2.18837159,0.05836276,0.00000000,1.66417126,0.87707444,0.02071191,1.79584758
-5.11755878,2.28200270,0.06022824,0.00000000,1.73417104,0.91691053,0.02142010,1.87463543
-5.11155578,2.37360049,0.06188254,0.00000000,1.80344285,0.95617326,0.02205941,1.95209714
-5.10555278,2.46143801,0.06329093,0.00000000,1.87065479,0.99417618,0.02262273,2.02681394
-5.09954977,2.54385450,0.06442347,0.00000000,1.93451024,1.03024901,0.02310437,2.09741335
-5.09354677,2.61930012,0.06525587,0.00000000,1.99378205,1.06375523,0.02350014,2.16260586
-5.08754377,2.68637631,0.06577019,0.00000000,2.04734366,1.09410822,0.02380749,2.22121820
-5.08154077,2.74387065,0.06595531,0.00000000,2.09419636,1.12078539,0.02402549,2.27222220
-5.07553777,2.79078489,0.06580722,0.00000000,2.13349160,1.14333989,0.02415487,2.31475809
-5.06953477,2.82635539,0.06532902,0.00000000,2.16454778,1.16140943,0.02419802,2.34815176
-5.06353177,2.85006539,0.06453076,0.00000000,2.18686129,1.17472228,0.02415895,2.37192541
-5.05752876,2.86164916,0.06342908,0.00000000,2.20011141,1.18310006,0.02404324,2.38580157
-5.05152576,2.86108806,0.06204660,0.00000000,2.20415957,1.18645772,0.02385793,2.38970072
-5.04552276,2.84859923,0.06041121,0.00000000,2.19904316,1.18480080,0.02361141,2.38373292
-5.03951976,2.82461776,0.05855522,0.00000000,2.18496458,1.17822024,0.02331329,2.36818431
-5.03351676,2.78977335,0.05651440,0.00000000,2.16227642,1.16688526,0.02297421,2.34349916
-5.02751376,2.74486285,0.05432694,0.00000000,2.13146347,1.15103477,0.02260562,2.31025878
-5.02151076,2.69081998,0.05203245,0.00000000,2.09312278,1.13096764,0.02221956,2.26915817
-5.01550775,2.62868352,0.04967090,0.00000000,2.04794251,1.10703256,0.02182835,2.22098160
-5.00950475,2.55956547,0.04728162,0.00000000,1.99668060,1.07961772,0.02144432,2.16657819
-5.00350175,2.48462018,0.04490242,0.00000000,1.94014401,1.04914080,0.02107943,2.10683842
-4.99749875,2.40501562,0.04256870,0.00000000,1.87916929,1.01603958,0.02074497,2.04267224
-4.99149575,2.32190756,0.04031282,0.00000000,1.81460488,0.98076341,0.02045118,1.97498957
-4.98549275,2.23641727,0.03816345,0.00000000,1.74729567,0.94376561,0.02020690,1.90468355
-4.97948974,2.14961314,0.03614519,0.00000000,1.67806988,0.90549703,0.02001926,1.83261670
-4.97348674,2.06249634,0.03427823,0.00000000,1.60772844,0.86640059,0.01989337,1.75961016
-4.96748374,1.97599056,0.03257829,0.00000000,1.53703671,0.82690690,0.01983211,1.68643589
-4.96148074,1.89093559,0.03105659,0.00000000,1.46671846,0.78743067,0.01983596,1.61381159
-4.95547774,1.80808433,0.02972002,0.00000000,1.39745186,0.74836801,0.01990288,1.54239806
-4.94947474,1.72810296,0.02857145,0.00000000,1.32986709,0.71009424,0.02002838,1.47279860
-4.94347174,1.65157356,0.02761013,0.00000000,1.26454546,0.67296225,0.02020558,1.40555995
-4.93746873,1.57899880,0.02683221,0.00000000,1.20201946,0.63730114,0.02042542,1.34117460
-4.93146573,1.51080803,0.02623134,0.00000000,1.14277374,0.60341516,0.02067698,1.28008368
-4.92546273,1.44736430,0.02579932,0.00000000,1.08724644,0.57158272,0.02094788,1.22268042
-4.91945973,1.38897175,0.02552679,0.00000000,1.03583091,0.54205551,0.02122471,1.16931352
-4.91345673,1.33588299,0.02540393,0.00000000,0.98887735,0.51505765,0.02149360,1.12029043
-4.90745373,1.28830598,0.02542112,0.00000000,0.94669439,0.49078485,0.02174078,1.07588008
-4.90145073,1.24641011,0.02556960,0.00000000,0.90955037,0.46940357,0.02195310,1.03631502
-4.89544772,1.21033131,0.02584200,0.00000000,0.87767419,0.45105024,0.02211866,1.00179282
-4.88944472,1.18017590,0.02623284,0.00000000,0.85125580,0.43583052,0.02222732,0.97247673
-4.88344172,1.15602315,0.02673890,0.00000000,0.83044612,0.42381862,0.02227113,0.94849555
-4.87743872,1.13792657,0.02735940,0.00000000,0.81535653,0.41505683,0.02224472,0.92994286
-4.87143572,1.12591394,0.02809617,0.00000000,0.80605794,0.40955513,0.02214562,0.91687566
-4.86543272,1.11998630,0.02895353,0.00000000,0.80257940,0.40729113,0.02197435,0.90931264
-4.85942971,1.12011609,0.02993818,0.00000000,0.80490663,0.40821023,0.02173454,0.90723231
-4.85342671,1.12624462,0.03105878,0.00000000,0.81298036,0.41222618,0.02143279,0.91057107
-4.84742371,1.13827935,0.03232557,0.00000000,0.82669475,0.41922196,0.02107854,0.91922170
-4.84142071,1.15609113,0.03374977,0.00000000,0.84589611,0.42905115,0.02068370,0.93303221
-4.83541771,1.17951174,0.03534291,0.00000000,0.87038212,0.44153974,0.02026231,0.95180547
-4.82941471,1.20833213,0.03711617,0.00000000,0.89990160,0.45648844,0.01983006,0.97529975
-4.82341171,1.24230144,0.03907963,0.00000000,0.93415521,0.47367543,0.01940376,1.00323018
-4.81740870,1.28112702,0.04124151,0.00000000,0.97279701,0.49285964,0.01900077,1.03527132
-4.81140570,1.32447566,0.04360749,0.00000000,1.01543707,0.51378432,0.01863849,1.07106072
-4.80540270,1.37197591,0.04618014,0.00000000,1.06164518,0.53618109,0.01833374,1.11020355
-4.79939970,1.42322157,0.04895833,0.00000000,1.11095556,0.55977409,0.01810229,1.15227796
-4.79339670,1.47777608,0.05193689,0.00000000,1.16287252,0.58428436,0.01795838,1.19684122
-4.78739370,1.53517784,0.05510638,0.00000000,1.21687701,0.60943417,0.01791427,1.24343619
-4.78139070,1.59494606,0.05845298,0.00000000,1.27243378,0.63495126,0.01797999,1.29159810
-4.77538769,1.65658699,0.06195864,0.00000000,1.32899897,0.66057280,0.01816302,1.34086118
-4.76938469,1.71960020,0.06560132,0.00000000,1.38602791,0.68604899,0.01846814,1.39076505
-4.76338169,1.78348478,0.06935541,0.00000000,1.44298295,0.71114617,0.01889737,1.44086067
-4.75737869,1.84774514,0.07319232,0.00000000,1.49934088,0.73564939,0.01944998,1.49071549
-4.75137569,1.91189625,0.07708113,0.00000000,1.55459999,0.75936440,0.02012252,1.53991797
-4.74537269,1.97546820,0.08098935,0.00000000,1.60828633,0.78211893,0.02090901,1.58808110
-4.73936968,2.03801004,0.08488374,0.00000000,1.65995918,0.80376341,0.02180113,1.63484518
-4.73336668,2.09909270,0.08873105,0.00000000,1.70921553,0.82417107,0.02278843,1.67987968
-4.72736368,2.15831127,0.09249887,0.00000000,1.75569352,0.84323749,0.02385867,1.72288431
-4.72136068,2.21528643,0.09615626,0.00000000,1.79907480,0.86087971,0.02499806,1.76358948
-4.71535768,2.26966533,0.09967441,0.00000000,1.83908590,0.87703492,0.02619157,1.80175614
-4.70935468,2.32112196,0.10302714,0.00000000,1.87549854,0.89165890,0.02742328,1.83717528
-4.70335168,2.36935715,0.10619128,0.00000000,1.90812915,0.90472430,0.02867662,1.86966703
-4.69734867,2.41409848,0.10914695,0.00000000,1.93683753,0.91621873,0.02993468,1.89907970
-4.69134567,2.45510013,0.11187770,0.00000000,1.96152502,0.92614303,0.03118045,1.92528873
-4.68534267,2.49214298,0.11437060,0.00000000,1.98213214,0.93450949,0.03239708,1.94819573
-4.67933967,2.52503499,0.11661625,0.00000000,1.99863607,0.94134026,0.03356810,1.96772762
-4.67333667,2.55361205,0.11860868,0.00000000,2.01104788,0.94666606,0.03467761,1.98383603
-4.66733367,2.57773942,0.12034536,0.00000000,2.01940996,0.95052501,0.03571048,1.99649689
-4.66133067,2.59731364,0.12182706,0.00000000,2.02379349,0.95296185,0.03665252,2.00571030
-4.65532766,2.61226502,0.12305783,0.00000000,2.02429626,0.95402732,0.03749070,2.01150055
-4.64932466,2.62256054,0.12404499,0.00000000,2.02104065,0.95377785,0.03821327,2.01391641
-4.64332166,2.62820698,0.12479907,0.00000000,2.01417196,0.95227541,0.03880997,2.01303140
-4.63731866,2.62925392,0.12533385,0.00000000,2.00385699,0.94958748,0.03927219,2.00894402
-4.63131566,2.62579653,0.12566631,0.00000000,1.99028263,0.94578705,0.03959314,2.00177782
-4.62531266,2.61797746,0.12581657,0.00000000,1.97365454,0.94095257,0.03976802,1.99168109
-4.61930965,2.60598778,0.12580775,0.00000000,1.95419561,0.93516773,0.03979412,1.97882597
-4.61330665,2.59006630,0.12566567,0.00000000,1.93214407,0.92852099,0.03967096,1.96340688
-4.60730365,2.57049712,0.12541849,0.00000000,1.90775119,0.92110473,0.03940033,1.94563811
-4.60130065,2.54760511,0.12509610,0.00000000,1.88127830,0.91301400,0.03898635,1.92575036
-4.59529765,2.52174924,0.12472938,0.00000000,1.85299327,0.90434481,0.03843536,1.90398638
-4.58929465,2.49331369,0.12434932,0.00000000,1.82316622,0.89519197,0.03775587,1.88059555
-4.58329165,2.46269708,0.12398592,0.00000000,1.79206473,0.88564654,0.03695833,1.85582758
-4.57728864,2.43030000,0.12366711,0.00000000,1.75994866,0.87579293,0.03605494,1.82992570
-4.57128564,2.39651167,0.12341749,0.00000000,1.72706477,0.86570594,0.03505925,1.80311932
-4.56528264,2.36169608,0.12325723,0.00000000,1.69364147,0.85544768,0.03398587,1.77561682
-4.55927964,2.32617869,0.12320098,0.00000000,1.65988408,0.84506489,0.03284999,1.74759886
-4.55327664,2.29023442,0.12325705,0.00000000,1.62597089,0.83458660,0.03166699,1.71921249
-4.54727364,2.25407775,0.12342679,0.00000000,1.59205047,0.82402255,0.03045197,1.69056673
-4.54127064,2.21785579,0.12370434,0.00000000,1.55824038,0.81336250,0.02921932,1.66172999
-4.53526763,2.18164492,0.12407679,0.00000000,1.52462760,0.80257658,0.02798235,1.63272949
-4.52926463,2.14545139,0.12452470,0.00000000,1.49127082,0.79161684,0.02675292,1.60355317
-4.52326163,2.10921617,0.12502308,0.00000000,1.45820442,0.78041991,0.02554121,1.57415386
-4.51725863,2.07282382,0.12554276,0.00000000,1.42544409,0.76891092,0.02435551,1.54445578
-4.51125563,2.03611515,0.12605204,0.00000000,1.39299380,0.75700827,0.02320217,1.51436312
-4.50525263,1.99890289,0.12651870,0.00000000,1.36085363,0.74462928,0.02208556,1.48377007
-4.49924962,1.96098956,0.12691207,0.00000000,1.32902791,0.73169617,0.02100820,1.45257192
-4.49324662,1.92218634,0.12720519,0.00000000,1.29753321,0.71814232,0.01997093,1.42067641
-4.48724362,1.88233191,0.12737685,0.00000000,1.26640540,0.70391807,0.01897312,1.38801470
-4.48124062,1.84130981,0.12741343,0.00000000,1.23570531,0.68899601,0.01801299,1.35455106
-4.47523762,1.79906333,0.12731039,0.00000000,1.20552237,0.67337511,0.01708793,1.32029075
-4.46923462,1.75560678,0.12707326,0.00000000,1.17597589,0.65708362,0.01619482,1.28528539
-4.46323162,1.71103237,0.12671822,0.00000000,1.14721373,0.64018029,0.01533034,1.24963538
-4.45722861,1.66551217,0.12627195,0.00000000,1.11940826,0.62275392,0.01449130,1.21348917
-4.45122561,1.61929494,0.12577097,0.00000000,1.09274970,0.60492116,0.01367486,1.17703930
-4.44522261,1.57269789,0.12526038,0.00000000,1.06743731,0.58682259,0.01287874,1.14051544
-4.43921961,1.52609405,0.12479203,0.00000000,1.04366870,0.56861738,0.01210137,1.10417474
-4.43321661,1.47989570,0.12442225,0.00000000,1.02162814,0.55047677,0.01134196,1.06829018
-4.42721361,1.43453517,0.12420927,0.00000000,1.00147448,0.53257663,0.01060053,1.03313755
-4.42121061,1.39044408,0.12421035,0.00000000,0.98332945,0.51508982,0.00987783,0.99898193
-4.41520760,1.34803221,0.12447892,0.00000000,0.96726730,0.49817842,0.00917534,0.96606450
-4.40920460,1.30766752,0.12506175,0.00000000,0.95330633,0.48198666,0.00849503,0.93459060
-4.40320160,1.26965820,0.12599638,0.00000000,0.94140312,0.46663463,0.00783930,0.90471960
-4.39719860,1.23423815,0.12730890,0.00000000,0.93144973,0.45221333,0.00721079,0.87655740
-4.39119560,1.20155634,0.12901218,0.00000000,0.92327427,0.43878127,0.00661219,0.85015189
-4.38519260,1.17167080,0.13110469,0.00000000,0.91664485,0.42636271,0.00604612,0.82549160
-4.37918959,1.14454739,0.13356991,0.00000000,0.91127675,0.41494769,0.00551492,0.80250758
-4.37318659,1.12006330,0.13637640,0.00000000,0.90684240,0.40449374,0.00502062,0.78107840
-4.36718359,1.09801486,0.13947851,0.00000000,0.90298373,0.39492913,0.00456477,0.76103778
-4.36118059,1.07812909,0.14281763,0.00000000,0.89932607,0.38615744,0.00414840,0.74218430
-4.35517759,1.06007823,0.14632401,0.00000000,0.89549291,0.37806307,0.00377202,0.72429280
-4.34917459,1.04349628,0.14991899,0.00000000,0.89112076,0.37051747,0.00343557,0.70712639
-4.34317159,1.02799656,0.15351761,0.00000000,0.88587320,0.36338558,0.00313846,0.69044866
-4.33716858,1.01318937,0.15703133,0.00000000,0.87945354,0.35653229,0.00287963,0.67403529
-4.33116558,0.99869882,0.16037094,0.00000000,0.87161544,0.34982842,0.00265758,0.65768445
-4.32516258,0.98417811,0.16344939,0.00000000,0.86217106,0.34315613,0.00247050,0.64122558
-4.31915958,0.96932259,0.16618453,0.00000000,0.85099650,0.33641339,0.00231629,0.62452607
-4.31315658,0.95388022,0.16850163,0.00000000,0.83803440,0.32951747,0.00219269,0.60749591
-4.30715358,0.93765923,0.17033554,0.00000000,0.82329387,0.32240737,0.00209739,0.59008994
