energy_ev,total_up,Ru_p_up,Ru_d_up,S_s_up,S_p_up,Si_p_up,Si_d_up
-5.17758879,3.36063192,2.76272878,1.50130411,0.01677098,0.40387954,1.22178927,0.00000000
-5.17158579,3.43574639,2.84782043,1.53143671,0.01664398,0.40624360,1.25744239,0.00000000
-5.16558279,3.50691391,2.92724432,1.56009572,0.01647853,0.40976367,1.29010853,0.00000000
-5.15957979,3.57232467,2.99954641,1.58650497,0.01627049,0.41412143,1.31918949,0.00000000
-5.15357679,3.63026157,3.06335710,1.60992422,0.01601692,0.41899833,1.34413165,0.00000000
-5.14757379,3.67914112,3.11742295,1.62966740,0.01571615,0.42408268,1.36443971,0.00000000
-5.14157079,3.71755060,3.16063645,1.64511914,0.01536776,0.42907604,1.37968914,0.00000000
-5.13556778,3.74428026,3.19206243,1.65574911,0.01497257,0.43369895,1.38953698,0.00000000
-5.12956478,3.75834970,3.21096057,1.66112390,0.01453257,0.43769571,1.39373055,0.00000000
-5.12356178,3.75902769,3.21680285,1.66091594,0.01405084,0.44083843,1.39211377,0.00000000
-5.11755878,3.74584501,3.20928556,1.65490948,0.01353140,0.44293010,1.38463093,0.00000000
-5.11155578,3.71860004,3.18833535,1.64300334,0.01297912,0.44380676,1.37132762,0.00000000
-5.10555278,3.67735724,3.15410911,1.62521070,0.01239954,0.44333880,1.35234904,0.00000000
-5.09954977,3.62243885,3.10698776,1.60165593,0.01179873,0.44143151,1.32793560,0.00000000
-5.09354677,3.55441038,3.04756445,1.57256882,0.01118312,0.43802472,1.29841617,0.00000000
-5.08754377,3.47406079,2.97662743,1.53827653,0.01055935,0.43309191,1.26419923,0.00000000
-5.08154077,3.38237831,2.89513868,1.49919375,0.00993414,0.42663864,1.22576236,0.00000000
-5.07553777,3.28052303,2.80420906,1.45581145,0.00931413,0.41870056,1.18364041,0.00000000
-5.06953477,3.16979725,2.70507095,1.40868475,0.00870577,0.40934095,1.13841301,0.00000000
-5.06353177,3.05161490,2.59904954,1.35842031,0.00811523,0.39864809,1.09069166,0.00000000
-5.05752876,2.92747080,2.48753375,1.30566365,0.00754831,0.38673235,1.04110695,0.00000000
-5.05152576,2.79891081,2.37194758,1.25108673,0.00701035,0.37372317,0.99029632,0.00000000
-5.04552276,2.66750337,2.25372286,1.19537607,0.00650624,0.35976598,0.93889253,0.00000000
-5.03951976,2.53481303,2.13427393,1.13922145,0.00604035,0.34501915,0.88751319,0.00000000
-5.03351676,2.40237629,2.01497465,1.08330550,0.00561653,0.32965088,0.83675147,0.00000000
-5.02751376,2.27167974,1.89713824,1.02829400,0.00523810,0.31383622,0.78716802,0.00000000
-5.02151076,2.14414065,1.78199976,0.97482697,0.00490789,0.29775411,0.73928410,0.00000000
-5.01550775,2.02108984,1.67070148,0.92351053,0.00462822,0.28158448,0.69357600,0.00000000
-5.00950475,1.90375661,1.56428097,0.87490937,0.00440093,0.26550551,0.65047047,0.00000000
-5.00350175,1.79325572,1.46366154,0.82953996,0.00422740,0.24969091,0.61034123,0.00000000
-4.99749875,1.69057617,1.36964513,0.78786433,0.00410857,0.23430739,0.57350638,0.00000000
-4.99149575,1.59657182,1.28290725,0.75028458,0.00404495,0.21951227,0.54022664,0.00000000
-4.98549275,1.51195377,1.20399384,0.71713820,0.00403662,0.20545127,0.51070440,0.00000000
-4.97948974,1.43728485,1.13331998,0.68869432,0.00408325,0.19225657,0.48508352,0.00000000
-4.97348674,1.37297613,1.07117040,0.66515111,0.00418411,0.18004508,0.46344986,0.00000000
-4.96748374,1.31928599,1.01770170,0.64663446,0.00433808,0.16891714,0.44583265,0.00000000
-4.96148074,1.27632177,0.97294642,0.63319823,0.00454362,0.15895546,0.43220667,0.00000000
-4.95547774,1.24404456,0.93681893,0.62482623,0.00479887,0.15022462,0.42249528,0.00000000
-4.94947474,1.22227695,0.90912317,0.62143593,0.00510157,0.14277081,0.41657442,0.00000000
-4.94347174,1.21071415,0.88956228,0.62288413,0.00544916,0.13662217,0.41427742,0.00000000
-4.93746873,1.20893817,0.87775003,0.62897434,0.00583881,0.13178947,0.41540081,0.00000000
-4.93146573,1.21643483,0.87322385,0.63946582,0.00626746,0.12826716,0.41971077,0.00000000
-4.92546273,1.23261325,0.87545924,0.65408397,0.00673186,0.12603484,0.42695028,0.00000000
-4.91945973,1.25682702,0.88388520,0.67253158,0.00722867,0.12505895,0.43684672,0.00000000
-4.91345673,1.28839627,0.89790014,0.69450051,0.00775452,0.12529468,0.44911954,0.00000000
-4.90745373,1.32662974,0.91688784,0.71968328,0.00830605,0.12668800,0.46348788,0.00000000
-4.90145073,1.37084569,0.94023277,0.74778371,0.00888002,0.12917764,0.47967765,0.00000000
-4.89544772,1.42039060,0.96733414,0.77852629,0.00947331,0.13269705,0.49742789,0.00000000
-4.88944472,1.47465477,0.99761810,0.81166345,0.01008301,0.13717609,0.51649592,0.00000000
-4.88344172,1.53308370,1.03054762,0.84698030,0.01070640,0.14254250,0.53666119,0.00000000
-4.87743872,1.59518472,1.06562947,0.88429650,0.01134099,0.14872301,0.55772747,0.00000000
-4.87143572,1.66052833,1.10241807,0.92346500,0.01198444,0.15564402,0.57952334,0.00000000
-4.86543272,1.72874416,1.14051613,0.96436757,0.01263458,0.16323191,0.60190092,0.00000000
-4.85942971,1.79951173,1.17957211,1.00690740,0.01328928,0.17141291,0.62473291,0.00000000
-4.85342671,1.87254654,1.21927467,1.05099904,0.01394642,0.18011265,0.64790820,0.00000000
-4.84742371,1.94758242,1.25934476,1.09655642,0.01460372,0.18925530,0.67132623,0.00000000
-4.84142071,2.02435123,1.29952580,1.14347945,0.01525870,0.19876263,0.69489059,0.00000000
-4.83541771,2.10256140,1.33957282,1.19164039,0.01590855,0.20855287,0.71850229,0.00000000
-4.82941471,2.18187690,1.37924131,1.24087074,0.01654998,0.21853959,0.74205317,0.00000000
-4.82341171,2.26189810,1.41827680,1.29094975,0.01717924,0.22863081,0.76542000,0.00000000
-4.81740870,2.34214635,1.45640596,1.34159550,0.01779197,0.23872837,0.78845979,0.00000000
-4.81140570,2.42205345,1.49332996,1.39245935,0.01838322,0.24872768,0.81100663,0.00000000
-4.80540270,2.50095747,1.52872087,1.44312455,0.01894747,0.25851800,0.83287057,0.00000000
-4.79939970,2.57810544,1.56222147,1.49310934,0.01947869,0.26798342,0.85383867,0.00000000
-4.79339670,2.65266367,1.59344876,1.54187498,0.01997039,0.27700430,0.87367831,0.00000000
-4.78739370,2.72373542,1.62200108,1.58883828,0.02041584,0.28545948,0.89214285,0.00000000
-4.78139070,2.79038561,1.64746880,1.63338872,0.02080819,0.29322909,0.90897926,0.00000000
-4.77538769,2.85167143,1.66944784,1.67490903,0.02114070,0.30019773,0.92393757,0.00000000
-4.76938469,2.90667775,1.68755545,1.71279876,0.02140700,0.30625822,0.93678151,0.00000000
-4.76338169,2.95455531,1.70144742,1.74649944,0.02160128,0.31131543,0.94730000,0.00000000
-4.75737869,2.99456000,1.71083556,1.77552016,0.02171863,0.31529018,0.95531858,0.00000000
-4.75137569,3.02609095,1.71550465,1.79946232,0.02175517,0.31812303,0.96071042,0.00000000
-4.74537269,3.04872540,1.71532752,1.81804205,0.02170837,0.31977756,0.96340609,0.00000000
-4.73936968,3.06224834,1.71027756,1.83110920,0.02157716,0.32024312,0.96340142,0.00000000
-4.73336668,3.06667507,1.70043772,1.83866168,0.02136211,0.31953685,0.96076325,0.00000000
-4.72736368,3.06226531,1.68600538,1.84085423,0.02106549,0.31770467,0.95563222,0.00000000
-4.72136068,3.04952771,1.66729262,1.83800111,0.02069130,0.31482128,0.94822269,0.00000000
-4.71535768,3.02921428,1.64472184,1.83057218,0.02024527,0.31098905,0.93881953,0.00000000
-4.70935468,3.00230465,1.61881671,1.81918256,0.01973470,0.30633581,0.92777175,0.00000000
-4.70335168,2.96998050,1.59018889,1.80457597,0.01916838,0.30101154,0.91548334,0.00000000
-4.69734867,2.93359127,1.55952094,1.78760243,0.01855629,0.29518412,0.90240148,0.00000000
-4.69134567,2.89461233,1.52754633,1.76919126,0.01790942,0.28903434,0.88900272,0.00000000
-4.68534267,2.85459735,1.49502730,1.75032033,0.01723942,0.28275021,0.87577761,0.00000000
-4.67933967,2.81512693,1.46273161,1.73198290,0.01655832,0.27652097,0.86321444,0.00000000
-4.67333667,2.77775550,1.43140922,1.71515339,0.01587816,0.27053098,0.85178279,0.00000000
-4.66733367,2.74395880,1.40176976,1.70075354,0.01521065,0.26495372,0.84191750,0.00000000
-4.66133067,2.71508396,1.37446183,1.68962015,0.01456688,0.25994624,0.83400380,0.00000000
-4.65532766,2.69230430,1.35005483,1.68247593,0.01395698,0.25564422,0.82836410,0.00000000
-4.64932466,2.67658050,1.32902407,1.67990437,0.01338989,0.25215786,0.82524701,0.00000000
-4.64332166,2.66862974,1.31173950,1.68232976,0.01287311,0.24956884,0.82481897,0.00000000
-4.63731866,2.66890384,1.29845840,1.69000299,0.01241253,0.24792834,0.82715884,0.00000000
-4.63131566,2.67757711,1.28932220,1.70299363,0.01201234,0.24725631,0.83225555,0.00000000
-4.62531266,2.69454434,1.28435721,1.72118861,0.01167494,0.24754190,0.84000897,0.00000000
-4.61930965,2.71942875,1.28347909,1.74429741,0.01140100,0.24874515,0.85023380,0.00000000
-4.61330665,2.75159948,1.28650069,1.77186347,0.01118946,0.25079961,0.86266640,0.00000000
-4.60730365,2.79019780,1.29314268,1.80328146,0.01103771,0.25361603,0.87697426,0.00000000
-4.60130065,2.83417092,1.30304647,1.83781958,0.01094172,0.25708672,0.89276764,0.00000000
-4.59529765,2.88231198,1.31578875,1.87464612,0.01089628,0.26109048,0.90961313,0.00000000
-4.58929465,2.93330476,1.33089700,1.91285918,0.01089521,0.26549783,0.92704832,0.00000000
-4.58329165,2.98577114,1.34786540,1.95151859,0.01093165,0.27017639,0.94459739,0.00000000
-4.57728864,3.03831984,1.36617047,1.98967871,0.01099835,0.27499602,0.96178675,0.00000000
-4.57128564,3.08959440,1.38528597,2.02642098,0.01108791,0.27983366,0.97816036,0.00000000
-4.56528264,3.13831871,1.40469661,2.06088514,0.01119307,0.28457761,0.99329413,0.00000000
-4.55927964,3.18333857,1.42391021,2.09229778,0.01130697,0.28913103,1.00680893,0.00000000
-4.55327664,3.22365769,1.44246806,2.11999748,0.01142338,0.29341468,1.01838170,0.00000000
-4.54727364,3.25846698,1.45995328,2.14345542,0.01153684,0.29736861,1.02775434,0.00000000
-4.54127064,3.28716609,1.47599721,2.16229084,0.01164285,0.30095298,1.03474017,0.00000000
-4.53526763,3.30937664,1.49028374,2.17628080,0.01173793,0.30414782,1.03922760,0.00000000
-4.52926463,3.32494667,1.50255184,2.18536388,0.01181973,0.30695194,1.04118101,0.00000000
-4.52326163,3.33394625,1.51259625,2.18963773,0.01188697,0.30938091,1.04063896,0.00000000
-4.51725863,3.33665485,1.52026679,2.18935059,0.01193939,0.31146444,1.03770960,0.00000000
-4.51125563,3.33354068,1.52546629,2.18488716,0.01197774,0.31324309,1.03256378,0.00000000
-4.50525263,3.32523338,1.52814767,2.17674937,0.01200355,0.31476469,1.02542593,0.00000000
-4.49924962,3.31249096,1.52831022,2.16553285,0.01201905,0.31608050,1.01656333,0.00000000
-4.49324662,3.29616263,1.52599553,2.15190011,0.01202698,0.31724141,1.00627402,0.00000000
-4.48724362,3.27714906,1.52128317,2.13655148,0.01203034,0.31829430,0.99487409,0.00000000
-4.48124062,3.25636180,1.51428647,2.12019508,0.01203229,0.31927878,0.98268460,0.00000000
-4.47523762,3.23468359,1.50514852,2.10351706,0.01203588,0.32022448,0.97001903,0.00000000
-4.46923462,3.21293131,1.49403857,2.08715336,0.01204392,0.32114889,0.95717141,0.00000000
-4.46323162,3.19182319,1.48114890,2.07166423,0.01205883,0.32205608,0.94440596,0.00000000
-4.45722861,3.17195150,1.46669229,2.05751253,0.01208250,0.32293608,0.93194831,0.00000000
-4.45122561,3.15376206,1.45089997,2.04504685,0.01211621,0.32376515,0.91997902,0.00000000
-4.44522261,3.13754130,1.43402027,2.03448998,0.01216060,0.32450684,0.90862928,0.00000000
-4.43921961,3.12341124,1.41631757,2.02593333,0.01221563,0.32511371,0.89797916,0.00000000
-4.43321661,3.11133265,1.39807168,2.01933745,0.01228065,0.32552975,0.88805830,0.00000000
-4.42721361,3.10111590,1.37957742,2.01453845,0.01235442,0.32569321,0.87884904,0.00000000
-4.42121061,3.09243884,1.36114410,2.01126009,0.01243523,0.32553983,0.87029159,0.00000000
-4.41520760,3.08487072,1.34309486,2.00913066,0.01252101,0.32500624,0.86229121,0.00000000
-4.40920460,3.07790072,1.32576543,2.00770401,0.01260946,0.32403327,0.85472666,0.00000000
-4.40320160,3.07096956,1.30950223,2.00648336,0.01269821,0.32256920,0.84745969,0.00000000
-4.39719860,3.06350247,1.29465946,2.00494696,0.01278494,0.32057253,0.84034494,0.00000000
-4.39119560,3.05494172,1.28159504,2.00257405,0.01286754,0.31801441,0.83323977,0.00000000
-4.38519260,3.04477703,1.27066519,1.99887001,0.01294419,0.31488030,0.82601349,0.00000000
-4.37918959,3.03257229,1.26221765,1.99338941,0.01301349,0.31117106,0.81855542,0.00000000
-4.37318659,3.01798722,1.25658347,1.98575589,0.01307454,0.30690326,0.81078157,0.00000000
-4.36718359,3.00079299,1.25406760,1.97567804,0.01312694,0.30210874,0.80263949,0.00000000
-4.36118059,2.98088124,1.25493842,1.96296060,0.01317081,0.29683352,0.79411105,0.00000000
-4.35517759,2.95826610,1.25941664,1.94751073,0.01320680,0.29113595,0.78521328,0.00000000
-4.34917459,2.93307961,1.26766411,1.92933911,0.01323599,0.28508451,0.77599710,0.00000000
-4.34317159,2.90556105,1.27977302,1.90855634,0.01325985,0.27875502,0.76654422,0.00000000
-4.33716858,2.87604121,1.29575627,1.88536503,0.01328014,0.27222777,0.75696248,0.00000000
-4.33116558,2.84492275,1.31553963,1.86004822,0.01329877,0.26558445,0.74738007,0.00000000
-4.32516258,2.81265836,1.33895642,1.83295526,0.01331774,0.25890523,0.73793885,0.00000000
-4.31915958,2.77972801,1.36574532,1.80448593,0.01333901,0.25226605,0.72878755,0.00000000
-4.31315658,2.74661705,1.39555178,1.77507397,0.01336439,0.24573624,0.72007499,0.00000000
-4.30715358,2.71379644,1.42793343,1.74517100,0.01339546,0.23937674,0.71194402,0.00000000
