energy_ev,total_up,Rh_p_up,Rh_d_up,S_s_up,S_p_up,Si_p_up,Si_d_up
-5.75987994,2.26764889,1.70817934,0.75262891,0.01027734,0.85759483,0.25308983,0.00000000
-5.75387694,2.28469055,1.73350105,0.75934851,0.01090835,0.86251976,0.25271985,0.00000000
-5.74787394,2.31092282,1.76433326,0.76976290,0.01162635,0.87056362,0.25362732,0.00000000
-5.74187094,2.34704350,1.80091448,0.78419187,0.01243299,0.88194608,0.25597202,0.00000000
-5.73586793,2.39346045,1.84327796,0.80285536,0.01332829,0.89677713,0.25988063,0.00000000
-5.72986493,2.45028248,1.89125000,0.82586840,0.01431065,0.91505411,0.26544455,0.00000000
-5.72386193,2.51732077,1.94445587,0.85323944,0.01537699,0.93666284,0.27271895,0.00000000
-5.71785893,2.59410034,2.00233280,0.88487209,0.01652279,0.96138267,0.28172281,0.00000000
-5.71185593,2.67988031,2.06414920,0.92056971,0.01774234,0.98889509,0.29243995,0.00000000
-5.70585293,2.77368165,2.12902889,0.96004266,0.01902884,1.01879519,0.30482083,0.00000000
-5.69984992,2.87432055,2.19597911,1.00291748,0.02037468,1.05060544,0.31878495,0.00000000
-5.69384692,2.98044575,2.26392094,1.04874770,0.02177160,1.08379111,0.33422368,0.00000000
-5.68784392,3.09057782,2.33172061,1.09702548,0.02321087,1.11777646,0.35100331,0.00000000
-5.68184092,3.20314882,2.39822066,1.14719373,0.02468349,1.15196120,0.36896815,0.00000000
-5.67583792,3.31654061,2.46226955,1.19865819,0.02618027,1.18573639,0.38794354,0.00000000
-5.66983492,3.42912068,2.52274895,1.25079907,0.02769192,1.21849949,0.40773865,0.00000000
-5.66383192,3.53927446,2.57859788,1.30298200,0.02920907,1.24966792,0.42814906,0.00000000
-5.65782891,3.64543363,2.62883335,1.35456813,0.03072227,1.27869106,0.44895900,0.00000000
-5.65182591,3.74610003,2.67256719,1.40492327,0.03222190,1.30506035,0.46994332,0.00000000
-5.64582291,3.83986551,2.70901918,1.45342621,0.03369809,1.32831761,0.49086936,0.00000000
-5.63981991,3.92542787,2.73752667,1.49947625,0.03514060,1.34806152,0.51149864,0.00000000
-5.63381691,4.00160369,2.75755096,1.54250018,0.03653874,1.36395252,0.53158866,0.00000000
-5.62781391,4.06733864,2.76868114,1.58195887,0.03788123,1.37571620,0.55089487,0.00000000
-5.62181091,4.12171609,2.77063563,1.61735372,0.03915619,1.38314556,0.56917295,0.00000000
-5.61580790,4.16396478,2.76326211,1.64823317,0.04035116,1.38610216,0.58618161,0.00000000
-5.60980490,4.19346598,2.74653610,1.67419925,0.04145315,1.38451648,0.60168585,0.00000000
-5.60380190,4.20976077,2.72055876,1.69491442,0.04244881,1.37838761,0.61546085,0.00000000
-5.59779890,4.21255734,2.68555379,1.71010836,0.04332472,1.36778230,0.62729646,0.00000000
-5.59179590,4.20173845,2.64186393,1.71958486,0.04406772,1.35283343,0.63700214,0.00000000
-5.58579290,4.17736851,2.58994662,1.72322828,0.04466535,1.33373786,0.64441238,0.00000000
-5.57978989,4.13969985,2.53036898,1.72100948,0.04510632,1.31075361,0.64939219,0.00000000
-5.57378689,4.08917739,2.46380176,1.71299062,0.04538106,1.28419620,0.65184262,0.00000000
-5.56778389,4.02644094,2.39101209,1.69932862,0.04548232,1.25443414,0.65170602,0.00000000
-5.56178089,3.95232421,2.31285471,1.68027682,0.04540564,1.22188344,0.64897056,0.00000000
-5.55577789,3.86784997,2.23026158,1.65618436,0.04514992,1.18700102,0.64367401,0.00000000
-5.54977489,3.77422043,2.14422971,1.62749326,0.04471779,1.15027716,0.63590624,0.00000000
-5.54377189,3.67280274,2.05580720,1.59473279,0.04411597,1.11222689,0.62581041,0.00000000
-5.53776888,3.56510926,1.96607771,1.55851113,0.04335543,1.07338059,0.61358256,0.00000000
-5.53176588,3.45277279,1.87614335,1.51950460,0.04245143,1.03427389,0.59946949,0.00000000
-5.52576288,3.33751718,1.78710674,1.47844431,0.04142336,0.99543711,0.58376503,0.00000000
-5.51975988,3.22112405,1.70005225,1.43610089,0.04029449,0.95738465,0.56680456,0.00000000
-5.51375688,3.10539636,1.61602735,1.39326761,0.03909142,0.92060449,0.54895802,0.00000000
-5.50775388,2.99212018,1.53602426,1.35074235,0.03784351,0.88554825,0.53062163,0.00000000
-5.50175088,2.88302562,1.46096274,1.30930910,0.03658204,0.85262200,0.51220850,0.00000000
-5.49574787,2.77974827,1.39167430,1.26971954,0.03533940,0.82217820,0.49413850,0.00000000
-5.48974487,2.68379241,1.32888835,1.23267532,0.03414803,0.79450897,0.47682766,0.00000000
-5.48374187,2.59649695,1.27322060,1.19881141,0.03303948,0.76984085,0.46067749,0.00000000
-5.47773887,2.51900524,1.22516386,1.16868132,0.03204335,0.74833111,0.44606455,0.00000000
-5.47173587,2.45223948,1.18508139,1.14274422,0.03118631,0.73006578,0.43333061,0.00000000
-5.46573287,2.39688042,1.15320274,1.12135454,0.03049118,0.71505932,0.42277360,0.00000000
-5.45972986,2.35335267,1.12962195,1.10475418,0.02997611,0.70325588,0.41463967,0.00000000
-5.45372686,2.32181593,1.11429791,1.09306739,0.02965390,0.69453201,0.40911662,0.00000000
-5.44772386,2.30216235,1.10705674,1.08629854,0.02953150,0.68870079,0.40632866,0.00000000
-5.44172086,2.29401967,1.10759583,1.08433256,0.02960971,0.68551717,0.40633289,0.00000000
-5.43571786,2.29676029,1.11548946,1.08693819,0.02988299,0.68468433,0.40911734,0.00000000
-5.42971486,2.30951586,1.13019574,1.09377388,0.03033962,0.68586105,0.41460074,0.00000000
-5.42371186,2.33119715,1.15106492,1.10439609,0.03096196,0.68866971,0.42263403,0.00000000
-5.41770885,2.36051890,1.17734887,1.11827011,0.03172696,0.69270506,0.43300352,0.00000000
-5.41170585,2.39602917,1.20821201,1.13478296,0.03260682,0.69754338,0.44543582,0.00000000
-5.40570285,2.43614294,1.24274366,1.15325842,0.03356984,0.70275204,0.45960431,0.00000000
-5.39969985,2.47917927,1.27997197,1.17297383,0.03458143,0.70789925,0.47513715,0.00000000
-5.39369685,2.52340172,1.31887971,1.19317856,0.03560514,0.71256390,0.49162672,0.00000000
-5.38769385,2.56706116,1.35842187,1.21311372,0.03660384,0.71634531,0.50864028,0.00000000
-5.38169085,2.60844033,1.39754517,1.23203287,0.03754086,0.71887274,0.52573176,0.00000000
-5.37568784,2.64589932,1.43520954,1.24922338,0.03838114,0.71981445,0.54245428,0.00000000
-5.36968484,2.67792082,1.47041104,1.26402780,0.03909234,0.71888616,0.55837320,0.00000000
-5.36368184,2.70315423,1.50220624,1.27586491,0.03964578,0.71585864,0.57307944,0.00000000
-5.35767884,2.72045720,1.52973719,1.28424982,0.04001734,0.71056428,0.58620253,0.00000000
-5.35167584,2.72893365,1.55225656,1.28881234,0.04018813,0.70290246,0.59742305,0.00000000
-5.34567284,2.72796666,1.56915189,1.28931336,0.04014499,0.69284343,0.60648418,0.00000000
-5.33966983,2.71724535,1.57996830,1.28565819,0.03988083,0.68043074,0.61320161,0.00000000
-5.33366683,2.69678443,1.58442852,1.27790669,0.03939468,0.66578187,0.61747180,0.00000000
-5.32766383,2.66693561,1.58244939,1.26627934,0.03869163,0.64908726,0.61927794,0.00000000
-5.32166083,2.62839009,1.57415393,1.25115913,0.03778248,0.63060739,0.61869341,0.00000000
-5.31565783,2.58217176,1.55987826,1.23308884,0.03668331,0.61066835,0.61588252,0.00000000
-5.30965483,2.52962092,1.54017282,1.21276356,0.03541482,0.58965558,0.61109849,0.00000000
-5.30365183,2.47236878,1.51579744,1.19101861,0.03400157,0.56800619,0.60467847,0.00000000
-5.29764882,2.41230317,1.48771030,1.16881293,0.03247111,0.54619992,0.59703586,0.00000000
-5.29164582,2.35152641,1.45705085,1.14720839,0.03085312,0.52474894,0.58865009,0.00000000
-5.28564282,2.29230634,1.42511701,1.12734545,0.02917843,0.50418682,0.58005414,0.00000000
-5.27963982,2.23702197,1.39333752,1.11041595,0.02747814,0.48505679,0.57182027,0.00000000
-5.27363682,2.18810522,1.36323994,1.09763365,0.02578270,0.46789961,0.56454437,0.00000000
-5.26763382,2.14798050,1.33641571,1.09020352,0.02412116,0.45324133,0.55882956,0.00000000
-5.26163082,2.11900379,1.31448291,1.08929066,0.02252041,0.44158116,0.55526953,0.00000000
-5.25562781,2.10340314,1.29904829,1.09598967,0.02100459,0.43337965,0.55443218,0.00000000
-5.24962481,2.10322211,1.29166952,1.11129572,0.01959462,0.42904756,0.55684427,0.00000000
-5.24362181,2.12026796,1.29381878,1.13607789,0.01830785,0.42893537,0.56297735,0.00000000
-5.23761881,2.15606588,1.30684882,1.17105594,0.01715778,0.43332399,0.57323575,0.00000000
-5.23161581,2.21182081,1.33196233,1.21678099,0.01615403,0.44241653,0.58794665,0.00000000
-5.22561281,2.28838759,1.37018542,1.27362106,0.01530232,0.45633162,0.60735284,0.00000000
-5.21960980,2.38625062,1.42234574,1.34175171,0.01460456,0.47509822,0.63160817,0.00000000
-5.21360680,2.50551335,1.48905580,1.42115230,0.01405911,0.49865227,0.66077589,0.00000000
-5.20760380,2.64589795,1.57070150,1.51160790,0.01366106,0.52683531,0.69482969,0.00000000
-5.20160080,2.80675513,1.66743612,1.61271697,0.01340257,0.55939515,0.73365757,0.00000000
-5.19559780,2.98708372,1.77917956,1.72390432,0.01327327,0.59598868,0.77706804,0.00000000
-5.18959480,3.18555934,1.90562249,1.84443915,0.01326072,0.63618705,0.82479846,0.00000000
-5.18359180,3.40057105,2.04623503,1.97345731,0.01335088,0.67948301,0.87652514,0.00000000
-5.17758879,3.63026474,2.20027935,2.10998689,0.01352853,0.72530044,0.93187459,0.00000000
-5.17158579,3.87259167,2.36682548,2.25297622,0.01377774,0.77300591,0.99043552,0.00000000
-5.16558279,4.12536012,2.54476957,2.40132300,0.01408234,0.82192206,1.05177100,0.00000000
-5.15957979,4.38628845,2.73285368,2.55390326,0.01442629,0.87134247,1.11543015,0.00000000
-5.15357679,4.65305718,2.92968647,2.70959893,0.01479408,0.92054750,1.18095900,0.00000000
-5.14757379,4.92335830,3.13376371,2.86732270,0.01517102,0.96882087,1.24790989,0.00000000
-5.14157079,5.19493973,3.34348814,3.02603914,0.01554355,1.01546620,1.31584910,0.00000000
-5.13556778,5.46564329,3.55718798,3.18478101,0.01589946,1.05982319,1.38436240,0.00000000
-5.12956478,5.73343494,3.77313377,3.34266014,0.01622802,1.10128267,1.45305844,0.00000000
-5.12356178,5.99642639,3.98955326,3.49887261,0.01652011,1.13930014,1.52156976,0.00000000
-5.11755878,6.25288769,4.20464462,3.65269805,0.01676829,1.17340735,1.58955185,0.00000000
-5.11155578,6.50125112,4.41658806,3.80349361,0.01696673,1.20322132,1.65668020,0.00000000
-5.10555278,6.74010711,4.62355657,3.95068318,0.01711124,1.22845085,1.72264605,0.00000000
-5.09954977,6.96819345,4.82372652,4.09374298,0.01719912,1.24889999,1.78715112,0.00000000
-5.09354677,7.18437961,5.01528881,4.23218483,0.01722907,1.26446876,1.84990199,0.00000000
-5.08754377,7.38764808,5.19646176,4.36553856,0.01720101,1.27515099,1.91060478,0.00000000
-5.08154077,7.57707504,5.36550636,4.49333515,0.01711595,1.28102961,1.96896064,0.00000000
-5.07553777,7.75181241,5.52074473,4.61509200,0.01697579,1.28226962,2.02466273,0.00000000
-5.06953477,7.91107341,5.66058225,4.73030186,0.01678320,1.27910925,2.07739497,0.00000000
-5.06353177,8.05412318,5.78353337,4.83842637,0.01654140,1.27184964,2.12683308,0.00000000
-5.05752876,8.18027567,5.88825102,4.93889503,0.01625406,1.26084358,2.17264781,0.00000000
-5.05152576,8.28889738,5.97355873,5.03110993,0.01592519,1.24648375,2.21451062,0.00000000
-5.04552276,8.37941792,6.03848443,5.11445622,0.01555900,1.22919093,2.25210129,0.00000000
-5.03951976,8.45134675,6.08229429,5.18831770,0.01515986,1.20940255,2.28511730,0.00000000
-5.03351676,8.50429472,6.10452490,5.25209677,0.01473222,1.18756188,2.31328436,0.00000000
-5.02751376,8.53799897,6.10501162,5.30523748,0.01428057,1.16410815,2.33636742,0.00000000
-5.02151076,8.55234894,6.08391104,5.34725024,0.01380948,1.13946779,2.35418157,0.00000000
-5.01550775,8.54741141,6.04171565,5.37773672,0.01332348,1.11404687,2.36660203,0.00000000
-5.00950475,8.52345256,5.97925900,5.39641341,0.01282715,1.08822482,2.37357265,0.00000000
-5.00350175,8.48095493,5.89771008,5.40313244,0.01232507,1.06234934,2.37511236,0.00000000
-4.99749875,8.42062803,5.79855619,5.39789848,0.01182181,1.03673268,2.37131916,0.00000000
-4.99149575,8.34341133,5.68357438,5.38088089,0.01132192,1.01164905,2.36237137,0.00000000
-4.98549275,8.25046931,5.55479197,5.35242054,0.01082990,0.98733310,2.34852620,0.00000000
-4.97948974,8.14317870,5.41443757,5.31303112,0.01035019,0.96397962,2.33011556,0.00000000
-4.97348674,8.02310836,5.26488446,5.26339516,0.00988707,0.94174411,2.30753960,0.00000000
-4.96748374,7.89199329,5.10858889,5.20435501,0.00944467,0.92074443,2.28125824,0.00000000
-4.96148074,7.75170379,4.94802598,5.13689968,0.00902689,0.90106323,2.25178114,0.00000000
-4.95547774,7.60421172,4.78562614,5.06214810,0.00863732,0.88275123,2.21965687,0.00000000
-4.94947474,7.45155537,4.62371513,4.98132970,0.00827924,0.86583125,2.18546144,0.00000000
-4.94347174,7.29580449,4.46446013,4.89576309,0.00795554,0.85030275,2.14978706,0.00000000
-4.93746873,7.13902665,4.30982429,4.80683348,0.00766870,0.83614690,2.11323109,0.00000000
-4.93146573,6.98325592,4.16153133,4.71596936,0.00742076,0.82333175,2.07638581,0.00000000
-4.92546273,6.83046432,4.02104122,4.62461866,0.00721329,0.81181757,2.03982888,0.00000000
-4.91945973,6.68253596,3.88953722,4.53422472,0.00704744,0.80156185,2.00411460,0.00000000
-4.91345673,6.54124373,3.76792385,4.44620195,0.00692392,0.79252389,1.96976597,0.00000000
-4.90745373,6.40822781,3.65683474,4.36191105,0.00684303,0.78466851,1.93726719,0.00000000
-4.90145073,6.28497531,3.55664861,4.28263388,0.00680470,0.77796897,1.90705658,0.00000000
-4.89544772,6.17280021,3.46751154,4.20954779,0.00680850,0.77240848,1.87951965,0.00000000
-4.88944472,6.07282299,3.38936315,4.14369961,0.00685370,0.76798052,1.85498221,0.00000000
-4.88344172,5.98594962,3.32196450,4.08597959,0.00693926,0.76468773,1.83370344,0.00000000
-4.87743872,5.91284980,3.26492569,4.03709587,0.00706387,0.76253933,1.81586908,0.00000000
-4.87143572,5.85393506,3.21773118,3.99755023,0.00722597,0.76154742,1.80158480,0.00000000
-4.86543272,5.80933751,3.17976176,3.96761633,0.00742369,0.76172208,1.79087018,0.00000000
-4.85942971,5.77889065,3.15031228,3.94732149,0.00765491,0.76306580,1.78365375,0.00000000
-4.85342671,5.76211402,3.12860485,3.93643354,0.00791716,0.76556749,1.77976949,0.00000000
-4.84742371,5.75820350,3.11379814,3.93445404,0.00820765,0.76919653,1.77895548,0.00000000
-4.84142071,5.76602935,3.10499328,3.94061917,0.00852324,0.77389734,1.78085518,0.00000000
-4.83541771,5.78414384,3.10123794,3.95390931,0.00886035,0.77958492,1.78502173,0.00000000
-4.82941471,5.81080000,3.10152987,3.97306808,0.00921506,0.78614177,1.79092577,0.00000000
-4.82341171,5.84398262,3.10482152,3.99663101,0.00958299,0.79341662,1.79796673,0.00000000
-4.81740870,5.88145180,3.11002728,4.02296372,0.00995942,0.80122517,1.80548776,0.00000000
-4.81140570,5.92079879,3.11603456,4.05030867,0.01033929,0.80935312,1.81279376,0.00000000
-4.80540270,5.95951297,3.12171954,4.07683920,0.01071728,0.81756145,1.81917225,0.00000000
-4.79939970,5.99505802,3.12596815,4.10071901,0.01108789,0.82559390,1.82391610,0.00000000
-4.79339670,6.02495448,3.12770195,4.12016474,0.01144559,0.83318647,1.82634740,0.00000000
-4.78739370,6.04686573,3.12590844,4.13350904,0.01178491,0.84007845,1.82584120,0.00000000
-4.78139070,6.05868329,3.11967450,4.13926137,0.01210061,0.84602466,1.82184826,0.00000000
-4.77538769,6.05860786,3.10822142,4.13616385,0.01238785,0.85080824,1.81391551,0.00000000
-4.76938469,6.04522199,3.09093945,4.12323932,0.01264230,0.85425332,1.80170320,0.00000000
-4.76338169,6.01755088,3.06741997,4.09982957,0.01286027,0.85623702,1.78499800,0.00000000
-4.75737869,5.97510800,3.03748288,4.06562169,0.01303890,0.85669999,1.76372127,0.00000000
-4.75137569,5.91792320,3.00119738,4.02066142,0.01317617,0.85565486,1.73793207,0.00000000
-4.74537269,5.84655140,2.95889412,3.96535273,0.01327104,0.85319214,1.70782484,0.00000000
-4.73936968,5.76206136,2.91116763,3.90044376,0.01332342,0.84948294,1.67372190,0.00000000
-4.73336668,5.66600440,2.85886794,3.82699971,0.01333423,0.84477827,1.63606112,0.00000000
-4.72736368,5.56036440,2.80308099,3.74636406,0.01330528,0.83940468,1.59537948,0.00000000
-4.72136068,5.44749082,2.74509838,3.66010978,0.01323931,0.83375619,1.55229333,0.00000000
-4.71535768,5.33001757,2.68637685,3.56998283,0.01313975,0.82828264,1.50747636,0.00000000
-4.70935468,5.21077080,2.62848920,3.47784029,0.01301074,0.82347474,1.46163631,0.00000000
-4.70335168,5.09266939,2.57306825,3.38558583,0.01285685,0.81984634,1.41549146,0.00000000
-4.69734867,4.97862193,2.52174605,3.29510492,0.01268301,0.81791433,1.36974787,0.00000000
-4.69134567,4.87142401,2.47609082,3.20820237,0.01249431,0.81817716,1.32507831,0.00000000
-4.68534267,4.77365973,2.43754409,3.12654422,0.01229582,0.82109254,1.28210343,0.00000000
-4.67933967,4.68761087,2.40736075,3.05160613,0.01209245,0.82705544,1.24137595,0.00000000
-4.67333667,4.61517679,2.38655447,2.98462950,0.01188880,0.83637714,1.20336798,0.00000000
-4.66733367,4.55780781,2.37585068,2.92658663,0.01168902,0.84926646,1.16846175,0.00000000
-4.66133067,4.51645417,2.37564937,2.87815574,0.01149667,0.86581386,1.13694375,0.00000000
-4.65532766,4.49153208,2.38599913,2.83970603,0.01131468,0.88597948,1.10900209,0.00000000
-4.64932466,4.48290797,2.40658376,2.81129301,0.01114525,0.90958557,1.08472688,0.00000000
-4.64332166,4.48990129,2.43672222,2.79266374,0.01098982,0.93631410,1.06411317,0.00000000
-4.63731866,4.51130563,2.47538199,2.78327160,0.01084907,0.96570979,1.04706627,0.00000000
-4.63131566,4.54542764,2.52120577,2.78229965,0.01072291,0.99718869,1.03340895,0.00000000
-4.62531266,4.59014226,2.57255054,2.78869189,0.01061055,1.03005237,1.02289015,0.00000000
-4.61930965,4.64296265,2.62753767,2.80119123,0.01051060,1.06350721,1.01519490,0.00000000
-4.61330665,4.70112251,2.68411248,2.81838293,0.01042109,1.09668838,1.00995516,0.00000000
-4.60730365,4.76166815,2.74011084,2.83874229,0.01033970,1.12868754,1.00676128,0.00000000
-4.60130065,4.82155721,2.79333061,2.86068504,0.01026383,1.15858342,1.00517383,0.00000000
-4.59529765,4.87776073,2.84160500,2.88261903,0.01019077,1.18547394,1.00473561,0.00000000
-4.58929465,4.92736507,2.88287509,2.90299557,0.01011791,1.20850865,1.00498368,0.00000000
-4.58329165,4.96766997,2.91525885,2.92035883,0.01004289,1.22692018,1.00546110,0.00000000
-4.57728864,4.99627932,2.93711381,2.93339181,0.00996375,1.24005321,1.00572828,0.00000000
-4.57128564,5.01118127,2.94709098,2.94095729,0.00987914,1.24738984,1.00537362,0.00000000
-4.56528264,5.01081458,2.94417819,2.94213244,0.00978842,1.24857015,1.00402338,0.00000000
-4.55927964,4.99411888,2.92773090,2.93623588,0.00969179,1.24340704,1.00135027,0.00000000
-4.55327664,4.96056688,2.89748987,2.92284626,0.00959037,1.23189474,0.99708090,0.00000000
-4.54727364,4.91017736,2.85358492,2.90181166,0.00948626,1.21421051,0.99100157,0.00000000
-4.54127064,4.84350869,2.79652518,2.87324969,0.00938248,1.19070962,0.98296243,0.00000000
-4.53526763,4.76163331,2.72717649,2.83753814,0.00928296,1.16191372,0.97287981,0.00000000
-4.52926463,4.66609440,2.64672737,2.79529673,0.00919244,1.12849324,0.96073667,0.00000000
-4.52326163,4.55884697,2.55664528,2.74736092,0.00911629,1.09124470,0.94658121,0.00000000
-4.51725863,4.44218589,2.45862540,2.69474864,0.00906031,1.05106380,0.93052370,0.00000000
-4.51125563,4.31866413,2.35453425,2.63862170,0.00903053,1.00891567,0.91273166,0.00000000
-4.50525263,4.19100484,2.24635063,2.58024332,0.00903293,0.96580352,0.89342361,0.00000000
-4.49924962,4.06201080,2.13610646,2.52093367,0.00907313,0.92273693,0.87286177,0.00000000
-4.49324662,3.93447511,2.02582957,2.46202530,0.00915616,0.88070113,0.85134375,0.00000000
-4.48724362,3.81109652,1.91749073,2.40482010,0.00928612,0.84062847,0.82919396,0.00000000
-4.48124062,3.69440238,1.81295631,2.35054961,0.00946596,0.80337289,0.80675463,0.00000000
-4.47523762,3.58668201,1.71394804,2.30034001,0.00969722,0.76968843,0.78437716,0.00000000
-4.46923462,3.48993222,1.62201048,2.25518304,0.00997987,0.74021215,0.76241378,0.00000000
-4.46323162,3.40581653,1.53848670,2.21591358,0.01031215,0.71545185,0.74121005,0.00000000
-4.45722861,3.33563845,1.46450202,2.18319445,0.01069052,0.69577871,0.72109808,0.00000000
-4.45122561,3.28032886,1.40095548,2.15750853,0.01110967,0.68142470,0.70239095,0.00000000
-4.44522261,3.24044689,1.34851831,2.13915800,0.01156255,0.67248441,0.68537809,0.00000000
-4.43921961,3.21619290,1.30763857,2.12827007,0.01204057,0.66892085,0.67032189,0.00000000
-4.43321661,3.20743208,1.27855082,2.12480851,0.01253376,0.67057466,0.65745532,0.00000000
-4.42721361,3.21372663,1.26129006,2.12858995,0.01303109,0.67717605,0.64698062,0.00000000
-4.42121061,3.23437456,1.25570860,2.13930374,0.01352074,0.68835874,0.63906892,0.00000000
-4.41520760,3.26845291,1.26149529,2.15653438,0.01399051,0.70367536,0.63386058,0.00000000
-4.40920460,3.31486334,1.27819613,2.17978510,0.01442819,0.72261352,0.63146630,0.00000000
-4.40320160,3.37237831,1.30523568,2.20850171,0.01482194,0.74461215,0.63196872,0.00000000
-4.39719860,3.43968628,1.34193887,2.24209575,0.01516072,0.76907751,0.63542445,0.00000000
-4.39119560,3.51543452,1.38755283,2.27996605,0.01543460,0.79539858,0.64186651,0.00000000
-4.38519260,3.59826879,1.44126850,2.32151831,0.01563517,0.82296161,0.65130693,0.00000000
-4.37918959,3.68686899,1.50224182,2.36618217,0.01575571,0.85116340,0.66373957,0.00000000
-4.37318659,3.77998077,1.56961437,2.41342581,0.01579152,0.87942364,0.67914306,0.00000000
-4.36718359,3.87644267,1.64253334,2.46276783,0.01573999,0.90719576,0.69748373,0.00000000
-4.36118059,3.97520908,1.72017038,2.51378685,0.01560068,0.93397676,0.71871849,0.00000000
-4.35517759,4.07536906,1.80173926,2.56612880,0.01537535,0.95931572,0.74279763,0.00000000
-4.34917459,4.17616125,1.88651172,2.61951223,0.01506783,0.98282118,0.76966717,0.00000000
-4.34317159,4.27698503,1.97383109,2.67373191,0.01468391,1.00416743,0.79927103,0.00000000
-4.33716858,4.37740785,2.06312310,2.72866088,0.01423109,1.02309952,0.83155235,0.00000000
-4.33116558,4.47716892,2.15390338,2.78425092,0.01371838,1.03943726,0.86645425,0.00000000
-4.32516258,4.57617880,2.24578092,2.84053161,0.01315591,1.05307776,0.90391957,0.00000000
-4.31915958,4.67451483,2.33845732,2.89760770,0.01255471,1.06399678,0.94388951,0.00000000
-4.31315658,4.77241200,2.43172125,2.95565457,0.01192627,1.07224854,0.98630110,0.00000000
-4.30715358,4.87024897,2.52543823,3.01491179,0.01128229,1.07796387,1.03108346,0.00000000
