energy_ev,total_up,Hf_p_up,Hf_d_up,Pb_p_up,Pb_d_up,Te_p_up,Te_d_up
-5.70585293,0.62717434,0.32517334,0.21191237,0.02221489,0.00047759,0.46422233,0.00000000
-5.69984992,0.59512352,0.31400144,0.20058537,0.01987556,0.00045948,0.44226605,0.00000000
-5.69384692,0.56709359,0.30483827,0.19059362,0.01799616,0.00044496,0.42307770,0.00000000
-5.68784392,0.54343964,0.29794690,0.18204688,0.01656604,0.00043433,0.40695767,0.00000000
-5.68184092,0.52448880,0.29357423,0.17504758,0.01557163,0.00042787,0.39418423,0.00000000
-5.67583792,0.51052919,0.29194202,0.16968716,0.01499734,0.00042584,0.38500420,0.00000000
-5.66983492,0.50179819,0.29323754,0.16604230,0.01482638,0.00042846,0.37962328,0.00000000
-5.66383192,0.49847058,0.29760439,0.16417098,0.01504143,0.00043587,0.37819634,0.00000000
-5.65782891,0.50064723,0.30513388,0.16410887,0.01562516,0.00044817,0.38081824,0.00000000
-5.65182591,0.50834498,0.31585721,0.16586605,0.01656073,0.00046535,0.38751559,0.00000000
-5.64582291,0.52148833,0.32973919,0.16942429,0.01783209,0.00048733,0.39824003,0.00000000
-5.63981991,0.53990355,0.34667355,0.17473524,0.01942438,0.00051392,0.41286338,0.00000000
-5.63381691,0.56331569,0.36648043,0.18171944,0.02132417,0.00054482,0.43117514,0.00000000
-5.62781391,0.59134900,0.38890625,0.19026646,0.02351980,0.00057964,0.45288259,0.00000000
-5.62181091,0.62353081,0.41362610,0.20023613,0.02600169,0.00061788,0.47761368,0.00000000
-5.61580790,0.65929926,0.44024892,0.21146095,0.02876271,0.00065893,0.50492287,0.00000000
-5.60980490,0.69801457,0.46832521,0.22374957,0.03179857,0.00070211,0.53429992,0.00000000
-5.60380190,0.73897372,0.49735739,0.23689133,0.03510819,0.00074667,0.56518123,0.00000000
-5.59779890,0.78142809,0.52681232,0.25066159,0.03869407,0.00079180,0.59696367,0.00000000
-5.59179590,0.82460334,0.55613573,0.26482782,0.04256260,0.00083666,0.62902034,0.00000000
-5.58579290,0.86772088,0.58476793,0.27915595,0.04672422,0.00088040,0.66071755,0.00000000
-5.57978989,0.91001990,0.61216024,0.29341690,0.05119341,0.00092217,0.69143254,0.00000000
-5.57378689,0.95077902,0.63779146,0.30739291,0.05598851,0.00096119,0.72057116,0.00000000
-5.56778389,0.98933661,0.66118362,0.32088332,0.06113114,0.00099671,0.74758451,0.00000000
-5.56178089,1.02510856,0.68191631,0.33370955,0.06664535,0.00102809,0.77198415,0.00000000
-5.55577789,1.05760293,0.69963890,0.34571900,0.07255644,0.00105477,0.79335480,0.00000000
-5.54977489,1.08643042,0.71408004,0.35678770,0.07888931,0.00107631,0.81136426,0.00000000
-5.54377189,1.11131036,0.72505406,0.36682152,0.08566654,0.00109240,0.82576987,0.00000000
-5.53776888,1.13207177,0.73246383,0.37575592,0.09290614,0.00110286,0.83642129,0.00000000
-5.53176588,1.14864958,0.73630005,0.38355430,0.10061905,0.00110765,0.84325961,0.00000000
-5.52576288,1.16107617,0.73663702,0.39020499,0.10880652,0.00110684,0.84631276,0.00000000
-5.51975988,1.16946895,0.73362507,0.39571724,0.11745754,0.00110063,0.84568773,0.00000000
-5.51375688,1.17401454,0.72748027,0.40011627,0.12654634,0.00108930,0.84155991,0.00000000
-5.50775388,1.17495075,0.71847176,0.40343798,0.13603030,0.00107325,0.83416038,0.00000000
-5.50175088,1.17254738,0.70690766,0.40572346,0.14584832,0.00105292,0.82376178,0.00000000
-5.49574787,1.16708700,0.69312015,0.40701378,0.15591975,0.00102880,0.81066366,0.00000000
-5.48974487,1.15884696,0.67745062,0.40734539,0.16614428,0.00100142,0.79517815,0.00000000
-5.48374187,1.14808360,0.66023565,0.40674648,0.17640248,0.00097129,0.77761664,0.00000000
-5.47773887,1.13501960,0.64179451,0.40523443,0.18655752,0.00093894,0.75827818,0.00000000
-5.47173587,1.11983517,0.62241876,0.40281464,0.19645766,0.00090483,0.73744011,0.00000000
-5.46573287,1.10266335,0.60236435,0.39948065,0.20593977,0.00086942,0.71535135,0.00000000
-5.45972986,1.08358970,0.58184653,0.39521569,0.21483366,0.00083310,0.69222836,0.00000000
-5.45372686,1.06265597,0.56103759,0.38999534,0.22296701,0.00079623,0.66825394,0.00000000
-5.44772386,1.03986753,0.54006734,0.38379122,0.23017090,0.00075907,0.64357843,0.00000000
-5.44172086,1.01520361,0.51902607,0.37657537,0.23628544,0.00072188,0.61832320,0.00000000
-5.43571786,0.98862974,0.49796954,0.36832496,0.24116548,0.00068485,0.59258576,0.00000000
-5.42971486,0.96011117,0.47692558,0.35902707,0.24468599,0.00064811,0.56644605,0.00000000
-5.42371186,0.92962651,0.45590164,0.34868314,0.24674686,0.00061180,0.53997332,0.00000000
-5.41770885,0.89718045,0.43489279,0.33731278,0.24727696,0.00057599,0.51323288,0.00000000
-5.41170585,0.86281475,0.41388956,0.32495670,0.24623717,0.00054077,0.48629251,0.00000000
-5.40570285,0.82661685,0.39288518,0.31167858,0.24362218,0.00050620,0.45922774,0.00000000
-5.39969985,0.78872561,0.37188168,0.29756578,0.23946119,0.00047235,0.43212601,0.00000000
-5.39369685,0.74933382,0.35089473,0.28272882,0.23381717,0.00043927,0.40508923,0.00000000
-5.38769385,0.70868750,0.32995689,0.26729973,0.22678503,0.00040705,0.37823491,0.00000000
-5.38169085,0.66708223,0.30911929,0.25142943,0.21848849,0.00037576,0.35169580,0.00000000
-5.37568784,0.62485675,0.28845167,0.23528421,0.20907613,0.00034549,0.32561814,0.00000000
-5.36968484,0.58238441,0.26804115,0.21904165,0.19871654,0.00031633,0.30015894,0.00000000
-5.36368184,0.54006311,0.24798970,0.20288629,0.18759298,0.00028839,0.27548240,0.00000000
-5.35767884,0.49830429,0.22841075,0.18700504,0.17589780,0.00026177,0.25175590,0.00000000
-5.35167584,0.45752184,0.20942520,0.17158291,0.16382670,0.00023657,0.22914583,0.00000000
-5.34567284,0.41812124,0.19115716,0.15679901,0.15157338,0.00021288,0.20781357,0.00000000
-5.33966983,0.38048979,0.17372965,0.14282308,0.13932443,0.00019080,0.18791188,0.00000000
-5.33366683,0.34498804,0.15726064,0.12981270,0.12725500,0.00017038,0.16958175,0.00000000
-5.32766383,0.31194292,0.14185945,0.11791108,0.11552509,0.00015171,0.15295003,0.00000000
-5.32166083,0.28164261,0.12762384,0.10724566,0.10427671,0.00013482,0.13812771,0.00000000
-5.31565783,0.25433308,0.11463774,0.09792715,0.09363194,0.00011975,0.12520880,0.00000000
-5.30965483,0.23021629,0.10296971,0.09004923,0.08369181,0.00010651,0.11426987,0.00000000
-5.30365183,0.20944981,0.09267209,0.08368855,0.07453595,0.00009510,0.10536999,0.00000000
-5.29764882,0.19214747,0.08378071,0.07890499,0.06622304,0.00008550,0.09855086,0.00000000
-5.29164582,0.17838083,0.07631516,0.07574198,0.05879183,0.00007768,0.09383718,0.00000000
-5.28564282,0.16818105,0.07027941,0.07422677,0.05226258,0.00007161,0.09123682,0.00000000
-5.27963982,0.16154093,0.06566268,0.07437058,0.04663895,0.00006722,0.09074085,0.00000000
-5.27363682,0.15841679,0.06244050,0.07616840,0.04191009,0.00006444,0.09232332,0.00000000
-5.26763382,0.15873004,0.06057579,0.07959863,0.03805273,0.00006321,0.09594057,0.00000000
-5.26163082,0.16236841,0.06001987,0.08462234,0.03503348,0.00006344,0.10153034,0.00000000
-5.25562781,0.16918667,0.06071353,0.09118234,0.03281083,0.00006503,0.10901056,0.00000000
-5.24962481,0.17900718,0.06258789,0.09920220,0.03133720,0.00006788,0.11827799,0.00000000
-5.24362181,0.19162016,0.06556530,0.10858520,0.03056075,0.00007189,0.12920689,0.00000000
-5.23761881,0.20678410,0.06956019,0.11921356,0.03042701,0.00007692,0.14164791,0.00000000
-5.23161581,0.22422655,0.07447999,0.13094794,0.03088037,0.00008285,0.15542749,0.00000000
-5.22561281,0.24364553,0.08022613,0.14362758,0.03186542,0.00008954,0.17034778,0.00000000
-5.21960980,0.26471181,0.08669529,0.15707117,0.03332809,0.00009684,0.18618756,0.00000000
-5.21360680,0.28707246,0.09378086,0.17107847,0.03521682,0.00010459,0.20270414,0.00000000
-5.20760380,0.31035555,0.10137463,0.18543303,0.03748349,0.00011263,0.21963641,0.00000000
-5.20160080,0.33417644,0.10936888,0.19990581,0.04008438,0.00012079,0.23670912,0.00000000
-5.19559780,0.35814525,0.11765865,0.21425981,0.04298108,0.00012891,0.25363832,0.00000000
-5.18959480,0.38187571,0.12614423,0.22825559,0.04614123,0.00013680,0.27013793,0.00000000
-5.18359180,0.40499490,0.13473378,0.24165753,0.04953923,0.00014430,0.28592713,0.00000000
-5.17758879,0.42715372,0.14334594,0.25424056,0.05315684,0.00015125,0.30073849,0.00000000
-5.17158579,0.44803740,0.15191223,0.26579721,0.05698354,0.00015749,0.31432636,0.00000000
-5.16558279,0.46737584,0.16037925,0.27614452,0.06101666,0.00016289,0.32647521,0.00000000
-5.15957979,0.48495300,0.16871023,0.28513059,0.06526133,0.00016734,0.33700754,0.00000000
-5.15357679,0.50061490,0.17688604,0.29264040,0.06972997,0.00017073,0.34579091,0.00000000
-5.14757379,0.51427572,0.18490544,0.29860056,0.07444150,0.00017299,0.35274375,0.00000000
-5.14157079,0.52592157,0.19278437,0.30298270,0.07942015,0.00017408,0.35783949,0.00000000
-5.13556778,0.53561152,0.20055442,0.30580537,0.08469386,0.00017399,0.36110895,0.00000000
-5.12956478,0.54347578,0.20826033,0.30713415,0.09029238,0.00017272,0.36264049,0.00000000
-5.12356178,0.54971096,0.21595670,0.30707997,0.09624500,0.00017033,0.36257805,0.00000000
-5.11755878,0.55457243,0.22370390,0.30579573,0.10257809,0.00016688,0.36111698,0.00000000
-5.11155578,0.55836411,0.23156359,0.30347114,0.10931253,0.00016249,0.35849780,0.00000000
-5.10555278,0.56142616,0.23959383,0.30032619,0.11646109,0.00015726,0.35499805,0.00000000
-5.09954977,0.56412091,0.24784424,0.29660328,0.12402598,0.00015136,0.35092258,0.00000000
-5.09354677,0.56681785,0.25635142,0.29255862,0.13199672,0.00014496,0.34659272,0.00000000
-5.08754377,0.56987837,0.26513491,0.28845297,0.14034839,0.00013823,0.34233464,0.00000000
-5.08154077,0.57364086,0.27419403,0.28454243,0.14904047,0.00013139,0.33846751,0.00000000
-5.07553777,0.57840704,0.28350581,0.28106944,0.15801635,0.00012464,0.33529199,0.00000000
-5.06953477,0.58443006,0.29302412,0.27825450,0.16720364,0.00011820,0.33307936,0.00000000
-5.06353177,0.59190507,0.30268030,0.27628899,0.17651527,0.00011231,0.33206198,0.00000000
-5.05752876,0.60096261,0.31238509,0.27532934,0.18585142,0.00010721,0.33242535,0.00000000
-5.05152576,0.61166523,0.32203208,0.27549275,0.19510224,0.00010313,0.33430212,0.00000000
-5.04552276,0.62400735,0.33150229,0.27685471,0.20415131,0.00010032,0.33776831,0.00000000
-5.03951976,0.63791848,0.34066983,0.27944836,0.21287959,0.00009906,0.34284186,0.00000000
-5.03351676,0.65326946,0.34940830,0.28326556,0.22116990,0.00009959,0.34948357,0.00000000
-5.02751376,0.66988141,0.35759762,0.28825969,0.22891152,0.00010221,0.35760027,0.00000000
-5.02151076,0.68753689,0.36513082,0.29435000,0.23600480,0.00010720,0.36705016,0.00000000
-5.01550775,0.70599255,0.37192051,0.30142705,0.24236558,0.00011486,0.37764984,0.00000000
-5.00950475,0.72499265,0.37790456,0.30935916,0.24792911,0.00012549,0.38918290,0.00000000
-5.00350175,0.74428259,0.38305070,0.31799937,0.25265325,0.00013941,0.40140947,0.00000000
-4.99749875,0.76362181,0.38735963,0.32719258,0.25652087,0.00015694,0.41407622,0.00000000
-4.99149575,0.78279512,0.39086654,0.33678242,0.25954116,0.00017839,0.42692652,0.00000000
-4.98549275,0.80162205,0.39364076,0.34661760,0.26174988,0.00020407,0.43971005,0.00000000
-4.97948974,0.81996351,0.39578365,0.35655736,0.26320838,0.00023427,0.45219156,0.00000000
-4.97348674,0.83772553,0.39742458,0.36647572,0.26400146,0.00026924,0.46415827,0.00000000
-4.96748374,0.85485976,0.39871536,0.37626449,0.26423416,0.00030919,0.47542575,0.00000000
-4.96148074,0.87136085,0.39982327,0.38583476,0.26402756,0.00035427,0.48584189,0.00000000
-4.95547774,0.88726090,0.40092303,0.39511709,0.26351383,0.00040458,0.49528905,0.00000000
-4.94947474,0.90262135,0.40218815,0.40406028,0.26283066,0.00046009,0.50368420,0.00000000
-4.94347174,0.91752295,0.40378215,0.41262913,0.26211555,0.00052071,0.51097749,0.00000000
-4.93746873,0.93205452,0.40585002,0.42080123,0.26149996,0.00058622,0.51714913,0.00000000
-4.93146573,0.94630138,0.40851064,0.42856332,0.26110385,0.00065628,0.52220525,0.00000000
-4.92546273,0.96033424,0.41185025,0.43590746,0.26103091,0.00073041,0.52617293,0.00000000
-4.91945973,0.97419956,0.41591779,0.44282738,0.26136452,0.00080803,0.52909495,0.00000000
-4.91345673,0.98791209,0.42072210,0.44931544,0.26216502,0.00088842,0.53102460,0.00000000
-4.90745373,1.00145031,0.42623140,0.45536052,0.26346815,0.00097074,0.53202115,0.00000000
-4.90145073,1.01475530,0.43237504,0.46094690,0.26528500,0.00105408,0.53214607,0.00000000
-4.89544772,1.02773326,0.43904763,0.46605459,0.26760344,0.00113743,0.53146056,0.00000000
-4.88944472,1.04026168,0.44611527,0.47066087,0.27039098,0.00121973,0.53002423,0.00000000
-4.88344172,1.05219905,0.45342370,0.47474313,0.27359891,0.00129994,0.52789534,0.00000000
-4.87743872,1.06339740,0.46080792,0.47828273,0.27716765,0.00137700,0.52513211,0.00000000
-4.87143572,1.07371707,0.46810286,0.48126972,0.28103285,0.00144992,0.52179527,0.00000000
-4.86543272,1.08304264,0.47515439,0.48370788,0.28513204,0.00151782,0.51795126,0.00000000
-4.85942971,1.09129901,0.48183032,0.48561973,0.28941142,0.00157994,0.51367582,0.00000000
-4.85342671,1.09846636,0.48803043,0.48705112,0.29383227,0.00163566,0.50905761,0.00000000
-4.84742371,1.10459292,0.49369522,0.48807475,0.29837679,0.00168459,0.50420124,0.00000000
-4.84142071,1.10980437,0.49881267,0.48879236,0.30305269,0.00172653,0.49922943,0.00000000
-4.83541771,1.11430905,0.50342264,0.48933522,0.30789649,0.00176149,0.49428390,0.00000000
-4.82941471,1.11839819,0.50761849,0.48986260,0.31297497,0.00178971,0.48952476,0.00000000
-4.82341171,1.12244084,0.51154586,0.49055822,0.31838475,0.00181165,0.48512811,0.00000000
-4.81740870,1.12687350,0.51539850,0.49162459,0.32424995,0.00182797,0.48128207,0.00000000
-4.81140570,1.13218451,0.51941127,0.49327553,0.33071774,0.00183948,0.47818109,0.00000000
-4.80540270,1.13889414,0.52385068,0.49572711,0.33795222,0.00184714,0.47601898,0.00000000
-4.79939970,1.14753106,0.52900343,0.49918750,0.34612667,0.00185200,0.47498092,0.00000000
-4.79339670,1.15860657,0.53516341,0.50384623,0.35541463,0.00185515,0.47523487,0.00000000
-4.78739370,1.17258790,0.54261802,0.50986351,0.36598033,0.00185766,0.47692305,0.00000000
-4.78139070,1.18987209,0.55163437,0.51736020,0.37796886,0.00186058,0.48015379,0.00000000
-4.77538769,1.21076212,0.56244624,0.52640910,0.39149678,0.00186484,0.48499450,0.00000000
-4.76938469,1.23544649,0.57524239,0.53702809,0.40664361,0.00187122,0.49146607,0.00000000
-4.76338169,1.26398372,0.59015705,0.54917566,0.42344480,0.00188034,0.49953917,0.00000000
-4.75737869,1.29629277,0.60726283,0.56274903,0.44188664,0.00189261,0.50913269,0.00000000
-4.75137569,1.33214986,0.62656678,0.57758527,0.46190336,0.00190825,0.52011457,0.00000000
-4.74537269,1.37119229,0.64800942,0.59346523,0.48337681,0.00192724,0.53230482,0.00000000
-4.73936968,1.41292884,0.67146713,0.61012029,0.50613865,0.00194936,0.54548084,0.00000000
-4.73336668,1.45675656,0.69675735,0.62724151,0.52997502,0.00197420,0.55938462,0.00000000
-4.72736368,1.50198269,0.72364644,0.64449083,0.55463353,0.00200120,0.57373143,0.00000000
-4.72136068,1.54785090,0.75185966,0.66151356,0.57983204,0.00202966,0.58821968,0.00000000
-4.71535768,1.59357004,0.78109251,0.67795175,0.60526883,0.00205879,0.60254128,0.00000000
-4.70935468,1.63834400,0.81102269,0.69345744,0.63063353,0.00208777,0.61639202,0.00000000
-4.70335168,1.68140096,0.84132202,0.70770531,0.65561810,0.00211577,0.62948147,0.00000000
-4.69734867,1.72202037,0.87166748,0.72040402,0.67992732,0.00214198,0.64154192,0.00000000
-4.69134567,1.75955635,0.90175069,0.73130555,0.70328794,0.00216570,0.65233594,0.00000000
-4.68534267,1.79345615,0.93128533,0.74021232,0.72545622,0.00218630,0.66166231,0.00000000
-4.67933967,1.82327303,0.96001204,0.74698157,0.74622316,0.00220328,0.66936016,0.00000000
-4.67333667,1.84867291,0.98770077,0.75152709,0.76541734,0.00221629,0.67531126,0.00000000
-4.66733367,1.86943494,1.01415043,0.75381819,0.78290521,0.00222509,0.67944053,0.00000000
-4.66133067,1.88544620,1.03918614,0.75387627,0.79858887,0.00222959,0.68171494,0.00000000
-4.65532766,1.89669132,1.06265461,0.75176917,0.81240171,0.00222980,0.68214117,0.00000000
-4.64932466,1.90323822,1.08441803,0.74760401,0.82430230,0.00222584,0.68076216,0.00000000
-4.64332166,1.90522102,1.10434738,0.74151889,0.83426707,0.00221790,0.67765311,0.00000000
-4.63731866,1.90282169,1.12231570,0.73367414,0.84228249,0.00220619,0.67291714,0.00000000
-4.63131566,1.89625194,1.13819229,0.72424366,0.84833737,0.00219096,0.66668099,0.00000000
-4.62531266,1.88573653,1.15183833,0.71340698,0.85241600,0.00217243,0.65909107,0.00000000
-4.61930965,1.87149935,1.16310452,0.70134237,0.85449273,0.00215080,0.65031000,0.00000000
-4.61330665,1.85375311,1.17183125,0.68822152,0.85452843,0.00212622,0.64051379,0.00000000
-4.60730365,1.83269322,1.17785128,0.67420588,0.85246920,0.00209876,0.62988975,0.00000000
-4.60130065,1.80849615,1.18099505,0.65944479,0.84824745,0.00206846,0.61863503,0.00000000
-4.59529765,1.78132207,1.18109829,0.64407536,0.84178532,0.00203527,0.60695574,0.00000000
-4.58929465,1.75132139,1.17801153,0.62822395,0.83300019,0.00199909,0.59506647,0.00000000
-4.58329165,1.71864428,1.17161073,0.61200889,0.82181190,0.00195982,0.58319005,0.00000000
-4.57728864,1.68345246,1.16180855,0.59554416,0.80815113,0.00191729,0.57155734,0.00000000
-4.57128564,1.64593175,1.14856522,0.57894353,0.79196828,0.00187138,0.56040686,0.00000000
-4.56528264,1.60630464,1.13189831,0.56232491,0.77324227,0.00182197,0.54998420,0.00000000
-4.55927964,1.56484131,1.11189066,0.54581425,0.75198844,0.00176901,0.54054085,0.00000000
-4.55327664,1.52186852,1.08869586,0.52954891,0.72826515,0.00171249,0.53233272,0.00000000
-4.54727364,1.47777514,1.06254075,0.51367995,0.70217834,0.00165253,0.52561797,0.00000000
-4.54127064,1.43301409,1.03372471,0.49837331,0.67388392,0.00158929,0.52065443,0.00000000
-4.53526763,1.38810015,1.00261572,0.48380970,0.64358757,0.00152305,0.51769652,0.00000000
-4.52926463,1.34360366,0.96964318,0.47018310,0.61154208,0.00145420,0.51699180,0.00000000
-4.52326163,1.30014048,0.93528805,0.45769802,0.57804230,0.00138319,0.51877721,0.00000000
-4.51725863,1.25835845,0.90007046,0.44656563,0.54341794,0.00131058,0.52327515,0.00000000
-4.51125563,1.21892118,0.86453581,0.43699885,0.50802474,0.00123696,0.53068941,0.00000000
-4.50525263,1.18248989,0.82923965,0.42920683,0.47223438,0.00116298,0.54120108,0.00000000
-4.49924962,1.14970422,0.79473228,0.42338883,0.43642387,0.00108931,0.55496447,0.00000000
-4.49324662,1.12116274,0.76154379,0.41972801,0.40096477,0.00101662,0.57210308,0.00000000
-4.48724362,1.09740434,0.73016990,0.41838519,0.36621296,0.00094556,0.59270567,0.00000000
-4.48124062,1.07889090,0.70105956,0.41949301,0.33249942,0.00087674,0.61682238,0.00000000
-4.47523762,1.06599227,0.67460434,0.42315060,0.30012234,0.00081072,0.64446111,0.00000000
-4.46923462,1.05897396,0.65113020,0.42941895,0.26934098,0.00074800,0.67558396,0.00000000
-4.46323162,1.05798792,0.63089168,0.43831732,0.24037133,0.00068900,0.71010405,0.00000000
-4.45722861,1.06306694,0.61406866,0.44982060,0.21338385,0.00063404,0.74788273,0.00000000
-4.45122561,1.07412257,0.60076559,0.46385790,0.18850299,0.00058338,0.78872735,0.00000000
-4.44522261,1.09094678,0.59101301,0.48031238,0.16580861,0.00053719,0.83238977,0.00000000
-4.43921961,1.11321724,0.58477138,0.49902243,0.14533893,0.00049557,0.87856592,0.00000000
-4.43321661,1.14050603,0.58193663,0.51978410,0.12709480,0.00045854,0.92689649,0.00000000
-4.42721361,1.17229160,0.58234747,0.54235495,0.11104495,0.00042607,0.97696918,0.00000000
-4.42121061,1.20797357,0.58579394,0.56645907,0.09713200,0.00039807,1.02832252,0.00000000
-4.41520760,1.24688992,0.59202703,0.59179337,0.08527875,0.00037443,1.08045151,0.00000000
-4.40920460,1.28833629,0.60076891,0.61803489,0.07539454,0.00035499,1.13281519,0.00000000
-4.40320160,1.33158647,0.61172364,0.64484895,0.06738145,0.00033959,1.18484599,0.00000000
-4.39719860,1.37591386,0.62458786,0.67189800,0.06113996,0.00032807,1.23596089,0.00000000
-4.39119560,1.42061293,0.63906130,0.69885086,0.05657397,0.00032026,1.28557402,0.00000000
-4.38519260,1.46502004,0.65485669,0.72539195,0.05359510,0.00031601,1.33311041,0.00000000
-4.37918959,1.50853299,0.67170886,0.75123036,0.05212590,0.00031518,1.37802047,0.00000000
-4.37318659,1.55062839,0.68938261,0.77610819,0.05210223,0.00031768,1.41979451,0.00000000
-4.36718359,1.59087624,0.70767917,0.79980798,0.05347452,0.00032343,1.45797683,0.00000000
-4.36118059,1.62895108,0.72644093,0.82215875,0.05620806,0.00033237,1.49217869,0.00000000
-4.35517759,1.66463912,0.74555419,0.84304039,0.06028228,0.00034449,1.52208954,0.00000000
-4.34917459,1.69784096,0.76494986,0.86238616,0.06568917,0.00035981,1.54748592,0.00000000
-4.34317159,1.72856969,0.78460188,0.88018309,0.07243078,0.00037836,1.56823752,0.00000000
-4.33716858,1.75694422,0.80452349,0.89647021,0.08051615,0.00040018,1.58431013,0.00000000
-4.33116558,1.78317821,0.82476131,0.91133452,0.08995755,0.00042536,1.59576511,0.00000000
-4.32516258,1.80756475,0.84538756,0.92490504,0.10076638,0.00045396,1.60275543,0.00000000
-4.31915958,1.83045757,0.86649058,0.93734491,0.11294879,0.00048605,1.60551844,0.00000000
-4.31315658,1.85224951,0.88816418,0.94884205,0.12650132,0.00052167,1.60436549,0.00000000
-4.30715358,1.87334917,0.91049631,0.95959871,0.14140659,0.00056088,1.59966906,0.00000000
