energy_ev,total_up,C_s_up,C_p_up,Re_p_up,Re_d_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
-5.72386193,1.22814399,0.01502813,0.13704410,0.82363537,0.29255400,0.42093966,0.20842963,0.63566166,0.00000000
-5.71785893,1.35137830,0.01690193,0.14986867,0.86871985,0.32909987,0.45763491,0.23527817,0.69282181,0.00000000
-5.71185593,1.48630919,0.01888246,0.16399356,0.91879485,0.36947733,0.49753778,0.26437396,0.75527462,0.00000000
-5.70585293,1.63253425,0.02095405,0.17940670,0.97378586,0.41363577,0.54045145,0.29560148,0.82276074,0.00000000
-5.69984992,1.78936269,0.02309757,0.19606667,1.03345231,0.46144636,0.58608847,0.32879062,0.89488010,0.00000000
-5.69384692,1.95579960,0.02529063,0.21390058,1.09737975,0.51269447,0.63406830,0.36371455,0.97108652,0.00000000
-5.68784392,2.13054012,0.02750783,0.23280268,1.16497859,0.56707436,0.68391835,0.40008948,1.05068749,0.00000000
-5.68184092,2.31197455,0.02972127,0.25263408,1.23548970,0.62418664,0.73507867,0.43757633,1.13284971,0.00000000
-5.67583792,2.49820496,0.03190108,0.27322344,1.30799679,0.68353892,0.78691025,0.47578449,1.21661032,0.00000000
-5.66983492,2.68707353,0.03401608,0.29436887,1.38144559,0.74454989,0.83870697,0.51427768,1.30089394,0.00000000
-5.66383192,2.87620222,0.03603461,0.31584080,1.45466901,0.80655699,0.88971064,0.55258184,1.38453503,0.00000000
-5.65782891,3.06304293,0.03792527,0.33738602,1.52641766,0.86882775,0.93912899,0.59019484,1.46630494,0.00000000
-5.65182591,3.24493681,0.03965787,0.35873254,1.59539453,0.93057452,0.98615576,0.62659785,1.54494299,0.00000000
-5.64582291,3.41918088,0.04120426,0.37959534,1.66029256,0.99097242,1.02999225,0.66126794,1.61919026,0.00000000
-5.63981991,3.58309984,0.04253915,0.39968272,1.71983372,1.04917990,1.06986966,0.69369148,1.68782513,0.00000000
-5.63381691,3.73412047,0.04364092,0.41870317,1.77280807,1.10436147,1.10507112,0.72337790,1.74969913,0.00000000
-5.62781391,3.86984600,0.04449228,0.43637236,1.81811122,1.15571161,1.13495285,0.74987338,1.80377178,0.00000000
-5.62181091,3.98812772,0.04508084,0.45242017,1.85477880,1.20247921,1.15896332,0.77277374,1.84914308,0.00000000
-5.61580790,4.08713109,0.04539951,0.46659753,1.88201658,1.24399166,1.17665994,0.79173627,1.88508244,0.00000000
-5.60980490,4.16539378,0.04544679,0.47868268,1.89922510,1.27967741,1.18772248,0.80648989,1.91105286,0.00000000
-5.60380190,4.22187355,0.04522684,0.48848681,1.90601794,1.30908646,1.19196269,0.81684329,1.92672953,0.00000000
-5.59779890,4.25598408,0.04474941,0.49585885,1.90223294,1.33190764,1.18932992,0.82269073,1.93201209,0.00000000
-5.59179590,4.26761739,0.04402963,0.50068908,1.88793614,1.34798212,1.17991244,0.82401533,1.92703012,0.00000000
-5.58579290,4.25715210,0.04308763,0.50291181,1.86341850,1.35731258,1.16393446,0.82088968,1.91214173,0.00000000
-5.57978989,4.22544726,0.04194799,0.50250662,1.82918546,1.36006751,1.14174922,0.81347381,1.88792530,0.00000000
-5.57378689,4.17382203,0.04063914,0.49949853,1.78594027,1.35658049,1.11382818,0.80201067,1.85516482,0.00000000
-5.56778389,4.10402214,0.03919265,0.49395680,1.73456156,1.34734444,1.08074703,0.78681919,1.81482922,0.00000000
-5.56178089,4.01817430,0.03764245,0.48599271,1.67607647,1.33300094,1.04316909,0.76828536,1.76804672,0.00000000
-5.55577789,3.91873027,0.03602396,0.47575615,1.61163019,1.31432501,1.00182655,0.74685166,1.71607485,0.00000000
-5.54977489,3.80840269,0.03437335,0.46343142,1.54245333,1.29220577,0.95750052,0.72300511,1.66026743,0.00000000
-5.54377189,3.69009470,0.03272661,0.44923217,1.46982824,1.26762381,0.91100047,0.69726452,1.60203926,0.00000000
-5.53776888,3.56682565,0.03111882,0.43339588,1.39505540,1.24162574,0.86314377,0.67016731,1.54282995,0.00000000
-5.53176588,3.44165531,0.02958338,0.41617791,1.31942114,1.21529704,0.81473598,0.64225632,1.48406766,0.00000000
-5.52576288,3.31760863,0.02815132,0.39784539,1.24416735,1.18973378,0.76655253,0.61406693,1.42713387,0.00000000
-5.51975988,3.19760326,0.02685068,0.37867112,1.17046432,1.16601427,0.71932214,0.58611500,1.37333011,0.00000000
-5.51375688,3.08438161,0.02570599,0.35892771,1.09938697,1.14517147,0.67371256,0.55888577,1.32384730,0.00000000
-5.50775388,2.98044913,0.02473784,0.33888198,1.03189521,1.12816678,0.63031867,0.53282396,1.27973858,0.00000000
-5.50175088,2.88802018,0.02396254,0.31878989,0.96881841,1.11586619,0.58965337,0.50832543,1.24189608,0.00000000
-5.49574787,2.80897266,0.02339189,0.29889209,0.91084439,1.10901918,0.55214105,0.48573029,1.21103205,0.00000000
-5.48974487,2.74481212,0.02303309,0.27941004,0.85851254,1.10824110,0.51811389,0.46531770,1.18766481,0.00000000
-5.48374187,2.69664616,0.02288869,0.26054291,0.81221114,1.11399944,0.48781062,0.44730237,1.17210965,0.00000000
-5.47773887,2.66516917,0.02295673,0.24246520,0.77217858,1.12660411,0.46137778,0.43183264,1.16447485,0.00000000
-5.47173587,2.65065775,0.02323091,0.22532510,0.73850803,1.14620231,0.43887307,0.41899025,1.16466286,0.00000000
-5.46573287,2.65297658,0.02370091,0.20924355,0.71115525,1.17277766,0.42027062,0.40879163,1.17237644,0.00000000
-5.45972986,2.67159425,0.02435277,0.19431402,0.68994908,1.20615385,0.40546784,0.40119058,1.18712980,0.00000000
-5.45372686,2.70560856,0.02516939,0.18060285,0.67460416,1.24600246,0.39429353,0.39608237,1.20826419,0.00000000
-5.44772386,2.75378045,0.02613101,0.16815023,0.66473544,1.29185469,0.38651690,0.39330886,1.23496772,0.00000000
-5.44172086,2.81457541,0.02721587,0.15697160,0.65987390,1.34311661,0.38185722,0.39266476,1.26629880,0.00000000
-5.43571786,2.88621108,0.02840072,0.14705949,0.65948315,1.39908733,0.37999379,0.39390463,1.30121267,0.00000000
-5.42971486,2.96670976,0.02966152,0.13838568,0.66297644,1.45897939,0.38057589,0.39675053,1.33859010,0.00000000
-5.42371186,3.05395390,0.03097396,0.13090356,0.66973343,1.52194079,0.38323254,0.40090007,1.37726770,0.00000000
-5.41770885,3.14574320,0.03231407,0.12455071,0.67911668,1.58707766,0.38758177,0.40603470,1.41606878,0.00000000
-5.41170585,3.23985118,0.03365867,0.11925150,0.69048703,1.65347690,0.39323920,0.41182796,1.45383383,0.00000000
-5.40570285,3.33407974,0.03498582,0.11491969,0.70321788,1.72022783,0.39982589,0.41795348,1.48944985,0.00000000
-5.39969985,3.42630978,0.03627511,0.11146108,0.71670784,1.78644223,0.40697519,0.42409260,1.52187746,0.00000000
-5.39369685,3.51454657,0.03750793,0.10877586,0.73039158,1.85127181,0.41433867,0.42994133,1.55017502,0.00000000
-5.38769385,3.59695839,0.03866757,0.10676097,0.74374866,1.91392289,0.42159093,0.43521658,1.57351908,0.00000000
-5.38169085,3.67190758,0.03973929,0.10531217,0.75631033,1.97366748,0.42843355,0.43966145,1.59122058,0.00000000
-5.37568784,3.73797328,0.04071023,0.10432595,0.76766408,2.02985089,0.43459787,0.44304952,1.60273626,0.00000000
-5.36968484,3.79396570,0.04156933,0.10370119,0.77745625,2.08189550,0.43984710,0.44518809,1.60767532,0.00000000
-5.36368184,3.83893201,0.04230715,0.10334060,0.78539260,2.12930118,0.44397742,0.44592043,1.60580110,0.00000000
-5.35767884,3.87215439,0.04291568,0.10315194,0.79123725,2.17164244,0.44681850,0.44512683,1.59702809,0.00000000
-5.35167584,3.89314112,0.04338816,0.10304908,0.79481006,2.20856312,0.44823343,0.44272481,1.58141463,0.00000000
-5.34567284,3.90161191,0.04371889,0.10295281,0.79598301,2.23976905,0.44811813,0.43866837,1.55915186,0.00000000
-5.33966983,3.89747881,0.04390311,0.10279155,0.79467568,2.26501969,0.44640044,0.43294643,1.53054961,0.00000000
-5.33366683,3.88082414,0.04393689,0.10250190,0.79085029,2.28411944,0.44303894,0.42558065,1.49601987,0.00000000
-5.32766383,3.85187704,0.04381713,0.10202903,0.78450666,2.29690947,0.43802148,0.41662270,1.45605886,0.00000000
-5.32166083,3.81098994,0.04354160,0.10132701,0.77567725,2.30326075,0.43136368,0.40615114,1.41122834,0.00000000
-5.31565783,3.75861628,0.04310906,0.10035901,0.76442268,2.30306904,0.42310718,0.39426798,1.36213693,0.00000000
-5.30965483,3.69529047,0.04251936,0.09909743,0.75082765,2.29625211,0.41331784,0.38109518,1.30942220,0.00000000
-5.30365183,3.62161085,0.04177371,0.09752388,0.73499771,2.28274952,0.40208375,0.36677098,1.25373407,0.00000000
-5.29764882,3.53822599,0.04087480,0.09562912,0.71705647,2.26252496,0.38951315,0.35144635,1.19571989,0.00000000
-5.29164582,3.44582454,0.03982706,0.09341286,0.69714369,2.23557100,0.37573213,0.33528147,1.13601159,0.00000000
-5.28564282,3.34512840,0.03863678,0.09088347,0.67541368,2.20191575,0.36088221,0.31844240,1.07521506,0.00000000
-5.27963982,3.23688873,0.03731229,0.08805758,0.65203429,2.16163104,0.34511767,0.30109789,1.01390173,0.00000000
-5.27363682,3.12188426,0.03586392,0.08495958,0.62718604,2.11484118,0.32860278,0.28341647,0.95260243,0.00000000
-5.26763382,3.00092112,0.03430404,0.08162103,0.60106141,2.06173177,0.31150888,0.26556369,0.89180318,0.00000000
-5.26163082,2.87483342,0.03264691,0.07808000,0.57386401,2.00255766,0.29401133,0.24769974,0.83194292,0.00000000
-5.25562781,2.74448379,0.03090847,0.07438035,0.54580767,1.93764928,0.27628658,0.22997722,0.77341274,0.00000000
-5.24962481,2.61076334,0.02910605,0.07057106,0.51711512,1.86741685,0.25850916,0.21253931,0.71655654,0.00000000
-5.24362181,2.47459032,0.02725801,0.06670545,0.48801653,1.79235177,0.24084898,0.19551819,0.66167265,0.00000000
-5.23761881,2.33690740,0.02538331,0.06284063,0.45874759,1.71302510,0.22346892,0.17903382,0.60901643,0.00000000
-5.23161581,2.19867720,0.02350107,0.05903689,0.42954743,1.63008276,0.20652268,0.16319308,0.55880343,0.00000000
-5.22561281,2.06087624,0.02163011,0.05535733,0.40065633,1.54423780,0.19015330,0.14808925,0.51121312,0.00000000
-5.21960980,1.92448759,0.01978846,0.05186759,0.37231332,1.45625981,0.17449205,0.13380183,0.46639294,0.00000000
-5.21360680,1.79049244,0.01799299,0.04863580,0.34475392,1.36696203,0.15965807,0.12039681,0.42446266,0.00000000
-5.20760380,1.65986115,0.01625900,0.04573263,0.31820797,1.27718673,0.14575854,0.10792719,0.38551895,0.00000000
-5.20160080,1.53354433,0.01459992,0.04323163,0.29289777,1.18778955,0.13288949,0.09643391,0.34964001,0.00000000
-5.19559780,1.41246430,0.01302711,0.04120956,0.26903660,1.09962349,0.12113715,0.08594702,0.31689037,0.00000000
-5.18959480,1.29750752,0.01154968,0.03974691,0.24682765,1.01352329,0.11057982,0.07648713,0.28732561,0.00000000
-5.18359180,1.18951823,0.01017446,0.03892844,0.22646336,0.93029083,0.10129008,0.06806699,0.26099697,0.00000000
-5.17758879,1.08929350,0.00890604,0.03884357,0.20812522,0.85068212,0.09333723,0.06069329,0.23795579,0.00000000
-5.17158579,0.99757981,0.00774681,0.03958679,0.19198381,0.77539635,0.08678984,0.05436836,0.21825754,0.00000000
-5.16558279,0.91507094,0.00669720,0.04125764,0.17819908,0.70506713,0.08171815,0.04909195,0.20196534,0.00000000
-5.15957979,0.84240687,0.00575585,0.04396051,0.16692079,0.64025618,0.07819630,0.04486279,0.18915278,0.00000000
-5.15357679,0.78017342,0.00491988,0.04780394,0.15828869,0.58144931,0.07630399,0.04168003,0.17990584,0.00000000
-5.14757379,0.72890198,0.00418517,0.05289934,0.15243260,0.52905452,0.07612764,0.03954430,0.17432371,0.00000000
-5.14157079,0.68906871,0.00354665,0.05935926,0.14947198,0.48340195,0.07776069,0.03845851,0.17251840,0.00000000
-5.13556778,0.66109287,0.00299860,0.06729490,0.14951494,0.44474516,0.08130316,0.03842816,0.17461287,0.00000000
-5.12956478,0.64533345,0.00253489,0.07681304,0.15265668,0.41326339,0.08686005,0.03946132,0.18073780,0.00000000
-5.12356178,0.64208394,0.00214925,0.08801233,0.15897708,0.38906430,0.09453892,0.04156808,0.19102665,0.00000000
-5.11755878,0.65156477,0.00183550,0.10097903,0.16853767,0.37218672,0.10444634,0.04475951,0.20560943,0.00000000
-5.11155578,0.67391345,0.00158772,0.11578230,0.18137789,0.36260313,0.11668342,0.04904631,0.22460490,0.00000000
-5.10555278,0.70917251,0.00140040,0.13246922,0.19751081,0.36022150,0.13134046,0.05443697,0.24811173,0.00000000
-5.09954977,0.75727569,0.00126857,0.15105961,0.21691853,0.36488644,0.14849098,0.06093569,0.27619871,0.00000000
-5.09354677,0.81803283,0.00118783,0.17154110,0.23954745,0.37637960,0.16818526,0.06854001,0.30889446,0.00000000
-5.08754377,0.89111451,0.00115446,0.19386449,0.26530367,0.39441940,0.19044360,0.07723843,0.34617716,0.00000000
-5.08154077,0.97603726,0.00116535,0.21793977,0.29404899,0.41866043,0.21524989,0.08700793,0.38796460,0.00000000
-5.07553777,1.07215063,0.00121805,0.24363306,0.32559758,0.44869275,0.24254541,0.09781175,0.43410541,0.00000000
-5.06953477,1.17862720,0.00131068,0.27076475,0.35971390,0.48404163,0.27222360,0.10959736,0.48437167,0.00000000
-5.06353177,1.29445676,0.00144186,0.29910901,0.39611197,0.52416801,0.30412593,0.12229488,0.53845381,0.00000000
-5.05752876,1.41844577,0.00161066,0.32839492,0.43445630,0.56847033,0.33803927,0.13581610,0.59595785,0.00000000
-5.05152576,1.54922286,0.00181648,0.35830930,0.47436462,0.61628804,0.37369498,0.15005398,0.65640581,0.00000000
-5.04552276,1.68525117,0.00205894,0.38850135,0.51541248,0.66690705,0.41077007,0.16488306,0.71923916,0.00000000
-5.03951976,1.82484768,0.00233778,0.41858897,0.55713969,0.71956753,0.44889041,0.18016046,0.78382566,0.00000000
-5.03351676,1.96620945,0.00265269,0.44816674,0.59905852,0.77347392,0.48763616,0.19572777,0.84946948,0.00000000
-5.02751376,2.10744645,0.00300326,0.47681527,0.64066332,0.82780726,0.52654922,0.21141355,0.91542427,0.00000000
-5.02151076,2.24661979,0.00338881,0.50411174,0.68144131,0.88173938,0.56514272,0.22703665,0.98090894,0.00000000
-5.01550775,2.38178451,0.00380825,0.52964106,0.72088420,0.93444875,0.60291199,0.24240993,1.04512545,0.00000000
-5.00950475,2.51103493,0.00426005,0.55300753,0.75850005,0.98513730,0.63934694,0.25734450,1.10727803,0.00000000
-5.00350175,2.63255110,0.00474206,0.57384619,0.79382497,1.03304764,0.67394507,0.27165417,1.16659287,0.00000000
-4.99749875,2.74464432,0.00525149,0.59183376,0.82643424,1.07747988,0.70622488,0.28515999,1.22233773,0.00000000
-4.99149575,2.84579982,0.00578480,0.60669843,0.85595229,1.11780743,0.73573893,0.29769464,1.27384028,0.00000000
-4.98549275,2.93471471,0.00633772,0.61822826,0.88206128,1.15349099,0.76208612,0.30910662,1.32050472,0.00000000
-4.97948974,3.01032983,0.00690519,0.62627779,0.90450791,1.18409009,0.78492260,0.31926386,1.36182581,0.00000000
-4.97348674,3.07185394,0.00748139,0.63077258,0.92310831,1.20927175,0.80397100,0.32805685,1.39739981,0.00000000
-4.96748374,3.11877967,0.00805981,0.63171162,0.93775091,1.22881582,0.81902745,0.33540100,1.42693206,0.00000000
-4.96148074,3.15089060,0.00863334,0.62916741,0.94839738,1.24261695,0.82996631,0.34123832,1.45024097,0.00000000
-4.95547774,3.16825961,0.00919438,0.62328387,0.95508163,1.25068303,0.83674239,0.34553824,1.46725847,0.00000000
-4.94947474,3.17123902,0.00973496,0.61427221,0.95790727,1.25313046,0.83939076,0.34829774,1.47802723,0.00000000
-4.94347174,3.16044327,0.01024700,0.60240497,0.95704367,1.25017657,0.83802417,0.34954073,1.48269499,0.00000000
-4.93746873,3.13672547,0.01072244,0.58800852,0.95272098,1.24212957,0.83282834,0.34931681,1.48150648,0.00000000
-4.93146573,3.10114913,0.01115349,0.57145449,0.94522442,1.22937686,0.82405553,0.34769956,1.47479367,0.00000000
-4.92546273,3.05495663,0.01153287,0.55315034,0.93488806,1.21237208,0.81201663,0.34478433,1.46296480,0.00000000
-4.91945973,2.99953579,0.01185403,0.53352957,0.92208848,1.19162164,0.79707220,0.34068581,1.44649293,0.00000000
-4.91345673,2.93638607,0.01211134,0.51304184,0.90723825,1.16767141,0.77962290,0.33553538,1.42590440,0.00000000
-4.90745373,2.86708536,0.01230036,0.49214333,0.89077945,1.14109385,0.76009965,0.32947834,1.40176771,0.00000000
-4.90145073,2.79325834,0.01241792,0.47128761,0.87317720,1.11247613,0.73895382,0.32267111,1.37468302,0.00000000
-4.89544772,2.71654691,0.01246231,0.45091710,0.85491315,1.08240942,0.71664778,0.31527846,1.34527240,0.00000000
-4.88944472,2.63858300,0.01243334,0.43145539,0.83647866,1.05147940,0.69364586,0.30747069,1.31417088,0.00000000
-4.88344172,2.56096359,0.01233237,0.41330028,0.81836777,1.02025807,0.67040604,0.29942092,1.28201802,0.00000000
-4.87743872,2.48522795,0.01216229,0.39681767,0.80106951,0.98929662,0.64737219,0.29130227,1.24945000,0.00000000
-4.87143572,2.41283641,0.01192742,0.38233620,0.78505972,0.95911924,0.62496713,0.28328512,1.21709176,0.00000000
-4.86543272,2.34515053,0.01163341,0.37014267,0.77079208,0.93021755,0.60358624,0.27553427,1.18554905,0.00000000
-4.85942971,2.28341409,0.01128702,0.36047797,0.75868856,0.90304547,0.58359174,0.26820611,1.15540014,0.00000000
-4.85342671,2.22873477,0.01089592,0.35353372,0.74912933,0.87801425,0.56530758,0.26144567,1.12718717,0.00000000
-4.84742371,2.18206641,0.01046844,0.34944946,0.74244248,0.85548766,0.54901487,0.25538380,1.10140695,0.00000000
-4.84142071,2.14419209,0.01001328,0.34831040,0.73889378,0.83577708,0.53494797,0.25013426,1.07850153,0.00000000
-4.83541771,2.11570843,0.00953925,0.35014587,0.73867715,0.81913681,0.52329116,0.24579111,1.05884871,0.00000000
-4.82941471,2.09701177,0.00905496,0.35492850,0.74190618,0.80575954,0.51417619,0.24242627,1.04275294,0.00000000
-4.82341171,2.08828712,0.00856862,0.36257418,0.74860737,0.79577239,0.50768056,0.24008743,1.03043703,0.00000000
-4.81740870,2.08950078,0.00808775,0.37294319,0.75871563,0.78923369,0.50382693,0.23879660,1.02203528,0.00000000
-4.81140570,2.10039756,0.00761901,0.38584225,0.77207253,0.78613099,0.50258364,0.23854912,1.01758854,0.00000000
-4.80540270,2.12050355,0.00716806,0.40102797,0.78842764,0.78638050,0.50386645,0.23931354,1.01704171,0.00000000
-4.79939970,2.14913493,0.00673944,0.41821150,0.80744335,0.78982839,0.50754167,0.24103226,1.02024406,0.00000000
-4.79339670,2.18541340,0.00633652,0.43706449,0.82870300,0.79625394,0.51343057,0.24362299,1.02695274,0.00000000
-4.78739370,2.22828799,0.00596152,0.45722637,0.85172246,0.80537494,0.52131512,0.24698112,1.03683934,0.00000000
-4.78139070,2.27656308,0.00561550,0.47831260,0.87596454,0.81685498,0.53094486,0.25098287,1.04949971,0.00000000
-4.77538769,2.32893164,0.00529852,0.49992388,0.90085592,0.83031271,0.54204463,0.25548908,1.06446638,0.00000000
-4.76938469,2.38401265,0.00500968,0.52165592,0.92580571,0.84533252,0.55432305,0.26034962,1.08122344,0.00000000
-4.76338169,2.44039101,0.00474734,0.54310935,0.95022491,0.86147649,0.56748118,0.26540815,1.09922288,0.00000000
-4.75737869,2.49665836,0.00450925,0.56389954,0.97354572,0.87829674,0.58122112,0.27050701,1.11790190,0.00000000
-4.75137569,2.55145278,0.00429271,0.58366571,0.99523978,0.89534794,0.59525414,0.27549205,1.13670017,0.00000000
-4.74537269,2.60349559,0.00409477,0.60207917,1.01483450,0.91219904,0.60930783,0.28021719,1.15507627,0.00000000
-4.73936968,2.65162349,0.00391239,0.61885004,1.03192646,0.92844395,0.62313214,0.28454848,1.17252246,0.00000000
-4.73336668,2.69481460,0.00374257,0.63373247,1.04619140,0.94371051,0.63650383,0.28836744,1.18857718,0.00000000
-4.72736368,2.73220716,0.00358251,0.64652786,1.05739020,0.95766734,0.64922928,0.29157360,1.20283463,0.00000000
-4.72136068,2.76311047,0.00342968,0.65708628,1.06537076,0.97002845,0.66114543,0.29408619,1.21495118,0.00000000
-4.71535768,2.78700760,0.00328192,0.66530583,1.07006565,0.98055540,0.67211916,0.29584477,1.22464843,0.00000000
-4.70935468,2.80355049,0.00313749,0.67113029,1.07148600,0.98905711,0.68204485,0.29680904,1.23171300,0.00000000
-4.70335168,2.81254803,0.00299507,0.67454518,1.06971200,0.99538763,0.69084077,0.29695779,1.23599342,0.00000000
-4.69734867,2.81394841,0.00285377,0.67557262,1.06488078,0.99944199,0.69844433,0.29628701,1.23739445,0.00000000
-4.69134567,2.80781730,0.00271313,0.67426532,1.05717259,1.00115090,0.70480679,0.29480763,1.23586959,0.00000000
-4.68534267,2.79431347,0.00257301,0.67070021,1.04679607,1.00047459,0.70988770,0.29254272,1.23141236,0.00000000
-4.67933967,2.77366371,0.00243360,0.66497203,1.03397375,0.99739637,0.71364964,0.28952461,1.22404718,0.00000000
-4.67333667,2.74613884,0.00229533,0.65718737,1.01892850,0.99191658,0.71605363,0.28579194,1.21382044,0.00000000
-4.66733367,2.71203217,0.00215881,0.64745948,1.00187193,0.98404721,0.71705549,0.28138699,1.20079257,0.00000000
-4.66133067,2.67164186,0.00202474,0.63590406,0.98299509,0.97380772,0.71660359,0.27635335,1.18503146,0.00000000
-4.65532766,2.62525799,0.00189386,0.62263629,0.96246222,0.96122227,0.71463798,0.27073395,1.16660773,0.00000000
-4.64932466,2.57315478,0.00176691,0.60776902,0.94040751,0.94631844,0.71109117,0.26456982,1.14559200,0.00000000
-4.64332166,2.51558815,0.00164458,0.59141230,0.91693488,0.92912750,0.70589028,0.25789923,1.12205423,0.00000000
