energy_ev,total_up,As_p_up,As_d_up,S_s_up,S_p_up,Y_p_up,Y_d_up
-5.68184092,1.44227083,0.12341040,0.00000000,0.00605067,0.84414960,0.26223931,0.51347228
-5.67583792,1.48788835,0.12627667,0.00000000,0.00576029,0.87059612,0.27281669,0.52659215
-5.66983492,1.53140512,0.12865565,0.00000000,0.00549279,0.89627275,0.28315625,0.53931841
-5.66383192,1.57222909,0.13048875,0.00000000,0.00524624,0.92085479,0.29314895,0.55147097
-5.65782891,1.60989388,0.13173032,0.00000000,0.00501919,0.94409010,0.30270713,0.56291556
-5.65182591,1.64407058,0.13234886,0.00000000,0.00481071,0.96580582,0.31176781,0.57356832
-5.64582291,1.67457380,0.13232777,0.00000000,0.00462047,0.98591159,0.32029496,0.58339821
-5.63981991,1.70136165,0.13166551,0.00000000,0.00444866,1.00439925,0.32828054,0.59242715
-5.63381691,1.72452946,0.13037529,0.00000000,0.00429600,1.02133886,0.33574434,0.60072779
-5.62781391,1.74429797,0.12848415,0.00000000,0.00416366,1.03687144,0.34273256,0.60841919
-5.62181091,1.76099623,0.12603162,0.00000000,0.00405316,1.05119860,0.34931522,0.61566043
-5.61580790,1.77504033,0.12306797,0.00000000,0.00396631,1.06456979,0.35558254,0.62264256
-5.60980490,1.78690901,0.11965215,0.00000000,0.00390505,1.07726758,0.36164034,0.62957919
-5.60380190,1.79711740,0.11584952,0.00000000,0.00387132,1.08959190,0.36760489,0.63669624
-5.59779890,1.80619009,0.11172948,0.00000000,0.00386701,1.10184385,0.37359718,0.64422119
-5.59179590,1.81463488,0.10736309,0.00000000,0.00389372,1.11430990,0.37973714,0.65237231
-5.58579290,1.82291847,0.10282082,0.00000000,0.00395275,1.12724709,0.38613777,0.66134836
-5.57978989,1.83144494,0.09817053,0.00000000,0.00404493,1.14086991,0.39289967,0.67131908
-5.57378689,1.84053801,0.09347565,0.00000000,0.00417052,1.15533937,0.40010610,0.68241683
-5.56778389,1.85042759,0.08879374,0.00000000,0.00432919,1.17075454,0.40781869,0.69472973
-5.56178089,1.86124109,0.08417543,0.00000000,0.00451987,1.18714689,0.41607404,0.70829637
-5.55577789,1.87299945,0.07966374,0.00000000,0.00474078,1.20447745,0.42488136,0.72310235
-5.54977489,1.88561788,0.07529370,0.00000000,0.00498936,1.22263683,0.43422107,0.73907874
-5.54377189,1.89891099,0.07109245,0.00000000,0.00526231,1.24144796,0.44404459,0.75610229
-5.53776888,1.91260175,0.06707953,0.00000000,0.00555558,1.26067128,0.45427519,0.77399766
-5.53176588,1.92633389,0.06326746,0.00000000,0.00586442,1.28001218,0.46480982,0.79254124
-5.52576288,1.93968686,0.05966259,0.00000000,0.00618349,1.29913029,0.47552207,0.81146670
-5.51975988,1.95219284,0.05626595,0.00000000,0.00650691,1.31765028,0.48626589,0.83047201
-5.51375688,1.96335501,0.05307429,0.00000000,0.00682841,1.33517392,0.49688017,0.84922767
-5.50775388,1.97266654,0.05008104,0.00000000,0.00714144,1.35129279,0.50719385,0.86738601
-5.50175088,1.97962948,0.04727733,0.00000000,0.00743938,1.36560150,0.51703153,0.88459127
-5.49574787,1.98377320,0.04465283,0.00000000,0.00771563,1.37771089,0.52621936,0.90049017
-5.48974487,1.98467166,0.04219655,0.00000000,0.00796387,1.38726094,0.53459089,0.91474262
-5.48374187,1.98195914,0.03989746,0.00000000,0.00817816,1.39393292,0.54199283,0.92703226
-5.47773887,1.97534394,0.03774499,0.00000000,0.00835319,1.39746045,0.54829042,0.93707644
-5.47173587,1.96461957,0.03572941,0.00000000,0.00848438,1.39763908,0.55337211,0.94463530
-5.46573287,1.94967323,0.03384201,0.00000000,0.00856803,1.39433411,0.55715350,0.94951957
-5.45972986,1.93049115,0.03207518,0.00000000,0.00860149,1.38748615,0.55958024,0.95159672
-5.45372686,1.90716054,0.03042241,0.00000000,0.00858319,1.37711433,0.56062975,0.95079524
-5.44772386,1.87986810,0.02887820,0.00000000,0.00851270,1.36331678,0.56031171,0.94710672
-5.44172086,1.84889495,0.02743781,0.00000000,0.00839079,1.34626836,0.55866717,0.94058573
-5.43571786,1.81460808,0.02609711,0.00000000,0.00821934,1.32621557,0.55576641,0.93134727
-5.42971486,1.77744856,0.02485232,0.00000000,0.00800133,1.30346869,0.55170553,0.91956198
-5.42371186,1.73791680,0.02369977,0.00000000,0.00774071,1.27839149,0.54660192,0.90544931
-5.41770885,1.69655547,0.02263568,0.00000000,0.00744227,1.25138874,0.54058892,0.88926871
-5.41170585,1.65393062,0.02165595,0.00000000,0.00711152,1.22289199,0.53380974,0.87130958
-5.40570285,1.61061179,0.02075608,0.00000000,0.00675444,1.19334439,0.52641113,0.85188006
-5.39969985,1.56715194,0.01993098,0.00000000,0.00637736,1.16318488,0.51853701,0.83129549
-5.39369685,1.52406808,0.01917503,0.00000000,0.00598672,1.13283275,0.51032241,0.80986685
-5.38769385,1.48182348,0.01848203,0.00000000,0.00558893,1.10267307,0.50188801,0.78788994
-5.38169085,1.44081220,0.01784536,0.00000000,0.00519012,1.07304378,0.49333567,0.76563556
-5.37568784,1.40134677,0.01725803,0.00000000,0.00479607,1.04422492,0.48474497,0.74334138
-5.36968484,1.36364950,0.01671292,0.00000000,0.00441199,1.01643064,0.47617123,0.72120565
-5.36368184,1.32784785,0.01620302,0.00000000,0.00404249,0.98980420,0.46764471,0.69938311
-5.35767884,1.29397411,0.01572160,0.00000000,0.00369143,0.96441630,0.45917148,0.67798317
-5.35167584,1.26196930,0.01526256,0.00000000,0.00336196,0.94026670,0.45073542,0.65707037
-5.34567284,1.23169116,0.01482066,0.00000000,0.00305643,0.91728900,0.44230161,0.63666708
-5.33966983,1.20292577,0.01439178,0.00000000,0.00277647,0.89535838,0.43382068,0.61675795
-5.33366683,1.17540223,0.01397316,0.00000000,0.00252300,0.87430185,0.42523395,0.59729621
-5.32766383,1.14880977,0.01356361,0.00000000,0.00229629,0.85391047,0.41647920,0.57821099
-5.32166083,1.12281632,0.01316369,0.00000000,0.00209609,0.83395291,0.40749647,0.55941556
-5.31565783,1.09708789,0.01277578,0.00000000,0.00192166,0.81418984,0.39823398,0.54081591
-5.30965483,1.07130764,0.01240417,0.00000000,0.00177195,0.79438830,0.38865354,0.52231917
-5.30365183,1.04519404,0.01205503,0.00000000,0.00164565,0.77433551,0.37873547,0.50384163
-5.29764882,1.01851717,0.01173637,0.00000000,0.00154128,0.75385147,0.36848257,0.48531582
-5.29164582,0.99111252,0.01145784,0.00000000,0.00145736,0.73279987,0.35792313,0.46669653
-5.28564282,0.96289181,0.01123060,0.00000000,0.00139241,0.71109679,0.34711281,0.44796532
-5.27963982,0.93385031,0.01106698,0.00000000,0.00134507,0.68871698,0.33613521,0.42913369
-5.27363682,0.90407048,0.01098018,0.00000000,0.00131414,0.66569739,0.32510133,0.41024450
-5.26763382,0.87372177,0.01098391,0.00000000,0.00129861,0.64213789,0.31414767,0.39137190
-5.26163082,0.84305672,0.01109190,0.00000000,0.00129768,0.61819930,0.30343327,0.37261973
-5.25562781,0.81240345,0.01131745,0.00000000,0.00131075,0.59409868,0.29313569,0.35411856
-5.24962481,0.78215491,0.01167294,0.00000000,0.00133742,0.57010230,0.28344605,0.33602151
-5.24362181,0.75275535,0.01216928,0.00000000,0.00137745,0.54651650,0.27456345,0.31849905
-5.23761881,0.72468454,0.01281538,0.00000000,0.00143069,0.52367678,0.26668876,0.30173318
-5.23161581,0.69844031,0.01361764,0.00000000,0.00149706,0.50193573,0.26001816,0.28591092
-5.22561281,0.67452005,0.01457945,0.00000000,0.00157648,0.48165011,0.25473657,0.27121770
-5.21960980,0.65340191,0.01570074,0.00000000,0.00166878,0.46316759,0.25101123,0.25783067
-5.21360680,0.63552634,0.01697760,0.00000000,0.00177363,0.44681369,0.24898558,0.24591221
-5.20760380,0.62127860,0.01840202,0.00000000,0.00189055,0.43287937,0.24877371,0.23560395
-5.20160080,0.61097292,0.01996166,0.00000000,0.00201876,0.42160967,0.25045563,0.22702138
-5.19559780,0.60483880,0.02163986,0.00000000,0.00215721,0.41319385,0.25407334,0.22024921
-5.18959480,0.60301002,0.02341569,0.00000000,0.00230450,0.40775730,0.25962805,0.21533778
-5.18359180,0.60551675,0.02526420,0.00000000,0.00245893,0.40535558,0.26707853,0.21230043
-5.17758879,0.61228098,0.02715688,0.00000000,0.00261843,0.40597082,0.27634080,0.21111210
-5.17158579,0.62311565,0.02906214,0.00000000,0.00278064,0.40951049,0.28728898,0.21170905
-5.16558279,0.63772737,0.03094612,0.00000000,0.00294294,0.41580879,0.29975760,0.21398991
-5.15957979,0.65572289,0.03277349,0.00000000,0.00310247,0.42463053,0.31354509,0.21781787
-5.15357679,0.67661908,0.03450839,0.00000000,0.00325627,0.43567750,0.32841847,0.22302418
-5.14757379,0.69985615,0.03611553,0.00000000,0.00340128,0.44859708,0.34411918,0.22941269
-5.14157079,0.72481387,0.03756122,0.00000000,0.00353452,0.46299299,0.36036978,0.23676546
-5.13556778,0.75083012,0.03881445,0.00000000,0.00365311,0.47843770,0.37688148,0.24484932
-5.12956478,0.77722144,0.03984793,0.00000000,0.00375441,0.49448630,0.39336219,0.25342305
-5.12356178,0.80330470,0.04063899,0.00000000,0.00383612,0.51069134,0.40952493,0.26224520
-5.11755878,0.82841947,0.04117043,0.00000000,0.00389632,0.52661808,0.42509631,0.27108212
-5.11155578,0.85194997,0.04143113,0.00000000,0.00393359,0.54185981,0.43982498,0.27971610
-5.10555278,0.87334628,0.04141650,0.00000000,0.00394704,0.55605254,0.45348954,0.28795321
-5.09954977,0.89214365,0.04112869,0.00000000,0.00393634,0.56888866,0.46590596,0.29563064
-5.09354677,0.90797945,0.04057657,0.00000000,0.00390179,0.58012895,0.47693400,0.30262323
-5.08754377,0.92060696,0.03977553,0.00000000,0.00384425,0.58961246,0.48648267,0.30884886
-5.08154077,0.92990547,0.03874699,0.00000000,0.00376518,0.59726392,0.49451421,0.31427254
-5.07553777,0.93588620,0.03751780,0.00000000,0.00366656,0.60309812,0.50104670,0.31890888
-5.06953477,0.93869367,0.03611933,0.00000000,0.00355085,0.60722115,0.50615494,0.32282274
-5.06353177,0.93860230,0.03458661,0.00000000,0.00342091,0.60982823,0.50996956,0.32612805
-5.05752876,0.93600832,0.03295721,0.00000000,0.00327993,0.61119805,0.51267417,0.32898461
-5.05152576,0.93141693,0.03127018,0.00000000,0.00313131,0.61168376,0.51450073,0.33159290
-5.04552276,0.92542512,0.02956488,0.00000000,0.00297860,0.61170066,0.51572289,0.33418710
-5.03951976,0.91870066,0.02787995,0.00000000,0.00282534,0.61171104,0.51664756,0.33702630
-5.03351676,0.91195781,0.02625223,0.00000000,0.00267504,0.61220660,0.51760484,0.34038427
-5.02751376,0.90593049,0.02471587,0.00000000,0.00253104,0.61368892,0.51893649,0.34453813
-5.02151076,0.90134401,0.02330147,0.00000000,0.00239640,0.61664877,0.52098327,0.34975617
-5.01550775,0.89888613,0.02203543,0.00000000,0.00227390,0.62154489,0.52407159,0.35628547
-5.00950475,0.89917875,0.02093940,0.00000000,0.00216589,0.62878322,0.52849984,0.36433964
-5.00350175,0.90275110,0.02002994,0.00000000,0.00207430,0.63869724,0.53452494,0.37408729
-4.99749875,0.91001582,0.01931829,0.00000000,0.00200057,0.65153041,0.54234972,0.38564169
-4.99149575,0.92124870,0.01881033,0.00000000,0.00194565,0.66742145,0.55211163,0.39905223
-4.98549275,0.93657324,0.01850664,0.00000000,0.00190994,0.68639323,0.56387338,0.41429799
-4.97948974,0.95595071,0.01840284,0.00000000,0.00189334,0.70834586,0.57761610,0.43128398
-4.97348674,0.97917650,0.01848989,0.00000000,0.00189527,0.73305451,0.59323539,0.44984022
-4.96748374,1.00588293,0.01875465,0.00000000,0.00191466,0.76017231,0.61054073,0.46972398
-4.96148074,1.03554893,0.01918054,0.00000000,0.00195003,0.78923837,0.62925845,0.49062516
-4.95547774,1.06751634,0.01974822,0.00000000,0.00199952,0.81969086,0.64903838,0.51217484
-4.94947474,1.10101245,0.02043649,0.00000000,0.00206098,0.85088489,0.66946417,0.53395669
-4.94347174,1.13517808,0.02122315,0.00000000,0.00213201,0.88211459,0.69006691,0.55552110
-4.93746873,1.16910030,0.02208595,0.00000000,0.00221010,0.91263862,0.71034179,0.57640125
-4.93146573,1.20184857,0.02300364,0.00000000,0.00229266,0.94170828,0.72976714,0.59613085
-4.92546273,1.23251289,0.02395690,0.00000000,0.00237714,0.96859703,0.74782507,0.61426265
-4.91945973,1.26024242,0.02492935,0.00000000,0.00246113,0.99263029,0.76402305,0.63038700
-4.91345673,1.28428302,0.02590844,0.00000000,0.00254244,1.01321425,0.77791528,0.64414974
-4.90745373,1.30401206,0.02688626,0.00000000,0.00261918,1.02986241,0.78912308,0.65526861
-4.90145073,1.31896893,0.02786027,0.00000000,0.00268987,1.04221883,0.79735326,0.66354735
-4.89544772,1.32887989,0.02883378,0.00000000,0.00275347,1.05007676,0.80241367,0.66888693
-4.88944472,1.33367608,0.02981629,0.00000000,0.00280947,1.05339197,0.80422510,0.67129331
-4.88344172,1.33350368,0.03082359,0.00000000,0.00285792,1.05229007,0.80282898,0.67088125
-4.87743872,1.32872584,0.03187757,0.00000000,0.00289944,1.04706729,0.79839047,0.66787404
-4.87143572,1.31991580,0.03300582,0.00000000,0.00293526,1.03818467,0.79119662,0.66259889
-4.86543272,1.30784170,0.03424089,0.00000000,0.00296717,1.02625573,0.78164976,0.65547827
-4.85942971,1.29344318,0.03561928,0.00000000,0.00299754,1.01202807,0.77025620,0.64701724
-4.85342671,1.27780096,0.03718024,0.00000000,0.00302924,0.99635952,0.75761084,0.63778741
-4.84742371,1.26210015,0.03896425,0.00000000,0.00306556,0.98018967,0.74437812,0.62840796
-4.84142071,1.24758900,0.04101134,0.00000000,0.00311020,0.96450802,0.73127022,0.61952450
-4.83541771,1.23553443,0.04335935,0.00000000,0.00316715,0.95031977,0.71902340,0.61178639
-4.82941471,1.22717615,0.04604200,0.00000000,0.00324061,0.93861058,0.70837329,0.60582368
-4.82341171,1.22368110,0.04908713,0.00000000,0.00333488,0.93031175,0.70003035,0.60222411
-4.81740870,1.22609994,0.05251490,0.00000000,0.00345430,0.92626691,0.69465619,0.60151135
-4.81140570,1.23532727,0.05633630,0.00000000,0.00360318,0.92720164,0.69284189,0.60412519
-4.80540270,1.25206710,0.06055183,0.00000000,0.00378563,0.93369701,0.69508896,0.61040426
-4.79939970,1.27680490,0.06515067,0.00000000,0.00400561,0.94616800,0.70179366,0.62057222
-4.79339670,1.30978718,0.07011017,0.00000000,0.00426675,0.96484768,0.71323521,0.63472766
-4.78739370,1.35100963,0.07539589,0.00000000,0.00457237,0.98977752,0.72956821,0.65283825
-4.78139070,1.40021402,0.08096220,0.00000000,0.00492539,1.02080435,0.75081947,0.67473936
-4.77538769,1.45689416,0.08675334,0.00000000,0.00532831,1.05758398,0.77688913,0.70013717
-4.76938469,1.52031073,0.09270515,0.00000000,0.00578316,1.09959133,0.80755614,0.72861627
-4.76338169,1.58951441,0.09874720,0.00000000,0.00629148,1.14613675,0.84248741,0.75965151
-4.75737869,1.66337650,0.10480541,0.00000000,0.00685430,1.19638788,0.88125060,0.79262357
-4.75137569,1.74062598,0.11080503,0.00000000,0.00747210,1.24939641,0.92332958,0.82683798
-4.74537269,1.81989159,0.11667388,0.00000000,0.00814480,1.30412863,0.96814221,0.86154668
-4.73936968,1.89974748,0.12234565,0.00000000,0.00887172,1.35949879,1.01505961,0.89597150
-4.73336668,1.97876070,0.12776323,0.00000000,0.00965157,1.41440406,1.06342615,0.92932879
-4.72736368,2.05553879,0.13288185,0.00000000,0.01048246,1.46775984,1.11257967,0.96085407
-4.72136068,2.12877575,0.13767188,0.00000000,0.01136181,1.51853414,1.16187095,0.98982611
-4.71535768,2.19729471,0.14212118,0.00000000,0.01228643,1.56577989,1.21068207,1.01558935
-4.70935468,2.26008559,0.14623684,0.00000000,0.01325243,1.60866392,1.25844295,1.03757396
-4.70335168,2.31633659,0.15004625,0.00000000,0.01425531,1.64649162,1.30464569,1.05531274
-4.69734867,2.36545811,0.15359737,0.00000000,0.01528993,1.67872643,1.34885620,1.06845432
-4.69134567,2.40709849,0.15695824,0.00000000,0.01635055,1.70500355,1.39072311,1.07677213
-4.68534267,2.44115079,0.16021556,0.00000000,0.01743095,1.72513722,1.42998350,1.08016897
-4.67933967,2.46775054,0.16347257,0.00000000,0.01852442,1.73912164,1.46646557,1.07867691
-4.67333667,2.48726463,0.16684608,0.00000000,0.01962392,1.74712528,1.50008813,1.07245274
-4.66733367,2.50027164,0.17046293,0.00000000,0.02072215,1.74947916,1.53085717,1.06176914
-4.66133067,2.50753462,0.17445576,0.00000000,0.02181172,1.74665940,1.55885952,1.04700203
-4.65532766,2.50996723,0.17895853,0.00000000,0.02288520,1.73926484,1.58425389,1.02861470
-4.64932466,2.50859461,0.18410156,0.00000000,0.02393536,1.72799078,1.60725963,1.00713929
-4.64332166,2.50451053,0.19000666,0.00000000,0.02495520,1.71359965,1.62814357,0.98315654
-4.63731866,2.49883240,0.19678215,0.00000000,0.02593812,1.69689004,1.64720525,0.95727461
-4.63131566,2.49265582,0.20451821,0.00000000,0.02687804,1.67866508,1.66476110,0.93010766
-4.62531266,2.48701048,0.21328258,0.00000000,0.02776945,1.65970159,1.68112802,0.90225526
-4.61930965,2.48281891,0.22311677,0.00000000,0.02860749,1.64072100,1.69660685,0.87428321
-4.61330665,2.48085974,0.23403297,0.00000000,0.02938800,1.62236318,1.71146645,0.84670644
-4.60730365,2.48173673,0.24601176,0.00000000,0.03010752,1.60516425,1.72592869,0.81997471
-4.60130065,2.48585474,0.25900063,0.00000000,0.03076329,1.58953890,1.74015519,0.79446136
-4.59529765,2.49340341,0.27291358,0.00000000,0.03135322,1.57576803,1.75423615,0.77045549
-4.58929465,2.50434924,0.28763154,0.00000000,0.03187581,1.56399190,1.76818197,0.74815768
-4.58329165,2.51843616,0.30300394,0.00000000,0.03233015,1.55420906,1.78191785,0.72767920
-4.57728864,2.53519458,0.31885120,0.00000000,0.03271578,1.54628081,1.79528187,0.70904465
-4.57128564,2.55395840,0.33496810,0.00000000,0.03303266,1.53994096,1.80802680,0.69219759
-4.56528264,2.57388939,0.35112809,0.00000000,0.03328110,1.53481031,1.81982542,0.67700892
-4.55927964,2.59400777,0.36708823,0.00000000,0.03346168,1.53041515,1.83027965,0.66328744
-4.55327664,2.61322784,0.38259484,0.00000000,0.03357517,1.52620894,1.83893296,0.65079206
-4.54727364,2.63039727,0.39738949,0.00000000,0.03362253,1.52159615,1.84528563,0.63924513
-4.54127064,2.64433839,0.41121531,0.00000000,0.03360487,1.51595734,1.84881258,0.62834626
-4.53526763,2.65389004,0.42382337,0.00000000,0.03352340,1.50867439,1.84898273,0.61778608
-4.52926463,2.65794829,0.43497892,0.00000000,0.03337941,1.49915487,1.84527933,0.60725951
-4.52326163,2.65550465,0.44446740,0.00000000,0.03317431,1.48685471,1.83722037,0.59647789
-4.51725863,2.64568041,0.45209992,0.00000000,0.03290960,1.47129835,1.82437821,0.58517979
-4.51125563,2.62775592,0.45771815,0.00000000,0.03258688,1.45209566,1.80639761,0.57314009
-4.50525263,2.60119414,0.46119838,0.00000000,0.03220784,1.42895527,1.78301142,0.56017714
-4.49924962,2.56565756,0.46245481,0.00000000,0.03177429,1.40169392,1.75405334,0.54615798
-4.49324662,2.52101845,0.46144176,0.00000000,0.03128817,1.37024171,1.71946718,0.53100147
-4.48724362,2.46736233,0.45815495,0.00000000,0.03075154,1.33464345,1.67931243,0.51467954
-4.48124062,2.40498478,0.45263171,0.00000000,0.03016660,1.29505617,1.63376581,0.49721659
-4.47523762,2.33438227,0.44495022,0.00000000,0.02953570,1.25174324,1.58311910,0.47868735
-4.46923462,2.25623757,0.43522774,0.00000000,0.02886138,1.20506555,1.52777315,0.45921328
-4.46323162,2.17140060,0.42361799,0.00000000,0.02814636,1.15547035,1.46822877,0.43895798
-4.45722861,2.08086572,0.41030769,0.00000000,0.02739358,1.10347826,1.40507461,0.41812176
-4.45122561,1.98574630,0.39551246,0.00000000,0.02660627,1.04966908,1.33897296,0.39693557
-4.44522261,1.88724772,0.37947218,0.00000000,0.02578792,0.99466700,1.27064386,0.37565476
-4.43921961,1.78663962,0.36244583,0.00000000,0.02494240,0.93912574,1.20084826,0.35455264
-4.43321661,1.68522822,0.34470613,0.00000000,0.02407395,0.88371400,1.13037083,0.33391422
-4.42721361,1.58432955,0.32653402,0.00000000,0.02318727,0.82910170,1.06000308,0.31403008
-4.42121061,1.48524405,0.30821308,0.00000000,0.02228752,0.77594724,0.99052715,0.29519061
-4.41520760,1.38923307,0.29002401,0.00000000,0.02138035,0.72488596,0.92270093,0.27768061
-4.40920460,1.29749752,0.27223936,0.00000000,0.02047193,0.67651992,0.85724460,0.26177426
-4.40320160,1.21115884,0.25511851,0.00000000,0.01956894,0.63140904,0.79482900,0.24773041
-4.39719860,1.13124236,0.23890299,0.00000000,0.01867852,0.59006355,0.73606581,0.23578829
-4.39119560,1.05866311,0.22381225,0.00000000,0.01780825,0.55293767,0.68149973,0.22616338
-4.38519260,0.99421375,0.21003984,0.00000000,0.01696601,0.52042435,0.63160248,0.21904368
-4.37918959,0.93855480,0.19775020,0.00000000,0.01615994,0.49285115,0.58676864,0.21458608
-4.37318659,0.89220687,0.18707586,0.00000000,0.01539825,0.47047690,0.54731308,0.21291305
-4.36718359,0.85554481,0.17811539,0.00000000,0.01468910,0.45348925,0.51346995,0.21410953
-4.36118059,0.82879382,0.17093177,0.00000000,0.01404041,0.44200298,0.48539297,0.21822017
-4.35517759,0.81202745,0.16555154,0.00000000,0.01345969,0.43605909,0.46315686,0.22524701
-4.34917459,0.80516755,0.16196453,0.00000000,0.01295383,0.43562468,0.44675984,0.23514760
-4.34317159,0.80798631,0.16012431,0.00000000,0.01252891,0.44059373,0.43612708,0.24783389
-4.33716858,0.82011052,0.15994930,0.00000000,0.01219007,0.45078884,0.43111492,0.26317194
-4.33116558,0.84102820,0.16132462,0.00000000,0.01194125,0.46596406,0.43151591,0.28098252
-4.32516258,0.87009774,0.16410467,0.00000000,0.01178514,0.48580883,0.43706451,0.30104292
-4.31915958,0.90655961,0.16811642,0.00000000,0.01172299,0.50995332,0.44744351,0.32308998
-4.31315658,0.94955083,0.17316330,0.00000000,0.01175458,0.53797493,0.46229103,0.34682430
-4.30715358,0.99812183,0.17902983,0.00000000,0.01187812,0.56940618,0.48120809,0.37191582
