energy_ev,total_up,Au_p_up,Au_d_up,B_p_up,B_d_up,S_s_up,S_p_up
-5.77188594,8.62104844,1.19281043,7.08510559,1.50963776,0.00000000,0.00922669,0.37160498
-5.76588294,8.52231043,1.18218291,6.99597647,1.48952292,0.00000000,0.00901253,0.37747159
-5.75987994,8.41784984,1.17087901,6.90113352,1.46829402,0.00000000,0.00878059,0.38387449
-5.75387694,8.30807369,1.15875685,6.80111078,1.44597552,0.00000000,0.00853477,0.39075699
-5.74787394,8.19351147,1.14570221,6.69655277,1.42262161,0.00000000,0.00827928,0.39805039
-5.74187094,8.07479066,1.13163062,6.58819169,1.39831350,0.00000000,0.00801851,0.40567185
-5.73586793,7.95260789,1.11648833,6.47682091,1.37315552,0.00000000,0.00775698,0.41352274
-5.72986493,7.82769789,1.10025218,6.36326625,1.34726998,0.00000000,0.00749918,0.42148786
-5.72386193,7.70080161,1.08292846,6.24835636,1.32079135,0.00000000,0.00724954,0.42943571
-5.71785893,7.57263548,1.06455080,6.13289369,1.29385975,0.00000000,0.00701225,0.43721989
-5.71185593,7.44386331,1.04517730,6.01762732,1.26661449,0.00000000,0.00679126,0.44468172
-5.70585293,7.31507198,1.02488699,5.90322860,1.23918757,0.00000000,0.00659018,0.45165415
-5.69984992,7.18675222,1.00377589,5.79027086,1.21169781,0.00000000,0.00641216,0.45796677
-5.69384692,7.05928495,0.98195268,5.67921352,1.18424571,0.00000000,0.00625993,0.46345181
-5.68784392,6.93293388,0.95953441,5.57039145,1.15690933,0.00000000,0.00613564,0.46795088
-5.68184092,6.80784430,0.93664230,5.46400961,1.12974143,0.00000000,0.00604092,0.47132212
-5.67583792,6.68404814,0.91339776,5.36014327,1.10276801,0.00000000,0.00597677,0.47344748
-5.66983492,6.56147479,0.88991907,5.25874357,1.07598835,0.00000000,0.00594358,0.47423961
-5.66383192,6.43996722,0.86631854,5.15964829,1.04937652,0.00000000,0.00594107,0.47364821
-5.65782891,6.31930251,0.84270047,5.06259727,1.02288432,0.00000000,0.00596834,0.47166521
-5.65182591,6.19921600,0.81915999,4.96725189,0.99644556,0.00000000,0.00602381,0.46832875
-5.64582291,6.07942786,0.79578259,4.87321802,0.96998140,0.00000000,0.00610526,0.46372543
-5.63981991,5.95967098,0.77264457,4.78007132,0.94340653,0.00000000,0.00620986,0.45799086
-5.63381691,5.83971892,0.74981414,4.68738408,0.91663588,0.00000000,0.00633419,0.45130825
-5.62781391,5.71941273,0.72735310,4.59475251,0.88959138,0.00000000,0.00647435,0.44390522
-5.62181091,5.59868513,0.70531892,4.50182315,0.86220864,0.00000000,0.00662594,0.43604861
-5.61580790,5.47758119,0.68376698,4.40831756,0.83444289,0.00000000,0.00678426,0.42803778
-5.60980490,5.35627410,0.66275281,4.31405385,0.80627404,0.00000000,0.00694433,0.42019637
-5.60380190,5.23507524,0.64233406,4.21896430,0.77771050,0.00000000,0.00710106,0.41286297
-5.59779890,5.11443781,0.62257200,4.12310792,0.74879147,0.00000000,0.00724937,0.40638097
-5.59179590,4.99495358,0.60353237,4.02667745,0.71958760,0.00000000,0.00738434,0.40108794
-5.58579290,4.87734254,0.58528550,3.93000033,0.69020000,0.00000000,0.00750135,0.39730503
-5.57978989,4.76243577,0.56790558,3.83353329,0.66075754,0.00000000,0.00759624,0.39532664
-5.57378689,4.65115194,0.55146909,3.73785096,0.63141258,0.00000000,0.00766541,0.39541080
-5.56778389,4.54446846,0.53605247,3.64362875,0.60233554,0.00000000,0.00770603,0.39777060
-5.56178089,4.44338842,0.52172911,3.55162088,0.57370826,0.00000000,0.00771604,0.40256693
-5.55577789,4.34890483,0.50856594,3.46263447,0.54571689,0.00000000,0.00769433,0.40990278
-5.54977489,4.26196376,0.49661965,3.37750108,0.51854438,0.00000000,0.00764077,0.41981929
-5.54377189,4.18342830,0.48593305,3.29704694,0.49236321,0.00000000,0.00755624,0.43229367
-5.53776888,4.11404500,0.47653161,3.22206351,0.46732856,0.00000000,0.00744262,0.44723906
-5.53176588,4.05441452,0.46842051,3.15327966,0.44357242,0.00000000,0.00730280,0.46450624
-5.52576288,4.00496807,0.46158248,3.09133696,0.42119889,0.00000000,0.00714062,0.48388725
-5.51975988,3.96595064,0.45597649,3.03676926,0.40028079,0.00000000,0.00696078,0.50512059
-5.51375688,3.93741215,0.45153756,2.98998732,0.38085789,0.00000000,0.00676872,0.52789800
-5.50775388,3.91920659,0.44817756,2.95126936,0.36293666,0.00000000,0.00657058,0.55187243
-5.50175088,3.91099933,0.44578720,2.92075746,0.34649159,0.00000000,0.00637298,0.57666694
-5.49574787,3.91228197,0.44423891,2.89846003,0.33146788,0.00000000,0.00618296,0.60188426
-5.48974487,3.92239378,0.44339074,2.88425957,0.31778530,0.00000000,0.00600781,0.62711663
-5.48374187,3.94054847,0.44309070,2.87792521,0.30534306,0.00000000,0.00585496,0.65195566
-5.47773887,3.96586465,0.44318175,2.87912880,0.29402522,0.00000000,0.00573180,0.67600174
-5.47173587,3.99739823,0.44350678,2.88746345,0.28370649,0.00000000,0.00564565,0.69887289
-5.46573287,4.03417499,0.44391363,2.90246315,0.27425795,0.00000000,0.00560355,0.72021273
-5.45972986,4.07522148,0.44425962,2.92362222,0.26555251,0.00000000,0.00561222,0.73969725
-5.45372686,4.11959279,0.44441568,2.95041340,0.25746976,0.00000000,0.00567795,0.75704045
-5.44772386,4.16639583,0.44426958,2.98230351,0.24990008,0.00000000,0.00580647,0.77199859
-5.44172086,4.21480728,0.44372832,3.01876595,0.24274775,0.00000000,0.00600288,0.78437310
-5.43571786,4.26408556,0.44271965,3.05928952,0.23593307,0.00000000,0.00627154,0.79401216
-5.42971486,4.31357683,0.44119248,3.10338351,0.22939342,0.00000000,0.00661597,0.80081104
-5.42371186,4.36271529,0.43911646,3.15057898,0.22308330,0.00000000,0.00703873,0.80471133
-5.41770885,4.41101842,0.43648068,3.20042683,0.21697347,0.00000000,0.00754131,0.80569918
-5.41170585,4.45807808,0.43329171,3.25249328,0.21104929,0.00000000,0.00812398,0.80380274
-5.40570285,4.50354872,0.42957100,3.30635345,0.20530845,0.00000000,0.00878569,0.79908902
-5.39969985,4.54713380,0.42535209,3.36158411,0.19975830,0.00000000,0.00952392,0.79166028
-5.39369685,4.58857181,0.42067745,3.41775638,0.19441300,0.00000000,0.01033459,0.78165004
-5.38769385,4.62762297,0.41559546,3.47442932,0.18929053,0.00000000,0.01121193,0.76921906
-5.38169085,4.66405768,0.41015750,3.53114518,0.18440997,0.00000000,0.01214846,0.75455115
-5.37568784,4.69764740,0.40441533,3.58742673,0.17978900,0.00000000,0.01313490,0.73784906
-5.36968484,4.72815866,0.39841892,3.64277732,0.17544184,0.00000000,0.01416026,0.71933042
-5.36368184,4.75535033,0.39221465,3.69668354,0.17137763,0.00000000,0.01521188,0.69922381
-5.35767884,4.77897422,0.38584411,3.74862076,0.16759939,0.00000000,0.01627558,0.67776493
-5.35167584,4.79877888,0.37934339,3.79806106,0.16410348,0.00000000,0.01733587,0.65519297
-5.34567284,4.81451612,0.37274280,3.84448348,0.16087955,0.00000000,0.01837627,0.63174710
-5.33966983,4.82594986,0.36606711,3.88738590,0.15791098,0.00000000,0.01937964,0.60766311
-5.33366683,4.83286669,0.35933609,3.92629822,0.15517564,0.00000000,0.02032861,0.58317032
-5.32766383,4.83508758,0.35256543,3.96079620,0.15264702,0.00000000,0.02120602,0.55848866
-5.32166083,4.83248021,0.34576784,3.99051552,0.15029550,0.00000000,0.02199545,0.53382597
-5.31565783,4.82497138,0.33895434,4.01516556,0.14808975,0.00000000,0.02268174,0.50937574
-5.30965483,4.81255906,0.33213560,4.03454239,0.14599820,0.00000000,0.02325146,0.48531510
-5.30365183,4.79532380,0.32532336,4.04854083,0.14399040,0.00000000,0.02369345,0.46180328
-5.29764882,4.77343904,0.31853175,4.05716506,0.14203833,0.00000000,0.02399919,0.43898051
-5.29164582,4.74718028,0.31177856,4.06053764,0.14011754,0.00000000,0.02416324,0.41696743
-5.28564282,4.71693271,0.30508642,4.05890678,0.13820815,0.00000000,0.02418344,0.39586501
-5.27963982,4.68319720,0.29848375,4.05265151,0.13629556,0.00000000,0.02406114,0.37575490
-5.27363682,4.64659442,0.29200562,4.04228471,0.13437112,0.00000000,0.02380122,0.35670030
-5.26763382,4.60786678,0.28569430,4.02845381,0.13243244,0.00000000,0.02341205,0.33874726
-5.26163082,4.56787805,0.27959967,4.01193881,0.13048367,0.00000000,0.02290528,0.32192619
-5.25562781,4.52761024,0.27377931,3.99364763,0.12853551,0.00000000,0.02229560,0.30625368
-5.24962481,4.48815752,0.26829840,3.97460838,0.12660521,0.00000000,0.02160029,0.29173444
-5.24362181,4.45071681,0.26322922,3.95595848,0.12471636,0.00000000,0.02083875,0.27836320
-5.23761881,4.41657481,0.25865047,3.93893048,0.12289859,0.00000000,0.02003196,0.26612652
-5.23161581,4.38709126,0.25464623,3.92483426,0.12118725,0.00000000,0.01920188,0.25500440
-5.22561281,4.36367821,0.25130459,3.91503592,0.11962295,0.00000000,0.01837080,0.24497161
-5.21960980,4.34777541,0.24871606,3.91093296,0.11825103,0.00000000,0.01756072,0.23599868
-5.21360680,4.34082180,0.24697163,3.91392634,0.11712096,0.00000000,0.01679276,0.22805251
-5.20760380,4.34422359,0.24616062,3.92538947,0.11628561,0.00000000,0.01608654,0.22109665
-5.20160080,4.35931920,0.24636830,3.94663459,0.11580046,0.00000000,0.01545970,0.21509125
-5.19559780,4.38734197,0.24767337,3.97887729,0.11572256,0.00000000,0.01492741,0.20999272
-5.18959480,4.42938126,0.25014534,4.02319990,0.11610950,0.00000000,0.01450205,0.20575324
-5.18359180,4.48634335,0.25384189,4.08051458,0.11701808,0.00000000,0.01419285,0.20232019
-5.17758879,4.55891301,0.25880627,4.15152744,0.11850294,0.00000000,0.01400578,0.19963555
-5.17158579,4.64751747,0.26506488,4.23670475,0.12061496,0.00000000,0.01394339,0.19763555
-5.16558279,4.75229402,0.27262507,4.33624260,0.12339956,0.00000000,0.01400484,0.19625038
-5.15957979,4.87306298,0.28147324,4.45004148,0.12689495,0.00000000,0.01418600,0.19540436
-5.15357679,5.00930739,0.29157341,4.57768709,0.13113027,0.00000000,0.01447960,0.19501637
-5.14757379,5.16016097,0.30286627,4.71843865,0.13612382,0.00000000,0.01487554,0.19500074
-5.14157079,5.32440556,0.31526873,4.87122604,0.14188134,0.00000000,0.01536119,0.19526852
-5.13556778,5.50047911,0.32867423,5.03465651,0.14839453,0.00000000,0.01592186,0.19572911
-5.12956478,5.68649480,0.34295357,5.20703180,0.15563975,0.00000000,0.01654125,0.19629231
-5.12356178,5.88027162,0.35795657,5.38637577,0.16357720,0.00000000,0.01720202,0.19687050
-5.11755878,6.07937631,0.37351433,5.57047256,0.17215040,0.00000000,0.01788634,0.19738116
-5.11155578,6.28117572,0.38944219,5.75691452,0.18128632,0.00000000,0.01857656,0.19774934
-5.10555278,6.48289861,0.40554332,5.94315877,0.19089588,0.00000000,0.01925586,0.19791018
-5.09954977,6.68170493,0.42161282,6.12659089,0.20087525,0.00000000,0.01990889,0.19781133
-5.09354677,6.87476048,0.43744230,6.30459355,0.21110746,0.00000000,0.02052250,0.19741509
-5.08754377,7.05931418,0.45282474,6.47461758,0.22146481,0.00000000,0.02108637,0.19670033
-5.08154077,7.23277516,0.46755949,6.63425292,0.23181154,0.00000000,0.02159365,0.19566400
-5.07553777,7.39278638,0.48145731,6.78129633,0.24200702,0.00000000,0.02204161,0.19432221
-5.06953477,7.53729180,0.49434520,6.91381310,0.25190913,0.00000000,0.02243220,0.19271083
-5.06353177,7.66459407,0.50607085,7.03018997,0.26137786,0.00000000,0.02277251,0.19088569
-5.05752876,7.77340011,0.51650656,7.12917672,0.27027877,0.00000000,0.02307525,0.18892212
-5.05152576,7.86285240,0.52555246,7.20991467,0.27848645,0.00000000,0.02335906,0.18691406
-5.04552276,7.93254449,0.53313891,7.27195056,0.28588755,0.00000000,0.02364872,0.18497267
-5.03951976,7.98251992,0.53922786,7.31523509,0.29238344,0.00000000,0.02397530,0.18322438
-5.03351676,8.01325454,0.54381334,7.34010650,0.29789234,0.00000000,0.02437612,0.18180849
-5.02751376,8.02562308,0.54692074,7.34725974,0.30235081,0.00000000,0.02489452,0.18087431
-5.02151076,8.02085154,0.54860517,7.33770305,0.30571462,0.00000000,0.02557959,0.18057787
-5.01550775,8.00045788,0.54894888,7.31270422,0.30795891,0.00000000,0.02648556,0.18107822
-5.00950475,7.96618381,0.54805773,7.27372933,0.30907778,0.00000000,0.02767110,0.18253343
-5.00350175,7.91992107,0.54605706,7.22237715,0.30908324,0.00000000,0.02919833,0.18509624
-4.99749875,7.86363590,0.54308707,7.16031273,0.30800367,0.00000000,0.03113168,0.18890965
-4.99149575,7.79929529,0.53929780,7.08920343,0.30588196,0.00000000,0.03353648,0.19410222
-4.98549275,7.72879845,0.53484415,7.01066064,0.30277336,0.00000000,0.03647734,0.20078350
-4.97948974,7.65391677,0.52988099,6.92619004,0.29874309,0.00000000,0.04001632,0.20903954
-4.97348674,7.57624463,0.52455860,6.83715250,0.29386413,0.00000000,0.04421099,0.21892870
-4.96748374,7.49716320,0.51901869,6.74473731,0.28821489,0.00000000,0.04911230,0.23047785
-4.96148074,7.41781825,0.51339109,6.64994843,0.28187725,0.00000000,0.05476239,0.24367921
-4.95547774,7.33911241,0.50779120,6.55360383,0.27493468,0.00000000,0.06119249,0.25848793
-4.94947474,7.26171136,0.50231833,6.45634714,0.26747082,0.00000000,0.06842082,0.27482062
-4.94347174,7.18606284,0.49705494,6.35867011,0.25956822,0.00000000,0.07645079,0.29255491
-4.93746873,7.11242660,0.49206666,6.26094388,0.25130753,0.00000000,0.08526939,0.31153026
-4.93146573,7.04091299,0.48740313,6.16345647,0.24276687,0.00000000,0.09484618,0.33154999
-4.92546273,6.97152747,0.48309952,6.06645375,0.23402152,0.00000000,0.10513262,0.35238467
-4.91945973,6.90421802,0.47917852,5.97018100,0.22514372,0.00000000,0.11606218,0.37377675
-4.91345673,6.83892265,0.47565275,5.87492211,0.21620274,0.00000000,0.12755108,0.39544650
-4.90745373,6.77561421,0.47252737,5.78103397,0.20726483,0.00000000,0.13949977,0.41709895
-4.90145073,6.71433976,0.46980265,5.68897373,0.19839342,0.00000000,0.15179526,0.43843179
-4.89544772,6.65525272,0.46747650,5.59931727,0.18964911,0.00000000,0.16431411,0.45914386
-4.88944472,6.59863589,0.46554665,5.51276778,0.18108972,0.00000000,0.17692613,0.47894403
-4.88344172,6.54491458,0.46401248,5.43015400,0.17277021,0.00000000,0.18949863,0.49756001
-4.87743872,6.49465918,0.46287635,5.35241819,0.16474253,0.00000000,0.20190113,0.51474687
-4.87143572,6.44857761,0.46214436,5.28059487,0.15705541,0.00000000,0.21401020,0.53029478
-4.86543272,6.40749814,0.46182665,5.21578142,0.14975400,0.00000000,0.22571433,0.54403573
-4.85942971,6.37234407,0.46193705,5.15910270,0.14287956,0.00000000,0.23691860,0.55584881
-4.85342671,6.34410174,0.46249236,5.11167147,0.13646901,0.00000000,0.24754871,0.56566391
-4.84742371,6.32378400,0.46351115,5.07454740,0.13055456,0.00000000,0.25755442,0.57346351
-4.84142071,6.31239118,0.46501234,5.04869679,0.12516329,0.00000000,0.26691190,0.57928263
-4.83541771,6.31087185,0.46701356,5.03495546,0.12031684,0.00000000,0.27562503,0.58320670
-4.82941471,6.32008547,0.46952953,5.03399692,0.11603112,0.00000000,0.28372532,0.58536767
-4.82341171,6.34076887,0.47257050,5.04630755,0.11231606,0.00000000,0.29127057,0.58593826
-4.81740870,6.37350829,0.47614089,5.07217006,0.10917559,0.00000000,0.29834215,0.58512491
-4.81140570,6.41871811,0.48023834,5.11165605,0.10660752,0.00000000,0.30504104,0.58315943
-4.80540270,6.47662729,0.48485300,5.16462777,0.10460371,0.00000000,0.31148267,0.58028993
-4.79939970,6.54727367,0.48996739,5.23074894,0.10315020,0.00000000,0.31779099,0.57677142
-4.79339670,6.63050626,0.49555666,5.30950346,0.10222747,0.00000000,0.32409177,0.57285641
-4.78739370,6.72599471,0.50158925,5.40022101,0.10181085,0.00000000,0.33050570,0.56878594
-4.78139070,6.83324529,0.50802799,5.50210761,0.10187088,0.00000000,0.33714151,0.56478151
-4.77538769,6.95162190,0.51483144,5.61427933,0.10237382,0.00000000,0.34408943,0.56103812
-4.76938469,7.08037078,0.52195549,5.73579714,0.10328221,0.00000000,0.35141549,0.55771873
-4.76338169,7.21864732,0.52935497,5.86570081,0.10455540,0.00000000,0.35915684,0.55495030
-4.75737869,7.36554334,0.53698531,6.00304002,0.10615022,0.00000000,0.36731842,0.55282150
-4.75137569,7.52011334,0.54480403,6.14690108,0.10802154,0.00000000,0.37587114,0.55138215
-4.74537269,7.68139842,0.55277196,6.29642795,0.11012299,0.00000000,0.38475180,0.55064424
-4.73936968,7.84844673,0.56085419,6.45083663,0.11240755,0.00000000,0.39386465,0.55058442
-4.73336668,8.02032956,0.56902063,6.60942255,0.11482823,0.00000000,0.40308461,0.55114775
-4.72736368,8.19615269,0.57724613,6.77156090,0.11733868,0.00000000,0.41226205,0.55225245
-4.72136068,8.37506267,0.58551021,6.93670025,0.11989381,0.00000000,0.42122878,0.55379532
-4.71535768,8.55624820,0.59379645,7.10435021,0.12245037,0.00000000,0.42980508,0.55565764
-4.70935468,8.73893679,0.60209146,7.27406421,0.12496751,0.00000000,0.43780735,0.55771105
-4.70335168,8.92238751,0.61038366,7.44541855,0.12740722,0.00000000,0.44505605,0.55982341
-4.69734867,9.10588027,0.61866180,7.61798925,0.12973479,0.00000000,0.45138339,0.56186408
-4.69134567,9.28870279,0.62691347,7.79132784,0.13191918,0.00000000,0.45664064,0.56370866
-4.68534267,9.47013589,0.63512351,7.96493788,0.13393326,0.00000000,0.46070438,0.56524296
-4.67933967,9.64943837,0.64327257,8.13825313,0.13575403,0.00000000,0.46348162,0.56636602
-4.67333667,9.82583219,0.65133580,8.31061886,0.13736271,0.00000000,0.46491351,0.56699232
-4.66733367,9.99848923,0.65928182,8.48127713,0.13874474,0.00000000,0.46497730,0.56705301
-4.66133067,10.16652022,0.66707194,8.64935704,0.13988971,0.00000000,0.46368677,0.56649633
-4.65532766,10.32896704,0.67465975,8.81387046,0.14079116,0.00000000,0.46109085,0.56528735
-4.64932466,10.48479892,0.68199112,8.97371375,0.14144638,0.00000000,0.45727081,0.56340699
-4.64332166,10.63291350,0.68900453,9.12767578,0.14185606,0.00000000,0.45233596,0.56085078
-4.63731866,10.77214306,0.69563193,9.27445228,0.14202396,0.00000000,0.44641835,0.55762711
-4.63131566,10.90126661,0.70179983,9.41266640,0.14195655,0.00000000,0.43966657,0.55375556
-4.62531266,11.01902790,0.70743098,9.54089527,0.14166262,0.00000000,0.43223915,0.54926508
-4.61930965,11.12415948,0.71244621,9.65770192,0.14115294,0.00000000,0.42429780,0.54419236
-4.61330665,11.21541243,0.71676672,9.76167205,0.14043992,0.00000000,0.41600097,0.53858044
-4.60730365,11.29159139,0.72031652,9.85145456,0.13953735,0.00000000,0.40749783,0.53247752
-4.60130065,11.35159387,0.72302513,9.92580495,0.13846023,0.00000000,0.39892318,0.52593615
-4.59529765,11.39445272,0.72483030,9.98362996,0.13722461,0.00000000,0.39039334,0.51901266
-4.58929465,11.41938019,0.72568077,10.02403222,0.13584754,0.00000000,0.38200324,0.51176684
-4.58329165,11.42581183,0.72553891,10.04635303,0.13434709,0.00000000,0.37382478,0.50426182
-4.57728864,11.41344818,0.72438313,10.05021152,0.13274239,0.00000000,0.36590646,0.49656413
-4.57128564,11.38229206,0.72220992,10.03553830,0.13105373,0.00000000,0.35827417,0.48874364
-4.56528264,11.33267926,0.71903553,10.00260181,0.12930262,0.00000000,0.35093318,0.48087364
-4.55927964,11.26530057,0.71489699,9.95202562,0.12751192,0.00000000,0.34387097,0.47303059
-4.55327664,11.18121326,0.70985251,9.88479525,0.12570582,0.00000000,0.33706079,0.46529380
-4.54727364,11.08184045,0.70398126,9.80225342,0.12390981,0.00000000,0.33046579,0.45774477
-4.54127064,10.96895743,0.69738228,9.70608296,0.12215056,0.00000000,0.32404328,0.45046633
-4.53526763,10.84466443,0.69017269,9.59827741,0.12045566,0.00000000,0.31774913,0.44354138
-4.52926463,10.71134627,0.68248522,9.48109964,0.11885328,0.00000000,0.31154188,0.43705147
-4.52326163,10.57161964,0.67446503,9.35702964,0.11737169,0.00000000,0.30538648,0.43107511
-4.51725863,10.42826991,0.66626603,9.22870313,0.11603871,0.00000000,0.29925739,0.42568595
-4.51125563,10.28417964,0.65804678,9.09884331,0.11488100,0.00000000,0.29314105,0.42095087
-4.50525263,10.14225174,0.64996615,8.97018828,0.11392340,0.00000000,0.28703742,0.41692810
-4.49924962,10.00533052,0.64217895,8.84541733,0.11318813,0.00000000,0.28096081,0.41366552
-4.49324662,9.87612408,0.63483162,8.72707909,0.11269412,0.00000000,0.27493964,0.41119909
-4.48724362,9.75713149,0.62805840,8.61752478,0.11245628,0.00000000,0.26901554,0.40955163
-4.48124062,9.65057801,0.62197776,8.51884942,0.11248493,0.00000000,0.26324157,0.40873199
-4.47523762,9.55836121,0.61668972,8.43284344,0.11278535,0.00000000,0.25767984,0.40873464
-4.46923462,9.48201013,0.61227370,8.36095674,0.11335746,0.00000000,0.25239852,0.40953968
-4.46323162,9.42265905,0.60878731,8.30427630,0.11419570,0.00000000,0.24746855,0.41111342
-4.45722861,9.38103655,0.60626597,8.26351796,0.11528910,0.00000000,0.24296010,0.41340926
-4.45122561,9.35746947,0.60472328,8.23903184,0.11662150,0.00000000,0.23893900,0.41636913
-4.44522261,9.35190089,0.60415215,8.23082051,0.11817203,0.00000000,0.23546335,0.41992518
-4.43921961,9.36392037,0.60452662,8.23856798,0.11991566,0.00000000,0.23258035,0.42400172
-4.43321661,9.39280372,0.60580412,8.26167727,0.12182395,0.00000000,0.23032370,0.42851742
-4.42721361,9.43755994,0.60792805,8.29931384,0.12386583,0.00000000,0.22871148,0.43338751
-4.42121061,9.49698181,0.61083057,8.35045201,0.12600850,0.00000000,0.22774481,0.43852594
-4.41520760,9.56969740,0.61443542,8.41392158,0.12821831,0.00000000,0.22740711,0.44384750
-4.40920460,9.65421952,0.61866052,8.48845192,0.13046160,0.00000000,0.22766434,0.44926964
-4.40320160,9.74899072,0.62342044,8.57271157,0.13270552,0.00000000,0.22846576,0.45471410
-4.39719860,9.85242199,0.62862842,8.66534136,0.13491871,0.00000000,0.22974562,0.46010815
-4.39119560,9.96292394,0.63419810,8.76498048,0.13707187,0.00000000,0.23142536,0.46538550
-4.38519260,10.07893001,0.64004477,8.87028472,0.13913828,0.00000000,0.23341639,0.47048691
-4.37918959,10.19891186,0.64608633,8.97993757,0.14109408,0.00000000,0.23562327,0.47536028
-4.37318659,10.32138788,0.65224389,9.09265492,0.14291847,0.00000000,0.23794716,0.47996064
-4.36718359,10.44492610,0.65844212,9.20718483,0.14459384,0.00000000,0.24028934,0.48424969
-4.36118059,10.56814323,0.66460948,9.32230405,0.14610572,0.00000000,0.24255475,0.48819520
-4.35517759,10.68970178,0.67067839,9.43681327,0.14744274,0.00000000,0.24465533,0.49177027
-4.34917459,10.80830712,0.67658536,9.54953289,0.14859644,0.00000000,0.24651298,0.49495250
-4.34317159,10.92270629,0.68227126,9.65930099,0.14956117,0.00000000,0.24806225,0.49772319
-4.33716858,11.03168987,0.68768172,9.76497485,0.15033386,0.00000000,0.24925235,0.50006657
-4.33116558,11.13409799,0.69276762,9.86543706,0.15091389,0.00000000,0.25004873,0.50196920
-4.32516258,11.22883080,0.69748570,9.95960628,0.15130292,0.00000000,0.25043401,0.50341956
-4.31915958,11.31486350,0.70179936,10.04645288,0.15150475,0.00000000,0.25040830,0.50440784
-4.31315658,11.39126507,0.70567932,10.12501854,0.15152523,0.00000000,0.24998893,0.50492602
-4.30715358,11.45721984,0.70910434,10.19443874,0.15137213,0.00000000,0.24920963,0.50496814
