energy_ev,total_up,As_p_up,As_d_up,Te_p_up,Te_d_up,W_p_up,W_d_up
-5.49574787,3.25559321,0.37753075,0.00000000,1.40786454,0.00000000,1.10749500,1.42131661
-5.48974487,3.17130807,0.35769198,0.00000000,1.36747264,0.00000000,1.08774442,1.38992054
-5.48374187,3.10724686,0.34063131,0.00000000,1.33743789,0.00000000,1.07658452,1.36591529
-5.47773887,3.06332193,0.32634555,0.00000000,1.31765396,0.00000000,1.07384643,1.34930319
-5.47173587,3.03900178,0.31477428,0.00000000,1.30779292,0.00000000,1.07917240,1.33992118
-5.46573287,3.03333670,0.30580370,0.00000000,1.30731827,0.00000000,1.09202685,1.33745059
-5.45972986,3.04499487,0.29927178,0.00000000,1.31550314,0.00000000,1.11171237,1.34143068
-5.45372686,3.07230755,0.29497449,0.00000000,1.33145314,0.00000000,1.13739024,1.35127545
-5.44772386,3.11332184,0.29267282,0.00000000,1.35413309,0.00000000,1.16810484,1.36629300
-5.44172086,3.16585936,0.29210049,0.00000000,1.38239695,0.00000000,1.20281112,1.38570695
-5.43571786,3.22757903,0.29297190,0.00000000,1.41502001,0.00000000,1.24040426,1.40867907
-5.42971486,3.29604177,0.29499032,0.00000000,1.45073227,0.00000000,1.27975047,1.43433252
-5.42371186,3.36877538,0.29785579,0.00000000,1.48825200,0.00000000,1.31971786,1.46177486
-5.41770885,3.44333728,0.30127281,0.00000000,1.52631850,0.00000000,1.35920626,1.49012036
-5.41170585,3.51737338,0.30495729,0.00000000,1.56372290,0.00000000,1.39717496,1.51851063
-5.40570285,3.58867121,0.30864287,0.00000000,1.59933607,0.00000000,1.43266734,1.54613331
-5.39969985,3.65520577,0.31208621,0.00000000,1.63213291,0.00000000,1.46483168,1.57223808
-5.39369685,3.71517701,0.31507136,0.00000000,1.66121208,0.00000000,1.49293730,1.59614976
-5.38769385,3.76703803,0.31741290,0.00000000,1.68581102,0.00000000,1.51638588,1.61727819
-5.38169085,3.80951359,0.31895807,0.00000000,1.70531561,0.00000000,1.53471754,1.63512481
-5.37568784,3.84160915,0.31958770,0.00000000,1.71926484,0.00000000,1.54761191,1.64928606
-5.36968484,3.86261083,0.31921612,0.00000000,1.72735040,0.00000000,1.55488443,1.65945375
-5.36368184,3.87207722,0.31779013,0.00000000,1.72941179,0.00000000,1.55647859,1.66541272
-5.35767884,3.86982448,0.31528712,0.00000000,1.72542751,0.00000000,1.55245459,1.66703651
-5.35167584,3.85590601,0.31171252,0.00000000,1.71550324,0.00000000,1.54297562,1.66428122
-5.34567284,3.83058861,0.30709680,0.00000000,1.69985767,0.00000000,1.52829236,1.65717851
-5.33966983,3.79432674,0.30149213,0.00000000,1.67880715,0.00000000,1.50872695,1.64582812
-5.33366683,3.74773646,0.29496888,0.00000000,1.65274984,0.00000000,1.48465717,1.63039052
-5.32766383,3.69157049,0.28761219,0.00000000,1.62215028,0.00000000,1.45650158,1.61108017
-5.32166083,3.62669563,0.27951867,0.00000000,1.58752503,0.00000000,1.42470635,1.58815964
-5.31565783,3.55407299,0.27079334,0.00000000,1.54942977,0.00000000,1.38973420,1.56193487
-5.30965483,3.47474164,0.26154696,0.00000000,1.50844831,0.00000000,1.35205546,1.53275152
-5.30365183,3.38980544,0.25189365,0.00000000,1.46518348,0.00000000,1.31214162,1.50099222
-5.29764882,3.30042270,0.24194902,0.00000000,1.42024984,0.00000000,1.27046079,1.46707464
-5.29164582,3.20779783,0.23182848,0.00000000,1.37426793,0.00000000,1.22747508,1.43144975
-5.28564282,3.11317418,0.22164598,0.00000000,1.32785971,0.00000000,1.18363915,1.39460006
-5.27963982,3.01782677,0.21151296,0.00000000,1.28164465,0.00000000,1.13939972,1.35703711
-5.27363682,2.92305416,0.20153742,0.00000000,1.23623610,0.00000000,1.09519518,1.31929809
-5.26763382,2.83016831,0.19182311,0.00000000,1.19223732,0.00000000,1.05145513,1.28194095
-5.26163082,2.74048191,0.18246873,0.00000000,1.15023699,0.00000000,1.00859929,1.24553787
-5.25562781,2.65529256,0.17356715,0.00000000,1.11080373,0.00000000,0.96703546,1.21066701
-5.24962481,2.57586407,0.16520447,0.00000000,1.07447967,0.00000000,0.92715654,1.17790255
-5.24362181,2.50340483,0.15745912,0.00000000,1.04177298,0.00000000,0.88933651,1.14780323
-5.23761881,2.43904418,0.15040082,0.00000000,1.01314961,0.00000000,0.85392545,1.12089980
-5.23161581,2.38380752,0.14408954,0.00000000,0.98902455,0.00000000,0.82124399,1.09768191
-5.22561281,2.33859153,0.13857453,0.00000000,0.96975298,0.00000000,0.79157746,1.07858491
-5.21960980,2.30414053,0.13389334,0.00000000,0.95562180,0.00000000,0.76517011,1.06397744
-5.21360680,2.28102570,0.13007106,0.00000000,0.94684229,0.00000000,0.74221990,1.05415020
-5.20760380,2.26962808,0.12711979,0.00000000,0.94354404,0.00000000,0.72287419,1.04930682
-5.20160080,2.27012674,0.12503833,0.00000000,0.94577103,0.00000000,0.70722676,1.04955707
-5.19559780,2.28249300,0.12381229,0.00000000,0.95347999,0.00000000,0.69531633,1.05491318
-5.18959480,2.30649117,0.12341451,0.00000000,0.96654147,0.00000000,0.68712691,1.06528922
-5.18359180,2.34168627,0.12380592,0.00000000,0.98474369,0.00000000,0.68258994,1.08050391
-5.17758879,2.38745844,0.12493674,0.00000000,1.00779922,0.00000000,0.68158815,1.10028669
-5.17158579,2.44302383,0.12674811,0.00000000,1.03535437,0.00000000,0.68396121,1.12428681
-5.16558279,2.50746089,0.12917396,0.00000000,1.06700083,0.00000000,0.68951262,1.15208516
-5.15957979,2.57974123,0.13214318,0.00000000,1.10228937,0.00000000,0.69801777,1.18320819
-5.15357679,2.65876357,0.13558194,0.00000000,1.14074485,0.00000000,0.70923269,1.21714342
-5.14757379,2.74338934,0.13941610,0.00000000,1.18188202,0.00000000,0.72290307,1.25335573
-5.14157079,2.83247839,0.14357355,0.00000000,1.22522138,0.00000000,0.73877313,1.29130380
-5.13556778,2.92492316,0.14798644,0.00000000,1.27030443,0.00000000,0.75659400,1.33045587
-5.12956478,3.01967987,0.15259320,0.00000000,1.31670749,0.00000000,0.77613103,1.37030421
-5.12356178,3.11579527,0.15734020,0.00000000,1.36405367,0.00000000,0.79716998,1.41037769
-5.11755878,3.21242798,0.16218299,0.00000000,1.41202221,0.00000000,0.81952156,1.45025188
-5.11155578,3.30886334,0.16708714,0.00000000,1.46035476,0.00000000,0.84302429,1.48955636
-5.10555278,3.40452140,0.17202856,0.00000000,1.50885847,0.00000000,0.86754547,1.52797907
-5.09954977,3.49895776,0.17699323,0.00000000,1.55740546,0.00000000,0.89298040,1.56526748
-5.09354677,3.59185743,0.18197653,0.00000000,1.60592886,0.00000000,0.91924968,1.60122688
-5.08754377,3.68302218,0.18698208,0.00000000,1.65441554,0.00000000,0.94629505,1.63571590
-5.08154077,3.77235236,0.19202008,0.00000000,1.70289589,0.00000000,0.97407372,1.66863963
-5.07553777,3.85982403,0.19710545,0.00000000,1.75143109,0.00000000,1.00255179,1.69994100
-5.06953477,3.94546303,0.20225564,0.00000000,1.80009869,0.00000000,1.03169682,1.72959079
-5.06353177,4.02931723,0.20748835,0.00000000,1.84897697,0.00000000,1.06147030,1.75757708
-5.05752876,4.11142870,0.21281927,0.00000000,1.89812922,0.00000000,1.09182009,1.78389464
-5.05152576,4.19180723,0.21825984,0.00000000,1.94758853,0.00000000,1.12267356,1.80853502
-5.04552276,4.27040676,0.22381535,0.00000000,1.99734401,0.00000000,1.15393161,1.83147774
-5.03951976,4.34710585,0.22948324,0.00000000,2.04732924,0.00000000,1.18546409,1.85268320
-5.03351676,4.42169342,0.23525191,0.00000000,2.09741354,0.00000000,1.21710675,1.87208763
-5.02751376,4.49386037,0.24109990,0.00000000,2.14739662,0.00000000,1.24866009,1.88960020
-5.02151076,4.56319751,0.24699562,0.00000000,2.19700693,0.00000000,1.27989010,1.90510257
-5.01550775,4.62919984,0.25289765,0.00000000,2.24590381,0.00000000,1.31053097,1.91845063
-5.00950475,4.69127700,0.25875548,0.00000000,2.29368348,0.00000000,1.34028973,1.92947843
-5.00350175,4.74876902,0.26451073,0.00000000,2.33988848,0.00000000,1.36885245,1.93800385
-4.99749875,4.80096671,0.27009882,0.00000000,2.38402018,0.00000000,1.39589204,1.94383573
-4.99149575,4.84713544,0.27545094,0.00000000,2.42555375,0.00000000,1.42107688,1.94678196
-4.98549275,4.88654104,0.28049629,0.00000000,2.46395480,0.00000000,1.44408033,1.94665804
-4.97948974,4.91847645,0.28516443,0.00000000,2.49869692,0.00000000,1.46459029,1.94329571
-4.97348674,4.94228778,0.28938764,0.00000000,2.52927919,0.00000000,1.48231858,1.93655102
-4.96748374,4.95739859,0.29310322,0.00000000,2.55524291,0.00000000,1.49700963,1.92631164
-4.96148074,4.96333113,0.29625560,0.00000000,2.57618674,0.00000000,1.50844809,1.91250290
-4.95547774,4.95972369,0.29879815,0.00000000,2.59177947,0.00000000,1.51646506,1.89509247
-4.94947474,4.94634349,0.30069464,0.00000000,2.60177006,0.00000000,1.52094258,1.87409335
-4.94347174,4.92309448,0.30192029,0.00000000,2.60599448,0.00000000,1.52181638,1.84956528
-4.93746873,4.89002023,0.30246235,0.00000000,2.60437916,0.00000000,1.51907663,1.82161446
-4.93146573,4.84730173,0.30232022,0.00000000,2.59694103,0.00000000,1.51276690,1.79039177
-4.92546273,4.79525074,0.30150509,0.00000000,2.58378443,0.00000000,1.50298134,1.75608964
-4.91945973,4.73429910,0.30003921,0.00000000,2.56509502,0.00000000,1.48986030,1.71893775
-4.91345673,4.66498486,0.29795466,0.00000000,2.54113137,0.00000000,1.47358471,1.67919790
-4.90745373,4.58793589,0.29529194,0.00000000,2.51221460,0.00000000,1.45436947,1.63715816
-4.90145073,4.50385205,0.29209817,0.00000000,2.47871673,0.00000000,1.43245629,1.59312675
-4.89544772,4.41348667,0.28842531,0.00000000,2.44104846,0.00000000,1.40810624,1.54742578
-4.88944472,4.31762817,0.28432817,0.00000000,2.39964686,0.00000000,1.38159241,1.50038505
-4.88344172,4.21708267,0.27986256,0.00000000,2.35496360,0.00000000,1.35319295,1.45233629
-4.87743872,4.11265805,0.27508352,0.00000000,2.30745423,0.00000000,1.32318482,1.40360777
-4.87143572,4.00515011,0.27004376,0.00000000,2.25756884,0.00000000,1.29183832,1.35451958
-4.86543272,3.89533105,0.26479241,0.00000000,2.20574437,0.00000000,1.25941276,1.30537962
-4.85942971,3.78394050,0.25937406,0.00000000,2.15239882,0.00000000,1.22615309,1.25648033
-4.85342671,3.67167922,0.25382816,0.00000000,2.09792724,0.00000000,1.19228769,1.20809627
-4.84742371,3.55920519,0.24818875,0.00000000,2.04269963,0.00000000,1.15802720,1.16048247
-4.84142071,3.44713214,0.24248465,0.00000000,1.98706035,0.00000000,1.12356427,1.11387358
-4.83541771,3.33603008,0.23673987,0.00000000,1.93132905,0.00000000,1.08907418,1.06848373
-4.82941471,3.22642748,0.23097432,0.00000000,1.87580265,0.00000000,1.05471610,1.02450716
-4.82341171,3.11881486,0.22520477,0.00000000,1.82075812,0.00000000,1.02063478,0.98211929
-4.81740870,3.01364920,0.21944595,0.00000000,1.76645577,0.00000000,0.98696265,0.94147846
-4.81140570,2.91135888,0.21371169,0.00000000,1.71314268,0.00000000,0.95382196,0.90272794
-4.80540270,2.81234875,0.20801610,0.00000000,1.66105600,0.00000000,0.92132696,0.86599828
-4.79939970,2.71700496,0.20237463,0.00000000,1.61042583,0.00000000,0.88958592,0.83140976
-4.79339670,2.62569924,0.19680501,0.00000000,1.56147763,0.00000000,0.85870290,0.79907490
-4.78739370,2.53879244,0.19132799,0.00000000,1.51443382,0.00000000,0.82877919,0.76910080
-4.78139070,2.45663704,0.18596784,0.00000000,1.46951463,0.00000000,0.79991437,0.74159127
-4.77538769,2.37957859,0.18075257,0.00000000,1.42693811,0.00000000,0.77220698,0.71664857
-4.76938469,2.30795592,0.17571393,0.00000000,1.38691937,0.00000000,0.74575480,0.69437469
-4.76338169,2.24210020,0.17088706,0.00000000,1.34966902,0.00000000,0.72065470,0.67487203
-4.75737869,2.18233281,0.16630997,0.00000000,1.31539104,0.00000000,0.69700219,0.65824345
-4.75137569,2.12896213,0.16202278,0.00000000,1.28428011,0.00000000,0.67489065,0.64459173
-4.74537269,2.08227937,0.15806678,0.00000000,1.25651854,0.00000000,0.65441028,0.63401818
-4.73936968,2.04255363,0.15448337,0.00000000,1.23227303,0.00000000,0.63564688,0.62662074
-4.73336668,2.01002633,0.15131292,0.00000000,1.21169128,0.00000000,0.61868045,0.62249136
-4.72736368,1.98490517,0.14859359,0.00000000,1.19489870,0.00000000,0.60358365,0.62171286
-4.72136068,1.96735797,0.14636019,0.00000000,1.18199528,0.00000000,0.59042028,0.62435537
-4.71535768,1.95750639,0.14464307,0.00000000,1.17305268,0.00000000,0.57924365,0.63047242
-4.70935468,1.95541993,0.14346708,0.00000000,1.16811171,0.00000000,0.57009502,0.64009686
-4.70335168,1.96111025,0.14285073,0.00000000,1.16718015,0.00000000,0.56300202,0.65323683
-4.69734867,1.97452607,0.14280536,0.00000000,1.17023103,0.00000000,0.55797717,0.66987175
-4.69134567,1.99554872,0.14333458,0.00000000,1.17720134,0.00000000,0.55501654,0.68994875
-4.68534267,2.02398859,0.14443381,0.00000000,1.18799116,0.00000000,0.55409845,0.71337944
-4.67933967,2.05958259,0.14608999,0.00000000,1.20246330,0.00000000,0.55518240,0.74003740
-4.67333667,2.10199261,0.14828150,0.00000000,1.22044333,0.00000000,0.55820817,0.76975630
-4.66733367,2.15080532,0.15097817,0.00000000,1.24172015,0.00000000,0.56309522,0.80232899
-4.66133067,2.20553325,0.15414162,0.00000000,1.26604697,0.00000000,0.56974237,0.83750745
-4.65532766,2.26561731,0.15772559,0.00000000,1.29314289,0.00000000,0.57802787,0.87500385
-4.64932466,2.33043096,0.16167660,0.00000000,1.32269506,0.00000000,0.58780990,0.91449259
-4.64332166,2.39928600,0.16593473,0.00000000,1.35436144,0.00000000,0.59892764,0.95561365
-4.63731866,2.47144016,0.17043456,0.00000000,1.38777434,0.00000000,0.61120290,0.99797685
-4.63131566,2.54610657,0.17510632,0.00000000,1.42254471,0.00000000,0.62444233,1.04116746
-4.62531266,2.62246511,0.17987720,0.00000000,1.45826730,0.00000000,0.63844043,1.08475276
-4.61930965,2.69967561,0.18467278,0.00000000,1.49452659,0.00000000,0.65298312,1.12828974
-4.61330665,2.77689288,0.18941864,0.00000000,1.53090371,0.00000000,0.66785202,1.17133368
-4.60730365,2.85328329,0.19404200,0.00000000,1.56698398,0.00000000,0.68282936,1.21344761
-4.60130065,2.92804275,0.19847346,0.00000000,1.60236525,0.00000000,0.69770335,1.25421243
-4.59529765,3.00041555,0.20264877,0.00000000,1.63666662,0.00000000,0.71227383,1.29323743
-4.58929465,3.06971372,0.20651049,0.00000000,1.66953747,0.00000000,0.72635824,1.33017109
-4.58329165,3.13533618,0.21000959,0.00000000,1.70066638,0.00000000,0.73979735,1.36471175
-4.57728864,3.19678717,0.21310693,0.00000000,1.72978970,0.00000000,0.75246079,1.39661788
-4.57128564,3.25369299,0.21577443,0.00000000,1.75669935,0.00000000,0.76425197,1.42571753
-4.56528264,3.30581655,0.21799603,0.00000000,1.78124954,0.00000000,0.77511217,1.45191658
-4.55927964,3.35306876,0.21976833,0.00000000,1.80336197,0.00000000,0.78502358,1.47520545
-4.55327664,3.39551620,0.22110084,0.00000000,1.82302934,0.00000000,0.79401100,1.49566377
-4.54727364,3.43338439,0.22201585,0.00000000,1.84031679,0.00000000,0.80214221,1.51346265
-4.54127064,3.46705621,0.22254793,0.00000000,1.85536117,0.00000000,0.80952670,1.52886431
-4.53526763,3.49706517,0.22274305,0.00000000,1.86836806,0.00000000,0.81631291,1.54221875
-4.52926463,3.52408346,0.22265726,0.00000000,1.87960657,0.00000000,0.82268394,1.55395725
-4.52326163,3.54890486,0.22235514,0.00000000,1.88940201,0.00000000,0.82885193,1.56458279
-4.51725863,3.57242284,0.22190792,0.00000000,1.89812674,0.00000000,0.83505123,1.57465732
-4.51125563,3.59560442,0.22139138,0.00000000,1.90618931,0.00000000,0.84153069,1.58478624
-4.50525263,3.61946064,0.22088362,0.00000000,1.91402258,0.00000000,0.84854533,1.59560031
-4.49924962,3.64501440,0.22046274,0.00000000,1.92207088,0.00000000,0.85634791,1.60773563
-4.49324662,3.67326688,0.22020455,0.00000000,1.93077699,0.00000000,0.86518045,1.62181222
-4.48724362,3.70516374,0.22018034,0.00000000,1.94056904,0.00000000,0.87526635,1.63841194
-4.48124062,3.74156213,0.22045476,0.00000000,1.95184815,0.00000000,0.88680336,1.65805665
-4.47523762,3.78320004,0.22108403,0.00000000,1.96497684,0.00000000,0.89995758,1.68118741
-4.46923462,3.83066878,0.22211427,0.00000000,1.98026883,0.00000000,0.91485885,1.70814556
-4.46323162,3.88439007,0.22358025,0.00000000,1.99798031,0.00000000,0.93159764,1.73915663
-4.45722861,3.94459828,0.22550448,0.00000000,2.01830311,0.00000000,0.95022353,1.77431781
-4.45122561,4.01132892,0.22789660,0.00000000,2.04135973,0.00000000,0.97074529,1.81358957
-4.44522261,4.08441359,0.23075324,0.00000000,2.06720050,0.00000000,0.99313244,1.85679210
-4.43921961,4.16348194,0.23405821,0.00000000,2.09580274,0.00000000,1.01731830,1.90360672
-4.43321661,4.24797049,0.23778310,0.00000000,2.12707206,0.00000000,1.04320407,1.95358255
-4.42721361,4.33713824,0.24188822,0.00000000,2.16084557,0.00000000,1.07066397,2.00614821
-4.42121061,4.43008843,0.24632387,0.00000000,2.19689704,0.00000000,1.09955093,2.06062827
-4.41520760,4.52579582,0.25103188,0.00000000,2.23494365,0.00000000,1.12970266,2.11626397
-4.40920460,4.62313844,0.25594739,0.00000000,2.27465426,0.00000000,1.16094770,2.17223729
-4.40320160,4.72093269,0.26100085,0.00000000,2.31565890,0.00000000,1.19311121,2.22769759
-4.39719860,4.81797050,0.26612008,0.00000000,2.35755917,0.00000000,1.22602022,2.28178975
-4.39119560,4.91305697,0.27123243,0.00000000,2.39993926,0.00000000,1.25950801,2.33368251
-4.38519260,5.00504718,0.27626684,0.00000000,2.44237710,0.00000000,1.29341754,2.38259600
-4.37918959,5.09288051,0.28115591,0.00000000,2.48445551,0.00000000,1.32760370,2.42782719
-4.37318659,5.17561128,0.28583770,0.00000000,2.52577263,0.00000000,1.36193438,2.46877220
-4.36718359,5.25243418,0.29025735,0.00000000,2.56595157,0.00000000,1.39629023,2.50494455
-4.36118059,5.32270369,0.29436840,0.00000000,2.60464857,0.00000000,1.43056318,2.53598849
-4.35517759,5.38594650,0.29813371,0.00000000,2.64155965,0.00000000,1.46465395,2.56168698
-4.34917459,5.44186646,0.30152604,0.00000000,2.67642520,0.00000000,1.49846845,2.58196394
-4.34317159,5.49034196,0.30452821,0.00000000,2.70903250,0.00000000,1.53191353,2.59688070
-4.33716858,5.53141592,0.30713286,0.00000000,2.73921595,0.00000000,1.56489214,2.60662702
-4.33116558,5.56527877,0.30934174,0.00000000,2.76685504,0.00000000,1.59729835,2.61150709
-4.32516258,5.59224559,0.31116477,0.00000000,2.79187024,0.00000000,1.62901238,2.61192114
-4.31915958,5.61272831,0.31261864,0.00000000,2.81421686,0.00000000,1.65989609,2.60834379
-4.31315658,5.62720461,0.31372530,0.00000000,2.83387758,0.00000000,1.68978917,2.60129999
-4.30715358,5.63618503,0.31451023,0.00000000,2.85085369,0.00000000,1.71850637,2.59133992
