energy_ev,total_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up,Si_p_up,Si_d_up
-5.83191596,2.22542126,1.02463892,1.52423667,0.01240485,0.10943126,0.74892318,0.00000000
-5.82591296,2.28396554,1.05424098,1.56173676,0.01305383,0.11527236,0.76738299,0.00000000
-5.81990995,2.34139612,1.08275072,1.59798846,0.01373757,0.12148187,0.78541094,0.00000000
-5.81390695,2.39676786,1.10961454,1.63246879,0.01444227,0.12795771,0.80269457,0.00000000
-5.80790395,2.44904975,1.13424954,1.66459860,0.01515366,0.13458877,0.81889386,0.00000000
-5.80190095,2.49715656,1.15606132,1.69376114,0.01585741,0.14125745,0.83365211,0.00000000
-5.79589795,2.53998601,1.17446382,1.71932449,0.01653948,0.14784271,0.84660837,0.00000000
-5.78989495,2.57645995,1.18890037,1.74066698,0.01718654,0.15422349,0.85741123,0.00000000
-5.78389195,2.60556770,1.19886499,1.75720429,0.01778633,0.16028234,0.86573295,0.00000000
-5.77788894,2.62640952,1.20392297,1.76841701,0.01832805,0.16590935,0.87128362,0.00000000
-5.77188594,2.63823817,1.20372963,1.77387708,0.01880269,0.17100608,0.87382437,0.00000000
-5.76588294,2.64049634,1.19804641,1.77327186,0.01920333,0.17548949,0.87317894,0.00000000
-5.75987994,2.63284809,1.18675332,1.76642432,0.01952535,0.17929566,0.86924320,0.00000000
-5.75387694,2.61520251,1.16985715,1.75330834,0.01976668,0.18238313,0.86199177,0.00000000
-5.74787394,2.58772850,1.14749492,1.73405815,0.01992784,0.18473582,0.85148162,0.00000000
-5.74187094,2.55085951,1.11993239,1.70897135,0.02001201,0.18636532,0.83785229,0.00000000
-5.73586793,2.50528817,1.08755762,1.67850525,0.02002494,0.18731250,0.82132261,0.00000000
-5.72986493,2.45195077,1.05086989,1.64326657,0.01997487,0.18764825,0.80218430,0.00000000
-5.72386193,2.39200236,1.01046445,1.60399507,0.01987227,0.18747347,0.78079242,0.00000000
-5.71785893,2.32678349,0.96701386,1.56154157,0.01972957,0.18691809,0.75755335,0.00000000
-5.71185593,2.25778011,0.92124685,1.51684171,0.01956077,0.18613925,0.73291086,0.00000000
-5.70585293,2.18657839,0.87392549,1.47088636,0.01938111,0.18531864,0.70733078,0.00000000
-5.69984992,2.11481632,0.82582187,1.42468999,0.01920652,0.18465896,0.68128511,0.00000000
-5.69384692,2.04413425,0.77769523,1.37925860,0.01905322,0.18437978,0.65523632,0.00000000
-5.68784392,1.97612621,0.73027041,1.33555821,0.01893720,0.18471267,0.62962235,0.00000000
-5.68184092,1.91229383,0.68421853,1.29448542,0.01887374,0.18589591,0.60484317,0.00000000
-5.67583792,1.85400460,0.64014058,1.25684091,0.01887700,0.18816874,0.58124926,0.00000000
-5.66983492,1.80245574,0.59855431,1.22330704,0.01895956,0.19176545,0.55913246,0.00000000
-5.66383192,1.75864476,0.55988482,1.19442998,0.01913209,0.19690931,0.53871960,0.00000000
-5.65782891,1.72334733,0.52445901,1.17060706,0.01940305,0.20380656,0.52016883,0.00000000
-5.65182591,1.69710297,0.49250372,1.15207943,0.01977848,0.21264061,0.50356894,0.00000000
-5.64582291,1.68020857,0.46414745,1.13893017,0.02026189,0.22356650,0.48894137,0.00000000
-5.63981991,1.67271943,0.43942531,1.13108760,0.02085418,0.23670587,0.47624469,0.00000000
-5.63381691,1.67445765,0.41828674,1.12833350,0.02155369,0.25214252,0.46538145,0.00000000
-5.62781391,1.68502682,0.40060546,1.13031575,0.02235630,0.26991859,0.45620670,0.00000000
-5.62181091,1.70383266,0.38619122,1.13656479,0.02325567,0.29003167,0.44853809,0.00000000
-5.61580790,1.73010837,0.37480263,1.14651328,0.02424346,0.31243274,0.44216677,0.00000000
-5.60980490,1.76294394,0.36616067,1.15951820,0.02530962,0.33702517,0.43686885,0.00000000
-5.60380190,1.80131833,0.35996228,1.17488472,0.02644283,0.36366472,0.43241693,0.00000000
-5.59779890,1.84413356,0.35589366,1.19189094,0.02763077,0.39216069,0.42859110,0.00000000
-5.59179590,1.89024973,0.35364270,1.20981298,0.02886060,0.42227820,0.42518934,0.00000000
-5.58579290,1.93851991,0.35291042,1.22794949,0.03011930,0.45374155,0.42203664,0.00000000
-5.57978989,1.98782413,0.35342105,1.24564493,0.03139409,0.48623865,0.41899281,0.00000000
-5.57378689,2.03710143,0.35493041,1.26231107,0.03267270,0.51942652,0.41595869,0.00000000
-5.56778389,2.08537919,0.35723268,1.27744596,0.03394373,0.55293756,0.41288053,0.00000000
-5.56178089,2.13179901,0.36016531,1.29064979,0.03519689,0.58638665,0.40975256,0.00000000
-5.55577789,2.17563828,0.36361199,1.30163736,0.03642317,0.61937880,0.40661763,0.00000000
-5.54977489,2.21632706,0.36750383,1.31024649,0.03761493,0.65151716,0.40356598,0.00000000
-5.54377189,2.25345958,0.37181867,1.31644218,0.03876605,0.68241117,0.40073223,0.00000000
-5.53776888,2.28680004,0.37657865,1.32031642,0.03987181,0.71168467,0.39829063,0.00000000
-5.53176588,2.31628253,0.38184614,1.32208338,0.04092890,0.73898363,0.39644880,0.00000000
-5.52576288,2.34200503,0.38771825,1.32207016,0.04193523,0.76398342,0.39544020,0.00000000
-5.51975988,2.36421750,0.39432000,1.32070338,0.04288979,0.78639524,0.39551540,0.00000000
-5.51375688,2.38330461,0.40179648,1.31849179,0.04379241,0.80597161,0.39693262,0.00000000
-5.50775388,2.39976343,0.41030419,1.31600562,0.04464349,0.82251079,0.39994759,0.00000000
-5.50175088,2.41417697,0.42000185,1.31385320,0.04544380,0.83585989,0.40480327,0.00000000
-5.49574787,2.42718436,0.43104097,1.31265567,0.04619413,0.84591673,0.41171953,0.00000000
-5.48974487,2.43944891,0.44355653,1.31302062,0.04689511,0.85263032,0.42088321,0.00000000
-5.48374187,2.45162492,0.45765796,1.31551577,0.04754689,0.85600007,0.43243884,0.00000000
-5.47773887,2.46432491,0.47342095,1.32064340,0.04814903,0.85607370,0.44648038,0.00000000
-5.47173587,2.47808824,0.49088020,1.32881682,0.04870025,0.85294406,0.46304414,0.00000000
-5.46573287,2.49335247,0.51002345,1.34033961,0.04919839,0.84674496,0.48210324,0.00000000
-5.45972986,2.51042882,0.53078707,1.35538854,0.04964032,0.83764621,0.50356385,0.00000000
-5.45372686,2.52948246,0.55305345,1.37400102,0.05002195,0.82584807,0.52726331,0.00000000
-5.44772386,2.55051889,0.57665015,1.39606750,0.05033833,0.81157534,0.55297034,0.00000000
-5.44172086,2.57337673,0.60135117,1.42132925,0.05058376,0.79507130,0.58038739,0.00000000
-5.43571786,2.59772748,0.62688010,1.44938180,0.05075197,0.77659172,0.60915507,0.00000000
-5.42971486,2.62308235,0.65291532,1.47968390,0.05083639,0.75639911,0.63885875,0.00000000
-5.42371186,2.64880586,0.67909689,1.51157178,0.05083037,0.73475744,0.66903708,0.00000000
-5.41770885,2.67413595,0.70503512,1.54427817,0.05072756,0.71192740,0.69919221,0.00000000
-5.41170585,2.69820952,0.73032044,1.57695560,0.05052214,0.68816226,0.72880152,0.00000000
-5.40570285,2.72009275,0.75453425,1.60870280,0.05020922,0.66370461,0.75733048,0.00000000
-5.39969985,2.73881470,0.77726036,1.63859361,0.04978507,0.63878370,0.78424616,0.00000000
-5.39369685,2.75340314,0.79809669,1.66570700,0.04924746,0.61361353,0.80903118,0.00000000
-5.38769385,2.76292082,0.81666668,1.68915728,0.04859583,0.58839171,0.83119737,0.00000000
-5.38169085,2.76650115,0.83263010,1.70812330,0.04783153,0.56329883,0.85029891,0.00000000
-5.37568784,2.76338152,0.84569278,1.72187566,0.04695787,0.53849838,0.86594438,0.00000000
-5.36968484,2.75293323,0.85561501,1.72980083,0.04598023,0.51413702,0.87780736,0.00000000
-5.36368184,2.73468678,0.86221817,1.73142153,0.04490597,0.49034525,0.88563526,0.00000000
-5.35767884,2.70835174,0.86538959,1.72641264,0.04374436,0.46723814,0.88925598,0.00000000
-5.35167584,2.67383053,0.86508526,1.71461221,0.04250641,0.44491620,0.88858234,0.00000000
-5.34567284,2.63122573,0.86133057,1.69602736,0.04120462,0.42346628,0.88361411,0.00000000
-5.33966983,2.58084102,0.85421896,1.67083506,0.03985271,0.40296243,0.87443759,0.00000000
-5.33366683,2.52317583,0.84390870,1.63937794,0.03846525,0.38346661,0.86122289,0.00000000
-5.32766383,2.45891431,0.83061802,1.60215565,0.03705739,0.36502942,0.84421907,0.00000000
-5.32166083,2.38890923,0.81461878,1.55981208,0.03564441,0.34769071,0.82374728,0.00000000
-5.31565783,2.31416181,0.79622906,1.51311928,0.03424144,0.33148016,0.80019237,0.00000000
-5.30965483,2.23579833,0.77580497,1.46295870,0.03286310,0.31641790,0.77399324,0.00000000
-5.30365183,2.15504457,0.75373207,1.41030059,0.03152325,0.30251520,0.74563227,0.00000000
-5.29764882,2.07319910,0.73041668,1.35618212,0.03023471,0.28977521,0.71562426,0.00000000
-5.29164582,1.99160639,0.70627744,1.30168517,0.02900912,0.27819397,0.68450532,0.00000000
-5.28564282,1.91163039,0.68173727,1.24791415,0.02785684,0.26776148,0.65282183,0.00000000
-5.27963982,1.83462935,0.65721607,1.19597453,0.02678685,0.25846303,0.62112006,0.00000000
-5.27363682,1.76193234,0.63312418,1.14695234,0.02580684,0.25028066,0.58993640,0.00000000
-5.26763382,1.69481761,0.60985670,1.10189506,0.02492322,0.24319468,0.55978867,0.00000000
-5.26163082,1.63449314,0.58778873,1.06179390,0.02414128,0.23718530,0.53116829,0.00000000
-5.25562781,1.58207915,0.56727135,1.02756772,0.02346527,0.23223409,0.50453377,0.00000000
-5.24962481,1.53859251,0.54862846,1.00004847,0.02289862,0.22832536,0.48030516,0.00000000
-5.24362181,1.50493292,0.53215412,0.97996821,0.02244401,0.22544715,0.45885970,0.00000000
-5.23761881,1.48187055,0.51811046,0.96794764,0.02210357,0.22359190,0.44052845,0.00000000
-5.23161581,1.47003503,0.50672592,0.96448619,0.02187892,0.22275653,0.42559388,0.00000000
-5.22561281,1.46990570,0.49819373,0.96995364,0.02177125,0.22294204,0.41428835,0.00000000
-5.21960980,1.48180310,0.49267056,0.98458338,0.02178130,0.22415246,0.40679327,0.00000000
-5.21360680,1.50588184,0.49027528,1.00846748,0.02190930,0.22639320,0.40323904,0.00000000
-5.20760380,1.54212514,0.49108778,1.04155377,0.02215487,0.22966892,0.40370546,0.00000000
-5.20160080,1.59034122,0.49514794,1.08364519,0.02251686,0.23398089,0.40822278,0.00000000
-5.19559780,1.65016229,0.50245474,1.13440153,0.02299317,0.23932410,0.41677317,0.00000000
-5.18959480,1.72104620,0.51296566,1.19334407,0.02358056,0.24568422,0.42929260,0.00000000
-5.18359180,1.80228152,0.52659645,1.25986297,0.02427441,0.25303464,0.44567318,0.00000000
-5.17758879,1.89299614,0.54322129,1.33322780,0.02506857,0.26133381,0.46576577,0.00000000
-5.17158579,1.99216979,0.56267360,1.41260088,0.02595524,0.27052306,0.48938297,0.00000000
-5.16558279,2.09865039,0.58474742,1.49705358,0.02692483,0.28052504,0.51630234,0.00000000
-5.15957979,2.21117411,0.60919951,1.58558487,0.02796598,0.29124305,0.54626972,0.00000000
-5.15357679,2.32838865,0.63575207,1.67714192,0.02906563,0.30256128,0.57900280,0.00000000
-5.14757379,2.44887917,0.66409621,1.77064191,0.03020916,0.31434597,0.61419453,0.00000000
-5.14157079,2.57119598,0.69389590,1.86499432,0.03138064,0.32644759,0.65151659,0.00000000
-5.13556778,2.69388290,0.72479247,1.95912287,0.03256311,0.33870384,0.69062254,0.00000000
-5.12956478,2.81550529,0.75640943,2.05198621,0.03373896,0.35094347,0.73115079,0.00000000
-5.12356178,2.93467649,0.78835750,2.14259647,0.03489037,0.36299055,0.77272724,0.00000000
-5.11755878,3.05008168,0.82023975,2.23003499,0.03599973,0.37466917,0.81496748,0.00000000
-5.11155578,3.16049803,0.85165662,2.31346461,0.03705008,0.38580814,0.85747873,0.00000000
-5.10555278,3.26481057,0.88221086,2.39213800,0.03802553,0.39624561,0.89986144,0.00000000
-5.09954977,3.36202323,0.91151213,2.46540202,0.03891164,0.40583318,0.94171067,0.00000000
-5.09354677,3.45126471,0.93918140,2.53269803,0.03969573,0.41443945,0.98261740,0.00000000
-5.08754377,3.53178963,0.96485494,2.59355859,0.04036712,0.42195279,1.02216993,0.00000000
-5.08154077,3.60297508,0.98818816,2.64760103,0.04091726,0.42828314,1.05995556,0.00000000
-5.07553777,3.66431353,1.00885909,2.69451854,0.04133985,0.43336294,1.09556271,0.00000000
-5.06953477,3.71540288,1.02657173,2.73406992,0.04163073,0.43714704,1.12858365,0.00000000
-5.06353177,3.75593493,1.04105925,2.76606858,0.04178784,0.43961178,1.15861806,0.00000000
-5.05752876,3.78568316,1.05208710,2.79037200,0.04181102,0.44075332,1.18527738,0.00000000
-5.05152576,3.80449112,1.05945607,2.80687237,0.04170184,0.44058535,1.20819011,0.00000000
-5.04552276,3.81226241,1.06300527,2.81548927,0.04146327,0.43913645,1.22700792,0.00000000
-5.03951976,3.80895291,1.06261496,2.81616476,0.04109948,0.43644719,1.24141253,0.00000000
-5.03351676,3.79456592,1.05820923,2.80886137,0.04061559,0.43256733,1.25112304,0.00000000
-5.02751376,3.76915047,1.04975831,2.79356296,0.04001739,0.42755308,1.25590355,0.00000000
-5.02151076,3.73280261,1.03728047,2.77027835,0.03931118,0.42146475,1.25557068,0.00000000
-5.01550775,3.68566951,1.02084323,2.73904724,0.03850358,0.41436488,1.25000059,0.00000000
-5.00950475,3.62795573,1.00056383,2.69994787,0.03760143,0.40631673,1.23913524,0.00000000
-5.00350175,3.55993076,0.97660880,2.65310580,0.03661175,0.39738339,1.22298728,0.00000000
-4.99749875,3.48193710,0.94919237,2.59870275,0.03554166,0.38762735,1.20164349,0.00000000
-4.99149575,3.39439787,0.91857384,2.53698493,0.03439838,0.37711047,1.17526627,0.00000000
-4.98549275,3.29782293,0.88505377,2.46826999,0.03318933,0.36589430,1.14409310,0.00000000
-4.97948974,3.19281284,0.84896898,2.39295181,0.03192206,0.35404065,1.10843378,0.00000000
-4.97348674,3.08005989,0.81068662,2.31150277,0.03060437,0.34161222,1.06866556,0.00000000
-4.96748374,2.96034588,0.77059726,2.22447304,0.02924430,0.32867331,1.02522607,0.00000000
-4.96148074,2.83453629,0.72910734,2.13248676,0.02785012,0.31529039,0.97860445,0.00000000
-4.95547774,2.70357100,0.68663119,2.03623512,0.02643037,0.30153252,0.92933089,0.00000000
-4.94947474,2.56845183,0.64358290,1.93646677,0.02499376,0.28747158,0.87796498,0.00000000
-4.94347174,2.43022730,0.60036829,1.83397561,0.02354914,0.27318217,0.82508319,0.00000000
-4.93746873,2.28997535,0.55737725,1.72958694,0.02210539,0.25874138,0.77126623,0.00000000
-4.93146573,2.14878465,0.51497686,1.62414218,0.02067134,0.24422819,0.71708641,0.00000000
-4.92546273,2.00773554,0.47350523,1.51848319,0.01925561,0.22972277,0.66309570,0.00000000
-4.91945973,1.86788121,0.43326655,1.41343665,0.01786650,0.21530559,0.60981484,0.00000000
-4.91345673,1.73022997,0.39452726,1.30979925,0.01651187,0.20105644,0.55772378,0.00000000
-4.90745373,1.59572944,0.35751344,1.20832428,0.01519904,0.18705345,0.50725384,0.00000000
-4.90145073,1.46525303,0.32240958,1.10971010,0.01393467,0.17337207,0.45878170,0.00000000
-4.89544772,1.33958929,0.28935849,1.01459080,0.01272468,0.16008419,0.41262534,0.00000000
-4.88944472,1.21943437,0.25846235,0.92352942,0.01157421,0.14725741,0.36904197,0.00000000
-4.88344172,1.10538771,0.22978480,0.83701374,0.01048763,0.13495437,0.32822786,0.00000000
-4.87743872,0.99795087,0.20335389,0.75545469,0.00946849,0.12323234,0.29031991,0.00000000
-4.87143572,0.89752945,0.17916562,0.67918720,0.00851958,0.11214304,0.25539879,0.00000000
-4.86543272,0.80443774,0.15718805,0.60847342,0.00764297,0.10173255,0.22349341,0.00000000
-4.85942971,0.71890565,0.13736566,0.54350779,0.00684012,0.09204150,0.19458633,0.00000000
-4.85342671,0.64108766,0.11962384,0.48442377,0.00611193,0.08310542,0.16861999,0.00000000
-4.84742371,0.57107309,0.10387335,0.43130178,0.00545888,0.07495523,0.14550335,0.00000000
-4.84142071,0.50889733,0.09001457,0.38417787,0.00488112,0.06761789,0.12511864,0.00000000
-4.83541771,0.45455340,0.07794148,0.34305279,0.00437861,0.06111711,0.10732804,0.00000000
-4.82941471,0.40800340,0.06754531,0.30790096,0.00395123,0.05547418,0.09198010,0.00000000
-4.82341171,0.36918942,0.05871759,0.27867900,0.00359889,0.05070880,0.07891549,0.00000000
-4.81740870,0.33804334,0.05135290,0.25533338,0.00332163,0.04683997,0.06797232,0.00000000
-4.81140570,0.31449541,0.04535099,0.23780710,0.00311976,0.04388676,0.05899047,0.00000000
-4.80540270,0.29848100,0.04061843,0.22604481,0.00299388,0.04186911,0.05181532,0.00000000
-4.79939970,0.28994560,0.03706978,0.21999659,0.00294503,0.04080844,0.04630051,0.00000000
-4.79339670,0.28884770,0.03462835,0.21961988,0.00297468,0.04072825,0.04230995,0.00000000
-4.78739370,0.29515958,0.03322639,0.22487978,0.00308480,0.04165444,0.03971901,0.00000000
-4.78139070,0.30886596,0.03280512,0.23574766,0.00327787,0.04361550,0.03841499,0.00000000
-4.77538769,0.32996068,0.03331426,0.25219809,0.00355686,0.04664254,0.03829700,0.00000000
-4.76938469,0.35844144,0.03471136,0.27420437,0.00392525,0.05076898,0.03927527,0.00000000
-4.76338169,0.39430289,0.03696093,0.30173272,0.00438691,0.05603010,0.04126996,0.00000000
-4.75737869,0.43752834,0.04003338,0.33473561,0.00494607,0.06246229,0.04420972,0.00000000
-4.75137569,0.48808042,0.04390375,0.37314428,0.00560720,0.07010205,0.04802991,0.00000000
-4.74537269,0.54589105,0.04855057,0.41686100,0.00637483,0.07898470,0.05267080,0.00000000
-4.73936968,0.61085114,0.05395442,0.46575133,0.00725346,0.08914288,0.05807559,0.00000000
-4.73336668,0.68280043,0.06009672,0.51963686,0.00824729,0.10060480,0.06418853,0.00000000
-4.72736368,0.76151796,0.06695840,0.57828870,0.00936002,0.11339224,0.07095317,0.00000000
-4.72136068,0.84671347,0.07451870,0.64142210,0.01059461,0.12751842,0.07831075,0.00000000
-4.71535768,0.93802029,0.08275402,0.70869266,0.01195299,0.14298571,0.08619887,0.00000000
-4.70935468,1.03499003,0.09163692,0.77969429,0.01343579,0.15978324,0.09455036,0.00000000
-4.70335168,1.13708943,0.10113521,0.85395917,0.01504202,0.17788457,0.10329261,0.00000000
-4.69734867,1.24369962,0.11121120,0.93095997,0.01676884,0.19724539,0.11234711,0.00000000
-4.69134567,1.35411809,0.12182114,1.01011432,0.01861122,0.21780142,0.12162946,0.00000000
-4.68534267,1.46756343,0.13291480,1.09079166,0.02056176,0.23946659,0.13104968,0.00000000
-4.67933967,1.58318304,0.14443528,1.17232226,0.02261047,0.26213164,0.14051294,0.00000000
-4.67333667,1.70006354,0.15631899,1.25400828,0.02474463,0.28566321,0.14992056,0.00000000
-4.66733367,1.81724402,0.16849591,1.33513666,0.02694876,0.30990359,0.15917138,0.00000000
-4.66133067,1.93373165,0.18088998,1.41499341,0.02920463,0.33467118,0.16816344,0.00000000
-4.65532766,2.04851934,0.19341977,1.49287882,0.03149139,0.35976175,0.17679573,0.00000000
-4.64932466,2.16060509,0.20599939,1.56812310,0.03378579,0.38495060,0.18497027,0.00000000
-4.64332166,2.26901215,0.21853950,1.64010191,0.03606253,0.40999556,0.19259413,0.00000000
-4.63731866,2.37280969,0.23094859,1.70825097,0.03829471,0.43464088,0.19958157,0.00000000
-4.63131566,2.47113278,0.24313436,1.77207941,0.04045434,0.45862197,0.20585599,0.00000000
-4.62531266,2.56320131,0.25500520,1.83118085,0.04251298,0.48167073,0.21135177,0.00000000
-4.61930965,2.64833675,0.26647173,1.88524200,0.04444239,0.50352154,0.21601590,0.00000000
-4.61330665,2.72597611,0.27744835,1.93404803,0.04621528,0.52391759,0.21980917,0.00000000
-4.60730365,2.79568235,0.28785476,1.97748452,0.04780605,0.54261729,0.22270712,0.00000000
-4.60130065,2.85715084,0.29761727,2.01553554,0.04919148,0.55940067,0.22470040,0.00000000
-4.59529765,2.91021122,0.30667006,2.04827809,0.05035139,0.57407539,0.22579481,0.00000000
-4.58929465,2.95482475,0.31495618,2.07587281,0.05126927,0.58648217,0.22601073,0.00000000
-4.58329165,2.99107703,0.32242829,2.09855137,0.05193276,0.59649937,0.22538219,0.00000000
-4.57728864,3.01916642,0.32904914,2.11660108,0.05233401,0.60404661,0.22395544,0.00000000
-4.57128564,3.03938872,0.33479178,2.13034740,0.05246990,0.60908713,0.22178718,0.00000000
-4.56528264,3.05211884,0.33963950,2.14013521,0.05234216,0.61162895,0.21894250,0.00000000
-4.55927964,3.05779033,0.34358545,2.14630970,0.05195724,0.61172461,0.21549259,0.00000000
-4.55327664,3.05687398,0.34663216,2.14919797,0.05132614,0.60946966,0.21151236,0.00000000
-4.54727364,3.04985642,0.34879076,2.14909232,0.05046403,0.60499983,0.20707812,0.00000000
-4.54127064,3.03721997,0.35008018,2.14623597,0.04938978,0.59848709,0.20226525,0.00000000
-4.53526763,3.01942483,0.35052616,2.14081226,0.04812539,0.59013474,0.19714620,0.00000000
-4.52926463,2.99689432,0.35016042,2.13293776,0.04669535,0.58017169,0.19178872,0.00000000
-4.52326163,2.97000414,0.34901964,2.12265963,0.04512597,0.56884625,0.18625448,0.00000000
-4.51725863,2.93907589,0.34714477,2.10995765,0.04344469,0.55641957,0.18059803,0.00000000
-4.51125563,2.90437522,0.34458020,2.09475043,0.04167942,0.54315901,0.17486625,0.00000000
-4.50525263,2.86611434,0.34137327,2.07690573,0.03985785,0.52933168,0.16909819,0.00000000
-4.49924962,2.82445871,0.33757378,2.05625414,0.03800697,0.51519834,0.16332526,0.00000000
-4.49324662,2.77953716,0.33323374,2.03260540,0.03615248,0.50100788,0.15757184,0.00000000
-4.48724362,2.73145474,0.32840714,2.00576638,0.03431846,0.48699244,0.15185609,0.00000000
-4.48124062,2.68030730,0.32314992,1.97555967,0.03252701,0.47336335,0.14619102,0.00000000
-4.47523762,2.62619683,0.31751995,1.94184193,0.03079803,0.46030798,0.14058565,0.00000000
-4.46923462,2.56924654,0.31157712,1.90452075,0.02914911,0.44798752,0.13504622,0.00000000
-4.46323162,2.50961472,0.30538335,1.86356934,0.02759547,0.43653558,0.12957738,0.00000000
-4.45722861,2.44750659,0.29900271,1.81903821,0.02614993,0.42605781,0.12418330,0.00000000
-4.45122561,2.38318335,0.29250135,1.77106332,0.02482306,0.41663221,0.11886859,0.00000000
-4.44522261,2.31696814,0.28594746,1.71987039,0.02362320,0.40831029,0.11363902,0.00000000
-4.43921961,2.24924837,0.27941110,1.66577517,0.02255668,0.40111876,0.10850213,0.00000000
-4.43321661,2.18047464,0.27296387,1.60917987,0.02162787,0.39506176,0.10346743,0.00000000
-4.42721361,2.11115614,0.26667847,1.55056600,0.02083942,0.39012348,0.09854659,0.00000000
-4.42121061,2.04185295,0.26062815,1.49048397,0.02019231,0.38627092,0.09375326,0.00000000
-4.41520760,1.97316566,0.25488589,1.42954026,0.01968600,0.38345680,0.08910282,0.00000000
-4.40920460,1.90572278,0.24952356,1.36838257,0.01931852,0.38162241,0.08461189,0.00000000
-4.40320160,1.84016672,0.24461081,1.30768384,0.01908652,0.38070027,0.08029786,0.00000000
-4.39719860,1.77713872,0.24021387,1.24812576,0.01898531,0.38061653,0.07617823,0.00000000
-4.39119560,1.71726360,0.23639423,1.19038241,0.01900887,0.38129300,0.07226999,0.00000000
-4.38519260,1.66113478,0.23320725,1.13510476,0.01914988,0.38264882,0.06858900,0.00000000
-4.37918959,1.60930017,0.23070063,1.08290633,0.01939971,0.38460168,0.06514935,0.00000000
-4.37318659,1.56224936,0.22891305,1.03435067,0.01974841,0.38706858,0.06196288,0.00000000
-4.36718359,1.52040248,0.22787268,0.98994062,0.02018477,0.38996628,0.05903869,0.00000000
-4.36118059,1.48410104,0.22759596,0.95010991,0.02069635,0.39321135,0.05638275,0.00000000
-4.35517759,1.45360094,0.22808651,0.91521671,0.02126955,0.39672000,0.05399768,0.00000000
-4.34917459,1.42906769,0.22933428,0.88553956,0.02188978,0.40040774,0.05188260,0.00000000
-4.34317159,1.41057390,0.23131501,0.86127513,0.02254159,0.40418897,0.05003303,0.00000000
-4.33716858,1.39809893,0.23399010,0.84253797,0.02320890,0.40797660,0.04844099,0.00000000
-4.33116558,1.39153062,0.23730680,0.82936175,0.02387529,0.41168183,0.04709509,0.00000000
-4.32516258,1.39066887,0.24119886,0.82170193,0.02452426,0.41521411,0.04598085,0.00000000
-4.31915958,1.39523079,0.24558755,0.81943944,0.02513960,0.41848134,0.04508092,0.00000000
-4.31315658,1.40485722,0.25038312,0.82238520,0.02570572,0.42139046,0.04437549,0.00000000
-4.30715358,1.41912037,0.25548656,0.83028527,0.02620799,0.42384828,0.04384271,0.00000000
