energy_ev,total_up,P_s_up,P_p_up,Te_p_up,Te_d_up,Zr_p_up,Zr_d_up
-5.63981991,1.30575632,0.00853253,0.11756934,0.77561191,0.00000000,0.22850330,0.27279682
-5.63381691,1.29202642,0.00875762,0.10923713,0.77577074,0.00000000,0.22504839,0.25925321
-5.62781391,1.27986451,0.00895736,0.10224806,0.77565926,0.00000000,0.22257744,0.24727240
-5.62181091,1.26853674,0.00912574,0.09640891,0.77493489,0.00000000,0.22089962,0.23663181
-5.61580790,1.25727938,0.00925709,0.09153245,0.77323319,0.00000000,0.21981770,0.22710421
-5.60980490,1.24532991,0.00934626,0.08744107,0.77018578,0.00000000,0.21913334,0.21846506
-5.60380190,1.23195757,0.00938892,0.08396977,0.76543828,0.00000000,0.21865215,0.21049920
-5.59779890,1.21649180,0.00938165,0.08096848,0.75866754,0.00000000,0.21818856,0.20300681
-5.59179590,1.19834759,0.00932214,0.07830368,0.74959701,0.00000000,0.21757014,0.19580836
-5.58579290,1.17704625,0.00920929,0.07585939,0.73800979,0.00000000,0.21664142,0.18874846
-5.57978989,1.15223117,0.00904323,0.07353760,0.72375850,0.00000000,0.21526705,0.18169861
-5.57378689,1.12367787,0.00882539,0.07125815,0.70677183,0.00000000,0.21333422,0.17455867
-5.56778389,1.09129818,0.00855838,0.06895821,0.68705744,0.00000000,0.21075426,0.16725733
-5.56178089,1.05513872,0.00824596,0.06659129,0.66470135,0.00000000,0.20746358,0.15975136
-5.55577789,1.01537405,0.00789288,0.06412601,0.63986395,0.00000000,0.20342368,0.15202395
-5.54977489,0.97229510,0.00750469,0.06154457,0.61277310,0.00000000,0.19862059,0.14408232
-5.54377189,0.92629386,0.00708760,0.05884103,0.58371479,0.00000000,0.19306355,0.13595457
-5.53776888,0.87784508,0.00664822,0.05601957,0.55302194,0.00000000,0.18678320,0.12768615
-5.53176588,0.82748625,0.00619338,0.05309264,0.52106210,0.00000000,0.17982919,0.11933609
-5.52576288,0.77579667,0.00572987,0.05007911,0.48822452,0.00000000,0.17226758,0.11097310
-5.51975988,0.72337680,0.00526430,0.04700256,0.45490746,0.00000000,0.16417780,0.10267186
-5.51375688,0.67082854,0.00480290,0.04388963,0.42150598,0.00000000,0.15564967,0.09450944
-5.50775388,0.61873741,0.00435136,0.04076855,0.38840106,0.00000000,0.14678015,0.08656221
-5.50175088,0.56765696,0.00391470,0.03766780,0.35595003,0.00000000,0.13767039,0.07890309
-5.49574787,0.51809597,0.00349723,0.03461504,0.32447885,0.00000000,0.12842268,0.07159939
-5.48974487,0.47050856,0.00310247,0.03163616,0.29427620,0.00000000,0.11913784,0.06471109
-5.48374187,0.42528722,0.00273312,0.02875459,0.26558942,0.00000000,0.10991274,0.05828973
-5.47773887,0.38275875,0.00239110,0.02599076,0.23862237,0.00000000,0.10083816,0.05237770
-5.47173587,0.34318271,0.00207756,0.02336178,0.21353475,0.00000000,0.09199711,0.04700794
-5.46573287,0.30675216,0.00179297,0.02088124,0.19044305,0.00000000,0.08346339,0.04220411
-5.45972986,0.27359631,0.00153718,0.01855922,0.16942252,0.00000000,0.07530063,0.03798087
-5.45372686,0.24378457,0.00130949,0.01640236,0.15051011,0.00000000,0.06756164,0.03434451
-5.44772386,0.21733157,0.00110877,0.01441405,0.13370806,0.00000000,0.06028814,0.03129354
-5.44172086,0.19420289,0.00093355,0.01259474,0.11898776,0.00000000,0.05351083,0.02881951
-5.43571786,0.17432098,0.00078208,0.01094221,0.10629385,0.00000000,0.04724973,0.02690764
-5.42971486,0.15757106,0.00065246,0.00945198,0.09554821,0.00000000,0.04151475,0.02553756
-5.42371186,0.14380677,0.00054269,0.00811766,0.08665375,0.00000000,0.03630651,0.02468384
-5.41770885,0.13285537,0.00045072,0.00693134,0.07949795,0.00000000,0.03161727,0.02431650
-5.41170585,0.12452249,0.00037456,0.00588396,0.07395593,0.00000000,0.02743204,0.02440145
-5.40570285,0.11859624,0.00031226,0.00496568,0.06989326,0.00000000,0.02372968,0.02490080
-5.39969985,0.11485097,0.00026198,0.00416614,0.06716833,0.00000000,0.02048405,0.02577314
-5.39369685,0.11305044,0.00022202,0.00347481,0.06563439,0.00000000,0.01766518,0.02697382
-5.38769385,0.11295078,0.00019081,0.00288121,0.06514143,0.00000000,0.01524037,0.02845523
-5.38169085,0.11430321,0.00016693,0.00237512,0.06553777,0.00000000,0.01317522,0.03016717
-5.37568784,0.11685662,0.00014910,0.00194673,0.06667157,0.00000000,0.01143461,0.03205719
-5.36968484,0.12036019,0.00013621,0.00158683,0.06839234,0.00000000,0.00998352,0.03407121
-5.36368184,0.12456612,0.00012726,0.00128686,0.07055242,0.00000000,0.00878781,0.03615408
-5.35767884,0.12923246,0.00012140,0.00103904,0.07300852,0.00000000,0.00781484,0.03825041
-5.35167584,0.13412613,0.00011789,0.00083634,0.07562336,0.00000000,0.00703406,0.04030547
-5.34567284,0.13902612,0.00011610,0.00067258,0.07826729,0.00000000,0.00641743,0.04226612
-5.33966983,0.14372668,0.00011551,0.00054240,0.08082012,0.00000000,0.00593979,0.04408194
-5.33366683,0.14804062,0.00011566,0.00044130,0.08317275,0.00000000,0.00557920,0.04570631
-5.32766383,0.15180248,0.00011621,0.00036558,0.08522890,0.00000000,0.00531712,0.04709747
-5.32166083,0.15487143,0.00011684,0.00031237,0.08690665,0.00000000,0.00513864,0.04821960
-5.31565783,0.15713389,0.00011734,0.00027959,0.08813980,0.00000000,0.00503263,0.04904369
-5.30965483,0.15850562,0.00011754,0.00026598,0.08887894,0.00000000,0.00499186,0.04954831
-5.30365183,0.15893323,0.00011731,0.00027105,0.08909227,0.00000000,0.00501311,0.04972020
-5.29764882,0.15839502,0.00011659,0.00029511,0.08876596,0.00000000,0.00509730,0.04955461
-5.29164582,0.15690104,0.00011536,0.00033925,0.08790418,0.00000000,0.00524952,0.04905533
-5.28564282,0.15449253,0.00011364,0.00040538,0.08652866,0.00000000,0.00547919,0.04823460
-5.27963982,0.15124040,0.00011150,0.00049620,0.08467789,0.00000000,0.00580008,0.04711266
-5.27363682,0.14724327,0.00010906,0.00061529,0.08240594,0.00000000,0.00623039,0.04571709
-5.26763382,0.14262470,0.00010647,0.00076702,0.07978092,0.00000000,0.00679280,0.04408199
-5.26163082,0.13753011,0.00010393,0.00095665,0.07688322,0.00000000,0.00751447,0.04224695
-5.25562781,0.13212320,0.00010170,0.00119028,0.07380359,0.00000000,0.00842705,0.04025592
-5.24962481,0.12658237,0.00010009,0.00147487,0.07064108,0.00000000,0.00956656,0.03815604
-5.24362181,0.12109689,0.00009946,0.00181819,0.06750100,0.00000000,0.01097334,0.03599642
-5.23761881,0.11586333,0.00010025,0.00222879,0.06449299,0.00000000,0.01269177,0.03382698
-5.23161581,0.11108221,0.00010300,0.00271593,0.06172914,0.00000000,0.01477004,0.03169739
-5.22561281,0.10695491,0.00010829,0.00328948,0.05932247,0.00000000,0.01725976,0.02965607
-5.21960980,0.10368113,0.00011686,0.00395983,0.05738555,0.00000000,0.02021550,0.02774947
-5.21360680,0.10145678,0.00012953,0.00473770,0.05602947,0.00000000,0.02369424,0.02602136
-5.20760380,0.10047237,0.00014726,0.00563404,0.05536312,0.00000000,0.02775468,0.02451244
-5.20160080,0.10091193,0.00017117,0.00665977,0.05549267,0.00000000,0.03245652,0.02326008
-5.19559780,0.10295237,0.00020254,0.00782559,0.05652141,0.00000000,0.03785958,0.02229820
-5.18959480,0.10676320,0.00024279,0.00914180,0.05854974,0.00000000,0.04402287,0.02165738
-5.18359180,0.11250658,0.00029358,0.01061800,0.06167533,0.00000000,0.05100363,0.02136503
-5.17758879,0.12033748,0.00035670,0.01226293,0.06599332,0.00000000,0.05885629,0.02144570
-5.17158579,0.13040400,0.00043417,0.01408421,0.07159655,0.00000000,0.06763131,0.02192143
-5.16558279,0.14284749,0.00052817,0.01608814,0.07857570,0.00000000,0.07737417,0.02281214
-5.15957979,0.15780258,0.00064104,0.01827957,0.08701922,0.00000000,0.08812417,0.02413601
-5.15357679,0.17539681,0.00077527,0.02066176,0.09701300,0.00000000,0.09991334,0.02590987
-5.14757379,0.19574991,0.00093347,0.02323631,0.10863979,0.00000000,0.11276536,0.02814943
-5.14157079,0.21897253,0.00111831,0.02600312,0.12197814,0.00000000,0.12669443,0.03086957
-5.13556778,0.24516450,0.00133247,0.02896053,0.13710101,0.00000000,0.14170427,0.03408442
-5.12956478,0.27441248,0.00157858,0.03210540,0.15407389,0.00000000,0.15778717,0.03780742
-5.12356178,0.30678718,0.00185918,0.03543341,0.17295259,0.00000000,0.17492304,0.04205126
-5.11755878,0.34234014,0.00217660,0.03893940,0.19378059,0.00000000,0.19307873,0.04682779
-5.11155578,0.38110019,0.00253293,0.04261783,0.21658619,0.00000000,0.21220737,0.05214781
-5.10555278,0.42306994,0.00292990,0.04646340,0.24137951,0.00000000,0.23224802,0.05802092
-5.09954977,0.46822230,0.00336885,0.05047176,0.26814942,0.00000000,0.25312552,0.06445535
-5.09354677,0.51649748,0.00385064,0.05464033,0.29686071,0.00000000,0.27475073,0.07145786
-5.08754377,0.56780066,0.00437561,0.05896935,0.32745161,0.00000000,0.29702114,0.07903375
-5.08154077,0.62200068,0.00494355,0.06346289,0.35983184,0.00000000,0.31982199,0.08718704
-5.07553777,0.67892990,0.00555367,0.06813011,0.39388147,0.00000000,0.34302789,0.09592074
-5.06953477,0.73838566,0.00620461,0.07298642,0.42945066,0.00000000,0.36650502,0.10523746
-5.06353177,0.80013323,0.00689449,0.07805480,0.46636056,0.00000000,0.39011391,0.11514009
-5.05752876,0.86391057,0.00762094,0.08336702,0.50440523,0.00000000,0.41371281,0.12563274
-5.05152576,0.92943463,0.00838121,0.08896470,0.54335494,0.00000000,0.43716156,0.13672179
-5.04552276,0.99640917,0.00917223,0.09490026,0.58296044,0.00000000,0.46032581,0.14841707
-5.03951976,1.06453366,0.00999075,0.10123748,0.62295839,0.00000000,0.48308154,0.16073303
-5.03351676,1.13351287,0.01083346,0.10805174,0.66307753,0.00000000,0.50531956,0.17368970
-5.02751376,1.20306654,0.01169713,0.11542969,0.70304539,0.00000000,0.52694981,0.18731358
-5.02151076,1.27293855,0.01257870,0.12346829,0.74259523,0.00000000,0.54790518,0.20163795
-5.01550775,1.34290470,0.01347541,0.13227320,0.78147275,0.00000000,0.56814454,0.21670281
-5.00950475,1.41277857,0.01438489,0.14195632,0.81944220,0.00000000,0.58765465,0.23255405
-5.00350175,1.48241474,0.01530518,0.15263258,0.85629152,0.00000000,0.60645082,0.24924192
-4.99749875,1.55170868,0.01623477,0.16441582,0.89183605,0.00000000,0.62457593,0.26681854
-4.99149575,1.62059311,0.01717252,0.17741398,0.92592064,0.00000000,0.64209787,0.28533468
-4.98549275,1.68903059,0.01811766,0.19172360,0.95841984,0.00000000,0.65910514,0.30483556
-4.97948974,1.75700242,0.01906956,0.20742386,0.98923624,0.00000000,0.67570090,0.32535599
-4.97348674,1.82449422,0.02002766,0.22457027,1.01829681,0.00000000,0.69199543,0.34691494
-4.96748374,1.89147904,0.02099119,0.24318847,1.04554764,0.00000000,0.70809749,0.36950975
-4.96148074,1.95789869,0.02195899,0.26326836,1.07094731,0.00000000,0.72410485,0.39311038
-4.95547774,2.02364474,0.02292929,0.28475889,1.09445938,0.00000000,0.74009464,0.41765406
-4.94947474,2.08854048,0.02389944,0.30756403,1.11604448,0.00000000,0.75611396,0.44304068
-4.94347174,2.15232520,0.02486579,0.33154009,1.13565279,0.00000000,0.77217147,0.46912943
-4.93746873,2.21464248,0.02582348,0.35649496,1.15321733,0.00000000,0.78823056,0.49573699
-4.93146573,2.27503363,0.02676641,0.38218930,1.16864883,0.00000000,0.80420463,0.52263780
-4.92546273,2.33293751,0.02768723,0.40834015,1.18183269,0.00000000,0.81995505,0.54956647
-4.91945973,2.38769757,0.02857743,0.43462682,1.19262835,0.00000000,0.83529208,0.57622273
-4.91345673,2.43857642,0.02942752,0.46069914,1.20087146,0.00000000,0.84997907,0.60227880
-4.90745373,2.48477800,0.03022737,0.48618794,1.20637889,0.00000000,0.86373979,0.62738923
-4.90145073,2.52547658,0.03096654,0.51071740,1.20895642,0.00000000,0.87626887,0.65120279
-4.89544772,2.55985182,0.03163474,0.53391886,1.20840884,0.00000000,0.88724487,0.67337618
-4.88944472,2.58712801,0.03222239,0.55544551,1.20455197,0.00000000,0.89634549,0.69358885
-4.88344172,2.60661589,0.03272112,0.57498740,1.19722586,0.00000000,0.90326401,0.71155839
-4.87743872,2.61775456,0.03312434,0.59228589,1.18630847,0.00000000,0.90772638,0.72705554
-4.87143572,2.62015119,0.03342776,0.60714701,1.17172895,0.00000000,0.90950772,0.73991823
-4.86543272,2.61361623,0.03362984,0.61945271,1.15347963,0.00000000,0.90844749,0.75006356
-4.85942971,2.59819148,0.03373214,0.62916965,1.13162582,0.00000000,0.90446232,0.75749720
-4.85342671,2.57416941,0.03373955,0.63635455,1.10631293,0.00000000,0.89755566,0.76231922
-4.84742371,2.54210173,0.03366035,0.64115603,1.07776998,0.00000000,0.88782365,0.76472613
-4.84142071,2.50279641,0.03350615,0.64381228,1.04630941,0.00000000,0.87545663,0.76500841
-4.83541771,2.45730239,0.03329158,0.64464475,1.01232280,0.00000000,0.86073609,0.76354362
-4.82941471,2.40688235,0.03303390,0.64404774,0.97627271,0.00000000,0.84402712,0.76078505
-4.82341171,2.35297419,0.03275232,0.64247434,0.93868074,0.00000000,0.82576643,0.75724617
-4.81740870,2.29714279,0.03246733,0.64041906,0.90011251,0.00000000,0.80644665,0.75348149
-4.81140570,2.24102393,0.03219979,0.63839798,0.86116008,0.00000000,0.78659739,0.75006450
-4.80540270,2.18626288,0.03197005,0.63692717,0.82242263,0.00000000,0.76676418,0.74756367
-4.79939970,2.13445048,0.03179695,0.63650030,0.78448650,0.00000000,0.74748604,0.74651750
-4.79339670,2.08705960,0.03169691,0.63756648,0.74790527,0.00000000,0.72927307,0.74740975
-4.78739370,2.04538509,0.03168309,0.64050931,0.71318111,0.00000000,0.71258483,0.75064617
-4.78139070,2.01048990,0.03176458,0.64562816,0.68074802,0.00000000,0.69781085,0.75653357
-4.77538769,1.98316021,0.03194588,0.65312261,0.65095796,0.00000000,0.68525407,0.76526260
-4.76938469,1.96387146,0.03222642,0.66308069,0.62407037,0.00000000,0.67511803,0.77689489
-4.76338169,1.95276721,0.03260045,0.67547174,0.60024545,0.00000000,0.66749845,0.79135542
-4.75737869,1.94965157,0.03305701,0.69014406,0.57954163,0.00000000,0.66237957,0.80843049
-4.75137569,1.95399592,0.03358029,0.70682775,0.56191711,0.00000000,0.65963532,0.82777155
-4.74537269,1.96495929,0.03415005,0.72514252,0.54723533,0.00000000,0.65903542,0.84890483
-4.73936968,1.98142168,0.03474242,0.74461024,0.53527405,0.00000000,0.66025579,0.87124648
-4.73336668,2.00202869,0.03533070,0.76467173,0.52573753,0.00000000,0.66289301,0.89412241
-4.72736368,2.02524540,0.03588645,0.78470703,0.51827103,0.00000000,0.66648181,0.91679232
-4.72136068,2.04941695,0.03638058,0.80405830,0.51247713,0.00000000,0.67051502,0.93847661
-4.71535768,2.07283315,0.03678449,0.82205430,0.50793281,0.00000000,0.67446474,0.95838505
-4.70935468,2.09379411,0.03707118,0.83803543,0.50420673,0.00000000,0.67780392,0.97574607
-4.70335168,2.11067401,0.03721635,0.85137809,0.50087570,0.00000000,0.68002725,0.98983521
-4.69734867,2.12198022,0.03719932,0.86151751,0.49753990,0.00000000,0.68067046,1.00000156
-4.69134567,2.12640539,0.03700380,0.86796781,0.49383606,0.00000000,0.67932720,1.00569103
-4.68534267,2.12287025,0.03661852,0.87033868,0.48944814,0.00000000,0.67566289,1.00646553
-4.67933967,2.11055578,0.03603755,0.86834793,0.48411537,0.00000000,0.66942491,1.00201718
-4.67333667,2.08892364,0.03526050,0.86182940,0.47763724,0.00000000,0.66044894,0.99217718
-4.66733367,2.05772440,0.03429238,0.85073617,0.46987563,0.00000000,0.64866137,0.97691899
-4.66133067,2.01699404,0.03314340,0.83513901,0.46075406,0.00000000,0.63407777,0.95635592
-4.65532766,1.96703919,0.03182839,0.81522034,0.45025453,0.00000000,0.61679787,0.93073347
-4.64932466,1.90841269,0.03036620,0.79126414,0.43841204,0.00000000,0.59699737,0.90041693
-4.64332166,1.84188093,0.02877893,0.76364257,0.42530757,0.00000000,0.57491727,0.86587499
-4.63731866,1.76838522,0.02709106,0.73279995,0.41105981,0.00000000,0.55085132,0.82766033
-4.63131566,1.68899909,0.02532855,0.69923499,0.39581619,0.00000000,0.52513236,0.78638824
-4.62531266,1.60488392,0.02351795,0.66348218,0.37974385,0.00000000,0.49811817,0.74271415
-4.61930965,1.51724500,0.02168552,0.62609331,0.36302084,0.00000000,0.47017775,0.69731136
-4.61330665,1.42728988,0.01985650,0.58761966,0.34582815,0.00000000,0.44167828,0.65084966
-4.60730365,1.33619072,0.01805435,0.54859592,0.32834264,0.00000000,0.41297361,0.60397596
-4.60130065,1.24505193,0.01630026,0.50952608,0.31073136,0.00000000,0.38439447,0.55729727
-4.59529765,1.15488398,0.01461268,0.47087191,0.29314717,0.00000000,0.35624071,0.51136689
-4.58929465,1.06658387,0.01300706,0.43304422,0.27572586,0.00000000,0.32877574,0.46667380
-4.58329165,0.98092236,0.01149570,0.39639695,0.25858449,0.00000000,0.30222309,0.42363552
-4.57728864,0.89853772,0.01008771,0.36122405,0.24182116,0.00000000,0.27676497,0.38259435
-4.57128564,0.81993539,0.00878913,0.32775894,0.22551558,0.00000000,0.25254281,0.34381671
-4.56528264,0.74549281,0.00760311,0.29617625,0.20973069,0.00000000,0.22965920,0.30749529
-4.55927964,0.67546835,0.00653019,0.26659551,0.19451467,0.00000000,0.20818117,0.27375356
-4.55327664,0.61001353,0.00556863,0.23908624,0.17990343,0.00000000,0.18814438,0.24265204
-4.54727364,0.54918724,0.00471473,0.21367413,0.16592316,0.00000000,0.16955782,0.21419597
-4.54127064,0.49297115,0.00396326,0.19034788,0.15259286,0.00000000,0.15240890,0.18834379
-4.53526763,0.44128532,0.00330778,0.16906619,0.13992660,0.00000000,0.13666840,0.16501591
-4.52926463,0.39400344,0.00274104,0.14976470,0.12793558,0.00000000,0.12229530,0.14410348
-4.52326163,0.35096688,0.00225527,0.13236257,0.11662977,0.00000000,0.10924121,0.12547673
-4.51725863,0.31199744,0.00184251,0.11676842,0.10601915,0.00000000,0.09745424,0.10899261
-4.51125563,0.27690826,0.00149480,0.10288566,0.09611470,0.00000000,0.08688242,0.09450169
-4.50525263,0.24551311,0.00120445,0.09061690,0.08692896,0.00000000,0.07747646,0.08185401
-4.49924962,0.21763383,0.00096415,0.07986766,0.07847648,0.00000000,0.06919198,0.07090401
-4.49324662,0.19310621,0.00076714,0.07054922,0.07077407,0.00000000,0.06199134,0.06151450
-4.48724362,0.17178441,0.00060723,0.06258083,0.06384094,0.00000000,0.05584490,0.05355974
-4.48124062,0.15354428,0.00047891,0.05589118,0.05769893,0.00000000,0.05073212,0.04692770
-4.47523762,0.13828560,0.00037737,0.05041938,0.05237276,0.00000000,0.04664224,0.04152171
-4.46923462,0.12593374,0.00029845,0.04611553,0.04789038,0.00000000,0.04357490,0.03726150
-4.46323162,0.11644071,0.00023869,0.04294085,0.04428347,0.00000000,0.04154064,0.03408382
-4.45722861,0.10978589,0.00019530,0.04086762,0.04158809,0.00000000,0.04056130,0.03194282
-4.45122561,0.10597655,0.00016609,0.03987894,0.03984543,0.00000000,0.04067046,0.03081010
-4.44522261,0.10504821,0.00014950,0.03996835,0.03910264,0.00000000,0.04191390,0.03067470
-4.43921961,0.10706477,0.00014454,0.04113940,0.03941364,0.00000000,0.04435006,0.03154298
-4.43321661,0.11211867,0.00015074,0.04340524,0.04083998,0.00000000,0.04805050,0.03343845
-4.42721361,0.12033063,0.00016819,0.04678816,0.04345148,0.00000000,0.05310040,0.03640155
-4.42121061,0.13184920,0.00019747,0.05131923,0.04732667,0.00000000,0.05959897,0.04048938
-4.41520760,0.14684985,0.00023967,0.05703792,0.05255293,0.00000000,0.06765966,0.04577534
-4.40920460,0.16553346,0.00029635,0.06399171,0.05922620,0.00000000,0.07741033,0.05234858
-4.40320160,0.18812401,0.00036951,0.07223576,0.06745020,0.00000000,0.08899294,0.06031325
-4.39719860,0.21486537,0.00046164,0.08183246,0.07733503,0.00000000,0.10256289,0.06978748
-4.39119560,0.24601699,0.00057562,0.09285087,0.08899516,0.00000000,0.11828786,0.08090181
-4.38519260,0.28184823,0.00071473,0.10536595,0.10254663,0.00000000,0.13634586,0.09379723
-4.37918959,0.32263122,0.00088260,0.11945756,0.11810356,0.00000000,0.15692250,0.10862249
-4.37318659,0.36863223,0.00108311,0.13520896,0.13577383,0.00000000,0.18020730,0.12553072
-4.36718359,0.42010126,0.00132036,0.15270497,0.15565410,0.00000000,0.20638891,0.14467523
-4.36118059,0.47726006,0.00159853,0.17202937,0.17782417,0.00000000,0.23564917,0.16620443
-4.35517759,0.54028854,0.00192179,0.19326177,0.20234070,0.00000000,0.26815601,0.19025588
-4.34917459,0.60930981,0.00229408,0.21647368,0.22923071,0.00000000,0.30405508,0.21694948
-4.34317159,0.68437418,0.00271904,0.24172380,0.25848479,0.00000000,0.34346045,0.24637995
-4.33716858,0.76544252,0.00319975,0.26905268,0.29005053,0.00000000,0.38644430,0.27860864
-4.33116558,0.85236968,0.00373855,0.29847667,0.32382626,0.00000000,0.43302613,0.31365512
-4.32516258,0.94488848,0.00433684,0.32998139,0.35965562,0.00000000,0.48316170,0.35148856
-4.31915958,1.04259538,0.00499488,0.36351499,0.39732323,0.00000000,0.53673221,0.39201952
-4.31315658,1.14493841,0.00571159,0.39898148,0.43655177,0.00000000,0.59353442,0.43509246
-4.30715358,1.25120861,0.00648439,0.43623436,0.47700100,0.00000000,0.65327210,0.48047947
