energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,S_s_up,S_p_up,V_p_up,V_d_up
-2.84242121,1.17745035,1.26404437,0.61125007,0.00004265,0.00625370,0.00279687,0.03922318,0.08661371,0.23207705
-2.83641821,1.28862711,1.39315418,0.67624206,0.00004604,0.00705288,0.00300214,0.04331692,0.09291264,0.24632576
-2.83041521,1.40550584,1.52895122,0.74514978,0.00004979,0.00790384,0.00321320,0.04762920,0.09942294,0.26085029
-2.82441221,1.52726112,1.67059304,0.81755522,0.00005389,0.00880116,0.00342816,0.05213189,0.10608166,0.27547483
-2.81840920,1.65290217,1.81703663,0.89292779,0.00005832,0.00973783,0.00364493,0.05679049,0.11281997,0.29001667
-2.81240620,1.78127746,1.96703929,0.97062413,0.00006307,0.01070528,0.00386133,0.06156437,0.11956406,0.30428979
-2.80640320,1.91108503,2.11916662,1.04989184,0.00006816,0.01169352,0.00407502,0.06640721,0.12623622,0.31810864
-2.80040020,2.04088926,2.27180825,1.12987752,0.00007355,0.01269128,0.00428362,0.07126772,0.13275621,0.33129225
-2.79439720,2.16914417,2.42320182,1.20963932,0.00007927,0.01368622,0.00448472,0.07609058,0.13904276,0.34366854
-2.78839420,2.29422350,2.57146529,1.28816421,0.00008532,0.01466532,0.00467590,0.08081769,0.14501536,0.35507882
-2.78239120,2.41445694,2.71463716,1.36438958,0.00009169,0.01561513,0.00485486,0.08538964,0.15059619,0.36538240
-2.77638819,2.52817181,2.85072366,1.43722876,0.00009842,0.01652225,0.00501940,0.08974733,0.15571220,0.37446120
-2.77038519,2.63373902,2.97775158,1.50559972,0.00010553,0.01737374,0.00516753,0.09383375,0.16029724,0.38222432
-2.76438219,2.72962151,3.09382488,1.56845597,0.00011305,0.01815756,0.00529751,0.09759582,0.16429428,0.38861223
-2.75837919,2.81442350,3.19718276,1.62481835,0.00012101,0.01886299,0.00540791,0.10098620,0.16765748,0.39360065
-2.75237619,2.88693813,3.28625676,1.67380652,0.00012948,0.01948110,0.00549767,0.10396499,0.17035408,0.39720365
-2.74637319,2.94619135,3.35972415,1.71466846,0.00013851,0.02000504,0.00556613,0.10650126,0.17236602,0.39947597
-2.74037019,2.99147980,3.41655492,1.74680682,0.00014815,0.02043036,0.00561308,0.10857427,0.17369120,0.40051423
-2.73436718,3.02240042,3.45604992,1.76980050,0.00015848,0.02075524,0.00563876,0.11017437,0.17434421,0.40045694
-2.72836418,3.03887014,3.47786798,1.78342051,0.00016956,0.02098054,0.00564387,0.11130346,0.17435652,0.39948300
-2.72236118,3.04113417,3.48204033,1.78763899,0.00018146,0.02110983,0.00562953,0.11197502,0.17377603,0.39780877
-2.71635818,3.02976207,3.46897127,1.78263105,0.00019425,0.02114927,0.00559730,0.11221370,0.17266610,0.39568350
-2.71035518,3.00563128,3.43942482,1.76876890,0.00020799,0.02110735,0.00554906,0.11205439,0.17110375,0.39338321
-2.70435218,2.96989864,3.39449771,1.74660878,0.00022273,0.02099459,0.00548699,0.11154092,0.16917741,0.39120309
-2.69834917,2.92396088,3.33557992,1.71687099,0.00023851,0.02082311,0.00541349,0.11072439,0.16698414,0.38944860
-2.69234617,2.86940566,3.26430450,1.68041405,0.00025536,0.02060612,0.00533104,0.10966116,0.16462629,0.38842550
-2.68634317,2.80795543,3.18248921,1.63820429,0.00027330,0.02035738,0.00524216,0.10841069,0.16220805,0.38842912
-2.68034017,2.74140658,3.09207279,1.59128213,0.00029232,0.02009064,0.00514931,0.10703331,0.15983168,0.38973326
-2.67433717,2.67156662,2.99504884,1.54072686,0.00031240,0.01981908,0.00505476,0.10558789,0.15759386,0.39257914
-2.66833417,2.60019237,2.89340057,1.48762138,0.00033350,0.01955472,0.00496053,0.10412978,0.15558217,0.39716488
-2.66233117,2.52893173,2.78903938,1.43301853,0.00035558,0.01930801,0.00486835,0.10270886,0.15387185,0.40363589
-2.65632816,2.45927177,2.68374993,1.37791057,0.00037857,0.01908734,0.00477957,0.10136790,0.15252313,0.41207673
-2.65032516,2.39249513,2.57914397,1.32320273,0.00040238,0.01889880,0.00469512,0.10014135,0.15157904,0.42250475
-2.64432216,2.32964647,2.47662459,1.26969204,0.00042692,0.01874590,0.00461555,0.09905445,0.15106396,0.43486594
-2.63831916,2.27151000,2.37736170,1.21805179,0.00045208,0.01862952,0.00454099,0.09812285,0.15098293,0.44903319
-2.63231616,2.21859864,2.28227929,1.16882209,0.00047776,0.01854793,0.00447119,0.09735254,0.15132166,0.46480730
-2.62631316,2.17115472,2.19205385,1.12240624,0.00050382,0.01849695,0.00440557,0.09674032,0.15204732,0.48192056
-2.62031016,2.12916149,2.10712322,1.07907272,0.00053015,0.01847016,0.00434329,0.09627448,0.15311009,0.50004317
-2.61430715,2.09236431,2.02770417,1.03896205,0.00055660,0.01845928,0.00428330,0.09593585,0.15444526,0.51879203
-2.60830415,2.06030002,1.95381709,1.00209778,0.00058302,0.01845459,0.00422442,0.09569905,0.15597590,0.53774186
-2.60230115,2.03233259,1.88531574,0.96840068,0.00060926,0.01844540,0.00416545,0.09553391,0.15761593,0.55643815
-2.59629815,2.00769315,1.82191976,0.93770507,0.00063516,0.01842059,0.00410518,0.09540690,0.15927342,0.57441151
-2.59029515,1.98552215,1.76324819,0.90977642,0.00066053,0.01836908,0.00404253,0.09528261,0.16085408,0.59119277
-2.58429215,1.96491203,1.70885193,0.88432927,0.00068517,0.01828040,0.00397656,0.09512521,0.16226463,0.60632843
-2.57828914,1.94494818,1.65824374,0.86104466,0.00070890,0.01814513,0.00390654,0.09489969,0.16341608,0.61939560
-2.57228614,1.92474695,1.61092448,0.83958655,0.00073148,0.01795535,0.00383197,0.09457307,0.16422669,0.63001606
-2.56628314,1.90348934,1.56640495,0.81961660,0.00075267,0.01770493,0.00375261,0.09411534,0.16462457,0.63786867
-2.56028014,1.88044936,1.52422273,0.80080707,0.00077224,0.01738989,0.00366847,0.09350032,0.16454980,0.64269986
-2.55427714,1.85501660,1.48395422,0.78285178,0.00078993,0.01700849,0.00357980,0.09270621,0.16395601,0.64433155
-2.54827414,1.82671270,1.44522206,0.76547493,0.00080548,0.01656137,0.00348708,0.09171609,0.16281144,0.64266648
-2.54227114,1.79520177,1.40769850,0.74843799,0.00081865,0.01605152,0.00339098,0.09051817,0.16109943,0.63769065
-2.53626813,1.76029507,1.37110559,0.73154482,0.00082921,0.01548420,0.00329231,0.08910592,0.15881837,0.62947283
-2.53026513,1.72195049,1.33521281,0.71464506,0.00083695,0.01486674,0.00319200,0.08747810,0.15598119,0.61816143
-2.52426213,1.68026745,1.29983324,0.69763630,0.00084167,0.01420835,0.00309104,0.08563868,0.15261436,0.60397877
-2.51825913,1.63547803,1.26481897,0.68046489,0.00084326,0.01351977,0.00299044,0.08359663,0.14875659,0.58721322
-2.51225613,1.58793508,1.23005634,0.66312586,0.00084161,0.01281296,0.00289121,0.08136569,0.14445725,0.56820961
-2.50625313,1.53809805,1.19546184,0.64566186,0.00083671,0.01210076,0.00279431,0.07896406,0.13977451,0.54735834
-2.50025013,1.48651732,1.16097872,0.62816132,0.00082858,0.01139649,0.00270063,0.07641406,0.13477348,0.52508373
-2.49424712,1.43381762,1.12657474,0.61075586,0.00081734,0.01071360,0.00261096,0.07374167,0.12952426,0.50183210
-2.48824412,1.38068104,1.09224099,0.59361690,0.00080316,0.01006533,0.00252603,0.07097612,0.12410000,0.47806003
-2.48224112,1.32783000,1.05799155,0.57695149,0.00078627,0.00946435,0.00244643,0.06814932,0.11857509,0.45422318
-2.47623812,1.27601056,1.02386389,0.56099728,0.00076699,0.00892250,0.00237269,0.06529533,0.11302348,0.43076598
-2.47023512,1.22597608,0.98991953,0.54601672,0.00074566,0.00845047,0.00230522,0.06244975,0.10751716,0.40811254
-2.46423212,1.17847153,0.95624463,0.53229026,0.00072271,0.00805762,0.00224436,0.05964901,0.10212478,0.38665866
-2.45822911,1.13421821,0.92295013,0.52010880,0.00069856,0.00775177,0.00219039,0.05692969,0.09691054,0.36676540
-2.45222611,1.09389917,0.89017096,0.50976531,0.00067367,0.00753904,0.00214350,0.05432779,0.09193318,0.34875373
-2.44622311,1.05814504,0.85806425,0.50154579,0.00064851,0.00742376,0.00210386,0.05187792,0.08724521,0.33290051
-2.44022011,1.02752047,0.82680612,0.49571976,0.00062354,0.00740834,0.00207154,0.04961252,0.08289223,0.31943561
-2.43421711,1.00251120,0.79658714,0.49253045,0.00059917,0.00749326,0.00204660,0.04756112,0.07891249,0.30853979
-2.42821411,0.98351180,0.76760634,0.49218501,0.00057581,0.00767706,0.00202902,0.04574958,0.07533643,0.30034354
-2.42221111,0.97081436,0.74006415,0.49484508,0.00055378,0.00795630,0.00201873,0.04419937,0.07218645,0.29492645
-2.41620810,0.96459844,0.71415425,0.50061803,0.00053337,0.00832569,0.00201556,0.04292699,0.06947676,0.29231713
-2.41020510,0.96492251,0.69005496,0.50954927,0.00051477,0.00877809,0.00201926,0.04194340,0.06721323,0.29249357
-2.40420210,0.97171740,0.66792039,0.52161594,0.00049812,0.00930468,0.00202950,0.04125367,0.06539349,0.29538396
-2.39819910,0.98478217,0.64787194,0.53672245,0.00048347,0.00989510,0.00204581,0.04085666,0.06400703,0.30086800
-2.39219610,1.00378281,0.62999061,0.55469807,0.00047080,0.01053764,0.00206760,0.04074492,0.06303543,0.30877867
-2.38619310,1.02825428,0.61431054,0.57529688,0.00046000,0.01121943,0.00209417,0.04090477,0.06245278,0.31890475
-2.38019010,1.05760618,0.60081424,0.59820024,0.00045092,0.01192679,0.00212466,0.04131653,0.06222622,0.33099402
-2.37418709,1.09113229,0.58942984,0.62302191,0.00044334,0.01264543,0.00215811,0.04195494,0.06231661,0.34475744
-2.36818409,1.12802423,0.58003062,0.64931580,0.00043699,0.01336085,0.00219346,0.04278976,0.06267944,0.35987429
-2.36218109,1.16738909,0.57243699,0.67658622,0.00043159,0.01405869,0.00222954,0.04378658,0.06326587,0.37599847
-2.35617809,1.20827085,0.56642083,0.70430042,0.00042680,0.01472507,0.00226515,0.04490772,0.06402394,0.39276584
-2.35017509,1.24967522,0.56171224,0.73190314,0.00042231,0.01534701,0.00229905,0.04611337,0.06489998,0.40980273
-2.34417209,1.29059734,0.55800838,0.75883269,0.00041780,0.01591279,0.00233003,0.04736273,0.06584009,0.42673541
-2.33816908,1.33005144,0.55498410,0.78453804,0.00041297,0.01641234,0.00235695,0.04861534,0.06679180,0.44320033
-2.33216608,1.36710183,0.55230392,0.80849646,0.00040755,0.01683757,0.00237878,0.04983235,0.06770573,0.45885503
-2.32616308,1.40089388,0.54963498,0.83023098,0.00040132,0.01718268,0.00239467,0.05097787,0.06853725,0.47338917
-2.32016008,1.43068417,0.54666018,0.84932711,0.00039409,0.01744441,0.00240398,0.05202026,0.06924816,0.48653549
-2.31415708,1.45586856,0.54309134,0.86544825,0.00038574,0.01762225,0.00240630,0.05293328,0.06980821,0.49808031
-2.30815408,1.47600718,0.53868141,0.87834912,0.00037619,0.01771857,0.00240155,0.05369719,0.07019650,0.50787294
-2.30215108,1.49084525,0.53323558,0.88788684,0.00036544,0.01773864,0.00238996,0.05429963,0.07040263,0.51583388
-2.29614807,1.50032904,0.52662067,0.89402915,0.00035353,0.01769068,0.00237209,0.05473630,0.07042760,0.52196115
-2.29014507,1.50461601,0.51877243,0.89685954,0.00034055,0.01758566,0.00234887,0.05501142,0.07028444,0.52633461
-2.28414207,1.50407897,0.50970059,0.89657898,0.00032666,0.01743721,0.00232160,0.05513791,0.06999842,0.52911789
-2.27813907,1.49930358,0.49949130,0.89350434,0.00031204,0.01726129,0.00229189,0.05513733,0.06960699,0.53055775
-2.27213607,1.49107950,0.48830706,0.88806337,0.00029694,0.01707592,0.00226172,0.05503953,0.06915925,0.53098084
-2.26613307,1.48038509,0.47638405,0.88078647,0.00028160,0.01690077,0.00223331,0.05488200,0.06871511,0.53078772
-2.26013007,1.46836615,0.46402705,0.87229549,0.00026633,0.01675670,0.00220918,0.05470901,0.06834409,0.53044437
-2.25412706,1.45630921,0.45160196,0.86328978,0.00025140,0.01666534,0.00219202,0.05457045,0.06812370,0.53047128
-2.24812406,1.44561011,0.43952650,0.85453001,0.00023714,0.01664853,0.00218465,0.05452054,0.06813759,0.53143043
-2.24212106,1.43773859,0.42825898,0.84682001,0.00022385,0.01672785,0.00218999,0.05461629,0.06847339,0.53391047
-2.23611806,1.43419999,0.41828583,0.84098717,0.00021181,0.01692406,0.00221093,0.05491585,0.06922033,0.53851053
-2.23011506,1.43649483,0.41010800,0.83786188,0.00020133,0.01725662,0.00225031,0.05547677,0.07046670,0.54582306
-2.22411206,1.44607752,0.40422674,0.83825639,0.00019265,0.01774317,0.00231079,0.05635417,0.07229721,0.55641622
-2.21810905,1.46431492,0.40112899,0.84294360,0.00018603,0.01839910,0.00239483,0.05759902,0.07479022,0.57081620
-2.21210605,1.49244610,0.40127290,0.85263632,0.00018166,0.01923709,0.00250456,0.05925629,0.07801516,0.58949016
-2.20610305,1.53154404,0.40507359,0.86796729,0.00017974,0.02026678,0.00264173,0.06136338,0.08202986,0.61282995
-2.20010005,1.58248042,0.41288977,0.88947065,0.00018039,0.02149445,0.00280764,0.06394854,0.08687813,0.64113740
-2.19409705,1.64589426,0.42501125,0.91756517,0.00018371,0.02292278,0.00300306,0.06702957,0.09258762,0.67461134
-2.18809405,1.72216552,0.44164798,0.95253974,0.00018978,0.02455063,0.00322820,0.07061271,0.09916788,0.71333689
-2.18209105,1.81139430,0.46292062,0.99454167,0.00019859,0.02637302,0.00348264,0.07469180,0.10660889,0.75727730
-2.17608804,1.91338648,0.48885320,1.04356806,0.00021013,0.02838103,0.00376530,0.07924778,0.11488002,0.80626868
-2.17008504,2.02764646,0.51936795,1.09946088,0.00022433,0.03056191,0.00407443,0.08424843,0.12392943,0.86001780
-2.16408204,2.15337748,0.55428279,1.16190581,0.00024105,0.03289916,0.00440760,0.08964861,0.13368415,0.91810319
-2.15807904,2.28948994,0.59331140,1.23043543,0.00026015,0.03537282,0.00476172,0.09539072,0.14405069,0.97997959
-2.15207604,2.43461780,0.63606632,1.30443655,0.00028143,0.03795967,0.00513308,0.10140563,0.15491623,1.04498584
-2.14607304,2.58714304,0.68206501,1.38316200,0.00030464,0.04063365,0.00551736,0.10761394,0.16615055,1.11235598
-2.14007004,2.74522775,0.73073881,1.46574649,0.00032951,0.04336625,0.00590977,0.11392758,0.17760846,1.18123359
-2.13406703,2.90685336,0.78144488,1.55122637,0.00035574,0.04612701,0.00630510,0.12025175,0.18913285,1.25068890
-2.12806403,3.06986582,0.83348065,1.63856269,0.00038301,0.04888400,0.00669783,0.12648709,0.20055819,1.31973834
-2.12206103,3.23202579,0.88610061,1.72666683,0.00041098,0.05160440,0.00708228,0.13253210,0.21171446,1.38736610
-2.11605803,3.39106205,0.93853476,1.81442799,0.00043931,0.05425510,0.00745273,0.13828560,0.22243133,1.45254699
-2.11005503,3.54472661,0.99000835,1.90074142,0.00046765,0.05680324,0.00780356,0.14364942,0.23254251,1.51427005
-2.10405203,3.69084955,1.03976198,1.98453634,0.00049566,0.05921682,0.00812943,0.14853085,0.24189000,1.57156211
-2.09804902,3.82739164,1.08707146,2.06480256,0.00052304,0.06146528,0.00842538,0.15284514,0.25032829,1.62351056
-2.09204602,3.95249288,1.13126661,2.14061448,0.00054948,0.06351998,0.00868702,0.15651769,0.25772814,1.66928469
-2.08604302,4.06451509,1.17174817,2.21115184,0.00057472,0.06535478,0.00891061,0.15948598,0.26397991,1.70815471
-2.08004002,4.16207701,1.20800226,2.27571598,0.00059854,0.06694637,0.00909319,0.16170119,0.26899625,1.73950802
-2.07403702,4.24408063,1.23961160,2.33374130,0.00062076,0.06827473,0.00923264,0.16312927,0.27271417,1.76286204
-2.06803402,4.30972796,1.26626319,2.38480131,0.00064124,0.06932342,0.00932777,0.16375171,0.27509616,1.77787335
-2.06203102,4.35852771,1.28775211,2.42860939,0.00065988,0.07007977,0.00937830,0.16356565,0.27613062,1.78434276
-2.05602801,4.39029205,1.30398127,2.46501414,0.00067663,0.07053505,0.00938484,0.16258366,0.27583142,1.78221637
-2.05002501,4.40512387,1.31495738,2.49399006,0.00069149,0.07068458,0.00934893,0.16083295,0.27423664,1.77158262
-2.04402201,4.40339567,1.32078330,2.51562409,0.00070447,0.07052767,0.00927286,0.15835420,0.27140661,1.75266563
-2.03801901,4.38572123,1.32164738,2.53009907,0.00071564,0.07006757,0.00915966,0.15519998,0.26742137,1.72581526
-2.03201601,4.35292188,1.31781030,2.53767502,0.00072509,0.06931133,0.00901291,0.15143292,0.26237765,1.69149427
-2.02601301,4.30598909,1.30959027,2.53866950,0.00073292,0.06826958,0.00883667,0.14712363,0.25638548,1.65026336
-2.02001001,4.24604531,1.29734738,2.53343823,0.00073925,0.06695627,0.00863528,0.14234851,0.24956466,1.60276465
-2.01400700,4.17430495,1.28146781,2.52235692,0.00074420,0.06538839,0.00841326,0.13718753,0.24204123,1.54970417
-2.00800400,4.09203715,1.26234886,2.50580538,0.00074790,0.06358560,0.00817511,0.13172203,0.23394404,1.49183421
-2.00200100,4.00053180,1.24038531,2.48415454,0.00075046,0.06156986,0.00792523,0.12603272,0.22540155,1.42993593
-1.99599800,3.90107001,1.21595776,2.45775699,0.00075200,0.05936504,0.00766776,0.12019778,0.21653904,1.36480283
-1.98999500,3.79489976,1.18942331,2.42694122,0.00075261,0.05699655,0.00740651,0.11429129,0.20747616,1.29722540
-1.98399200,3.68321704,1.16110893,2.39200950,0.00075239,0.05449086,0.00714487,0.10838194,0.19832503,1.22797747
-1.97798899,3.56715260,1.13130738,2.35323927,0.00075141,0.05187512,0.00688574,0.10253199,0.18918877,1.15780411
-1.97198599,3.44776399,1.10027573,2.31088735,0.00074972,0.04917675,0.00663154,0.09679663,0.18016053,1.08741157
-1.96598299,3.32603209,1.06823617,2.26519643,0.00074738,0.04642306,0.00638416,0.09122353,0.17132289,1.01745896
-1.95997999,3.20286155,1.03537874,2.21640303,0.00074443,0.04364081,0.00614502,0.08585282,0.16274773,0.94855183
-1.95397699,3.07908406,1.00186551,2.16474610,0.00074090,0.04085590,0.00591507,0.08071714,0.15449635,0.88123736
-1.94797399,2.95546346,0.96783580,2.11047540,0.00073682,0.03809298,0.00569487,0.07584202,0.14661988,0.81600119
-1.94197099,2.83270182,0.93341182,2.05385894,0.00073222,0.03537522,0.00548459,0.07124640,0.13915981,0.75326562
-1.93596798,2.71144556,0.89870438,1.99518891,0.00072712,0.03272396,0.00528414,0.06694316,0.13214865,0.69338902
-1.92996498,2.59229096,0.86381820,1.93478542,0.00072157,0.03015851,0.00509322,0.06293988,0.12561069,0.63666637
-1.92396198,2.47578860,0.82885651,1.87299812,0.00071559,0.02769595,0.00491134,0.05923948,0.11956266,0.58333066
-1.91795898,2.36244635,0.79392476,1.81020519,0.00070921,0.02535098,0.00473793,0.05584094,0.11401442,0.53355516
-1.91195598,2.25273092,0.75913324,1.74681016,0.00070249,0.02313585,0.00457236,0.05273993,0.10896960,0.48745636
-1.90595298,2.14706789,0.72459864,1.68323651,0.00069545,0.02106024,0.00441399,0.04992944,0.10442610,0.44509751
-1.89994997,2.04584071,0.69044455,1.61992067,0.00068816,0.01913133,0.00426224,0.04740030,0.10037657,0.40649270
-1.89394697,1.94938872,0.65680111,1.55730371,0.00068064,0.01735376,0.00411655,0.04514158,0.09680884,0.37161128
-1.88794397,1.85800480,0.62380386,1.49582246,0.00067295,0.01572977,0.00397643,0.04314104,0.09370622,0.34038275
-1.88194097,1.77193298,0.59159207,1.43590036,0.00066512,0.01425932,0.00384147,0.04138540,0.09104789,0.31270176
-1.87593797,1.69136644,0.56030674,1.37793880,0.00065719,0.01294021,0.00371134,0.03986055,0.08880912,0.28843338
-1.86993497,1.61644618,0.53008840,1.32230921,0.00064919,0.01176831,0.00358576,0.03855180,0.08696167,0.26741834
-1.86393197,1.54726072,0.50107498,1.26934647,0.00064114,0.01073775,0.00346454,0.03744399,0.08547407,0.24947828
-1.85792896,1.48384693,0.47339982,1.21934373,0.00063306,0.00984117,0.00334752,0.03652164,0.08431202,0.23442075
-1.85192596,1.42619215,0.44718989,1.17254894,0.00062495,0.00906998,0.00323457,0.03576908,0.08343886,0.22204407
-1.84592296,1.37423746,0.42256438,1.12916313,0.00061682,0.00841461,0.00312560,0.03517057,0.08281604,0.21214175
-1.83991996,1.32788215,0.39963358,1.08934038,0.00060865,0.00786475,0.00302054,0.03471044,0.08240372,0.20450644
-1.83391696,1.28698916,0.37849809,1.05318937,0.00060043,0.00740969,0.00291932,0.03437323,0.08216141,0.19893351
-1.82791396,1.25139139,0.35924845,1.02077642,0.00059215,0.00703850,0.00282186,0.03414392,0.08204870,0.19522394
-1.82191096,1.22089849,0.34196494,0.99212967,0.00058378,0.00674030,0.00272807,0.03400806,0.08202598,0.19318673
-1.81590795,1.19530409,0.32671781,0.96724433,0.00057529,0.00650451,0.00263789,0.03395209,0.08205528,0.19264073
-1.80990495,1.17439329,0.31356765,0.94608860,0.00056665,0.00632106,0.00255119,0.03396351,0.08210110,0.19341592
-1.80390195,1.15794999,0.30256612,0.92861014,0.00055783,0.00618053,0.00246789,0.03403116,0.08213120,0.19535420
-1.79789895,1.14576424,0.29375695,0.91474287,0.00054879,0.00607440,0.00238788,0.03414551,0.08211743,0.19830980
-1.79189595,1.13763925,0.28717718,0.90441389,0.00053950,0.00599511,0.00231103,0.03429890,0.08203650,0.20214935
-1.78589295,1.13339811,0.28285882,0.89755033,0.00052993,0.00593620,0.00223726,0.03448576,0.08187063,0.20675161
-1.77988994,1.13289020,0.28083069,0.89408617,0.00052005,0.00589238,0.00216647,0.03470284,0.08160816,0.21200726
-1.77388694,1.13599705,0.28112080,0.89396862,0.00050982,0.00585958,0.00209859,0.03494940,0.08124402,0.21781842
-1.76788394,1.14263794,0.28375884,0.89716430,0.00049924,0.00583495,0.00203357,0.03522733,0.08078009,0.22409841
-1.76188094,1.15277480,0.28877905,0.90366479,0.00048827,0.00581682,0.00197141,0.03554122,0.08022537,0.23077148
-1.75587794,1.16641666,0.29622320,0.91349160,0.00047690,0.00580469,0.00191212,0.03589839,0.07959602,0.23777289
-1.74987494,1.18362330,0.30614357,0.92670035,0.00046512,0.00579913,0.00185578,0.03630884,0.07891525,0.24504903
-1.74387194,1.20450797,0.31860577,0.94338387,0.00045293,0.00580168,0.00180252,0.03678514,0.07821302,0.25255794
-1.73786893,1.22923893,0.33369105,0.96367411,0.00044033,0.00581470,0.00175251,0.03734223,0.07752557,0.26026989
-1.73186593,1.25803955,0.35149800,0.98774250,0.00042733,0.00584128,0.00170601,0.03799713,0.07689484,0.26816824
-1.72586293,1.29118653,0.37214319,1.01579847,0.00041395,0.00588506,0.00166332,0.03876866,0.07636767,0.27625025
-1.71985993,1.32900589,0.39576046,1.04808584,0.00040021,0.00595008,0.00162482,0.03967697,0.07599490,0.28452798
-1.71385693,1.37186649,0.42249876,1.08487677,0.00038614,0.00604061,0.00159093,0.04074309,0.07583035,0.29302895
-1.70785393,1.42017049,0.45251802,1.12646315,0.00037179,0.00616100,0.00156218,0.04198834,0.07592964,0.30179655
-1.70185093,1.47434084,0.48598317,1.17314508,0.00035722,0.00631554,0.00153912,0.04343374,0.07634891,0.31089000
-1.69584792,1.53480538,0.52305610,1.22521663,0.00034248,0.00650831,0.00152236,0.04509934,0.07714348,0.32038384
-1.68984492,1.60197780,0.56388565,1.28294891,0.00032764,0.00674303,0.00151257,0.04700350,0.07836634,0.33036673
-1.68384192,1.67623574,0.60859593,1.34657083,0.00031278,0.00702297,0.00151044,0.04916212,0.08006669,0.34093958
-1.67783892,1.75789637,0.65727317,1.41624796,0.00029799,0.00735084,0.00151666,0.05158793,0.08228839,0.35221302
-1.67183592,1.84719044,0.70995175,1.49206039,0.00028337,0.00772872,0.00153195,0.05428975,0.08506836,0.36430419
-1.66583292,1.94423566,0.76659999,1.57398043,0.00026901,0.00815798,0.00155697,0.05727175,0.08843514,0.37733299
-1.65982991,2.04901070,0.82710648,1.66185124,0.00025502,0.00863923,0.00159235,0.06053287,0.09240742,0.39141789
-1.65382691,2.16133128,0.89126773,1.75536770,0.00024150,0.00917233,0.00163865,0.06406627,0.09699281,0.40667159
-1.64782391,2.28082982,0.95877809,1.85406079,0.00022856,0.00975634,0.00169633,0.06785899,0.10218672,0.42319671
-1.64182091,2.40694028,1.02922278,1.95728678,0.00021629,0.01038959,0.00176574,0.07189169,0.10797160,0.44108177
-1.63581791,2.53888964,1.10207471,2.06422243,0.00020480,0.01106968,0.00184710,0.07613873,0.11431648,0.46039781
-1.62981491,2.67569735,1.17669592,2.17386728,0.00019417,0.01179358,0.00194047,0.08056834,0.12117688,0.48119576
-1.62381191,2.81618383,1.25234393,2.28505377,0.00018447,0.01255767,0.00204575,0.08514318,0.12849521,0.50350509
-1.61780890,2.95898857,1.32818335,2.39646553,0.00017577,0.01335794,0.00216268,0.08982109,0.13620167,0.52733352
-1.61180590,3.10259811,1.40330265,2.50666405,0.00016812,0.01419005,0.00229086,0.09455613,0.14421556,0.55266831
-1.60580290,3.24538340,1.47673580,2.61412299,0.00016155,0.01504950,0.00242972,0.09929987,0.15244719,0.57947882
-1.59979990,3.38564572,1.54748816,2.71726956,0.00015608,0.01593183,0.00257858,0.10400290,0.16080016,0.60772048
-1.59379690,3.52166954,1.61456568,2.81453126,0.00015171,0.01683277,0.00273666,0.10861654,0.16917413,0.63733996
-1.58779390,3.65178044,1.67700635,2.90438649,0.00014843,0.01774845,0.00290312,0.11309460,0.17746776,0.66828113
-1.58179090,3.77440544,1.73391247,2.98541673,0.00014621,0.01867553,0.00307710,0.11739526,0.18558198,0.70049166
-1.57578789,3.88813313,1.78448245,3.05635812,0.00014501,0.01961140,0.00325777,0.12148284,0.19342318,0.73392971
-1.56978489,3.99177044,1.82804042,3.11614977,0.00014477,0.02055427,0.00344433,0.12532947,0.20090639,0.76857019
-1.56378189,4.08439331,1.86406243,3.16397666,0.00014544,0.02150329,0.00363613,0.12891654,0.20795816,0.80441021
-1.55777889,4.16538812,1.89219772,3.19930471,0.00014696,0.02245856,0.00383261,0.13223575,0.21451901,0.84147315
-1.55177589,4.23448171,1.91228407,3.22190611,0.00014926,0.02342114,0.00403341,0.13528992,0.22054533,0.87981092
-1.54577289,4.29175782,1.92435630,3.23187347,0.00015227,0.02439295,0.00423832,0.13809314,0.22601064,0.91950403
-1.53976988,4.33765855,1.92864739,3.22962175,0.00015592,0.02537661,0.00444732,0.14067058,0.23090605,0.96065923
-1.53376688,4.37297050,1.92558214,3.21587762,0.00016017,0.02637528,0.00466055,0.14305762,0.23523991,1.00340458
-1.52776388,4.39879538,1.91576344,3.19165654,0.00016494,0.02739231,0.00487828,0.14529856,0.23903674,1.04788200
-1.52176088,4.41650643,1.89995187,3.15822824,0.00017021,0.02843101,0.00510089,0.14744478,0.24233528,1.09423733
-1.51575788,4.42769220,1.87903938,3.11707236,0.00017594,0.02949419,0.00532877,0.14955242,0.24518594,1.14260847
-1.50975488,4.43409022,1.85401836,3.06982588,0.00018211,0.03058388,0.00556231,0.15167980,0.24764772,1.19311194
-1.50375188,4.43751354,1.82594732,3.01822486,0.00018872,0.03170085,0.00580176,0.15388457,0.24978473,1.24582841
-1.49774887,4.43977352,1.79591493,2.96404309,0.00019578,0.03284434,0.00604722,0.15622069,0.25166250,1.30078810
-1.49174587,4.44260246,1.76500369,2.90903027,0.00020331,0.03401167,0.00629850,0.15873557,0.25334433,1.35795672
-1.48574287,4.44757980,1.73425501,2.85485246,0.00021138,0.03519806,0.00655511,0.16146735,0.25488785,1.41722276
-1.47973987,4.45606516,1.70463693,2.80303742,0.00022007,0.03639637,0.00681617,0.16444245,0.25634198,1.47838694
