energy_ev,total_up,C_s_up,C_p_up,Na_s_up,Ru_p_up,Ru_d_up,Te_p_up,Te_d_up
-5.65182591,1.34413850,0.00156530,0.09462112,0.07112632,0.84687467,0.87221338,0.35324602,0.00000000
-5.64582291,1.31464403,0.00150082,0.09062725,0.06717863,0.84517238,0.84946780,0.35032515,0.00000000
-5.63981991,1.28370060,0.00145104,0.08683651,0.06375390,0.84438981,0.82367689,0.34860002,0.00000000
-5.63381691,1.25149976,0.00141761,0.08323260,0.06085165,0.84420439,0.79516531,0.34799450,0.00000000
-5.62781391,1.21832130,0.00140256,0.07979984,0.05847416,0.84429928,0.76433587,0.34844476,0.00000000
-5.62181091,1.18453121,0.00140832,0.07652433,0.05662800,0.84437865,0.73165861,0.34990526,0.00000000
-5.61580790,1.15057601,0.00143782,0.07339509,0.05532544,0.84418197,0.69765741,0.35235371,0.00000000
-5.60980490,1.11697387,0.00149445,0.07040488,0.05458546,0.84349664,0.66289484,0.35579473,0.00000000
-5.60380190,1.08430292,0.00158216,0.06755082,0.05443464,0.84216866,0.62795597,0.36026205,0.00000000
-5.59779890,1.05318736,0.00170541,0.06483487,0.05490760,0.84011085,0.59343186,0.36581920,0.00000000
-5.59179590,1.02428191,0.00186921,0.06226405,0.05604718,0.83730835,0.55990326,0.37255854,0.00000000
-5.58579290,0.99825514,0.00207909,0.05985049,0.05790428,0.83382117,0.52792541,0.38059869,0.00000000
-5.57978989,0.97577235,0.00234108,0.05761131,0.06053734,0.82978369,0.49801415,0.39008040,0.00000000
-5.57378689,0.95747833,0.00266166,0.05556839,0.06401153,0.82540105,0.47063398,0.40116094,0.00000000
-5.56778389,0.94398067,0.00304771,0.05374795,0.06839753,0.82094261,0.44618822,0.41400736,0.00000000
-5.56178089,0.93583390,0.00350643,0.05217998,0.07377001,0.81673268,0.42501152,0.42878865,0.00000000
-5.55577789,0.93352484,0.00404520,0.05089765,0.08020584,0.81313883,0.40736475,0.44566729,0.00000000
-5.54977489,0.93745952,0.00467149,0.04993646,0.08778186,0.81055827,0.39343217,0.46479045,0.00000000
-5.54377189,0.94795188,0.00539267,0.04933344,0.09657249,0.80940278,0.38332082,0.48628123,0.00000000
-5.53776888,0.96521441,0.00621584,0.04912607,0.10664695,0.81008278,0.37706200,0.51023027,0.00000000
-5.53176588,0.98935104,0.00714759,0.04935128,0.11806632,0.81299113,0.37461432,0.53668820,0.00000000
-5.52576288,1.02035216,0.00819376,0.05004418,0.13088038,0.81848728,0.37586845,0.56565911,0.00000000
-5.51975988,1.05809198,0.00935914,0.05123688,0.14512429,0.82688235,0.38065293,0.59709542,0.00000000
-5.51375688,1.10232809,0.01064720,0.05295710,0.16081523,0.83842553,0.38874089,0.63089434,0.00000000
-5.50775388,1.15270331,0.01205974,0.05522686,0.17794910,0.85329250,0.39985747,0.66689591,0.00000000
-5.50175088,1.20874947,0.01359658,0.05806106,0.19649726,0.87157586,0.41368747,0.70488291,0.00000000
-5.49574787,1.26989319,0.01525523,0.06146618,0.21640366,0.89327810,0.42988323,0.74458232,0.00000000
-5.48974487,1.33546323,0.01703059,0.06543903,0.23758225,0.91830714,0.44807228,0.78566843,0.00000000
-5.48374187,1.40469946,0.01891467,0.06996556,0.25991510,0.94647443,0.46786481,0.82776726,0.00000000
-5.47773887,1.47676294,0.02089637,0.07501996,0.28325106,0.97749574,0.48886062,0.87046226,0.00000000
-5.47173587,1.55074717,0.02296137,0.08056396,0.30740551,1.01099433,0.51065559,0.91330081,0.00000000
-5.46573287,1.62569022,0.02509202,0.08654646,0.33216096,1.04650661,0.53284759,0.95580152,0.00000000
-5.45972986,1.70058766,0.02726738,0.09290348,0.35726898,1.08348997,0.55504173,0.99746198,0.00000000
-5.45372686,1.77440623,0.02946345,0.09955862,0.38245328,1.12133260,0.57685514,1.03776682,0.00000000
-5.44772386,1.84609832,0.03165339,0.10642389,0.40741420,1.15936522,0.59792114,1.07619595,0.00000000
-5.44172086,1.91461716,0.03380795,0.11340112,0.43183445,1.19687445,0.61789310,1.11223288,0.00000000
-5.43571786,1.97893285,0.03589604,0.12038380,0.45538622,1.23311759,0.63644799,1.14537312,0.00000000
-5.42971486,2.03804920,0.03788539,0.12725942,0.47773928,1.26733874,0.65328970,1.17513257,0.00000000
-5.42371186,2.09102145,0.03974332,0.13391223,0.49857010,1.29878579,0.66815236,1.20105595,0.00000000
-5.41770885,2.13697465,0.04143759,0.14022638,0.51757153,1.32672813,0.68080368,1.22272530,0.00000000
-5.41170585,2.17512248,0.04293732,0.14608930,0.53446282,1.35047472,0.69104834,1.23976837,0.00000000
-5.40570285,2.20478634,0.04421388,0.15139529,0.54899947,1.36939204,0.69873152,1.25186704,0.00000000
-5.39969985,2.22541401,0.04524184,0.15604901,0.56098253,1.38292142,0.70374242,1.25876534,0.00000000
-5.39369685,2.23659734,0.04599980,0.15996894,0.57026691,1.39059537,0.70601783,1.26027715,0.00000000
-5.38769385,2.23808836,0.04647109,0.16309048,0.57676819,1.39205210,0.70554546,1.25629313,0.00000000
-5.38169085,2.22981277,0.04664445,0.16536858,0.58046766,1.38704787,0.70236687,1.24678656,0.00000000
-5.37568784,2.21188022,0.04651440,0.16677989,0.58141506,1.37546645,0.69657989,1.23181784,0.00000000
-5.36968484,2.18459046,0.04608157,0.16732400,0.57972894,1.35732520,0.68834020,1.21153713,0.00000000
-5.36368184,2.14843461,0.04535267,0.16702409,0.57559437,1.33277753,0.67786183,1.18618493,0.00000000
-5.35767884,2.10409125,0.04434040,0.16592651,0.56925809,1.30211110,0.66541654,1.15609027,0.00000000
-5.35167584,2.05241674,0.04306302,0.16409961,0.56102103,1.26574204,0.65133177,1.12166622,0.00000000
-5.34567284,1.99442992,0.04154382,0.16163165,0.55122860,1.22420495,0.63598719,1.08340279,0.00000000
-5.33966983,1.93129134,0.03981043,0.15862784,0.54025906,1.17813903,0.61980986,1.04185721,0.00000000
-5.33366683,1.86427765,0.03789388,0.15520682,0.52851029,1.12827085,0.60326800,0.99764180,0.00000000
-5.32766383,1.79475185,0.03582775,0.15149639,0.51638566,1.07539423,0.58686368,0.95140974,0.00000000
-5.32166083,1.72413058,0.03364707,0.14762903,0.50427961,1.02034810,0.57112456,0.90383930,0.00000000
-5.31565783,1.65384972,0.03138739,0.14373707,0.49256334,0.96399312,0.55659501,0.85561712,0.00000000
-5.30965483,1.58532957,0.02908374,0.13994791,0.48157152,0.90718807,0.54382702,0.80742106,0.00000000
-5.30365183,1.51994120,0.02676974,0.13637945,0.47159043,0.85076686,0.53337116,0.75990361,0.00000000
-5.29764882,1.45897523,0.02447679,0.13313586,0.46284805,0.79551713,0.52576795,0.71367624,0.00000000
-5.29164582,1.40361433,0.02223341,0.13030399,0.45550665,0.74216115,0.52154001,0.66929561,0.00000000
-5.28564282,1.35491047,0.02006468,0.12795044,0.44965803,0.69133979,0.52118507,0.62725209,0.00000000
-5.27963982,1.31376774,0.01799190,0.12611952,0.44532177,0.64360008,0.52517012,0.58796108,0.00000000
-5.27363682,1.28093113,0.01603234,0.12483213,0.44244646,0.59938656,0.53392669,0.55175735,0.00000000
-5.26763382,1.25698140,0.01419923,0.12408559,0.44091380,0.55903675,0.54784710,0.51889275,0.00000000
-5.26163082,1.24233592,0.01250182,0.12385446,0.44054550,0.52278052,0.56728173,0.48953705,0.00000000
-5.25562781,1.23725478,0.01094559,0.12409232,0.44111251,0.49074325,0.59253684,0.46378181,0.00000000
-5.24962481,1.24185150,0.00953254,0.12473431,0.44234624,0.46295237,0.62387275,0.44164703,0.00000000
-5.24362181,1.25610726,0.00826162,0.12570050,0.44395132,0.43934673,0.66150209,0.42308993,0.00000000
-5.23761881,1.27988742,0.00712913,0.12689977,0.44561915,0.41978826,0.70558754,0.40801550,0.00000000
-5.23161581,1.31295926,0.00612923,0.12823415,0.44704191,0.40407521,0.75623909,0.39628805,0.00000000
-5.22561281,1.35500955,0.00525436,0.12960327,0.44792623,0.39195645,0.81351025,0.38774317,0.00000000
-5.21960980,1.40566090,0.00449576,0.13090902,0.44800602,0.38314594,0.87739335,0.38219954,0.00000000
-5.21360680,1.46448608,0.00384387,0.13205988,0.44705402,0.37733704,0.94781378,0.37946986,0.00000000
-5.20760380,1.53101938,0.00328871,0.13297498,0.44489143,0.37421595,1.02462329,0.37937049,0.00000000
-5.20160080,1.60476489,0.00282027,0.13358767,0.44139546,0.37347391,1.10759285,0.38172943,0.00000000
-5.19559780,1.68520133,0.00242873,0.13384841,0.43650444,0.37481789,1.19640530,0.38639228,0.00000000
-5.18959480,1.77178379,0.00210476,0.13372699,0.43022022,0.37797949,1.29064850,0.39322606,0.00000000
-5.18359180,1.86394283,0.00183962,0.13321387,0.42260809,0.38272194,1.38980961,0.40212098,0.00000000
-5.17758879,1.96108159,0.00162535,0.13232080,0.41379399,0.38884520,1.49327121,0.41299012,0.00000000
-5.17158579,2.06257196,0.00145478,0.13108049,0.40395947,0.39618933,1.60031013,0.42576746,0.00000000
-5.16558279,2.16775069,0.00132163,0.12954568,0.39333437,0.40463610,1.71009935,0.44040443,0.00000000
-5.15957979,2.27591650,0.00122047,0.12778737,0.38218784,0.41410919,1.82171387,0.45686546,0.00000000
-5.15357679,2.38632923,0.00114671,0.12589255,0.37081795,0.42457310,1.93414068,0.47512309,0.00000000
-5.14757379,2.49821177,0.00109657,0.12396149,0.35954034,0.43603108,2.04629314,0.49515287,0.00000000
-5.14157079,2.61075534,0.00106703,0.12210464,0.34867650,0.44852228,2.15702956,0.51692871,0.00000000
-5.13556778,2.72312858,0.00105578,0.12043935,0.33854191,0.46211827,2.26517578,0.54041891,0.00000000
-5.12956478,2.83449023,0.00106116,0.11908658,0.32943479,0.47691918,2.36955091,0.56558326,0.00000000
-5.12356178,2.94400524,0.00108215,0.11816756,0.32162558,0.49304951,2.46899560,0.59237132,0.00000000
-5.11755878,3.05086350,0.00111827,0.11780073,0.31534771,0.51065365,2.56240152,0.62072199,0.00000000
-5.11155578,3.15430034,0.00116960,0.11809872,0.31078975,0.52989129,2.64874098,0.65056441,0.00000000
-5.10555278,3.25361747,0.00123673,0.11916577,0.30808945,0.55093246,2.72709517,0.68181981,0.00000000
-5.09954977,3.34820322,0.00132076,0.12109534,0.30732946,0.57395233,2.79667987,0.71440431,0.00000000
-5.09354677,3.43755043,0.00142326,0.12396802,0.30853510,0.59912566,2.85686717,0.74823204,0.00000000
-5.08754377,3.52127086,0.00154625,0.12784979,0.31167403,0.62662079,2.90720213,0.78321843,0.00000000
-5.08154077,3.59910480,0.00169223,0.13279044,0.31665779,0.65659309,2.94741352,0.81928301,0.00000000
-5.07553777,3.67092491,0.00186407,0.13882229,0.32334505,0.68917798,2.97741793,0.85635150,0.00000000
-5.06953477,3.73673376,0.00206505,0.14595907,0.33154652,0.72448336,2.99731704,0.89435666,0.00000000
-5.06353177,3.79665460,0.00229871,0.15419500,0.34103109,0.76258173,3.00738810,0.93323774,0.00000000
-5.05752876,3.85091581,0.00256888,0.16350398,0.35153318,0.80350191,3.00806797,0.97293823,0.00000000
-5.05152576,3.89982940,0.00287946,0.17383905,0.36276079,0.84722088,2.99993166,1.01340201,0.00000000
-5.04552276,3.94376461,0.00323440,0.18513189,0.37440424,0.89365571,2.98366621,1.05456791,0.00000000
-5.03951976,3.98311803,0.00363748,0.19729273,0.38614501,0.94265626,2.96004144,1.09636293,0.00000000
-5.03351676,4.01828181,0.00409215,0.21021039,0.39766464,0.99399875,2.92987881,1.13869456,0.00000000
-5.02751376,4.04961179,0.00460139,0.22375282,0.40865325,1.04738084,2.89402014,1.18144265,0.00000000
-5.02151076,4.07739738,0.00516745,0.23776800,0.41881759,1.10241861,2.85329750,1.22445141,0.00000000
-5.01550775,4.10183516,0.00579168,0.25208533,0.42788819,1.15864574,2.80850581,1.26752229,0.00000000
-5.00950475,4.12300767,0.00647430,0.26651768,0.43562565,1.21551545,2.76037939,1.31040812,0.00000000
-5.00350175,4.14086896,0.00721427,0.28086398,0.44182570,1.27240528,2.70957334,1.35280943,0.00000000
-4.99749875,4.15523779,0.00800907,0.29491244,0.44632319,1.32862504,2.65665045,1.39437318,0.00000000
-4.99149575,4.16579915,0.00885461,0.30844445,0.44899457,1.38342781,2.60207411,1.43469446,0.00000000
-4.98549275,4.17211413,0.00974513,0.32123895,0.44975932,1.43602407,2.54620698,1.47332123,0.00000000
-4.97948974,4.17363781,0.01067317,0.33307736,0.44857986,1.48559848,2.48931529,1.50976228,0.00000000
-4.97348674,4.16974418,0.01162965,0.34374879,0.44546045,1.53132907,2.43157799,1.54349816,0.00000000
-4.96748374,4.15975698,0.01260389,0.35305549,0.44044486,1.57240807,2.37309996,1.57399473,0.00000000
-4.96148074,4.14298464,0.01358385,0.36081818,0.43361309,1.60806385,2.31392810,1.60071878,0.00000000
-4.95547774,4.11875749,0.01455633,0.36688134,0.42507736,1.63758301,2.25406924,1.62315508,0.00000000
-4.94947474,4.08646527,0.01550724,0.37111787,0.41497737,1.66033185,2.19350849,1.64082403,0.00000000
-4.94347174,4.04559284,0.01642199,0.37343332,0.40347519,1.67577628,2.13222706,1.65329903,0.00000000
-4.93746873,3.99575213,0.01728582,0.37376908,0.39074983,1.68349932,2.07021821,1.66022270,0.00000000
-4.93146573,3.93670885,0.01808425,0.37210479,0.37699184,1.68321540,2.00750075,1.66132114,0.00000000
-4.92546273,3.86840231,0.01880348,0.36845945,0.36239792,1.67478082,1.94412919,1.65641546,0.00000000
-4.91945973,3.79095765,0.01943078,0.36289153,0.34716583,1.65819989,1.88020020,1.64542997,0.00000000
-4.91345673,3.70468985,0.01995491,0.35549769,0.33148972,1.63362645,1.81585530,1.62839669,0.00000000
-4.90745373,3.61009957,0.02036643,0.34641054,0.31555595,1.60136059,1.75127984,1.60545590,0.00000000
-4.90145073,3.50786122,0.02065801,0.33579513,0.29953948,1.56184093,1.68669856,1.57685268,0.00000000
-4.89544772,3.39880410,0.02082464,0.32384472,0.28360100,1.51563253,1.62236841,1.54292979,0.00000000
-4.88944472,3.28388795,0.02086375,0.31077558,0.26788465,1.46341118,1.55856924,1.50411723,0.00000000
-4.88344172,3.16417427,0.02077533,0.29682149,0.25251657,1.40594470,1.49559321,1.46091906,0.00000000
-4.87743872,3.04079506,0.02056181,0.28222777,0.23760398,1.34407206,1.43373371,1.41389813,0.00000000
-4.87143572,2.91492079,0.02022807,0.26724535,0.22323510,1.27868120,1.37327469,1.36365967,0.00000000
-4.86543272,2.78772912,0.01978115,0.25212496,0.20947955,1.21068650,1.31448100,1.31083437,0.00000000
-4.85942971,2.66037599,0.01923010,0.23711180,0.19638936,1.14100679,1.25759053,1.25606187,0.00000000
-4.85342671,2.53397019,0.01858562,0.22244063,0.18400040,1.07054461,1.20280843,1.19997533,0.00000000
-4.84742371,2.40955250,0.01785975,0.20833172,0.17233430,1.00016762,1.15030383,1.14318771,0.00000000
-4.84142071,2.28808000,0.01706556,0.19498747,0.16140052,0.93069239,1.10020912,1.08628028,0.00000000
-4.83541771,2.17041562,0.01621669,0.18258996,0.15119876,0.86287128,1.05262153,1.02979359,0.00000000
-4.82941471,2.05732320,0.01532710,0.17129929,0.14172135,0.79738244,1.00760706,0.97422111,0.00000000
-4.82341171,1.94946719,0.01441066,0.16125275,0.13295579,0.73482296,0.96520601,0.92000555,0.00000000
-4.81740870,1.84741670,0.01348088,0.15256464,0.12488709,0.67570513,0.92543988,0.86753762,0.00000000
-4.81140570,1.75165277,0.01255066,0.14532677,0.11750006,0.62045552,0.88831878,0.81715696,0.00000000
-4.80540270,1.66257788,0.01163203,0.13960931,0.11078131,0.56941659,0.85384905,0.76915491,0.00000000
-4.79939970,1.58052664,0.01073603,0.13546204,0.10472100,0.52285021,0.82204016,0.72377854,0.00000000
-4.79339670,1.50577665,0.00987255,0.13291575,0.09931426,0.48094287,0.79291067,0.68123554,0.00000000
-4.78739370,1.43855841,0.00905029,0.13198366,0.09456223,0.44381197,0.76649253,0.64169945,0.00000000
-4.78139070,1.37906364,0.00827670,0.13266275,0.09047268,0.41151268,0.74283360,0.60531478,0.00000000
-4.77538769,1.32745121,0.00755804,0.13493498,0.08706027,0.38404509,0.72199804,0.57220163,0.00000000
-4.76938469,1.28385048,0.00689937,0.13876818,0.08434637,0.36136123,0.70406457,0.54245952,0.00000000
-4.76338169,1.24836160,0.00630466,0.14411679,0.08235848,0.34337166,0.68912270,0.51617022,0.00000000
-4.75737869,1.22105319,0.00577683,0.15092225,0.08112932,0.32995152,0.67726709,0.49339940,0.00000000
-4.75137569,1.20195736,0.00531792,0.15911315,0.08069548,0.32094588,0.66859042,0.47419721,0.00000000
-4.74537269,1.19106271,0.00492910,0.16860526,0.08109588,0.31617432,0.66317516,0.45859774,0.00000000
-4.73936968,1.18830593,0.00461083,0.17930136,0.08236993,0.31543483,0.66108470,0.44661760,0.00000000
-4.73336668,1.19356263,0.00436293,0.19109108,0.08455544,0.31850707,0.66235445,0.43825378,0.00000000
-4.72736368,1.20663823,0.00418467,0.20385082,0.08768649,0.32515508,0.66698336,0.43348113,0.00000000
-4.72136068,1.22725971,0.00407482,0.21744375,0.09179122,0.33512961,0.67492640,0.43224958,0.00000000
-4.71535768,1.25506885,0.00403170,0.23172015,0.09688953,0.34817015,0.68608849,0.43448161,0.00000000
-4.70935468,1.28961778,0.00405325,0.24651793,0.10299103,0.36400682,0.70032020,0.44007000,0.00000000
-4.70335168,1.33036722,0.00413705,0.26166369,0.11009302,0.38236219,0.71741554,0.44887631,0.00000000
-4.69734867,1.37668790,0.00428030,0.27697407,0.11817885,0.40295318,0.73711213,0.46073017,0.00000000
-4.69134567,1.42786542,0.00447988,0.29225760,0.12721648,0.42549298,0.75909364,0.47542951,0.00000000
-4.68534267,1.48310850,0.00473234,0.30731696,0.13715763,0.44969319,0.78299465,0.49274197,0.00000000
-4.67933967,1.54156065,0.00503389,0.32195171,0.14793729,0.47526599,0.80840764,0.51240734,0.00000000
-4.67333667,1.60231494,0.00538047,0.33596131,0.15947385,0.50192648,0.83489196,0.53414113,0.00000000
-4.66733367,1.66443139,0.00576768,0.34914850,0.17166984,0.52939511,0.86198434,0.55763914,0.00000000
-4.66133067,1.72695658,0.00619092,0.36132285,0.18441335,0.55740015,0.88921067,0.58258292,0.00000000
-4.65532766,1.78894459,0.00664535,0.37230450,0.19758001,0.58568013,0.91609833,0.60864589,0.00000000
-4.64932466,1.84947874,0.00712604,0.38192781,0.21103572,0.61398633,0.94218887,0.63549995,0.00000000
-4.64332166,1.90769325,0.00762798,0.39004497,0.22463990,0.64208509,0.96705024,0.66282235,0.00000000
-4.63731866,1.96279388,0.00814624,0.39652938,0.23824923,0.66976008,0.99028830,0.69030250,0.00000000
-4.63131566,2.01407705,0.00867603,0.40127866,0.25172184,0.69681434,1.01155693,0.71764852,0.00000000
-4.62531266,2.06094633,0.00921289,0.40421725,0.26492167,0.72307221,1.03056650,0.74459321,0.00000000
-4.61930965,2.10292595,0.00975278,0.40529847,0.27772290,0.74838094,1.04709033,0.77089924,0.00000000
-4.61330665,2.13967056,0.01029218,0.40450594,0.29001432,0.77261209,1.06096879,0.79636337,0.00000000
-4.60730365,2.17097096,0.01082829,0.40185431,0.30170320,0.79566251,1.07211109,0.82081943,0.00000000
-4.60130065,2.19675546,0.01135903,0.39738937,0.31271876,0.81745504,1.08049453,0.84414002,0.00000000
-4.59529765,2.21708681,0.01188318,0.39118730,0.32301475,0.83793862,1.08616153,0.86623682,0.00000000
-4.58929465,2.23215489,0.01240037,0.38335329,0.33257113,0.85708802,1.08921439,0.88705948,0.00000000
-4.58329165,2.24226523,0.01291110,0.37401942,0.34139469,0.87490283,1.08980823,0.90659319,0.00000000
-4.57728864,2.24782405,0.01341663,0.36334200,0.34951842,0.89140596,1.08814247,0.92485492,0.00000000
-4.57128564,2.24932029,0.01391891,0.35149825,0.35699972,0.90664131,1.08445121,0.94188860,0.00000000
-4.56528264,2.24730539,0.01442041,0.33868264,0.36391731,0.92067089,1.07899306,0.95775948,0.00000000
-4.55927964,2.24237168,0.01492389,0.32510284,0.37036710,0.93357122,1.07204089,0.97254776,0.00000000
-4.55327664,2.23513028,0.01543218,0.31097550,0.37645710,0.94542910,1.06387199,0.98634199,0.00000000
-4.54727364,2.22618943,0.01594786,0.29652197,0.38230147,0.95633701,1.05475901,0.99923237,0.00000000
-4.54127064,2.21613414,0.01647301,0.28196408,0.38801425,0.96638812,1.04496228,1.01130444,0.00000000
-4.53526763,2.20550796,0.01700886,0.26752010,0.39370276,0.97567123,1.03472352,1.02263328,0.00000000
-4.52926463,2.19479766,0.01755557,0.25340109,0.39946122,0.98426580,1.02426139,1.03327864,0.00000000
-4.52326163,2.18442137,0.01811197,0.23980755,0.40536486,0.99223743,1.01376893,1.04328120,0.00000000
-4.51725863,2.17472048,0.01867533,0.22692666,0.41146473,0.99963393,1.00341277,1.05266007,0.00000000
-4.51125563,2.16595573,0.01924132,0.21493001,0.41778367,1.00648230,0.99333413,1.06141175,0.00000000
-4.50525263,2.15830716,0.01980391,0.20397196,0.42431350,1.01278685,0.98365136,1.06951051,0.00000000
-4.49924962,2.15187806,0.02035546,0.19418846,0.43101373,1.01852859,0.97446365,1.07691019,0.00000000
-4.49324662,2.14670221,0.02088687,0.18569651,0.43781173,1.02366598,0.96585564,1.08354737,0.00000000
