energy_ev,total_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-5.70585293,8.51311025,0.11054476,0.52231350,0.03878423,0.00000000,0.06765192,4.63140810,1.64340584,0.98965870
-5.69984992,8.42573057,0.11021193,0.52463769,0.03781589,0.00000000,0.06638862,4.57286778,1.62695912,0.98356447
-5.69384692,8.31392252,0.10941411,0.52474972,0.03679412,0.00000000,0.06504060,4.50204128,1.60660664,0.97399624
-5.68784392,8.17660782,0.10814569,0.52256603,0.03571774,0.00000000,0.06360308,4.41836943,1.58200018,0.96084384
-5.68184092,8.01313905,0.10640852,0.51803911,0.03458600,0.00000000,0.06207202,4.32151400,1.55287745,0.94405633
-5.67583792,7.82335033,0.10421220,0.51116015,0.03339885,0.00000000,0.06044443,4.21138596,1.51907405,0.92364698
-5.66983492,7.60759323,0.10157423,0.50196071,0.03215719,0.00000000,0.05871868,4.08816583,1.48053250,0.89969610
-5.66383192,7.36675531,0.09851975,0.49051324,0.03086308,0.00000000,0.05689480,3.95231474,1.43730807,0.87235176
-5.65782891,7.10226030,0.09508117,0.47693037,0.02951984,0.00000000,0.05497479,3.80457559,1.38957103,0.84182815
-5.65182591,6.81604944,0.09129752,0.46136305,0.02813217,0.00000000,0.05296286,3.64596396,1.33760525,0.80840160
-5.64582291,6.51054445,0.08721356,0.44399752,0.02670618,0.00000000,0.05086565,3.47774917,1.28180325,0.77240450
-5.63981991,6.18859384,0.08287875,0.42505121,0.02524929,0.00000000,0.04869239,3.30142626,1.22265784,0.73421731
-5.63381691,5.85340484,0.07834612,0.40476780,0.02377012,0.00000000,0.04645493,3.11868008,1.16075083,0.69425902
-5.62781391,5.50846402,0.07367098,0.38341158,0.02227832,0.00000000,0.04416772,2.93134339,1.09673927,0.65297640
-5.62181091,5.15745009,0.06890965,0.36126133,0.02078433,0.00000000,0.04184771,2.74135054,1.03133979,0.61083268
-5.61580790,4.80414296,0.06411823,0.33860397,0.01929912,0.00000000,0.03951416,2.55068918,0.96531194,0.56829591
-5.60980490,4.45233261,0.05935135,0.31572829,0.01783388,0.00000000,0.03718831,2.36135182,0.89944095,0.52582774
-5.60380190,4.10573174,0.05466112,0.29291887,0.01639973,0.00000000,0.03489305,2.17528942,0.83452087,0.48387274
-5.59779890,3.76789536,0.05009615,0.27045044,0.01500744,0.00000000,0.03265254,1.99436869,0.77133853,0.44284898
-5.59179590,3.44215016,0.04570078,0.24858298,0.01366717,0.00000000,0.03049170,1.82033466,0.71065904,0.40313993
-5.58579290,3.13153570,0.04151446,0.22755746,0.01238820,0.00000000,0.02843574,1.65477962,0.65321301,0.36508800
-5.57978989,2.83875871,0.03757133,0.20759253,0.01117879,0.00000000,0.02650968,1.49911906,0.59968608,0.32898991
-5.57378689,2.56616122,0.03389997,0.18888203,0.01004599,0.00000000,0.02473784,1.35457501,0.55071057,0.29509376
-5.56778389,2.31570219,0.03052330,0.17159348,0.00899557,0.00000000,0.02314338,1.22216665,0.50685951,0.26359800
-5.56178089,2.08895194,0.02745871,0.15586736,0.00803198,0.00000000,0.02174782,1.10270764,0.46864275,0.23465194
-5.55577789,1.88709810,0.02471823,0.14181717,0.00715833,0.00000000,0.02057068,0.99680956,0.43650498,0.20835775
-5.54977489,1.71096120,0.02230882,0.12953024,0.00637646,0.00000000,0.01962906,0.90489047,0.41082534,0.18477374
-5.54377189,1.56101811,0.02023281,0.11906901,0.00568702,0.00000000,0.01893740,0.82718742,0.39191830,0.16391855
-5.53776888,1.43743121,0.01848831,0.11047284,0.00508955,0.00000000,0.01850714,0.76377202,0.38003537,0.14577612
-5.53176588,1.34008131,0.01706969,0.10376004,0.00458266,0.00000000,0.01834663,0.71456778,0.37536743,0.13030099
-5.52576288,1.26860253,0.01596805,0.09893020,0.00416416,0.00000000,0.01846091,0.67936836,0.37804726,0.11742391
-5.51975988,1.22241754,0.01517172,0.09596654,0.00383122,0.00000000,0.01885171,0.65785593,0.38815222,0.10705733
-5.51375688,1.20077195,0.01466673,0.09483832,0.00358049,0.00000000,0.01951740,0.64961894,0.40570682,0.09910067
-5.50775388,1.20276699,0.01443724,0.09550315,0.00340832,0.00000000,0.02045314,0.65416890,0.43068525,0.09344521
-5.50175088,1.22738976,0.01446593,0.09790924,0.00331083,0.00000000,0.02165092,0.67095588,0.46301382,0.08997845
-5.49574787,1.27354093,0.01473445,0.10199745,0.00328408,0.00000000,0.02309986,0.69938259,0.50257344,0.08858790
-5.48974487,1.34005971,0.01522376,0.10770321,0.00332420,0.00000000,0.02478643,0.73881718,0.54920241,0.08916419
-5.48374187,1.42574620,0.01591445,0.11495821,0.00342746,0.00000000,0.02669477,0.78860464,0.60269936,0.09160349
-5.47773887,1.52938124,0.01678714,0.12369193,0.00359033,0.00000000,0.02880712,0.84807718,0.66282681,0.09580931
-5.47173587,1.64974393,0.01782272,0.13383289,0.00380964,0.00000000,0.03110420,0.91656341,0.72931513,0.10169355
-5.46573287,1.78562687,0.01900274,0.14530970,0.00408252,0.00000000,0.03356568,0.99339665,0.80186715,0.10917691
-5.45972986,1.93584905,0.02030963,0.15805178,0.00440651,0.00000000,0.03617058,1.07792219,0.88016302,0.11818872
-5.45372686,2.09926615,0.02172701,0.17198986,0.00477954,0.00000000,0.03889778,1.16950340,0.96386545,0.12866612
-5.44772386,2.27477806,0.02323993,0.18705604,0.00519996,0.00000000,0.04172640,1.26752657,1.05262472,0.14055272
-5.44172086,2.46133304,0.02483508,0.20318356,0.00566647,0.00000000,0.04463611,1.37140420,1.14608332,0.15379672
-5.43571786,2.65792816,0.02650097,0.22030612,0.00617814,0.00000000,0.04760747,1.48057637,1.24387964,0.16834861
-5.42971486,2.86360555,0.02822804,0.23835682,0.00673431,0.00000000,0.05062211,1.59451002,1.34565036,0.18415847
-5.42371186,3.07744424,0.03000871,0.25726667,0.00733454,0.00000000,0.05366281,1.71269586,1.45103103,0.20117294
-5.41770885,3.29854735,0.03183738,0.27696277,0.00797852,0.00000000,0.05671347,1.83464272,1.55965463,0.21933211
-5.41170585,3.52602497,0.03371029,0.29736611,0.00866597,0.00000000,0.05975908,1.95986950,1.67114788,0.23856613
-5.40570285,3.75897324,0.03562537,0.31838924,0.00939650,0.00000000,0.06278546,2.08789487,1.78512513,0.25879213
-5.39969985,3.99645039,0.03758197,0.33993378,0.01016952,0.00000000,0.06577897,2.21822501,1.90118032,0.27991116
-5.39369685,4.23745122,0.03958048,0.36188807,0.01098409,0.00000000,0.06872627,2.35034032,2.01887703,0.30180566
-5.38769385,4.48088151,0.04162197,0.38412499,0.01183879,0.00000000,0.07161388,2.48368156,2.13773758,0.32433744
-5.38169085,4.72553417,0.04370768,0.40650029,0.01273161,0.00000000,0.07442791,2.61763666,2.25723175,0.34734645
-5.37568784,4.97006925,0.04583851,0.42885153,0.01365987,0.00000000,0.07715371,2.75152913,2.37676615,0.37065040
-5.36968484,5.21299970,0.04801453,0.45099783,0.01462008,0.00000000,0.07977570,2.88460921,2.49567542,0.39404545
-5.36368184,5.45268495,0.05023440,0.47274059,0.01560794,0.00000000,0.08227717,3.01604877,2.61321614,0.41730801
-5.35767884,5.68733362,0.05249494,0.49386533,0.01661826,0.00000000,0.08464030,3.14494097,2.72856464,0.44019775
-5.35167584,5.91501691,0.05479062,0.51414466,0.01764501,0.00000000,0.08684628,3.27030527,2.84081954,0.46246168
-5.34567284,6.13369298,0.05711323,0.53334235,0.01868137,0.00000000,0.08887553,3.39109824,2.94900972,0.48383939
-5.33966983,6.34124251,0.05945158,0.55121863,0.01971976,0.00000000,0.09070809,3.50623039,3.05210804,0.50406925
-5.33366683,6.53551479,0.06179135,0.56753625,0.02075204,0.00000000,0.09232409,3.61458861,3.14905089,0.52289533
-5.32766383,6.71438280,0.06411504,0.58206743,0.02176959,0.00000000,0.09370434,3.71506365,3.23876324,0.54007485
-5.32166083,6.87580552,0.06640208,0.59460120,0.02276355,0.00000000,0.09483098,3.80658176,3.32018835,0.55538587
-5.31565783,7.01789473,0.06862905,0.60495096,0.02372500,0.00000000,0.09568815,3.88813907,3.39232123,0.56863488
-5.30965483,7.13898344,0.07077010,0.61296178,0.02464522,0.00000000,0.09626268,3.95883731,3.45424421,0.57966397
-5.30365183,7.23769266,0.07279745,0.61851727,0.02551585,0.00000000,0.09654473,4.01791917,3.50516309,0.58835724
-5.29764882,7.31299319,0.07468207,0.62154540,0.02632918,0.00000000,0.09652835,4.06480150,3.54444200,0.59464617
-5.29164582,7.36425923,0.07639439,0.62202321,0.02707835,0.00000000,0.09621205,4.09910475,3.57163512,0.59851362
-5.28564282,7.39131081,0.07790523,0.61997998,0.02775751,0.00000000,0.09559911,4.12067699,3.58651328,0.59999632
-5.27963982,7.39444266,0.07918669,0.61549861,0.02836202,0.00000000,0.09469788,4.12961118,3.58908401,0.59918565
-5.27363682,7.37443737,0.08021310,0.60871515,0.02888856,0.00000000,0.09352190,4.12625451,3.57960344,0.59622656
-5.26763382,7.33256199,0.08096202,0.59981641,0.02933521,0.00000000,0.09208990,4.11120930,3.55857921,0.59131483
-5.26163082,7.27054732,0.08141515,0.58903563,0.02970152,0.00000000,0.09042563,4.08532484,3.52676366,0.58469245
-5.25562781,7.19055038,0.08155919,0.57664632,0.02998846,0.00000000,0.08855762,4.04968050,3.48513732,0.57664158
-5.24962481,7.09510121,0.08138663,0.56295463,0.03019842,0.00000000,0.08651879,4.00556040,3.43488308,0.56747698
-5.24362181,6.98703584,0.08089636,0.54829029,0.03033511,0.00000000,0.08434592,3.95442059,3.37735192,0.55753752
-5.23761881,6.86941792,0.08009409,0.53299672,0.03040339,0.00000000,0.08207907,3.89784984,3.31402162,0.54717671
-5.23161581,6.74545199,0.07899266,0.51742056,0.03040917,0.00000000,0.07976092,3.83752570,3.24645010,0.53675295
-5.22561281,6.61839181,0.07761202,0.50190109,0.03035920,0.00000000,0.07743602,3.77516724,3.17622556,0.52661962
-5.21960980,6.49144732,0.07597908,0.48675997,0.03026087,0.00000000,0.07514994,3.71248653,3.10491549,0.51711538
-5.21360680,6.36769382,0.07412725,0.47229172,0.03012201,0.00000000,0.07294848,3.65114058,3.03401702,0.50855515
-5.20760380,6.24998679,0.07209582,0.45875541,0.02995068,0.00000000,0.07087670,3.59268555,2.96491071,0.50122195
-5.20160080,6.14088575,0.06992905,0.44636770,0.02975496,0.00000000,0.06897806,3.53853505,2.89881985,0.49535991
-5.19559780,6.04258969,0.06767517,0.43529773,0.02954279,0.00000000,0.06729346,3.48992394,2.83677721,0.49116863
-5.18959480,5.95688647,0.06538511,0.42566390,0.02932181,0.00000000,0.06586031,3.44787881,2.77960036,0.48879917
-5.18359180,5.88511769,0.06311121,0.41753263,0.02909921,0.00000000,0.06471167,3.41319635,2.72787680,0.48835152
-5.17758879,5.82816000,0.06090585,0.41091922,0.02888163,0.00000000,0.06387532,3.38642986,2.68195909,0.48987389
-5.17158579,5.78642304,0.05882000,0.40579067,0.02867511,0.00000000,0.06337304,3.36788453,2.64197012,0.49336355
-5.16558279,5.75986348,0.05690184,0.40207014,0.02848502,0.00000000,0.06321989,3.35762101,2.60781771,0.49876925
-5.15957979,5.74801405,0.05519551,0.39964313,0.02831609,0.00000000,0.06342365,3.35546718,2.57921780,0.50599506
-5.15357679,5.75002583,0.05373993,0.39836473,0.02817238,0.00000000,0.06398439,3.36103708,2.55572454,0.51490548
-5.14757379,5.76472158,0.05256781,0.39806780,0.02805734,0.00000000,0.06489425,3.37375623,2.53676562,0.52533156
-5.14157079,5.79065764,0.05170490,0.39857158,0.02797386,0.00000000,0.06613738,3.39289191,2.52168102,0.53707782
-5.13556778,5.82619149,0.05116948,0.39969049,0.02792431,0.00000000,0.06769016,3.41758721,2.50976298,0.54992971
-5.12956478,5.86955228,0.05097206,0.40124249,0.02791062,0.00000000,0.06952155,3.44689737,2.50029527,0.56366137
-5.12356178,5.91891131,0.05111543,0.40305691,0.02793432,0.00000000,0.07159376,3.47982687,2.49258992,0.57804338
-5.11755878,5.97244992,0.05159487,0.40498124,0.02799660,0.00000000,0.07386311,3.51536602,2.48601968,0.59285025
-5.11155578,6.02842233,0.05239868,0.40688678,0.02809833,0.00000000,0.07628110,3.55252561,2.48004495,0.60786749
-5.10555278,6.08521129,0.05350893,0.40867278,0.02824009,0.00000000,0.07879560,3.59036857,2.47423416,0.62289788
-5.09954977,6.14137497,0.05490230,0.41026918,0.02842221,0.00000000,0.08135233,3.62803753,2.46827708,0.63776696
-5.09354677,6.19568367,0.05655114,0.41163767,0.02864473,0.00000000,0.08389624,3.66477764,2.46199081,0.65232733
-5.08754377,6.24714584,0.05842460,0.41277129,0.02890737,0.00000000,0.08637308,3.69995404,2.45531878,0.66646187
-5.08154077,6.29502273,0.06048974,0.41369251,0.02920958,0.00000000,0.08873087,3.73306357,2.44832328,0.68008561
-5.07553777,6.33883215,0.06271264,0.41445006,0.02955046,0.00000000,0.09092136,3.76374079,2.44117232,0.69314630
-5.06953477,6.37834162,0.06505947,0.41511466,0.02992874,0.00000000,0.09290131,3.79175824,2.43412210,0.70562370
-5.06353177,6.41355198,0.06749738,0.41577384,0.03034279,0.00000000,0.09463357,3.81702151,2.42749619,0.71752752
-5.05752876,6.44467263,0.06999525,0.41652627,0.03079061,0.00000000,0.09608803,3.83955936,2.42166281,0.72889426
-5.05152576,6.47209002,0.07252424,0.41747564,0.03126982,0.00000000,0.09724219,3.85950990,2.41701157,0.73978301
-5.04552276,6.49633106,0.07505819,0.41872458,0.03177768,0.00000000,0.09808157,3.87710346,2.41393088,0.75027039
-5.03951976,6.51802348,0.07757371,0.42036881,0.03231115,0.00000000,0.09859973,3.89264326,2.41278717,0.76044496
-5.03351676,6.53785490,0.08005018,0.42249173,0.03286694,0.00000000,0.09879811,3.90648482,2.41390689,0.77040129
-5.02751376,6.55653290,0.08246949,0.42515965,0.03344158,0.00000000,0.09868554,3.91901527,2.41756194,0.78023393
-5.02151076,6.57474768,0.08481565,0.42841797,0.03403148,0.00000000,0.09827758,3.93063356,2.42395914,0.79003171
-5.01550775,6.59313919,0.08707437,0.43228825,0.03463306,0.00000000,0.09759562,3.94173262,2.43323374,0.79987256
-5.00950475,6.61227012,0.08923246,0.43676636,0.03524283,0.00000000,0.09666594,3.95268421,2.44544717,0.80981907
-5.00350175,6.63260593,0.09127731,0.44182179,0.03585749,0.00000000,0.09551861,3.96382727,2.46058866,0.81991518
-4.99749875,6.65450244,0.09319638,0.44739791,0.03647403,0.00000000,0.09418638,3.97546019,2.47858030,0.83018394
-4.99149575,6.67820157,0.09497676,0.45341337,0.03708983,0.00000000,0.09270363,3.98783719,2.49928493,0.84062659
-4.98549275,6.70383468,0.09660489,0.45976438,0.03770269,0.00000000,0.09110535,4.00116871,2.52251611,0.85122302
-4.97948974,6.73143314,0.09806641,0.46632771,0.03831094,0.00000000,0.08942626,4.01562561,2.54804939,0.86193331
-4.97348674,6.76094493,0.09934613,0.47296444,0.03891343,0.00000000,0.08770001,4.03134652,2.57563413,0.87270060
-4.96748374,6.79225590,0.10042829,0.47952406,0.03950955,0.00000000,0.08595860,4.04844752,2.60500493,0.88345473
-4.96148074,6.82521400,0.10129692,0.48584895,0.04009924,0.00000000,0.08423187,4.06703326,2.63589225,0.89411667
-4.95547774,6.85965474,0.10193630,0.49177886,0.04068289,0.00000000,0.08254728,4.08720851,2.66803140,0.90460324
-4.94947474,6.89542591,0.10233171,0.49715544,0.04126137,0.00000000,0.08092968,4.10908896,2.70116965,0.91483206
-4.94347174,6.93241001,0.10247011,0.50182643,0.04183585,0.00000000,0.07940132,4.13281043,2.73507128,0.92472613
-4.93746873,6.97054272,0.10234094,0.50564968,0.04240777,0.00000000,0.07798190,4.15853556,2.76952042,0.93421803
-4.93146573,7.00982624,0.10193694,0.50849656,0.04297872,0.00000000,0.07668878,4.18645735,2.80432185,0.94325330
-4.92546273,7.05033682,0.10125489,0.51025495,0.04355034,0.00000000,0.07553716,4.21679906,2.83930022,0.95179290
-4.91945973,7.09222587,0.10029624,0.51083166,0.04412419,0.00000000,0.07454033,4.24981050,2.87429780,0.95981462
-4.91345673,7.13571483,0.09906768,0.51015425,0.04470169,0.00000000,0.07370990,4.28576070,2.90917153,0.96731333
-4.90745373,7.18108422,0.09758144,0.50817222,0.04528403,0.00000000,0.07305606,4.32492731,2.94378972,0.97430016
-4.90145073,7.22865755,0.09585547,0.50485766,0.04587210,0.00000000,0.07258772,4.36758350,2.97802894,0.98080064
-4.89544772,7.27878126,0.09391334,0.50020533,0.04646651,0.00000000,0.07231263,4.41398289,3.01177139,0.98685194
-4.88944472,7.33180178,0.09178395,0.49423218,0.04706749,0.00000000,0.07223749,4.46434351,3.04490323,0.99249944
-4.88344172,7.38804098,0.08950102,0.48697644,0.04767495,0.00000000,0.07236786,4.51883154,3.07731376,0.99779274
-4.87743872,7.44777127,0.08710228,0.47849624,0.04828853,0.00000000,0.07270808,4.57754575,3.10889553,1.00278151
-4.87143572,7.51119150,0.08462859,0.46886775,0.04890756,0.00000000,0.07326109,4.64050323,3.13954526,1.00751121
-4.86543272,7.57840451,0.08212278,0.45818315,0.04953116,0.00000000,0.07402816,4.70762710,3.16916505,1.01201909
-4.85942971,7.64939709,0.07962847,0.44654809,0.05015826,0.00000000,0.07500862,4.77873661,3.19766359,1.01633048
-4.85342671,7.72402306,0.07718876,0.43407905,0.05078760,0.00000000,0.07619943,4.85353974,3.22495688,1.02045569
-4.84742371,7.80198947,0.07484487,0.42090046,0.05141779,0.00000000,0.07759483,4.93162863,3.25096795,1.02438753
-4.84142071,7.88284640,0.07263487,0.40714168,0.05204722,0.00000000,0.07918593,5.01247761,3.27562517,1.02809962
-4.83541771,7.96598029,0.07059244,0.39293394,0.05267411,0.00000000,0.08096037,5.09544381,3.29885893,1.03154540
-4.82941471,8.05061078,0.06874581,0.37840738,0.05329637,0.00000000,0.08290192,5.17977012,3.32059657,1.03465810
-4.82341171,8.13579110,0.06711678,0.36368805,0.05391152,0.00000000,0.08499027,5.26459045,3.34075564,1.03735131
-4.81740870,8.22041207,0.06572005,0.34889528,0.05451662,0.00000000,0.08720089,5.34893696,3.35923579,1.03952044
-4.81140570,8.30320973,0.06456273,0.33413925,0.05510810,0.00000000,0.08950492,5.43174938,3.37590988,1.04104479
-4.80540270,8.38277685,0.06364412,0.31951892,0.05568168,0.00000000,0.09186935,5.51188628,3.39061497,1.04179024
-4.79939970,8.45757847,0.06295580,0.30512043,0.05623224,0.00000000,0.09425724,5.58813830,3.40314400,1.04161244
-4.79339670,8.52597167,0.06248187,0.29101600,0.05675372,0.00000000,0.09662818,5.65924359,3.41323908,1.04036043
-4.78739370,8.58622983,0.06219962,0.27726333,0.05723913,0.00000000,0.09893885,5.72390539,3.42058723,1.03788063
-4.78139070,8.63657143,0.06208025,0.26390558,0.05768051,0.00000000,0.10114382,5.78081193,3.42481944,1.03402103
-4.77538769,8.67519328,0.06208991,0.25097184,0.05806901,0.00000000,0.10319644,5.82865857,3.42551356,1.02863546
-4.76938469,8.70030790,0.06219086,0.23847811,0.05839501,0.00000000,0.10504984,5.86617209,3.42220140,1.02158799
-4.76338169,8.71018444,0.06234272,0.22642881,0.05864835,0.00000000,0.10665811,5.89213685,3.41438033,1.01275717
-4.75737869,8.70319236,0.06250382,0.21481846,0.05881850,0.00000000,0.10797739,5.90542232,3.40152882,1.00204010
-4.75137569,8.67784661,0.06263255,0.20363385,0.05889496,0.00000000,0.10896713,5.90501140,3.38312579,0.98935616
-4.74537269,8.63285283,0.06268868,0.19285615,0.05886755,0.00000000,0.10959118,5.89002862,3.35867257,0.97465039
-4.73936968,8.56715116,0.06263459,0.18246323,0.05872681,0.00000000,0.10981892,5.85976725,3.32771669,0.95789628
-4.73336668,8.47995646,0.06243640,0.17243179,0.05846441,0.00000000,0.10962619,5.81371431,3.28987599,0.93909794
-4.72736368,8.37079356,0.06206493,0.16273937,0.05807347,0.00000000,0.10899606,5.75157220,3.24486194,0.91829156
-4.72136068,8.23952532,0.06149647,0.15336610,0.05754898,0.00000000,0.10791949,5.67327599,3.19250053,0.89554601
-4.71535768,8.08637224,0.06071334,0.14429603,0.05688804,0.00000000,0.10639565,5.57900512,3.13274963,0.87096270
-4.70935468,7.91192209,0.05970425,0.13551814,0.05609011,0.00000000,0.10443210,5.46918895,3.06571158,0.84467437
-4.70335168,7.71712866,0.05846443,0.12702693,0.05515719,0.00000000,0.10204463,5.34450515,2.99164014,0.81684312
-4.69734867,7.50329918,0.05699557,0.11882249,0.05409380,0.00000000,0.09925695,5.20587090,2.91094125,0.78765755
-4.69134567,7.27207038,0.05530547,0.11091026,0.05290702,0.00000000,0.09610006,5.05442672,2.82416735,0.75732899
-4.68534267,7.02537369,0.05340765,0.10330040,0.05160629,0.00000000,0.09261143,4.89151311,2.73200529,0.72608716
-4.67933967,6.76539069,0.05132063,0.09600683,0.05020319,0.00000000,0.08883402,4.71864092,2.63525849,0.69417510
-4.67333667,6.49450020,0.04906725,0.08904604,0.04871112,0.00000000,0.08481507,4.53745611,2.53482396,0.66184380
-4.66733367,6.21521913,0.04667376,0.08243582,0.04714488,0.00000000,0.08060490,4.34970029,2.43166535,0.62934640
-4.66133067,5.93013902,0.04416892,0.07619380,0.04552024,0.00000000,0.07625553,4.15716840,2.32678325,0.59693247
-4.65532766,5.64186099,0.04158307,0.07033614,0.04385347,0.00000000,0.07181936,3.96166514,2.22118423,0.56484231
-4.64932466,5.35293131,0.03894715,0.06487622,0.04216079,0.00000000,0.06734784,3.76496171,2.11584991,0.53330160
-4.64332166,5.06578037,0.03629186,0.05982357,0.04045792,0.00000000,0.06289028,3.56875461,2.01170772,0.50251656
