energy_ev,total_up,N_s_up,N_p_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up,Ti_p_up,Ti_d_up
-5.84392196,1.85937482,0.00211891,0.02509948,0.00801004,1.30569069,0.53771662,0.18429768,0.82160410,0.19953637
-5.83791896,1.72152246,0.00197458,0.02342264,0.00722187,1.20961258,0.50376298,0.16966168,0.76559059,0.18501503
-5.83191596,1.58961987,0.00184182,0.02185846,0.00648212,1.11767508,0.47170767,0.15560883,0.71218493,0.17090219
-5.82591296,1.46510731,0.00172167,0.02042396,0.00579653,1.03089317,0.44193750,0.14228671,0.66201645,0.15736743
-5.81990995,1.34916515,0.00161491,0.01913245,0.00516955,0.95009874,0.41476182,0.12981574,0.61559780,0.14455680
-5.81390695,1.24269984,0.00152201,0.01799331,0.00460440,0.87593042,0.39040687,0.11828819,0.57331667,0.13259087
-5.80790395,1.14633938,0.00144317,0.01701196,0.00410320,0.80883006,0.36901299,0.10776804,0.53543181,0.12156377
-5.80190095,1.06043786,0.00137825,0.01619002,0.00366710,0.74904557,0.35063457,0.09829182,0.50207320,0.11154317
-5.79589795,0.98508802,0.00132682,0.01552549,0.00329648,0.69663957,0.33524260,0.08987011,0.47324621,0.10257104
-5.78989495,0.92014117,0.00128819,0.01501311,0.00299112,0.65150314,0.32272977,0.08248985,0.44883931,0.09466532
-5.78389195,0.86523293,0.00126139,0.01464481,0.00275037,0.61337377,0.31291767,0.07611701,0.42863495,0.08782213
-5.77788894,0.81981368,0.00124521,0.01441017,0.00257335,0.58185675,0.30556595,0.07069979,0.41232306,0.08201847
-5.77188594,0.78318224,0.00123827,0.01429700,0.00245905,0.55644890,0.30038293,0.06617198,0.39951657,0.07721537
-5.76588294,0.75452145,0.00123903,0.01429188,0.00240650,0.53656372,0.29703738,0.06245640,0.38976841,0.07336115
-5.75987994,0.73293429,0.00124582,0.01438078,0.00241488,0.52155708,0.29517097,0.05946842,0.38258933,0.07039472
-5.75387694,0.71747931,0.00125694,0.01454954,0.00248352,0.51075242,0.29441098,0.05711923,0.37746595,0.06824890
-5.74787394,0.70720414,0.00127066,0.01478445,0.00261198,0.50346487,0.29438290,0.05531902,0.37387850,0.06685333
-5.74187094,0.70117620,0.00128528,0.01507265,0.00280003,0.49902331,0.29472241,0.05397970,0.37131766,0.06613725
-5.73586793,0.69850968,0.00129921,0.01540253,0.00304754,0.49679002,0.29508646,0.05301739,0.36930006,0.06603168
-5.72986493,0.69838820,0.00131095,0.01576401,0.00335448,0.49617724,0.29516307,0.05235441,0.36738202,0.06647127
-5.72386193,0.70008265,0.00131919,0.01614877,0.00372072,0.49666045,0.29467960,0.05192090,0.36517117,0.06739550
-5.71785893,0.70296407,0.00132279,0.01655030,0.00414590,0.49778812,0.29340921,0.05165590,0.36233570,0.06874952
-5.71185593,0.70651144,0.00132087,0.01696396,0.00462927,0.49918792,0.29117548,0.05150814,0.35861113,0.07048429
-5.70585293,0.71031460,0.00131275,0.01738688,0.00516952,0.50056938,0.28785500,0.05143626,0.35380440,0.07255646
-5.69984992,0.71407276,0.00129803,0.01781779,0.00576456,0.50172340,0.28337803,0.05140879,0.34779554,0.07492775
-5.69384692,0.71758896,0.00127652,0.01825686,0.00641137,0.50251885,0.27772730,0.05140372,0.34053672,0.07756406
-5.68784392,0.72076139,0.00124833,0.01870540,0.00710584,0.50289675,0.27093511,0.05140786,0.33204918,0.08043441
-5.68184092,0.72357223,0.00121375,0.01916561,0.00784266,0.50286259,0.26307890,0.05141593,0.32241813,0.08350977
-5.67583792,0.72607482,0.00117331,0.01964031,0.00861526,0.50247728,0.25427568,0.05142960,0.31178602,0.08676196
-5.66983492,0.72838021,0.00112774,0.02013265,0.00941574,0.50184747,0.24467555,0.05145639,0.30034449,0.09016263
-5.66383192,0.73064368,0.00107790,0.02064598,0.01023494,0.50111568,0.23445459,0.05150858,0.28832549,0.09368254
-5.65782891,0.73305214,0.00102482,0.02118360,0.01106256,0.50045080,0.22380758,0.05160216,0.27599177,0.09729108
-5.65182591,0.73581292,0.00096960,0.02174873,0.01188729,0.50003938,0.21294073,0.05175587,0.26362735,0.10095626
-5.64582291,0.73914440,0.00091344,0.02234441,0.01269706,0.50007808,0.20206478,0.05199032,0.25152803,0.10464495
-5.63981991,0.74326865,0.00085759,0.02297360,0.01347934,0.50076736,0.19138858,0.05232731,0.23999243,0.10832361
-5.63381691,0.74840626,0.00080331,0.02363923,0.01422147,0.50230658,0.18111352,0.05278916,0.22931361,0.11195930
-5.62781391,0.75477298,0.00075188,0.02434428,0.01491100,0.50489040,0.17142871,0.05339829,0.21977158,0.11552098
-5.62181091,0.76257805,0.00070458,0.02509199,0.01553617,0.50870617,0.16250711,0.05417678,0.21162660,0.11898101
-5.61580790,0.77202355,0.00066267,0.02588591,0.01608619,0.51393224,0.15450253,0.05514603,0.20511347,0.12231670
-5.60980490,0.78330429,0.00062738,0.02673004,0.01655172,0.52073668,0.14754748,0.05632646,0.20043667,0.12551177
-5.60380190,0.79660761,0.00059995,0.02762887,0.01692515,0.52927602,0.14175181,0.05773716,0.19776637,0.12855769
-5.59779890,0.81211241,0.00058159,0.02858731,0.01720091,0.53969369,0.13720189,0.05939547,0.19723520,0.13145470
-5.59179590,0.82998707,0.00057349,0.02961058,0.01737569,0.55211792,0.13396043,0.06131651,0.19893572,0.13421235
-5.58579290,0.85038565,0.00057685,0.03070395,0.01744856,0.56665866,0.13206655,0.06351256,0.20291846,0.13684968
-5.57978989,0.87344236,0.00059286,0.03187243,0.01742103,0.58340352,0.13153620,0.06599242,0.20919060,0.13939471
-5.57378689,0.89926412,0.00062274,0.03312031,0.01729701,0.60241281,0.13236270,0.06876053,0.21771515,0.14188349
-5.56778389,0.92792160,0.00066769,0.03445066,0.01708264,0.62371360,0.13451738,0.07181620,0.22841069,0.14435853
-5.56178089,0.95943892,0.00072890,0.03586474,0.01678610,0.64729334,0.13795034,0.07515266,0.24115176,0.14686678
-5.55577789,0.99378290,0.00080758,0.03736146,0.01641726,0.67309319,0.14259116,0.07875625,0.25576981,0.14945722
-5.54977489,1.03085238,0.00090488,0.03893679,0.01598738,0.70100172,0.14834983,0.08260568,0.27205503,0.15217813
-5.54377189,1.07046845,0.00102190,0.04058328,0.01550862,0.73084945,0.15511772,0.08667144,0.28975895,0.15507430
-5.53776888,1.11236668,0.00115963,0.04228970,0.01499366,0.76240475,0.16276880,0.09091551,0.30859791,0.15818416
-5.53176588,1.15619185,0.00131893,0.04404077,0.01445525,0.79537165,0.17116109,0.09529132,0.32825763,0.16153714
-5.52576288,1.20149618,0.00150046,0.04581718,0.01390576,0.82939001,0.18013851,0.09974409,0.34839861,0.16515135
-5.51975988,1.24774141,0.00170465,0.04759570,0.01335679,0.86403834,0.18953300,0.10421155,0.36866263,0.16903162
-5.51375688,1.29430514,0.00193162,0.04934959,0.01281886,0.89883947,0.19916721,0.10862509,0.38868000,0.17316821
-5.50775388,1.34049159,0.00218109,0.05104926,0.01230108,0.93326907,0.20885741,0.11291124,0.40807760,0.17753603
-5.50175088,1.38554646,0.00245240,0.05266302,0.01181092,0.96676693,0.21841694,0.11699358,0.42648740,0.18209467
-5.49574787,1.42867558,0.00274439,0.05415818,0.01135416,0.99875050,0.22765990,0.12079488,0.44355528,0.18678894
-5.48974487,1.46906669,0.00305537,0.05550214,0.01093471,1.02863052,0.23640511,0.12423950,0.45894980,0.19155025
-5.48374187,1.50591340,0.00338311,0.05666372,0.01055470,1.05582780,0.24448015,0.12725590,0.47237066,0.19629849
-5.47773887,1.53844053,0.00372479,0.05761444,0.01021454,1.07979079,0.25172541,0.12977916,0.48355657,0.20094443
-5.47173587,1.56592956,0.00407704,0.05832981,0.00991305,1.10001296,0.25799805,0.13175341,0.49229214,0.20539266
-5.46573287,1.58774327,0.00443593,0.05879055,0.00964764,1.11604949,0.26317561,0.13313410,0.49841367,0.20954472
-5.45972986,1.60334850,0.00479706,0.05898368,0.00941458,1.12753250,0.26715924,0.13388993,0.50181343,0.21330248
-5.45372686,1.61233612,0.00515559,0.05890338,0.00920920,1.13418419,0.26987648,0.13400438,0.50244263,0.21657159
-5.44772386,1.61443751,0.00550637,0.05855164,0.00902621,1.13582761,0.27128339,0.13347686,0.50031258,0.21926491
-5.44172086,1.60953691,0.00584402,0.05793867,0.00885995,1.13239447,0.27136608,0.13232333,0.49549443,0.22130569
-5.43571786,1.59767945,0.00616314,0.05708296,0.00870464,1.12393007,0.27014153,0.13057637,0.48811735,0.22263056
-5.42971486,1.57907459,0.00645839,0.05601112,0.00855465,1.11059513,0.26765784,0.12828484,0.47836536,0.22319221
-5.42371186,1.55409518,0.00672468,0.05475737,0.00840470,1.09266471,0.26399374,0.12551295,0.46647303,0.22296151
-5.41770885,1.52327232,0.00695735,0.05336279,0.00825009,1.07052439,0.25925764,0.12233899,0.45272023,0.22192932
-5.41170585,1.48728657,0.00715233,0.05187438,0.00808681,1.04466403,0.25358606,0.11885367,0.43742628,0.22010768
-5.40570285,1.44695578,0.00730627,0.05034384,0.00791170,1.01566950,0.24714175,0.11515810,0.42094367,0.21753050
-5.39969985,1.40322040,0.00741671,0.04882629,0.00772251,0.98421275,0.24011134,0.11136169,0.40365162,0.21425364
-5.39369685,1.35712665,0.00748215,0.04737885,0.00751795,0.95104055,0.23270277,0.10757979,0.38594977,0.21035451
-5.38769385,1.30980815,0.00750216,0.04605919,0.00729773,0.91696230,0.22514246,0.10393138,0.36825206,0.20593105
-5.38169085,1.26246657,0.00747741,0.04492408,0.00706246,0.88283730,0.21767232,0.10053674,0.35098092,0.20110016
-5.37568784,1.21635166,0.00740967,0.04402800,0.00681367,0.84956152,0.21054653,0.09751520,0.33456195,0.19599566
-5.36968484,1.17274097,0.00730179,0.04342182,0.00655370,0.81805418,0.20402820,0.09498306,0.31941893,0.19076577
-5.36368184,1.13291952,0.00715761,0.04315170,0.00628556,0.78924418,0.19838585,0.09305166,0.30596921,0.18557007
-5.35767884,1.09815951,0.00698187,0.04325802,0.00601286,0.76405643,0.19388961,0.09182563,0.29461936,0.18057622
-5.35167584,1.06970018,0.00678003,0.04377461,0.00573963,0.74339797,0.19080727,0.09140137,0.28576086,0.17595625
-5.34567284,1.04872780,0.00655816,0.04472808,0.00547017,0.72814401,0.18939999,0.09186572,0.27976586,0.17188261
-5.33966983,1.03635580,0.00632267,0.04613750,0.00520892,0.71912360,0.18991773,0.09329484,0.27698268,0.16852418
-5.33366683,1.03360500,0.00608017,0.04801411,0.00496029,0.71710509,0.19259435,0.09575324,0.27773102,0.16604204
-5.32766383,1.04138403,0.00583724,0.05036140,0.00472852,0.72278129,0.19764244,0.09929300,0.28229682,0.16458535
-5.32166083,1.06047001,0.00560021,0.05317532,0.00451752,0.73675433,0.20524790,0.10395309,0.29092653,0.16428738
-5.31565783,1.09148959,0.00537496,0.05644465,0.00433075,0.75952054,0.21556429,0.10975890,0.30382108,0.16526166
-5.30965483,1.13490084,0.00516678,0.06015162,0.00417113,0.79145544,0.22870722,0.11672178,0.32112938,0.16759853
-5.30365183,1.19097604,0.00498017,0.06427261,0.00404090,0.83279910,0.24474872,0.12483872,0.34294163,0.17136209
-5.29764882,1.25978615,0.00481875,0.06877898,0.00394161,0.88364255,0.26371201,0.13409214,0.36928255,0.17658763
-5.29164582,1.34118733,0.00468516,0.07363804,0.00387399,0.94391542,0.28556665,0.14444972,0.40010502,0.18327966
-5.28564282,1.43481021,0.00458099,0.07881398,0.00383802,1.01337568,0.31022453,0.15586440,0.43528413,0.19141065
-5.27963982,1.54005256,0.00450677,0.08426889,0.00383285,1.09160179,0.33753678,0.16827443,0.47461234,0.20092045
-5.27363682,1.65607607,0.00446200,0.08996374,0.00385686,1.17798817,0.36729192,0.18160357,0.51779596,0.21171648
-5.26763382,1.78180780,0.00444519,0.09585924,0.00390773,1.27174440,0.39921545,0.19576141,0.56445331,0.22367476
-5.26163082,1.91594706,0.00445392,0.10191669,0.00398246,1.37189876,0.43297114,0.21064393,0.61411510,0.23664170
-5.25562781,2.05697792,0.00448501,0.10809858,0.00407751,1.47730659,0.46816404,0.22613419,0.66622715,0.25043674
-5.24962481,2.20318789,0.00453458,0.11436916,0.00418886,1.58666374,0.50434546,0.24210325,0.72015582,0.26485564
-5.24362181,2.35269281,0.00459824,0.12069466,0.00431220,1.69852533,0.54101983,0.25841138,0.77519621,0.27967460
-5.23761881,2.50346771,0.00467125,0.12704349,0.00444299,1.81132962,0.57765341,0.27490953,0.83058328,0.29465491
-5.23161581,2.65338356,0.00474867,0.13338615,0.00457668,1.92342699,0.61368472,0.29144104,0.88550565,0.30954813
-5.22561281,2.80024902,0.00482553,0.13969494,0.00470879,2.03311325,0.64853653,0.30784370,0.93912194,0.32410170
-5.21960980,2.94185658,0.00489700,0.14594368,0.00483509,2.13866681,0.68162894,0.32395209,0.99057928,0.33806474
-5.21360680,3.07603176,0.00495853,0.15210713,0.00495174,2.23838865,0.71239335,0.33960023,1.03903348,0.35119407
-5.20760380,3.20068430,0.00500596,0.15816056,0.00505540,2.33064396,0.74028683,0.35462443,1.08367027,0.36326002
-5.20160080,3.31385975,0.00503568,0.16407919,0.00514335,2.41390432,0.76480636,0.36886647,1.12372689,0.37405222
-5.19559780,3.41378985,0.00504468,0.16983781,0.00521362,2.48678883,0.78550250,0.38217689,1.15851325,0.38338485
-5.18959480,3.49894011,0.00503063,0.17541054,0.00526502,2.54810300,0.80199204,0.39441842,1.18743201,0.39110145
-5.18359180,3.56805305,0.00499194,0.18077077,0.00529723,2.59687380,0.81396902,0.40546948,1.20999652,0.39707910
-5.17758879,3.62018536,0.00492774,0.18589142,0.00531079,2.63237963,0.82121383,0.41522756,1.22584620,0.40123169
-5.17158579,3.65473779,0.00483789,0.19074545,0.00530715,2.65417398,0.82359999,0.42361256,1.23475846,0.40351241
-5.16558279,3.67147640,0.00472295,0.19530683,0.00528859,2.66210181,0.82109827,0.43056982,1.23665672,0.40391524
-5.15957979,3.67054449,0.00458412,0.19955163,0.00525822,2.65630786,0.81377807,0.43607271,1.23161417,0.40247540
-5.15357679,3.65246439,0.00442317,0.20345962,0.00521983,2.63723651,0.80180595,0.44012492,1.21985294,0.39926878
-5.14757379,3.61812900,0.00424234,0.20701596,0.00517782,2.60562289,0.78544136,0.44276196,1.20173879,0.39441038
-5.14157079,3.56878314,0.00404429,0.21021309,0.00513708,2.56247565,0.76502967,0.44405211,1.17777135,0.38805168
-5.13556778,3.50599514,0.00383196,0.21305273,0.00510279,2.50905167,0.74099288,0.44409652,1.14857026,0.38037719
-5.12956478,3.43161949,0.00360847,0.21554771,0.00508028,2.44682362,0.71381824,0.44302846,1.11485779,0.37160012
-5.12356178,3.34775162,0.00337704,0.21772365,0.00507485,2.37744143,0.68404526,0.44101166,1.07743850,0.36195736
-5.11755878,3.25667609,0.00314087,0.21962031,0.00509154,2.30268884,0.65225156,0.43823766,1.03717668,0.35170388
-5.11155578,3.16080982,0.00290309,0.22129236,0.00513500,2.22443660,0.61903803,0.43492232,0.99497249,0.34110671
-5.10555278,3.06264181,0.00266664,0.22280959,0.00520924,2.14459364,0.58501392,0.43130125,0.95173751,0.33043861
-5.09954977,2.96467133,0.00243424,0.22425644,0.00531752,2.06505791,0.55078216,0.42762445,0.90837072,0.31997167
-5.09354677,2.86934601,0.00220833,0.22573057,0.00546211,1.98766830,0.51692548,0.42415020,0.86573548,0.30997086
-5.08754377,2.77900171,0.00199103,0.22734074,0.00564425,1.91415904,0.48399375,0.42113820,0.82463851,0.30068781
-5.08154077,2.69580563,0.00178412,0.22920374,0.00586396,1.84611786,0.45249277,0.41884222,0.78581121,0.29235494
-5.07553777,2.62170409,0.00158904,0.23144053,0.00612005,1.78494903,0.42287474,0.41750250,0.74989396,0.28517998
-5.06953477,2.55837625,0.00140689,0.23417173,0.00641003,1.73184207,0.39553073,0.41733791,0.71742379,0.27934107
-5.06353177,2.50719491,0.00123845,0.23751246,0.00673014,1.68774694,0.37078506,0.41853832,0.68882540,0.27498266
-5.05752876,2.46919515,0.00108420,0.24156686,0.00707546,1.65335610,0.34889171,0.42125733,0.66440591,0.27221200
-5.05152576,2.44505169,0.00094434,0.24642248,0.00743994,1.62909364,0.33003260,0.42560564,0.64435299,0.27109672
-5.04552276,2.43506523,0.00081885,0.25214471,0.00781658,1.61511167,0.31431781,0.43164531,0.62873645,0.27166315
-5.03951976,2.43915840,0.00070753,0.25877166,0.00819764,1.61129377,0.30178736,0.43938524,0.61751281,0.27389580
-5.03351676,2.45688119,0.00061003,0.26630967,0.00857481,1.61726530,0.29241458,0.44877806,0.61053273,0.27773775
-5.02751376,2.48742585,0.00052588,0.27472977,0.00893949,1.63241003,0.28611073,0.45971865,0.60755079,0.28309214
-5.02151076,2.52965117,0.00045457,0.28396529,0.00928306,1.65589276,0.28273071,0.47204453,0.60823729,0.28982475
-5.01550775,2.58211541,0.00039557,0.29391088,0.00959708,1.68668709,0.28207972,0.48553805,0.61219153,0.29776748
-5.00950475,2.64311733,0.00034835,0.30442303,0.00987366,1.72360773,0.28392054,0.49993072,0.61895636,0.30672290
-5.00350175,2.71074442,0.00031242,0.31532219,0.01010560,1.76534634,0.28798138,0.51490932,0.62803336,0.31646959
-4.99749875,2.78292698,0.00028736,0.32639658,0.01028672,1.81051021,0.29396401,0.53012392,0.63889830,0.32676825
-4.99149575,2.85749680,0.00027283,0.33740742,0.01041194,1.85766239,0.30155202,0.54519751,0.65101660,0.33736839
-4.98549275,2.93224875,0.00026857,0.34809564,0.01047754,1.90536252,0.31041913,0.55973691,0.66385823,0.34801538
-4.97948974,3.00500340,0.00027445,0.35818973,0.01048119,1.95220690,0.32023719,0.57334467,0.67691180,0.35845772
-4.97348674,3.07366867,0.00029038,0.36741440,0.01042200,1.99686680,0.33068391,0.58563146,0.68969746,0.36845417
-4.96748374,3.13629849,0.00031638,0.37549979,0.01030058,2.03812366,0.34145003,0.59622854,0.70177825,0.37778063
-4.96148074,3.19114646,0.00035254,0.38219074,0.01011890,2.07490020,0.35224574,0.60479974,0.71276968,0.38623635
-4.95547774,3.23671231,0.00039896,0.38725579,0.00988025,2.10628617,0.36280632,0.61105246,0.72234725,0.39364935
-4.94947474,3.27177967,0.00045579,0.39049550,0.00958909,2.13155803,0.37289675,0.61474727,0.73025172,0.39988081
-4.94347174,3.29544348,0.00052313,0.39174956,0.00925086,2.15019179,0.38231517,0.61570560,0.73629200,0.40482817
-4.93746873,3.30712608,0.00060102,0.39090268,0.00887175,2.16186850,0.39089516,0.61381525,0.74034561,0.40842686
-4.93146573,3.30658132,0.00068943,0.38788859,0.00845856,2.16647244,0.39850677,0.60903346,0.74235677,0.41065064
-4.92546273,3.29388677,0.00078819,0.38269241,0.00801840,2.16408198,0.40505620,0.60138738,0.74233216,0.41151047
-4.91945973,3.26942441,0.00089695,0.37535084,0.00755849,2.15495379,0.41048437,0.59097202,0.74033470,0.41105203
-4.91345673,3.23385102,0.00101516,0.36595069,0.00708597,2.13950123,0.41476425,0.57794571,0.73647559,0.40935201
-4.90745373,3.18805984,0.00114206,0.35462533,0.00660770,2.11826801,0.41789734,0.56252345,0.73090501,0.40651343
-4.90145073,3.13313545,0.00127662,0.34154973,0.00613008,2.09189856,0.41990931,0.54496840,0.72380196,0.40266022
-4.89544772,3.07030444,0.00141758,0.32693400,0.00565897,2.06110662,0.42084522,0.52558193,0.71536377,0.39793136
-4.88944472,3.00088418,0.00156339,0.31101597,0.00519949,2.02664379,0.42076441,0.50469287,0.70579583,0.39247496
-4.88344172,2.92623250,0.00171226,0.29405310,0.00475605,1.98926949,0.41973556,0.48264634,0.69530190,0.38644254
-4.87743872,2.84770061,0.00186219,0.27631412,0.00433226,1.94972391,0.41783199,0.45979275,0.68407579,0.37998385
-4.87143572,2.76659138,0.00201097,0.25807067,0.00393093,1.90870526,0.41512762,0.43647744,0.67229440,0.37324246
-4.86543272,2.68412498,0.00215624,0.23958954,0.00355412,1.86685217,0.41169368,0.41303140,0.66011279,0.36635243
-4.85942971,2.60141274,0.00229556,0.22112548,0.00320314,1.82473192,0.40759636,0.38976332,0.64766121,0.35943593
-4.85342671,2.51944033,0.00242646,0.20291510,0.00287863,1.78283480,0.40289552,0.36695342,0.63504426,0.35260214
-4.84742371,2.43905983,0.00254649,0.18517192,0.00258063,1.74157412,0.39764438,0.34484888,0.62234198,0.34594722
-4.84142071,2.36099044,0.00265335,0.16808266,0.00230871,1.70129162,0.39189018,0.32366119,0.60961283,0.33955521
-4.83541771,2.28582655,0.00274490,0.15180479,0.00206197,1.66226701,0.38567565,0.30356515,0.59689796,0.33349974
-4.82941471,2.21405167,0.00281926,0.13646546,0.00183921,1.62473063,0.37904106,0.28469937,0.58422658,0.32784623
-4.82341171,2.14605626,0.00287489,0.12216145,0.00163896,1.58887780,0.37202667,0.26716812,0.57162180,0.32265439
-4.81740870,2.08215750,0.00291059,0.10896025,0.00145961,1.55488328,0.36467521,0.25104406,0.55910650,0.31798052
-4.81140570,2.02261885,0.00292561,0.09690196,0.00129943,1.52291449,0.35703429,0.23637173,0.54670865,0.31387955
-4.80540270,1.96766754,0.00291961,0.08600182,0.00115667,1.49314221,0.34915822,0.22317132,0.53446573,0.31040642
-4.79939970,1.91750831,0.00289272,0.07625320,0.00102962,1.46574762,0.34110930,0.21144243,0.52242781,0.30761660
-4.79339670,1.87233223,0.00284551,0.06763085,0.00091659,1.44092503,0.33295829,0.20116767,0.51065898,0.30556572
-4.78739370,1.83231972,0.00277899,0.06009420,0.00081604,1.41887981,0.32478391,0.19231578,0.49923715,0.30430812
-4.78139070,1.79763764,0.00269455,0.05359058,0.00072650,1.39982167,0.31667146,0.18484409,0.48825204,0.30389449
-4.77538769,1.76843072,0.00259392,0.04805825,0.00064666,1.38395356,0.30871056,0.17870047,0.47780153,0.30436861
-4.76938469,1.74480808,0.00247913,0.04342903,0.00057535,1.37145710,0.30099211,0.17382444,0.46798671,0.30576348
-4.76338169,1.72682603,0.00235241,0.03963069,0.00051153,1.36247543,0.29360473,0.17014779,0.45890582,0.30809704
-4.75737869,1.71446884,0.00221615,0.03658885,0.00045430,1.35709489,0.28663076,0.16759461,0.45064759,0.31136785
-4.75137569,1.70762896,0.00207280,0.03422852,0.00040288,1.35532690,0.28014226,0.16608105,0.44328452,0.31555098
-4.74537269,1.70608871,0.00192480,0.03247528,0.00035662,1.35709145,0.27419713,0.16551484,0.43686634,0.32059455
-4.73936968,1.70950510,0.00177454,0.03125610,0.00031494,1.36220360,0.26883563,0.16579481,0.43141441,0.32641713
-4.73336668,1.71739932,0.00162427,0.03049997,0.00027739,1.37036416,0.26407765,0.16681065,0.42691721,0.33290634
-4.72736368,1.72915224,0.00147606,0.03013826,0.00024355,1.38115547,0.25992073,0.16844293,0.42332744,0.33991882
-4.72136068,1.74400672,0.00133173,0.03010497,0.00021310,1.39404304,0.25633915,0.17056363,0.42056086,0.34728168
-4.71535768,1.76107718,0.00119290,0.03033687,0.00018573,1.40838315,0.25328401,0.17303722,0.41849697,0.35479554
-4.70935468,1.77936647,0.00106087,0.03077369,0.00016120,1.42343643,0.25068448,0.17572227,0.41698170,0.36223897
-4.70335168,1.79778951,0.00093668,0.03135819,0.00013927,1.43838704,0.24845003,0.17847364,0.41583177,0.36937434
-4.69734867,1.81520269,0.00082109,0.03203642,0.00011974,1.45236648,0.24647359,0.18114524,0.41484076,0.37595474
-4.69134567,1.83043791,0.00071460,0.03275788,0.00010243,1.46448111,0.24463554,0.18359306,0.41378633,0.38173168
-4.68534267,1.84233953,0.00061746,0.03347589,0.00008715,1.47384204,0.24280825,0.18567866,0.41243849,0.38646332
-4.67933967,1.84980257,0.00052969,0.03414786,0.00007374,1.47959599,0.24086095,0.18727260,0.41056827,0.38992272
-4.67333667,1.85181022,0.00045113,0.03473568,0.00006204,1.48095561,0.23866481,0.18825789,0.40795655,0.39190579
-4.66733367,1.84746896,0.00038147,0.03520608,0.00005189,1.47722782,0.23609786,0.18853325,0.40440243,0.39223861
-4.66133067,1.83603954,0.00032025,0.03553101,0.00004313,1.46783885,0.23304958,0.18801590,0.39973089,0.39078361
-4.65532766,1.81696232,0.00026693,0.03568786,0.00003563,1.45235478,0.22942501,0.18664385,0.39379941,0.38744456
-4.64932466,1.78987597,0.00022088,0.03565974,0.00002925,1.43049679,0.22514806,0.18437749,0.38650304,0.38216992
-4.64332166,1.75462861,0.00018147,0.03543553,0.00002386,1.40215032,0.22016413,0.18120053,0.37777799,0.37495459
