energy_ev,total_up,Bi_p_up,Bi_d_up,Te_p_up,Te_d_up,Zn_p_up,Zn_d_up
-5.70585293,1.25722071,0.47374783,0.00521608,0.38849397,0.00000000,0.91939651,0.02736618
-5.69984992,1.34721715,0.51095350,0.00585057,0.41160963,0.00000000,0.96762055,0.03036442
-5.69384692,1.43991199,0.54911585,0.00651815,0.43543590,0.00000000,1.01540316,0.03357122
-5.68784392,1.53470114,0.58794429,0.00721334,0.45980787,0.00000000,1.06239627,0.03696902
-5.68184092,1.63091958,0.62710388,0.00792958,0.48456527,0.00000000,1.10823039,0.04053800
-5.67583792,1.72784503,0.66621834,0.00865939,0.50955236,0.00000000,1.15251481,0.04425622
-5.66983492,1.82470601,0.70487535,0.00939449,0.53461887,0.00000000,1.19484005,0.04810008
-5.66383192,1.92069418,0.74263373,0.01012598,0.55962212,0.00000000,1.23478272,0.05204477
-5.65782891,2.01498047,0.77903271,0.01084455,0.58442997,0.00000000,1.27191282,0.05606490
-5.65182591,2.10673445,0.81360272,0.01154073,0.60892460,0.00000000,1.30580325,0.06013510
-5.64582291,2.19514578,0.84587740,0.01220513,0.63300667,0.00000000,1.33604122,0.06423072
-5.63981991,2.27944673,0.87540640,0.01282872,0.65659956,0.00000000,1.36224091,0.06832841
-5.63381691,2.35893429,0.90176819,0.01340307,0.67965326,0.00000000,1.38405682,0.07240666
-5.62781391,2.43299055,0.92458250,0.01392057,0.70214755,0.00000000,1.40119686,0.07644618
-5.62181091,2.50110010,0.94352160,0.01437469,0.72409395,0.00000000,1.41343451,0.08043009
-5.61580790,2.56286321,0.95831998,0.01476009,0.74553628,0.00000000,1.42061910,0.08434398
-5.60980490,2.61800393,0.96878191,0.01507278,0.76654944,0.00000000,1.42268368,0.08817569
-5.60380190,2.66637263,0.97478656,0.01531015,0.78723641,0.00000000,1.41964970,0.09191495
-5.59779890,2.70794269,0.97629042,0.01547104,0.80772332,0.00000000,1.41162829,0.09555277
-5.59179590,2.74280171,0.97332708,0.01555567,0.82815296,0.00000000,1.39881790,0.09908072
-5.58579290,2.77113784,0.96600433,0.01556556,0.84867680,0.00000000,1.38149847,0.10249014
-5.57978989,2.79322217,0.95449894,0.01550341,0.86944609,0.00000000,1.36002227,0.10577129
-5.57378689,2.80938849,0.93904948,0.01537294,0.89060244,0.00000000,1.33480223,0.10891254
-5.56778389,2.82001188,0.91994765,0.01517871,0.91226848,0.00000000,1.30629810,0.11189966
-5.56178089,2.82548761,0.89752854,0.01492593,0.93453920,0.00000000,1.27500166,0.11471533
-5.55577789,2.82621172,0.87216062,0.01462026,0.95747451,0.00000000,1.24142146,0.11733884
-5.54977489,2.82256473,0.84423571,0.01426763,0.98109340,0.00000000,1.20606826,0.11974607
-5.54377189,2.81489924,0.81415956,0.01387406,1.00537028,0.00000000,1.16944186,0.12190984
-5.53776888,2.80353239,0.78234350,0.01344557,1.03023355,0.00000000,1.13201999,0.12380050
-5.53176588,2.78874324,0.74919718,0.01298797,1.05556656,0.00000000,1.09424982,0.12538684
-5.52576288,2.77077510,0.71512296,0.01250691,1.08121100,0.00000000,1.05654251,0.12663733
-5.51975988,2.74984239,0.68051170,0.01200773,1.10697224,0.00000000,1.01927076,0.12752143
-5.51375688,2.72614120,0.64574006,0.01149548,1.13262661,0.00000000,0.98276952,0.12801119
-5.50775388,2.69986270,0.61116928,0.01097496,1.15792995,0.00000000,0.94733951,0.12808281
-5.50175088,2.67120816,0.57714500,0.01045072,1.18262702,0.00000000,0.91325319,0.12771817
-5.49574787,2.64040456,0.54399820,0.00992714,1.20646133,0.00000000,0.88076276,0.12690629
-5.48974487,2.60771953,0.51204671,0.00940844,1.22918476,0.00000000,0.85010947,0.12564454
-5.48374187,2.57347486,0.48159727,0.00889879,1.25056670,0.00000000,0.82153385,0.12393960
-5.47773887,2.53805758,0.45294766,0.00840237,1.27040230,0.00000000,0.79528601,0.12180807
-5.47173587,2.50192815,0.42638885,0.00792337,1.28851958,0.00000000,0.77163560,0.11927671
-5.46573287,2.46562544,0.40220684,0.00746608,1.30478529,0.00000000,0.75088075,0.11638233
-5.45972986,2.42976824,0.38068405,0.00703488,1.31910944,0.00000000,0.73335557,0.11317123
-5.45372686,2.39505347,0.36210008,0.00663428,1.33144865,0.00000000,0.71943568,0.10969835
-5.44772386,2.36225121,0.34673168,0.00626884,1.34180823,0.00000000,0.70954150,0.10602604
-5.44172086,2.33219667,0.33485187,0.00594322,1.35024326,0.00000000,0.70413881,0.10222258
-5.43571786,2.30577957,0.32672804,0.00566204,1.35685868,0.00000000,0.70373641,0.09836048
-5.42971486,2.28393090,0.32261897,0.00542990,1.36180850,0.00000000,0.70888070,0.09451468
-5.42371186,2.26760735,0.32277070,0.00525121,1.36529416,0.00000000,0.72014678,0.09076057
-5.41770885,2.25777351,0.32741119,0.00513015,1.36756194,0.00000000,0.73812635,0.08717210
-5.41170585,2.25538187,0.33674389,0.00507053,1.36889947,0.00000000,0.76341202,0.08381990
-5.40570285,2.26135064,0.35094012,0.00507567,1.36963107,0.00000000,0.79657844,0.08076951
-5.39969985,2.27653960,0.37013053,0.00514831,1.37011189,0.00000000,0.83816039,0.07807976
-5.39369685,2.30172401,0.39439581,0.00529043,1.37072070,0.00000000,0.88862826,0.07580133
-5.38769385,2.33756715,0.42375699,0.00550317,1.37185129,0.00000000,0.94836150,0.07397555
-5.38169085,2.38459197,0.45816569,0.00578666,1.37390247,0.00000000,1.01762103,0.07263346
-5.37568784,2.44315269,0.49749488,0.00614002,1.37726694,0.00000000,1.09652137,0.07179508
-5.36968484,2.51340753,0.54153069,0.00656115,1.38231909,0.00000000,1.18500393,0.07146904
-5.36368184,2.59529392,0.58996580,0.00704677,1.38940239,0.00000000,1.28281266,0.07165242
-5.35767884,2.68850756,0.64239517,0.00759235,1.39881672,0.00000000,1.38947359,0.07233093
-5.35167584,2.79248715,0.69831468,0.00819217,1.41080629,0.00000000,1.50427968,0.07347936
-5.34567284,2.90640622,0.75712305,0.00883929,1.42554888,0.00000000,1.62628236,0.07506235
-5.33966983,3.02917349,0.81812767,0.00952575,1.44314701,0.00000000,1.75429115,0.07703539
-5.33366683,3.15944291,0.88055438,0.01024267,1.46362160,0.00000000,1.88688200,0.07934611
-5.32766383,3.29563402,0.94356138,0.01098044,1.48690866,0.00000000,2.02241541,0.08193583
-5.32166083,3.43596270,1.00625701,0.01172900,1.51285930,0.00000000,2.15906403,0.08474121
-5.31565783,3.57848189,1.06772090,0.01247806,1.54124319,0.00000000,2.29484983,0.08769613
-5.30965483,3.72113105,1.12702797,0.01321746,1.57175518,0.00000000,2.42768966,0.09073363
-5.30365183,3.86179253,1.18327424,0.01393743,1.60402505,0.00000000,2.55544800,0.09378785
-5.29764882,3.99835252,1.23560344,0.01462897,1.63762942,0.00000000,2.67599498,0.09679591
-5.29164582,4.12876372,1.28323323,0.01528410,1.67210546,0.00000000,2.78726741,0.09969971
-5.28564282,4.25110663,1.32547966,0.01589616,1.70696523,0.00000000,2.88733014,0.10244743
-5.27963982,4.36364629,1.36177885,0.01646003,1.74171005,0.00000000,2.97443521,0.10499484
-5.27363682,4.46488143,1.39170441,0.01697230,1.77584377,0.00000000,3.04707593,0.10730623
-5.26763382,4.55358335,1.41497993,0.01743136,1.80888443,0.00000000,3.10403329,0.10935490
-5.26163082,4.62882252,1.43148565,0.01783743,1.84037360,0.00000000,3.14441262,0.11112337
-5.25562781,4.68998145,1.44125882,0.01819245,1.86988308,0.00000000,3.16766854,0.11260305
-5.24962481,4.73675335,1.44448782,0.01849996,1.89701892,0.00000000,3.17361727,0.11379360
-5.24362181,4.76912700,1.44150005,0.01876483,1.92142296,0.00000000,3.16243547,0.11470187
-5.23761881,4.78735911,1.43274441,0.01899297,1.94277228,0.00000000,3.13464612,0.11534058
-5.23161581,4.79193626,1.41876912,0.01919094,1.96077719,0.00000000,3.09109211,0.11572681
-5.22561281,4.78352920,1.40019600,0.01936556,1.97517869,0.00000000,3.03289916,0.11588033
-5.21960980,4.76294268,1.37769275,0.01952348,1.98574610,0.00000000,2.96143011,0.11582192
-5.21360680,4.73106434,1.35194447,0.01967075,1.99227582,0.00000000,2.87823301,0.11557181
-5.20760380,4.68881605,1.32362608,0.01981245,1.99459189,0.00000000,2.78498573,0.11514824
-5.20160080,4.63711090,1.29337686,0.01995233,1.99254899,0.00000000,2.68343982,0.11456635
-5.19559780,4.57681846,1.26177859,0.02009256,1.98603809,0.00000000,2.57536635,0.11383733
-5.18959480,4.50874046,1.22933808,0.02023355,1.97499490,0.00000000,2.46250608,0.11296801
-5.18359180,4.43359788,1.19647496,0.02037387,1.95941069,0.00000000,2.34652596,0.11196078
-5.17758879,4.35202994,1.16351522,0.02051027,1.93934504,0.00000000,2.22898355,0.11081392
-5.17158579,4.26460428,1.13069029,0.02063783,1.91493957,0.00000000,2.11130022,0.10952232
-5.16558279,4.17183704,1.09814184,0.02075022,1.88643163,0.00000000,1.99474364,0.10807843
-5.15957979,4.07422064,1.06593126,0.02083996,1.85416685,0.00000000,1.88041928,0.10647350
-5.15357679,3.97225667,1.03405346,0.02089890,1.81860913,0.00000000,1.76927027,0.10469890
-5.14757379,3.86649096,1.00245361,0.02091864,1.78034711,0.00000000,1.66208454,0.10274755
-5.14157079,3.75754769,0.97104598,0.02089099,1.74009597,0.00000000,1.55950784,0.10061526
-5.13556778,3.64615953,0.93973341,0.02080851,1.69869371,0.00000000,1.46206095,0.09830195
-5.12956478,3.53319132,0.90842649,0.02066491,1.65709153,0.00000000,1.37015943,0.09581261
-5.12356178,3.41965490,0.87706115,0.02045551,1.61633793,0.00000000,1.28413433,0.09315809
-5.11755878,3.30671366,0.84561385,0.02017759,1.57755683,0.00000000,1.20425221,0.09035541
-5.11155578,3.19567590,0.81411356,0.01983060,1.54192004,0.00000000,1.13073323,0.08742785
-5.10555278,3.08797680,0.78264996,0.01941640,1.51061514,0.00000000,1.06376637,0.08440462
-5.09954977,2.98514979,0.75137760,0.01893923,1.48480964,0.00000000,1.00352094,0.08132016
-5.09354677,2.88878826,0.72051596,0.01840573,1.46561294,0.00000000,0.95015405,0.07821326
-5.08754377,2.80049972,0.69034548,0.01782472,1.45403749,0.00000000,0.90381409,0.07512580
-5.08154077,2.72185449,0.66120005,0.01720701,1.45096076,0.00000000,0.86464015,0.07210139
-5.07553777,2.65433149,0.63345629,0.01656499,1.45708969,0.00000000,0.83275819,0.06918389
-5.06953477,2.59926385,0.60752043,0.01591227,1.47292899,0.00000000,0.80827427,0.06641585
-5.06353177,2.55778708,0.58381345,0.01526320,1.49875486,0.00000000,0.79126586,0.06383708
-5.05752876,2.53079222,0.56275517,0.01463243,1.53459516,0.00000000,0.78177192,0.06148327
-5.05152576,2.51888637,0.54474820,0.01403435,1.58021715,0.00000000,0.77978274,0.05938486
-5.04552276,2.52236253,0.53016239,0.01348270,1.63512329,0.00000000,0.78523024,0.05756604
-5.03951976,2.54118007,0.51932047,0.01299006,1.69855571,0.00000000,0.79797967,0.05604413
-5.03351676,2.57495706,0.51248550,0.01256751,1.76950909,0.00000000,0.81782323,0.05482921
-5.02751376,2.62297469,0.50985057,0.01222428,1.84675201,0.00000000,0.84447622,0.05392405
-5.02151076,2.68419391,0.51153116,0.01196749,1.92885593,0.00000000,0.87757615,0.05332436
-5.01550775,2.75728355,0.51756041,0.01180198,2.01423107,0.00000000,0.91668487,0.05301932
-5.00950475,2.84065897,0.52788737,0.01173025,2.10116807,0.00000000,0.96129399,0.05299233
-5.00350175,2.93252970,0.54237824,0.01175242,2.18788404,0.00000000,1.01083331,0.05322200
-4.99749875,3.03095430,0.56082052,0.01186630,2.27257141,0.00000000,1.06468203,0.05368326
-4.99149575,3.13390005,0.58292983,0.01206757,2.35344814,0.00000000,1.12218234,0.05434862
-4.98549275,3.23930549,0.60835892,0.01234994,2.42880737,0.00000000,1.18265474,0.05518941
-4.97948974,3.34514289,0.63670868,0.01270548,2.49706489,0.00000000,1.24541446,0.05617700
-4.97348674,3.44947844,0.66754040,0.01312483,2.55680274,0.00000000,1.30978815,0.05728396
-4.96748374,3.55052755,0.70038893,0.01359763,2.60680742,0.00000000,1.37513005,0.05848509
-4.96148074,3.64670310,0.73477602,0.01411279,2.64610133,0.00000000,1.44083681,0.05975822
-4.95547774,3.73665448,0.77022327,0.01465886,2.67396630,0.00000000,1.50636003,0.06108479
-4.94947474,3.81929600,0.80626427,0.01522434,2.68995839,0.00000000,1.57121602,0.06245024
-4.94347174,3.89382347,0.84245516,0.01579802,2.69391351,0.00000000,1.63499203,0.06384405
-4.93746873,3.95971814,0.87838347,0.01636920,2.68594359,0.00000000,1.69734858,0.06525955
-4.93146573,4.01673836,0.91367474,0.01692797,2.66642368,0.00000000,1.75801780,0.06669347
-4.92546273,4.06489911,0.94799682,0.01746534,2.63597046,0.00000000,1.81679772,0.06814528
-4.91945973,4.10444098,0.98106169,0.01797340,2.59541314,0.00000000,1.87354294,0.06961629
-4.91345673,4.13578999,1.01262515,0.01844539,2.54575813,0.00000000,1.92815216,0.07110864
-4.90745373,4.15951080,1.04248431,0.01887576,2.48814878,0.00000000,1.98055348,0.07262423
-4.90145073,4.17625566,1.07047348,0.01926013,2.42382219,0.00000000,2.03068834,0.07416361
-4.89544772,4.18671208,1.09645882,0.01959529,2.35406465,0.00000000,2.07849531,0.07572492
-4.88944472,4.19155204,1.12033229,0.01987908,2.28016786,0.00000000,2.12389476,0.07730296
-4.88344172,4.19138572,1.14200550,0.02011037,2.20338742,0.00000000,2.16677571,0.07888849
-4.87743872,4.18672198,1.16140392,0.02028893,2.12490553,0.00000000,2.20698569,0.08046766
-4.87143572,4.17793809,1.17846199,0.02041533,2.04579904,0.00000000,2.24432455,0.08202185
-4.86543272,4.16525987,1.19311940,0.02049083,1.96701417,0.00000000,2.27854265,0.08352773
-4.85942971,4.14875341,1.20531897,0.02051734,1.88934842,0.00000000,2.30934379,0.08495763
-4.85342671,4.12832827,1.21500602,0.02049725,1.81344028,0.00000000,2.33639259,0.08628028
-4.84742371,4.10375176,1.22212927,0.02043343,1.73976635,0.00000000,2.35932611,0.08746172
-4.84142071,4.07467286,1.22664310,0.02032910,1.66864583,0.00000000,2.37776865,0.08846652
-4.83541771,4.04065392,1.22851076,0.02018779,1.60025124,0.00000000,2.39134895,0.08925911
-4.82941471,4.00120788,1.22770817,0.02001325,1.53462457,0.00000000,2.39971848,0.08980521
-4.82341171,3.95583822,1.22422785,0.01980938,1.47169745,0.00000000,2.40256950,0.09007329
-4.81740870,3.90407911,1.21808238,0.01958014,1.41131404,0.00000000,2.39965168,0.09003594
-4.81140570,3.84553288,1.20930715,0.01932947,1.35325507,0.00000000,2.39078611,0.08967109
-4.80540270,3.77990266,1.19796194,0.01906118,1.29726186,0.00000000,2.37587569,0.08896304
-4.79939970,3.70701821,1.18413100,0.01877883,1.24305884,0.00000000,2.35491123,0.08790321
-4.79339670,3.62685353,1.16792179,0.01848567,1.19037371,0.00000000,2.32797309,0.08649058
-4.78739370,3.53953565,1.14946212,0.01818446,1.13895437,0.00000000,2.29522809,0.08473184
-4.78139070,3.44534439,1.12889616,0.01787740,1.08858203,0.00000000,2.25692226,0.08264116
-4.77538769,3.34470386,1.10637942,0.01756607,1.03908042,0.00000000,2.21337009,0.08023970
-4.76938469,3.23816656,1.08207329,0.01725134,0.99032094,0.00000000,2.16494102,0.07755482
-4.76338169,3.12639194,1.05613941,0.01693332,0.94222422,0.00000000,2.11204451,0.07461912
-4.75737869,3.01012093,1.02873451,0.01661142,0.89475846,0.00000000,2.05511459,0.07146923
-4.75137569,2.89014868,1.00000605,0.01628433,0.84793514,0.00000000,1.99459511,0.06814461
-4.74537269,2.76729734,0.97008909,0.01595014,0.80180297,0.00000000,1.93092681,0.06468622
-4.73936968,2.64239061,0.93910459,0.01560646,0.75644064,0.00000000,1.86453671,0.06113529
-4.73336668,2.51623162,0.90715926,0.01525054,0.71194921,0.00000000,1.79583069,0.05753218
-4.72736368,2.38958525,0.87434701,0.01487948,0.66844475,0.00000000,1.72518938,0.05391533
-4.72136068,2.26316552,0.84075184,0.01449040,0.62605176,0.00000000,1.65296730,0.05032043
-4.71535768,2.13762824,0.80645177,0.01408067,0.58489779,0.00000000,1.57949507,0.04677978
-4.70935468,2.01356889,0.77152375,0.01364808,0.54510958,0.00000000,1.50508410,0.04332187
-4.70335168,1.89152518,0.73604873,0.01319103,0.50681075,0.00000000,1.43003316,0.03997111
-4.69734867,1.77198336,0.70011684,0.01270867,0.47012128,0.00000000,1.35463597,0.03674781
-4.69134567,1.65538754,0.66383204,0.01220104,0.43515840,0.00000000,1.27918903,0.03366830
-4.68534267,1.54215094,0.62731588,0.01166915,0.40203905,0.00000000,1.20399903,0.03074521
-4.67933967,1.43266800,0.59071015,0.01111496,0.37088348,0.00000000,1.12938913,0.02798785
-4.67333667,1.32732649,0.55417826,0.01054145,0.34181983,0.00000000,1.05570361,0.02540262
-4.66733367,1.22651905,0.51790513,0.00995249,0.31498942,0.00000000,0.98331069,0.02299358
-4.66133067,1.13065329,0.48209576,0.00935278,0.29055259,0.00000000,0.91260335,0.02076289
-4.65532766,1.04016050,0.44697257,0.00874775,0.26869468,0.00000000,0.84399825,0.01871136
-4.64932466,0.95550244,0.41277172,0.00814334,0.24963208,0.00000000,0.77793303,0.01683893
-4.64332166,0.87717653,0.37973865,0.00754591,0.23361804,0.00000000,0.71486228,0.01514509
-4.63731866,0.80571932,0.34812325,0.00696202,0.22094810,0.00000000,0.65525272,0.01362926
-4.63131566,0.74170849,0.31817481,0.00639832,0.21196481,0.00000000,0.59957785,0.01229111
-4.62531266,0.68576349,0.29013721,0.00586133,0.20706153,0.00000000,0.54831276,0.01113086
-4.61930965,0.63854497,0.26424442,0.00535736,0.20668510,0.00000000,0.50192914,0.01014942
-4.61330665,0.60075284,0.24071662,0.00489240,0.21133688,0.00000000,0.46089090,0.00934857
-4.60730365,0.57312304,0.21975690,0.00447197,0.22157204,0.00000000,0.42565048,0.00873101
-4.60130065,0.55642254,0.20154873,0.00410113,0.23799652,0.00000000,0.39664577,0.00830038
-4.59529765,0.55144245,0.18625399,0.00378441,0.26126139,0.00000000,0.37429748,0.00806120
-4.58929465,0.55898853,0.17401159,0.00352575,0.29205432,0.00000000,0.35900670,0.00801873
-4.58329165,0.57986894,0.16493640,0.00332855,0.33108758,0.00000000,0.35115231,0.00817885
-4.57728864,0.61487858,0.15911843,0.00319562,0.37908274,0.00000000,0.35108785,0.00854774
-4.57128564,0.66477978,0.15662214,0.00312924,0.43675159,0.00000000,0.35913748,0.00913161
-4.56528264,0.73027921,0.15748549,0.00313107,0.50477364,0.00000000,0.37559065,0.00993633
-4.55927964,0.81200109,0.16171891,0.00320223,0.58377024,0.00000000,0.40069543,0.01096697
-4.55327664,0.91045702,0.16930397,0.00334324,0.67427593,0.00000000,0.43465014,0.01222736
-4.54727364,1.02601319,0.18019180,0.00355401,0.77670773,0.00000000,0.47759358,0.01371956
-4.54127064,1.15885590,0.19430132,0.00383381,0.89133324,0.00000000,0.52959401,0.01544334
-4.53526763,1.30895684,0.21151747,0.00418120,1.01823885,0.00000000,0.59063726,0.01739566
-4.52926463,1.47603966,0.23168959,0.00459401,1.15729937,0.00000000,0.66061458,0.01957015
-4.52326163,1.65954968,0.25463018,0.00506929,1.30815062,0.00000000,0.73931094,0.02195669
-4.51725863,1.85862873,0.28011437,0.00560326,1.47016663,0.00000000,0.82639457,0.02454104
-4.51125563,2.07209708,0.30788028,0.00619128,1.64244298,0.00000000,0.92140863,0.02730457
-4.50525263,2.29844434,0.33763047,0.00682785,1.82378788,0.00000000,1.02376576,0.03022418
-4.49924962,2.53583087,0.36903488,0.00750662,2.01272230,0.00000000,1.13274638,0.03327231
-4.49324662,2.78210117,0.40173505,0.00822043,2.20749005,0.00000000,1.24750139,0.03641715
-4.48724362,3.03480980,0.43534991,0.00896140,2.40607873,0.00000000,1.36705957,0.03962309
-4.48124062,3.29126016,0.46948299,0.00972104,2.60625143,0.00000000,1.49034015,0.04285124
-4.47523762,3.54855560,0.50373081,0.01049042,2.80558913,0.00000000,1.61617025,0.04606028
-4.46923462,3.80366181,0.53769225,0.01126030,3.00154277,0.00000000,1.74330702,0.04920730
-4.46323162,4.05347852,0.57097851,0.01202138,3.19149358,0.00000000,1.87046379,0.05224893
-4.45722861,4.29491815,0.60322323,0.01276453,3.37281985,0.00000000,1.99633927,0.05514245
-4.45122561,4.52498837,0.63409225,0.01348100,3.54296759,0.00000000,2.11964875,0.05784700
-4.44522261,4.74087515,0.66329250,0.01416269,3.69952250,0.00000000,2.23915591,0.06032483
-4.43921961,4.94002270,0.69057961,0.01480234,3.84028019,0.00000000,2.35370372,0.06254237
-4.43321661,5.12020660,0.71576362,0.01539375,3.96331166,0.00000000,2.46224310,0.06447135
-4.42721361,5.27959656,0.73871258,0.01593197,4.06702110,0.00000000,2.56385774,0.06608961
-4.42121061,5.41680572,0.75935367,0.01641338,4.15019328,0.00000000,2.65778394,0.06738184
-4.41520760,5.53092388,0.77767172,0.01683579,4.21202829,0.00000000,2.74342424,0.06833998
-4.40920460,5.62153274,0.79370516,0.01719843,4.25216181,0.00000000,2.82035422,0.06896338
-4.40320160,5.68870231,0.80753951,0.01750192,4.27066993,0.00000000,2.88832198,0.06925873
-4.39719860,5.73296828,0.81929872,0.01774816,4.26805811,0.00000000,2.94724030,0.06923960
-4.39119560,5.75529141,0.82913478,0.01794016,4.24523464,0.00000000,2.99717191,0.06892584
-4.38519260,5.75700070,0.83721620,0.01808181,4.20346991,0.00000000,3.03830858,0.06834263
-4.37918959,5.73972322,0.84371583,0.01817768,4.14434332,0.00000000,3.07094529,0.06751944
-4.37318659,5.70530391,0.84879888,0.01823270,4.06968027,0.00000000,3.09545090,0.06648875
-4.36718359,5.65571945,0.85261163,0.01825188,3.98148222,0.00000000,3.11223692,0.06528473
-4.36118059,5.59299041,0.85527160,0.01824007,3.88185319,0.00000000,3.12172630,0.06394191
-4.35517759,5.51909619,0.85685964,0.01820161,3.77292600,0.00000000,3.12432400,0.06249389
-4.34917459,5.43589680,0.85741447,0.01814022,3.65679156,0.00000000,3.12039098,0.06097207
-4.34317159,5.34506535,0.85692999,0.01805870,3.53543448,0.00000000,3.11022332,0.05940468
-4.33716858,5.24803442,0.85535541,0.01795890,3.41067756,0.00000000,3.09403744,0.05781590
-4.33116558,5.14595861,0.85259843,0.01784157,3.28413734,0.00000000,3.07196251,0.05622525
-4.32516258,5.03969475,0.84853104,0.01770643,3.15719225,0.00000000,3.04404027,0.05464725
-4.31915958,4.92980010,0.84299777,0.01755222,3.03096412,0.00000000,3.01023230,0.05309134
-4.31315658,4.81654811,0.83582600,0.01737678,2.90631309,0.00000000,2.97043428,0.05156207
-4.30715358,4.69996000,0.82683753,0.01717732,2.78384530,0.00000000,2.92449625,0.05005947
