energy_ev,total_up,total_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-2.63831916,3.69213235,-3.82578484,0.44773809,-0.49195748,2.28473459,-2.24177516,0.00075203,-0.00045060,0.01885899,-0.02201727,0.08813618,-0.07459661,1.59418707,-1.82509342,0.00600212,-0.00542604,0.11541639,-0.09907319
-2.63231616,3.66423413,-3.89777466,0.44320358,-0.49892153,2.28284904,-2.25622134,0.00076779,-0.00045785,0.01796573,-0.02323840,0.08707723,-0.07783827,1.56758773,-1.88293456,0.00586520,-0.00583949,0.11188184,-0.10267955
-2.62631316,3.64354124,-3.97031148,0.43995549,-0.50639851,2.28215973,-2.27053493,0.00078377,-0.00046857,0.01713352,-0.02453558,0.08631037,-0.08129882,1.54690719,-1.94072367,0.00574422,-0.00627274,0.10850619,-0.10647525
-2.62031016,3.63088369,-4.04357511,0.43810881,-0.51437741,2.28316117,-2.28515048,0.00079997,-0.00048282,0.01637043,-0.02590314,0.08584252,-0.08497302,1.53252105,-1.99826620,0.00564011,-0.00672323,0.10533631,-0.11044997
-2.61430715,3.62700141,-4.11764646,0.43775016,-0.52282322,2.28628884,-2.30043926,0.00081638,-0.00050060,0.01568397,-0.02733313,0.08567526,-0.08885239,1.52477702,-2.05533841,0.00555363,-0.00718783,0.10241943,-0.11458808
-2.60830415,3.63252936,-4.19248334,0.43893554,-0.53167528,2.29190385,-2.31669242,0.00083294,-0.00052182,0.01508110,-0.02881521,0.08580516,-0.09292447,1.52399376,-2.11167816,0.00548540,-0.00766283,0.09980279,-0.11886822
-2.60230115,3.64798130,-4.26790153,0.44168853,-0.54084715,2.30027895,-2.33410784,0.00084957,-0.00054630,0.01456825,-0.03033662,0.08622411,-0.09717209,1.53045694,-2.16697732,0.00543593,-0.00814391,0.09753329,-0.12326309
-2.59629815,3.67373330,-4.34356237,0.44599928,-0.55022770,2.31158677,-2.35278135,0.00086618,-0.00057381,0.01415132,-0.03188223,0.08691969,-0.10157279,1.54441244,-2.22087630,0.00540559,-0.00862621,0.09565694,-0.12773939
-2.59029515,3.71000780,-4.41896783,0.45182416,-0.55968359,2.32589105,-2.37270269,0.00088263,-0.00060400,0.01383565,-0.03343473,0.08787553,-0.10609842,1.56605720,-2.27296161,0.00539466,-0.00910436,0.09421823,-0.13225789
-2.58429215,3.75685971,-4.49346339,0.45908643,-0.56906300,2.34314160,-2.39375612,0.00089875,-0.00063646,0.01362599,-0.03497483,0.08907172,-0.11071495,1.59552830,-2.32276656,0.00540327,-0.00957258,0.09325944,-0.13677380
-2.57828914,3.81416566,-4.56624891,0.46767779,-0.57820034,2.36317365,-2.41572576,0.00091438,-0.00067071,0.01352643,-0.03648163,0.09048522,-0.11538250,1.63289098,-2.36977576,0.00543147,-0.01002474,0.09281985,-0.14123727
-2.57228614,3.88161749,-4.63639724,0.47746102,-0.58692179,2.38571181,-2.43830495,0.00092930,-0.00070619,0.01354033,-0.03793300,0.09209029,-0.12005566,1.67812655,-2.41343322,0.00547917,-0.01045453,0.09293495,-0.14559414
-2.56628314,3.95872117,-4.70287961,0.48827354,-0.59505132,2.41037900,-2.46110932,0.00094329,-0.00074232,0.01367025,-0.03930612,0.09385899,-0.12468410,1.73112114,-2.45315417,0.00554613,-0.01085556,0.09363562,-0.14978688
-2.56028014,4.04480143,-4.76459709,0.49993192,-0.60241696,2.43670989,-2.48369254,0.00095614,-0.00077845,0.01391787,-0.04057801,0.09576170,-0.12921338,1.79165614,-2.48834016,0.00563202,-0.01122153,0.09494735,-0.15375576
-2.55427714,4.13901281,-4.82041648,0.51223725,-0.60885693,2.46416871,-2.50556419,0.00096761,-0.00081392,0.01428386,-0.04172610,0.09776772,-0.13358615,1.85940121,-2.51839700,0.00573632,-0.01154642,0.09688947,-0.15744017
-2.54827414,4.24035664,-4.86920940,0.52498108,-0.61422547,2.49217043,-2.52620866,0.00097748,-0.00084806,0.01476783,-0.04272887,0.09984589,-0.13774342,1.93391034,-2.54275478,0.00585842,-0.01182461,0.09947444,-0.16078007
-2.54227114,4.34770368,-4.90989277,0.53795188,-0.61839799,2.52010463,-2.54510443,0.00098556,-0.00088022,0.01536818,-0.04356647,0.10196527,-0.14162614,2.01462163,-2.56088915,0.00599753,-0.01205108,0.10270726,-0.16371763
-2.53626813,4.45982142,-4.94146918,0.55094157,-0.62127549,2.54736070,-2.56174301,0.00099167,-0.00090977,0.01608208,-0.04422127,0.10409582,-0.14517682,2.10086072,-2.57234299,0.00615274,-0.01222152,0.10658487,-0.16619881
-2.53026513,4.57540481,-4.96306555,0.56375213,-0.62278807,2.57335321,-2.57564689,0.00099565,-0.00093611,0.01690533,-0.04467844,0.10620905,-0.14834127,2.19184799,-2.57674725,0.00632300,-0.01233253,0.11109574,-0.16817507
-2.52426213,4.69310900,-4.97396870,0.57620169,-0.62289739,2.59754626,-2.58638606,0.00099738,-0.00095872,0.01783234,-0.04492641,0.10827873,-0.15107031,2.28670923,-2.57384030,0.00650710,-0.01238167,0.11621952,-0.16960491
-2.51825913,4.81158246,-4.97365660,0.58813018,-0.62159822,2.61947533,-2.59359286,0.00099681,-0.00097714,0.01885606,-0.04495722,0.11028146,-0.15332145,2.38448925,-2.56348450,0.00670370,-0.01236756,0.12192686,-0.17045542
-2.51225613,4.92949895,-4.96182432,0.59940403,-0.61891905,2.63876583,-2.59697496,0.00099389,-0.00099100,0.01996799,-0.04476686,0.11219721,-0.15506035,2.48416782,-2.54567941,0.00691132,-0.01228997,0.12817937,-0.17070356
-2.50625313,5.04558683,-4.93840399,0.60991988,-0.61492186,2.65514713,-2.59632642,0.00098863,-0.00100000,0.02115817,-0.04435543,0.11400970,-0.15626221,2.58467731,-2.52057087,0.00712834,-0.01214980,0.13492978,-0.17033730
-2.50025013,5.15865447,-4.90357823,0.61960719,-0.60970117,2.66846167,-2.59153685,0.00098110,-0.00100399,0.02241524,-0.04372714,0.11570670,-0.15691284,2.68492115,-2.48845543,0.00735299,-0.01194907,0.14212227,-0.16935644
-2.49424712,5.26761082,-4.85778692,0.62842954,-0.60338248,2.67866867,-2.58259874,0.00097138,-0.00100287,0.02372655,-0.04289032,0.11728019,-0.15700942,2.78379250,-2.44977989,0.00758337,-0.01169091,0.14969306,-0.16777317
-2.48824412,5.37148064,-4.80172719,0.63638472,-0.59612036,2.68584249,-2.56961294,0.00095961,-0.00099667,0.02507830,-0.04185720,0.11872634,-0.15656099,2.88019248,-2.40513596,0.00781741,-0.01137943,0.15757127,-0.16561226
-2.48224112,5.46941416,-4.73634680,0.64350371,-0.58809604,2.69016587,-2.55279238,0.00094593,-0.00098552,0.02645573,-0.04064359,0.12004535,-0.15558859,2.97304748,-2.35525009,0.00805296,-0.01101967,0.16567997,-0.16291097
-2.47623812,5.56069155,-4.66283127,0.64984844,-0.57951484,2.69191871,-2.53246383,0.00093054,-0.00096964,0.02784338,-0.03926858,0.12124113,-0.15412504,3.06132510,-2.30096887,0.00828770,-0.01061741,0.17393759,-0.15971855
-2.47023512,5.64472269,-4.58258510,0.65550877,-0.57060331,2.69146315,-2.50906768,0.00091361,-0.00094936,0.02922538,-0.03775400,0.12232096,-0.15221439,3.14404875,-2.24324068,0.00851926,-0.01017909,0.18225950,-0.15609551
-2.46423212,5.72104326,-4.49720751,0.66059866,-0.56160615,2.68922601,-2.48315536,0.00089535,-0.00092506,0.03058580,-0.03612393,0.12329487,-0.14991099,3.22031069,-2.18309417,0.00874516,-0.00971162,0.19055991,-0.15211248
-2.45822911,5.78930828,-4.40846334,0.66525184,-0.55278290,2.68567968,-2.45538418,0.00087595,-0.00089721,0.03190903,-0.03440417,0.12417513,-0.14727838,3.28928369,-2.12161442,0.00896291,-0.00922221,0.19875385,-0.14784893
-2.45222611,5.84928405,-4.31824953,0.66961720,-0.54440428,2.68132253,-2.42650927,0.00085559,-0.00086633,0.03318020,-0.03262161,0.12497555,-0.14438783,3.35023153,-2.05991769,0.00917003,-0.00871821,0.20675935,-0.14339156
-2.44622311,5.90083993,-4.22855788,0.67385401,-0.53674814,2.67665991,-2.39737226,0.00083444,-0.00083299,0.03438555,-0.03080369,0.12571084,-0.14131661,3.40251846,-1.99912567,0.00936409,-0.00820698,0.21449963,-0.13883263
-2.44022011,5.94394061,-4.14143470,0.67812718,-0.53009504,2.67218669,-2.36888647,0.00081266,-0.00079778,0.03551289,-0.02897786,0.12639595,-0.13814625,3.44561791,-1.94034004,0.00954280,-0.00769570,0.22190519,-0.13426813
-2.43421711,5.97863976,-4.05893806,0.68260276,-0.52472325,2.66837201,-2.34201856,0.00079036,-0.00076132,0.03655195,-0.02717101,0.12704548,-0.13496049,3.47912051,-1.88461829,0.00970405,-0.00719126,0.22891580,-0.12979590
-2.42821411,6.00507537,-3.98309334,0.68744368,-0.52090329,2.66564663,-2.31776661,0.00076765,-0.00072422,0.03749473,-0.02540907,0.12767302,-0.13184331,3.50274145,-1.83295135,0.00984599,-0.00670017,0.23548215,-0.12551374
-2.42221111,6.02346676,-3.91584814,0.69280575,-0.51889203,2.66439326,-2.29713495,0.00074459,-0.00068709,0.03833576,-0.02371657,0.12829073,-0.12887679,3.51632704,-1.78624378,0.00996706,-0.00622840,0.24156713,-0.12151763
-2.41620810,6.03411291,-3.85902724,0.69883406,-0.51892631,2.66493970,-2.28110627,0.00072126,-0.00065052,0.03907230,-0.02211627,0.12890885,-0.12613918,3.51986020,-1.74529693,0.01006609,-0.00578136,0.24714669,-0.11789995
-2.41020510,6.03739159,-3.81428897,0.70565966,-0.52121644,2.66755463,-2.27061174,0.00069768,-0.00061507,0.03970444,-0.02062896,0.12953533,-0.12370287,3.51346455,-1.71079541,0.01014232,-0.00536382,0.25221006,-0.11474795
-2.40420210,6.03375826,-3.78308382,0.71339644,-0.52593961,2.67244549,-2.26650010,0.00067388,-0.00058125,0.04023504,-0.01927321,0.13017553,-0.12163262,3.49740647,-1.68329696,0.01019544,-0.00497989,0.25675941,-0.11214226
-2.39819910,6.02374382,-3.76661683,0.72213835,-0.53323355,2.67975812,-2.26950711,0.00064989,-0.00054954,0.04066969,-0.01806524,0.13083204,-0.11998389,3.47209467,-1.66322599,0.01022559,-0.00463297,0.26080895,-0.11015568
-2.39219610,6.00795033,-3.76581465,0.73195667,-0.54319073,2.68957740,-2.28022635,0.00062572,-0.00052036,0.04101640,-0.01701885,0.13150446,-0.11880148,3.43807673,-1.65087045,0.01023340,-0.00432578,0.26438336,-0.10885212
-2.38619310,5.98704363,-3.78129883,0.74289757,-0.55585340,2.70192848,-2.29908317,0.00060143,-0.00049408,0.04128529,-0.01614539,0.13218935,-0.11811832,3.39603207,-1.64638197,0.01021991,-0.00406037,0.26751575,-0.10828574
-2.38019010,5.96174246,-3.81336611,0.75497973,-0.57120981,2.71677806,-2.32631290,0.00057705,-0.00047098,0.04148815,-0.01545377,0.13288021,-0.11795463,3.34676109,-1.64977913,0.01018659,-0.00383813,0.27024518,-0.10850032
-2.37418709,5.93280365,-3.86197696,0.76819232,-0.58919189,2.73403545,-2.36194474,0.00055267,-0.00045133,0.04163793,-0.01495053,0.13356747,-0.11831738,3.29117036,-1.66095324,0.01013523,-0.00365983,0.27261393,-0.10952878
-2.36818409,5.90100359,-3.92675291,0.78249325,-0.60967463,2.75355328,-2.40579243,0.00052839,-0.00043528,0.04174816,-0.01463987,0.13423867,-0.11920010,3.23025385,-1.67967651,0.01006789,-0.00352565,0.27466452,-0.11139298
-2.36218109,5.86711638,-4.00698330,0.79780787,-0.63247735,2.77512790,-2.45745247,0.00050434,-0.00042297,0.04183240,-0.01452379,0.13487857,-0.12058304,3.16507065,-1.70561215,0.00998685,-0.00343524,0.27643690,-0.11410356
-2.35617809,5.83188980,-4.10164141,0.81402839,-0.65736694,2.79849970,-2.51631036,0.00048068,-0.00041444,0.04190358,-0.01460214,0.13546948,-0.12243367,3.09671984,-1.73832593,0.00989443,-0.00338778,0.27796573,-0.11766006
-2.35017509,5.79602001,-4.20940987,0.83101396,-0.68406305,2.82335369,-2.58155503,0.00045764,-0.00040970,0.04197347,-0.01487273,0.13599155,-0.12470761,3.02631317,-1.77729885,0.00979299,-0.00338197,0.27927810,-0.12205114
-2.34417209,5.76012685,-4.32871457,0.84859182,-0.71224509,2.84932094,-2.65220098,0.00043543,-0.00040868,0.04205216,-0.01533143,0.13642329,-0.12734979,2.95494676,-1.82194055,0.00968478,-0.00341615,0.28039171,-0.12725488
-2.33816908,5.72473096,-4.45776615,0.86655946,-0.74156082,2.87598119,-2.72711738,0.00041434,-0.00041127,0.04214761,-0.01597225,0.13674202,-0.13029601,2.88367290,-1.87160310,0.00957188,-0.00348830,0.28131371,-0.13323929
-2.33216608,5.69023471,-4.59460756,0.88468803,-0.77163620,2.90286737,-2.80506301,0.00039465,-0.00041731,0.04226531,-0.01678742,0.13692459,-0.13347470,2.81347319,-1.92559475,0.00945614,-0.00359610,0.28204020,-0.13996280
-2.32616308,5.65690798,-4.73716599,0.90272700,-0.80208610,2.92947226,-2.88472553,0.00037667,-0.00042662,0.04240804,-0.01776748,0.13694801,-0.13680896,2.74523415,-1.98319339,0.00933910,-0.00373699,0.28255652,-0.14737494
-2.32016008,5.62488028,-4.88330726,0.92040997,-0.83252531,2.95525767,-2.96476319,0.00036073,-0.00043894,0.04257576,-0.01890131,0.13679027,-0.14021872,2.67972647,-2.04365944,0.00922197,-0.00390819,0.28283821,-0.15541702
-2.31415708,5.59413980,-5.03089042,0.93746169,-0.86257940,2.97966611,-3.04384715,0.00034715,-0.00045401,0.04276563,-0.02017626,0.13643116,-0.14362295,2.61758871,-2.10624781,0.00910562,-0.00410677,0.28285264,-0.16402286
-2.30815408,5.56453987,-5.17782046,0.95360589,-0.89189498,3.00213502,-3.12070243,0.00033627,-0.00047153,0.04297217,-0.02157816,0.13585306,-0.14694197,2.55931619,-2.17021875,0.00899058,-0.00432965,0.28256119,-0.17311960
-2.30215108,5.53581259,-5.32209700,0.96857390,-0.92014867,3.02211293,-3.19414542,0.00032838,-0.00049120,0.04318745,-0.02309147,0.13504174,-0.15009960,2.50525550,-2.23484742,0.00887705,-0.00457367,0.28192186,-0.18262852
-2.29614807,5.50758906,-5.46185707,0.98211349,-0.94705454,3.03907728,-3.26311643,0.00032379,-0.00051267,0.04340152,-0.02469930,0.13398714,-0.15302525,2.45560466,-2.29943191,0.00876497,-0.00483560,0.28089213,-0.19246585
-2.29014507,5.47942525,-5.59541022,0.99399776,-0.97236964,3.05255295,-3.32670553,0.00032275,-0.00053561,0.04360278,-0.02638357,0.13268397,-0.15565567,2.41041884,-2.36329966,0.00865402,-0.00511221,0.27943189,-0.20254367
-2.28414207,5.45083206,-5.72126494,1.00403352,-0.99589730,3.06213067,-3.38417090,0.00032548,-0.00055966,0.04377850,-0.02812513,0.13113223,-0.15793655,2.36962128,-2.42581227,0.00854374,-0.00540025,0.27750630,-0.21277068
-2.27813907,5.42130783,-5.83814549,1.01206885,-1.01748819,3.06748439,-3.43494877,0.00033215,-0.00058449,0.04391539,-0.02990389,0.12933755,-0.15982369,2.33301854,-2.48636865,0.00843355,-0.00569649,0.27508841,-0.22305314
-2.27213607,5.39037182,-5.94499888,1.01799939,-1.03703917,3.06838668,-3.47865491,0.00034289,-0.00060974,0.04400011,-0.03169902,0.12731134,-0.16128377,2.30031953,-2.54440660,0.00832282,-0.00599776,0.27216130,-0.23329562
-2.26613307,5.35759645,-6.04099255,1.02177301,-1.05449000,3.06472116,-3.51507798,0.00035774,-0.00063507,0.04401981,-0.03348915,0.12507077,-0.16229483,2.27115716,-2.59940315,0.00821096,-0.00630093,0.26871980,-0.24340192
-2.26013007,5.32263697,-6.12550334,1.02339259,-1.06981837,3.05649118,-3.54416542,0.00037671,-0.00066018,0.04396272,-0.03525260,0.12263848,-0.16284620,2.24511171,-2.65087378,0.00809746,-0.00660298,0.26477155,-0.25327583
-2.25412706,5.28525680,-6.19809936,1.02291676,-1.08303346,3.04382421,-3.56600320,0.00039972,-0.00068475,0.04381853,-0.03696764,0.12004217,-0.16293812,2.22173481,-2.69837092,0.00798191,-0.00690096,0.26033742,-0.26282204
-2.24812406,5.24534744,-6.25851633,1.02045832,-1.09416867,3.02697150,-3.58079087,0.00042662,-0.00070850,0.04357888,-0.03861278,0.11731393,-0.16258100,2.20057309,-2.74148227,0.00786410,-0.00719201,0.25545129,-0.27194697
-2.24212106,5.20294194,-6.30663065,1.01618059,-1.10327390,3.00630273,-3.58881363,0.00045719,-0.00073118,0.04323767,-0.04016705,0.11448947,-0.16179430,2.18119065,-2.77982927,0.00774401,-0.00747338,0.25015925,-0.28055969
-2.23611806,5.15822151,-6.34243127,1.01029158,-1.11040807,2.98229595,-3.59041347,0.00049115,-0.00075256,0.04279131,-0.04161039,0.11160720,-0.16060525,2.16318939,-2.81306626,0.00762182,-0.00774247,0.24451816,-0.28857286
-2.23011506,5.11151496,-6.36599274,1.00303630,-1.11563227,2.95552284,-3.58596108,0.00052815,-0.00077245,0.04223886,-0.04292391,0.10870723,-0.15904732,2.14622668,-2.84088082,0.00749799,-0.00799676,0.23859380,-0.29590377
-2.22411206,5.06329126,-6.37745146,0.99468749,-1.11900405,2.92663011,-3.57583043,0.00056774,-0.00079072,0.04158217,-0.04409030,0.10583028,-0.15715867,2.13002979,-2.86299561,0.00737317,-0.00823393,0.23245869,-0.30247540
-2.21810905,5.01414559,-6.37698707,0.98553517,-1.12057333,2.89631758,-3.56037749,0.00060947,-0.00080725,0.04082582,-0.04509413,0.10301667,-0.15498054,2.11440664,-2.87917215,0.00724830,-0.00845179,0.22618960,-0.30821762
-2.21210605,4.96477971,-6.36481029,0.97587533,-1.12037995,2.86531385,-3.53992435,0.00065279,-0.00082201,0.03997700,-0.04592224,0.10030524,-0.15255573,2.09925279,-2.88921653,0.00712452,-0.00864837,0.21986499,-0.31306846
-2.20610305,4.91597757,-6.34115810,0.96599846,-1.11845325,2.83435062,-3.51474951,0.00069714,-0.00083500,0.03904537,-0.04656401,0.09773242,-0.14992718,2.08455432,-2.89298719,0.00700323,-0.00882192,0.21356245,-0.31697541
-2.20010005,4.86857718,-6.30629663,0.95617815,-1.11481353,2.80413658,-3.48508472,0.00074193,-0.00084628,0.03804277,-0.04701168,0.09533129,-0.14713682,2.07038689,-2.89040440,0.00688603,-0.00897099,0.20735623,-0.31989679
-2.19409705,4.82344001,-6.26053126,0.94666043,-1.10947526,2.77533194,-3.45111824,0.00078655,-0.00085599,0.03698294,-0.04726064,0.09313089,-0.14422458,2.05691088,-2.88146126,0.00677473,-0.00909443,0.20131501,-0.32180317
-2.18809405,4.78141910,-6.20422311,0.93765419,-1.10245185,2.74852460,-3.41300404,0.00083040,-0.00086431,0.03588108,-0.04730957,0.09115552,-0.14122771,2.04436310,-2.86623537,0.00667134,-0.00919147,0.19549991,-0.32267866
-2.18209105,4.74332701,-6.13781018,0.92932313,-1.09376144,2.72420891,-3.37087578,0.00087290,-0.00087150,0.03475351,-0.04716066,0.08942424,-0.13818027,2.03304517,-2.84490057,0.00657801,-0.00926179,0.18996291,-0.32252219
-2.17608804,4.70990489,-6.06183138,0.92177952,-1.08343343,2.70276763,-3.32486455,0.00091351,-0.00087788,0.03361720,-0.04681966,0.08795060,-0.13511301,2.02330925,-2.81773779,0.00649707,-0.00930556,0.18474557,-0.32134851
-2.17008504,4.68179362,-5.97695081,0.91508010,-1.07151506,2.68445799,-3.27511861,0.00095174,-0.00088380,0.03248933,-0.04629591,0.08674231,-0.13205333,2.01554146,-2.78514393,0.00643093,-0.00932352,0.17987824,-0.31918901
-2.16408204,4.65950808,-5.88397999,0.90922409,-1.05807759,2.66940217,-3.22182344,0.00098718,-0.00088969,0.03138681,-0.04560227,0.08580126,-0.12902550,2.01014379,-2.74763785,0.00638207,-0.00931698,0.17537965,-0.31609219
-2.15807904,4.64341542,-5.78389544,0.90415367,-1.04322159,2.65758253,-3.16522057,0.00101949,-0.00089601,0.03032591,-0.04475492,0.08512355,-0.12605093,2.00751493,-2.70586254,0.00635303,-0.00928792,0.17125687,-0.31212366
-2.15207604,4.63371798,-5.67784924,0.89975658,-1.02708072,2.64884182,-3.10562344,0.00104846,-0.00090325,0.02932179,-0.04377318,0.08469968,-0.12314858,2.00803100,-2.66058238,0.00634628,-0.00923897,0.16750579,-0.30736570
-2.14607304,4.63044165,-5.56717058,0.89587095,-1.00982376,2.64288824,-3.04342890,0.00107398,-0.00091192,0.02838813,-0.04267910,0.08451487,-0.12033533,2.01202670,-2.61267512,0.00636425,-0.00917343,0.16411176,-0.30191626
-2.14007004,4.63342991,-5.45335693,0.89229201,-0.99165458,2.63930526,-2.97912321,0.00109606,-0.00092251,0.02753689,-0.04149706,0.08454949,-0.11762631,2.01977779,-2.56311800,0.00640921,-0.00909525,0.16105072,-0.29588740
-2.13406703,4.64234405,-5.33805380,0.88878050,-0.97280977,2.63756576,-2.91328193,0.00111483,-0.00093552,0.02677797,-0.04025325,0.08477955,-0.11503513,2.03148559,-2.51296792,0.00648324,-0.00900896,0.15829055,-0.28940308
-2.12806403,4.65666963,-5.22302309,0.88507238,-0.95355409,2.63705000,-2.84656307,0.00113057,-0.00095141,0.02611906,-0.03897509,0.08517739,-0.11257405,2.04726418,-2.46333596,0.00658811,-0.00891964,0.15579259,-0.28259647
-2.12206103,4.67572914,-5.11010052,0.88088947,-0.93417375,2.63706695,-2.77969381,0.00114367,-0.00097057,0.02556554,-0.03769056,0.08571236,-0.11025394,2.06713093,-2.41535679,0.00672532,-0.00883278,0.15351344,-0.27560672
-2.11605803,4.69870070,-5.00114354,0.87595062,-0.91496775,2.63687804,-2.71345124,0.00115463,-0.00099334,0.02512043,-0.03642754,0.08635161,-0.10808413,2.09100092,-2.37015393,0.00689593,-0.00875412,0.15140681,-0.26857521
-2.11005503,4.72464236,-4.89797166,0.86998298,-0.89623777,2.63572276,-2.64863779,0.00116410,-0.00101996,0.02478443,-0.03521307,0.08706099,-0.10607215,2.11868562,-2.32880213,0.00710062,-0.00868956,0.14942541,-0.26164165
-2.10405203,4.75252150,-4.80230185,0.86273300,-0.87827696,2.63284509,-2.58605287,0.00117280,-0.00105055,0.02455609,-0.03407264,0.08780590,-0.10422331,2.14989606,-2.29228831,0.00733956,-0.00864492,0.14752297,-0.25493980
-2.09804902,4.78124839,-4.71568199,0.85397665,-0.86135818,2.62752003,-2.52646184,0.00118155,-0.00108513,0.02443194,-0.03302949,0.08855233,-0.10254028,2.18425055,-2.26147291,0.00761249,-0.00862577,0.14565606,-0.24859332
-2.09204602,4.80971319,-4.63942575,0.84352865,-0.84572242,2.61907921,-2.47056421,0.00119123,-0.00112360,0.02440683,-0.03210394,0.08926778,-0.10102259,2.22128682,-2.23705340,0.00791866,-0.00863718,0.14378590,-0.24271171
-2.08604302,4.83682512,-4.57455216,0.83125029,-0.83156775,2.60693492,-2.41896256,0.00120281,-0.00116569,0.02447418,-0.03131281,0.08992222,-0.09966618,2.26047831,-2.21953179,0.00825686,-0.00868357,0.14187994,-0.23738651
-2.08004002,4.86155251,-4.52173341,0.81705562,-0.81903961,2.59060153,-2.37213404,0.00121725,-0.00121101,0.02462638,-0.03066891,0.09048903,-0.09846304,2.30125390,-2.20918794,0.00862549,-0.00876848,0.13991331,-0.23268813
-2.07403702,4.88296259,-4.48125378,0.80091584,-0.80822285,2.56971384,-2.33040579,0.00123558,-0.00125902,0.02485516,-0.03018063,0.09094590,-0.09740092,2.34302065,-2.20606031,0.00902261,-0.00889437,0.13786990,-0.22866319
-2.06803402,4.90025928,-4.45298235,0.78286174,-0.79913594,2.54404149,-2.29393595,0.00125882,-0.00130907,0.02515201,-0.02985167,0.09127554,-0.09646326,2.38518827,-2.20993538,0.00944602,-0.00906247,0.13574326,-0.22533277
-2.06203102,4.91281769,-4.43636156,0.76298420,-0.79172786,2.51349917,-2.26270112,0.00128800,-0.00136035,0.02550856,-0.02968093,0.09146637,-0.09562926,2.42719465,-2.22034666,0.00989335,-0.00927271,0.13353701,-0.22269147
-2.05602801,4.92021390,-4.43041283,0.74143263,-0.78587766,2.47815207,-2.23649127,0.00132412,-0.00141198,0.02591696,-0.02966253,0.09151301,-0.09487422,2.46853101,-2.23658408,0.01036215,-0.00952355,0.13126505,-0.22070751
-2.05002501,4.92224841,-4.43375985,0.71841164,-0.78139709,2.43821651,-2.21491244,0.00136816,-0.00146297,0.02637023,-0.02978596,0.09141659,-0.09417000,2.50876559,-2.25771339,0.01085004,-0.00981203,0.12895130,-0.21932381
-2.04402201,4.91896224,-4.44466908,0.69417587,-0.77803599,2.39405556,-2.19739734,0.00142109,-0.00151230,0.02686253,-0.03003644,0.09118489,-0.09348581,2.54756462,-2.28260567,0.01135476,-0.01013378,0.12662911,-0.21846004
-2.03801901,4.91064444,-4.46110637,0.66902338,-0.77549044,2.34616988,-2.18322359,0.00148381,-0.00155888,0.02738935,-0.03039540,0.09083220,-0.09278911,2.58470937,-2.30997551,0.01187431,-0.01048309,0.12434031,-0.21801562
-2.03201601,4.89783025,-4.48080772,0.64328763,-0.77341332,2.29518392,-2.17153889,0.00155719,-0.00160166,0.02794769,-0.03084110,0.09037901,-0.09204663,2.62010816,-2.33842695,0.01240699,-0.01085304,0.12213388,-0.21787353
-2.02601301,4.88128934,-4.50136138,0.61732846,-0.77142684,2.24182792,-2.16139217,0.00164203,-0.00163958,0.02853610,-0.03134933,0.08985145,-0.09122565,2.65380258,-2.36650514,0.01295149,-0.01123574,0.12006443,-0.21790478
-2.02001001,4.86200402,-4.52029808,0.59152234,-0.76913665,2.18691628,-2.15176935,0.00173906,-0.00167169,0.02915459,-0.03189431,0.08928050,-0.09029515,2.68596705,-2.39275173,0.01350688,-0.01162252,0.11819028,-0.21797342
-2.01400700,4.84113755,-4.53518560,0.56625209,-0.76614670,2.13132284,-2.14163237,0.00184896,-0.00169710,0.02980453,-0.03244950,0.08870096,-0.08922714,2.71690148,-2.41576166,0.01407261,-0.01200425,0.11657150,-0.21794180
-2.00800400,4.81999328,-4.54372369,0.54189646,-0.76207447,2.07595390,-2.12995969,0.00197227,-0.00171506,0.03048838,-0.03298858,0.08815032,-0.08799783,2.74701692,-2.43423894,0.01464851,-0.01237159,0.11526768,-0.21767587
-2.00200100,4.79996564,-4.54383518,0.51881985,-0.75656579,2.02171987,-2.11578653,0.00210945,-0.00172499,0.03120941,-0.03348632,0.08766736,-0.08658874,2.77681451,-2.44704901,0.01523463,-0.01271538,0.11433574,-0.21705045
-1.99599800,4.78248458,-4.53374947,0.49736237,-0.74930862,1.96950620,-2.09824326,0.00226083,-0.00172647,0.03197124,-0.03391950,0.08729070,-0.08498765,2.80685845,-2.45326536,0.01583120,-0.01302692,0.11382771,-0.21595397
-1.98999500,4.76895531,-4.51207456,0.47783063,-0.74004521,1.92014484,-2.07659011,0.00242658,-0.00171928,0.03277749,-0.03426767,0.08705731,-0.08318936,2.83774396,-2.45220826,0.01643846,-0.01329826,0.11378858,-0.21429273
-1.98399200,4.76069574,-4.47785463,0.46048938,-0.72858218,1.87438687,-2.05024685,0.00260668,-0.00170340,0.03363118,-0.03451387,0.08700093,-0.08119620,2.87006171,-2.44347411,0.01705647,-0.01352256,0.11425437,-0.21199442
-1.97798899,4.75887407,-4.43061062,0.44555419,-0.71479800,1.83287744,-2.01881619,0.00280095,-0.00167906,0.03453436,-0.03464516,0.08715060,-0.07901833,2.90436030,-2.42695388,0.01768498,-0.01369424,0.11525037,-0.20901065
