energy_ev,total_up,Ga_p_up,Ga_d_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up
-5.77788894,0.45047446,0.00052934,0.00000000,0.27605359,0.14576073,0.00693519,0.14630668
-5.77188594,0.41851218,0.00047323,0.00000000,0.26503740,0.13480013,0.00680996,0.12666935
-5.76588294,0.38890523,0.00043057,0.00000000,0.25405102,0.12484864,0.00665327,0.10925173
-5.75987994,0.36155418,0.00040115,0.00000000,0.24309064,0.11587378,0.00646593,0.09396982
-5.75387694,0.33636183,0.00038494,0.00000000,0.23217184,0.10784293,0.00624949,0.08071702
-5.74787394,0.31323994,0.00038217,0.00000000,0.22132964,0.10072580,0.00600625,0.06937045
-5.74187094,0.29211407,0.00039327,0.00000000,0.21061768,0.09449619,0.00573914,0.05979672
-5.73586793,0.27292648,0.00041890,0.00000000,0.20010623,0.08913312,0.00545163,0.05185688
-5.72986493,0.25563728,0.00046003,0.00000000,0.18987938,0.08462118,0.00514760,0.04541071
-5.72386193,0.24022387,0.00051789,0.00000000,0.18003159,0.08095035,0.00483126,0.04032001
-5.71785893,0.22667898,0.00059402,0.00000000,0.17066359,0.07811523,0.00450695,0.03645118
-5.71185593,0.21500769,0.00069029,0.00000000,0.16187817,0.07611390,0.00417908,0.03367694
-5.70585293,0.20522361,0.00080896,0.00000000,0.15377579,0.07494649,0.00385196,0.03187736
-5.69984992,0.19734467,0.00095262,0.00000000,0.14645035,0.07461351,0.00352971,0.03094035
-5.69384692,0.19138867,0.00112429,0.00000000,0.13998535,0.07511420,0.00321618,0.03076160
-5.68784392,0.18736909,0.00132733,0.00000000,0.13445045,0.07644490,0.00291484,0.03124419
-5.68184092,0.18529116,0.00156554,0.00000000,0.12989872,0.07859754,0.00262876,0.03229800
-5.67583792,0.18514842,0.00184304,0.00000000,0.12636445,0.08155835,0.00236055,0.03383896
-5.66983492,0.18692000,0.00216430,0.00000000,0.12386185,0.08530689,0.00211236,0.03578826
-5.66383192,0.19056848,0.00253404,0.00000000,0.12238433,0.08981524,0.00188585,0.03807167
-5.65782891,0.19603856,0.00295718,0.00000000,0.12190461,0.09504761,0.00168224,0.04061897
-5.65182591,0.20325623,0.00343868,0.00000000,0.12237539,0.10096021,0.00150231,0.04336351
-5.64582291,0.21212868,0.00398344,0.00000000,0.12373070,0.10750128,0.00134643,0.04624197
-5.63981991,0.22254461,0.00459613,0.00000000,0.12588767,0.11461145,0.00121461,0.04919435
-5.63381691,0.23437490,0.00528095,0.00000000,0.12874873,0.12222425,0.00110652,0.05216406
-5.62781391,0.24747366,0.00604144,0.00000000,0.13220409,0.13026665,0.00102157,0.05509825
-5.62181091,0.26167940,0.00688022,0.00000000,0.13613445,0.13865980,0.00095891,0.05794814
-5.61580790,0.27681636,0.00779871,0.00000000,0.14041374,0.14731968,0.00091745,0.06066950
-5.60980490,0.29269588,0.00879688,0.00000000,0.14491195,0.15615786,0.00089597,0.06322311
-5.60380190,0.30911790,0.00987301,0.00000000,0.14949788,0.16508222,0.00089303,0.06557525
-5.59779890,0.32587253,0.01102339,0.00000000,0.15404176,0.17399759,0.00090709,0.06769802
-5.59179590,0.34274178,0.01224218,0.00000000,0.15841777,0.18280657,0.00093646,0.06956971
-5.58579290,0.35950145,0.01352121,0.00000000,0.16250634,0.19141025,0.00097937,0.07117501
-5.57978989,0.37592348,0.01484996,0.00000000,0.16619626,0.19970909,0.00103391,0.07250509
-5.57378689,0.39177852,0.01621548,0.00000000,0.16938656,0.20760399,0.00109812,0.07355768
-5.56778389,0.40683919,0.01760255,0.00000000,0.17198823,0.21499748,0.00116994,0.07433701
-5.56178089,0.42088370,0.01899381,0.00000000,0.17392564,0.22179521,0.00124730,0.07485376
-5.55577789,0.43370024,0.02037011,0.00000000,0.17513781,0.22790767,0.00132805,0.07512501
-5.54977489,0.44509186,0.02171086,0.00000000,0.17557943,0.23325228,0.00141005,0.07517424
-5.54377189,0.45488182,0.02299455,0.00000000,0.17522159,0.23775563,0.00149120,0.07503138
-5.53776888,0.46291947,0.02419929,0.00000000,0.17405240,0.24135607,0.00156944,0.07473306
-5.53176588,0.46908628,0.02530346,0.00000000,0.17207720,0.24400643,0.00164281,0.07432288
-5.52576288,0.47330190,0.02628637,0.00000000,0.16931867,0.24567685,0.00170948,0.07385193
-5.51975988,0.47553003,0.02712894,0.00000000,0.16581649,0.24635748,0.00176780,0.07337933
-5.51375688,0.47578374,0.02781437,0.00000000,0.16162688,0.24606120,0.00181635,0.07297300
-5.50775388,0.47413006,0.02832874,0.00000000,0.15682172,0.24482582,0.00185393,0.07271032
-5.50175088,0.47069341,0.02866156,0.00000000,0.15148743,0.24271600,0.00187966,0.07267887
-5.49574787,0.46565774,0.02880621,0.00000000,0.14572361,0.23982449,0.00189296,0.07297707
-5.48974487,0.45926714,0.02876026,0.00000000,0.13964134,0.23627271,0.00189357,0.07371453
-5.48374187,0.45182464,0.02852562,0.00000000,0.13336129,0.23221045,0.00188158,0.07501219
-5.47773887,0.44368929,0.02810865,0.00000000,0.12701171,0.22781478,0.00185744,0.07700198
-5.47173587,0.43527128,0.02751995,0.00000000,0.12072615,0.22328805,0.00182192,0.07982602
-5.46573287,0.42702535,0.02677418,0.00000000,0.11464126,0.21885488,0.00177612,0.08363519
-5.45972986,0.41944242,0.02588965,0.00000000,0.10889444,0.21475848,0.00172145,0.08858707
-5.45372686,0.41303977,0.02488787,0.00000000,0.10362165,0.21125607,0.00165959,0.09484314
-5.44772386,0.40835006,0.02379290,0.00000000,0.09895532,0.20861371,0.00159247,0.10256534
-5.44172086,0.40590933,0.02263079,0.00000000,0.09502240,0.20710071,0.00152222,0.11191182
-5.43571786,0.40624452,0.02142890,0.00000000,0.09194273,0.20698365,0.00145114,0.12303229
-5.42971486,0.40986090,0.02021522,0.00000000,0.08982768,0.20852035,0.00138166,0.13606266
-5.42371186,0.41722964,0.01901773,0.00000000,0.08877914,0.21195400,0.00131633,0.15111955
-5.41770885,0.42877623,0.01786379,0.00000000,0.08888889,0.21750752,0.00125772,0.16829453
-5.41170585,0.44486991,0.01677963,0.00000000,0.09023841,0.22537853,0.00120845,0.18764857
-5.40570285,0.46581455,0.01578983,0.00000000,0.09289904,0.23573503,0.00117115,0.20920684
-5.39969985,0.49184145,0.01491700,0.00000000,0.09693263,0.24871193,0.00114838,0.23295412
-5.39369685,0.52310415,0.01418137,0.00000000,0.10239249,0.26440868,0.00114268,0.25883120
-5.38769385,0.55967551,0.01360063,0.00000000,0.10932473,0.28288791,0.00115646,0.28673247
-5.38169085,0.60154730,0.01318972,0.00000000,0.11776988,0.30417531,0.00119204,0.31650487
-5.37568784,0.64863212,0.01296072,0.00000000,0.12776467,0.32826066,0.00125157,0.34794852
-5.36968484,0.70076766,0.01292274,0.00000000,0.13934391,0.35509988,0.00133702,0.38081899
-5.36368184,0.75772318,0.01308193,0.00000000,0.15254234,0.38461808,0.00145012,0.41483140
-5.35767884,0.81920771,0.01344139,0.00000000,0.16739633,0.41671344,0.00159234,0.44966612
-5.35167584,0.88487973,0.01400119,0.00000000,0.18394513,0.45126154,0.00176480,0.48497608
-5.34567284,0.95435774,0.01475835,0.00000000,0.20223174,0.48812007,0.00196827,0.52039538
-5.33966983,1.02723120,0.01570682,0.00000000,0.22230306,0.52713344,0.00220306,0.55554883
-5.33366683,1.10307113,0.01683747,0.00000000,0.24420917,0.56813710,0.00246900,0.59006208
-5.32766383,1.18143994,0.01813812,0.00000000,0.26800177,0.61096118,0.00276539,0.62357193
-5.32166083,1.26189971,0.01959356,0.00000000,0.29373149,0.65543321,0.00309092,0.65573620
-5.31565783,1.34401854,0.02118562,0.00000000,0.32144417,0.70137965,0.00344364,0.68624280
-5.30965483,1.42737453,0.02289327,0.00000000,0.35117613,0.74862607,0.00382098,0.71481749
-5.30365183,1.51155714,0.02469280,0.00000000,0.38294837,0.79699595,0.00421968,0.74123003
-5.29764882,1.59616583,0.02655808,0.00000000,0.41676014,0.84630802,0.00463583,0.76529818
-5.29164582,1.68080617,0.02846086,0.00000000,0.45258191,0.89637231,0.00506489,0.78688974
-5.28564282,1.76508369,0.03037119,0.00000000,0.49034813,0.94698523,0.00550175,0.80592212
-5.27963982,1.84859598,0.03225793,0.00000000,0.52995027,0.99792393,0.00594079,0.82235988
-5.27363682,1.93092380,0.03408928,0.00000000,0.57123046,1.04894034,0.00637602,0.83621021
-5.26763382,2.01162195,0.03583349,0.00000000,0.61397625,1.09975559,0.00680113,0.84751670
-5.26163082,2.09021079,0.03745946,0.00000000,0.65791696,1.15005510,0.00720969,0.85635199
-5.25562781,2.16616951,0.03893755,0.00000000,0.70272205,1.19948513,0.00759527,0.86280950
-5.24962481,2.23893175,0.04024025,0.00000000,0.74800187,1.24765106,0.00795159,0.86699503
-5.24362181,2.30788470,0.04134288,0.00000000,0.79331106,1.29411805,0.00827270,0.86901870
-5.23761881,2.37237194,0.04222429,0.00000000,0.83815471,1.33841429,0.00855313,0.86898764
-5.23161581,2.43170069,0.04286737,0.00000000,0.88199737,1.38003705,0.00878803,0.86700011
-5.22561281,2.48515338,0.04325954,0.00000000,0.92427463,1.41846155,0.00897333,0.86314108
-5.21960980,2.53200346,0.04339311,0.00000000,0.96440704,1.45315248,0.00910582,0.85747986
-5.21360680,2.57153495,0.04326546,0.00000000,1.00181580,1.48357787,0.00918325,0.85006959
-5.20760380,2.60306486,0.04287911,0.00000000,1.03593969,1.50922473,0.00920442,0.84094871
-5.20160080,2.62596766,0.04224158,0.00000000,1.06625243,1.52961592,0.00916917,0.83014414
-5.19559780,2.63970037,0.04136519,0.00000000,1.09227967,1.54432729,0.00907840,0.81767599
-5.18959480,2.64382720,0.04026669,0.00000000,1.11361489,1.55300455,0.00893404,0.80356325
-5.18359180,2.63804206,0.03896668,0.00000000,1.12993327,1.55537865,0.00873897,0.78783015
-5.17758879,2.62218801,0.03748912,0.00000000,1.14100287,1.55127920,0.00849698,0.77051256
-5.17158579,2.59627216,0.03586059,0.00000000,1.14669259,1.54064491,0.00821260,0.75166407
-5.16558279,2.56047522,0.03410965,0.00000000,1.14697630,1.52353068,0.00789105,0.73136113
-5.15957979,2.51515499,0.03226607,0.00000000,1.14193314,1.50011065,0.00753803,0.70970700
-5.15357679,2.46084348,0.03036020,0.00000000,1.13174367,1.47067720,0.00715963,0.68683414
-5.14757379,2.39823750,0.02842227,0.00000000,1.11668237,1.43563576,0.00676220,0.66290483
-5.14157079,2.32818324,0.02648188,0.00000000,1.09710660,1.39549559,0.00635217,0.63811000
-5.13556778,2.25165540,0.02456743,0.00000000,1.07344280,1.35085703,0.00593596,0.61266629
-5.12956478,2.16973184,0.02270582,0.00000000,1.04617058,1.30239564,0.00551986,0.58681145
-5.12356178,2.08356498,0.02092212,0.00000000,1.01580546,1.25084418,0.00510995,0.56079848
-5.11755878,1.99435120,0.01923941,0.00000000,0.98288127,1.19697295,0.00471200,0.53488865
-5.11155578,1.90329966,0.01767877,0.00000000,0.94793297,1.14156961,0.00433146,0.50934401
-5.10555278,1.81160201,0.01625929,0.00000000,0.91148072,1.08541925,0.00397341,0.48441959
-5.09954977,1.72040417,0.01499826,0.00000000,0.87401597,1.02928549,0.00364252,0.46035591
-5.09354677,1.63078131,0.01391134,0.00000000,0.83599003,0.97389343,0.00334312,0.43737195
-5.08754377,1.54371703,0.01301288,0.00000000,0.79780555,0.91991497,0.00307917,0.41565925
-5.08154077,1.46008729,0.01231623,0.00000000,0.75981117,0.86795705,0.00285432,0.39537700
-5.07553777,1.38064941,0.01183407,0.00000000,0.72229922,0.81855294,0.00267193,0.37664867
-5.06953477,1.30603632,0.01157871,0.00000000,0.68550637,0.77215676,0.00253514,0.35956014
-5.06353177,1.23675571,0.01156243,0.00000000,0.64961695,0.72914127,0.00244691,0.34415921
-5.05752876,1.17319367,0.01179768,0.00000000,0.61476834,0.68979838,0.00241003,0.33045675
-5.05152576,1.11562222,0.01229726,0.00000000,0.58105803,0.65434248,0.00242718,0.31842902
-5.04552276,1.06420974,0.01307439,0.00000000,0.54855165,0.62291563,0.00250095,0.30802120
-5.03951976,1.01903362,0.01414272,0.00000000,0.51729140,0.59559458,0.00263383,0.29915173
-5.03351676,0.98009398,0.01551612,0.00000000,0.48730437,0.57239864,0.00282819,0.29171731
-5.02751376,0.94732772,0.01720845,0.00000000,0.45861007,0.55329811,0.00308629,0.28559823
-5.02151076,0.92062187,0.01923319,0.00000000,0.43122700,0.53822274,0.00341016,0.28066370
-5.01550775,0.89982575,0.02160285,0.00000000,0.40517771,0.52706952,0.00380162,0.27677710
-5.00950475,0.88476111,0.02432841,0.00000000,0.38049231,0.51970977,0.00426212,0.27380068
-5.00350175,0.87523003,0.02741854,0.00000000,0.35721029,0.51599488,0.00479268,0.27159973
-4.99749875,0.87102028,0.03087881,0.00000000,0.33538072,0.51576088,0.00539380,0.27004605
-4.99149575,0.87190801,0.03471079,0.00000000,0.31506090,0.51883137,0.00606528,0.26902053
-4.98549275,0.87765799,0.03891120,0.00000000,0.29631375,0.52501914,0.00680617,0.26841496
-4.97948974,0.88802166,0.04347100,0.00000000,0.27920412,0.53412646,0.00761461,0.26813287
-4.97348674,0.90273327,0.04837457,0.00000000,0.26379445,0.54594418,0.00848773,0.26808977
-4.96748374,0.92150471,0.05359899,0.00000000,0.25013988,0.56025001,0.00942155,0.26821254
-4.96148074,0.94401952,0.05911344,0.00000000,0.23828344,0.57680618,0.01041091,0.26843832
-4.95547774,0.96992674,0.06487881,0.00000000,0.22825129,0.59535685,0.01144939,0.26871296
-4.94947474,0.99883512,0.07084749,0.00000000,0.22004857,0.61562563,0.01252930,0.26898918
-4.94347174,1.03030840,0.07696352,0.00000000,0.21365579,0.63731352,0.01364167,0.26922465
-4.93746873,1.06386200,0.08316289,0.00000000,0.20902631,0.66009753,0.01477629,0.26937998
-4.93146573,1.09896184,0.08937428,0.00000000,0.20608461,0.68363036,0.01592179,0.26941704
-4.92546273,1.13502537,0.09552003,0.00000000,0.20472583,0.70754131,0.01706576,0.26929742
-4.91945973,1.17142532,0.10151747,0.00000000,0.20481635,0.73143849,0.01819491,0.26898133
-4.91345673,1.20749605,0.10728053,0.00000000,0.20619547,0.75491260,0.01929524,0.26842695
-4.90745373,1.24254276,0.11272158,0.00000000,0.20867828,0.77754211,0.02035235,0.26759022
-4.90145073,1.27585311,0.11775353,0.00000000,0.21205932,0.79889992,0.02135162,0.26642520
-4.89544772,1.30671123,0.12229201,0.00000000,0.21611722,0.81856122,0.02227857,0.26488482
-4.88944472,1.33441355,0.12625768,0.00000000,0.22061999,0.83611246,0.02311917,0.26292215
-4.88344172,1.35828600,0.12957848,0.00000000,0.22533078,0.85116110,0.02386014,0.26049189
-4.87743872,1.37770192,0.13219181,0.00000000,0.23001408,0.86334573,0.02448932,0.25755230
-4.87143572,1.39210002,0.13404651,0.00000000,0.23444183,0.87234633,0.02499597,0.25406715
-4.86543272,1.40100171,0.13510454,0.00000000,0.23839963,0.87789412,0.02537106,0.25000781
-4.85942971,1.40402703,0.13534235,0.00000000,0.24169246,0.87978075,0.02560756,0.24535522
-4.85342671,1.40090849,0.13475183,0.00000000,0.24415000,0.87786621,0.02570062,0.24010174
-4.84742371,1.39150223,0.13334078,0.00000000,0.24563112,0.87208537,0.02564781,0.23425263
-4.84142071,1.37579593,0.13113288,0.00000000,0.24602761,0.86245263,0.02544914,0.22782730
-4.83541771,1.35391313,0.12816721,0.00000000,0.24526683,0.84906447,0.02510718,0.22086000
-4.82941471,1.32611360,0.12449727,0.00000000,0.24331329,0.83209983,0.02462696,0.21340007
-4.82341171,1.29278974,0.12018953,0.00000000,0.24016914,0.81181809,0.02401593,0.20551166
-4.81740870,1.25445906,0.11532167,0.00000000,0.23587341,0.78855477,0.02328375,0.19727296
-4.81140570,1.21175292,0.10998040,0.00000000,0.23050029,0.76271506,0.02244208,0.18877487
-4.80540270,1.16540200,0.10425917,0.00000000,0.22415630,0.73476519,0.02150426,0.18011926
-4.79939970,1.11621889,0.09825571,0.00000000,0.21697660,0.70522227,0.02048505,0.17141684
-4.79339670,1.06507857,0.09206947,0.00000000,0.20912061,0.67464249,0.01940019,0.16278459
-4.78739370,1.01289731,0.08579927,0.00000000,0.20076704,0.64360848,0.01826610,0.15434311
-4.78139070,0.96061089,0.07954097,0.00000000,0.19210861,0.61271599,0.01709944,0.14621372
-4.77538769,0.90915278,0.07338541,0.00000000,0.18334657,0.58256046,0.01591677,0.13851554
-4.76938469,0.85943298,0.06741672,0.00000000,0.17468534,0.55372377,0.01473421,0.13136264
-4.76338169,0.81231833,0.06171084,0.00000000,0.16632728,0.52676180,0.01356711,0.12486131
-4.75737869,0.76861463,0.05633448,0.00000000,0.15846798,0.50219292,0.01242981,0.11910758
-4.75137569,0.72905128,0.05134446,0.00000000,0.15129190,0.48048786,0.01133538,0.11418504
-4.74537269,0.69426858,0.04678739,0.00000000,0.14496879,0.46206119,0.01029552,0.11016305
-4.73936968,0.66480803,0.04269965,0.00000000,0.13965065,0.44726454,0.00932037,0.10709531
-4.73336668,0.64110569,0.03910778,0.00000000,0.13546946,0.43638166,0.00841854,0.10501898
-4.72736368,0.62348851,0.03602894,0.00000000,0.13253559,0.42962534,0.00759702,0.10395409
-4.72136068,0.61217353,0.03347178,0.00000000,0.13093682,0.42713620,0.00686129,0.10390361
-4.71535768,0.60726968,0.03143727,0.00000000,0.13073797,0.42898314,0.00621531,0.10485379
-4.70935468,0.60878187,0.02991968,0.00000000,0.13198105,0.43516528,0.00566168,0.10677499
-4.70335168,0.61661689,0.02890759,0.00000000,0.13468572,0.44561526,0.00520171,0.10962282
-4.69734867,0.63059083,0.02838485,0.00000000,0.13885017,0.46020358,0.00483556,0.11333964
-4.69134567,0.65043748,0.02833146,0.00000000,0.14445207,0.47874373,0.00456233,0.11785617
-4.68534267,0.67581738,0.02872441,0.00000000,0.15144971,0.50099786,0.00438022,0.12309337
-4.67933967,0.70632706,0.02953835,0.00000000,0.15978318,0.52668279,0.00428658,0.12896435
-4.67333667,0.74150827,0.03074612,0.00000000,0.16937544,0.55547604,0.00427804,0.13537624
-4.66733367,0.78085676,0.03231919,0.00000000,0.18013346,0.58702184,0.00435059,0.14223207
-4.66133067,0.82383074,0.03422799,0.00000000,0.19194925,0.62093692,0.00449959,0.14943250
-4.65532766,0.86985870,0.03644210,0.00000000,0.20470086,0.65681604,0.00471987,0.15687737
-4.64932466,0.91834673,0.03893037,0.00000000,0.21825349,0.69423733,0.00500579,0.16446709
-4.64332166,0.96868554,0.04166104,0.00000000,0.23246060,0.73276744,0.00535120,0.17210379
-4.63731866,1.02025716,0.04460181,0.00000000,0.24716530,0.77196657,0.00574959,0.17969234
-4.63131566,1.07244179,0.04771998,0.00000000,0.26220192,0.81139370,0.00619406,0.18714116
-4.62531266,1.12462494,0.05098256,0.00000000,0.27739803,0.85061200,0.00667743,0.19436288
-4.61930965,1.17620509,0.05435658,0.00000000,0.29257681,0.88919473,0.00719229,0.20127503
-4.61330665,1.22660222,0.05780942,0.00000000,0.30755995,0.92673169,0.00773113,0.20780056
-4.60730365,1.27526720,0.06130926,0.00000000,0.32217096,0.96283632,0.00828646,0.21386851
-4.60130065,1.32169222,0.06482572,0.00000000,0.33623906,0.99715357,0.00885092,0.21941475
-4.59529765,1.36542202,0.06833054,0.00000000,0.34960333,1.02936824,0.00941743,0.22438274
-4.58929465,1.40606592,0.07179834,0.00000000,0.36211720,1.05921395,0.00997940,0.22872456
-4.58329165,1.44330997,0.07520749,0.00000000,0.37365303,1.08648210,0.01053085,0.23240195
-4.57728864,1.47692899,0.07854096,0.00000000,0.38410665,1.11103073,0.01106657,0.23538750
-4.57128564,1.50679767,0.08178712,0.00000000,0.39340149,1.13279266,0.01158231,0.23766589
-4.56528264,1.53290008,0.08494047,0.00000000,0.40149219,1.15178240,0.01207484,0.23923503
-4.55927964,1.55533680,0.08800220,0.00000000,0.40836749,1.16810129,0.01254209,0.24010715
-4.55327664,1.57432903,0.09098052,0.00000000,0.41405190,1.18194035,0.01298320,0.24030959
-4.54727364,1.59021879,0.09389078,0.00000000,0.41860632,1.19358028,0.01339849,0.23988529
-4.54127064,1.60346488,0.09675524,0.00000000,0.42212721,1.20338824,0.01378943,0.23889281
-4.53526763,1.61463415,0.09960255,0.00000000,0.42474430,1.21181116,0.01415856,0.23740589
-4.52926463,1.62438804,0.10246683,0.00000000,0.42661695,1.21936556,0.01450931,0.23551232
-4.52326163,1.63346443,0.10538654,0.00000000,0.42792906,1.22662387,0.01484582,0.23331234
-4.51725863,1.64265552,0.10840296,0.00000000,0.42888286,1.23419777,0.01517268,0.23091637
-4.51125563,1.65278226,0.11155850,0.00000000,0.42969183,1.24271901,0.01549468,0.22844223
-4.50525263,1.66466650,0.11489482,0.00000000,0.43057299,1.25281851,0.01581650,0.22601193
-4.49924962,1.67910216,0.11845090,0.00000000,0.43173896,1.26510480,0.01614245,0.22374813
-4.49324662,1.69682681,0.12226119,0.00000000,0.43339033,1.28014266,0.01647614,0.22177047
-4.48724362,1.71849514,0.12635386,0.00000000,0.43570860,1.29843333,0.01682028,0.22019194
-4.48124062,1.74465593,0.13074937,0.00000000,0.43885023,1.32039733,0.01717644,0.21911543
-4.47523762,1.77573395,0.13545934,0.00000000,0.44294203,1.34636092,0.01754491,0.21863074
-4.46923462,1.81201781,0.14048593,0.00000000,0.44807829,1.37654717,0.01792461,0.21881210
-4.46323162,1.85365485,0.14582175,0.00000000,0.45431980,1.41107229,0.01831307,0.21971646
-4.45722861,1.90065355,0.15145025,0.00000000,0.46169477,1.44994767,0.01870655,0.22138258
-4.45122561,1.95289344,0.15734673,0.00000000,0.47020171,1.49308760,0.01910011,0.22383100
-4.44522261,2.01014225,0.16347981,0.00000000,0.47981404,1.54032250,0.01948790,0.22706483
-4.43921961,2.07207944,0.16981337,0.00000000,0.49048606,1.59141696,0.01986340,0.23107150
-4.43321661,2.13832472,0.17630879,0.00000000,0.50216012,1.64609163,0.02021976,0.23582510
-4.42721361,2.20847006,0.18292743,0.00000000,0.51477415,1.70404771,0.02055016,0.24128938
-4.42121061,2.28211303,0.18963311,0.00000000,0.52826938,1.76499251,0.02084821,0.24742114
-4.41520760,2.35888960,0.19639445,0.00000000,0.54259743,1.82866453,0.02110824,0.25417379
-4.40920460,2.43850404,0.20318692,0.00000000,0.55772637,1.89485637,0.02132570,0.26150085
-4.40320160,2.52075388,0.20999447,0.00000000,0.57364524,1.96343378,0.02149739,0.26935926
-4.39719860,2.60554826,0.21681054,0.00000000,0.59036660,2.03434964,0.02162168,0.27771213
-4.39119560,2.69291797,0.22363833,0.00000000,0.60792693,2.10765154,0.02169863,0.28653086
-4.38519260,2.78301637,0.23049045,0.00000000,0.62638463,2.18348221,0.02173006,0.29579654
-4.37918959,2.87611074,0.23738768,0.00000000,0.64581582,2.26207257,0.02171942,0.30550032
-4.37318659,2.97256412,0.24435717,0.00000000,0.66630796,2.34372735,0.02167170,0.31564301
-4.36718359,3.07280856,0.25142992,0.00000000,0.68795181,2.42880392,0.02159314,0.32623365
-4.36118059,3.17731099,0.25863787,0.00000000,0.71083201,2.51768529,0.02149096,0.33728734
-4.35517759,3.28653367,0.26601072,0.00000000,0.73501711,2.61074889,0.02137299,0.34882234
-4.34917459,3.40089143,0.27357263,0.00000000,0.76054952,2.70833247,0.02124725,0.36085663
-4.34317159,3.52070811,0.28133912,0.00000000,0.78743614,2.81069945,0.02112156,0.37340415
-4.33716858,3.64617484,0.28931440,0.00000000,0.81564030,2.91800548,0.02100314,0.38647093
-4.33116558,3.77731270,0.29748916,0.00000000,0.84507569,3.03026820,0.02089823,0.40005138
-4.32516258,3.91394198,0.30583926,0.00000000,0.87560261,3.14734210,0.02081181,0.41412486
-4.31915958,4.05565996,0.31432520,0.00000000,0.90702710,3.26890000,0.02074733,0.42865277
-4.31315658,4.20182877,0.32289254,0.00000000,0.93910293,3.39442226,0.02070661,0.44357645
-4.30715358,4.35157395,0.33147339,0.00000000,0.97153659,3.52319445,0.02068971,0.45881576
