energy_ev,total_up,Cu_p_up,Cu_d_up,Sb_p_up,Sb_d_up,Te_p_up,Te_d_up
-5.74187094,0.78126128,0.27320062,0.43868956,0.08472920,0.00218933,0.24539150,0.00000000
-5.73586793,0.76246180,0.26451571,0.42859905,0.08081302,0.00227269,0.23792348,0.00000000
-5.72986493,0.75078633,0.25736134,0.42334423,0.07810057,0.00237129,0.23173434,0.00000000
-5.72386193,0.74680722,0.25194284,0.42324843,0.07664293,0.00248626,0.22701080,0.00000000
-5.71785893,0.75110324,0.24846433,0.42864282,0.07649270,0.00261865,0.22394090,0.00000000
-5.71185593,0.76425094,0.24712426,0.43986338,0.07770387,0.00276944,0.22270979,0.00000000
-5.70585293,0.78681407,0.24811077,0.45724634,0.08033136,0.00293947,0.22349531,0.00000000
-5.69984992,0.81933130,0.25159703,0.48112214,0.08443006,0.00312952,0.22646321,0.00000000
-5.69384692,0.86230243,0.25773677,0.51180808,0.09005361,0.00334027,0.23176231,0.00000000
-5.68784392,0.91617380,0.26666003,0.54959989,0.09725278,0.00357235,0.23951968,0.00000000
-5.68184092,0.98132285,0.27846939,0.59476238,0.10607373,0.00382635,0.24983580,0.00000000
-5.67583792,1.05804261,0.29323669,0.64751941,0.11655609,0.00410287,0.26278002,0.00000000
-5.66983492,1.14652636,0.31100027,0.70804359,0.12873099,0.00440255,0.27838625,0.00000000
-5.66383192,1.24685283,0.33176296,0.77644581,0.14261911,0.00472609,0.29664902,0.00000000
-5.65782891,1.35897262,0.35549062,0.85276510,0.15822889,0.00507426,0.31752005,0.00000000
-5.65182591,1.48269601,0.38211138,0.93695907,0.17555485,0.00544798,0.34090543,0.00000000
-5.64582291,1.61768287,0.41151543,1.02889534,0.19457620,0.00584827,0.36666352,0.00000000
-5.63981991,1.76343487,0.44355549,1.12834428,0.21525575,0.00627626,0.39460371,0.00000000
-5.63381691,1.91929070,0.47804771,1.23497338,0.23753908,0.00673316,0.42448621,0.00000000
-5.62781391,2.08442439,0.51477318,1.34834368,0.26135408,0.00722022,0.45602295,0.00000000
-5.62181091,2.25784731,0.55347975,1.46790839,0.28661081,0.00773870,0.48887978,0.00000000
-5.61580790,2.43841387,0.59388433,1.59301395,0.31320163,0.00828973,0.52268006,0.00000000
-5.60980490,2.62483124,0.63567552,1.72290379,0.34100162,0.00887425,0.55700960,0.00000000
-5.60380190,2.81567290,0.67851658,1.85672449,0.36986917,0.00949290,0.59142319,0.00000000
-5.59779890,3.00939601,0.72204867,1.99353473,0.39964682,0.01014587,0.62545244,0.00000000
-5.59179590,3.20436217,0.76589438,2.13231638,0.43016210,0.01083280,0.65861496,0.00000000
-5.58579290,3.39886129,0.80966160,2.27198792,0.46122857,0.01155265,0.69042470,0.00000000
-5.57978989,3.59113784,0.85294755,2.41141944,0.49264676,0.01230355,0.72040305,0.00000000
-5.57378689,3.77941888,0.89534322,2.54944916,0.52420522,0.01308271,0.74809062,0.00000000
-5.56778389,3.96194309,0.93643788,2.68490083,0.55568159,0.01388635,0.77305904,0.00000000
-5.56178089,4.13699015,0.97582401,2.81660164,0.58684367,0.01470956,0.79492257,0.00000000
-5.55577789,4.30290947,1.01310235,2.94340014,0.61745065,0.01554636,0.81334897,0.00000000
-5.54977489,4.45814778,1.04788712,3.06418399,0.64725444,0.01638967,0.82806920,0.00000000
-5.54377189,4.60127481,1.07981145,3.17789687,0.67600133,0.01723133,0.83888551,0.00000000
-5.53776888,4.73100657,1.10853283,3.28355469,0.70343392,0.01806225,0.84567764,0.00000000
-5.53176588,4.84622588,1.13373854,3.38026053,0.72929352,0.01887252,0.84840670,0.00000000
-5.52576288,4.94599976,1.15515105,3.46721848,0.75332303,0.01965163,0.84711658,0.00000000
-5.51975988,5.02959364,1.17253316,3.54374618,0.77527038,0.02038867,0.84193290,0.00000000
-5.51375688,5.09648228,1.18569284,3.60928595,0.79489252,0.02107263,0.83305931,0.00000000
-5.50775388,5.14635744,1.19448764,3.66341464,0.81195999,0.02169271,0.82077139,0.00000000
-5.50175088,5.17913239,1.19882848,3.70585201,0.82626188,0.02223860,0.80540840,0.00000000
-5.49574787,5.19494332,1.19868272,3.73646765,0.83761118,0.02270086,0.78736317,0.00000000
-5.48974487,5.19414782,1.19407650,3.75528624,0.84585030,0.02307121,0.76707056,0.00000000
-5.48374187,5.17732048,1.18509593,3.76249105,0.85085654,0.02334286,0.74499489,0.00000000
-5.47773887,5.14524566,1.17188736,3.75842545,0.85254720,0.02351075,0.72161698,0.00000000
-5.47173587,5.09890748,1.15465644,3.74359214,0.85088423,0.02357182,0.69742122,0.00000000
-5.46573287,5.03947702,1.13366597,3.71864995,0.84587796,0.02352513,0.67288309,0.00000000
-5.45972986,4.96829681,1.10923251,3.68440788,0.83758987,0.02337202,0.64845774,0.00000000
-5.45372686,4.88686261,1.08172178,3.64181629,0.82613396,0.02311610,0.62456983,0.00000000
-5.44772386,4.79680257,1.05154284,3.59195514,0.81167672,0.02276320,0.60160508,0.00000000
-5.44172086,4.69985393,1.01914119,3.53601931,0.79443555,0.02232130,0.57990364,0.00000000
-5.43571786,4.59783758,0.98499088,3.47530101,0.77467556,0.02180029,0.55975541,0.00000000
-5.42971486,4.49263073,0.94958579,3.41116976,0.75270483,0.02121175,0.54139733,0.00000000
-5.42371186,4.38613813,0.91343022,3.34505011,0.72886831,0.02056862,0.52501267,0.00000000
-5.41770885,4.28026241,0.87702908,3.27839774,0.70354037,0.01988486,0.51073193,0.00000000
-5.41170585,4.17687406,0.84087791,3.21267441,0.67711647,0.01917508,0.49863536,0.00000000
-5.40570285,4.07778163,0.80545285,3.14932238,0.65000407,0.01845413,0.48875674,0.00000000
-5.39969985,3.98470282,0.77120097,3.08973898,0.62261326,0.01773674,0.48108806,0.00000000
-5.39369685,3.89923699,0.73853117,3.03525187,0.59534729,0.01703710,0.47558488,0.00000000
-5.38769385,3.82283955,0.70780585,2.98709562,0.56859348,0.01636854,0.47217197,0.00000000
-5.38169085,3.75679892,0.67933357,2.94638998,0.54271467,0.01574324,0.47074894,0.00000000
-5.37568784,3.70221612,0.65336304,2.91412037,0.51804160,0.01517190,0.47119568,0.00000000
-5.36968484,3.65998755,0.63007850,2.89112078,0.49486645,0.01466359,0.47337727,0.00000000
-5.36368184,3.63079104,0.60959660,2.87805945,0.47343753,0.01422557,0.47714819,0.00000000
-5.35767884,3.61507541,0.59196510,2.87542723,0.45395546,0.01386315,0.48235595,0.00000000
-5.35167584,3.61305355,0.57716318,2.88352909,0.43657070,0.01357970,0.48884369,0.00000000
-5.34567284,3.62469917,0.56510358,2.90247848,0.42138258,0.01337665,0.49645219,0.00000000
-5.33966983,3.64974740,0.55563640,2.93219482,0.40843959,0.01325349,0.50502100,0.00000000
-5.33366683,3.68769903,0.54855463,2.97240419,0.39774104,0.01320793,0.51438907,0.00000000
-5.32766383,3.73782877,0.54360103,3.02264309,0.38923977,0.01323602,0.52439480,0.00000000
-5.32166083,3.79919741,0.54047644,3.08226568,0.38284589,0.01333234,0.53487584,0.00000000
-5.31565783,3.87066802,0.53884905,3.15045423,0.37843139,0.01349015,0.54566873,0.00000000
-5.30965483,3.95092620,0.53836450,3.22623320,0.37583532,0.01370168,0.55660855,0.00000000
-5.30365183,4.03850428,0.53865644,3.30848672,0.37486956,0.01395834,0.56752878,0.00000000
-5.29764882,4.13180939,0.53935726,3.39597959,0.37532483,0.01425097,0.57826148,0.00000000
-5.29164582,4.22915508,0.54010857,3.48738159,0.37697698,0.01457008,0.58863781,0.00000000
-5.28564282,4.32879607,0.54057119,3.58129484,0.37959328,0.01490617,0.59848916,0.00000000
-5.27963982,4.42896548,0.54043430,3.67628382,0.38293853,0.01524988,0.60764860,0.00000000
-5.27363682,4.52791377,0.53942339,3.77090738,0.38678113,0.01559234,0.61595294,0.00000000
-5.26763382,4.62394841,0.53730691,3.86375198,0.39089857,0.01592529,0.62324511,0.00000000
-5.26163082,4.71547312,0.53390126,3.95346523,0.39508267,0.01624135,0.62937689,0.00000000
-5.25562781,4.80102533,0.52907412,4.03878860,0.39914409,0.01653415,0.63421183,0.00000000
-5.24962481,4.87931073,0.52274599,4.11858818,0.40291626,0.01679849,0.63762820,0.00000000
-5.24362181,4.94923323,0.51488996,4.19188216,0.40625846,0.01703040,0.63952190,0.00000000
-5.23761881,5.00991930,0.50552973,4.25786385,0.40905810,0.01722725,0.63980906,0.00000000
-5.23161581,5.06073537,0.49473617,4.31591918,0.41123209,0.01738772,0.63842831,0.00000000
-5.22561281,5.10129729,0.48262233,4.36563757,0.41272714,0.01751178,0.63534254,0.00000000
-5.21960980,5.13147132,0.46933747,4.40681552,0.41351923,0.01760061,0.63054001,0.00000000
-5.21360680,5.15136613,0.45506005,4.43945252,0.41361192,0.01765649,0.62403488,0.00000000
-5.20760380,5.16131593,0.43999019,4.46373903,0.41303383,0.01768263,0.61586694,0.00000000
-5.20160080,5.16185521,0.42434185,4.48003698,0.41183527,0.01768296,0.60610067,0.00000000
-5.19559780,5.15368597,0.40833498,4.48885342,0.41008402,0.01766195,0.59482358,0.00000000
-5.18959480,5.13763866,0.39218789,4.49080826,0.40786056,0.01762435,0.58214396,0.00000000
-5.18359180,5.11462866,0.37611021,4.48659772,0.40525296,0.01757493,0.56818806,0.00000000
-5.17758879,5.08561004,0.36029661,4.47695500,0.40235143,0.01751828,0.55309688,0.00000000
-5.17158579,5.05152891,0.34492140,4.46261020,0.39924295,0.01745855,0.53702262,0.00000000
-5.16558279,5.01327861,0.33013422,4.44425148,0.39600623,0.01739925,0.52012498,0.00000000
-5.15957979,4.97165883,0.31605699,4.42248950,0.39270703,0.01734311,0.50256753,0.00000000
-5.15357679,4.92734102,0.30278191,4.39782699,0.38939426,0.01729190,0.48451408,0.00000000
-5.14757379,4.88084161,0.29037084,4.37063531,0.38609700,0.01724644,0.46612542,0.00000000
-5.14157079,4.83250472,0.27885579,4.34113912,0.38282253,0.01720647,0.44755643,0.00000000
-5.13556778,4.78249516,0.26824050,4.30941037,0.37955555,0.01717078,0.42895355,0.00000000
-5.12956478,4.73080228,0.25850302,4.27537174,0.37625853,0.01713723,0.41045296,0.00000000
-5.12356178,4.67725431,0.24959910,4.23880971,0.37287339,0.01710290,0.39217917,0.00000000
-5.11755878,4.62154262,0.24146621,4.19939639,0.36932413,0.01706430,0.37424429,0.00000000
-5.11155578,4.56325443,0.23402805,4.15671908,0.36552060,0.01701753,0.35674778,0.00000000
-5.10555278,4.50191213,0.22719930,4.11031581,0.36136295,0.01695854,0.33977676,0.00000000
-5.09954977,4.43701710,0.22089034,4.05971499,0.35674672,0.01688335,0.32340672,0.00000000
-5.09354677,4.36809536,0.21501193,4.00447668,0.35156822,0.01678834,0.30770252,0.00000000
-5.08754377,4.29474254,0.20947938,3.94423333,0.34572996,0.01667039,0.29271968,0.00000000
-5.08154077,4.21666550,0.20421636,3.87872741,0.33914586,0.01652716,0.27850576,0.00000000
-5.07553777,4.13371822,0.19915790,3.80784379,0.33174588,0.01635719,0.26510165,0.00000000
-5.06953477,4.04592980,0.19425273,3.73163503,0.32348005,0.01616000,0.25254289,0.00000000
-5.06353177,3.95352311,0.18946467,3.65033786,0.31432150,0.01593620,0.24086070,0.00000000
-5.05752876,3.85692285,0.18477328,3.56438024,0.30426842,0.01568747,0.23008278,0.00000000
-5.05152576,3.75675270,0.18017351,3.47437814,0.29334495,0.01541646,0.22023377,0.00000000
-5.04552276,3.65382181,0.17567468,3.38112269,0.28160090,0.01512679,0.21133538,0.00000000
-5.03951976,3.54910134,0.17129862,3.28555808,0.26911028,0.01482282,0.20340626,0.00000000
-5.03351676,3.44369255,0.16707729,3.18875181,0.25596898,0.01450953,0.19646147,0.00000000
-5.02751376,3.33878839,0.16304994,3.09185873,0.24229144,0.01419229,0.19051180,0.00000000
-5.02151076,3.23563060,0.15925998,2.99608122,0.22820673,0.01387669,0.18556288,0.00000000
-5.01550775,3.13546499,0.15575170,2.90262751,0.21385411,0.01356832,0.18161418,0.00000000
-5.00950475,3.03949723,0.15256707,2.81267047,0.19937847,0.01327258,0.17865812,0.00000000
-5.00350175,2.94885149,0.14974281,2.72730910,0.18492560,0.01299452,0.17667917,0.00000000
-4.99749875,2.86453409,0.14730770,2.64753467,0.17063774,0.01273871,0.17565320,0.00000000
-4.99149575,2.78740394,0.14528053,2.57420294,0.15664956,0.01250914,0.17554704,0.00000000
-4.98549275,2.71815086,0.14366846,2.50801386,0.14308458,0.01230918,0.17631841,0.00000000
-4.97948974,2.65728264,0.14246614,2.44949918,0.13005227,0.01214155,0.17791612,0.00000000
-4.97348674,2.60512102,0.14165545,2.39901829,0.11764595,0.01200833,0.18028066,0.00000000
-4.96748374,2.56180611,0.14120585,2.35676187,0.10594131,0.01191106,0.18334513,0.00000000
-4.96148074,2.52730850,0.14107541,2.32276261,0.09499582,0.01185079,0.18703645,0.00000000
-4.95547774,2.50144777,0.14121231,2.29691169,0.08484874,0.01182818,0.19127679,0.00000000
-4.94947474,2.48391572,0.14155680,2.27897973,0.07552180,0.01184360,0.19598522,0.00000000
-4.94347174,2.47430267,0.14204357,2.26864039,0.06702042,0.01189723,0.20107943,0.00000000
-4.93746873,2.47212490,0.14260417,2.26549499,0.05933531,0.01198916,0.20647744,0.00000000
-4.93146573,2.47685137,0.14316971,2.26909649,0.05244446,0.01211942,0.21209921,0.00000000
-4.92546273,2.48792813,0.14367335,2.27897117,0.04631519,0.01228805,0.21786814,0.00000000
-4.91945973,2.50479908,0.14405277,2.29463695,0.04090642,0.01249507,0.22371228,0.00000000
-4.91345673,2.52692189,0.14425227,2.31561722,0.03617080,0.01274050,0.22956531,0.00000000
-4.90745373,2.55377858,0.14422468,2.34144970,0.03205677,0.01302422,0.23536719,0.00000000
-4.90145073,2.58488048,0.14393275,2.37169009,0.02851051,0.01334594,0.24106448,0.00000000
-4.89544772,2.61976776,0.14335016,2.40591081,0.02547754,0.01370506,0.24661041,0.00000000
-4.88944472,2.65800427,0.14246214,2.44369540,0.02290419,0.01410054,0.25196462,0.00000000
-4.88344172,2.69916849,0.14126558,2.48462944,0.02073873,0.01453075,0.25709279,0.00000000
-4.87743872,2.74284201,0.13976882,2.52828937,0.01893226,0.01499334,0.26196605,0.00000000
-4.87143572,2.78859691,0.13799107,2.57423038,0.01743935,0.01548513,0.26656043,0.00000000
-4.86543272,2.83598358,0.13596152,2.62197493,0.01621844,0.01600201,0.27085629,0.00000000
-4.85942971,2.88452053,0.13371831,2.67100336,0.01523205,0.01653888,0.27483795,0.00000000
-4.85342671,2.93368753,0.13130732,2.72074776,0.01444688,0.01708964,0.27849346,0.00000000
-4.84742371,2.98292329,0.12878095,2.77059036,0.01383366,0.01764723,0.28181472,0.00000000
-4.84142071,3.03162843,0.12619683,2.81986706,0.01336703,0.01820371,0.28479782,0.00000000
-4.83541771,3.07917424,0.12361671,2.86787662,0.01302526,0.01875042,0.28744380,0.00000000
-4.82941471,3.12491720,0.12110533,2.91389547,0.01279006,0.01927816,0.28975960,0.00000000
-4.82341171,3.16821885,0.11872955,2.95719768,0.01264621,0.01977741,0.29175932,0.00000000
-4.81740870,3.20847003,0.11655748,2.99707937,0.01258135,0.02023864,0.29346559,0.00000000
-4.81140570,3.24511832,0.11465782,3.03288631,0.01258569,0.02065257,0.29491101,0.00000000
-4.80540270,3.27769703,0.11309924,3.06404313,0.01265180,0.02101049,0.29613941,0.00000000
-4.79939970,3.30585397,0.11194984,3.09008271,0.01277439,0.02130455,0.29720699,0.00000000
-4.79339670,3.32937816,0.11127655,3.11067367,0.01295014,0.02152805,0.29818288,0.00000000
-4.78739370,3.34822254,0.11114451,3.12564454,0.01317755,0.02167568,0.29914929,0.00000000
-4.78139070,3.36252120,0.11161640,3.13500278,0.01345683,0.02174373,0.30020095,0.00000000
-4.77538769,3.37259954,0.11275147,3.13894753,0.01378975,0.02173022,0.30144372,0.00000000
-4.76938469,3.37897668,0.11460460,3.13787501,0.01417956,0.02163501,0.30299249,0.00000000
-4.76338169,3.38235947,0.11722503,3.13237616,0.01463085,0.02145979,0.30496824,0.00000000
-4.75737869,3.38362819,0.12065501,3.12322652,0.01514948,0.02120805,0.30749434,0.00000000
-4.75137569,3.38381468,0.12492834,3.11136869,0.01574244,0.02088498,0.31069224,0.00000000
-4.74537269,3.38407384,0.13006886,3.09788840,0.01641770,0.02049726,0.31467677,0.00000000
-4.73936968,3.38565011,0.13608893,3.08398545,0.01718408,0.02005290,0.31955109,0.00000000
-4.73336668,3.38984088,0.14298811,3.07094114,0.01805113,0.01956096,0.32540184,0.00000000
-4.72736368,3.39795862,0.15075203,3.06008392,0.01902888,0.01903127,0.33229441,0.00000000
-4.72136068,3.41129418,0.15935163,3.05275517,0.02012772,0.01847419,0.34026892,0.00000000
-4.71535768,3.43108291,0.16874281,3.05027682,0.02135817,0.01790030,0.34933700,0.00000000
-4.70935468,3.45847551,0.17886665,3.05392226,0.02273069,0.01732018,0.35947965,0.00000000
-4.70335168,3.49451488,0.18965017,3.06489189,0.02425545,0.01674414,0.37064635,0.00000000
-4.69734867,3.54011982,0.20100769,3.08429394,0.02594209,0.01618208,0.38275556,0.00000000
-4.69134567,3.59607582,0.21284276,3.11313104,0.02779954,0.01564328,0.39569658,0.00000000
-4.68534267,3.66303273,0.22505073,3.15229215,0.02983570,0.01513633,0.40933282,0.00000000
-4.67933967,3.74150837,0.23752157,3.20254950,0.03205727,0.01466902,0.42350629,0.00000000
-4.67333667,3.83189681,0.25014317,3.26455923,0.03446946,0.01424833,0.43804305,0.00000000
-4.66733367,3.93447959,0.26280475,3.33886461,0.03707574,0.01388040,0.45275954,0.00000000
-4.66133067,4.04943795,0.27540019,3.42590012,0.03987760,0.01357053,0.46746914,0.00000000
-4.65532766,4.17686401,0.28783119,3.52599494,0.04287428,0.01332319,0.48198898,0.00000000
-4.64932466,4.31676895,0.30001008,3.63937427,0.04606252,0.01314207,0.49614629,0.00000000
-4.64332166,4.46908660,0.31186199,3.76615720,0.04943634,0.01303005,0.50978415,0.00000000
-4.63731866,4.63367109,0.32332633,3.90635019,0.05298681,0.01298924,0.52276618,0.00000000
-4.63131566,4.81028787,0.33435749,4.05983587,0.05670181,0.01302093,0.53498006,0.00000000
-4.62531266,4.99859800,0.34492464,4.22635687,0.06056589,0.01312558,0.54633954,0.00000000
-4.61930965,5.19813634,0.35501062,4.40549567,0.06456012,0.01330275,0.55678486,0.00000000
-4.61330665,5.40828483,0.36461011,4.59665132,0.06866198,0.01355107,0.56628177,0.00000000
-4.60730365,5.62824264,0.37372694,4.79901489,0.07284532,0.01386811,0.57481893,0.00000000
-4.60130065,5.85699573,0.38237099,5.01154546,0.07708041,0.01425039,0.58240424,0.00000000
-4.59529765,6.09328833,0.39055465,5.23294910,0.08133399,0.01469323,0.58906001,0.00000000
-4.58929465,6.33559919,0.39828912,5.46166311,0.08556949,0.01519079,0.59481762,0.00000000
-4.58329165,6.58212565,0.40558092,5.69584782,0.08974731,0.01573599,0.59971186,0.00000000
-4.57728864,6.83077772,0.41242867,5.93338807,0.09382518,0.01632058,0.60377538,0.00000000
-4.57128564,7.07918470,0.41882050,6.17190590,0.09775866,0.01693519,0.60703370,0.00000000
-4.56528264,7.32471547,0.42473222,6.40878557,0.10150172,0.01756942,0.60950100,0.00000000
-4.55927964,7.56451346,0.43012640,6.64121126,0.10500748,0.01821206,0.61117712,0.00000000
-4.55327664,7.79554599,0.43495252,6.86621720,0.10822897,0.01885126,0.61204590,0.00000000
-4.54727364,8.01466703,0.43914813,7.08074893,0.11112008,0.01947477,0.61207494,0.00000000
-4.54127064,8.21869146,0.44264098,7.28173400,0.11363649,0.02007031,0.61121689,0.00000000
-4.53526763,8.40447816,0.44535220,7.46615953,0.11573675,0.02062576,0.60941217,0.00000000
-4.52926463,8.56901854,0.44720003,7.63115365,0.11738329,0.02112962,0.60659285,0.00000000
-4.52326163,8.70952682,0.44810426,7.77406733,0.11854352,0.02157123,0.60268760,0.00000000
-4.51725863,8.82352795,0.44799088,7.89255323,0.11919084,0.02194113,0.59762721,0.00000000
-4.51125563,8.90893913,0.44679674,7.98463788,0.11930556,0.02223132,0.59135047,0.00000000
-4.50525263,8.96414115,0.44447400,8.04878412,0.11887577,0.02243550,0.58380991,0.00000000
-4.49924962,8.98803627,0.44099405,8.08394083,0.11789799,0.02254925,0.57497720,0.00000000
-4.49324662,8.98008994,0.43635070,8.08957791,0.11637767,0.02257014,0.56484768,0.00000000
-4.48724362,8.94035441,0.43056247,8.06570493,0.11432944,0.02249778,0.55344387,0.00000000
-4.48124062,8.86947350,0.42367381,8.01287283,0.11177720,0.02233378,0.54081773,0.00000000
-4.47523762,8.76866830,0.41575522,7.93215878,0.10875382,0.02208170,0.52705153,0.00000000
-4.46923462,8.63970484,0.40690225,7.82513526,0.10530071,0.02174688,0.51225730,0.00000000
-4.46323162,8.48484550,0.39723348,7.69382481,0.10146707,0.02133621,0.49657488,0.00000000
-4.45722861,8.30678643,0.38688751,7.54064292,0.09730891,0.02085792,0.48016877,0.00000000
-4.45122561,8.10858407,0.37601923,7.36833146,0.09288787,0.02032127,0.46322390,0.00000000
-4.44522261,7.89357404,0.36479552,7.17988575,0.08826986,0.01973628,0.44594060,0.00000000
-4.43921961,7.66528564,0.35339054,6.97847809,0.08352358,0.01911337,0.42852902,0.00000000
-4.43321661,7.42735536,0.34198100,6.76738072,0.07871891,0.01846315,0.41120335,0.00000000
-4.42721361,7.18344241,0.33074145,6.54989067,0.07392536,0.01779605,0.39417602,0.00000000
-4.42121061,6.93714877,0.31983990,6.32925888,0.06921044,0.01712210,0.37765224,0.00000000
-4.41520760,6.69194601,0.30943385,6.10862522,0.06463815,0.01645075,0.36182497,0.00000000
-4.40920460,6.45111027,0.29966697,5.89096084,0.06026761,0.01579064,0.34687061,0.00000000
-4.40320160,6.21766644,0.29066636,5.67901848,0.05615182,0.01514946,0.33294547,0.00000000
-4.39719860,5.99434200,0.28254056,5.47529118,0.05233656,0.01453391,0.32018295,0.00000000
-4.39119560,5.78353048,0.27537820,5.28197946,0.04885964,0.01394957,0.30869170,0.00000000
-4.38519260,5.58726413,0.26924734,5.10096633,0.04575028,0.01340093,0.29855445,0.00000000
-4.37918959,5.40719536,0.26419533,4.93380008,0.04302878,0.01289138,0.28982754,0.00000000
-4.37318659,5.24458611,0.26024923,4.78168383,0.04070639,0.01242325,0.28254113,0.00000000
-4.36718359,5.10030451,0.25741659,4.64547153,0.03878552,0.01199788,0.27669988,0.00000000
-4.36118059,4.97482810,0.25568655,4.52566981,0.03726009,0.01161567,0.27228395,0.00000000
-4.35517759,4.86825320,0.25503123,4.42244524,0.03611612,0.01127618,0.26925044,0.00000000
-4.34917459,4.78030996,0.25540719,4.33563675,0.03533251,0.01097823,0.26753496,0.00000000
-4.34317159,4.71038289,0.25675714,4.26477301,0.03488201,0.01072001,0.26705341,0.00000000
-4.33716858,4.65753675,0.25901170,4.20909474,0.03473222,0.01049913,0.26770399,0.00000000
-4.33116558,4.62054761,0.26209124,4.16758184,0.03484684,0.01031282,0.26936925,0.00000000
-4.32516258,4.59793919,0.26590791,4.13898511,0.03518685,0.01015794,0.27191841,0.00000000
-4.31915958,4.58802390,0.27036765,4.12186260,0.03571177,0.01003113,0.27520980,0.00000000
-4.31315658,4.58894850,0.27537245,4.11461989,0.03638093,0.00992892,0.27909358,0.00000000
-4.30715358,4.59874355,0.28082263,4.11555383,0.03715465,0.00984780,0.28341464,0.00000000
