energy_ev,total_up,Bi_p_up,Bi_d_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up
-4.30115058,2.43010036,0.66397335,0.01642166,1.31648766,1.70618256,0.06120768,0.18474630
-4.29514757,2.48738160,0.68821656,0.01710432,1.34303577,1.74214915,0.06214975,0.18555971
-4.28914457,2.54251991,0.71371699,0.01782023,1.36667068,1.77536803,0.06275975,0.18628721
-4.28314157,2.59503900,0.74016373,0.01856941,1.38667654,1.80574215,0.06301414,0.18681468
-4.27713857,2.64463494,0.76725267,0.01935191,1.40247503,1.83331794,0.06289783,0.18704291
-4.27113557,2.69116541,0.79468551,0.02016751,1.41363015,1.85827403,0.06240447,0.18688932
-4.26513257,2.73463035,0.82216751,0.02101555,1.41984773,1.88090324,0.06153642,0.18628899
-4.25912956,2.77514503,0.84940455,0.02189456,1.42097031,1.90158840,0.06030449,0.18519501
-4.25312656,2.81290742,0.87609987,0.02280203,1.41696769,1.92077346,0.05872733,0.18357824
-4.24712356,2.84816168,0.90195089,0.02373409,1.40792400,1.93893136,0.05683070,0.18142643
-4.24112056,2.88116023,0.92664677,0.02468533,1.39402199,1.95653046,0.05464642,0.17874283
-4.23511756,2.91212668,0.94986711,0.02564862,1.37552563,1.97400136,0.05221129,0.17554444
-4.22911456,2.94122218,0.97128213,0.02661500,1.35276176,1.99170608,0.04956580,0.17185992
-4.22311156,2.96851708,0.99055473,0.02757373,1.32610179,2.00991149,0.04675291,0.16772736
-4.21710855,2.99397010,1.00734457,0.02851238,1.29594436,2.02876831,0.04381668,0.16319196
-4.21110555,3.01741604,1.02131416,0.02941703,1.26269951,2.04829721,0.04080108,0.15830379
-4.20510255,3.03856311,1.03213672,0.03027264,1.22677517,2.06838259,0.03774883,0.15311572
-4.19909955,3.05699993,1.03950572,0.03106344,1.18856610,2.08877461,0.03470037,0.14768149
-4.19309655,3.07221176,1.04314540,0.03177339,1.14844579,2.10909912,0.03169299,0.14205420
-4.18709355,3.08360497,1.04282180,0.03238680,1.10676110,2.12887494,0.02876015,0.13628497
-4.18109055,3.09053797,1.03835364,0.03288883,1.06382961,2.14753748,0.02593096,0.13042209
-4.17508754,3.09235681,1.02962233,0.03326612,1.01993939,2.16446692,0.02322984,0.12451032
-4.16908454,3.08843279,1.01658044,0.03350728,0.97535069,2.17901958,0.02067641,0.11859059
-4.16308154,3.07819985,0.99925797,0.03360341,0.93029914,2.19056015,0.01828547,0.11269994
-4.15707854,3.06118915,0.97776603,0.03354847,0.88499984,2.19849308,0.01606721,0.10687152
-4.15107554,3.03705871,0.95229743,0.03333956,0.83965185,2.20229107,0.01402746,0.10113489
-4.14507254,3.00561609,0.92312403,0.03297710,0.79444260,2.20151913,0.01216809,0.09551628
-4.13906953,2.96683281,0.89059097,0.03246481,0.74955162,2.19585272,0.01048748,0.09003888
-4.13306653,2.92084968,0.85510784,0.03180962,0.70515359,2.18508922,0.00898103,0.08472314
-4.12706353,2.86797275,0.81713720,0.03102143,0.66142013,2.16915210,0.00764166,0.07958696
-4.12106053,2.80866036,0.77718106,0.03011274,0.61852051,2.14808801,0.00646035,0.07464587
-4.11505753,2.74350230,0.73576588,0.02909819,0.57662108,2.12205711,0.00542663,0.06991308
-4.10905453,2.67319246,0.69342686,0.02799401,0.53588373,2.09131776,0.00452908,0.06539945
-4.10305153,2.59849702,0.65069222,0.02681752,0.49646343,2.05620674,0.00375574,0.06111343
-4.09704852,2.52022010,0.60806834,0.02558644,0.45850521,2.01711658,0.00309446,0.05706095
-4.09104552,2.43916926,0.56602621,0.02431840,0.42214080,1.97447165,0.00253325,0.05324531
-4.08504252,2.35612284,0.52499001,0.02303035,0.38748531,1.92870475,0.00206050,0.04966707
-4.07903952,2.27180120,0.48532800,0.02173813,0.35463415,1.88023560,0.00166520,0.04632403
-4.07303652,2.18684326,0.44734620,0.02045605,0.32366054,1.82945284,0.00133709,0.04321123
-4.06703352,2.10178976,0.41128490,0.01919662,0.29461374,1.77670022,0.00106673,0.04032109
-4.06103052,2.01707361,0.37731792,0.01797033,0.26751811,1.72226800,0.00084557,0.03764361
-4.05502751,1.93301771,0.34555455,0.01678560,0.24237315,1.66638957,0.00066595,0.03516669
-4.04902451,1.84983981,0.31604375,0.01564876,0.21915444,1.60924324,0.00052113,0.03287654
-4.04302151,1.76766349,0.28878025,0.01456414,0.19781546,1.55095878,0.00040521,0.03075816
-4.03701851,1.68653440,0.26371220,0.01353426,0.17829013,1.49162774,0.00031310,0.02879584
-4.03101551,1.60643997,0.24074963,0.01256003,0.16049595,1.43131663,0.00024044,0.02697380
-4.02501251,1.52733137,0.21977348,0.01164104,0.14433758,1.37008177,0.00018357,0.02527669
-4.01900950,1.44914589,0.20064459,0.01077581,0.12971058,1.30798450,0.00013942,0.02369019
-4.01300650,1.37182838,0.18321223,0.00996211,0.11650523,1.24510569,0.00010544,0.02220151
-4.00700350,1.29535043,0.16732198,0.00919722,0.10461024,1.18155845,0.00007956,0.02079983
-4.00100050,1.21972616,0.15282250,0.00847818,0.09391612,1.11749819,0.00006011,0.01947674
-3.99499750,1.14502407,0.13957113,0.00780202,0.08431822,1.05312961,0.00004576,0.01822646
-3.98899450,1.07137441,0.12743833,0.00716589,0.07571930,0.98871008,0.00003547,0.01704613
-3.98299150,0.99897216,0.11631075,0.00656725,0.06803159,0.92454961,0.00002844,0.01593591
-3.97698849,0.92807581,0.10609312,0.00600393,0.06117837,0.86100759,0.00002410,0.01489904
-3.97098549,0.85900258,0.09670914,0.00547416,0.05509505,0.79848672,0.00002205,0.01394188
-3.96498249,0.79212067,0.08810138,0.00497662,0.04972981,0.73742481,0.00002205,0.01307385
-3.95897949,0.72783956,0.08023049,0.00451039,0.04504388,0.67828518,0.00002399,0.01230733
-3.95297649,0.66659914,0.07307383,0.00407491,0.04101148,0.62154637,0.00002791,0.01165756
-3.94697349,0.60885852,0.06662381,0.00366993,0.03761957,0.56769196,0.00003395,0.01114253
-3.94097049,0.55508536,0.06088598,0.00329547,0.03486729,0.51720111,0.00004238,0.01078278
-3.93496748,0.50574625,0.05587707,0.00295172,0.03276545,0.47054035,0.00005356,0.01060128
-3.92896448,0.46129855,0.05162305,0.00263898,0.03133573,0.42815687,0.00006799,0.01062322
-3.92296148,0.42218402,0.04815741,0.00235763,0.03060994,0.39047358,0.00008629,0.01087576
-3.91695848,0.38882398,0.04551943,0.00210807,0.03062914,0.35788588,0.00010920,0.01138777
-3.91095548,0.36161611,0.04375273,0.00189070,0.03144266,0.33075983,0.00013761,0.01218946
-3.90495248,0.34093225,0.04290388,0.00170585,0.03310706,0.30943152,0.00017254,0.01331196
-3.89894947,0.32711698,0.04302114,0.00155383,0.03568487,0.29420704,0.00021515,0.01478676
-3.89294647,0.32048615,0.04415317,0.00143489,0.03924324,0.28536267,0.00026677,0.01664503
-3.88694347,0.32132505,0.04634779,0.00134919,0.04385226,0.28314452,0.00032884,0.01891687
-3.88094047,0.32988551,0.04965057,0.00129684,0.04958313,0.28776739,0.00040298,0.02163033
-3.87493747,0.34638158,0.05410341,0.00127786,0.05650597,0.29941217,0.00049091,0.02481039
-3.86893447,0.37098338,0.05974281,0.00129220,0.06468741,0.31822153,0.00059444,0.02847779
-3.86293147,0.40380908,0.06659807,0.00133968,0.07418791,0.34429382,0.00071551,0.03264777
-3.85692846,0.44491490,0.07468935,0.00142001,0.08505876,0.37767503,0.00085604,0.03732884
-3.85092546,0.49428350,0.08402545,0.00153270,0.09733900,0.41834908,0.00101799,0.04252143
-3.84492246,0.55181108,0.09460175,0.00167708,0.11105217,0.46622673,0.00120322,0.04821671
-3.83891946,0.61729386,0.10639789,0.00185221,0.12620305,0.52113378,0.00141347,0.05439552
-3.83291646,0.69041460,0.11937581,0.00205684,0.14277450,0.58279905,0.00165028,0.06102739
-3.82691346,0.77073021,0.13347775,0.00228938,0.16072450,0.65084303,0.00191490,0.06807000
-3.82091046,0.85766118,0.14862475,0.00254781,0.17998360,0.72476810,0.00220819,0.07546875
-3.81490745,0.95048394,0.16471549,0.00282968,0.20045280,0.80395113,0.00253055,0.08315688
-3.80890445,1.04832699,0.18162566,0.00313207,0.22200215,0.88763929,0.00288182,0.09105587
-3.80290145,1.15017161,0.19920801,0.00345158,0.24447002,0.97494993,0.00326120,0.09907636
-3.79689845,1.25485780,0.21729309,0.00378432,0.26766336,1.06487505,0.00366718,0.10711945
-3.79089545,1.36109585,0.23569077,0.00412595,0.29135884,1.15629080,0.00409748,0.11507848
-3.78489245,1.46748380,0.25419254,0.00447175,0.31530510,1.24797231,0.00454901,0.12284117
-3.77888944,1.57253055,0.27257467,0.00481666,0.33922607,1.33861360,0.00501785,0.13029210
-3.77288644,1.67468440,0.29060213,0.00515540,0.36282529,1.42685249,0.00549925,0.13731544
-3.76688344,1.77236614,0.30803316,0.00548258,0.38579133,1.51129964,0.00598773,0.14379791
-3.76088044,1.86400591,0.32462459,0.00579286,0.40780404,1.59057104,0.00647707,0.14963168
-3.75487744,1.94808243,0.34013751,0.00608103,0.42854164,1.66332286,0.00696048,0.15471739
-3.74887444,2.02316346,0.35434339,0.00634226,0.44768839,1.72828726,0.00743072,0.15896689
-3.74287144,2.08794565,0.36703025,0.00657219,0.46494257,1.78430796,0.00788026,0.16230572
-3.73686843,2.14129259,0.37800889,0.00676711,0.48002468,1.83037393,0.00830149,0.16467534
-3.73086543,2.18226909,0.38711872,0.00692409,0.49268535,1.86565004,0.00868690,0.16603472
-3.72486243,2.21017066,0.39423327,0.00704110,0.50271293,1.88950307,0.00902932,0.16636163
-3.71885943,2.22454654,0.39926485,0.00711712,0.50994020,1.90152218,0.00932215,0.16565317
-3.71285643,2.22521553,0.40216840,0.00715221,0.51425017,1.90153274,0.00955954,0.16392583
-3.70685343,2.21227372,0.40294424,0.00714752,0.51558051,1.88960295,0.00973659,0.16121497
-3.70085043,2.18609375,0.40163954,0.00710530,0.51392654,1.86604287,0.00984955,0.15757368
-3.69484742,2.14731561,0.39834852,0.00702887,0.50934254,1.83139594,0.00989591,0.15307121
-3.68884442,2.09682918,0.39321114,0.00692254,0.50194130,1.78642315,0.00987452,0.14779094
-3.68284142,2.03574922,0.38641038,0.00679148,0.49189184,1.73208068,0.00978562,0.14182799
-3.67683842,1.96538379,0.37816814,0.00664161,0.47941545,1.66949175,0.00963085,0.13528662
-3.67083542,1.88719721,0.36873979,0.00647939,0.46477999,1.59991401,0.00941320,0.12827745
-3.66483242,1.80276909,0.35840751,0.00631166,0.44829284,1.52470351,0.00913689,0.12091466
-3.65882941,1.71375087,0.34747270,0.00614540,0.43029249,1.44527690,0.00880728,0.11331325
-3.65282641,1.62182157,0.33624763,0.00598756,0.41113939,1.36307321,0.00843063,0.10558646
-3.64682341,1.52864415,0.32504658,0.00584478,0.39120607,1.27951650,0.00801396,0.09784337
-3.64082041,1.43582425,0.31417689,0.00572323,0.37086716,1.19598087,0.00756480,0.09018685
-3.63481741,1.34487239,0.30393007,0.00562838,0.35048948,1.11375883,0.00709096,0.08271188
-3.62881441,1.25717092,0.29457348,0.00556483,0.33042275,1.03403401,0.00660031,0.07550412
-3.62281141,1.17394664,0.28634271,0.00553615,0.31099104,0.95785894,0.00610058,0.06863902
-3.61680840,1.09624975,0.27943510,0.00554479,0.29248537,0.88613843,0.00559912,0.06218119
-3.61080540,1.02493937,0.27400454,0.00559193,0.27515778,0.81961858,0.00510278,0.05618421
-3.60480240,0.96067599,0.27015783,0.00567751,0.25921676,0.75888167,0.00461771,0.05069069
-3.59879940,0.90392048,0.26795265,0.00580015,0.24482442,0.70434643,0.00414933,0.04573264
-3.59279640,0.85493933,0.26739732,0.00595725,0.23209530,0.65627347,0.00370215,0.04133210
-3.58679340,0.81381566,0.26845232,0.00614503,0.22109674,0.61477504,0.00327985,0.03750186
-3.58079040,0.78046494,0.27103346,0.00635868,0.21185076,0.57982870,0.00288518,0.03424635
-3.57478739,0.75465484,0.27501659,0.00659246,0.20433729,0.55129372,0.00252005,0.03156254
-3.56878439,0.73602802,0.28024375,0.00683997,0.19849851,0.52892975,0.00218554,0.02944089
-3.56278139,0.72412688,0.28653031,0.00709430,0.19424407,0.51241662,0.00188201,0.02786621
-3.55677839,0.71841933,0.29367294,0.00734828,0.19145688,0.50137459,0.00160916,0.02681849
-3.55077539,0.71832448,0.30145811,0.00759471,0.18999935,0.49538424,0.00136611,0.02627363
-3.54477239,0.72323738,0.30967059,0.00782665,0.18971965,0.49400535,0.00115156,0.02620406
-3.53876938,0.73255212,0.31810184,0.00803759,0.19045789,0.49679419,0.00096385,0.02657931
-3.53276638,0.74568242,0.32655767,0.00822170,0.19205190,0.50331877,0.00080106,0.02736640
-3.52676338,0.76207941,0.33486525,0.00837406,0.19434257,0.51317170,0.00066111,0.02853028
-3.52076038,0.78124602,0.34287883,0.00849074,0.19717856,0.52598047,0.00054185,0.03003420
-3.51475738,0.80274798,0.35048421,0.00856901,0.20042028,0.54141509,0.00044113,0.03183998
-3.50875438,0.82622125,0.35760186,0.00860737,0.20394320,0.55919310,0.00035682,0.03390850
-3.50275138,0.85137609,0.36418843,0.00860562,0.20764034,0.57908204,0.00028693,0.03620006
-3.49674837,0.87799781,0.37023689,0.00856482,0.21142422,0.60089968,0.00022959,0.03867488
-3.49074537,0.90594483,0.37577528,0.00848729,0.21522807,0.62451224,0.00018310,0.04129380
-3.48474237,0.93514414,0.38086413,0.00837645,0.21900664,0.64983087,0.00014594,0.04401886
-3.47873937,0.96558480,0.38559299,0.00823677,0.22273651,0.67680684,0.00011680,0.04681421
-3.47273637,0.99731003,0.39007601,0.00807356,0.22641612,0.70542568,0.00009455,0.04964687
-3.46673337,1.03040803,0.39444699,0.00789282,0.23006555,0.73570077,0.00007828,0.05248774
-3.46073037,1.06500245,0.39885408,0.00770104,0.23372612,0.76766643,0.00006728,0.05531241
-3.45472736,1.10124244,0.40345443,0.00750497,0.23745992,0.80137112,0.00006103,0.05810211
-3.44872436,1.13929299,0.40840892,0.00731148,0.24134923,0.83687069,0.00005921,0.06084439
-3.44272136,1.17932557,0.41387722,0.00712729,0.24549581,0.87422205,0.00006166,0.06353380
-3.43671836,1.22150944,0.42001328,0.00695885,0.25002014,0.91347738,0.00006845,0.06617224
-3.43071536,1.26600373,0.42696144,0.00681216,0.25506042,0.95467888,0.00007977,0.06876916
-3.42471236,1.31295033,0.43485307,0.00669261,0.26077146,0.99785432,0.00009603,0.07134142
-3.41870935,1.36246770,0.44380391,0.00660488,0.26732310,1.04301325,0.00011776,0.07391288
-3.41270635,1.41464558,0.45391204,0.00655284,0.27489840,1.09014396,0.00014570,0.07651368
-3.40670335,1.46954058,0.46525635,0.00653951,0.28369130,1.13921116,0.00018071,0.07917922
-3.40070035,1.52717261,0.47789557,0.00656700,0.29390377,1.19015445,0.00022379,0.08194892
-3.39469735,1.58752218,0.49186772,0.00663652,0.30574237,1.24288735,0.00027610,0.08486472
-3.38869435,1.65052837,0.50718984,0.00674837,0.31941425,1.29729702,0.00033890,0.08796945
-3.38269135,1.71608757,0.52385804,0.00690201,0.33512251,1.35324447,0.00041354,0.09130510
-3.37668834,1.78405286,0.54184762,0.00709609,0.35306099,1.41056529,0.00050146,0.09491108
-3.37068534,1.85423393,0.56111332,0.00732851,0.37340856,1.46907068,0.00060414,0.09882256
-3.36468234,1.92639760,0.58158961,0.00759653,0.39632300,1.52854883,0.00072305,0.10306890
-3.35867934,2.00026872,0.60319100,0.00789682,0.42193460,1.58876639,0.00085965,0.10767233
-3.35267634,2.07553150,0.62581229,0.00822559,0.45033962,1.64947006,0.00101536,0.11264685
-3.34667334,2.15183121,0.64932888,0.00857863,0.48159396,1.71038809,0.00119144,0.11799749
-3.34067034,2.22877618,0.67359717,0.00895147,0.51570707,1.77123169,0.00138906,0.12371982
-3.33466733,2.30594008,0.69845495,0.00933938,0.55263660,1.83169635,0.00160918,0.12979988
-3.32866433,2.38286460,0.72372215,0.00973752,0.59228386,1.89146296,0.00185258,0.13621449
-3.32266133,2.45906251,0.74920176,0.01014097,0.63449056,1.95019888,0.00211979,0.14293178
-3.31665833,2.53402128,0.77468123,0.01054481,0.67903705,2.00755899,0.00241115,0.14991220
-3.31065533,2.60720731,0.79993431,0.01094418,0.72564232,2.06318695,0.00272674,0.15710966
-3.30465233,2.67807102,0.82472359,0.01133431,0.77396589,2.11671678,0.00306647,0.16447302
-3.29864932,2.74605294,0.84880362,0.01171059,0.82361198,2.16777497,0.00343011,0.17194765
-3.29264632,2.81059097,0.87192485,0.01206858,0.87413575,2.21598339,0.00381730,0.17947725
-3.28664332,2.87112877,0.89383823,0.01240408,0.92505177,2.26096315,0.00422772,0.18700552
-3.28064032,2.92712555,0.91430055,0.01271315,0.97584444,2.30233943,0.00466109,0.19447802
-3.27463732,2.97806692,0.93308035,0.01299219,1.02598020,2.33974758,0.00511733,0.20184376
-3.26863432,3.02347675,0.94996424,0.01323793,1.07492104,2.37284018,0.00559665,0.20905677
-3.26263132,3.06292966,0.96476338,0.01344753,1.12213888,2.40129511,0.00609966,0.21607728
-3.25662831,3.09606369,0.97731995,0.01361860,1.16713022,2.42482426,0.00662748,0.22287279
-3.25062531,3.12259245,0.98751311,0.01374931,1.20943037,2.44318258,0.00718184,0.22941860
-3.24462231,3.14231635,0.99526429,0.01383836,1.24862663,2.45617693,0.00776511,0.23569807
-3.23861931,3.15513189,1.00054134,0.01388512,1.28436974,2.46367433,0.00838041,0.24170244
-3.23261631,3.16103860,1.00336131,0.01388963,1.31638305,2.46560895,0.00903157,0.24743017
-3.22661331,3.16014282,1.00379151,0.01385262,1.34446883,2.46198751,0.00972314,0.25288592
-3.22061031,3.15265797,1.00194873,0.01377560,1.36851149,2.45289239,0.01046030,0.25807916
-3.21460730,3.13890091,0.99799652,0.01366078,1.38847748,2.43848236,0.01124880,0.26302243
-3.20860430,3.11928441,0.99214049,0.01351114,1.40441180,2.41899057,0.01209483,0.26772941
-3.20260130,3.09430581,0.98462186,0.01333033,1.41643154,2.39471985,0.01300481,0.27221290
-3.19659830,3.06453233,0.97570939,0.01312267,1.42471661,2.36603539,0.01398524,0.27648273
-3.19059530,3.03058370,0.96569022,0.01289302,1.42949843,2.33335519,0.01504250,0.28054392
-3.18459230,2.99311292,0.95485988,0.01264675,1.43104713,2.29713862,0.01618261,0.28439501
-3.17858929,2.95278611,0.94351217,0.01238956,1.42965800,2.25787382,0.01741104,0.28802685
-3.17258629,2.91026259,0.93192926,0.01212744,1.42563816,2.21606441,0.01873247,0.29142185
-3.16658329,2.86617608,0.92037268,0.01186647,1.41929391,2.17221635,0.02015063,0.29455376
-3.16058029,2.82111812,0.90907559,0.01161270,1.41091970,2.12682540,0.02166816,0.29738814
-3.15457729,2.77562434,0.89823674,0.01137204,1.40078902,2.08036597,0.02328640,0.29988335
-3.14857429,2.73016428,0.88801638,0.01115012,1.38914771,2.03328162,0.02500532,0.30199214
-3.14257129,2.68513493,0.87853427,0.01095212,1.37620978,1.98597758,0.02682347,0.30366368
-3.13656828,2.64085812,0.86986976,0.01078272,1.36215576,1.93881553,0.02873786,0.30484601
-3.13056528,2.59758143,0.86206385,0.01064593,1.34713334,1.89211049,0.03074394,0.30548863
-3.12456228,2.55548222,0.85512283,0.01054504,1.33125989,1.84612974,0.03283561,0.30554517
-3.11855928,2.51467400,0.84902324,0.01048254,1.31462650,1.80109347,0.03500516,0.30497591
-3.11255628,2.47521447,0.84371758,0.01046001,1.29730285,1.75717681,0.03724326,0.30375006
-3.10655328,2.43711421,0.83914035,0.01047816,1.27934241,1.71451280,0.03953896,0.30184753
-3.10055028,2.40034544,0.83521381,0.01053672,1.26078738,1.67319592,0.04187965,0.29926016
-3.09454727,2.36484981,0.83185316,0.01063448,1.24167299,1.63328578,0.04425102,0.29599237
-3.08854427,2.33054497,0.82897062,0.01076930,1.22203065,1.59481061,0.04663703,0.29206107
-3.08254127,2.29732936,0.82647821,0.01093813,1.20188988,1.55777045,0.04901991,0.28749492
-3.07653827,2.26508510,0.82428908,0.01113705,1.18127888,1.52213975,0.05138012,0.28233304
-3.07053527,2.23367911,0.82231745,0.01136137,1.16022388,1.48786957,0.05369642,0.27662315
-3.06453227,2.20296277,0.82047720,0.01160570,1.13874740,1.45488925,0.05594588,0.27041940
-3.05852926,2.17277053,0.81867946,0.01186411,1.11686581,1.42310788,0.05810411,0.26377993
-3.05252626,2.14291809,0.81682957,0.01213019,1.09458660,1.39241569,0.06014541,0.25676441
-3.04652326,2.11320076,0.81482383,0.01239728,1.07190575,1.36268569,0.06204312,0.24943167
-3.04052026,2.08339274,0.81254639,0.01265859,1.04880563,1.33377565,0.06377001,0.24183759
-3.03451726,2.05324775,0.80986702,0.01290740,1.02525374,1.30553079,0.06529880,0.23403340
-3.02851426,2.02250159,0.80663984,0.01313720,1.00120276,1.27778718,0.06660272,0.22606435
-3.02251126,1.99087684,0.80270356,0.01334194,0.97659180,1.25037601,0.06765625,0.21796905
-3.01650825,1.95808984,0.79788329,0.01351616,0.95134917,1.22312870,0.06843579,0.20977923
-3.01050525,1.92385974,0.79199415,0.01365515,0.92539644,1.19588270,0.06892045,0.20152009
-3.00450225,1.88791952,0.78484641,0.01375511,0.89865360,1.16848788,0.06909279,0.19321101
-2.99849925,1.85002818,0.77625214,0.01381325,0.87104517,1.14081323,0.06893955,0.18486676
-2.99249625,1.80998381,0.76603292,0.01382792,0.84250662,1.11275356,0.06845228,0.17649885
-2.98649325,1.76763658,0.75402828,0.01379860,0.81299100,1.08423594,0.06762785,0.16811704
-2.98049025,1.72290103,0.74010428,0.01372598,0.78247503,1.05522553,0.06646885,0.15973092
-2.97448724,1.67576682,0.72416172,0.01361191,0.75096450,1.02573050,0.06498374,0.15135128
-2.96848424,1.62630733,0.70614356,0.01345937,0.71849841,0.99580576,0.06318690,0.14299141
-2.96248124,1.57468556,0.68604092,0.01327238,0.68515175,0.96555528,0.06109843,0.13466798
-2.95647824,1.52115679,0.66389732,0.01305590,0.65103648,0.93513293,0.05874370,0.12640168
-2.95047524,1.46606786,0.63981096,0.01281567,0.61630094,0.90474155,0.05615283,0.11821746
-2.94447224,1.40985293,0.61393464,0.01255810,0.58112746,0.87463040,0.05335989,0.11014439
-2.93846923,1.35302574,0.58647355,0.01229006,0.54572833,0.84509097,0.05040201,0.10221524
-2.93246623,1.29616878,0.55768080,0.01201876,0.51034052,0.81645109,0.04731842,0.09446569
-2.92646323,1.23991954,0.52785099,0.01175151,0.47521923,0.78906767,0.04414938,0.08693344
-2.92046023,1.18495452,0.49731221,0.01149563,0.44063078,0.76331814,0.04093515,0.07965701
-2.91445723,1.13197143,0.46641672,0.01125821,0.40684502,0.73959067,0.03771493,0.07267461
-2.90845423,1.08167028,0.43553092,0.01104597,0.37412792,0.71827362,0.03452597,0.06602298
-2.90245123,1.03473390,0.40502498,0.01086514,0.34273436,0.69974421,0.03140267,0.05973622
-2.89644822,0.99180863,0.37526264,0.01072128,0.31290165,0.68435683,0.02837595,0.05384492
-2.89044522,0.95348564,0.34659168,0.01061916,0.28484406,0.67243120,0.02547265,0.04837530
-2.88444222,0.92028351,0.31933529,0.01056266,0.25874828,0.66424065,0.02271520,0.04334871
-2.87843922,0.89263250,0.29378481,0.01055462,0.23477029,0.66000088,0.02012139,0.03878128
-2.87243622,0.87086104,0.27019392,0.01059679,0.21303333,0.65985956,0.01770437,0.03468381
-2.86643322,0.85518469,0.24877450,0.01068971,0.19362723,0.66388702,0.01547276,0.03106187
-2.86043022,0.84569796,0.22969411,0.01083266,0.17660876,0.67206852,0.01343088,0.02791608
-2.85442721,0.84236924,0.21307507,0.01102363,0.16200305,0.68429844,0.01157916,0.02524258
-2.84842421,0.84503898,0.19899501,0.01125926,0.14980576,0.70037671,0.00991455,0.02303352
-2.84242121,0.85342123,0.18748863,0.01153488,0.13998585,0.72000784,0.00843102,0.02127770
-2.83641821,0.86710868,0.17855060,0.01184457,0.13248872,0.74280284,0.00712013,0.01996113
-2.83041521,0.88558096,0.17213906,0.01218116,0.12723951,0.76828411,0.00597155,0.01906764
-2.82441221,0.90821619,0.16817974,0.01253646,0.12414634,0.79589350,0.00497357,0.01857941
-2.81840920,0.93430545,0.16657022,0.01290133,0.12310332,0.82500339,0.00411361,0.01847732
-2.81240620,0.96306982,0.16718418,0.01326592,0.12399320,0.85493065,0.00337865,0.01874133
-2.80640320,0.99367946,0.16987545,0.01361991,0.12668953,0.88495306,0.00275565,0.01935061
-2.80040020,1.02527427,0.17448163,0.01395275,0.13105827,0.91432779,0.00223181,0.02028359
-2.79439720,1.05698524,0.18082720,0.01425402,0.13695890,0.94231117,0.00179489,0.02151789
-2.78839420,1.08795605,0.18872610,0.01451363,0.14424492,0.96817925,0.00143337,0.02303014
-2.78239120,1.11736389,0.19798372,0.01472224,0.15276396,0.99124804,0.00113663,0.02479572
-2.77638819,1.14443901,0.20839834,0.01487148,0.16235752,1.01089290,0.00089497,0.02678845
-2.77038519,1.16848211,0.21976220,0.01495424,0.17286050,1.02656606,0.00069972,0.02898026
-2.76438219,1.18887913,0.23186216,0.01496492,0.18410063,1.03781166,0.00054321,0.03134093
-2.75837919,1.20511291,0.24448036,0.01489959,0.19589804,1.04427763,0.00041873,0.03383780
-2.75237619,1.21677142,0.25739473,0.01475615,0.20806512,1.04572394,0.00032049,0.03643573
-2.74637319,1.22355240,0.27037978,0.01453436,0.22040675,1.04202697,0.00024356,0.03909704
-2.74037019,1.22526459,0.28320773,0.01423586,0.23272114,1.03317995,0.00018379,0.04178173
-2.73436718,1.22182558,0.29565004,0.01386411,0.24480129,1.01928948,0.00013770,0.04444784
-2.72836418,1.21325679,0.30747958,0.01342426,0.25643718,1.00056863,0.00010243,0.04705198
-2.72236118,1.19967615,0.31847328,0.01292296,0.26741870,0.97732689,0.00007566,0.04955010
-2.71635818,1.18128879,0.32841550,0.01236812,0.27753921,0.94995783,0.00005549,0.05189835
-2.71035518,1.15837675,0.33710186,0.01176871,0.28659972,0.91892500,0.00004040,0.05405420
-2.70435218,1.13128797,0.34434342,0.01113443,0.29441348,0.88474689,0.00002921,0.05597756
-2.69834917,1.10042544,0.34997119,0.01047544,0.30081083,0.84798175,0.00002097,0.05763199
-2.69234617,1.06623678,0.35384059,0.00980212,0.30564403,0.80921286,0.00001495,0.05898595
-2.68634317,1.02920477,0.35583573,0.00912478,0.30879187,0.76903485,0.00001058,0.06001396
-2.68034017,0.98983894,0.35587326,0.00845345,0.31016383,0.72804167,0.00000743,0.06069767
-2.67433717,0.94866850,0.35390545,0.00779768,0.30970354,0.68681634,0.00000518,0.06102673
-2.66833417,0.90623647,0.34992242,0.00716643,0.30739119,0.64592272,0.00000359,0.06099949
-2.66233117,0.86309482,0.34395328,0.00656793,0.30324506,0.60589944,0.00000247,0.06062342
-2.65632816,0.81980061,0.33606607,0.00600968,0.29732165,0.56725553,0.00000169,0.05991521
-2.65032516,0.77691255,0.32636636,0.00549835,0.28971463,0.53046792,0.00000114,0.05890063
-2.64432216,0.73498790,0.31499473,0.00503989,0.28055259,0.49598013,0.00000077,0.05761407
-2.63831916,0.69457926,0.30212291,0.00463952,0.26999552,0.46420197,0.00000051,0.05609773
-2.63231616,0.65623096,0.28794902,0.00430184,0.25823034,0.43550974,0.00000034,0.05440060
-2.62631316,0.62047489,0.27269191,0.00403086,0.24546556,0.41024662,0.00000023,0.05257720
-2.62031016,0.58782549,0.25658484,0.00383013,0.23192531,0.38872277,0.00000015,0.05068608
-2.61430715,0.55877398,0.23986900,0.00370282,0.21784303,0.37121504,0.00000010,0.04878825
-2.60830415,0.53378163,0.22278677,0.00365173,0.20345508,0.35796586,0.00000006,0.04694548
-2.60230115,0.51327234,0.20557538,0.00367939,0.18899447,0.34918138,0.00000004,0.04521859
