energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Pd_p_up,Pd_d_up,Te_p_up,Te_d_up
-5.89194597,7.52713190,0.00093718,0.48708120,1.56066899,4.53599927,1.81376369,2.42039286,0.36578943,0.00000000
-5.88594297,7.66803383,0.00095971,0.48983379,1.62685842,4.64793155,1.86515677,2.43492396,0.37298379,0.00000000
-5.87993997,7.79954270,0.00098957,0.49153854,1.69436861,4.75558869,1.91587659,2.44410962,0.37992911,0.00000000
-5.87393697,7.92228143,0.00102700,0.49227591,1.76299367,4.85915181,1.96569935,2.44840592,0.38669439,0.00000000
-5.86793397,8.03687163,0.00107224,0.49213365,1.83245042,4.95877191,2.01435854,2.44831962,0.39334558,0.00000000
-5.86193097,8.14387557,0.00112547,0.49120105,1.90237382,5.05453928,2.06153845,2.44438482,0.39994117,0.00000000
-5.85592796,8.24374495,0.00118683,0.48956335,1.97231680,5.14645819,2.10687128,2.43713964,0.40652814,0.00000000
-5.84992496,8.33677980,0.00125641,0.48729670,2.04175513,5.23442864,2.14993820,2.42710424,0.41313872,0.00000000
-5.84392196,8.42310025,0.00133425,0.48446407,2.11009745,5.31823685,2.19027484,2.41476098,0.41978794,0.00000000
-5.83791896,8.50263281,0.00142030,0.48111215,2.17670025,5.39755512,2.22738117,2.40053780,0.42647215,0.00000000
-5.83191596,8.57511223,0.00151446,0.47726964,2.24088739,5.47195160,2.26073562,2.38479548,0.43316861,0.00000000
-5.82591296,8.64009866,0.00161658,0.47294686,2.30197334,5.54090928,2.28981260,2.36781916,0.43983604,0.00000000
-5.81990995,8.69700887,0.00172640,0.46813674,2.35928886,5.60385327,2.31410290,2.34981452,0.44641628,0.00000000
-5.81390695,8.74515943,0.00184360,0.46281707,2.41220805,5.66018458,2.33313547,2.33090840,0.45283666,0.00000000
-5.80790395,8.78381868,0.00196779,0.45695381,2.46017495,5.70931834,2.34649976,2.31115355,0.45901323,0.00000000
-5.80190095,8.81226405,0.00209849,0.45050532,2.50272846,5.75072375,2.35386681,2.29053706,0.46485440,0.00000000
-5.79589795,8.82984059,0.00223511,0.44342703,2.53952386,5.78396327,2.35500822,2.26899166,0.47026483,0.00000000
-5.78989495,8.83601683,0.00237695,0.43567645,2.57034964,5.80872824,2.34981150,2.24640900,0.47514947,0.00000000
-5.78389195,8.83043398,0.00252323,0.42721794,2.59513858,5.82486859,2.33829082,2.22265394,0.47941735,0.00000000
-5.77788894,8.81294526,0.00267300,0.41802720,2.61397227,5.83241439,2.32059255,2.19757906,0.48298492,0.00000000
-5.77188594,8.78364260,0.00282520,0.40809492,2.62707859,5.83158795,2.29699503,2.17103820,0.48577896,0.00000000
-5.76588294,8.74286900,0.00297862,0.39742961,2.63482228,5.82280513,2.26790243,2.14289858,0.48773864,0.00000000
-5.75987994,8.69121573,0.00313188,0.38605932,2.63768886,5.80666600,2.23383307,2.11305064,0.48881698,0.00000000
-5.75387694,8.62950461,0.00328347,0.37403217,2.63626274,5.78393490,2.19540276,2.08141538,0.48898135,0.00000000
-5.74787394,8.55875653,0.00343172,0.36141578,2.63120066,5.75551116,2.15330391,2.04794881,0.48821340,0.00000000
-5.74187094,8.48014827,0.00357486,0.34829556,2.62320175,5.72239203,2.10828160,2.01264376,0.48650817,0.00000000
-5.73586793,8.39496041,0.00371099,0.33477204,2.61297585,5.68562982,2.06110781,1.97552907,0.48387279,0.00000000
-5.72986493,8.30451960,0.00383812,0.32095744,2.60121161,5.64628567,2.01255511,1.93666672,0.48032469,0.00000000
-5.72386193,8.21013853,0.00395425,0.30697174,2.58854609,5.60538249,1.96337106,1.89614724,0.47588969,0.00000000
-5.71785893,8.11305751,0.00405738,0.29293832,2.57553718,5.56385943,1.91425459,1.85408418,0.47059999,0.00000000
-5.71185593,8.01439054,0.00414557,0.27897969,2.56264032,5.52253051,1.86583523,1.81060811,0.46449230,0.00000000
-5.70585293,7.91507922,0.00421702,0.26521335,2.55019048,5.48204911,1.81865624,1.76586082,0.45760623,0.00000000
-5.69984992,7.81585666,0.00427010,0.25174797,2.53839007,5.44288044,1.77316199,1.71999018,0.44998304,0.00000000
-5.69384692,7.71722319,0.00430340,0.23868033,2.52730333,5.40528288,1.72969006,1.67314611,0.44166484,0.00000000
-5.68784392,7.61943474,0.00431584,0.22609276,2.51685722,5.36929917,1.68846804,1.62547791,0.43269420,0.00000000
-5.68184092,7.52250433,0.00430666,0.21405152,2.50684849,5.33475755,1.64961493,1.57713308,0.42311430,0.00000000
-5.67583792,7.42621593,0.00427547,0.20260591,2.49695660,5.30128267,1.61314669,1.52825755,0.41296934,0.00000000
-5.66983492,7.33014978,0.00422230,0.19178824,2.48676158,5.26831558,1.57898543,1.47899728,0.40230542,0.00000000
-5.66383192,7.23371741,0.00414758,0.18161449,2.47576589,5.23514171,1.54697165,1.42950083,0.39117148,0.00000000
-5.65782891,7.13620438,0.00405217,0.17208568,2.46341928,5.20092533,1.51687867,1.37992269,0.37962043,0.00000000
-5.65182591,7.03681830,0.00393729,0.16318967,2.44914545,5.16474913,1.48842862,1.33042680,0.36771023,0.00000000
-5.64582291,6.93473986,0.00380456,0.15490344,2.43236930,5.12565686,1.46130921,1.28119008,0.35550474,0.00000000
-5.63981991,6.82917427,0.00365587,0.14719556,2.41254366,5.08269732,1.43519058,1.23240534,0.34307449,0.00000000
-5.63381691,6.71940079,0.00349342,0.14002876,2.38917440,5.03496794,1.40974163,1.18428348,0.33049693,0.00000000
-5.62781391,6.60481823,0.00331955,0.13336249,2.36184302,4.98165601,1.38464522,1.13705451,0.31785643,0.00000000
-5.62181091,6.48498454,0.00313677,0.12715526,2.33022575,4.92207609,1.35961197,1.09096735,0.30524382,0.00000000
-5.61580790,6.35964891,0.00294764,0.12136682,2.29410868,4.85570206,1.33439200,1.04628833,0.29275554,0.00000000
-5.60980490,6.22877533,0.00275468,0.11595989,2.25339832,4.78219278,1.30878467,1.00329826,0.28049232,0.00000000
-5.60380190,6.09255666,0.00256036,0.11090160,2.20812732,4.70141027,1.28264586,0.96228842,0.26855763,0.00000000
-5.59779890,5.95141902,0.00236701,0.10616448,2.15845530,4.61342988,1.25589284,0.92355537,0.25705580,0.00000000
-5.59179590,5.80601648,0.00217677,0.10172704,2.10466479,4.51854226,1.22850657,0.88739503,0.24608991,0.00000000
-5.58579290,5.65721639,0.00199156,0.09757393,2.04715268,4.41724698,1.20053158,0.85409616,0.23575961,0.00000000
-5.57978989,5.50607621,0.00181308,0.09369579,1.98641756,4.31023840,1.17207337,0.82393358,0.22615892,0.00000000
-5.57378689,5.35381302,0.00164272,0.09008872,1.92304349,4.19838437,1.14329357,0.79716145,0.21737406,0.00000000
-5.56778389,5.20176684,0.00148165,0.08675351,1.85768112,4.08269877,1.11440304,0.77400684,0.20948144,0.00000000
-5.56178089,5.05135972,0.00133075,0.08369468,1.79102681,3.96430925,1.08565318,0.75466386,0.20254588,0.00000000
-5.55577789,4.90405204,0.00119068,0.08091937,1.72380071,3.84442149,1.05732570,0.73928857,0.19661910,0.00000000
-5.54977489,4.76129814,0.00106186,0.07843618,1.65672476,3.72428169,1.02972146,0.72799491,0.19173856,0.00000000
-5.54377189,4.62450297,0.00094454,0.07625399,1.59050144,3.60513889,1.00314842,0.72085160,0.18792661,0.00000000
-5.53776888,4.49498166,0.00083878,0.07438081,1.52579415,3.48820874,0.97790958,0.71788036,0.18519018,0.00000000
-5.53176588,4.37392360,0.00074455,0.07282278,1.46320996,3.37464028,0.95429104,0.71905520,0.18352067,0.00000000
-5.52576288,4.26236230,0.00066171,0.07158327,1.40328535,3.26548703,0.93255086,0.72430296,0.18289443,0.00000000
-5.51975988,4.16115227,0.00059006,0.07066217,1.34647532,3.16168345,0.91290906,0.73350495,0.18327349,0.00000000
-5.51375688,4.07095344,0.00052939,0.07005543,1.29314619,3.06402753,0.89553918,0.74649954,0.18460672,0.00000000
-5.50775388,3.99222339,0.00047945,0.06975467,1.24357222,2.97316998,0.88056176,0.76308570,0.18683122,0.00000000
-5.50175088,3.92521729,0.00044005,0.06974719,1.19793572,2.88960980,0.86804000,0.78302709,0.18987403,0.00000000
-5.49574787,3.86999491,0.00041101,0.07001605,1.15633055,2.81369614,0.85797757,0.80605670,0.19365394,0.00000000
-5.48974487,3.82643370,0.00039220,0.07054038,1.11876850,2.74563556,0.85031891,0.83188175,0.19808346,0.00000000
-5.48374187,3.79424675,0.00038354,0.07129590,1.08518787,2.68550378,0.84495162,0.86018851,0.20307082,0.00000000
-5.47773887,3.77300403,0.00038499,0.07225548,1.05546375,2.63326065,0.84171098,0.89064712,0.20852186,0.00000000
-5.47173587,3.76215541,0.00039655,0.07338987,1.02941913,2.58876712,0.84038617,0.92291582,0.21434189,0.00000000
-5.46573287,3.76105375,0.00041824,0.07466850,1.00683632,2.55180274,0.84072789,0.95664485,0.22043727,0.00000000
-5.45972986,3.76897661,0.00045011,0.07606019,0.98746789,2.52208244,0.84245697,0.99147953,0.22671680,0.00000000
-5.45372686,3.78514526,0.00049216,0.07753399,0.97104672,2.49927144,0.84527347,1.02706277,0.23309286,0.00000000
-5.44772386,3.80874001,0.00054439,0.07905980,0.95729461,2.48299749,0.84886582,1.06303674,0.23948216,0.00000000
-5.44172086,3.83891139,0.00060670,0.08060903,0.94592923,2.47285963,0.85291969,1.09904396,0.24580629,0.00000000
-5.43571786,3.87478676,0.00067892,0.08215505,0.93666931,2.46843346,0.85712600,1.13472786,0.25199195,0.00000000
-5.42971486,3.91547290,0.00076074,0.08367356,0.92923801,2.46927275,0.86118803,1.16973292,0.25797095,0.00000000
-5.42371186,3.96005498,0.00085172,0.08514277,0.92336468,2.47490805,0.86482721,1.20370475,0.26368007,0.00000000
-5.41770885,4.00759308,0.00095124,0.08654354,0.91878526,2.48484275,0.86778764,1.23629030,0.26906075,0.00000000
-5.41170585,4.05711751,0.00105850,0.08785923,0.91524173,2.49854769,0.86983919,1.26713843,0.27405883,0.00000000
-5.40570285,4.10762420,0.00117248,0.08907561,0.91248093,2.51545533,0.87077939,1.29590119,0.27862432,0.00000000
-5.39969985,4.15807184,0.00129199,0.09018060,0.91025329,2.53495453,0.87043421,1.32223598,0.28271128,0.00000000
-5.39369685,4.20738186,0.00141561,0.09116393,0.90831175,2.55638717,0.86865787,1.34580877,0.28627794,0.00000000
-5.38769385,4.25444259,0.00154175,0.09201687,0.90641133,2.57904739,0.86533211,1.36629854,0.28928699,0.00000000
-5.38169085,4.29811824,0.00166863,0.09273189,0.90430953,2.60218432,0.86036496,1.38340283,0.29170619,0.00000000
-5.37568784,4.33726316,0.00179435,0.09330240,0.90176779,2.62500861,0.85368947,1.39684441,0.29350917,0.00000000
-5.36968484,4.37074132,0.00191691,0.09372252,0.89855398,2.64670306,0.84526244,1.40637879,0.29467650,0.00000000
-5.36368184,4.39745043,0.00203424,0.09398696,0.89444592,2.66643698,0.83506335,1.41180236,0.29519681,0.00000000
-5.35767884,4.41634972,0.00214428,0.09409094,0.88923571,2.68338386,0.82309371,1.41296060,0.29506812,0.00000000
-5.35167584,4.42648999,0.00224503,0.09403023,0.88273461,2.69674148,0.80937660,1.40975607,0.29429896,0.00000000
-5.34567284,4.42704432,0.00233457,0.09380119,0.87477818,2.70575343,0.79395654,1.40215557,0.29290950,0.00000000
-5.33966983,4.41733744,0.00241117,0.09340099,0.86523124,2.70973083,0.77689958,1.39019595,0.29093223,0.00000000
-5.33366683,4.39687201,0.00247331,0.09282771,0.85399234,2.70807291,0.75829330,1.37398816,0.28841244,0.00000000
-5.32766383,4.36534986,0.00251974,0.09208056,0.84099737,2.70028533,0.73824673,1.35371902,0.28540810,0.00000000
-5.32166083,4.32268677,0.00254952,0.09116004,0.82622196,2.68599506,0.71688986,1.32965043,0.28198918,0.00000000
-5.31565783,4.26901942,0.00256204,0.09006803,0.80968254,2.66496080,0.69437261,1.30211580,0.27823650,0.00000000
-5.30965483,4.20470385,0.00255704,0.08880793,0.79143580,2.63707855,0.67086320,1.27151370,0.27423984,0.00000000
-5.30365183,4.13030506,0.00253464,0.08738462,0.77157670,2.60238169,0.64654568,1.23829866,0.27009556,0.00000000
-5.29764882,4.04657823,0.00249532,0.08580438,0.75023489,2.56103585,0.62161673,1.20296955,0.26590370,0.00000000
-5.29164582,3.95444206,0.00243989,0.08407477,0.72756983,2.51332872,0.59628174,1.16605585,0.26176469,0.00000000
-5.28564282,3.85494582,0.00236947,0.08220446,0.70376491,2.45965555,0.57075018,1.12810235,0.25777577,0.00000000
-5.27963982,3.74923152,0.00228548,0.08020295,0.67902070,2.40050123,0.54523064,1.08965291,0.25402733,0.00000000
-5.27363682,3.63849333,0.00218953,0.07808034,0.65354789,2.33641990,0.51992553,1.05123395,0.25059928,0.00000000
-5.26763382,3.52393618,0.00208345,0.07584704,0.62756013,2.26801354,0.49502584,1.01333848,0.24755766,0.00000000
-5.26163082,3.40673576,0.00196916,0.07351358,0.60126721,2.19591034,0.47070613,0.97641128,0.24495165,0.00000000
-5.25562781,3.28800177,0.00184865,0.07109036,0.57486893,2.12074443,0.44712019,0.94083594,0.24281118,0.00000000
-5.24962481,3.16874624,0.00172390,0.06858755,0.54854982,2.04313753,0.42439726,0.90692432,0.24114515,0.00000000
-5.24362181,3.04985830,0.00159686,0.06601500,0.52247502,1.96368366,0.40263942,0.87490898,0.23994051,0.00000000
-5.23761881,2.93208632,0.00146939,0.06338225,0.49678745,1.88293722,0.38191995,0.84493866,0.23916220,0.00000000
-5.23161581,2.81602797,0.00134319,0.06069858,0.47160622,1.80140486,0.36228296,0.81707729,0.23875398,0.00000000
-5.22561281,2.70212823,0.00121981,0.05797316,0.44702636,1.71954111,0.34374411,0.79130629,0.23864012,0.00000000
-5.21960980,2.59068508,0.00110058,0.05521515,0.42311969,1.63774755,0.32629262,0.76753011,0.23872797,0.00000000
-5.21360680,2.48186191,0.00098666,0.05243398,0.39993680,1.55637518,0.30989415,0.74558474,0.23891126,0.00000000
-5.20760380,2.37570578,0.00087896,0.04963945,0.37750970,1.47572929,0.29449471,0.72524871,0.23907398,0.00000000
-5.20160080,2.27217006,0.00077820,0.04684198,0.35585521,1.39607623,0.28002512,0.70625611,0.23909482,0.00000000
-5.19559780,2.17114008,0.00068488,0.04405267,0.33497869,1.31765141,0.26640595,0.68831103,0.23885187,0.00000000
-5.18959480,2.07246031,0.00059931,0.04128347,0.31487777,1.24066766,0.25355276,0.67110283,0.23822740,0.00000000
-5.18359180,1.97596157,0.00052164,0.03854714,0.29554625,1.16532349,0.24138119,0.65432148,0.23711264,0.00000000
-5.17758879,1.88148706,0.00045187,0.03585724,0.27697747,1.09181061,0.22981194,0.63767251,0.23541225,0.00000000
-5.17158579,1.78891591,0.00038989,0.03322807,0.25916751,1.02032028,0.21877522,0.62089095,0.23304840,0.00000000
-5.16558279,1.69818353,0.00033548,0.03067446,0.24211778,0.95104823,0.20821475,0.60375360,0.22996422,0.00000000
-5.15957979,1.60929795,0.00028837,0.02821158,0.22583701,0.88419808,0.19809093,0.58608950,0.22612655,0.00000000
-5.15357679,1.52235175,0.00024826,0.02585477,0.21034277,0.81998312,0.18838332,0.56778802,0.22152787,0.00000000
-5.14757379,1.43752945,0.00021481,0.02361921,0.19566228,0.75862657,0.17909224,0.54880452,0.21618735,0.00000000
-5.14157079,1.35511039,0.00018772,0.02151974,0.18183275,0.70036061,0.17023953,0.52916342,0.21015096,0.00000000
-5.13556778,1.27546725,0.00016670,0.01957061,0.16890122,0.64542421,0.16186854,0.50895868,0.20349068,0.00000000
-5.12956478,1.19906061,0.00015150,0.01778524,0.15692389,0.59406012,0.15404328,0.48835182,0.19630285,0.00000000
-5.12356178,1.12643001,0.00014195,0.01617611,0.14596515,0.54651127,0.14684690,0.46756771,0.18870572,0.00000000
-5.11755878,1.05818203,0.00013793,0.01475458,0.13609628,0.50301669,0.14037952,0.44688823,0.18083624,0.00000000
-5.11155578,0.99497592,0.00013939,0.01353083,0.12739388,0.46380725,0.13475555,0.42664430,0.17284642,0.00000000
-5.10555278,0.93750729,0.00014637,0.01251379,0.11993814,0.42910121,0.13010050,0.40720648,0.16489907,0.00000000
-5.09954977,0.88649046,0.00015896,0.01171114,0.11381090,0.39909982,0.12654751,0.38897459,0.15716340,0.00000000
-5.09354677,0.84263988,0.00017735,0.01112931,0.10909364,0.37398292,0.12423353,0.37236665,0.14981043,0.00000000
-5.08754377,0.80665114,0.00020175,0.01077351,0.10586535,0.35390450,0.12329543,0.35780743,0.14300833,0.00000000
-5.08154077,0.77918185,0.00023245,0.01064774,0.10420032,0.33898847,0.12386592,0.34571709,0.13691806,0.00000000
-5.07553777,0.76083294,0.00026976,0.01075489,0.10416593,0.32932430,0.12606954,0.33650003,0.13168915,0.00000000
-5.06953477,0.75213065,0.00031399,0.01109667,0.10582041,0.32496295,0.13001880,0.33053421,0.12745592,0.00000000
-5.06353177,0.75350953,0.00036547,0.01167371,0.10921063,0.32591282,0.13581037,0.32816127,0.12433419,0.00000000
-5.05752876,0.76529686,0.00042449,0.01248553,0.11436997,0.33213601,0.14352168,0.32967748,0.12241852,0.00000000
-5.05152576,0.78769892,0.00049130,0.01353051,0.12131641,0.34354506,0.15320785,0.33532577,0.12178002,0.00000000
-5.04552276,0.82078935,0.00056607,0.01480593,0.13005074,0.36000023,0.16489905,0.34528879,0.12246491,0.00000000
-5.03951976,0.86450008,0.00064886,0.01630788,0.14055509,0.38130763,0.17859846,0.35968336,0.12449366,0.00000000
-5.03351676,0.91861524,0.00073963,0.01803130,0.15279188,0.40721850,0.19428079,0.37855613,0.12786081,0.00000000
-5.02751376,0.98276826,0.00083818,0.01996993,0.16670314,0.43742971,0.21189159,0.40188067,0.13253548,0.00000000
-5.02151076,1.05644269,0.00094417,0.02211631,0.18221035,0.47158587,0.23134715,0.42955594,0.13846247,0.00000000
-5.01550775,1.13897673,0.00105705,0.02446178,0.19921484,0.50928318,0.25253525,0.46140632,0.14556400,0.00000000
-5.00950475,1.22957178,0.00117611,0.02699655,0.21759878,0.55007499,0.27531664,0.49718310,0.15374188,0.00000000
-5.00350175,1.32730487,0.00130042,0.02970966,0.23722666,0.59347933,0.29952720,0.53656749,0.16288030,0.00000000
-4.99749875,1.43114493,0.00142889,0.03258908,0.25794739,0.63898806,0.32498072,0.57917515,0.17284883,0.00000000
-4.99149575,1.53997248,0.00156021,0.03562172,0.27959684,0.68607760,0.35147228,0.62456216,0.18350583,0.00000000
-4.98549275,1.65260219,0.00169293,0.03879346,0.30200076,0.73422088,0.37878199,0.67223239,0.19470196,0.00000000
-4.97948974,1.76780790,0.00182542,0.04208920,0.32497795,0.78290006,0.40667897,0.72164616,0.20628387,0.00000000
-4.97348674,1.88434894,0.00195595,0.04549282,0.34834363,0.83161953,0.43492552,0.77222995,0.21809776,0.00000000
-4.96748374,2.00099715,0.00208269,0.04898714,0.37191270,0.87991860,0.46328119,0.82338708,0.22999285,0.00000000
-4.96148074,2.11656349,0.00220379,0.05255388,0.39550297,0.92738334,0.49150660,0.87450909,0.24182461,0.00000000
-4.95547774,2.22992329,0.00231737,0.05617352,0.41893802,0.97365685,0.51936700,0.92498752,0.25345764,0.00000000
-4.94947474,2.34003919,0.00242160,0.05982522,0.44204969,1.01844759,0.54663533,0.97422588,0.26476813,0.00000000
-4.94347174,2.44598100,0.00251476,0.06348665,0.46468018,1.06153512,0.57309484,1.02165152,0.27564585,0.00000000
-4.93746873,2.54694177,0.00259527,0.06713388,0.48668355,1.10277305,0.59854104,1.06672708,0.28599566,0.00000000
-4.93146573,2.64224953,0.00266171,0.07074128,0.50792674,1.14208895,0.62278331,1.10896121,0.29573840,0.00000000
-4.92546273,2.73137453,0.00271292,0.07428145,0.52829017,1.17948120,0.64564584,1.14791848,0.30481135,0.00000000
-4.91945973,2.81393189,0.00274799,0.07772527,0.54766786,1.21501290,0.66696835,1.18322799,0.31316813,0.00000000
-4.91345673,2.88967990,0.00276631,0.08104198,0.56596737,1.24880318,0.68660644,1.21459072,0.32077819,0.00000000
-4.90745373,2.95851428,0.00276756,0.08419944,0.58310949,1.28101645,0.70443184,1.24178527,0.32762591,0.00000000
-4.90145073,3.02045919,0.00275176,0.08716449,0.59902796,1.31185002,0.72033255,1.26467208,0.33370939,0.00000000
-4.89544772,3.07565549,0.00271926,0.08990344,0.61366927,1.34152096,0.73421323,1.28319577,0.33903905,0.00000000
-4.88944472,3.12434723,0.00267070,0.09238271,0.62699272,1.37025282,0.74599555,1.29738585,0.34363606,0.00000000
-4.88344172,3.16686704,0.00260703,0.09456957,0.63897075,1.39826296,0.75561894,1.30735551,0.34753077,0.00000000
-4.87743872,3.20362136,0.00252946,0.09643299,0.64958964,1.42575131,0.76304150,1.31329871,0.35076113,0.00000000
-4.87143572,3.23507605,0.00243944,0.09794453,0.65885058,1.45289093,0.76824110,1.31548556,0.35337116,0.00000000
-4.86543272,3.26174298,0.00233861,0.09907930,0.66677096,1.47982101,0.77121668,1.31425598,0.35540964,0.00000000
-4.85942971,3.28416805,0.00222874,0.09981689,0.67338594,1.50664261,0.77198948,1.31001184,0.35692882,0.00000000
-4.85342671,3.30292066,0.00211174,0.10014220,0.67874997,1.53341714,0.77060426,1.30320773,0.35798337,0.00000000
-4.84742371,3.31858480,0.00198954,0.10004620,0.68293825,1.56016757,0.76713018,1.29434042,0.35862943,0.00000000
-4.84142071,3.33175149,0.00186408,0.09952656,0.68604776,1.58688220,0.76166134,1.28393726,0.35892385,0.00000000
-4.83541771,3.34301236,0.00173725,0.09858804,0.68819775,1.61352043,0.75431665,1.27254375,0.35892341,0.00000000
-4.82941471,3.35295377,0.00161089,0.09724276,0.68952948,1.64002002,0.74523917,1.26071056,0.35868423,0.00000000
-4.82341171,3.36215124,0.00148668,0.09551014,0.69020498,1.66630529,0.73459455,1.24898020,0.35826114,0.00000000
-4.81740870,3.37116357,0.00136618,0.09341676,0.69040474,1.69229538,0.72256885,1.23787374,0.35770702,0.00000000
-4.81140570,3.38052629,0.00125076,0.09099585,0.69032424,1.71791209,0.70936540,1.22787791,0.35707216,0.00000000
-4.80540270,3.39074424,0.00114161,0.08828675,0.69016929,1.74308644,0.69520111,1.21943289,0.35640357,0.00000000
-4.79939970,3.40228290,0.00103971,0.08533408,0.69015038,1.76776360,0.68030210,1.21292124,0.35574423,0.00000000
-4.79339670,3.41555883,0.00094585,0.08218688,0.69047594,1.79190572,0.66489893,1.20865831,0.35513225,0.00000000
-4.78739370,3.43092915,0.00086059,0.07889761,0.69134503,1.81549237,0.64922157,1.20688444,0.35460013,0.00000000
-4.78139070,3.44868072,0.00078431,0.07552116,0.69293957,1.83851871,0.63349436,1.20775934,0.35417392,0.00000000
-4.77538769,3.46901937,0.00071720,0.07211381,0.69541653,1.86099142,0.61793110,1.21135889,0.35387253,0.00000000
-4.76938469,3.49206018,0.00065927,0.06873232,0.69890041,1.88292278,0.60273062,1.21767458,0.35370708,0.00000000
-4.76338169,3.51781936,0.00061039,0.06543299,0.70347663,1.90432344,0.58807290,1.22661573,0.35368049,0.00000000
-4.75737869,3.54620873,0.00057029,0.06227088,0.70918585,1.92519446,0.57411598,1.23801451,0.35378724,0.00000000
-4.75137569,3.57703357,0.00053857,0.05929916,0.71602006,1.94551940,0.56099371,1.25163372,0.35401340,0.00000000
-4.74537269,3.60999433,0.00051477,0.05656851,0.72392032,1.96525702,0.54881455,1.26717710,0.35433698,0.00000000
-4.73936968,3.64469295,0.00049834,0.05412664,0.73277669,1.98433555,0.53766130,1.28430194,0.35472857,0.00000000
-4.73336668,3.68064368,0.00048870,0.05201798,0.74243027,2.00264881,0.52759181,1.30263349,0.35515232,0.00000000
-4.72736368,3.71728869,0.00048525,0.05028330,0.75267752,2.02005497,0.51864054,1.32178075,0.35556724,0.00000000
-4.72136068,3.75401765,0.00048738,0.04895951,0.76327663,2.03637788,0.51082092,1.34135288,0.35592868,0.00000000
-4.71535768,3.79019098,0.00049452,0.04807940,0.77395572,2.05141140,0.50412820,1.36097575,0.35619015,0.00000000
-4.70935468,3.82516545,0.00050616,0.04767133,0.78442266,2.06492627,0.49854267,1.38030772,0.35630512,0.00000000
-4.70335168,3.85832109,0.00052182,0.04775901,0.79437585,2.07667943,0.49403306,1.39905402,0.35622896,0.00000000
-4.69734867,3.88908785,0.00054115,0.04836107,0.80351559,2.08642505,0.49055979,1.41697900,0.35592077,0.00000000
-4.69134567,3.91697058,0.00056388,0.04949071,0.81155546,2.09392686,0.48807789,1.43391565,0.35534509,0.00000000
-4.68534267,3.94157095,0.00058984,0.05115514,0.81823311,2.09897067,0.48653954,1.44977183,0.35447327,0.00000000
-4.67933967,3.96260482,0.00061903,0.05335507,0.82331990,2.10137673,0.48589576,1.46453279,0.35328463,0.00000000
-4.67333667,3.97991412,0.00065153,0.05608413,0.82662906,2.10101076,0.48609755,1.47825990,0.35176714,0.00000000
-4.66733367,3.99347243,0.00068760,0.05932827,0.82802173,2.09779332,0.48709612,1.49108545,0.34991764,0.00000000
-4.66133067,4.00338389,0.00072761,0.06306522,0.82741090,2.09170681,0.48884241,1.50320369,0.34774176,0.00000000
-4.65532766,4.00987560,0.00077205,0.06726403,0.82476293,2.08279986,0.49128593,1.51485858,0.34525327,0.00000000
-4.64932466,4.01328396,0.00082157,0.07188475,0.82009676,2.07118892,0.49437309,1.52632878,0.34247318,0.00000000
-4.64332166,4.01403588,0.00087686,0.07687828,0.81348092,2.05705726,0.49804527,1.53791059,0.33942853,0.00000000
