energy_ev,total_up,Au_p_up,Au_d_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Se_s_up,Se_p_up
-3.18459230,2.42966568,0.07724872,0.37162080,0.00593304,0.01436935,0.32814140,1.94144119,0.01569300,0.17139155
-3.17858929,2.49450108,0.07649557,0.37620287,0.00577039,0.01455018,0.33398083,2.00251386,0.01577010,0.17359224
-3.17258629,2.56294734,0.07624446,0.38161994,0.00566242,0.01476818,0.34045310,2.06563701,0.01590140,0.17603986
-3.16658329,2.63484431,0.07651625,0.38772638,0.00561091,0.01501974,0.34752323,2.13081202,0.01608318,0.17870624
-3.16058029,2.71016587,0.07733493,0.39440595,0.00561735,0.01530380,0.35517569,2.19812930,0.01631217,0.18158414
-3.15457729,2.78901459,0.07872653,0.40157264,0.00568285,0.01562169,0.36341382,2.26776335,0.01658561,0.18468644
-3.14857429,2.87160929,0.08071785,0.40917004,0.00580812,0.01597687,0.37225851,2.33996305,0.01690127,0.18804422
-3.14257129,2.95826529,0.08333492,0.41716928,0.00599339,0.01637467,0.38174589,2.41503672,0.01725747,0.19170396
-3.13656828,3.04936773,0.08660127,0.42556557,0.00623835,0.01682185,0.39192430,2.49333242,0.01765303,0.19572385
-3.13056528,3.14533854,0.09053596,0.43437354,0.00654210,0.01732616,0.40285037,2.57521366,0.01808719,0.20016936
-3.12456228,3.24659807,0.09515167,0.44362152,0.00690313,0.01789579,0.41458446,2.66103104,0.01855953,0.20510841
-3.11855928,3.35352271,0.10045267,0.45334509,0.00731919,0.01853891,0.42718560,2.75109102,0.01906973,0.21060611
-3.11255628,3.46640017,0.10643295,0.46358005,0.00778732,0.01926302,0.44070596,2.84562268,0.01961746,0.21671956
-3.10655328,3.58538446,0.11307457,0.47435532,0.00830378,0.02007450,0.45518526,2.94474410,0.02020215,0.22349275
-3.10055028,3.71045264,0.12034627,0.48568595,0.00886402,0.02097805,0.47064521,3.04843005,0.02082273,0.23095191
-3.09454727,3.84136599,0.12820247,0.49756672,0.00946272,0.02197628,0.48708441,3.15648260,0.02147743,0.23910152
-3.08854427,3.97763771,0.13658287,0.50996659,0.01009377,0.02306935,0.50447388,3.26850677,0.02216356,0.24792121
-3.08254127,4.11850968,0.14541251,0.52282438,0.01075030,0.02425471,0.52275360,3.38389288,0.02287735,0.25736362
-3.07653827,4.26294027,0.15460249,0.53604589,0.01142482,0.02552699,0.54183034,3.50180734,0.02361377,0.26735357
-3.07053527,4.40960483,0.16405143,0.54950278,0.01210922,0.02687800,0.56157695,3.62119320,0.02436650,0.27778839
-3.06453227,4.55691008,0.17364750,0.56303321,0.01279498,0.02829691,0.58183347,3.74078153,0.02512790,0.28853957
-3.05852926,4.70302292,0.18327114,0.57644447,0.01347327,0.02977055,0.60240997,3.85911390,0.02588912,0.29945575
-3.05252626,4.84591333,0.19279834,0.58951739,0.01413518,0.03128385,0.62309130,3.97457610,0.02664022,0.31036678
-3.04652326,4.98341041,0.20210445,0.60201259,0.01477192,0.03282047,0.64364359,4.08544214,0.02737049,0.32108891
-3.04052026,5.11326984,0.21106828,0.61367815,0.01537506,0.03436344,0.66382229,4.18992714,0.02806874,0.33143071
-3.03451726,5.23324999,0.21957649,0.62425863,0.01593681,0.03589599,0.68338149,4.28624732,0.02872374,0.34119965
-3.02851426,5.34119377,0.22752791,0.63350479,0.01645028,0.03740235,0.70208410,4.37268424,0.02932469,0.35020892
-3.02251126,5.43511233,0.23483778,0.64118384,0.01690976,0.03886862,0.71971232,4.44765073,0.02986173,0.35828429
-3.01650825,5.51326667,0.24144161,0.64708961,0.01731102,0.04028357,0.73607790,4.50975497,0.03032646,0.36527059
-3.01050525,5.57424321,0.24729839,0.65105209,0.01765152,0.04163940,0.75103162,4.55785977,0.03071249,0.37103767
-3.00450225,5.61701910,0.25239319,0.65294608,0.01793072,0.04293237,0.76447133,4.59113368,0.03101589,0.37548535
-2.99849925,5.64101391,0.25673877,0.65269826,0.01815018,0.04416327,0.77634802,4.60909123,0.03123560,0.37854730
-2.99249625,5.64612460,0.26037611,0.65029248,0.01831378,0.04533773,0.78666955,4.61161989,0.03137379,0.38019364
-2.98649325,5.63274149,0.26337393,0.64577286,0.01842772,0.04646631,0.79550153,4.59899204,0.03143602,0.38043203
-2.98049025,5.60174399,0.26582689,0.63924455,0.01850057,0.04756432,0.80296529,4.57186097,0.03143135,0.37930726
-2.97448724,5.55447578,0.26785277,0.63087198,0.01854316,0.04865146,0.80923280,4.53124074,0.03137226,0.37689940
-2.96848424,5.49270005,0.26958844,0.62087471,0.01856842,0.04975121,0.81451871,4.47847072,0.03127441,0.37332049
-2.96248124,5.41853668,0.27118489,0.60952083,0.01859108,0.05088993,0.81906984,4.41516606,0.03115629,0.36871006
-2.95647824,5.33438407,0.27280146,0.59711843,0.01862734,0.05209585,0.82315247,4.34315659,0.03103867,0.36322944
-2.95047524,5.24282888,0.27459946,0.58400510,0.01869442,0.05339788,0.82703823,4.26441684,0.03094400,0.35705547
-2.94447224,5.14654801,0.27673544,0.57053623,0.01881003,0.05482423,0.83098905,4.18099048,0.03089558,0.35037354
-2.93846923,5.04820706,0.27935435,0.55707240,0.01899180,0.05640107,0.83524223,4.09491274,0.03091678,0.34337053
-2.93246623,4.95036007,0.28258304,0.54396638,0.01925664,0.05815111,0.83999617,4.00813443,0.03103015,0.33622779
-2.92646323,4.85535485,0.28652411,0.53155036,0.01962010,0.06009222,0.84539769,3.92245105,0.03125649,0.32911460
-2.92046023,4.76524824,0.29125070,0.52012394,0.02009570,0.06223628,0.85153163,3.83944012,0.03161401,0.32218225
-2.91445723,4.68173492,0.29680224,0.50994329,0.02069435,0.06458802,0.85841331,3.76040949,0.03211749,0.31555907
-2.90845423,4.60609263,0.30318154,0.50121205,0.02142372,0.06714428,0.86598431,3.68635859,0.03277755,0.30934656
-2.90245123,4.53914613,0.31035326,0.49407426,0.02228782,0.06989338,0.87411184,3.61795426,0.03360011,0.30361678
-2.89644822,4.48125087,0.31824400,0.48860964,0.02328657,0.07281493,0.88259182,3.55552159,0.03458589,0.29841105
-2.89044522,4.43229679,0.32674393,0.48483143,0.02441559,0.07587991,0.89115563,3.49904977,0.03573024,0.29373994
-2.88444222,4.39173156,0.33571011,0.48268682,0.02566606,0.07905110,0.89948005,3.44821221,0.03702298,0.28958461
-2.87843922,4.35860169,0.34497117,0.48205997,0.02702483,0.08228392,0.90720023,3.40239940,0.03844864,0.28589930
-2.87243622,4.33160914,0.35433344,0.48277749,0.02847463,0.08552751,0.91392477,3.36076259,0.03998674,0.28261484
-2.86643322,4.30918064,0.36358813,0.48461610,0.02999448,0.08872617,0.91925247,3.32226578,0.04161237,0.27964301
-2.86043022,4.28954618,0.37251937,0.48731222,0.03156025,0.09182105,0.92278977,3.28574344,0.04329689,0.27688158
-2.85442721,4.27082303,0.38091271,0.49057289,0.03314538,0.09475196,0.92416814,3.24996105,0.04500875,0.27421966
-2.84842421,4.25110135,0.38856385,0.49408789,0.03472170,0.09745940,0.92306059,3.21367561,0.04671455,0.27154322
-2.84242121,4.22852778,0.39528705,0.49754212,0.03626038,0.09988653,0.91919655,3.17569348,0.04837999,0.26874056
-2.83641821,4.20138331,0.40092303,0.50062815,0.03773284,0.10198115,0.91237443,3.13492302,0.04997104,0.26570740
-2.83041521,4.16815242,0.40534585,0.50305807,0.03911183,0.10369753,0.90247132,3.09042002,0.05145494,0.26235142
-2.82441221,4.12758074,0.40846858,0.50457439,0.04037231,0.10499807,0.88944941,3.04142426,0.05280127,0.25859617
-2.81840920,4.07871928,0.41024733,0.50495945,0.04149238,0.10585462,0.87335892,2.98738599,0.05398283,0.25438409
-2.81240620,4.02095380,0.41068368,0.50404294,0.04245402,0.10624956,0.85433740,2.92798181,0.05497647,0.24967858
-2.80640320,3.95401892,0.40982505,0.50170739,0.04324374,0.10617639,0.83260559,2.86311970,0.05576365,0.24446509
-2.80040020,3.87799674,0.40776328,0.49789124,0.04385297,0.10564002,0.80846001,2.79293377,0.05633097,0.23875128
-2.79439720,3.79330105,0.40463124,0.49258965,0.04427835,0.10465662,0.78226262,2.71776941,0.05667034,0.23256617
-2.78839420,3.70064832,0.40059767,0.48585285,0.04452169,0.10325306,0.75442823,2.63816016,0.05677905,0.22595839
-2.78239120,3.60101762,0.39586048,0.47778235,0.04458979,0.10146602,0.72541008,2.55479783,0.05665965,0.21899374
-2.77638819,3.49560149,0.39063871,0.46852511,0.04449403,0.09934072,0.69568425,2.46849758,0.05631961,0.21175212
-2.77038519,3.38575071,0.38516357,0.45826607,0.04424973,0.09692949,0.66573368,2.38015995,0.05577083,0.20432397
-2.76438219,3.27291545,0.37966890,0.44721938,0.04387544,0.09429006,0.63603237,2.29073154,0.05502912,0.19680642
-2.75837919,3.15858581,0.37438139,0.43561877,0.04339197,0.09148378,0.60703035,2.20116634,0.05411343,0.18929943
-2.75237619,3.04423413,0.36951120,0.42370748,0.04282148,0.08857378,0.57914005,2.11238936,0.05304521,0.18190186
-2.74637319,2.93126170,0.36524306,0.41172827,0.04218643,0.08562320,0.55272453,2.02526390,0.05184759,0.17470789
-2.74037019,2.82095174,0.36172862,0.39991392,0.04150860,0.08269342,0.52808795,1.94056379,0.05054469,0.16780374
-2.73436718,2.71443037,0.35908002,0.38847854,0.04080815,0.07984255,0.50546844,1.85895142,0.04916092,0.16126492
-2.72836418,2.61263676,0.35736523,0.37761013,0.04010279,0.07712402,0.48503373,1.78096204,0.04772037,0.15515400
-2.72236118,2.51630297,0.35660526,0.36746460,0.03940710,0.07458545,0.46687936,1.70699470,0.04624623,0.14951905
-2.71635818,2.42594389,0.35677329,0.35816148,0.03873203,0.07226772,0.45102956,1.63730954,0.04476039,0.14439275
-2.71035518,2.34185680,0.35779597,0.34978130,0.03808456,0.07020426,0.43744054,1.57203128,0.04328302,0.13979213
-2.70435218,2.26413000,0.35955655,0.34236485,0.03746765,0.06842069,0.42600600,1.51115806,0.04183241,0.13571890
-2.69834917,2.19265941,0.36190003,0.33591408,0.03688027,0.06693452,0.41656447,1.45457505,0.04042468,0.13216041
-2.69234617,2.12717186,0.36463977,0.33039461,0.03631776,0.06575514,0.40890821,1.40207160,0.03907379,0.12909102
-2.68634317,2.06725354,0.36756551,0.32573957,0.03577229,0.06488405,0.40279308,1.35336125,0.03779146,0.12647393
-2.68034017,2.01238208,0.37045241,0.32185465,0.03523347,0.06431512,0.39794916,1.30810314,0.03658724,0.12426328
-2.67433717,1.96196066,0.37307062,0.31862398,0.03468912,0.06403507,0.39409153,1.26592411,0.03546860,0.12240643
-2.66833417,1.91535247,0.37519507,0.31591653,0.03412611,0.06402407,0.39093085,1.22644030,0.03444106,0.12084632
-2.66233117,1.87191421,0.37661502,0.31359291,0.03353115,0.06425645,0.38818342,1.18927743,0.03350837,0.11952388
-2.65632816,1.83102734,0.37714301,0.31151206,0.03289172,0.06470146,0.38558021,1.15408905,0.03267271,0.11838028
-2.65032516,1.79212600,0.37662278,0.30953775,0.03219679,0.06532415,0.38287484,1.12057211,0.03193495,0.11735906
-2.64432216,1.75472080,0.37493592,0.30754460,0.03143763,0.06608637,0.37985002,1.08847945,0.03129488,0.11640800
-2.63831916,1.71841794,0.37200701,0.30542342,0.03060835,0.06694781,0.37632253,1.05762898,0.03075154,0.11548078
-2.63231616,1.68293332,0.36780697,0.30308576,0.02970640,0.06786706,0.37214661,1.02790937,0.03030351,0.11453826
-2.62631316,1.64810162,0.36235467,0.30046757,0.02873291,0.06880287,0.36721561,0.99928244,0.02994928,0.11354953
-2.62031016,1.61388030,0.35571674,0.29753187,0.02769284,0.06971528,0.36146228,0.97178230,0.02968757,0.11249258
-2.61430715,1.58034914,0.34800561,0.29427050,0.02659500,0.07056686,0.35485754,0.94551171,0.02951771,0.11135471
-2.60830415,1.54770536,0.33937600,0.29070483,0.02545189,0.07132398,0.34740807,0.92063589,0.02943997,0.11013265
-2.60230115,1.51625521,0.33002001,0.28688559,0.02427949,0.07195792,0.33915289,0.89737435,0.02945593,0.10883233
-2.59629815,1.48640231,0.32016109,0.28289177,0.02309680,0.07244594,0.33015917,0.87599119,0.02956869,0.10746853
-2.59029515,1.45863354,0.31004717,0.27882876,0.02192544,0.07277229,0.32051756,0.85678427,0.02978316,0.10606420
-2.58429215,1.43350289,0.29994319,0.27482568,0.02078904,0.07292891,0.31033714,0.84007378,0.03010616,0.10464964
-2.57828914,1.41161396,0.29012338,0.27103209,0.01971265,0.07291603,0.29974048,0.82619061,0.03054647,0.10326142
-2.57228614,1.39360135,0.28086355,0.26761404,0.01872214,0.07274242,0.28885867,0.81546477,0.03111471,0.10194129
-2.56628314,1.38011153,0.27243355,0.26474968,0.01784355,0.07242546,0.27782679,0.80821425,0.03182314,0.10073476
-2.56028014,1.37178338,0.26509026,0.26262432,0.01710247,0.07199079,0.26677974,0.80473441,0.03268529,0.09968971
-2.55427714,1.36922878,0.25907110,0.26142521,0.01652339,0.07147177,0.25584862,0.80528813,0.03371542,0.09885480
-2.54827414,1.37301335,0.25458828,0.26133594,0.01612918,0.07090854,0.24515760,0.81009672,0.03492784,0.09827790
-2.54227114,1.38363770,0.25182387,0.26253074,0.01594051,0.07034686,0.23482150,0.81933175,0.03633618,0.09800437
-2.53626813,1.40151935,0.25092566,0.26516867,0.01597531,0.06983671,0.22494374,0.83310765,0.03795244,0.09807538
-2.53026513,1.42697559,0.25200395,0.26938784,0.01624836,0.06943066,0.21561493,0.85147531,0.03978608,0.09852624
-2.52426213,1.46020763,0.25512913,0.27529984,0.01677081,0.06918216,0.20691184,0.87441661,0.04184300,0.09938486
-2.51825913,1.50128641,0.26033013,0.28298462,0.01754983,0.06914370,0.19889681,0.90183990,0.04412458,0.10067021
-2.51225613,1.55014046,0.26759373,0.29248578,0.01858824,0.06936504,0.19161743,0.93357669,0.04662680,0.10239112
-2.50625313,1.60654633,0.27686456,0.30380668,0.01988428,0.06989144,0.18510653,0.96937950,0.04933944,0.10454519
-2.50025013,1.67012210,0.28804602,0.31690747,0.02143137,0.07076209,0.17938240,1.00892116,0.05224551,0.10711806
-2.49424712,1.74032436,0.30100185,0.33170315,0.02321801,0.07200867,0.17444914,1.05179572,0.05532086,0.11008303
-2.48824412,1.81644923,0.31555853,0.34806289,0.02522769,0.07365422,0.17029720,1.09752103,0.05853406,0.11340104
-2.48224112,1.89763763,0.33150828,0.36581072,0.02743903,0.07571221,0.16690407,1.14554328,0.06184661,0.11702108
-2.47623812,1.98288508,0.34861290,0.38472760,0.02982586,0.07818594,0.16423510,1.19524352,0.06521339,0.12088101
-2.47023512,2.07105612,0.36660811,0.40455490,0.03235761,0.08106823,0.16224440,1.24594617,0.06858349,0.12490883
-2.46423212,2.16090300,0.38520856,0.42499933,0.03499968,0.08434144,0.16087590,1.29692948,0.07190130,0.12902428
-2.45822911,2.25108855,0.40411328,0.44573908,0.03771401,0.08797767,0.16006458,1.34743781,0.07510785,0.13314086
-2.45222611,2.34021244,0.42301153,0.46643105,0.04045976,0.09193935,0.15973771,1.39669542,0.07814242,0.13716806
-2.44622311,2.42684014,0.44158888,0.48671898,0.04319409,0.09617992,0.15981628,1.44392141,0.08094428,0.14101381
-2.44022011,2.50953376,0.45953342,0.50624216,0.04587306,0.10064473,0.16021653,1.48834540,0.08345448,0.14458702
-2.43421711,2.58688352,0.47654186,0.52464439,0.04845258,0.10527215,0.16085147,1.52922347,0.08561776,0.14780015
-2.42821411,2.65753903,0.49232546,0.54158293,0.05088939,0.10999468,0.16163252,1.56585373,0.08738425,0.15057165
-2.42221111,2.72023908,0.50661547,0.55673706,0.05314207,0.11474024,0.16247111,1.59759105,0.08871119,0.15282818
-2.41620810,2.77383907,0.51916816,0.56981595,0.05517204,0.11943343,0.16328034,1.62386046,0.08956422,0.15450664
-2.41020510,2.81733509,0.52976905,0.58056557,0.05694445,0.12399692,0.16397644,1.64416872,0.08991862,0.15555569
-2.40420210,2.84988399,0.53823642,0.58877444,0.05842904,0.12835280,0.16448033,1.65811375,0.08976000,0.15593702
-2.39819910,2.87081900,0.54442401,0.59427799,0.05960078,0.13242400,0.16471893,1.66539162,0.08908479,0.15562603
-2.39219610,2.87966038,0.54822282,0.59696147,0.06044050,0.13613565,0.16462636,1.66580098,0.08790026,0.15461216
-2.38619310,2.87612136,0.54956201,0.59676146,0.06093521,0.13941655,0.16414508,1.65924501,0.08622415,0.15289876
-2.38019010,2.86010923,0.54840904,0.59366579,0.06107833,0.14220057,0.16322675,1.64573079,0.08408406,0.15050246
-2.37418709,2.83172211,0.54476906,0.58771225,0.06086976,0.14442803,0.16183297,1.62536646,0.08151638,0.14745232
-2.36818409,2.79124178,0.53868351,0.57898605,0.06031567,0.14604709,0.15993584,1.59835641,0.07856509,0.14378858
-2.36218109,2.73912323,0.53022830,0.56761623,0.05942822,0.14701507,0.15751835,1.56499467,0.07528028,0.13956123
-2.35617809,2.67598140,0.51951138,0.55377132,0.05822515,0.14729964,0.15457455,1.52565709,0.07171661,0.13482843
-2.35017509,2.60257596,0.50667007,0.53765441,0.05672913,0.14687993,0.15110962,1.48079240,0.06793167,0.12965487
-2.34417209,2.51979452,0.49186797,0.51949785,0.05496716,0.14574744,0.14713967,1.43091268,0.06398442,0.12411009
-2.33816908,2.42863498,0.47529181,0.49955776,0.05296980,0.14390674,0.14269148,1.37658336,0.05993366,0.11826695
-2.33216608,2.33018733,0.45714808,0.47810861,0.05077044,0.14137588,0.13780199,1.31841311,0.05583668,0.11220013
-2.32616308,2.22561539,0.43765961,0.45543791,0.04840448,0.13818658,0.13251769,1.25704373,0.05174809,0.10598480
-2.32016008,2.11613865,0.41706213,0.43184127,0.04590861,0.13438402,0.12689384,1.19314023,0.04771888,0.09969557
-2.31415708,2.00301455,0.39560078,0.40761771,0.04332007,0.13002635,0.12099361,1.12738119,0.04379569,0.09340548
-2.30815408,1.88752124,0.37352668,0.38306554,0.04067599,0.12518383,0.11488701,1.06044943,0.04002035,0.08718528
-2.30215108,1.77094100,0.35109355,0.35847851,0.03801281,0.11993765,0.10864985,0.99302313,0.03642962,0.08110288
-2.29614807,1.65454432,0.32855433,0.33414258,0.03536575,0.11437848,0.10236247,0.92576741,0.03305518,0.07522293
-2.29014507,1.53957484,0.30615794,0.31033298,0.03276840,0.10860472,0.09610858,0.85932633,0.02992377,0.06960654
-2.28414207,1.42723511,0.28414614,0.28731175,0.03025235,0.10272058,0.08997389,0.79431555,0.02705748,0.06431111
-2.27813907,1.31867323,0.26275051,0.26532558,0.02784694,0.09683395,0.08404489,0.73131555,0.02447419,0.05939024
-2.27213607,1.21497058,0.24218965,0.24460393,0.02557907,0.09105426,0.07840751,0.67086549,0.02218800,0.05489362
-2.26613307,1.11713053,0.22266659,0.22535743,0.02347304,0.08549023,0.07314588,0.61345790,0.02020978,0.05086697
-2.26013007,1.02606836,0.20436635,0.20777644,0.02155050,0.08024770,0.06834108,0.55953410,0.01854762,0.04735192
-2.25412706,0.94260227,0.18745390,0.19202973,0.01983038,0.07542747,0.06406997,0.50948051,0.01720729,0.04438584
-2.24812406,0.86744557,0.17207226,0.17826323,0.01832888,0.07112338,0.06040405,0.46362582,0.01619264,0.04200161
-2.24212106,0.80120009,0.15834103,0.16659888,0.01705946,0.06742036,0.05740837,0.42223906,0.01550585,0.04022724
-2.23611806,0.74435061,0.14635507,0.15713337,0.01603278,0.06439287,0.05514049,0.38552850,0.01514763,0.03908547
-2.23011506,0.69726050,0.13618360,0.14993699,0.01525675,0.06210336,0.05364945,0.35364140,0.01511732,0.03859322
-2.22411206,0.66016820,0.12786945,0.14505241,0.01473641,0.06060101,0.05297488,0.32666448,0.01541280,0.03876097
-2.21810905,0.63318485,0.12142872,0.14249344,0.01447391,0.05992075,0.05314603,0.30462505,0.01603039,0.03959208
-2.21210605,0.61629273,0.11685060,0.14224390,0.01446838,0.06008236,0.05418091,0.28749271,0.01696461,0.04108206
-2.20610305,0.60934479,0.11409751,0.14425657,0.01471585,0.06108994,0.05608553,0.27518155,0.01820792,0.04321787
-2.20010005,0.61206514,0.11310553,0.14845237,0.01520913,0.06293154,0.05885313,0.26755275,0.01975034,0.04597722
-2.19409705,0.62405079,0.11378510,0.15471979,0.01593767,0.06557909,0.06246360,0.26441751,0.02157917,0.04932808
-2.18809405,0.64477475,0.11602212,0.16291482,0.01688750,0.06898861,0.06688302,0.26554035,0.02367861,0.05322818
-2.18209105,0.67359070,0.11967930,0.17286138,0.01804112,0.07310065,0.07206343,0.27064262,0.02602953,0.05762492
-2.17608804,0.70973950,0.12459807,0.18435245,0.01937757,0.07784114,0.07794278,0.27940648,0.02860921,0.06245537
-2.17008504,0.75235787,0.13060083,0.19715195,0.02087246,0.08312252,0.08444526,0.29147908,0.03139126,0.06764668
-2.16408204,0.80048928,0.13749373,0.21099762,0.02249814,0.08884519,0.09148184,0.30647728,0.03434561,0.07311683
-2.15807904,0.85309737,0.14506995,0.22560463,0.02422399,0.09489932,0.09895132,0.32399277,0.03743869,0.07877573
-2.15207604,0.90908194,0.15311347,0.24067036,0.02601685,0.10116705,0.10674165,0.34359774,0.04063363,0.08452668
-2.14607304,0.96729734,0.16140330,0.25587991,0.02784150,0.10752488,0.11473171,0.36485105,0.04389078,0.09026818
-2.14007004,1.02657325,0.16971817,0.27091250,0.02966134,0.11384640,0.12279344,0.38730499,0.04716816,0.09589610
-2.13406703,1.08573736,0.17784147,0.28544859,0.03143914,0.12000515,0.13079434,0.41051259,0.05042223,0.10130608
-2.12806403,1.14363968,0.18556644,0.29917733,0.03313791,0.12587769,0.13860022,0.43403537,0.05360863,0.10639608
-2.12206103,1.19917761,0.19270145,0.31180438,0.03472177,0.13134662,0.14607825,0.45745148,0.05668305,0.11106909
-2.11605803,1.25132131,0.19907509,0.32305955,0.03615698,0.13630353,0.15310005,0.48036408,0.05960213,0.11523580
-2.11005503,1.29913847,0.20454105,0.33270421,0.03741284,0.14065185,0.15954485,0.50240980,0.06232440,0.11881717
-2.10405203,1.34181772,0.20898252,0.34053793,0.03846265,0.14430941,0.16530260,0.52326706,0.06481123,0.12174674
-2.09804902,1.37868977,0.21231589,0.34640430,0.03928454,0.14721055,0.17027684,0.54266406,0.06702764,0.12397271
-2.09204602,1.40924563,0.21449370,0.35019546,0.03986216,0.14930796,0.17438728,0.56038615,0.06894315,0.12545953
-2.08604302,1.43315113,0.21550662,0.35185535,0.04018533,0.15057383,0.17757201,0.57628239,0.07053248,0.12618908
-2.08004002,1.45025727,0.21538441,0.35138127,0.04025036,0.15100064,0.17978921,0.59027100,0.07177610,0.12616127
-2.07403702,1.46060579,0.21419570,0.34882396,0.04006029,0.15060123,0.18101829,0.60234351,0.07266070,0.12539413
-2.06803402,1.46442990,0.21204671,0.34428593,0.03962484,0.14940839,0.18126049,0.61256733,0.07317943,0.12392336
-2.06203102,1.46214981,0.20907880,0.33791826,0.03896021,0.14747390,0.18053883,0.62108656,0.07333209,0.12180126
-2.05602801,1.45436328,0.20546497,0.32991593,0.03808858,0.14486705,0.17889746,0.62812087,0.07312505,0.11909530
-2.05002501,1.44183126,0.20140537,0.32051189,0.03703754,0.14167273,0.17640041,0.63396226,0.07257106,0.11588612
-2.04402201,1.42545889,0.19712203,0.30997001,0.03583922,0.13798917,0.17312979,0.63896961,0.07168893,0.11226531
-2.03801901,1.40627247,0.19285279,0.29857737,0.03452939,0.13392538,0.16918356,0.64356101,0.07050300,0.10833282
-2.03201601,1.38539267,0.18884478,0.28663588,0.03314639,0.12959832,0.16467279,0.64820386,0.06904250,0.10419424
-2.02601301,1.36400480,0.18534750,0.27445385,0.03173003,0.12513001,0.15971868,0.65340270,0.06734088,0.09995799
-2.02001001,1.34332671,0.18260576,0.26233745,0.03032044,0.12064456,0.15444928,0.65968516,0.06543489,0.09573249
-2.01400700,1.32457514,0.18085258,0.25058257,0.02895695,0.11626517,0.14899610,0.66758610,0.06336371,0.09162342
-2.00800400,1.30893120,0.18030232,0.23946718,0.02767703,0.11211122,0.14349066,0.67763036,0.06116793,0.08773114
-2.00200100,1.29750606,0.18114416,0.22924441,0.02651530,0.10829553,0.13806109,0.69031456,0.05888862,0.08414825
-1.99599800,1.29130752,0.18353607,0.22013648,0.02550263,0.10492166,0.13282882,0.70608849,0.05656624,0.08095753
-1.98999500,1.29120849,0.18759954,0.21232974,0.02466539,0.10208158,0.12790555,0.72533673,0.05423973,0.07823004
-1.98399200,1.29791846,0.19341508,0.20597066,0.02402488,0.09985348,0.12339049,0.74836124,0.05194557,0.07602363
-1.97798899,1.31195870,0.20101878,0.20116309,0.02359685,0.09829991,0.11936795,0.77536553,0.04971691,0.07438173
-1.97198599,1.33364230,0.21039992,0.19796663,0.02339126,0.09746626,0.11590536,0.80644135,0.04758290,0.07333259
-1.96598299,1.36305990,0.22149988,0.19639624,0.02341217,0.09737960,0.11305185,0.84155850,0.04556805,0.07288877
-1.95997999,1.40007186,0.23421239,0.19642302,0.02365782,0.09804794,0.11083724,0.88055849,0.04369189,0.07304709
-1.95397699,1.44430752,0.24838508,0.19797612,0.02412086,0.09945989,0.10927174,0.92315258,0.04196864,0.07378895
-1.94797399,1.49517199,0.26382268,0.20094574,0.02478877,0.10158490,0.10834611,0.96892469,0.04040722,0.07508096
-1.94197099,1.55186069,0.28029145,0.20518724,0.02564440,0.10437390,0.10803249,1.01733924,0.03901142,0.07687600
-1.93596798,1.61338152,0.29752514,0.21052608,0.02666664,0.10776055,0.10828578,1.06775413,0.03778017,0.07911459
-1.92996498,1.67858423,0.31523222,0.21676365,0.02783125,0.11166296,0.10904558,1.11943843,0.03670812,0.08172660
-1.92396198,1.74619635,0.33310413,0.22368375,0.02911175,0.11598598,0.11023860,1.17159448,0.03578633,0.08463329
-1.91795898,1.81486449,0.35082454,0.23105960,0.03048035,0.12062386,0.11178152,1.22338350,0.03500305,0.08774950
-1.91195598,1.88319968,0.36807912,0.23866114,0.03190901,0.12546346,0.11358415,1.27395391,0.03434463,0.09098615
-1.90595298,1.94982515,0.38456562,0.24626240,0.03337043,0.13038767,0.11555282,1.32247114,0.03379654,0.09425280
-1.89994997,2.01342454,0.40000382,0.25364883,0.03483902,0.13527909,0.11759389,1.36814774,0.03334428,0.09746028
-1.89394697,2.07278874,0.41414501,0.26062409,0.03629184,0.14002378,0.11961714,1.41027239,0.03297439,0.10052330
-1.88794397,2.12685913,0.42678045,0.26701628,0.03770938,0.14451501,0.12153911,1.44823653,0.03267522,0.10336289
-1.88194097,2.17476540,0.43774869,0.27268328,0.03907628,0.14865670,0.12328599,1.48155726,0.03243776,0.10590874
-1.87593797,2.21585616,0.44694106,0.27751686,0.04038178,0.15236660,0.12479615,1.50989546,0.03225617,0.10810109
-1.86993497,2.24972068,0.45430531,0.28144564,0.04162000,0.15557888,0.12602214,1.53306811,0.03212814,0.10989236
-1.86393197,2.27620080,0.45984703,0.28443648,0.04279001,0.15824617,0.12693196,1.55105421,0.03205511,0.11124826
-1.85792896,2.29539213,0.46362881,0.28649436,0.04389567,0.16034079,0.12750968,1.56399381,0.03204219,0.11214848
-1.85192596,2.30763454,0.46576697,0.28766076,0.04494512,0.16185520,0.12775535,1.57218019,0.03209790,0.11258673
-1.84592296,2.31349199,0.46642621,0.28801042,0.04595020,0.16280161,0.12768412,1.57604549,0.03223364,0.11257040
-1.83991996,2.31372277,0.46581206,0.28764687,0.04692556,0.16321069,0.12732471,1.57614028,0.03246306,0.11211957
-1.83391696,2.30924132,0.46416173,0.28669660,0.04788758,0.16312965,0.12671729,1.57310812,0.03280117,0.11126564
-1.82791396,2.30107351,0.46173357,0.28530248,0.04885325,0.16261940,0.12591079,1.56765623,0.03326341,0.11004952
-1.82191096,2.29030734,0.45879567,0.28361637,0.04983890,0.16175134,0.12495995,1.56052366,0.03386456,0.10851950
