energy_ev,total_up,Ir_p_up,Ir_d_up,P_s_up,P_p_up,Te_p_up,Te_d_up
-5.75387694,3.19404437,1.05659385,2.01513292,0.02233893,0.20280813,0.81786637,0.00000000
-5.74787394,3.17687436,1.05137083,2.00643858,0.02233081,0.20112393,0.80769077,0.00000000
-5.74187094,3.15507906,1.04461190,1.99471863,0.02229690,0.19924944,0.79669853,0.00000000
-5.73586793,3.12788689,1.03593653,1.97952616,0.02222975,0.19708517,0.78473079,0.00000000
-5.72986493,3.09459454,1.02500852,1.96044840,0.02212232,0.19454353,0.77164274,0.00000000
-5.72386193,3.05459529,1.01154748,1.93712443,0.02196820,0.19155136,0.75730923,0.00000000
-5.71785893,3.00740710,0.99533868,1.90926335,0.02176183,0.18805197,0.74163043,0.00000000
-5.71185593,2.95269923,0.97624094,1.87666207,0.02149873,0.18400681,0.72453746,0.00000000
-5.70585293,2.89031589,0.95419241,1.83922157,0.02117566,0.17939652,0.70599757,0.00000000
-5.69984992,2.82029578,0.92921387,1.79696093,0.02079078,0.17422146,0.68601867,0.00000000
-5.69384692,2.74288624,0.90140964,1.75002804,0.02034379,0.16850167,0.66465291,0.00000000
-5.68784392,2.65855118,0.87096594,1.69870656,0.01983597,0.16227616,0.64199895,0.00000000
-5.68184092,2.56797211,0.83814689,1.64341834,0.01927018,0.15560171,0.61820303,0.00000000
-5.67583792,2.47204202,0.80328826,1.58472129,0.01865087,0.14855111,0.59345831,0.00000000
-5.66983492,2.37185211,0.76678914,1.52330238,0.01798396,0.14121102,0.56800278,0.00000000
-5.66383192,2.26867170,0.72910204,1.45996613,0.01727671,0.13367936,0.54211557,0.00000000
-5.65782891,2.16392193,0.69072148,1.39561876,0.01653753,0.12606253,0.51611175,0.00000000
-5.65182591,2.05914430,0.65217180,1.33124877,0.01577577,0.11847243,0.49033588,0.00000000
-5.64582291,1.95596484,0.61399423,1.26790430,0.01500147,0.11102338,0.46515441,0.00000000
-5.63981991,1.85605534,0.57673389,1.20666830,0.01422508,0.10382910,0.44094721,0.00000000
-5.63381691,1.76109266,0.54092691,1.14863212,0.01345721,0.09699983,0.41809853,0.00000000
-5.62781391,1.67271748,0.50708810,1.09486842,0.01270833,0.09063955,0.39698759,0.00000000
-5.62181091,1.59249349,0.47569938,1.04640405,0.01198848,0.08484355,0.37797916,0.00000000
-5.61580790,1.52186824,0.44719918,1.00419380,0.01130706,0.07969626,0.36141431,0.00000000
-5.60980490,1.46213636,0.42197307,0.96909541,0.01067255,0.07526938,0.34760162,0.00000000
-5.60380190,1.41440614,0.40034559,0.94184669,0.01009235,0.07162037,0.33680901,0.00000000
-5.59779890,1.37957012,0.38257356,0.92304501,0.00957259,0.06879130,0.32925645,0.00000000
-5.59179590,1.35828012,0.36884065,0.91312980,0.00911800,0.06680806,0.32510957,0.00000000
-5.58579290,1.35092742,0.35925353,0.91236830,0.00873184,0.06567982,0.32447452,0.00000000
-5.57978989,1.35762837,0.35383935,0.92084501,0.00841583,0.06539892,0.32739390,0.00000000
-5.57378689,1.37821583,0.35254474,0.93845504,0.00817017,0.06594102,0.33384417,0.00000000
-5.56778389,1.41223682,0.35523625,0.96490179,0.00799358,0.06726551,0.34373438,0.00000000
-5.56178089,1.45895650,0.36170234,0.99969892,0.00788335,0.06931633,0.35690644,0.00000000
-5.55577789,1.51736880,0.37165686,1.04217707,0.00783548,0.07202294,0.37313686,0.00000000
-5.54977489,1.58621379,0.38474408,1.09149519,0.00784483,0.07530173,0.39214011,0.00000000
-5.54377189,1.66400154,0.40054533,1.14665652,0.00790530,0.07905754,0.41357351,0.00000000
-5.53776888,1.74904255,0.41858711,1.20652909,0.00801002,0.08318564,0.43704360,0.00000000
-5.53176588,1.83948408,0.43835073,1.26987042,0.00815157,0.08757380,0.46211400,0.00000000
-5.52576288,1.93335180,0.45928338,1.33535590,0.00832227,0.09210472,0.48831453,0.00000000
-5.51975988,2.02859591,0.48081027,1.40161027,0.00851435,0.09665863,0.51515144,0.00000000
-5.51375688,2.12314041,0.50234788,1.46724132,0.00872024,0.10111598,0.54211845,0.00000000
-5.50775388,2.21493429,0.52331775,1.53087473,0.00893274,0.10536033,0.56870842,0.00000000
-5.50175088,2.30200293,0.54316057,1.59118917,0.00914532,0.10928117,0.59442517,0.00000000
-5.49574787,2.38249799,0.56135013,1.64695011,0.00935219,0.11277672,0.61879510,0.00000000
-5.48974487,2.45474411,0.57740662,1.69704145,0.00954854,0.11575655,0.64137833,0.00000000
-5.48374187,2.51728057,0.59090877,1.74049355,0.00973058,0.11814398,0.66177878,0.00000000
-5.47773887,2.56889636,0.60150451,1.77650654,0.00989561,0.11987809,0.67965296,0.00000000
-5.47173587,2.60865723,0.60891951,1.80446822,0.01004207,0.12091537,0.69471712,0.00000000
-5.46573287,2.63592375,0.61296340,1.82396560,0.01016944,0.12123080,0.70675247,0.00000000
-5.45972986,2.65035957,0.61353333,1.83478972,0.01027819,0.12081843,0.71560828,0.00000000
-5.45372686,2.65192978,0.61061473,1.83693376,0.01036961,0.11969138,0.72120285,0.00000000
-5.44772386,2.64088949,0.60427917,1.83058451,0.01044570,0.11788121,0.72352231,0.00000000
-5.44172086,2.61776332,0.59467959,1.81610770,0.01050891,0.11543682,0.72261738,0.00000000
-5.43571786,2.58331694,0.58204280,1.79402813,0.01056195,0.11242267,0.71859825,0.00000000
-5.42971486,2.53852205,0.56665998,1.76500546,0.01060754,0.10891671,0.71162800,0.00000000
-5.42371186,2.48451649,0.54887522,1.72980695,0.01064821,0.10500779,0.70191476,0.00000000
-5.41770885,2.42256137,0.52907293,1.68927847,0.01068611,0.10079288,0.68970303,0.00000000
-5.41170585,2.35399714,0.50766437,1.64431498,0.01072279,0.09637408,0.67526470,0.00000000
-5.40570285,2.28020040,0.48507415,1.59583178,0.01075908,0.09185556,0.65888990,0.00000000
-5.39969985,2.20254320,0.46172694,1.54473776,0.01079500,0.08734052,0.64087832,0.00000000
-5.39369685,2.12235611,0.43803516,1.49191136,0.01082973,0.08292837,0.62153113,0.00000000
-5.38769385,2.04089646,0.41438782,1.43818015,0.01086158,0.07871199,0.60114373,0.00000000
-5.38169085,1.95932214,0.39114111,1.38430433,0.01088809,0.07477547,0.57999970,0.00000000
-5.37568784,1.87867165,0.36861069,1.33096449,0.01090614,0.07119201,0.55836574,0.00000000
-5.36968484,1.79985033,0.34706607,1.27875340,0.01091206,0.06802237,0.53648792,0.00000000
-5.36368184,1.72362249,0.32672701,1.22817180,0.01090188,0.06531365,0.51458896,0.00000000
-5.35767884,1.65060898,0.30776179,1.17962767,0.01087147,0.06309850,0.49286655,0.00000000
-5.35167584,1.58128947,0.29028746,1.13343835,0.01081681,0.06139483,0.47149260,0.00000000
-5.34567284,1.51600869,0.27437160,1.08983530,0.01073417,0.06020579,0.45061317,0.00000000
-5.33966983,1.45498578,0.26003554,1.04897047,0.01062034,0.05952026,0.43034895,0.00000000
-5.33366683,1.39832599,0.24725875,1.01092418,0.01047275,0.05931367,0.41079624,0.00000000
-5.32766383,1.34603392,0.23598405,0.97571376,0.01028968,0.05954904,0.39202814,0.00000000
-5.32166083,1.29802794,0.22612341,0.94330279,0.01007031,0.06017848,0.37409599,0.00000000
-5.31565783,1.25415509,0.21756420,0.91361059,0.00981480,0.06114481,0.35703084,0.00000000
-5.30965483,1.21420628,0.21017546,0.88652181,0.00952429,0.06238343,0.34084517,0.00000000
-5.30365183,1.17793162,0.20381421,0.86189619,0.00920087,0.06382437,0.32553452,0.00000000
-5.29764882,1.14505554,0.19833149,0.83957821,0.00884751,0.06539440,0.31107939,0.00000000
-5.29164582,1.11529194,0.19357807,0.81940689,0.00846795,0.06701931,0.29744711,0.00000000
-5.28564282,1.08835891,0.18940969,0.80122555,0.00806656,0.06862606,0.28459397,0.00000000
-5.27963982,1.06399325,0.18569175,0.78489150,0.00764822,0.07014500,0.27246750,0.00000000
-5.27363682,1.04196430,0.18230341,0.77028560,0.00721809,0.07151191,0.26100886,0.00000000
-5.26763382,1.02208701,0.17914095,0.75732139,0.00678152,0.07266988,0.25015550,0.00000000
-5.26163082,1.00423381,0.17612050,0.74595358,0.00634386,0.07357095,0.23984378,0.00000000
-5.25562781,0.98834485,0.17317987,0.73618550,0.00591030,0.07417749,0.23001180,0.00000000
-5.24962481,0.97443614,0.17027968,0.72807512,0.00548578,0.07446315,0.22060199,0.00000000
-5.24362181,0.96260508,0.16740364,0.72173927,0.00507484,0.07441356,0.21156377,0.00000000
-5.23761881,0.95303291,0.16455800,0.71735558,0.00468159,0.07402647,0.20285576,0.00000000
-5.23161581,0.94598378,0.16177019,0.71516188,0.00430960,0.07331158,0.19444776,0.00000000
-5.22561281,0.94179998,0.15908667,0.71545278,0.00396190,0.07228992,0.18632225,0.00000000
-5.21960980,0.94089344,0.15657014,0.71857336,0.00364096,0.07099281,0.17847531,0.00000000
-5.21360680,0.94373352,0.15429604,0.72490990,0.00334864,0.06946054,0.17091709,0.00000000
-5.20760380,0.95083129,0.15234862,0.73487804,0.00308629,0.06774066,0.16367154,0.00000000
-5.20160080,0.96272104,0.15081663,0.74890861,0.00285472,0.06588617,0.15677577,0.00000000
-5.19559780,0.97993946,0.14978878,0.76743168,0.00265424,0.06395347,0.15027869,0.00000000
-5.18959480,1.00300364,0.14934925,0.79085956,0.00248471,0.06200028,0.14423932,0.00000000
-5.18359180,1.03238856,0.14957332,0.81956941,0.00234558,0.06008364,0.13872476,0.00000000
-5.17758879,1.06850542,0.15052345,0.85388639,0.00223591,0.05825799,0.13380785,0.00000000
-5.17158579,1.11168156,0.15224574,0.89406792,0.00215447,0.05657342,0.12956473,0.00000000
-5.16558279,1.16214305,0.15476729,0.94029006,0.00209971,0.05507425,0.12607245,0.00000000
-5.15957979,1.22000068,0.15809423,0.99263635,0.00206982,0.05379787,0.12340657,0.00000000
-5.15357679,1.28524008,0.16221076,1.05108983,0.00206282,0.05277393,0.12163900,0.00000000
-5.14757379,1.35771603,0.16707912,1.11552827,0.00207652,0.05202393,0.12083610,0.00000000
-5.14157079,1.43715146,0.17264055,1.18572294,0.00210859,0.05156112,0.12105699,0.00000000
-5.13556778,1.52314063,0.17881720,1.26134054,0.00215662,0.05139078,0.12235226,0.00000000
-5.12956478,1.61515631,0.18551486,1.34194823,0.00221811,0.05151076,0.12476290,0.00000000
-5.12356178,1.71256022,0.19262640,1.42702110,0.00229056,0.05191236,0.12831952,0.00000000
-5.11755878,1.81461613,0.20003575,1.51595160,0.00237143,0.05258132,0.13304185,0.00000000
-5.11155578,1.92050458,0.20762231,1.60806028,0.00245826,0.05349899,0.13893841,0.00000000
-5.10555278,2.02933857,0.21526539,1.70260721,0.00254864,0.05464360,0.14600634,0.00000000
-5.09954977,2.14017930,0.22284868,1.79880350,0.00264029,0.05599146,0.15423133,0.00000000
-5.09354677,2.25205141,0.23026441,1.89582251,0.00273105,0.05751823,0.16358763,0.00000000
-5.08754377,2.36395717,0.23741708,1.99281042,0.00281893,0.05919995,0.17403821,0.00000000
-5.08154077,2.47488941,0.24422659,2.08889596,0.00290211,0.06101403,0.18553484,0.00000000
-5.07553777,2.58384308,0.25063059,2.18319952,0.00297900,0.06294001,0.19801837,0.00000000
-5.06953477,2.68982576,0.25658606,2.27484174,0.00304820,0.06496018,0.21141901,0.00000000
-5.06353177,2.79186723,0.26207001,2.36295185,0.00310857,0.06705990,0.22565678,0.00000000
-5.05752876,2.88902879,0.26707936,2.44667638,0.00315917,0.06922780,0.24064202,0.00000000
-5.05152576,2.98041266,0.27162992,2.52518849,0.00319933,0.07145575,0.25627615,0.00000000
-5.04552276,3.06517196,0.27575473,2.59769837,0.00322860,0.07373866,0.27245248,0.00000000
-5.03951976,3.14252172,0.27950167,2.66346493,0.00324678,0.07607407,0.28905724,0.00000000
-5.03351676,3.21175091,0.28293062,2.72180894,0.00325391,0.07846171,0.30597079,0.00000000
-5.02751376,3.27223562,0.28611018,2.77212735,0.00325025,0.08090285,0.32306879,0.00000000
-5.02151076,3.32345304,0.28911422,2.81390854,0.00323630,0.08339966,0.34022362,0.00000000
-5.01550775,3.36499569,0.29201826,2.84674794,0.00321279,0.08595446,0.35730566,0.00000000
-5.00950475,3.39658512,0.29489596,2.87036306,0.00318067,0.08856899,0.37418457,0.00000000
-5.00350175,3.41808429,0.29781571,2.88460721,0.00314109,0.09124369,0.39073052,0.00000000
-4.99749875,3.42950752,0.30083751,2.88948079,0.00309541,0.09397700,0.40681515,0.00000000
-4.99149575,3.43102709,0.30401028,2.88513927,0.00304517,0.09676473,0.42231251,0.00000000
-4.98549275,3.42297560,0.30736951,2.87189683,0.00299205,0.09959948,0.43709968,0.00000000
-4.97948974,3.40584338,0.31093547,2.85022513,0.00293788,0.10247027,0.45105735,0.00000000
-4.97348674,3.38027051,0.31471203,2.82074670,0.00288459,0.10536213,0.46407020,0.00000000
-4.96748374,3.34703341,0.31868593,2.78422274,0.00283416,0.10825602,0.47602727,0.00000000
-4.96148074,3.30702614,0.32282678,2.74153566,0.00278856,0.11112872,0.48682232,0.00000000
-4.95547774,3.26123705,0.32708761,2.69366680,0.00274972,0.11395308,0.49635432,0.00000000
-4.94947474,3.21072163,0.33140595,2.64167010,0.00271948,0.11669829,0.50452810,0.00000000
-4.94347174,3.15657282,0.33570553,2.58664298,0.00269948,0.11933039,0.51125527,0.00000000
-4.93746873,3.09988992,0.33989845,2.52969551,0.00269113,0.12181296,0.51645537,0.00000000
-4.93146573,3.04174774,0.34388779,2.47191937,0.00269555,0.12410792,0.52005742,0.00000000
-4.92546273,2.98316722,0.34757055,2.41435784,0.00271350,0.12617651,0.52200167,0.00000000
-4.91945973,2.92508890,0.35084091,2.35797834,0.00274533,0.12798029,0.52224161,0.00000000
-4.91345673,2.86835044,0.35359359,2.30364838,0.00279096,0.12948231,0.52074617,0.00000000
-4.90745373,2.81366891,0.35572729,2.25211611,0.00284985,0.13064821,0.51750189,0.00000000
-4.90145073,2.76162855,0.35714810,2.20399586,0.00292096,0.13144733,0.51251501,0.00000000
-4.89544772,2.71267418,0.35777267,2.15975933,0.00300283,0.13185381,0.50581330,0.00000000
-4.88944472,2.66711034,0.35753120,2.11973216,0.00309352,0.13184752,0.49744756,0.00000000
-4.88344172,2.62510565,0.35636996,2.08409592,0.00319073,0.13141491,0.48749254,0.00000000
-4.87743872,2.58670195,0.35425348,2.05289496,0.00329182,0.13054963,0.47604730,0.00000000
-4.87143572,2.55182740,0.35116615,2.02604744,0.00339388,0.12925305,0.46323487,0.00000000
-4.86543272,2.52031262,0.34711335,2.00335976,0.00349386,0.12753449,0.44920125,0.00000000
-4.85942971,2.49190896,0.34212194,1.98454357,0.00358863,0.12541134,0.43411365,0.00000000
-4.85342671,2.46630794,0.33624027,1.96923433,0.00367509,0.12290884,0.41815812,0.00000000
-4.84742371,2.44316087,0.32953755,1.95701073,0.00375028,0.12005981,0.40153669,0.00000000
-4.84142071,2.42209799,0.32210278,1.94741394,0.00381148,0.11690410,0.38446393,0.00000000
-4.83541771,2.40274630,0.31404317,1.93996628,0.00385627,0.11348793,0.36716330,0.00000000
-4.82941471,2.38474561,0.30548205,1.93418844,0.00388266,0.10986306,0.34986322,0.00000000
-4.82341171,2.36776248,0.29655657,1.92961513,0.00388910,0.10608586,0.33279311,0.00000000
-4.81740870,2.35150167,0.28741485,1.92580864,0.00387454,0.10221635,0.31617947,0.00000000
-4.81140570,2.33571516,0.27821310,1.92237032,0.00383848,0.09831706,0.30024204,0.00000000
-4.80540270,2.32020866,0.26911233,1.91894977,0.00378095,0.09445197,0.28519029,0.00000000
-4.79939970,2.30484571,0.26027508,1.91525198,0.00370248,0.09068540,0.27122001,0.00000000
-4.79339670,2.28954965,0.25186197,1.91104238,0.00360413,0.08708086,0.25851031,0.00000000
-4.78739370,2.27430353,0.24402826,1.90615003,0.00348734,0.08370000,0.24722086,0.00000000
-4.78139070,2.25914842,0.23692049,1.90046906,0.00335398,0.08060156,0.23748952,0.00000000
-4.77538769,2.24418012,0.23067329,1.89395869,0.00320620,0.07784041,0.22943014,0.00000000
-4.76938469,2.22954479,0.22540629,1.88664175,0.00304637,0.07546668,0.22313085,0.00000000
-4.76338169,2.21543360,0.22122150,1.87860216,0.00287700,0.07352493,0.21865257,0.00000000
-4.75737869,2.20207657,0.21820096,1.86998122,0.00270069,0.07205356,0.21602791,0.00000000
-4.75137569,2.18973603,0.21640491,1.86097301,0.00252001,0.07108425,0.21526051,0.00000000
-4.74537269,2.17869960,0.21587058,1.85181891,0.00233742,0.07064157,0.21632479,0.00000000
-4.73936968,2.16927300,0.21661156,1.84280125,0.00215528,0.07074284,0.21916628,0.00000000
-4.73336668,2.16177288,0.21861789,1.83423631,0.00197573,0.07139802,0.22370245,0.00000000
-4.72736368,2.15651955,0.22185690,1.82646658,0.00180068,0.07260990,0.22982431,0.00000000
-4.72136068,2.15382988,0.22627476,1.81985239,0.00163178,0.07437438,0.23739853,0.00000000
-4.71535768,2.15401034,0.23179878,1.81476297,0.00147042,0.07668095,0.24627039,0.00000000
-4.70935468,2.15735017,0.23834027,1.81156711,0.00131769,0.07951324,0.25626726,0.00000000
-4.70335168,2.16411472,0.24579801,1.81062329,0.00117441,0.08284975,0.26720284,0.00000000
-4.69734867,2.17453883,0.25406208,1.81226962,0.00104114,0.08666458,0.27888168,0.00000000
-4.69134567,2.18882029,0.26301786,1.81681356,0.00091822,0.09092820,0.29110422,0.00000000
-4.68534267,2.20711318,0.27255009,1.82452158,0.00080574,0.09560822,0.30367186,0.00000000
-4.67933967,2.22952116,0.28254663,1.83560898,0.00070361,0.10067004,0.31639200,0.00000000
-4.67333667,2.25609048,0.29290183,1.85022989,0.00061159,0.10607739,0.32908269,0.00000000
-4.66733367,2.28680279,0.30351927,1.86846784,0.00052931,0.11179273,0.34157684,0.00000000
-4.66133067,2.32156783,0.31431354,1.89032687,0.00045628,0.11777745,0.35372552,0.00000000
-4.65532766,2.36021591,0.32521120,1.91572373,0.00039195,0.12399180,0.36540037,0.00000000
-4.64932466,2.40249067,0.33615054,1.94448113,0.00033570,0.13039473,0.37649487,0.00000000
-4.64332166,2.44804217,0.34708032,1.97632258,0.00028691,0.13694342,0.38692440,0.00000000
-4.63731866,2.49642088,0.35795755,2.01086902,0.00024492,0.14359274,0.39662521,0.00000000
-4.63131566,2.54707301,0.36874424,2.04763768,0.00020907,0.15029453,0.40555211,0.00000000
-4.62531266,2.59933779,0.37940363,2.08604337,0.00017874,0.15699691,0.41367536,0.00000000
-4.61930965,2.65244729,0.38989591,2.12540266,0.00015332,0.16364362,0.42097673,0.00000000
-4.61330665,2.70552948,0.40017389,2.16494108,0.00013222,0.17017345,0.42744515,0.00000000
-4.60730365,2.75761496,0.41017890,2.20380371,0.00011489,0.17651994,0.43307213,0.00000000
-4.60130065,2.80764792,0.41983729,2.24106903,0.00010085,0.18261138,0.43784753,0.00000000
-4.59529765,2.85450168,0.42905781,2.27576613,0.00008960,0.18837110,0.44175566,0.00000000
-4.58929465,2.89699868,0.43773026,2.30689511,0.00008074,0.19371829,0.44477231,0.00000000
-4.58329165,2.93393503,0.44572542,2.33345013,0.00007387,0.19856915,0.44686283,0.00000000
-4.57728864,2.96410890,0.45289662,2.35444477,0.00006864,0.20283851,0.44798133,0.00000000
-4.57128564,2.98635226,0.45908272,2.36893887,0.00006474,0.20644189,0.44807133,0.00000000
-4.56528264,2.99956478,0.46411271,2.37606603,0.00006188,0.20929778,0.44706756,0.00000000
-4.55927964,3.00274874,0.46781138,2.37506078,0.00005983,0.21133026,0.44489905,0.00000000
-4.55327664,2.99504353,0.47000617,2.36528439,0.00005838,0.21247166,0.44149320,0.00000000
-4.54727364,2.97575820,0.47053452,2.34624820,0.00005732,0.21266521,0.43678052,0.00000000
-4.54127064,2.94440047,0.46925151,2.31763344,0.00005652,0.21186757,0.43069990,0.00000000
-4.53526763,2.90070088,0.46603726,2.27930662,0.00005583,0.21005104,0.42320387,0.00000000
-4.52926463,2.84463050,0.46080369,2.23132967,0.00005515,0.20720526,0.41426357,0.00000000
-4.52326163,2.77641146,0.45350021,2.17396418,0.00005439,0.20333852,0.40387318,0.00000000
-4.51725863,2.69651936,0.44411806,2.10766947,0.00005349,0.19847829,0.39205327,0.00000000
-4.51125563,2.60567725,0.43269288,2.03309443,0.00005241,0.19267114,0.37885317,0.00000000
-4.50525263,2.50484126,0.41930558,1.95106319,0.00005112,0.18598200,0.36435187,0.00000000
-4.49924962,2.39517834,0.40408120,1.86255533,0.00004959,0.17849263,0.34865759,0.00000000
-4.49324662,2.27803696,0.38718605,1.76868118,0.00004784,0.17029961,0.33190598,0.00000000
-4.48724362,2.15491187,0.36882302,1.67065326,0.00004587,0.16151168,0.31425698,0.00000000
-4.48124062,2.02740452,0.34922559,1.56975494,0.00004371,0.15224677,0.29589066,0.00000000
-4.47523762,1.89718060,0.32865060,1.46730761,0.00004137,0.14262865,0.27700205,0.00000000
-4.46923462,1.76592658,0.30737035,1.36463743,0.00003890,0.13278357,0.25779553,0.00000000
-4.46323162,1.63530678,0.28566428,1.26304310,0.00003633,0.12283686,0.23847877,0.00000000
-4.45722861,1.50692274,0.26381075,1.16376559,0.00003369,0.11290965,0.21925679,0.00000000
-4.45122561,1.38227618,0.24207913,1.06796084,0.00003103,0.10311597,0.20032628,0.00000000
-4.44522261,1.26273679,0.22072271,0.97667631,0.00002838,0.09356022,0.18187040,0.00000000
-4.43921961,1.14951567,0.19997259,0.89083176,0.00002577,0.08433508,0.16405444,0.00000000
-4.43321661,1.04364514,0.18003273,0.81120483,0.00002324,0.07551998,0.14702234,0.00000000
-4.42721361,0.94596495,0.16107638,0.73842133,0.00002081,0.06718015,0.13089419,0.00000000
-4.42121061,0.85711506,0.14324380,0.67295041,0.00001850,0.05936618,0.11576481,0.00000000
-4.41520760,0.77753461,0.12664140,0.61510413,0.00001633,0.05211412,0.10170331,0.00000000
-4.40920460,0.70746659,0.11134207,0.56504129,0.00001432,0.04544601,0.08875363,0.00000000
-4.40320160,0.64696756,0.09738663,0.52277490,0.00001247,0.03937089,0.07693586,0.00000000
-4.39719860,0.59592169,0.08478619,0.48818286,0.00001078,0.03388603,0.06624829,0.00000000
-4.39119560,0.55405827,0.07352525,0.46102124,0.00000927,0.02897845,0.05666997,0.00000000
-4.38519260,0.52097191,0.06356534,0.44093971,0.00000793,0.02462656,0.04816361,0.00000000
-4.37918959,0.49614467,0.05484890,0.42749845,0.00000674,0.02080188,0.04067872,0.00000000
-4.37318659,0.47896929,0.04730335,0.42018630,0.00000572,0.01747075,0.03415477,0.00000000
-4.36718359,0.46877305,0.04084504,0.41843934,0.00000485,0.01459592,0.02852422,0.00000000
-4.36118059,0.46484145,0.03538306,0.42165992,0.00000412,0.01213809,0.02371546,0.00000000
-4.35517759,0.46644126,0.03082271,0.42923530,0.00000354,0.01005721,0.01965531,0.00000000
-4.34917459,0.47284254,0.02706858,0.44055580,0.00000308,0.00831366,0.01627135,0.00000000
-4.34317159,0.48333900,0.02402718,0.45503201,0.00000276,0.00686918,0.01349368,0.00000000
-4.33716858,0.49726642,0.02160917,0.47211055,0.00000256,0.00568762,0.01125645,0.00000000
-4.33116558,0.51401866,0.01973103,0.49128808,0.00000249,0.00473547,0.00949888,0.00000000
-4.32516258,0.53306086,0.01831631,0.51212313,0.00000254,0.00398225,0.00816593,0.00000000
-4.31915958,0.55393948,0.01729653,0.53424530,0.00000274,0.00340069,0.00720872,0.00000000
-4.31315658,0.57628896,0.01661156,0.55736150,0.00000307,0.00296680,0.00658450,0.00000000
-4.30715358,0.59983450,0.01620979,0.58125893,0.00000356,0.00265980,0.00625649,0.00000000
