energy_ev,total_up,As_p_up,As_d_up,Cu_p_up,Cu_d_up,Se_s_up,Se_p_up
-5.41170585,0.72123865,0.25854625,0.00000000,0.54441639,0.13521774,0.00403242,0.17224450
-5.40570285,0.68227580,0.24427668,0.00000000,0.51646738,0.12779318,0.00373098,0.16312307
-5.39969985,0.64414074,0.23017134,0.00000000,0.48902211,0.12056790,0.00343118,0.15430475
-5.39369685,0.60747501,0.21648007,0.00000000,0.46258803,0.11365786,0.00313698,0.14592464
-5.38769385,0.57284215,0.20342246,0.00000000,0.43760543,0.10716636,0.00285221,0.13810085
-5.38169085,0.54071297,0.19118267,0.00000000,0.41443640,0.10118137,0.00258046,0.13093080
-5.37568784,0.51145544,0.17990604,0.00000000,0.39335717,0.09577378,0.00232505,0.12448855
-5.36968484,0.48532926,0.16969717,0.00000000,0.37455404,0.09099647,0.00208903,0.11882331
-5.36368184,0.46248518,0.16061988,0.00000000,0.35812291,0.08688444,0.00187517,0.11395906
-5.35767884,0.44296889,0.15269853,0.00000000,0.34407214,0.08345564,0.00168597,0.10989531
-5.35167584,0.42672899,0.14592093,0.00000000,0.33232863,0.08071268,0.00152377,0.10660889
-5.34567284,0.41362852,0.14024237,0.00000000,0.32274654,0.07864526,0.00139077,0.10405658
-5.33966983,0.40345949,0.13559070,0.00000000,0.31511835,0.07723304,0.00128912,0.10217854
-5.33366683,0.39595955,0.13187218,0.00000000,0.30918755,0.07644899,0.00122100,0.10090227
-5.32766383,0.39083001,0.12897773,0.00000000,0.30466257,0.07626292,0.00118870,0.10014691
-5.32166083,0.38775447,0.12678942,0.00000000,0.30123116,0.07664509,0.00119470,0.09982774
-5.31565783,0.38641719,0.12518692,0.00000000,0.29857479,0.07756971,0.00124174,0.09986062
-5.30965483,0.38652047,0.12405357,0.00000000,0.29638250,0.07901814,0.00133282,0.10016622
-5.30365183,0.38780030,0.12328200,0.00000000,0.29436369,0.08098162,0.00147125,0.10067378
-5.29764882,0.39003978,0.12277892,0.00000000,0.29225934,0.08346355,0.00166065,0.10132440
-5.29164582,0.39307973,0.12246910,0.00000000,0.28985156,0.08648092,0.00190488,0.10207360
-5.28564282,0.39682618,0.12229840,0.00000000,0.28697086,0.09006513,0.00220799,0.10289313
-5.27963982,0.40125450,0.12223563,0.00000000,0.28350137,0.09426193,0.00257414,0.10377192
-5.27363682,0.40641009,0.12227342,0.00000000,0.27938358,0.09913049,0.00300741,0.10471620
-5.26763382,0.41240564,0.12242799,0.00000000,0.27461482,0.10474171,0.00351170,0.10574880
-5.26163082,0.41941527,0.12273788,0.00000000,0.26924761,0.11117575,0.00409050,0.10690763
-5.25562781,0.42766568,0.12326181,0.00000000,0.26338590,0.11851885,0.00474673,0.10824345
-5.24962481,0.43742492,0.12407568,0.00000000,0.25717954,0.12685959,0.00548247,0.10981714
-5.24362181,0.44898907,0.12526890,0.00000000,0.25081729,0.13628478,0.00629882,0.11169637
-5.23761881,0.46266764,0.12694024,0.00000000,0.24451865,0.14687495,0.00719561,0.11395206
-5.23161581,0.47876807,0.12919329,0.00000000,0.23852485,0.15869990,0.00817127,0.11665468
-5.22561281,0.49758009,0.13213178,0.00000000,0.23308929,0.17181424,0.00922264,0.11987051
-5.21960980,0.51936048,0.13585483,0.00000000,0.22846793,0.18625324,0.01034485,0.12365812
-5.21360680,0.54431884,0.14045241,0.00000000,0.22490975,0.20202915,0.01153124,0.12806516
-5.20760380,0.57260486,0.14600100,0.00000000,0.22264766,0.21912805,0.01277335,0.13312554
-5.20160080,0.60429753,0.15255977,0.00000000,0.22189009,0.23750752,0.01406095,0.13885719
-5.19559780,0.63939667,0.16016716,0.00000000,0.22281348,0.25709514,0.01538215,0.14526044
-5.18959480,0.67781703,0.16883818,0.00000000,0.22555581,0.27778787,0.01672357,0.15231704
-5.18359180,0.71938515,0.17856238,0.00000000,0.23021135,0.29945245,0.01807055,0.15998995
-5.17758879,0.76383904,0.18930247,0.00000000,0.23682673,0.32192676,0.01940750,0.16822368
-5.17158579,0.81083067,0.20099381,0.00000000,0.24539830,0.34502214,0.02071819,0.17694545
-5.16558279,0.85993126,0.21354470,0.00000000,0.25587098,0.36852660,0.02198615,0.18606679
-5.15957979,0.91063903,0.22683736,0.00000000,0.26813853,0.39220887,0.02319510,0.19548584
-5.15357679,0.96238944,0.24072979,0.00000000,0.28204522,0.41582311,0.02432935,0.20508995
-5.14757379,1.01456732,0.25505831,0.00000000,0.29738889,0.43911426,0.02537423,0.21475868
-5.14157079,1.06652088,0.26964080,0.00000000,0.31392531,0.46182380,0.02631653,0.22436708
-5.13556778,1.11757695,0.28428059,0.00000000,0.33137385,0.48369570,0.02714484,0.23378907
-5.12956478,1.16705721,0.29877080,0.00000000,0.34942409,0.50448261,0.02784993,0.24290083
-5.12356178,1.21429486,0.31289922,0.00000000,0.36774353,0.52395187,0.02842503,0.25158412
-5.11755878,1.25865132,0.32645333,0.00000000,0.38598587,0.54189128,0.02886602,0.25972946
-5.11155578,1.29953241,0.33922559,0.00000000,0.40379992,0.55811447,0.02917164,0.26723900
-5.10555278,1.33640361,0.35101864,0.00000000,0.42083860,0.57246564,0.02934354,0.27402899
-5.09954977,1.36880375,0.36165035,0.00000000,0.43676800,0.58482355,0.02938627,0.28003191
-5.09354677,1.39635687,0.37095847,0.00000000,0.45127603,0.59510458,0.02930725,0.28519803
-5.08754377,1.41878164,0.37880480,0.00000000,0.46408039,0.60326478,0.02911658,0.28949644
-5.08154077,1.43589807,0.38507865,0.00000000,0.47493566,0.60930076,0.02882683,0.29291549
-5.07553777,1.44763126,0.38969950,0.00000000,0.48363920,0.61324942,0.02845274,0.29546268
-5.06953477,1.45401192,0.39261872,0.00000000,0.49003558,0.61518642,0.02801089,0.29716393
-5.06353177,1.45517367,0.39382031,0.00000000,0.49401961,0.61522349,0.02751925,0.29806227
-5.05752876,1.45134722,0.39332064,0.00000000,0.49553765,0.61350460,0.02699679,0.29821605
-5.05152576,1.44285152,0.39116720,0.00000000,0.49458733,0.61020111,0.02646295,0.29769675
-5.04552276,1.43008246,0.38743640,0.00000000,0.49121572,0.60550612,0.02593718,0.29658635
-5.03951976,1.41349934,0.38223058,0.00000000,0.48551609,0.59962817,0.02543844,0.29497453
-5.03351676,1.39360991,0.37567438,0.00000000,0.47762344,0.59278461,0.02498469,0.29295574
-5.02751376,1.37095460,0.36791054,0.00000000,0.46770910,0.58519485,0.02459248,0.29062629
-5.02151076,1.34609054,0.35909551,0.00000000,0.45597459,0.57707389,0.02427650,0.28808160
-5.01550775,1.31957633,0.34939492,0.00000000,0.44264523,0.56862634,0.02404926,0.28541368
-5.00950475,1.29195811,0.33897920,0.00000000,0.42796360,0.56004121,0.02392082,0.28270908
-5.00350175,1.26375753,0.32801953,0.00000000,0.41218327,0.55148788,0.02389857,0.28004728
-4.99749875,1.23546229,0.31668424,0.00000000,0.39556303,0.54311320,0.02398719,0.27749966
-4.99149575,1.20751955,0.30513584,0.00000000,0.37836182,0.53504009,0.02418863,0.27512911
-4.98549275,1.18033234,0.29352876,0.00000000,0.36083456,0.52736760,0.02450221,0.27299017
-4.97948974,1.15425917,0.28200783,0.00000000,0.34322888,0.52017245,0.02492486,0.27112983
-4.97348674,1.12961654,0.27070748,0.00000000,0.32578291,0.51351190,0.02545139,0.26958880
-4.96748374,1.10668406,0.25975171,0.00000000,0.30872402,0.50742793,0.02607483,0.26840317
-4.96148074,1.08571176,0.24925458,0.00000000,0.29226847,0.50195228,0.02678686,0.26760638
-4.95547774,1.06692884,0.23932132,0.00000000,0.27662180,0.49711219,0.02757822,0.26723128
-4.94947474,1.05055321,0.23004962,0.00000000,0.26197990,0.49293648,0.02843918,0.26731217
-4.94347174,1.03680109,0.22153133,0.00000000,0.24853036,0.48946146,0.02935984,0.26788662
-4.93746873,1.02589580,0.21385403,0.00000000,0.23645421,0.48673645,0.03033060,0.26899686
-4.93146573,1.01807510,0.20710255,0.00000000,0.22592748,0.48482844,0.03134232,0.27069076
-4.92546273,1.01359631,0.20136016,0.00000000,0.21712264,0.48382552,0.03238659,0.27302208
-4.91945973,1.01273883,0.19670944,0.00000000,0.21020964,0.48383891,0.03345574,0.27605005
-4.91345673,1.01580348,0.19323257,0.00000000,0.20535627,0.48500327,0.03454285,0.27983821
-4.90745373,1.02310865,0.19101100,0.00000000,0.20272789,0.48747523,0.03564161,0.28445249
-4.90145073,1.03498304,0.19012461,0.00000000,0.20248623,0.49143000,0.03674610,0.28995862
-4.89544772,1.05175529,0.19065014,0.00000000,0.20478730,0.49705627,0.03785052,0.29641891
-4.88944472,1.07374073,0.19265901,0.00000000,0.20977833,0.50454941,0.03894887,0.30388867
-4.88344172,1.10122576,0.19621467,0.00000000,0.21759373,0.51410323,0.04003457,0.31241223
-4.87743872,1.13445062,0.20136943,0.00000000,0.22835028,0.52590064,0.04110021,0.32201897
-4.87143572,1.17359100,0.20816095,0.00000000,0.24214139,0.54010360,0.04213719,0.33271934
-4.86543272,1.21873969,0.21660861,0.00000000,0.25903094,0.55684266,0.04313564,0.34450132
-4.85942971,1.26988877,0.22670976,0.00000000,0.27904664,0.57620668,0.04408420,0.35732727
-4.85342671,1.32691345,0.23843621,0.00000000,0.30217341,0.59823310,0.04497018,0.37113148
-4.84742371,1.38955828,0.25173098,0.00000000,0.32834688,0.62289920,0.04577960,0.38581860
-4.84142071,1.45742659,0.26650563,0.00000000,0.35744759,0.65011489,0.04649753,0.40126293
-4.83541771,1.52997381,0.28263830,0.00000000,0.38929608,0.67971727,0.04710847,0.41730875
-4.82941471,1.60650526,0.29997256,0.00000000,0.42364934,0.71146744,0.04759680,0.43377174
-4.82341171,1.68617888,0.31831736,0.00000000,0.46019900,0.74504971,0.04794738,0.45044142
-4.81740870,1.76801321,0.33744811,0.00000000,0.49857144,0.78007359,0.04814613,0.46708457
-4.81140570,1.85090072,0.35710898,0.00000000,0.53833029,0.81607841,0.04818060,0.48344968
-4.80540270,1.93362646,0.37701647,0.00000000,0.57898134,0.85254087,0.04804058,0.49927221
-4.79939970,2.01489165,0.39686429,0.00000000,0.61998003,0.88888521,0.04771857,0.51428049
-4.79339670,2.09334199,0.41632943,0.00000000,0.66074143,0.92449600,0.04721025,0.52820227
-4.78739370,2.16759982,0.43507924,0.00000000,0.70065260,0.95873304,0.04651474,0.54077159
-4.78139070,2.23629928,0.45277954,0.00000000,0.73908699,0.99094826,0.04563482,0.55173584
-4.77538769,2.29812366,0.46910332,0.00000000,0.77542052,1.02050382,0.04457693,0.56086282
-4.76938469,2.35184347,0.48373985,0.00000000,0.80904876,1.04679108,0.04335118,0.56794754
-4.76338169,2.39635417,0.49640387,0.00000000,0.83940456,1.06924972,0.04197101,0.57281860
-4.75737869,2.43071206,0.50684450,0.00000000,0.86597555,1.08738623,0.04045301,0.57534389
-4.75137569,2.45416705,0.51485351,0.00000000,0.88832066,1.10079125,0.03881638,0.57543550
-4.74537269,2.46619090,0.52027262,0.00000000,0.90608498,1.10915494,0.03708255,0.57305351
-4.73936968,2.46649977,0.52299947,0.00000000,0.91901232,1.11227979,0.03527458,0.56820866
-4.73336668,2.45506997,0.52299200,0.00000000,0.92695483,1.11009027,0.03341666,0.56096365
-4.72736368,2.43214616,0.52027103,0.00000000,0.92987918,1.10263889,0.03153354,0.55143310
-4.72136068,2.39824136,0.51492081,0.00000000,0.92786898,1.09010837,0.02964999,0.53978196
-4.71535768,2.35412860,0.50708751,0.00000000,0.92112329,1.07280962,0.02779034,0.52622257
-4.70935468,2.30082431,0.49697576,0.00000000,0.90995113,1.05117565,0.02597799,0.51101027
-4.70335168,2.23956386,0.48484312,0.00000000,0.89476219,1.02575157,0.02423506,0.49443772
-4.69734867,2.17177008,0.47099288,0.00000000,0.87605414,0.99718090,0.02258203,0.47682814
-4.69134567,2.09901578,0.45576537,0.00000000,0.85439687,0.96618879,0.02103747,0.45852756
-4.68534267,2.02298158,0.43952804,0.00000000,0.83041441,0.93356270,0.01961782,0.43989648
-4.67933967,1.94541072,0.42266481,0.00000000,0.80476514,0.90013131,0.01833724,0.42130100
-4.67333667,1.86806221,0.40556504,0.00000000,0.77812112,0.86674240,0.01720746,0.40310392
-4.66733367,1.79266430,0.38861250,0.00000000,0.75114718,0.83424053,0.01623772,0.38565595
-4.66133067,1.72086963,0.37217479,0.00000000,0.72448077,0.80344534,0.01543470,0.36928738
-4.65532766,1.65421387,0.35659355,0.00000000,0.69871311,0.77513127,0.01480254,0.35430048
-4.64932466,1.59407899,0.34217585,0.00000000,0.67437232,0.75000922,0.01434286,0.34096281
-4.64332166,1.54166243,0.32918697,0.00000000,0.65190930,0.72871093,0.01405477,0.32950177
-4.63731866,1.49795305,0.31784483,0.00000000,0.63168650,0.71177634,0.01393500,0.32010034
-4.63131566,1.46371434,0.30831618,0.00000000,0.61397018,0.69964433,0.01397797,0.31289426
-4.62531266,1.43947518,0.30071458,0.00000000,0.59892622,0.69264684,0.01417594,0.30797070
-4.61930965,1.42552826,0.29510022,0.00000000,0.58661958,0.69100653,0.01451922,0.30536828
-4.61330665,1.42193553,0.29148148,0.00000000,0.57701730,0.69483765,0.01499629,0.30507851
-4.60730365,1.42854037,0.28981801,0.00000000,0.56999491,0.70414989,0.01559413,0.30704848
-4.60130065,1.44498550,0.29002519,0.00000000,0.56534588,0.71885489,0.01629843,0.31118458
-4.59529765,1.47073566,0.29197978,0.00000000,0.56279368,0.73877481,0.01709387,0.31735728
-4.58929465,1.50510403,0.29552637,0.00000000,0.56200594,0.76365267,0.01796447,0.32540644
-4.58329165,1.54728110,0.30048437,0.00000000,0.56261022,0.79316366,0.01889384,0.33514726
-4.57728864,1.59636495,0.30665536,0.00000000,0.56421067,0.82692724,0.01986558,0.34637640
-4.57128564,1.65139180,0.31383040,0.00000000,0.56640489,0.86451934,0.02086350,0.35887818
-4.56528264,1.71136574,0.32179706,0.00000000,0.56880059,0.90548446,0.02187201,0.37243065
-4.55927964,1.77528697,0.33034606,0.00000000,0.57103116,0.94934721,0.02287627,0.38681128
-4.55327664,1.84217762,0.33927720,0.00000000,0.57276975,0.99562333,0.02386255,0.40180231
-4.54727364,1.91110494,0.34840447,0.00000000,0.57374135,1.04382976,0.02481832,0.41719544
-4.54127064,1.98120134,0.35756044,0.00000000,0.57373248,1.09349410,0.02573247,0.43279590
-4.53526763,2.05168117,0.36659954,0.00000000,0.57259816,1.14416318,0.02659538,0.44842595
-4.52926463,2.12185443,0.37540059,0.00000000,0.57026605,1.19541102,0.02739900,0.46392759
-4.52326163,2.19113730,0.38386839,0.00000000,0.56673769,1.24684619,0.02813687,0.47916465
-4.51725863,2.25905980,0.39193453,0.00000000,0.56208688,1.29811864,0.02880409,0.49402428
-4.51125563,2.32527082,0.39955744,0.00000000,0.55645542,1.34892605,0.02939732,0.50841777
-4.50525263,2.38954056,0.40672188,0.00000000,0.55004643,1.39901971,0.02991464,0.52228080
-4.49924962,2.45176069,0.41343781,0.00000000,0.54311563,1.44820964,0.03035553,0.53557315
-4.49324662,2.51194203,0.41973883,0.00000000,0.53596095,1.49636896,0.03072071,0.54827780
-4.48724362,2.57020997,0.42568027,0.00000000,0.52891095,1.54343700,0.03101205,0.56039953
-4.48124062,2.62679722,0.43133678,0.00000000,0.52231249,1.58942096,0.03123244,0.57196293
-4.47523762,2.68203388,0.43679975,0.00000000,0.51651808,1.63439559,0.03138566,0.58300977
-4.46923462,2.73633459,0.44217424,0.00000000,0.51187332,1.67850062,0.03147625,0.59359590
-4.46323162,2.79018242,0.44757568,0.00000000,0.50870493,1.72193540,0.03150935,0.60378746
-4.45722861,2.84410973,0.45312617,0.00000000,0.50730958,1.76495073,0.03149053,0.61365668
-4.45122561,2.89867567,0.45895047,0.00000000,0.50794389,1.80783755,0.03142568,0.62327712
-4.44522261,2.95444094,0.46517160,0.00000000,0.51081582,1.85091268,0.03132079,0.63271868
-4.43921961,3.01194006,0.47190623,0.00000000,0.51607764,1.89450180,0.03118179,0.64204237
-4.43321661,3.07165195,0.47925981,0.00000000,0.52382063,1.93892009,0.03101435,0.65129521
-4.42721361,3.13396984,0.48732157,0.00000000,0.53407145,1.98445142,0.03082372,0.66050527
-4.42121061,3.19917163,0.49615957,0.00000000,0.54679046,2.03132659,0.03061450,0.66967747
-4.41520760,3.26739217,0.50581600,0.00000000,0.56187171,2.07970205,0.03039053,0.67878994
-4.40920460,3.33859874,0.51630277,0.00000000,0.57914471,2.12963983,0.03015471,0.68779171
-4.40320160,3.41257129,0.52759789,0.00000000,0.59837788,2.18109018,0.02990890,0.69660147
-4.39719860,3.48888885,0.53964251,0.00000000,0.61928343,2.23387765,0.02965386,0.70510791
-4.39119560,3.56692310,0.55233915,0.00000000,0.64152375,2.28769203,0.02938923,0.71317163
-4.38519260,3.64584023,0.56555114,0.00000000,0.66471890,2.34208459,0.02911357,0.72062854
-4.37918959,3.72461148,0.57910341,0.00000000,0.68845519,2.39647049,0.02882442,0.72729482
-4.37318659,3.80203257,0.59278476,0.00000000,0.71229451,2.45013754,0.02851851,0.73297320
-4.36718359,3.87675181,0.60635172,0.00000000,0.73578430,2.50226134,0.02819192,0.73746033
-4.36118059,3.94730606,0.61953381,0.00000000,0.75846781,2.55192648,0.02784033,0.74055487
-4.35517759,4.01216351,0.63204016,0.00000000,0.77989452,2.59815317,0.02745932,0.74206606
-4.34917459,4.06977164,0.64356739,0.00000000,0.79963035,2.63992836,0.02704461,0.74182214
-4.34317159,4.11860879,0.65380834,0.00000000,0.81726754,2.67624017,0.02659243,0.73967847
-4.33716858,4.15723703,0.66246151,0.00000000,0.83243393,2.70611423,0.02609974,0.73552469
-4.33116558,4.18435442,0.66924072,0.00000000,0.84480135,2.72865044,0.02556454,0.72929078
-4.32516258,4.19884437,0.67388475,0.00000000,0.85409301,2.74305868,0.02498602,0.72095162
-4.31915958,4.19982019,0.67616646,0.00000000,0.86008971,2.74869175,0.02436475,0.71052980
-4.31315658,4.18666272,0.67590106,0.00000000,0.86263458,2.74507429,0.02370276,0.69809671
-4.30715358,4.15904970,0.67295324,0.00000000,0.86163645,2.73192636,0.02300354,0.68377171
