energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,Zn_p_up,Zn_d_up
-3.49674837,1.37076934,0.27059894,0.73442155,0.02586810,0.26043994,0.16192013,0.00000000,0.27171881,0.01410264
-3.49074537,1.41372847,0.28368438,0.76294672,0.02619537,0.26451065,0.17413244,0.00000000,0.27746881,0.01425906
-3.48474237,1.46121845,0.29734347,0.79332683,0.02635361,0.26936333,0.18765009,0.00000000,0.28380309,0.01444144
-3.47873937,1.51299209,0.31157732,0.82542584,0.02634010,0.27492715,0.20246795,0.00000000,0.29062830,0.01464652
-3.47273637,1.56886084,0.32640261,0.85913043,0.02615597,0.28114649,0.21857883,0.00000000,0.29786974,0.01487222
-3.46673337,1.62868885,0.34184865,0.89434815,0.02580622,0.28798071,0.23597031,0.00000000,0.30547147,0.01511747
-3.46073037,1.69238242,0.35795359,0.93100385,0.02529953,0.29540280,0.25462143,0.00000000,0.31339514,0.01538221
-3.45472736,1.75987535,0.37475989,0.96903447,0.02464792,0.30339682,0.27449942,0.00000000,0.32161754,0.01566716
-3.44872436,1.83111124,0.39230931,1.00838271,0.02386644,0.31195440,0.29555666,0.00000000,0.33012723,0.01597361
-3.44272136,1.90602365,0.41063761,1.04898988,0.02297259,0.32107059,0.31772791,0.00000000,0.33892025,0.01630320
-3.43671836,1.98451553,0.42976936,1.09078854,0.02198584,0.33073925,0.34092811,0.00000000,0.34799542,0.01665759
-3.43071536,2.06643898,0.44971280,1.13369519,0.02092698,0.34094827,0.36505081,0.00000000,0.35734934,0.01703825
-3.42471236,2.15157665,0.47045545,1.17760359,0.01981756,0.35167510,0.38996737,0.00000000,0.36697155,0.01744614
-3.41870935,2.23962590,0.49196027,1.22237907,0.01867921,0.36288251,0.41552703,0.00000000,0.37684004,0.01788148
-3.41270635,2.33018668,0.51416295,1.26785411,0.01753308,0.37451527,0.44155786,0.00000000,0.38691746,0.01834358
-3.40670335,2.42275388,0.53697021,1.31382556,0.01639931,0.38649762,0.46786866,0.00000000,0.39714834,0.01883062
-3.40070035,2.51671476,0.56025948,1.36005354,0.01529653,0.39873184,0.49425175,0.00000000,0.40745732,0.01933961
-3.39469735,2.61135171,0.58387981,1.40626228,0.01424146,0.41109805,0.52048650,0.00000000,0.41774876,0.01986631
-3.38869435,2.70585047,0.60765417,1.45214281,0.01324863,0.42345518,0.54634354,0.00000000,0.42790758,0.02040525
-3.38269135,2.79931354,0.63138314,1.49735756,0.01233010,0.43564319,0.57158951,0.00000000,0.43780143,0.02094984
-3.37668834,2.89077840,0.65484971,1.54154671,0.01149543,0.44748639,0.59599212,0.00000000,0.44728412,0.02149250
-3.37068534,2.97924004,0.67782530,1.58433626,0.01075158,0.45879775,0.61932531,0.00000000,0.45620009,0.02202483
-3.36468234,3.06367691,0.70007658,1.62534744,0.01010300,0.46938403,0.64137447,0.00000000,0.46438976,0.02253786
-3.35867934,3.14307956,0.72137309,1.66420750,0.00955179,0.47905150,0.66194136,0.00000000,0.47169545,0.02302233
-3.35267634,3.21648084,0.74149531,1.70056138,0.00909788,0.48761206,0.68084865,0.00000000,0.47796779,0.02346894
-3.34667334,3.28298682,0.76024285,1.73408415,0.00873930,0.49488944,0.69794400,0.00000000,0.48307204,0.02386864
-3.34067034,3.34180723,0.77744263,1.76449365,0.00847253,0.50072531,0.71310353,0.00000000,0.48689423,0.02421298
-3.33466733,3.39228445,0.79295662,1.79156320,0.00829274,0.50498503,0.72623448,0.00000000,0.48934686,0.02449432
-3.32866433,3.43391990,0.80668887,1.81513370,0.00819423,0.50756279,0.73727729,0.00000000,0.49037369,0.02470611
-3.32266133,3.46639697,0.81859156,1.83512469,0.00817069,0.50838606,0.74620678,0.00000000,0.48995371,0.02484312
-3.31665833,3.48959935,0.82866980,1.85154395,0.00821557,0.50741903,0.75303252,0.00000000,0.48810384,0.02490164
-3.31065533,3.50362405,0.83698480,1.86449490,0.00832234,0.50466503,0.75779852,0.00000000,0.48488040,0.02487956
-3.30465233,3.50878830,0.84365533,1.87418135,0.00848478,0.50016783,0.76058200,0.00000000,0.48037924,0.02477654
-3.29864932,3.50562957,0.84885719,1.88090905,0.00869714,0.49401171,0.76149146,0.00000000,0.47473448,0.02459399
-3.29264632,3.49489854,0.85282057,1.88508358,0.00895433,0.48632032,0.76066393,0.00000000,0.46811590,0.02433508
-3.28664332,3.47754452,0.85582521,1.88720414,0.00925199,0.47725439,0.75826154,0.00000000,0.46072510,0.02400465
-3.28064032,3.45469350,0.85819345,1.88785316,0.00958655,0.46700823,0.75446736,0.00000000,0.45279043,0.02360915
-3.27463732,3.42761898,0.86028117,1.88768153,0.00995522,0.45580528,0.74948061,0.00000000,0.44456105,0.02315641
-3.26863432,3.39770625,0.86246685,1.88738968,0.01035590,0.44389266,0.74351125,0.00000000,0.43630003,0.02265545
-3.26263132,3.36641096,0.86513898,1.88770499,0.01078704,0.43153496,0.73677424,0.00000000,0.42827693,0.02211628
-3.25662831,3.33521317,0.86868226,1.88935595,0.01124757,0.41900745,0.72948329,0.00000000,0.42076000,0.02154955
-3.25062531,3.30556822,0.87346299,1.89304409,0.01173662,0.40658877,0.72184461,0.00000000,0.41400813,0.02096631
-3.24462231,3.27885637,0.87981415,1.89941475,0.01225336,0.39455349,0.71405057,0.00000000,0.40826299,0.02037768
-3.23861931,3.25633275,0.88802079,1.90902779,0.01279680,0.38316461,0.70627365,0.00000000,0.40374141,0.01979451
-3.23261631,3.23907985,0.89830629,1.92232967,0.01336555,0.37266622,0.69866091,0.00000000,0.40062835,0.01922712
-3.22661331,3.22796451,0.91082012,1.93962829,0.01395765,0.36327663,0.69132909,0.00000000,0.39907059,0.01868497
-3.22061031,3.22360120,0.92562773,1.96107191,0.01457038,0.35518204,0.68436077,0.00000000,0.39917137,0.01817640
-3.21460730,3.22632355,0.94270296,1.98663347,0.01520013,0.34853113,0.67780164,0.00000000,0.40098626,0.01770839
-3.20860430,3.23616544,0.96192362,2.01610129,0.01584233,0.34343054,0.67165908,0.00000000,0.40452013,0.01728637
-3.20260130,3.25285301,0.98307036,2.04907707,0.01649137,0.33994150,0.66590230,0.00000000,0.40972570,0.01691409
-3.19659830,3.27580800,1.00582923,2.08498161,0.01714063,0.33807782,0.66046385,0.00000000,0.41650346,0.01659351
-3.19059530,3.30416304,1.02979791,2.12306853,0.01778252,0.33780515,0.65524280,0.00000000,0.42470315,0.01632476
-3.18459230,3.33678817,1.05449542,2.16244551,0.01840860,0.33904166,0.65010921,0.00000000,0.43412676,0.01610619
-3.17858929,3.37232825,1.07937525,2.20210277,0.01900974,0.34166020,0.64490989,0.00000000,0.44453301,0.01593445
-3.17258629,3.40924959,1.10384128,2.24094740,0.01957630,0.34549179,0.63947526,0.00000000,0.45564324,0.01580462
-3.16658329,3.44589426,1.12726615,2.27784256,0.02009838,0.35033042,0.63362692,0.00000000,0.46714852,0.01571039
-3.16058029,3.48053999,1.14901122,2.31164972,0.02056609,0.35593910,0.62718563,0.00000000,0.47871787,0.01564431
-3.15457729,3.51146309,1.16844746,2.34127214,0.02096977,0.36205681,0.61997948,0.00000000,0.49000726,0.01559806
-3.14857429,3.53700205,1.18497646,2.36569780,0.02130034,0.36840634,0.61185169,0.00000000,0.50066927,0.01556272
-3.14257129,3.55561907,1.19805068,2.38403982,0.02154954,0.37470264,0.60266792,0.00000000,0.51036297,0.01552911
-3.13656828,3.56595704,1.20719226,2.39557241,0.02171020,0.38066144,0.59232262,0.00000000,0.51876380,0.01548810
-3.13056528,3.56688961,1.21200937,2.39976091,0.02177648,0.38600792,0.58074422,0.00000000,0.52557306,0.01543089
-3.12456228,3.55756245,1.21220984,2.39628438,0.02174405,0.39048497,0.56789899,0.00000000,0.53052676,0.01534933
-3.11855928,3.53742388,1.20761119,2.38504994,0.02161029,0.39386098,0.55379331,0.00000000,0.53340340,0.01523616
-3.11255628,3.50624396,1.19814693,2.36619797,0.02137436,0.39593667,0.53847446,0.00000000,0.53403057,0.01508524
-3.10655328,3.46412127,1.18386875,2.34009830,0.02103730,0.39655081,0.52202977,0.00000000,0.53228990,0.01489175
-3.10055028,3.41147745,1.16494476,2.30733738,0.02060199,0.39558466,0.50458428,0.00000000,0.52812042,0.01465229
-3.09454727,3.34903990,1.14165369,2.26869733,0.02007316,0.39296493,0.48629709,0.00000000,0.52152003,0.01436496
-3.08854427,3.27781376,1.11437554,2.22512776,0.01945724,0.38866510,0.46735639,0.00000000,0.51254503,0.01402940
-3.08254127,3.19904445,1.08357908,2.17771187,0.01876223,0.38270528,0.44797371,0.00000000,0.50130792,0.01364675
-3.07653827,3.11417277,1.04980668,2.12762831,0.01799754,0.37515039,0.42837731,0.00000000,0.48797330,0.01321958
-3.07053527,3.02478453,1.01365719,2.07611064,0.01717371,0.36610690,0.40880523,0.00000000,0.47275223,0.01275174
-3.06453227,2.93255692,0.97576767,2.02440618,0.01630221,0.35571832,0.38949812,0.00000000,0.45589519,0.01224820
-3.05852926,2.83920407,0.93679450,1.97373598,0.01539517,0.34415953,0.37069219,0.00000000,0.43768399,0.01171489
-3.05252626,2.74642379,0.89739480,1.92525758,0.01446507,0.33163034,0.35261249,0.00000000,0.41842290,0.01115842
-3.04652326,2.65584778,0.85820872,1.88003193,0.01352454,0.31834843,0.33546673,0.00000000,0.39842937,0.01058592
-3.04052026,2.56899697,0.81984322,1.83899576,0.01258604,0.30454209,0.31943988,0.00000000,0.37802466,0.01000472
-3.03451726,2.48724352,0.78285794,1.80294015,0.01166169,0.29044299,0.30468963,0.00000000,0.35752489,0.00942224
-3.02851426,2.41178064,0.74775346,1.77249578,0.01076299,0.27627929,0.29134284,0.00000000,0.33723258,0.00884564
-3.02251126,2.34360088,0.71496232,1.74812529,0.00990073,0.26226934,0.27949311,0.00000000,0.31742918,0.00828176
-3.01650825,2.28348328,0.68484287,1.73012231,0.00908476,0.24861627,0.26919943,0.00000000,0.29836876,0.00773686
-3.01050525,2.23198920,0.65767606,1.71861694,0.00832396,0.23550350,0.26048594,0.00000000,0.28027300,0.00721653
-3.00450225,2.18946642,0.63366503,1.71358695,0.00762609,0.22309147,0.25334279,0.00000000,0.26332764,0.00672560
-2.99849925,2.15606081,0.61293730,1.71487370,0.00699783,0.21151551,0.24772801,0.00000000,0.24768043,0.00626804
-2.99249625,2.13173429,0.59554932,1.72220188,0.00644467,0.20088499,0.24357027,0.00000000,0.23344058,0.00584699
-2.98649325,2.11628805,0.58149294,1.73520178,0.00597098,0.19128361,0.24077247,0.00000000,0.22067957,0.00546471
-2.98049025,2.10938949,0.57070339,1.75343300,0.00557997,0.18277072,0.23921599,0.00000000,0.20943323,0.00512264
-2.97448724,2.11060141,0.56306844,1.77640831,0.00527377,0.17538366,0.23876542,0.00000000,0.19970498,0.00482146
-2.96848424,2.11941198,0.55843810,1.80361672,0.00505342,0.16914083,0.23927365,0.00000000,0.19146988,0.00456119
-2.96248124,2.13526410,0.55663452,1.83454451,0.00491890,0.16404523,0.24058717,0.00000000,0.18467938,0.00434123
-2.95647824,2.15758277,0.55746166,1.86869357,0.00486917,0.16008846,0.24255123,0.00000000,0.17926649,0.00416054
-2.95047524,2.18579939,0.56071431,1.90559627,0.00490217,0.15725476,0.24501501,0.00000000,0.17515119,0.00401769
-2.94447224,2.21937208,0.56618618,1.94482644,0.00501487,0.15552496,0.24783627,0.00000000,0.17224570,0.00391099
-2.93846923,2.25780137,0.57367681,1.98600610,0.00520324,0.15488012,0.25088564,0.00000000,0.17045966,0.00383861
-2.93246623,2.30064077,0.58299710,2.02880800,0.00546230,0.15530477,0.25405022,0.00000000,0.16970485,0.00379865
-2.92646323,2.34750227,0.59397337,2.07295415,0.00578615,0.15678941,0.25723654,0.00000000,0.16989937,0.00378923
-2.92046023,2.39805684,0.60644991,2.11821066,0.00616794,0.15933243,0.26037268,0.00000000,0.17097127,0.00380856
-2.91445723,2.45203036,0.62029013,2.16437954,0.00660002,0.16294115,0.26340959,0.00000000,0.17286134,0.00385501
-2.90845423,2.50919559,0.63537636,2.21128816,0.00707390,0.16763208,0.26632154,0.00000000,0.17552535,0.00392712
-2.90245123,2.56936117,0.65160844,2.25877723,0.00758045,0.17343042,0.26910583,0.00000000,0.17893538,0.00402362
-2.89644822,2.63235841,0.66890141,2.30668817,0.00810996,0.18036876,0.27178162,0.00000000,0.18308050,0.00414346
-2.89044522,2.69802703,0.68718241,2.35485092,0.00865232,0.18848517,0.27438810,0.00000000,0.18796674,0.00428579
-2.88444222,2.76620083,0.70638713,2.40307294,0.00919724,0.19782069,0.27698204,0.00000000,0.19361636,0.00444992
-2.87843922,2.83669437,0.72645601,2.45113027,0.00973440,0.20841643,0.27963482,0.00000000,0.20006657,0.00463533
-2.87243622,2.90929143,0.74733045,2.49876140,0.01025376,0.22031035,0.28242896,0.00000000,0.20736761,0.00484160
-2.86643322,2.98373600,0.76894923,2.54566434,0.01074576,0.23353392,0.28545453,0.00000000,0.21558036,0.00506834
-2.86043022,3.05972642,0.79124534,2.59149712,0.01120160,0.24810880,0.28880515,0.00000000,0.22477343,0.00531520
-2.85442721,3.13691286,0.81414341,2.63588203,0.01161351,0.26404362,0.29257414,0.00000000,0.23501994,0.00558178
-2.84842421,3.21489820,0.83755777,2.67841311,0.01197496,0.28133109,0.29685054,0.00000000,0.24639377,0.00586757
-2.84242121,3.29324232,0.86139135,2.71866678,0.01228089,0.29994544,0.30171540,0.00000000,0.25896563,0.00617192
-2.83641821,3.37146927,0.88553525,2.75621481,0.01252787,0.31984042,0.30723825,0.00000000,0.27279884,0.00649394
-2.83041521,3.44907693,0.90986930,2.79063905,0.01271424,0.34094784,0.31347390,0.00000000,0.28794493,0.00683254
-2.82441221,3.52554846,0.93426319,2.82154705,0.01284016,0.36317668,0.32045977,0.00000000,0.30443924,0.00718631
-2.81840920,3.60036491,0.95857850,2.84858760,0.01290764,0.38641294,0.32821357,0.00000000,0.32229658,0.00755351
-2.81240620,3.67301820,0.98267119,2.87146542,0.01292047,0.41052017,0.33673172,0.00000000,0.34150709,0.00793209
-2.80640320,3.74302384,1.00639477,2.88995412,0.01288414,0.43534059,0.34598834,0.00000000,0.36203254,0.00831960
-2.80040020,3.80993283,1.02960371,2.90390682,0.01280561,0.46069699,0.35593497,0.00000000,0.38380322,0.00871325
-2.79439720,3.87334213,1.05215728,2.91326370,0.01269313,0.48639518,0.36650105,0.00000000,0.40671560,0.00910990
-2.78839420,3.93290344,1.07392336,2.91805631,0.01255595,0.51222702,0.37759522,0.00000000,0.43063098,0.00950609
-2.78239120,3.98833004,1.09478234,2.91840844,0.01240402,0.53797395,0.38910728,0.00000000,0.45537525,0.00989806
-2.77638819,4.03940153,1.11463076,2.91453341,0.01224765,0.56341101,0.40091107,0.00000000,0.48074005,0.01028184
-2.77038519,4.08596664,1.13338470,2.90672821,0.01209722,0.58831103,0.41286792,0.00000000,0.50648518,0.01065327
-2.76438219,4.12794400,1.15098260,2.89536468,0.01196278,0.61244920,0.42483079,0.00000000,0.53234260,0.01100812
-2.75837919,4.16532122,1.16738752,2.88087829,0.01185378,0.63560763,0.43664876,0.00000000,0.55802168,0.01134218
-2.75237619,4.19815242,1.18258858,2.86375503,0.01177877,0.65757991,0.44817202,0.00000000,0.58321591,0.01165131
-2.74637319,4.22655426,1.19660162,2.84451705,0.01174512,0.67817547,0.45925676,0.00000000,0.60761059,0.01193158
-2.74037019,4.25070089,1.20946881,2.82370751,0.01175885,0.69722366,0.46977014,0.00000000,0.63089149,0.01217938
-2.73436718,4.27081769,1.22125720,2.80187535,0.01182442,0.71457743,0.47959484,0.00000000,0.65275401,0.01239150
-2.72836418,4.28717402,1.23205628,2.77956033,0.01194464,0.73011638,0.48863303,0.00000000,0.67291252,0.01256521
-2.72236118,4.30007501,1.24197441,2.75727878,0.01212061,0.74374921,0.49680968,0.00000000,0.69110946,0.01269839
-2.71635818,4.30985244,1.25113424,2.73551044,0.01235169,0.75541538,0.50407477,0.00000000,0.70712387,0.01278956
-2.71035518,4.31685468,1.25966717,2.71468649,0.01263560,0.76508603,0.51040452,0.00000000,0.72077879,0.01283793
-2.70435218,4.32143592,1.26770712,2.69517913,0.01296843,0.77276398,0.51580135,0.00000000,0.73194735,0.01284343
-2.69834917,4.32394469,1.27538369,2.67729275,0.01334484,0.77848302,0.52029263,0.00000000,0.74055717,0.01280676
-2.69234617,4.32471209,1.28281496,2.66125673,0.01375819,0.78230631,0.52392828,0.00000000,0.74659280,0.01272932
-2.68634317,4.32403991,1.29010039,2.64722019,0.01420072,0.78432409,0.52677729,0.00000000,0.75009626,0.01261320
-2.68034017,4.32218920,1.29731393,2.63524855,0.01466380,0.78465085,0.52892335,0.00000000,0.75116548,0.01246111
-2.67433717,4.31936979,1.30449786,2.62532219,0.01513816,0.78342188,0.53045981,0.00000000,0.74995074,0.01227634
-2.66833417,4.31573139,1.31165757,2.61733733,0.01561409,0.78078953,0.53148435,0.00000000,0.74664947,0.01206263
-2.66233117,4.31135686,1.31875781,2.61110921,0.01608170,0.77691924,0.53209351,0.00000000,0.74149942,0.01182408
-2.65632816,4.30625825,1.32572043,2.60637764,0.01653117,0.77198550,0.53237753,0.00000000,0.73477068,0.01156504
-2.65032516,4.30037606,1.33242409,2.60281521,0.01695293,0.76616780,0.53241575,0.00000000,0.72675682,0.01129004
-2.64432216,4.29358223,1.33870597,2.60003781,0.01733793,0.75964676,0.53227287,0.00000000,0.71776562,0.01100362
-2.63831916,4.28568677,1.34436557,2.59761765,0.01767774,0.75260051,0.53199620,0.00000000,0.70810966,0.01071024
-2.63231616,4.27644820,1.34917050,2.59509836,0.01796479,0.74520132,0.53161417,0.00000000,0.69809719,0.01041422
-2.62631316,4.26558720,1.35286428,2.59201183,0.01819250,0.73761260,0.53113606,0.00000000,0.68802353,0.01011962
-2.62031016,4.25280316,1.35517561,2.58789620,0.01835535,0.72998615,0.53055302,0.00000000,0.67816328,0.00983016
-2.61430715,4.23779252,1.35582895,2.58231442,0.01844900,0.72245979,0.52984022,0.00000000,0.66876357,0.00954919
-2.60830415,4.22026808,1.35455598,2.57487247,0.01847035,0.71515523,0.52895993,0.00000000,0.66003831,0.00927961
-2.60230115,4.19997798,1.35110717,2.56523651,0.01841758,0.70817621,0.52786543,0.00000000,0.65216375,0.00902386
-2.59629815,4.17672327,1.34526322,2.55314793,0.01829012,0.70160687,0.52650530,0.00000000,0.64527519,0.00878386
-2.59029515,4.15037282,1.33684566,2.53843553,0.01808868,0.69551033,0.52482795,0.00000000,0.63946483,0.00856105
-2.58429215,4.12087468,1.32572604,2.52102417,0.01781522,0.68992749,0.52278594,0.00000000,0.63478083,0.00835635
-2.57828914,4.08826290,1.31183344,2.50093913,0.01747285,0.68487612,0.52033999,0.00000000,0.63122743,0.00817018
-2.57228614,4.05265963,1.29515979,2.47830601,0.01706581,0.68035022,0.51746229,0.00000000,0.62876608,0.00800248
-2.56628314,4.01427200,1.27576279,2.45334597,0.01659937,0.67631979,0.51413908,0.00000000,0.62731748,0.00785274
-2.56028014,3.97338434,1.25376643,2.42636650,0.01607974,0.67273111,0.51037236,0.00000000,0.62676467,0.00772001
-2.55427714,3.93034608,1.22935894,2.39774828,0.01551398,0.66950748,0.50618067,0.00000000,0.62695678,0.00760299
-2.54827414,3.88555643,1.20278860,2.36792875,0.01490990,0.66655079,0.50159906,0.00000000,0.62771373,0.00750001
-2.54227114,3.83944692,1.17435748,2.33738342,0.01427596,0.66374366,0.49667839,0.00000000,0.62883163,0.00740914
-2.53626813,3.79246318,1.14441367,2.30660602,0.01362113,0.66095251,0.49148403,0.00000000,0.63008882,0.00732823
-2.53026513,3.74504737,1.11334238,2.27608877,0.01295486,0.65803124,0.48609431,0.00000000,0.63125257,0.00725496
-2.52426213,3.69762270,1.08155646,2.24630377,0.01228693,0.65482585,0.48059880,0.00000000,0.63208622,0.00718693
-2.51825913,3.65058102,1.04948688,2.21768690,0.01162734,0.65117949,0.47509672,0.00000000,0.63235653,0.00712175
-2.51225613,3.60427467,1.01757354,2.19062492,0.01098629,0.64693813,0.46969551,0.00000000,0.63184128,0.00705708
-2.50625313,3.55901296,0.98625702,2.16544667,0.01037402,0.64195639,0.46450990,0.00000000,0.63033658,0.00699073
-2.50025013,3.51506348,0.95597131,2.14241853,0.00980077,0.63610353,0.45966126,0.00000000,0.62766390,0.00692072
-2.49424712,3.47265799,0.92713797,2.12174450,0.00927669,0.62926903,0.45527738,0.00000000,0.62367639,0.00684536
-2.48824412,3.43200223,0.90016159,2.10357030,0.00881174,0.62136775,0.45149255,0.00000000,0.61826416,0.00676330
-2.48224112,3.39328840,0.87542659,2.08799110,0.00841561,0.61234421,0.44844775,0.00000000,0.61135848,0.00667355
-2.47623812,3.35670918,0.85329517,2.07506193,0.00809763,0.60217578,0.44629073,0.00000000,0.60293444,0.00657556
-2.47023512,3.32247167,0.83410605,2.06480973,0.00786666,0.59087464,0.44517586,0.00000000,0.59301207,0.00646921
-2.46423212,3.29080953,0.81817378,2.05724569,0.00773096,0.57848827,0.44526331,0.00000000,0.58165563,0.00635480
-2.45822911,3.26199211,0.80578816,2.05237691,0.00769803,0.56509838,0.44671756,0.00000000,0.56897134,0.00623304
-2.45222611,3.23632892,0.79721339,2.05021598,0.00777450,0.55081845,0.44970486,0.00000000,0.55510328,0.00610499
-2.44622311,3.21416880,0.79268671,2.05078761,0.00796590,0.53578974,0.45438969,0.00000000,0.54022784,0.00597206
-2.44022011,3.19589299,0.79241615,2.05413162,0.00827649,0.52017614,0.46093007,0.00000000,0.52454692,0.00583586
-2.43421711,3.18190218,0.79657732,2.06030174,0.00870906,0.50415801,0.46947187,0.00000000,0.50828012,0.00569821
-2.42821411,3.17259785,0.80530922,2.06936025,0.00926469,0.48792535,0.48014220,0.00000000,0.49165630,0.00556098
-2.42221111,3.16835896,0.81870911,2.08136874,0.00994254,0.47167062,0.49304224,0.00000000,0.47490497,0.00542604
-2.41620810,3.16951515,0.83682659,2.09637556,0.01073968,0.45558159,0.50823972,0.00000000,0.45824779,0.00529519
-2.41020510,3.17631834,0.85965745,2.11440089,0.01165086,0.43983461,0.52576160,0.00000000,0.44189075,0.00517001
-2.40420210,3.18891439,0.88713740,2.13542068,0.01266842,0.42458862,0.54558725,0.00000000,0.42601718,0.00505188
-2.39819910,3.20731709,0.91913640,2.15935059,0.01378217,0.40998011,0.56764266,0.00000000,0.41078207,0.00494185
-2.39219610,3.23138615,0.95545386,2.18603137,0.01497936,0.39611939,0.59179612,0.00000000,0.39630777,0.00484063
-2.38619310,3.26081111,0.99581538,2.21521692,0.01624479,0.38308822,0.61785569,0.00000000,0.38268138,0.00474859
-2.38019010,3.29510238,1.03987115,2.24656608,0.01756088,0.37093891,0.64556883,0.00000000,0.36995375,0.00466570
-2.37418709,3.33359053,1.08719664,2.27963910,0.01890793,0.35969480,0.67462429,0.00000000,0.35814011,0.00459160
-2.36818409,3.37543417,1.13729547,2.31389920,0.02026446,0.34935208,0.70465646,0.00000000,0.34722223,0.00452557
-2.36218109,3.41963633,1.18960467,2.34871955,0.02160763,0.33988276,0.73525197,0.00000000,0.33715185,0.00446665
-2.35617809,3.46506865,1.24350219,2.38339548,0.02291369,0.33123846,0.76595856,0.00000000,0.32785529,0.00441363
-2.35017509,3.51050234,1.29831647,2.41716122,0.02415859,0.32335490,0.79629562,0.00000000,0.31923867,0.00436514
-2.34417209,3.55464420,1.35333769,2.44921065,0.02531862,0.31615663,0.82576633,0.00000000,0.31119373,0.00431972
-2.33816908,3.59617597,1.40783024,2.47872065,0.02637098,0.30956176,0.85387059,0.00000000,0.30360379,0.00427587
-2.33216608,3.63379488,1.46104610,2.50487602,0.02729452,0.30348649,0.88011841,0.00000000,0.29634946,0.00423214
-2.32616308,3.66625341,1.51223839,2.52689459,0.02807027,0.29784902,0.90404303,0.00000000,0.28931406,0.00418718
-2.32016008,3.69239622,1.56067484,2.54405123,0.02868211,0.29257282,0.92521339,0.00000000,0.28238830,0.00413976
-2.31415708,3.71119265,1.60565062,2.55569947,0.02911719,0.28758900,0.94324526,0.00000000,0.27547426,0.00408884
-2.30815408,3.72176336,1.64650020,2.56128999,0.02936636,0.28283783,0.95781069,0.00000000,0.26848833,0.00403359
-2.30215108,3.72340025,1.68260805,2.56038499,0.02942443,0.27826934,0.96864552,0.00000000,0.26136333,0.00397339
-2.29614807,3.71557915,1.71341797,2.55266814,0.02929034,0.27384309,0.97555458,0.00000000,0.25404956,0.00390783
-2.29014507,3.69796537,1.73844105,2.53794994,0.02896710,0.26952729,0.97841457,0.00000000,0.24651509,0.00383672
-2.28414207,3.67041251,1.75726228,2.51616869,0.02846173,0.26529734,0.97717476,0.00000000,0.23874517,0.00376005
-2.27813907,3.63295554,1.76954585,2.48738746,0.02778492,0.26113409,0.97185542,0.00000000,0.23074109,0.00367799
-2.27213607,3.58579911,1.77503948,2.45178774,0.02695068,0.25702195,0.96254442,0.00000000,0.22251851,0.00359083
-2.26613307,3.52930260,1.77357766,2.40966050,0.02597585,0.25294719,0.94939229,0.00000000,0.21410553,0.00349896
-2.26013007,3.46396318,1.76508417,2.36139563,0.02487950,0.24889634,0.93260606,0.00000000,0.20554057,0.00340287
-2.25412706,3.39039835,1.74957379,2.30747052,0.02368234,0.24485524,0.91244223,0.00000000,0.19687028,0.00330307
-2.24812406,3.30932900,1.72715341,2.24843856,0.02240606,0.24080844,0.88919939,0.00000000,0.18814756,0.00320014
-2.24212106,3.22156412,1.69802224,2.18491826,0.02107270,0.23673928,0.86321075,0.00000000,0.17942981,0.00309462
-2.23611806,3.12798755,1.66247132,2.11758341,0.01970406,0.23263060,0.83483686,0.00000000,0.17077743,0.00298708
-2.23011506,3.02954726,1.62088187,2.04715449,0.01832112,0.22846591,0.80445877,0.00000000,0.16225268,0.00287807
-2.22411206,2.92724708,1.57372251,1.97439147,0.01694355,0.22423108,0.77247187,0.00000000,0.15391877,0.00276815
-2.21810905,2.82214030,1.52154492,1.90008766,0.01558936,0.21991633,0.73928037,0.00000000,0.14583932,0.00265785
-2.21210605,2.71532483,1.46497793,1.82506441,0.01427456,0.21551834,0.70529249,0.00000000,0.13807796,0.00254772
-2.20610305,2.60793872,1.40471975,1.75016611,0.01301295,0.21104244,0.67091629,0.00000000,0.13069816,0.00243832
-2.20010005,2.50115549,1.34152832,1.67625491,0.01181604,0.20650446,0.63655610,0.00000000,0.12376310,0.00233022
-2.19409705,2.39617796,1.27620974,1.60420459,0.01069301,0.20193233,0.60260933,0.00000000,0.11733556,0.00222403
-2.18809405,2.29422996,1.20960496,1.53489310,0.00965076,0.19736714,0.56946358,0.00000000,0.11147779,0.00212039
-2.18209105,2.19654512,1.14257485,1.46919323,0.00869401,0.19286351,0.53749386,0.00000000,0.10625118,0.00201996
-2.17608804,2.10435231,1.07598419,1.40796118,0.00782551,0.18848936,0.50705987,0.00000000,0.10171585,0.00192344
-2.17008504,2.01885745,1.01068467,1.35202288,0.00704623,0.18432487,0.47850314,0.00000000,0.09792998,0.00183156
-2.16408204,1.94122195,0.94749776,1.30215815,0.00635555,0.18046080,0.45214407,0.00000000,0.09494900,0.00174503
-2.15807904,1.87253809,0.88719772,1.25908302,0.00575151,0.17699606,0.42827871,0.00000000,0.09282450,0.00166458
-2.15207604,1.81380214,0.83049542,1.22343072,0.00523105,0.17403484,0.40717544,0.00000000,0.09160307,0.00159091
-2.14607304,1.76588616,0.77802352,1.19573191,0.00479021,0.17168319,0.38907152,0.00000000,0.09132495,0.00152467
-2.14007004,1.72950972,0.73032340,1.17639526,0.00442429,0.17004541,0.37416952,0.00000000,0.09202259,0.00146644
-2.13406703,1.70521280,0.68783441,1.16568895,0.00412805,0.16922025,0.36263387,0.00000000,0.09371929,0.00141670
