energy_ev,total_up,In_p_up,In_d_up,Os_p_up,Os_d_up,Te_p_up,Te_d_up
-5.80190095,1.54326826,0.11132476,0.00358604,0.57587767,0.67123862,0.72688440,0.00000000
-5.79589795,1.51102822,0.11000905,0.00346012,0.53623317,0.68036428,0.71125770,0.00000000
-5.78989495,1.49169923,0.10980253,0.00337268,0.50216405,0.69357147,0.70042544,0.00000000
-5.78389195,1.48491427,0.11065474,0.00332209,0.47354101,0.71073259,0.69409193,0.00000000
-5.77788894,1.49027837,0.11251978,0.00330673,0.45017295,0.73173799,0.69194396,0.00000000
-5.77188594,1.50741189,0.11535961,0.00332509,0.43182666,0.75651240,0.69367339,0.00000000
-5.76588294,1.53598679,0.11914647,0.00337587,0.41824501,0.78502802,0.69899734,0.00000000
-5.75987994,1.57575411,0.12386447,0.00345807,0.40916307,0.81731351,0.70767481,0.00000000
-5.75387694,1.62656122,0.12951032,0.00357100,0.40432146,0.85345820,0.71951922,0.00000000
-5.74787394,1.68835822,0.13609294,0.00371431,0.40347651,0.89361130,0.73440633,0.00000000
-5.74187094,1.76119356,0.14363237,0.00388795,0.40640722,0.93797591,0.75227729,0.00000000
-5.73586793,1.84519938,0.15215764,0.00409215,0.41291888,0.98679828,0.77313719,0.00000000
-5.72986493,1.94056805,0.16170405,0.00432732,0.42284377,1.04035293,0.79704909,0.00000000
-5.72386193,2.04752161,0.17230984,0.00459401,0.43603925,1.09892436,0.82412455,0.00000000
-5.71785893,2.16627656,0.18401253,0.00489276,0.45238386,1.16278668,0.85451117,0.00000000
-5.71185593,2.29700653,0.19684507,0.00522403,0.47177202,1.23218238,0.88837831,0.00000000
-5.70585293,2.43980573,0.21083213,0.00558807,0.49410805,1.30730159,0.92590193,0.00000000
-5.69984992,2.59465571,0.22598665,0.00598487,0.51930020,1.38826328,0.96724963,0.00000000
-5.69384692,2.76139815,0.24230688,0.00641403,0.54725526,1.47509965,1.01256701,0.00000000
-5.68784392,2.93971554,0.25977420,0.00687473,0.57787434,1.56774482,1.06196603,0.00000000
-5.68184092,3.12912147,0.27835170,0.00736571,0.61105012,1.66602862,1.11551621,0.00000000
-5.67583792,3.32896112,0.29798364,0.00788521,0.64666594,1.76967590,1.17323902,0.00000000
-5.66983492,3.53842212,0.31859592,0.00843103,0.68459654,1.87831156,1.23510566,0.00000000
-5.66383192,3.75655500,0.34009743,0.00900053,0.72471048,1.99147074,1.30103816,0.00000000
-5.65782891,3.98230160,0.36238214,0.00959074,0.76687391,2.10861371,1.37091328,0.00000000
-5.65182591,4.21452932,0.38533192,0.01019841,0.81095504,2.22914414,1.44456873,0.00000000
-5.64582291,4.45206853,0.40881973,0.01082007,0.85682904,2.35242951,1.52181082,0.00000000
-5.63981991,4.69375000,0.43271308,0.01145217,0.90438238,2.47782216,1.60242262,0.00000000
-5.63381691,4.93843941,0.45687734,0.01209114,0.95351628,2.60467925,1.68617170,0.00000000
-5.62781391,5.18506592,0.48117889,0.01273345,1.00414852,2.73238028,1.77281651,0.00000000
-5.62181091,5.43264241,0.50548761,0.01337569,1.05621320,2.86034072,1.86211072,0.00000000
-5.61580790,5.68027548,0.52967874,0.01401460,1.10965813,2.98802084,1.95380488,0.00000000
-5.60980490,5.92716435,0.55363381,0.01464705,1.16443978,3.11492897,2.04764519,0.00000000
-5.60380190,6.17258844,0.57724070,0.01527008,1.22051589,3.24061930,2.14336948,0.00000000
-5.59779890,6.41588474,0.60039279,0.01588080,1.27783616,3.36468430,2.24070068,0.00000000
-5.59179590,6.65641685,0.62298722,0.01647639,1.33633153,3.48674282,2.33933849,0.00000000
-5.58579290,6.89353830,0.64492262,0.01705400,1.39590287,3.60642496,2.43895024,0.00000000
-5.57978989,7.12655376,0.66609632,0.01761067,1.45640994,3.72335534,2.53916195,0.00000000
-5.57378689,7.35468159,0.68640149,0.01814329,1.51766161,3.83713653,2.63955089,0.00000000
-5.56778389,7.57702185,0.70572444,0.01864852,1.57940824,3.94733454,2.73964070,0.00000000
-5.56178089,7.79253303,0.72394245,0.01912278,1.64133709,4.05346787,2.83890012,0.00000000
-5.55577789,8.00002081,0.74092243,0.01956219,1.70307143,4.15500185,2.93674618,0.00000000
-5.54977489,8.19814061,0.75652062,0.01996266,1.76417377,4.25134905,3.03255213,0.00000000
-5.54377189,8.38541546,0.77058359,0.02031989,1.82415336,4.34187645,3.12566027,0.00000000
-5.53776888,8.56026862,0.78295056,0.02062950,1.88247779,4.42591934,3.21539921,0.00000000
-5.53176588,8.72106997,0.79345716,0.02088713,1.93858812,4.50280125,3.30110464,0.00000000
-5.52576288,8.86619346,0.80194041,0.02108859,1.99191694,4.57185876,3.38214262,0.00000000
-5.51975988,8.99408208,0.80824471,0.02123003,2.04190803,4.63246956,3.45793355,0.00000000
-5.51375688,9.10331626,0.81222865,0.02130810,2.08803669,4.68408178,3.52797534,0.00000000
-5.50775388,9.19268083,0.81377216,0.02132013,2.12982922,4.72624236,3.59186402,0.00000000
-5.50175088,9.26122590,0.81278356,0.02126427,2.16688046,4.75862223,3.64930997,0.00000000
-5.49574787,9.30831734,0.80920610,0.02113961,2.19886807,4.78103644,3.70014860,0.00000000
-5.48974487,9.33367299,0.80302355,0.02094626,2.22556269,4.79345749,3.74434429,0.00000000
-5.48374187,9.33738216,0.79426445,0.02068547,2.24683337,4.79602068,3.78198726,0.00000000
-5.47773887,9.31990672,0.78300459,0.02035953,2.26264779,4.78902103,3.81328325,0.00000000
-5.47173587,9.28206397,0.76936764,0.01997183,2.27306766,4.77290186,3.83853679,0.00000000
-5.46573287,9.22499234,0.75352378,0.01952672,2.27823941,4.74823588,3.85812910,0.00000000
-5.45972986,9.15010274,0.73568623,0.01902941,2.27838122,4.71570004,3.87249236,0.00000000
-5.45372686,9.05901903,0.71610606,0.01848585,2.27376742,4.67604623,3.88208235,0.00000000
-5.44772386,8.95351214,0.69506529,0.01790251,2.26471134,4.63006989,3.88735153,0.00000000
-5.44172086,8.83543255,0.67286881,0.01728622,2.25154830,4.57857899,3.88872475,0.00000000
-5.43571786,8.70664606,0.64983552,0.01664402,2.23461970,4.52236562,3.88657963,0.00000000
-5.42971486,8.56897702,0.62628912,0.01598291,2.21425964,4.46218232,3.88123320,0.00000000
-5.42371186,8.42416292,0.60254908,0.01530978,2.19078491,4.39872468,3.87293576,0.00000000
-5.41770885,8.27382260,0.57892224,0.01463120,2.16448892,4.33262141,3.86187268,0.00000000
-5.41170585,8.11943959,0.55569541,0.01395338,2.13563995,4.26443200,3.84817371,0.00000000
-5.40570285,7.96236031,0.53312937,0.01328203,2.10448354,4.19465204,3.83192906,0.00000000
-5.39969985,7.80380596,0.51145440,0.01262238,2.07124839,4.12372489,3.81321073,0.00000000
-5.39369685,7.64489531,0.49086742,0.01197912,2.03615518,4.05205835,3.79209711,0.00000000
-5.38769385,7.48667504,0.47153090,0.01135640,1.99942707,3.98004442,3.76869854,0.00000000
-5.38169085,7.33015353,0.45357318,0.01075792,1.96130070,3.90807972,3.74318136,0.00000000
-5.37568784,7.17633373,0.43709020,0.01018691,1.92203647,3.83658451,3.71578817,0.00000000
-5.36968484,7.02624114,0.42214821,0.00964620,1.88192684,3.76601811,3.68685211,0.00000000
-5.36368184,6.88094316,0.40878719,0.00913826,1.84130173,3.69688887,3.65680361,0.00000000
-5.35767884,6.74155722,0.39702471,0.00866525,1.80053017,3.62975758,3.62616850,0.00000000
-5.35167584,6.60924607,0.38685979,0.00822905,1.76001789,3.56523342,3.59555740,0.00000000
-5.34567284,6.48519991,0.37827646,0.00783127,1.72020062,3.50396273,3.56564652,0.00000000
-5.33966983,6.37060625,0.37124698,0.00747326,1.68153361,3.44661100,3.53715133,0.00000000
-5.33366683,6.26660964,0.36573430,0.00715612,1.64447788,3.39383954,3.51079474,0.00000000
-5.32766383,6.17426433,0.36169391,0.00688066,1.60948410,3.34627860,3.48727203,0.00000000
-5.32166083,6.09448381,0.35907492,0.00664738,1.57697535,3.30449900,3.46721526,0.00000000
-5.31565783,6.02799122,0.35782052,0.00645647,1.54732987,3.26898452,3.45115959,0.00000000
-5.30965483,5.97527501,0.35786799,0.00630772,1.52086507,3.24010748,3.43951431,0.00000000
-5.30365183,5.93655364,0.35914828,0.00620055,1.49782398,3.21810926,3.43254053,0.00000000
-5.29764882,5.91175246,0.36158550,0.00613399,1.47836499,3.20308751,3.43033729,0.00000000
-5.29164582,5.90049498,0.36509651,0.00610662,1.46255563,3.19499109,3.43283716,0.00000000
-5.28564282,5.90210970,0.36959057,0.00611664,1.45037080,3.19362314,3.43981149,0.00000000
-5.27963982,5.91565211,0.37496949,0.00616186,1.44169539,3.19865197,3.45088501,0.00000000
-5.27363682,5.93994088,0.38112812,0.00623972,1.43633114,3.20962911,3.46555836,0.00000000
-5.26763382,5.97360538,0.38795526,0.00634739,1.43400705,3.22601286,3.48323707,0.00000000
-5.26163082,6.01514157,0.39533510,0.00648174,1.43439269,3.24719565,3.50326444,0.00000000
-5.25562781,6.06297227,0.40314889,0.00663949,1.43711324,3.27253303,3.52495612,0.00000000
-5.24962481,6.11550763,0.41127694,0.00681722,1.44176549,3.30137207,3.54763354,0.00000000
-5.24362181,6.17120186,0.41960066,0.00701147,1.44793348,3.33307714,3.57065408,0.00000000
-5.23761881,6.22860251,0.42800459,0.00721879,1.45520309,3.36705114,3.59343560,0.00000000
-5.23161581,6.28638948,0.43637824,0.00743583,1.46317462,3.40275087,3.61547400,0.00000000
-5.22561281,6.34340171,0.44461764,0.00765935,1.47147289,3.43969568,3.63635280,0.00000000
-5.21960980,6.39865064,0.45262651,0.00788634,1.47975454,3.47746908,3.65574440,0.00000000
-5.21360680,6.45132068,0.46031698,0.00811402,1.48771242,3.51571376,3.67340357,0.00000000
-5.20760380,6.50075782,0.46761002,0.00833987,1.49507723,3.55412090,3.68915422,0.00000000
-5.20160080,6.54644876,0.47443531,0.00856174,1.50161694,3.59241524,3.70287095,0.00000000
-5.19559780,6.58799319,0.48073101,0.00877779,1.50713436,3.63033761,3.71445760,0.00000000
-5.18959480,6.62507271,0.48644323,0.00898657,1.51146362,3.66762707,3.72382478,0.00000000
-5.18359180,6.65741984,0.49152544,0.00918705,1.51446619,3.70400439,3.73086887,0.00000000
-5.17758879,6.68479027,0.49593796,0.00937860,1.51602712,3.73915899,3.73545441,0.00000000
-5.17158579,6.70694139,0.49964756,0.00956108,1.51605207,3.77274072,3.73740169,0.00000000
-5.16558279,6.72361913,0.50262728,0.00973478,1.51446543,3.80435767,3.73648098,0.00000000
-5.15957979,6.73455452,0.50485644,0.00990050,1.51121002,3.83358052,3.73241388,0.00000000
-5.15357679,6.73947044,0.50632106,0.01005949,1.50624825,3.85995354,3.72488223,0.00000000
-5.14757379,6.73809793,0.50701433,0.01021351,1.49956472,3.88301165,3.71354387,0.00000000
-5.14157079,6.73020077,0.50693739,0.01036476,1.49117016,3.90230240,3.69805434,0.00000000
-5.13556778,6.71560622,0.50610018,0.01051584,1.48110614,3.91741156,3.67809295,0.00000000
-5.12956478,6.69423944,0.50452229,0.01066975,1.46945036,3.92799036,3.65339155,0.00000000
-5.12356178,6.66615858,0.50223380,0.01082975,1.45632207,3.93378255,3.62376379,0.00000000
-5.11755878,6.63158787,0.49927599,0.01099934,1.44188704,3.93464932,3.58913298,0.00000000
-5.11155578,6.59094599,0.49570186,0.01118207,1.42636207,3.93059033,3.54955661,0.00000000
-5.10555278,6.54486760,0.49157656,0.01138153,1.41001856,3.92175946,3.50524586,0.00000000
-5.09954977,6.49421637,0.48697759,0.01160112,1.39318505,3.90847403,3.45657899,0.00000000
-5.09354677,6.44008884,0.48199488,0.01184402,1.37624881,3.89121711,3.40410753,0.00000000
-5.08754377,6.38380877,0.47673088,0.01211301,1.35965644,3.87063270,3.34855530,0.00000000
-5.08154077,6.32691258,0.47130061,0.01241040,1.34391363,3.84751422,3.29081015,0.00000000
-5.07553777,6.27112718,0.46583173,0.01273792,1.32958416,3.82278709,3.23190911,0.00000000
-5.06953477,6.21834155,0.46046482,0.01309671,1.31728829,3.79748669,3.17301797,0.00000000
-5.06353177,6.17057403,0.45535370,0.01348725,1.30770067,3.77273293,3.11540638,0.00000000
-5.05752876,6.12993712,0.45066582,0.01390939,1.30154751,3.74970310,3.06041988,0.00000000
-5.05152576,6.09860157,0.44658273,0.01436240,1.29960301,3.72960428,3.00945023,0.00000000
-5.04552276,6.07876103,0.44330033,0.01484506,1.30268471,3.71364682,2.96390525,0.00000000
-5.03951976,6.07259823,0.44102885,0.01535572,1.31164732,3.70301979,2.92517938,0.00000000
-5.03351676,6.08225312,0.43999236,0.01589248,1.32737454,3.69886909,2.89462557,0.00000000
-5.02751376,6.10979263,0.44042751,0.01645330,1.35076830,3.70227873,2.87352924,0.00000000
-5.02151076,6.15718160,0.44258128,0.01703616,1.38273495,3.71425494,2.86308440,0.00000000
-5.01550775,6.22625360,0.44670773,0.01763918,1.42416791,3.73571298,2.86437197,0.00000000
-5.00950475,6.31868062,0.45306331,0.01826073,1.47592648,3.76746580,2.87833997,0.00000000
-5.00350175,6.43594019,0.46190098,0.01889953,1.53881092,3.81021377,2.90578517,0.00000000
-4.99749875,6.57927889,0.47346294,0.01955470,1.61353381,3.86453457,2.94733590,0.00000000
-4.99149575,6.74967184,0.48797229,0.02022572,1.70068858,3.93087249,3.00343553,0.00000000
-4.98549275,6.94777799,0.50562372,0.02091242,1.80071603,4.00952634,3.07432644,0.00000000
-4.97948974,7.17389205,0.52657381,0.02161484,1.91387015,4.10063600,3.16003464,0.00000000
-4.97348674,7.42789481,0.55093118,0.02233314,2.04018512,4.20416742,3.26035528,0.00000000
-4.96748374,7.70920428,0.57874727,0.02306737,2.17944522,4.31989668,3.37483971,0.00000000
-4.96148074,8.01673078,0.61000823,0.02381730,2.33115983,4.44739429,3.50278523,0.00000000
-4.95547774,8.34884009,0.64462855,0.02458216,2.49454569,4.58601080,3.64322853,0.00000000
-4.94947474,8.70332838,0.68244715,0.02536049,2.66851837,4.73486556,3.79494441,0.00000000
-4.94347174,9.07741344,0.72322619,0.02614988,2.85169465,4.89284051,3.95645105,0.00000000
-4.93746873,9.46774563,0.76665327,0.02694686,3.04240722,5.05858061,4.12602320,0.00000000
-4.93146573,9.87044167,0.81234709,0.02774676,3.23873231,5.23050276,4.30171429,0.00000000
-4.92546273,10.28114317,0.85986657,0.02854372,3.43853037,5.40681437,4.48138811,0.00000000
-4.91945973,10.69510027,0.90872336,0.02933065,3.63949890,5.58554237,4.66276009,0.00000000
-4.91345673,11.10727923,0.95839719,0.03009942,3.83923602,5.76457264,4.84344767,0.00000000
-4.90745373,11.51249120,1.00835361,0.03084098,4.03531236,5.94169928,5.02102837,0.00000000
-4.90145073,11.90553738,1.05806296,0.03154564,4.22534815,6.11468219,5.19310387,0.00000000
-4.89544772,12.28136458,1.10701996,0.03220338,4.40709195,6.28131065,5.35736727,0.00000000
-4.88944472,12.63522365,1.15476252,0.03280424,4.57849699,6.43947012,5.51167070,0.00000000
-4.88344172,12.96282275,1.20088879,0.03333865,4.73779089,6.58720881,5.65408976,0.00000000
-4.87743872,13.26046678,1.24507124,0.03379782,4.88353487,6.72280033,5.78298153,0.00000000
-4.87143572,13.52517488,1.28706699,0.03417414,5.01466863,6.84479885,5.89703259,0.00000000
-4.86543272,13.75476860,1.32672327,0.03446147,5.13053811,6.95208324,5.99529433,0.00000000
-4.85942971,13.94792490,1.36397781,0.03465539,5.23090382,7.04388734,6.07720309,0.00000000
-4.85342671,14.10419005,1.39885370,0.03475341,5.31592887,7.11981427,6.14258377,0.00000000
-4.84742371,14.22395270,1.43144891,0.03475501,5.38614689,7.17983353,6.19163630,0.00000000
-4.84142071,14.30837722,1.46192095,0.03466166,5.44241117,7.22426085,6.22490544,0.00000000
-4.83541771,14.35930049,1.49046747,0.03447671,5.48582768,7.25372184,6.24323563,0.00000000
-4.82941471,14.37909827,1.51730386,0.03420518,5.51767568,7.26910149,6.24771328,0.00000000
-4.82341171,14.37052875,1.54263934,0.03385351,5.53932041,7.27148270,6.23959985,0.00000000
-4.81740870,14.33656297,1.56665289,0.03342918,5.55212313,7.26207764,6.22025971,0.00000000
-4.81140570,14.28021229,1.58947077,0.03294039,5.55735361,7.24215614,6.19108700,0.00000000
-4.80540270,14.20436358,1.61114706,0.03239566,5.55611073,7.21297587,6.15343583,0.00000000
-4.79939970,14.11163206,1.63164880,0.03180343,5.54925571,7.17571837,6.10855771,0.00000000
-4.79339670,14.00424066,1.65084663,0.03117175,5.53736232,7.13143503,6.05754994,0.00000000
-4.78739370,13.88393293,1.66851215,0.03050797,5.52068689,7.08100607,6.00131737,0.00000000
-4.78139070,13.75192399,1.68432206,0.02981851,5.49916010,7.02511473,5.94054949,0.00000000
-4.77538769,13.60889170,1.69786949,0.02910876,5.47240081,6.96423774,5.87571347,0.00000000
-4.76938469,13.45500744,1.70868187,0.02838298,5.43975106,6.89865208,5.80706260,0.00000000
-4.76338169,13.29000302,1.71624456,0.02764433,5.40032996,6.82845675,5.73465896,0.00000000
-4.75737869,13.11326835,1.72002915,0.02689500,5.35310294,6.75360736,5.65840775,0.00000000
-4.75137569,12.92397225,1.71952492,0.02613636,5.29696207,6.67396062,5.57810040,0.00000000
-4.74537269,12.72119781,1.71427167,0.02536915,5.23081248,6.58932511,5.49346308,0.00000000
-4.73936968,12.50408265,1.70389225,0.02459378,5.15365964,6.49951455,5.40420677,0.00000000
-4.73336668,12.27195512,1.68812305,0.02381054,5.06469223,6.40439972,5.31007567,0.00000000
-4.72736368,12.02445736,1.66684072,0.02301988,4.96335604,6.30395557,5.21089047,0.00000000
-4.72136068,11.76164821,1.64008364,0.02222261,4.84941456,6.19830058,5.10658415,0.00000000
-4.71535768,11.48407998,1.60806723,0.02142011,4.72299335,6.08772604,4.99722822,0.00000000
-4.70935468,11.19284549,1.57119208,0.02061444,4.58460587,5.97271399,4.88304834,0.00000000
-4.70335168,10.88959374,1.53004450,0.01980843,4.43516013,5.85394315,4.76442922,0.00000000
-4.69734867,10.57651462,1.48538967,0.01900568,4.27594614,5.73228330,4.64190905,0.00000000
-4.69134567,10.25629500,1.43815738,0.01821056,4.10860557,5.60877906,4.51616496,0.00000000
-4.68534267,9.93205017,1.38942133,0.01742804,3.93508592,5.48462486,4.38799103,0.00000000
-4.67933967,9.60723560,1.34037261,0.01666364,3.75758192,5.36113301,4.25827118,0.00000000
-4.67333667,9.28554469,1.29228867,0.01592318,3.57846770,5.23969736,4.12794903,0.00000000
-4.66733367,8.97079880,1.24649882,0.01521264,3.40022339,5.12175467,3.99799705,0.00000000
-4.66133067,8.66683501,1.20434760,0.01453795,3.22535960,5.00874593,3.86938712,0.00000000
-4.65532766,8.37739713,1.16715731,0.01390477,3.05634334,4.90207928,3.74306410,0.00000000
-4.64932466,8.10603409,1.13619077,0.01331835,2.89552827,4.80309611,3.61992374,0.00000000
-4.64332166,7.85600937,1.11261541,0.01278333,2.74509177,4.71304100,3.50079563,0.00000000
-4.63731866,7.63022339,1.09746977,0.01230364,2.60698063,4.63303614,3.38643145,0.00000000
-4.63131566,7.43115029,1.09163310,0.01188238,2.48286665,4.56406012,3.27749829,0.00000000
-4.62531266,7.26078917,1.09579870,0.01152176,2.37411271,4.50693072,3.17457640,0.00000000
-4.61930965,7.12062927,1.11045182,0.01122308,2.28174933,4.46229122,3.07816028,0.00000000
-4.61330665,7.01162800,1.13585225,0.01098670,2.20646137,4.43059950,2.98866219,0.00000000
-4.60730365,6.93420033,1.17202225,0.01081211,2.14858418,4.41211931,2.90641655,0.00000000
-4.60130065,6.88821813,1.21873993,0.01069792,2.10810814,4.40691301,2.83168434,0.00000000
-4.59529765,6.87301792,1.27553836,0.01064196,2.08469054,4.41483580,2.76465639,0.00000000
-4.58929465,6.88741614,1.34171063,0.01064133,2.07767377,4.43553101,2.70545468,0.00000000
-4.58329165,6.92973105,1.41632067,0.01069252,2.08610877,4.46842703,2.65413149,0.00000000
-4.57728864,6.99781092,1.49822017,0.01079147,2.10878267,4.51273622,2.61066608,0.00000000
-4.57128564,7.08906869,1.58607104,0.01093364,2.14425012,4.56745666,2.57495927,0.00000000
-4.56528264,7.20052323,1.67837340,0.01111415,2.19086739,4.63137769,2.54682647,0.00000000
-4.55927964,7.32884786,1.77349857,0.01132786,2.24682890,4.70309011,2.52599003,0.00000000
-4.55327664,7.47042649,1.86972630,0.01156943,2.31020565,4.78100211,2.51207189,0.00000000
-4.54727364,7.62141779,1.96528560,0.01183346,2.37898523,4.86336159,2.50458776,0.00000000
-4.54127064,7.77782736,2.05839807,0.01211454,2.45111297,4.94828533,2.50294386,0.00000000
-4.53526763,7.93558749,2.14732263,0.01240738,2.52453382,5.03379520,2.50643735,0.00000000
-4.52926463,8.09064357,2.23040024,0.01270691,2.59723440,5.11786096,2.51426130,0.00000000
-4.52326163,8.23904555,2.30609739,0.01300834,2.66728473,5.19844889,2.52551468,0.00000000
-4.51725863,8.37704215,2.37304678,0.01330733,2.73287857,5.27357490,2.53921791,0.00000000
-4.51125563,8.50117526,2.43008388,0.01360000,2.79237196,5.34136050,2.55433346,0.00000000
-4.50525263,8.60837113,2.47627789,0.01388309,2.84431849,5.40008920,2.56979152,0.00000000
-4.49924962,8.69602484,2.51095607,0.01415401,2.88750068,5.44826130,2.58451934,0.00000000
-4.49324662,8.76207438,2.53372035,0.01441090,2.92095623,5.48464409,2.59747358,0.00000000
-4.48724362,8.80506059,2.54445548,0.01465267,2.94399807,5.50831519,2.60767374,0.00000000
-4.48124062,8.82416970,2.54332834,0.01487904,2.95622748,5.51869629,2.61423536,0.00000000
-4.47523762,8.81925546,2.53077823,0.01509050,2.95753935,5.51557529,2.61640103,0.00000000
-4.46923462,8.79083888,2.50749850,0.01528827,2.94811922,5.49911498,2.61356754,0.00000000
-4.46323162,8.74008406,2.47441001,0.01547424,2.92843159,5.46984717,2.60530754,0.00000000
-4.45722861,8.66875012,2.43262736,0.01565082,2.89919976,5.42865177,2.59138432,0.00000000
-4.45122561,8.57911990,2.38341915,0.01582083,2.86137750,5.37672102,2.57175862,0.00000000
-4.44522261,8.47390762,2.32816370,0.01598729,2.81611317,5.31550993,2.54658689,0.00000000
-4.43921961,8.35614845,2.26830186,0.01615324,2.76470748,5.24667477,2.51621072,0.00000000
-4.43321661,8.22907436,2.20528869,0.01632150,2.70856612,5.17200197,2.48113776,0.00000000
-4.42721361,8.09598104,2.14054588,0.01649448,2.64914896,5.09333058,2.44201496,0.00000000
-4.42121061,7.96009159,2.07541658,0.01667396,2.58791764,5.01247181,2.39959530,0.00000000
-4.41520760,7.82442293,2.01112436,0.01686089,2.52628339,4.93112931,2.35469968,0.00000000
-4.40920460,7.69166094,1.94873776,0.01705521,2.46555728,4.85082411,2.30817580,0.00000000
-4.40320160,7.56404998,1.88914178,0.01725577,2.40690456,4.77282786,2.26085629,0.00000000
-4.39719860,7.44330208,1.83301703,0.01746020,2.35130524,4.69810767,2.21351809,0.00000000
-4.39119560,7.33053000,1.78082733,0.01766493,2.29952215,4.62728533,2.16684532,0.00000000
-4.38519260,7.22620739,1.73281597,0.01786523,2.25207800,4.56061297,2.12139746,0.00000000
-4.37918959,7.13015790,1.68901045,0.01805530,2.20924227,4.49796638,2.07758454,0.00000000
-4.37318659,7.04157380,1.64923535,0.01822843,2.17102840,4.43885628,2.03565050,0.00000000
-4.36718359,6.95906302,1.61313239,0.01837723,2.13720126,4.38245696,1.99566551,0.00000000
-4.36118059,6.88072241,1.58018677,0.01849389,2.10729471,4.32765081,1.95752748,0.00000000
-4.35517759,6.80423343,1.54975837,0.01857047,2.08063811,4.27308636,1.92097259,0.00000000
-4.34917459,6.72697564,1.52111639,0.01859922,2.05639075,4.21724686,1.88559395,0.00000000
-4.34317159,6.64615237,1.49347591,0.01857287,2.03358247,4.15852598,1.85086736,0.00000000
-4.33716858,6.55892260,1.46603468,0.01848498,2.01115880,4.09530677,1.81618256,0.00000000
-4.33116558,6.46253276,1.43800877,0.01833018,1.98802834,4.02603996,1.78087820,0.00000000
-4.32516258,6.35444225,1.40866548,0.01810443,1.96311055,3.94931804,1.74427860,0.00000000
-4.31915958,6.23243720,1.37735249,0.01780523,1.93538171,3.86394139,1.70573037,0.00000000
-4.31315658,6.09472739,1.34352203,0.01743170,1.90391717,3.76897383,1.66463690,0.00000000
-4.30715358,5.94002253,1.30674951,0.01698469,1.86792822,3.66378506,1.62048916,0.00000000
