energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Te_p_up,Te_d_up,Zn_p_up,Zn_d_up
-5.87393697,2.39377037,0.08158507,0.03259831,0.58910493,1.36654287,0.53147247,0.00000000,0.38016741,0.18634784
-5.86793397,2.39382407,0.08459621,0.03132776,0.59700718,1.36148931,0.52701453,0.00000000,0.37712917,0.18954626
-5.86193097,2.38523997,0.08732774,0.02994463,0.60284495,1.35132755,0.52043417,0.00000000,0.37258993,0.19218359
-5.85592796,2.36872822,0.08973989,0.02847141,0.60659889,1.33669512,0.51192249,0.00000000,0.36662043,0.19423234
-5.84992496,2.34515886,0.09179697,0.02693259,0.60829129,1.31832692,0.50171003,0.00000000,0.35931754,0.19567474
-5.84392196,2.31553636,0.09346836,0.02535371,0.60798597,1.29703441,0.49006010,0.00000000,0.35080042,0.19650300
-5.83791896,2.28097201,0.09472957,0.02376052,0.60578745,1.27368315,0.47726158,0.00000000,0.34120673,0.19671936
-5.83191596,2.24265528,0.09556309,0.02217817,0.60183947,1.24916952,0.46362154,0.00000000,0.33068872,0.19633623
-5.82591296,2.20182492,0.09595914,0.02063052,0.59632284,1.22439749,0.44945778,0.00000000,0.31940950,0.19537613
-5.81990995,2.15974077,0.09591628,0.01913949,0.58945266,1.20025612,0.43509154,0.00000000,0.30753941,0.19387159
-5.81390695,2.11765695,0.09544169,0.01772462,0.58147481,1.17759869,0.42084068,0.00000000,0.29525273,0.19186481
-5.80790395,2.07679703,0.09455136,0.01640271,0.57266192,1.15722394,0.40701318,0.00000000,0.28272463,0.18940729
-5.80190095,2.03833180,0.09326990,0.01518760,0.56330870,1.13986002,0.39390138,0.00000000,0.27012844,0.18655912
-5.79589795,2.00335990,0.09163015,0.01409008,0.55372689,1.12615149,0.38177691,0.00000000,0.25763324,0.18338815
-5.78989495,1.97289161,0.08967253,0.01311789,0.54423978,1.11664962,0.37088632,0.00000000,0.24540174,0.17996891
-5.78389195,1.94783604,0.08744417,0.01227588,0.53517655,1.11180617,0.36144764,0.00000000,0.23358849,0.17638133
-5.77788894,1.92899168,0.08499775,0.01156619,0.52686657,1.11197054,0.35364765,0.00000000,0.22233840,0.17270925
-5.77188594,1.91704020,0.08239031,0.01098852,0.51963369,1.11739027,0.34764010,0.00000000,0.21178545,0.16903881
-5.76588294,1.91254362,0.07968178,0.01054051,0.51379078,1.12821452,0.34354472,0.00000000,0.20205175,0.16545670
-5.75987994,1.91594431,0.07693353,0.01021802,0.50963463,1.14450033,0.34144704,0.00000000,0.19324677,0.16204830
-5.75387694,1.92756773,0.07420685,0.01001559,0.50744121,1.16622111,0.34139899,0.00000000,0.18546678,0.15889590
-5.74787394,1.94762748,0.07156140,0.00992676,0.50746143,1.19327701,0.34342017,0.00000000,0.17879451,0.15607688
-5.74187094,1.97623217,0.06905382,0.00994449,0.50991745,1.22550652,0.34749974,0.00000000,0.17329896,0.15366199
-5.73586793,2.01339366,0.06673633,0.01006144,0.51499942,1.26269882,0.35359886,0.00000000,0.16903530,0.15171382
-5.72986493,2.05903616,0.06465554,0.01027036,0.52286272,1.30460635,0.36165350,0.00000000,0.16604490,0.15028542
-5.72386193,2.11300547,0.06285140,0.01056432,0.53362548,1.35095691,0.37157754,0.00000000,0.16435544,0.14941910
-5.71785893,2.17507804,0.06135631,0.01093696,0.54736644,1.40146491,0.38326603,0.00000000,0.16398104,0.14914552
-5.71185593,2.24496910,0.06019449,0.01138264,0.56412295,1.45584122,0.39659844,0.00000000,0.16492240,0.14948301
-5.70585293,2.32233950,0.05938149,0.01189662,0.58388906,1.51380115,0.41144183,0.00000000,0.16716692,0.15043710
-5.69984992,2.40680078,0.05892394,0.01247509,0.60661359,1.57507032,0.42765369,0.00000000,0.17068883,0.15200036
-5.69384692,2.49791839,0.05881949,0.01311523,0.63219830,1.63938818,0.44508453,0.00000000,0.17544930,0.15415242
-5.68784392,2.59521260,0.05905700,0.01381516,0.66049602,1.70650896,0.46357996,0.00000000,0.18139653,0.15686019
-5.68184092,2.69815752,0.05961683,0.01457390,0.69130900,1.77620014,0.48298232,0.00000000,0.18846581,0.16007841
-5.67583792,2.80617817,0.06047135,0.01539120,0.72438753,1.84823853,0.50313178,0.00000000,0.19657976,0.16375020
-5.66983492,2.91864611,0.06158565,0.01626748,0.75942914,1.92240429,0.52386694,0.00000000,0.20564850,0.16780798
-5.66383192,3.03487413,0.06291830,0.01720353,0.79607859,1.99847319,0.54502502,0.00000000,0.21557003,0.17217447
-5.65782891,3.15411080,0.06442240,0.01820043,0.83392894,2.07620773,0.56644165,0.00000000,0.22623088,0.17676385
-5.65182591,3.27553557,0.06604654,0.01925922,0.87252405,2.15534755,0.58795041,0.00000000,0.23750680,0.18148317
-5.64582291,3.39825526,0.06773608,0.02038072,0.91136279,2.23560008,0.60938226,0.00000000,0.24926389,0.18623386
-5.63981991,3.52130297,0.06943436,0.02156524,0.94990509,2.31663189,0.63056496,0.00000000,0.26135993,0.19091342
-5.63381691,3.64363997,0.07108405,0.02281241,0.98758014,2.39806155,0.65132265,0.00000000,0.27364604,0.19541733
-5.62781391,3.76416143,0.07262849,0.02412089,1.02379658,2.47945480,0.67147577,0.00000000,0.28596862,0.19964100
-5.62181091,3.88170638,0.07401310,0.02548817,1.05795475,2.56032247,0.69084126,0.00000000,0.29817154,0.20348190
-5.61580790,3.99507222,0.07518668,0.02691042,1.08946076,2.64012168,0.70923340,0.00000000,0.31009856,0.20684180
-5.60980490,4.10303378,0.07610274,0.02838228,1.11774186,2.71826083,0.72646508,0.00000000,0.32159590,0.20962893
-5.60380190,4.20436675,0.07672069,0.02989679,1.14226283,2.79410828,0.74234973,0.00000000,0.33251487,0.21176025
-5.59779890,4.29787478,0.07700692,0.03144529,1.16254259,2.86700493,0.75670379,0.00000000,0.34271453,0.21316350
-5.59179590,4.38241962,0.07693564,0.03301741,1.17817047,2.93628031,0.76934966,0.00000000,0.35206418,0.21377920
-5.58579290,4.45695327,0.07648968,0.03460116,1.18882127,3.00127178,0.78011916,0.00000000,0.36044583,0.21356231
-5.57978989,4.52055075,0.07566087,0.03618294,1.19426849,3.06134623,0.78885727,0.00000000,0.36775629,0.21248364
-5.57378689,4.57244240,0.07445034,0.03774784,1.19439495,3.11592333,0.79542605,0.00000000,0.37390907,0.21053084
-5.56778389,4.61204419,0.07286847,0.03927980,1.18920021,3.16449950,0.79970875,0.00000000,0.37883592,0.20770906
-5.56178089,4.63898467,0.07093459,0.04076198,1.17880428,3.20667140,0.80161363,0.00000000,0.38248803,0.20404098
-5.55577789,4.65312733,0.06867645,0.04217716,1.16344737,3.24215794,0.80107775,0.00000000,0.38483690,0.19956654
-5.54977489,4.65458716,0.06612946,0.04350818,1.14348549,3.27081954,0.79807022,0.00000000,0.38587481,0.19434208
-5.54377189,4.64374051,0.06333570,0.04473846,1.11938199,3.29267372,0.79259501,0.00000000,0.38561502,0.18843904
-5.53776888,4.62122752,0.06034278,0.04585258,1.09169531,3.30790590,0.78469310,0.00000000,0.38409162,0.18194232
-5.53176588,4.58794667,0.05720255,0.04683680,1.06106338,3.31687479,0.77444382,0.00000000,0.38135908,0.17494821
-5.52576288,4.54504136,0.05396975,0.04767966,1.02818533,3.32011171,0.76196541,0.00000000,0.37749153,0.16756209
-5.51975988,4.49387870,0.05070060,0.04837250,0.99380115,3.31831353,0.74741457,0.00000000,0.37258178,0.15989592
-5.51375688,4.43602084,0.04745143,0.04890994,0.95867026,3.31232914,0.73098511,0.00000000,0.36674000,0.15206564
-5.50775388,4.37318972,0.04427730,0.04929026,0.92354974,3.30313988,0.71290549,0.00000000,0.36009214,0.14418850
-5.50175088,4.30722621,0.04123078,0.04951565,0.88917305,3.29183422,0.69343536,0.00000000,0.35277798,0.13638047
-5.49574787,4.24004465,0.03836080,0.04959238,0.85623019,3.27957770,0.67286113,0.00000000,0.34494890,0.12875378
-5.48974487,4.17358446,0.03571162,0.04953072,0.82534982,3.26757912,0.65149053,0.00000000,0.33676522,0.12141460
-5.48374187,4.10976004,0.03332203,0.04934478,0.79708405,3.25705420,0.62964632,0.00000000,0.32839315,0.11446100
-5.47773887,4.05041062,0.03122464,0.04905212,0.77189634,3.24918818,0.60765924,0.00000000,0.32000143,0.10798105
-5.47173587,3.99725180,0.02944533,0.04867321,0.75015268,3.24509878,0.58586043,0.00000000,0.31175760,0.10205133
-5.46573287,3.95182998,0.02800295,0.04823072,0.73211640,3.24580099,0.56457338,0.00000000,0.30382394,0.09673564
-5.45972986,3.91548157,0.02690904,0.04774873,0.71794633,3.25217515,0.54410580,0.00000000,0.29635328,0.09208399
-5.45372686,3.88929796,0.02616780,0.04725178,0.70769837,3.26493949,0.52474157,0.00000000,0.28948474,0.08813193
-5.44772386,3.87409753,0.02577617,0.04676391,0.70133008,3.28462836,0.50673310,0.00000000,0.28333956,0.08490010
-5.44172086,3.87040568,0.02572395,0.04630768,0.69870798,3.31157669,0.49029430,0.00000000,0.27801709,0.08239409
-5.43571786,3.87844327,0.02599420,0.04590320,0.69961700,3.34591151,0.47559460,0.00000000,0.27359138,0.08060457
-5.42971486,3.89812410,0.02656359,0.04556730,0.70377177,3.38755048,0.46275415,0.00000000,0.27010825,0.07950765
-5.42371186,3.92906123,0.02740295,0.04531279,0.71082909,3.43620736,0.45184043,0.00000000,0.26758326,0.07906557
-5.41770885,3.97058193,0.02847791,0.04514788,0.72040117,3.49140415,0.44286658,0.00000000,0.26600056,0.07922759
-5.41170585,4.02175070,0.02974961,0.04507582,0.73206910,3.55248894,0.43579140,0.00000000,0.26531285,0.07993119
-5.40570285,4.08139948,0.03117553,0.04509479,0.74539617,3.61865876,0.43052121,0.00000000,0.26544246,0.08110351
-5.39969985,4.14816386,0.03271040,0.04519791,0.75994056,3.68898619,0.42691348,0.00000000,0.26628361,0.08266299
-5.39369685,4.22052409,0.03430719,0.04537364,0.77526721,3.76244858,0.42478210,0.00000000,0.26770577,0.08452132
-5.38769385,4.29684945,0.03591816,0.04560625,0.79095844,3.83795867,0.42390425,0.00000000,0.26955799,0.08658547
-5.38169085,4.37544428,0.03749592,0.04587652,0.80662331,3.91439527,0.42402840,0.00000000,0.27167419,0.08875999
-5.37568784,4.45459448,0.03899457,0.04616265,0.82190540,3.99063312,0.42488334,0.00000000,0.27387906,0.09094928
-5.36968484,4.53261257,0.04037078,0.04644122,0.83648908,4.06557060,0.42618781,0.00000000,0.27599430,0.09305999
-5.36368184,4.60788038,0.04158477,0.04668820,0.85010422,4.13815494,0.42766027,0.00000000,0.27784517,0.09500333
-5.35767884,4.67888778,0.04260135,0.04688003,0.86252933,4.20740389,0.42902856,0.00000000,0.27926672,0.09669731
-5.35167584,4.74426673,0.04339071,0.04699467,0.87359326,4.27242393,0.43003895,0.00000000,0.28010978,0.09806878
-5.34567284,4.80281969,0.04392908,0.04701245,0.88317555,4.33242445,0.43046435,0.00000000,0.28024612,0.09905519
-5.33966983,4.85354193,0.04419933,0.04691696,0.89120556,4.38672831,0.43011120,0.00000000,0.27957283,0.09960608
-5.33366683,4.89563751,0.04419115,0.04669565,0.89766053,4.43477876,0.42882498,0.00000000,0.27801558,0.09968414
-5.32766383,4.92852883,0.04390128,0.04634035,0.90256270,4.47614313,0.42649400,0.00000000,0.27553064,0.09926592
-5.32166083,4.95185990,0.04333328,0.04584747,0.90597568,4.51051373,0.42305154,0.00000000,0.27210574,0.09834204
-5.31565783,4.96549391,0.04249726,0.04521811,0.90800017,4.53770646,0.41847613,0.00000000,0.26775955,0.09691695
-5.30965483,4.96950536,0.04140931,0.04445791,0.90876928,4.55765743,0.41279020,0.00000000,0.26254001,0.09500833
-5.30365183,4.96416770,0.04009083,0.04357669,0.90844338,4.57041828,0.40605716,0.00000000,0.25652159,0.09264604
-5.29764882,4.94993700,0.03856763,0.04258804,0.90720481,4.57615034,0.39837713,0.00000000,0.24980158,0.08987069
-5.29164582,4.92743254,0.03686903,0.04150860,0.90525249,4.57511801,0.38988151,0.00000000,0.24249570,0.08673198
-5.28564282,4.89741515,0.03502681,0.04035742,0.90279642,4.56768158,0.38072681,0.00000000,0.23473325,0.08328683
-5.27963982,4.86076386,0.03307418,0.03915512,0.90005237,4.55428949,0.37108793,0.00000000,0.22665197,0.07959728
-5.27363682,4.81845188,0.03104476,0.03792314,0.89723665,4.53547016,0.36115119,0.00000000,0.21839299,0.07572849
-5.26763382,4.77152215,0.02897165,0.03668294,0.89456129,4.51182323,0.35110755,0.00000000,0.21009594,0.07174665
-5.26163082,4.72106346,0.02688654,0.03545528,0.89222945,4.48401017,0.34114614,0.00000000,0.20189462,0.06771704
-5.25562781,4.66818717,0.02481902,0.03425960,0.89043143,4.45274422,0.33144831,0.00000000,0.19391324,0.06370231
-5.24962481,4.61400528,0.02279594,0.03311351,0.88934119,4.41877936,0.32218261,0.00000000,0.18626351,0.05976090
-5.24362181,4.55961000,0.02084104,0.03203242,0.88911361,4.38289856,0.31350051,0.00000000,0.17904254,0.05594586
-5.23761881,4.50605502,0.01897465,0.03102932,0.88988253,4.34590099,0.30553321,0.00000000,0.17233177,0.05230383
-5.23161581,4.45433894,0.01721357,0.03011474,0.89175965,4.30858858,0.29838934,0.00000000,0.16619668,0.04887449
-5.22561281,4.40539072,0.01557115,0.02929682,0.89483446,4.27175190,0.29215371,0.00000000,0.16068758,0.04569021
-5.21960980,4.36005757,0.01405743,0.02858158,0.89917514,4.23615582,0.28688693,0.00000000,0.15584106,0.04277602
-5.21360680,4.31909523,0.01267942,0.02797331,0.90483051,4.20252516,0.28262577,0.00000000,0.15168217,0.04014993
-5.20760380,4.28316085,0.01144152,0.02747499,0.91183300,4.17153100,0.27938426,0.00000000,0.14822721,0.03782341
-5.20160080,4.25280856,0.01034588,0.02708891,0.92020263,4.14377790,0.27715532,0.00000000,0.14548680,0.03580207
-5.19559780,4.22848767,0.00939295,0.02681727,0.92995175,4.11979285,0.27591275,0.00000000,0.14346928,0.03408653
-5.18959480,4.21054370,0.00858193,0.02666277,0.94109049,4.10001622,0.27561354,0.00000000,0.14218396,0.03267335
-5.18359180,4.19922200,0.00791123,0.02662922,0.95363264,4.08479537,0.27620030,0.00000000,0.14164440,0.03155602
-5.17758879,4.19467394,0.00737897,0.02672205,0.96760164,4.07438116,0.27760385,0.00000000,0.14187122,0.03072591
-5.17158579,4.19696542,0.00698328,0.02694877,0.98303646,4.06892763,0.27974563,0.00000000,0.14289443,0.03017325
-5.16558279,4.20608717,0.00672270,0.02731926,0.99999681,4.06849496,0.28254025,0.00000000,0.14475518,0.02988791
-5.15957979,4.22196660,0.00659640,0.02784592,1.01856744,4.07305548,0.28589771,0.00000000,0.14750666,0.02986011
-5.15357679,4.24448022,0.00660431,0.02854364,1.03886110,4.08250247,0.28972567,0.00000000,0.15121418,0.03008099
-5.14757379,4.27346617,0.00674720,0.02942958,1.06101966,4.09666105,0.29393142,0.00000000,0.15595429,0.03054294
-5.14157079,4.30873576,0.00702664,0.03052275,1.08521320,4.11530060,0.29842376,0.00000000,0.16181297,0.03123979
-5.13556778,4.35008314,0.00744482,0.03184339,1.11163658,4.13814755,0.30311461,0.00000000,0.16888283,0.03216680
-5.12956478,4.39729224,0.00800439,0.03341212,1.14050347,4.16489780,0.30792041,0.00000000,0.17725936,0.03332039
-5.12356178,4.45013997,0.00870808,0.03524904,1.17203768,4.19522741,0.31276337,0.00000000,0.18703636,0.03469781
-5.11755878,4.50839509,0.00955831,0.03737250,1.20646173,4.22880083,0.31757228,0.00000000,0.19830067,0.03629654
-5.11155578,4.57181211,0.01055679,0.03979796,1.24398306,4.26527566,0.32228315,0.00000000,0.21112630,0.03811360
-5.10555278,4.64012009,0.01170400,0.04253665,1.28477810,4.30430325,0.32683944,0.00000000,0.22556823,0.04014478
-5.09954977,4.71300658,0.01299868,0.04559432,1.32897473,4.34552490,0.33119197,0.00000000,0.24165608,0.04238380
-5.09354677,4.79009714,0.01443733,0.04896999,1.37663397,4.38856363,0.33529840,0.00000000,0.25938804,0.04482142
-5.08754377,4.87093155,0.01601376,0.05265484,1.42773161,4.43301187,0.33912246,0.00000000,0.27872512,0.04744470
-5.08154077,4.95493816,0.01771868,0.05663134,1.48214078,4.47841598,0.34263274,0.00000000,0.29958631,0.05023622
-5.07553777,5.04140816,0.01953937,0.06087254,1.53961657,4.52425875,0.34580127,0.00000000,0.32184478,0.05317351
-5.06953477,5.12947189,0.02145950,0.06534172,1.59978363,4.56994145,0.34860196,0.00000000,0.34532547,0.05622870
-5.06353177,5.21807948,0.02345900,0.06999239,1.66212795,4.61476720,0.35100884,0.00000000,0.36980432,0.05936830
-5.05752876,5.30598803,0.02551423,0.07476869,1.72599358,4.65792755,0.35299450,0.00000000,0.39500934,0.06255331
-5.05152576,5.39175749,0.02759814,0.07960612,1.79058515,4.69849416,0.35452854,0.00000000,0.42062372,0.06573963
-5.04552276,5.47375707,0.02968074,0.08443281,1.85497668,4.73541725,0.35557650,0.00000000,0.44629091,0.06887863
-5.03951976,5.55018338,0.03172966,0.08917105,1.91812692,4.76753223,0.35609914,0.00000000,0.47162176,0.07191819
-5.03351676,5.61909107,0.03371088,0.09373927,1.97890114,4.79357540,0.35605223,0.00000000,0.49620353,0.07480381
-5.02751376,5.67843576,0.03558959,0.09805423,2.03609890,4.81220906,0.35538711,0.00000000,0.51961047,0.07748006
-5.02151076,5.72612849,0.03733116,0.10203348,2.08848705,4.82205571,0.35405171,0.00000000,0.54141582,0.07989219
-5.01550775,5.76009981,0.03890220,0.10559796,2.13483684,4.82174046,0.35199243,0.00000000,0.56120456,0.08198781
-5.00950475,5.77837133,0.04027156,0.10867458,2.17396360,4.80993992,0.34915643,0.00000000,0.57858665,0.08371864
-5.00350175,5.77913133,0.04141142,0.11119873,2.20476756,4.78543550,0.34549460,0.00000000,0.59321013,0.08504224
-4.99749875,5.76081109,0.04229825,0.11311669,2.22627386,4.74716847,0.34096472,0.00000000,0.60477358,0.08592357
-4.99149575,5.72215810,0.04291368,0.11438765,2.23766994,4.69429386,0.33553499,0.00000000,0.61303735,0.08633648
-4.98549275,5.66230229,0.04324522,0.11498543,2.23833873,4.62623030,0.32918743,0.00000000,0.61783323,0.08626484
-4.97948974,5.58081162,0.04328681,0.11489974,2.22788573,4.54270281,0.32192114,0.00000000,0.61907191,0.08570345
-4.97348674,5.47773413,0.04303912,0.11413700,2.20615895,4.44377602,0.31375520,0.00000000,0.61674819,0.08465852
-4.96748374,5.35362364,0.04250974,0.11272058,2.17326046,4.32987569,0.30473095,0.00000000,0.61094346,0.08314790
-4.96148074,5.20954775,0.04171301,0.11069052,2.12954919,4.20179708,0.29491362,0.00000000,0.60182559,0.08120081
-4.95547774,5.04707721,0.04066970,0.10810283,2.07563448,4.06069930,0.28439305,0.00000000,0.58964597,0.07885731
-4.94947474,4.86825694,0.03940651,0.10502821,2.01236104,3.90808571,0.27328364,0.00000000,0.57473421,0.07616736
-4.94347174,4.67555994,0.03795537,0.10155043,1.94078562,3.74577100,0.26172327,0.00000000,0.55749033,0.07318962
-4.93746873,4.47182589,0.03635255,0.09776433,1.86214674,3.57583648,0.24987147,0.00000000,0.53837511,0.06999002
-4.93146573,4.26018734,0.03463773,0.09377356,1.77782867,3.40057548,0.23790665,0.00000000,0.51789869,0.06664008
-4.92546273,4.04398656,0.03285294,0.08968812,1.68932126,3.22243134,0.22602273,0.00000000,0.49660813,0.06321517
-4.91945973,3.82668647,0.03104156,0.08562178,1.59817738,3.04393070,0.21442512,0.00000000,0.47507404,0.05979271
-4.91345673,3.61177936,0.02924717,0.08168949,1.50596955,2.86761495,0.20332630,0.00000000,0.45387695,0.05645030
-4.90745373,3.40269674,0.02751261,0.07800476,1.41424759,2.69597247,0.19294112,0.00000000,0.43359367,0.05326403
-4.90145073,3.20272343,0.02587895,0.07467717,1.32449863,2.53137428,0.18348193,0.00000000,0.41478403,0.05030674
-4.89544772,3.01491861,0.02438466,0.07180994,1.23811082,2.37601525,0.17515377,0.00000000,0.39797821,0.04764651
-4.88944472,2.84204588,0.02306477,0.06949769,1.15634179,2.23186259,0.16814962,0.00000000,0.38366498,0.04534528
-4.88344172,2.68651391,0.02195027,0.06782441,1.08029257,2.10061286,0.16264600,0.00000000,0.37228102,0.04345761
-4.87743872,2.55032859,0.02106744,0.06686154,1.01088739,1.98365825,0.15879873,0.00000000,0.36420125,0.04202968
-4.87143572,2.43505707,0.02043747,0.06666632,0.94885959,1.88206249,0.15673928,0.00000000,0.35973065,0.04109834
-4.86543272,2.34180358,0.02007603,0.06728039,0.89474344,1.79654616,0.15657139,0.00000000,0.35909722,0.04069049
-4.85942971,2.27119664,0.01999304,0.06872857,0.84887181,1.72748106,0.15836833,0.00000000,0.36244644,0.04082250
-4.85342671,2.22338691,0.02019245,0.07101795,0.81137898,1.67489282,0.16217062,0.00000000,0.36983723,0.04149989
-4.84742371,2.19805496,0.02067223,0.07413728,0.78220826,1.63847114,0.16798438,0.00000000,0.38123939,0.04271706
-4.84142071,2.19442794,0.02142429,0.07805665,0.76112369,1.61758655,0.17578025,0.00000000,0.39653273,0.04445735
-4.83541771,2.21130452,0.02243464,0.08272759,0.74772522,1.61131294,0.18549301,0.00000000,0.41550797,0.04669310
-4.82941471,2.24708713,0.02368359,0.08808348,0.74146678,1.61845509,0.19702187,0.00000000,0.43786940,0.04938609
-4.82341171,2.29982105,0.02514601,0.09404048,0.74167660,1.63758039,0.21023149,0.00000000,0.46323957,0.05248800
-4.81740870,2.36723967,0.02679181,0.10049884,0.74757919,1.66705418,0.22495377,0.00000000,0.49116590,0.05594124
-4.81140570,2.44681532,0.02858647,0.10734471,0.75831858,1.70507819,0.24099043,0.00000000,0.52112927,0.05967991
-4.80540270,2.53581524,0.03049169,0.11445238,0.77298221,1.74973151,0.25811631,0.00000000,0.55255464,0.06363104
-4.79939970,2.63136194,0.03246616,0.12168696,0.79062505,1.79901362,0.27608347,0.00000000,0.58482336,0.06771600
-4.79339670,2.73049709,0.03446655,0.12890746,0.81029356,1.85088891,0.29462598,0.00000000,0.61728719,0.07185222
-4.78739370,2.83024810,0.03644840,0.13597015,0.83104894,1.90333199,0.31346530,0.00000000,0.64928350,0.07595499
-4.78139070,2.92769579,0.03836731,0.14273214,0.85198930,1.95437309,0.33231618,0.00000000,0.68015147,0.07993943
-4.77538769,3.02004202,0.04018000,0.14905510,0.87227026,2.00214244,0.35089289,0.00000000,0.70924859,0.08372257
-4.76938469,3.10467524,0.04184551,0.15480893,0.89112353,2.04491290,0.36891565,0.00000000,0.73596712,0.08722547
-4.76338169,3.17923211,0.04332630,0.15987527,0.90787307,2.08113928,0.38611703,0.00000000,0.75974979,0.09037521
-4.75737869,3.24165335,0.04458930,0.16415074,0.92194830,2.10949346,0.40224811,0.00000000,0.78010430,0.09310682
-4.75137569,3.29023160,0.04560689,0.16754970,0.93289421,2.12889398,0.41708424,0.00000000,0.79661596,0.09536504
-4.74537269,3.32364967,0.04635762,0.17000657,0.94037784,2.13852888,0.43043014,0.00000000,0.80895795,0.09710570
-4.73936968,3.34100743,0.04682686,0.17147740,0.94419117,2.13787106,0.44212414,0.00000000,0.81689892,0.09829686
-4.73336668,3.34183626,0.04700711,0.17194081,0.94425010,2.12668515,0.45204149,0.00000000,0.82030756,0.09891952
-4.72736368,3.32610016,0.04689816,0.17139811,0.94058985,2.10502572,0.46009650,0.00000000,0.81915386,0.09896794
-4.72136068,3.29418356,0.04650691,0.16987278,0.93335671,2.07322659,0.46624350,0.00000000,0.81350724,0.09844944
-4.71535768,3.24686587,0.04584699,0.16740908,0.92279657,2.03188154,0.47047656,0.00000000,0.80353149,0.09738391
-4.70935468,3.18528401,0.04493813,0.16407018,0.90924072,1.98181717,0.47282800,0.00000000,0.78947686,0.09580277
-4.70335168,3.11088419,0.04380532,0.15993554,0.89308937,1.92405891,0.47336571,0.00000000,0.77166963,0.09374765
-4.69734867,3.02536506,0.04247777,0.15509803,0.87479355,1.85979148,0.47218947,0.00000000,0.75049964,0.09126874
-4.69134567,2.93061439,0.04098781,0.14966055,0.85483620,1.79031538,0.46942627,0.00000000,0.72640642,0.08842293
-4.68534267,2.82864198,0.03936962,0.14373265,0.83371290,1.71700126,0.46522505,0.00000000,0.69986428,0.08527175
-4.67933967,2.72151148,0.03765805,0.13742699,0.81191334,1.64124384,0.45975080,0.00000000,0.67136732,0.08187936
-4.67333667,2.61127367,0.03588740,0.13085600,0.78990381,1.56441727,0.45317854,0.00000000,0.64141454,0.07831041
-4.66733367,2.49990397,0.03409029,0.12412873,0.76811164,1.48783359,0.44568713,0.00000000,0.61049595,0.07462816
-4.66133067,2.38924622,0.03229677,0.11734805,0.74691189,1.41270583,0.43745336,0.00000000,0.57907993,0.07089270
-4.65532766,2.28096469,0.03053344,0.11060833,0.72661685,1.34011685,0.42864653,0.00000000,0.54760231,0.06715940
-4.64932466,2.17650589,0.02882288,0.10399356,0.70746854,1.27099504,0.41942355,0.00000000,0.51645744,0.06347775
-4.64332166,2.07707095,0.02718330,0.09757600,0.68963447,1.20609737,0.40992494,0.00000000,0.48599141,0.05989040
