energy_ev,total_up,total_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Si_p_up,Si_p_down,Si_d_up,Si_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-3.98899450,1.94833654,-1.94830793,0.62454581,-0.62453543,0.93340866,-0.93339098,0.39497584,-0.39496750,0.00000000,-0.00000000,0.61926622,-0.61926103,0.00000000,-0.00000000
-3.98299150,2.02801385,-2.02798615,0.65746519,-0.65745501,0.97969024,-0.97967244,0.41973919,-0.41973055,0.00000000,-0.00000000,0.63378018,-0.63377586,0.00000000,-0.00000000
-3.97698849,2.10343723,-2.10341053,0.68928125,-0.68927137,1.02519015,-1.02517227,0.44488877,-0.44487988,0.00000000,-0.00000000,0.64559784,-0.64559437,0.00000000,-0.00000000
-3.97098549,2.17422286,-2.17419719,0.71963769,-0.71962821,1.06971297,-1.06969504,0.47024954,-0.47024044,0.00000000,-0.00000000,0.65473900,-0.65473635,0.00000000,-0.00000000
-3.96498249,2.24015009,-2.24012543,0.74820742,-0.74819841,1.11312569,-1.11310771,0.49565573,-0.49564646,0.00000000,-0.00000000,0.66130096,-0.66129905,0.00000000,-0.00000000
-3.95897949,2.30116553,-2.30114179,0.77469942,-0.77469096,1.15535967,-1.15534162,0.52095285,-0.52094345,0.00000000,-0.00000000,0.66545718,-0.66545590,0.00000000,-0.00000000
-3.95297649,2.35738220,-2.35735926,0.79886514,-0.79885728,1.19641085,-1.19639270,0.54599963,-0.54599013,0.00000000,-0.00000000,0.66745346,-0.66745271,0.00000000,-0.00000000
-3.94697349,2.40907395,-2.40905162,0.82050405,-0.82049683,1.23633813,-1.23631981,0.57066988,-0.57066031,0.00000000,-0.00000000,0.66760176,-0.66760139,0.00000000,-0.00000000
-3.94097049,2.45666502,-2.45664307,0.83946831,-0.83946177,1.27525983,-1.27524127,0.59485420,-0.59484459,0.00000000,-0.00000000,0.66627170,-0.66627155,0.00000000,-0.00000000
-3.93496748,2.50071512,-2.50069330,0.85566624,-0.85566038,1.31334850,-1.31332963,0.61846155,-0.61845193,0.00000000,-0.00000000,0.66388006,-0.66387994,0.00000000,-0.00000000
-3.92896448,2.54190036,-2.54187838,0.86906432,-0.86905914,1.35082400,-1.35080471,0.64142046,-0.64141084,0.00000000,-0.00000000,0.66087858,-0.66087833,0.00000000,-0.00000000
-3.92296148,2.58099039,-2.58096795,0.87968782,-0.87968329,1.38794507,-1.38792528,0.66367989,-0.66367028,0.00000000,-0.00000000,0.65774044,-0.65773987,0.00000000,-0.00000000
-3.91695848,2.61882251,-2.61879930,0.88761964,-0.88761573,1.42499964,-1.42497924,0.68520962,-0.68520004,0.00000000,-0.00000000,0.65494579,-0.65494473,0.00000000,-0.00000000
-3.91095548,2.65627328,-2.65624901,0.89299751,-0.89299416,1.46229396,-1.46227285,0.70600015,-0.70599060,0.00000000,-0.00000000,0.65296678,-0.65296505,0.00000000,-0.00000000
-3.90495248,2.69422852,-2.69420290,0.89600947,-0.89600662,1.50014105,-1.50011914,0.72606196,-0.72605245,0.00000000,-0.00000000,0.65225251,-0.65224997,0.00000000,-0.00000000
-3.89894947,2.73355245,-2.73352523,0.89688768,-0.89688526,1.53884854,-1.53882575,0.74542420,-0.74541472,0.00000000,-0.00000000,0.65321448,-0.65321100,0.00000000,-0.00000000
-3.89294647,2.77505697,-2.77502793,0.89590079,-0.89589872,1.57870650,-1.57868277,0.76413268,-0.76412324,0.00000000,-0.00000000,0.65621281,-0.65620828,0.00000000,-0.00000000
-3.88694347,2.81947196,-2.81944094,0.89334502,-0.89334323,1.61997543,-1.61995070,0.78224741,-0.78223800,0.00000000,-0.00000000,0.66154381,-0.66153816,0.00000000,-0.00000000
-3.88094047,2.86741755,-2.86738443,0.88953427,-0.88953266,1.66287485,-1.66284911,0.79983950,-0.79983011,0.00000000,-0.00000000,0.66942922,-0.66942242,0.00000000,-0.00000000
-3.87493747,2.91937937,-2.91934411,0.88478955,-0.88478804,1.70757306,-1.70754630,0.81698773,-0.81697835,0.00000000,-0.00000000,0.68000749,-0.67999952,0.00000000,-0.00000000
-3.86893447,2.97568757,-2.97565019,0.87942830,-0.87942682,1.75417808,-1.75415033,0.83377480,-0.83376544,0.00000000,-0.00000000,0.69332744,-0.69331835,0.00000000,-0.00000000
-3.86293147,3.03650050,-3.03646109,0.87375378,-0.87375225,1.80273051,-1.80270182,0.85028347,-0.85027410,0.00000000,-0.00000000,0.70934452,-0.70933438,0.00000000,-0.00000000
-3.85692846,3.10179360,-3.10175233,0.86804514,-0.86804351,1.85319830,-1.85316874,0.86659264,-0.86658327,0.00000000,-0.00000000,0.72791986,-0.72790877,0.00000000,-0.00000000
-3.85092546,3.17135420,-3.17131130,0.86254856,-0.86254678,1.90547381,-1.90544351,0.88277372,-0.88276435,0.00000000,-0.00000000,0.74882216,-0.74881027,0.00000000,-0.00000000
-3.84492246,3.24478236,-3.24473814,0.85746972,-0.85746776,1.95937332,-1.95934240,0.89888724,-0.89887787,0.00000000,-0.00000000,0.77173257,-0.77172007,0.00000000,-0.00000000
-3.83891946,3.32149805,-3.32145286,0.85296809,-0.85296594,2.01463891,-2.01460753,0.91497991,-0.91497055,0.00000000,-0.00000000,0.79625230,-0.79623939,0.00000000,-0.00000000
-3.83291646,3.40075432,-3.40070859,0.84915317,-0.84915084,2.07094288,-2.07091121,0.93108228,-0.93107294,0.00000000,-0.00000000,0.82191290,-0.82189981,0.00000000,-0.00000000
-3.82691346,3.48165645,-3.48161063,0.84608285,-0.84608034,2.12789435,-2.12786260,0.94720697,-0.94719765,0.00000000,-0.00000000,0.84818899,-0.84817596,0.00000000,-0.00000000
-3.82091046,3.56318609,-3.56314067,0.84376393,-0.84376128,2.18504806,-2.18501644,0.96334755,-0.96333828,0.00000000,-0.00000000,0.87451289,-0.87450019,0.00000000,-0.00000000
-3.81490745,3.64422991,-3.64418539,0.84215480,-0.84215206,2.24191480,-2.24188351,0.97947814,-0.97946894,0.00000000,-0.00000000,0.90029103,-0.90027891,0.00000000,-0.00000000
-3.80890445,3.72361161,-3.72356850,0.84117009,-0.84116730,2.29797325,-2.29794252,0.99555363,-0.99554452,0.00000000,-0.00000000,0.92492128,-0.92491001,0.00000000,-0.00000000
-3.80290145,3.80012623,-3.80008503,0.84068696,-0.84068419,2.35268279,-2.35265283,1.01151036,-1.01150138,0.00000000,-0.00000000,0.94781095,-0.94780076,0.00000000,-0.00000000
-3.79689845,3.87257538,-3.87253656,0.84055283,-0.84055016,2.40549668,-2.40546771,1.02726752,-1.02725869,0.00000000,-0.00000000,0.96839464,-0.96838575,0.00000000,-0.00000000
-3.79089545,3.93980233,-3.93976632,0.84059412,-0.84059161,2.45587530,-2.45584751,1.04272877,-1.04272014,0.00000000,-0.00000000,0.98615150,-0.98614411,0.00000000,-0.00000000
-3.78489245,4.00072543,-4.00069263,0.84062548,-0.84062320,2.50329877,-2.50327235,1.05778430,-1.05777589,0.00000000,-0.00000000,1.00062118,-1.00061546,0.00000000,-0.00000000
-3.77888944,4.05436884,-4.05433958,0.84045917,-0.84045719,2.54727871,-2.54725383,1.07231306,-1.07230493,0.00000000,-0.00000000,1.01141799,-1.01141407,0.00000000,-0.00000000
-3.77288644,4.09988933,-4.09986387,0.83991414,-0.83991252,2.58736860,-2.58734541,1.08618524,-1.08617742,0.00000000,-0.00000000,1.01824271,-1.01824067,0.00000000,-0.00000000
-3.76688344,4.13659826,-4.13657681,0.83882437,-0.83882316,2.62317247,-2.62315110,1.09926467,-1.09925723,0.00000000,-0.00000000,1.02089164,-1.02089152,0.00000000,-0.00000000
-3.76088044,4.16397807,-4.16396076,0.83704614,-0.83704538,2.65435165,-2.65433221,1.11141137,-1.11140436,0.00000000,-0.00000000,1.01926256,-1.01926436,0.00000000,-0.00000000
-3.75487744,4.18169262,-4.18167950,0.83446392,-0.83446364,2.68062942,-2.68061200,1.12248400,-1.12247746,0.00000000,-0.00000000,1.01335748,-1.01336115,0.00000000,-0.00000000
-3.74887444,4.18959131,-4.18958237,0.83099480,-0.83099501,2.70179351,-2.70177818,1.13234219,-1.13233620,0.00000000,-0.00000000,1.00328188,-1.00328735,0.00000000,-0.00000000
-3.74287144,4.18770695,-4.18770213,0.82659111,-0.82659182,2.71769647,-2.71768329,1.14084888,-1.14084349,0.00000000,-0.00000000,0.98924079,-0.98924791,0.00000000,-0.00000000
-3.73686843,4.17624759,-4.17624676,0.82124151,-0.82124272,2.72825398,-2.72824299,1.14787241,-1.14786769,0.00000000,-0.00000000,0.97153157,-0.97154019,0.00000000,-0.00000000
-3.73086543,4.15558298,-4.15558596,0.81497035,-0.81497203,2.73344141,-2.73343263,1.15328861,-1.15328463,0.00000000,-0.00000000,0.95053402,-0.95054394,0.00000000,-0.00000000
-3.72486243,4.12622631,-4.12623291,0.80783551,-0.80783765,2.73328875,-2.73328222,1.15698268,-1.15697951,0.00000000,-0.00000000,0.92669793,-0.92670894,0.00000000,-0.00000000
-3.71885943,4.08881225,-4.08882223,0.79992508,-0.79992764,2.72787452,-2.72787025,1.15885099,-1.15884870,0.00000000,-0.00000000,0.90052886,-0.90054072,0.00000000,-0.00000000
-3.71285643,4.04407229,-4.04408540,0.79135280,-0.79135576,2.71731872,-2.71731672,1.15880277,-1.15880143,0.00000000,-0.00000000,0.87257248,-0.87258495,0.00000000,-0.00000000
-3.70685343,3.99280860,-3.99282459,0.78225288,-0.78225619,2.70177555,-2.70177585,1.15676164,-1.15676133,0.00000000,-0.00000000,0.84339830,-0.84341115,0.00000000,-0.00000000
-3.70085043,3.93586756,-3.93588619,0.77277419,-0.77277782,2.68142617,-2.68142878,1.15266709,-1.15266788,0.00000000,-0.00000000,0.81358327,-0.81359626,0.00000000,-0.00000000
-3.69484742,3.87411409,-3.87413514,0.76307427,-0.76307819,2.65647189,-2.65647681,1.14647583,-1.14647778,0.00000000,-0.00000000,0.78369594,-0.78370884,0.00000000,-0.00000000
-3.68884442,3.80840789,-3.80843114,0.75331340,-0.75331757,2.62712822,-2.62713549,1.13816292,-1.13816609,0.00000000,-0.00000000,0.75428171,-0.75429432,0.00000000,-0.00000000
-3.68284142,3.73958234,-3.73960759,0.74364884,-0.74365324,2.59362015,-2.59362978,1.12772289,-1.12772734,0.00000000,-0.00000000,0.72584970,-0.72586184,0.00000000,-0.00000000
-3.67683842,3.66842690,-3.66845400,0.73422958,-0.73423418,2.55617863,-2.55619063,1.11517058,-1.11517634,0.00000000,-0.00000000,0.69886160,-0.69887311,0.00000000,-0.00000000
-3.67083542,3.59567342,-3.59570222,0.72519156,-0.72519634,2.51503860,-2.51505298,1.10054178,-1.10054887,0.00000000,-0.00000000,0.67372279,-0.67373353,0.00000000,-0.00000000
-3.66483242,3.52198648,-3.52201687,0.71665365,-0.71665860,2.47043843,-2.47045520,1.08389359,-1.08390203,0.00000000,-0.00000000,0.65077587,-0.65078575,0.00000000,-0.00000000
-3.65882941,3.44795787,-3.44798975,0.70871421,-0.70871932,2.42262067,-2.42263982,1.06530452,-1.06531431,0.00000000,-0.00000000,0.63029673,-0.63030568,0.00000000,-0.00000000
-3.65282641,3.37410472,-3.37413800,0.70144847,-0.70145373,2.37183389,-2.37185538,1.04487413,-1.04488524,0.00000000,-0.00000000,0.61249292,-0.61250088,0.00000000,-0.00000000
-3.64682341,3.30087096,-3.30090556,0.69490650,-0.69491191,2.31833516,-2.31835894,1.02272228,-1.02273468,0.00000000,-0.00000000,0.59750422,-0.59751120,0.00000000,-0.00000000
-3.64082041,3.22863125,-3.22866710,0.68911190,-0.68911746,2.26239302,-2.26241901,0.99898790,-0.99900152,0.00000000,-0.00000000,0.58540521,-0.58541120,0.00000000,-0.00000000
-3.63481741,3.15769678,-3.15773379,0.68406108,-0.68406679,2.20429016,-2.20431825,0.97382720,-0.97384197,0.00000000,-0.00000000,0.57620919,-0.57621423,0.00000000,-0.00000000
-3.62881441,3.08832191,-3.08835998,0.67972310,-0.67972896,2.14432565,-2.14435571,0.94741143,-0.94742725,0.00000000,-0.00000000,0.56987345,-0.56987758,0.00000000,-0.00000000
-3.62281141,3.02071096,-3.02074997,0.67604011,-0.67604613,2.08281614,-2.08284799,0.91992408,-0.91994085,0.00000000,-0.00000000,0.56630512,-0.56630841,0.00000000,-0.00000000
-3.61680840,2.95502442,-2.95506423,0.67292828,-0.67293445,2.02009567,-2.02012912,0.89155762,-0.89157519,0.00000000,-0.00000000,0.56536746,-0.56536997,0.00000000,-0.00000000
-3.61080540,2.89138391,-2.89142437,0.67027924,-0.67028556,1.95651404,-1.95654885,0.86250982,-0.86252807,0.00000000,-0.00000000,0.56688609,-0.56688791,0.00000000,-0.00000000
-3.60480240,2.82987564,-2.82991657,0.66796214,-0.66796861,1.89243330,-1.89246921,0.83297990,-0.83299866,0.00000000,-0.00000000,0.57065494,-0.57065614,0.00000000,-0.00000000
-3.59879940,2.77055210,-2.77059331,0.66582623,-0.66583285,1.82822276,-1.82825950,0.80316439,-0.80318352,0.00000000,-0.00000000,0.57644167,-0.57644234,0.00000000,-0.00000000
-3.59279640,2.71343207,-2.71347336,0.66370401,-0.66371077,1.76425240,-1.76428968,0.77325314,-0.77327248,0.00000000,-0.00000000,0.58399248,-0.58399271,0.00000000,-0.00000000
-3.58679340,2.65849932,-2.65854046,0.66141502,-0.66142192,1.70088519,-1.70092271,0.74342549,-0.74344487,0.00000000,-0.00000000,0.59303624,-0.59303610,0.00000000,-0.00000000
-3.58079040,2.60570033,-2.60574112,0.65877020,-0.65877724,1.63846863,-1.63850608,0.71384678,-0.71386606,0.00000000,-0.00000000,0.60328804,-0.60328762,0.00000000,-0.00000000
-3.57478739,2.55494187,-2.55498209,0.65557675,-0.65558393,1.57732618,-1.57736327,0.68466551,-0.68468455,0.00000000,-0.00000000,0.61445225,-0.61445164,0.00000000,-0.00000000
-3.56878439,2.50608895,-2.50612841,0.65164356,-0.65165088,1.51774904,-1.51778550,0.65601114,-0.65602980,0.00000000,-0.00000000,0.62622535,-0.62622462,0.00000000,-0.00000000
-3.56278139,2.45896404,-2.45900257,0.64678687,-0.64679431,1.45998899,-1.46002456,0.62799269,-0.62801085,0.00000000,-0.00000000,0.63829869,-0.63829792,0.00000000,-0.00000000
-3.55677839,2.41334817,-2.41338561,0.64083621,-0.64084378,1.40425268,-1.40428714,0.60069833,-0.60071588,0.00000000,-0.00000000,0.65036144,-0.65036070,0.00000000,-0.00000000
-3.55077539,2.36898449,-2.36902074,0.63364035,-0.63364804,1.35069805,-1.35073120,0.57419579,-0.57421265,0.00000000,-0.00000000,0.66210403,-0.66210339,0.00000000,-0.00000000
-3.54477239,2.32558469,-2.32561966,0.62507301,-0.62508081,1.29943303,-1.29946471,0.54853373,-0.54854983,0.00000000,-0.00000000,0.67322212,-0.67322166,0.00000000,-0.00000000
-3.53876938,2.28283850,-2.28287216,0.61503811,-0.61504602,1.25051682,-1.25054691,0.52374386,-0.52375914,0.00000000,-0.00000000,0.68342137,-0.68342117,0.00000000,-0.00000000
-3.53276638,2.24042609,-2.24045841,0.60347443,-0.60348243,1.20396381,-1.20399221,0.49984374,-0.49985818,0.00000000,-0.00000000,0.69242302,-0.69242312,0.00000000,-0.00000000
-3.52676338,2.19803312,-2.19806411,0.59035924,-0.59036732,1.15974981,-1.15977648,0.47684011,-0.47685368,0.00000000,-0.00000000,0.69997005,-0.69997054,0.00000000,-0.00000000
-3.52076038,2.15536781,-2.15539751,0.57571091,-0.57571905,1.11782050,-1.11784543,0.45473242,-0.45474512,0.00000000,-0.00000000,0.70583418,-0.70583509,0.00000000,-0.00000000
-3.51475738,2.11217930,-2.11220775,0.55959024,-0.55959841,1.07810146,-1.07812464,0.43351651,-0.43352833,0.00000000,-0.00000000,0.70982300,-0.70982439,0.00000000,-0.00000000
-3.50875438,2.06827618,-2.06830344,0.54210040,-0.54210857,1.04050918,-1.04053065,0.41318802,-0.41319899,0.00000000,-0.00000000,0.71178733,-0.71178923,0.00000000,-0.00000000
-3.50275138,2.02354427,-2.02357040,0.52338547,-0.52339360,1.00496250,-1.00498231,0.39374552,-0.39375566,0.00000000,-0.00000000,0.71162821,-0.71163064,0.00000000,-0.00000000
-3.49674837,1.97796244,-1.97798748,0.50362758,-0.50363564,0.97139364,-0.97141183,0.37519293,-0.37520226,0.00000000,-0.00000000,0.70930318,-0.70930614,0.00000000,-0.00000000
-3.49074537,1.93161536,-1.93163934,0.48304276,-0.48305070,0.93975806,-0.93977470,0.35754132,-0.35754989,0.00000000,-0.00000000,0.70483139,-0.70483487,0.00000000,-0.00000000
-3.48474237,1.88470226,-1.88472516,0.46187556,-0.46188332,0.91004271,-0.91005786,0.34080980,-0.34081763,0.00000000,-0.00000000,0.69829729,-0.69830126,0.00000000,-0.00000000
-3.47873937,1.83754079,-1.83756260,0.44039272,-0.44040025,0.88227184,-0.88228555,0.32502548,-0.32503261,0.00000000,-0.00000000,0.68985228,-0.68985667,0.00000000,-0.00000000
-3.47273637,1.79056556,-1.79058621,0.41887613,-0.41888337,0.85651010,-0.85652240,0.31022260,-0.31022906,0.00000000,-0.00000000,0.67971424,-0.67971899,0.00000000,-0.00000000
-3.46673337,1.74432077,-1.74434015,0.39761522,-0.39762210,0.83286261,-0.83287352,0.29644071,-0.29644653,0.00000000,-0.00000000,0.66816468,-0.66816969,0.00000000,-0.00000000
-3.46073037,1.69944718,-1.69946516,0.37689916,-0.37690563,0.81147191,-0.81148146,0.28372218,-0.28372738,0.00000000,-0.00000000,0.65554337,-0.65554852,0.00000000,-0.00000000
-3.45472736,1.65666352,-1.65667994,0.35700914,-0.35701515,0.79251189,-0.79252006,0.27210903,-0.27211365,0.00000000,-0.00000000,0.64224050,-0.64224565,0.00000000,-0.00000000
-3.44872436,1.61674304,-1.61675772,0.33821094,-0.33821642,0.77617891,-0.77618571,0.26163942,-0.26164348,0.00000000,-0.00000000,0.62868652,-0.62869153,0.00000000,-0.00000000
-3.44272136,1.58048595,-1.58049868,0.32074796,-0.32075286,0.76268070,-0.76268610,0.25234384,-0.25234737,0.00000000,-0.00000000,0.61533994,-0.61534466,0.00000000,-0.00000000
-3.43671836,1.54868889,-1.54869948,0.30483513,-0.30483941,0.75222340,-0.75222738,0.24424143,-0.24424445,0.00000000,-0.00000000,0.60267342,-0.60267769,0.00000000,-0.00000000
-3.43071536,1.52211276,-1.52212100,0.29065359,-0.29065721,0.74499767,-0.74500021,0.23733639,-0.23733894,0.00000000,-0.00000000,0.59115862,-0.59116228,0.00000000,-0.00000000
-3.42471236,1.50145013,-1.50145583,0.27834645,-0.27834939,0.74116441,-0.74116549,0.23161500,-0.23161710,0.00000000,-0.00000000,0.58125033,-0.58125322,0.00000000,-0.00000000
-3.41870935,1.48729389,-1.48729691,0.26801568,-0.26801792,0.74084110,-0.74084071,0.22704322,-0.22704490,0.00000000,-0.00000000,0.57337054,-0.57337253,0.00000000,-0.00000000
-3.41270635,1.48010842,-1.48010864,0.25972004,-0.25972158,0.74408933,-0.74408748,0.22356505,-0.22356636,0.00000000,-0.00000000,0.56789297,-0.56789394,0.00000000,-0.00000000
-3.40670335,1.48020467,-1.48020200,0.25347429,-0.25347513,0.75090449,-0.75090120,0.22110198,-0.22110295,0.00000000,-0.00000000,0.56512866,-0.56512851,0.00000000,-0.00000000
-3.40070035,1.48772032,-1.48771477,0.24924941,-0.24924958,0.76120798,-0.76120330,0.21955326,-0.21955394,0.00000000,-0.00000000,0.56531332,-0.56531197,0.00000000,-0.00000000
-3.39469735,1.50260618,-1.50259777,0.24697396,-0.24697348,0.77484279,-0.77483678,0.21879735,-0.21879779,0.00000000,-0.00000000,0.56859678,-0.56859420,0.00000000,-0.00000000
-3.38869435,1.52461926,-1.52460811,0.24653643,-0.24653534,0.79157242,-0.79156518,0.21869432,-0.21869457,0.00000000,-0.00000000,0.57503521,-0.57503139,0.00000000,-0.00000000
-3.38269135,1.55332336,-1.55330964,0.24778848,-0.24778685,0.81108372,-0.81107536,0.21908916,-0.21908928,0.00000000,-0.00000000,0.58458621,-0.58458119,0.00000000,-0.00000000
-3.37668834,1.58809698,-1.58808093,0.25054903,-0.25054692,0.83299333,-0.83298398,0.21981592,-0.21981596,0.00000000,-0.00000000,0.59710735,-0.59710119,0.00000000,-0.00000000
-3.37068534,1.62814866,-1.62813056,0.25460905,-0.25460652,0.85685772,-0.85684754,0.22070243,-0.22070245,0.00000000,-0.00000000,0.61235795,-0.61235075,0.00000000,-0.00000000
-3.36468234,1.67253907,-1.67251927,0.25973687,-0.25973401,0.88218635,-0.88217551,0.22157555,-0.22157560,0.00000000,-0.00000000,0.63000438,-0.62999630,0.00000000,-0.00000000
-3.35867934,1.72020921,-1.72018809,0.26568406,-0.26568097,0.90845754,-0.90844621,0.22226645,-0.22226659,0.00000000,-0.00000000,0.64962871,-0.64961990,0.00000000,-0.00000000
-3.35267634,1.77001356,-1.76999153,0.27219160,-0.27218835,0.93513617,-0.93512454,0.22261606,-0.22261633,0.00000000,-0.00000000,0.67074028,-0.67073094,0.00000000,-0.00000000
-3.34667334,1.82075702,-1.82073452,0.27899614,-0.27899283,0.96169267,-0.96168090,0.22248007,-0.22248052,0.00000000,-0.00000000,0.69279011,-0.69278046,0.00000000,-0.00000000
-3.34067034,1.87123406,-1.87121151,0.28583651,-0.28583324,0.98762214,-0.98761041,0.22173357,-0.22173424,0.00000000,-0.00000000,0.71518750,-0.71517777,0.00000000,-0.00000000
-3.33466733,1.92026854,-1.92024636,0.29245996,-0.29245681,1.01246302,-1.01245148,0.22027493,-0.22027583,0.00000000,-0.00000000,0.73731829,-0.73730872,0.00000000,-0.00000000
-3.32866433,1.96675267,-1.96673127,0.29862821,-0.29862527,1.03581414,-1.03580292,0.21802883,-0.21802999,0.00000000,-0.00000000,0.75856415,-0.75855498,0.00000000,-0.00000000
-3.32266133,2.00968334,-2.00966308,0.30412314,-0.30412048,1.05734950,-1.05733870,0.21494835,-0.21494977,0.00000000,-0.00000000,0.77832217,-0.77831364,0.00000000,-0.00000000
-3.31665833,2.04819439,-2.04817557,0.30875185,-0.30874956,1.07682990,-1.07681960,0.21101596,-0.21101765,0.00000000,-0.00000000,0.79602409,-0.79601642,0.00000000,-0.00000000
-3.31065533,2.08158346,-2.08156633,0.31235110,-0.31234922,1.09411098,-1.09410121,0.20624347,-0.20624541,0.00000000,-0.00000000,0.81115440,-0.81114777,0.00000000,-0.00000000
-3.30465233,2.10933220,-2.10931694,0.31479079,-0.31478938,1.10914701,-1.10913779,0.20067085,-0.20067301,0.00000000,-0.00000000,0.82326655,-0.82326114,0.00000000,-0.00000000
-3.29864932,2.13111905,-2.13110578,0.31597669,-0.31597577,1.12199042,-1.12198171,0.19436412,-0.19436649,0.00000000,-0.00000000,0.83199683,-0.83199278,0.00000000,-0.00000000
-3.29264632,2.14682403,-2.14681280,0.31585189,-0.31585149,1.13278677,-1.13277853,0.18741238,-0.18741492,0.00000000,-0.00000000,0.83707517,-0.83707257,0.00000000,-0.00000000
-3.28664332,2.15652531,-2.15651608,0.31439735,-0.31439747,1.14176561,-1.14175775,0.17992403,-0.17992668,0.00000000,-0.00000000,0.83833258,-0.83833150,0.00000000,-0.00000000
-3.28064032,2.16048771,-2.16048040,0.31163115,-0.31163179,1.14922728,-1.14921970,0.17202246,-0.17202519,0.00000000,-0.00000000,0.83570489,-0.83570534,0.00000000,-0.00000000
-3.27463732,2.15914383,-2.15913827,0.30760675,-0.30760789,1.15552652,-1.15551910,0.16384144,-0.16384421,0.00000000,-0.00000000,0.82923266,-0.82923463,0.00000000,-0.00000000
-3.26863432,2.15306842,-2.15306443,0.30241005,-0.30241164,1.16105344,-1.16104606,0.15552027,-0.15552302,0.00000000,-0.00000000,0.81905739,-0.81906080,0.00000000,-0.00000000
-3.26263132,2.14294754,-2.14294487,0.29615554,-0.29615754,1.16621275,-1.16620527,0.14719893,-0.14720161,0.00000000,-0.00000000,0.80541401,-0.80541878,0.00000000,-0.00000000
-3.25662831,2.12954359,-2.12954199,0.28898157,-0.28898394,1.17140224,-1.17139457,0.13901353,-0.13901611,0.00000000,-0.00000000,0.78862037,-0.78862635,0.00000000,-0.00000000
-3.25062531,2.11365812,-2.11365733,0.28104499,-0.28104765,1.17699159,-1.17698361,0.13109207,-0.13109450,0.00000000,-0.00000000,0.76906376,-0.76907081,0.00000000,-0.00000000
-3.24462231,2.09609405,-2.09609380,0.27251521,-0.27251811,1.18330231,-1.18329395,0.12355071,-0.12355295,0.00000000,-0.00000000,0.74718556,-0.74719351,0.00000000,-0.00000000
-3.23861931,2.07761905,-2.07761911,0.26356818,-0.26357124,1.19059005,-1.19058126,0.11649064,-0.11649267,0.00000000,-0.00000000,0.72346436,-0.72347300,0.00000000,-0.00000000
-3.23261631,2.05893190,-2.05893206,0.25438019,-0.25438335,1.19902995,-1.19902073,0.10999574,-0.10999753,0.00000000,-0.00000000,0.69839842,-0.69840757,0.00000000,-0.00000000
-3.22661331,2.04063328,-2.04063337,0.24512205,-0.24512523,1.20870586,-1.20869624,0.10413085,-0.10413238,0.00000000,-0.00000000,0.67248833,-0.67249780,0.00000000,-0.00000000
-3.22061031,2.02320239,-2.02320229,0.23595364,-0.23595680,1.21960397,-1.21959401,0.09894090,-0.09894217,0.00000000,-0.00000000,0.64622048,-0.64623008,0.00000000,-0.00000000
-3.21460730,2.00698049,-2.00698014,0.22701929,-0.22702236,1.23161125,-1.23160104,0.09445073,-0.09445173,0.00000000,-0.00000000,0.62005211,-0.62006167,0.00000000,-0.00000000
-3.20860430,1.99216210,-1.99216150,0.21844387,-0.21844681,1.24451875,-1.24450844,0.09066564,-0.09066639,0.00000000,-0.00000000,0.59439845,-0.59440781,0.00000000,-0.00000000
-3.20260130,1.97879415,-1.97879335,0.21033007,-0.21033285,1.25802989,-1.25801966,0.08757264,-0.08757313,0.00000000,-0.00000000,0.56962257,-0.56963159,0.00000000,-0.00000000
-3.19659830,1.96678313,-1.96678222,0.20275674,-0.20275933,1.27177325,-1.27176328,0.08514216,-0.08514243,0.00000000,-0.00000000,0.54602815,-0.54603672,0.00000000,-0.00000000
-3.19059530,1.95590986,-1.95590899,0.19577840,-0.19578078,1.28531938,-1.28530989,0.08333040,-0.08333047,0.00000000,-0.00000000,0.52385542,-0.52386346,0.00000000,-0.00000000
-3.18459230,1.94585112,-1.94585046,0.18942598,-0.18942814,1.29820114,-1.29819234,0.08208199,-0.08208188,0.00000000,-0.00000000,0.50328035,-0.50328781,0.00000000,-0.00000000
-3.17858929,1.93620702,-1.93620676,0.18370867,-0.18371062,1.30993646,-1.30992857,0.08133298,-0.08133272,0.00000000,-0.00000000,0.48441690,-0.48442373,0.00000000,-0.00000000
-3.17258629,1.92653286,-1.92653320,0.17861680,-0.17861854,1.32005273,-1.32004595,0.08101404,-0.08101365,0.00000000,-0.00000000,0.46732211,-0.46732830,0.00000000,-0.00000000
-3.16658329,1.91637394,-1.91637506,0.17412560,-0.17412714,1.32811172,-1.32810622,0.08105376,-0.08105329,0.00000000,-0.00000000,0.45200372,-0.45200928,0.00000000,-0.00000000
-3.16058029,1.90530164,-1.90530370,0.17019964,-0.17020100,1.33373397,-1.33372990,0.08138198,-0.08138145,0.00000000,-0.00000000,0.43842978,-0.43843472,0.00000000,-0.00000000
-3.15457729,1.89294906,-1.89295219,0.16679780,-0.16679899,1.33662160,-1.33661905,0.08193297,-0.08193241,0.00000000,-0.00000000,0.42653970,-0.42654404,0.00000000,-0.00000000
-3.14857429,1.87904464,-1.87904890,0.16387845,-0.16387949,1.33657845,-1.33657746,0.08264851,-0.08264794,0.00000000,-0.00000000,0.41625620,-0.41625997,0.00000000,-0.00000000
