energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,S_s_up,S_p_up
-5.84392196,1.74428947,0.27125535,1.21303276,0.00143009,0.04752129,0.37725976,0.18136725,0.00356466,0.25307384
-5.83791896,1.72847297,0.25677110,1.22332592,0.00133340,0.04495141,0.35975415,0.17276585,0.00347535,0.23950237
-5.83191596,1.72079511,0.24405754,1.23861950,0.00125096,0.04278384,0.34383965,0.16526901,0.00340847,0.22730550
-5.82591296,1.72032103,0.23297902,1.25819086,0.00118170,0.04096932,0.32941616,0.15880743,0.00336355,0.21641093
-5.81990995,1.72604600,0.22339208,1.28126057,0.00112449,0.03946034,0.31636494,0.15330870,0.00333950,0.20674091
-5.81390695,1.73691291,0.21514712,1.30700653,0.00107817,0.03821133,0.30455183,0.14869860,0.00333459,0.19821360
-5.80790395,1.75183268,0.20809043,1.33458053,0.00104156,0.03717881,0.29383112,0.14490245,0.00334655,0.19074451
-5.80190095,1.76970656,0.20206644,1.36312636,0.00101344,0.03632159,0.28404985,0.14184649,0.00337263,0.18424810
-5.79589795,1.78944958,0.19692024,1.39179905,0.00099258,0.03560097,0.27505235,0.13945922,0.00340974,0.17863932
-5.78989495,1.81001399,0.19250012,1.41978404,0.00097774,0.03498106,0.26668490,0.13767254,0.00345448,0.17383508
-5.78389195,1.83041157,0.18866020,1.44631558,0.00096768,0.03442896,0.25880017,0.13642276,0.00350332,0.16975557
-5.77788894,1.84973379,0.18526291,1.47069343,0.00096119,0.03391509,0.25126134,0.13565124,0.00355266,0.16632533
-5.77188594,1.86716874,0.18218119,1.49229706,0.00095706,0.03341338,0.24394567,0.13530479,0.00359898,0.16347401
-5.76588294,1.88201407,0.17930036,1.51059675,0.00095419,0.03290145,0.23674730,0.13533566,0.00363890,0.16113674
-5.75987994,1.89368553,0.17651960,1.52516098,0.00095151,0.03236077,0.22957935,0.13570121,0.00366935,0.15925421
-5.75387694,1.90172054,0.17375286,1.53566007,0.00094807,0.03177665,0.22237497,0.13636325,0.00368757,0.15777230
-5.74787394,1.90577709,0.17092929,1.54186589,0.00094302,0.03113825,0.21508765,0.13728707,0.00369125,0.15664145
-5.74187094,1.90562815,0.16799313,1.54364783,0.00093564,0.03043841,0.20769048,0.13844035,0.00367855,0.15581572
-5.73586793,1.90115208,0.16490308,1.54096562,0.00092534,0.02967349,0.20017481,0.13979183,0.00364817,0.15525174
-5.72986493,1.89232001,0.16163134,1.53385931,0.00091169,0.02884302,0.19254810,0.14131016,0.00359933,0.15490751
-5.72386193,1.87918098,0.15816214,1.52243735,0.00089441,0.02794935,0.18483132,0.14296268,0.00353180,0.15474125
-5.71785893,1.86184597,0.15449015,1.50686354,0.00087338,0.02699726,0.17705602,0.14471455,0.00344589,0.15471036
-5.71185593,1.84047181,0.15061869,1.48734353,0.00084860,0.02599352,0.16926122,0.14652815,0.00334240,0.15477063
-5.70585293,1.81524611,0.14655790,1.46411190,0.00082025,0.02494637,0.16149030,0.14836284,0.00322258,0.15487573
-5.69984992,1.78637389,0.14232295,1.43742029,0.00078863,0.02386513,0.15378812,0.15017521,0.00308808,0.15497707
-5.69384692,1.75406683,0.13793241,1.40752742,0.00075413,0.02275972,0.14619841,0.15191976,0.00294088,0.15502403
-5.68784392,1.71853547,0.13340686,1.37469122,0.00071728,0.02164028,0.13876159,0.15354999,0.00278321,0.15496460
-5.68184092,1.67998471,0.12876769,1.33916348,0.00067866,0.02051682,0.13151314,0.15502000,0.00261747,0.15474647
-5.67583792,1.63861253,0.12403626,1.30118694,0.00063895,0.01939890,0.12448244,0.15628624,0.00244617,0.15431831
-5.66983492,1.59461168,0.11923333,1.26099482,0.00059884,0.01829546,0.11769217,0.15730962,0.00227185,0.15363144
-5.66383192,1.54817397,0.11437876,1.21881241,0.00055906,0.01721462,0.11115831,0.15805761,0.00209700,0.15264157
-5.65782891,1.49949639,0.10949150,1.17486041,0.00052037,0.01616356,0.10489050,0.15850634,0.00192402,0.15131064
-5.65182591,1.44878845,0.10458971,1.12935933,0.00048350,0.01514853,0.09889287,0.15864244,0.00175514,0.14960855
-5.64582291,1.39627987,0.09969117,1.08253461,0.00044918,0.01417482,0.09316511,0.15846465,0.00159244,0.14751481
-5.63981991,1.34222788,0.09481363,1.03462166,0.00041809,0.01324686,0.08770383,0.15798492,0.00143776,0.14501980
-5.63381691,1.28692336,0.08997527,0.98587051,0.00039091,0.01236824,0.08250394,0.15722895,0.00129270,0.14212578
-5.62781391,1.23069532,0.08519523,0.93654940,0.00036825,0.01154187,0.07756013,0.15623626,0.00115867,0.13884738
-5.62181091,1.17391319,0.08049388,0.88694716,0.00035067,0.01077009,0.07286829,0.15505950,0.00103680,0.13521169
-5.61580790,1.11698668,0.07589320,0.83737390,0.00033870,0.01005480,0.06842674,0.15376330,0.00092806,0.13125791
-5.60980490,1.06036328,0.07141693,0.78816023,0.00033278,0.00939756,0.06423741,0.15242250,0.00083321,0.12703644
-5.60380190,1.00452335,0.06709062,0.73965477,0.00033332,0.00879976,0.06030671,0.15112007,0.00075288,0.12260769
-5.59779890,0.94997329,0.06294155,0.69222025,0.00034065,0.00826270,0.05664627,0.14994457,0.00068757,0.11804048
-5.59179590,0.89723720,0.05899858,0.64622850,0.00035504,0.00778770,0.05327343,0.14898768,0.00063771,0.11341023
-5.58579290,0.84684753,0.05529186,0.60205452,0.00037669,0.00737617,0.05021156,0.14834156,0.00060368,0.10879701
-5.57978989,0.79933548,0.05185249,0.56007025,0.00040571,0.00702974,0.04749018,0.14809657,0.00058588,0.10428357
-5.57378689,0.75522167,0.04871219,0.52063823,0.00044215,0.00675024,0.04514494,0.14833931,0.00058475,0.09995344
-5.56778389,0.71500777,0.04590285,0.48410569,0.00048596,0.00653983,0.04321742,0.14915112,0.00060076,0.09588919
-5.56178089,0.67916940,0.04345625,0.45079937,0.00053702,0.00640102,0.04175489,0.15060723,0.00063452,0.09217090
-5.55577789,0.64815101,0.04140365,0.42102129,0.00059508,0.00633671,0.04080990,0.15277663,0.00068672,0.08887507
-5.54977489,0.62236249,0.03977553,0.39504579,0.00065983,0.00635018,0.04043971,0.15572250,0.00075818,0.08607368
-5.54377189,0.60217796,0.03860131,0.37311770,0.00073087,0.00644516,0.04070574,0.15950343,0.00084985,0.08383371
-5.53776888,0.58793634,0.03790911,0.35545193,0.00080767,0.00662576,0.04167272,0.16417502,0.00096279,0.08221692
-5.53176588,0.57994338,0.03772553,0.34223393,0.00088966,0.00689647,0.04340773,0.16979197,0.00109814,0.08127984
-5.52576288,0.57847484,0.03807537,0.33362125,0.00097618,0.00726209,0.04597905,0.17641031,0.00125713,0.08107403
-5.51975988,0.58378000,0.03898136,0.32974546,0.00106649,0.00772762,0.04945474,0.18408958,0.00144099,0.08164632
-5.51375688,0.59608497,0.04046375,0.33071444,0.00115985,0.00829816,0.05390091,0.19289470,0.00165093,0.08303903
-5.50775388,0.61559507,0.04253984,0.33661439,0.00125544,0.00897866,0.05937978,0.20289731,0.00188806,0.08529020
-5.50175088,0.64249556,0.04522340,0.34751131,0.00135248,0.00977377,0.06594740,0.21417625,0.00215331,0.08843340
-5.49574787,0.67695021,0.04852389,0.36345149,0.00145018,0.01068754,0.07365110,0.22681713,0.00244738,0.09249742
-5.48974487,0.71909718,0.05244559,0.38446089,0.00154779,0.01172311,0.08252673,0.24091062,0.00277063,0.09750552
-5.48374187,0.76904204,0.05698666,0.41054291,0.00164462,0.01288241,0.09259574,0.25654964,0.00312301,0.10347437
-5.47773887,0.82684781,0.06213803,0.44167478,0.00174002,0.01416582,0.10386225,0.27382518,0.00350393,0.11041262
-5.47173587,0.89252230,0.06788233,0.47780231,0.00183346,0.01557181,0.11631010,0.29282107,0.00391226,0.11831918
-5.46573287,0.96600320,0.07419285,0.51883338,0.00192445,0.01709666,0.12990025,0.31360771,0.00434618,0.12718131
-5.45972986,1.04714162,0.08103259,0.56463030,0.00201262,0.01873416,0.14456853,0.33623515,0.00480318,0.13697259
-5.45372686,1.13568501,0.08835354,0.61500158,0.00209766,0.02047546,0.16022392,0.36072578,0.00528003,0.14765103
-5.44772386,1.23126075,0.09609624,0.66969364,0.00217931,0.02230893,0.17674762,0.38706711,0.00577272,0.15915731
-5.44172086,1.33336140,0.10418970,0.72838307,0.00225738,0.02422015,0.19399301,0.41520506,0.00627654,0.17141352
-5.43571786,1.44133310,0.11255177,0.79067017,0.00233171,0.02619210,0.21178660,0.44503824,0.00678613,0.18432236
-5.42971486,1.55436839,0.12109006,0.85607436,0.00240212,0.02820535,0.22993014,0.47641366,0.00729551,0.19776714
-5.42371186,1.67150444,0.12970329,0.92403230,0.00246843,0.03023851,0.24820386,0.50912433,0.00779829,0.21161254
-5.41770885,1.79162781,0.13828330,0.99389918,0.00253040,0.03226875,0.26637080,0.54290907,0.00828774,0.22570632
-5.41170585,1.91348623,0.14671745,1.06495361,0.00258776,0.03427247,0.28418228,0.57745471,0.00875701,0.23988192
-5.40570285,2.03570780,0.15489156,1.13640657,0.00264013,0.03622602,0.30138420,0.61240098,0.00919935,0.25396198
-5.39969985,2.15682745,0.16269317,1.20741418,0.00268707,0.03810656,0.31772414,0.64734784,0.00960828,0.26776266
-5.39369685,2.27532007,0.17001501,1.27709453,0.00272806,0.03989288,0.33295882,0.68186531,0.00997784,0.28109861
-5.38769385,2.38963946,0.17675858,1.34454775,0.00276252,0.04156626,0.34686183,0.71550533,0.01030281,0.29378842
-5.38169085,2.49826156,0.18283762,1.40887910,0.00278979,0.04311124,0.35923114,0.74781534,0.01057893,0.30566037
-5.37568784,2.59973038,0.18818139,1.46922383,0.00280924,0.04451636,0.36989614,0.77835293,0.01080306,0.31655803
-5.36968484,2.69270457,0.19273747,1.52477315,0.00282020,0.04577465,0.37872392,0.80670103,0.01097333,0.32634569
-5.36368184,2.77600255,0.19647401,1.57479991,0.00282208,0.04688406,0.38562441,0.83248278,0.01108926,0.33491311
-5.35767884,2.84864405,0.19938130,1.61868291,0.00281441,0.04784763,0.39055421,0.85537557,0.01115185,0.34217952
-5.35167584,2.90988586,0.20147250,1.65592852,0.00279681,0.04867344,0.39351893,0.87512341,0.01116354,0.34809657
-5.34567284,2.95925018,0.20278364,1.68618870,0.00276913,0.04937440,0.39457384,0.89154710,0.01112820,0.35265003
-5.33966983,2.99654376,0.20337258,1.70927419,0.00273142,0.04996772,0.39382295,0.90455159,0.01105104,0.35586024
-5.33366683,3.02186703,0.20331735,1.72516228,0.00268398,0.05047431,0.39141637,0.91413030,0.01093842,0.35778118
-5.32766383,3.03561240,0.20271362,1.73399867,0.00262739,0.05091793,0.38754635,0.92036598,0.01079773,0.35849828
-5.32166083,3.03845188,0.20167162,1.73609310,0.00256252,0.05132424,0.38244188,0.92342820,0.01063713,0.35812504
-5.31565783,3.03131447,0.20031260,1.73190907,0.00249052,0.05171981,0.37636240,0.92356756,0.01046530,0.35679863
-5.30965483,3.01535430,0.19876504,1.72204788,0.00241282,0.05213108,0.36959072,0.92110685,0.01029116,0.35467467
-5.30365183,2.99191124,0.19716070,1.70722791,0.00233110,0.05258338,0.36242554,0.91642966,0.01012366,0.35192160
-5.29764882,2.96246553,0.19563089,1.68825996,0.00224724,0.05310001,0.35517390,0.90996699,0.00997146,0.34871476
-5.29164582,2.92858896,0.19430291,1.66601990,0.00216330,0.05370149,0.34814385,0.90218247,0.00984274,0.34523046
-5.28564282,2.89189449,0.19329699,1.64141987,0.00208147,0.05440500,0.34163751,0.89355697,0.00974494,0.34164057
-5.27963982,2.85398677,0.19272372,1.61537932,0.00200397,0.05522391,0.33594494,0.88457317,0.00968462,0.33810751
-5.27363682,2.81641555,0.19268211,1.58879722,0.00193304,0.05616768,0.33133871,0.87570087,0.00966729,0.33478010
-5.26763382,2.78063383,0.19325822,1.56252652,0.00187082,0.05724186,0.32806944,0.86738358,0.00969735,0.33179029
-5.26163082,2.74796225,0.19452450,1.53735191,0.00181933,0.05844826,0.32636226,0.86002688,0.00977800,0.32925086
-5.25562781,2.71956062,0.19653948,1.51397160,0.00178038,0.05978541,0.32641406,0.85398885,0.00991126,0.32725406
-5.24962481,2.69640729,0.19934810,1.49298363,0.00175554,0.06124900,0.32839164,0.84957290,0.01009798,0.32587119
-5.24362181,2.67928648,0.20298213,1.47487700,0.00174605,0.06283246,0.33243032,0.84702294,0.01033791,0.32515296
-5.23761881,2.66878309,0.20746089,1.46002752,0.00175281,0.06452759,0.33863311,0.84652090,0.01062977,0.32513044
-5.23161581,2.66528452,0.21279192,1.44869820,0.00177632,0.06632508,0.34707017,0.84818640,0.01097136,0.32581655
-5.22561281,2.66898844,0.21897153,1.44104371,0.00181671,0.06821502,0.35777842,0.85207833,0.01135966,0.32720768
-5.21960980,2.67991543,0.22598522,1.43711833,0.00187364,0.07018731,0.37076112,0.85819793,0.01179096,0.32928550
-5.21360680,2.69792525,0.23380771,1.43688666,0.00194638,0.07223183,0.38598756,0.86649309,0.01226098,0.33201861
-5.20760380,2.72273572,0.24240281,1.44023645,0.00203380,0.07433859,0.40339262,0.87686354,0.01276493,0.33536405
-5.20160080,2.75394301,0.25172289,1.44699272,0.00213437,0.07649764,0.42287644,0.88916652,0.01329767,0.33926853
-5.19559780,2.79104261,0.26170834,1.45693270,0.00224622,0.07869888,0.44430411,0.90322278,0.01385374,0.34366930
-5.18959480,2.83345032,0.27228682,1.46980074,0.00236716,0.08093178,0.46750586,0.91882263,0.01442746,0.34849493
-5.18359180,2.88052278,0.28337267,1.48532301,0.00249478,0.08318500,0.49227754,0.93573205,0.01501300,0.35366576
-5.17758879,2.93157747,0.29486653,1.50322143,0.00262645,0.08544609,0.51838193,0.95369870,0.01560444,0.35909437
-5.17158579,2.98591202,0.30665542,1.52322654,0.00275946,0.08770112,0.54555094,0.97245787,0.01619580,0.36468618
-5.16558279,3.04282302,0.31861335,1.54508930,0.00289102,0.08993450,0.57348888,0.99173846,0.01678115,0.37034017
-5.15957979,3.10162427,0.33060260,1.56859142,0.00301839,0.09212890,0.60187692,1.01126910,0.01735467,0.37595003
-5.15357679,3.16166470,0.34247578,1.59355429,0.00313893,0.09426535,0.63037877,1.03078421,0.01791069,0.38140572
-5.14757379,3.22234563,0.35407869,1.61984632,0.00325019,0.09632350,0.65864761,1.05003035,0.01844384,0.38659559
-5.14157079,3.28313742,0.36525382,1.64738842,0.00334995,0.09828214,0.68633399,1.06877253,0.01894911,0.39140891
-5.13556778,3.34359483,0.37584457,1.67615773,0.00343630,0.10011984,0.71309459,1.08680041,0.01942198,0.39573897
-5.12956478,3.40337056,0.38569979,1.70618901,0.00350770,0.10181571,0.73860136,1.10393429,0.01985852,0.39948642
-5.12356178,3.46222612,0.39467866,1.73757381,0.00356298,0.10335030,0.76255085,1.12003055,0.02025551,0.40256284
-5.11755878,3.52003924,0.40265544,1.77045693,0.00360142,0.10470651,0.78467301,1.13498607,0.02061052,0.40489424
-5.11155578,3.57680673,0.40952385,1.80503015,0.00362271,0.10587041,0.80473916,1.14874165,0.02092199,0.40642437
-5.10555278,3.63264215,0.41520098,1.84152305,0.00362700,0.10683203,0.82256868,1.16128367,0.02118930,0.40711743
-5.09954977,3.68776750,0.41963017,1.88019091,0.00361485,0.10758588,0.83803389,1.17264405,0.02141274,0.40696020
-5.09354677,3.74249872,0.42278293,1.92129991,0.00358721,0.10813132,0.85106288,1.18289808,0.02159354,0.40596312
-5.08754377,3.79722496,0.42465958,1.96510997,0.00354540,0.10847261,0.86164009,1.19216024,0.02173375,0.40416050
-5.08154077,3.85238222,0.42528856,2.01185570,0.00349103,0.10861868,0.86980446,1.20057783,0.02183616,0.40160947
-5.07553777,3.90842217,0.42472455,2.06172636,0.00342598,0.10858264,0.87564533,1.20832287,0.02190413,0.39838798
-5.06953477,3.96577780,0.42304524,2.11484560,0.00335232,0.10838096,0.87929627,1.21558247,0.02194140,0.39459167
-5.06353177,4.02482749,0.42034722,2.17125214,0.00327224,0.10803252,0.88092708,1.22254828,0.02195191,0.39032989
-5.05752876,4.08585984,0.41674103,2.23088256,0.00318800,0.10755747,0.88073458,1.22940562,0.02193954,0.38572114
-5.05152576,4.14904129,0.41234568,2.29355725,0.00310185,0.10697595,0.87893264,1.23632299,0.02190790,0.38088797
-5.04552276,4.21438915,0.40728311,2.35897080,0.00301599,0.10630693,0.87574206,1.24344268,0.02186015,0.37595186
-5.03951976,4.28175175,0.40167275,2.42668754,0.00293250,0.10556706,0.87138086,1.25087330,0.02179879,0.37102826
-5.03351676,4.35079793,0.39562661,2.49614315,0.00285328,0.10476973,0.86605570,1.25868467,0.02172556,0.36622207
-5.02751376,4.42101675,0.38924511,2.56665267,0.00278004,0.10392433,0.85995469,1.26690566,0.02164134,0.36162383
-5.02151076,4.49172838,0.38261398,2.63742487,0.00271425,0.10303583,0.85324216,1.27552530,0.02154614,0.35730680
-5.01550775,4.56210604,0.37580220,2.70758288,0.00265712,0.10210469,0.84605553,1.28449710,0.02143918,0.35332515
-5.00950475,4.63120818,0.36886121,2.77619009,0.00260956,0.10112707,0.83850446,1.29374663,0.02131893,0.34971313
-5.00350175,4.69801948,0.36182535,2.84228052,0.00257221,0.10009533,0.83067208,1.30318177,0.02118334,0.34648546
-4.99749875,4.76149868,0.35471332,2.90489203,0.00254540,0.09899888,0.82261832,1.31270514,0.02103000,0.34363866
-4.99149575,4.82063038,0.34753060,2.96310102,0.00252918,0.09782519,0.81438472,1.32222791,0.02085641,0.34115326
-4.98549275,4.87447818,0.34027269,3.01605671,0.00252334,0.09656093,0.80600060,1.33168410,0.02066022,0.33899673
-4.97948974,4.92223579,0.33292863,3.06301326,0.00252737,0.09519324,0.79748980,1.34104432,0.02043952,0.33712688
-4.97348674,4.96327335,0.32548488,3.10335817,0.00254055,0.09371094,0.78887766,1.35032805,0.02019304,0.33549543
-4.96748374,4.99717597,0.31792904,3.13663537,0.00256191,0.09210571,0.78019761,1.35961356,0.01992041,0.33405166
-4.96148074,5.02377237,0.31025329,3.16256189,0.00259032,0.09037300,0.77149702,1.36904456,0.01962229,0.33274582
-4.95547774,5.04315182,0.30245729,3.18103726,0.00262445,0.08851287,0.76284169,1.37883325,0.01930049,0.33153207
-4.94947474,5.05566834,0.29455047,3.19214522,0.00266286,0.08653046,0.75431893,1.38925906,0.01895806,0.33037102
-4.94347174,5.06193212,0.28655344,3.19614782,0.00270401,0.08443626,0.74603892,1.40066335,0.01859922,0.32923152
-4.93746873,5.06278840,0.27849877,3.19347225,0.00274630,0.08224608,0.73813422,1.41343995,0.01822933,0.32809183
-4.93146573,5.05928541,0.27043084,3.18469138,0.00278811,0.07998074,0.73075769,1.42802206,0.01785475,0.32694016
-4.92546273,5.05263285,0.26240512,3.17049897,0.00282784,0.07766559,0.72407875,1.44486622,0.01748263,0.32577460
-4.91945973,5.04415368,0.25448677,3.15168106,0.00286396,0.07532976,0.71827844,1.46443407,0.01712075,0.32460248
-4.91345673,5.03523149,0.24674884,3.12908511,0.00289504,0.07300538,0.71354347,1.48717295,0.01677721,0.32343941
-4.90745373,5.02725658,0.23927018,3.10358827,0.00291979,0.07072663,0.71005963,1.51349639,0.01646025,0.32230803
-4.90145073,5.02157336,0.23213315,3.07606646,0.00293710,0.06852875,0.70800505,1.54376551,0.01617791,0.32123658
-4.89544772,5.01943168,0.22542134,3.04736570,0.00294607,0.06644716,0.70754358,1.57827234,0.01593786,0.32025750
-4.88944472,5.02194442,0.21921743,3.01827662,0.00294605,0.06451649,0.70881864,1.61722603,0.01574715,0.31940606
-4.88344172,5.03005289,0.21360114,2.98951330,0.00293663,0.06276981,0.71194792,1.66074263,0.01561201,0.31871917
-4.87743872,5.04450159,0.20864749,2.96169699,0.00291769,0.06123790,0.71701907,1.70883887,0.01553773,0.31823436
-4.87143572,5.06582274,0.20442525,2.93534492,0.00288938,0.05994860,0.72408659,1.76143050,0.01552850,0.31798900
-4.86543272,5.09433075,0.20099567,2.91086440,0.00285211,0.05892628,0.73317001,1.81833493,0.01558734,0.31801964
-4.85942971,5.13012625,0.19841139,2.88855180,0.00280657,0.05819145,0.74425339,1.87927820,0.01571610,0.31836162
-4.85342671,5.17310861,0.19671553,2.86859603,0.00275368,0.05776035,0.75728608,1.94390578,0.01591539,0.31904865
-4.84742371,5.22299572,0.19594086,2.85108587,0.00269459,0.05764468,0.77218457,2.01179645,0.01618462,0.32011248
-4.84142071,5.27934947,0.19610906,2.83602030,0.00263061,0.05785136,0.78883546,2.08247875,0.01652205,0.32158250
-4.83541771,5.34160497,0.19722998,2.82332118,0.00256321,0.05838227,0.80709905,2.15544871,0.01692482,0.32348521
-4.82941471,5.40910199,0.19930094,2.81284729,0.00249398,0.05923411,0.82681367,2.23018823,0.01738900,0.32584356
-4.82341171,5.48111645,0.20230598,2.80440904,0.00242456,0.06039823,0.84780029,2.30618286,0.01790971,0.32867596
-4.81740870,5.55689083,0.20621518,2.79778311,0.00235667,0.06186053,0.86986723,2.38293826,0.01848114,0.33199525
-4.81140570,5.63566163,0.21098411,2.79272652,0.00229199,0.06360134,0.89281478,2.45999426,0.01909664,0.33580730
-4.80540270,5.71668320,0.21655334,2.78898950,0.00223222,0.06559550,0.91643960,2.53693611,0.01974880,0.34010960
-4.79939970,5.79924692,0.22284828,2.78632703,0.00217901,0.06781238,0.94053854,2.61340220,0.02042951,0.34488963
-4.79339670,5.88269548,0.22977932,2.78450870,0.00213397,0.07021616,0.96491200,2.68908803,0.02113007,0.35012344
-4.78739370,5.96643211,0.23724239,2.78332682,0.00209866,0.07276613,0.98936656,2.76374646,0.02184124,0.35577417
-4.78139070,6.04992500,0.24512006,2.78260287,0.00207458,0.07541724,1.01371695,2.83718422,0.02255336,0.36179106
-4.77538769,6.13270741,0.25328310,2.78219225,0.00206323,0.07812072,1.03778727,2.90925522,0.02325648,0.36810867
-4.76938469,6.21437419,0.26159277,2.78198750,0.00206603,0.08082498,1.06141162,2.97985105,0.02394043,0.37464669
-4.76338169,6.29457542,0.26990352,2.78192018,0.00208444,0.08347657,1.08443407,3.04888946,0.02459506,0.38131040
-4.75737869,6.37300817,0.27806628,2.78196139,0.00211989,0.08602134,1.10670822,3.11630158,0.02521034,0.38799174
-4.75137569,6.44940708,0.28593221,2.78212123,0.00217384,0.08840573,1.12809632,3.18201868,0.02577656,0.39457102
-4.74537269,6.52353464,0.29335665,2.78244713,0.00224777,0.09057809,1.14846821,3.24595930,0.02628456,0.40091949
-4.73936968,6.59517187,0.30020327,2.78302124,0.00234316,0.09249006,1.16770004,3.30801754,0.02672589,0.40690233
-4.73336668,6.66410973,0.30634814,2.78395679,0.00246151,0.09409791,1.18567316,3.36805320,0.02709307,0.41238226
-4.72736368,6.73014184,0.31168352,2.78539344,0.00260430,0.09536382,1.20227297,3.42588433,0.02737974,0.41722356
-4.72136068,6.79305855,0.31612122,2.78749171,0.00277294,0.09625700,1.21738810,3.48128252,0.02758091,0.42129623
-4.71535768,6.85264244,0.31959532,2.79042642,0.00296875,0.09675468,1.23090978,3.53397132,0.02769305,0.42448019
-4.70935468,6.90866538,0.32206407,2.79437915,0.00319288,0.09684279,1.24273172,3.58362777,0.02771429,0.42666932
-4.70335168,6.96088674,0.32351092,2.79952994,0.00344623,0.09651641,1.25275021,3.62988710,0.02764444,0.42777514
-4.69734867,7.00905302,0.32394452,2.80604829,0.00372941,0.09578000,1.26086477,3.67235025,0.02748507,0.42772988
-4.69134567,7.05289852,0.32339772,2.81408378,0.00404264,0.09464720,1.26697918,3.71059409,0.02723950,0.42648892
-4.68534267,7.09214713,0.32192570,2.82375659,0.00438565,0.09314046,1.27100295,3.74418386,0.02691272,0.42403240
-4.67933967,7.12651530,0.31960319,2.83514832,0.00475768,0.09129034,1.27285321,3.77268742,0.02651128,0.42036591
-4.67333667,7.15571622,0.31652096,2.84829366,0.00515736,0.08913460,1.27245699,3.79569076,0.02604316,0.41552035
-4.66733367,7.17946539,0.31278196,2.86317324,0.00558271,0.08671707,1.26975383,3.81281433,0.02551756,0.40955089
-4.66133067,7.19748774,0.30849699,2.87970835,0.00603109,0.08408641,1.26469870,3.82372961,0.02494468,0.40253518
-4.65532766,7.20952638,0.30378051,2.89775779,0.00649925,0.08129478,1.25726510,3.82817533,0.02433552,0.39457082
-4.64932466,7.21535311,0.29874652,2.91711734,0.00698336,0.07839644,1.24744832,3.82597286,0.02370159,0.38577239
-4.64332166,7.21478046,0.29350490,2.93752213,0.00747906,0.07544645,1.23526867,3.81704018,0.02305473,0.37626802
