energy_ev,total_up,C_s_up,C_p_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-3.01050525,6.87693182,0.00899660,0.08130299,0.84537054,5.43092087,0.04726230,0.83425766,0.33086211,0.58460222
-3.00450225,7.04425356,0.00931090,0.08219183,0.84933962,5.57070554,0.04970508,0.85294550,0.33553269,0.59512163
-2.99849925,7.20802706,0.00966585,0.08313263,0.85356630,5.70681086,0.05220977,0.87219014,0.34053974,0.60502729
-2.99249625,7.36656971,0.01005596,0.08412356,0.85792074,5.83783014,0.05475849,0.89181104,0.34582664,0.61422306
-2.98649325,7.51849786,0.01047599,0.08516470,0.86231050,5.96260495,0.05733325,0.91165299,0.35134867,0.62264084
-2.98049025,7.66274783,0.01092105,0.08625782,0.86667912,6.08024765,0.05991624,0.93158465,0.35707167,0.63024106
-2.97448724,7.79858763,0.01138655,0.08740624,0.87100384,6.19015570,0.06249006,0.95149666,0.36297047,0.63701223
-2.96848424,7.92561888,0.01186823,0.08861460,0.87529267,6.29201738,0.06503805,0.97129931,0.36902720,0.64296964
-2.96248124,8.04376931,0.01236218,0.08988869,0.87958085,6.38580898,0.06754451,0.99091989,0.37522953,0.64815326
-2.95647824,8.15327604,0.01286478,0.09123512,0.88392709,6.47178341,0.06999503,1.01029974,0.38156889,0.65262485
-2.95047524,8.25466025,0.01337272,0.09266107,0.88840951,6.55045098,0.07237666,1.02939128,0.38803883,0.65646444
-2.94447224,8.34869439,0.01388297,0.09417392,0.89312166,6.62255282,0.07467817,1.04815492,0.39463344,0.65976628
-2.93846923,8.43636279,0.01439281,0.09578086,0.89816843,6.68902799,0.07689024,1.06655613,0.40134604,0.66263438
-2.93246623,8.51881735,0.01489978,0.09748843,0.90366231,6.75097541,0.07900554,1.08456266,0.40816800,0.66517794
-2.92646323,8.59732946,0.01540171,0.09930211,0.90971971,6.80961195,0.08101880,1.10214211,0.41508795,0.66750664
-2.92046023,8.67324011,0.01589675,0.10122577,0.91645768,6.86622787,0.08292687,1.11925976,0.42209116,0.66972617
-2.91445723,8.74790942,0.01638335,0.10326122,0.92399079,6.92214131,0.08472862,1.13587699,0.42915929,0.67193397
-2.90845423,8.82266736,0.01686028,0.10540773,0.93242834,6.97865290,0.08642481,1.15195009,0.43627038,0.67421556
-2.90245123,8.89876700,0.01732666,0.10766158,0.94187182,7.03700214,0.08801796,1.16742957,0.44339904,0.67664132
-2.89644822,8.97734152,0.01778197,0.11001573,0.95241251,7.09832650,0.08951207,1.18226012,0.45051699,0.67926405
-2.89044522,9.05936609,0.01822605,0.11245951,0.96412923,7.16362435,0.09091230,1.19638090,0.45759363,0.68211726
-2.88444222,9.14562534,0.01865907,0.11497848,0.97708622,7.23372271,0.09222471,1.20972640,0.46459677,0.68521420
-2.87843922,9.23668706,0.01908154,0.11755435,0.99133099,7.30925019,0.09345578,1.22222762,0.47149347,0.68854773
-2.87243622,9.33288240,0.01949427,0.12016512,1.00689216,7.39061582,0.09461210,1.23381353,0.47825079,0.69209087
-2.86643322,9.43429267,0.01989828,0.12278529,1.02377733,7.47799383,0.09569990,1.24441271,0.48483653,0.69579808
-2.86043022,9.54074264,0.02029477,0.12538626,1.04197087,7.57131450,0.09672464,1.25395516,0.49121991,0.69960707
-2.85442721,9.65180007,0.02068498,0.12793679,1.06143178,7.67026099,0.09769069,1.26237395,0.49737201,0.70344112
-2.84842421,9.76678107,0.02107017,0.13040371,1.08209166,7.77427182,0.09860089,1.26960689,0.50326618,0.70721177
-2.84242121,9.88476091,0.02145143,0.13275257,1.10385283,7.88254884,0.09945635,1.27559796,0.50887818,0.71082168
-2.83641821,10.00458981,0.02182961,0.13494852,1.12658690,7.99407017,0.10025616,1.28029854,0.51418625,0.71416772
-2.83041521,10.12491323,0.02220519,0.13695708,1.15013380,8.10760779,0.10099731,1.28366846,0.51917104,0.71714393
-2.82441221,10.24419633,0.02257821,0.13874508,1.17430156,8.22174947,0.10167465,1.28567673,0.52381540,0.71964459
-2.81840920,10.36075231,0.02294816,0.14028143,1.19886694,8.33492454,0.10228097,1.28630219,0.52810424,0.72156695
-2.81240620,10.47277425,0.02331394,0.14153799,1.22357718,8.44543330,0.10280721,1.28553402,0.53202436,0.72281394
-2.80640320,10.57837048,0.02367381,0.14249029,1.24815293,8.55147971,0.10324275,1.28337221,0.53556437,0.72329659
-2.80040020,10.67560303,0.02402544,0.14311813,1.27229253,8.65120710,0.10357590,1.27982815,0.53871479,0.72293620
-2.79439720,10.76252927,0.02436592,0.14340617,1.29567767,8.74273666,0.10379435,1.27492529,0.54146836,0.72166638
-2.78839420,10.83724624,0.02469186,0.14334431,1.31798042,8.82420824,0.10388586,1.26870020,0.54382055,0.71943489
-2.78239120,10.89793747,0.02499952,0.14292801,1.33887156,8.89382320,0.10383889,1.26120379,0.54577044,0.71620528
-2.77638819,10.94292172,0.02528499,0.14215840,1.35803000,8.94988865,0.10364330,1.25250297,0.54732178,0.71195846
-2.77038519,10.97070283,0.02554437,0.14104240,1.37515315,8.99086249,0.10329114,1.24268259,0.54848437,0.70669413
-2.76438219,10.98001982,0.02577401,0.13959259,1.38996774,9.01539830,0.10277724,1.23184768,0.54927565,0.70043217
-2.75837919,10.96989592,0.02597072,0.13782706,1.40224086,9.02238912,0.10209990,1.22012584,0.54972243,0.69321381
-2.75237619,10.93968501,0.02613206,0.13576917,1.41179076,9.01100887,0.10126141,1.20766965,0.54986269,0.68510280
-2.74637319,10.88911390,0.02625652,0.13344719,1.41849684,8.98075001,0.10026844,1.19465895,0.54974735,0.67618623
-2.74037019,10.81831845,0.02634379,0.13089391,1.42230848,8.93145604,0.09913232,1.18130266,0.54944180,0.66657516
-2.73436718,10.72787175,0.02639492,0.12814623,1.42325217,8.86334718,0.09786910,1.16784001,0.54902723,0.65640487
-2.72836418,10.61880238,0.02641245,0.12524460,1.42143656,8.77703794,0.09649946,1.15454091,0.54860146,0.64583455
-2.72236118,10.49260096,0.02640054,0.12223254,1.41705504,8.67354496,0.09504845,1.14170509,0.54827917,0.63504645
-2.71635818,10.35121364,0.02636495,0.11915607,1.41038565,8.55428417,0.09354495,1.12966010,0.54819159,0.62424428
-2.71035518,10.19702136,0.02631304,0.11606307,1.40178808,8.42105625,0.09202109,1.11875763,0.54848523,0.61365082
-2.70435218,10.03280417,0.02625366,0.11300270,1.39169775,8.27602004,0.09051140,1.10936844,0.54931999,0.60350465
-2.69834917,9.86169074,0.02619696,0.11002469,1.38061710,8.12165369,0.08905187,1.10187552,0.55086624,0.59405595
-2.69234617,9.68709351,0.02615417,0.10717865,1.36910419,7.96070424,0.08767896,1.09666583,0.55330119,0.58556138
-2.68634317,9.51263073,0.02613732,0.10451337,1.35775896,7.79612630,0.08642848,1.09412061,0.55680439,0.57827820
-2.68034017,9.34203735,0.02615885,0.10207600,1.34720768,7.63101156,0.08533447,1.09460453,0.56155262,0.57245754
-2.67433717,9.17906709,0.02623133,0.09991131,1.33808590,7.46851090,0.08442816,1.09845407,0.56771420,0.56833717
-2.66833417,9.02738885,0.02636696,0.09806091,1.33102065,7.31175136,0.08373691,1.10596545,0.57544294,0.56613393
-2.66233117,8.89048066,0.02657727,0.09656246,1.32661241,7.16375074,0.08328332,1.11738260,0.58487203,0.56603601
-2.65632816,8.77152507,0.02687264,0.09544889,1.32541751,7.02733259,0.08308447,1.13288573,0.59610789,0.56819547
-2.65032516,8.67330949,0.02726203,0.09474774,1.32793152,6.90504438,0.08315132,1.15258095,0.60922453,0.57272134
-2.64432216,8.59813542,0.02775258,0.09448050,1.33457437,6.79908196,0.08348828,1.17649155,0.62425842,0.57967348
-2.63831916,8.54774010,0.02834940,0.09466207,1.34567744,6.71122283,0.08409309,1.20455130,0.64120431,0.58905768
-2.63231616,8.52323359,0.02905530,0.09530035,1.36147337,6.64277079,0.08495681,1.23660044,0.66001210,0.60082230
-2.62631316,8.52505413,0.02987072,0.09639594,1.38208863,6.59451404,0.08606411,1.27238442,0.68058507,0.61485653
-2.62031016,8.55294379,0.03079362,0.09794203,1.40753934,6.56669834,0.08739378,1.31155595,0.70277958,0.63099067
-2.61430715,8.60594567,0.03181950,0.09992444,1.43773024,6.55901647,0.08891941,1.35368024,0.72640636,0.64899849
-2.60830415,8.68242328,0.03294150,0.10232183,1.47245693,6.57061438,0.09061028,1.39824358,0.75123338,0.66860162
-2.60230115,8.78010184,0.03415052,0.10510612,1.51141125,6.60011415,0.09243242,1.44466501,0.77699042,0.68947607
-2.59629815,8.89613024,0.03543549,0.10824304,1.55418944,6.64565307,0.09434975,1.49231083,0.80337502,0.71126062
-2.59029515,9.02716185,0.03678358,0.11169287,1.60030296,6.70493766,0.09632535,1.54051146,0.83005988,0.73356686
-2.58429215,9.16945154,0.03818053,0.11541126,1.64919132,6.77531088,0.09832275,1.58858006,0.85670125,0.75599054
-2.57828914,9.31896543,0.03961095,0.11935024,1.70023670,6.85383024,0.10030721,1.63583223,0.88294816,0.77812387
-2.57228614,9.47149962,0.04105872,0.12345921,1.75277956,6.93735435,0.10224689,1.68160602,0.90845206,0.79956819
-2.56628314,9.62280362,0.04250729,0.12768605,1.80613495,7.02263474,0.10411401,1.72528137,0.93287654,0.81994663
-2.56028014,9.76870397,0.04394000,0.13197818,1.85960883,7.10640998,0.10588577,1.76629827,0.95590662,0.83891604
-2.55427714,9.90522365,0.04534048,0.13628363,1.91251394,7.18549879,0.10754511,1.80417267,0.97725738,0.85617792
-2.54827414,10.02869281,0.04669283,0.14055201,1.96418476,7.25688883,0.10908120,1.83850962,0.99668144,0.87148765
-2.54227114,10.13584701,0.04798197,0.14473541,2.01399112,7.31781847,0.11048970,1.86901290,1.01397500,0.88466167
-2.53626813,10.22390938,0.04919381,0.14878920,2.06135017,7.36584837,0.11177272,1.89549079,1.02898220,0.89558240
-2.53026513,10.29065411,0.05031547,0.15267268,2.10573647,7.39892100,0.11293847,1.91785763,1.04159770,0.90420048
-2.52426213,10.33444925,0.05133539,0.15634956,2.14669003,7.41540598,0.11400067,1.93613132,1.05176719,0.91053438
-2.51825913,10.35427783,0.05224352,0.15978840,2.18382222,7.41413025,0.11497762,1.95042658,1.05948616,0.91466743
-2.51225613,10.34973738,0.05303132,0.16296276,2.21681970,7.39439230,0.11589113,1.96094469,1.06479683,0.91674223
-2.50625313,10.32101856,0.05369192,0.16585139,2.24544620,7.35596086,0.11676514,1.96796000,1.06778347,0.91695304
-2.50025013,10.26886481,0.05422011,0.16843813,2.26954268,7.29905846,0.11762435,1.97180398,1.06856654,0.91553622
-2.49424712,10.19451555,0.05461238,0.17071181,2.28902570,7.22433140,0.11849266,1.97284767,1.06729591,0.91275943
-2.48824412,10.09963607,0.05486698,0.17266608,2.30388444,7.13280787,0.11939168,1.97148342,1.06414347,0.90891000
-2.48224112,9.98623781,0.05498389,0.17429907,2.31417661,7.02584653,0.12033935,1.96810674,1.05929577,0.90428308
-2.47623812,9.85659281,0.05496483,0.17561307,2.32002326,6.90507796,0.12134862,1.96309929,1.05294678,0.89917006
-2.47023512,9.71314635,0.05481328,0.17661416,2.32160304,6.77234171,0.12242648,1.95681376,1.04529146,0.89384794
-2.46423212,9.55843139,0.05453443,0.17731179,2.31914575,6.62962159,0.12357321,1.94956130,1.03652008,0.88856988
-2.45822911,9.39498828,0.05413517,0.17771832,2.31292560,6.47898168,0.12478197,1.94160219,1.02681385,0.88355753
-2.45222611,9.22529251,0.05362401,0.17784866,2.30325417,6.32250544,0.12603884,1.93313990,1.01634176,0.87899527
-2.44622311,9.05169294,0.05301101,0.17771970,2.29047321,6.16223976,0.12732314,1.92431890,1.00525876,0.87502653
-2.44022011,8.87636175,0.05230768,0.17734998,2.27494734,6.00014560,0.12860827,1.91522607,0.99370524,0.87175232
-2.43421711,8.70125722,0.05152682,0.17675914,2.25705684,5.83805628,0.12986279,1.90589546,0.98180771,0.86923176
-2.42821411,8.52809933,0.05068239,0.17596753,2.23719044,5.67764414,0.13105190,1.89631609,0.96968037,0.86748448
-2.42221111,8.35835762,0.04978925,0.17499577,2.21573827,5.52039579,0.13213913,1.88644208,0.95742741,0.86649467
-2.41620810,8.19325038,0.04886298,0.17386433,2.19308511,5.36759584,0.13308821,1.87620457,0.94514581,0.86621636
-2.41020510,8.03375355,0.04791959,0.17259313,2.16960395,5.22031858,0.13386508,1.86552460,0.93292815,0.86657952
-2.40420210,7.88061765,0.04697527,0.17120119,2.14565003,5.07942706,0.13443976,1.85432619,0.92086542,0.86749674
-2.39819910,7.73439064,0.04604606,0.16970633,2.12155546,4.94557848,0.13478822,1.84254886,0.90904939,0.86886988
-2.39219610,7.59544493,0.04514763,0.16812487,2.09762459,4.81923501,0.13489398,1.83015899,0.89757434,0.87059649
-2.38619310,7.46400643,0.04429491,0.16647146,2.07413030,4.70067885,0.13474941,1.81715917,0.88653821,0.87257564
-2.38019010,7.34018401,0.04350194,0.16475893,2.05131115,4.59003068,0.13435665,1.80359535,0.87604289,0.87471285
-2.37418709,7.22399781,0.04278153,0.16299823,2.02936978,4.48727015,0.13372810,1.78956122,0.86619366,0.87692399
-2.36818409,7.11540526,0.04214515,0.16119848,2.00847225,4.39225786,0.13288647,1.77519971,0.85709803,0.87913812
-2.36218109,7.01432372,0.04160275,0.15936702,1.98874873,4.30475758,0.13186429,1.76070167,0.84886382,0.88129904
-2.35617809,6.92064926,0.04116267,0.15750964,1.97029517,4.22445827,0.13070301,1.74630161,0.84159682,0.88336582
-2.35017509,6.83427103,0.04083157,0.15563080,1.95317605,4.15099504,0.12945160,1.73227099,0.83539808,0.88531217
-2.34417209,6.75508133,0.04061447,0.15373396,1.93742793,4.08396853,0.12816484,1.71890933,0.83036113,0.88712504
-2.33816908,6.68298114,0.04051478,0.15182191,1.92306380,4.02296223,0.12690127,1.70653355,0.82656915,0.88880236
-2.33216608,6.61788163,0.04053439,0.14989716,1.91007771,3.96755741,0.12572096,1.69546616,0.82409241,0.89035030
-2.32616308,6.55970180,0.04067379,0.14796234,1.89844962,3.91734520,0.12468310,1.68602277,0.82298599,0.89178020
-2.32016008,6.50836294,0.04093226,0.14602054,1.88815019,3.87193578,0.12384365,1.67849964,0.82328791,0.89310526
-2.31415708,6.46378023,0.04130797,0.14407565,1.87914509,3.83096446,0.12325309,1.67316161,0.82501782,0.89433733
-2.30815408,6.42585239,0.04179824,0.14213262,1.87139874,3.79409466,0.12295431,1.67023116,0.82817616,0.89548384
-2.30215108,6.39444985,0.04239961,0.14019768,1.86487719,3.76101806,0.12298084,1.66987889,0.83274385,0.89654510
-2.29614807,6.36940237,0.04310812,0.13827840,1.85955007,3.73145196,0.12335544,1.67221591,0.83868251,0.89751200
-2.29014507,6.35048673,0.04391937,0.13638372,1.85539149,3.70513440,0.12408908,1.67728842,0.84593510,0.89836432
-2.28414207,6.33741558,0.04482872,0.13452383,1.85237992,3.68181754,0.12518042,1.68507465,0.85442702,0.89906959
-2.27813907,6.32982787,0.04583136,0.13270994,1.85049717,3.66125977,0.12661577,1.69548437,0.86406751,0.89958272
-2.27213607,6.32728201,0.04692245,0.13095403,1.84972659,3.64321745,0.12836953,1.70836084,0.87475145,0.89984625
-2.26613307,6.32925217,0.04809718,0.12926843,1.85005065,3.62743675,0.13040511,1.72348522,0.88636127,0.89979137
-2.26013007,6.33512843,0.04935083,0.12766543,1.85144833,3.61364646,0.13267621,1.74058322,0.89876922,0.89933959
-2.25412706,6.34422098,0.05067886,0.12615677,1.85389238,3.60155241,0.13512854,1.75933362,0.91183970,0.89840509
-2.24812406,6.35576871,0.05207690,0.12475320,1.85734680,3.59083386,0.13770179,1.77937842,0.92543173,0.89689764
-2.24212106,6.36895189,0.05354080,0.12346403,1.86176484,3.58114246,0.14033180,1.80033408,0.93940154,0.89472590
-2.23611806,6.38290872,0.05506661,0.12229674,1.86708758,3.57210384,0.14295279,1.82180336,0.95360516,0.89180112
-2.23011506,6.39675486,0.05665060,0.12125663,1.87324323,3.56332183,0.14549969,1.84338733,0.96790091,0.88804103
-2.22411206,6.40960528,0.05828924,0.12034658,1.88014725,3.55438519,0.14791030,1.86469686,0.98215187,0.88337361
-2.21810905,6.42059716,0.05997906,0.11956694,1.88770316,3.54487637,0.15012729,1.88536325,0.99622810,0.87774074
-2.21210605,6.42891260,0.06171664,0.11891547,1.89580402,3.53438168,0.15209994,1.90504735,1.01000859,0.87110141
-2.20610305,6.43379989,0.06349846,0.11838740,1.90433428,3.52250234,0.15378553,1.92344698,1.02338280,0.86343436
-2.20010005,6.43459212,0.06532072,0.11797558,1.91317189,3.50886555,0.15515034,1.94030217,1.03625183,0.85473994
-2.19409705,6.43072191,0.06717915,0.11767079,1.92219035,3.49313481,0.15617030,1.95539808,1.04852897,0.84504114
-2.18809405,6.42173150,0.06906878,0.11746196,1.93126058,3.47501884,0.15683105,1.96856570,1.06013977,0.83438354
-2.18209105,6.40727764,0.07098370,0.11733657,1.94025232,3.45427861,0.15712780,1.97968017,1.07102143,0.82283440
-2.17608804,6.38713098,0.07291676,0.11728101,1.94903496,3.43073185,0.15706460,1.98865713,1.08112175,0.81048061
-2.17008504,6.36117028,0.07485934,0.11728096,1.95747778,3.40425508,0.15665337,1.99544740,1.09039749,0.79742583
-2.16408204,6.32937194,0.07680112,0.11732173,1.96544965,3.37478294,0.15591269,2.00003031,1.09881240,0.78378683
-2.15807904,6.29179586,0.07872987,0.11738857,1.97281826,3.34230527,0.15486631,2.00240647,1.10633495,0.76968925
-2.15207604,6.24856867,0.08063135,0.11746702,1.97944911,3.30686205,0.15354160,2.00259019,1.11293603,0.75526293
-2.14607304,6.19986604,0.08248931,0.11754308,1.98520462,3.26853702,0.15196798,2.00060242,1.11858672,0.74063725
-2.14007004,6.14589513,0.08428554,0.11760347,1.98994361,3.22745050,0.15017543,1.99646462,1.12325636,0.72593653
-2.13406703,6.08687906,0.08600011,0.11763576,1.99352144,3.18375209,0.14819308,1.99019392,1.12691114,0.71127580
-2.12806403,6.02304442,0.08761176,0.11762859,1.99579132,3.13761396,0.14604809,1.98180019,1.12951328,0.69675729
-2.12206103,5.95461292,0.08909834,0.11757175,1.99660679,3.08922539,0.14376474,1.97128502,1.13102109,0.68246762
-2.11605803,5.88179805,0.09043750,0.11745640,1.99582575,3.03878886,0.14136380,1.95864279,1.13138982,0.66847605
-2.11005503,5.80480689,0.09160738,0.11727525,1.99331603,2.98651816,0.13886227,1.94386387,1.13057340,0.65483369
-2.10405203,5.72384710,0.09258745,0.11702276,1.98896235,2.93263847,0.13627338,1.92693965,1.12852715,0.64157379
-2.09804902,5.63913851,0.09335939,0.11669545,1.98267461,2.87738844,0.13360684,1.90786914,1.12521117,0.62871312
-2.09204602,5.55092856,0.09390798,0.11629221,1.97439698,2.82102386,0.13086937,1.88666669,1.12059436,0.61625416
-2.08604302,5.45951011,0.09422195,0.11581464,1.96411748,2.76382250,0.12806545,1.86337034,1.11465897,0.60418818
-2.08004002,5.36524057,0.09429471,0.11526746,1.95187732,2.70608958,0.12519810,1.83805031,1.10740520,0.59249883
-2.07403702,5.26856036,0.09412503,0.11465889,1.93777952,2.64816303,0.12226983,1.81081689,1.09885583,0.58116619
-2.06803402,5.17000944,0.09371748,0.11400105,1.92199603,2.59041798,0.11928348,1.78182745,1.08906043,0.57017085
-2.06203102,5.07024023,0.09308269,0.11331030,1.90477275,2.53326974,0.11624314,1.75129181,1.07809900,0.55949803
-2.05602801,4.97002560,0.09223736,0.11260748,1.88643199,2.47717462,0.11315479,1.71947574,1.06608471,0.54914123
-2.05002501,4.87026100,0.09120410,0.11191811,1.86737176,2.42262817,0.11002689,1.68670230,1.05316552,0.53910550
-2.04402201,4.77195988,0.09001091,0.11127239,1.84806173,2.37016045,0.10687072,1.65335071,1.03952469,0.52940993
-2.03801901,4.67624226,0.08869051,0.11070505,1.82903566,2.32032833,0.10370053,1.61985276,1.02537981,0.52008932
-2.03201601,4.58431645,0.08727945,0.11025510,1.81088045,2.27370471,0.10053345,1.58668694,1.01098057,0.51119497
-2.02601301,4.49745442,0.08581709,0.10996528,1.79422200,2.23086518,0.09738921,1.55437037,0.99660524,0.50279450
-2.02001001,4.41696194,0.08434434,0.10988137,1.77970847,2.19237229,0.09428963,1.52344883,0.98255585,0.49497070
-2.01400700,4.34414439,0.08290249,0.11005136,1.76799142,2.15875841,0.09125801,1.49448543,0.96915249,0.48781959
-2.00800400,4.28027002,0.08153191,0.11052439,1.75970570,2.13050767,0.08831832,1.46804827,0.95672675,0.48144755
-2.00200100,4.22653214,0.08027089,0.11134958,1.75544893,2.10803790,0.08549442,1.44469766,0.94561470,0.47596797
-1.99599800,4.18401202,0.07915447,0.11257478,1.75576152,2.09168358,0.08280912,1.42497341,0.93614964,0.47149723
-1.98999500,4.15364429,0.07821351,0.11424527,1.76110796,2.08168054,0.08028342,1.40938268,0.92865499,0.46815055
-1.98399200,4.13618621,0.07747392,0.11640242,1.77186048,2.07815323,0.07793568,1.39838891,0.92343752,0.46603755
-1.97798899,4.13219249,0.07695608,0.11908239,1.78828559,2.08110529,0.07578098,1.39240208,0.92078128,0.46525801
-1.97198599,4.14199650,0.07667448,0.12231499,1.81053425,2.09041410,0.07383058,1.39177076,0.92094234,0.46589783
-1.96598299,4.16569876,0.07663764,0.12612262,1.83863603,2.10582935,0.07209159,1.39677602,0.92414454,0.46802535
-1.95997999,4.20316309,0.07684818,0.13051939,1.87249746,2.12697622,0.07056674,1.40762726,0.93057632,0.47168825
-1.95397699,4.25402032,0.07730318,0.13551046,1.91190465,2.15336279,0.06925444,1.42445998,0.94038859,0.47691111
-1.94797399,4.31767928,0.07799455,0.14109165,1.95653000,2.18439164,0.06814895,1.44733527,0.95369356,0.48369357
-1.94197099,4.39334422,0.07890976,0.14724924,2.00594255,2.21937508,0.06724067,1.47624075,0.97056439,0.49200933
-1.93596798,4.48003769,0.08003243,0.15396006,2.05962152,2.25755350,0.06651670,1.51109265,0.99103549,0.50180577
-1.92996498,4.57662750,0.08134315,0.16119183,2.11697235,2.29811596,0.06596138,1.55173872,1.01510310,0.51300431
-1.92396198,4.68185641,0.08282020,0.16890366,2.17734445,2.34022228,0.06555694,1.59796142,1.04272604,0.52550137
-1.91795898,4.79437314,0.08444031,0.17704688,2.24004991,2.38302563,0.06528425,1.64948122,1.07382624,0.53916988
-1.91195598,4.91276301,0.08617929,0.18556587,2.30438235,2.42569478,0.06512347,1.70595957,1.10828895,0.55386123
-1.90595298,5.03557728,0.08801268,0.19439916,2.36963508,2.46743507,0.06505475,1.76700138,1.14596238,0.56940761
-1.89994997,5.16135966,0.08991616,0.20348058,2.43511792,2.50750732,0.06505880,1.83215691,1.18665676,0.58562463
-1.89394697,5.28866958,0.09186599,0.21274040,2.50017215,2.54524409,0.06511742,1.90092306,1.23014275,0.60231414
-1.88794397,5.41610138,0.09383922,0.22210658,2.56418296,2.58006260,0.06521389,1.97274422,1.27614946,0.61926724
-1.88194097,5.54229941,0.09581388,0.23150593,2.62658924,2.61147416,0.06533325,2.04701297,1.32436214,0.63626740
-1.87593797,5.66596905,0.09776900,0.24086523,2.68689046,2.63908981,0.06546247,2.12307096,1.37441998,0.65309370
-1.86993497,5.78588413,0.09968466,0.25011232,2.74465066,2.66262224,0.06559051,2.20021046,1.42591433,0.66952416
-1.86393197,5.90089145,0.10154180,0.25917703,2.79949964,2.68188415,0.06570823,2.27767707,1.47838776,0.68533921
-1.85792896,6.00991298,0.10332222,0.26799202,2.85113166,2.69678345,0.06580830,2.35467397,1.53133449,0.70032520
-1.85192596,6.11194695,0.10500838,0.27649359,2.89930183,2.70731569,0.06588494,2.43036832,1.58420252,0.71427809
-1.84592296,6.20606842,0.10658327,0.28462223,2.94382090,2.71355425,0.06593371,2.50389988,1.63639778,0.72700717
-1.83991996,6.29143039,0.10803035,0.29232318,2.98454864,2.71563910,0.06595123,2.57439228,1.68729073,0.73833887
-1.83391696,6.36726585,0.10933344,0.29954686,3.02138649,2.71376440,0.06593495,2.64096672,1.73622525,0.74812053
-1.82791396,6.43289148,0.11047673,0.30624916,3.05426983,2.70816591,0.06588287,2.70275813,1.78253007,0.75622405
-1.82191096,6.48771290,0.11144478,0.31239170,3.08316052,2.69910851,0.06579340,2.75893316,1.82553232,0.76254937
-1.81590795,6.53123166,0.11222266,0.31794194,3.10803993,2.68687449,0.06566519,2.80870964,1.86457297,0.76702752
-1.80990495,6.56305338,0.11279605,0.32287330,3.12890292,2.67175285,0.06549707,2.85137658,1.89902349,0.76962318
-1.80390195,6.58289668,0.11315151,0.32716514,3.14575304,2.65403009,0.06528802,2.88631401,1.92830327,0.77033660
-1.79789895,6.59060201,0.11327666,0.33080271,3.15859904,2.63398255,0.06503720,2.91301150,1.95189677,0.76920461
-1.79189595,6.58613960,0.11316056,0.33377703,3.16745295,2.61187044,0.06474404,2.93108461,1.96936986,0.76630069
-1.78589295,6.56961563,0.11279395,0.33608470,3.17232956,2.58793358,0.06440830,2.94028817,1.98038431,0.76173401
-1.77988994,6.54127577,0.11216966,0.33772771,3.17324735,2.56238872,0.06403023,2.94052566,1.98470979,0.75564717
-1.77388694,6.50150540,0.11128293,0.33871312,3.17023071,2.53542843,0.06361067,2.93185409,1.98223268,0.74821295
-1.76788394,6.45082586,0.11013176,0.33905273,3.16331314,2.50722120,0.06315113,2.91448375,1.97296105,0.73962979
-1.76188094,6.38988665,0.10871727,0.33876278,3.15254135,2.47791270,0.06265385,2.88877286,1.95702568,0.73011629
-1.75587794,6.31945327,0.10704396,0.33786348,3.13797983,2.44762785,0.06212186,2.85521711,1.93467671,0.71990481
-1.74987494,6.24039123,0.10511998,0.33637868,3.11971568,2.41647362,0.06155886,2.81443434,1.90627621,0.70923446
-1.74387194,6.15364650,0.10295737,0.33433546,3.09786332,2.38454225,0.06096921,2.76714516,1.87228683,0.69834357
-1.73786893,6.06022336,0.10057221,0.33176372,3.07256897,2.35191472,0.06035772,2.71415013,1.83325703,0.68746216
-1.73186593,5.96116051,0.09798466,0.32869584,3.04401442,2.31866442,0.05972950,2.65630467,1.78980363,0.67680448
-1.72586293,5.85750654,0.09521902,0.32516638,3.01242009,2.28486072,0.05908968,2.59449265,1.74259237,0.66656219
-1.71985993,5.75029594,0.09230360,0.32121181,2.97804711,2.25057257,0.05844316,2.52960007,1.69231740,0.65689823
-1.71385693,5.64052684,0.08927062,0.31687030,2.94119837,2.21587182,0.05779433,2.46248975,1.63968072,0.64794188
-1.70785393,5.52914149,0.08615587,0.31218164,2.90221841,2.18083639,0.05714681,2.39397833,1.58537223,0.63978509
-1.70185093,5.41701040,0.08299842,0.30718708,2.86149226,2.14555313,0.05650322,2.32481651,1.53005157,0.63248038
-1.69584792,5.30492095,0.07984012,0.30192942,2.81944309,2.11012040,0.05586493,2.25567323,1.47433220,0.62604033
-1.68984492,5.19357077,0.07672509,0.29645296,2.77652895,2.07465030,0.05523197,2.18712452,1.41876843,0.62043875
-1.68384192,5.08356630,0.07369906,0.29080357,2.73323841,2.03927049,0.05460296,2.11964724,1.36384589,0.61561357
-1.67783892,4.97542612,0.07080868,0.28502876,2.69008546,2.00412556,0.05397512,2.05361789,1.30997549,0.61147121
-1.67183592,4.86958898,0.06810069,0.27917770,2.64760349,1.96937794,0.05334439,1.98931612,1.25749114,0.60789230
-1.66583292,4.76642559,0.06562112,0.27330118,2.60633863,1.93520813,0.05270563,1.92693281,1.20665087,0.60473859
-1.65982991,4.66625344,0.06341437,0.26745154,2.56684235,1.90181436,0.05205292,1.86658183,1.15764121,0.60186058
-1.65382691,4.56935355,0.06152228,0.26168239,2.52966357,1.86941137,0.05137991,1.80831477,1.11058422,0.59910577
-1.64782391,4.47598791,0.05998324,0.25604836,2.49534002,1.83822855,0.05068029,1.75213786,1.06554674,0.59632682
