energy_ev,total_up,Cd_p_up,Cd_d_up,S_s_up,S_p_up,Si_p_up,Si_d_up
-5.75987994,2.88913131,0.63873293,0.34137540,0.26568763,0.44498666,0.27168020,0.00000000
-5.75387694,2.85948538,0.63112460,0.33567652,0.27868495,0.44028966,0.26931315,0.00000000
-5.74787394,2.82226227,0.62178131,0.32917513,0.29094146,0.43469327,0.26593665,0.00000000
-5.74187094,2.77727895,0.61071470,0.32191118,0.30222808,0.42827323,0.26150764,0.00000000
-5.73586793,2.72453877,0.59797437,0.31394253,0.31232888,0.42113104,0.25600822,0.00000000
-5.72986493,2.66424446,0.58364937,0.30534488,0.32104849,0.41339404,0.24944693,0.00000000
-5.72386193,2.59680356,0.56786792,0.29621101,0.32821919,0.40521434,0.24185896,0.00000000
-5.71785893,2.52282572,0.55079571,0.28664929,0.33370728,0.39676683,0.23330530,0.00000000
-5.71185593,2.44311178,0.53263239,0.27678153,0.33741858,0.38824588,0.22387083,0.00000000
-5.70585293,2.35863468,0.51360664,0.26674012,0.33930266,0.37986107,0.21366154,0.00000000
-5.69984992,2.27051322,0.49396977,0.25666454,0.33935566,0.37183184,0.20280092,0.00000000
-5.69384692,2.17997941,0.47398831,0.24669746,0.33762158,0.36438126,0.19142587,0.00000000
-5.68784392,2.08834102,0.45393578,0.23698041,0.33419188,0.35772920,0.17968216,0.00000000
-5.68184092,1.99694089,0.43408401,0.22764934,0.32920341,0.35208509,0.16771979,0.00000000
-5.67583792,1.90711473,0.41469458,0.21883026,0.32283475,0.34764058,0.15568833,0.00000000
-5.66983492,1.82014932,0.39601053,0.21063505,0.31530099,0.34456246,0.14373263,0.00000000
-5.66383192,1.73724287,0.37824892,0.20315775,0.30684728,0.34298608,0.13198879,0.00000000
-5.65782891,1.65946907,0.36159452,0.19647146,0.29774136,0.34300963,0.12058087,0.00000000
-5.65182591,1.58774643,0.34619477,0.19062602,0.28826523,0.34468953,0.10961813,0.00000000
-5.64582291,1.52281386,0.33215647,0.18564646,0.27870657,0.34803715,0.09919311,0.00000000
-5.63981991,1.46521343,0.31954399,0.18153256,0.26934995,0.35301706,0.08938034,0.00000000
-5.63381691,1.41528068,0.30837930,0.17825914,0.26046844,0.35954682,0.08023595,0.00000000
-5.62781391,1.37314272,0.29864360,0.17577752,0.25231577,0.36749848,0.07179786,0.00000000
-5.62181091,1.33872369,0.29028041,0.17401762,0.24511938,0.37670168,0.06408664,0.00000000
-5.61580790,1.31175732,0.28320003,0.17289096,0.23907475,0.38694827,0.05710689,0.00000000
-5.60980490,1.29180554,0.27728496,0.17229422,0.23434100,0.39799823,0.05084906,0.00000000
-5.60380190,1.27828243,0.27239610,0.17211321,0.23103803,0.40958688,0.04529152,0.00000000
-5.59779890,1.27048212,0.26837938,0.17222720,0.22924531,0.42143286,0.04040287,0.00000000
-5.59179590,1.26760963,0.26507253,0.17251327,0.22900215,0.43324682,0.03614422,0.00000000
-5.58579290,1.26881328,0.26231172,0.17285061,0.23030962,0.44474041,0.03247157,0.00000000
-5.57978989,1.27321745,0.25993771,0.17312452,0.23313372,0.45563534,0.02933794,0.00000000
-5.57378689,1.27995453,0.25780146,0.17323005,0.23740992,0.46567208,0.02669533,0.00000000
-5.56778389,1.28819499,0.25576890,0.17307513,0.24304846,0.47461808,0.02449648,0.00000000
-5.56178089,1.29717461,0.25372475,0.17258303,0.24994054,0.48227511,0.02269622,0.00000000
-5.55577789,1.30621799,0.25157534,0.17169419,0.25796472,0.48848553,0.02125259,0.00000000
-5.54977489,1.31475783,0.24925047,0.17036732,0.26699343,0.49313730,0.02012764,0.00000000
-5.54377189,1.32234943,0.24670416,0.16857984,0.27689929,0.49616757,0.01928780,0.00000000
-5.53776888,1.32868008,0.24391447,0.16632758,0.28756072,0.49756468,0.01870411,0.00000000
-5.53176588,1.33357337,0.24088249,0.16362390,0.29886685,0.49736860,0.01835206,0.00000000
-5.52576288,1.33698826,0.23763051,0.16049834,0.31072135,0.49566972,0.01821126,0.00000000
-5.51975988,1.33901335,0.23419956,0.15699468,0.32304494,0.49260606,0.01826492,0.00000000
-5.51375688,1.33985654,0.23064645,0.15316881,0.33577674,0.48835897,0.01849917,0.00000000
-5.50775388,1.33983077,0.22704043,0.14908631,0.34887407,0.48314745,0.01890231,0.00000000
-5.50175088,1.33933619,0.22345965,0.14481987,0.36231105,0.47722129,0.01946399,0.00000000
-5.49574787,1.33883985,0.21998748,0.14044678,0.37607590,0.47085319,0.02017442,0.00000000
-5.48974487,1.33885336,0.21670892,0.13604646,0.39016719,0.46433020,0.02102361,0.00000000
-5.48374187,1.33990958,0.21370714,0.13169814,0.40458928,0.45794459,0.02200065,0.00000000
-5.47773887,1.34253909,0.21106025,0.12747881,0.41934713,0.45198459,0.02309319,0.00000000
-5.47173587,1.34724737,0.20883847,0.12346146,0.43444086,0.44672524,0.02428695,0.00000000
-5.46573287,1.35449336,0.20710171,0.11971356,0.44986042,0.44241960,0.02556548,0.00000000
-5.45972986,1.36467032,0.20589756,0.11629598,0.46558048,0.43929064,0.02691003,0.00000000
-5.45372686,1.37808941,0.20525995,0.11326213,0.48155611,0.43752409,0.02829959,0.00000000
-5.44772386,1.39496672,0.20520818,0.11065753,0.49771927,0.43726240,0.02971115,0.00000000
-5.44172086,1.41541396,0.20574662,0.10851949,0.51397657,0.43860018,0.03112006,0.00000000
-5.43571786,1.43943319,0.20686490,0.10687720,0.53020823,0.44158104,0.03250056,0.00000000
-5.42971486,1.46691555,0.20853862,0.10575193,0.54626852,0.44619614,0.03382638,0.00000000
-5.42371186,1.49764399,0.21073048,0.10515732,0.56198762,0.45238439,0.03507148,0.00000000
-5.41770885,1.53129979,0.21339186,0.10509985,0.57717500,0.46003439,0.03621077,0.00000000
-5.41170585,1.56747248,0.21646473,0.10557931,0.59162396,0.46898795,0.03722091,0.00000000
-5.40570285,1.60567270,0.21988376,0.10658926,0.60511751,0.47904514,0.03808101,0.00000000
-5.39969985,1.64534746,0.22357868,0.10811750,0.61743502,0.48997076,0.03877332,0.00000000
-5.39369685,1.68589711,0.22747662,0.11014639,0.62835968,0.50150187,0.03928379,0.00000000
-5.38769385,1.72669343,0.23150459,0.11265323,0.63768620,0.51335629,0.03960253,0.00000000
-5.38169085,1.76709795,0.23559169,0.11561051,0.64522861,0.52524171,0.03972411,0.00000000
-5.37568784,1.80648016,0.23967134,0.11898606,0.65082774,0.53686509,0.03964774,0.00000000
-5.36968484,1.84423455,0.24368316,0.12274326,0.65435803,0.54794203,0.03937719,0.00000000
-5.36368184,1.87979628,0.24757460,0.12684116,0.65573339,0.55820591,0.03892070,0.00000000
-5.35767884,1.91265477,0.25130226,0.13123467,0.65491181,0.56741628,0.03829062,0.00000000
-5.35167584,1.94236496,0.25483287,0.13587480,0.65189849,0.57536643,0.03750296,0.00000000
-5.34567284,1.96855590,0.25814385,0.14070898,0.64674726,0.58188974,0.03657686,0.00000000
-5.33966983,1.99093668,0.26122356,0.14568154,0.63956029,0.58686476,0.03553396,0.00000000
-5.33366683,2.00929952,0.26407120,0.15073429,0.63048590,0.59021868,0.03439770,0.00000000
-5.32766383,2.02352028,0.26669635,0.15580731,0.61971464,0.59192929,0.03319270,0.00000000
-5.32166083,2.03355661,0.26911833,0.16083993,0.60747361,0.59202534,0.03194400,0.00000000
-5.31565783,2.03944394,0.27136521,0.16577178,0.59401939,0.59058524,0.03067652,0.00000000
-5.30965483,2.04128981,0.27347274,0.17054412,0.57962971,0.58773444,0.02941448,0.00000000
-5.30365183,2.03926691,0.27548309,0.17510116,0.56459417,0.58364127,0.02818092,0.00000000
-5.29764882,2.03360528,0.27744362,0.17939152,0.54920451,0.57851187,0.02699736,0.00000000
-5.29164582,2.02458398,0.27940548,0.18336967,0.53374468,0.57258406,0.02588353,0.00000000
-5.28564282,2.01252288,0.28142242,0.18699732,0.51848123,0.56612057,0.02485725,0.00000000
-5.27963982,1.99777457,0.28354951,0.19024467,0.50365439,0.55940193,0.02393434,0.00000000
-5.27363682,1.98071693,0.28584207,0.19309156,0.48947017,0.55271909,0.02312871,0.00000000
-5.26763382,1.96174634,0.28835461,0.19552822,0.47609398,0.54636617,0.02245248,0.00000000
-5.26163082,1.94127176,0.29114002,0.19755586,0.46364582,0.54063347,0.02191616,0.00000000
-5.25562781,1.91970957,0.29424873,0.19918686,0.45219749,0.53580089,0.02152890,0.00000000
-5.24962481,1.89747916,0.29772811,0.20044450,0.44177167,0.53213190,0.02129876,0.00000000
-5.24362181,1.87499912,0.30162185,0.20136244,0.43234315,0.52986821,0.02123298,0.00000000
-5.23761881,1.85268384,0.30596951,0.20198364,0.42384198,0.52922503,0.02133827,0.00000000
-5.23161581,1.83094022,0.31080598,0.20235908,0.41615837,0.53038712,0.02162103,0.00000000
-5.22561281,1.81016439,0.31616111,0.20254594,0.40914921,0.53350545,0.02208761,0.00000000
-5.21960980,1.79073812,0.32205915,0.20260566,0.40264580,0.53869447,0.02274443,0.00000000
-5.21360680,1.77302479,0.32851830,0.20260171,0.39646238,0.54603000,0.02359818,0.00000000
-5.20760380,1.75736468,0.33555012,0.20259713,0.39040523,0.55554752,0.02465579,0.00000000
-5.20160080,1.74406973,0.34315892,0.20265220,0.38428171,0.56724103,0.02592452,0.00000000
-5.19559780,1.73341755,0.35134113,0.20282193,0.37790903,0.58106226,0.02741187,0.00000000
-5.18959480,1.72564501,0.36008456,0.20315382,0.37112218,0.59692026,0.02912546,0.00000000
-5.18359180,1.72094135,0.36936779,0.20368579,0.36378089,0.61468156,0.03107283,0.00000000
-5.17758879,1.71944141,0.37915946,0.20444437,0.35577520,0.63417070,0.03326125,0.00000000
-5.17158579,1.72121900,0.38941773,0.20544334,0.34702956,0.65517145,0.03569738,0.00000000
-5.16558279,1.72628111,0.40008992,0.20668272,0.33750525,0.67742864,0.03838691,0.00000000
-5.15957979,1.73456309,0.41111223,0.20814841,0.32720127,0.70065088,0.04133423,0.00000000
-5.15357679,1.74592552,0.42240987,0.20981217,0.31615351,0.72451418,0.04454190,0.00000000
-5.14757379,1.76015302,0.43389734,0.21163235,0.30443262,0.74866660,0.04801029,0.00000000
-5.14157079,1.77695531,0.44547924,0.21355498,0.29214056,0.77273407,0.05173702,0.00000000
-5.13556778,1.79597098,0.45705130,0.21551558,0.27940616,0.79632720,0.05571654,0.00000000
-5.12956478,1.81677389,0.46850191,0.21744129,0.26638000,0.81904936,0.05993963,0.00000000
-5.12356178,1.83888245,0.47971403,0.21925352,0.25322876,0.84050560,0.06439303,0.00000000
-5.11755878,1.86177154,0.49056746,0.22087086,0.24012953,0.86031245,0.06905901,0.00000000
-5.11155578,1.88488683,0.50094138,0.22221228,0.22726414,0.87810824,0.07391518,0.00000000
-5.10555278,1.90766120,0.51071730,0.22320043,0.21481385,0.89356364,0.07893424,0.00000000
-5.09954977,1.92953257,0.51978205,0.22376485,0.20295455,0.90639205,0.08408402,0.00000000
-5.09354677,1.94996269,0.52803092,0.22384514,0.19185265,0.91635943,0.08932757,0.00000000
-5.08754377,1.96845603,0.53537083,0.22339377,0.18166163,0.92329307,0.09462349,0.00000000
-5.08154077,1.98457801,0.54172331,0.22237852,0.17251942,0.92708899,0.09992642,0.00000000
-5.07553777,1.99797194,0.54702728,0.22078438,0.16454647,0.92771739,0.10518780,0.00000000
-5.06953477,2.00837366,0.55124157,0.21861485,0.15784453,0.92522600,0.11035674,0.00000000
-5.06353177,2.01562339,0.55434684,0.21589254,0.15249599,0.91974090,0.11538116,0.00000000
-5.05752876,2.01967409,0.55634719,0.21265904,0.14856369,0.91146471,0.12020910,0.00000000
-5.05152576,2.02059587,0.55727102,0.20897404,0.14609112,0.90067210,0.12479018,0.00000000
-5.04552276,2.01857611,0.55717134,0.20491371,0.14510274,0.88770264,0.12907716,0.00000000
-5.03951976,2.01391516,0.55612538,0.20056840,0.14560447,0.87295115,0.13302756,0.00000000
-5.03351676,2.00701766,0.55423350,0.19603969,0.14758416,0.85685589,0.13660532,0.00000000
-5.02751376,1.99837963,0.55161745,0.19143700,0.15101202,0.83988496,0.13978237,0.00000000
-5.02151076,1.98857186,0.54841793,0.18687375,0.15584087,0.82252139,0.14254005,0.00000000
-5.01550775,1.97821997,0.54479165,0.18246331,0.16200634,0.80524745,0.14487038,0.00000000
-5.00950475,1.96798213,0.54090771,0.17831490,0.16942694,0.78852888,0.14677708,0.00000000
-5.00350175,1.95852498,0.53694372,0.17452956,0.17800411,0.77279945,0.14827613,0.00000000
-4.99749875,1.95049895,0.53308142,0.17119637,0.18762230,0.75844673,0.14939617,0.00000000
-4.99149575,1.94451378,0.52950220,0.16838908,0.19814919,0.74579937,0.15017824,0.00000000
-4.98549275,1.94111530,0.52638247,0.16616330,0.20943612,0.73511661,0.15067530,0.00000000
-4.97948974,1.94076446,0.52388912,0.16455440,0.22131890,0.72658029,0.15095112,0.00000000
-4.97348674,1.94381933,0.52217509,0.16357612,0.23361907,0.72028980,0.15107883,0.00000000
-4.96748374,1.95052101,0.52137531,0.16322004,0.24614559,0.71626007,0.15113899,0.00000000
-4.96148074,1.96098379,0.52160299,0.16345594,0.25869724,0.71442274,0.15121733,0.00000000
-4.95547774,1.97519021,0.52294650,0.16423294,0.27106548,0.71463041,0.15140210,0.00000000
-4.94947474,1.99299086,0.52546673,0.16548152,0.28303795,0.71666380,0.15178125,0.00000000
-4.94347174,2.01410913,0.52919524,0.16711623,0.29440248,0.72024144,0.15243943,0.00000000
-4.93746873,2.03815050,0.53413298,0.16903900,0.30495144,0.72503159,0.15345487,0.00000000
-4.93146573,2.06461585,0.54024980,0.17114292,0.31448649,0.73066562,0.15489641,0.00000000
-4.92546273,2.09291821,0.54748463,0.17331633,0.32282329,0.73675257,0.15682060,0.00000000
-4.91945973,2.12240206,0.55574634,0.17544708,0.32979627,0.74289404,0.15926917,0.00000000
-4.91345673,2.15236442,0.56491528,0.17742661,0.33526302,0.74869879,0.16226677,0.00000000
-4.90745373,2.18207667,0.57484543,0.17915392,0.33910827,0.75379661,0.16581927,0.00000000
-4.90145073,2.21080630,0.58536711,0.18053909,0.34124715,0.75785069,0.16991266,0.00000000
-4.89544772,2.23783777,0.59629024,0.18150624,0.34162768,0.76056816,0.17451256,0.00000000
-4.88944472,2.26249179,0.60740805,0.18199586,0.34023228,0.76170843,0.17956444,0.00000000
-4.88344172,2.28414234,0.61850131,0.18196637,0.33707822,0.76108906,0.18499463,0.00000000
-4.87743872,2.30223125,0.62934286,0.18139497,0.33221706,0.75858901,0.19071203,0.00000000
-4.87143572,2.31627995,0.63970257,0.18027760,0.32573301,0.75414948,0.19661061,0.00000000
-4.86543272,2.32589845,0.64935254,0.17862827,0.31774032,0.74777226,0.20257247,0.00000000
-4.85942971,2.33079157,0.65807249,0.17647763,0.30837981,0.73951603,0.20847158,0.00000000
-4.85342671,2.33076271,0.66565535,0.17387102,0.29781471,0.72949096,0.21417791,0.00000000
-4.84742371,2.32571532,0.67191276,0.17086610,0.28622601,0.71785195,0.21956184,0.00000000
-4.84142071,2.31565264,0.67668053,0.16753010,0.27380749,0.70479103,0.22449880,0.00000000
-4.83541771,2.30067574,0.67982373,0.16393702,0.26076068,0.69052950,0.22887373,0.00000000
-4.82941471,2.28098043,0.68124141,0.16016477,0.24728995,0.67531001,0.23258543,0.00000000
-4.82341171,2.25685325,0.68087069,0.15629251,0.23359788,0.65938928,0.23555037,0.00000000
-4.81740870,2.22866665,0.67869001,0.15239817,0.21988117,0.64303161,0.23770600,0.00000000
-4.81140570,2.19687366,0.67472152,0.14855645,0.20632709,0.62650357,0.23901330,0.00000000
-4.80540270,2.16200201,0.66903238,0.14483717,0.19311061,0.61006986,0.23945841,0.00000000
-4.79939970,2.12464786,0.66173481,0.14130419,0.18039227,0.59399068,0.23905346,0.00000000
-4.79339670,2.08546902,0.65298511,0.13801478,0.16831678,0.57852036,0.23783634,0.00000000
-4.78739370,2.04517769,0.64298131,0.13501947,0.15701218,0.56390723,0.23586959,0.00000000
-4.78139070,2.00453276,0.63195974,0.13236245,0.14658974,0.55039456,0.23323834,0.00000000
-4.77538769,1.96433138,0.62019054,0.13008223,0.13714419,0.53822232,0.23004759,0.00000000
-4.76938469,1.92540016,0.60797226,0.12821269,0.12875447,0.52762937,0.22641871,0.00000000
-4.76338169,1.88858557,0.59562570,0.12678432,0.12148456,0.51885590,0.22248551,0.00000000
-4.75737869,1.85474383,0.58348723,0.12582549,0.11538456,0.51214563,0.21839001,0.00000000
-4.75137569,1.82473012,0.57190177,0.12536377,0.11049169,0.50774745,0.21427802,0.00000000
-4.74537269,1.79938716,0.56121556,0.12542710,0.10683128,0.50591629,0.21029481,0.00000000
-4.73936968,1.77953308,0.55176905,0.12604466,0.10441747,0.50691273,0.20658091,0.00000000
-4.73336668,1.76594870,0.54388985,0.12724750,0.10325386,0.51100126,0.20326827,0.00000000
-4.72736368,1.75936405,0.53788601,0.12906871,0.10333380,0.51844695,0.20047684,0.00000000
-4.72136068,1.76044423,0.53403969,0.13154308,0.10464056,0.52951039,0.19831167,0.00000000
-4.71535768,1.76977466,0.53260117,0.13470636,0.10714730,0.54444101,0.19686051,0.00000000
-4.70935468,1.78784583,0.53378333,0.13859396,0.11081691,0.56346869,0.19619203,0.00000000
-4.70335168,1.81503771,0.53775659,0.14323918,0.11560182,0.58679410,0.19635457,0.00000000
-4.69734867,1.85160419,0.54464438,0.14867110,0.12144392,0.61457781,0.19737543,0.00000000
-4.69134567,1.89765795,0.55451905,0.15491203,0.12827452,0.64692878,0.19926061,0.00000000
-4.68534267,1.95315631,0.56739845,0.16197487,0.13601464,0.68389271,0.20199511,0.00000000
-4.67933967,2.01788883,0.58324317,0.16986034,0.14457552,0.72544073,0.20554351,0.00000000
-4.67333667,2.09146742,0.60195464,0.17855435,0.15385957,0.77145927,0.20985100,0.00000000
-4.66733367,2.17331980,0.62337422,0.18802555,0.16376160,0.82174163,0.21484477,0.00000000
-4.66133067,2.26268740,0.64728350,0.19822342,0.17417058,0.87598207,0.22043570,0.00000000
-4.65532766,2.35862834,0.67340603,0.20907691,0.18497159,0.93377299,0.22652037,0.00000000
-4.64932466,2.46002647,0.70141064,0.22049378,0.19604829,0.99460575,0.23298341,0.00000000
-4.64332166,2.56560692,0.73091650,0.23236088,0.20728538,1.05787567,0.23970010,0.00000000
-4.63731866,2.67395859,0.76150017,0.24454538,0.21857142,1.12289132,0.24653934,0.00000000
-4.63131566,2.78356346,0.79270439,0.25689695,0.22980148,1.18888832,0.25336681,0.00000000
-4.62531266,2.89283247,0.82404888,0.26925095,0.24087970,1.25504734,0.26004837,0.00000000
-4.61930965,3.00014716,0.85504261,0.28143257,0.25172170,1.32051608,0.26645361,0.00000000
-4.61330665,3.10390581,0.88519760,0.29326169,0.26225647,1.38443435,0.27245944,0.00000000
-4.60730365,3.20257261,0.91404343,0.30455849,0.27242790,1.44596157,0.27795367,0.00000000
-4.60130065,3.29472795,0.94114230,0.31514937,0.28219568,1.50430546,0.28283837,0.00000000
-4.59529765,3.37911754,0.96610378,0.32487308,0.29153569,1.55875078,0.28703293,0.00000000
-4.58929465,3.45469828,0.98859865,0.33358670,0.30043971,1.60868673,0.29047665,0.00000000
-4.58329165,3.52067838,1.00837118,0.34117123,0.30891455,1.65363155,0.29313072,0.00000000
-4.57728864,3.57654965,1.02524912,0.34753642,0.31698063,1.69325319,0.29497949,0.00000000
-4.57128564,3.62210985,1.03915089,0.35262469,0.32467012,1.72738456,0.29603090,0.00000000
-4.56528264,3.65747365,1.05008932,0.35641377,0.33202465,1.75603260,0.29631599,0.00000000
-4.55927964,3.68307112,1.05817180,0.35891804,0.33909272,1.77938017,0.29588758,0.00000000
-4.55327664,3.69963303,1.06359652,0.36018829,0.34592702,1.79778054,0.29481794,0.00000000
-4.54727364,3.70816335,1.06664481,0.36030994,0.35258156,1.81174422,0.29319576,0.00000000
-4.54127064,3.70989951,1.06766991,0.35939986,0.35910893,1.82191850,0.29112236,0.00000000
-4.53526763,3.70626197,1.06708255,0.35760161,0.36555759,1.82906048,0.28870741,0.00000000
-4.52926463,3.69879500,1.06533383,0.35507966,0.37196941,1.83400440,0.28606431,0.00000000
-4.52326163,3.68910124,1.06289628,0.35201250,0.37837735,1.83762488,0.28330547,0.00000000
-4.51725863,3.67877284,1.06024389,0.34858519,0.38480346,1.84079747,0.28053769,0.00000000
-4.51125563,3.66932228,1.05783201,0.34498154,0.39125721,1.84435845,0.27785795,0.00000000
-4.50525263,3.66211604,1.05607808,0.34137641,0.39773406,1.84906559,0.27534972,0.00000000
-4.49924962,3.65831411,1.05534403,0.33792833,0.40421442,1.85556189,0.27307999,0.00000000
-4.49324662,3.65881819,1.05592121,0.33477295,0.41066297,1.86434382,0.27109724,0.00000000
-4.48724362,3.66423088,1.05801843,0.33201750,0.41702836,1.87573580,0.26943030,0.00000000
-4.48124062,3.67482773,1.06175361,0.32973656,0.42324336,1.88987198,0.26808821,0.00000000
-4.47523762,3.69054339,1.06714945,0.32796935,0.42922544,1.90668635,0.26706105,0.00000000
-4.46923462,3.71097237,1.07413302,0.32671860,0.43487790,1.92591157,0.26632158,0.00000000
-4.46323162,3.73538418,1.08253935,0.32595104,0.44009147,1.94708666,0.26582771,0.00000000
-4.45722861,3.76275216,1.09211863,0.32559951,0.44474658,1.96957310,0.26552541,0.00000000
-4.45122561,3.79179438,1.10254654,0.32556647,0.44871605,1.99257872,0.26535214,0.00000000
-4.44522261,3.82102468,1.11343725,0.32572882,0.45186850,2.01518813,0.26524030,0.00000000
-4.43921961,3.84881144,1.12435823,0.32594372,0.45407212,2.03639834,0.26512082,0.00000000
-4.43321661,3.87344137,1.13484632,0.32605512,0.45519891,2.05515795,0.26492637,0.00000000
-4.42721361,3.89318546,1.14442426,0.32590068,0.45512931,2.07040810,0.26459433,0.00000000
-4.42121061,3.90636429,1.15261694,0.32531882,0.45375684,2.08112341,0.26406922,0.00000000
-4.41520760,3.91141010,1.15896687,0.32415550,0.45099289,2.08635114,0.26330455,0.00000000
-4.40920460,3.90692301,1.16304819,0.32227045,0.44677119,2.08524699,0.26226413,0.00000000
-4.40320160,3.89171966,1.16447901,0.31954272,0.44105198,2.07710609,0.26092270,0.00000000
-4.39719860,3.86487246,1.16293158,0.31587513,0.43382555,2.06138806,0.25926605,0.00000000
-4.39119560,3.82573852,1.15814031,0.31119767,0.42511505,2.03773541,0.25729073,0.00000000
-4.38519260,3.77397773,1.14990754,0.30546968,0.41497838,2.00598468,0.25500322,0.00000000
-4.37918959,3.70955980,1.13810701,0.29868080,0.40350905,1.96617035,0.25241905,0.00000000
-4.37318659,3.63276100,1.12268543,0.29085066,0.39083604,1.91852158,0.24956159,0.00000000
-4.36718359,3.54415107,1.10366206,0.28202756,0.37712242,1.86345245,0.24646093,0.00000000
-4.36118059,3.44457181,1.08112678,0.27228610,0.36256302,1.80154632,0.24315270,0.00000000
-4.35517759,3.33510855,1.05523671,0.26172402,0.34738102,1.73353539,0.23967716,0.00000000
-4.34917459,3.21705614,1.02621181,0.25045842,0.33182369,1.66027648,0.23607836,0.00000000
-4.34317159,3.09188103,0.99432953,0.23862156,0.31615732,1.58272426,0.23240350,0.00000000
-4.33716858,2.96118112,0.95991880,0.22635644,0.30066164,1.50190302,0.22870259,0.00000000
-4.33116558,2.82664465,0.92335349,0.21381237,0.28562371,1.41887823,0.22502817,0.00000000
-4.32516258,2.69000969,0.88504545,0.20114065,0.27133163,1.33472870,0.22143522,0.00000000
-4.31915958,2.55302514,0.84543726,0.18849060,0.25806814,1.25052044,0.21798110,0.00000000
-4.31315658,2.41741420,0.80499475,0.17600592,0.24610425,1.16728279,0.21472550,0.00000000
-4.30715358,2.28484099,0.76419927,0.16382166,0.23569306,1.08598735,0.21173031,0.00000000
