energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-5.68184092,6.23848794,-6.23712538,0.03965256,-0.03979766,0.89634800,-0.89691497,1.70211616,-1.70318183,0.61039289,-0.60809342,0.94936159,-0.94841819,0.42294216,-0.42430752,0.08376544,-0.08393057,2.48845022,-2.48795454
-5.67583792,6.26789274,-6.26763018,0.03962377,-0.03977441,0.89120158,-0.89194425,1.69048815,-1.69193849,0.61167343,-0.60944459,0.96010213,-0.95932342,0.42925655,-0.43071306,0.08522549,-0.08540726,2.51328383,-2.51321874
-5.66983492,6.27731268,-6.27823522,0.03961102,-0.03976649,0.88205050,-0.88296890,1.67256714,-1.67440353,0.61039458,-0.60825001,0.96794628,-0.96735213,0.43542837,-0.43698359,0.08654145,-0.08673974,2.53176319,-2.53217453
-5.66383192,6.26736917,-6.26954725,0.03963517,-0.03979467,0.86914137,-0.87023250,1.64884160,-1.65105964,0.60663367,-0.60458559,0.97282216,-0.97243030,0.44151122,-0.44317240,0.08773968,-0.08795409,2.54391791,-2.54484680
-5.65782891,6.23903810,-6.24252429,0.03971442,-0.03987700,0.85280284,-0.85406053,1.61992798,-1.62251728,0.60051502,-0.59857382,0.97470487,-0.97453032,0.44755265,-0.44932625,0.08884919,-0.08907897,2.54987710,-2.55135829
-5.65182591,6.19361417,-6.19844019,0.03986363,-0.04002824,0.83343619,-0.83485106,1.58655215,-1.58949631,0.59220657,-0.59038048,0.97361555,-0.97367014,0.45359110,-0.45548236,0.08990030,-0.09014432,2.54986097,-2.55192134
-5.64582291,6.13266674,-6.13884096,0.04009407,-0.04025950,0.81150390,-0.81306333,1.54952777,-1.55280453,0.58191558,-0.58021033,0.96961926,-0.96991121,0.45965340,-0.46166587,0.09092327,-0.09117994,2.54417028,-2.54682740
-5.63981991,6.05798964,-6.06549498,0.04041324,-0.04057812,0.78751654,-0.78920478,1.50973259,-1.51331406,0.56988333,-0.56830191,0.96282169,-0.96335527,0.46575303,-0.46788810,0.09194686,-0.09221417,2.53317428,-2.53643520
-5.63381691,5.97154748,-5.98033998,0.04082506,-0.04098788,0.76201861,-0.76381696,1.46808348,-1.47193662,0.55637926,-0.55492168,0.95336514,-0.95414047,0.47188916,-0.47414565,0.09299712,-0.09327253,2.51729792,-2.52115821
-5.62781391,5.87542105,-5.88542906,0.04133020,-0.04148932,0.73557387,-0.73746088,1.42551153,-1.42959863,0.54169471,-0.54035784,0.94142393,-0.94243686,0.47804672,-0.48042053,0.09409625,-0.09437674,2.49700919,-2.50145222
-5.62181091,5.77175440,-5.78287858,0.04192673,-0.04208037,0.70875076,-0.71070258,1.38293789,-1.38721728,0.52613655,-0.52491408,0.92719959,-0.92844170,0.48419743,-0.48668125,0.09526171,-0.09554375,2.47280720,-2.47780382
-5.61580790,5.66270573,-5.67481989,0.04261086,-0.04275713,0.68210840,-0.68409915,1.34125159,-1.34567838,0.51002092,-0.50890330,0.91091596,-0.91237469,0.49030180,-0.49288496,0.09650561,-0.09678521,2.44521173,-2.45072031
-5.60980490,5.55040396,-5.56335673,0.04337785,-0.04351478,0.65618381,-0.65818599,1.30128982,-1.30581675,0.49366718,-0.49264178,0.89281461,-0.89447351,0.49631205,-0.49898051,0.09783443,-0.09810719,2.41475452,-2.42072140
-5.60380190,5.43691226,-5.45052958,0.04422294,-0.04434851,0.63148054,-0.63346556,1.26382159,-1.26839988,0.47739242,-0.47644366,0.87315050,-0.87498959,0.50217569,-0.50491215,0.09924898,-0.09951014,2.38197267,-2.38833306
-5.59779890,5.32419904,-5.33828762,0.04514233,-0.04525452,0.60845922,-0.61039790,1.22953492,-1.23411520,0.46150635,-0.46061599,0.85218816,-0.85418439,0.50783973,-0.51062394,0.10074476,-0.10098930,2.34740408,-2.35408333
-5.59179590,5.21411665,-5.22846809,0.04613402,-0.04623088,0.58753008,-0.58939323,1.19902789,-1.20356115,0.44630680,-0.44545430,0.83019833,-0.83232614,0.51325506,-0.51606420,0.10231252,-0.10253528,2.31158474,-2.31850002
-5.58579290,5.10838702,-5.12278267,0.04719857,-0.04727827,0.56904755,-0.57080654,1.17280346,-1.17724200,0.43207574,-0.43123870,0.80745502,-0.80968698,0.51838084,-0.52119016,0.10393912,-0.10413493,2.27504745,-2.28210980
-5.57978989,5.00859321,-5.02280962,0.04833960,-0.04840047,0.55330685,-0.55493425,1.15126788,-1.15556619,0.41907572,-0.41823037,0.78423293,-0.78654040,0.52318856,-0.52597208,0.10560853,-0.10577236,2.23832147,-2.24543816
-5.57378689,4.91617535,-4.92999005,0.04956404,-0.04960467,0.54054252,-0.54201265,1.13473215,-1.13884776,0.40754672,-0.40666855,0.76080513,-0.76315898,0.52766545,-0.53039677,0.10730293,-0.10743005,2.20193245,-2.20900945
-5.56778389,4.83242911,-4.84562668,0.05088211,-0.05090141,0.53092837,-0.53221794,1.12341591,-1.12731026,0.39770317,-0.39676756,0.73744068,-0.73981202,0.53181699,-0.53447019,0.10900387,-0.10908998,2.16640174,-2.17334647
-5.56178089,4.75850490,-4.77088299,0.05230695,-0.05230420,0.52457886,-0.52566750,1.11745325,-1.12109235,0.38973123,-0.38871410,0.71440237,-0.71676322,0.53566820,-0.53821880,0.11069331,-0.11073475,2.13224469,-2.13896866
-5.55577789,4.69540581,-4.70678096,0.05385395,-0.05382891,0.52155127,-0.52242207,1.11689937,-1.12025442,0.38378597,-0.38266451,0.69194399,-0.69426798,0.53926367,-0.54168952,0.11235460,-0.11234846,2.09996705,-2.10638845
-5.54977489,4.64398288,-4.65419591,0.05553980,-0.05549269,0.52184844,-0.52248841,1.12173753,-1.12478547,0.37998862,-0.37874195,0.67030746,-0.67257034,0.54266609,-0.54494827,0.11397317,-0.11391745,2.07005910,-2.07610525
-5.54377189,4.60492652,-4.61384721,0.05738123,-0.05731285,0.52542176,-0.52582221,1.13188556,-1.13460937,0.37842376,-0.37703363,0.64971938,-0.65189957,0.54595332,-0.54807692,0.11553707,-0.11543078,2.04298733,-2.04859673
-5.53776888,4.57875328,-4.58628423,0.05939365,-0.05930537,0.53217398,-0.53233084,1.14720115,-1.14959007,0.37913649,-0.37758787,0.63038727,-0.63246622,0.54921411,-0.55116888,0.11703717,-0.11688040,2.01918344,-2.02430753
-5.53176588,4.56578823,-4.57186766,0.06158956,-0.06148334,0.54196183,-0.54187580,1.16748570,-1.16953528,0.38212970,-0.38041133,0.61249535,-0.61445778,0.55254263,-0.55432347,0.11846702,-0.11826103,1.99903106,-2.00363543
-5.52576288,4.56614337,-4.57074679,0.06397706,-0.06385544,0.55459814,-0.55427480,1.19248631,-1.19419822,0.38736156,-0.38546641,0.59620010,-0.59803418,0.55603210,-0.55763934,0.11982254,-0.11956974,1.98285053,-1.98691566
-5.51975988,4.57969362,-4.58283414,0.06655828,-0.06642440,0.56985359,-0.56930334,1.22189591,-1.22327766,0.39474349,-0.39266910,0.58162573,-0.58332304,0.55976774,-0.56120725,0.12110140,-0.12080533,1.97088264,-1.97440409
-5.51375688,4.60605192,-4.60777945,0.06932814,-0.06918566,0.58745814,-0.58669600,1.25535174,-1.25641619,0.40413877,-0.40188743,0.56885976,-0.57041518,0.56381973,-0.56510273,0.12230219,-0.12196747,1.96327213,-1.96626010
-5.50775388,4.64454617,-4.64494523,0.07227323,-0.07212630,0.60710226,-0.60614755,1.29243255,-1.29319724,0.41536201,-0.41294086,0.55794898,-0.55936049,0.56823629,-0.56937904,0.12342354,-0.12305574,1.96005205,-1.96253053
-5.50175088,4.69420024,-4.69338666,0.07537115,-0.07522430,0.62843831,-0.62731417,1.33265509,-1.33314148,0.42817994,-0.42560085,0.54889616,-0.55016449,0.57303763,-0.57406087,0.12446315,-0.12406871,1.96113031,-1.96313563
-5.49574787,4.75372202,-4.75183859,0.07859017,-0.07844826,0.65108227,-0.64981510,1.37547067,-1.37570325,0.44231336,-0.43959274,0.54165763,-0.54278589,0.57821103,-0.57913924,0.12541691,-0.12500291,1.96627947,-1.96785849
-5.48974487,4.82150086,-4.81871214,0.08188946,-0.08175753,0.67461621,-0.67323496,1.42026257,-1.42026788,0.45744088,-0.45459924,0.53614217,-0.53713537,0.58370748,-0.58456801,0.12627815,-0.12585218,1.97513086,-1.97633885
-5.48374187,4.89561670,-4.89210324,0.08521966,-0.08510284,0.69859182,-0.69712723,1.46634518,-1.46615084,0.47320410,-0.47026556,0.53221122,-0.53307583,0.58944025,-0.59026235,0.12703711,-0.12660702,1.98717408,-1.98807236
-5.47773887,4.97386258,-4.96981468,0.08852411,-0.08842746,0.72253521,-0.72101895,1.51296561,-1.51259934,0.48921462,-0.48620625,0.52968088,-0.53042432,0.59528550,-0.59609930,0.12768067,-0.12725438,2.00176249,-2.00241594
-5.47173587,5.05378127,-5.04939268,0.09174037,-0.09166875,0.74595314,-0.74441694,1.55930861,-1.55879731,0.50506253,-0.50201362,0.52832539,-0.52895564,0.60108509,-0.60192054,0.12819242,-0.12777771,2.01812502,-2.01859966
-5.46573287,5.13271618,-5.12817793,0.09480219,-0.09476016,0.76834086,-0.76681567,1.60450518,-1.60387408,0.52032634,-0.51726757,0.52788249,-0.52840764,0.60665157,-0.60753745,0.12855307,-0.12815738,2.03538434,-2.03574497
-5.45972986,5.20787557,-5.20337019,0.09764181,-0.09763346,0.78919148,-0.78770659,1.64764515,-1.64691714,0.53458398,-0.53154657,0.52806031,-0.52848824,0.61177499,-0.61273798,0.12874117,-0.12837139,2.05258107,-2.05288912
-5.45372686,5.27640828,-5.27210461,0.10019240,-0.10022125,0.80800656,-0.80658889,1.68779382,-1.68698891,0.54742460,-0.54443941,0.52854564,-0.52888374,0.61623148,-0.61729531,0.12873411,-0.12839643,2.06870303,-2.06901476
-5.44772386,5.33548811,-5.33153691,0.10239062,-0.10245950,0.82430794,-0.82298131,1.72401228,-1.72314725,0.55846051,-0.55555722,0.52901340,-0.52926841,0.61979293,-0.62097775,0.12850939,-0.12820916,2.08271870,-2.08308367
-5.44172086,5.38240342,-5.37893388,0.10417906,-0.10429004,0.83765002,-0.83643463,1.75538086,-1.75446910,0.56733902,-0.56454530,0.52913692,-0.52931477,0.62223741,-0.62355926,0.12804599,-0.12778760,2.09361311,-2.09407309
-5.43571786,5.41464788,-5.41176513,0.10550861,-0.10566294,0.84763227,-0.84654429,1.78102468,-1.78007622,0.57375343,-0.57109423,0.52859850,-0.52870433,0.62335966,-0.62483013,0.12732581,-0.12711261,2.10042471,-2.10101299
-5.42971486,5.43000788,-5.42779157,0.10634042,-0.10653845,0.85391124,-0.85296256,1.80014048,-1.79916222,0.57745279,-0.57494971,0.52709997,-0.52713815,0.62298115,-0.62460721,0.12633506,-0.12616935,2.10228134,-2.10302241
-5.42371186,5.42664230,-5.42514613,0.10664749,-0.10688873,0.85621159,-0.85540970,1.81202313,-1.81101916,0.57824991,-0.57592072,0.52437269,-0.52434692,0.62095895,-0.62274300,0.12506553,-0.12494852,2.09843337,-2.09934300
-5.41770885,5.40315024,-5.40240245,0.10641581,-0.10669889,0.85433541,-0.85368349,1.81609063,-1.81506275,0.57602719,-0.57388549,0.52018652,-0.52009996,0.61719312,-0.61913313,0.12351556,-0.12344736,2.08828242,-2.08936800
-5.41170585,5.35862315,-5.35862786,0.10564489,-0.10596762,0.84816942,-0.84766652,1.81190622,-1.81085448,0.57074007,-0.56879507,0.51435740,-0.51421284,0.61163192,-0.61372172,0.12169066,-0.12167041,2.07140401,-2.07266522
-5.40570285,5.29267831,-5.29341750,0.10434776,-0.10470718,0.83768956,-0.83733094,1.79919626,-1.79811957,0.56241778,-0.56067427,0.50675313,-0.50655315,0.60427476,-0.60650447,0.11960388,-0.11962974,2.04756292,-2.04899255
-5.39969985,5.20547176,-5.20690781,0.10255035,-0.10294283,0.82296261,-0.82274023,1.77786289,-1.77675963,0.55116147,-0.54961988,0.49729716,-0.49704429,0.59517249,-0.59752897,0.11727554,-0.11734483,2.01672049,-2.01830540
-5.39369685,5.09768977,-5.09976832,0.10029037,-0.10071171,0.80414479,-0.80404780,1.74799053,-1.74685909,0.53713969,-0.53579636,0.48597012,-0.48566701,0.58442516,-0.58689259,0.11473277,-0.11484204,1.97903341,-1.98075552
-5.38769385,4.97051916,-4.97317219,0.09761571,-0.09806126,0.78147721,-0.78149251,1.70984582,-1.70868510,0.52058155,-0.51942905,0.47280918,-0.47245867,0.57217732,-0.57473771,0.11200844,-0.11215359,1.93484406,-1.93668140
-5.38169085,4.82559795,-4.82874688,0.09458244,-0.09504718,0.75527831,-0.75539120,1.66387077,-1.66268054,0.50176779,-0.50079537,0.45790518,-0.45751040,0.55861113,-0.56124488,0.10913986,-0.10931628,1.88466307,-1.88659072
-5.37568784,4.66494891,-4.66850762,0.09125251,-0.09173124,0.72593378,-0.72612854,1.61066943,-1.60945059,0.48102029,-0.48021439,0.44139774,-0.44096216,0.54393771,-0.54662412,0.10616718,-0.10636983,1.82914500,-1.83113595
-5.36968484,4.49089946,-4.49477709,0.08769135,-0.08817876,0.69388419,-0.69414469,1.55098861,-1.54974333,0.45869044,-0.45803525,0.42346874,-0.42299611,0.52838720,-0.53110496,0.10313159,-0.10335515,1.76905850,-1.77108444
-5.36368184,4.30599204,-4.31009549,0.08396536,-0.08445616,0.65961105,-0.65992123,1.48569361,-1.48442531,0.43514693,-0.43462500,0.40433431,-0.40382867,0.51219816,-0.51492577,0.10007344,-0.10031240,1.70525271,-1.70728467
-5.35767884,4.11288957,-4.11712576,0.08013953,-0.08062857,0.62362183,-0.62396620,1.41574007,-1.41445329,0.41076365,-0.41035646,0.38423600,-0.38370156,0.49560693,-0.49832306,0.09703046,-0.09727921,1.63862169,-1.64063057
-5.35167584,3.91428074,-3.91855845,0.07627526,-0.07675762,0.58643473,-0.58679872,1.34214342,-1.34084362,0.38590799,-0.38559655,0.36343133,-0.36287242,0.47883741,-0.48152125,0.09403601,-0.09428901,1.57006871,-1.57202570
-5.34567284,3.71278967,-3.71702114,0.07242842,-0.07289949,0.54856366,-0.54893395,1.26594723,-1.26464053,0.36093025,-0.36069557,0.34218444,-0.34160536,0.46209209,-0.46472354,0.09111775,-0.09136953,1.50047234,-1.50234929
