energy_ev,total_up,N_s_up,N_p_up,Os_p_up,Os_d_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-2.95647824,4.24394938,0.00932236,0.37118148,0.46101945,2.57568957,0.01319307,0.50890986,0.64307335,0.93115039
-2.95047524,4.12283965,0.00873995,0.35770449,0.44660370,2.52176196,0.01284955,0.48807813,0.62271827,0.89426802
-2.94447224,3.99664911,0.00823659,0.34394760,0.43199806,2.46334160,0.01249803,0.46731179,0.60042363,0.85530656
-2.93846923,3.86681681,0.00781027,0.33003401,0.41731939,2.40123701,0.01214468,0.44669997,0.57657794,0.81480893
-2.93246623,3.73482771,0.00745812,0.31609040,0.40268068,2.33629800,0.01179648,0.42632726,0.55159141,0.77335107
-2.92646323,3.60218615,0.00717668,0.30224446,0.38818972,2.26939862,0.01146100,0.40627434,0.52588729,0.73153051
-2.92046023,3.47038788,0.00696196,0.28862207,0.37394788,2.20141967,0.01114621,0.38661808,0.49989306,0.68995392
-2.91445723,3.34089197,0.00680966,0.27534451,0.36004896,2.13323128,0.01086027,0.36743145,0.47403165,0.64922433
-2.90845423,3.21509373,0.00671523,0.26252577,0.34657838,2.06567674,0.01061123,0.34878308,0.44871314,0.60992820
-2.90245123,3.09429988,0.00667398,0.25027001,0.33361252,1.99955789,0.01040675,0.33073675,0.42432692,0.57262285
-2.89644822,2.97970691,0.00668113,0.23866940,0.32121854,1.93562294,0.01025382,0.31335083,0.40123464,0.53782476
-2.89044522,2.87238350,0.00673188,0.22780231,0.30945439,1.87455697,0.01015849,0.29667779,0.37976411,0.50599888
-2.88444222,2.77325747,0.00682143,0.21773199,0.29836923,1.81697537,0.01012561,0.28076391,0.36020419,0.47754945
-2.87843922,2.68310753,0.00694498,0.20850573,0.28800415,1.76342029,0.01015855,0.26564923,0.34280069,0.45281245
-2.87243622,2.60255985,0.00709778,0.20015451,0.27839304,1.71435985,0.01025909,0.25136782,0.32775349,0.43204995
-2.86643322,2.53208904,0.00727511,0.19269317,0.26956361,1.67018989,0.01042722,0.23794822,0.31521463,0.41544628
-2.86043022,2.47202326,0.00747229,0.18612097,0.26153854,1.63123782,0.01066109,0.22541434,0.30528743,0.40310632
-2.85442721,2.42255265,0.00768473,0.18042253,0.25433646,1.59776792,0.01095698,0.21378643,0.29802658,0.39505553
-2.84842421,2.38374054,0.00790794,0.17556914,0.24797292,1.56998772,0.01130937,0.20308234,0.29343907,0.39124190
-2.84242121,2.35553656,0.00813758,0.17152034,0.24246106,1.54805493,0.01171108,0.19331877,0.29148589,0.39153951
-2.83641821,2.33779117,0.00836951,0.16822563,0.23781217,1.53208426,0.01215340,0.18451266,0.29208436,0.39575365
-2.83041521,2.33027087,0.00859988,0.16562642,0.23403586,1.52215402,0.01262641,0.17668240,0.29511111,0.40362711
-2.82441221,2.33267352,0.00882523,0.16365801,0.23114012,1.51831202,0.01311927,0.16984902,0.30040550,0.41484768
-2.81840920,2.34464365,0.00904261,0.16225168,0.22913109,1.52058070,0.01362054,0.16403715,0.30777358,0.42905643
-2.81240620,2.36578711,0.00924966,0.16133680,0.22801270,1.52896140,0.01411864,0.15927574,0.31699231,0.44585668
-2.80640320,2.39568512,0.00944477,0.16084287,0.22778623,1.54343775,0.01460220,0.15559859,0.32781432,0.46482340
-2.80040020,2.43390744,0.00962724,0.16070157,0.22844985,1.56397826,0.01506048,0.15304446,0.33997281,0.48551293
-2.79439720,2.48002449,0.00979734,0.16084875,0.22999822,1.59053828,0.01548379,0.15165707,0.35318682,0.50747269
-2.78839420,2.53361846,0.00995647,0.16122626,0.23242215,1.62306130,0.01586384,0.15148456,0.36716667,0.53025089
-2.78239120,2.59429299,0.01010722,0.16178360,0.23570850,1.66147982,0.01619406,0.15257885,0.38161954,0.55340597
-2.77638819,2.66168145,0.01025343,0.16247946,0.23984012,1.70571574,0.01646984,0.15499452,0.39625515,0.57651559
-2.77038519,2.73545338,0.01040025,0.16328290,0.24479608,1.75568031,0.01668874,0.15878744,0.41079133,0.59918522
-2.76438219,2.81531892,0.01055403,0.16417428,0.25055188,1.81127358,0.01685057,0.16401304,0.42495946,0.62105587
-2.75837919,2.90103087,0.01072232,0.16514579,0.25707985,1.87238330,0.01695741,0.17072425,0.43850964,0.64181113
-2.75237619,2.99238401,0.01091368,0.16620159,0.26434947,1.93888310,0.01701353,0.17896920,0.45121533,0.66118315
-2.74637319,3.08921151,0.01113751,0.16735749,0.27232768,2.01062984,0.01702520,0.18878846,0.46287751,0.67895756
-2.74037019,3.19137814,0.01140382,0.16864020,0.28097894,2.08746002,0.01700047,0.20021220,0.47332803,0.69497705
-2.73436718,3.29877026,0.01172289,0.17008601,0.29026522,2.16918522,0.01694885,0.21325706,0.48243212,0.70914361
-2.72836418,3.41128260,0.01210497,0.17173916,0.30014559,2.25558646,0.01688093,0.22792282,0.49008997,0.72141922
-2.72236118,3.52880203,0.01255990,0.17364968,0.31057562,2.34640758,0.01680795,0.24418919,0.49623725,0.73182484
-2.71635818,3.65118884,0.01309669,0.17587095,0.32150646,2.44134790,0.01674140,0.26201254,0.50084458,0.74043779
-2.71035518,3.77825603,0.01372313,0.17845693,0.33288370,2.54005421,0.01669259,0.28132294,0.50391593,0.74738733
-2.70435218,3.90974742,0.01444540,0.18145932,0.34464606,2.64211261,0.01667218,0.30202156,0.50548601,0.75284846
-2.69834917,4.04531558,0.01526769,0.18492460,0.35672401,2.74704061,0.01668987,0.32397861,0.50561679,0.75703419
-2.69234617,4.18450060,0.01619185,0.18889124,0.36903846,2.85427990,0.01675404,0.34703198,0.50439316,0.76018627
-2.68634317,4.32671097,0.01721714,0.19338701,0.38149966,2.96319048,0.01687152,0.37098683,0.50191813,0.76256463
-2.68034017,4.47120767,0.01833998,0.19842678,0.39400640,3.07304663,0.01704739,0.39561611,0.49830750,0.76443601
-2.67433717,4.61709276,0.01955387,0.20401070,0.40644575,3.18303542,0.01728489,0.42066223,0.49368448,0.76606189
-2.66833417,4.76330357,0.02084932,0.21012298,0.41869338,3.29225805,0.01758546,0.44584002,0.48817430,0.76768651
-2.66233117,4.90861345,0.02221396,0.21673135,0.43061459,3.39973476,0.01794876,0.47084080,0.48189921,0.76952517
-2.65632816,5.05163978,0.02363266,0.22378718,0.44206607,3.50441339,0.01837290,0.49533773,0.47497387,0.77175355
-2.65032516,5.19085994,0.02508788,0.23122643,0.45289854,3.60518195,0.01885465,0.51899227,0.46750160,0.77449853
-2.64432216,5.32463512,0.02655998,0.23897122,0.46296005,3.70088516,0.01938974,0.54146160,0.45957137,0.77783090
-2.63831916,5.45124209,0.02802776,0.24693226,0.47209997,3.79034485,0.01997324,0.56240686,0.45125584,0.78176061
-2.63231616,5.56891228,0.02946894,0.25501173,0.48017364,3.87238392,0.02059989,0.58150184,0.44261037,0.78623468
-2.62631316,5.67587717,0.03086084,0.26310685,0.48704727,3.94585326,0.02126450,0.59844201,0.43367314,0.79113815
-2.62031016,5.77041896,0.03218099,0.27111377,0.49260308,4.00966115,0.02196234,0.61295336,0.42446622,0.79629807
-2.61430715,5.85092461,0.03340781,0.27893173,0.49674448,4.06280400,0.02268948,0.62480092,0.41499753,0.80149044
-2.60830415,5.91594167,0.03452128,0.28646729,0.49940082,4.10439784,0.02344305,0.63379644,0.40526361,0.80644995
-2.60230115,5.96423357,0.03550357,0.29363849,0.50053175,4.13370908,0.02422153,0.63980502,0.39525293,0.81088203
-2.59629815,5.99483223,0.03633962,0.30037871,0.50013073,4.15018370,0.02502485,0.64275040,0.38494966,0.81447666
-2.59029515,6.00708570,0.03701764,0.30664007,0.49822762,4.15347353,0.02585449,0.64261854,0.37433746,0.81692341
-2.58429215,6.00069856,0.03752951,0.31239614,0.49489014,4.14345852,0.02671340,0.63945951,0.36340343,0.81792686
-2.57828914,5.97576309,0.03787107,0.31764395,0.49022401,4.12026388,0.02760594,0.63338734,0.35214161,0.81722167
-2.57228614,5.93277934,0.03804227,0.32240498,0.48437182,4.08427113,0.02853757,0.62457798,0.34055620,0.81458660
-2.56628314,5.87266263,0.03804721,0.32672522,0.47751045,4.03612220,0.02951457,0.61326527,0.32866400,0.80985671
-2.56028014,5.79673753,0.03789404,0.33067405,0.46984725,3.97671597,0.03054363,0.59973509,0.31649631,0.80293309
-2.55427714,5.70671788,0.03759466,0.33434215,0.46161492,3.90719692,0.03163132,0.58431790,0.30409989,0.79378986
-2.54827414,5.60467269,0.03716444,0.33783826,0.45306533,3.82893568,0.03278367,0.56737976,0.29153712,0.78247780
-2.54227114,5.49297885,0.03662170,0.34128498,0.44446250,3.74350174,0.03400548,0.54931242,0.27888539,0.76912479
-2.53626813,5.37426169,0.03598716,0.34481378,0.43607490,3.65262883,0.03529989,0.53052250,0.26623562,0.75393288
-2.53026513,5.25132527,0.03528331,0.34855930,0.42816739,3.55817382,0.03666776,0.51142039,0.25369019,0.73717230
-2.52426213,5.12707466,0.03453376,0.35265312,0.42099309,3.46207016,0.03810722,0.49240909,0.24136030,0.71917284
-2.51825913,5.00443296,0.03376249,0.35721748,0.41478552,3.36627740,0.03961328,0.47387351,0.22936289,0.70031302
-2.51225613,4.88625611,0.03299321,0.36235891,0.40975123,3.27272840,0.04117750,0.45617043,0.21781744,0.68100770
-2.50625313,4.77524866,0.03224869,0.36816223,0.40606322,3.18327607,0.04278786,0.43961962,0.20684254,0.66169487
-2.50025013,4.67388391,0.03155012,0.37468529,0.40385554,3.09964159,0.04442868,0.42449632,0.19655274,0.64282213
-2.49424712,4.58433155,0.03091655,0.38195439,0.40321902,3.02336607,0.04608081,0.41102534,0.18705554,0.62483374
-2.48824412,4.50839576,0.03036450,0.38996107,0.40419863,2.95576772,0.04772189,0.39937692,0.17844879,0.60815857
-2.48224112,4.44746643,0.02990749,0.39866002,0.40679232,2.89790612,0.04932681,0.38966450,0.17081863,0.59319970
-2.47623812,4.40248546,0.02955588,0.40796867,0.41095150,2.85055533,0.05086834,0.38194443,0.16423796,0.58032575
-2.47023512,4.37392958,0.02931665,0.41776816,0.41658321,2.81418689,0.05231783,0.37621756,0.15876549,0.56986439
-2.46423212,4.36181049,0.02919337,0.42790608,0.42355382,2.78896363,0.05364611,0.37243263,0.15444548,0.56209792
-2.45822911,4.36569206,0.02918633,0.43820057,0.43169411,2.77474461,0.05482440,0.37049123,0.15130798,0.55726098
-2.45222611,4.38472387,0.02929263,0.44844595,0.44080566,2.77110099,0.05582527,0.37025423,0.14936964,0.55554007
-2.44622311,4.41768935,0.02950650,0.45841946,0.45066819,2.77734215,0.05662360,0.37154926,0.14863497,0.55707459
-2.44022011,4.46306629,0.02981960,0.46788896,0.46104755,2.79255096,0.05719753,0.37417902,0.14909785,0.56195914
-2.43421711,4.51909670,0.03022147,0.47662119,0.47170415,2.81562651,0.05752926,0.37793007,0.15074336,0.57024640
-2.42821411,4.58386273,0.03069992,0.48439037,0.48240137,2.84533235,0.05760580,0.38258169,0.15354959,0.58195045
-2.42221111,4.65536506,0.03124153,0.49098661,0.49291369,2.88034788,0.05741944,0.38791463,0.15748951,0.59704981
-2.41620810,4.73159998,0.03183213,0.49622387,0.50303419,2.91932074,0.05696820,0.39371917,0.16253255,0.61549014
-2.41020510,4.81063177,0.03245723,0.49994707,0.51258111,2.96091740,0.05625591,0.39980239,0.16864606,0.63718611
-2.40420210,4.89065706,0.03310249,0.50203808,0.52140325,3.00387006,0.05529216,0.40599440,0.17579627,0.66202241
-2.39819910,4.97005855,0.03375406,0.50242031,0.52938398,3.04701750,0.05409209,0.41215313,0.18394897,0.68985382
-2.39219610,5.04744598,0.03439891,0.50106169,0.53644371,3.08933852,0.05267584,0.41816778,0.19306968,0.72050441
-2.38619310,5.12168334,0.03502511,0.49797599,0.54254090,3.12997650,0.05106794,0.42396071,0.20312340,0.75376604
-2.38019010,5.19190155,0.03562198,0.49322240,0.54767140,3.16825469,0.04929654,0.42948775,0.21407396,0.78939656
-2.37418709,5.25749738,0.03618021,0.48690347,0.55186634,3.20368196,0.04739250,0.43473715,0.22588300,0.82711791
-2.36818409,5.31811957,0.03669189,0.47916150,0.55518878,3.23594960,0.04538844,0.43972705,0.23850872,0.86661465
-2.36218109,5.37364413,0.03715051,0.47017360,0.55772908,3.26492001,0.04331773,0.44450184,0.25190439,0.90753324
-2.35617809,5.42414120,0.03755089,0.46014563,0.55959958,3.29060866,0.04121358,0.44912762,0.26601683,0.94948250
-2.35017509,5.46983608,0.03788905,0.44930543,0.56092850,3.31316104,0.03910811,0.45368679,0.28078496,0.99203564
-2.34417209,5.51106751,0.03816214,0.43789544,0.56185361,3.33282634,0.03703156,0.45827236,0.29613847,1.03473387
-2.33816908,5.54824574,0.03836828,0.42616524,0.56251586,3.34992966,0.03501161,0.46298199,0.31199674,1.07709203
-2.33216608,5.58181305,0.03850646,0.41436413,0.56305320,3.36484459,0.03307283,0.46791211,0.32826811,1.11860589
-2.32616308,5.61220880,0.03857644,0.40273414,0.56359486,3.37796755,0.03123630,0.47315240,0.34484962,1.15876119
-2.32016008,5.63984050,0.03857873,0.39150361,0.56425636,3.38969515,0.02951941,0.47878073,0.36162708,1.19704413
-2.31415708,5.66506191,0.03851451,0.38088161,0.56513524,3.40040531,0.02793576,0.48485880,0.37847567,1.23295276
-2.30815408,5.68815837,0.03838567,0.37105331,0.56630773,3.41044265,0.02649525,0.49142857,0.39526101,1.26600896
-2.30215108,5.70933930,0.03819485,0.36217626,0.56782649,3.42010802,0.02520428,0.49850956,0.41184058,1.29577029
-2.29614807,5.72873678,0.03794547,0.35437789,0.56971921,3.42965207,0.02406602,0.50609706,0.42806556,1.32184136
-2.29014507,5.74640944,0.03764177,0.34775393,0.57198826,3.43927210,0.02308087,0.51416127,0.44378295,1.34388393
-2.28414207,5.76235006,0.03728891,0.34236797,0.57461131,3.44911162,0.02224680,0.52264730,0.45883787,1.36162541
-2.27813907,5.77649563,0.03689297,0.33825187,0.57754271,3.45926183,0.02155991,0.53147603,0.47307615,1.37486524
-2.27213607,5.78873855,0.03646094,0.33540718,0.58071568,3.46976427,0.02101488,0.54054580,0.48634679,1.38347903
-2.26613307,5.79893803,0.03600068,0.33380724,0.58404525,3.48061411,0.02060546,0.54973466,0.49850465,1.38742010
-2.26013007,5.80693085,0.03552078,0.33340009,0.58743166,3.49176373,0.02032489,0.55890350,0.50941296,1.38671862
-2.25412706,5.81254137,0.03503048,0.33411191,0.59076435,3.50312647,0.02016639,0.56789947,0.51894579,1.38147831
-2.24812406,5.81559065,0.03453936,0.33585098,0.59392629,3.51458068,0.02012346,0.57656015,0.52699046,1.37187120
-2.24212106,5.81590535,0.03405717,0.33851214,0.59679863,3.52597441,0.02019025,0.58471793,0.53344973,1.35813060
-2.23611806,5.81332677,0.03359350,0.34198140,0.59926554,3.53713120,0.02036184,0.59220481,0.53824397,1.34054297
-2.23011506,5.80772109,0.03315749,0.34614093,0.60121917,3.54785755,0.02063445,0.59885743,0.54131305,1.31943902
-2.22411206,5.79899131,0.03275756,0.35087399,0.60256456,3.55795250,0.02100560,0.60452224,0.54261814,1.29518459
-2.21810905,5.78709152,0.03240107,0.35606993,0.60322447,3.56721980,0.02147430,0.60906063,0.54214333,1.26817187
-2.21210605,5.77204386,0.03209418,0.36162894,0.60314387,3.57548263,0.02204104,0.61235393,0.53989692,1.23881123
-2.20610305,5.75395782,0.03184159,0.36746653,0.60229406,3.58260082,0.02270791,0.61430824,0.53591251,1.20752404
-2.20010005,5.73305136,0.03164648,0.37351744,0.60067618,3.58848999,0.02347848,0.61485860,0.53024974,1.17473655
-2.19409705,5.70967273,0.03151046,0.37973900,0.59832397,3.59314176,0.02435781,0.61397271,0.52299459,1.14087510
-2.18809405,5.68432149,0.03143363,0.38611354,0.59530567,3.59664382,0.02535222,0.61165374,0.51425918,1.10636236
-2.18209105,5.65766679,0.03141466,0.39264993,0.59172475,3.59919846,0.02646912,0.60794210,0.50418104,1.07161455
-2.17608804,5.63056101,0.03145100,0.39938396,0.58771963,3.60113804,0.02771671,0.60291623,0.49292171,1.03703947
-2.17008504,5.60404653,0.03153910,0.40637755,0.58346197,3.60293572,0.02910360,0.59669196,0.48066469,1.00303491
-2.16408204,5.57935406,0.03167466,0.41371669,0.57915378,3.60521009,0.03063835,0.58942062,0.46761271,0.96998719
-2.15807904,5.55789073,0.03185287,0.42150813,0.57502311,3.60872253,0.03232898,0.58128586,0.45398431,0.93826957
-2.15207604,5.54121730,0.03206872,0.42987495,0.57131864,3.61436633,0.03418232,0.57249906,0.44000978,0.90824028
-2.14607304,5.53101411,0.03231714,0.43895096,0.56830310,3.62314750,0.03620342,0.56329361,0.42592666,0.88024000
-2.14007004,5.52903632,0.03259324,0.44887436,0.56624578,3.63615725,0.03839480,0.55391821,0.41197476,0.85458866
-2.13406703,5.53705981,0.03289240,0.45978072,0.56541449,3.65453700,0.04075584,0.54462930,0.39839107,0.83158178
-2.12806403,5.55681966,0.03321033,0.47179565,0.56606702,3.67943737,0.04328210,0.53568305,0.38540459,0.81148627
-2.12206103,5.58994417,0.03354304,0.48502749,0.56844273,3.71197266,0.04596470,0.52732714,0.37323141,0.79453610
-2.11605803,5.63788728,0.03388680,0.49956038,0.57275433,3.75317326,0.04878991,0.51979277,0.36207019,0.78092795
-2.11005503,5.70186302,0.03423801,0.51544798,0.57918037,3.80393810,0.05173877,0.51328702,0.35209821,0.77081738
-2.10405203,5.78278544,0.03459306,0.53270825,0.58785863,3.86498977,0.05478693,0.50798617,0.34346826,0.76431566
-2.09804902,5.88121718,0.03494815,0.55131952,0.59888075,3.93683451,0.05790475,0.50403007,0.33630640,0.76148762
-2.09204602,5.99732958,0.03529917,0.57121798,0.61228828,4.01972926,0.06105751,0.50151780,0.33071065,0.76235086
-2.08604302,6.13087639,0.03564151,0.59229693,0.62807021,4.11365724,0.06420602,0.50050491,0.32675072,0.76687629
-2.08004002,6.28118260,0.03597001,0.61440753,0.64616215,4.21831356,0.06730728,0.50100218,0.32446864,0.77499015
-2.07403702,6.44714875,0.03627887,0.63736132,0.66644706,4.33310112,0.07031548,0.50297601,0.32388015,0.78657741
-2.06803402,6.62727041,0.03656171,0.66093415,0.68875744,4.45713713,0.07318319,0.50635034,0.32497682,0.80148631
-2.06203102,6.81967154,0.03681160,0.68487143,0.71287883,4.58926950,0.07586257,0.51100993,0.32772858,0.81953382
-2.05602801,7.02214984,0.03702120,0.70889436,0.73855438,4.72810223,0.07830681,0.51680491,0.33208647,0.84051149
-2.05002501,7.23223149,0.03718295,0.73270688,0.76549031,4.87202828,0.08047150,0.52355616,0.33798536,0.86419145
-2.04402201,7.44723252,0.03728930,0.75600308,0.79336194,5.01926830,0.08231605,0.53106145,0.34534650,0.89033196
-2.03801901,7.66432385,0.03733295,0.77847453,0.82182009,5.16791345,0.08380489,0.53910197,0.35407966,0.91868216
-2.03201601,7.88059702,0.03730709,0.79981750,0.85049762,5.31597046,0.08490866,0.54744896,0.36408470,0.94898570
-2.02601301,8.09312842,0.03720570,0.81973964,0.87901604,5.46140745,0.08560507,0.55587024,0.37525260,0.98098297
-2.02001001,8.29903972,0.03702375,0.83796602,0.90699187,5.60219898,0.08587959,0.56413639,0.38746586,1.01441186
-2.01400700,8.49555332,0.03675741,0.85424441,0.93404296,5.73636948,0.08572583,0.57202652,0.40059842,1.04900704
-2.00800400,8.68004196,0.03640420,0.86834968,0.95979457,5.86203413,0.08514564,0.57933339,0.41451519,1.08449802
-2.00200100,8.85007260,0.03596313,0.88008746,0.98388534,5.97743716,0.08414892,0.58586796,0.42907145,1.12060624
-1.99599800,9.00344479,0.03543471,0.88929709,1.00597321,6.08098726,0.08275323,0.59146331,0.44411226,1.15704176
-1.98999500,9.13822468,0.03482099,0.89585389,1.02574136,6.17129035,0.08098305,0.59597792,0.45947231,1.19349987
-1.98399200,9.25277551,0.03412553,0.89967104,1.04290425,6.24718005,0.07886898,0.59929849,0.47497625,1.22965850
-1.97798899,9.34578599,0.03335331,0.90070114,1.05721380,6.30774593,0.07644675,0.60134230,0.49043994,1.26517669
-1.97198599,9.41629727,0.03251063,0.89893751,1.06846567,6.35235985,0.07375608,0.60205912,0.50567264,1.29969482
-1.96598299,9.46372924,0.03160502,0.89441537,1.07650557,6.38070021,0.07083967,0.60143290,0.52048030,1.33283694
-1.95997999,9.48790616,0.03064509,0.88721301,1.08123548,6.39277362,0.06774203,0.59948306,0.53466993,1.36421540
-1.95397699,9.48908106,0.02964039,0.87745275,1.08261954,6.38893340,0.06450850,0.59626553,0.54805506,1.39343793
-1.94797399,9.46795772,0.02860131,0.86530174,1.08068926,6.36989384,0.06118436,0.59187339,0.56046190,1.42011697
-1.94197099,9.42570845,0.02753893,0.85097242,1.07554780,6.33673867,0.05781398,0.58643709,0.57173609,1.44388096
-1.93596798,9.36398537,0.02646492,0.83472242,1.06737298,6.29092242,0.05444025,0.58012409,0.58174964,1.46438697
-1.92996498,9.28492261,0.02539144,0.81685383,1.05641845,6.23426290,0.05110406,0.57313775,0.59040747,1.48133411
-1.92396198,9.19112666,0.02433097,0.79771140,1.04301302,6.16892331,0.04784396,0.56571547,0.59765341,1.49447679
-1.91795898,9.08565252,0.02329627,0.77767968,1.02755746,6.09738253,0.04469594,0.55812567,0.60347482,1.50363704
-1.91195598,8.97196320,0.02230020,0.75717873,1.01051897,6.02239279,0.04169337,0.55066376,0.60790578,1.50871499
-1.90595298,8.85387135,0.02135558,0.73665850,0.99242288,5.94692423,0.03886700,0.54364685,0.61102813,1.50969662
-1.89994997,8.73546233,0.02047507,0.71659151,0.97384185,5.87409658,0.03624494,0.53740714,0.61297049,1.50665819
-1.89394697,8.62099902,0.01967094,0.69746418,0.95538256,5.80709898,0.03385285,0.53228424,0.61390473,1.49976679
-1.88794397,8.51481005,0.01895488,0.67976658,0.93767034,5.74909960,0.03171394,0.52861617,0.61404019,1.48927664
-1.88194097,8.42116405,0.01833778,0.66398104,0.92133199,5.70314776,0.02984908,0.52672957,0.61361566,1.47552119
-1.87593797,8.34413378,0.01782947,0.65056976,0.90697740,5.67207138,0.02827679,0.52692908,0.61288937,1.45890116
-1.86993497,8.28745473,0.01743848,0.63996169,0.89518066,5.65837384,0.02701322,0.52948646,0.61212753,1.43986906
-1.86393197,8.25438395,0.01717176,0.63253926,0.88646113,5.66413418,0.02607201,0.53462958,0.61159187,1.41891074
-1.85792896,8.24756480,0.01703446,0.62862529,0.88126541,5.69091495,0.02546412,0.54253189,0.61152672,1.39652509
-1.85192596,8.26890403,0.01702965,0.62847055,0.87995079,5.73968219,0.02519755,0.55330279,0.61214646,1.37320275
-1.84592296,8.31946712,0.01715815,0.63224255,0.88277081,5.81074131,0.02527702,0.56697920,0.61362389,1.34940501
-1.83991996,8.39939748,0.01741834,0.64001599,0.88986373,5.90369261,0.02570358,0.58351897,0.61608006,1.32554409
-1.83391696,8.50786421,0.01780609,0.65176538,0.90124418,6.01740926,0.02647421,0.60279644,0.61957640,1.30196574
-1.82791396,8.64304212,0.01831463,0.66736022,0.91679862,6.15003960,0.02758141,0.62460045,0.62410932,1.27893527
-1.82191096,8.80212641,0.01893462,0.68656303,0.93628470,6.29903481,0.02901282,0.64863509,0.62960775,1.25662762
-1.81590795,8.98138281,0.01965424,0.70903070,0.95933475,6.46120190,0.03075086,0.67452342,0.63593379,1.23512205
-1.80990495,9.17623257,0.02045927,0.73431903,0.98546343,6.63278054,0.03277254,0.70181403,0.64288647,1.21440183
-1.80390195,9.38137003,0.02133340,0.76189072,1.01407914,6.80954174,0.03504928,0.72999057,0.65020847,1.19435869
-1.79789895,9.59090903,0.02225850,0.79112668,1.04449922,6.98690476,0.03754700,0.75848391,0.65759547,1.17480193
-1.79189595,9.79855323,0.02321496,0.82134041,1.07596815,7.16006842,0.04022625,0.78668665,0.66470776,1.15547164
-1.78589295,9.99778403,0.02418210,0.85179507,1.10767852,7.32415184,0.04304266,0.81396956,0.67118349,1.13605515
-1.77988994,10.18205940,0.02513866,0.88172293,1.13879380,7.47433956,0.04594749,0.83969948,0.67665303,1.11620596
-1.77388694,10.34501604,0.02606324,0.91034641,1.16847254,7.60602568,0.04888844,0.86325793,0.68075367,1.09556396
-1.76788394,10.48066740,0.02693482,0.93690020,1.19589290,7.71495167,0.05181062,0.88405997,0.68314405,1.07377601
-1.76188094,10.58359033,0.02773324,0.96065358,1.22027702,7.79733314,0.05465772,0.90157241,0.68351768,1.05051571
-1.75587794,10.64909346,0.02843971,0.98093230,1.24091422,7.84997092,0.05737330,0.91533094,0.68161497,1.02550150
-1.74987494,10.67336151,0.02903720,0.99713904,1.25718246,7.87034290,0.05990219,0.92495535,0.67723327,0.99851207
-1.74387194,10.65357055,0.02951090,1.00877181,1.26856727,7.85667387,0.06219196,0.93016234,0.67023455,0.96939869
-1.73786893,10.58797073,0.02984854,1.01543961,1.27467761,7.80798131,0.06419433,0.93077540,0.66055048,0.93809365
-1.73186593,10.47593411,0.03004064,1.01687450,1.27525809,7.72409635,0.06586663,0.92673149,0.64818478,0.90461488
-1.72586293,10.31796678,0.03008077,1.01293998,1.27019715,7.60565996,0.06717301,0.91808408,0.63321294,0.86906653
-1.71985993,10.11568584,0.02996561,1.00363489,1.25953103,7.45409523,0.06808558,0.90500257,0.61577922,0.83163582
-1.71385693,9.87176291,0.02969502,0.98909312,1.24344323,7.27155754,0.06858527,0.88776807,0.59609147,0.79258641
-1.70785393,9.58983713,0.02927196,0.96957872,1.22225961,7.06086514,0.06866242,0.86676572,0.57441384,0.75224896
-1.70185093,9.27440151,0.02870238,0.94547694,1.19643909,6.82541290,0.06831710,0.84247373,0.55105792,0.71100935
-1.69584792,8.93066718,0.02799499,0.91728129,1.16656044,6.56907277,0.06755908,0.81544967,0.52637263,0.66929541
-1.68984492,8.56441063,0.02716098,0.88557730,1.13330528,6.29608432,0.06640749,0.78631439,0.50073343,0.62756282
-1.68384192,8.18180937,0.02621369,0.85102355,1.09743800,6.01093907,0.06489014,0.75573416,0.47453111,0.58628079
-1.67783892,7.78927134,0.02516821,0.81433065,1.05978314,5.71826217,0.06304261,0.72440166,0.44816077,0.54591831
-1.67183592,7.39326360,0.02404096,0.77623901,1.02120083,5.42269481,0.06090699,0.69301632,0.42201118,0.50693147
-1.66583292,7.00014520,0.02284927,0.73749628,0.98256112,5.12878054,0.05853056,0.66226483,0.39645498,0.46975219
-1.65982991,6.61600902,0.02161089,0.69883507,0.94471801,4.84085843,0.05596416,0.63280227,0.37183984,0.43477888
-1.65382691,6.24653663,0.02034358,0.66095195,0.90848381,4.56296543,0.05326062,0.60523447,0.34848093,0.40236905
-1.64782391,5.89686983,0.01906469,0.62448825,0.87460487,4.29875030,0.05047309,0.58010209,0.32665477,0.37283397
-1.64182091,5.57150171,0.01779077,0.59001332,0.84373930,4.05140072,0.04765349,0.55786700,0.30659447,0.34643549
-1.63581791,5.27418960,0.01653720,0.55801076,0.81643742,3.82358499,0.04485095,0.53890106,0.28848651,0.32338460
-1.62981491,5.00789131,0.01531795,0.52886791,0.79312565,3.61740935,0.04211058,0.52347788,0.27246904,0.30384178
-1.62381191,4.77472574,0.01414532,0.50286892,0.77409437,3.43439148,0.03947230,0.51176755,0.25863155,0.28791867
-1.61780890,4.57595795,0.01302977,0.48019136,0.75949013,3.27545032,0.03696998,0.50383454,0.24701590,0.27568087
-1.61180590,4.41200828,0.01197986,0.46090651,0.74931267,3.14091215,0.03463086,0.49963877,0.23761857,0.26715136
-1.60580290,4.28248434,0.01100218,0.44498295,0.74341669,3.03053214,0.03247516,0.49903969,0.23039407,0.26231445
-1.59979990,4.18623429,0.01010138,0.43229341,0.74151856,2.94353051,0.03051608,0.50180336,0.22525918,0.26111967
-1.59379690,4.12141899,0.00928031,0.42262435,0.74320762,2.87864188,0.02875994,0.50761209,0.22209809,0.26348562
