energy_ev,total_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up
-5.83191596,2.59264424,0.00240046,0.03920176,0.00815231,0.00000000,0.71002519,1.84890075,0.01144273,0.81111662
-5.82591296,2.71273332,0.00235735,0.04026945,0.00856000,0.00000000,0.73760648,1.93939687,0.01212008,0.84564932
-5.81990995,2.83554650,0.00234586,0.04174756,0.00899811,0.00000000,0.76734232,2.03093577,0.01282367,0.88095342
-5.81390695,2.96027177,0.00236775,0.04365302,0.00946260,0.00000000,0.79900573,2.12299724,0.01354191,0.91670724
-5.80790395,3.08607819,0.00242472,0.04600222,0.00994904,0.00000000,0.83235695,2.21505781,0.01426223,0.95258102
-5.80190095,3.21213394,0.00251838,0.04881155,0.01045270,0.00000000,0.86715544,2.30659724,0.01497151,0.98824623
-5.79589795,3.33762232,0.00265031,0.05209790,0.01096876,0.00000000,0.90317118,2.39710357,0.01565639,1.02338419
-5.78989495,3.46175513,0.00282198,0.05587884,0.01149242,0.00000000,0.94019474,2.48607682,0.01630378,1.05769375
-5.78389195,3.58378343,0.00303476,0.06017268,0.01201908,0.00000000,0.97804565,2.57303145,0.01690115,1.09089783
-5.77788894,3.70300543,0.00328978,0.06499820,0.01254440,0.00000000,1.01657850,2.65749805,0.01743699,1.12274834
-5.77188594,3.81877164,0.00358793,0.07037416,0.01306439,0.00000000,1.05568665,2.73902449,0.01790113,1.15302966
-5.76588294,3.93048740,0.00392965,0.07631856,0.01357552,0.00000000,1.09530316,2.81717685,0.01828501,1.18156027
-5.75987994,4.03761313,0.00431489,0.08284760,0.01407466,0.00000000,1.13539885,2.89154049,0.01858195,1.20819288
-5.75387694,4.13966256,0.00474296,0.08997456,0.01455913,0.00000000,1.17597774,2.96172140,0.01878728,1.23281278
-5.74787394,4.23619941,0.00521239,0.09770837,0.01502660,0.00000000,1.21706978,3.02734813,0.01889844,1.25533494
-5.74187094,4.32683287,0.00572085,0.10605222,0.01547505,0.00000000,1.25872158,3.08807413,0.01891499,1.27569984
-5.73586793,4.41121232,0.00626504,0.11500205,0.01590269,0.00000000,1.30098523,3.14358068,0.01883852,1.29386849
-5.72986493,4.48902189,0.00684065,0.12454515,0.01630780,0.00000000,1.34390620,3.19358017,0.01867253,1.30981700
-5.72386193,4.55997509,0.00744235,0.13465883,0.01668866,0.00000000,1.38751069,3.23781964,0.01842222,1.32353099
-5.71785893,4.62381010,0.00806378,0.14530936,0.01704343,0.00000000,1.43179332,3.27608422,0.01809421,1.33500040
-5.71185593,4.68028602,0.00869767,0.15645112,0.01737006,0.00000000,1.47670583,3.30820043,0.01769630,1.34421503
-5.70585293,4.72918047,0.00933594,0.16802613,0.01766623,0.00000000,1.52214755,3.33403900,0.01723708,1.35116105
-5.69984992,4.77028877,0.00996987,0.17996395,0.01792932,0.00000000,1.56795810,3.35351709,0.01672571,1.35581895
-5.69384692,4.80342478,0.01059034,0.19218198,0.01815638,0.00000000,1.61391298,3.36659973,0.01617152,1.35816297
-5.68784392,4.82842365,0.01118809,0.20458623,0.01834422,0.00000000,1.65972229,3.37330049,0.01558377,1.35816204
-5.68184092,4.84514621,0.01175398,0.21707253,0.01848946,0.00000000,1.70503275,3.37368122,0.01497137,1.35578237
-5.67583792,4.85348492,0.01227929,0.22952807,0.01858865,0.00000000,1.74943304,3.36785109,0.01434271,1.35099136
-5.66983492,4.85337099,0.01275607,0.24183348,0.01863842,0.00000000,1.79246222,3.35596478,0.01370544,1.34376252
-5.66383192,4.84478236,0.01317737,0.25386506,0.01863568,0.00000000,1.83362092,3.33822016,0.01306639,1.33408123
-5.65782891,4.82775190,0.01353755,0.26549743,0.01857772,0.00000000,1.87238469,3.31485536,0.01243151,1.32195069
-5.65182591,4.80237532,0.01383248,0.27660627,0.01846251,0.00000000,1.90821907,3.28614551,0.01180586,1.30739770
-5.64582291,4.76881828,0.01405969,0.28707124,0.01828876,0.00000000,1.94059547,3.25239927,0.01119361,1.29047779
-5.63981991,4.72732200,0.01421851,0.29677890,0.01805615,0.00000000,1.96900739,3.21395509,0.01059812,1.27127922
-5.63381691,4.67820716,0.01431007,0.30562559,0.01776540,0.00000000,1.99298611,3.17117752,0.01002206,1.24992564
-5.62781391,4.62187544,0.01433731,0.31352018,0.01741837,0.00000000,2.01211541,3.12445346,0.00946746,1.22657693
-5.62181091,4.55880877,0.01430482,0.32038663,0.01701811,0.00000000,2.02604455,3.07418856,0.00893588,1.20142836
-5.61580790,4.48956603,0.01421870,0.32616623,0.01656880,0.00000000,2.03449938,3.02080371,0.00842849,1.17470790
-5.60980490,4.41477754,0.01408634,0.33081948,0.01607576,0.00000000,2.03729099,2.96473172,0.00794621,1.14667182
-5.60380190,4.33513735,0.01391615,0.33432762,0.01554528,0.00000000,2.03432204,2.90641429,0.00748977,1.11759903
-5.59779890,4.25139395,0.01371726,0.33669360,0.01498453,0.00000000,2.02559042,2.84629911,0.00705985,1.08778425
-5.59179590,4.16433980,0.01349921,0.33794256,0.01440134,0.00000000,2.01119056,2.78483740,0.00665709,1.05753068
-5.58579290,4.07480005,0.01327166,0.33812174,0.01380406,0.00000000,1.99131237,2.72248162,0.00628214,1.02714243
-5.57978989,3.98362120,0.01304410,0.33729976,0.01320132,0.00000000,1.96623809,2.65968351,0.00593573,0.99691735
-5.57378689,3.89165981,0.01282558,0.33556532,0.01260181,0.00000000,1.93633725,2.59689223,0.00561858,0.96714045
-5.56778389,3.79977180,0.01262451,0.33302522,0.01201411,0.00000000,1.90205997,2.53455272,0.00533149,0.93807841
-5.56178089,3.70880240,0.01244847,0.32980180,0.01144648,0.00000000,1.86392892,2.47310387,0.00507525,0.90997532
-5.55577789,3.61957677,0.01230414,0.32602980,0.01090669,0.00000000,1.82253000,2.41297657,0.00485059,0.88304976
-5.54977489,3.53289118,0.01219716,0.32185267,0.01040186,0.00000000,1.77850208,2.35459122,0.00465819,0.85749324
-5.54377189,3.44950457,0.01213215,0.31741845,0.00993838,0.00000000,1.73252587,2.29835470,0.00449858,0.83346989
-5.53776888,3.37013017,0.01211272,0.31287533,0.00952175,0.00000000,1.68531213,2.24465645,0.00437209,0.81111709
-5.53176588,3.29542683,0.01214152,0.30836702,0.00915656,0.00000000,1.63758921,2.19386357,0.00427884,0.79054694
-5.52576288,3.22598990,0.01222024,0.30402806,0.00884643,0.00000000,1.59009028,2.14631492,0.00421864,0.77184805
-5.51975988,3.16234143,0.01234978,0.29997925,0.00859395,0.00000000,1.54354017,2.10231415,0.00419098,0.75508754
-5.51375688,3.10491977,0.01253023,0.29632346,0.00840073,0.00000000,1.49864224,2.06212195,0.00419496,0.74031274
-5.50775388,3.05406861,0.01276094,0.29314180,0.00826735,0.00000000,1.45606527,2.02594758,0.00422932,0.72755260
-5.50175088,3.01002612,0.01304061,0.29049063,0.00819341,0.00000000,1.41643088,1.99394032,0.00429234,0.71681847
-5.49574787,2.97291441,0.01336724,0.28839930,0.00817755,0.00000000,1.38030154,1.96618117,0.00438192,0.70810430
-5.48974487,2.94273048,0.01373814,0.28686886,0.00821746,0.00000000,1.34816976,1.94267543,0.00449553,0.70138626
-5.48374187,2.91933908,0.01414996,0.28587187,0.00830999,0.00000000,1.32044862,1.92334690,0.00463023,0.69662193
-5.47773887,2.90246878,0.01459856,0.28535326,0.00845115,0.00000000,1.29746410,1.90803419,0.00478273,0.69374923
-5.47173587,2.89171181,0.01507908,0.28523240,0.00863619,0.00000000,1.27944947,1.89648978,0.00494943,0.69268544
-5.46573287,2.88652855,0.01558581,0.28540612,0.00885972,0.00000000,1.26654212,1.88838238,0.00512645,0.69332643
-5.45972986,2.88625715,0.01611223,0.28575273,0.00911575,0.00000000,1.25878288,1.88330278,0.00530977,0.69554657
-5.45372686,2.89012854,0.01665102,0.28613686,0.00939784,0.00000000,1.25611811,1.88077337,0.00549522,0.69919940
-5.44772386,2.89728670,0.01719411,0.28641486,0.00969923,0.00000000,1.25840448,1.88026124,0.00567868,0.70411937
-5.44172086,2.90681380,0.01773275,0.28644060,0.01001294,0.00000000,1.26541634,1.88119450,0.00585610,0.71012465
-5.43571786,2.91775936,0.01825770,0.28607136,0.01033195,0.00000000,1.27685548,1.88298117,0.00602364,0.71702109
-5.42971486,2.92917238,0.01875940,0.28517362,0.01064936,0.00000000,1.29236299,1.88503000,0.00617778,0.72460725
-5.42371186,2.94013496,0.01922821,0.28362843,0.01095855,0.00000000,1.31153265,1.88677211,0.00631543,0.73268023
-5.41770885,2.94979590,0.01965473,0.28133613,0.01125332,0.00000000,1.33392550,1.88768245,0.00643398,0.74104213
-5.41170585,2.95740255,0.02003009,0.27822034,0.01152810,0.00000000,1.35908491,1.88730004,0.00653144,0.74950674
-5.40570285,2.96232924,0.02034630,0.27423085,0.01177802,0.00000000,1.38655154,1.88524573,0.00660647,0.75790607
-5.39969985,2.96410081,0.02059658,0.26934549,0.01199911,0.00000000,1.41587762,1.88123657,0.00665845,0.76609645
-5.39369685,2.96240973,0.02077569,0.26357085,0.01218834,0.00000000,1.44663993,1.87509603,0.00668749,0.77396355
-5.38769385,2.95712602,0.02088022,0.25694187,0.01234371,0.00000000,1.47845090,1.86675925,0.00669448,0.78142630
-5.38169085,2.94829904,0.02090883,0.24952032,0.01246431,0.00000000,1.51096743,1.85627310,0.00668100,0.78843914
-5.37568784,2.93615115,0.02086241,0.24139238,0.01255029,0.00000000,1.54389702,1.84379091,0.00664936,0.79499259
-5.36968484,2.92106322,0.02074423,0.23266525,0.01260285,0.00000000,1.57700102,1.82956210,0.00660249,0.80111193
-5.36368184,2.90355281,0.02055988,0.22346333,0.01262412,0.00000000,1.61009472,1.81391710,0.00654388,0.80685405
-5.35767884,2.88424585,0.02031724,0.21392369,0.01261712,0.00000000,1.64304462,1.79724842,0.00647747,0.81230256
-5.35167584,2.86384327,0.02002629,0.20419147,0.01258558,0.00000000,1.67576266,1.77998875,0.00640755,0.81756136
-5.34567284,2.84308420,0.01969888,0.19441514,0.01253381,0.00000000,1.70819802,1.76258713,0.00633860,0.82274702
-5.33966983,2.82270741,0.01934834,0.18474186,0.01246646,0.00000000,1.74032681,1.74548456,0.00627523,0.82798031
-5.33366683,2.80341297,0.01898914,0.17531316,0.01238840,0.00000000,1.77214015,1.72908997,0.00622194,0.83337731
-5.32766383,2.78582587,0.01863637,0.16626097,0.01230450,0.00000000,1.80363134,1.71375811,0.00618309,0.83904064
-5.32166083,2.77046342,0.01830533,0.15770427,0.01221942,0.00000000,1.83478277,1.69977005,0.00616269,0.84505110
-5.31565783,2.75770782,0.01801098,0.14974621,0.01213742,0.00000000,1.86555337,1.68731754,0.00616432,0.85146043
-5.30965483,2.74778534,0.01776748,0.14247196,0.01206226,0.00000000,1.89586718,1.67649174,0.00619098,0.85828533
-5.30365183,2.74075292,0.01758771,0.13594716,0.01199698,0.00000000,1.92560393,1.66727692,0.00624504,0.86550330
-5.29764882,2.73649284,0.01748287,0.13021707,0.01194388,0.00000000,1.95459208,1.65954943,0.00632815,0.87305038
-5.29164582,2.73471572,0.01746215,0.12530629,0.01190437,0.00000000,1.98260494,1.65308182,0.00644119,0.88082115
-5.28564282,2.73497163,0.01753242,0.12121914,0.01187898,0.00000000,2.00936025,1.64755200,0.00658420,0.88867083
-5.27963982,2.73666887,0.01769807,0.11794058,0.01186737,0.00000000,2.03452344,1.64255688,0.00675649,0.89641966
-5.27363682,2.73909951,0.01796089,0.11543755,0.01186835,0.00000000,2.05771462,1.63763000,0.00695654,0.90385923
-5.26763382,2.74147065,0.01832008,0.11366088,0.01187998,0.00000000,2.07851926,1.63226207,0.00718219,0.91076069
-5.26163082,2.74294001,0.01877232,0.11254748,0.01189968,0.00000000,2.09650207,1.62592382,0.00743064,0.91688431
-5.25562781,2.74265434,0.01931195,0.11202285,0.01192440,0.00000000,2.11122392,1.61808985,0.00769860,0.92199020
-5.24962481,2.73978898,0.01993118,0.11200391,0.01195076,0.00000000,2.12226072,1.60826262,0.00798246,0.92584954
-5.24362181,2.73358696,0.02062039,0.11240188,0.01197525,0.00000000,2.12922393,1.59599556,0.00827842,0.92825592
-5.23761881,2.72339596,0.02136848,0.11312540,0.01199443,0.00000000,2.13178137,1.58091420,0.00858268,0.92903638
-5.23161581,2.70870159,0.02216323,0.11408350,0.01200516,0.00000000,2.12967775,1.56273464,0.00889161,0.92806136
-5.22561281,2.68915552,0.02299167,0.11518863,0.01200471,0.00000000,2.12275360,1.54127841,0.00920198,0.92525345
-5.21960980,2.66459735,0.02384047,0.11635943,0.01199102,0.00000000,2.11096185,1.51648328,0.00951107,0.92059423
-5.21360680,2.63506919,0.02469627,0.11752332,0.01196281,0.00000000,2.09438104,1.48840951,0.00981685,0.91412901
-5.20760380,2.60082225,0.02554603,0.11861864,0.01191971,0.00000000,2.07322438,1.45724129,0.01011814,0.90596912
-5.20160080,2.56231512,0.02637728,0.11959648,0.01186230,0.00000000,2.04784401,1.42328342,0.01041466,0.89629167
-5.19559780,2.52020365,0.02717838,0.12042192,0.01179223,0.00000000,2.01872993,1.38695313,0.01070707,0.88533652
-5.18959480,2.47532267,0.02793867,0.12107476,0.01171212,0.00000000,1.98650347,1.34876767,0.01099702,0.87340075
-5.18359180,2.42866020,0.02864859,0.12154964,0.01162557,0.00000000,1.95190510,1.30932779,0.01128706,0.86083057
-5.17758879,2.38132501,0.02929973,0.12185555,0.01153701,0.00000000,1.91577697,1.26929807,0.01158054,0.84801093
-5.17158579,2.33450858,0.02988488,0.12201475,0.01145157,0.00000000,1.87904045,1.22938452,0.01188151,0.83535336
-5.16558279,2.28944300,0.03039795,0.12206113,0.01137490,0.00000000,1.84266942,1.19031056,0.01219444,0.82328215
-5.15957979,2.24735622,0.03083394,0.12203804,0.01131294,0.00000000,1.80766028,1.15279206,0.01252407,0.81221963
-5.15357679,2.20942626,0.03118881,0.12199582,0.01127167,0.00000000,1.77499944,1.11751249,0.01287509,0.80257095
-5.14757379,2.17673630,0.03145940,0.12198882,0.01125685,0.00000000,1.74562982,1.08509904,0.01325187,0.79470890
-5.14157079,2.15023207,0.03164333,0.12207247,0.01127375,0.00000000,1.72041722,1.05610051,0.01365820,0.78895942
-5.13556778,2.13068336,0.03173886,0.12230012,0.01132690,0.00000000,1.70011821,1.03096795,0.01409697,0.78558828
-5.12956478,2.11865103,0.03174482,0.12272005,0.01141986,0.00000000,1.68535044,1.01003852,0.01456997,0.78478947
-5.12356178,2.11446075,0.03166058,0.12337271,0.01155497,0.00000000,1.67656686,0.99352328,0.01507759,0.78667578
-5.11755878,2.11818466,0.03148592,0.12428820,0.01173320,0.00000000,1.67403471,0.98149932,0.01561870,0.79127187
-5.11155578,2.12963151,0.03122110,0.12548436,0.01195404,0.00000000,1.67782033,0.97390633,0.01619051,0.79851027
-5.10555278,2.14834585,0.03086684,0.12696523,0.01221537,0.00000000,1.68778029,0.97054799,0.01678851,0.80823034
-5.09954977,2.17361631,0.03042435,0.12872022,0.01251352,0.00000000,1.70355968,0.97109779,0.01740650,0.82018044
-5.09354677,2.20449281,0.02989540,0.13072388,0.01284324,0.00000000,1.72459739,0.97510926,0.01803664,0.83402318
-5.08754377,2.23981208,0.02928240,0.13293632,0.01319786,0.00000000,1.75013866,0.98203013,0.01866964,0.84934371
-5.08154077,2.27823077,0.02858845,0.13530425,0.01356941,0.00000000,1.77925455,0.99121990,0.01929495,0.86566069
-5.07553777,2.31826492,0.02781746,0.13776261,0.01394887,0.00000000,1.81086772,1.00197025,0.01990106,0.88243979
-5.06953477,2.35833464,0.02697419,0.14023673,0.01432644,0.00000000,1.84378387,1.01352742,0.02047584,0.89910919
-5.06353177,2.39681236,0.02606432,0.14264494,0.01469177,0.00000000,1.87672790,1.02511608,0.02100690,0.91507657
-5.05752876,2.43207308,0.02509448,0.14490143,0.01503439,0.00000000,1.90838345,1.03596348,0.02148198,0.92974714
-5.05152576,2.46254504,0.02407229,0.14691940,0.01534396,0.00000000,1.93743483,1.04532350,0.02188937,0.94254204
-5.04552276,2.48675905,0.02300627,0.14861432,0.01561069,0.00000000,1.96260965,1.05249953,0.02221834,0.95291657
-5.03951976,2.50339481,0.02190586,0.14990706,0.01582561,0.00000000,1.98272100,1.05686554,0.02245949,0.96037760
-5.03351676,2.51132289,0.02078132,0.15072698,0.01598094,0.00000000,1.99670743,1.05788480,0.02260510,0.96449962
-5.02751376,2.50964085,0.01964359,0.15101473,0.01607032,0.00000000,2.00366969,1.05512558,0.02264950,0.96493888
-5.02151076,2.49770246,0.01850421,0.15072461,0.01608908,0.00000000,2.00290262,1.04827342,0.02258928,0.96144509
-5.01550775,2.47513915,0.01737512,0.14982663,0.01603442,0.00000000,1.99392132,1.03713975,0.02242345,0.95387044
-5.00950475,2.44187294,0.01626851,0.14830791,0.01590552,0.00000000,1.97648041,1.02166655,0.02215362,0.94217545
-5.00350175,2.39812068,0.01519667,0.14617361,0.01570362,0.00000000,1.95058596,1.00192714,0.02178401,0.92643161
-4.99749875,2.34438952,0.01417178,0.14344720,0.01543199,0.00000000,1.91649942,0.97812306,0.02132137,0.90682066
-4.99149575,2.28146384,0.01320574,0.14017018,0.01509586,0.00000000,1.87473347,0.95057735,0.02077491,0.88363054
-4.98549275,2.21038428,0.01231004,0.13640115,0.01470233,0.00000000,1.82604002,0.91972447,0.02015610,0.85724823
-4.97948974,2.13241956,0.01149560,0.13221433,0.01426012,0.00000000,1.77139059,0.88609728,0.01947838,0.82814966
-4.97348674,2.04903221,0.01077264,0.12769766,0.01377937,0.00000000,1.71194992,0.85031166,0.01875688,0.79688712
-4.96748374,1.96183945,0.01015059,0.12295030,0.01327131,0.00000000,1.64904361,0.81304918,0.01800802,0.76407457
-4.96148074,1.87257034,0.00963799,0.11807991,0.01274800,0.00000000,1.58412102,0.77503847,0.01724912,0.73037136
-4.95547774,1.78302086,0.00924249,0.11319963,0.01222195,0.00000000,1.51871446,0.73703586,0.01649798,0.69646490
-4.94947474,1.69500808,0.00897073,0.10842478,0.01170579,0.00000000,1.45439632,0.69980592,0.01577241,0.66305285
-4.94347174,1.61032500,0.00882843,0.10386969,0.01121192,0.00000000,1.39273521,0.66410242,0.01508982,0.63082539
-4.93746873,1.53069715,0.00882032,0.09964435,0.01075216,0.00000000,1.33525272,0.63065017,0.01446677,0.60044802
-4.93146573,1.45774232,0.00895020,0.09585139,0.01033747,0.00000000,1.28338193,0.60012838,0.01391855,0.57254556
-4.92546273,1.39293421,0.00922095,0.09258310,0.00997765,0.00000000,1.23842899,0.57315567,0.01345884,0.54768754
-4.91945973,1.33757094,0.00963457,0.08991888,0.00968110,0.00000000,1.20153866,0.55027730,0.01309936,0.52637547
-4.91345673,1.29274904,0.01019221,0.08792302,0.00945460,0.00000000,1.17366493,0.53195477,0.01284958,0.50903230
-4.90745373,1.25934335,0.01089416,0.08664294,0.00930322,0.00000000,1.15554716,0.51855786,0.01271652,0.49599405
-4.90145073,1.23799295,0.01173992,0.08610786,0.00923018,0.00000000,1.14769240,0.51035941,0.01270456,0.48750403
-4.89544772,1.22909336,0.01272810,0.08632810,0.00923678,0.00000000,1.15036424,0.50753267,0.01281539,0.48370933
-4.88944472,1.23279480,0.01385645,0.08729480,0.00932250,0.00000000,1.16357814,0.51015133,0.01304794,0.48465985
-4.88344172,1.24900621,0.01512176,0.08898024,0.00948495,0.00000000,1.18710341,0.51819199,0.01339844,0.49030957
-4.87743872,1.27740477,0.01651978,0.09133874,0.00972006,0.00000000,1.22047147,0.53153911,0.01386052,0.50052001
-4.87143572,1.31745045,0.01804512,0.09430797,0.01002221,0.00000000,1.26299010,0.54999198,0.01442540,0.51506563
-4.86543272,1.36840487,0.01969110,0.09781082,0.01038436,0.00000000,1.31376317,0.57327364,0.01508212,0.53364105
-4.85942971,1.42935406,0.02144958,0.10175763,0.01079836,0.00000000,1.37171527,0.60104142,0.01581781,0.55586972
-4.85342671,1.49923440,0.02331086,0.10604876,0.01125513,0.00000000,1.43562048,0.63289869,0.01661806,0.58131391
-4.84742371,1.57686085,0.02526347,0.11057751,0.01174491,0.00000000,1.50413443,0.66840752,0.01746726,0.60948574
-4.84142071,1.66095709,0.02729410,0.11523314,0.01225761,0.00000000,1.57582890,0.70710177,0.01834905,0.63985884
-4.83541771,1.75018639,0.02938744,0.11990399,0.01278297,0.00000000,1.64922791,0.74850027,0.01924672,0.67188068
-4.82941471,1.84318276,0.03152620,0.12448063,0.01331091,0.00000000,1.72284434,0.79211955,0.02014363,0.70498494
-4.82341171,1.93858144,0.03369105,0.12885886,0.01383176,0.00000000,1.79521612,0.83748578,0.02102368,0.73860393
-4.81740870,2.03504799,0.03586080,0.13294248,0.01433645,0.00000000,1.86494098,0.88414544,0.02187165,0.77218066
-4.81140570,2.13130523,0.03801249,0.13664582,0.01481678,0.00000000,1.93070881,0.93167427,0.02267363,0.80518030
-4.80540270,2.22615732,0.04012170,0.13989577,0.01526554,0.00000000,1.99133084,0.97968437,0.02341731,0.83710087
-4.79939970,2.31851040,0.04216294,0.14263347,0.01567666,0.00000000,2.04576466,1.02782894,0.02409228,0.86748273
-4.79339670,2.40738914,0.04411004,0.14481541,0.01604531,0.00000000,2.09313462,1.07580465,0.02469020,0.89591681
-4.78739370,2.49194901,0.04593670,0.14641397,0.01636797,0.00000000,2.13274701,1.12335162,0.02520495,0.92205135
-4.78139070,2.57148372,0.04761712,0.14741750,0.01664236,0.00000000,2.16409966,1.17025085,0.02563269,0.94559682
-4.77538769,2.64542802,0.04912657,0.14782975,0.01686751,0.00000000,2.18688587,1.21631968,0.02597184,0.96632919
-4.76938469,2.71335582,0.05044210,0.14766885,0.01704360,0.00000000,2.20099272,1.26140518,0.02622294,0.98409116
-4.76338169,2.77497397,0.05154313,0.14696581,0.01717191,0.00000000,2.20649392,1.30537629,0.02638855,0.99879159
-4.75737869,2.83011230,0.05241210,0.14576266,0.01725462,0.00000000,2.20363789,1.34811506,0.02647292,1.01040311
-4.75137569,2.87871045,0.05303495,0.14411029,0.01729470,0.00000000,2.19283135,1.38950769,0.02648177,1.01895799
-4.74537269,2.92080253,0.05340164,0.14206608,0.01729571,0.00000000,2.17461962,1.42943605,0.02642194,1.02454255
-4.73936968,2.95650040,0.05350638,0.13969146,0.01726157,0.00000000,2.14966413,1.46777034,0.02630099,1.02729039
-4.73336668,2.98597673,0.05334793,0.13704950,0.01719644,0.00000000,2.11871840,1.50436357,0.02612690,1.02737467
-4.72736368,3.00944876,0.05292958,0.13420264,0.01710449,0.00000000,2.08260335,1.53904836,0.02590765,1.02499991
-4.72136068,3.02716376,0.05225910,0.13121055,0.01698976,0.00000000,2.04218293,1.57163647,0.02565092,1.02039360
-4.71535768,3.03938702,0.05134852,0.12812843,0.01685602,0.00000000,1.99834095,1.60192133,0.02536377,1.01379802
-4.70935468,3.04639283,0.05021377,0.12500552,0.01670664,0.00000000,1.95195999,1.62968358,0.02505238,1.00546266
-4.70335168,3.04845904,0.04887421,0.12188416,0.01654455,0.00000000,1.90390282,1.65469941,0.02472190,0.99563743
-4.69734867,3.04586510,0.04735212,0.11879913,0.01637216,0.00000000,1.85499685,1.67675135,0.02437631,0.98456702
-4.69134567,3.03889337,0.04567207,0.11577752,0.01619138,0.00000000,1.80602192,1.69564072,0.02401835,0.97248647
-4.68534267,3.02783325,0.04386028,0.11283892,0.01600364,0.00000000,1.75770121,1.71120122,0.02364958,0.95961798
-4.67933967,3.01298739,0.04194396,0.10999601,0.01580994,0.00000000,1.71069532,1.72331239,0.02327045,0.94616903
-4.67333667,2.99467881,0.03995068,0.10725542,0.01561094,0.00000000,1.66559897,1.73191223,0.02288045,0.93233160
-4.66733367,2.97325813,0.03790774,0.10461875,0.01540704,0.00000000,1.62293996,1.73700771,0.02247827,0.91828230
-4.66133067,2.94910952,0.03584168,0.10208385,0.01519849,0.00000000,1.58317974,1.73868247,0.02206211,0.90418323
-4.65532766,2.92265453,0.03377773,0.09964601,0.01498548,0.00000000,1.54671498,1.73710073,0.02162986,0.89018319
-4.64932466,2.89435269,0.03173942,0.09729924,0.01476828,0.00000000,1.51387962,1.73250688,0.02117938,0.87641899
-4.64332166,2.86469838,0.02974829,0.09503734,0.01454724,0.00000000,1.48494680,1.72522044,0.02070875,0.86301670
