energy_ev,total_up,N_s_up,N_p_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up,Y_p_up,Y_d_up
-3.01050525,0.98592161,0.00115109,0.45575196,0.09907848,0.12187753,0.00726308,0.23143183,1.02596484,0.17533192
-3.00450225,0.96012708,0.00101766,0.44411302,0.09503688,0.12094927,0.00721326,0.22629181,0.99424050,0.16805111
-2.99849925,0.94291207,0.00090403,0.43657555,0.09204784,0.12067616,0.00722359,0.22300861,0.97283531,0.16246408
-2.99249625,0.93374974,0.00080847,0.43283501,0.09008708,0.12103093,0.00728538,0.22160425,0.96114891,0.15843882
-2.98649325,0.93202501,0.00072916,0.43255115,0.08912005,0.12197393,0.00738964,0.22206788,0.95849039,0.15582984
-2.98049025,0.93705215,0.00066426,0.43535834,0.08910263,0.12345406,0.00752739,0.22435500,0.96410015,0.15448258
-2.97448724,0.94809255,0.00061197,0.44087551,0.08998187,0.12541023,0.00768993,0.22838775,0.97717074,0.15423764
-2.96848424,0.96437251,0.00057053,0.44871543,0.09169698,0.12777297,0.00786905,0.23405637,0.99686603,0.15493472
-2.96248124,0.98510041,0.00053832,0.45849323,0.09418031,0.13046644,0.00805724,0.24122172,1.02233850,0.15641611
-2.95647824,1.00948305,0.00051383,0.46983385,0.09735855,0.13341051,0.00824781,0.24971890,1.05274437,0.15852982
-2.95047524,1.03674076,0.00049571,0.48237834,0.10115393,0.13652296,0.00843503,0.25936173,1.08725634,0.16113218
-2.94447224,1.06612105,0.00048273,0.49578897,0.10548557,0.13972175,0.00861417,0.26994813,1.12507404,0.16408997
-2.93846923,1.09691054,0.00047384,0.50975311,0.11027085,0.14292713,0.00878150,0.28126604,1.16543218,0.16728197
-2.93246623,1.12844509,0.00046812,0.52398584,0.11542686,0.14606368,0.00893429,0.29309986,1.20760660,0.17060006
-2.92646323,1.16011809,0.00046481,0.53823146,0.12087182,0.14906209,0.00907073,0.30523704,1.25091855,0.17394980
-2.92046023,1.19138684,0.00046324,0.55226403,0.12652647,0.15186072,0.00918984,0.31747466,1.29473750,0.17725058
-2.91445723,1.22177715,0.00046289,0.56588708,0.13231548,0.15440682,0.00929134,0.32962577,1.33848295,0.18043545
-2.90845423,1.25088636,0.00046329,0.57893272,0.13816867,0.15665752,0.00937551,0.34152510,1.38162562,0.18345056
-2.90245123,1.27838485,0.00046410,0.59126041,0.14402218,0.15858034,0.00944308,0.35303411,1.42368855,0.18625445
-2.89644822,1.30401636,0.00046500,0.60275550,0.14981948,0.16015354,0.00949510,0.36404493,1.46424836,0.18881717
-2.89044522,1.32759721,0.00046574,0.61332800,0.15551212,0.16136605,0.00953278,0.37448322,1.50293723,0.19111930
-2.88444222,1.34901480,0.00046611,0.62291140,0.16106038,0.16221719,0.00955743,0.38430960,1.53944563,0.19315102
-2.87843922,1.36822541,0.00046593,0.63146208,0.16643362,0.16271607,0.00957037,0.39351974,1.57352600,0.19491123
-2.87243622,1.38525150,0.00046501,0.63895903,0.17161035,0.16288087,0.00957290,0.40214292,1.60499739,0.19640673
-2.86643322,1.40017863,0.00046323,0.64540419,0.17657815,0.16273785,0.00956627,0.41023915,1.63375083,0.19765153
-2.86043022,1.41315198,0.00046044,0.65082313,0.18133322,0.16232034,0.00955171,0.41789500,1.65975515,0.19866637
-2.85442721,1.42437250,0.00045652,0.65526616,0.18587978,0.16166757,0.00953047,0.42521816,1.68306287,0.19947822
-2.84842421,1.43409268,0.00045137,0.65880955,0.19022919,0.16082349,0.00950387,0.43233106,1.70381548,0.20012002
-2.84242121,1.44261172,0.00044489,0.66155678,0.19439889,0.15983555,0.00947339,0.43936373,1.72224780,0.20063035
-2.83641821,1.45027026,0.00043702,0.66363953,0.19841122,0.15875353,0.00944075,0.44644629,1.73869052,0.20105322
-2.83041521,1.45744433,0.00042772,0.66521819,0.20229208,0.15762841,0.00940797,0.45370137,1.75357063,0.20143772
-2.82441221,1.46453872,0.00041696,0.66648174,0.20606959,0.15651128,0.00937744,0.46123674,1.76740894,0.20183768
-2.81840920,1.47197955,0.00040477,0.66764664,0.20977271,0.15545241,0.00935202,0.46913868,1.78081464,0.20231115
-2.81240620,1.48020619,0.00039118,0.66895482,0.21342994,0.15450032,0.00933496,0.47746618,1.79447631,0.20291974
-2.80640320,1.48966258,0.00037630,0.67067039,0.21706816,0.15370104,0.00932999,0.48624647,1.80914958,0.20372775
-2.80040020,1.50078804,0.00036021,0.67307538,0.22071163,0.15309744,0.00934123,0.49547192,1.82564133,0.20480116
-2.79439720,1.51400777,0.00034308,0.67646416,0.22438116,0.15272868,0.00937313,0.50509866,1.84479077,0.20620641
-2.78839420,1.52972323,0.00032507,0.68113694,0.22809361,0.15262977,0.00943036,0.51504688,1.86744785,0.20800904
-2.78239120,1.54830260,0.00030638,0.68739234,0.23186153,0.15283120,0.00951770,0.52520276,1.89444959,0.21027214
-2.77638819,1.57007151,0.00028721,0.69551928,0.23569318,0.15335865,0.00963985,0.53542214,1.92659489,0.21305476
-2.77038519,1.59530428,0.00026779,0.70578839,0.23959264,0.15423278,0.00980128,0.54553551,1.96461876,0.21641023
-2.76438219,1.62421585,0.00024834,0.71844328,0.24356023,0.15546904,0.01000603,0.55535430,2.00916678,0.22038450
-2.75837919,1.65695452,0.00022909,0.73369186,0.24759304,0.15707749,0.01025753,0.56467790,2.06077045,0.22501450
-2.75237619,1.69359562,0.00021024,0.75169805,0.25168545,0.15906265,0.01055845,0.57330137,2.11982450,0.23032656
-2.74637319,1.73413632,0.00019198,0.77257412,0.25582979,0.16142329,0.01091048,0.58102311,2.18656683,0.23633504
-2.74037019,1.77849145,0.00017451,0.79637405,0.26001682,0.16415225,0.01131421,0.58765241,2.26106168,0.24304101
-2.73436718,1.82649070,0.00015796,0.82308792,0.26423617,0.16723620,0.01176903,0.59301633,2.34318687,0.25043131
-2.72836418,1.87787692,0.00014246,0.85263776,0.26847650,0.17065543,0.01227301,0.59696563,2.43262545,0.25847764
-2.72236118,1.93230591,0.00012812,0.88487499,0.27272551,0.17438356,0.01282289,0.59937955,2.52886214,0.26713616
-2.71635818,1.98934757,0.00011500,0.91957950,0.27696968,0.17838735,0.01341404,0.60016916,2.63118498,0.27634719
-2.71035518,2.04848859,0.00010313,0.95646061,0.28119376,0.18262658,0.01404050,0.59927926,2.73869209,0.28603542
-2.70435218,2.10913683,0.00009252,0.99515985,0.28538008,0.18705394,0.01469510,0.59668877,2.85030364,0.29611031
-2.69834917,2.17062730,0.00008317,1.03525566,0.28950769,0.19161515,0.01536951,0.59240967,2.96477887,0.30646698
-2.69234617,2.23223009,0.00007503,1.07626986,0.29355142,0.19624921,0.01605444,0.58648471,3.08073768,0.31698745
-2.68634317,2.29316002,0.00006805,1.11767593,0.29748093,0.20088887,0.01673980,0.57898400,3.19668645,0.32754217
-2.68034017,2.35258817,0.00006216,1.15890871,0.30125996,0.20546137,0.01741497,0.57000083,3.31104746,0.33799205
-2.67433717,2.40965521,0.00005727,1.19937555,0.30484561,0.20988939,0.01806895,0.55964696,3.42219097,0.34819069
-2.66833417,2.46348615,0.00005328,1.23846838,0.30818813,0.21409230,0.01869068,0.54804765,3.52846936,0.35798700
-2.66233117,2.51320663,0.00005010,1.27557664,0.31123088,0.21798764,0.01926928,0.53533682,3.62825212,0.36722805
-2.65632816,2.55795999,0.00004762,1.31010041,0.31391087,0.22149282,0.01979429,0.52165246,3.71996088,0.37576204
-2.65032516,2.59692507,0.00004574,1.34146361,0.31615967,0.22452697,0.02025592,0.50713262,3.80210330,0.38344145
-2.64432216,2.62933388,0.00004436,1.36912669,0.31790488,0.22701292,0.02064528,0.49191201,3.87330496,0.39012616
-2.63831916,2.65448894,0.00004339,1.39259856,0.31907194,0.22887926,0.02095458,0.47611954,3.93233818,0.39568650
-2.63231616,2.67177952,0.00004273,1.41144724,0.31958634,0.23006230,0.02117729,0.45987649,3.97814709,0.40000616
-2.62631316,2.68069623,0.00004229,1.42530910,0.31937623,0.23050792,0.02130831,0.44329567,4.00986819,0.40298482
-2.62031016,2.68084356,0.00004202,1.43389622,0.31837508,0.23017334,0.02134403,0.42648125,4.02684592,0.40454041
-2.61430715,2.67194985,0.00004182,1.43700180,0.31652444,0.22902847,0.02128240,0.40952923,4.02864287,0.40461102
-2.60830415,2.65387438,0.00004166,1.43450350,0.31377674,0.22705707,0.02112297,0.39252844,4.01504471,0.40315627
-2.60230115,2.62661123,0.00004147,1.42636459,0.31009771,0.22425748,0.02086686,0.37556185,3.98605967,0.40015825
-2.59629815,2.59028993,0.00004122,1.41263300,0.30546861,0.22064295,0.02051667,0.35870814,3.94191299,0.39562180
-2.59029515,2.54517280,0.00004087,1.39343841,0.29988793,0.21624161,0.02007644,0.34204315,3.88303670,0.38957438
-2.58429215,2.49164912,0.00004040,1.36898743,0.29337256,0.21109592,0.01955150,0.32564133,3.81005533,0.38206536
-2.57828914,2.43022634,0.00003980,1.33955725,0.28595838,0.20526177,0.01894836,0.30957683,3.72376812,0.37316474
-2.57228614,2.36151862,0.00003906,1.30548793,0.27770008,0.19880726,0.01827449,0.29392427,3.62512842,0.36296158
-2.56628314,2.28623311,0.00003818,1.26717365,0.26867042,0.19181103,0.01753821,0.27875903,3.51522109,0.35156188
-2.56028014,2.20515448,0.00003716,1.22505321,0.25895874,0.18436038,0.01674846,0.26415706,3.39523846,0.33908626
-2.55427714,2.11912798,0.00003602,1.17960010,0.24866889,0.17654916,0.01591463,0.25019417,3.26645569,0.32566731
-2.54827414,2.02904178,0.00003479,1.13131242,0.23791661,0.16847550,0.01504635,0.23694487,3.13020596,0.31144686
-2.54227114,1.93580881,0.00003349,1.08070286,0.22682646,0.16023942,0.01415334,0.22448074,2.98785623,0.29657309
-2.53626813,1.84034889,0.00003217,1.02828911,0.21552847,0.15194051,0.01324518,0.21286846,2.84078391,0.28119769
-2.53026513,1.74357126,0.00003086,0.97458477,0.20415452,0.14367556,0.01233121,0.20216758,2.69035489,0.26547306
-2.52426213,1.64635827,0.00002963,0.92009096,0.19283478,0.13553639,0.01142032,0.19242812,2.53790327,0.24954971
-2.51825913,1.54955034,0.00002853,0.86528882,0.18169417,0.12760786,0.01052084,0.18368825,2.38471305,0.23357378
-2.51225613,1.45393264,0.00002766,0.81063294,0.17084906,0.11996611,0.00964042,0.17597201,2.23200196,0.21768495
-2.50625313,1.36022377,0.00002711,0.75654581,0.16040443,0.11267711,0.00878594,0.16928731,2.08090757,0.20201450
-2.50025013,1.26906655,0.00002698,0.70341333,0.15045132,0.10579557,0.00796343,0.16362440,1.93247577,0.18668385
-2.49424712,1.18102126,0.00002741,0.65158132,0.14106507,0.09936419,0.00717803,0.15895478,1.78765169,0.17180338
-2.48824412,1.09656111,0.00002856,0.60135315,0.13230397,0.09341333,0.00643394,0.15523073,1.64727304,0.15747163
-2.48224112,1.01607031,0.00003060,0.55298835,0.12420872,0.08796108,0.00573443,0.15238560,1.51206578,0.14377490
-2.47623812,0.93984432,0.00003375,0.50670212,0.11680252,0.08301375,0.00508186,0.15033472,1.38264212,0.13078711
-2.47023512,0.86809248,0.00003825,0.46266581,0.11009173,0.07856663,0.00447770,0.14897712,1.25950070,0.11857011
-2.46423212,0.80094259,0.00004439,0.42100813,0.10406724,0.07460520,0.00392259,0.14819791,1.14302875,0.10717412
-2.45822911,0.73844730,0.00005250,0.38181708,0.09870624,0.07110656,0.00341641,0.14787129,1.03350610,0.09663853
-2.45222611,0.68059194,0.00006294,0.34514251,0.09397453,0.06804110,0.00295836,0.14786409,0.93111083,0.08699279
-2.44622311,0.62730353,0.00007612,0.31099918,0.08982896,0.06537429,0.00254704,0.14803970,0.83592621,0.07825750
-2.44022011,0.57846049,0.00009249,0.27937016,0.08622023,0.06306855,0.00218056,0.14826220,0.74794886,0.07044547
-2.43421711,0.53390269,0.00011256,0.25021053,0.08309558,0.06108515,0.00185661,0.14840060,0.66709759,0.06356279
-2.42821411,0.49344144,0.00013684,0.22345131,0.08040145,0.05938595,0.00157260,0.14833284,0.59322293,0.05760995
-2.42221111,0.45686907,0.00016590,0.19900335,0.07808597,0.05793499,0.00132569,0.14794963,0.52611685,0.05258263
-2.41620810,0.42396765,0.00020029,0.17676130,0.07610101,0.05669985,0.00111293,0.14715761,0.46552249,0.04847251
-2.41020510,0.39451666,0.00024060,0.15660732,0.07440395,0.05565271,0.00093132,0.14588209,0.41114368,0.04526772
-2.40420210,0.36829931,0.00028738,0.13841474,0.07295889,0.05477104,0.00077787,0.14406886,0.36265397,0.04295317
-2.39819910,0.34510733,0.00034113,0.12205135,0.07173736,0.05403796,0.00064965,0.14168527,0.31970501,0.04151054
-2.39219610,0.32474419,0.00040232,0.10738241,0.07071852,0.05344222,0.00054386,0.13872046,0.28193419,0.04091808
-2.38619310,0.30702672,0.00047131,0.09427327,0.06988885,0.05297783,0.00045786,0.13518468,0.24897127,0.04115012
-2.38019010,0.29178519,0.00054835,0.08259170,0.06924137,0.05264336,0.00038916,0.13110786,0.22044417,0.04217646
-2.37418709,0.27886210,0.00063356,0.07220967,0.06877446,0.05244098,0.00033549,0.12653740,0.19598375,0.04396157
-2.36818409,0.26810982,0.00072688,0.06300492,0.06849043,0.05237533,0.00029475,0.12153545,0.17522753,0.04646371
-2.36218109,0.25938741,0.00082804,0.05486202,0.06839388,0.05245226,0.00026506,0.11617568,0.15782270,0.04963406
-2.35617809,0.25255699,0.00093659,0.04767314,0.06848995,0.05267752,0.00024472,0.11053980,0.14342818,0.05341593
-2.35017509,0.24747990,0.00105182,0.04133850,0.06878272,0.05305557,0.00023220,0.10471402,0.13171609,0.05774412
-2.34417209,0.24401320,0.00117280,0.03576655,0.06927373,0.05358850,0.00022615,0.09878546,0.12237259,0.06254453
-2.33816908,0.24200656,0.00129835,0.03087388,0.06996073,0.05427517,0.00022535,0.09283891,0.11509844,0.06773411
-2.33216608,0.24130016,0.00142706,0.02658502,0.07083697,0.05511073,0.00022872,0.08695386,0.10960916,0.07322118
-2.32616308,0.24172350,0.00155730,0.02283199,0.07189072,0.05608639,0.00023531,0.08120206,0.10563517,0.07890615
-2.32016008,0.24309554,0.00168728,0.01955388,0.07310545,0.05718962,0.00024426,0.07564561,0.10292184,0.08468275
-2.31415708,0.24522612,0.00181502,0.01669623,0.07446038,0.05840475,0.00025481,0.07033559,0.10122965,0.09043968
-2.30815408,0.24791861,0.00193846,0.01421046,0.07593159,0.05971387,0.00026626,0.06531139,0.10033446,0.09606266
-2.30215108,0.25097378,0.00205551,0.01205334,0.07749350,0.06109812,0.00027801,0.06060057,0.10002800,0.10143688
-2.29614807,0.25419469,0.00216405,0.01018634,0.07912070,0.06253921,0.00028952,0.05621925,0.10011843,0.10644970
-2.29014507,0.25739225,0.00226207,0.00857518,0.08079001,0.06402109,0.00030031,0.05217300,0.10043115,0.11099353
-2.28414207,0.26039121,0.00234768,0.00718928,0.08248266,0.06553173,0.00030997,0.04845803,0.10080961,0.11496878
-2.27813907,0.26303626,0.00241919,0.00600138,0.08418644,0.06706482,0.00031815,0.04506279,0.10111621,0.11828670
-2.27213607,0.26519774,0.00247518,0.00498712,0.08589768,0.06862135,0.00032455,0.04196953,0.10123303,0.12087203
-2.26613307,0.26677675,0.00251452,0.00412477,0.08762286,0.07021091,0.00032896,0.03915616,0.10106251,0.12266529
-2.26013007,0.26770918,0.00253644,0.00339487,0.08937986,0.07185259,0.00033121,0.03659788,0.10052781,0.12362459
-2.25412706,0.26796845,0.00254054,0.00278008,0.09119859,0.07357541,0.00033120,0.03426880,0.09957289,0.12372692
-2.24812406,0.26756676,0.00252681,0.00226489,0.09312096,0.07541825,0.00032889,0.03214333,0.09816218,0.12296875
-2.24212106,0.26655458,0.00249562,0.00183554,0.09520016,0.07742916,0.00032432,0.03019740,0.09627980,0.12136602
-2.23611806,0.26501852,0.00244773,0.00147977,0.09749923,0.07966401,0.00031755,0.02840930,0.09392845,0.11895342
-2.23011506,0.26307734,0.00238425,0.00118678,0.10008882,0.08218463,0.00030871,0.02676035,0.09112775,0.11578303
-2.22411206,0.26087658,0.00230658,0.00094704,0.10304436,0.08505635,0.00029798,0.02523520,0.08791223,0.11192236
-2.21810905,0.25858166,0.00221639,0.00075221,0.10644267,0.08834501,0.00028558,0.02382195,0.08432907,0.10745195
-2.21210605,0.25637007,0.00211558,0.00059502,0.11035799,0.09211370,0.00027173,0.02251197,0.08043547,0.10246250
-2.20610305,0.25442268,0.00200613,0.00046919,0.11485792,0.09641917,0.00025670,0.02129954,0.07629593,0.09705184
-2.20010005,0.25291486,0.00189015,0.00036933,0.11999904,0.10130820,0.00024076,0.02018140,0.07197948,0.09132174
-2.19409705,0.25200760,0.00176974,0.00029082,0.12582278,0.10681400,0.00022419,0.01915610,0.06755692,0.08537473
-2.18809405,0.25183913,0.00164693,0.00022975,0.13235155,0.11295293,0.00020727,0.01822340,0.06309823,0.07931114
-2.18209105,0.25251747,0.00152367,0.00018285,0.13958530,0.11972161,0.00019025,0.01738359,0.05867023,0.07322630
-2.17608804,0.25411416,0.00140174,0.00014735,0.14749889,0.12709464,0.00017337,0.01663685,0.05433450,0.06720822
-2.17008504,0.25665952,0.00128274,0.00012099,0.15604025,0.13502304,0.00015685,0.01598275,0.05014572,0.06133566
-2.16408204,0.26013975,0.00116803,0.00010189,0.16512957,0.14343357,0.00014089,0.01541977,0.04615042,0.05567666
-2.15807904,0.26449585,0.00105874,0.00008851,0.17465961,0.15222907,0.00012565,0.01494492,0.04238607,0.05028762
-2.15207604,0.26962452,0.00095574,0.00007958,0.18449713,0.16128961,0.00011125,0.01455361,0.03888070,0.04521287
-2.14607304,0.27538100,0.00085968,0.00007411,0.19448551,0.17047490,0.00009779,0.01423947,0.03565286,0.04048465
-2.14007004,0.28158372,0.00077094,0.00007125,0.20444839,0.17962738,0.00008534,0.01399446,0.03271195,0.03612363
-2.13406703,0.28802058,0.00068970,0.00007035,0.21419439,0.18857641,0.00007395,0.01380898,0.03005885,0.03213965
-2.12806403,0.29445644,0.00061595,0.00007086,0.22352257,0.19714299,0.00006361,0.01367211,0.02768684,0.02853285
-2.12206103,0.30064177,0.00054951,0.00007235,0.23222851,0.20514516,0.00005433,0.01357197,0.02558270,0.02529497
-2.11605803,0.30632181,0.00049004,0.00007447,0.24011083,0.21240365,0.00004607,0.01349608,0.02372790,0.02241076
-2.11005503,0.31124597,0.00043713,0.00007693,0.24697770,0.21874767,0.00003878,0.01343179,0.02209992,0.01985944
-2.10405203,0.31517703,0.00039027,0.00007950,0.25265327,0.22402056,0.00003241,0.01336669,0.02067349,0.01761624
-2.09804902,0.31789982,0.00034890,0.00008199,0.25698365,0.22808504,0.00002690,0.01328903,0.01942188,0.01565370
-2.09204602,0.31922885,0.00031247,0.00008426,0.25984206,0.23082788,0.00002216,0.01318811,0.01831800,0.01394300
-2.08604302,0.31901480,0.00028039,0.00008619,0.26113328,0.23216372,0.00001813,0.01305460,0.01733541,0.01245508
-2.08004002,0.31714944,0.00025212,0.00008769,0.26079672,0.23203794,0.00001473,0.01288082,0.01644922,0.01116158
-2.07403702,0.31356895,0.00022714,0.00008870,0.25880849,0.23042846,0.00001188,0.01266095,0.01563678,0.01003557
-2.06803402,0.30825540,0.00020497,0.00008920,0.25518198,0.22734628,0.00000953,0.01239112,0.01487818,0.00905218
-2.06203102,0.30123655,0.00018521,0.00008919,0.24996722,0.22283500,0.00000759,0.01206951,0.01415661,0.00818895
-2.05602801,0.29258395,0.00016747,0.00008869,0.24324894,0.21696905,0.00000602,0.01169626,0.01345859,0.00742609
-2.05002501,0.28240951,0.00015145,0.00008776,0.23514350,0.20985103,0.00000476,0.01127341,0.01277400,0.00674653
-2.04402201,0.27086077,0.00013688,0.00008651,0.22579484,0.20160805,0.00000377,0.01080472,0.01209601,0.00613594
-2.03801901,0.25811513,0.00012357,0.00008507,0.21536970,0.19238743,0.00000301,0.01029549,0.01142099,0.00558254
-2.03201601,0.24437339,0.00011134,0.00008364,0.20405225,0.18235191,0.00000246,0.00975233,0.01074823,0.00507694
-2.02601301,0.22985285,0.00010007,0.00008247,0.19203854,0.17167456,0.00000208,0.00918287,0.01007976,0.00461188
-2.02001001,0.21478044,0.00008966,0.00008189,0.17953099,0.16053366,0.00000188,0.00859558,0.00942009,0.00418195
-2.01400700,0.19938602,0.00008004,0.00008232,0.16673303,0.14910783,0.00000184,0.00799947,0.00877600,0.00378332
-2.00800400,0.18389630,0.00007115,0.00008433,0.15384442,0.13757143,0.00000198,0.00740392,0.00815638,0.00341346
-2.00200100,0.16852958,0.00006297,0.00008860,0.14105714,0.12609069,0.00000232,0.00681856,0.00757224,0.00307091
-1.99599800,0.15349144,0.00005545,0.00009605,0.12855229,0.11482037,0.00000289,0.00625311,0.00703669,0.00275509
-1.98999500,0.13897169,0.00004858,0.00010782,0.11649795,0.10390141,0.00000375,0.00571739,0.00656519,0.00246607
-1.98399200,0.12514250,0.00004234,0.00012537,0.10504811,0.09345930,0.00000498,0.00522135,0.00617587,0.00220454
-1.97798899,0.11215789,0.00003671,0.00015056,0.09434277,0.08360346,0.00000667,0.00477520,0.00589007,0.00197168
-1.97198599,0.10015444,0.00003167,0.00018571,0.08450917,0.07442741,0.00000895,0.00438964,0.00573299,0.00176921
-1.96598299,0.08925323,0.00002720,0.00023373,0.07566398,0.06600982,0.00001198,0.00407608,0.00573462,0.00159937
-1.95997999,0.07956291,0.00002327,0.00029822,0.06791651,0.05841620,0.00001597,0.00384705,0.00593074,0.00146510
-1.95397699,0.07118364,0.00001987,0.00038365,0.06137279,0.05170136,0.00002118,0.00371663,0.00636415,0.00137012
-1.94797399,0.06421190,0.00001697,0.00049546,0.05614021,0.04591220,0.00002793,0.00370090,0.00708601,0.00131920
-1.94197099,0.05874580,0.00001455,0.00064025,0.05233278,0.04109098,0.00003659,0.00381851,0.00815736,0.00131837
-1.93596798,0.05489076,0.00001260,0.00082595,0.05007657,0.03727872,0.00004763,0.00409122,0.00965061,0.00137528
-1.92996498,0.05276542,0.00001111,0.00106202,0.04951531,0.03451872,0.00006159,0.00454450,0.01165113,0.00149951
-1.92396198,0.05250732,0.00001006,0.00135959,0.05081582,0.03285994,0.00007913,0.00520803,0.01425875,0.00170301
-1.91795898,0.05427832,0.00000947,0.00173166,0.05417303,0.03236018,0.00010100,0.00611626,0.01758915,0.00200053
-1.91195598,0.05826947,0.00000934,0.00219325,0.05981436,0.03308886,0.00012808,0.00730883,0.02177504,0.00241010
-1.90595298,0.06470503,0.00000971,0.00276154,0.06800325,0.03512928,0.00016136,0.00883091,0.02696697,0.00295357
-1.89994997,0.07384543,0.00001060,0.00345590,0.07904147,0.03858030,0.00020197,0.01073338,0.03333374,0.00365709
-1.89394697,0.08598895,0.00001208,0.00429798,0.09327005,0.04355722,0.00025118,0.01307282,0.04106218,0.00455172
-1.88794397,0.10147195,0.00001423,0.00531164,0.11106855,0.05019185,0.00031037,0.01591134,0.05035637,0.00567390
-1.88194097,0.12066731,0.00001712,0.00652281,0.13285245,0.05863164,0.00038106,0.01931606,0.06143590,0.00706599
-1.87593797,0.14398103,0.00002090,0.00795929,0.15906843,0.06903780,0.00046487,0.02335842,0.07453334,0.00877671
-1.86993497,0.17184679,0.00002568,0.00965038,0.19018745,0.08158239,0.00056352,0.02811306,0.08989065,0.01086147
-1.86393197,0.20471836,0.00003165,0.01162640,0.22669548,0.09644440,0.00067879,0.03365647,0.10775458,0.01338267
-1.85792896,0.24305991,0.00003899,0.01391813,0.26908185,0.11380476,0.00081250,0.04006524,0.12837095,0.01640971
-1.85192596,0.28733408,0.00004793,0.01655603,0.31782535,0.13384038,0.00096646,0.04741398,0.15197788,0.02001888
-1.84592296,0.33798809,0.00005872,0.01956940,0.37337816,0.15671733,0.00114242,0.05577300,0.17879810,0.02429303
-1.83991996,0.39543808,0.00007163,0.02298535,0.43614792,0.18258328,0.00134202,0.06520562,0.20903032,0.02932078
-1.83391696,0.46005178,0.00008699,0.02682772,0.50647833,0.21155943,0.00156673,0.07576535,0.24283997,0.03519561
-1.82791396,0.53213020,0.00010511,0.03111589,0.58462873,0.24373207,0.00181777,0.08749285,0.28034956,0.04201440
-1.82191096,0.61188866,0.00012636,0.03586353,0.67075340,0.27914418,0.00209605,0.10041292,0.32162886,0.04987559
-1.81590795,0.69943769,0.00015110,0.04107736,0.76488114,0.31778725,0.00240210,0.11453146,0.36668538,0.05887700
-1.80990495,0.79476471,0.00017974,0.04675593,0.86689599,0.35959373,0.00273599,0.12983268,0.41545546,0.06911309
-1.80390195,0.89771693,0.00021265,0.05288852,0.97652006,0.40443049,0.00309726,0.14627655,0.46779638,0.08067187
-1.79789895,1.00798645,0.00025023,0.05945409,1.09329914,0.45209350,0.00348486,0.16379671,0.52348007,0.09363142
-1.79189595,1.12509822,0.00029286,0.06642061,1.21659217,0.50230425,0.00389711,0.18229895,0.58218858,0.10805607
-1.78589295,1.24840169,0.00034089,0.07374443,1.34556532,0.55470813,0.00433166,0.20166032,0.64351196,0.12399240
-1.77988994,1.37706673,0.00039465,0.08137014,1.47919142,0.60887497,0.00478545,0.22172913,0.70694871,0.14146503
-1.77388694,1.51008457,0.00045440,0.08923069,1.61625533,0.66430209,0.00525474,0.24232573,0.77190913,0.16047259
-1.76788394,1.64627414,0.00052037,0.09724793,1.75536579,0.72041984,0.00573509,0.26324429,0.83772176,0.18098380
-1.76188094,1.78429415,0.00059272,0.10533355,1.89497378,0.77659973,0.00622144,0.28425556,0.90364290,0.20293394
-1.75587794,1.92266104,0.00067151,0.11339044,2.03339756,0.83216506,0.00670818,0.30511055,0.96886924,0.22622200
-1.74987494,2.05977271,0.00075675,0.12131442,2.16885400,0.88640392,0.00718918,0.32554514,1.03255323,0.25070851
-1.74387194,2.19393775,0.00084834,0.12899642,2.29949556,0.93858416,0.00765800,0.34528561,1.09382111,0.27621451
-1.73786893,2.32340954,0.00094611,0.13632490,2.42345220,0.98797011,0.00810794,0.36405473,1.15179297,0.30252153
-1.73186593,2.44642447,0.00104981,0.14318856,2.53887702,1.03384045,0.00853224,0.38157852,1.20560422,0.32937304
-1.72586293,2.56124338,0.00115911,0.14947916,2.64399424,1.07550674,0.00892423,0.39759327,1.25442802,0.35647717
-1.71985993,2.66619474,0.00127361,0.15509455,2.73714803,1.11233202,0.00927753,0.41185269,1.29749768,0.38351105
-1.71385693,2.75971857,0.00139291,0.15994148,2.81685045,1.14374873,0.00958617,0.42413496,1.33412844,0.41012648
-1.70785393,2.84040933,0.00151654,0.16393843,2.88182674,1.16927543,0.00984484,0.43424933,1.36373765,0.43595700
-1.70185093,2.90705637,0.00164408,0.16701808,2.93105619,1.18853162,0.01004898,0.44204212,1.38586275,0.46062620
-1.69584792,2.95868048,0.00177510,0.16912947,2.96380694,1.20125001,0.01019497,0.44740180,1.40017618,0.48375701
-1.68984492,2.99456504,0.00190927,0.17023969,2.97966308,1.20728587,0.01028023,0.45026296,1.40649672,0.50498161
-1.68384192,3.01428034,0.00204630,0.17033512,2.97854296,1.20662284,0.01030334,0.45060900,1.40479664,0.52395184
-1.67783892,3.01770031,0.00218603,0.16942198,2.96070754,1.19937513,0.01026406,0.44847337,1.39520446,0.54034938
-1.67183592,3.00501046,0.00232842,0.16752638,2.92675840,1.18578575,0.01016340,0.44393933,1.37800300,0.55389569
-1.66583292,2.97670682,0.00247356,0.16469371,2.87762501,1.16622089,0.01000357,0.43713809,1.35362289,0.56436097
-1.65982991,2.93358550,0.00262166,0.16098748,2.81454174,1.14116055,0.00978796,0.42824556,1.32263151,0.57157193
-1.65382691,2.87672330,0.00277306,0.15648753,2.73901516,1.11118571,0.00952104,0.41747758,1.28571799,0.57541798
-1.64782391,2.80744970,0.00292819,0.15128790,2.65278281,1.07696246,0.00920825,0.40508398,1.24367460,0.57585556
