energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Re_p_up,Re_d_up,Te_p_up,Te_d_up
-3.47873937,5.48228919,1.11952735,0.49621866,0.02627920,0.42728095,1.76633599,2.97174886,2.09570924,0.00000000
-3.47273637,5.53950734,1.11590350,0.49861490,0.02638554,0.43111737,1.80873296,3.00536845,2.12376907,0.00000000
-3.46673337,5.58935203,1.11125583,0.50034452,0.02646786,0.43473123,1.85029272,3.03436309,2.14871420,0.00000000
-3.46073037,5.63225603,1.10590697,0.50148095,0.02653164,0.43816240,1.89082022,3.05896724,2.17056689,0.00000000
-3.45472736,5.66867409,1.10014238,0.50209718,0.02658234,0.44144123,1.93010048,3.07945267,2.18936774,0.00000000
-3.44872436,5.69905715,1.09419853,0.50226235,0.02662520,0.44458575,1.96789794,3.09611519,2.20517005,0.00000000
-3.44272136,5.72382908,1.08825372,0.50203868,0.02666500,0.44759970,2.00395710,3.10926148,2.21803476,0.00000000
-3.43671836,5.74336679,1.08242203,0.50147927,0.02670600,0.45047143,2.03800459,3.11919620,2.22802588,0.00000000
-3.43071536,5.75798403,1.07675047,0.50062642,0.02675172,0.45317368,2.06975253,3.12620981,2.23520663,0.00000000
-3.42471236,5.76791920,1.07121943,0.49951083,0.02680489,0.45566435,2.09890299,3.13056729,2.23963622,0.00000000
-3.41870935,5.77332742,1.06574632,0.49815139,0.02686731,0.45788806,2.12515334,3.13249805,2.24136733,0.00000000
-3.41270635,5.77427676,1.06019212,0.49655573,0.02693988,0.45977855,2.14820221,3.13218733,2.24044424,0.00000000
-3.40670335,5.77074865,1.05437042,0.49472128,0.02702250,0.46126165,2.16775588,3.12976943,2.23690175,0.00000000
-3.40070035,5.76264217,1.04805849,0.49263689,0.02711413,0.46225880,2.18353478,3.12532280,2.23076460,0.00000000
-3.39469735,5.74978212,1.04100981,0.49028478,0.02721284,0.46269081,2.19527985,3.11886753,2.22204785,0.00000000
-3.38869435,5.73193045,1.03296747,0.48764280,0.02731583,0.46248180,2.20275865,3.11036521,2.21075774,0.00000000
-3.38269135,5.70880079,1.02367776,0.48468676,0.02741959,0.46156297,2.20577098,3.09972154,2.19689349,0.00000000
-3.37668834,5.68007571,1.01290343,0.48139285,0.02752002,0.45987622,2.20415392,3.08679158,2.18044982,0.00000000
-3.37068534,5.64542630,1.00043607,0.47773996,0.02761257,0.45737726,2.19778632,3.07138793,2.16142031,0.00000000
-3.36468234,5.60453363,0.98610709,0.47371180,0.02769244,0.45403828,2.18659262,3.05329148,2.13980153,0.00000000
-3.35867934,5.55711151,0.96979699,0.46929882,0.02775478,0.44984990,2.17054607,3.03226476,2.11559807,0.00000000
-3.35267634,5.50293008,0.95144257,0.46449980,0.02779493,0.44482249,2.14967142,3.00806740,2.08882815,0.00000000
-3.34667334,5.44183947,0.93104204,0.45932307,0.02780860,0.43898678,2.12404706,2.98047318,2.05952990,0.00000000
-3.34067034,5.37379271,0.90865771,0.45378740,0.02779217,0.43239370,2.09380673,2.94928823,2.02776794,0.00000000
-3.33466733,5.29886723,0.88441655,0.44792251,0.02774285,0.42511365,2.05914068,2.91436931,1.99364009,0.00000000
-3.32866433,5.21728379,0.85850855,0.44176918,0.02765894,0.41723511,2.02029636,2.87564165,1.95728384,0.00000000
-3.32266133,5.12942202,0.83118301,0.43537900,0.02754001,0.40886274,1.97757858,2.83311521,1.91888228,0.00000000
-3.31665833,5.03583170,0.80274313,0.42881374,0.02738703,0.40011506,1.93134887,2.78689847,1.87866889,0.00000000
-3.31065533,4.93723863,0.77353895,0.42214441,0.02720253,0.39112181,1.88202406,2.73720902,1.83693109,0.00000000
-3.30465233,4.83454455,0.74395906,0.41545002,0.02699066,0.38202110,1.83007384,2.68438001,1.79401178,0.00000000
-3.29864932,4.72882040,0.71442117,0.40881594,0.02675718,0.37295629,1.77601710,2.62886194,1.75030887,0.00000000
-3.29264632,4.62129251,0.68536205,0.40233216,0.02650944,0.36407299,1.72041685,2.57121931,1.70627226,0.00000000
-3.28664332,4.51332171,0.65722676,0.39609113,0.02625627,0.35551594,1.66387372,2.51212202,1.66239827,0.00000000
-3.28064032,4.40637554,0.63045782,0.39018555,0.02600778,0.34742596,1.60701785,2.45233152,1.61922134,0.00000000
-3.27463732,4.30199411,0.60548415,0.38470588,0.02577519,0.33993707,1.55049914,2.39268213,1.57730322,0.00000000
-3.26863432,4.20175057,0.58271037,0.37973783,0.02557048,0.33317374,1.49497616,2.33405811,1.53721980,0.00000000
-3.26263132,4.10720744,0.56250641,0.37535980,0.02540610,0.32724835,1.44110366,2.27736734,1.49954596,0.00000000
-3.25662831,4.01987021,0.54519784,0.37164028,0.02529459,0.32225888,1.38951920,2.22351264,1.46483897,0.00000000
-3.25062531,3.94114015,0.53105703,0.36863548,0.02524816,0.31828687,1.34082913,2.17336197,1.43362119,0.00000000
-3.24462231,3.87226800,0.52029545,0.36638708,0.02527833,0.31539570,1.29559456,2.12771875,1.40636252,0.00000000
-3.23861931,3.81431064,0.51305726,0.36492035,0.02539545,0.31362924,1.25431765,2.08729363,1.38346364,0.00000000
-3.23261631,3.76809258,0.50941438,0.36424258,0.02560837,0.31301084,1.21742901,2.05267889,1.36524064,0.00000000
-3.22661331,3.73417399,0.50936339,0.36434213,0.02592405,0.31354284,1.18527656,2.02432667,1.35191189,0.00000000
-3.22061031,3.71282681,0.51282419,0.36518792,0.02634724,0.31520642,1.15811647,2.00253200,1.34358769,0.00000000
-3.21460730,3.70402016,0.51964080,0.36672956,0.02688021,0.31796207,1.13610666,1.98742120,1.34026349,0.00000000
-3.20860430,3.70741580,0.52958412,0.36889823,0.02752257,0.32175045,1.11930308,1.97894634,1.34181677,0.00000000
-3.20260130,3.72237402,0.54235696,0.37160809,0.02827114,0.32649387,1.10765913,1.97688581,1.34800820,0.00000000
-3.19659830,3.74796990,0.55760097,0.37475841,0.02911993,0.33209812,1.10102821,1.98085102,1.35848682,0.00000000
-3.19059530,3.78301938,0.57490566,0.37823626,0.03006015,0.33845490,1.09916936,1.99029875,1.37279930,0.00000000
-3.18459230,3.82611417,0.59381905,0.38191970,0.03108041,0.34544449,1.10175584,2.00454883,1.39040291,0.00000000
-3.17858929,3.87566413,0.61385979,0.38568136,0.03216688,0.35293885,1.10838625,2.02280599,1.41068172,0.00000000
-3.17258629,3.92994546,0.63453037,0.38939225,0.03330367,0.36080487,1.11859770,2.04418539,1.43296532,0.00000000
-3.16658329,3.98715286,0.65533092,0.39292569,0.03447312,0.36890776,1.13188059,2.06774030,1.45654942,0.00000000
-3.16058029,4.04545350,0.67577321,0.39616116,0.03565633,0.37711440,1.14769433,2.09249127,1.48071744,0.00000000
-3.15457729,4.10304080,0.69539437,0.39898793,0.03683360,0.38529657,1.16548334,2.11745538,1.50476212,0.00000000
-3.14857429,4.15818596,0.71376963,0.40130829,0.03798494,0.39333397,1.18469274,2.14167457,1.52800646,0.00000000
-3.14257129,4.20928542,0.73052384,0.40304029,0.03909066,0.40111687,1.20478317,2.16424223,1.54982301,0.00000000
-3.13656828,4.25490243,0.74534110,0.40411979,0.04013185,0.40854828,1.22524412,2.18432696,1.56965080,0.00000000
-3.13056528,4.29380150,0.75797234,0.40450191,0.04109090,0.41554563,1.24560542,2.20119292,1.58700936,0.00000000
-3.12456228,4.32497465,0.76824029,0.40416155,0.04195200,0.42204193,1.26544648,2.21421633,1.60150924,0.00000000
-3.11855928,4.34765869,0.77604188,0.40309330,0.04270149,0.42798625,1.28440310,2.22289745,1.61285875,0.00000000
-3.11255628,4.36134346,0.78134788,0.40131047,0.04332821,0.43334369,1.30217177,2.22686818,1.62086684,0.00000000
-3.10655328,4.36577079,0.78419988,0.39884353,0.04382377,0.43809471,1.31851134,2.22589507,1.62544201,0.00000000
-3.10055028,4.36092499,0.78470467,0.39573787,0.04418265,0.44223400,1.33324237,2.21987789,1.62658758,0.00000000
-3.09454727,4.34701529,0.78302644,0.39205110,0.04440227,0.44576886,1.34624413,2.20884410,1.62439357,0.00000000
-3.08854427,4.32445149,0.77937703,0.38785004,0.04448293,0.44871725,1.35744979,2.19293960,1.61902572,0.00000000
-3.08254127,4.29381402,0.77400484,0.38320746,0.04442763,0.45110548,1.36683991,2.17241619,1.61071222,0.00000000
-3.07653827,4.25581977,0.76718269,0.37819878,0.04424183,0.45296585,1.37443476,2.14761648,1.59972883,0.00000000
-3.07053527,4.21128532,0.75919541,0.37289883,0.04393316,0.45433410,1.38028590,2.11895675,1.58638311,0.00000000
-3.06453227,4.16108905,0.75032746,0.36737895,0.04351098,0.45524699,1.38446728,2.08690852,1.57099836,0.00000000
-3.05852926,4.10613374,0.74085137,0.36170433,0.04298601,0.45573997,1.38706657,2.05197948,1.55389828,0.00000000
-3.05252626,4.04731112,0.73101722,0.35593185,0.04236984,0.45584511,1.38817678,2.01469458,1.53539261,0.00000000
-3.04652326,3.98546974,0.72104372,0.35010852,0.04167450,0.45558936,1.38788883,1.97557782,1.51576472,0.00000000
-3.04052026,3.92138729,0.71111125,0.34427041,0.04091206,0.45499318,1.38628524,1.93513547,1.49526140,0.00000000
-3.03451726,3.85574846,0.70135697,0.33844232,0.04009420,0.45406968,1.38343530,1.89384117,1.47408532,0.00000000
-3.02851426,3.78912888,0.69187233,0.33263796,0.03923191,0.45282415,1.37939183,1.85212357,1.45239049,0.00000000
-3.02251126,3.72198587,0.68270277,0.32686081,0.03833522,0.45125428,1.37418978,1.81035673,1.43028063,0.00000000
-3.01650825,3.65465584,0.67384976,0.32110551,0.03741300,0.44935070,1.36784669,1.76885358,1.40781070,0.00000000
-3.01050525,3.58735858,0.66527496,0.31535967,0.03647289,0.44709821,1.36036498,1.72786270,1.38499123,0.00000000
-3.00450225,3.52020772,0.65690612,0.30960612,0.03552121,0.44447731,1.35173595,1.68756829,1.36179522,0.00000000
-2.99849925,3.45322685,0.64864458,0.30382542,0.03456309,0.44146624,1.34194535,1.64809326,1.33816728,0.00000000
-2.99249625,3.38637037,0.64037386,0.29799847,0.03360251,0.43804328,1.33098015,1.60950525,1.31403436,0.00000000
-2.98649325,3.31954779,0.63196893,0.29210916,0.03264253,0.43418923,1.31883625,1.57182512,1.28931765,0.00000000
-2.98049025,3.25265029,0.62330578,0.28614696,0.03168543,0.42988999,1.30552657,1.53503739,1.26394484,0.00000000
-2.97448724,3.18557801,0.61427074,0.28010917,0.03073300,0.42513912,1.29108923,1.49910215,1.23786221,0.00000000
-2.96848424,3.11826663,0.60476915,0.27400291,0.02978675,0.41994011,1.27559503,1.46396766,1.21104586,0.00000000
-2.96248124,3.05071178,0.59473306,0.26784656,0.02884813,0.41430846,1.25915403,1.42958311,1.18351140,0.00000000
-2.95647824,2.98298980,0.58412738,0.26167069,0.02791872,0.40827314,1.24192044,1.39591056,1.15532165,0.00000000
-2.95047524,2.91527377,0.57295452,0.25551836,0.02700040,0.40187759,1.22409558,1.36293574,1.12659177,0.00000000
-2.94447224,2.84784369,0.56125701,0.24944474,0.02609550,0.39517998,1.20592840,1.33067679,1.09749164,0.00000000
-2.93846923,2.78109012,0.54911813,0.24351611,0.02520677,0.38825277,1.18771337,1.29919065,1.06824511,0.00000000
-2.93246623,2.71551099,0.53666051,0.23780814,0.02433748,0.38118147,1.16978556,1.26857662,1.03912622,0.00000000
-2.92646323,2.65170139,0.52404272,0.23240363,0.02349129,0.37406267,1.15251293,1.23897685,1.01045244,0.00000000
-2.92046023,2.59033680,0.51145406,0.22738973,0.02267222,0.36700135,1.13628600,1.21057378,0.98257524,0.00000000
-2.91445723,2.53215045,0.49910770,0.22285475,0.02188445,0.36010758,1.12150515,1.18358454,0.95586826,0.00000000
-2.90845423,2.47790575,0.48723258,0.21888474,0.02113217,0.35349273,1.10856622,1.15825273,0.93071388,0.00000000
-2.90245123,2.42836538,0.47606441,0.21555989,0.02041940,0.34726541,1.09784472,1.13483790,0.90748854,0.00000000
-2.89644822,2.38425828,0.46583612,0.21295111,0.01974980,0.34152715,1.08967964,1.11360338,0.88654777,0.00000000
-2.89044522,2.34624658,0.45676836,0.21111672,0.01912646,0.33636835,1.08435756,1.09480318,0.86821150,0.00000000
-2.88444222,2.31489399,0.44906026,0.21009962,0.01855177,0.33186432,1.08209781,1.07866868,0.85275056,0.00000000
-2.87843922,2.29063763,0.44288113,0.20992496,0.01802731,0.32807199,1.08303960,1.06539595,0.84037484,0.00000000
-2.87243622,2.27376468,0.43836332,0.21059853,0.01755374,0.32502718,1.08723192,1.05513434,0.83122405,0.00000000
-2.86643322,2.26439542,0.43559664,0.21210589,0.01713081,0.32274276,1.09462669,1.04797733,0.82536131,0.00000000
-2.86043022,2.26247366,0.43462457,0.21441240,0.01675736,0.32120780,1.10507586,1.04395588,0.82277007,0.00000000
-2.85442721,2.26776523,0.43544247,0.21746406,0.01643145,0.32038771,1.11833264,1.04303498,0.82335456,0.00000000
-2.84842421,2.27986474,0.43799788,0.22118924,0.01615049,0.32022545,1.13405705,1.04511364,0.82694373,0.00000000
-2.84242121,2.29821061,0.44219279,0.22550124,0.01591142,0.32064373,1.15182564,1.05002822,0.83329857,0.00000000
-2.83641821,2.32210742,0.44788793,0.23030147,0.01571093,0.32154817,1.17114503,1.05755919,0.84212241,0.00000000
-2.83041521,2.35075481,0.45490865,0.23548324,0.01554572,0.32283117,1.19146869,1.06744084,0.85307379,0.00000000
-2.82441221,2.38328118,0.46305231,0.24093590,0.01541275,0.32437642,1.21221628,1.07937342,0.86578111,0.00000000
-2.81840920,2.41878070,0.47209668,0.24654914,0.01530948,0.32606373,1.23279455,1.09303709,0.87985839,0.00000000
-2.81240620,2.45635147,0.48180890,0.25221735,0.01523409,0.32777395,1.25261883,1.10810685,0.89492139,0.00000000
-2.80640320,2.49513293,0.49195471,0.25784358,0.01518567,0.32939381,1.27113410,1.12426757,0.91060309,0.00000000
-2.80040020,2.53434033,0.50230732,0.26334325,0.01516431,0.33082034,1.28783454,1.14122822,0.92656786,0.00000000
-2.79439720,2.57329458,0.51265558,0.26864702,0.01517123,0.33196473,1.30228057,1.15873448,0.94252343,0.00000000
-2.78839420,2.61144556,0.52281104,0.27370302,0.01520870,0.33275530,1.31411273,1.17657890,0.95823026,0.00000000
-2.78239120,2.64838787,0.53261355,0.27847812,0.01527998,0.33313967,1.32306144,1.19460805,0.97350746,0.00000000
-2.77638819,2.68386787,0.54193511,0.28295816,0.01538917,0.33308581,1.32895256,1.21272606,0.98823535,0.00000000
-2.77038519,2.71778174,0.55068189,0.28714724,0.01554094,0.33258209,1.33170821,1.23089439,1.00235421,0.00000000
-2.76438219,2.75016466,0.55879426,0.29106597,0.01574026,0.33163626,1.33134320,1.24912775,1.01585950,0.00000000
-2.75837919,2.78117153,0.56624491,0.29474883,0.01599203,0.33027349,1.32795724,1.26748630,1.02879376,0.00000000
-2.75237619,2.81105047,0.57303525,0.29824077,0.01630072,0.32853359,1.32172338,1.28606458,1.04123560,0.00000000
-2.74637319,2.84011041,0.57919019,0.30159310,0.01666990,0.32646759,1.31287359,1.30497767,1.05328658,0.00000000
-2.74037019,2.86868467,0.58475183,0.30485908,0.01710192,0.32413381,1.30168220,1.32434547,1.06505655,0.00000000
-2.73436718,2.89709256,0.58977219,0.30808924,0.01759750,0.32159377,1.28844818,1.34427586,1.07664840,0.00000000
-2.72836418,2.92560110,0.59430569,0.31132676,0.01815539,0.31890800,1.27347728,1.36484782,1.08814306,0.00000000
-2.72236118,2.95438922,0.59840158,0.31460321,0.01877212,0.31613217,1.25706500,1.38609540,1.09958571,0.00000000
-2.71635818,2.98351635,0.60209692,0.31793477,0.01944184,0.31331351,1.23948117,1.40799360,1.11097385,0.00000000
-2.71035518,3.01289748,0.60541053,0.32131917,0.02015622,0.31048794,1.22095709,1.43044708,1.12224824,0.00000000
-2.70435218,3.04228611,0.60833822,0.32473368,0.02090453,0.30767783,1.20167563,1.45328242,1.13328698,0.00000000
-2.69834917,3.07126635,0.61084960,0.32813406,0.02167371,0.30489065,1.18176490,1.47624448,1.14390341,0.00000000
-2.69234617,3.09925487,0.61288679,0.33145471,0.02244870,0.30211847,1.16129547,1.49899746,1.15384785,0.00000000
-2.68634317,3.12551280,0.61436497,0.33461003,0.02321278,0.29933838,1.14028134,1.52113058,1.16281338,0.00000000
-2.68034017,3.14916742,0.61517495,0.33749691,0.02394804,0.29651376,1.11868433,1.54216844,1.17044522,0.00000000
-2.67433717,3.16924256,0.61518748,0.33999831,0.02463593,0.29359632,1.09642153,1.56158571,1.17635355,0.00000000
-2.66833417,3.18469658,0.61425925,0.34198780,0.02525784,0.29052879,1.07337531,1.57882551,1.18012900,0.00000000
-2.66233117,3.19446603,0.61224008,0.34333475,0.02579575,0.28724817,1.04940520,1.59332070,1.18136006,0.00000000
-2.65632816,3.19751298,0.60898112,0.34391011,0.02623284,0.28368931,1.02436085,1.60451721,1.17965173,0.00000000
-2.65032516,3.19287368,0.60434341,0.34359234,0.02655414,0.27978868,0.99809554,1.61189816,1.17464430,0.00000000
-2.64432216,3.17970618,0.59820652,0.34227335,0.02674706,0.27548811,0.97047916,1.61500766,1.16603130,0.00000000
-2.63831916,3.15733451,0.59047661,0.33986397,0.02680186,0.27073837,0.94141027,1.61347316,1.15357593,0.00000000
-2.63231616,3.12528718,0.58109356,0.33629894,0.02671207,0.26550239,0.91082649,1.60702513,1.13712490,0.00000000
-2.62631316,3.08332808,0.57003680,0.33154092,0.02647471,0.25975794,0.87871267,1.59551306,1.11661910,0.00000000
-2.62031016,3.03147816,0.55732930,0.32558348,0.02609046,0.25349978,0.84510664,1.57891699,1.09210058,0.00000000
-2.61430715,2.97002681,0.54303983,0.31845281,0.02556364,0.24674099,0.81010224,1.55735386,1.06371546,0.00000000
-2.60830415,2.89953240,0.52728298,0.31020819,0.02490210,0.23951363,0.77384953,1.53107835,1.03171266,0.00000000
-2.60230115,2.82081183,0.51021722,0.30094106,0.02411696,0.23186855,0.73655242,1.50047812,0.99643856,0.00000000
-2.59629815,2.73491968,0.49204093,0.29077281,0.02322227,0.22387448,0.69846379,1.46606361,0.95832785,0.00000000
-2.59029515,2.64311808,0.47298668,0.27985139,0.02223453,0.21561642,0.65987856,1.42845283,0.91789110,0.00000000
-2.58429215,2.54683859,0.45331407,0.26834691,0.02117220,0.20719331,0.62112506,1.38835200,0.87569969,0.00000000
-2.57828914,2.44763809,0.43330144,0.25644641,0.02005516,0.19871530,0.58255531,1.34653276,0.83236874,0.00000000
-2.57228614,2.34715083,0.41323697,0.24434811,0.01890413,0.19030055,0.54453461,1.30380718,0.78853907,0.00000000
-2.56628314,2.24703874,0.39340950,0.23225530,0.01774010,0.18207183,0.50743106,1.26100170,0.74485882,0.00000000
-2.56028014,2.14894244,0.37409973,0.22037030,0.01658384,0.17415297,0.47160550,1.21893127,0.70196577,0.00000000
-2.55427714,2.05443501,0.35557194,0.20888863,0.01545542,0.16666538,0.43740235,1.17837470,0.66047091,0.00000000
-2.54827414,1.96498051,0.33806691,0.19799361,0.01437380,0.15972481,0.40514156,1.14005262,0.62094405,0.00000000
-2.54227114,1.88189889,0.32179614,0.18785176,0.01335655,0.15343832,0.37511224,1.10460861,0.58390191,0.00000000
-2.53626813,1.80633846,0.30693758,0.17860895,0.01241959,0.14790179,0.34756790,1.07259462,0.54979906,0.00000000
-2.53026513,1.73925683,0.29363317,0.17038760,0.01157703,0.14319784,0.32272343,1.04446080,0.51902193,0.00000000
-2.52426213,1.68141050,0.28198807,0.16328481,0.01084115,0.13939435,0.30075394,1.02055034,0.49188572,0.00000000
-2.51825913,1.63335304,0.27207146,0.15737160,0.01022232,0.13654361,0.28179510,1.00109904,0.46863434,0.00000000
-2.51225613,1.59544128,0.26391896,0.15269309,0.00972913,0.13468203,0.26594494,0.98623945,0.44944273,0.00000000
-2.50625313,1.56784846,0.25753619,0.14926949,0.00936841,0.13383038,0.25326674,0.97600909,0.43442146,0.00000000
-2.50025013,1.55058307,0.25290334,0.14709802,0.00914538,0.13399462,0.24379275,0.97036196,0.42362287,0.00000000
-2.49424712,1.54351181,0.24998040,0.14615523,0.00906377,0.13516711,0.23752831,0.96918259,0.41704825,0.00000000
-2.48824412,1.54638510,0.24871255,0.14639988,0.00912588,0.13732814,0.23445606,0.97230149,0.41465552,0.00000000
-2.48224112,1.55886319,0.24903557,0.14777601,0.00933271,0.14044773,0.23453993,0.97951124,0.41636678,0.00000000
-2.47623812,1.58054141,0.25088081,0.15021609,0.00968401,0.14448749,0.23772847,0.99058191,0.42207525,0.00000000
-2.47023512,1.61097287,0.25417940,0.15364402,0.01017826,0.14940246,0.24395748,1.00527515,0.43165117,0.00000000
-2.46423212,1.64968742,0.25886559,0.15797794,0.01081270,0.15514289,0.25315157,1.02335592,0.44494627,0.00000000
-2.45822911,1.69620587,0.26487893,0.16313262,0.01158326,0.16165562,0.26522461,1.04460137,0.46179674,0.00000000
-2.45222611,1.75004872,0.27216524,0.16902141,0.01248446,0.16888530,0.28007912,1.06880629,0.48202445,0.00000000
-2.44622311,1.81073929,0.28067635,0.17555771,0.01350934,0.17677508,0.29760459,1.09578499,0.50543664,0.00000000
-2.44022011,1.87780144,0.29036873,0.18265584,0.01464939,0.18526699,0.31767491,1.12536959,0.53182418,0.00000000
-2.43421711,1.95075223,0.30120095,0.19023149,0.01589442,0.19430178,0.34014515,1.15740504,0.56095879,0.00000000
-2.42821411,2.02909067,0.31313042,0.19820171,0.01723254,0.20381844,0.36484801,1.19174123,0.59258947,0.00000000
-2.42221111,2.11228366,0.32610953,0.20648451,0.01865014,0.21375336,0.39159020,1.22822304,0.62643890,0.00000000
-2.41620810,2.19975060,0.34008145,0.21499833,0.02013196,0.22403921,0.42014926,1.26667905,0.66219999,0.00000000
-2.41020510,2.29084833,0.35497601,0.22366124,0.02166121,0.23460377,0.45027106,1.30690994,0.69953342,0.00000000
-2.40420210,2.38485795,0.37070593,0.23239036,0.02321973,0.24536872,0.48166847,1.34867752,0.73806648,0.00000000
-2.39819910,2.48097533,0.38716380,0.24110130,0.02478834,0.25624856,0.51402141,1.39169547,0.77739370,0.00000000
-2.39219610,2.57830650,0.40421990,0.24970797,0.02634710,0.26714995,0.54697865,1.43562273,0.81707967,0.00000000
-2.38619310,2.67586933,0.42172140,0.25812279,0.02787582,0.27797131,0.58016147,1.48006023,0.85666425,0.00000000
-2.38019010,2.77260220,0.43949284,0.26625735,0.02935451,0.28860320,0.61316929,1.52455168,0.89567021,0.00000000
-2.37418709,2.86738022,0.45733825,0.27402363,0.03076388,0.29892911,0.64558727,1.56858884,0.93361327,0.00000000
-2.36818409,2.95903882,0.47504470,0.28133573,0.03208596,0.30882713,0.67699562,1.61162131,0.97001438,0.00000000
-2.36218109,3.04640429,0.49238740,0.28811213,0.03330457,0.31817224,0.70698055,1.65307069,1.00441373,0.00000000
-2.35617809,3.12833023,0.50913616,0.29427835,0.03440592,0.32683919,0.73514633,1.69234878,1.03638594,0.00000000
-2.35017509,3.20373854,0.52506295,0.29976991,0.03537904,0.33470608,0.76112799,1.72887898,1.06555601,0.00000000
-2.34417209,3.27166289,0.53995019,0.30453548,0.03621622,0.34165831,0.78460430,1.76212009,1.09161494,0.00000000
-2.33816908,3.33129291,0.55359958,0.30854002,0.03691335,0.34759272,0.80531014,1.79159117,1.11433447,0.00000000
-2.33216608,3.38201638,0.56584086,0.31176766,0.03747006,0.35242195,0.82304793,1.81689643,1.13357998,0.00000000
-2.32616308,3.42345736,0.57654014,0.31422428,0.03788986,0.35607851,0.83769735,1.83774858,1.14932089,0.00000000
-2.32016008,3.45550775,0.58560738,0.31593936,0.03818006,0.35851856,0.84922275,1.85398944,1.16163763,0.00000000
-2.31415708,3.47835020,0.59300246,0.31696718,0.03835160,0.35972504,0.85767788,1.86560651,1.17072483,0.00000000
-2.30815408,3.49247063,0.59873965,0.31738705,0.03841867,0.35971003,0.86320751,1.87274432,1.17689005,0.00000000
-2.30215108,3.49865892,0.60288999,0.31730251,0.03839829,0.35851618,0.86604564,1.87570974,1.18054800,0.00000000
-2.29614807,3.49799700,0.60558133,0.31683946,0.03830971,0.35621700,0.86651018,1.87497062,1.18220998,0.00000000
-2.29014507,3.49183408,0.60699611,0.31614319,0.03817372,0.35291606,0.86499426,1.87114737,1.18246893,0.00000000
-2.28414207,3.48174942,0.60736659,0.31537439,0.03801188,0.34874499,0.86195431,1.86499764,1.18198031,0.00000000
-2.27813907,3.46950370,0.60696786,0.31470419,0.03784576,0.34386031,0.85789519,1.85739436,1.18143952,0.00000000
-2.27213607,3.45698065,0.60610861,0.31430845,0.03769607,0.33843934,0.85335320,1.84929791,1.18155666,0.00000000
-2.26613307,3.44612107,0.60512027,0.31436149,0.03758186,0.33267512,0.84887722,1.84172350,1.18302956,0.00000000
-2.26013007,3.43885201,0.60434468,0.31502951,0.03751979,0.32677066,0.84500905,1.83570500,1.18651620,0.00000000
-2.25412706,3.43701391,0.60412098,0.31646397,0.03752340,0.32093278,0.84226367,1.83225673,1.19260774,0.00000000
-2.24812406,3.44228900,0.60477216,0.31879525,0.03760262,0.31536568,0.84111012,1.83233490,1.20180321,0.00000000
-2.24212106,3.45613408,0.60659197,0.32212681,0.03776326,0.31026453,0.84195406,1.83680036,1.21448726,0.00000000
-2.23611806,3.47972069,0.60983261,0.32653033,0.03800681,0.30580948,0.84512257,1.84638425,1.23091166,0.00000000
-2.23011506,3.51388550,0.61469395,0.33204173,0.03833034,0.30216005,0.85085197,1.86165824,1.25118189,0.00000000
-2.22411206,3.55909320,0.62131459,0.33865867,0.03872653,0.29945040,0.85927914,1.88301060,1.27524908,0.00000000
-2.21810905,3.61541361,0.62976523,0.34633941,0.03918406,0.29778544,0.87043681,1.91062911,1.30290812,0.00000000
-2.21210605,3.68251422,0.64004473,0.35500317,0.03968794,0.29723809,0.88425288,1.94449181,1.33380189,0.00000000
-2.20610305,3.75966841,0.65207886,0.36453209,0.04022018,0.29784763,0.90055389,1.98436565,1.36743164,0.00000000
-2.20010005,3.84577909,0.66572194,0.37477460,0.04076051,0.29961920,0.91907244,2.02981340,1.40317306,0.00000000
-2.19409705,3.93941672,0.68076124,0.38555025,0.04128719,0.30252455,0.93945824,2.08020819,1.44029749,0.00000000
-2.18809405,4.03886985,0.69692387,0.39665555,0.04177794,0.30650379,0.96129217,2.13475517,1.47799722,0.00000000
-2.18209105,4.14220605,0.71388599,0.40787082,0.04221081,0.31146822,0.98410284,2.19251915,1.51541401,0.00000000
-2.17608804,4.24734040,0.73128379,0.41896761,0.04256510,0.31730388,1.00738484,2.25245703,1.55166943,0.00000000
-2.17008504,4.35210861,0.74872588,0.42971641,0.04282219,0.32387595,1.03061789,2.31345359,1.58589578,0.00000000
-2.16408204,4.45434153,0.76580650,0.43989434,0.04296627,0.33103348,1.05328610,2.37435899,1.61726640,0.00000000
-2.15807904,4.55193804,0.78211909,0.44929249,0.04298495,0.33861457,1.07489650,2.43402657,1.64502396,0.00000000
-2.15207604,4.64293346,0.79726963,0.45772261,0.04286973,0.34645157,1.09499622,2.49134936,1.66850569,0.00000000
-2.14607304,4.72556072,0.81088937,0.46502289,0.04261627,0.35437627,1.11318753,2.54529390,1.68716462,0.00000000
-2.14007004,4.79830239,0.82264632,0.47106262,0.04222450,0.36222485,1.12914041,2.59493033,1.70058609,0.00000000
-2.13406703,4.85993185,0.83225541,0.47574564,0.04169857,0.36984250,1.14260210,2.63945764,1.70849897,0.00000000
-2.12806403,4.90954255,0.83948674,0.47901240,0.04104657,0.37708751,1.15340356,2.67822360,1.71078147,0.00000000
-2.12206103,4.94656495,0.84417195,0.48084069,0.04028022,0.38383478,1.16146256,2.71073872,1.70746143,0.00000000
-2.11605803,4.97077125,0.84620843,0.48124506,0.03941426,0.38997870,1.16678370,2.73668437,1.69871148,0.00000000
