energy_ev,total_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,Se_s_up,Se_p_up,W_p_up,W_d_up
-5.85592796,3.53383142,0.05426060,0.54933319,0.25270213,0.24963778,0.06816622,1.38419197,2.18609451,0.89701555
-5.84992496,3.57107617,0.05466686,0.54806595,0.25825385,0.25075247,0.07297687,1.41283382,2.18101749,0.90524845
-5.84392196,3.61525521,0.05516522,0.54804670,0.26427719,0.25202450,0.07795590,1.44322807,2.17793872,0.91602904
-5.83791896,3.66479847,0.05573330,0.54907796,0.27066813,0.25337609,0.08302819,1.47469426,2.17628693,0.92898445
-5.83191596,3.71794485,0.05634458,0.55093578,0.27732018,0.25472087,0.08811074,1.50649452,2.17541719,0.94368050
-5.82591296,3.77282233,0.05696947,0.55338154,0.28413184,0.25596880,0.09311464,1.53786593,2.17465197,0.95963948
-5.81990995,3.82753308,0.05757644,0.55617397,0.29101406,0.25703141,0.09794746,1.56805481,2.17332348,0.97635940
-5.81390695,3.88023945,0.05813326,0.55908101,0.29789747,0.25782708,0.10251588,1.59635113,2.17081506,0.99333369
-5.80790395,3.92924667,0.05860836,0.56189073,0.30473882,0.25828614,0.10672856,1.62212140,2.16659903,1.01007048
-5.80190095,3.97307837,0.05897209,0.56442085,0.31152644,0.25835543,0.11049896,1.64483840,2.16026929,1.02611061
-5.79589795,4.01054134,0.05919793,0.56652644,0.31828428,0.25800223,0.11374821,1.66410644,2.15156669,1.04104355
-5.78989495,4.04077665,0.05926355,0.56810540,0.32507434,0.25721715,0.11640772,1.67968070,2.14039595,1.05452069
-5.78389195,4.06329482,0.05915169,0.56910152,0.33199730,0.25601607,0.11842153,1.69148001,2.12683335,1.06626538
-5.77788894,4.07799367,0.05885083,0.56950510,0.33919124,0.25444080,0.11974821,1.69959226,2.11112476,1.07607962
-5.77188594,4.08515830,0.05835553,0.56935107,0.34682844,0.25255852,0.12036228,1.70427224,2.09367435,1.08384703
-5.76588294,4.08544346,0.05766654,0.56871493,0.35511040,0.25046006,0.12025505,1.70593213,2.07502469,1.08953237
-5.75987994,4.07983947,0.05679066,0.56770662,0.36426106,0.24825699,0.11943488,1.70512500,2.05582938,1.09317767
-5.75387694,4.06962365,0.05574027,0.56646293,0.37451872,0.24607766,0.11792676,1.70252213,2.03681976,1.09489542
-5.74787394,4.05629981,0.05453264,0.56513874,0.38612670,0.24406246,0.11577136,1.69888521,2.01876771,1.09485929
-5.74187094,4.04152874,0.05318916,0.56389767,0.39932326,0.24235844,0.11302349,1.69503470,2.00244634,1.09329294
-5.73586793,4.02705324,0.05173422,0.56290266,0.41433102,0.24111352,0.10975009,1.69181568,1.98859084,1.09045767
-5.72986493,4.01462117,0.05019422,0.56230697,0.43134647,0.24047061,0.10602784,1.69006283,1.97786148,1.08663935
-5.72386193,4.00591001,0.04859644,0.56224617,0.45052972,0.24056181,0.10194051,1.69056578,1.97081064,1.08213557
-5.71785893,4.00245626,0.04696795,0.56283140,0.47199516,0.24150308,0.09757613,1.69403652,1.96785560,1.07724342
-5.71185593,4.00559283,0.04533470,0.56414429,0.49580308,0.24338946,0.09302421,1.70107998,1.96925828,1.07224847
-5.70585293,4.01639665,0.04372061,0.56623379,0.52195294,0.24629115,0.08837296,1.71216900,1.97511296,1.06741546
-5.69984992,4.03564880,0.04214701,0.56911507,0.55037819,0.25025058,0.08370678,1.72762457,1.98534251,1.06298100
-5.69384692,4.06380826,0.04063212,0.57277033,0.58094315,0.25528057,0.07910400,1.74760205,1.99970313,1.05914842
-5.68784392,4.10100013,0.03919087,0.57715166,0.61344200,0.26136366,0.07463506,1.77208380,2.01779734,1.05608490
-5.68184092,4.14701825,0.03783488,0.58218556,0.64759992,0.26845266,0.07036103,1.80087837,2.03909440,1.05392094
-5.67583792,4.20134177,0.03657265,0.58777894,0.68307652,0.27647237,0.06633262,1.83362618,2.06295723,1.05275184
-5.66983492,4.26316443,0.03540994,0.59382624,0.71947144,0.28532235,0.06258971,1.86981145,2.08867426,1.05264106
-5.66383192,4.33143499,0.03435027,0.60021720,0.75633200,0.29488073,0.05916117,1.90877970,2.11549477,1.05362513
-5.65782891,4.40490678,0.03339558,0.60684496,0.79316283,0.30500879,0.05606526,1.94976028,2.14266603,1.05571969
-5.65182591,4.48219405,0.03254691,0.61361394,0.82943704,0.31555615,0.05331026,1.99189296,2.16947032,1.05892628
-5.64582291,4.56183250,0.03180505,0.62044715,0.86460885,0.32636644,0.05089550,2.03425759,2.19526027,1.06323938
-5.63981991,4.64234155,0.03117125,0.62729258,0.89812714,0.33728309,0.04881251,2.07590573,2.21949075,1.06865335
-5.63381691,4.72228553,0.03064781,0.63412815,0.92944966,0.34815512,0.04704641,2.11589314,2.24174590,1.07516877
-5.62781391,4.80033128,0.03023848,0.64096522,0.95805735,0.35884265,0.04557737,2.15331188,2.26176003,1.08279782
-5.62181091,4.87529986,0.02994885,0.64785018,0.98346835,0.36922182,0.04438205,2.18732084,2.27943148,1.09156835
-5.61580790,4.94621012,0.02978645,0.65486423,1.00525131,0.37918912,0.04343501,2.21717366,2.29482862,1.10152644
-5.60980490,5.01231233,0.02976072,0.66212116,1.02303737,0.38866468,0.04271002,2.24224286,2.30818783,1.11273708
-5.60380190,5.07311049,0.02988276,0.66976323,1.03653054,0.39759463,0.04218123,2.26203943,2.31990333,1.12528300
-5.59779890,5.12837222,0.03016495,0.67795530,1.04551596,0.40595214,0.04182410,2.27622684,2.33050918,1.13926148
-5.59179590,5.17812579,0.03062030,0.68687734,1.04986582,0.41373738,0.04161620,2.28462921,2.34065425,1.15477925
-5.58579290,5.22264419,0.03126175,0.69671562,1.04954254,0.42097607,0.04153772,2.28723305,2.35107087,1.17194556
-5.57978989,5.26241683,0.03210129,0.70765292,1.04459923,0.42771687,0.04157179,2.28418258,2.36253848,1.19086364
-5.57378689,5.29810995,0.03314905,0.71985809,1.03517719,0.43402762,0.04170457,2.27576872,2.37584383,1.21162086
-5.56778389,5.33051730,0.03441231,0.73347534,1.02150075,0.43999056,0.04192509,2.26241228,2.39173902,1.23427800
-5.56178089,5.36050319,0.03589454,0.74861381,1.00386932,0.44569670,0.04222500,2.24464194,2.41089948,1.25885806
-5.55577789,5.38894053,0.03759454,0.76533770,0.98264728,0.45123969,0.04259809,2.22306805,2.43388333,1.28533518
-5.54977489,5.41664667,0.03950565,0.78365752,0.95825188,0.45670933,0.04303972,2.19835338,2.46109424,1.31362417
-5.54377189,5.44432025,0.04161511,0.80352285,0.93113972,0.46218510,0.04354618,2.17118217,2.49274923,1.34357145
-5.53776888,5.47248222,0.04390370,0.82481700,0.90179238,0.46773003,0.04411398,2.14222889,2.52885322,1.37494771
-5.53176588,5.50142430,0.04634554,0.84735397,0.87070176,0.47338519,0.04473919,2.11212826,2.56918166,1.40744322
-5.52576288,5.53116791,0.04890818,0.87087794,0.83835580,0.47916515,0.04541678,2.08144793,2.61327228,1.44066597
-5.51975988,5.56143604,0.05155301,0.89506552,0.80522511,0.48505465,0.04614009,2.05066521,2.66042690,1.47414337
-5.51375688,5.59164038,0.05423589,0.91953087,0.77175104,0.49100673,0.04690034,2.02014898,2.70972357,1.50732755
-5.50775388,5.62088490,0.05690812,0.94383377,0.73833576,0.49694244,0.04768641,1.99014775,2.76003915,1.53960457
-5.50175088,5.64798665,0.05951765,0.96749037,0.70533459,0.50275228,0.04848463,1.96078438,2.81008176,1.57030746
-5.49574787,5.67151350,0.06201044,0.98998646,0.67305085,0.50829931,0.04927887,1.93205790,2.85843218,1.59873276
-5.48974487,5.68983771,0.06433209,1.01079297,0.64173344,0.51342393,0.05005074,1.90385216,2.90359289,1.62416027
-5.48374187,5.70120330,0.06642949,1.02938305,0.61157697,0.51795007,0.05077999,1.87595096,2.94404294,1.64587528
-5.47773887,5.70380454,0.06825255,1.04525016,0.58272444,0.52169265,0.05144505,1.84805883,2.97829652,1.66319254
-5.47173587,5.69587191,0.06975591,1.05792669,0.55527205,0.52446590,0.05202372,1.81982643,3.00496291,1.67548104
-5.46573287,5.67576192,0.07090048,1.06700206,0.52927593,0.52609227,0.05249394,1.79087911,3.02280525,1.68218847
-5.45972986,5.64204616,0.07165487,1.07213976,0.50476017,0.52641151,0.05283468,1.76084732,3.03079565,1.68286452
-5.45372686,5.59359565,0.07199654,1.07309255,0.48172576,0.52528941,0.05302677,1.72939712,3.02816409,1.67718165
-5.44772386,5.52965607,0.07191265,1.06971502,0.46015990,0.52262596,0.05305379,1.69625938,3.01443897,1.66495263
-5.44172086,5.44991033,0.07140060,1.06197306,0.44004510,0.51836243,0.05290291,1.66125603,2.98947733,1.64614383
-5.43571786,5.35452519,0.07046818,1.04994958,0.42136761,0.51248706,0.05256557,1.62432229,2.95348325,1.62088358
-5.42971486,5.24417967,0.06913337,1.03384630,0.40412486,0.50503915,0.05203811,1.58552346,2.90701350,1.58946518
-5.42371186,5.12007356,0.06742378,1.01398138,0.38833130,0.49611131,0.05132219,1.54506589,2.85097000,1.55234431
-5.41770885,4.98391572,0.06537572,0.99078286,0.37402265,0.48584973,0.05042512,1.50330122,2.78657924,1.51013077
-5.41170585,4.83789225,0.06303307,0.96477819,0.36125824,0.47445258,0.04935989,1.46072414,2.71535944,1.46357499
-5.40570285,4.68461608,0.06044577,0.93658017,0.35012141,0.46216639,0.04814514,1.41796345,2.63907663,1.41354965
-5.39969985,4.52706003,0.05766828,0.90686982,0.34071802,0.44928083,0.04680484,1.37576729,2.55969152,1.36102720
-5.39369685,4.36847608,0.05475785,0.87637683,0.33317322,0.43612181,0.04536786,1.33498285,2.47929908,1.30705413
-5.38769385,4.21230423,0.05177276,0.84585835,0.32762667,0.42304337,0.04386740,1.29653184,2.40006345,1.25272294
-5.38169085,4.06207467,0.04877066,0.81607692,0.32422647,0.41041864,0.04234021,1.26138264,2.32415045,1.19914301
-5.37568784,3.92130691,0.04580695,0.78777826,0.32312218,0.39863002,0.04082582,1.23052031,2.25366041,1.14741116
-5.36968484,3.79340980,0.04293332,0.76166991,0.32445728,0.38805921,0.03936555,1.20491575,2.19056380,1.09858319
-5.36368184,3.68158591,0.04019656,0.73840126,0.32836142,0.37907711,0.03800164,1.18549520,2.13664186,1.05364720
-5.35767884,3.58874345,0.03763752,0.71854574,0.33494285,0.37203415,0.03677622,1.17311107,2.09343430,1.01349952
-5.35167584,3.51741857,0.03529040,0.70258577,0.34428136,0.36725118,0.03573034,1.16851537,2.06219576,0.97892394
-5.34567284,3.46971002,0.03318228,0.69090072,0.35642208,0.36501117,0.03490306,1.17233624,2.04386229,0.95057476
-5.33966983,3.44722804,0.03133291,0.68375838,0.37137039,0.36555202,0.03433054,1.18505863,2.03902862,0.92896391
-5.33366683,3.45105825,0.02975478,0.68130993,0.38908812,0.36906054,0.03404522,1.20700936,2.04793669,0.91445247
-5.32766383,3.48174099,0.02845336,0.68358853,0.40949126,0.37566769,0.03407509,1.23834695,2.07047544,0.90724639
-5.32166083,3.53926606,0.02742760,0.69051137,0.43244912,0.38544534,0.03444304,1.27905646,2.10619130,0.90739644
-5.31565783,3.62308209,0.02667051,0.70188499,0.45778520,0.39840431,0.03516632,1.32894913,2.15430871,0.91480202
-5.30965483,3.73211957,0.02616999,0.71741346,0.48527938,0.41449398,0.03625612,1.38766670,2.21375957,0.92921855
-5.30365183,3.86482612,0.02590956,0.73670920,0.51467168,0.43360320,0.03771723,1.45469014,2.28322012,0.95026791
-5.29764882,4.01921237,0.02586933,0.75930577,0.54566713,0.45556260,0.03954787,1.52935216,2.36115388,0.97745154
-5.29164582,4.19290655,0.02602678,0.78467230,0.57794173,0.48014823,0.04173961,1.61085323,2.44585892,1.01016566
-5.28564282,4.38321588,0.02635771,0.81222892,0.61114916,0.50708627,0.04427741,1.69828017,2.53551775,1.04771794
-5.27963982,4.58719272,0.02683698,0.84136282,0.64492801,0.53605887,0.04713978,1.79062693,2.62824811,1.08934540
-5.27363682,4.80170356,0.02743927,0.87144430,0.67890927,0.56671093,0.05029912,1.88681676,2.72215303,1.13423266
-5.26763382,5.02349873,0.02813972,0.90184240,0.71272380,0.59865751,0.05372212,1.98572500,2.81536870,1.18153040
-5.26163082,5.24928117,0.02891448,0.93193974,0.74600941,0.63149192,0.05737026,2.08620197,2.90610870,1.23037334
-5.25562781,5.47577241,0.02974117,0.96114608,0.77841756,0.66479410,0.06120050,2.18709512,2.99270350,1.27989754
-5.24962481,5.69977432,0.03059917,0.98891044,0.80961920,0.69813913,0.06516598,2.28727005,3.07363423,1.32925649
-5.24362181,5.91822521,0.03146989,1.01473139,0.83930974,0.73110573,0.06921687,2.38562965,3.14756017,1.37763587
-5.23761881,6.12824924,0.03233692,1.03816540,0.86721302,0.76328437,0.07330126,2.48113111,3.21333935,1.42426667
-5.23161581,6.32719840,0.03318604,1.05883324,0.89308415,0.79428489,0.07736606,2.57280032,3.27004222,1.46843639
-5.22561281,6.51268623,0.03400523,1.07642418,0.91671131,0.82374343,0.08135802,2.65974355,3.31695846,1.50949851
-5.21960980,6.68261349,0.03478458,1.09069828,0.93791640,0.85132844,0.08522467,2.74115619,3.35359709,1.54687980
-5.21360680,6.83518535,0.03551612,1.10148662,0.95655480,0.87674568,0.08891533,2.81632877,3.37968063,1.58008581
-5.20760380,6.96892089,0.03619372,1.10868984,0.97251427,0.89974217,0.09238198,2.88465020,3.39513376,1.60870442
-5.20160080,7.08265529,0.03681283,1.11227504,0.98571314,0.92010897,0.09558016,2.94560877,3.40006752,1.63240766
-5.19559780,7.17553564,0.03737032,1.11227139,0.99609809,0.93768281,0.09846980,2.99879099,3.39475982,1.65095196
-5.18959480,7.24701157,0.03786429,1.10876458,1.00364162,0.95234680,0.10101589,3.04387910,3.37963345,1.66417707
-5.18359180,7.29682167,0.03829383,1.10189054,1.00833951,0.96403006,0.10318911,3.08064744,3.35523238,1.67200378
-5.17758879,7.32497716,0.03865894,1.09182864,1.01020839,0.97270661,0.10496632,3.10895834,3.32219759,1.67443083
-5.17158579,7.33174391,0.03896033,1.07879463,1.00928367,0.97839368,0.10633096,3.12875807,3.28124323,1.67153121
-5.16558279,7.31762382,0.03919934,1.06303357,1.00561787,0.98114941,0.10727329,3.14007310,3.23313391,1.66344792
-5.15957979,7.28333676,0.03937784,1.04481307,0.99927953,0.98107034,0.10779050,3.14300719,3.17866400,1.65038969
-5.15357679,7.22980335,0.03949820,1.02441684,0.99035265,0.97828868,0.10788675,3.13773931,3.11863931,1.63262647
-5.14757379,7.15812928,0.03956326,1.00213887,0.97893667,0.97296948,0.10757299,3.12452256,3.05386158,1.61048501
-5.14157079,7.06959104,0.03957633,0.97827816,0.96514692,0.96530773,0.10686674,3.10368386,2.98511610,1.58434452
-5.13556778,6.96562296,0.03954119,0.95313421,0.94911536,0.95552556,0.10579165,3.07562427,2.91316232,1.55463234
-5.12956478,6.84780496,0.03946211,0.92700310,0.93099146,0.94386920,0.10437705,3.04081938,2.83872739,1.52181968
-5.12356178,6.71785028,0.03934390,0.90017418,0.91094306,0.93060602,0.10265729,2.99981945,2.76250239,1.48641715
-5.11755878,6.57759253,0.03919187,0.87292733,0.88915685,0.91602118,0.10067100,2.95324861,2.68514074,1.44897015
-5.11155578,6.42897095,0.03901188,0.84553066,0.86583851,0.90041411,0.09846026,2.90180265,2.60725848,1.41005388
-5.10555278,6.27401313,0.03881030,0.81823849,0.84121209,0.88409450,0.09606970,2.84624484,2.52943565,1.37026777
-5.09954977,6.11481453,0.03859395,0.79128960,0.81551865,0.86737784,0.09354550,2.78739943,2.45221846,1.33022933
-5.09354677,5.95351428,0.03837002,0.76490560,0.78901398,0.85058047,0.09093437,2.72614247,2.37612153,1.29056723
-5.08754377,5.79226708,0.03814601,0.73928932,0.76196550,0.83401413,0.08828250,2.66338985,2.30162981,1.25191357
-5.08154077,5.63321135,0.03792955,0.71462325,0.73464819,0.81798010,0.08563449,2.60008273,2.22919982,1.21489533
-5.07553777,5.47843414,0.03772823,0.69106793,0.70733995,0.80276306,0.08303243,2.53717047,2.15925968,1.18012509
-5.06953477,5.32993361,0.03754945,0.66876037,0.68031626,0.78862490,0.08051486,2.47559169,2.09220813,1.14819102
-5.06353177,5.18958018,0.03740019,0.64781246,0.65384458,0.77579858,0.07811602,2.41625391,2.02841201,1.11964644
-5.05752876,5.05907776,0.03728680,0.62830954,0.62817867,0.76448249,0.07586511,2.36001270,1.96820264,1.09499908
-5.05152576,4.93992647,0.03721475,0.61030917,0.60355307,0.75483546,0.07378571,2.30765099,1.91187108,1.07470034
-5.04552276,4.83338849,0.03718848,0.59384014,0.58017804,0.74697271,0.07189548,2.25985954,1.85966250,1.05913487
-5.03951976,4.74045853,0.03721113,0.57890194,0.55823525,0.74096296,0.07020590,2.21721938,1.81177016,1.04861085
-5.03351676,4.66184029,0.03728443,0.56546476,0.53787431,0.73682692,0.06872229,2.18018698,1.76832936,1.04335133
-5.02751376,4.59793010,0.03740853,0.55346998,0.51921039,0.73453728,0.06744404,2.14908282,1.72941173,1.04348695
-5.02151076,4.54880873,0.03758194,0.54283144,0.50232295,0.73402021,0.06636494,2.12408384,1.69502051,1.04905056
-5.01550775,4.51424174,0.03780144,0.53343731,0.48725566,0.73515832,0.06547377,2.10522023,1.66508704,1.05997390
-5.00950475,4.49368872,0.03806216,0.52515269,0.47401740,0.73779502,0.06475494,2.09237648,1.63946914,1.07608687
-5.00350175,4.48632125,0.03835763,0.51782294,0.46258433,0.74174008,0.06418934,2.08529683,1.61795148,1.09711936
-4.99749875,4.49104891,0.03867990,0.51127753,0.45290278,0.74677601,0.06375511,2.08359475,1.60024837,1.12270611
-4.99149575,4.50655266,0.03901973,0.50533444,0.44489278,0.75266517,0.06342861,2.08676610,1.58600894,1.15239440
-4.98549275,4.53132430,0.03936686,0.49980497,0.43845216,0.75915709,0.06318531,2.09420535,1.57482498,1.18565475
-4.97948974,4.56371076,0.03971025,0.49449878,0.43346079,0.76599582,0.06300057,2.10522430,1.56624104,1.22189429
-4.97348674,4.60196167,0.04003840,0.48922896,0.42978496,0.77292686,0.06285050,2.11907244,1.55976680,1.26047271
-4.96748374,4.64427862,0.04033970,0.48381711,0.42728155,0.77970353,0.06271258,2.13495833,1.55489127,1.30072023
-4.96148074,4.68886455,0.04060272,0.47809807,0.42580205,0.78609252,0.06256626,2.15207115,1.55109830,1.34195721
-4.95547774,4.73397172,0.04081653,0.47192422,0.42519604,0.79187840,0.06239334,2.16960182,1.54788296,1.38351466
-4.94947474,4.77794684,0.04097104,0.46516932,0.42531443,0.79686713,0.06217833,2.18676295,1.54476812,1.42475511
-4.94347174,4.81927203,0.04105717,0.45773147,0.42601207,0.80088844,0.06190853,2.20280720,1.54132054,1.46509293
-4.93746873,4.85660070,0.04106715,0.44953551,0.42715004,0.80379726,0.06157412,2.21704361,1.53716586,1.50401343
-4.93146573,4.88878731,0.04099458,0.44053436,0.42859753,0.80547418,0.06116809,2.22885147,1.53200186,1.54108991
-4.92546273,4.91491047,0.04083461,0.43070963,0.43023335,0.80582521,0.06068606,2.23769180,1.52560931,1.57599795
-4.91945973,4.93428894,0.04058390,0.42007126,0.43194726,0.80478094,0.06012608,2.24311600,1.51785992,1.60852625
-4.91345673,4.94649038,0.04024064,0.40865641,0.43364098,0.80229529,0.05948836,2.24477205,1.50872111,1.63858349
-4.90745373,4.95133269,0.03980446,0.39652751,0.43522924,0.79834415,0.05877499,2.24240802,1.49825704,1.66620069
-4.90145073,4.94887831,0.03927633,0.38376971,0.43664049,0.79292382,0.05798966,2.23587319,1.48662603,1.69152901
-4.89544772,4.93942161,0.03865840,0.37048765,0.43781770,0.78604963,0.05713740,2.22511696,1.47407412,1.71483261
-4.88944472,4.92347003,0.03795387,0.35680191,0.43871881,0.77775466,0.05622429,2.21018560,1.46092512,1.73647691
-4.88344172,4.90171936,0.03716679,0.34284506,0.43931713,0.76808865,0.05525730,2.19121723,1.44756726,1.75691241
-4.87743872,4.87502404,0.03630197,0.32875760,0.43960139,0.75711713,0.05424409,2.16843505,1.43443703,1.77665458
-4.87143572,4.84436329,0.03536478,0.31468382,0.43957538,0.74492061,0.05319283,2.14213912,1.42200067,1.79626047
-4.86543272,4.81080391,0.03436111,0.30076769,0.43925724,0.73159401,0.05211214,2.11269685,1.41073410,1.81630294
-4.85942971,4.77546099,0.03329726,0.28714913,0.43867815,0.71724594,0.05101094,2.08053249,1.40110195,1.83734331
-4.85342671,4.73945756,0.03217990,0.27396037,0.43788050,0.70199804,0.04989839,2.04611561,1.39353665,1.85990373
-4.84742371,4.70388455,0.03101611,0.26132286,0.43691548,0.68598416,0.04878383,2.00994915,1.38841838,1.88444020
-4.84142071,4.66976241,0.02981337,0.24934463,0.43584011,0.66934932,0.04767672,1.97255698,1.38605687,1.91131763
-4.83541771,4.63800569,0.02857958,0.23811817,0.43471387,0.65224855,0.04658655,1.93447152,1.38667572,1.94078791
-4.82941471,4.60939219,0.02732315,0.22771887,0.43359494,0.63484546,0.04552283,1.89622162,1.39040023,1.97297217
-4.82341171,4.58453777,0.02605306,0.21820421,0.43253635,0.61731072,0.04449502,1.85832117,1.39724921,2.00784821
-4.81740870,4.56387819,0.02477882,0.20961339,0.43158215,0.59982036,0.04351246,1.82125874,1.40713143,2.04524381
-4.81140570,4.54765890,0.02351059,0.20196772,0.43076385,0.58255410,0.04258433,1.78548865,1.41984688,2.08483652
-4.80540270,4.53593349,0.02225908,0.19527155,0.43009740,0.56569364,0.04171963,1.75142389,1.43509308,2.12616009
-4.79939970,4.52857106,0.02103553,0.18951377,0.42958090,0.54942112,0.04092708,1.71943097,1.45247621,2.16861772
-4.79339670,4.52527253,0.01985162,0.18466975,0.42919322,0.53391770,0.04021515,1.68982716,1.47152676,2.21150149
-4.78739370,4.52559512,0.01871929,0.18070381,0.42889368,0.51936235,0.03959194,1.66287995,1.49171905,2.25401746
-4.78139070,4.52898419,0.01765063,0.17757185,0.42862295,0.50593086,0.03906518,1.63880880,1.51249386,2.29531536
-4.77538769,4.53481074,0.01665760,0.17522437,0.42830502,0.49379496,0.03864210,1.61778906,1.53328305,2.33452159
-4.76938469,4.54241284,0.01575181,0.17360949,0.42785039,0.48312162,0.03832940,1.59995745,1.55353524,2.37077406
-4.76338169,4.55113874,0.01494428,0.17267607,0.42716020,0.47407242,0.03813309,1.58541904,1.57274116,2.40325714
-4.75737869,4.56038936,0.01424511,0.17237665,0.42613117,0.46680279,0.03805832,1.57425483,1.59045758,2.43123515
-4.75137569,4.56965784,0.01366327,0.17267027,0.42466107,0.46146122,0.03810925,1.56652949,1.60632857,2.45408260
-4.74537269,4.57856384,0.01320632,0.17352499,0.42265451,0.45818823,0.03828873,1.56229868,1.62010324,2.47130979
-4.73936968,4.58688080,0.01288017,0.17492001,0.42002863,0.45711503,0.03859814,1.56161522,1.63164898,2.48258242
-4.73336668,4.59455460,0.01268894,0.17684755,0.41671850,0.45836198,0.03903707,1.56453375,1.64095975,2.48773434
-4.72736368,4.60171267,0.01263477,0.17931408,0.41268179,0.46203677,0.03960306,1.57111337,1.64815905,2.48677276
-4.72136068,4.60866329,0.01271779,0.18234134,0.40790270,0.46823232,0.04029140,1.58141821,1.65349776,2.47987598
-4.71535768,4.61588535,0.01293608,0.18596682,0.40239469,0.47702473,0.04109487,1.59551572,1.65734704,2.46738372
-4.70935468,4.62400965,0.01328575,0.19024391,0.39620211,0.48847115,0.04200367,1.61347301,1.66018695,2.44978096
-4.70335168,4.63379300,0.01376107,0.19524165,0.38940051,0.50260792,0.04300536,1.63535146,1.66259172,2.42767626
-4.69734867,4.64608742,0.01435467,0.20104433,0.38209578,0.51944907,0.04408496,1.66120006,1.66521270,2.40177603
-4.69134567,4.66180628,0.01505781,0.20775068,0.37442203,0.53898541,0.04522516,1.69104824,1.66876003,2.37285628
-4.68534267,4.68189005,0.01586074,0.21547306,0.36653855,0.56118423,0.04640666,1.72489865,1.67398440,2.34173352
-4.67933967,4.70727358,0.01675305,0.22433639,0.35862586,0.58598975,0.04760869,1.76272058,1.68165980,2.30923648
-4.67333667,4.73885712,0.01772414,0.23447699,0.35088112,0.61332443,0.04880962,1.80444471,1.69256853,2.27618022
-4.66733367,4.77748248,0.01876359,0.24604142,0.34351312,0.64309093,0.04998766,1.84995948,1.70748890,2.24334371
-4.66133067,4.82391535,0.01986168,0.25918508,0.33673701,0.67517470,0.05112171,1.89910949,1.72718649,2.21145210
-4.65532766,4.87883424,0.02100975,0.27407078,0.33076901,0.70944699,0.05219216,1.95169604,1.75240888,2.18116404
-4.64932466,4.94282565,0.02220062,0.29086713,0.32582122,0.74576801,0.05318177,2.00747969,1.78388405,2.15306433
-4.64332166,5.01638481,0.02342889,0.30974672,0.32209664,0.78398998,0.05407642,2.06618454,1.82232173,2.12766171
