energy_ev,total_up,In_p_up,In_d_up,Te_p_up,Te_d_up,W_p_up,W_d_up
-5.79589795,2.13849886,0.15493564,0.00495294,1.21206322,0.00000000,0.95619320,0.61589476
-5.78989495,2.07054106,0.14983717,0.00489421,1.17227195,0.00000000,0.91333642,0.59834961
-5.78389195,1.99408514,0.14407579,0.00481040,1.12771748,0.00000000,0.86801259,0.57822748
-5.77788894,1.91014104,0.13773690,0.00470253,1.07898796,0.00000000,0.82077776,0.55578155
-5.77188594,1.81982462,0.13091289,0.00457217,1.02672890,0.00000000,0.77219452,0.53130380
-5.76588294,1.72433260,0.12370083,0.00442140,0.97162845,0.00000000,0.72282182,0.50511821
-5.75987994,1.62491552,0.11620007,0.00425277,0.91440153,0.00000000,0.67320517,0.47757300
-5.75387694,1.52284974,0.10850991,0.00406925,0.85577370,0.00000000,0.62386765,0.44903230
-5.74787394,1.41940935,0.10072737,0.00387412,0.79646504,0.00000000,0.57530181,0.41986742
-5.74187094,1.31583907,0.09294511,0.00367093,0.73717478,0.00000000,0.52796266,0.39044816
-5.73586793,1.21332880,0.08524964,0.00346341,0.67856716,0.00000000,0.48226178,0.36113441
-5.72986493,1.11299085,0.07771981,0.00325532,0.62125879,0.00000000,0.43856278,0.33226843
-5.72386193,1.01584025,0.07042554,0.00305043,0.56580805,0.00000000,0.39717800,0.30416785
-5.71785893,0.92277869,0.06342701,0.00285235,0.51270668,0.00000000,0.35836651,0.27711988
-5.71185593,0.83458242,0.05677412,0.00266452,0.46237359,0.00000000,0.32233329,0.25137657
-5.70585293,0.75189411,0.05050627,0.00249007,0.41515115,0.00000000,0.28922958,0.22715138
-5.69984992,0.67521868,0.04465250,0.00233177,0.37130364,0.00000000,0.25915418,0.20461704
-5.69384692,0.60492289,0.03923189,0.00219199,0.33101792,0.00000000,0.23215572,0.18390462
-5.68784392,0.54123833,0.03425418,0.00207261,0.29440599,0.00000000,0.20823550,0.16510370
-5.68184092,0.48426739,0.02972062,0.00197504,0.26150912,0.00000000,0.18735105,0.14826370
-5.67583792,0.43399178,0.02562492,0.00190014,0.23230344,0.00000000,0.16942000,0.13339596
-5.66983492,0.39028293,0.02195437,0.00184825,0.20670645,0.00000000,0.15432426,0.12047663
-5.66383192,0.35291406,0.01869092,0.00181918,0.18458431,0.00000000,0.14191446,0.10945013
-5.65782891,0.32157304,0.01581233,0.00181222,0.16575954,0.00000000,0.13201433,0.10023299
-5.65182591,0.29587599,0.01329330,0.00182616,0.15001888,0.00000000,0.12442519,0.09271798
-5.64582291,0.27538104,0.01110648,0.00185932,0.13712117,0.00000000,0.11893036,0.08677841
-5.63981991,0.25960195,0.00922345,0.00190963,0.12680491,0.00000000,0.11529953,0.08227246
-5.63381691,0.24802147,0.00761556,0.00197462,0.11879557,0.00000000,0.11329301,0.07904748
-5.62781391,0.24010419,0.00625468,0.00205154,0.11281242,0.00000000,0.11266592,0.07694422
-5.62181091,0.23530871,0.00511382,0.00213738,0.10857484,0.00000000,0.11317231,0.07580086
-5.61580790,0.23309921,0.00416762,0.00222898,0.10580815,0.00000000,0.11456913,0.07545695
-5.60980490,0.23295617,0.00339278,0.00232310,0.10424883,0.00000000,0.11662017,0.07575705
-5.60380190,0.23438626,0.00276830,0.00241648,0.10364922,0.00000000,0.11909985,0.07655418
-5.59779890,0.23693146,0.00227571,0.00250596,0.10378169,0.00000000,0.12179679,0.07771307
-5.59179590,0.24017706,0.00189916,0.00258852,0.10444219,0.00000000,0.12451723,0.07911293
-5.58579290,0.24375878,0.00162550,0.00266139,0.10545327,0.00000000,0.12708814,0.08065014
-5.57978989,0.24736867,0.00144426,0.00272212,0.10666646,0.00000000,0.12935992,0.08224029
-5.57378689,0.25075976,0.00134761,0.00276862,0.10796411,0.00000000,0.13120872,0.08382002
-5.56778389,0.25374939,0.00133029,0.00279925,0.10926046,0.00000000,0.13253812,0.08534820
-5.56178089,0.25622099,0.00138951,0.00281281,0.11050207,0.00000000,0.13328024,0.08680666
-5.55577789,0.25812432,0.00152480,0.00280861,0.11166754,0.00000000,0.13339621,0.08820032
-5.54977489,0.25947406,0.00173794,0.00278649,0.11276640,0.00000000,0.13287581,0.08955665
-5.54377189,0.26034669,0.00203278,0.00274674,0.11383730,0.00000000,0.13173643,0.09092453
-5.53776888,0.26087576,0.00241506,0.00269016,0.11494539,0.00000000,0.13002131,0.09237241
-5.53176588,0.26124554,0.00289232,0.00261798,0.11617899,0.00000000,0.12779699,0.09398586
-5.52576288,0.26168319,0.00347365,0.00253185,0.11764556,0.00000000,0.12515027,0.09586451
-5.51975988,0.26244982,0.00416956,0.00243373,0.11946710,0.00000000,0.12218452,0.09811843
-5.51375688,0.26383036,0.00499174,0.00232587,0.12177508,0.00000000,0.11901570,0.10086413
-5.50775388,0.26612292,0.00595284,0.00221070,0.12470499,0.00000000,0.11576806,0.10422013
-5.50175088,0.26962768,0.00706626,0.00209082,0.12839078,0.00000000,0.11256977,0.10830245
-5.49574787,0.27463589,0.00834590,0.00196885,0.13295922,0.00000000,0.10954856,0.11321995
-5.48974487,0.28141921,0.00980584,0.00184742,0.13852457,0.00000000,0.10682767,0.11906992
-5.48374187,0.29021989,0.01146014,0.00172909,0.14518352,0.00000000,0.10452207,0.12593385
-5.47773887,0.30124210,0.01332251,0.00161629,0.15301086,0.00000000,0.10273518,0.13387373
-5.47173587,0.31464472,0.01540602,0.00151130,0.16205580,0.00000000,0.10155622,0.14292898
-5.46573287,0.33053588,0.01772282,0.00141619,0.17233929,0.00000000,0.10105818,0.15311412
-5.45972986,0.34896955,0.02028387,0.00133280,0.18385244,0.00000000,0.10129650,0.16441738
-5.45372686,0.36994415,0.02309863,0.00126277,0.19655600,0.00000000,0.10230858,0.17680024
-5.44772386,0.39340343,0.02617486,0.00120747,0.21038120,0.00000000,0.10411387,0.19019799
-5.44172086,0.41923937,0.02951834,0.00116804,0.22523167,0.00000000,0.10671475,0.20452141
-5.43571786,0.44729725,0.03313272,0.00114541,0.24098663,0.00000000,0.11009799,0.21965937
-5.42971486,0.47738243,0.03701932,0.00114029,0.25750510,0.00000000,0.11423680,0.23548235
-5.42371186,0.50926871,0.04117706,0.00115320,0.27463111,0.00000000,0.11909321,0.25184677
-5.41770885,0.54270782,0.04560238,0.00118448,0.29219950,0.00000000,0.12462086,0.26859993
-5.41170585,0.57743976,0.05028928,0.00123431,0.31004237,0.00000000,0.13076798,0.28558539
-5.40570285,0.61320338,0.05522937,0.00130272,0.32799562,0.00000000,0.13748034,0.30264845
-5.39969985,0.64974679,0.06041204,0.00138962,0.34590555,0.00000000,0.14470429,0.31964168
-5.39369685,0.68683724,0.06582470,0.00149481,0.36363502,0.00000000,0.15238948,0.33643011
-5.38769385,0.72426984,0.07145309,0.00161793,0.38106907,0.00000000,0.16049137,0.35289585
-5.38169085,0.76187485,0.07728169,0.00175854,0.39811958,0.00000000,0.16897328,0.36894203
-5.37568784,0.79952314,0.08329416,0.00191606,0.41472888,0.00000000,0.17780802,0.38449575
-5.36968484,0.83712962,0.08947388,0.00208981,0.43087204,0.00000000,0.18697896,0.39951004
-5.36368184,0.87465438,0.09580448,0.00227894,0.44655778,0.00000000,0.19648042,0.41396457
-5.35767884,0.91210149,0.10227041,0.00248248,0.46182784,0.00000000,0.20631755,0.42786526
-5.35167584,0.94951556,0.10885746,0.00269932,0.47675493,0.00000000,0.21650548,0.44124269
-5.34567284,0.98697610,0.11555317,0.00292815,0.49143921,0.00000000,0.22706789,0.45414947
-5.33966983,1.02458998,0.12234723,0.00316753,0.50600352,0.00000000,0.23803497,0.46665656
-5.33366683,1.06248218,0.12923157,0.00341582,0.52058750,0.00000000,0.24944092,0.47884897
-5.32766383,1.10078551,0.13620041,0.00367122,0.53534087,0.00000000,0.26132090,0.49082077
-5.32166083,1.13962944,0.14324996,0.00393173,0.55041605,0.00000000,0.27370775,0.50266990
-5.31565783,1.17912883,0.15037794,0.00419523,0.56596068,0.00000000,0.28662848,0.51449284
-5.30965483,1.21937291,0.15758283,0.00445942,0.58211009,0.00000000,0.30010071,0.52637955
-5.30365183,1.26041529,0.16486288,0.00472189,0.59898023,0.00000000,0.31412922,0.53840885
-5.29764882,1.30226529,0.17221494,0.00498014,0.61666142,0.00000000,0.32870283,0.55064453
-5.29164582,1.34488132,0.17963316,0.00523161,0.63521312,0.00000000,0.34379172,0.56313228
-5.28564282,1.38816662,0.18710758,0.00547373,0.65466003,0.00000000,0.35934542,0.57589774
-5.27963982,1.43196764,0.19462287,0.00570397,0.67498981,0.00000000,0.37529164,0.58894567
-5.27363682,1.47607554,0.20215703,0.00591992,0.69615247,0.00000000,0.39153596,0.60226027
-5.26763382,1.52023049,0.20968057,0.00611931,0.71806155,0.00000000,0.40796273,0.61580669
-5.26163082,1.56412909,0.21715581,0.00630008,0.74059700,0.00000000,0.42443689,0.62953364
-5.25562781,1.60743439,0.22453680,0.00646049,0.76360985,0.00000000,0.44080706,0.64337681
-5.24962481,1.64978821,0.23176969,0.00659912,0.78692812,0.00000000,0.45690961,0.65726306
-5.24362181,1.69082522,0.23879361,0.00671495,0.81036405,0.00000000,0.47257362,0.67111504
-5.23761881,1.73018807,0.24554218,0.00680740,0.83372200,0.00000000,0.48762671,0.68485591
-5.23161581,1.76754269,0.25194551,0.00687637,0.85680673,0.00000000,0.50190126,0.69841395
-5.22561281,1.80259317,0.25793270,0.00692224,0.87943161,0.00000000,0.51524092,0.71172659
-5.21960980,1.83509501,0.26343463,0.00694588,0.90142623,0.00000000,0.52750700,0.72474374
-5.21360680,1.86486635,0.26838700,0.00694867,0.92264301,0.00000000,0.53858447,0.73743014
-5.20760380,1.89179608,0.27273350,0.00693242,0.94296245,0.00000000,0.54838718,0.74976638
-5.20160080,1.91584869,0.27642880,0.00689932,0.96229661,0.00000000,0.55686207,0.76174880
-5.19559780,1.93706515,0.27944129,0.00685194,0.98059076,0.00000000,0.56399202,0.77338792
-5.18959480,1.95556005,0.28175546,0.00679308,0.99782306,0.00000000,0.56979729,0.78470577
-5.18359180,1.97151486,0.28337366,0.00672571,1.01400222,0.00000000,0.57433528,0.79573215
-5.17758879,1.98516783,0.28431725,0.00665287,1.02916355,0.00000000,0.57769872,0.80650001
-5.17158579,1.99680117,0.28462698,0.00657759,1.04336346,0.00000000,0.58001225,0.81704053
-5.16558279,2.00672605,0.28436264,0.00650277,1.05667294,0.00000000,0.58142761,0.82737800
-5.15957979,2.01526666,0.28360192,0.00643107,1.06917054,0.00000000,0.58211759,0.83752502
-5.15357679,2.02274391,0.28243859,0.00636487,1.08093514,0.00000000,0.58226912,0.84747842
-5.14757379,2.02946000,0.28098005,0.00630617,1.09203921,0.00000000,0.58207579,0.85721610
-5.14157079,2.03568462,0.27934422,0.00625656,1.10254291,0.00000000,0.58173003,0.86669521
-5.13556778,2.04164341,0.27765618,0.00621712,1.11248937,0.00000000,0.58141557,0.87585169
-5.12956478,2.04750936,0.27604433,0.00618849,1.12190151,0.00000000,0.58130024,0.88460130
-5.12356178,2.05339733,0.27463648,0.00617081,1.13078038,0.00000000,0.58152959,0.89284212
-5.11755878,2.05936175,0.27355580,0.00616375,1.13910514,0.00000000,0.58222146,0.90045816
-5.11155578,2.06539736,0.27291692,0.00616653,1.14683449,0.00000000,0.58346178,0.90732410
-5.10555278,2.07144256,0.27282209,0.00617800,1.15390928,0.00000000,0.58530156,0.91331056
-5.09954977,2.07738488,0.27335768,0.00619665,1.16025600,0.00000000,0.58775531,0.91828956
-5.09354677,2.08306777,0.27459099,0.00622072,1.16579066,0.00000000,0.59080075,0.92213995
-5.08754377,2.08829823,0.27656755,0.00624823,1.17042286,0.00000000,0.59437972,0.92475208
-5.08154077,2.09285444,0.27930891,0.00627703,1.17405936,0.00000000,0.59840028,0.92603168
-5.07553777,2.09649291,0.28281103,0.00630493,1.17660710,0.00000000,0.60273988,0.92590256
-5.06953477,2.09895478,0.28704335,0.00632969,1.17797526,0.00000000,0.60724926,0.92430795
-5.06353177,2.09997094,0.29194865,0.00634914,1.17807641,0.00000000,0.61175718,0.92121047
-5.05752876,2.09926589,0.29744367,0.00636115,1.17682653,0.00000000,0.61607565,0.91659090
-5.05152576,2.09656068,0.30342059,0.00636375,1.17414426,0.00000000,0.62000565,0.91044578
-5.04552276,2.09157498,0.30974944,0.00635512,1.16994950,0.00000000,0.62334302,0.90278425
-5.03951976,2.08402892,0.31628132,0.00633363,1.16416169,0.00000000,0.62588463,0.89362442
-5.03351676,2.07364499,0.32285255,0.00629785,1.15669816,0.00000000,0.62743453,0.88298967
-5.02751376,2.06015070,0.32928954,0.00624661,1.14747290,0.00000000,0.62781003,0.87090525
-5.02151076,2.04328219,0.33541433,0.00617896,1.13639621,0.00000000,0.62684766,0.85739555
-5.01550775,2.02278939,0.34105062,0.00609422,1.12337528,0.00000000,0.62440866,0.84248230
-5.00950475,1.99844256,0.34603012,0.00599198,1.10831618,0.00000000,0.62038415,0.82618391
-5.00350175,1.97004053,0.35019890,0.00587211,1.09112711,0.00000000,0.61469963,0.80851606
-4.99749875,1.93742005,0.35342354,0.00573475,1.07172291,0.00000000,0.60731868,0.78949342
-4.99149575,1.90046614,0.35559682,0.00558031,1.05003070,0.00000000,0.59824576,0.76913254
-4.98549275,1.85912260,0.35664252,0.00540951,1.02599619,0.00000000,0.58752794,0.74745548
-4.97948974,1.81340219,0.35651930,0.00522332,0.99959041,0.00000000,0.57525540,0.72449404
-4.97348674,1.76339550,0.35522322,0.00502296,0.97081631,0.00000000,0.56156060,0.70029405
-4.96748374,1.70927797,0.35278886,0.00480992,0.93971476,0.00000000,0.54661606,0.67491955
-4.96148074,1.65131419,0.34928881,0.00458591,0.90636942,0.00000000,0.53063079,0.64845635
-4.95547774,1.58985901,0.34483161,0.00435281,0.87091017,0.00000000,0.51384536,0.62101457
-4.94947474,1.52535514,0.33955815,0.00411269,0.83351469,0.00000000,0.49652568,0.59273019
-4.94347174,1.45832691,0.33363658,0.00386772,0.79440797,0.00000000,0.47895588,0.56376504
-4.93746873,1.38937053,0.32725603,0.00362019,0.75385975,0.00000000,0.46143027,0.53430553
-4.93146573,1.31914095,0.32061937,0.00337241,0.71217982,0.00000000,0.44424488,0.50455991
-4.92546273,1.24833602,0.31393543,0.00312669,0.66971156,0.00000000,0.42768888,0.47475423
-4.91945973,1.17767869,0.30741089,0.00288532,0.62682380,0.00000000,0.41203626,0.44512735
-4.91345673,1.10789800,0.30124247,0.00265049,0.58390161,0.00000000,0.39753809,0.41592512
-4.90745373,1.03971001,0.29560960,0.00242427,0.54133639,0.00000000,0.38441591,0.38739411
-4.90145073,0.97379949,0.29066812,0.00220862,0.49951579,0.00000000,0.37285643,0.35977537
-4.89544772,0.91080337,0.28654526,0.00200528,0.45881391,0.00000000,0.36300792,0.33329838
-4.88944472,0.85129672,0.28333620,0.00181586,0.41958236,0.00000000,0.35497848,0.30817562
-4.88344172,0.79578189,0.28110231,0.00164171,0.38214244,0.00000000,0.34883626,0.28459803
-4.87743872,0.74468128,0.27987134,0.00148403,0.34677877,0.00000000,0.34461178,0.26273146
-4.87143572,0.69833382,0.27963937,0.00134378,0.31373469,0.00000000,0.34230211,0.24271445
-4.86543272,0.65699531,0.28037447,0.00122176,0.28320934,0.00000000,0.34187668,0.22465706
-4.85942971,0.62084213,0.28202188,0.00111857,0.25535649,0.00000000,0.34328461,0.20864096
-4.85342671,0.58997794,0.28451039,0.00103462,0.23028508,0.00000000,0.34646282,0.19472061
-4.84742371,0.56444263,0.28775944,0.00097019,0.20806104,0.00000000,0.35134469,0.18292522
-4.84142071,0.54422287,0.29168666,0.00092542,0.18871037,0.00000000,0.35786856,0.17326141
-4.83541771,0.52926317,0.29621525,0.00090029,0.17222296,0.00000000,0.36598551,0.16571621
-4.82941471,0.51947672,0.30128075,0.00089467,0.15855693,0.00000000,0.37566593,0.16026019
-4.82341171,0.51475513,0.30683679,0.00090832,0.14764316,0.00000000,0.38690427,0.15685042
-4.81740870,0.51497634,0.31285935,0.00094088,0.13938967,0.00000000,0.39972148,0.15543299
-4.81140570,0.52001006,0.31934925,0.00099184,0.13368559,0.00000000,0.41416502,0.15594508
-4.80540270,0.52972037,0.32633261,0.00106060,0.13040454,0.00000000,0.43030596,0.15831613
-4.79939970,0.54396532,0.33385920,0.00114639,0.12940737,0.00000000,0.44823337,0.16246842
-4.79339670,0.56259351,0.34199867,0.00124829,0.13054409,0.00000000,0.46804600,0.16831670
-4.78739370,0.58543799,0.35083476,0.00136521,0.13365503,0.00000000,0.48984164,0.17576722
-4.78139070,0.61230790,0.36045789,0.00149585,0.13857141,0.00000000,0.51370466,0.18471607
-4.77538769,0.64297858,0.37095640,0.00163874,0.14511537,0.00000000,0.53969232,0.19504722
-4.76938469,0.67718099,0.38240694,0.00179217,0.15309969,0.00000000,0.56782068,0.20663031
-4.76338169,0.71459125,0.39486467,0.00195424,0.16232735,0.00000000,0.59805090,0.21931854
-4.75737869,0.75482145,0.40835370,0.00212280,0.17259134,0.00000000,0.63027687,0.23294690
-4.75137569,0.79741255,0.42285856,0.00229553,0.18367461,0.00000000,0.66431504,0.24733103
-4.74537269,0.84183018,0.43831711,0.00246991,0.19535080,0.00000000,0.69989722,0.26226691
-4.73936968,0.88746431,0.45461553,0.00264328,0.20738547,0.00000000,0.73666708,0.27753154
-4.73336668,0.93363298,0.47158575,0.00281287,0.21953830,0.00000000,0.77418083,0.29288488
-4.72736368,0.97959070,0.48900559,0.00297585,0.23156606,0.00000000,0.81191243,0.30807298
-4.72136068,1.02454138,0.50660188,0.00312939,0.24322661,0.00000000,0.84926333,0.32283240
-4.71535768,1.06765559,0.52405636,0.00327075,0.25428349,0.00000000,0.88557667,0.33689573
-4.70935468,1.10809165,0.54101445,0.00339730,0.26451143,0.00000000,0.92015541,0.34999827
-4.70335168,1.14501985,0.55709629,0.00350665,0.27370213,0.00000000,0.95228377,0.36188536
-4.69734867,1.17764873,0.57190987,0.00359667,0.28167047,0.00000000,0.98125115,0.37232038
-4.69134567,1.20525245,0.58506552,0.00366560,0.28826061,0.00000000,1.00637736,0.38109283
-4.68534267,1.22719782,0.59619110,0.00371210,0.29335185,0.00000000,1.02703827,0.38802634
-4.67933967,1.24297000,0.60494731,0.00373526,0.29686391,0.00000000,1.04269047,0.39298619
-4.67333667,1.25219544,0.61104232,0.00373472,0.29876137,0.00000000,1.05289396,0.39588590
-4.66733367,1.25466106,0.61424512,0.00371061,0.29905707,0.00000000,1.05733170,0.39669278
-4.66133067,1.25032875,0.61439681,0.00366362,0.29781422,0.00000000,1.05582520,0.39543194
-4.65532766,1.23934445,0.61141961,0.00359496,0.29514712,0.00000000,1.04834542,0.39218876
-4.64932466,1.22204130,0.60532287,0.00350635,0.29122039,0.00000000,1.03501840,0.38710953
-4.64332166,1.19893675,0.59620609,0.00339999,0.28624670,0.00000000,1.01612557,0.38040026
-4.63731866,1.17072369,0.58425871,0.00327849,0.28048301,0.00000000,0.99209855,0.37232378
-4.63131566,1.13825589,0.56975668,0.00314481,0.27422545,0.00000000,0.96350898,0.36319495
-4.62531266,1.10252833,0.55305619,0.00300223,0.26780298,0.00000000,0.93105355,0.35337445
-4.61930965,1.06465327,0.53458456,0.00285420,0.26156998,0.00000000,0.89553527,0.34326113
-4.61330665,1.02583282,0.51482893,0.00270433,0.25589796,0.00000000,0.85784146,0.33328324
-4.60730365,0.98732904,0.49432319,0.00255627,0.25116675,0.00000000,0.81891958,0.32388884
-4.60130065,0.95043266,0.47363344,0.00241363,0.24775522,0.00000000,0.77975179,0.31553567
-4.59529765,0.91643129,0.45334286,0.00227993,0.24603190,0.00000000,0.74132910,0.30868070
-4.58929465,0.88657820,0.43403620,0.00215852,0.24634573,0.00000000,0.70462601,0.30376968
-4.58329165,0.86206238,0.41628456,0.00205251,0.24901713,0.00000000,0.67057643,0.30122704
-4.57728864,0.84398077,0.40063086,0.00196474,0.25432951,0.00000000,0.64005153,0.30144617
-4.57128564,0.83331319,0.38757628,0.00189770,0.26252169,0.00000000,0.61383995,0.30478047
-4.56528264,0.83090044,0.37756822,0.00185355,0.27378106,0.00000000,0.59263086,0.31153524
-4.55927964,0.83742609,0.37098977,0.00183402,0.28823795,0.00000000,0.57700014,0.32196067
-4.55327664,0.85340199,0.36815103,0.00184047,0.30596112,0.00000000,0.56739970,0.33624585
-4.54727364,0.87915789,0.36928245,0.00187381,0.32695469,0.00000000,0.56415005,0.35451417
-4.54127064,0.91483507,0.37453011,0.00193453,0.35115640,0.00000000,0.56743610,0.37681991
-4.53526763,0.96038408,0.38395314,0.00202270,0.37843747,0.00000000,0.57730607,0.40314635
-4.52926463,1.01556639,0.39752313,0.00213794,0.40860397,0.00000000,0.59367325,0.43340509
-4.52326163,1.07996000,0.41512563,0.00227947,0.44139975,0.00000000,0.61632064,0.46743697
-4.51725863,1.15296856,0.43656356,0.00244608,0.47651077,0.00000000,0.64490802,0.50501417
-4.51125563,1.23383394,0.46156239,0.00263620,0.51357100,0.00000000,0.67898134,0.54584374
-4.50525263,1.32165173,0.48977709,0.00284784,0.55216937,0.00000000,0.71798417,0.58957230
-4.49924962,1.41538944,0.52080051,0.00307870,0.59185793,0.00000000,0.76127085,0.63579182
-4.49324662,1.51390672,0.55417300,0.00332614,0.63216073,0.00000000,0.80812110,0.68404635
-4.48724362,1.61597728,0.58939300,0.00358722,0.67258329,0.00000000,0.85775566,0.73383952
-4.48124062,1.72031173,0.62592843,0.00385878,0.71262234,0.00000000,0.90935269,0.78464253
-4.47523762,1.82558092,0.66322824,0.00413741,0.75177550,0.00000000,0.96206452,0.83590258
-4.46923462,1.93043906,0.70073414,0.00441955,0.78955057,0.00000000,1.01503422,0.88705139
-4.46323162,2.03354606,0.73789186,0.00470155,0.82547432,0.00000000,1.06741179,0.93751359
-4.45722861,2.13358870,0.77416183,0.00497965,0.85910034,0.00000000,1.11836945,0.98671503
-4.45122561,2.22929998,0.80902875,0.00525012,0.89001590,0.00000000,1.16711568,1.03409054
-4.44522261,2.31947648,0.84201004,0.00550927,0.91784771,0.00000000,1.21290781,1.07909130
-4.43921961,2.40299354,0.87266280,0.00575350,0.94226639,0.00000000,1.25506278,1.12119160
-4.43321661,2.47881805,0.90058919,0.00597941,0.96298985,0.00000000,1.29296609,1.15989510
-4.42721361,2.54601893,0.92544033,0.00618378,0.97978546,0.00000000,1.32607873,1.19474043
-4.42121061,2.60377561,0.94691853,0.00636370,0.99247125,0.00000000,1.35394214,1.22530637
-4.41520760,2.65138447,0.96477824,0.00651656,1.00091624,0.00000000,1.37618137,1.25121651
-4.40920460,2.68826379,0.97882573,0.00664012,1.00504008,0.00000000,1.39250652,1.27214359
-4.40320160,2.71395730,0.98891785,0.00673255,1.00481215,0.00000000,1.40271270,1.28781349
-4.39719860,2.72813680,0.99496000,0.00679246,1.00025027,0.00000000,1.40667873,1.29800893
-4.39119560,2.73060390,0.99690380,0.00681892,0.99141921,0.00000000,1.40436495,1.30257292
-4.38519260,2.72129120,0.99474450,0.00681146,0.97842898,0.00000000,1.39581008,1.30141186
-4.37918959,2.70026283,0.98851850,0.00677013,0.96143301,0.00000000,1.38112772,1.29449824
-4.37318659,2.66771435,0.97830099,0.00669544,0.94062629,0.00000000,1.36050223,1.28187283
-4.36718359,2.62397189,0.96420399,0.00658838,0.91624319,0.00000000,1.33418444,1.26364615
-4.36118059,2.56949020,0.94637461,0.00645038,0.88855527,0.00000000,1.30248694,1.23999913
-4.35517759,2.50484945,0.92499360,0.00628333,0.85786858,0.00000000,1.26577911,1.21118267
-4.34917459,2.43075033,0.90027412,0.00608946,0.82452075,0.00000000,1.22448181,1.17751606
-4.34317159,2.34800736,0.87246039,0.00587137,0.78887751,0.00000000,1.17906161,1.13938397
-4.33716858,2.25753998,0.84182625,0.00563195,0.75132876,0.00000000,1.13002452,1.09723217
-4.33116558,2.16036145,0.80867336,0.00537430,0.71228412,0.00000000,1.07790920,1.05156163
-4.32516258,2.05756554,0.77332883,0.00510170,0.67216800,0.00000000,1.02327955,1.00292144
-4.31915958,1.95031110,0.73614225,0.00481753,0.63141431,0.00000000,0.96671685,0.95190033
-4.31315658,1.83980484,0.69748198,0.00452523,0.59046080,0.00000000,0.90881134,0.89911729
-4.30715358,1.72728276,0.65773075,0.00422818,0.54974334,0.00000000,0.85015362,0.84521129
