energy_ev,total_up,Pb_p_up,Pb_d_up,Ru_p_up,Ru_d_up,S_s_up,S_p_up
-5.69384692,8.50074603,0.29560814,0.00307245,3.35760860,4.41128201,0.02746486,4.97473752
-5.68784392,8.78622136,0.29836260,0.00314027,3.50402298,4.56909809,0.02781690,5.15233807
-5.68184092,9.06873162,0.30034410,0.00320761,3.64906822,4.72621813,0.02806420,5.32963164
-5.67583792,9.34291075,0.30150220,0.00327269,3.79046827,4.87962641,0.02820019,5.50336750
-5.66983492,9.60326687,0.30179744,0.00333370,3.92587618,5.02624005,0.02822053,5.67017675
-5.66383192,9.84431029,0.30120361,0.00338886,4.05293178,5.16297828,0.02812328,5.82664903
-5.65782891,10.06069389,0.29971008,0.00343642,4.16932463,5.28683755,0.02790907,5.96941785
-5.65182591,10.24736118,0.29732420,0.00347481,4.27286004,5.39497008,0.02758131,6.09525164
-5.64582291,10.39969607,0.29407353,0.00350256,4.36152551,5.48476298,0.02714622,6.20114702
-5.63981991,10.51366812,0.29000777,0.00351848,4.43355494,5.55391485,0.02661293,6.28442041
-5.63381691,10.58596671,0.28520017,0.00352159,4.48748765,5.60050657,0.02599340,6.34279391
-5.62781391,10.61411784,0.27974838,0.00351124,4.52221967,5.62306327,0.02530237,6.37447162
-5.62181091,10.59657786,0.27377445,0.00348709,4.53704492,5.62060438,0.02455715,6.37820267
-5.61580790,10.53279937,0.26742392,0.00344914,4.53168421,5.59267955,0.02377734,6.35332813
-5.60980490,10.42326564,0.26086409,0.00339774,4.50630069,5.53938841,0.02298456,6.29980912
-5.60380190,10.26949138,0.25428111,0.00333361,4.46150082,5.46138317,0.02220201,6.21823498
-5.59779890,10.07398927,0.24787622,0.00325775,4.39832054,5.35985344,0.02145399,6.10981059
-5.59179590,9.84020303,0.24186103,0.00317149,4.31819723,5.23649400,0.02076537,5.97632337
-5.58579290,9.57240939,0.23645196,0.00307642,4.22292819,5.09345624,0.02016107,5.82009124
-5.57978989,9.27559279,0.23186405,0.00297433,4.11461732,4.93328548,0.01966536,5.64389343
-5.57378689,8.95529744,0.22830419,0.00286718,3.99561205,4.75884627,0.01930135,5.45088712
-5.56778389,8.61746253,0.22596423,0.00275703,3.86843271,4.57323876,0.01909023,5.24451313
-5.56178089,8.26824683,0.22501385,0.00264599,3.73569709,4.37970904,0.01905078,5.02839428
-5.55577789,7.91384912,0.22559385,0.00253614,3.60004293,4.18155705,0.01919869,4.80623038
-5.54977489,7.56033106,0.22780978,0.00242950,3.46405101,3.98204505,0.01954605,4.58169362
-5.54377189,7.21344863,0.23172642,0.00232794,3.33017166,3.78431000,0.02010089,4.35832809
-5.53776888,6.87849794,0.23736321,0.00223315,3.20065705,3.59128275,0.02086677,4.13945677
-5.53176588,6.56018022,0.24469101,0.00214659,3.07750163,3.40561641,0.02184253,3.92809903
-5.52576288,6.26249042,0.25363020,0.00206948,2.96239251,3.22962621,0.02302208,3.72690100
-5.51975988,5.98863235,0.26405052,0.00200271,2.85667141,3.06524240,0.02439437,3.53808083
-5.51375688,5.74096267,0.27577259,0.00194690,2.76130919,2.91397726,0.02594354,3.36339002
-5.50775388,5.52096490,0.28857115,0.00190235,2.67689371,2.77690694,0.02764918,3.20409165
-5.50175088,5.32925348,0.30218015,0.00186904,2.60363115,2.65466824,0.02948673,3.06095556
-5.49574787,5.16560707,0.31629941,0.00184666,2.54136054,2.54746981,0.03142807,2.93427005
-5.48974487,5.02902921,0.33060288,0.00183464,2.48958085,2.45511712,0.03344227,2.82386917
-5.48374187,4.91783362,0.34474800,0.00183217,2.44748940,2.37704991,0.03549640,2.72917406
-5.47773887,4.82975066,0.35838608,0.00183823,2.41403015,2.31239038,0.03755651,2.64924665
-5.47173587,4.76205076,0.37117326,0.00185169,2.38794983,2.26000034,0.03958867,2.58285326
-5.46573287,4.71168008,0.38278154,0.00187130,2.36785993,2.21854496,0.04155998,2.52853574
-5.45972986,4.67540318,0.39290959,0.00189576,2.35230190,2.18656080,0.04343964,2.48468737
-5.45372686,4.64994742,0.40129279,0.00192383,2.33981321,2.16252553,0.04519997,2.44963050
-5.44772386,4.63214353,0.40771221,0.00195431,2.32899160,2.14492668,0.04681727,2.42169331
-5.44172086,4.61905715,0.41200197,0.00198614,2.31855496,2.13232706,0.04827259,2.39928248
-5.43571786,4.60810634,0.41405485,0.00201843,2.30739462,2.12342414,0.04955232,2.38094937
-5.42971486,4.59716061,0.41382577,0.00205052,2.29461985,2.11710145,0.05064852,2.36544711
-5.42371186,4.58461805,0.41133317,0.00208196,2.27959205,2.11247006,0.05155910,2.35177666
-5.41770885,4.56945757,0.40665801,0.00211259,2.26194716,2.10889861,0.05228767,2.33922023
-5.41170585,4.55126488,0.39994068,0.00214250,2.24160586,2.10603104,0.05284325,2.32736096
-5.40570285,4.53023153,0.39137593,0.00217203,2.21877120,2.10379150,0.05323970,2.31608850
-5.39969985,4.50712773,0.38120597,0.00220178,2.19391415,2.10237657,0.05349496,2.30559056
-5.39369685,4.48325081,0.36971223,0.00223256,2.16774804,2.10223546,0.05363018,2.29633125
-5.38769385,4.46035216,0.35720608,0.00226532,2.14119329,2.10403938,0.05366873,2.28901749
-5.38169085,4.44054652,0.34401896,0.00230117,2.11533436,2.10864174,0.05363516,2.28455534
-5.37568784,4.42620795,0.33049235,0.00234127,2.09137092,2.11703111,0.05355421,2.28399845
-5.36968484,4.41985771,0.31696805,0.00238679,2.07056578,2.13027944,0.05344986,2.28849130
-5.36368184,4.42404906,0.30377905,0.00243884,2.05419187,2.14948773,0.05334451,2.29920964
-5.35767884,4.44125418,0.29124145,0.00249846,2.04348056,2.17573183,0.05325836,2.31730118
-5.35167584,4.47375817,0.27964757,0.00256650,2.03957371,2.21001063,0.05320897,2.34382880
-5.34567284,4.52356421,0.26926049,0.00264364,2.04348099,2.25319884,0.05321105,2.37971892
-5.33966983,4.59231372,0.26031015,0.00273030,2.05604425,2.30600613,0.05327649,2.42571687
-5.33366683,4.68122395,0.25299089,0.00282667,2.07790989,2.36894417,0.05341461,2.48235090
-5.32766383,4.79104486,0.24746051,0.00293266,2.10950977,2.44230244,0.05363260,2.54990595
-5.32166083,4.92203592,0.24384059,0.00304793,2.15105103,2.52613347,0.05393614,2.62840781
-5.31565783,5.07396258,0.24221792,0.00317188,2.20251430,2.62024741,0.05433010,2.71761770
-5.30965483,5.24611122,0.24264686,0.00330368,2.26365981,2.72421579,0.05481931,2.81703692
-5.30365183,5.43732057,0.24515222,0.00344229,2.33404041,2.83738346,0.05540934,2.92592079
-5.29764882,5.64602705,0.24973259,0.00358656,2.41302025,2.95888782,0.05610715,3.04330074
-5.29164582,5.87032103,0.25636365,0.00373517,2.49979784,3.08768407,0.05692168,3.16801308
-5.28564282,6.10801069,0.26500140,0.00388679,2.59343214,3.22257490,0.05786421,3.29873299
-5.27963982,6.35669015,0.27558506,0.00404003,2.69287024,3.36224334,0.05894847,3.43401199
-5.27363682,6.61380868,0.28803940,0.00419355,2.79697543,3.50528713,0.06019057,3.57231721
-5.26763382,6.87673800,0.30227662,0.00434607,2.90455465,3.65025336,0.06160857,3.71207103
-5.26163082,7.14283516,0.31819744,0.00449638,3.01438437,3.79567204,0.06322182,3.85168953
-5.25562781,7.40949889,0.33569174,0.00464343,3.12523421,3.94008773,0.06505006,3.98961852
-5.24962481,7.67421801,0.35463862,0.00478628,3.23588801,4.08208819,0.06711227,4.12436628
-5.24362181,7.93461077,0.37490600,0.00492414,3.34516215,4.22032956,0.06942536,4.25453204
-5.23761881,8.18845502,0.39635010,0.00505636,3.45192096,4.35355765,0.07200278,4.37882981
-5.23161581,8.43370913,0.41881480,0.00518240,3.55508966,4.48062512,0.07485307,4.49610717
-5.22561281,8.66852437,0.44213117,0.00530185,3.65366491,4.60050447,0.07797851,4.60535902
-5.21960980,8.89124984,0.46611738,0.00541441,3.74672339,4.71229710,0.08137380,4.70573630
-5.21360680,9.10043102,0.49057919,0.00551981,3.83342887,4.81523849,0.08502507,4.79654998
-5.20760380,9.29480350,0.51531112,0.00561787,3.91303804,4.90870002,0.08890912,4.87727075
-5.20160080,9.47328349,0.54009849,0.00570839,3.98490540,4.99218759,0.09299303,4.94752474
-5.19559780,9.63495631,0.56472034,0.00579120,4.04848750,5.06533775,0.09723413,5.00708602
-5.18959480,9.77906448,0.58895319,0.00586614,4.10334663,5.12791139,0.10158046,5.05586619
-5.18359180,9.90499632,0.61257573,0.00593299,4.14915390,5.17978577,0.10597166,5.09390194
-5.17758879,10.01227613,0.63537400,0.00599156,4.18569169,5.22094507,0.11034028,5.12134090
-5.17158579,10.10055634,0.65714710,0.00604160,4.21285531,5.25146988,0.11461346,5.13842654
-5.16558279,10.16961215,0.67771309,0.00608289,4.23065360,5.27152616,0.11871506,5.14548253
-5.15957979,10.21933848,0.69691459,0.00611521,4.23920821,5.28135371,0.12256797,5.14289722
-5.15357679,10.24974911,0.71462407,0.00613838,4.23875146,5.28125483,0.12609664,5.13110858
-5.14757379,10.26097766,0.73074808,0.00615225,4.22962239,5.27158320,0.12922971,5.11059016
-5.14157079,10.25327976,0.74523054,0.00615678,4.21226109,5.25273349,0.13190260,5.08183842
-5.13556778,10.22703591,0.75805436,0.00615199,4.18720124,5.22513190,0.13405997,5.04536188
-5.12956478,10.18275441,0.76924166,0.00613802,4.15506090,5.18922794,0.13565800,5.00167236
-5.12356178,10.12107395,0.77885203,0.00611515,4.11653197,5.14548770,0.13666625,4.95127857
-5.11755878,10.04276523,0.78697917,0.00608378,4.07236846,5.09438893,0.13706919,4.89468230
-5.11155578,9.94873157,0.79374580,0.00604446,4.02337418,5.03641790,0.13686727,4.83237726
-5.10555278,9.84000817,0.79929712,0.00599786,3.97039023,4.97206839,0.13607738,4.76485058
-5.09954977,9.71776005,0.80379321,0.00594481,3.91428279,4.90184260,0.13473292,4.69258682
-5.09354677,9.58327860,0.80740058,0.00588622,3.85593170,4.82625399,0.13288329,4.61607420
-5.08754377,9.43797680,0.81028351,0.00582313,3.79622016,4.74583179,0.13059284,4.53581260
-5.08154077,9.28338311,0.81259560,0.00575667,3.73602586,4.66112670,0.12793945,4.45232279
-5.07553777,9.12113386,0.81447197,0.00568802,3.67621353,4.57271744,0.12501269,4.36615603
-5.06953477,8.95296405,0.81602273,0.00561842,3.61762885,4.48121737,0.12191165,4.27790337
-5.06353177,8.78069600,0.81732787,0.00554916,3.56109357,4.38728042,0.11874252,4.18820353
-5.05752876,8.60622553,0.81843412,0.00548151,3.50740118,4.29160566,0.11561601,4.09774848
-5.05152576,8.43150489,0.81935382,0.00541676,3.45731279,4.19493952,0.11264467,4.00728579
-5.04552276,8.25852193,0.82006584,0.00535619,3.41155240,4.09807498,0.10994014,3.91761689
-5.03951976,8.08927466,0.82051851,0.00530102,3.37080099,4.00184700,0.10761053,3.82959048
-5.03351676,7.92574079,0.82063441,0.00525243,3.33568881,3.90712360,0.10575771,3.74409072
-5.02751376,7.76984200,0.82031649,0.00521153,3.30678527,3.81479249,0.10447491,3.66202007
-5.02151076,7.62340272,0.81945528,0.00517933,3.28458632,3.72574293,0.10384429,3.58427675
-5.01550775,7.48810422,0.81793663,0.00515674,3.26949906,3.64084341,0.10393486,3.51172762
-5.00950475,7.36543468,0.81564942,0.00514450,3.26182408,3.56091551,0.10480049,3.44517718
-5.00350175,7.25663689,0.81249281,0.00514320,3.26173590,3.48670506,0.10647822,3.38533400
-4.99749875,7.16265550,0.80838257,0.00515320,3.26926256,3.41885180,0.10898685,3.33277624
-4.99149575,7.08408635,0.80325609,0.00517462,3.28426560,3.35785898,0.11232581,3.28791784
-4.98549275,7.02113076,0.79707582,0.00520732,3.30642164,3.30406466,0.11647441,3.25097758
-4.97948974,6.97355775,0.78983103,0.00525084,3.33520751,3.25761648,0.12139146,3.22195281
-4.97348674,6.94067730,0.78153798,0.00530436,3.36989023,3.21845159,0.12701536,3.20059970
-4.96748374,6.92132770,0.77223844,0.00536675,3.40952363,3.18628350,0.13326465,3.18642195
-4.96148074,6.91387931,0.76199709,0.00543649,3.45295299,3.16059708,0.14003908,3.17866900
-4.95547774,6.91625678,0.75089791,0.00551171,3.49882859,3.14065296,0.14722128,3.17634493
-4.94947474,6.92598071,0.73904020,0.00559022,3.54562909,3.12550173,0.15467898,3.17822829
-4.94347174,6.94022903,0.72653449,0.00566952,3.59169460,3.11400834,0.16226772,3.18290284
-4.93746873,6.95591692,0.71349888,0.00574687,3.63526927,3.10488595,0.16983421,3.18879838
-4.93146573,6.96979347,0.70005620,0.00581938,3.67455217,3.09673852,0.17722009,3.19424039
-4.92546273,6.97855181,0.68633218,0.00588406,3.70775503,3.08811057,0.18426608,3.19750666
-4.91945973,6.97894872,0.67245488,0.00593792,3.73316459,3.07754210,0.19081641,3.19688854
-4.91345673,6.96792880,0.65855544,0.00597811,3.74920713,3.06362638,0.19672339,3.19075436
-4.90745373,6.94274785,0.64476994,0.00600198,3.75451224,3.04506810,0.20185194,3.17761199
-4.90145073,6.90108982,0.63124234,0.00600723,3.74797291,3.02073898,0.20608397,3.15616789
-4.89544772,6.84117160,0.61812789,0.00599197,3.72879891,2.98972845,0.20932230,3.12537978
-4.88944472,6.76183045,0.60559683,0.00595484,3.69656062,2.95138658,0.21149415,3.08450049
-4.88344172,6.66258951,0.59383764,0.00589506,3.65122094,2.90535731,0.21255383,3.03311090
-4.87743872,6.54369756,0.58305958,0.00581249,3.59315319,2.85160013,0.21248469,2.97114043
-4.87143572,6.40614066,0.57349369,0.00570766,3.52314374,2.79039891,0.21130007,2.89887400
-4.86543272,6.25162432,0.56539219,0.00558176,3.44237867,2.72235748,0.20904327,2.81694525
-4.85942971,6.08252634,0.55902563,0.00543663,3.35241441,2.64838171,0.20578653,2.72631624
-4.85342671,5.90182199,0.55467777,0.00527470,3.25513344,2.56964899,0.20162896,2.62824455
-4.84742371,5.71298414,0.55263803,0.00509892,3.15268623,2.48756615,0.19669355,2.52423940
-4.84142071,5.51986251,0.55319179,0.00491266,3.04742184,2.40371785,0.19112338,2.41600858
-4.83541771,5.32654693,0.55660861,0.00471960,2.94180977,2.31980738,0.18507710,2.30539870
-4.82941471,5.13722028,0.56312903,0.00452362,2.83835604,2.23759266,0.17872389,2.19433121
-4.82341171,4.95600714,0.57295037,0.00432865,2.73951697,2.15882004,0.17223815,2.08473696
-4.81740870,4.78682457,0.58621244,0.00413854,2.64761397,2.08515876,0.16579403,1.97849190
-4.81140570,4.63324083,0.60298370,0.00395693,2.56475280,2.01813878,0.15956000,1.87735637
-4.80540270,4.49834806,0.62324885,0.00378716,2.49275028,1.95909450,0.15369382,1.78292045
-4.79939970,4.38465362,0.64689865,0.00363210,2.43307157,1.90911668,0.14833789,1.69655699
-4.79339670,4.29399445,0.67372258,0.00349414,2.38678011,1.86901436,0.14361529,1.61938414
-4.78739370,4.22747765,0.70340507,0.00337508,2.35450231,1.83928816,0.13962655,1.55223822
-4.78139070,4.18544920,0.73552573,0.00327606,2.33640810,1.82011597,0.13644734,1.49565773
-4.77538769,4.16749181,0.76956391,0.00319762,2.33220811,1.81135135,0.13412706,1.44987857
-4.76938469,4.17245157,0.80490767,0.00313962,2.34116740,1.81253444,0.13268845,1.41484029
-4.76338169,4.19849217,0.84086691,0.00310134,2.36213508,1.82291490,0.13212813,1.39020261
-4.75737869,4.24317388,0.87669059,0.00308149,2.39358873,1.84148564,0.13241803,1.37537137
-4.75137569,4.30355432,0.91158709,0.00307828,2.43369164,1.86702593,0.13350774,1.36953239
-4.74537269,4.37630644,0.94474735,0.00308953,2.48036069,1.89815199,0.13532752,1.37169193
-4.73936968,4.45784919,0.97536958,0.00311276,2.53134231,1.93337296,0.13779195,1.38072190
-4.73336668,4.54448544,1.00268471,0.00314527,2.58429335,1.97115002,0.14080401,1.39540796
-4.72736368,4.63254182,1.02598147,0.00318430,2.63686404,2.00995611,0.14425943,1.41449880
-4.72136068,4.71850487,1.04462998,0.00322709,2.68677954,2.04833413,0.14805112,1.43675462
-4.71535768,4.79914836,1.05810291,0.00327101,2.73191725,2.08495104,0.15207355,1.46099293
-4.70935468,4.87164672,1.06599320,0.00331364,2.77037686,2.11864604,0.15622686,1.48613034
-4.70335168,4.93367057,1.06802769,0.00335286,2.80054051,2.14847079,0.16042050,1.51121847
-4.69734867,4.98346059,1.06407599,0.00338691,2.82112099,2.17372027,0.16457633,1.53547312
-4.69134567,5.01987734,1.05415428,0.00341444,2.83119631,2.19395323,0.16863106,1.55829551
-4.68534267,5.04242543,1.03842392,0.00343452,2.83022948,2.20900144,0.17253785,1.57928510
-4.67933967,5.05125153,1.01718499,0.00344666,2.81807326,2.21896775,0.17626712,1.59824368
-4.67333667,5.04711692,0.99086506,0.00345081,2.79495987,2.22421305,0.17980652,1.61517084
-4.66733367,5.03134617,0.96000377,0.00344729,2.76147668,2.22533309,0.18316006,1.63025115
-4.66133067,5.00575477,0.92523397,0.00343679,2.71852924,2.22312618,0.18634653,1.64383403
-4.65532766,4.97255902,0.88726016,0.00342028,2.66729356,2.21855335,0.18939719,1.65640704
-4.64932466,4.93427246,0.84683521,0.00339894,2.60916001,2.21269278,0.19235309,1.66856431
-4.64332166,4.89359344,0.80473638,0.00337409,2.54567149,2.20669061,0.19526186,1.68097121
-4.63731866,4.85328867,0.76174142,0.00334712,2.47845864,2.20171001,0.19817438,1.69432720
-4.63131566,4.81607762,0.71860585,0.00331940,2.40917491,2.19888092,0.20114145,1.70932829
-4.62531266,4.78452244,0.67604200,0.00329221,2.33943418,2.19925221,0.20421053,1.72663084
-4.61930965,4.76092751,0.63470064,0.00326668,2.27075337,2.20374822,0.20742284,1.74681820
-4.61330665,4.74725247,0.59515570,0.00324376,2.20450232,2.21313121,0.21081078,1.77037141
-4.60730365,4.74504131,0.55789235,0.00322412,2.14186236,2.22797099,0.21439596,1.79764514
-4.60130065,4.75536983,0.52329881,0.00320819,2.08379512,2.24862243,0.21818776,1.82884971
-4.59529765,4.77881253,0.49166180,0.00319612,2.03102199,2.27521162,0.22218248,1.86403951
-4.58929465,4.81542927,0.46316570,0.00318780,1.98401470,2.30763053,0.22636312,1.90310823
-4.58329165,4.86477129,0.43789502,0.00318283,1.94299653,2.34554011,0.23069971,1.94579066
-4.57728864,4.92590526,0.41584009,0.00318063,1.90795360,2.38838124,0.23515013,1.99167086
-4.57128564,4.99745367,0.39690536,0.00318040,1.87865503,2.43539269,0.23966134,2.04019587
-4.56528264,5.07764928,0.38091998,0.00318122,1.85468070,2.48563522,0.24417094,2.09069447
-4.55927964,5.16440089,0.36765013,0.00318208,1.83545501,2.53802064,0.24860896,2.14239992
-4.55327664,5.25536790,0.35681250,0.00318193,1.82028490,2.59134467,0.25289974,2.19447575
-4.54727364,5.34804051,0.34808860,0.00317975,1.80840048,2.64432243,0.25696392,2.24604360
-4.54127064,5.43982303,0.34113906,0.00317455,1.79899653,2.69562548,0.26072034,2.29621214
-4.53526763,5.52811751,0.33561788,0.00316550,1.79127335,2.74391916,0.26408797,2.34410606
-4.52926463,5.61040520,0.33118570,0.00315189,1.78447538,2.78789954,0.26698764,2.38889430
-4.52326163,5.68432375,0.32752219,0.00313318,1.77792651,2.82632874,0.26934374,2.42981659
-4.51725863,5.74773800,0.32433679,0.00310906,1.77106090,2.85806819,0.27108574,2.46620771
-4.51125563,5.79880270,0.32137785,0.00307942,1.76344841,2.88210887,0.27214967,2.49751868
-4.50525263,5.83601576,0.31843977,0.00304436,1.75481419,2.89759798,0.27247947,2.52333440
-4.49924962,5.85826061,0.31536806,0.00300423,1.74505167,2.90386167,0.27202823,2.54338708
-4.49324662,5.86483672,0.31206229,0.00295956,1.73422904,2.90042299,0.27075938,2.55756530
-4.48724362,5.85547756,0.30847678,0.00291109,1.72258871,2.88701501,0.26864773,2.56591802
-4.48124062,5.83035528,0.30461923,0.00285974,1.71054021,2.86358840,0.26568043,2.56865356
-4.47523762,5.79007200,0.30054732,0.00280655,1.69864640,2.83031345,0.26185772,2.56613326
-4.46923462,5.73563748,0.29636348,0.00275268,1.68760349,2.78757610,0.25719351,2.55885985
-4.46323162,5.66843382,0.29220803,0.00269939,1.67821546,2.73596803,0.25171566,2.54746060
-4.45722861,5.59016765,0.28825100,0.00264795,1.67136323,2.67627085,0.24546601,2.53266568
-4.45122561,5.50281105,0.28468284,0.00259964,1.66796963,2.60943455,0.23849997,2.51528203
-4.44522261,5.40853276,0.28170454,0.00255572,1.66896106,2.53655070,0.23088580,2.49616361
-4.43921961,5.30962165,0.27951725,0.00251734,1.67522677,2.45882102,0.22270338,2.47617887
-4.43321661,5.20840490,0.27831201,0.00248554,1.68757725,2.37752219,0.21404264,2.45617641
-4.42721361,5.10716349,0.27825981,0.00246121,1.70670289,2.29396784,0.20500160,2.43695026
-4.42121061,5.00804829,0.27950240,0.00244503,1.73313449,2.20946915,0.19568397,2.41920598
-4.41520760,4.91299965,0.28214408,0.00243747,1.76720717,2.12529516,0.18619662,2.40352908
-4.40920460,4.82367396,0.28624501,0.00243873,1.80902920,2.04263448,0.17664674,2.39035719
-4.40320160,4.74138016,0.29181597,0.00244875,1.85845723,1.96255969,0.16713905,2.37995728
-4.39719860,4.66702906,0.29881507,0.00246718,1.91507938,1.88599600,0.15777293,2.37240925
-4.39119560,4.60109801,0.30714645,0.00249338,1.97820738,1.81369530,0.14863983,2.36759665
-4.38519260,4.54361261,0.31666105,0.00252643,2.04687859,1.74621685,0.13982093,2.36520555
-4.37918959,4.49414674,0.32715946,0.00256514,2.11986862,1.68391540,0.13138515,2.36473157
-4.37318659,4.45184125,0.33839690,0.00260807,2.19571457,1.62693725,0.12338771,2.36549534
-4.36718359,4.41544094,0.35009004,0.00265359,2.27274877,1.57522455,0.11586915,2.36666577
-4.36118059,4.38334846,0.36192559,0.00269988,2.34914204,1.52852751,0.10885501,2.36729050
-4.35517759,4.35369310,0.37357028,0.00274502,2.42295555,1.48642424,0.10235600,2.36633223
-4.34917459,4.32441178,0.38468196,0.00278703,2.49219920,1.44834701,0.09636882,2.36270961
-4.34317159,4.29333876,0.39492140,0.00282394,2.55489479,1.41361416,0.09087740,2.35534084
-4.33716858,4.25830032,0.40396434,0.00285383,2.60914145,1.38146596,0.08585466,2.34318830
-4.33116558,4.21721050,0.41151344,0.00287494,2.65318066,1.35110296,0.08126451,2.32530220
-4.32516258,4.16816380,0.41730952,0.00288569,2.68545840,1.32172522,0.07706423,2.30086137
-4.31915958,4.10952095,0.42114187,0.00288474,2.70468175,1.29257070,0.07320678,2.26920952
-4.31315658,4.03998439,0.42285715,0.00287104,2.70986745,1.26295125,0.06964334,2.22988544
-4.30715358,3.95866036,0.42236651,0.00284390,2.70038061,1.23228484,0.06632554,2.18264592
