energy_ev,total_up,C_s_up,C_p_up,Li_s_up,S_s_up,S_p_up,Zr_p_up,Zr_d_up
-5.71785893,2.20016127,0.00692214,0.07394953,0.76703621,0.00707777,1.42772531,0.50300352,0.23859829
-5.71185593,2.24453674,0.00682847,0.07650286,0.77274608,0.00653792,1.45706240,0.51557883,0.24679367
-5.70585293,2.28890435,0.00676501,0.07903153,0.77787439,0.00606446,1.48637893,0.52869980,0.25489630
-5.69984992,2.33243075,0.00673065,0.08151535,0.78221665,0.00566142,1.51509891,0.54211022,0.26277874
-5.69384692,2.37418675,0.00672359,0.08393382,0.78553438,0.00533193,1.54258013,0.55551633,0.27030697
-5.68784392,2.41318166,0.00674148,0.08626677,0.78756474,0.00507830,1.56813798,0.56859676,0.27734489
-5.68184092,2.44840242,0.00678152,0.08849495,0.78803188,0.00490216,1.59107239,0.58101413,0.28375911
-5.67583792,2.47885580,0.00684061,0.09060076,0.78665943,0.00480455,1.61069690,0.59242762,0.28942398
-5.66983492,2.50361155,0.00691550,0.09256890,0.78318360,0.00478608,1.62636834,0.60250609,0.29422648
-5.66383192,2.52184451,0.00700292,0.09438703,0.77736626,0.00484702,1.63751569,0.61094116,0.29807082
-5.65782891,2.53287361,0.00709969,0.09604629,0.76900725,0.00498751,1.64366694,0.61745962,0.30088255
-5.65182591,2.53619588,0.00720285,0.09754174,0.75795547,0.00520759,1.64447241,0.62183464,0.30261184
-5.64582291,2.53151390,0.00730971,0.09887266,0.74411801,0.00550740,1.63972361,0.62389531,0.30323603
-5.63981991,2.51875534,0.00741798,0.10004267,0.72746705,0.00588720,1.62936678,0.62353404,0.30276107
-5.63381691,2.49808381,0.00752576,0.10105968,0.70804405,0.00634748,1.61351034,0.62071150,0.30122197
-5.62781391,2.46990056,0.00763163,0.10193579,0.68596121,0.00688899,1.59242617,0.61545898,0.29868228
-5.62181091,2.43483701,0.00773464,0.10268694,0.66139988,0.00751278,1.56654449,0.60787793,0.29523240
-5.61580790,2.39373861,0.00783435,0.10333250,0.63460637,0.00822019,1.53644284,0.59813687,0.29098720
-5.60980490,2.34764086,0.00793080,0.10389477,0.60588503,0.00901283,1.50282961,0.58646573,0.28608268
-5.60380190,2.29773845,0.00802459,0.10439846,0.57558929,0.00989251,1.46652280,0.57314801,0.28067209
-5.59779890,2.24534923,0.00811681,0.10487006,0.54411084,0.01086117,1.42842522,0.55851095,0.27492162
-5.59179590,2.19187418,0.00820909,0.10533722,0.51186763,0.01192077,1.38949687,0.54291430,0.26900574
-5.58579290,2.13875518,0.00830359,0.10582818,0.47929116,0.01307313,1.35072592,0.52673816,0.26310247
-5.57978989,2.08743216,0.00840299,0.10637113,0.44681369,0.01431974,1.31309909,0.51037032,0.25738868
-5.57378689,2.03930095,0.00851050,0.10699358,0.41485577,0.01566163,1.27757285,0.49419364,0.25203558
-5.56778389,1.99567349,0.00862980,0.10772179,0.38381482,0.01709907,1.24504602,0.47857402,0.24720451
-5.56178089,1.95774131,0.00876506,0.10858013,0.35405484,0.01863138,1.21633497,0.46384937,0.24304310
-5.55577789,1.92654347,0.00892082,0.10959040,0.32589785,0.02025668,1.19215197,0.45031988,0.23968189
-5.54977489,1.90293964,0.00910194,0.11077126,0.29961720,0.02197163,1.17308722,0.43824014,0.23723150
-5.54377189,1.88758914,0.00931345,0.11213747,0.27543280,0.02377123,1.15959516,0.42781304,0.23578029
-5.53776888,1.88093610,0.00956045,0.11369926,0.25350848,0.02564857,1.15198518,0.41918595,0.23539260
-5.53176588,1.88320127,0.00984790,0.11546159,0.23395122,0.02759470,1.15041698,0.41244905,0.23610765
-5.52576288,1.89438048,0.01018042,0.11742359,0.21681238,0.02959849,1.15490064,0.40763581,0.23793897
-5.51975988,1.91424976,0.01056211,0.11957795,0.20209049,0.03164658,1.16530125,0.40472577,0.24087452
-5.51375688,1.94237710,0.01099626,0.12191047,0.18973559,0.03372342,1.18134802,0.40364920,0.24487743
-5.50775388,1.97814037,0.01148519,0.12439983,0.17965470,0.03581135,1.20264757,0.40429364,0.24988739
-5.50175088,2.02075123,0.01203001,0.12701752,0.17171825,0.03789078,1.22870100,0.40651196,0.25582275
-5.49574787,2.06928429,0.01263043,0.12972805,0.16576713,0.03994054,1.25892429,0.41013168,0.26258323
-5.48974487,2.12271091,0.01328464,0.13248944,0.16162012,0.04193816,1.29267156,0.41496515,0.27005326
-5.48374187,2.17993661,0.01398921,0.13525410,0.15908143,0.04386040,1.32926024,0.42082016,0.27810590
-5.47773887,2.23984112,0.01473904,0.13796990,0.15794799,0.04568373,1.36799773,0.42751069,0.28660727
-5.47173587,2.30131969,0.01552747,0.14058169,0.15801652,0.04738493,1.40820826,0.43486718,0.29542128
-5.46573287,2.36332423,0.01634632,0.14303293,0.15908989,0.04894168,1.44925941,0.44274605,0.30441464
-5.45972986,2.42490286,0.01718615,0.14526762,0.16098283,0.05033319,1.49058688,0.45103794,0.31346184
-5.45372686,2.48523600,0.01803647,0.14723237,0.16352662,0.05154083,1.53171672,0.45967430,0.32245005
-5.44772386,2.54366761,0.01888605,0.14887835,0.16657296,0.05254869,1.57228396,0.46863201,0.33128353
-5.44172086,2.59972994,0.01972331,0.15016340,0.16999652,0.05334410,1.61204661,0.47793575,0.33988744
-5.43571786,2.65316037,0.02053667,0.15105371,0.17369660,0.05391806,1.65089428,0.48765791,0.34821082
-5.42971486,2.70390921,0.02131496,0.15152541,0.17759740,0.05426557,1.68885080,0.49791592,0.35622848
-5.42371186,2.75213784,0.02204777,0.15156570,0.18164736,0.05438585,1.72607032,0.50886714,0.36394175
-5.41770885,2.79820651,0.02272579,0.15117353,0.18581734,0.05428236,1.76282682,0.52070119,0.37137782
-5.41170585,2.84265217,0.02334111,0.15035983,0.19009784,0.05396281,1.79949722,0.53363028,0.37858773
-5.40570285,2.88615668,0.02388745,0.14914713,0.19449545,0.05343887,1.83653848,0.54787762,0.38564305
-5.39969985,2.92950666,0.02436026,0.14756875,0.19902859,0.05272589,1.87445942,0.56366456,0.39263125
-5.39369685,2.97354643,0.02475681,0.14566741,0.20372283,0.05184238,1.91378861,0.58119685,0.39964999
-5.38769385,3.01912599,0.02507612,0.14349350,0.20860593,0.05080943,1.95503936,0.60065078,0.40680053
-5.38169085,3.06704649,0.02531891,0.14110286,0.21370294,0.04965006,1.99867359,0.62215975,0.41418065
-5.37568784,3.11800566,0.02548734,0.13855446,0.21903146,0.04838850,2.04506623,0.64580190,0.42187729
-5.36968484,3.17254592,0.02558483,0.13590789,0.22459737,0.04704935,2.09447189,0.67158951,0.42995941
-5.36368184,3.23100775,0.02561573,0.13322077,0.23039125,0.04565688,2.14699551,0.69946066,0.43847132
-5.35767884,3.29349091,0.02558506,0.13054643,0.23638562,0.04423427,2.20256865,0.72927361,0.44742705
-5.35167584,3.35982556,0.02549816,0.12793171,0.24253316,0.04280290,2.26093281,0.76080442,0.45680585
-5.34567284,3.42955518,0.02536045,0.12541512,0.24876607,0.04138176,2.32163079,0.79374775,0.46654928
-5.33966983,3.50193227,0.02517715,0.12302548,0.25499645,0.03998699,2.38400690,0.82772121,0.47656010
-5.33366683,3.57592763,0.02495308,0.12078099,0.26111794,0.03863147,2.44721631,0.86227297,0.48670293
-5.32766383,3.65025301,0.02469255,0.11868883,0.26700829,0.03732463,2.51024337,0.89689248,0.49680687
-5.32166083,3.72339636,0.02439927,0.11674529,0.27253296,0.03607238,2.57192836,0.93102390,0.50666993
-5.31565783,3.79366840,0.02407631,0.11493643,0.27754948,0.03487718,2.63100162,0.96408171,0.51606512
-5.30965483,3.85925840,0.02372622,0.11323911,0.28191232,0.03373823,2.68612369,0.99546782,0.52474795
-5.30365183,3.91829680,0.02335103,0.11162252,0.28547823,0.03265187,2.73592969,1.02458965,0.53246495
-5.29764882,3.96892180,0.02295248,0.11004994,0.28811152,0.03161197,2.77907614,1.05087817,0.53896292
-5.29164582,4.00934700,0.02253211,0.10848072,0.28968934,0.03061049,2.81428796,1.07380547,0.54399838
-5.28564282,4.03792698,0.02209146,0.10687235,0.29010643,0.02963806,2.84040369,1.09290090,0.54734686
-5.27963982,4.05321779,0.02163220,0.10518258,0.28927935,0.02868458,2.85641692,1.10776519,0.54881149
-5.27363682,4.05402996,0.02115630,0.10337139,0.28714982,0.02773984,2.86151204,1.11808215,0.54823065
-5.26763382,4.03947150,0.02066607,0.10140277,0.28368716,0.02679408,2.85509296,1.12362732,0.54548419
-5.26163082,4.00897928,0.02016427,0.09924627,0.27888967,0.02583850,2.83680345,1.12427342,0.54049804
-5.25562781,3.96233768,0.01965411,0.09687824,0.27278488,0.02486571,2.80653850,1.11999244,0.53324699
-5.24962481,3.89968397,0.01913920,0.09428265,0.26542873,0.02387002,2.76444640,1.11085433,0.52375561
-5.24362181,3.82150064,0.01862350,0.09145162,0.25690376,0.02284774,2.71092164,1.09702263,0.51209718
-5.23761881,3.72859539,0.01811119,0.08838552,0.24731632,0.02179724,2.64658930,1.07874709,0.49839098
-5.23161581,3.62207015,0.01760655,0.08509272,0.23679305,0.02071898,2.57228182,1.05635388,0.48279782
-5.22561281,3.50328095,0.01711379,0.08158909,0.22547676,0.01961545,2.48900948,1.03023387,0.46551437
-5.21960980,3.37379071,0.01663692,0.07789714,0.21352190,0.01849092,2.39792612,1.00082943,0.44676632
-5.21360680,3.23531736,0.01617957,0.07404498,0.20108989,0.01735126,2.30029170,0.96862040,0.42680094
-5.20760380,3.08967955,0.01574488,0.07006518,0.18834440,0.01620359,2.19743340,0.93410982,0.40587927
-5.20160080,2.93874253,0.01533539,0.06599345,0.17544689,0.01505592,2.09070705,0.89780991,0.38426827
-5.19559780,2.78436624,0.01495293,0.06186739,0.16255249,0.01391683,1.98146011,0.86022876,0.36223340
-5.18959480,2.62835744,0.01459860,0.05772521,0.14980641,0.01279506,1.87099795,0.82185833,0.34003168
-5.18359180,2.47242767,0.01427275,0.05360454,0.13734102,0.01169922,1.76055407,0.78316375,0.31790572
-5.17758879,2.31815799,0.01397497,0.04954140,0.12527352,0.01063743,1.65126543,0.74457448,0.29607869
-5.17158579,2.16697130,0.01370417,0.04556933,0.11370443,0.00961710,1.54415314,0.70647730,0.27475041
-5.16558279,2.02011264,0.01345861,0.04171862,0.10271675,0.00864470,1.44010879,0.66921119,0.25409466
-5.15957979,1.87863731,0.01323599,0.03801587,0.09237584,0.00772562,1.33988648,0.63306414,0.23425759
-5.15357679,1.74340646,0.01303354,0.03448359,0.08272993,0.00686405,1.24410007,0.59827167,0.21535726
-5.14757379,1.61508951,0.01284815,0.03114011,0.07381111,0.00606297,1.15322526,0.56501713,0.19748411
-5.14157079,1.49417254,0.01267641,0.02799955,0.06563689,0.00532415,1.06760591,0.53343337,0.18070239
-5.13556778,1.38097150,0.01251476,0.02507204,0.05821201,0.00464820,0.98746376,0.50360567,0.16505216
-5.12956478,1.27564940,0.01235955,0.02236401,0.05153049,0.00403469,0.91291096,0.47557579,0.15055188
-5.12356178,1.17823621,0.01220714,0.01987852,0.04557789,0.00348224,0.84396444,0.44934674,0.13720137
-5.11755878,1.08865046,0.01205400,0.01761579,0.04033353,0.00298865,0.78056153,0.42488829,0.12498492
-5.11155578,1.00672167,0.01189674,0.01557364,0.03577267,0.00255109,0.72257608,0.40214273,0.11387453
-5.10555278,0.93221261,0.01173223,0.01374800,0.03186859,0.00216624,0.66983446,0.38103099,0.10383301
-5.09954977,0.86484071,0.01155765,0.01213345,0.02859443,0.00183040,0.62213096,0.36145869,0.09481695
-5.09354677,0.80429797,0.01137055,0.01072362,0.02592482,0.00153968,0.57924206,0.34332211,0.08677939
-5.08754377,0.75026879,0.01116894,0.00951167,0.02383721,0.00129010,0.54093928,0.32651384,0.07967223
-5.08154077,0.70244544,0.01095132,0.00849058,0.02231290,0.00107769,0.50700025,0.31092801,0.07344817
-5.07553777,0.66054067,0.01071675,0.00765352,0.02133773,0.00089860,0.47721782,0.29646491,0.06806237
-5.06953477,0.62429736,0.01046490,0.00699398,0.02090246,0.00074917,0.45140700,0.28303498,0.06347354
-5.06353177,0.59349509,0.01019608,0.00650596,0.02100280,0.00062594,0.42940974,0.27056193,0.05964478
-5.05752876,0.56795345,0.00991126,0.00618398,0.02163915,0.00052576,0.41109735,0.25898501,0.05654386
-5.05152576,0.54753229,0.00961208,0.00602306,0.02281604,0.00044576,0.39637073,0.24826038,0.05414323
-5.04552276,0.53212888,0.00930081,0.00601866,0.02454134,0.00038337,0.38515845,0.23836144,0.05241957
-5.03951976,0.52167232,0.00898037,0.00616644,0.02682515,0.00033629,0.37741278,0.22927829,0.05135307
-5.03351676,0.51611555,0.00865418,0.00646211,0.02967866,0.00030255,0.37310406,0.22101624,0.05092645
-5.02751376,0.51542524,0.00832618,0.00690110,0.03311275,0.00028039,0.37221350,0.21359359,0.05112371
-5.02151076,0.51957022,0.00800067,0.00747834,0.03713662,0.00026834,0.37472499,0.20703863,0.05192876
-5.01550775,0.52850900,0.00768221,0.00818787,0.04175637,0.00026509,0.38061617,0.20138622,0.05332393
-5.00950475,0.54217707,0.00737550,0.00902262,0.04697368,0.00026957,0.38984942,0.19667402,0.05528855
-5.00350175,0.56047472,0.00708527,0.00997405,0.05278466,0.00028081,0.40236313,0.19293865,0.05779752
-4.99749875,0.58325600,0.00681612,0.01103197,0.05917885,0.00029800,0.41806380,0.19021189,0.06082008
-4.99149575,0.61031962,0.00657243,0.01218435,0.06613854,0.00032044,0.43681952,0.18851726,0.06431883
-4.98549275,0.64140239,0.00635826,0.01341716,0.07363843,0.00034751,0.45845521,0.18786708,0.06824900
-4.97948974,0.67617564,0.00617721,0.01471442,0.08164556,0.00037864,0.48274997,0.18826024,0.07255815
-4.97348674,0.71424498,0.00603243,0.01605824,0.09011972,0.00041334,0.50943678,0.18968067,0.07718623
-4.96748374,0.75515358,0.00592650,0.01742900,0.09901413,0.00045115,0.53820469,0.19209671,0.08206607
-4.96148074,0.79838898,0.00586145,0.01880563,0.10827646,0.00049163,0.56870345,0.19546133,0.08712431
-4.95547774,0.84339297,0.00583873,0.02016600,0.11785016,0.00053441,0.60055034,0.19971310,0.09228270
-4.94947474,0.88957431,0.00585922,0.02148738,0.12767585,0.00057911,0.63333894,0.20477794,0.09745976
-4.94347174,0.93632342,0.00592329,0.02274697,0.13769292,0.00062539,0.66664927,0.21057132,0.10257272
-4.93746873,0.98302834,0.00603076,0.02392250,0.14784103,0.00067294,0.70005883,0.21700086,0.10753962
-4.93146573,1.02909099,0.00618101,0.02499283,0.15806142,0.00072145,0.73315373,0.22396914,0.11228151
-4.92546273,1.07394279,0.00637294,0.02593855,0.16829800,0.00077066,0.76553946,0.23137633,0.11672455
-4.91945973,1.11705868,0.00660504,0.02674258,0.17849809,0.00082033,0.79685041,0.23912271,0.12080205
-4.91345673,1.15796876,0.00687539,0.02739066,0.18861270,0.00087023,0.82675771,0.24711059,0.12445616
-4.90745373,1.19626675,0.00718162,0.02787178,0.19859627,0.00092013,0.85497489,0.25524584,0.12763926
-4.90145073,1.23161500,0.00752097,0.02817851,0.20840607,0.00096984,0.88126099,0.26343861,0.13031490
-4.89544772,1.26374562,0.00789021,0.02830720,0.21800104,0.00101915,0.90542111,0.27160349,0.13245828
-4.88944472,1.29245793,0.00828562,0.02825805,0.22734028,0.00106783,0.92730430,0.27965905,0.13405621
-4.88344172,1.31761257,0.00870299,0.02803502,0.23638140,0.00111565,0.94679920,0.28752674,0.13510665
-4.87743872,1.33912278,0.00913756,0.02764566,0.24507861,0.00116234,0.96382786,0.29512960,0.13561778
-4.87143572,1.35694372,0.00958406,0.02710076,0.25338110,0.00120761,0.97833815,0.30239064,0.13560674
-4.86543272,1.37106074,0.01003667,0.02641395,0.26123149,0.00125110,0.99029572,0.30923135,0.13509810
-4.85942971,1.38147774,0.01048909,0.02560120,0.26856489,0.00129243,0.99967600,0.31557043,0.13412216
-4.85342671,1.38820647,0.01093461,0.02468031,0.27530845,0.00133117,1.00645719,0.32132307,0.13271323
-4.84742371,1.39125787,0.01136620,0.02367029,0.28138166,0.00136685,1.01061471,0.32640076,0.13090802
-4.84142071,1.39063620,0.01177668,0.02259085,0.28669750,0.00139896,1.01211779,0.33071203,0.12874415
-4.83541771,1.38633645,0.01215887,0.02146185,0.29116435,0.00142698,1.01092851,0.33416391,0.12625898
-4.82941471,1.37834547,0.01250582,0.02030289,0.29468870,0.00145041,1.00700349,0.33666429,0.12348876
-4.82341171,1.36664666,0.01281100,0.01913289,0.29717850,0.00146873,1.00029825,0.33812510,0.12046814
-4.81740870,1.35122808,0.01306858,0.01796985,0.29854711,0.00148150,0.99077385,0.33846602,0.11723013
-4.81140570,1.33209331,0.01327363,0.01683063,0.29871747,0.00148833,0.97840554,0.33761869,0.11380635
-4.80540270,1.30927433,0.01342238,0.01573091,0.29762644,0.00148895,0.96319275,0.33553113,0.11022766
-4.79939970,1.28284550,0.01351238,0.01468519,0.29522890,0.00148320,0.94516968,0.33217201,0.10652502
-4.79339670,1.25293751,0.01354265,0.01370690,0.29150146,0.00147105,0.92441577,0.32753460,0.10273054
-4.78739370,1.21975029,0.01351383,0.01280860,0.28644548,0.00145265,0.90106521,0.32164009,0.09887859
-4.78139070,1.18356396,0.01342817,0.01200217,0.28008927,0.00142834,0.87531487,0.31454006,0.09500697
-4.77538769,1.14474674,0.01328955,0.01129914,0.27248928,0.00139861,0.84742992,0.30631784,0.09115785
-4.76938469,1.10375934,0.01310338,0.01071088,0.26373010,0.00136418,0.81774666,0.29708875,0.08737860
-4.76338169,1.06115529,0.01287641,0.01024888,0.25392344,0.00132593,0.78667234,0.28699911,0.08372235
-4.75737869,1.01757694,0.01261658,0.00992499,0.24320598,0.00128492,0.75468178,0.27622397,0.08024822
-4.75137569,0.97374722,0.01233267,0.00975148,0.23173612,0.00124239,0.72231076,0.26496374,0.07702113
-4.74537269,0.93045746,0.01203407,0.00974116,0.21969003,0.00119968,0.69014663,0.25343980,0.07411132
-4.73936968,0.88855157,0.01173039,0.00990734,0.20725697,0.00115828,0.65881623,0.24188924,0.07159342
-4.73336668,0.84890741,0.01143114,0.01026362,0.19463413,0.00111973,0.62897183,0.23055912,0.06954522
-4.72736368,0.81241596,0.01114537,0.01082367,0.18202132,0.00108563,0.60127557,0.21970022,0.06804603
-4.72136068,0.77995903,0.01088138,0.01160088,0.16961570,0.00105756,0.57638294,0.20956078,0.06717482
-4.71535768,0.75238655,0.01064642,0.01260777,0.15760669,0.00103710,0.55492603,0.20038033,0.06700808
-4.70935468,0.73049391,0.01044646,0.01385552,0.14617136,0.00102573,0.53749702,0.19238381,0.06761758
-4.70335168,0.71500037,0.01028605,0.01535320,0.13547036,0.00102483,0.52463255,0.18577623,0.06906796
-4.69734867,0.70652895,0.01016816,0.01710712,0.12564461,0.00103564,0.51679924,0.18073796,0.07141433
-4.69134567,0.70558852,0.01009423,0.01912007,0.11681264,0.00105918,0.51438095,0.17742075,0.07469994
-4.68534267,0.71255839,0.01006412,0.02139053,0.10906886,0.00109630,0.51766791,0.17594454,0.07895400
-4.67933967,0.72767586,0.01007627,0.02391208,0.10248248,0.00114756,0.52684807,0.17639510,0.08418964
-4.67333667,0.75102687,0.01012785,0.02667272,0.09709723,0.00121329,0.54200062,0.17882243,0.09040226
-4.66733367,0.78254005,0.01021496,0.02965446,0.09293174,0.00129351,0.56309203,0.18323999,0.09756823
-4.66133067,0.82198420,0.01033284,0.03283297,0.08998046,0.00138795,0.58997439,0.18962462,0.10564394
-4.65532766,0.86896918,0.01047618,0.03617759,0.08821513,0.00149603,0.62238621,0.19791708,0.11456549
-4.64932466,0.92295041,0.01063935,0.03965138,0.08758657,0.00161691,0.65995557,0.20802324,0.12424883
-4.64332166,0.98323664,0.01081663,0.04321159,0.08802681,0.00174943,0.70220553,0.21981578,0.13459050
-4.63731866,1.04900111,0.01100250,0.04681034,0.08945142,0.00189221,0.74856182,0.23313636,0.14546901
-4.63131566,1.11929581,0.01119175,0.05039554,0.09176194,0.00204361,0.79836246,0.24779820,0.15674672
-4.62531266,1.19306860,0.01137970,0.05391210,0.09484848,0.00220186,0.85086945,0.26358915,0.16827240
-4.61930965,1.26918295,0.01156225,0.05730334,0.09859224,0.00236505,0.90528202,0.28027494,0.17988423
-4.61330665,1.34643988,0.01173597,0.06051261,0.10286810,0.00253122,0.96075150,0.29760290,0.19141322
-4.60730365,1.42360174,0.01189806,0.06348500,0.10754715,0.00269845,1.01639730,0.31530595,0.20268709
-4.60130065,1.49941723,0.01204632,0.06616914,0.11249916,0.00286491,1.07132390,0.33310676,0.21353430
-4.59529765,1.57264724,0.01217909,0.06851901,0.11759495,0.00302901,1.12463834,0.35072224,0.22378821
-4.58929465,1.64209079,0.01229510,0.07049564,0.12270875,0.00318942,1.17546804,0.36786822,0.23329130
-4.58329165,1.70661066,0.01239338,0.07206869,0.12772041,0.00334523,1.22297837,0.38426416,0.24189922
-4.57728864,1.76515787,0.01247310,0.07321786,0.13251743,0.00349601,1.26638977,0.39963805,0.24948456
-4.57128564,1.81679464,0.01253348,0.07393396,0.13699697,0.00364193,1.30499391,0.41373129,0.25594029
-4.56528264,1.86071519,0.01257365,0.07421972,0.14106764,0.00378384,1.33816860,0.42630341,0.26118275
-4.55927964,1.89626375,0.01259260,0.07409025,0.14465104,0.00392331,1.36539109,0.43713670,0.26515399
-4.55327664,1.92294966,0.01258913,0.07357312,0.14768317,0.00406274,1.38624943,0.44604054,0.26782363
-4.54727364,1.94045888,0.01256183,0.07270810,0.15011555,0.00420537,1.40045166,0.45285526,0.26918998
-4.54127064,1.94866177,0.01250914,0.07154648,0.15191603,0.00435530,1.40783261,0.45745565,0.26928051
-4.53526763,1.94761702,0.01242939,0.07015017,0.15306930,0.00451751,1.40835802,0.45975369,0.26815165
-4.52926463,1.93757140,0.01232091,0.06859036,0.15357707,0.00469778,1.40212603,0.45970065,0.26588796
-4.52326163,1.91895551,0.01218214,0.06694607,0.15345780,0.00490264,1.38936586,0.45728836,0.26260064
-4.51725863,1.89237543,0.01201177,0.06530238,0.15274611,0.00513925,1.37043364,0.45254959,0.25842549
-4.51125563,1.85860046,0.01180887,0.06374855,0.15149178,0.00541531,1.34580543,0.44555743,0.25352034
-4.50525263,1.81854706,0.01157301,0.06237604,0.14975828,0.00573881,1.31606761,0.43642378,0.24806199
-4.49924962,1.77325935,0.01130437,0.06127650,0.14762099,0.00611784,1.28190461,0.42529680,0.24224272
-4.49324662,1.72388646,0.01100383,0.06053965,0.14516499,0.00656037,1.24408430,0.41235742,0.23626649
