energy_ev,total_up,C_s_up,C_p_up,Rh_p_up,Rh_d_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-5.69984992,5.21874705,0.00493679,1.55005589,3.05966824,2.79389570,0.01356540,0.80205367,0.33369010,0.05862277
-5.69384692,5.20108972,0.00525574,1.52320982,3.12619796,2.71566307,0.01488808,0.84049217,0.35632110,0.06124630
-5.68784392,5.20049176,0.00562141,1.49998074,3.20054619,2.64481734,0.01632878,0.88334879,0.38046590,0.06431831
-5.68184092,5.21629407,0.00603015,1.48047230,3.28160502,2.58183627,0.01788485,0.93000049,0.40582209,0.06779067
-5.67583792,5.24750656,0.00647853,1.46464100,3.36811245,2.52692737,0.01955402,0.97984707,0.43209725,0.07161781
-5.66983492,5.29284798,0.00696340,1.45230692,3.45869355,2.48003847,0.02133451,1.03232180,0.45901359,0.07575758
-5.66383192,5.35079869,0.00748182,1.44317014,3.55190890,2.44087888,0.02322505,1.08690103,0.48631198,0.08017190
-5.65782891,5.41966298,0.00803114,1.43683202,3.64630754,2.40894927,0.02522494,1.14311220,0.51375525,0.08482733
-5.65182591,5.49763655,0.00860889,1.43281971,3.74048151,2.38357818,0.02733394,1.20053986,0.54113042,0.08969533
-5.64582291,5.58287496,0.00921275,1.43061240,3.83311869,2.36396258,0.02955212,1.25882913,0.56824995,0.09475246
-5.63981991,5.67355864,0.00984047,1.42966794,3.92305093,2.34921013,0.03187964,1.31768636,0.59495177,0.09998018
-5.63381691,5.76795053,0.01048977,1.42944802,4.00929446,2.33838075,0.03431645,1.37687667,0.62109819,0.10536444
-5.62781391,5.86444317,0.01115824,1.42944093,4.09108036,2.33052528,0.03686188,1.43621852,0.64657374,0.11089507
-5.62181091,5.96159293,0.01184319,1.42918068,4.16787336,2.32471974,0.03951420,1.49557522,0.67128207,0.11656479
-5.61580790,6.05814004,0.01254158,1.42826164,4.23937784,2.32009361,0.04227013,1.55484409,0.69514221,0.12236810
-5.60980490,6.15301427,0.01324991,1.42634851,4.30553099,2.31585173,0.04512431,1.61394350,0.71808433,0.12829994
-5.60380190,6.24532715,0.01396409,1.42318123,4.36648367,2.31128927,0.04806879,1.67279876,0.74004546,0.13435426
-5.59779890,6.33435256,0.01467938,1.41857533,4.42257037,2.30580030,0.05109262,1.73132758,0.76096538,0.14052250
-5.59179590,6.41949834,0.01539035,1.41241799,4.47427017,2.29888033,0.05418141,1.78942605,0.78078303,0.14679219
-5.58579290,6.50027201,0.01609088,1.40466072,4.52216138,2.29012409,0.05731712,1.84695602,0.79943370,0.15314561
-5.57978989,6.57624415,0.01677416,1.39530944,4.56687241,2.27921952,0.06047794,1.90373478,0.81684725,0.15955864
-5.57378689,6.64701271,0.01743274,1.38441298,4.60903208,2.26593931,0.06363832,1.95952778,0.83294742,0.16599999
-5.56778389,6.71217161,0.01805869,1.37205096,4.64922201,2.25013132,0.06676929,2.01404487,0.84765236,0.17243070
-5.56178089,6.77128620,0.01864367,1.35832197,4.68793399,2.23170887,0.06983891,2.06694056,0.86087625,0.17880404
-5.55577789,6.82387763,0.01917916,1.34333287,4.72553431,2.21064197,0.07281295,2.11781828,0.87253199,0.18506592
-5.54977489,6.86941731,0.01965665,1.32718974,4.76223706,2.18695005,0.07565579,2.16623868,0.88253466,0.19115564
-5.54377189,6.90733199,0.02006786,1.30999112,4.79808741,2.16069667,0.07833146,2.21173146,0.89080551,0.19700714
-5.53776888,6.93701873,0.02040501,1.29182352,4.83295544,2.13198619,0.08080486,2.25381028,0.89727622,0.20255060
-5.53176588,6.95786882,0.02066104,1.27275938,4.86654049,2.10096242,0.08304304,2.29198997,0.90189308,0.20771433
-5.52576288,6.96929855,0.02082985,1.25285728,4.89838521,2.06780857,0.08501653,2.32580507,0.90462076,0.21242698
-5.51975988,6.97078462,0.02090657,1.23216402,4.92789826,2.03274830,0.08670066,2.35482892,0.90544547,0.21661983
-5.51375688,6.96190147,0.02088770,1.21071824,4.95438396,1.99604690,0.08807675,2.37869219,0.90437718,0.22022914
-5.50775388,6.94235785,0.02077131,1.18855492,4.97707694,1.95801218,0.08913323,2.39709989,0.90145090,0.22319846
-5.50175088,6.91202993,0.02055715,1.16571036,4.99517975,1.91899429,0.08986648,2.40984613,0.89672682,0.22548077
-5.49574787,6.87098865,0.02024672,1.14222705,5.00790129,1.87938403,0.09028141,2.41682574,0.89028933,0.22704031
-5.48974487,6.81951935,0.01984331,1.11815795,5.01449399,1.83960928,0.09039181,2.41804239,0.88224511,0.22785415
-5.48374187,6.75813226,0.01935195,1.09356979,5.01428777,1.80012935,0.09022027,2.41361267,0.87272029,0.22791323
-5.47773887,6.68756309,0.01877934,1.06854518,5.00671944,1.76142722,0.08979781,2.40376606,0.86185704,0.22722309
-5.47173587,6.60876354,0.01813373,1.04318330,4.99135600,1.72399984,0.08916318,2.38884095,0.84980970,0.22580395
-5.46573287,6.52288221,0.01742475,1.01759906,4.96791131,1.68834698,0.08836174,2.36927676,0.83674087,0.22369046
-5.45972986,6.43123684,0.01666323,0.99192099,4.93625556,1.65495890,0.08744418,2.34560281,0.82281757,0.22093088
-5.45372686,6.33527957,0.01586096,0.96628783,4.89641766,1.62430361,0.08646486,2.31842448,0.80820790,0.21758595
-5.44772386,6.23655688,0.01503049,0.94084422,4.84858103,1.59681421,0.08548005,2.28840729,0.79307826,0.21372730
-5.44172086,6.13666651,0.01418486,0.91573562,4.79307350,1.57287715,0.08454603,2.25625979,0.77759147,0.20943569
-5.43571786,6.03721353,0.01333744,0.89110306,4.73035238,1.55282173,0.08371714,2.22271603,0.76190572,0.20479901
-5.42971486,5.93976776,0.01250166,0.86707779,4.66098616,1.53691174,0.08304390,2.18851844,0.74617459,0.19991020
-5.42371186,5.84582459,0.01169083,0.84377637,4.58563395,1.52533925,0.08257120,2.15440174,0.73054796,0.19486515
-5.41770885,5.75677100,0.01091805,0.82129637,4.50502417,1.51822127,0.08233675,2.12107863,0.71517383,0.18976072
-5.41170585,5.67385822,0.01019598,0.79971298,4.41993381,1.51559907,0.08236974,2.08922773,0.70020074,0.18469280
-5.40570285,5.59818183,0.00953682,0.77907675,4.33116935,1.51744031,0.08268987,2.05948399,0.68578071,0.17975469
-5.39969985,5.53066992,0.00895221,0.75941244,4.23955012,1.52364386,0.08330670,2.03243183,0.67207240,0.17503562
-5.39369685,5.47207928,0.00845315,0.74071915,4.14589491,1.53404684,0.08421943,2.00860097,0.65924403,0.17061954
-5.38769385,5.42299886,0.00804999,0.72297162,4.05101200,1.54843367,0.08541705,1.98846465,0.64747597,0.16658419
-5.38169085,5.38385984,0.00775240,0.70612260,3.95569256,1.56654632,0.08687893,1.97244001,0.63696253,0.16300036
-5.37568784,5.35495070,0.00756928,0.69010616,3.86070732,1.58809549,0.08857571,1.96089001,0.62791265,0.15993133
-5.36968484,5.33643579,0.00750878,0.67484173,3.76680569,1.61277186,0.09047060,1.95412634,0.62054937,0.15743256
-5.36368184,5.32837558,0.00757818,0.66023866,3.67471691,1.64025681,0.09252094,1.95241280,0.61510776,0.15555137
-5.35767884,5.33074676,0.00778378,0.64620097,3.58515213,1.67023218,0.09467986,1.95596824,0.61183129,0.15432677
-5.35167584,5.34346034,0.00813081,0.63263223,3.49880677,1.70238834,0.09689820,1.96496881,0.61096660,0.15378923
-5.34567284,5.36637642,0.00862324,0.61944014,3.41636215,1.73643031,0.09912641,1.97954867,0.61275675,0.15396048
-5.33966983,5.39931405,0.00926356,0.60654079,3.33848593,1.77208149,0.10131633,1.99979907,0.61743317,0.15485325
-5.33366683,5.44205574,0.01005263,0.59386228,3.26583061,1.80908511,0.10342292,2.02576541,0.62520653,0.15647090
-5.32766383,5.49434594,0.01098935,0.58134765,3.19903000,1.84720306,0.10540577,2.05744236,0.63625703,0.15880710
-5.32166083,5.55588390,0.01207053,0.56895709,3.13869357,1.88621266,0.10723022,2.09476721,0.65072434,0.16184535
-5.31565783,5.62631143,0.01329059,0.55666921,3.08539892,1.92590149,0.10886826,2.13761185,0.66869791,0.16555864
-5.30965483,5.70519697,0.01464138,0.54448163,3.03968292,1.96606088,0.11029899,2.18577396,0.69020802,0.16990906
-5.30365183,5.79201731,0.01611209,0.53241068,3.00203223,2.00647872,0.11150873,2.23896817,0.71521809,0.17484767
-5.29764882,5.88613933,0.01768914,0.52049047,2.97287406,2.04693228,0.11249072,2.29681799,0.74361881,0.18031442
-5.29164582,5.98680363,0.01935623,0.50877135,2.95256818,2.08718191,0.11324450,2.35884961,0.77522447,0.18623852
-5.28564282,6.09311250,0.02109441,0.49731798,2.94140117,2.12696627,0.11377499,2.42448828,0.80977175,0.19253904
-5.27963982,6.20402440,0.02288239,0.48620701,2.93958393,2.16600010,0.11409135,2.49305829,0.84692139,0.19912595
-5.27363682,6.31835685,0.02469682,0.47552468,2.94725313,2.20397484,0.11420569,2.56378731,0.88626267,0.20590164
-5.26763382,6.43479932,0.02651281,0.46536442,2.96447731,2.24056282,0.11413171,2.63581553,0.92732084,0.21276287
-5.26163082,6.55193701,0.02830447,0.45582449,2.99126789,2.27542525,0.11388339,2.70821008,0.96956724,0.21960320
-5.25562781,6.66828580,0.03004559,0.44700605,3.02759510,2.30822384,0.11347380,2.77998455,1.01243190,0.22631588
-5.24962481,6.78233794,0.03171040,0.43901136,3.07340835,2.33863605,0.11291408,2.85012353,1.05531817,0.23279702
-5.24362181,6.89261715,0.03327435,0.43194261,3.12866043,2.36637317,0.11221270,2.91761137,1.09761903,0.23894909
-5.23761881,6.99774101,0.03471494,0.42590097,3.19333417,2.39120054,0.11137502,2.98146433,1.13873422,0.24468448
-5.23161581,7.09648792,0.03601250,0.42098621,3.26747028,2.41295868,0.11040314,3.04076483,1.17808783,0.24992915
-5.22561281,7.18786511,0.03715093,0.41729664,3.35119443,2.43158421,0.10929612,3.09469629,1.21514553,0.25462593
-5.21960980,7.27117390,0.03811841,0.41492930,3.44474153,2.44712893,0.10805046,3.14257705,1.24943078,0.25873759
-5.21360680,7.34606815,0.03890791,0.41398033,3.54847529,2.45977569,0.10666084,3.18389143,1.28053942,0.26224924
-5.20760380,7.41260169,0.03951758,0.41454538,3.66290065,2.46984955,0.10512110,3.21831644,1.30815197,0.26517014
-5.20160080,7.47126105,0.03995103,0.41671984,3.78866727,2.47782294,0.10342528,3.24574226,1.33204319,0.26753449
-5.19559780,7.52298006,0.04021734,0.42059870,3.92656228,2.48431375,0.10156875,3.26628532,1.35208852,0.26940140
-5.18959480,7.56913382,0.04033092,0.42627607,4.07749084,2.49007560,0.09954933,3.28029265,1.36826698,0.27085365
-5.18359180,7.61151051,0.04031119,0.43384386,4.24244383,2.49597996,0.09736823,3.28833695,1.38066051,0.27199553
-5.17758879,7.65226043,0.04018204,0.44338993,4.42245238,2.50299029,0.09503087,3.29120189,1.38944965,0.27294951
-5.17158579,7.69382329,0.03997110,0.45499525,4.61852988,2.51212874,0.09254750,3.28985794,1.39490567,0.27385201
-5.16558279,7.73883561,0.03970897,0.46873034,4.83160270,2.52443661,0.08993345,3.28542939,1.39737957,0.27484838
-5.15957979,7.79002164,0.03942817,0.48465091,5.06243194,2.54093012,0.08720920,3.27915359,1.39728809,0.27608721
-5.15357679,7.85007228,0.03916214,0.50279283,5.31152907,2.56255340,0.08440009,3.27233418,1.39509752,0.27771429
-5.14757379,7.92151720,0.03894414,0.52316670,5.57906920,2.59013108,0.08153580,3.26629008,1.39130574,0.27986644
-5.14157079,8.00659640,0.03880612,0.54575219,5.86480620,2.62432285,0.07864959,3.26230255,1.38642331,0.28266550
-5.13556778,8.10713741,0.03877763,0.57049249,6.16799436,2.66558248,0.07577730,3.26156275,1.38095434,0.28621283
-5.12956478,8.22444478,0.03888484,0.59728930,6.48732142,2.71412379,0.07295627,3.26512210,1.37537784,0.29058448
-5.12356178,8.35920771,0.03914959,0.62599857,6.82085773,2.76989563,0.07022412,3.27384802,1.37013046,0.29582741
-5.11755878,8.51143148,0.03958866,0.65642761,7.16602589,2.83256767,0.06761760,3.28838692,1.36559123,0.30195685
-5.11155578,8.68039678,0.04021308,0.68833362,7.51959462,2.90152827,0.06517137,3.30913650,1.36206894,0.30895504
-5.10555278,8.86465015,0.04102777,0.72142421,7.87769962,2.97589499,0.06291698,3.33622860,1.35979273,0.31677136
-5.09954977,9.06202698,0.04203124,0.75535993,8.23589299,3.05453783,0.06088192,3.36952345,1.35890633,0.32532393
-5.09354677,9.26970694,0.04321559,0.78975906,8.58922145,3.13611434,0.05908884,3.40861575,1.35946590,0.33450257
-5.08754377,9.48429982,0.04456667,0.82420454,8.93233213,3.21911537,0.05755506,3.45285205,1.36144191,0.34417295
-5.08154077,9.70195857,0.04606443,0.85825309,9.25960310,3.30191924,0.05629216,3.50135885,1.36472449,0.35418183
-5.07553777,9.91851414,0.04768352,0.89144603,9.56529442,3.38285201,0.05530590,3.55307964,1.36913224,0.36436305
-5.06953477,10.12962627,0.04939396,0.92332173,9.84371426,3.46025087,0.05459622,3.60681934,1.37442381,0.37454400
-5.06353177,10.33094280,0.05116206,0.95342895,10.08939326,3.53252755,0.05415752,3.66129364,1.38031163,0.38455224
-5.05752876,10.51826007,0.05295137,0.98134069,10.29726020,3.59822858,0.05397903,3.71518092,1.38647718,0.39422192
-5.05152576,10.68767662,0.05472376,1.00666787,10.46281082,3.65608954,0.05404537,3.76717408,1.39258678,0.40339977
-5.04552276,10.83573284,0.05644054,1.02907227,10.58226264,3.70508048,0.05433707,3.81602985,1.39830721,0.41195024
-5.03951976,10.95953008,0.05806354,1.04827798,10.65268835,3.74444046,0.05483133,3.86061313,1.40332040,0.41975966
-5.03351676,11.05682374,0.05955620,1.06408102,10.67212163,3.77369952,0.05550265,3.89993454,1.40733635,0.42673923
-5.02751376,11.12608644,0.06088462,1.07635637,10.63963048,3.79268733,0.05632355,3.93317943,1.41010388,0.43282659
-5.02151076,11.16653888,0.06201842,1.08506229,10.55535459,3.80152822,0.05726527,3.95972739,1.41141854,0.43798617
-5.01550775,11.17814796,0.06293155,1.09024155,10.42050498,3.80062335,0.05829834,3.97916175,1.41112782,0.44220817
-5.00950475,11.16159328,0.06360289,1.09201943,10.23732605,3.79062114,0.05939324,3.99126920,1.40913320,0.44550634
-5.00350175,11.11820487,0.06401669,1.09059874,10.00902207,3.77237792,0.06052088,3.99603008,1.40538953,0.44791475
-4.99749875,11.04987650,0.06416287,1.08625182,9.73965135,3.74691121,0.06165305,3.99360049,1.39990185,0.44948375
-4.99149575,10.95895978,0.06403705,1.07931007,9.43399350,3.71534806,0.06276287,3.98428787,1.39272025,0.45027547
-4.98549275,10.84814541,0.06364043,1.07015133,9.09739555,3.67887156,0.06382508,3.96852165,1.38393323,0.45035893
-4.97948974,10.72033801,0.06297956,1.05918577,8.73560413,3.63866804,0.06481632,3.94682121,1.37366021,0.44980535
-4.97348674,10.57853107,0.06206588,1.04684077,8.35459080,3.59587775,0.06571538,3.91976299,1.36204390,0.44868363
-4.96748374,10.42568816,0.06091513,1.03354561,7.96037801,3.55155124,0.06650336,3.88794876,1.34924291,0.44705648
-4.96148074,10.26463575,0.05954671,1.01971650,7.55887241,3.50661325,0.06716380,3.85197673,1.33542531,0.44497725
-4.95547774,10.09797215,0.05798296,1.00574252,7.15571184,3.46183544,0.06768278,3.81241693,1.32076331,0.44248764
-4.94947474,9.92799565,0.05624832,0.99197327,6.75613114,3.41781877,0.06804898,3.76979182,1.30542940,0.43961644
-4.94347174,9.75665389,0.05436861,0.97870838,6.36485077,3.37498558,0.06825371,3.72456283,1.28959397,0.43637923
-4.93746873,9.58551506,0.05237025,0.96618951,5.98599107,3.33358118,0.06829086,3.67712282,1.27342426,0.43277902
-4.93146573,9.41576022,0.05027950,0.95459500,5.62301337,3.29368388,0.06815690,3.62779441,1.25708450,0.42880780
-4.92546273,9.24819518,0.04812187,0.94403729,5.27868817,3.25522237,0.06785076,3.57683341,1.24073678,0.42444880
-4.91945973,9.08327923,0.04592153,0.93456318,4.95508931,3.21799895,0.06737373,3.52443651,1.22454237,0.41967926
-4.91345673,8.92116753,0.04370088,0.92615682,4.65361194,3.18171672,0.06672930,3.47075218,1.20866285,0.41447363
-4.90745373,8.76176338,0.04148018,0.91874517,4.37501131,3.14600913,0.06592301,3.41589346,1.19326089,0.40880680
-4.90145073,8.60477668,0.03927731,0.91220564,4.11945911,3.11047021,0.06496219,3.35995149,1.17849995,0.40265736
-4.89544772,8.44978477,0.03710770,0.90637560,3.88661302,3.07468364,0.06385577,3.30300861,1.16454299,0.39601061
-4.88944472,8.29629225,0.03498426,0.90106311,3.67569577,3.03824968,0.06261404,3.24515010,1.15154974,0.38886104
-4.88344172,8.14378689,0.03291748,0.89605858,3.48557953,3.00080855,0.06124837,3.18647368,1.13967265,0.38121446
-4.87743872,7.99178910,0.03091556,0.89114668,3.31487175,2.96205972,0.05977095,3.12709633,1.12905170,0.37308931
-4.87143572,7.83989345,0.02898469,0.88611805,3.16199918,2.92177648,0.05819455,3.06715826,1.11980813,0.36451746
-4.86543272,7.68780111,0.02712924,0.88078028,3.02528691,2.87981575,0.05653227,3.00682385,1.11203774,0.35554426
-4.85942971,7.53534279,0.02535214,0.87496772,2.90303019,2.83612323,0.05479730,2.94628010,1.10580403,0.34622796
-4.85342671,7.38249249,0.02365513,0.86854970,2.79355698,2.79073412,0.05300272,2.88573278,1.10113189,0.33663860
-4.84742371,7.22937280,0.02203914,0.86143693,2.69528018,2.74377022,0.05116134,2.82540121,1.09800219,0.32685640
-4.84142071,7.07625268,0.02050454,0.85358566,2.60673865,2.69543373,0.04928552,2.76551215,1.09634808,0.31696987
-4.83541771,6.92353930,0.01905147,0.84499973,2.52662707,2.64599888,0.04738708,2.70629361,1.09605307,0.30707359
-4.82941471,6.77176537,0.01768005,0.83573030,2.45381477,2.59580174,0.04547717,2.64796937,1.09695168,0.29726605
-4.82341171,6.62157343,0.01639062,0.82587347,2.38735455,2.54522940,0.04356629,2.59075469,1.09883245,0.28764736
-4.81740870,6.47369870,0.01518385,0.81556587,2.32648220,2.49470873,0.04166422,2.53485375,1.10144370,0.27831722
-4.81140570,6.32895161,0.01406090,0.80497865,2.27060846,2.44469564,0.03978003,2.48045908,1.10450165,0.26937308
-4.80540270,6.18820119,0.01302348,0.79431002,2.21930455,2.39566511,0.03792215,2.42775310,1.10770083,0.26090860
-4.79939970,6.05235994,0.01207382,0.78377696,2.17228317,2.34810222,0.03609838,2.37691157,1.11072625,0.25301241
-4.79339670,5.92237067,0.01121470,0.77360632,2.12937631,2.30249459,0.03431598,2.32810881,1.11326674,0.24576726
-4.78739370,5.79919537,0.01044932,0.76402599,2.09051162,2.25932592,0.03258175,2.28152407,1.11502887,0.23924948
-4.78139070,5.68380602,0.00978128,0.75525626,2.05568856,2.21907080,0.03090211,2.23734848,1.11575077,0.23352870
-4.77538769,5.57717681,0.00921434,0.74750215,2.02495564,2.18219049,0.02928318,2.19579198,1.11521498,0.22866788
-4.76938469,5.48027728,0.00875237,0.74094664,1.99838979,2.14912932,0.02773085,2.15708945,1.11325978,0.22472343
-4.76338169,5.39406559,0.00839909,0.73574534,1.97607849,2.12031165,0.02625084,2.12150531,1.10978843,0.22174543
-4.75737869,5.31948116,0.00815794,0.73202274,1.95810522,2.09613880,0.02484873,2.08933605,1.10477560,0.21977789
-4.75137569,5.25743614,0.00803184,0.72986993,1.94453852,2.07698585,0.02352999,2.06091015,1.09827084,0.21885888
-4.74537269,5.20880505,0.00802302,0.72934414,1.93542450,2.06319807,0.02229995,2.03658514,1.09039886,0.21902062
-4.73936968,5.17441222,0.00813282,0.73046966,1.93078281,2.05508682,0.02116379,2.01674149,1.08135653,0.22028924
-4.73336668,5.15501713,0.00836152,0.73324028,1.93060544,2.05292485,0.02012642,2.00177368,1.07140684,0.22268452
-4.72736368,5.15129762,0.00870819,0.73762288,1.93485805,2.05694114,0.01919245,1.99207853,1.06087012,0.22621922
-4.72136068,5.16383173,0.00917049,0.74356196,1.94348317,2.06731549,0.01836604,1.98804143,1.05011299,0.23089842
-4.71535768,5.19307876,0.00974465,0.75098483,1.95640461,2.08417303,0.01765075,1.99002112,1.03953565,0.23671850
-4.70935468,5.23936070,0.01042533,0.75980726,1.97353269,2.10757914,0.01704946,1.99833381,1.02955824,0.24366624
-4.70335168,5.30284520,0.01120564,0.76993913,1.99476953,2.13753520,0.01656415,2.01323771,1.02060684,0.25171774
-4.69734867,5.38353141,0.01207712,0.78128999,2.02001417,2.17397558,0.01619580,2.03491871,1.01309998,0.26083754
-4.69134567,5.48123997,0.01302985,0.79377423,2.04916717,2.21676630,0.01594426,2.06347836,1.00743629,0.27097791
-4.68534267,5.59560835,0.01405255,0.80731565,2.08213441,2.26570580,0.01580812,2.09892479,1.00398386,0.28207831
-4.67933967,5.72609249,0.01513276,0.82185135,2.11883018,2.32052807,0.01578463,2.14116748,1.00307185,0.29406537
-4.67333667,5.87197540,0.01625711,0.83733472,2.15917948,2.38090824,0.01586967,2.19001611,1.00498462,0.30685315
-4.66733367,6.03238305,0.01741155,0.85373758,2.20311967,2.44647073,0.01605772,2.24518407,1.00995869,0.32034395
-4.66133067,6.20630718,0.01858174,0.87105135,2.25060170,2.51679962,0.01634190,2.30629632,1.01818242,0.33442957
-4.65532766,6.39263459,0.01975336,0.88928727,2.30159105,2.59145104,0.01671400,2.37290156,1.02979837,0.34899307
-4.64932466,6.59018153,0.02091253,0.90847573,2.35606860,2.66996686,0.01716466,2.44448807,1.04490793,0.36391096
-4.64332166,6.79773168,0.02204618,0.92866463,2.41403153,2.75188910,0.01768344,2.52050241,1.06357786,0.37905571
