energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-5.66983492,3.30745885,-0.33633015,0.05376941,-0.00173184,0.33117113,-0.03333045,1.08259212,-0.12525024,0.60786016,-0.02241898,0.03320344,-0.00095742,1.19463899,-0.15281983
-5.66383192,3.30916213,-0.33603137,0.05544082,-0.00199073,0.33565063,-0.03147984,1.08667158,-0.12436810,0.61259571,-0.02244558,0.03285129,-0.00116367,1.18704441,-0.15594692
-5.65782891,3.29969066,-0.34067134,0.05697698,-0.00228560,0.33902864,-0.03004576,1.08640941,-0.12504102,0.61550771,-0.02282447,0.03237598,-0.00140574,1.17535098,-0.16145150
-5.65182591,3.27926519,-0.35052203,0.05835925,-0.00261708,0.34128722,-0.02906280,1.08186057,-0.12735322,0.61661664,-0.02357546,0.03178111,-0.00168729,1.15972566,-0.16944666
-5.64582291,3.24834341,-0.36579059,0.05957136,-0.00298538,0.34243505,-0.02855951,1.07317901,-0.13136107,0.61598292,-0.02471440,0.03107309,-0.00201187,1.14041690,-0.18001537
-5.63981991,3.20761367,-0.38661277,0.06059991,-0.00339026,0.34250770,-0.02855799,1.06061845,-0.13709161,0.61370568,-0.02625268,0.03026109,-0.00238277,1.11775051,-0.19320696
-5.63381691,3.15798145,-0.41304710,0.06143481,-0.00383089,0.34156688,-0.02907358,1.04453036,-0.14454172,0.60992047,-0.02819675,0.02935677,-0.00280292,1.09212325,-0.20903400
-5.62781391,3.10054956,-0.44507004,0.06206963,-0.00430585,0.33969905,-0.03011457,1.02535942,-0.15367769,0.60479574,-0.03054771,0.02837401,-0.00327472,1.06399444,-0.22746968
-5.62181091,3.03659307,-0.48257236,0.06250187,-0.00481304,0.33701322,-0.03168201,1.00363642,-0.16443545,0.59852868,-0.03330097,0.02732853,-0.00379991,1.03387598,-0.24844592
-5.61580790,2.96753009,-0.52535712,0.06273313,-0.00534972,0.33363814,-0.03376948,0.97996903,-0.17672146,0.59134028,-0.03644598,0.02623744,-0.00437944,1.00232133,-0.27185235
-5.60980490,2.89488978,-0.57313945,0.06276912,-0.00591243,0.32971901,-0.03636303,0.95503068,-0.19041417,0.58347002,-0.03996613,0.02511882,-0.00501333,0.96991384,-0.29753629
-5.60380190,2.82027870,-0.62554859,0.06261965,-0.00649712,0.32541387,-0.03944122,0.92954789,-0.20536626,0.57517043,-0.04383880,0.02399115,-0.00570059,0.93725487,-0.32530396
-5.59779890,2.74534674,-0.68213245,0.06229839,-0.00709913,0.32088973,-0.04297522,0.90428641,-0.22140761,0.56670160,-0.04803558,0.02287289,-0.00643915,0.90495217,-0.35492308
-5.59179590,2.67175373,-0.74236494,0.06182264,-0.00771333,0.31631859,-0.04692919,0.88003653,-0.23834902,0.55832582,-0.05252272,0.02178198,-0.00722584,0.87360875,-0.38612682
-5.58579290,2.60113745,-0.80565624,0.06121288,-0.00833425,0.31187351,-0.05126079,0.85759794,-0.25598666,0.55030264,-0.05726178,0.02073541,-0.00805637,0.84381266,-0.41861942
-5.57978989,2.53508386,-0.87136605,0.06049234,-0.00895620,0.30772475,-0.05592197,0.83776439,-0.27410722,0.54288420,-0.06221049,0.01974883,-0.00892545,0.81612769,-0.45208309
-5.57378689,2.47510000,-0.93881967,0.05968643,-0.00957352,0.30403613,-0.06085991,0.82130839,-0.29249370,0.53631106,-0.06732394,0.01883625,-0.00982687,0.79108522,-0.48618647
-5.56778389,2.42258978,-1.00732653,0.05882218,-0.01018070,0.30096164,-0.06601836,0.80896630,-0.31093158,0.53080858,-0.07255582,0.01800976,-0.01075369,0.76917723,-0.52059411
-5.56178089,2.37883287,-1.07620079,0.05792756,-0.01077266,0.29864233,-0.07133906,0.80142393,-0.32921540,0.52658365,-0.07785992,0.01727936,-0.01169841,0.75085039,-0.55497692
-5.55577789,2.34496658,-1.14478311,0.05703092,-0.01134491,0.29720355,-0.07676342,0.79930271,-0.34715533,0.52382194,-0.08319171,0.01665288,-0.01265329,0.73650117,-0.58902297
-5.54977489,2.32197059,-1.21246281,0.05616031,-0.01189383,0.29675257,-0.08223434,0.80314666,-0.36458355,0.52268554,-0.08850996,0.01613592,-0.01361058,0.72647179,-0.62244839
-5.54377189,2.31065434,-1.27869933,0.05534294,-0.01241681,0.29737648,-0.08769808,0.81341031,-0.38136022,0.52331097,-0.09377829,0.01573191,-0.01456281,0.72104699,-0.65500762
-5.53776888,2.31164676,-1.34304184,0.05460459,-0.01291247,0.29914060,-0.09310610,0.83044747,-0.39737865,0.52580743,-0.09896667,0.01544223,-0.01550310,0.72045128,-0.68650263
-5.53176588,2.32538807,-1.40514588,0.05396914,-0.01338076,0.30208712,-0.09841685,0.85450115,-0.41256941,0.53025539,-0.10405257,0.01526636,-0.01642541,0.72484659,-0.71679036
-5.52576288,2.35212355,-1.46478587,0.05345814,-0.01382306,0.30623420,-0.10359726,0.88569468,-0.42690311,0.53670531,-0.10902194,0.01520209,-0.01732479,0.73433031,-0.74578798
-5.51975988,2.39189889,-1.52186254,0.05309043,-0.01424227,0.31157545,-0.10862403,0.92402423,-0.44039172,0.54517663,-0.11386972,0.01524577,-0.01819751,0.74893345,-0.77347539
-5.51375688,2.44455730,-1.57640449,0.05288184,-0.01464272,0.31807973,-0.11348440,0.96935283,-0.45308809,0.55565693,-0.11859990,0.01539256,-0.01904123,0.76861899,-0.79989478
-5.50775388,2.50973819,-1.62856338,0.05284498,-0.01503019,0.32569146,-0.11817665,1.02140638,-0.46508379,0.56810127,-0.12322518,0.01563670,-0.01985498,0.79328041,-0.82514685
-5.50175088,2.58687771,-1.67860265,0.05298903,-0.01541169,0.33433117,-0.12270991,1.07977164,-0.47650513,0.58243182,-0.12776601,0.01597179,-0.02063911,0.82274052,-0.84938386
-5.49574787,2.67521126,-1.72687996,0.05331963,-0.01579537,0.34389667,-0.12710357,1.14389668,-0.48750757,0.59853777,-0.13224924,0.01639099,-0.02139517,0.85675063,-0.87279957
-5.48974487,2.77377839,-1.77382397,0.05383881,-0.01619021,0.35426444,-0.13138622,1.21309412,-0.49826866,0.61627558,-0.13670632,0.01688722,-0.02212564,0.89499033,-0.89561647
-5.48374187,2.88143026,-1.81990655,0.05454492,-0.01660580,0.36529159,-0.13559399,1.28654728,-0.50897984,0.63546970,-0.14117112,0.01745340,-0.02283371,0.93706804,-0.91807094
-5.47773887,2.99684031,-1.86561170,0.05543269,-0.01705201,0.37681817,-0.13976867,1.36331970,-0.51983748,0.65591375,-0.14567754,0.01808247,-0.02352283,0.98252259,-0.94039693
-5.47173587,3.11851816,-1.91140276,0.05649322,-0.01753868,0.38866993,-0.14395542,1.44236793,-0.53103353,0.67737228,-0.15025699,0.01876756,-0.02419642,1.03082601,-0.96280913
-5.46573287,3.24482729,-1.95768987,0.05771407,-0.01807527,0.40066139,-0.14820040,1.52255791,-0.54274634,0.69958321,-0.15493585,0.01950195,-0.02485741,1.08138788,-0.98548658
-5.45972986,3.37400646,-2.00479938,0.05907937,-0.01867054,0.41259932,-0.15254826,1.60268455,-0.55513203,0.72226081,-0.15973317,0.02027905,-0.02550791,1.13356129,-1.00855758
-5.45372686,3.50419500,-2.05294706,0.06057001,-0.01933227,0.42428641,-0.15703979,1.68149453,-0.56831687,0.74509951,-0.16465863,0.02109239,-0.02614884,1.18665048,-1.03208689
-5.44772386,3.63346169,-2.10221677,0.06216380,-0.02006693,0.43552515,-0.16170972,1.75771161,-0.58239104,0.76777826,-0.16971098,0.02193546,-0.02677964,1.23992043,-1.05606606
-5.44172086,3.75983683,-2.15254591,0.06383575,-0.02087946,0.44612181,-0.16658483,1.83006414,-0.59740414,0.78996552,-0.17487694,0.02280164,-0.02739814,1.29260805,-1.08040749
-5.43571786,3.88134699,-2.20371850,0.06555840,-0.02177304,0.45589035,-0.17168247,1.89731368,-0.61336252,0.81132481,-0.18013079,0.02368403,-0.02800040,1.34393496,-1.10494270
-5.42971486,3.99605144,-2.25536658,0.06730215,-0.02274897,0.46465626,-0.17700943,1.95828418,-0.63022864,0.83152059,-0.18543460,0.02457537,-0.02858080,1.39312154,-1.12942505
-5.42371186,4.10207935,-2.30697968,0.06903576,-0.02380650,0.47226002,-0.18256143,2.01189036,-0.64792232,0.85022442,-0.19073904,0.02546786,-0.02913211,1.43940195,-1.15353682
-5.41770885,4.19766665,-2.35792201,0.07072680,-0.02494281,0.47856028,-0.18832289,2.05716456,-0.66632382,0.86712116,-0.19598491,0.02635312,-0.02964574,1.48203946,-1.17690032
-5.41170585,4.28119121,-2.40745644,0.07234223,-0.02615297,0.48343650,-0.19426724,2.09328081,-0.68527840,0.88191509,-0.20110505,0.02722211,-0.03011213,1.52034184,-1.19909253
-5.40570285,4.35120522,-2.45477376,0.07384894,-0.02742996,0.48679104,-0.20035759,2.11957525,-0.70460220,0.89433565,-0.20602683,0.02806512,-0.03052106,1.55367606,-1.21966255
-5.39969985,4.40646359,-2.49902579,0.07521445,-0.02876474,0.48855051,-0.20654762,2.13556201,-0.72408881,0.90414266,-0.21067479,0.02887177,-0.03086220,1.58148181,-1.23815072
-5.39369685,4.44594725,-2.53936037,0.07640750,-0.03014635,0.48866660,-0.21278282,2.14094394,-0.74351645,0.91113089,-0.21497349,0.02963114,-0.03112558,1.60328337,-1.25410877
-5.38769385,4.46888077,-2.57495649,0.07739870,-0.03156207,0.48711605,-0.21900175,2.13561764,-0.76265510,0.91513380,-0.21885040,0.03033187,-0.03130206,1.61869926,-1.26711963
-5.38169085,4.47474342,-2.60505775,0.07816116,-0.03299757,0.48390005,-0.22513751,2.11967277,-0.78127340,0.91602626,-0.22223858,0.03096237,-0.03138385,1.62744946,-1.27681609
-5.37568784,4.46327376,-2.62900258,0.07867105,-0.03443718,0.47904305,-0.23111911,2.09338557,-0.79914505,0.91372635,-0.22507912,0.03151100,-0.03136488,1.62935986,-1.28289735
-5.36968484,4.43446750,-2.64624995,0.07890815,-0.03586409,0.47259094,-0.23687293,2.05720701,-0.81605444,0.90819612,-0.22732332,0.03196640,-0.03124120,1.62436379,-1.28514280
-5.36368184,4.38856929,-2.65639977,0.07885631,-0.03726070,0.46460896,-0.24232412,2.01174619,-0.83180154,0.89944131,-0.22893431,0.03231773,-0.03101120,1.61250082,-1.28342239
-5.35767884,4.32605875,-2.65920722,0.07850378,-0.03860896,0.45517918,-0.24739799,1.95774979,-0.84620585,0.88751021,-0.22988835,0.03255501,-0.03067581,1.59391280,-1.27770336
-5.35167584,4.24763188,-2.65459119,0.07784351,-0.03989076,0.44439791,-0.25202142,1.89607848,-0.85910980,0.87249165,-0.23017558,0.03266943,-0.03023856,1.56883753,-1.26805316
-5.34567284,4.15417869,-2.64263685,0.07687332,-0.04108833,0.43237304,-0.25612428,1.82768150,-0.87038139,0.85451230,-0.22980042,0.03265362,-0.02970552,1.53760038,-1.25463869
-5.33966983,4.04675814,-2.62359298,0.07559595,-0.04218480,0.41922144,-0.25964099,1.75357038,-0.87991654,0.83373346,-0.22878151,0.03250199,-0.02908518,1.50060435,-1.23772217
-5.33366683,3.92657172,-2.59786489,0.07401899,-0.04316460,0.40506656,-0.26251216,1.67479306,-0.88764113,0.81034740,-0.22715137,0.03221090,-0.02838824,1.45831896,-1.21765407
-5.32766383,3.79493638,-2.56600363,0.07215474,-0.04401404,0.39003629,-0.26468635,1.59240925,-0.89351304,0.78457344,-0.22495579,0.03177895,-0.02762731,1.41126854,-1.19486355
-5.32166083,3.65325813,-2.52869265,0.07001995,-0.04472183,0.37426106,-0.26612201,1.50746806,-0.89752421,0.75665394,-0.22225305,0.03120702,-0.02681656,1.36002035,-1.16984707
-5.31565783,3.50300679,-2.48673260,0.06763543,-0.04527952,0.35787239,-0.26678954,1.42098859,-0.89970279,0.72685021,-0.21911296,0.03049840,-0.02597136,1.30517294,-1.14315574
-5.30965483,3.34569274,-2.44102514,0.06502565,-0.04568201,0.34100159,-0.26667335,1.33394386,-0.90011541,0.69543850,-0.21561587,0.02965880,-0.02510783,1.24734511,-1.11538191
-5.30365183,3.18284585,-2.39255622,0.06221818,-0.04592792,0.32377893,-0.26577404,1.24724861,-0.89886938,0.66270611,-0.21185159,0.02869622,-0.02424249,1.18716577,-1.08714547
-5.29764882,3.01599697,-2.34237935,0.05924314,-0.04601987,0.30633295,-0.26411036,1.16175093,-0.89611469,0.62894764,-0.20791831,0.02762088,-0.02339184,1.12526483,-1.05908030
-5.29164582,2.84666190,-2.29159880,0.05613261,-0.04596465,0.28878998,-0.26172099,1.07822759,-0.89204557,0.59446142,-0.20392142,0.02644494,-0.02257194,1.06226532,-1.03182111
-5.28564282,2.67632786,-2.24135306,0.05291991,-0.04577330,0.27127387,-0.25866600,0.99738305,-0.88690125,0.55954615,-0.19997231,0.02518227,-0.02179812,0.99877671,-1.00599084
-5.27963982,2.50644214,-2.19279814,0.04963902,-0.04546098,0.25390574,-0.25502775,0.91985143,-0.88096569,0.52449772,-0.19618700,0.02384810,-0.02108460,0.93538942,-0.98218891
-5.27363682,2.33840277,-2.14709068,0.04632389,-0.04504669,0.23680376,-0.25091124,0.84620131,-0.87456610,0.48960620,-0.19268477,0.02245866,-0.02044426,0.87267050,-0.96098009
-5.26763382,2.17355093,-2.10537066,0.04300784,-0.04455291,0.22008294,-0.24644370,0.77694251,-0.86806977,0.45515309,-0.18958648,0.02103079,-0.01988835,0.81116035,-0.94288438
-5.26163082,2.01316477,-2.06874348,0.03972297,-0.04400500,0.20385491,-0.24177342,0.71253442,-0.86187939,0.42140875,-0.18701278,0.01958156,-0.01942636,0.75137028,-0.92836762
-5.25562781,1.85845453,-2.03826156,0.03649962,-0.04343055,0.18822755,-0.23706766,0.65339533,-0.85642660,0.38863010,-0.18508215,0.01812783,-0.01906580,0.69378097,-0.91783310
-5.24962481,1.71055872,-2.01490531,0.03336592,-0.04285854,0.17330467,-0.23250982,0.59991203,-0.85216395,0.35705855,-0.18390867,0.01668593,-0.01881215,0.63884150,-0.91161411
-5.24362181,1.57054117,-1.99956412,0.03034741,-0.04231849,0.15918559,-0.22829575,0.55244930,-0.84955535,0.32691830,-0.18359972,0.01527128,-0.01866877,0.58696900,-0.90996764
-5.23761881,1.43938892,-1.99301741,0.02746675,-0.04183958,0.14596470,-0.22462932,0.51135871,-0.84906550,0.29841497,-0.18425353,0.01389810,-0.01863690,0.53854866,-0.91306931
-5.23161581,1.31801087,-1.99591667,0.02474349,-0.04144969,0.13373097,-0.22171744,0.47698638,-0.85114843,0.27173452,-0.18595666,0.01257921,-0.01871570,0.49393414,-0.92100970
-5.22561281,1.20723703,-2.00876900,0.02219397,-0.04117454,0.12256756,-0.21976465,0.44967914,-0.85623580,0.24704267,-0.18878160,0.01132576,-0.01890233,0.45344814,-0.93379242
-5.21960980,1.10781823,-2.03192298,0.01983133,-0.04103689,0.11255134,-0.21896745,0.42978899,-0.86472534,0.22448461,-0.19278444,0.01014723,-0.01919206,0.41738313,-0.95133384
-5.21360680,1.02042634,-2.06555757,0.01766550,-0.04105581,0.10375255,-0.21950863,0.41767536,-0.87696988,0.20418512,-0.19800283,0.00905126,-0.01957848,0.38600210,-0.97346488
-5.20760380,0.94565452,-2.10967469,0.01570339,-0.04124613,0.09623436,-0.22155174,0.41370508,-0.89326757,0.18624898,-0.20445421,0.00804373,-0.02005369,0.35953916,-0.99993482
-5.20160080,0.88401742,-2.16409611,0.01394905,-0.04161803,0.09005256,-0.22523598,0.41824973,-0.91385345,0.17076168,-0.21213457,0.00712879,-0.02060856,0.33820000,-1.03041715
-5.19559780,0.83595102,-2.22846480,0.01240396,-0.04217675,0.08525518,-0.23067167,0.43168043,-0.93889284,0.15779022,-0.22101762,0.00630896,-0.02123301,0.32216193,-1.06451736
-5.18959480,0.80181175,-2.30225112,0.01106724,-0.04292251,0.08188208,-0.23793651,0.45435978,-0.96847667,0.14738409,-0.23105453,0.00558529,-0.02191628,0.31157347,-1.10178262
-5.18359180,0.78187455,-2.38476348,0.00993599,-0.04385065,0.07996446,-0.24707262,0.48663121,-1.00261880,0.13957616,-0.24217434,0.00495751,-0.02264728,0.30655343,-1.14171284
-5.17758879,0.77632962,-2.47516326,0.00900559,-0.04495178,0.07952433,-0.25808472,0.52880561,-1.04125536,0.13438343,-0.25428486,0.00442424,-0.02341485,0.30718919,-1.18377294
-5.17158579,0.78527767,-2.57248340,0.00826998,-0.04621225,0.08057380,-0.27093924,0.58114561,-1.08424576,0.13180757,-0.26727422,0.00398313,-0.02420803,0.31353436,-1.22740578
-5.16558279,0.80872334,-2.67564975,0.00772191,-0.04761458,0.08311422,-0.28556446,0.64384775,-1.13137543,0.13183517,-0.28101290,0.00363114,-0.02501637,0.32560564,-1.27204521
