energy_ev,total_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,S_s_up,S_p_up,V_p_up,V_d_up
-3.32266133,0.02790141,0.00423999,0.01925640,0.00000905,0.00000001,0.00001333,0.00030804,0.00141398,0.00542900
-3.31665833,0.02333183,0.00354556,0.01610268,0.00000757,0.00000002,0.00001115,0.00025760,0.00118244,0.00453984
-3.31065533,0.01937084,0.00294361,0.01336899,0.00000628,0.00000003,0.00000926,0.00021389,0.00098174,0.00376908
-3.30465233,0.01596729,0.00242635,0.01102003,0.00000518,0.00000005,0.00000763,0.00017634,0.00080932,0.00310679
-3.29864932,0.01306799,0.00198571,0.00901909,0.00000424,0.00000008,0.00000624,0.00014437,0.00066247,0.00254258
-3.29264632,0.01061945,0.00161353,0.00732927,0.00000344,0.00000011,0.00000507,0.00011740,0.00053852,0.00206606
-3.28664332,0.00856940,0.00130188,0.00591450,0.00000278,0.00000017,0.00000409,0.00009485,0.00043481,0.00166703
-3.28064032,0.00686797,0.00104314,0.00474038,0.00000222,0.00000026,0.00000328,0.00007619,0.00034887,0.00133578
-3.27463732,0.00546857,0.00083021,0.00377476,0.00000177,0.00000038,0.00000261,0.00006092,0.00027836,0.00106320
-3.26863432,0.00432853,0.00065658,0.00298824,0.00000140,0.00000056,0.00000206,0.00004860,0.00022118,0.00084095
-3.26263132,0.00340958,0.00051637,0.00235443,0.00000109,0.00000081,0.00000162,0.00003884,0.00017548,0.00066154
-3.25662831,0.00267805,0.00040441,0.00185015,0.00000085,0.00000117,0.00000126,0.00003130,0.00013965,0.00051834
-3.25062531,0.00210503,0.00031619,0.00145551,0.00000066,0.00000169,0.00000098,0.00002575,0.00011239,0.00040561
-3.24462231,0.00166635,0.00024792,0.00115394,0.00000051,0.00000241,0.00000076,0.00002199,0.00009268,0.00031851
-3.23861931,0.00134257,0.00019648,0.00093215,0.00000039,0.00000341,0.00000059,0.00001994,0.00007981,0.00025307
-3.23261631,0.00111898,0.00015938,0.00078017,0.00000030,0.00000480,0.00000046,0.00001958,0.00007343,0.00020617
-3.22661331,0.00098553,0.00013480,0.00069128,0.00000023,0.00000671,0.00000037,0.00002102,0.00007353,0.00017551
-3.22061031,0.00093691,0.00012154,0.00066215,0.00000017,0.00000930,0.00000031,0.00002446,0.00008050,0.00015963
-3.21460730,0.00097270,0.00011900,0.00069287,0.00000013,0.00001281,0.00000027,0.00003026,0.00009520,0.00015785
-3.20860430,0.00109756,0.00012722,0.00078719,0.00000011,0.00001751,0.00000026,0.00003891,0.00011897,0.00017033
-3.20260130,0.00132162,0.00014690,0.00095275,0.00000009,0.00002376,0.00000028,0.00005111,0.00015378,0.00019812
-3.19659830,0.00166095,0.00017940,0.00120149,0.00000008,0.00003202,0.00000032,0.00006775,0.00020225,0.00024312
-3.19059530,0.00213818,0.00022682,0.00155008,0.00000008,0.00004283,0.00000038,0.00008999,0.00026783,0.00030824
-3.18459230,0.00278323,0.00029207,0.00202047,0.00000009,0.00005688,0.00000048,0.00011927,0.00035488,0.00039745
-3.17858929,0.00363414,0.00037890,0.00264051,0.00000011,0.00007501,0.00000062,0.00015737,0.00046883,0.00051588
-3.17258629,0.00473800,0.00049201,0.00344466,0.00000013,0.00009820,0.00000080,0.00020647,0.00061634,0.00066991
-3.16658329,0.00615184,0.00063717,0.00447462,0.00000016,0.00012763,0.00000104,0.00026915,0.00080545,0.00086734
-3.16058029,0.00794359,0.00082123,0.00578005,0.00000021,0.00016469,0.00000134,0.00034850,0.00104574,0.00111745
-3.15457729,0.01019286,0.00105226,0.00741918,0.00000026,0.00021100,0.00000173,0.00044812,0.00134846,0.00143111
-3.14857429,0.01299161,0.00133956,0.00945926,0.00000034,0.00026838,0.00000222,0.00057215,0.00172668,0.00182088
-3.14257129,0.01644448,0.00169371,0.01197689,0.00000043,0.00033891,0.00000282,0.00072534,0.00219539,0.00230101
-3.13656828,0.02066884,0.00212659,0.01505799,0.00000054,0.00042490,0.00000356,0.00091299,0.00277148,0.00288745
-3.13056528,0.02579425,0.00265125,0.01879747,0.00000068,0.00052889,0.00000447,0.00114098,0.00347379,0.00359773
-3.12456228,0.03196139,0.00328186,0.02329848,0.00000084,0.00065360,0.00000556,0.00141572,0.00432297,0.00445084
-3.11855928,0.03932025,0.00403348,0.02867105,0.00000105,0.00080191,0.00000688,0.00174404,0.00534126,0.00546691
-3.11255628,0.04802757,0.00492178,0.03503029,0.00000129,0.00097682,0.00000844,0.00213314,0.00655219,0.00666689
-3.10655328,0.05824336,0.00596274,0.04249380,0.00000157,0.00118133,0.00001029,0.00259038,0.00798014,0.00807203
-3.10055028,0.07012657,0.00717212,0.05117858,0.00000190,0.00141839,0.00001246,0.00312312,0.00964972,0.00970330
-3.09454727,0.08382983,0.00856500,0.06119714,0.00000229,0.00169081,0.00001497,0.00373848,0.01158509,0.01158062
-3.08854427,0.09949336,0.01015512,0.07265307,0.00000274,0.00200106,0.00001786,0.00444306,0.01380909,0.01372208
-3.08254127,0.11723820,0.01195417,0.08563609,0.00000325,0.00235124,0.00002116,0.00524264,0.01634224,0.01614297
-3.07653827,0.13715884,0.01397114,0.10021660,0.00000383,0.00274286,0.00002488,0.00614184,0.01920169,0.01885482
-3.07053527,0.15931556,0.01621144,0.11644012,0.00000448,0.00317673,0.00002906,0.00714380,0.02240009,0.02186437
-3.06453227,0.18372685,0.01867623,0.13432164,0.00000521,0.00365281,0.00003369,0.00824975,0.02594436,0.02517257
-3.05852926,0.21036204,0.02136167,0.15384024,0.00000600,0.00417008,0.00003877,0.00945875,0.02983461,0.02877362
-3.05252626,0.23913488,0.02425828,0.17493428,0.00000687,0.00472642,0.00004431,0.01076736,0.03406306,0.03265414
-3.04652326,0.26989807,0.02735044,0.19749740,0.00000781,0.00531851,0.00005027,0.01216933,0.03861311,0.03679253
-3.04052026,0.30243961,0.03061603,0.22137567,0.00000881,0.00594181,0.00005664,0.01365548,0.04345865,0.04115847
-3.03451726,0.33648095,0.03402632,0.24636626,0.00000987,0.00659049,0.00006335,0.01521355,0.04856366,0.04571285
-3.02851426,0.37167760,0.03754603,0.27221770,0.00001097,0.00725751,0.00007036,0.01682823,0.05388211,0.05040786
-3.02251126,0.40762223,0.04113369,0.29863214,0.00001212,0.00793467,0.00007758,0.01848127,0.05935829,0.05518750
-3.01650825,0.44385060,0.04474231,0.32526954,0.00001328,0.00861275,0.00008495,0.02015169,0.06492752,0.05998852
-3.01050525,0.47985021,0.04832025,0.35175394,0.00001446,0.00928168,0.00009236,0.02181623,0.07051738,0.06474160
-3.00450225,0.51507168,0.05181242,0.37768170,0.00001562,0.00993081,0.00009971,0.02344975,0.07604932,0.06937299
-2.99849925,0.54894247,0.05516170,0.40263150,0.00001676,0.01054911,0.00010691,0.02502594,0.08144071,0.07380643
-2.99249625,0.58088270,0.05831053,0.42617582,0.00001785,0.01112556,0.00011383,0.02651792,0.08660729,0.07796526
-2.98649325,0.61032239,0.06120264,0.44789358,0.00001888,0.01164940,0.00012038,0.02789911,0.09146591,0.08177482
-2.98049025,0.63671955,0.06378495,0.46738332,0.00001982,0.01211054,0.00012645,0.02914401,0.09593748,0.08516485
-2.97448724,0.65957839,0.06600930,0.48427655,0.00002066,0.01249982,0.00013196,0.03022903,0.09995007,0.08807192
-2.96848424,0.67846683,0.06783426,0.49825054,0.00002138,0.01280935,0.00013683,0.03113331,0.10344197,0.09044175
-2.96248124,0.69303258,0.06922668,0.50904018,0.00002196,0.01303280,0.00014101,0.03183946,0.10636462,0.09223128
-2.95647824,0.70301703,0.07016307,0.51644810,0.00002240,0.01316560,0.00014445,0.03233422,0.10868528,0.09341049
-2.95047524,0.70826626,0.07063068,0.52035282,0.00002269,0.01320514,0.00014715,0.03260901,0.11038939,0.09396373
-2.94447224,0.70873869,0.07062820,0.52071439,0.00002281,0.01315084,0.00014914,0.03266024,0.11148231,0.09389072
-2.93846923,0.70450896,0.07016610,0.51757725,0.00002277,0.01300419,0.00015047,0.03248960,0.11199057,0.09320690
-2.93246623,0.69576783,0.06926660,0.51107019,0.00002257,0.01276871,0.00015121,0.03210402,0.11196248,0.09194335
-2.92646323,0.68281801,0.06796318,0.50140337,0.00002221,0.01244986,0.00015148,0.03151553,0.11146797,0.09014617
-2.92046023,0.66606624,0.06629976,0.48886250,0.00002170,0.01205481,0.00015142,0.03074096,0.11059777,0.08787530
-2.91445723,0.64601177,0.06432948,0.47380044,0.00002105,0.01159224,0.00015122,0.02980139,0.10946185,0.08520299
-2.90845423,0.62323180,0.06211321,0.45662659,0.00002027,0.01107204,0.00015105,0.02872155,0.10818720,0.08221181
-2.90245123,0.59836456,0.05971784,0.43779448,0.00001938,0.01050500,0.00015116,0.02752908,0.10691499,0.07899241
-2.89644822,0.57209059,0.05721432,0.41778806,0.00001841,0.00990250,0.00015175,0.02625365,0.10579718,0.07564105
-2.89044522,0.54511303,0.05467571,0.39710737,0.00001735,0.00927610,0.00015309,0.02492616,0.10499276,0.07225712
-2.88444222,0.51813775,0.05217511,0.37625386,0.00001625,0.00863731,0.00015541,0.02357782,0.10466358,0.06894057
-2.87843922,0.49185387,0.04978372,0.35571623,0.00001511,0.00799720,0.00015895,0.02223927,0.10497013,0.06578951
-2.87243622,0.46691554,0.04756894,0.33595704,0.00001396,0.00736618,0.00016396,0.02093984,0.10606715,0.06289804
-2.86643322,0.44392548,0.04559272,0.31740054,0.00001282,0.00675378,0.00017063,0.01970680,0.10809942,0.06035429
-2.86043022,0.42342072,0.04391009,0.30042226,0.00001170,0.00616842,0.00017916,0.01856474,0.11119786,0.05823891
-2.85442721,0.40586114,0.04256797,0.28534030,0.00001062,0.00561734,0.00018970,0.01753512,0.11547594,0.05662395
-2.84842421,0.39162080,0.04160428,0.27240890,0.00000959,0.00510651,0.00020237,0.01663587,0.12102671,0.05557216
-2.84242121,0.38098255,0.04104741,0.26181397,0.00000864,0.00464060,0.00021725,0.01588125,0.12792056,0.05513685
-2.83641821,0.37413569,0.04091590,0.25367098,0.00000777,0.00422301,0.00023437,0.01528170,0.13620377,0.05536220
-2.83041521,0.37117685,0.04121864,0.24802491,0.00000700,0.00385597,0.00025373,0.01484397,0.14589800,0.05628414
-2.82441221,0.37211392,0.04195519,0.24485228,0.00000633,0.00354063,0.00027528,0.01457130,0.15700086,0.05793160
-2.81840920,0.37687279,0.04311658,0.24406507,0.00000578,0.00327721,0.00029894,0.01446370,0.16948753,0.06032838
-2.81240620,0.38530672,0.04468629,0.24551631,0.00000536,0.00306514,0.00032459,0.01451842,0.18331346,0.06349526
-2.80640320,0.39720788,0.04664153,0.24900717,0.00000507,0.00290330,0.00035209,0.01473041,0.19841822,0.06745264
-2.80040020,0.41232087,0.04895476,0.25429526,0.00000494,0.00279016,0.00038131,0.01509290,0.21473026,0.07222332
-2.79439720,0.43035754,0.05159534,0.26110386,0.00000496,0.00272397,0.00041213,0.01559800,0.23217262,0.07783556
-2.78839420,0.45101291,0.05453135,0.26913175,0.00000517,0.00270299,0.00044445,0.01623734,0.25066925,0.08432617
-2.78239120,0.47398130,0.05773144,0.27806345,0.00000556,0.00272565,0.00047822,0.01700273,0.27015184,0.09174362
-2.77638819,0.49897249,0.06116674,0.28757940,0.00000616,0.00279073,0.00051347,0.01788674,0.29056677,0.10015094
-2.77038519,0.52572703,0.06481266,0.29736586,0.00000698,0.00289747,0.00055033,0.01888329,0.31188191,0.10962831
-2.76438219,0.55403025,0.06865057,0.30712425,0.00000806,0.00304576,0.00058904,0.01998819,0.33409292,0.12027521
-2.75837919,0.58372435,0.07266933,0.31657949,0.00000940,0.00323621,0.00062999,0.02119955,0.35722866,0.13221189
-2.75237619,0.61471809,0.07686647,0.32548727,0.00001103,0.00347024,0.00067375,0.02251812,0.38135543,0.14558014
-2.74637319,0.64699351,0.08124915,0.33363987,0.00001298,0.00375011,0.00072104,0.02394750,0.40657959,0.16054305
-2.74037019,0.68060932,0.08583459,0.34087043,0.00001527,0.00407897,0.00077280,0.02549428,0.43304837,0.17728374
-2.73436718,0.71570067,0.09065022,0.34705556,0.00001793,0.00446081,0.00083016,0.02716789,0.46094870,0.19600300
-2.72836418,0.75247517,0.09573329,0.35211619,0.00002096,0.00490039,0.00089444,0.02898051,0.49050369,0.21691556
-2.72236118,0.79120508,0.10112999,0.35601672,0.00002441,0.00540318,0.00096717,0.03094665,0.52196702,0.24024520
-2.71635818,0.83221581,0.10689415,0.35876262,0.00002827,0.00597520,0.00105002,0.03308272,0.55561499,0.26621856
-2.71035518,0.87587106,0.11308541,0.36039650,0.00003257,0.00662282,0.00114483,0.03540636,0.59173653,0.29505772
-2.70435218,0.92255499,0.11976707,0.36099305,0.00003732,0.00735256,0.00125352,0.03793576,0.63062142,0.32697176
-2.69834917,0.97265205,0.12700345,0.36065303,0.00004251,0.00817084,0.00137807,0.04068876,0.67254691,0.36214740
-2.69234617,1.02652510,0.13485704,0.35949662,0.00004817,0.00908364,0.00152043,0.04368196,0.71776341,0.40073891
-2.68634317,1.08449278,0.14338543,0.35765652,0.00005427,0.01009620,0.00168250,0.04692977,0.76647948,0.44285780
-2.68034017,1.14680676,0.15263810,0.35527109,0.00006084,0.01121269,0.00186600,0.05044338,0.81884689,0.48856238
-2.67433717,1.21363015,0.16265325,0.35247784,0.00006787,0.01243580,0.00207244,0.05422983,0.87494621,0.53784775
-2.66833417,1.28501764,0.17345479,0.34940757,0.00007536,0.01376644,0.00230299,0.05829108,0.93477365,0.59063669
-2.66233117,1.36089855,0.18504952,0.34617940,0.00008332,0.01520336,0.00255845,0.06262321,0.99822976,0.64677178
-2.65632816,1.44106357,0.19742477,0.34289680,0.00009179,0.01674284,0.00283915,0.06721573,1.06511050,0.70600932
-2.65032516,1.52515588,0.21054654,0.33964478,0.00010080,0.01837844,0.00314489,0.07205111,1.13510134,0.76801553
-2.64432216,1.61266735,0.22435831,0.33648834,0.00011040,0.02010081,0.00347490,0.07710447,1.20777488,0.83236529
-2.63831916,1.70294039,0.23878052,0.33347201,0.00012068,0.02189758,0.00382779,0.08234355,1.28259229,0.89854404
-2.63231616,1.79517547,0.25371099,0.33062049,0.00013176,0.02375332,0.00420157,0.08772896,1.35890892,0.96595280
-2.62631316,1.88844464,0.26902616,0.32794031,0.00014376,0.02564967,0.00459363,0.09321469,1.43598414,1.03391666
-2.62031016,1.98171077,0.28458322,0.32542226,0.00015688,0.02756555,0.00500081,0.09874893,1.51299552,1.10169674
-2.61430715,2.07385206,0.30022325,0.32304440,0.00017134,0.02947751,0.00541944,0.10427514,1.58905685,1.16850532
-2.60830415,2.16369121,0.31577503,0.32077551,0.00018739,0.03136018,0.00584542,0.10973346,1.66323988,1.23352393
-2.60230115,2.25002830,0.33105973,0.31857871,0.00020534,0.03318686,0.00627436,0.11506227,1.73459896,1.29592395
-2.59629815,2.33167627,0.34589606,0.31641507,0.00022553,0.03493022,0.00670167,0.12019994,1.80219794,1.35488892
-2.59029515,2.40749759,0.36010592,0.31424701,0.00024834,0.03656300,0.00712273,0.12508672,1.86513817,1.40963787
-2.58429215,2.47644076,0.37352006,0.31204136,0.00027416,0.03805884,0.00753302,0.12966663,1.92258676,1.45944872
-2.57828914,2.53757503,0.38598379,0.30977189,0.00030345,0.03939311,0.00792826,0.13388935,1.97380370,1.50368072
-2.57228614,2.59012178,0.39736221,0.30742125,0.00033664,0.04054367,0.00830453,0.13771185,2.01816675,1.54179502
-2.56628314,2.63348111,0.40754489,0.30498224,0.00037419,0.04149164,0.00865845,0.14109999,2.05519292,1.57337232
-2.56028014,2.66725233,0.41644963,0.30245840,0.00041655,0.04222203,0.00898720,0.14402961,2.08455537,1.59812671
-2.55427714,2.69124735,0.42402510,0.29986385,0.00046413,0.04272428,0.00928863,0.14648739,2.10609493,1.61591498
-2.54827414,2.70549607,0.43025228,0.29722255,0.00051734,0.04299263,0.00956130,0.14847121,2.11982558,1.62674094
-2.54227114,2.71024364,0.43514454,0.29456693,0.00057653,0.04302635,0.00980448,0.14999007,2.12593336,1.63075434
-2.53626813,2.70593935,0.43874626,0.29193603,0.00064200,0.04282973,0.01001810,0.15106359,2.12476875,1.62824444
-2.53026513,2.69321794,0.44113017,0.28937338,0.00071396,0.04241194,0.01020271,0.15172095,2.11683275,1.61962849
-2.52426213,2.67287394,0.44239348,0.28692451,0.00079256,0.04178674,0.01035938,0.15199958,2.10275729,1.60543552
-2.51825913,2.64583041,0.44265294,0.28463460,0.00087788,0.04097192,0.01048957,0.15194339,2.08328077,1.58628638
-2.51225613,2.61310357,0.44203916,0.28254604,0.00096987,0.03998875,0.01059503,0.15160082,2.05921995,1.56287089
-2.50625313,2.57576510,0.44069042,0.28069636,0.00106842,0.03886121,0.01067766,0.15102269,2.03143951,1.53592308
-2.50025013,2.53490382,0.43874640,0.27911647,0.00117329,0.03761522,0.01073935,0.15026005,2.00082073,1.50619594
-2.49424712,2.49158870,0.43634201,0.27782941,0.00128418,0.03627783,0.01078188,0.14936210,1.96823068,1.47443658
-2.48824412,2.44683469,0.43360176,0.27684958,0.00140066,0.03487640,0.01080680,0.14837424,1.93449340,1.44136314
-2.48224112,2.40157295,0.43063487,0.27618256,0.00152221,0.03343782,0.01081537,0.14733639,1.90036423,1.40764410
-2.47623812,2.35662656,0.42753139,0.27582556,0.00164824,0.03198785,0.01080850,0.14628167,1.86650833,1.37388116
-2.47023512,2.31269241,0.42435944,0.27576822,0.00177806,0.03055050,0.01078669,0.14523545,1.83348413,1.34059580
-2.46423212,2.27032963,0.42116371,0.27599394,0.00191087,0.02914758,0.01075009,0.14421480,1.80173208,1.30822014
-2.45822911,2.22995453,0.41796519,0.27648144,0.00204583,0.02779831,0.01069852,0.14322832,1.77156886,1.27709204
-2.45222611,2.19184165,0.41476201,0.27720646,0.00218200,0.02651911,0.01063151,0.14227644,1.74318691,1.24745416
-2.44622311,2.15613011,0.41153148,0.27814341,0.00231836,0.02532349,0.01054840,0.14135200,1.71665869,1.21945670
-2.44022011,2.12283433,0.40823281,0.27926686,0.00245382,0.02422200,0.01044842,0.14044114,1.69194514,1.19316329
-2.43421711,2.09185807,0.40481061,0.28055268,0.00258722,0.02322236,0.01033080,0.13952438,1.66890748,1.16855930
-2.42821411,2.06301055,0.40119881,0.28197881,0.00271734,0.02232957,0.01019487,0.13857793,1.64732144,1.14556185
-2.42221111,2.03602358,0.39732466,0.28352535,0.00284289,0.02154611,0.01004010,0.13757496,1.62689308,1.12403094
-2.41620810,2.01056866,0.39311283,0.28517429,0.00296253,0.02087217,0.00986623,0.13648697,1.60727529,1.10378097
-2.41020510,1.98627334,0.38848918,0.28690859,0.00307490,0.02030585,0.00967328,0.13528505,1.58808423,1.08459209
-2.40420210,1.96273611,0.38338420,0.28871082,0.00317862,0.01984343,0.00946161,0.13394103,1.56891518,1.06622095
-2.39819910,1.93953959,0.37773588,0.29056146,0.00327228,0.01947952,0.00923191,0.13242856,1.54935715,1.04841055
-2.39219610,1.91626176,0.37149213,0.29243705,0.00335455,0.01920732,0.00898521,0.13072393,1.52900613,1.03089904
-2.38619310,1.89248545,0.36461243,0.29430825,0.00342411,0.01901875,0.00872282,0.12880678,1.50747673,1.01342724
-2.38019010,1.86780627,0.35706908,0.29613817,0.00347975,0.01890460,0.00844631,0.12666070,1.48441216,0.99574522
-2.37418709,1.84183927,0.34884771,0.29788101,0.00352040,0.01885472,0.00815745,0.12427353,1.45949264,0.97761770
-2.36818409,1.81422485,0.33994747,0.29948131,0.00354513,0.01885814,0.00785816,0.12163767,1.43244231,0.95882871
-2.36218109,1.78463422,0.33038073,0.30087386,0.00355321,0.01890320,0.00755041,0.11875021,1.40303488,0.93918547
-2.35617809,1.75277474,0.32017249,0.30198446,0.00354414,0.01897782,0.00723621,0.11561296,1.37109798,0.91852184
-2.35017509,1.71839554,0.30935951,0.30273149,0.00351766,0.01906960,0.00691753,0.11223242,1.33651652,0.89670129
-2.34417209,1.68129324,0.29798935,0.30302840,0.00347379,0.01916611,0.00659626,0.10861970,1.29923498,0.87361956
-2.33816908,1.64131811,0.28611926,0.30278689,0.00341286,0.01925517,0.00627419,0.10479039,1.25925871,0.84920708
-2.33216608,1.59838023,0.27381504,0.30192090,0.00333544,0.01932512,0.00595300,0.10076437,1.21665431,0.82343104
-2.32616308,1.55245561,0.26114985,0.30035099,0.00324244,0.01936516,0.00563423,0.09656562,1.17154887,0.79629709
-2.32016008,1.50359186,0.24820306,0.29800913,0.00313500,0.01936571,0.00531932,0.09222198,1.12412816,0.76785066
-2.31415708,1.45191306,0.23505911,0.29484352,0.00301452,0.01931876,0.00500959,0.08776491,1.07463370,0.73817755
-2.30815408,1.39762344,0.22180639,0.29082331,0.00288263,0.01921823,0.00470630,0.08322918,1.02335865,0.70740403
-2.30215108,1.34100955,0.20853614,0.28594296,0.00274112,0.01906027,0.00441064,0.07865255,0.97064250,0.67569596
-2.29614807,1.28244065,0.19534139,0.28022598,0.00259191,0.01884360,0.00412379,0.07407549,0.91686472,0.64325724
-2.29014507,1.22236707,0.18231588,0.27372797,0.00243703,0.01856972,0.00384693,0.06954078,0.86243747,0.61032718
-2.28414207,1.16131646,0.16955306,0.26653868,0.00227851,0.01824315,0.00358126,0.06509313,0.80779744,0.57717714
-2.27813907,1.09988801,0.15714511,0.25878319,0.00211841,0.01787150,0.00332803,0.06077886,0.75339719,0.54410624
-2.27213607,1.03874455,0.14518199,0.25062186,0.00195870,0.01746556,0.00308857,0.05664546,0.69969619,0.51143629
-2.26613307,0.97860288,0.13375052,0.24224935,0.00180128,0.01703921,0.00286424,0.05274125,0.64715179,0.47950613
-2.26013007,0.92022256,0.12293354,0.23389244,0.00164790,0.01660939,0.00265649,0.04911495,0.59621054,0.44866539
-2.25412706,0.86439329,0.11280918,0.22580696,0.00150015,0.01619580,0.00246682,0.04581532,0.54729997,0.41926793
-2.24812406,0.81192132,0.10345005,0.21827366,0.00135945,0.01582070,0.00229676,0.04289077,0.50082113,0.39166505
-2.24212106,0.76361516,0.09492269,0.21159331,0.00122701,0.01550852,0.00214788,0.04038888,0.45714207,0.36619857
-2.23611806,0.72027072,0.08728685,0.20608100,0.00110384,0.01528542,0.00202172,0.03835601,0.41659240,0.34319405
-2.23011506,0.68265629,0.08059504,0.20205979,0.00099075,0.01517883,0.00191979,0.03683676,0.37945888,0.32295408
-2.22411206,0.65149740,0.07489190,0.19985380,0.00088834,0.01521684,0.00184353,0.03587338,0.34598215,0.30575193
-2.21810905,0.62746177,0.07021368,0.19978082,0.00079701,0.01542765,0.00179426,0.03550511,0.31635448,0.29182549
-2.21210605,0.61114449,0.06658772,0.20214461,0.00071701,0.01583885,0.00177314,0.03576745,0.29071839,0.28137160
-2.20610305,0.60305352,0.06403181,0.20722683,0.00064838,0.01647673,0.00178112,0.03669124,0.26916607,0.27454096
-2.20010005,0.60359570,0.06255361,0.21527897,0.00059105,0.01736555,0.00181890,0.03830170,0.25173948,0.27143352
-2.19409705,0.61306345,0.06214997,0.22651417,0.00054480,0.01852675,0.00188690,0.04061736,0.23843085,0.27209459
-2.18809405,0.63162238,0.06280629,0.24109927,0.00050927,0.01997821,0.00198517,0.04364891,0.22918359,0.27651165
-2.18209105,0.65930017,0.06449579,0.25914720,0.00048403,0.02173344,0.00211339,0.04739802,0.22389348,0.28461203
-2.17608804,0.69597715,0.06717895,0.28071002,0.00046853,0.02380092,0.00227082,0.05185618,0.22241010,0.29626166
-2.17008504,0.74137896,0.07080295,0.30577282,0.00046213,0.02618334,0.00245624,0.05700360,0.22453846,0.31126489
-2.16408204,0.79507200,0.07530133,0.33424882,0.00046413,0.02887710,0.00266795,0.06280825,0.23004106,0.32936568
-2.15807904,0.85646207,0.08059382,0.36597598,0.00047376,0.03187181,0.00290377,0.06922520,0.23864021,0.35025020
-2.15207604,0.92479688,0.08658655,0.40071547,0.00049017,0.03515000,0.00316100,0.07619613,0.25002095,0.37355098
-2.14607304,0.99917293,0.09317256,0.43815227,0.00051248,0.03868701,0.00343645,0.08364934,0.26383468,0.39885271
-2.14007004,1.07854707,0.10023272,0.47789813,0.00053975,0.04245106,0.00372647,0.09150015,0.27970346,0.42569972
-2.13406703,1.16175317,0.10763720,0.51949714,0.00057099,0.04640367,0.00402701,0.09965176,0.29722541,0.45360500
-2.12806403,1.24752371,0.11524733,0.56243399,0.00060519,0.05050016,0.00433366,0.10799670,0.31598089,0.48206075
-2.12206103,1.33451631,0.12291798,0.60614479,0.00064131,0.05469063,0.00464172,0.11641877,0.33553982,0.51055018
-2.11605803,1.42134446,0.13050034,0.65003042,0.00067833,0.05892098,0.00494634,0.12479546,0.35546980,0.53856021
-2.11005503,1.50661195,0.13784516,0.69347201,0.00071520,0.06313432,0.00524262,0.13300081,0.37534505,0.56559477
-2.10405203,1.58894968,0.14480614,0.73584803,0.00075093,0.06727248,0.00552569,0.14090872,0.39475585,0.59118823
-2.09804902,1.66705372,0.15124366,0.77655255,0.00078456,0.07127768,0.00579088,0.14839635,0.41331820,0.61491833
-2.09204602,1.73972310,0.15702833,0.81501381,0.00081520,0.07509432,0.00603382,0.15534775,0.43068335,0.63641827
-2.08604302,1.80589562,0.16204461,0.85071232,0.00084205,0.07867070,0.00625062,0.16165735,0.44654669,0.65538732
-2.08004002,1.86468018,0.16619405,0.88319770,0.00086440,0.08196073,0.00643789,0.16723332,0.46065574,0.67159945
-2.07403702,1.91538385,0.16939805,0.91210334,0.00088167,0.08492538,0.00659292,0.17200044,0.47281664,0.68490961
-2.06803402,1.95753250,0.17160017,0.93715822,0.00089341,0.08753404,0.00671376,0.17590257,0.48289884,0.69525734
-2.06203102,1.99088351,0.17276765,0.95819494,0.00089934,0.08976541,0.00679922,0.17890431,0.49083772,0.70266745
-2.05602801,2.01543010,0.17289219,0.97515383,0.00089931,0.09160808,0.00684894,0.18099202,0.49663478,0.70724772
-2.05002501,2.03139648,0.17198990,0.98808246,0.00089333,0.09306075,0.00686340,0.18217393,0.50035546,0.70918376
-2.04402201,2.03922418,0.17010039,0.99713061,0.00088159,0.09413196,0.00684386,0.18247940,0.50212442,0.70873111
-2.03801901,2.03954991,0.16728511,1.00254091,0.00086441,0.09483936,0.00679233,0.18195735,0.50211861,0.70620514
-2.03201601,2.03317595,0.16362486,1.00463538,0.00084226,0.09520869,0.00671148,0.18067394,0.50055832,0.70196895
-2.02601301,2.02103447,0.15921680,1.00379867,0.00081576,0.09527232,0.00660450,0.17870957,0.49769656,0.69642021
-2.02001001,2.00414750,0.15417086,1.00045875,0.00078560,0.09506756,0.00647504,0.17615534,0.49380737,0.68997712
-2.01400700,1.98358451,0.14860588,0.99506601,0.00075260,0.09463476,0.00632701,0.17310926,0.48917360,0.68306457
-2.00800400,1.96041966,0.14264563,0.98807192,0.00071764,0.09401539,0.00616446,0.16967218,0.48407462,0.67610084
-2.00200100,1.93569098,0.13641477,0.97990843,0.00068165,0.09325007,0.00599144,0.16594391,0.47877478,0.66948549
-1.99599800,1.91036318,0.13003508,0.97096901,0.00064559,0.09237678,0.00581186,0.16201951,0.47351303,0.66358904
-1.98999500,1.88529612,0.12362207,0.96159254,0.00061044,0.09142932,0.00562936,0.15798601,0.46849419,0.65874468
-1.98399200,1.86122015,0.11728192,0.95205070,0.00057716,0.09043599,0.00544721,0.15391974,0.46388239,0.65524234
-1.97798899,1.83871939,0.11110918,0.94253961,0.00054669,0.08941879,0.00526822,0.14988434,0.45979680,0.65332523
-1.97198599,1.81822346,0.10518498,0.93317595,0.00051994,0.08839291,0.00509468,0.14592950,0.45630987,0.65318877
-1.96598299,1.80000754,0.09957599,0.92399772,0.00049776,0.08736672,0.00492833,0.14209051,0.45344810,0.65498178
-1.95997999,1.78420053,0.09433393,0.91496950,0.00048095,0.08634220,0.00477036,0.13838860,0.45119506,0.65880962
