energy_ev,total_up,In_p_up,In_d_up,S_s_up,S_p_up,Y_p_up,Y_d_up
-4.30115058,3.81187940,0.12579396,0.00390175,0.08288666,2.08180056,2.32273295,0.97438891
-4.29514757,3.85324044,0.12271982,0.00409253,0.08612139,2.07584692,2.38568205,0.98161516
-4.28914457,3.89974914,0.11989252,0.00429012,0.08946670,2.07218954,2.45601189,0.98998609
-4.28314157,3.94987411,0.11731314,0.00449150,0.09287070,2.07022448,2.53235675,0.99902905
-4.27713857,4.00179878,0.11496752,0.00469321,0.09627255,2.06924372,2.61304828,1.00823986
-4.27113557,4.05348620,0.11282802,0.00489143,0.09960418,2.06846370,2.69616772,1.01709580
-4.26513257,4.10275701,0.11085586,0.00508214,0.10279232,2.06705929,2.77961156,1.02507103
-4.25912956,4.14737734,0.10900375,0.00526120,0.10576082,2.06420177,2.86116811,1.03165397
-4.25312656,4.18515273,0.10721891,0.00542456,0.10843322,2.05909906,2.93860194,1.03636587
-4.24712356,4.21402405,0.10544604,0.00556836,0.11073535,2.05103653,3.00974272,1.03877964
-4.24112056,4.23216121,0.10363034,0.00568911,0.11259798,2.03941645,3.07257443,1.03853832
-4.23511756,4.23805027,0.10172036,0.00578379,0.11395929,2.02379458,3.12532128,1.03537212
-4.22911456,4.23057039,0.09967054,0.00584999,0.11476715,2.00391212,3.16652632,1.02911344
-4.22311156,4.20905671,0.09744336,0.00588602,0.11498101,1.97972164,3.19511930,1.01970896
-4.21710855,4.17334670,0.09501110,0.00589097,0.11457343,1.95140587,3.21047054,1.00722835
-4.21110555,4.12380736,0.09235704,0.00586472,0.11353113,1.91938839,3.21242828,0.99186895
-4.20510255,4.06134216,0.08947613,0.00580799,0.11185544,1.88433556,3.20133776,0.97395622
-4.19909955,3.98737711,0.08637518,0.00572229,0.10956234,1.84714942,3.17804078,0.95393966
-4.19309655,3.90382615,0.08307251,0.00560989,0.10668180,1.80895143,3.14385577,0.93238425
-4.18709355,3.81303715,0.07959714,0.00547369,0.10325681,1.77105749,3.10053869,0.90995753
-4.18109055,3.71772044,0.07598755,0.00531714,0.09934182,1.73494464,3.05022639,0.88741266
-4.17508754,3.62086238,0.07229019,0.00514411,0.09500088,1.70221043,2.99536458,0.86556783
-4.16908454,3.52562732,0.06855761,0.00495874,0.09030550,1.67452592,2.93862295,0.84528276
-4.16308154,3.43525145,0.06484653,0.00476527,0.08533231,1.65358374,2.88280092,0.82743278
-4.15707854,3.35293250,0.06121580,0.00456795,0.08016069,1.64104263,2.83072761,0.81288148
-4.15107554,3.28171925,0.05772432,0.00437080,0.07487041,1.63847012,2.78515959,0.80245267
-4.14507254,3.22440494,0.05442905,0.00417758,0.06953940,1.64728518,2.74868053,0.79690256
-4.13906953,3.18342831,0.05138326,0.00399161,0.06424176,1.66870264,2.72360630,0.79689309
-4.13306653,3.16078581,0.04863480,0.00381570,0.05904602,1.70368125,2.71189894,0.80296733
-4.12706353,3.15795814,0.04622478,0.00365208,0.05401380,1.75287728,2.71509273,0.81552783
-4.12106053,3.17585369,0.04418645,0.00350239,0.04919878,1.81660547,2.73423493,0.83481863
-4.11505753,3.21477085,0.04254436,0.00336761,0.04464607,1.89480895,2.76984321,0.86091179
-4.10905453,3.27438065,0.04131390,0.00324814,0.04039198,1.98703965,2.82188140,0.89369900
-4.10305153,3.35373038,0.04050109,0.00314379,0.03646408,2.09245042,2.88975418,0.93288868
-4.09704852,3.45126815,0.04010266,0.00305389,0.03288163,2.20979971,2.97232114,0.97800900
-4.09104552,3.56488773,0.04010644,0.00297731,0.02965618,2.33746938,3.06792949,1.02841673
-4.08504252,3.69199218,0.04049196,0.00291260,0.02679244,2.47349564,3.17446439,1.08331209
-4.07903952,3.82957426,0.04123130,0.00285808,0.02428921,2.61561267,3.28941506,1.14175905
-4.07303652,3.97431077,0.04229013,0.00281192,0.02214039,2.76130795,3.40995435,1.20271060
-4.06703352,4.12266767,0.04362879,0.00277226,0.02033602,2.90788778,3.53302899,1.26503826
-4.06103052,4.27101217,0.04520360,0.00273731,0.01886320,3.05255094,3.65545704,1.32756481
-4.05502751,4.41572779,0.04696816,0.00270544,0.01770697,3.19246807,3.77402928,1.38909903
-4.04902451,4.55332803,0.04887458,0.00267520,0.01685104,3.32486379,3.88561052,1.44847119
-4.04302151,4.68056447,0.05087484,0.00264547,0.01627832,3.44709856,3.98723729,1.50456794
-4.03701851,4.79452510,0.05292191,0.00261542,0.01597139,3.55674697,4.07620814,1.55636514
-4.03101551,4.89271906,0.05497086,0.00258456,0.01591270,3.65166937,4.15016324,1.60295730
-4.02501251,4.97314457,0.05697978,0.00255274,0.01608469,3.73007372,4.20715052,1.64358242
-4.01900950,5.03433746,0.05891055,0.00252015,0.01646977,3.79056529,4.24567573,1.67764128
-4.01300650,5.07539847,0.06072939,0.00248728,0.01705018,3.83218195,4.26473526,1.70471033
-4.00700350,5.09599870,0.06240731,0.00245486,0.01780784,3.85441386,4.26383045,1.72454779
-4.00100050,5.09636330,0.06392025,0.00242381,0.01872416,3.85720688,4.24296379,1.73709291
-3.99499750,5.07723470,0.06524919,0.00239522,0.01977981,3.84094982,4.20261765,1.74245862
-3.98899450,5.03981763,0.06637998,0.00237019,0.02095460,3.80644662,4.14371724,1.74091810
-3.98299150,4.98570900,0.06730313,0.00234984,0.02222747,3.75487514,4.06758023,1.73288633
-3.97698849,4.91681634,0.06801348,0.00233520,0.02357644,3.68773481,3.97585576,1.71889761
-3.97098549,4.83526924,0.06850982,0.00232714,0.02497886,3.60678618,3.87045615,1.69958052
-3.96498249,4.74332805,0.06879452,0.00232634,0.02641162,3.51398525,3.75348487,1.67563160
-3.95897949,4.64329454,0.06887310,0.00233319,0.02785156,3.41141601,3.62716397,1.64778915
-3.95297649,4.53742855,0.06875390,0.00234781,0.02927599,3.30122421,3.49376435,1.61680856
-3.94697349,4.42787434,0.06844779,0.00236998,0.03066325,3.18555526,3.35554159,1.58344014
-3.94097049,4.31659967,0.06796791,0.00239917,0.03199335,3.06649864,3.21467959,1.54841038
-3.93496748,4.20534950,0.06732954,0.00243449,0.03324856,2.94604057,3.07324365,1.51240713
-3.92896448,4.09561547,0.06654994,0.00247479,0.03441412,2.82602632,2.93314386,1.47606903
-3.92296148,3.98862130,0.06564828,0.00251864,0.03547870,2.70813232,2.79610903,1.43997898
-3.91695848,3.88532307,0.06464555,0.00256440,0.03643489,2.59384812,2.66367072,1.40466137
-3.91095548,3.78642267,0.06356446,0.00261025,0.03727947,2.48446741,2.53715625,1.37058238
-3.90495248,3.69239216,0.06242929,0.00265430,0.03801357,2.38108671,2.41768931,1.33815251
-3.89894947,3.60350578,0.06126562,0.00269465,0.03864258,2.28461021,2.30619647,1.30773056
-3.89294647,3.51987675,0.06010008,0.00272943,0.03917592,2.19575907,2.20341759,1.27962794
-3.88694347,3.44149558,0.05895981,0.00275690,0.03962652,2.11508330,2.10991846,1.25411267
-3.88094047,3.36826676,0.05787197,0.00277552,0.04001019,2.04297449,2.02610396,1.23141219
-3.87493747,3.30004166,0.05686308,0.00278396,0.04034483,1.97967828,1.95223051,1.21171460
-3.86893447,3.23664540,0.05595826,0.00278122,0.04064942,1.92530531,1.88841695,1.19516799
-3.86293147,3.17789662,0.05518046,0.00276657,0.04094307,1.87984020,1.83465328,1.18187800
-3.85692846,3.12361976,0.05454971,0.00273966,0.04124389,1.84314851,1.79080751,1.17190383
-3.85092546,3.07365010,0.05408238,0.00270045,0.04156799,1.81498186,1.75663093,1.16525319
-3.84492246,3.02783253,0.05379055,0.00264926,0.04192851,1.79498208,1.73176272,1.16187708
-3.83891946,2.98601580,0.05368160,0.00258670,0.04233480,1.78268532,1.71573481,1.16166513
-3.83291646,2.94804403,0.05375797,0.00251367,0.04279180,1.77752721,1.70797846,1.16444243
-3.82691346,2.91374773,0.05401717,0.00243129,0.04329957,1.77885036,1.70783340,1.16996874
-3.82091046,2.88293659,0.05445216,0.00234087,0.04385318,1.78591519,1.71456079,1.17794090
-3.81490745,2.85539586,0.05505196,0.00224388,0.04444278,1.79791497,1.72736061,1.18799881
-3.80890445,2.83088790,0.05580263,0.00214182,0.04505394,1.81399552,1.74539395,1.19973552
-3.80290145,2.80915999,0.05668852,0.00203626,0.04566832,1.83327966,1.76780988,1.21271119
-3.79689845,2.78995862,0.05769377,0.00192873,0.04626448,1.85489597,1.79377662,1.22647079
-3.79089545,2.77304999,0.05880404,0.00182072,0.04681892,1.87801102,1.82251564,1.24056467
-3.78489245,2.75824556,0.06000832,0.00171359,0.04730723,1.90186360,1.85333731,1.25457120
-3.77888944,2.74543102,0.06130081,0.00160860,0.04770533,1.92579944,1.88567622,1.26812021
-3.77288644,2.73459634,0.06268274,0.00150689,0.04799073,1.94930416,1.91912390,1.28091584
-3.76688344,2.72586448,0.06416397,0.00140941,0.04814365,1.97203261,1.95345687,1.29275728
-3.76088044,2.71951577,0.06576439,0.00131700,0.04814816,1.99383220,1.98865761,1.30355610
-3.75487744,2.71600553,0.06751490,0.00123033,0.04799299,2.01475853,2.02492669,1.31334862
-3.74887444,2.71597233,0.06945792,0.00114992,0.04767224,2.03508144,2.06268416,1.32230234
-3.74287144,2.72023493,0.07164736,0.00107620,0.04718572,2.05528051,2.10255930,1.33071545
-3.73686843,2.72977675,0.07414803,0.00100946,0.04653912,2.07602912,2.14536809,1.33900911
-3.73086543,2.74571715,0.07703436,0.00094989,0.04574377,2.09816743,2.19207862,1.34771231
-3.72486243,2.76926998,0.08038846,0.00089761,0.04481624,2.12266451,2.24376533,1.35743975
-3.71885943,2.80169059,0.08429765,0.00085265,0.04377761,2.15057145,2.30155374,1.36886351
-3.71285643,2.84421329,0.08885127,0.00081499,0.04265254,2.18296695,2.36655788,1.38267979
-3.70685343,2.89798223,0.09413712,0.00078452,0.04146820,2.22089822,2.43981345,1.39957227
-3.70085043,2.96397901,0.10023742,0.00076110,0.04025307,2.26531993,2.52220977,1.42017379
-3.69484742,3.04295094,0.10722455,0.00074452,0.03903570,2.31703428,2.61442422,1.44502856
-3.68884442,3.13534404,0.11515671,0.00073450,0.03784348,2.37663562,2.71686280,1.47455672
-3.68284142,3.24124478,0.12407359,0.00073073,0.03670148,2.44446242,2.82961013,1.50902333
-3.67683842,3.36033432,0.13399235,0.00073280,0.03563144,2.52055970,2.95239216,1.54851364
-3.67083542,3.49185859,0.14490405,0.00074024,0.03465094,2.60465408,3.08455414,1.59291604
-3.66483242,3.63461651,0.15677070,0.00075252,0.03377274,2.69614323,3.22505567,1.64191390
-3.65882941,3.78696833,0.16952312,0.00076905,0.03300438,2.79410086,3.37248403,1.69498701
-3.65282641,3.94686434,0.18305986,0.00078914,0.03234807,2.89729735,3.52508573,1.75142276
-3.64682341,4.11189377,0.19724709,0.00081210,0.03180078,3.00423550,3.68081558,1.81033686
-3.64082041,4.27935214,0.21191978,0.00083713,0.03135456,3.11320003,3.83740133,1.87070260
-3.63481741,4.44632454,0.22688412,0.00086345,0.03099706,3.22231857,3.99242132,1.93138758
-3.62881441,4.60978131,0.24192107,0.00089024,0.03071233,3.32963143,4.14339147,1.99119595
-3.62281141,4.76668175,0.25679120,0.00091668,0.03048156,3.43316669,4.28785770,2.04891443
-3.61680840,4.91408119,0.27124047,0.00094199,0.03028412,3.53101711,4.42348913,2.10335957
-3.61080540,5.04923616,0.28500693,0.00096541,0.03009847,3.62141478,4.54816749,2.15342416
-3.60480240,5.16970263,0.29782807,0.00098626,0.02990317,3.70279998,4.66006813,2.19812028
-3.59879940,5.27342250,0.30944849,0.00100394,0.02967780,3.77388065,4.75772843,2.23661701
-3.59279640,5.35879397,0.31962770,0.00101794,0.02940377,3.83367931,4.84009987,2.26827073
-3.58679340,5.42472240,0.32814769,0.00102786,0.02906509,3.88156530,4.90658115,2.29264673
-3.58079040,5.47064902,0.33481991,0.00103343,0.02864886,3.91727044,4.95703022,2.30953090
-3.57478739,5.49655639,0.33949143,0.00103450,0.02814574,3.94088759,4.99175480,2.31893114
-3.56878439,5.50295024,0.34204999,0.00103105,0.02755016,3.95285221,5.01148155,2.32106844
-3.56278139,5.49081915,0.34242771,0.00102317,0.02686039,3.95390808,5.01730575,2.31635837
-3.55677839,5.46157426,0.34060332,0.00101108,0.02607843,3.94505930,5.01062401,2.30538410
-3.55077539,5.41697257,0.33660273,0.00099509,0.02520982,3.92751121,4.99305390,2.28886245
-3.54477239,5.35902831,0.33049815,0.00097559,0.02426328,3.90260388,4.96634474,2.26760514
-3.53876938,5.28991709,0.32240546,0.00095307,0.02325024,3.87174179,4.93228465,2.24247741
-3.53276638,5.21187851,0.31248039,0.00092804,0.02218440,3.83632392,4.89260906,2.21435632
-3.52676338,5.12712245,0.30091329,0.00090104,0.02108114,3.79767825,4.84891564,2.18409125
-3.52076038,5.03774409,0.28792303,0.00087265,0.01995705,3.75700430,4.80259066,2.15246865
-3.51475738,4.94565226,0.27375024,0.00084343,0.01882937,3.71532706,4.75475057,2.12018301
-3.50875438,4.85251476,0.25865012,0.00081391,0.01771558,3.67346473,4.70620223,2.08781569
-3.50275138,4.75972300,0.24288523,0.00078461,0.01663297,3.63201202,4.65742362,2.05582241
-3.49674837,4.66837756,0.22671850,0.00075598,0.01559837,3.59133962,4.60856609,2.02453004
-3.49074537,4.57929432,0.21040682,0.00072847,0.01462784,3.55160949,4.55947748,1.99414246
-3.48474237,4.49303008,0.19419528,0.00070243,0.01373659,3.51280472,4.50974451,1.96475492
-3.47873937,4.40992499,0.17831239,0.00067819,0.01293885,3.47477154,4.45875154,1.93637550
-3.47273637,4.33015813,0.16296630,0.00065604,0.01224788,3.43727055,4.40575183,1.90895209
-3.46673337,4.25381197,0.14834211,0.00063621,0.01167596,3.40003350,4.34994672,1.88240292
-3.46073037,4.18094051,0.13460027,0.00061893,0.01123446,3.36282146,4.29056761,1.85664821
-3.45472736,4.11163609,0.12187592,0.00060436,0.01093393,3.32548047,4.22695569,1.83164081
-3.44872436,4.04608963,0.11027923,0.00059268,0.01078409,3.28799045,4.15863428,1.80739346
-3.44272136,3.98463978,0.09989633,0.00058404,0.01079387,3.25050387,4.08536930,1.78400068
-3.43671836,3.92780701,0.09079099,0.00057858,0.01097137,3.21337134,4.00721411,1.76165366
-3.43071536,3.87630973,0.08300655,0.00057644,0.01132380,3.17715169,3.92453591,1.74064680
-3.42471236,3.83106074,0.07656816,0.00057775,0.01185725,3.14260567,3.83802207,1.72137536
-3.41870935,3.79314357,0.07148495,0.00058262,0.01257652,3.11067294,3.74866595,1.70432395
-3.41270635,3.76376955,0.06775221,0.00059115,0.01348483,3.08243334,3.65773300,1.69004651
-3.40670335,3.74421789,0.06535329,0.00060343,0.01458345,3.05905438,3.56670916,1.67913865
-3.40070035,3.73576205,0.06426121,0.00061949,0.01587135,3.04172789,3.47723452,1.67220404
-3.39469735,3.73958670,0.06443991,0.00063933,0.01734484,3.03159914,3.39102609,1.66981667
-3.38869435,3.75670030,0.06584518,0.00066292,0.01899720,3.02969292,3.30979411,1.67248136
-3.38269135,3.78784863,0.06842524,0.00069013,0.02081839,3.03684060,3.23515666,1.68059478
-3.37668834,3.83343492,0.07212107,0.00072078,0.02279483,3.05361281,3.16855730,1.69440954
-3.37068534,3.89345151,0.07686655,0.00075461,0.02490929,3.08026185,3.11119040,1.71400348
-3.36468234,3.96742807,0.08258845,0.00079130,0.02714094,3.11667745,3.06393812,1.73925630
-3.35867934,4.05439985,0.08920646,0.00083044,0.02946553,3.16235890,3.02732240,1.76983498
-3.35267634,4.15289890,0.09663332,0.00087154,0.03185582,3.21640573,3.00147450,1.80518937
-3.34667334,4.26096960,0.10477507,0.00091408,0.03428207,3.27752777,2.98612344,1.84455821
-3.34067034,4.37620866,0.11353156,0.00095745,0.03671283,3.34407495,2.98060384,1.88698578
-3.33466733,4.49582836,0.12279726,0.00100104,0.03911582,3.41408537,2.98388248,1.93134852
-3.32866433,4.61674037,0.13246231,0.00104421,0.04145904,3.48534998,2.99460200,1.97639033
-3.32266133,4.73565653,0.14241395,0.00108630,0.04371182,3.55549047,3.01113926,2.02076506
-3.31665833,4.84920191,0.15253813,0.00112670,0.04584614,3.62204698,3.03167511,2.06308400
-3.31065533,4.95403465,0.16272133,0.00116483,0.04783779,3.68257121,3.05427203,2.10196614
-3.30465233,5.04696711,0.17285257,0.00120016,0.04966759,3.73472053,3.07695560,2.13608872
-3.29864932,5.12508229,0.18282543,0.00123223,0.05132246,3.77634854,3.09779583,2.16423567
-3.29264632,5.18584028,0.19254004,0.00126066,0.05279633,3.80558781,3.11498442,2.18534157
-3.28664332,5.22716960,0.20190496,0.00128517,0.05409089,3.82092099,3.12690462,2.19852928
-3.28064032,5.24753968,0.21083888,0.00130557,0.05521600,3.82123721,3.13219066,2.20313946
-3.27463732,5.24601122,0.21927204,0.00132175,0.05618987,3.80587139,3.12977457,2.19875099
-3.26863432,5.22226302,0.22714746,0.00133371,0.05703893,3.77462529,3.11891883,2.18519160
-3.26263132,5.17659456,0.23442179,0.00134151,0.05779729,3.72776972,3.09923431,2.16253865
-3.25662831,5.10990533,0.24106592,0.00134530,0.05850599,3.66602880,3.07068359,2.13111059
-3.25062531,5.02365285,0.24706539,0.00134529,0.05921183,3.59054756,3.03357058,2.09144996
-3.24462231,4.91979235,0.25242052,0.00134172,0.05996599,3.50284538,2.98851804,2.04429928
-3.23861931,4.80070209,0.25714652,0.00133488,0.06082240,3.40475813,2.93643503,1.99057158
-3.23261631,4.66909844,0.26127346,0.00132508,0.06183593,3.29837232,2.87847688,1.93131722
-3.22661331,4.52794552,0.26484631,0.00131264,0.06306044,3.18595494,2.81600024,1.86768906
-3.22061031,4.38036389,0.26792500,0.00129787,0.06454688,3.06988240,2.75051596,1.80090770
-3.21460730,4.22954259,0.27058466,0.00128110,0.06634130,2.95257199,2.68364243,1.73222851
-3.20860430,4.07865837,0.27291593,0.00126262,0.06848305,2.83641885,2.61706157,1.66291191
-3.20260130,3.93080500,0.27502549,0.00124274,0.07100319,2.72374071,2.55247941,1.59419792
-3.19659830,3.78893502,0.27703656,0.00122174,0.07392307,2.61673236,2.49159273,1.52728570
-3.19059530,3.65581517,0.27908963,0.00119990,0.07725325,2.51743086,2.43606246,1.46331854
-3.18459230,3.53399572,0.28134294,0.00117751,0.08099288,2.42769175,2.38749426,1.40337403
-3.17858929,3.42579344,0.28397298,0.00115486,0.08512929,2.34917620,2.34742593,1.34845924
-3.17258629,3.33328655,0.28717456,0.00113223,0.08963818,2.28334786,2.31732087,1.29950998
-3.16658329,3.25831994,0.29116059,0.00110993,0.09448409,2.23147814,2.29856650,1.25739340
-3.16058029,3.20251799,0.29616118,0.00108831,0.09962138,2.19465808,2.29247590,1.22291258
-3.15457729,3.16730228,0.30242207,0.00106771,0.10499547,2.17381445,2.30029108,1.19681215
-3.14857429,3.15391129,0.31020234,0.00104851,0.11054452,2.16972804,2.32318596,1.17978359
-3.14257129,3.16341914,0.31977100,0.00103110,0.11620130,2.18305179,2.36226723,1.17246906
-3.13656828,3.19675088,0.33140281,0.00101592,0.12189528,2.21432654,2.41857143,1.17546294
-3.13056528,3.25469204,0.34537299,0.00100339,0.12755480,2.26399279,2.49305689,1.18931007
-3.12456228,3.33789067,0.36195098,0.00099396,0.13310933,2.33239670,2.58658945,1.21450036
-3.11855928,3.44685094,0.38139335,0.00098807,0.13849162,2.41978951,2.69992146,1.25145933
-3.11255628,3.58191773,0.40393600,0.00098615,0.14363969,2.52631974,2.83366411,1.30053478
-3.10655328,3.74325254,0.42978580,0.00098861,0.14849868,2.65201821,2.98825338,1.36197973
-3.10055028,3.93080176,0.45911194,0.00099583,0.15302229,2.79677640,3.16391097,1.43593250
-3.09454727,4.14425878,0.49203743,0.00100813,0.15717403,2.96031925,3.36060165,1.52239461
-3.08854427,4.38302228,0.52863089,0.00102578,0.16092791,3.14217391,3.57798923,1.62120769
-3.08254127,4.64615317,0.56889913,0.00104898,0.16426890,3.34163632,3.81539348,1.73203075
-3.07653827,4.93233321,0.61278090,0.00107784,0.16719285,3.55773792,4.07175085,1.85431913
-3.07053527,5.23982851,0.66014217,0.00111239,0.16970604,3.78921483,4.34558173,1.98730668
-3.06453227,5.56646078,0.71077324,0.00115256,0.17182438,4.03448195,4.63496709,2.12999243
-3.05852926,5.90958948,0.76438805,0.00119816,0.17357224,4.29161438,4.93753699,2.28113333
-3.05252626,6.26610728,0.82062585,0.00124889,0.17498096,4.55833834,5.25047316,2.43924389
-3.04652326,6.63245093,0.87905538,0.00130434,0.17608716,4.83203336,5.57052729,2.60260393
-3.04052026,7.00462904,0.93918163,0.00136398,0.17693088,5.10974718,5.89405611,2.76927470
-3.03451726,7.37826724,1.00045503,0.00142716,0.17755359,5.38822405,6.21707320,2.93712386
-3.02851426,7.74867081,1.06228288,0.00149313,0.17799620,5.66394688,6.53531726,3.10385890
-3.02251126,8.11090358,1.12404273,0.00156104,0.17829712,5.93319248,6.84433516,3.26706863
-3.01650825,8.45988151,1.18509720,0.00162992,0.17849040,6.19209911,7.13957771,3.42427154
-3.01050525,8.79047815,1.24480987,0.00169876,0.17860417,6.43674444,7.41650502,3.57296991
-3.00450225,9.09763899,1.30256136,0.00176647,0.17865922,6.66323160,7.67069822,3.71070774
-2.99849925,9.37650080,1.35776529,0.00183190,0.17866796,6.86778081,7.89797330,3.83513081
-2.99249625,9.62251183,1.40988314,0.00189391,0.17863377,7.04682319,8.09449311,3.94404664
-2.98649325,9.83154878,1.45843758,0.00195136,0.17855066,7.19709367,8.25687316,4.03548221
-2.98049025,10.00002605,1.50302359,0.00200313,0.17840344,7.31571953,8.38227733,4.10773735
-2.97448724,10.12499329,1.54331684,0.00204817,0.17816828,7.40030122,8.46849972,4.15943171
-2.96848424,10.20421763,1.57907898,0.00208551,0.17781367,7.44898252,8.51402946,4.18954365
-2.96248124,10.23624739,1.61015957,0.00211432,0.17730175,7.46050723,8.51809626,4.19743932
-2.95647824,10.22045492,1.63649454,0.00213389,0.17659001,7.43426022,8.48069480,4.18289116
-2.95047524,10.15705689,1.65810134,0.00214369,0.17563321,7.37029129,8.40258732,4.14608477
-2.94447224,10.04711126,1.67507086,0.00214339,0.17438549,7.26932069,8.28528452,4.08761420
-2.93846923,9.89249114,1.68755683,0.00213286,0.17280260,7.13272623,8.13100554,4.00846570
-2.93246623,9.69583646,1.69576296,0.00211219,0.17084405,6.96251228,7.94261894,3.90999067
-2.92646323,9.46048531,1.69992876,0.00208169,0.16847523,6.76126165,7.72356693,3.79386883
-2.92046023,9.19038752,1.70031472,0.00204190,0.16566928,6.53207236,7.47777578,3.66206314
-2.91445723,8.89000361,1.69718769,0.00199360,0.16240864,6.27848112,7.20955584,3.51676801
-2.90845423,8.56419275,1.69080731,0.00193774,0.15868630,6.00437657,6.92349449,3.36035281
-2.90245123,8.21809363,1.68141423,0.00187547,0.15450655,5.71390499,6.62434584,3.19530263
-2.89644822,7.85700224,1.66922082,0.00180810,0.14988531,5.41137178,6.31692051,3.02415835
-2.89044522,7.48625053,1.65440494,0.00173708,0.14484995,5.10114185,6.00597878,2.84945791
-2.88444222,7.11108968,1.63710693,0.00166392,0.13943873,4.78754207,5.69613001,2.67368060
-2.87843922,6.73658123,1.61743019,0.00159020,0.13369966,4.47476864,5.39174082,2.49919603
-2.87243622,6.36749914,1.59544506,0.00151752,0.12768913,4.16680209,5.09685389,2.32821898
-2.86643322,6.00824469,1.57119584,0.00144743,0.12147017,3.86733196,4.81511881,2.16277115
-2.86043022,5.66277623,1.54471026,0.00138143,0.11511045,3.57969300,4.54973605,2.00465055
-2.85442721,5.33455445,1.51601085,0.00132090,0.10868028,3.30681408,4.30341416,1.85540882
-2.84842421,5.02650354,1.48512737,0.00126707,0.10225038,3.05118046,4.07834048,1.71633650
-2.84242121,4.74098814,1.45210934,0.00122103,0.09588990,2.81480970,3.87616475,1.58845602
-2.83641821,4.47980507,1.41703774,0.00118364,0.08966445,2.59924081,3.69799513,1.47252182
-2.83041521,4.24418871,1.38003519,0.00115555,0.08363439,2.40553607,3.54440551,1.36902696
-2.82441221,4.03482863,1.34127359,0.00113720,0.07785335,2.23429419,3.41545331,1.27821527
-2.81840920,3.85189750,1.30097881,0.00112876,0.07236715,2.08567364,3.31070646,1.20009816
-2.81240620,3.69508759,1.25943190,0.00113020,0.06721290,1.95942449,3.22927856,1.13447485
-2.80640320,3.56365399,1.21696665,0.00114123,0.06241860,1.85492695,3.16987094,1.08095536
-2.80040020,3.45646266,1.17396359,0.00116138,0.05800301,1.77123486,3.13082049,1.03898483
-2.79439720,3.37204167,1.13084055,0.00118995,0.05397577,1.70712253,3.11015222,1.00786867
-2.78839420,3.30863405,1.08804040,0.00122609,0.05033791,1.66113292,3.10563523,0.98679749
-2.78239120,3.26425106,1.04601650,0.00126876,0.04708250,1.63162597,3.11484117,0.97487122
-2.77638819,3.23672440,1.00521667,0.00131684,0.04419560,1.61682549,3.13520378,0.97112186
-2.77038519,3.22375682,0.96606654,0.00136910,0.04165718,1.61486358,3.16407859,0.97453454
-2.76438219,3.22296997,0.92895310,0.00142424,0.03944233,1.62382171,3.19880134,0.98406650
-2.75837919,3.23194922,0.89420943,0.00148095,0.03752232,1.64176768,3.23674417,0.99866398
-2.75237619,3.24828478,0.86210127,0.00153790,0.03586579,1.66678831,3.27536816,1.01727697
-2.74637319,3.26960905,0.83281616,0.00159379,0.03443979,1.69701745,3.31227138,1.03887190
-2.74037019,3.29362997,0.80645566,0.00164737,0.03321083,1.73065955,3.34523130,1.06244254
-2.73436718,3.31816040,0.78303113,0.00169747,0.03214578,1.76600907,3.37224081,1.08701924
-2.72836418,3.34114359,0.76246307,0.00174300,0.03121264,1.80146593,3.39153718,1.11167692
-2.72236118,3.36067507,0.74458417,0.00178300,0.03038118,1.83554779,3.40162368,1.13554203
-2.71635818,3.37502101,0.72914585,0.00181660,0.02962349,1.86689952,3.40128361,1.15779881
-2.71035518,3.38263353,0.71582800,0.00184308,0.02891437,1.89430054,3.38958697,1.17769512
-2.70435218,3.38216315,0.70425143,0.00186185,0.02823156,1.91667049,3.36589011,1.19454796
-2.69834917,3.37246863,0.69399245,0.00187247,0.02755590,1.93307386,3.32982896,1.20774896
-2.69234617,3.35262451,0.68459903,0.00187463,0.02687143,1.94272360,3.28130670,1.21676964
-2.68634317,3.32192638,0.67560765,0.00186815,0.02616529,1.94498429,3.22047662,1.22116667
-2.68034017,3.27989402,0.66656035,0.00185301,0.02542763,1.93937458,3.14772135,1.22058669
-2.67433717,3.22627224,0.65702108,0.00182930,0.02465150,1.92556902,3.06362918,1.21477070
-2.66833417,3.16102935,0.64659082,0.00179727,0.02383260,1.90339896,2.96896860,1.20355760
-2.66233117,3.08435310,0.63492092,0.00175724,0.02296905,1.87285216,2.86466181,1.18688653
-2.65632816,2.99664365,0.62172394,0.00170969,0.02206118,1.83407090,2.75175785,1.16479785
-2.65032516,2.89850355,0.60678197,0.00165517,0.02111124,1.78734797,2.63140601,1.13743219
-2.64432216,2.79072440,0.58995189,0.00159433,0.02012311,1.73312040,2.50482990,1.10502754
-2.63831916,2.67427008,0.57116762,0.00152790,0.01910209,1.67196054,2.37330255,1.06791409
-2.63231616,2.55025666,0.55043937,0.00145667,0.01805456,1.60456447,2.23812271,1.02650678
-2.62631316,2.41992922,0.52785001,0.00138148,0.01698778,1.53173770,2.10059255,0.98129564
-2.62031016,2.28463586,0.50354892,0.00130320,0.01590958,1.45437841,1.96199688,0.93283408
-2.61430715,2.14579958,0.47774363,0.00122274,0.01482817,1.37345861,1.82358399,0.88172548
-2.60830415,2.00488879,0.45068979,0.00114098,0.01375187,1.29000378,1.68654826,0.82860846
-2.60230115,1.86338726,0.42267991,0.00105880,0.01268889,1.20507158,1.55201474,0.77414141
