energy_ev,total_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,Ru_p_up,Ru_d_up,Te_p_up,Te_d_up
-5.80190095,2.22869363,0.01624627,0.45086425,0.31269026,0.48562816,2.12627664,0.73960655,0.58497593,0.00000000
-5.79589795,2.24842231,0.01561272,0.45988859,0.31140650,0.48360121,2.19681618,0.75161323,0.58035789,0.00000000
-5.78989495,2.27032576,0.01494288,0.46866056,0.31104125,0.48236023,2.26670996,0.76436882,0.57668141,0.00000000
-5.78389195,2.29452901,0.01425114,0.47709205,0.31172435,0.48213177,2.33531646,0.77775489,0.57423320,0.00000000
-5.77788894,2.32104878,0.01355159,0.48508759,0.31357380,0.48310032,2.40191864,0.79161940,0.57326670,0.00000000
-5.77188594,2.34979628,0.01285762,0.49254789,0.31669396,0.48540149,2.46574739,0.80578205,0.57399718,0.00000000
-5.76588294,2.38058619,0.01218164,0.49937412,0.32117437,0.48911749,2.52601038,0.82004154,0.57659885,0.00000000
-5.75987994,2.41315120,0.01153485,0.50547263,0.32708903,0.49427497,2.58192489,0.83418431,0.58120373,0.00000000
-5.75387694,2.44716082,0.01092706,0.51075976,0.33449604,0.50084523,2.63275277,0.84799412,0.58790223,0.00000000
-5.74787394,2.48224310,0.01036655,0.51516666,0.34343747,0.50874681,2.67783553,0.86126211,0.59674493,0.00000000
-5.74187094,2.51800766,0.00986003,0.51864352,0.35393937,0.51785006,2.71662720,0.87379667,0.60774531,0.00000000
-5.73586793,2.55406830,0.00941259,0.52116310,0.36601160,0.52798350,2.74872317,0.88543243,0.62088298,0.00000000
-5.72986493,2.59006359,0.00902780,0.52272330,0.37964753,0.53894155,2.77388270,0.89603789,0.63610705,0.00000000
-5.72386193,2.62567399,0.00870768,0.52334838,0.39482345,0.55049314,2.79204383,0.90552124,0.65333922,0.00000000
-5.71785893,2.66063441,0.00845285,0.52308893,0.41149769,0.56239088,2.80332932,0.91383384,0.67247647,0.00000000
-5.71185593,2.69474136,0.00826259,0.52202035,0.42960935,0.57438019,2.80804313,0.92097136,0.69339299,0.00000000
-5.70585293,2.72785438,0.00813498,0.52024006,0.44907699,0.58620814,2.80665733,0.92697235,0.71594153,0.00000000
-5.69984992,2.75989195,0.00806699,0.51786334,0.46979711,0.59763168,2.79979017,0.93191437,0.73995389,0.00000000
-5.69384692,2.79082237,0.00805459,0.51501833,0.49164292,0.60842482,2.78817632,0.93590804,0.76524110,0.00000000
-5.68784392,2.82065070,0.00809287,0.51184018,0.51446331,0.61838479,2.77263120,0.93908939,0.79159315,0.00000000
-5.68184092,2.84940305,0.00817617,0.50846493,0.53808259,0.62733710,2.75401119,0.94161097,0.81877892,0.00000000
-5.67583792,2.87710976,0.00829814,0.50502337,0.56230101,0.63513923,2.73317241,0.94363243,0.84654643,0.00000000
-5.66983492,2.90378904,0.00845193,0.50163533,0.58689632,0.64168338,2.71093035,0.94531125,0.87462388,0.00000000
-5.66383192,2.92943295,0.00863023,0.49840469,0.61162656,0.64689808,2.68802273,0.94679413,0.90272173,0.00000000
-5.65782891,2.95399673,0.00882547,0.49541548,0.63623419,0.65074902,2.66507794,0.94820979,0.93053617,0.00000000
-5.65182591,2.97739301,0.00902992,0.49272932,0.66045142,0.65323910,2.64259075,0.94966347,0.95775400,0.00000000
-5.64582291,2.99949144,0.00923586,0.49038428,0.68400677,0.65440797,2.62090666,0.95123370,0.98405903,0.00000000
-5.63981991,3.02012404,0.00943572,0.48839521,0.70663268,0.65433105,2.60021564,0.95297136,1.00913989,0.00000000
-5.63381691,3.03909616,0.00962231,0.48675561,0.72807368,0.65311825,2.58055537,0.95490107,1.03269896,0.00000000
-5.62781391,3.05620225,0.00978889,0.48544071,0.74809504,0.65091227,2.56182354,0.95702476,1.05446210,0.00000000
-5.62181091,3.07124534,0.00992944,0.48441160,0.76649117,0.64788667,2.54379806,0.95932705,1.07418862,0.00000000
-5.61580790,3.08405869,0.01003877,0.48362012,0.78309351,0.64424337,2.52616363,0.96178204,1.09168105,0.00000000
-5.60980490,3.09452797,0.01011263,0.48301404,0.79777740,0.64020975,2.50854279,0.96436076,1.10679395,0.00000000
-5.60380190,3.10261186,0.01014792,0.48254228,0.81046734,0.63603512,2.49052913,0.96703875,1.11944124,0.00000000
-5.59779890,3.10835943,0.01014266,0.48215959,0.82114052,0.63198640,2.47172052,0.96980315,1.12960153,0.00000000
-5.59179590,3.11192243,0.01009613,0.48183053,0.82982799,0.62834303,2.45175004,0.97265846,1.13732081,0.00000000
-5.58579290,3.11356123,0.01000883,0.48153237,0.83661365,0.62539096,2.43031268,0.97563068,1.14271232,0.00000000
-5.57978989,3.11364338,0.00988246,0.48125663,0.84163061,0.62341580,2.40718619,0.97876924,1.14595327,0.00000000
-5.57378689,3.11263423,0.00971981,0.48100929,0.84505537,0.62269508,2.38224488,0.98214650,1.14727850,0.00000000
-5.56778389,3.11107988,0.00952467,0.48080952,0.84709978,0.62348998,2.35546568,0.98585487,1.14697105,0.00000000
-5.56178089,3.10958297,0.00930165,0.48068711,0.84800121,0.62603645,2.32692646,0.99000142,1.14535031,0.00000000
-5.55577789,3.10877253,0.00905600,0.48067873,0.84801153,0.63053636,2.29679690,0.99470053,1.14275789,0.00000000
-5.54977489,3.10926958,0.00879337,0.48082336,0.84738516,0.63714874,2.26532297,1.00006494,1.13954219,0.00000000
-5.54377189,3.11165045,0.00851961,0.48115714,0.84636716,0.64598170,2.23280628,1.00619578,1.13604225,0.00000000
-5.53776888,3.11641005,0.00824052,0.48170820,0.84518167,0.65708539,2.19958001,1.01317235,1.13257180,0.00000000
-5.53176588,3.12392748,0.00796164,0.48249162,0.84402154,0.67044643,2.16598325,1.02104229,1.12940429,0.00000000
-5.52576288,3.13443611,0.00768802,0.48350510,0.84303961,0.68598411,2.13233562,1.02981302,1.12675974,0.00000000
-5.51975988,3.14800017,0.00742408,0.48472565,0.84234211,0.70354880,2.09891394,1.03944493,1.12479411,0.00000000
-5.51375688,3.16449949,0.00717344,0.48610751,0.84198450,0.72292271,2.06593266,1.04984697,1.12359174,0.00000000
-5.50775388,3.18362348,0.00693880,0.48758152,0.84197011,0.74382314,2.03352919,1.06087509,1.12316132,0.00000000
-5.50175088,3.20487490,0.00672194,0.48905603,0.84225132,0.76590818,2.00175513,1.07233356,1.12343550,0.00000000
-5.49574787,3.22758338,0.00652363,0.49041941,0.84273354,0.78878481,1.97057372,1.08397936,1.12427425,0.00000000
-5.48974487,3.25092807,0.00634372,0.49154388,0.84328132,0.81201908,1.93986364,1.09552935,1.12547168,0.00000000
-5.48374187,3.27396809,0.00618119,0.49229051,0.84372659,0.83514801,1.90942859,1.10666979,1.12676599,0.00000000
-5.47773887,3.29567919,0.00603424,0.49251522,0.84387812,0.85769278,1.87901182,1.11706782,1.12785184,0.00000000
-5.47173587,3.31499450,0.00590047,0.49207513,0.84353199,0.87917260,1.84831447,1.12638404,1.12839472,0.00000000
-5.46573287,3.33084710,0.00577701,0.49083515,0.84248212,0.89911882,1.81701637,1.13428558,1.12804623,0.00000000
-5.45972986,3.34221212,0.00566068,0.48867424,0.84053046,0.91708860,1.78479767,1.14045885,1.12645967,0.00000000
-5.45372686,3.34814609,0.00554823,0.48549099,0.83749618,0.93267756,1.75135992,1.14462120,1.12330512,0.00000000
-5.44772386,3.34782149,0.00543642,0.48120822,0.83322343,0.94553108,1.71644517,1.14653095,1.11828316,0.00000000
-5.44172086,3.34055504,0.00532228,0.47577633,0.82758717,0.95535365,1.67985187,1.14599519,1.11113682,0.00000000
-5.43571786,3.32582837,0.00520317,0.46917514,0.82049709,0.96191608,1.64144672,1.14287502,1.10166103,0.00000000
-5.42971486,3.30330054,0.00507696,0.46141434,0.81189918,0.96506030,1.60117178,1.13708811,1.08970948,0.00000000
-5.42371186,3.27281223,0.00494205,0.45253234,0.80177538,0.96470181,1.55904677,1.12860853,1.07519859,0.00000000
-5.41770885,3.23438205,0.00479750,0.44259383,0.79014124,0.96082960,1.51516654,1.11746414,1.05810861,0.00000000
-5.41170585,3.18819584,0.00464301,0.43168613,0.77704203,0.95350391,1.46969430,1.10373186,1.03848216,0.00000000
-5.40570285,3.13459008,0.00447892,0.41991470,0.76254768,0.94285194,1.42285118,1.08753118,1.01642029,0.00000000
-5.39969985,3.07403101,0.00430619,0.40739805,0.74674703,0.92906183,1.37490325,1.06901679,0.99207667,0.00000000
-5.39369685,3.00709092,0.00412631,0.39426243,0.72974183,0.91237529,1.32614684,1.04837047,0.96565023,0.00000000
-5.38769385,2.93442343,0.00394124,0.38063663,0.71164099,0.89307917,1.27689344,1.02579322,0.93737687,0.00000000
-5.38169085,2.85673891,0.00375334,0.36664719,0.69255544,0.87149641,1.22745507,1.00149787,0.90752054,0.00000000
-5.37568784,2.77478168,0.00356519,0.35241426,0.67259399,0.84797667,1.17813117,0.97570273,0.87636436,0.00000000
-5.36968484,2.68930971,0.00337955,0.33804831,0.65186037,0.82288692,1.12919760,0.94862652,0.84420202,0.00000000
-5.36368184,2.60107755,0.00319919,0.32364791,0.63045153,0.79660225,1.08089845,0.92048469,0.81132980,0.00000000
-5.35767884,2.51082293,0.00302682,0.30929839,0.60845723,0.76949714,1.03344079,0.89148730,0.77803949,0.00000000
-5.35167584,2.41925679,0.00286498,0.29507161,0.58596088,0.74193728,0.98699246,0.86183818,0.74461222,0.00000000
-5.34567284,2.32705675,0.00271592,0.28102656,0.56304126,0.71427214,0.94168271,0.83173533,0.71131341,0.00000000
-5.33966983,2.23486322,0.00258159,0.26721072,0.53977495,0.68682829,0.89760527,0.80137209,0.67838871,0.00000000
-5.33366683,2.14327779,0.00246350,0.25366198,0.51623926,0.65990354,0.85482345,0.77093895,0.64606088,0.00000000
-5.32766383,2.05286305,0.00236274,0.24041087,0.49251503,0.63376204,0.81337644,0.74062548,0.61452761,0.00000000
-5.32166083,1.96414325,0.00227992,0.22748292,0.46868936,0.60863022,0.77328644,0.71062211,0.58396004,0.00000000
-5.31565783,1.87760518,0.00221518,0.21490099,0.44485769,0.58469381,0.73456577,0.68112162,0.55450195,0.00000000
-5.30965483,1.79369884,0.00216818,0.20268725,0.42112520,0.56209576,0.69722355,0.65231981,0.52626951,0.00000000
-5.30365183,1.71283767,0.00213814,0.19086487,0.39760730,0.54093535,0.66127145,0.62441558,0.49935156,0.00000000
-5.29764882,1.63539813,0.00212387,0.17945915,0.37442918,0.52126828,0.62672818,0.59761011,0.47381028,0.00000000
-5.29164582,1.56171880,0.00212382,0.16849820,0.35172440,0.50310803,0.59362256,0.57210528,0.44968236,0.00000000
-5.28564282,1.49209906,0.00213615,0.15801299,0.32963268,0.48642832,0.56199511,0.54810141,0.42698052,0.00000000
-5.27963982,1.42679772,0.00215879,0.14803701,0.30829690,0.47116668,0.53189824,0.52579451,0.40569558,0.00000000
-5.27363682,1.36603198,0.00218950,0.13860544,0.28785967,0.45722917,0.50339527,0.50537311,0.38579892,0.00000000
-5.26763382,1.30997684,0.00222600,0.12975403,0.26845955,0.44449600,0.47655835,0.48701500,0.36724540,0.00000000
-5.26163082,1.25876542,0.00226602,0.12151782,0.25022722,0.43282808,0.45146593,0.47088400,0.34997678,0.00000000
-5.25562781,1.21249039,0.00230738,0.11392963,0.23328182,0.42207408,0.42819963,0.45712695,0.33392546,0.00000000
-5.24962481,1.17120645,0.00234809,0.10701874,0.21772764,0.41207795,0.40684128,0.44587108,0.31901861,0.00000000
-5.24362181,1.13493393,0.00238639,0.10080958,0.20365133,0.40268645,0.38747003,0.43722173,0.30518246,0.00000000
-5.23761881,1.10366344,0.00242088,0.09532067,0.19111984,0.39375655,0.37015986,0.43126075,0.29234672,0.00000000
-5.23161581,1.07736115,0.00245050,0.09056378,0.18017897,0.38516225,0.35497775,0.42804528,0.28044885,0.00000000
-5.22561281,1.05597456,0.00247463,0.08654349,0.17085286,0.37680059,0.34198239,0.42760711,0.26943811,0.00000000
-5.21960980,1.03943817,0.00249310,0.08325698,0.16314417,0.36859657,0.33122345,0.42995251,0.25927915,0.00000000
-5.21360680,1.02767899,0.00250620,0.08069420,0.15703497,0.36050673,0.32274155,0.43506242,0.24995498,0.00000000
-5.20760380,1.02062117,0.00251466,0.07883831,0.15248839,0.35252130,0.31656854,0.44289308,0.24146915,0.00000000
-5.20160080,1.01818973,0.00251967,0.07766636,0.14945067,0.34466467,0.31272811,0.45337681,0.23384704,0.00000000
-5.19559780,1.02031288,0.00252280,0.07715023,0.14785377,0.33699438,0.31123657,0.46642307,0.22713615,0.00000000
-5.18959480,1.02692306,0.00252599,0.07725762,0.14761816,0.32959851,0.31210347,0.48191965,0.22140532,0.00000000
-5.18359180,1.03795631,0.00253143,0.07795318,0.14865578,0.32259165,0.31533206,0.49973398,0.21674287,0.00000000
-5.17758879,1.05335026,0.00254151,0.07919964,0.15087298,0.31610971,0.32091932,0.51971444,0.21325383,0.00000000
-5.17158579,1.07304062,0.00255876,0.08095877,0.15417336,0.31030377,0.32885551,0.54169176,0.21105610,0.00000000
-5.16558279,1.09695661,0.00258569,0.08319236,0.15846028,0.30533326,0.33912304,0.56548038,0.21027592,0.00000000
-5.15957979,1.12501526,0.00262471,0.08586292,0.16363902,0.30135882,0.35169481,0.59087987,0.21104270,0.00000000
-5.15357679,1.15711514,0.00267806,0.08893414,0.16961853,0.29853510,0.36653186,0.61767622,0.21348338,0.00000000
-5.14757379,1.19312975,0.00274768,0.09237114,0.17631260,0.29700401,0.38358047,0.64564321,0.21771660,0.00000000
-5.14157079,1.23290092,0.00283512,0.09614047,0.18364058,0.29688835,0.40276889,0.67454371,0.22384699,0.00000000
-5.13556778,1.27623258,0.00294146,0.10020973,0.19152746,0.29828651,0.42400372,0.70413105,0.23195956,0.00000000
-5.12956478,1.32288538,0.00306724,0.10454708,0.19990354,0.30126810,0.44716634,0.73415030,0.24211477,0.00000000
-5.12356178,1.37257238,0.00321238,0.10912048,0.20870367,0.30587090,0.47210952,0.76433982,0.25434426,0.00000000
-5.11755878,1.42495624,0.00337620,0.11389676,0.21786607,0.31209901,0.49865453,0.79443281,0.26864747,0.00000000
-5.11155578,1.47964827,0.00355732,0.11884071,0.22733097,0.31992251,0.52658899,0.82415919,0.28498940,0.00000000
-5.10555278,1.53620946,0.00375374,0.12391404,0.23703921,0.32927835,0.55566587,0.85324776,0.30329961,0.00000000
-5.09954977,1.59415386,0.00396281,0.12907461,0.24693078,0.34007251,0.58560364,0.88142875,0.32347238,0.00000000
-5.09354677,1.65295418,0.00418130,0.13427567,0.25694362,0.35218333,0.61608804,0.90843692,0.34536834,0.00000000
-5.08754377,1.71204997,0.00440546,0.13946549,0.26701267,0.36546573,0.64677535,0.93401507,0.36881716,0.00000000
-5.08154077,1.77085781,0.00463111,0.14458726,0.27706938,0.37975617,0.67729744,0.95791822,0.39362154,0.00000000
-5.07553777,1.82878377,0.00485377,0.14957943,0.28704166,0.39487816,0.70726830,0.97991824,0.41956210,0.00000000
-5.06953477,1.88523728,0.00506873,0.15437640,0.29685439,0.41064790,0.73629212,0.99980896,0.44640301,0.00000000
-5.06353177,1.93964635,0.00527124,0.15890968,0.30643037,0.42687997,0.76397250,1.01741159,0.47389822,0.00000000
-5.05752876,1.99147325,0.00545662,0.16310940,0.31569190,0.44339273,0.78992260,1.03258032,0.50179786,0.00000000
-5.05152576,2.04023012,0.00562039,0.16690617,0.32456254,0.46001321,0.81377567,1.04520777,0.52985457,0.00000000
-5.04552276,2.08549376,0.00575845,0.17023324,0.33296933,0.47658129,0.83519557,1.05523013,0.55782949,0.00000000
-5.03951976,2.12691892,0.00586717,0.17302871,0.34084505,0.49295308,0.85388677,1.06263167,0.58549766,0.00000000
-5.03351676,2.16424941,0.00594354,0.17523787,0.34813044,0.50900331,0.86960337,1.06744828,0.61265256,0.00000000
-5.02751376,2.19732640,0.00598524,0.17681545,0.35477630,0.52462677,0.88215662,1.06976984,0.63910965,0.00000000
-5.02151076,2.22609363,0.00599073,0.17772763,0.36074525,0.53973882,0.89142055,1.06974115,0.66470886,0.00000000
-5.01550775,2.25059911,0.00595930,0.17795380,0.36601297,0.55427491,0.89733556,1.06756128,0.68931592,0.00000000
-5.00950475,2.27099334,0.00589108,0.17748787,0.37056896,0.56818951,0.89990963,1.06348123,0.71282266,0.00000000
-5.00350175,2.28752409,0.00578704,0.17633912,0.37441671,0.58145426,0.89921712,1.05779988,0.73514637,0.00000000
-4.99749875,2.30052805,0.00564898,0.17453260,0.37757319,0.59405589,0.89539536,1.05085826,0.75622833,0.00000000
-4.99149575,2.31041989,0.00547941,0.17210888,0.38006784,0.60599388,0.88863907,1.04303244,0.77603187,0.00000000
-4.98549275,2.31767912,0.00528151,0.16912338,0.38194094,0.61727812,0.87919305,1.03472505,0.79453997,0.00000000
-4.97948974,2.32283556,0.00505903,0.16564520,0.38324172,0.62792678,0.86734334,1.02635594,0.81175289,0.00000000
-4.97348674,2.32645406,0.00481612,0.16175549,0.38402604,0.63796457,0.85340755,1.01835212,0.82768570,0.00000000
-4.96748374,2.32911901,0.00455725,0.15754549,0.38435398,0.64742137,0.83772461,1.01113743,0.84236619,0.00000000
-4.96148074,2.33141935,0.00428706,0.15311437,0.38428743,0.65633137,0.82064441,1.00512226,0.85583306,0.00000000
-4.95547774,2.33393440,0.00401022,0.14856677,0.38388775,0.66473273,0.80251794,1.00069360,0.86813445,0.00000000
-4.94947474,2.33722101,0.00373132,0.14401042,0.38321370,0.67266758,0.78368807,0.99820579,0.87932682,0.00000000
-4.94347174,2.34180200,0.00345474,0.13955357,0.38231959,0.68018237,0.76448135,0.99797210,0.88947413,0.00000000
-4.93746873,2.34815616,0.00318454,0.13530263,0.38125385,0.68732840,0.74520112,1.00025747,0.89864712,0.00000000
-4.93146573,2.35670963,0.00292442,0.13135982,0.38005800,0.69416225,0.72612186,1.00527231,0.90692250,0.00000000
-4.92546273,2.36782854,0.00267761,0.12782104,0.37876585,0.70074616,0.70748497,1.01316779,0.91438206,0.00000000
-4.91945973,2.38181277,0.00244685,0.12477389,0.37740325,0.70714799,0.68949594,1.02403227,0.92111133,0.00000000
-4.91345673,2.39889057,0.00223434,0.12229591,0.37598793,0.71344078,0.67232263,1.03788914,0.92719784,0.00000000
-4.90745373,2.41921398,0.00204175,0.12045299,0.37452975,0.71970180,0.65609484,1.05469603,0.93272884,0.00000000
-4.90145073,2.44285489,0.00187023,0.11929807,0.37303099,0.72601095,0.64090472,1.07434512,0.93778849,0.00000000
-4.89544772,2.46980177,0.00172042,0.11887004,0.37148690,0.73244872,0.62680806,1.09666489,0.94245458,0.00000000
-4.88944472,2.49995714,0.00159247,0.11919291,0.36988619,0.73909362,0.61382625,1.12142282,0.94679497,0.00000000
-4.88344172,2.53313602,0.00148611,0.12027519,0.36821170,0.74601926,0.60194876,1.14832942,0.95086386,0.00000000
-4.87743872,2.56906548,0.00140065,0.12210967,0.36644102,0.75329124,0.59113607,1.17704314,0.95469819,0.00000000
-4.87143572,2.60738581,0.00133508,0.12467340,0.36454716,0.76096394,0.58132300,1.20717643,0.95831434,0.00000000
-4.86543272,2.64765331,0.00128807,0.12792809,0.36249924,0.76907754,0.57242227,1.23830264,0.96170557,0.00000000
-4.85942971,2.68934528,0.00125807,0.13182087,0.36026327,0.77765529,0.56432841,1.26996380,0.96484023,0.00000000
-4.85342671,2.73186722,0.00124329,0.13628543,0.35780297,0.78670118,0.55692178,1.30167910,0.96766102,0.00000000
-4.84742371,2.77456232,0.00124184,0.14124354,0.35508069,0.79619830,0.55007290,1.33295396,0.97008552,0.00000000
-4.84142071,2.81672345,0.00125167,0.14660703,0.35205843,0.80610774,0.54364677,1.36328949,0.97200790,0.00000000
-4.83541771,2.85760710,0.00127071,0.15228004,0.34869899,0.81636823,0.53750736,1.39219216,0.97330190,0.00000000
-4.82941471,2.89644938,0.00129684,0.15816168,0.34496717,0.82689644,0.53152204,1.41918346,0.97382494,0.00000000
-4.82341171,2.93248330,0.00132795,0.16414892,0.34083110,0.83758798,0.52556585,1.44380924,0.97342317,0.00000000
-4.81740870,2.96495693,0.00136200,0.17013959,0.33626352,0.84831895,0.51952564,1.46564860,0.97193729,0.00000000
-4.81140570,2.99315189,0.00139704,0.17603557,0.33124313,0.85894809,0.51330381,1.48432198,0.96920879,0.00000000
-4.80540270,3.01640133,0.00143122,0.18174579,0.32575582,0.86931935,0.50682158,1.49949829,0.96508637,0.00000000
-4.79939970,3.03410698,0.00146286,0.18718920,0.31979573,0.87926486,0.50002172,1.51090088,0.95943218,0.00000000
-4.79339670,3.04575446,0.00149046,0.19229735,0.31336615,0.88860827,0.49287070,1.51831222,0.95212771,0.00000000
-4.78739370,3.05092665,0.00151272,0.19701666,0.30648021,0.89716838,0.48536003,1.52157714,0.94307892,0.00000000
-4.78139070,3.04931438,0.00152859,0.20131016,0.29916117,0.90476303,0.47750699,1.52060474,0.93222056,0.00000000
-4.77538769,3.04072464,0.00153725,0.20515874,0.29144246,0.91121322,0.46935460,1.51536884,0.91951949,0.00000000
-4.76938469,3.02508580,0.00153815,0.20856181,0.28336743,0.91634757,0.46097105,1.50590720,0.90497695,0.00000000
-4.76338169,3.00245028,0.00153103,0.21153738,0.27498867,0.92000688,0.45244846,1.49231951,0.88862966,0.00000000
-4.75737869,2.97299451,0.00151586,0.21412165,0.26636719,0.92204897,0.44390140,1.47476454,0.87055005,0.00000000
-4.75137569,2.93701676,0.00149289,0.21636807,0.25757120,0.92235362,0.43546500,1.45345634,0.85084534,0.00000000
-4.74537269,2.89493286,0.00146263,0.21834606,0.24867485,0.92082748,0.42729300,1.42866007,0.82965597,0.00000000
-4.73936968,2.84727040,0.00142580,0.22013943,0.23975677,0.91740902,0.41955592,1.40068730,0.80715320,0.00000000
-4.73336668,2.79466155,0.00138332,0.22184466,0.23089859,0.91207301,0.41243923,1.36989119,0.78353618,0.00000000
-4.72736368,2.73783484,0.00133628,0.22356913,0.22218341,0.90483459,0.40614195,1.33666160,0.75902859,0.00000000
-4.72136068,2.67760609,0.00128590,0.22542937,0.21369447,0.89575261,0.40087543,1.30142020,0.73387489,0.00000000
-4.71535768,2.61486848,0.00123346,0.22754945,0.20551382,0.88493184,0.39686249,1.26461564,0.70833630,0.00000000
-4.70935468,2.55058181,0.00118033,0.23005960,0.19772113,0.87252397,0.39433682,1.22671867,0.68268656,0.00000000
-4.70335168,2.48576085,0.00112783,0.23309489,0.19039274,0.85872702,0.39354245,1.18821734,0.65720752,0.00000000
-4.69734867,2.42146255,0.00107727,0.23679420,0.18360081,0.84378312,0.39473321,1.14961193,0.63218442,0.00000000
-4.69134567,2.35877188,0.00102985,0.24129914,0.17741253,0.82797427,0.39817191,1.11140960,0.60790111,0.00000000
-4.68534267,2.29878612,0.00098668,0.24675306,0.17188953,0.81161638,0.40412899,1.07411871,0.58463495,0.00000000
-4.67933967,2.24259748,0.00094868,0.25329983,0.16708727,0.79505129,0.41288042,1.03824249,0.56265163,0.00000000
-4.67333667,2.19127386,0.00091660,0.26108238,0.16305444,0.77863723,0.42470457,1.00427217,0.54219971,0.00000000
-4.66733367,2.14583787,0.00089099,0.27024079,0.15983234,0.76273777,0.43987780,0.97267942,0.52350524,0.00000000
-4.66133067,2.10724428,0.00087219,0.28090982,0.15745421,0.74770980,0.45866873,0.94390824,0.50676621,0.00000000
-4.65532766,2.07635637,0.00086030,0.29321585,0.15594435,0.73389085,0.48133098,0.91836626,0.49214730,0.00000000
-4.64932466,2.05392168,0.00085520,0.30727307,0.15531730,0.72158638,0.50809449,0.89641582,0.47977487,0.00000000
-4.64332166,2.04054785,0.00085656,0.32317905,0.15557683,0.71105759,0.53915553,0.87836494,0.46973247,0.00000000
