energy_ev,total_up,total_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,P_s_up,P_s_down,P_p_up,P_p_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-2.78839420,3.94549166,-3.94550187,0.37838882,-0.37838953,2.61837809,-2.61838640,0.00703448,-0.00703450,0.10677147,-0.10677185,0.01449252,-0.01449259,1.10441196,-1.10441308
-2.78239120,4.04659567,-4.04660504,0.38632406,-0.38632465,2.69816452,-2.69817245,0.00710112,-0.00710114,0.11222561,-0.11222598,0.01530899,-0.01530906,1.11723006,-1.11723073
-2.77638819,4.13779115,-4.13779961,0.39290426,-0.39290472,2.77300566,-2.77301315,0.00716891,-0.00716893,0.11764066,-0.11764102,0.01609288,-0.01609295,1.12514962,-1.12514982
-2.77038519,4.21835463,-4.21836211,0.39805151,-0.39805183,2.84233710,-2.84234409,0.00723546,-0.00723547,0.12295719,-0.12295752,0.01683373,-0.01683379,1.12809761,-1.12809736
-2.76438219,4.28766162,-4.28766808,0.40171167,-0.40171186,2.90560902,-2.90561547,0.00729828,-0.00729830,0.12811772,-0.12811802,0.01752131,-0.01752137,1.12609273,-1.12609202
-2.75837919,4.34518590,-4.34519127,0.40385453,-0.40385458,2.96228792,-2.96229376,0.00735486,-0.00735487,0.13306664,-0.13306691,0.01814581,-0.01814586,1.11924224,-1.11924108
-2.75237619,4.39049815,-4.39050239,0.40447324,-0.40447315,3.01185972,-3.01186490,0.00740261,-0.00740262,0.13775001,-0.13775026,0.01869798,-0.01869802,1.10773647,-1.10773491
-2.74637319,4.42326474,-4.42326783,0.40358317,-0.40358295,3.05383470,-3.05383917,0.00743899,-0.00743900,0.14211544,-0.14211566,0.01916935,-0.01916939,1.09184125,-1.09183929
-2.74037019,4.44324705,-4.44324895,0.40122026,-0.40121992,3.08775423,-3.08775792,0.00746148,-0.00746149,0.14611198,-0.14611215,0.01955241,-0.01955243,1.07188849,-1.07188618
-2.73436718,4.45030154,-4.45030224,0.39743894,-0.39743847,3.11319924,-3.11320212,0.00746770,-0.00746770,0.14969016,-0.14969030,0.01984072,-0.01984074,1.04826569,-1.04826307
-2.72836418,4.44438111,-4.44438060,0.39230971,-0.39230913,3.12980041,-3.12980245,0.00745541,-0.00745541,0.15280225,-0.15280235,0.02002913,-0.02002913,1.02140451,-1.02140162
-2.72236118,4.42553743,-4.42553571,0.38591670,-0.38591601,3.13724956,-3.13725071,0.00742261,-0.00742261,0.15540258,-0.15540264,0.02011385,-0.02011385,0.99176907,-0.99176596
-2.71635818,4.39392438,-4.39392146,0.37835500,-0.37835421,3.13531180,-3.13531204,0.00736758,-0.00736757,0.15744821,-0.15744822,0.02009262,-0.02009261,0.95984442,-0.95984113
-2.71035518,4.34980210,-4.34979801,0.36972818,-0.36972729,3.12383785,-3.12383717,0.00728893,-0.00728892,0.15889966,-0.15889962,0.01996476,-0.01996473,0.92612544,-0.92612202
-2.70435218,4.29354114,-4.29353591,0.36014590,-0.36014494,3.10277577,-3.10277416,0.00718568,-0.00718567,0.15972193,-0.15972185,0.01973120,-0.01973116,0.89110663,-0.89110313
-2.69834917,4.22562606,-4.22561975,0.34972177,-0.34972074,3.07218131,-3.07217877,0.00705728,-0.00705727,0.15988562,-0.15988549,0.01939454,-0.01939449,0.85527291,-0.85526937
-2.69234617,4.14665771,-4.14665036,0.33857137,-0.33857028,3.03222610,-3.03222266,0.00690365,-0.00690364,0.15936804,-0.15936787,0.01895899,-0.01895893,0.81909158,-0.81908805
-2.68634317,4.05735335,-4.05734505,0.32681063,-0.32680950,2.98320303,-2.98319871,0.00672521,-0.00672520,0.15815445,-0.15815424,0.01843031,-0.01843025,0.78300552,-0.78300203
-2.68034017,3.95854405,-3.95853487,0.31455443,-0.31455325,2.92552803,-2.92552288,0.00652287,-0.00652285,0.15623914,-0.15623888,0.01781571,-0.01781564,0.74742747,-0.74742406
-2.67433717,3.85116852,-3.85115856,0.30191537,-0.30191417,2.85973808,-2.85973216,0.00629803,-0.00629801,0.15362635,-0.15362605,0.01712369,-0.01712361,0.71273548,-0.71273218
-2.66833417,3.73626322,-3.73625258,0.28900283,-0.28900162,2.78648495,-2.78647832,0.00605253,-0.00605250,0.15033098,-0.15033063,0.01636383,-0.01636375,0.67926913,-0.67926598
-2.66233117,3.61494847,-3.61493726,0.27592214,-0.27592092,2.70652484,-2.70651757,0.00578863,-0.00578861,0.14637897,-0.14637859,0.01554663,-0.01554654,0.64732665,-0.64732368
-2.65632816,3.48841072,-3.48839906,0.26277380,-0.26277258,2.62070414,-2.62069633,0.00550895,-0.00550892,0.14180735,-0.14180694,0.01468322,-0.01468313,0.61716258,-0.61715981
-2.65032516,3.35788143,-3.35786943,0.24965289,-0.24965168,2.52994183,-2.52993356,0.00521638,-0.00521635,0.13666385,-0.13666341,0.01378511,-0.01378502,0.58898596,-0.58898339
-2.64432216,3.22461335,-3.22460113,0.23664843,-0.23664724,2.43520919,-2.43520056,0.00491403,-0.00491400,0.13100616,-0.13100570,0.01286394,-0.01286384,0.56295891,-0.56295657
-2.63831916,3.08985505,-3.08984273,0.22384283,-0.22384166,2.33750784,-2.33749894,0.00460510,-0.00460507,0.12490082,-0.12490034,0.01193119,-0.01193109,0.53919577,-0.53919366
-2.63231616,2.95482502,-2.95481270,0.21131135,-0.21131021,2.23784701,-2.23783794,0.00429286,-0.00429283,0.11842168,-0.11842119,0.01099795,-0.01099785,0.51776254,-0.51776067
-2.62631316,2.82068652,-2.82067432,0.19912163,-0.19912052,2.13722126,-2.13721211,0.00398051,-0.00398048,0.11164823,-0.11164773,0.01007467,-0.01007457,0.49867701,-0.49867537
-2.62031016,2.68852461,-2.68851262,0.18733328,-0.18733222,2.03658973,-2.03658059,0.00367114,-0.00367111,0.10466360,-0.10466310,0.00917096,-0.00917086,0.48190953,-0.48190811
-2.61430715,2.55932652,-2.55931483,0.17599761,-0.17599659,1.93685783,-1.93684878,0.00336761,-0.00336758,0.09755252,-0.09755202,0.00829543,-0.00829534,0.46738463,-0.46738342
-2.60830415,2.43396658,-2.43395526,0.16515745,-0.16515647,1.83886245,-1.83885358,0.00307256,-0.00307253,0.09039922,-0.09039873,0.00745554,-0.00745546,0.45498370,-0.45498268
-2.60230115,2.31319652,-2.31318565,0.15484721,-0.15484629,1.74336122,-1.74335258,0.00278831,-0.00278828,0.08328545,-0.08328497,0.00665753,-0.00665745,0.44454869,-0.44454786
-2.59629815,2.19764187,-2.19763150,0.14509314,-0.14509227,1.65102630,-1.65101797,0.00251684,-0.00251681,0.07628863,-0.07628817,0.00590636,-0.00590628,0.43588721,-0.43588653
-2.59029515,2.08780454,-2.08779470,0.13591383,-0.13591301,1.56244303,-1.56243506,0.00225978,-0.00225976,0.06948027,-0.06947983,0.00520569,-0.00520562,0.42877868,-0.42877813
-2.58429215,1.98407164,-1.98406239,0.12732089,-0.12732013,1.47811315,-1.47810560,0.00201840,-0.00201838,0.06292464,-0.06292422,0.00455797,-0.00455790,0.42298186,-0.42298142
-2.57828914,1.88673007,-1.88672142,0.11932003,-0.11931932,1.39846242,-1.39845532,0.00179360,-0.00179357,0.05667785,-0.05667746,0.00396444,-0.00396437,0.41824340,-0.41824304
-2.57228614,1.79598585,-1.79597784,0.11191217,-0.11191151,1.32385186,-1.32384527,0.00158594,-0.00158592,0.05078723,-0.05078687,0.00342527,-0.00342522,0.41430719,-0.41430689
-2.56628314,1.71198744,-1.71198010,0.10509488,-0.10509427,1.25459203,-1.25458598,0.00139567,-0.00139565,0.04529109,-0.04529076,0.00293968,-0.00293964,0.41092438,-0.41092412
-2.56028014,1.63485134,-1.63484468,0.09886389,-0.09886334,1.19095905,-1.19095358,0.00122276,-0.00122275,0.04021884,-0.04021853,0.00250606,-0.00250602,0.40786357,-0.40786333
-2.55427714,1.56468863,-1.56468268,0.09321468,-0.09321418,1.13321155,-1.13320670,0.00106693,-0.00106691,0.03559138,-0.03559111,0.00212211,-0.00212207,0.40492076,-0.40492051
-2.54827414,1.50163081,-1.50162562,0.08814408,-0.08814364,1.08160719,-1.08160300,0.00092768,-0.00092767,0.03142180,-0.03142156,0.00178500,-0.00178497,0.40192871,-0.40192844
-2.54227114,1.44585332,-1.44584890,0.08365176,-0.08365137,1.03641766,-1.03641418,0.00080436,-0.00080435,0.02771625,-0.02771604,0.00149151,-0.00149149,0.39876517,-0.39876488
-2.53626813,1.39759509,-1.39759152,0.07974158,-0.07974125,0.99794113,-0.99793841,0.00069618,-0.00069617,0.02447492,-0.02447475,0.00123818,-0.00123816,0.39535969,-0.39535937
-2.53026513,1.35717309,-1.35717040,0.07642276,-0.07642248,0.96651113,-0.96650922,0.00060226,-0.00060226,0.02169316,-0.02169302,0.00102141,-0.00102139,0.39169841,-0.39169807
-2.52426213,1.32499036,-1.32498862,0.07371059,-0.07371037,0.94250109,-0.94250004,0.00052168,-0.00052168,0.01936258,-0.01936248,0.00083759,-0.00083757,0.38782683,-0.38782647
-2.51825913,1.30153711,-1.30153640,0.07162696,-0.07162681,0.92632405,-0.92632392,0.00045347,-0.00045347,0.01747209,-0.01747201,0.00068317,-0.00068316,0.38385006,-0.38384971
-2.51225613,1.28738431,-1.28738470,0.07020034,-0.07020026,0.91842728,-0.91842814,0.00039667,-0.00039666,0.01600885,-0.01600881,0.00055480,-0.00055479,0.37993066,-0.37993032
-2.50625313,1.28316969,-1.28317126,0.06946538,-0.06946537,0.91928170,-0.91928361,0.00035032,-0.00035031,0.01495913,-0.01495912,0.00044930,-0.00044929,0.37628385,-0.37628355
-2.50025013,1.28957669,-1.28957952,0.06946205,-0.06946211,0.92936660,-0.92936962,0.00031349,-0.00031349,0.01430895,-0.01430897,0.00036380,-0.00036379,0.37317049,-0.37317026
-2.49424712,1.30730702,-1.30731119,0.07023431,-0.07023445,0.94915003,-0.94915421,0.00028531,-0.00028531,0.01404457,-0.01404462,0.00029569,-0.00029568,0.37088767,-0.37088753
-2.48824412,1.33704805,-1.33705363,0.07182837,-0.07182859,0.97906595,-0.97907134,0.00026494,-0.00026494,0.01415281,-0.01415289,0.00024270,-0.00024270,0.36975760,-0.36975759
-2.48224112,1.37943645,-1.37944351,0.07429063,-0.07429094,1.01948911,-1.01949575,0.00025158,-0.00025158,0.01462114,-0.01462125,0.00020288,-0.00020288,0.37011492,-0.37011506
-2.47623812,1.43501990,-1.43502847,0.07766527,-0.07766567,1.07070894,-1.07071685,0.00024450,-0.00024450,0.01543767,-0.01543781,0.00017459,-0.00017459,0.37229303,-0.37229336
-2.47023512,1.50421864,-1.50422875,0.08199160,-0.08199210,1.13290396,-1.13291314,0.00024299,-0.00024299,0.01659093,-0.01659109,0.00015653,-0.00015652,0.37660996,-0.37661051
-2.46423212,1.58728905,-1.58730071,0.08730138,-0.08730198,1.20611811,-1.20612855,0.00024639,-0.00024639,0.01806956,-0.01806975,0.00014766,-0.00014766,0.38335428,-0.38335506
-2.45822911,1.68429109,-1.68430426,0.09361608,-0.09361677,1.29024047,-1.29025214,0.00025410,-0.00025410,0.01986195,-0.01986217,0.00014725,-0.00014726,0.39277156,-0.39277259
-2.45222611,1.79506150,-1.79507614,0.10094425,-0.10094504,1.38498970,-1.38500253,0.00026552,-0.00026552,0.02195578,-0.02195603,0.00015484,-0.00015484,0.40505208,-0.40505337
-2.44622311,1.91919449,-1.91921052,0.10927915,-0.10928003,1.48990437,-1.48991829,0.00028010,-0.00028010,0.02433758,-0.02433785,0.00017019,-0.00017019,0.42032009,-0.42032166
-2.44022011,2.05603115,-2.05604845,0.11859676,-0.11859773,1.60434007,-1.60435499,0.00029732,-0.00029733,0.02699226,-0.02699256,0.00019327,-0.00019327,0.43862522,-0.43862705
-2.43421711,2.20465858,-2.20467703,0.12885423,-0.12885528,1.72747391,-1.72748971,0.00031668,-0.00031669,0.02990283,-0.02990315,0.00022426,-0.00022426,0.45993628,-0.45993837
-2.42821411,2.36391927,-2.36393870,0.13998888,-0.13999000,1.85831652,-1.85833305,0.00033771,-0.00033771,0.03305004,-0.03305037,0.00026351,-0.00026351,0.48413786,-0.48414019
-2.42221111,2.53243053,-2.53245076,0.15191795,-0.15191914,1.99573143,-1.99574855,0.00035996,-0.00035996,0.03641226,-0.03641261,0.00031151,-0.00031152,0.51102983,-0.51103237
-2.41620810,2.70861373,-2.70863456,0.16453898,-0.16454022,2.13846126,-2.13847881,0.00038302,-0.00038302,0.03996543,-0.03996580,0.00036891,-0.00036891,0.54032984,-0.54033256
-2.41020510,2.89073204,-2.89075327,0.17773099,-0.17773227,2.28515963,-2.28517744,0.00040651,-0.00040651,0.04368323,-0.04368361,0.00043644,-0.00043644,0.57167879,-0.57168166
-2.40420210,3.07693544,-3.07695684,0.19135641,-0.19135772,2.43442758,-2.43444548,0.00043007,-0.00043008,0.04753726,-0.04753765,0.00051495,-0.00051496,0.60464915,-0.60465212
-2.39819910,3.26531093,-3.26533229,0.20526373,-0.20526504,2.58485285,-2.58487068,0.00045342,-0.00045342,0.05149753,-0.05149793,0.00060539,-0.00060540,0.63875579,-0.63875880
-2.39219610,3.45393601,-3.45395711,0.21929083,-0.21929215,2.73505025,-2.73506785,0.00047627,-0.00047628,0.05553300,-0.05553340,0.00070878,-0.00070879,0.67346904,-0.67347205
-2.38619310,3.64093293,-3.64095359,0.23326893,-0.23327022,2.88370136,-2.88371859,0.00049843,-0.00049843,0.05961222,-0.05961262,0.00082623,-0.00082625,0.70822952,-0.70823248
-2.38019010,3.82452157,-3.82454160,0.24702690,-0.24702815,3.02959156,-3.02960829,0.00051972,-0.00051973,0.06370415,-0.06370455,0.00095895,-0.00095897,0.74246417,-0.74246703
-2.37418709,4.00306843,-4.00308768,0.26039596,-0.26039716,3.17164289,-3.17165900,0.00054004,-0.00054004,0.06777896,-0.06777935,0.00110823,-0.00110824,0.77560292,-0.77560563
-2.36818409,4.17512989,-4.17514823,0.27321453,-0.27321567,3.30894114,-3.30895656,0.00055932,-0.00055933,0.07180889,-0.07180928,0.00127546,-0.00127548,0.80709543,-0.80709794
-2.36218109,4.33948785,-4.33950518,0.28533295,-0.28533401,3.44075610,-3.44077077,0.00057756,-0.00057756,0.07576916,-0.07576954,0.00146218,-0.00146220,0.83642719,-0.83642946
-2.35617809,4.49517640,-4.49519265,0.29661808,-0.29661905,3.56655414,-3.56656802,0.00059478,-0.00059478,0.07963871,-0.07963908,0.00167005,-0.00167008,0.86313451,-0.86313650
-2.35017509,4.64149873,-4.64151387,0.30695737,-0.30695825,3.68600276,-3.68601585,0.00061107,-0.00061107,0.08340102,-0.08340137,0.00190094,-0.00190097,0.88681771,-0.88681939
-2.34417209,4.77803369,-4.77804770,0.31626249,-0.31626327,3.79896723,-3.79897953,0.00062653,-0.00062653,0.08704461,-0.08704496,0.00215690,-0.00215692,0.90715211,-0.90715347
-2.33816908,4.90463215,-4.90464507,0.32447206,-0.32447274,3.90549956,-3.90551110,0.00064132,-0.00064132,0.09056361,-0.09056394,0.00244020,-0.00244023,0.92389646,-0.92389747
-2.33216608,5.02140375,-5.02141562,0.33155359,-0.33155417,4.00582083,-4.00583167,0.00065558,-0.00065558,0.09395793,-0.09395825,0.00275338,-0.00275341,0.93689836,-0.93689903
-2.32616308,5.12869471,-5.12870559,0.33750446,-0.33750493,4.10029767,-4.10030787,0.00066950,-0.00066950,0.09723340,-0.09723372,0.00309924,-0.00309927,0.94609674,-0.94609706
-2.32016008,5.22705816,-5.22706815,0.34235181,-0.34235218,4.18941432,-4.18942395,0.00068324,-0.00068324,0.10040158,-0.10040188,0.00348085,-0.00348089,0.95152112,-0.95152110
-2.31415708,5.31721827,-5.31722745,0.34615141,-0.34615169,4.27374143,-4.27375057,0.00069698,-0.00069698,0.10347935,-0.10347964,0.00390157,-0.00390161,0.95328790,-0.95328756
-2.30815408,5.40002975,-5.40003825,0.34898551,-0.34898571,4.35390319,-4.35391190,0.00071088,-0.00071088,0.10648833,-0.10648862,0.00436497,-0.00436502,0.95159384,-0.95159320
-2.30215108,5.47643448,-5.47644239,0.35095970,-0.35095984,4.43054378,-4.43055217,0.00072506,-0.00072506,0.10945402,-0.10945431,0.00487485,-0.00487490,0.94670692,-0.94670601
-2.29614807,5.54741662,-5.54742406,0.35219895,-0.35219903,4.50429472,-4.50430283,0.00073964,-0.00073964,0.11240477,-0.11240505,0.00543512,-0.00543518,0.93895518,-0.93895403
-2.29014507,5.61395791,-5.61396497,0.35284282,-0.35284286,4.57574370,-4.57575160,0.00075471,-0.00075471,0.11537054,-0.11537083,0.00604973,-0.00604979,0.92871385,-0.92871250
-2.28414207,5.67699441,-5.67700117,0.35304029,-0.35304030,4.64540613,-4.64541387,0.00077033,-0.00077033,0.11838156,-0.11838185,0.00672254,-0.00672261,0.91639134,-0.91638983
-2.27813907,5.73737589,-5.73738243,0.35294407,-0.35294406,4.71369985,-4.71370746,0.00078652,-0.00078652,0.12146686,-0.12146716,0.00745719,-0.00745725,0.90241465,-0.90241302
-2.27213607,5.79582906,-5.79583543,0.35270484,-0.35270483,4.78092361,-4.78093111,0.00080329,-0.00080329,0.12465276,-0.12465306,0.00825687,-0.00825694,0.88721474,-0.88721301
-2.26613307,5.85292534,-5.85293156,0.35246559,-0.35246557,4.84723960,-4.84724698,0.00082062,-0.00082062,0.12796135,-0.12796167,0.00912421,-0.00912429,0.87121235,-0.87121057
-2.26013007,5.90905417,-5.90906026,0.35235614,-0.35235614,4.91266041,-4.91266766,0.00083850,-0.00083850,0.13140908,-0.13140941,0.01006101,-0.01006110,0.85480493,-0.85480313
-2.25412706,5.96440241,-5.96440835,0.35248832,-0.35248834,4.97704058,-4.97704765,0.00085689,-0.00085689,0.13500538,-0.13500572,0.01106803,-0.01106812,0.83835485,-0.83835306
-2.24812406,6.01894043,-6.01894618,0.35295169,-0.35295174,5.04007285,-5.04007968,0.00087576,-0.00087577,0.13875155,-0.13875189,0.01214478,-0.01214487,0.82217954,-0.82217778
-2.24212106,6.07241534,-6.07242084,0.35381025,-0.35381033,5.10128937,-5.10129589,0.00089512,-0.00089512,0.14263980,-0.14264015,0.01328930,-0.01328940,0.80654372,-0.80654201
-2.23611806,6.12435187,-6.12435704,0.35510010,-0.35510020,5.16006791,-5.16007403,0.00091496,-0.00091496,0.14665267,-0.14665303,0.01449800,-0.01449810,0.79165391,-0.79165227
-2.23011506,6.17406095,-6.17406569,0.35682821,-0.35682834,5.21564318,-5.21564879,0.00093534,-0.00093534,0.15076269,-0.15076305,0.01576546,-0.01576556,0.77765556,-0.77765399
-2.22411206,6.22065627,-6.22066045,0.35897241,-0.35897256,5.26712326,-5.26712825,0.00095633,-0.00095633,0.15493244,-0.15493280,0.01708434,-0.01708445,0.76463245,-0.76463096
-2.21810905,6.26307858,-6.26308208,0.36148253,-0.36148269,5.31351119,-5.31351545,0.00097806,-0.00097806,0.15911504,-0.15911539,0.01844533,-0.01844543,0.75260876,-0.75260735
-2.21210605,6.30012754,-6.30013021,0.36428273,-0.36428289,5.35373132,-5.35373471,0.00100071,-0.00100071,0.16325493,-0.16325527,0.01983711,-0.01983722,0.74155330,-0.74155196
-2.20610305,6.33050032,-6.33050202,0.36727491,-0.36727506,5.38666009,-5.38666249,0.00102451,-0.00102451,0.16728917,-0.16728949,0.02124649,-0.02124659,0.73138589,-0.73138462
-2.20010005,6.35283615,-6.35283673,0.37034307,-0.37034320,5.41116069,-5.41116198,0.00104972,-0.00104972,0.17114897,-0.17114926,0.02265848,-0.02265858,0.72198551,-0.72198429
-2.19409705,6.36576547,-6.36576481,0.37335850,-0.37335860,5.42612056,-5.42612064,0.00107667,-0.00107667,0.17476165,-0.17476192,0.02405656,-0.02405666,0.71319986,-0.71319868
-2.18809405,6.36796216,-6.36796013,0.37618559,-0.37618565,5.43049073,-5.43048949,0.00110569,-0.00110569,0.17805282,-0.17805304,0.02542297,-0.02542306,0.70485596,-0.70485480
-2.18209105,6.35819683,-6.35819333,0.37868795,-0.37868795,5.42332546,-5.42332282,0.00113715,-0.00113715,0.18094871,-0.18094889,0.02673905,-0.02673914,0.69677127,-0.69677012
-2.17608804,6.33538925,-6.33538418,0.38073472,-0.38073464,5.40382089,-5.40381680,0.00117143,-0.00117143,0.18337872,-0.18337885,0.02798570,-0.02798578,0.68876495,-0.68876380
-2.17008504,6.29865753,-6.29865085,0.38220669,-0.38220654,5.37135074,-5.37134515,0.00120887,-0.00120888,0.18527790,-0.18527797,0.02914380,-0.02914386,0.68066865,-0.68066748
-2.16408204,6.24736190,-6.24735358,0.38300208,-0.38300184,5.32549753,-5.32549043,0.00124981,-0.00124981,0.18658935,-0.18658936,0.03019474,-0.03019479,0.67233652,-0.67233532
-2.15807904,6.18114081,-6.18113085,0.38304158,-0.38304125,5.26607769,-5.26606910,0.00129449,-0.00129450,0.18726646,-0.18726641,0.03112092,-0.03112097,0.66365387,-0.66365262
-2.15207604,6.09993748,-6.09992594,0.38227257,-0.38227215,5.19315896,-5.19314893,0.00134311,-0.00134312,0.18727488,-0.18727477,0.03190626,-0.03190629,0.65454414,-0.65454285
-2.14607304,6.00401537,-6.00400230,0.38067220,-0.38067169,5.10706914,-5.10705774,0.00139574,-0.00139574,0.18659406,-0.18659389,0.03253665,-0.03253667,0.64497395,-0.64497262
-2.14007004,5.89396128,-5.89394680,0.37824921,-0.37824861,5.00839514,-5.00838248,0.00145233,-0.00145233,0.18521842,-0.18521818,0.03300040,-0.03300041,0.63495587,-0.63495450
-2.13406703,5.77067584,-5.77066009,0.37504444,-0.37504376,4.89797230,-4.89795850,0.00151268,-0.00151269,0.18315789,-0.18315759,0.03328860,-0.03328859,0.62454876,-0.62454737
-2.12806403,5.63535122,-5.63533435,0.37112984,-0.37112909,4.77686384,-4.77684905,0.00157645,-0.00157646,0.18043805,-0.18043770,0.03339537,-0.03339535,0.61385588,-0.61385446
-2.12206103,5.48943689,-5.48941910,0.36660615,-0.36660533,4.64633146,-4.64631584,0.00164312,-0.00164313,0.17709956,-0.17709915,0.03331810,-0.03331806,0.60302048,-0.60301906
-2.11605803,5.33459497,-5.33457647,0.36159915,-0.36159829,4.50779805,-4.50778177,0.00171198,-0.00171199,0.17319709,-0.17319664,0.03305748,-0.03305743,0.59221936,-0.59221794
-2.11005503,5.17264690,-5.17262787,0.35625480,-0.35625391,4.36280428,-4.36278753,0.00178217,-0.00178218,0.16879777,-0.16879727,0.03261753,-0.03261747,0.58165451,-0.58165312
-2.10405203,5.00551394,-5.00549462,0.35073327,-0.35073236,4.21296109,-4.21294405,0.00185267,-0.00185268,0.16397903,-0.16397851,0.03200543,-0.03200535,0.57154327,-0.57154193
-2.09804902,4.83515449,-4.83513507,0.34520222,-0.34520131,4.05990035,-4.05988320,0.00192229,-0.00192230,0.15882623,-0.15882568,0.03123132,-0.03123123,0.56210744,-0.56210616
-2.09204602,4.66350084,-4.66348153,0.33982963,-0.33982873,3.90522597,-3.90520888,0.00198976,-0.00198977,0.15342981,-0.15342925,0.03030800,-0.03030791,0.55356178,-0.55356058
-2.08604302,4.49239871,-4.49237968,0.33477634,-0.33477547,3.75046801,-3.75045113,0.00205369,-0.00205370,0.14788240,-0.14788183,0.02925053,-0.02925042,0.54610256,-0.54610146
-2.08004002,4.32355216,-4.32353356,0.33018886,-0.33018803,3.59704178,-3.59702524,0.00211266,-0.00211267,0.14227578,-0.14227521,0.02807577,-0.02807566,0.53989662,-0.53989563
-2.07403702,4.15847656,-4.15845853,0.32619251,-0.32619174,3.44621391,-3.44619782,0.00216525,-0.00216525,0.13669793,-0.13669737,0.02680196,-0.02680185,0.53507146,-0.53507059
-2.06803402,3.99846159,-3.99844423,0.32288547,-0.32288475,3.29907685,-3.29906130,0.00221005,-0.00221005,0.13123029,-0.13122975,0.02544816,-0.02544804,0.53170691,-0.53170616
-2.06203102,3.84454581,-3.84452920,0.32033379,-0.32033314,3.15653264,-3.15651770,0.00224577,-0.00224577,0.12594526,-0.12594474,0.02403379,-0.02403367,0.52982872,-0.52982809
-2.05602801,3.69750356,-3.69748775,0.31856780,-0.31856721,3.01928652,-3.01927222,0.00227123,-0.00227124,0.12090414,-0.12090364,0.02257815,-0.02257803,0.52940449,-0.52940399
-2.05002501,3.55784439,-3.55782940,0.31757993,-0.31757941,2.88784998,-2.88783635,0.00228545,-0.00228545,0.11615553,-0.11615506,0.02109997,-0.02109985,0.53034214,-0.53034175
-2.04402201,3.42582439,-3.42581021,0.31732422,-0.31732376,2.76255270,-2.76253975,0.00228764,-0.00228764,0.11173429,-0.11173386,0.01961707,-0.01961694,0.53249097,-0.53249067
-2.03801901,3.30146831,-3.30145491,0.31771740,-0.31771700,2.64356204,-2.64354975,0.00227726,-0.00227726,0.10766107,-0.10766067,0.01814597,-0.01814585,0.53564538,-0.53564516
-2.03201601,3.18460061,-3.18458796,0.31864169,-0.31864134,2.53090848,-2.53089682,0.00225405,-0.00225405,0.10394237,-0.10394201,0.01670172,-0.01670160,0.53955112,-0.53955096
-2.02601301,3.07488345,-3.07487149,0.31994901,-0.31994869,2.42451516,-2.42450411,0.00221803,-0.00221803,0.10057127,-0.10057093,0.01529766,-0.01529754,0.54391374,-0.54391361
-2.02001001,2.97185900,-2.97184767,0.32146661,-0.32146632,2.32422942,-2.32421894,0.00216948,-0.00216947,0.09752856,-0.09752826,0.01394535,-0.01394524,0.54840890,-0.54840879
-2.01400700,2.87499364,-2.87498289,0.32300376,-0.32300347,2.22985425,-2.22984430,0.00210898,-0.00210897,0.09478447,-0.09478420,0.01265454,-0.01265444,0.55269420,-0.55269408
-2.00800400,2.78372150,-2.78371127,0.32435920,-0.32435891,2.14117782,-2.14116838,0.00203736,-0.00203736,0.09230062,-0.09230038,0.01143319,-0.01143309,0.55642180,-0.55642165
-2.00200100,2.69748495,-2.69747519,0.32532911,-0.32532880,2.05799936,-2.05799040,0.00195570,-0.00195570,0.09003238,-0.09003215,0.01028755,-0.01028747,0.55925141,-0.55925121
-1.99599800,2.61577018,-2.61576086,0.32571512,-0.32571478,1.98014996,-1.98014146,0.00186525,-0.00186525,0.08793127,-0.08793107,0.00922235,-0.00922227,0.56086310,-0.56086282
-1.98999500,2.53813616,-2.53812725,0.32533212,-0.32533174,1.90750760,-1.90749956,0.00176744,-0.00176744,0.08594756,-0.08594738,0.00824090,-0.00824082,0.56096916,-0.56096879
-1.98399200,2.46423604,-2.46422751,0.32401543,-0.32401500,1.84000573,-1.83999815,0.00166380,-0.00166380,0.08403266,-0.08403249,0.00734534,-0.00734527,0.55932478,-0.55932430
-1.97798899,2.39383039,-2.39382225,0.32162707,-0.32162659,1.77763567,-1.77762855,0.00155594,-0.00155593,0.08214144,-0.08214128,0.00653686,-0.00653680,0.55573681,-0.55573621
-1.97198599,2.32679240,-2.32678465,0.31806090,-0.31806036,1.72044302,-1.72043639,0.00144546,-0.00144545,0.08023428,-0.08023412,0.00581589,-0.00581584,0.55007046,-0.55006974
-1.96598299,2.26310546,-2.26309814,0.31324633,-0.31324572,1.66851925,-1.66851314,0.00133396,-0.00133396,0.07827872,-0.07827857,0.00518234,-0.00518229,0.54225358,-0.54225274
-1.95997999,2.20285426,-2.20284739,0.30715057,-0.30714990,1.62198940,-1.62198382,0.00122297,-0.00122296,0.07625083,-0.07625068,0.00463580,-0.00463576,0.53227838,-0.53227743
-1.95397699,2.14621047,-2.14620408,0.29977935,-0.29977861,1.58099733,-1.58099232,0.00111390,-0.00111389,0.07413603,-0.07413589,0.00417572,-0.00417569,0.52020067,-0.52019961
-1.94797399,2.09341480,-2.09340894,0.29117606,-0.29117526,1.54569000,-1.54568560,0.00100802,-0.00100801,0.07192954,-0.07192940,0.00380159,-0.00380157,0.50613665,-0.50613549
