energy_ev,total_up,N_s_up,N_p_up,Na_s_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-5.33366683,3.93568461,0.00280127,1.21554025,0.14918948,1.97245073,1.11576746,0.04245170,1.05547155
-5.32766383,3.85163244,0.00271150,1.16167681,0.15969962,1.93817402,1.07235449,0.04192466,1.06610362
-5.32166083,3.77777861,0.00263400,1.10942858,0.17104557,1.90760398,1.03075475,0.04158917,1.08147187
-5.31565783,3.71498583,0.00257082,1.05899785,0.18316373,1.88100483,0.99109494,0.04145789,1.10188477
-5.30965483,3.66390341,0.00252393,1.01055468,0.19597398,1.85854067,0.95347845,0.04153937,1.12755171
-5.30365183,3.62495830,0.00249515,0.96423822,0.20938046,1.84027371,0.91798760,0.04183795,1.15857577
-5.29764882,3.59835118,0.00248611,0.92015793,0.22327293,1.82616505,0.88468534,0.04235384,1.19494989
-5.29164582,3.58405742,0.00249818,0.87839469,0.23752865,1.81607810,0.85361645,0.04308323,1.23655622
-5.28564282,3.58183300,0.00253245,0.83900176,0.25201475,1.80978444,0.82480809,0.04401855,1.28316881
-5.27963982,3.59122492,0.00258967,0.80200566,0.26659095,1.80697203,0.79827004,0.04514885,1.33445904
-5.27363682,3.61158569,0.00267021,0.76740719,0.28111259,1.80725556,0.77399450,0.04646014,1.39000375
-5.26763382,3.64209124,0.00277408,0.73518252,0.29543377,1.81018854,0.75195575,0.04793588,1.44929521
-5.26163082,3.68176175,0.00290089,0.70528453,0.30941043,1.81527672,0.73210971,0.04955748,1.51175281
-5.25562781,3.72948442,0.00304984,0.67764444,0.32290335,1.82199245,0.71439363,0.05130472,1.57673566
-5.24962481,3.78403775,0.00321975,0.65217384,0.33578086,1.82978948,0.69872597,0.05315626,1.64355566
-5.24362181,3.84411644,0.00340907,0.62876707,0.34792112,1.83811768,0.68500665,0.05509005,1.71149076
-5.23761881,3.90835645,0.00361589,0.60730398,0.35921398,1.84643733,0.67311771,0.05708372,1.77979777
-5.23161581,3.97535969,0.00383801,0.58765309,0.36956233,1.85423246,0.66292452,0.05911492,1.84772476
-5.22561281,4.04371804,0.00407294,0.56967498,0.37888294,1.86102293,0.65427747,0.06116156,1.91452263
-5.21960980,4.11203634,0.00431800,0.55322595,0.38710673,1.86637505,0.64701430,0.06320204,1.97945595
-5.21360680,4.17895429,0.00457032,0.53816170,0.39417867,1.86991039,0.64096288,0.06521545,2.04181302
-5.20760380,4.24316722,0.00482694,0.52434115,0.40005727,1.87131277,0.63594454,0.06718166,2.10091516
-5.20160080,4.30344561,0.00508486,0.51163001,0.40471376,1.87033331,0.63177780,0.06908143,2.15612545
-5.19559780,4.35865341,0.00534109,0.49990422,0.40813113,1.86679358,0.62828239,0.07089653,2.20685694
-5.18959480,4.40776522,0.00559276,0.48905301,0.41030307,1.86058701,0.62528351,0.07260981,2.25258037
-5.18359180,4.44988213,0.00583710,0.47898164,0.41123298,1.85167850,0.62261620,0.07420528,2.29283155
-5.17758879,4.48424608,0.00607157,0.46961356,0.41093306,1.84010253,0.62012957,0.07566830,2.32721821
-5.17158579,4.51025266,0.00629388,0.46089213,0.40942356,1.82595997,0.61769090,0.07698567,2.35542637
-5.16558279,4.52746181,0.00650205,0.45278172,0.40673227,1.80941359,0.61518936,0.07814582,2.37722594
-5.15957979,4.53560625,0.00669442,0.44526823,0.40289426,1.79068269,0.61253926,0.07913900,2.39247535
-5.15357679,4.53459699,0.00686971,0.43835908,0.39795179,1.77003683,0.60968264,0.07995746,2.40112497
-5.14757379,4.52452574,0.00702703,0.43208257,0.39195437,1.74778905,0.60659113,0.08059566,2.40321901
-5.14157079,4.50566357,0.00716586,0.42648670,0.38495902,1.72428845,0.60326697,0.08105044,2.39889564
-5.13556778,4.47845569,0.00728612,0.42163745,0.37703052,1.69991259,0.59974309,0.08132113,2.38838509
-5.12956478,4.44351200,0.00738808,0.41761665,0.36824156,1.67505967,0.59608218,0.08140964,2.37200560
-5.12356178,4.40159355,0.00747238,0.41451927,0.35867294,1.65014061,0.59237487,0.08132051,2.35015722
-5.11755878,4.35359491,0.00753999,0.41245044,0.34841346,1.62557137,0.58873681,0.08106080,2.32331343
-5.11155578,4.30052291,0.00759219,0.41152208,0.33755959,1.60176531,0.58530499,0.08063999,2.29201083
-5.10555278,4.24347227,0.00763051,0.41184919,0.32621498,1.57912607,0.58223313,0.08006978,2.25683726
-5.09954977,4.18359886,0.00765667,0.41354608,0.31448957,1.55804083,0.57968648,0.07936374,2.21841862
-5.09354677,4.12209154,0.00767256,0.41672227,0.30249850,1.53887421,0.57783616,0.07853701,2.17740504
-5.08754377,4.06014356,0.00768017,0.42147856,0.29036081,1.52196284,0.57685312,0.07760590,2.13445684
-5.08154077,3.99892451,0.00768153,0.42790297,0.27819791,1.50761080,0.57690210,0.07658741,2.09023093
-5.07553777,3.93955403,0.00767866,0.43606700,0.26613192,1.49608582,0.57813574,0.07549883,2.04536812
-5.06953477,3.88307812,0.00767354,0.44602206,0.25428409,1.48761653,0.58068906,0.07435731,2.00048195
-5.06353177,3.83044899,0.00766805,0.45779638,0.24277307,1.48239055,0.58467458,0.07317942,1.95614929
-5.05752876,3.78250907,0.00766394,0.47139236,0.23171347,1.48055355,0.59017826,0.07198086,1.91290319
-5.05152576,3.73997968,0.00766280,0.48678467,0.22121443,1.48220918,0.59725636,0.07077611,1.87122796
-5.04552276,3.70345448,0.00766604,0.50391890,0.21137854,1.48741973,0.60593350,0.06957825,1.83155662
-5.03951976,3.67339773,0.00767487,0.52271116,0.20230088,1.49620746,0.61620180,0.06839882,1.79427047
-5.03351676,3.65014692,0.00769031,0.54304844,0.19406838,1.50855644,0.62802131,0.06724774,1.75970069
-5.02751376,3.63391932,0.00771318,0.56478987,0.18675939,1.52441470,0.64132146,0.06613334,1.72813130
-5.02151076,3.62482149,0.00774409,0.58776873,0.18044345,1.54369643,0.65600369,0.06506239,1.69980332
-5.01550775,3.62286112,0.00778351,0.61179535,0.17518115,1.56628422,0.67194490,0.06404027,1.67491937
-5.00950475,3.62795982,0.00783175,0.63666062,0.17102416,1.59203102,0.68900158,0.06307106,1.65364830
-5.00350175,3.63996621,0.00788895,0.66214000,0.16801518,1.62076170,0.70701446,0.06215772,1.63612921
-4.99749875,3.65866798,0.00795518,0.68799800,0.16618792,1.65227420,0.72581328,0.06130227,1.62247453
-4.99149575,3.68380232,0.00803039,0.71399287,0.16556684,1.68634007,0.74522159,0.06050590,1.61277169
-4.98549275,3.71506391,0.00811447,0.73988123,0.16616683,1.72270462,0.76506116,0.05976910,1.60708320
-4.97948974,3.75211004,0.00820722,0.76542268,0.16799267,1.76108661,0.78515599,0.05909175,1.60544502
-4.97348674,3.79456271,0.00830840,0.79038411,0.17103822,1.80117769,0.80533552,0.05847313,1.60786320
-4.96748374,3.84200789,0.00841769,0.81454352,0.17528550,1.84264189,0.82543718,0.05791197,1.61430921
-4.96148074,3.89399223,0.00853473,0.83769349,0.18070362,1.88511532,0.84530804,0.05740641,1.62471403
-4.95547774,3.95001805,0.00865906,0.85964403,0.18724760,1.92820652,0.86480572,0.05695393,1.63896172
-4.94947474,4.00953743,0.00879014,0.88022500,0.19485732,1.97149778,0.88379866,0.05655131,1.65688298
-4.94347174,4.07194660,0.00892733,0.89928802,0.20345650,2.01454762,0.90216584,0.05619456,1.67824931
-4.93746873,4.13658168,0.00906984,0.91670808,0.21295199,2.05689500,0.91979625,0.05587891,1.70276845
-4.93146573,4.20271711,0.00921679,0.93238489,0.22323346,2.09806526,0.93658829,0.05559875,1.73008185
-4.92546273,4.26956773,0.00936714,0.94624412,0.23417358,2.13757795,0.95244946,0.05534771,1.75976455
-4.91945973,4.33629549,0.00951971,0.95823864,0.24562874,2.17495678,0.96729641,0.05511872,1.79132818
-4.91345673,4.40202144,0.00967320,0.96834993,0.25744049,2.20974127,0.98105577,0.05490416,1.82422716
-4.90745373,4.46584322,0.00982621,0.97658958,0.26943764,2.24150004,0.99366562,0.05469608,1.85786833
-4.90145073,4.52685799,0.00997729,0.98300107,0.28143912,2.26984538,1.00507797,0.05448643,1.89162397
-4.89544772,4.58419032,0.01012495,0.98766166,0.29325745,2.29444831,1.01526197,0.05426745,1.92484784
-4.88944472,4.63702395,0.01026774,0.99068433,0.30470277,2.31505381,1.02420782,0.05403192,1.95689371
-4.88344172,4.68463630,0.01040431,0.99221961,0.31558745,2.33149516,1.03193130,0.05377364,1.98713586
-4.87743872,4.72643391,0.01053345,0.99245712,0.32573085,2.34370694,1.03847830,0.05348775,2.01499051
-4.87143572,4.76198707,0.01065418,0.99162657,0.33496437,2.35173567,1.04392942,0.05317115,2.03993727
-4.86543272,4.79106159,0.01076581,0.98999788,0.34313628,2.35574748,1.04840390,0.05282277,2.06153968
-4.85942971,4.81364580,0.01086795,0.98788036,0.35011634,2.35603228,1.05206272,0.05244391,2.07946371
-4.85342671,4.82997089,0.01096058,0.98562056,0.35579992,2.35300376,1.05511035,0.05203843,2.09349330
-4.84742371,4.84052311,0.01104408,0.98359875,0.36011146,2.34719522,1.05779500,0.05161283,2.10354203
-4.84142071,4.84604648,0.01111918,0.98222382,0.36300702,2.33925084,1.06040697,0.05117630,2.10966032
-4.83541771,4.84753551,0.01118701,0.98192675,0.36447589,2.32991288,1.06327503,0.05074060,2.11203764
-4.82941471,4.84621741,0.01124903,0.98315254,0.36454117,2.32000483,1.06676088,0.05031984,2.11099945
-4.82341171,4.84352436,0.01130699,0.98635098,0.36325923,2.31041137,1.07125166,0.04993019,2.10699894
-4.81740870,4.84105645,0.01136288,0.99196635,0.36071802,2.30205569,1.07715075,0.04958943,2.10060385
-4.81140570,4.84053683,0.01141884,1.00042648,0.35703444,2.29587515,1.08486722,0.04931647,2.09247880
-4.80540270,4.84376054,0.01147712,1.01213152,0.35235071,2.29279615,1.09480431,0.04913071,2.08336396
-4.79939970,4.85253926,0.01153998,1.02744292,0.34683003,2.29370918,1.10734732,0.04905148,2.07405076
-4.79339670,4.86864401,0.01160965,1.04667289,0.34065153,2.29944510,1.12285149,0.04909733,2.06535589
-4.78739370,4.89374816,0.01168825,1.07007490,0.33400491,2.31075333,1.14163033,0.04928538,2.05809430
-4.78139070,4.92937298,0.01177775,1.09783558,0.32708477,2.32828283,1.16394481,0.04963068,2.05305264
-4.77538769,4.97683760,0.01187991,1.13006819,0.32008499,2.35256634,1.18999390,0.05014557,2.05096372
-4.76938469,5.03721537,0.01199632,1.16680804,0.31319329,2.38400826,1.21990677,0.05083919,2.05248332
-4.76338169,5.11129787,0.01212832,1.20800993,0.30658614,2.42287648,1.25373687,0.05171699,2.05816975
-4.75737869,5.19956766,0.01227703,1.25354768,0.30042420,2.46929800,1.29145817,0.05278039,2.06846700
-4.75137569,5.30218047,0.01244336,1.30321568,0.29484842,2.52325835,1.33296346,0.05402657,2.08369191
-4.74537269,5.41895709,0.01262799,1.35673239,0.28997683,2.58460444,1.37806494,0.05544832,2.10402549
-4.73936968,5.54938473,0.01283141,1.41374564,0.28590220,2.65305052,1.42649669,0.05703408,2.12950863
-4.73336668,5.69262775,0.01305389,1.47383936,0.28269046,2.72818678,1.47791928,0.05876811,2.16004212
-4.72736368,5.84754672,0.01329547,1.53654175,0.28037994,2.80949019,1.53192595,0.06063080,2.19539078
-4.72136068,6.01272536,0.01355596,1.60133431,0.27898145,2.89633712,1.58805038,0.06259906,2.23519142
-4.71535768,6.18650413,0.01383489,1.66766174,0.27847907,2.98801737,1.64577575,0.06464687,2.27896430
-4.70935468,6.36701950,0.01413147,1.73494229,0.27883155,3.08374915,1.70454481,0.06674595,2.32612759
-4.70335168,6.55224784,0.01444456,1.80257837,0.27997441,3.18269490,1.76377075,0.06886647,2.37601445
-4.69734867,6.74005265,0.01477258,1.86996723,0.28182243,3.28397745,1.82284871,0.07097787,2.42789213
-4.69134567,6.92823412,0.01511346,1.93651149,0.28427260,3.38669652,1.88116749,0.07304967,2.48098257
-4.68534267,7.11457972,0.01546464,2.00162934,0.28720733,3.48994510,1.93812147,0.07505238,2.53448398
-4.67933967,7.29691468,0.01582297,2.06476425,0.29049792,3.59282574,1.99312230,0.07695831,2.58759277
-4.67333667,7.47315103,0.01618473,2.12539398,0.29400806,3.69446617,2.04561024,0.07874240,2.63952520
-4.66733367,7.64133402,0.01654566,2.18303881,0.29759747,3.79403424,2.09506479,0.08038298,2.68953826
-4.66133067,7.79968460,0.01690093,2.23726874,0.30112533,3.89075162,2.14101435,0.08186236,2.73694899
-4.65532766,7.94663665,0.01724528,2.28770944,0.30445373,3.98390596,2.18304475,0.08316739,2.78115173
-4.64932466,8.08086781,0.01757306,2.33404694,0.30745078,4.07286106,2.22080616,0.08428985,2.82163272
-4.64332166,8.20132271,0.01787840,2.37603077,0.30999352,4.15706472,2.25401832,0.08522657,2.85798144
-4.63731866,8.30722777,0.01815535,2.41347542,0.31197046,4.23605388,2.28247372,0.08597956,2.88989827
-4.63131566,8.39809679,0.01839803,2.44626011,0.31328375,4.30945670,2.30603876,0.08655573,2.91719820
-4.62531266,8.47372705,0.01860085,2.47432682,0.31385090,4.37699165,2.32465255,0.08696662,2.93981023
-4.61930965,8.53418585,0.01875869,2.49767660,0.31360613,4.43846341,2.33832359,0.08722780,2.95777252
-4.61330665,8.57978796,0.01886705,2.51636424,0.31250112,4.49375585,2.34712439,0.08735822,2.97122347
-4.60730365,8.61106497,0.01892227,2.53049169,0.31050545,4.54282251,2.35118406,0.08737932,2.98038891
-4.60130065,8.62872756,0.01892162,2.54020026,0.30760645,4.58567504,2.35067955,0.08731408,2.98556611
-4.59529765,8.63362278,0.01886346,2.54566221,0.30380870,4.62237038,2.34582568,0.08718604,2.98710519
-4.58929465,8.62668796,0.01874726,2.54707199,0.29913309,4.65299748,2.33686448,0.08701822,2.98538883
-4.58329165,8.60890380,0.01857369,2.54463759,0.29361560,4.67766433,2.32405461,0.08683211,2.98081122
-4.57728864,8.58124873,0.01834456,2.53857260,0.28730572,4.69648639,2.30766107,0.08664671,2.97375730
-4.57128564,8.54465694,0.01806279,2.52908908,0.28026470,4.70957700,2.28794607,0.08647765,2.96458329
-4.56528264,8.49998203,0.01773231,2.51639202,0.27256364,4.71704059,2.26516119,0.08633654,2.95359950
-4.55927964,8.44796822,0.01735795,2.50067522,0.26428146,4.71896911,2.23954152,0.08623047,2.94105619
-4.55327664,8.38923024,0.01694525,2.48211910,0.25550297,4.71544198,2.21130175,0.08616164,2.92713335
-4.54727364,8.32424278,0.01650030,2.46089030,0.24631683,4.70652948,2.18063449,0.08612738,2.91193466
-4.54127064,8.25333980,0.01602955,2.43714298,0.23681377,4.69229944,2.14771074,0.08612025,2.89548605
-4.53526763,8.17672317,0.01553962,2.41102168,0.22708480,4.67282650,2.11268224,0.08612847,2.87773868
-4.52926463,8.09447986,0.01503712,2.38266538,0.21721974,4.64820347,2.07568555,0.08613648,2.85857633
-4.52326163,8.00660617,0.01452845,2.35221234,0.20730587,4.61855358,2.03684729,0.08612573,2.83782635
-4.51725863,7.91303722,0.01401968,2.31980530,0.19742675,4.58404287,1.99629005,0.08607557,2.81527384
-4.51125563,7.81367960,0.01351636,2.28559650,0.18766133,4.54489140,1.95413864,0.08596425,2.79067784
-4.50525263,7.70844491,0.01302348,2.24975210,0.17808316,4.50138253,1.91052582,0.08576995,2.76378891
-4.49924962,7.59728206,0.01254534,2.21245556,0.16875982,4.45386910,1.86559737,0.08547180,2.73436678
-4.49324662,7.48020618,0.01208550,2.17390964,0.15975250,4.40277594,1.81951585,0.08505085,2.70219723
