energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Rh_p_up,Rh_d_up,S_s_up,S_p_up
-3.00450225,5.18775129,0.21432355,0.64406912,0.01325792,0.29055785,1.53373820,3.45400643,0.01784838,0.62607643
-2.99849925,5.36630085,0.21672592,0.65765431,0.01355442,0.30452462,1.60305112,3.56255675,0.01898177,0.66467124
-2.99249625,5.55266946,0.21942044,0.67213606,0.01387733,0.31908325,1.67582818,3.67578613,0.02014182,0.70482795
-2.98649325,5.74456480,0.22236215,0.68729419,0.01422496,0.33410886,1.75133164,3.79219868,0.02131731,0.74614195
-2.98049025,5.93946998,0.22549671,0.70288377,0.01459537,0.34945497,1.82869125,3.91017430,0.02249621,0.78816434
-2.97448724,6.13468944,0.22876101,0.71863948,0.01498658,0.36495545,1.90691714,4.02799875,0.02366591,0.83041050
-2.96848424,6.32740425,0.23208414,0.73428082,0.01539676,0.38042750,1.98491797,4.14389912,0.02481342,0.87237042
-2.96248124,6.51473651,0.23538867,0.74951830,0.01582447,0.39567548,2.06152432,4.25608454,0.02592568,0.91352066
-2.95647824,6.69382110,0.23859240,0.76406044,0.01626881,0.41049575,2.13551671,4.36279088,0.02698984,0.95333743
-2.95047524,6.86188308,0.24161039,0.77762149,0.01672973,0.42468213,2.20565765,4.46232843,0.02799361,0.99131058
-2.94447224,7.01631795,0.24435734,0.78992965,0.01720815,0.43803199,2.27072673,4.55313098,0.02892552,1.02695782
-2.93846923,7.15477194,0.24675015,0.80073561,0.01770624,0.45035260,2.32955733,4.63380413,0.02977527,1.05983879
-2.93246623,7.27521872,0.24871070,0.80982098,0.01822746,0.46146761,2.38107369,4.70317116,0.03053399,1.08956818
-2.92646323,7.37602938,0.25016854,0.81700646,0.01877674,0.47122322,2.42432661,4.76031399,0.03119448,1.11582750
-2.92046023,7.45603195,0.25106366,0.82215919,0.01936046,0.47949374,2.45852625,4.80460744,0.03175141,1.13837482
-2.91445723,7.51455752,0.25134888,0.82519918,0.01998642,0.48618643,2.48307048,4.83574472,0.03220145,1.15705208
-2.90845423,7.55147046,0.25099211,0.82610429,0.02066371,0.49124509,2.49756733,4.85375282,0.03254331,1.17178946
-2.90245123,7.56718049,0.24997800,0.82491369,0.02140247,0.49465239,2.50185046,4.85899656,0.03277778,1.18260669
-2.89644822,7.56263584,0.24830927,0.82172942,0.02221362,0.49643073,2.49598686,4.85217076,0.03290763,1.18961108
-2.89044522,7.53929702,0.24600731,0.81671611,0.02310846,0.49664154,2.48027617,4.83428055,0.03293749,1.19299232
-2.88444222,7.49909204,0.24311231,0.81009867,0.02409818,0.49538301,2.45524177,4.80661034,0.03287364,1.19301432
-2.87843922,7.44435462,0.23968266,0.80215802,0.02519338,0.49278646,2.42161389,4.77068247,0.03272376,1.19000432
-2.87243622,7.37774786,0.23579382,0.79322502,0.02640350,0.48901135,2.38030545,4.72820728,0.03249667,1.18433989
-2.86643322,7.30217636,0.23153649,0.78367272,0.02773623,0.48423924,2.33238193,4.68102641,0.03220200,1.17643416
-2.86043022,7.22069040,0.22701442,0.77390721,0.02919694,0.47866711,2.27902631,4.63105172,0.03184988,1.16672027
-2.85442721,7.13638611,0.22234166,0.76435731,0.03078818,0.47250003,2.22150093,4.58020221,0.03145060,1.15563540
-2.84842421,7.05230545,0.21763947,0.75546345,0.03250918,0.46594393,2.16110776,4.53034145,0.03101433,1.14360523
-2.84242121,6.97134001,0.21303299,0.74766603,0.03435547,0.45919844,2.09914874,4.48321786,0.03055086,1.13102952
-2.83641821,6.89614197,0.20864776,0.74139360,0.03631863,0.45245030,2.03688782,4.44041006,0.03006928,1.11826919
-2.83041521,6.82904547,0.20460617,0.73705124,0.03838613,0.44586758,1.97551602,4.40327917,0.02957787,1.10563555
-2.82441221,6.77200074,0.20102397,0.73500935,0.04054137,0.43959483,1.91612075,4.37292954,0.02908389,1.09338201
-2.81840920,6.72652291,0.19800695,0.73559314,0.04276379,0.43374941,1.85966025,4.35017909,0.02859348,1.08169837
-2.81240620,6.69365657,0.19564784,0.73907323,0.04502924,0.42841908,1.80694367,4.33553980,0.02811161,1.07070788
-2.80640320,6.67395652,0.19402358,0.74565733,0.04731039,0.42366077,1.75861727,4.32920873,0.02764204,1.06046707
-2.80040020,6.66748459,0.19319296,0.75548348,0.04957736,0.41950055,1.71515652,4.33106920,0.02718740,1.05096801
-2.79439720,6.67382162,0.19319469,0.76861481,0.05179840,0.41593479,1.67686403,4.34070178,0.02674916,1.04214293
-2.78839420,6.69209348,0.19404613,0.78503605,0.05394068,0.41293222,1.64387281,4.35740409,0.02632780,1.03387075
-2.78239120,6.72100943,0.19574236,0.80465196,0.05597119,0.41043681,1.61615417,4.38021846,0.02592286,1.02598515
-2.77638819,6.75891102,0.19825608,0.82728767,0.05785753,0.40837127,1.59352962,4.40796604,0.02553311,1.01828375
-2.77038519,6.80382949,0.20153786,0.85269101,0.05956884,0.40664103,1.57568607,4.43928621,0.02515664,1.01053797
-2.76438219,6.85354965,0.20551720,0.88053690,0.06107661,0.40513842,1.56219335,4.47267976,0.02479100,1.00250327
-2.75837919,6.90567816,0.21010401,0.91043377,0.06235540,0.40374702,1.55252358,4.50655457,0.02443339,0.99392917
-2.75237619,6.95771436,0.21519078,0.94193176,0.06338354,0.40234589,1.54607157,4.53927237,0.02408071,0.98456890
-2.74637319,7.00712185,0.22065514,0.97453291,0.06414360,0.40081365,1.54217560,4.56919562,0.02372976,0.97418845
-2.74037019,7.05139916,0.22636296,1.00770280,0.06462287,0.39903237,1.54013829,4.59473307,0.02337732,0.96257454
-2.73436718,7.08814796,0.23217181,1.04088368,0.06481353,0.39689103,1.53924696,4.61438332,0.02302028,0.94954167
-2.72836418,7.11513767,0.23793469,1.07350860,0.06471276,0.39428867,1.53879320,4.62677534,0.02265574,0.93493794
-2.72236118,7.13036511,0.24350396,1.10501629,0.06432277,0.39113710,1.53809134,4.63070525,0.02228111,0.91864957
-2.71635818,7.13210805,0.24873540,1.13486639,0.06365051,0.38736320,1.53649561,4.62516867,0.02189420,0.90060432
-2.71035518,7.11897187,0.25349220,1.16255447,0.06270746,0.38291080,1.53341577,4.60938807,0.02149327,0.88077344
-2.70435218,7.08992810,0.25764877,1.18762656,0.06150917,0.37774204,1.52833087,4.58283453,0.02107717,0.85917260
-2.69834917,7.04434429,0.26109433,1.20969242,0.06007478,0.37183835,1.52080112,4.54524366,0.02064532,0.83586148
-2.69234617,6.98200408,0.26373605,1.22843746,0.05842649,0.36520092,1.51047747,4.49662493,0.02019781,0.81094238
-2.68634317,6.90311712,0.26550174,1.24363237,0.05658892,0.35785072,1.49710889,4.43726455,0.01973541,0.78455763
-2.68034017,6.80831800,0.26634182,1.25514050,0.05458854,0.34982804,1.48054686,4.36772123,0.01925959,0.75688621
-2.67433717,6.69865400,0.26623071,1.26292233,0.05245304,0.34119147,1.46074724,4.28881502,0.01877253,0.72813934
-2.66833417,6.57556151,0.26516740,1.26703684,0.05021071,0.33201651,1.43776911,4.20160907,0.01827706,0.69855542
-2.66233117,6.44083108,0.26317525,1.26763974,0.04788992,0.32239360,1.41177064,4.10738455,0.01777665,0.66839425
-2.65632816,6.29656184,0.26030096,1.26497830,0.04551854,0.31242571,1.38300205,4.00760906,0.01727533,0.63793080
-2.65032516,6.14510587,0.25661283,1.25938304,0.04312352,0.30222557,1.35179563,3.90389913,0.01677755,0.60744856
-2.64432216,5.98900396,0.25219824,1.25125642,0.04073045,0.29191246,1.31855325,3.79797760,0.01628814,0.57723279
-2.63831916,5.83091425,0.24716053,1.24105881,0.03836324,0.28160874,1.28373153,3.69162687,0.01581210,0.54756361
-2.63231616,5.67353582,0.24161537,1.22929239,0.03604381,0.27143627,1.24782530,3.58663941,0.01535446,0.51870947
-2.62631316,5.51952968,0.23568669,1.21648336,0.03379189,0.26151267,1.21134978,3.48476683,0.01492015,0.49092081
-2.62031016,5.37143966,0.22950250,1.20316330,0.03162486,0.25194771,1.17482223,3.38766920,0.01451375,0.46442445
-2.61430715,5.23161609,0.22319050,1.18985028,0.02955770,0.24283983,1.13874378,3.29686648,0.01413939,0.43941862
-2.60830415,5.10214529,0.21687398,1.17703069,0.02760292,0.23427313,1.10358219,3.21369366,0.01380054,0.41606898
-2.60230115,4.98478742,0.21066785,1.16514229,0.02577064,0.22631473,1.06975623,3.13926146,0.01349987,0.39450572
-2.59629815,4.88092571,0.20467521,1.15455955,0.02406866,0.21901278,1.03762243,3.07442428,0.01323916,0.37482180
-2.59029515,4.79152896,0.19898453,1.14558162,0.02250260,0.21239520,1.00746478,3.01975675,0.01301919,0.35707245
-2.58429215,4.71712950,0.19366741,1.13842372,0.02107610,0.20646918,0.97948782,2.97554002,0.01283967,0.34127597
-2.57828914,4.65781758,0.18877730,1.13321221,0.01979101,0.20122151,0.95381346,2.94175874,0.01269929,0.32741574
-2.57228614,4.61325271,0.18434887,1.12998367,0.01864769,0.19661978,0.93048171,2.91810881,0.01259574,0.31544339
-2.56628314,4.58269194,0.18039835,1.12868797,0.01764524,0.19261433,0.90945506,2.90401602,0.01252577,0.30528304
-2.56028014,4.56503376,0.17692458,1.12919521,0.01678181,0.18914099,0.89062656,2.89866491,0.01248537,0.29683637
-2.55427714,4.55887600,0.17391087,1.13130618,0.01605486,0.18612437,0.87383082,2.90103662,0.01246991,0.28998834
-2.54827414,4.56258527,0.17132737,1.13476592,0.01546144,0.18348165,0.85885755,2.90995446,0.01247435,0.28461329
-2.54227114,4.57437466,0.16913403,1.13927949,0.01499845,0.18112672,0.84546678,2.92413497,0.01249344,0.28058120
-2.53626813,4.59238645,0.16728383,1.14452949,0.01466282,0.17897432,0.83340492,2.94224252,0.01252199,0.27776373
-2.53026513,4.61477578,0.16572616,1.15019411,0.01445172,0.17694421,0.82242087,2.96294475,0.01255503,0.27603990
-2.52426213,4.63979148,0.16441019,1.15596514,0.01436262,0.17496497,0.81228113,2.98496667,0.01258812,0.27530098
-2.51825913,4.66585041,0.16328811,1.16156483,0.01439335,0.17297743,0.80278329,3.00714064,0.01261743,0.27545457
-2.51225613,4.69160172,0.16231792,1.16676093,0.01454212,0.17093741,0.79376705,3.02845027,0.01263999,0.27642750
-2.50625313,4.71597831,0.16146589,1.17137913,0.01480739,0.16881777,0.78512230,3.04806619,0.01265374,0.27816758
-2.50025013,4.73823311,0.16070832,1.17531242,0.01518771,0.16660958,0.77679379,3.06537210,0.01265765,0.28064392
-2.49424712,4.75795901,0.16003278,1.17852687,0.01568155,0.16432251,0.76878238,3.07998028,0.01265170,0.28384617
-2.48824412,4.77509158,0.15943863,1.18106376,0.01628703,0.16198425,0.76114271,3.09173592,0.01263686,0.28778232
-2.48224112,4.78989529,0.15893684,1.18303794,0.01700158,0.15963914,0.75397770,3.10071049,0.01261505,0.29247560
-2.47623812,4.80293415,0.15854929,1.18463275,0.01782172,0.15734606,0.74743022,3.10718487,0.01258899,0.29796039
-2.47023512,4.81502900,0.15830743,1.18609162,0.01874266,0.15517570,0.74167258,3.11162332,0.01256209,0.30427752
-2.46423212,4.82720389,0.15825048,1.18770708,0.01975810,0.15320729,0.73689441,3.11464012,0.01253827,0.31146918
-2.45822911,4.84062487,0.15842333,1.18980767,0.02085992,0.15152510,0.73328992,3.11696073,0.01252182,0.31957386
-2.45222611,4.85653449,0.15887414,1.19274338,0.02203809,0.15021470,0.73104511,3.11937978,0.01251721,0.32862136
-2.44622311,4.87618550,0.15965188,1.19687044,0.02328051,0.14935935,0.73032582,3.12271816,0.01252891,0.33862853
-2.44022011,4.90077738,0.16080386,1.20253603,0.02457305,0.14903651,0.73126735,3.12778146,0.01256132,0.34959562
-2.43421711,4.93139843,0.16237337,1.21006369,0.02589968,0.14931473,0.73396603,3.13532189,0.01261858,0.36150378
-2.42821411,4.96897655,0.16439756,1.21973989,0.02724267,0.15025103,0.73847344,3.14600547,0.01270454,0.37431360
-2.42221111,5.01424034,0.16690560,1.23180234,0.02858290,0.15188886,0.74479334,3.16038593,0.01282268,0.38796503
-2.41620810,5.06769222,0.16991722,1.24643040,0.02990036,0.15425665,0.75288152,3.17888627,0.01297610,0.40237842
-2.41020510,5.12959419,0.17344163,1.26373779,0.03117458,0.15736713,0.76264847,3.20178856,0.01316753,0.41745695
-2.40420210,5.19996612,0.17747686,1.28376787,0.03238526,0.16121731,0.77396461,3.22923199,0.01339934,0.43309001
-2.39819910,5.27859600,0.18200950,1.30649131,0.03351285,0.16578903,0.78666776,3.26121870,0.01367362,0.44915756
-2.39219610,5.36506081,0.18701484,1.33180637,0.03453920,0.17105024,0.80057234,3.29762668,0.01399223,0.46553514
-2.38619310,5.45875626,0.19245743,1.35954127,0.03544811,0.17695673,0.81547973,3.33822841,0.01435684,0.48209927
-2.38019010,5.55893331,0.19829180,1.38945880,0.03622597,0.18345428,0.83118923,3.38271408,0.01476900,0.49873295
-2.37418709,5.66473923,0.20446369,1.42126257,0.03686213,0.19048112,0.84750895,3.43071755,0.01523019,0.51533090
-2.36818409,5.77526065,0.21091127,1.45460471,0.03734936,0.19797056,0.86426614,3.48184380,0.01574181,0.53180436
-2.36218109,5.88956661,0.21756665,1.48909479,0.03768407,0.20585368,0.88131631,3.53569604,0.01630522,0.54808504
-2.35617809,6.00674924,0.22435750,1.52430933,0.03786643,0.21406195,0.89855085,3.59190128,0.01692168,0.56412815
-2.35017509,6.12596052,0.23120866,1.55980200,0.03790039,0.22252963,0.91590268,3.65013316,0.01759234,0.57991423
-2.34417209,6.24644358,0.23804387,1.59511375,0.03779347,0.23119592,0.93334977,3.71013097,0.01831814,0.59544975
-2.33816908,6.36755769,0.24478738,1.62978298,0.03755654,0.24000665,0.95091642,3.77171449,0.01909976,0.61076643
-2.33216608,6.48879632,0.25136557,1.66335536,0.03720339,0.24891566,0.96867225,3.83479406,0.01993747,0.62591934
-2.32616308,6.60979821,0.25770851,1.69539310,0.03675025,0.25788556,0.98672912,3.89937593,0.02083111,0.64098390
-2.32016008,6.73035172,0.26375138,1.72548370,0.03621524,0.26688805,1.00523598,3.96556309,0.02177994,0.65605192
-2.31415708,6.85039304,0.26943584,1.75324785,0.03561779,0.27590378,1.02437224,4.03355185,0.02278261,0.67122694
-2.30815408,6.96999907,0.27471124,1.77834668,0.03497798,0.28492172,1.04433967,4.10362488,0.02383706,0.68661914
-2.30215108,7.08937594,0.27953575,1.80048815,0.03431598,0.29393812,1.06535339,4.17614100,0.02494055,0.70234001
-2.29614807,7.20884423,0.28387736,1.81943272,0.03365147,0.30295517,1.08763236,4.25152262,0.02608963,0.71849713
-2.29014507,7.32882177,0.28771473,1.83499821,0.03300314,0.31197941,1.11138959,4.33024128,0.02728019,0.73518931
-2.28414207,7.44980495,0.29103792,1.84706387,0.03238827,0.32102000,1.13682254,4.41280170,0.02850753,0.75250220
-2.27813907,7.57234919,0.29384899,1.85557377,0.03182236,0.33008692,1.16410402,4.49972493,0.02976651,0.77050470
-2.27213607,7.69704913,0.29616236,1.86053930,0.03131889,0.33918921,1.19337382,4.59153080,0.03105162,0.78924615
-2.26613307,7.82451871,0.29800503,1.86204088,0.03088918,0.34833333,1.22473131,4.68871986,0.03235714,0.80875435
-2.26013007,7.95537135,0.29941655,1.86022872,0.03054225,0.35752176,1.25822911,4.79175500,0.03367734,0.82903450
-2.25412706,8.09020015,0.30044877,1.85532252,0.03028487,0.36675172,1.29386808,4.90104285,0.03500655,0.85006894
-2.24812406,8.22955796,0.30116526,1.84761006,0.03012160,0.37601432,1.33159355,5.01691515,0.03633936,0.87181743
-2.24212106,8.37393717,0.30164038,1.83744438,0.03005488,0.38529387,1.37129289,5.13961010,0.03767068,0.89421814
-2.23611806,8.52374934,0.30195814,1.82523954,0.03008518,0.39456761,1.41279449,5.26925430,0.03899581,0.91718886
-2.23011506,8.67930454,0.30221053,1.81146484,0.03021120,0.40380564,1.45586801,5.40584543,0.04031047,0.94062846
-2.22411206,8.84079080,0.30249564,1.79663733,0.03042997,0.41297116,1.50022599,5.54923646,0.04161076,0.96441845
-2.21810905,9.00825433,0.30291536,1.78131271,0.03073707,0.42202098,1.54552684,5.69912209,0.04289313,0.98842443
-2.21210605,9.18158109,0.30357280,1.76607459,0.03112677,0.43090618,1.59137905,5.85502828,0.04415420,1.01249743
-2.20610305,9.36048088,0.30456943,1.75152231,0.03159218,0.43957302,1.63734681,6.01630588,0.04539070,1.03647518
-2.20010005,9.54447516,0.30600215,1.73825762,0.03212536,0.44796393,1.68295680,6.18212921,0.04659919,1.06018317
-2.19409705,9.73288967,0.30796013,1.72687033,0.03271749,0.45601873,1.72770635,6.35150060,0.04777600,1.08343581
-2.18809405,9.92485329,0.31052183,1.71792372,0.03335892,0.46367585,1.77107271,6.52326146,0.04891696,1.10603760
-2.18209105,10.11930410,0.31375208,1.71193976,0.03403935,0.47087372,1.81252344,6.69611040,0.05001730,1.12778453
-2.17608804,10.31500333,0.31769947,1.70938506,0.03474789,0.47755216,1.85152766,6.86862841,0.05107149,1.14846590
-2.17008504,10.51055774,0.32239415,1.71065785,0.03547322,0.48365391,1.88756818,7.03931079,0.05207325,1.16786661
-2.16408204,10.70445013,0.32784611,1.71607651,0.03620374,0.48912610,1.92015386,7.20660499,0.05301544,1.18576999
-2.15807904,10.89507730,0.33404412,1.72587035,0.03692772,0.49392173,1.94883222,7.36895317,0.05389020,1.20196139
-2.15207604,11.08079430,0.34095529,1.74017276,0.03763349,0.49800114,1.97320170,7.52483777,0.05468907,1.21623227
-2.14607304,11.25996301,0.34852535,1.75901726,0.03830963,0.50133336,1.99292313,7.67282798,0.05540314,1.22838487
-2.14007004,11.43100284,0.35667972,1.78233639,0.03894524,0.50389727,2.00773005,7.81162495,0.05602335,1.23823737
-2.13406703,11.59244097,0.36532517,1.80996377,0.03953012,0.50568260,2.01743733,7.94010332,0.05654076,1.24562912
-2.12806403,11.74295935,0.37435223,1.84163891,0.04005499,0.50669066,2.02194766,8.05734668,0.05694691,1.25042594
-2.12206103,11.88143575,0.38363806,1.87701482,0.04051175,0.50693465,2.02125559,8.16267491,0.05723416,1.25252497
-2.11605803,12.00697637,0.39304978,1.91566782,0.04089368,0.50643968,2.01544873,8.25566163,0.05739599,1.25185902
-2.11005503,12.11893801,0.40244814,1.95710935,0.04119555,0.50524232,2.00470606,8.33614050,0.05742741,1.24839996
-2.10405203,12.21693838,0.41169129,2.00079906,0.04141382,0.50338969,1.98929322,8.40419998,0.05732515,1.24216100
-2.09804902,12.30085382,0.42063856,2.04615874,0.04154667,0.50093816,1.96955487,8.46016632,0.05708794,1.23319763
-2.09204602,12.37080469,0.42915411,2.09258659,0.04159409,0.49795163,1.94590447,8.50457605,0.05671662,1.22160720
-2.08604302,12.42712933,0.43711034,2.13947118,0.04155780,0.49449948,1.91881174,8.53813926,0.05621429,1.20752701
-2.08004002,12.47034854,0.44439089,2.18620481,0.04144121,0.49065423,1.88878844,8.56169592,0.05558623,1.19113106
-2.07403702,12.50112301,0.45089318,2.23219576,0.04124930,0.48648910,1.85637297,8.57616807,0.05483989,1.17262560
-2.06803402,12.52020677,0.45653046,2.27687928,0.04098844,0.48207556,1.82211457,8.58251066,0.05398475,1.15224363
-2.06203102,12.52840010,0.46123330,2.31972701,0.04066618,0.47748094,1.78655776,8.58166435,0.05303207,1.13023877
-2.05602801,12.52650515,0.46495057,2.36025489,0.04029102,0.47276634,1.75022783,8.57451324,0.05199470,1.10687873
-2.05002501,12.51528767,0.46764985,2.39802949,0.03987221,0.46798490,1.71361778,8.56185024,0.05088678,1.08243878
-2.04402201,12.49544759,0.46931742,2.43267280,0.03941943,0.46318058,1.67717759,8.54435227,0.04972344,1.05719547
-2.03801901,12.46760042,0.46995781,2.46386571,0.03894262,0.45838745,1.64130597,8.52256690,0.04852051,1.03142101
-2.03201601,12.43227094,0.46959304,2.49135027,0.03845171,0.45362961,1.60634497,8.49691104,0.04729425,1.00537845
-2.02601301,12.38989929,0.46826148,2.51493090,0.03795645,0.44892183,1.57257753,8.46768165,0.04606105,0.97931788
-2.02001001,12.34085889,0.46601662,2.53447462,0.03746623,0.44427056,1.54022797,8.43507741,0.04483722,0.95347373
-2.01400700,12.28548436,0.46292554,2.54991060,0.03698996,0.43967571,1.50946498,8.39922948,0.04363879,0.92806310
-2.00800400,12.22410713,0.45906734,2.56122881,0.03653596,0.43513265,1.48040704,8.36023890,0.04248134,0.90328517
-2.00200100,12.15709526,0.45453144,2.56847811,0.03611188,0.43063458,1.45312939,8.31821766,0.04137984,0.87932137
-1.99599800,12.08489406,0.44941579,2.57176349,0.03572470,0.42617501,1.42767233,8.27332981,0.04034859,0.85633622
-1.98999500,12.00806354,0.44382503,2.57124261,0.03538064,0.42175016,1.40404994,8.22582956,0.03940112,0.83447851
-1.98399200,11.92730909,0.43786859,2.56712158,0.03508520,0.41736123,1.38225873,8.17609278,0.03855008,0.81388260
-1.97798899,11.84350204,0.43165870,2.55964975,0.03484312,0.41301626,1.36228560,8.12463919,0.03780727,0.79466959
-1.97198599,11.75768756,0.42530841,2.54911386,0.03465838,0.40873150,1.34411458,8.07214305,0.03718348,0.77694805
-1.96598299,11.67107812,0.41892953,2.53583114,0.03453417,0.40453233,1.32773203,8.01943063,0.03668850,0.76081428
-1.95997999,11.58503173,0.41263055,2.52014185,0.03447284,0.40045337,1.31312992,7.96746419,0.03633101,0.74635186
-1.95397699,11.50101554,0.40651461,2.50240116,0.03447588,0.39653816,1.30030723,7.91731257,0.03611853,0.73363055
-1.94797399,11.42055606,0.40067752,2.48297062,0.03454382,0.39283805,1.28926933,7.87010985,0.03605728,0.72270454
-1.94197099,11.34517857,0.39520587,2.46220958,0.03467616,0.38941069,1.28002578,7.82700403,0.03615213,0.71361015
-1.93596798,11.27633903,0.39017538,2.44046672,0.03487129,0.38631803,1.27258660,7.78909884,0.03640651,0.70636325
-1.92996498,11.21535243,0.38564936,2.41807214,0.03512639,0.38362399,1.26695757,7.75739181,0.03682227,0.70095649
-1.92396198,11.16332180,0.38167758,2.39533019,0.03543738,0.38139203,1.26313498,7.73271247,0.03739970,0.69735672
-1.91795898,11.12107231,0.37829538,2.37251349,0.03579889,0.37968261,1.26110035,7.71566435,0.03813741,0.69550283
-1.91195598,11.08909448,0.37552321,2.34985822,0.03620419,0.37855091,1.26081551,7.70657450,0.03903236,0.69530417
-1.90595298,11.06750029,0.37336656,2.32756103,0.03664528,0.37804463,1.26221855,7.70545353,0.04007985,0.69663998
-1.89994997,11.05599486,0.37181623,2.30577744,0.03711293,0.37820231,1.26522101,7.71196910,0.04127361,0.69935976
-1.89394697,11.05386595,0.37084904,2.28462201,0.03759680,0.37905197,1.26970642,7.72543443,0.04260591,0.70328489
-1.88794397,11.05999200,0.37042894,2.26416988,0.03808568,0.38061026,1.27553042,7.74481302,0.04406765,0.70821139
-1.88194097,11.07286878,0.37050831,2.24445977,0.03856765,0.38288202,1.28252246,7.76873964,0.04564854,0.71391391
-1.87593797,11.09065346,0.37102963,2.22549805,0.03903041,0.38586041,1.29048897,7.79555672,0.04733733,0.72015070
-1.86993497,11.11122396,0.37192729,2.20726363,0.03946157,0.38952729,1.29921768,7.82336474,0.04912193,0.72666952
-1.86393197,11.13225073,0.37312951,2.18971332,0.03984899,0.39385401,1.30848297,7.85008400,0.05098968,0.73321421
-1.85792896,11.15127764,0.37456036,2.17278738,0.04018113,0.39880236,1.31805178,7.87352510,0.05292750,0.73953153
-1.85192596,11.16580790,0.37614175,2.15641492,0.04044740,0.40432576,1.32768978,7.89146476,0.05492203,0.74537827
-1.84592296,11.17339127,0.37779530,2.14051893,0.04063844,0.41037038,1.33716733,7.90172353,0.05695985,0.75052801
-1.83991996,11.17170872,0.37944426,2.12502071,0.04074648,0.41687637,1.34626511,7.90224197,0.05902750,0.75477750
-1.83391696,11.15865091,0.38101508,2.10984356,0.04076549,0.42377890,1.35477894,7.89115210,0.06111154,0.75795228
-1.82791396,11.13238757,0.38243903,2.09491574,0.04069144,0.43100919,1.36252368,7.86684117,0.06319866,0.75991135
-1.82191096,11.09142548,0.38365351,2.08017270,0.04052236,0.43849537,1.36933624,7.82800554,0.06527554,0.76055086
-1.81590795,11.03465317,0.38460326,2.06555856,0.04025846,0.44616326,1.37507739,7.77369269,0.06732894,0.75980650
-1.80990495,10.96137161,0.38524136,2.05102717,0.03990205,0.45393708,1.37963274,7.70333045,0.06934556,0.75765476
-1.80390195,10.87131054,0.38553013,2.03654267,0.03945754,0.46174012,1.38291282,7.61674278,0.07131202,0.75411298
-1.79789895,10.76463086,0.38544176,2.02207985,0.03893124,0.46949543,1.38485252,7.51415225,0.07321482,0.74923821
-1.79189595,10.64191401,0.38495885,2.00762445,0.03833125,0.47712659,1.38541009,7.39617005,0.07504036,0.74312508
-1.78589295,10.50413976,0.38407480,1.99317341,0.03766720,0.48455856,1.38456588,7.26377438,0.07677489,0.73590273
-1.77988994,10.35265387,0.38279388,1.97873516,0.03695003,0.49171876,1.38232109,7.11827890,0.07840469,0.72773098
-1.77388694,10.18912756,0.38113126,1.96432999,0.03619173,0.49853813,1.37869659,6.96129294,0.07991612,0.71879588
-1.76788394,10.01551039,0.37911262,1.94999040,0.03540507,0.50495250,1.37373198,6.79467514,0.08129588,0.70930471
-1.76188094,9.83397852,0.37677370,1.93576129,0.03460332,0.51090388,1.36748495,6.62048258,0.08253121,0.69948079
-1.75587794,9.64687958,0.37415939,1.92169991,0.03379998,0.51634192,1.36003084,6.44091711,0.08361020,0.68955792
-1.74987494,9.45667592,0.37132268,1.90787532,0.03300852,0.52122519,1.35146247,6.25827052,0.08452213,0.67977480
-1.74387194,9.26588712,0.36832319,1.89436725,0.03224215,0.52552242,1.34188999,6.07487016,0.08525775,0.67036943
-1.73786893,9.07703311,0.36522548,1.88126422,0.03151356,0.52921341,1.33144070,5.89302617,0.08580970,0.66157358
-1.73186593,8.89257850,0.36209716,1.86866076,0.03083466,0.53228972,1.32025859,5.71498151,0.08617272,0.65360743
-1.72586293,8.71487919,0.35900663,1.85665379,0.03021646,0.53475487,1.30850352,5.54286573,0.08634393,0.64667440
-1.71985993,8.54613188,0.35602088,1.84533822,0.02966875,0.53662414,1.29634982,5.37865301,0.08632301,0.64095638
-1.71385693,8.38832732,0.35320307,1.83480178,0.02920002,0.53792382,1.28398427,5.22412524,0.08611229,0.63660928
-1.70785393,8.24320803,0.35061020,1.82511958,0.02881722,0.53869009,1.27160336,5.08084046,0.08571671,0.63375911
-1.70185093,8.11223139,0.34829100,1.81634845,0.02852564,0.53896740,1.25940982,4.95010694,0.08514370,0.63249867
-1.69584792,7.99653892,0.34628391,1.80852164,0.02832881,0.53880643,1.24760851,4.83296324,0.08440298,0.63288494
-1.68984492,7.89693262,0.34461559,1.80164413,0.02822834,0.53826191,1.23640177,4.73016429,0.08350623,0.63493722
-1.68384192,7.81385920,0.34329976,1.79568916,0.02822396,0.53739015,1.22598432,4.64217358,0.08246669,0.63863633
-1.67783892,7.74740297,0.34233662,1.79059618,0.02831343,0.53624670,1.21653808,4.56916157,0.08129871,0.64392462
-1.67183592,7.69728782,0.34171290,1.78627067,0.02849262,0.53488399,1.20822692,4.51101005,0.08001725,0.65070722
-1.66583292,7.66288881,0.34140243,1.78258602,0.02875557,0.53334934,1.20119181,4.46732241,0.07863744,0.65885426
-1.65982991,7.64325323,0.34136742,1.77938758,0.02909465,0.53168332,1.19554637,4.43743960,0.07717404,0.66820423
-1.65382691,7.63713100,0.34156027,1.77649885,0.02950077,0.52991853,1.19137330,4.42046126,0.07564110,0.67856843
-1.64782391,7.64301376,0.34192589,1.77372970,0.02996355,0.52807895,1.18872165,4.41527180,0.07405160,0.68973623
-1.64182091,7.65918156,0.34240444,1.77088616,0.03047168,0.52617988,1.18760526,4.42057074,0.07241718,0.70148128
