energy_ev,total_up,Sb_p_up,Sb_d_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-5.33966983,5.02106358,1.16664613,0.01464846,0.07556040,2.38605056,1.91251678,1.39702968
-5.33366683,4.92728833,1.12778142,0.01431275,0.07341164,2.35976578,1.88879487,1.38721427
-5.32766383,4.82665934,1.08796740,0.01395951,0.07125065,2.32921195,1.86134902,1.37583219
-5.32166083,4.71967641,1.04736243,0.01359188,0.06907300,2.29464656,1.83029544,1.36286147
-5.31565783,4.60714942,1.00615881,0.01321373,0.06687904,2.25651370,1.79587401,1.34839835
-5.30965483,4.49019564,0.96458530,0.01282961,0.06467406,2.21543731,1.75844927,1.33265753
-5.30365183,4.37022132,0.92290740,0.01244474,0.06246827,2.17220597,1.71850566,1.31596640
-5.29764882,4.24888814,0.88142517,0.01206484,0.06027647,2.12774963,1.67663692,1.29875327
-5.29164582,4.12806597,0.84046875,0.01169609,0.05811749,2.08310938,1.63353021,1.28153034
-5.28564282,4.00977406,0.80039164,0.01134488,0.05601348,2.03940139,1.58994546,1.26487220
-5.27963982,3.89611336,0.76156234,0.01101768,0.05398894,1.99777686,1.54669104,1.24939081
-5.27363682,3.78919311,0.72435446,0.01072081,0.05206977,1.95937955,1.50459667,1.23570830
-5.26763382,3.69105491,0.68913603,0.01046026,0.05028212,1.92530282,1.46448488,1.22442887
-5.26163082,3.60359789,0.65625839,0.01024145,0.04865140,1.89654808,1.42714227,1.21611106
-5.25562781,3.52850806,0.62604519,0.01006907,0.04720114,1.87398637,1.39329184,1.21124176
-5.24962481,3.46719508,0.59878212,0.00994688,0.04595213,1.85832470,1.36356762,1.21021321
-5.24362181,3.42073888,0.57470763,0.00987758,0.04492157,1.85007849,1.33849258,1.21330377
-5.23761881,3.38984842,0.55400520,0.00986270,0.04412237,1.84955117,1.31846087,1.22066358
-5.23161581,3.37483384,0.53679738,0.00990251,0.04356273,1.85682163,1.30372487,1.23230544
-5.22561281,3.37559317,0.52314171,0.00999599,0.04324579,1.87173988,1.29438757,1.24810125
-5.21960980,3.39161344,0.51302883,0.01014081,0.04316957,1.89393092,1.29040054,1.26778409
-5.21360680,3.42198606,0.50638260,0.01033342,0.04332700,1.92280643,1.29156716,1.29095570
-5.20760380,3.46543521,0.50306225,0.01056911,0.04370621,1.95758361,1.29755110,1.31709879
-5.20160080,3.52035799,0.50286640,0.01084212,0.04429090,1.99731034,1.30788927,1.34559362
-5.19559780,3.58487415,0.50553868,0.01114580,0.04506086,2.04089533,1.32200872,1.37573806
-5.18959480,3.65688344,0.51077473,0.01147278,0.04599257,2.08714211,1.33924657,1.40677004
-5.18359180,3.73412815,0.51823034,0.01181515,0.04705990,2.13478554,1.35887212,1.43789162
-5.17758879,3.81425837,0.52753031,0.01216472,0.04823477,2.18252920,1.38011025,1.46829356
-5.17158579,3.89489769,0.53827782,0.01251316,0.04948790,2.22908257,1.40216505,1.49717944
-5.16558279,3.97370711,0.55006402,0.01285224,0.05078948,2.27319661,1.42424300,1.52378857
-5.15957979,4.04844512,0.56247753,0.01317404,0.05210986,2.31369670,1.44557481,1.54741681
-5.15357679,4.11702237,0.57511359,0.01347113,0.05342009,2.34951183,1.46543526,1.56743479
-5.14757379,4.17754942,0.58758282,0.01373672,0.05469248,2.37969956,1.48316058,1.58330299
-5.14157079,4.22837668,0.59951919,0.01396484,0.05590108,2.40346602,1.49816295,1.59458340
-5.13556778,4.26812591,0.61058719,0.01415043,0.05702201,2.42018077,1.50994190,1.60094767
-5.12956478,4.29571288,0.62048816,0.01428945,0.05803379,2.42938639,1.51809247,1.60218170
-5.12356178,4.31036135,0.62896548,0.01437894,0.05891758,2.43080291,1.52231032,1.59818687
-5.11755878,4.31160869,0.63580882,0.01441704,0.05965729,2.42432743,1.52239370,1.58897815
-5.11155578,4.29930364,0.64085722,0.01440300,0.06023976,2.41002934,1.51824278,1.57467943
-5.10555278,4.27359706,0.64400102,0.01433720,0.06065473,2.38814161,1.50985643,1.55551658
-5.09954977,4.23492644,0.64518272,0.01422101,0.06089493,2.35904900,1.49732694,1.53180864
-5.09354677,4.18399531,0.64439662,0.01405684,0.06095600,2.32327358,1.48083300,1.50395755
-5.08754377,4.12174832,0.64168737,0.01384793,0.06083650,2.28145843,1.46063130,1.47243707
-5.08154077,4.04934306,0.63714746,0.01359837,0.06053777,2.23435008,1.43704711,1.43778106
-5.07553777,3.96811950,0.63091356,0.01331290,0.06006389,2.18278021,1.41046425,1.40057170
-5.06953477,3.87956779,0.62316188,0.01299681,0.05942157,2.12764726,1.38131452,1.36142778
-5.06353177,3.78529506,0.61410271,0.01265583,0.05861999,2.06989811,1.35006714,1.32099334
-5.05752876,3.68699193,0.60397397,0.01229602,0.05767065,2.01051044,1.31721812,1.27992685
-5.05152576,3.58639899,0.59303417,0.01192358,0.05658720,1.95047559,1.28327988,1.23889090
-5.04552276,3.48527373,0.58155484,0.01154478,0.05538524,1.89078248,1.24877123,1.19854242
-5.03951976,3.38535822,0.56981252,0.01116582,0.05408204,1.83240220,1.21420770,1.15952351
-5.03351676,3.28834773,0.55808060,0.01079271,0.05269626,1.77627363,1.18009248,1.12245269
-5.02751376,3.19586058,0.54662130,0.01043118,0.05124765,1.72328982,1.14690790,1.08791652
-5.02151076,3.10940950,0.53567784,0.01008655,0.04975669,1.67428523,1.11510753,1.05646165
-5.01550775,3.03037478,0.52546720,0.00976368,0.04824417,1.63002384,1.08510906,1.02858709
-5.00950475,2.95997970,0.51617365,0.00946686,0.04673080,1.59118801,1.05728787,1.00473693
-5.00350175,2.89926851,0.50794336,0.00919973,0.04523679,1.55836842,1.03197162,0.98529338
-4.99749875,2.84908757,0.50088010,0.00896526,0.04378137,1.53205501,1.00943562,0.97057038
-4.99149575,2.81007024,0.49504255,0.00876569,0.04238241,1.51262931,0.98989933,0.96080799
-4.98549275,2.78262595,0.49044300,0.00860248,0.04105597,1.50035816,0.97352396,0.95616762
-4.97948974,2.76693403,0.48704778,0.00847632,0.03981597,1.49538946,0.96041124,0.95672853
-4.97348674,2.76294278,0.48477937,0.00838713,0.03867385,1.49774980,0.95060338,0.96248570
-4.96748374,2.77037409,0.48352006,0.00833406,0.03763833,1.50734460,0.94408431,0.97334944
-4.96148074,2.78873380,0.48311725,0.00831555,0.03671523,1.52396075,0.94078215,0.98914682
-4.95547774,2.81732771,0.48339002,0.00832937,0.03590738,1.54727191,0.94057292,1.00962519
-4.94947474,2.85528313,0.48413685,0.00837269,0.03521464,1.57684665,0.94328529,1.03445772
-4.94347174,2.90157544,0.48514419,0.00844217,0.03463398,1.61215916,0.94870643,1.06325099
-4.93746873,2.95505881,0.48619548,0.00853407,0.03415967,1.65260252,0.95658870,1.09555460
-4.93146573,3.01450046,0.48708036,0.00864434,0.03378355,1.69750408,0.96665705,1.13087234
-4.92546273,3.07861703,0.48760362,0.00876876,0.03349541,1.74614260,0.97861690,1.16867481
-4.91945973,3.14611207,0.48759355,0.00890305,0.03328333,1.79776661,0.99216239,1.20841299
-4.91345673,3.21571318,0.48690944,0.00904301,0.03313421,1.85161336,1.00698464,1.24953233
-4.90745373,3.28620764,0.48544771,0.00918463,0.03303421,1.90692776,1.02277987,1.29148676
-4.90145073,3.35647510,0.48314673,0.00932422,0.03296927,1.96298065,1.03925723,1.33375228
-4.89544772,3.42551634,0.47998992,0.00945847,0.03292564,2.01908576,1.05614600,1.37583946
-4.88944472,3.49247707,0.47600718,0.00958462,0.03289027,2.07461478,1.07320203,1.41730458
-4.88344172,3.55666609,0.47127454,0.00970045,0.03285134,2.12901011,1.09021337,1.45775880
-4.87743872,3.61756728,0.46591214,0.00980438,0.03279858,2.18179482,1.10700466,1.49687535
-4.87143572,3.67484529,0.46008072,0.00989549,0.03272363,2.23257966,1.12344054,1.53439426
-4.86543272,3.72834481,0.45397669,0.00997349,0.03262022,2.28106692,1.13942767,1.57012478
-4.85942971,3.77808397,0.44782605,0.01003877,0.03248440,2.32705116,1.15491543,1.60394533
-4.85342671,3.82424212,0.44187754,0.01009230,0.03231456,2.37041696,1.16989536,1.63580118
-4.84742371,3.86714275,0.43639506,0.01013560,0.03211141,2.41113382,1.18439913,1.66570009
-4.84142071,3.90723237,0.43164982,0.01017068,0.03187794,2.44924864,1.19849525,1.69370598
-4.83541771,3.94505611,0.42791240,0.01019990,0.03161914,2.48487605,1.21228452,1.71993124
-4.82941471,3.98123098,0.42544484,0.01022591,0.03134183,2.51818705,1.22589429,1.74452775
-4.82341171,4.01641761,0.42449315,0.01025150,0.03105430,2.54939638,1.23947169,1.76767717
-4.81740870,4.05129135,0.42528014,0.01027951,0.03076594,2.57874913,1.25317601,1.78958073
-4.81140570,4.08651356,0.42799890,0.01031271,0.03048682,2.60650695,1.26717046,1.81044902
-4.80540270,4.12270365,0.43280675,0.01035365,0.03022725,2.63293439,1.28161348,1.83049198
-4.79939970,4.16041291,0.43982007,0.01040459,0.02999734,2.65828581,1.29664998,1.84990960
-4.79339670,4.20010042,0.44910966,0.01046736,0.02980652,2.68279317,1.31240286,1.86888342
-4.78739370,4.24211204,0.46069700,0.01054328,0.02966315,2.70665532,1.32896499,1.88756933
-4.78139070,4.28666291,0.47455129,0.01063312,0.02957409,2.73002901,1.34639227,1.90609180
-4.77538769,4.33382418,0.49058737,0.01073697,0.02954434,2.75302205,1.36469796,1.92453977
-4.76938469,4.38351458,0.50866470,0.01085427,0.02957681,2.77568902,1.38384867,1.94296451
-4.76338169,4.43549739,0.52858737,0.01098374,0.02967205,2.79802978,1.40376244,1.96137944
-4.75737869,4.48938332,0.55010543,0.01112345,0.02982817,2.81999095,1.42430903,1.97976215
-4.75137569,4.54463957,0.57291748,0.01127079,0.03004079,2.84147058,1.44531264,1.99805849
-4.74537269,4.60060537,0.59667482,0.01142258,0.03030311,2.86232594,1.46655720,2.01618873
-4.73936968,4.65651381,0.62098709,0.01157513,0.03060610,2.88238427,1.48779408,2.03405572
-4.73336668,4.71151964,0.64542952,0.01172433,0.03093873,2.90145622,1.50875210,2.05155446
-4.72736368,4.76473230,0.66955178,0.01186581,0.03128838,2.91935146,1.52914942,2.06858298
-4.72136068,4.81525328,0.69288818,0.01199509,0.03164124,2.93589571,1.54870700,2.08505384
-4.71535768,4.86221619,0.71496926,0.01210768,0.03198283,2.95094848,1.56716284,2.10090566
-4.70935468,4.90482809,0.73533425,0.01219931,0.03229856,2.96442042,1.58428642,2.11611403
-4.70335168,4.94241006,0.75354423,0.01226605,0.03257434,2.97628938,1.59989265,2.13070104
-4.69734867,4.97443491,0.76919540,0.01230450,0.03279711,2.98661391,1.61385434,2.14474268
-4.69134567,5.00056013,0.78193203,0.01231190,0.03295544,2.99554339,1.62611270,2.15837356
-4.68534267,5.02065388,0.79145857,0.01228630,0.03304008,3.00332375,1.63668498,2.17178833
-4.67933967,5.03481258,0.79755033,0.01222663,0.03304437,3.01029814,1.64566880,2.18523943
-4.67333667,5.04336846,0.80006224,0.01213276,0.03296461,3.01690219,1.65324280,2.19903099
-4.66733367,5.04688654,0.79893530,0.01200558,0.03280033,3.02365353,1.65966336,2.21350898
-4.66133067,5.04615052,0.79420022,0.01184696,0.03255443,3.03113616,1.66525744,2.22904792
-4.65532766,5.04213814,0.78597809,0.01165974,0.03223316,3.03997987,1.67041191,2.24603463
-4.64932466,5.03598683,0.77447799,0.01144760,0.03184598,3.05083600,1.67555965,2.26485002
-4.64332166,5.02895146,0.75999146,0.01121504,0.03140534,3.06435060,1.68116334,2.28584969
-4.63731866,5.02235608,0.74288405,0.01096715,0.03092626,3.08113640,1.68769762,2.30934470
-4.63131566,5.01754226,0.72358425,0.01070948,0.03042586,3.10174540,1.69563056,2.33558346
-4.62531266,5.01581680,0.70257022,0.01044789,0.02992278,3.12664349,1.70540553,2.36473620
-4.61930965,5.01840139,0.68035485,0.01018830,0.02943657,3.15618878,1.71742436,2.39688290
-4.61330665,5.02638715,0.65746975,0.00993656,0.02898696,3.19061498,1.73203265,2.43200561
-4.60730365,5.04069607,0.63444878,0.00969822,0.02859325,3.23002080,1.74950803,2.46998587
-4.60130065,5.06205153,0.61181183,0.00947838,0.02827363,3.27436623,1.77005177,2.51060757
-4.59529765,5.09095894,0.59004941,0.00928155,0.02804456,3.32347574,1.79378428,2.55356508
-4.58929465,5.12769730,0.56960868,0.00911153,0.02792021,3.37704838,1.82074425,2.59847646
-4.58329165,5.17232142,0.55088128,0.00897131,0.02791208,3.43467396,1.85089154,2.64490090
-4.57728864,5.22467419,0.53419356,0.00886302,0.02802859,3.49585433,1.88411312,2.69235939
-4.57128564,5.28440735,0.51979923,0.00878793,0.02827492,3.56002828,1.92023170,2.74035730
-4.56528264,5.35100893,0.50787476,0.00874643,0.02865283,3.62659839,1.95901608,2.78840753
-4.55927964,5.42383513,0.49851752,0.00873808,0.02916075,3.69495800,2.00019247,2.83605250
-4.55327664,5.50214406,0.49174648,0.00876170,0.02979389,3.76451650,2.04345596,2.88288378
-4.54727364,5.58512908,0.48750545,0.00881544,0.03054445,3.83472130,2.08848125,2.92855779
-4.54127064,5.67194938,0.48566845,0.00889689,0.03140195,3.90507501,2.13493196,2.97280661
-4.53526763,5.76175592,0.48604704,0.00900317,0.03235366,3.97514680,2.18246810,3.01544307
-4.52926463,5.85371147,0.48839904,0.00913112,0.03338497,4.04457727,2.23075125,3.05635979
-4.52326163,5.94700388,0.49243850,0.00927734,0.03447992,4.11307693,2.27944757,3.09552221
-4.51725863,6.04085245,0.49784630,0.00943835,0.03562161,4.18041837,2.32822855,3.13295606
-4.51125563,6.13450805,0.50428116,0.00961069,0.03679274,4.24642337,2.37677024,3.16873017
-4.50525263,6.22724801,0.51139062,0.00979101,0.03797599,4.31094606,2.42475122,3.20293584
-4.49924962,6.31836755,0.51882177,0.00997615,0.03915446,4.37385385,2.47185030,3.23566438
-4.49324662,6.40716959,0.52623126,0.01016324,0.04031202,4.43500813,2.51774459,3.26698444
-4.48724362,6.49295522,0.53329466,0.01034971,0.04143363,4.49424653,2.56210884,3.29692082
-4.48124062,6.57501702,0.53971462,0.01053337,0.04250563,4.55136880,2.60461680,3.32543672
-4.47523762,6.65263711,0.54522798,0.01071245,0.04351592,4.60612791,2.64494512,3.35242068
-4.46923462,6.72509160,0.54961160,0.01088557,0.04445419,4.65822767,2.68278040,3.37767965
-4.46323162,6.79166240,0.55268679,0.01105182,0.04531206,4.70732776,2.71782924,3.40093890
-4.45722861,6.85165694,0.55432233,0.01121075,0.04608317,4.75305654,2.74983149,3.42184938
-4.45122561,6.90443535,0.55443617,0.01136231,0.04676331,4.79503120,2.77857608,3.44000225
-4.44522261,6.94944419,0.55299562,0.01150694,0.04735051,4.83288455,2.80391883,3.45495015
-4.43921961,6.98625493,0.55001627,0.01164546,0.04784505,4.86629687,2.82580135,3.46623405
-4.43321661,7.01460501,0.54555951,0.01177912,0.04824953,4.89503107,2.84426980,3.47341437
-4.42721361,7.03443868,0.53972898,0.01190951,0.04856884,4.91896879,2.85949241,3.47610445
-4.42121061,7.04594473,0.53266581,0.01203854,0.04881019,4.93814502,2.87177443,3.47400436
-4.41520760,7.04958809,0.52454301,0.01216840,0.04898298,4.95277880,2.88156920,3.46693308
-4.40920460,7.04613253,0.51555906,0.01230144,0.04909871,4.96329753,2.88948444,3.45485684
-4.40320160,7.03665196,0.50593100,0.01244017,0.04917075,4.97035278,2.89628267,3.43791176
-4.39719860,7.02252856,0.49588712,0.01258710,0.04921415,4.97482603,2.90287520,3.41641926
-4.39119560,7.00543649,0.48565961,0.01274470,0.04924525,4.97782311,2.91030945,3.39089297
-4.38519260,6.98731099,0.47547739,0.01291529,0.04928130,4.98065687,2.91974961,3.36203629
-4.37918959,6.97030327,0.46555927,0.01310092,0.04933998,4.98481831,2.93245101,3.33073066
-4.37318659,6.95672270,0.45610782,0.01330331,0.04943891,4.99193700,2.94972903,3.29801454
-4.36718359,6.94896830,0.44730403,0.01352373,0.04959503,5.00373217,2.97292351,3.26505412
-4.36118059,6.94945253,0.43930302,0.01376299,0.04982403,5.02195675,3.00336008,3.23310704
-4.35517759,6.96052052,0.43223089,0.01402131,0.05013976,5.04833651,3.04230973,3.20348070
-4.34917459,6.98436845,0.42618274,0.01429832,0.05055367,5.08450723,3.09094835,3.17748718
-4.34317159,7.02296466,0.42122205,0.01459307,0.05107432,5.13195274,3.15031767,3.15639693
-4.33716858,7.07797705,0.41738115,0.01490402,0.05170695,5.19194653,3.22128924,3.14139327
-4.33116558,7.15070999,0.41466287,0.01522909,0.05245316,5.26549964,3.30453264,3.13352996
-4.32516258,7.24205343,0.41304316,0.01556569,0.05331076,5.35331713,3.40048925,3.13369343
-4.31915958,7.35244618,0.41247450,0.01591086,0.05427369,5.45576477,3.50935231,3.14257163
-4.31315658,7.48185477,0.41288985,0.01626132,0.05533220,5.57284750,3.63105386,3.16063034
-4.30715358,7.62976833,0.41420705,0.01661363,0.05647302,5.70420017,3.76525901,3.18809800
